game,2012,9,20121104,201211040was,car,"Carolina Panthers",21,was,"Washington Redskins",13
player,201211040was,car,WillDe02,rush_long,30,,,,,
player,201211040was,car,WillDe02,targets,0,,,,,
player,201211040was,car,WillDe02,rec,0,,,,,
player,201211040was,car,WillDe02,rec_yds,0,,,,,
player,201211040was,car,WillDe02,rec_td,0,,,,,
player,201211040was,car,WillDe02,rec_long,0,,,,,
player,201211040was,car,WillDe02,fumbles,0,,,,,
player,201211040was,car,WillDe02,fumbles_lost,0,,,,,
player,201211040was,car,TolbMi00,pass_cmp,0,,,,,
player,201211040was,car,TolbMi00,pass_att,0,,,,,
player,201211040was,car,TolbMi00,pass_yds,0,,,,,
player,201211040was,car,TolbMi00,pass_td,0,,,,,
player,201211040was,car,TolbMi00,pass_int,0,,,,,
player,201211040was,car,TolbMi00,pass_sacked,0,,,,,
player,201211040was,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201211040was,car,TolbMi00,pass_long,0,,,,,
player,201211040was,car,TolbMi00,pass_rating,,,,,,
player,201211040was,car,TolbMi00,rush_att,3,,,,,
player,201211040was,car,TolbMi00,rush_yds,4,,,,,
player,201211040was,car,TolbMi00,rush_td,0,,,,,
player,201211040was,car,TolbMi00,rush_long,3,,,,,
player,201211040was,car,TolbMi00,targets,1,,,,,
player,201211040was,car,TolbMi00,rec,1,,,,,
player,201211040was,car,TolbMi00,rec_yds,7,,,,,
player,201211040was,car,TolbMi00,rec_td,0,,,,,
player,201211040was,car,TolbMi00,rec_long,7,,,,,
player,201211040was,car,TolbMi00,fumbles,0,,,,,
player,201211040was,car,TolbMi00,fumbles_lost,0,,,,,
player,201211040was,car,EdwaAr00,pass_cmp,0,,,,,
player,201211040was,car,EdwaAr00,pass_att,0,,,,,
player,201211040was,car,EdwaAr00,pass_yds,0,,,,,
player,201211040was,car,EdwaAr00,pass_td,0,,,,,
player,201211040was,car,EdwaAr00,pass_int,0,,,,,
player,201211040was,car,EdwaAr00,pass_sacked,0,,,,,
player,201211040was,car,EdwaAr00,pass_sacked_yds,0,,,,,
player,201211040was,car,EdwaAr00,pass_long,0,,,,,
player,201211040was,car,EdwaAr00,pass_rating,,,,,,
player,201211040was,car,EdwaAr00,rush_att,0,,,,,
player,201211040was,car,EdwaAr00,rush_yds,0,,,,,
player,201211040was,car,EdwaAr00,rush_td,0,,,,,
player,201211040was,car,EdwaAr00,rush_long,0,,,,,
player,201211040was,car,EdwaAr00,targets,1,,,,,
player,201211040was,car,EdwaAr00,rec,1,,,,,
player,201211040was,car,EdwaAr00,rec_yds,82,,,,,
player,201211040was,car,EdwaAr00,rec_td,0,,,,,
player,201211040was,car,EdwaAr00,rec_long,82,,,,,
player,201211040was,car,EdwaAr00,fumbles,0,,,,,
player,201211040was,car,EdwaAr00,fumbles_lost,0,,,,,
player,201211040was,car,OlseGr00,pass_cmp,0,,,,,
player,201211040was,car,OlseGr00,pass_att,0,,,,,
player,201211040was,car,OlseGr00,pass_yds,0,,,,,
player,201211040was,car,OlseGr00,pass_td,0,,,,,
player,201211040was,car,OlseGr00,pass_int,0,,,,,
player,201211040was,car,OlseGr00,pass_sacked,0,,,,,
player,201211040was,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201211040was,car,OlseGr00,pass_long,0,,,,,
player,201211040was,car,OlseGr00,pass_rating,,,,,,
player,201211040was,car,OlseGr00,rush_att,0,,,,,
player,201211040was,car,OlseGr00,rush_yds,0,,,,,
player,201211040was,car,OlseGr00,rush_td,0,,,,,
player,201211040was,car,OlseGr00,rush_long,0,,,,,
player,201211040was,car,OlseGr00,targets,9,,,,,
player,201211040was,car,OlseGr00,rec,5,,,,,
player,201211040was,car,OlseGr00,rec_yds,48,,,,,
player,201211040was,car,OlseGr00,rec_td,0,,,,,
player,201211040was,car,OlseGr00,rec_long,17,,,,,
player,201211040was,car,OlseGr00,fumbles,0,,,,,
player,201211040was,car,OlseGr00,fumbles_lost,0,,,,,
player,201211040was,car,SmitSt01,pass_cmp,0,,,,,
player,201211040was,car,SmitSt01,pass_att,0,,,,,
player,201211040was,car,SmitSt01,pass_yds,0,,,,,
player,201211040was,car,SmitSt01,pass_td,0,,,,,
player,201211040was,car,SmitSt01,pass_int,0,,,,,
player,201211040was,car,SmitSt01,pass_sacked,0,,,,,
player,201211040was,car,SmitSt01,pass_sacked_yds,0,,,,,
player,201211040was,car,SmitSt01,pass_long,0,,,,,
player,201211040was,car,SmitSt01,pass_rating,,,,,,
player,201211040was,car,SmitSt01,rush_att,0,,,,,
player,201211040was,car,SmitSt01,rush_yds,0,,,,,
player,201211040was,car,SmitSt01,rush_td,0,,,,,
player,201211040was,car,SmitSt01,rush_long,0,,,,,
player,201211040was,car,SmitSt01,targets,7,,,,,
player,201211040was,car,SmitSt01,rec,3,,,,,
player,201211040was,car,SmitSt01,rec_yds,41,,,,,
player,201211040was,car,SmitSt01,rec_td,1,,,,,
player,201211040was,car,SmitSt01,rec_long,19,,,,,
player,201211040was,car,SmitSt01,fumbles,0,,,,,
player,201211040was,car,SmitSt01,fumbles_lost,0,,,,,
player,201211040was,car,BarnGa01,pass_cmp,0,,,,,
player,201211040was,car,BarnGa01,pass_att,0,,,,,
player,201211040was,car,BarnGa01,pass_yds,0,,,,,
player,201211040was,car,BarnGa01,pass_td,0,,,,,
player,201211040was,car,BarnGa01,pass_int,0,,,,,
player,201211040was,car,BarnGa01,pass_sacked,0,,,,,
player,201211040was,car,BarnGa01,pass_sacked_yds,0,,,,,
player,201211040was,car,BarnGa01,pass_long,0,,,,,
player,201211040was,car,BarnGa01,pass_rating,,,,,,
player,201211040was,car,BarnGa01,rush_att,0,,,,,
player,201211040was,car,BarnGa01,rush_yds,0,,,,,
player,201211040was,car,BarnGa01,rush_td,0,,,,,
player,201211040was,car,BarnGa01,rush_long,0,,,,,
player,201211040was,car,BarnGa01,targets,1,,,,,
player,201211040was,car,BarnGa01,rec,1,,,,,
player,201211040was,car,BarnGa01,rec_yds,13,,,,,
player,201211040was,car,BarnGa01,rec_td,0,,,,,
player,201211040was,car,BarnGa01,rec_long,13,,,,,
player,201211040was,car,BarnGa01,fumbles,0,,,,,
player,201211040was,car,BarnGa01,fumbles_lost,0,,,,,
player,201211040was,car,MurpLo00,pass_cmp,0,,,,,
player,201211040was,car,MurpLo00,pass_att,0,,,,,
player,201211040was,car,MurpLo00,pass_yds,0,,,,,
player,201211040was,car,MurpLo00,pass_td,0,,,,,
player,201211040was,car,MurpLo00,pass_int,0,,,,,
player,201211040was,car,MurpLo00,pass_sacked,0,,,,,
player,201211040was,car,MurpLo00,pass_sacked_yds,0,,,,,
player,201211040was,car,MurpLo00,pass_long,0,,,,,
player,201211040was,car,MurpLo00,pass_rating,,,,,,
player,201211040was,car,MurpLo00,rush_att,0,,,,,
player,201211040was,car,MurpLo00,rush_yds,0,,,,,
player,201211040was,car,MurpLo00,rush_td,0,,,,,
player,201211040was,car,MurpLo00,rush_long,0,,,,,
player,201211040was,car,MurpLo00,targets,2,,,,,
player,201211040was,car,MurpLo00,rec,1,,,,,
player,201211040was,car,MurpLo00,rec_yds,4,,,,,
player,201211040was,car,MurpLo00,rec_td,0,,,,,
player,201211040was,car,MurpLo00,rec_long,4,,,,,
player,201211040was,car,MurpLo00,fumbles,0,,,,,
player,201211040was,car,MurpLo00,fumbles_lost,0,,,,,
player,201211040was,car,PilaKe00,pass_cmp,0,,,,,
player,201211040was,car,PilaKe00,pass_att,0,,,,,
player,201211040was,car,PilaKe00,pass_yds,0,,,,,
player,201211040was,car,PilaKe00,pass_td,0,,,,,
player,201211040was,car,PilaKe00,pass_int,0,,,,,
player,201211040was,car,PilaKe00,pass_sacked,0,,,,,
player,201211040was,car,PilaKe00,pass_sacked_yds,0,,,,,
player,201211040was,car,PilaKe00,pass_long,0,,,,,
player,201211040was,car,PilaKe00,pass_rating,,,,,,
player,201211040was,car,PilaKe00,rush_att,0,,,,,
player,201211040was,car,PilaKe00,rush_yds,0,,,,,
player,201211040was,car,PilaKe00,rush_td,0,,,,,
player,201211040was,car,PilaKe00,rush_long,0,,,,,
player,201211040was,car,PilaKe00,targets,1,,,,,
player,201211040was,car,PilaKe00,rec,0,,,,,
player,201211040was,car,PilaKe00,rec_yds,0,,,,,
player,201211040was,car,PilaKe00,rec_td,0,,,,,
player,201211040was,car,PilaKe00,rec_long,0,,,,,
player,201211040was,car,PilaKe00,fumbles,0,,,,,
player,201211040was,car,PilaKe00,fumbles_lost,0,,,,,
player,201211040was,was,GrifRo01,pass_cmp,23,,,,,
player,201211040was,was,GrifRo01,pass_att,39,,,,,
player,201211040was,was,GrifRo01,pass_yds,215,,,,,
player,201211040was,was,GrifRo01,pass_td,0,,,,,
player,201211040was,was,GrifRo01,pass_int,0,,,,,
player,201211040was,was,GrifRo01,pass_sacked,4,,,,,
player,201211040was,was,GrifRo01,pass_sacked_yds,29,,,,,
player,201211040was,was,GrifRo01,pass_long,25,,,,,
player,201211040was,was,GrifRo01,pass_rating,74.2,,,,,
player,201211040was,was,GrifRo01,rush_att,11,,,,,
player,201211040was,was,GrifRo01,rush_yds,53,,,,,
player,201211040was,was,GrifRo01,rush_td,0,,,,,
player,201211040was,was,GrifRo01,rush_long,9,,,,,
player,201211040was,was,GrifRo01,targets,0,,,,,
player,201211040was,was,GrifRo01,rec,0,,,,,
player,201211040was,was,GrifRo01,rec_yds,0,,,,,
player,201211040was,was,GrifRo01,rec_td,0,,,,,
player,201211040was,was,GrifRo01,rec_long,0,,,,,
player,201211040was,was,GrifRo01,fumbles,0,,,,,
player,201211040was,was,GrifRo01,fumbles_lost,0,,,,,
player,201211040was,was,MorrAl00,pass_cmp,0,,,,,
player,201211040was,was,MorrAl00,pass_att,0,,,,,
player,201211040was,was,MorrAl00,pass_yds,0,,,,,
player,201211040was,was,MorrAl00,pass_td,0,,,,,
player,201211040was,was,MorrAl00,pass_int,0,,,,,
player,201211040was,was,MorrAl00,pass_sacked,0,,,,,
player,201211040was,was,MorrAl00,pass_sacked_yds,0,,,,,
player,201211040was,was,MorrAl00,pass_long,0,,,,,
player,201211040was,was,MorrAl00,pass_rating,,,,,,
player,201211040was,was,MorrAl00,rush_att,13,,,,,
player,201211040was,was,MorrAl00,rush_yds,76,,,,,
player,201211040was,was,MorrAl00,rush_td,0,,,,,
player,201211040was,was,MorrAl00,rush_long,18,,,,,
player,201211040was,was,MorrAl00,targets,1,,,,,
player,201211040was,was,MorrAl00,rec,0,,,,,
player,201211040was,was,MorrAl00,rec_yds,0,,,,,
player,201211040was,was,MorrAl00,rec_td,0,,,,,
player,201211040was,was,MorrAl00,rec_long,0,,,,,
player,201211040was,was,MorrAl00,fumbles,0,,,,,
player,201211040was,was,MorrAl00,fumbles_lost,0,,,,,
player,201211040was,was,MorgJo00,pass_cmp,0,,,,,
player,201211040was,was,MorgJo00,pass_att,0,,,,,
player,201211040was,was,MorgJo00,pass_yds,0,,,,,
player,201211040was,was,MorgJo00,pass_td,0,,,,,
player,201211040was,was,MorgJo00,pass_int,0,,,,,
player,201211040was,was,MorgJo00,pass_sacked,0,,,,,
player,201211040was,was,MorgJo00,pass_sacked_yds,0,,,,,
player,201211040was,was,MorgJo00,pass_long,0,,,,,
player,201211040was,was,MorgJo00,pass_rating,,,,,,
player,201211040was,was,MorgJo00,rush_att,1,,,,,
player,201211040was,was,MorgJo00,rush_yds,9,,,,,
player,201211040was,was,MorgJo00,rush_td,0,,,,,
player,201211040was,was,MorgJo00,rush_long,9,,,,,
player,201211040was,was,MorgJo00,targets,12,,,,,
player,201211040was,was,MorgJo00,rec,6,,,,,
player,201211040was,was,MorgJo00,rec_yds,46,,,,,
player,201211040was,was,MorgJo00,rec_td,0,,,,,
player,201211040was,was,MorgJo00,rec_long,16,,,,,
player,201211040was,was,MorgJo00,fumbles,0,,,,,
player,201211040was,was,MorgJo00,fumbles_lost,0,,,,,
player,201211040was,was,RoysEv00,pass_cmp,0,,,,,
player,201211040was,was,RoysEv00,pass_att,0,,,,,
player,201211040was,was,RoysEv00,pass_yds,0,,,,,
player,201211040was,was,RoysEv00,pass_td,0,,,,,
player,201211040was,was,RoysEv00,pass_int,0,,,,,
player,201211040was,was,RoysEv00,pass_sacked,0,,,,,
player,201211040was,was,RoysEv00,pass_sacked_yds,0,,,,,
player,201211040was,was,RoysEv00,pass_long,0,,,,,
player,201211040was,was,RoysEv00,pass_rating,,,,,,
player,201211040was,was,RoysEv00,rush_att,4,,,,,
player,201211040was,was,RoysEv00,rush_yds,6,,,,,
player,201211040was,was,RoysEv00,rush_td,1,,,,,
player,201211040was,was,RoysEv00,rush_long,3,,,,,
player,201211040was,was,RoysEv00,targets,4,,,,,
player,201211040was,was,RoysEv00,rec,3,,,,,
player,201211040was,was,RoysEv00,rec_yds,30,,,,,
player,201211040was,was,RoysEv00,rec_td,0,,,,,
player,201211040was,was,RoysEv00,rec_long,17,,,,,
player,201211040was,was,RoysEv00,fumbles,0,,,,,
player,201211040was,was,RoysEv00,fumbles_lost,0,,,,,
player,201211040was,was,YounDa01,pass_cmp,0,,,,,
player,201211040was,was,YounDa01,pass_att,0,,,,,
player,201211040was,was,YounDa01,pass_yds,0,,,,,
player,201211040was,was,YounDa01,pass_td,0,,,,,
player,201211040was,was,YounDa01,pass_int,0,,,,,
player,201211040was,was,YounDa01,pass_sacked,0,,,,,
player,201211040was,was,YounDa01,pass_sacked_yds,0,,,,,
player,201211040was,was,YounDa01,pass_long,0,,,,,
player,201211040was,was,YounDa01,pass_rating,,,,,,
player,201211040was,was,YounDa01,rush_att,1,,,,,
player,201211040was,was,YounDa01,rush_yds,3,,,,,
player,201211040was,was,YounDa01,rush_td,0,,,,,
player,201211040was,was,YounDa01,rush_long,3,,,,,
player,201211040was,was,YounDa01,targets,0,,,,,
player,201211040was,was,YounDa01,rec,0,,,,,
player,201211040was,was,YounDa01,rec_yds,0,,,,,
player,201211040was,was,YounDa01,rec_td,0,,,,,
player,201211040was,was,YounDa01,rec_long,0,,,,,
player,201211040was,was,YounDa01,fumbles,0,,,,,
player,201211040was,was,YounDa01,fumbles_lost,0,,,,,
player,201211040was,was,BankBr00,pass_cmp,0,,,,,
player,201211040was,was,BankBr00,pass_att,0,,,,,
player,201211040was,was,BankBr00,pass_yds,0,,,,,
player,201211040was,was,BankBr00,pass_td,0,,,,,
player,201211040was,was,BankBr00,pass_int,0,,,,,
player,201211040was,was,BankBr00,pass_sacked,0,,,,,
player,201211040was,was,BankBr00,pass_sacked_yds,0,,,,,
player,201211040was,was,BankBr00,pass_long,0,,,,,
player,201211040was,was,BankBr00,pass_rating,,,,,,
player,201211040was,was,BankBr00,rush_att,1,,,,,
player,201211040was,was,BankBr00,rush_yds,3,,,,,
player,201211040was,was,BankBr00,rush_td,0,,,,,
player,201211040was,was,BankBr00,rush_long,3,,,,,
player,201211040was,was,BankBr00,targets,2,,,,,
player,201211040was,was,BankBr00,rec,2,,,,,
player,201211040was,was,BankBr00,rec_yds,-7,,,,,
player,201211040was,was,BankBr00,rec_td,0,,,,,
player,201211040was,was,BankBr00,rec_long,2,,,,,
player,201211040was,was,BankBr00,fumbles,0,,,,,
player,201211040was,was,BankBr00,fumbles_lost,0,,,,,
player,201211040was,was,BrisDe00,pass_cmp,0,,,,,
player,201211040was,was,BrisDe00,pass_att,0,,,,,
player,201211040was,was,BrisDe00,pass_yds,0,,,,,
player,201211040was,was,BrisDe00,pass_td,0,,,,,
player,201211040was,was,BrisDe00,pass_int,0,,,,,
player,201211040was,was,BrisDe00,pass_sacked,0,,,,,
player,201211040was,was,BrisDe00,pass_sacked_yds,0,,,,,
player,201211040was,was,BrisDe00,pass_long,0,,,,,
player,201211040was,was,BrisDe00,pass_rating,,,,,,
player,201211040was,was,BrisDe00,rush_att,1,,,,,
player,201211040was,was,BrisDe00,rush_yds,1,,,,,
player,201211040was,was,BrisDe00,rush_td,0,,,,,
player,201211040was,was,BrisDe00,rush_long,1,,,,,
player,201211040was,was,BrisDe00,targets,1,,,,,
player,201211040was,was,BrisDe00,rec,1,,,,,
player,201211040was,was,BrisDe00,rec_yds,8,,,,,
player,201211040was,was,BrisDe00,rec_td,0,,,,,
player,201211040was,was,BrisDe00,rec_long,8,,,,,
player,201211040was,was,BrisDe00,fumbles,0,,,,,
player,201211040was,was,BrisDe00,fumbles_lost,0,,,,,
player,201211040was,was,PaulLo00,pass_cmp,0,,,,,
player,201211040was,was,PaulLo00,pass_att,0,,,,,
player,201211040was,was,PaulLo00,pass_yds,0,,,,,
player,201211040was,was,PaulLo00,pass_td,0,,,,,
player,201211040was,was,PaulLo00,pass_int,0,,,,,
player,201211040was,was,PaulLo00,pass_sacked,0,,,,,
player,201211040was,was,PaulLo00,pass_sacked_yds,0,,,,,
player,201211040was,was,PaulLo00,pass_long,0,,,,,
player,201211040was,was,PaulLo00,pass_rating,,,,,,
player,201211040was,was,PaulLo00,rush_att,0,,,,,
player,201211040was,was,PaulLo00,rush_yds,0,,,,,
player,201211040was,was,PaulLo00,rush_td,0,,,,,
player,201211040was,was,PaulLo00,rush_long,0,,,,,
player,201211040was,was,PaulLo00,targets,8,,,,,
player,201211040was,was,PaulLo00,rec,5,,,,,
player,201211040was,was,PaulLo00,rec_yds,59,,,,,
player,201211040was,was,PaulLo00,rec_td,0,,,,,
player,201211040was,was,PaulLo00,rec_long,19,,,,,
player,201211040was,was,PaulLo00,fumbles,0,,,,,
player,201211040was,was,PaulLo00,fumbles_lost,0,,,,,
player,201211040was,was,HankLe00,pass_cmp,0,,,,,
player,201211040was,was,HankLe00,pass_att,0,,,,,
player,201211040was,was,HankLe00,pass_yds,0,,,,,
player,201211040was,was,HankLe00,pass_td,0,,,,,
player,201211040was,was,HankLe00,pass_int,0,,,,,
player,201211040was,was,HankLe00,pass_sacked,0,,,,,
player,201211040was,was,HankLe00,pass_sacked_yds,0,,,,,
player,201211040was,was,HankLe00,pass_long,0,,,,,
player,201211040was,was,HankLe00,pass_rating,,,,,,
player,201211040was,was,HankLe00,rush_att,0,,,,,
player,201211040was,was,HankLe00,rush_yds,0,,,,,
player,201211040was,was,HankLe00,rush_td,0,,,,,
player,201211040was,was,HankLe00,rush_long,0,,,,,
player,201211040was,was,HankLe00,targets,4,,,,,
player,201211040was,was,HankLe00,rec,3,,,,,
player,201211040was,was,HankLe00,rec_yds,49,,,,,
player,201211040was,was,HankLe00,rec_td,0,,,,,
player,201211040was,was,HankLe00,rec_long,25,,,,,
player,201211040was,was,HankLe00,fumbles,0,,,,,
player,201211040was,was,HankLe00,fumbles_lost,0,,,,,
player,201211040was,was,PaulNi00,pass_cmp,0,,,,,
player,201211040was,was,PaulNi00,pass_att,0,,,,,
player,201211040was,was,PaulNi00,pass_yds,0,,,,,
player,201211040was,was,PaulNi00,pass_td,0,,,,,
player,201211040was,was,PaulNi00,pass_int,0,,,,,
player,201211040was,was,PaulNi00,pass_sacked,0,,,,,
player,201211040was,was,PaulNi00,pass_sacked_yds,0,,,,,
player,201211040was,was,PaulNi00,pass_long,0,,,,,
player,201211040was,was,PaulNi00,pass_rating,,,,,,
player,201211040was,was,PaulNi00,rush_att,0,,,,,
player,201211040was,was,PaulNi00,rush_yds,0,,,,,
player,201211040was,was,PaulNi00,rush_td,0,,,,,
player,201211040was,was,PaulNi00,rush_long,0,,,,,
player,201211040was,was,PaulNi00,targets,2,,,,,
player,201211040was,was,PaulNi00,rec,1,,,,,
player,201211040was,was,PaulNi00,rec_yds,22,,,,,
player,201211040was,was,PaulNi00,rec_td,0,,,,,
player,201211040was,was,PaulNi00,rec_long,22,,,,,
player,201211040was,was,PaulNi00,fumbles,0,,,,,
player,201211040was,was,PaulNi00,fumbles_lost,0,,,,,
player,201211040was,was,RobiAl00,pass_cmp,0,,,,,
player,201211040was,was,RobiAl00,pass_att,0,,,,,
player,201211040was,was,RobiAl00,pass_yds,0,,,,,
player,201211040was,was,RobiAl00,pass_td,0,,,,,
player,201211040was,was,RobiAl00,pass_int,0,,,,,
player,201211040was,was,RobiAl00,pass_sacked,0,,,,,
player,201211040was,was,RobiAl00,pass_sacked_yds,0,,,,,
player,201211040was,was,RobiAl00,pass_long,0,,,,,
player,201211040was,was,RobiAl00,pass_rating,,,,,,
player,201211040was,was,RobiAl00,rush_att,0,,,,,
player,201211040was,was,RobiAl00,rush_yds,0,,,,,
player,201211040was,was,RobiAl00,rush_td,0,,,,,
player,201211040was,was,RobiAl00,rush_long,0,,,,,
player,201211040was,was,RobiAl00,targets,2,,,,,
player,201211040was,was,RobiAl00,rec,1,,,,,
player,201211040was,was,RobiAl00,rec_yds,6,,,,,
player,201211040was,was,RobiAl00,rec_td,0,,,,,
player,201211040was,was,RobiAl00,rec_long,6,,,,,
player,201211040was,was,RobiAl00,fumbles,0,,,,,
player,201211040was,was,RobiAl00,fumbles_lost,0,,,,,
player,201211040was,was,MossSa00,pass_cmp,0,,,,,
player,201211040was,was,MossSa00,pass_att,0,,,,,
player,201211040was,was,MossSa00,pass_yds,0,,,,,
player,201211040was,was,MossSa00,pass_td,0,,,,,
player,201211040was,was,MossSa00,pass_int,0,,,,,
player,201211040was,was,MossSa00,pass_sacked,0,,,,,
player,201211040was,was,MossSa00,pass_sacked_yds,0,,,,,
player,201211040was,was,MossSa00,pass_long,0,,,,,
player,201211040was,was,MossSa00,pass_rating,,,,,,
player,201211040was,was,MossSa00,rush_att,0,,,,,
player,201211040was,was,MossSa00,rush_yds,0,,,,,
player,201211040was,was,MossSa00,rush_td,0,,,,,
player,201211040was,was,MossSa00,rush_long,0,,,,,
player,201211040was,was,MossSa00,targets,2,,,,,
player,201211040was,was,MossSa00,rec,1,,,,,
player,201211040was,was,MossSa00,rec_yds,2,,,,,
player,201211040was,was,MossSa00,rec_td,0,,,,,
player,201211040was,was,MossSa00,rec_long,2,,,,,
player,201211040was,was,MossSa00,fumbles,0,,,,,
player,201211040was,was,MossSa00,fumbles_lost,0,,,,,
player,201211040was,was,CoolCh00,pass_cmp,0,,,,,
player,201211040was,was,CoolCh00,pass_att,0,,,,,
player,201211040was,was,CoolCh00,pass_yds,0,,,,,
player,201211040was,was,CoolCh00,pass_td,0,,,,,
player,201211040was,was,CoolCh00,pass_int,0,,,,,
player,201211040was,was,CoolCh00,pass_sacked,0,,,,,
player,201211040was,was,CoolCh00,pass_sacked_yds,0,,,,,
player,201211040was,was,CoolCh00,pass_long,0,,,,,
player,201211040was,was,CoolCh00,pass_rating,,,,,,
player,201211040was,was,CoolCh00,rush_att,0,,,,,
player,201211040was,was,CoolCh00,rush_yds,0,,,,,
player,201211040was,was,CoolCh00,rush_td,0,,,,,
player,201211040was,was,CoolCh00,rush_long,0,,,,,
player,201211040was,was,CoolCh00,targets,1,,,,,
player,201211040was,was,CoolCh00,rec,0,,,,,
player,201211040was,was,CoolCh00,rec_yds,0,,,,,
player,201211040was,was,CoolCh00,rec_td,0,,,,,
player,201211040was,was,CoolCh00,rec_long,0,,,,,
player,201211040was,was,CoolCh00,fumbles,0,,,,,
player,201211040was,was,CoolCh00,fumbles_lost,0,,,,,
player,201211040was,car,JohnCh98,def_int,0,,,,,
player,201211040was,car,JohnCh98,def_int_yds,0,,,,,
player,201211040was,car,JohnCh98,def_int_td,0,,,,,
player,201211040was,car,JohnCh98,def_int_long,0,,,,,
player,201211040was,car,JohnCh98,pass_defended,0,,,,,
player,201211040was,car,JohnCh98,sacks,2.0,,,,,
