game,2012,17,20121230,201212300min,gnb,"Green Bay Packers",34,min,"Minnesota Vikings",37
player,201212300min,gnb,WillTr99,tackles_assists,0,,,,,
player,201212300min,gnb,WillTr99,tackles_loss,0,,,,,
player,201212300min,gnb,WillTr99,qb_hits,0,,,,,
player,201212300min,gnb,WillTr99,fumbles_rec,0,,,,,
player,201212300min,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201212300min,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201212300min,gnb,WillTr99,fumbles_forced,0,,,,,
player,201212300min,gnb,HawkA.20,def_int,0,,,,,
player,201212300min,gnb,HawkA.20,def_int_yds,0,,,,,
player,201212300min,gnb,HawkA.20,def_int_td,0,,,,,
player,201212300min,gnb,HawkA.20,def_int_long,0,,,,,
player,201212300min,gnb,HawkA.20,pass_defended,0,,,,,
player,201212300min,gnb,HawkA.20,sacks,0.0,,,,,
player,201212300min,gnb,HawkA.20,tackles_combined,4,,,,,
player,201212300min,gnb,HawkA.20,tackles_solo,4,,,,,
player,201212300min,gnb,HawkA.20,tackles_assists,0,,,,,
player,201212300min,gnb,HawkA.20,tackles_loss,2,,,,,
player,201212300min,gnb,HawkA.20,qb_hits,0,,,,,
player,201212300min,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201212300min,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201212300min,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201212300min,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201212300min,gnb,PickRy20,def_int,0,,,,,
player,201212300min,gnb,PickRy20,def_int_yds,0,,,,,
player,201212300min,gnb,PickRy20,def_int_td,0,,,,,
player,201212300min,gnb,PickRy20,def_int_long,0,,,,,
player,201212300min,gnb,PickRy20,pass_defended,1,,,,,
player,201212300min,gnb,PickRy20,sacks,0.0,,,,,
player,201212300min,gnb,PickRy20,tackles_combined,4,,,,,
player,201212300min,gnb,PickRy20,tackles_solo,3,,,,,
player,201212300min,gnb,PickRy20,tackles_assists,1,,,,,
player,201212300min,gnb,PickRy20,tackles_loss,0,,,,,
player,201212300min,gnb,PickRy20,qb_hits,0,,,,,
player,201212300min,gnb,PickRy20,fumbles_rec,0,,,,,
player,201212300min,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201212300min,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201212300min,gnb,PickRy20,fumbles_forced,0,,,,,
player,201212300min,gnb,RajiBJ99,def_int,0,,,,,
player,201212300min,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201212300min,gnb,RajiBJ99,def_int_td,0,,,,,
player,201212300min,gnb,RajiBJ99,def_int_long,0,,,,,
player,201212300min,gnb,RajiBJ99,pass_defended,0,,,,,
player,201212300min,gnb,RajiBJ99,sacks,0.0,,,,,
player,201212300min,gnb,RajiBJ99,tackles_combined,4,,,,,
player,201212300min,gnb,RajiBJ99,tackles_solo,4,,,,,
player,201212300min,gnb,RajiBJ99,tackles_assists,0,,,,,
player,201212300min,gnb,RajiBJ99,tackles_loss,2,,,,,
player,201212300min,gnb,RajiBJ99,qb_hits,0,,,,,
player,201212300min,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201212300min,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201212300min,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201212300min,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201212300min,gnb,WaldEr99,def_int,0,,,,,
player,201212300min,gnb,WaldEr99,def_int_yds,0,,,,,
player,201212300min,gnb,WaldEr99,def_int_td,0,,,,,
player,201212300min,gnb,WaldEr99,def_int_long,0,,,,,
player,201212300min,gnb,WaldEr99,pass_defended,0,,,,,
player,201212300min,gnb,WaldEr99,sacks,0.0,,,,,
player,201212300min,gnb,WaldEr99,tackles_combined,4,,,,,
player,201212300min,gnb,WaldEr99,tackles_solo,2,,,,,
player,201212300min,gnb,WaldEr99,tackles_assists,2,,,,,
player,201212300min,gnb,WaldEr99,tackles_loss,0,,,,,
player,201212300min,gnb,WaldEr99,qb_hits,0,,,,,
player,201212300min,gnb,WaldEr99,fumbles_rec,0,,,,,
player,201212300min,gnb,WaldEr99,fumbles_rec_yds,0,,,,,
player,201212300min,gnb,WaldEr99,fumbles_rec_td,0,,,,,
player,201212300min,gnb,WaldEr99,fumbles_forced,0,,,,,
player,201212300min,gnb,WilsC.98,def_int,0,,,,,
player,201212300min,gnb,WilsC.98,def_int_yds,0,,,,,
player,201212300min,gnb,WilsC.98,def_int_td,0,,,,,
player,201212300min,gnb,WilsC.98,def_int_long,0,,,,,
player,201212300min,gnb,WilsC.98,pass_defended,0,,,,,
player,201212300min,gnb,WilsC.98,sacks,0.0,,,,,
player,201212300min,gnb,WilsC.98,tackles_combined,4,,,,,
player,201212300min,gnb,WilsC.98,tackles_solo,3,,,,,
player,201212300min,gnb,WilsC.98,tackles_assists,1,,,,,
player,201212300min,gnb,WilsC.98,tackles_loss,1,,,,,
player,201212300min,gnb,WilsC.98,qb_hits,0,,,,,
player,201212300min,gnb,WilsC.98,fumbles_rec,0,,,,,
player,201212300min,gnb,WilsC.98,fumbles_rec_yds,0,,,,,
player,201212300min,gnb,WilsC.98,fumbles_rec_td,0,,,,,
player,201212300min,gnb,WilsC.98,fumbles_forced,0,,,,,
player,201212300min,gnb,McMiJe00,def_int,0,,,,,
player,201212300min,gnb,McMiJe00,def_int_yds,0,,,,,
player,201212300min,gnb,McMiJe00,def_int_td,0,,,,,
player,201212300min,gnb,McMiJe00,def_int_long,0,,,,,
player,201212300min,gnb,McMiJe00,pass_defended,0,,,,,
player,201212300min,gnb,McMiJe00,sacks,0.0,,,,,
player,201212300min,gnb,McMiJe00,tackles_combined,2,,,,,
player,201212300min,gnb,McMiJe00,tackles_solo,2,,,,,
player,201212300min,gnb,McMiJe00,tackles_assists,0,,,,,
player,201212300min,gnb,McMiJe00,tackles_loss,0,,,,,
player,201212300min,gnb,McMiJe00,qb_hits,0,,,,,
player,201212300min,gnb,McMiJe00,fumbles_rec,0,,,,,
player,201212300min,gnb,McMiJe00,fumbles_rec_yds,0,,,,,
player,201212300min,gnb,McMiJe00,fumbles_rec_td,0,,,,,
player,201212300min,gnb,McMiJe00,fumbles_forced,0,,,,,
player,201212300min,gnb,TaylRy00,def_int,0,,,,,
player,201212300min,gnb,TaylRy00,def_int_yds,0,,,,,
player,201212300min,gnb,TaylRy00,def_int_td,0,,,,,
player,201212300min,gnb,TaylRy00,def_int_long,0,,,,,
player,201212300min,gnb,TaylRy00,pass_defended,0,,,,,
player,201212300min,gnb,TaylRy00,sacks,0.0,,,,,
player,201212300min,gnb,TaylRy00,tackles_combined,2,,,,,
player,201212300min,gnb,TaylRy00,tackles_solo,1,,,,,
player,201212300min,gnb,TaylRy00,tackles_assists,1,,,,,
player,201212300min,gnb,TaylRy00,tackles_loss,0,,,,,
player,201212300min,gnb,TaylRy00,qb_hits,0,,,,,
player,201212300min,gnb,TaylRy00,fumbles_rec,0,,,,,
player,201212300min,gnb,TaylRy00,fumbles_rec_yds,0,,,,,
player,201212300min,gnb,TaylRy00,fumbles_rec_td,0,,,,,
player,201212300min,gnb,TaylRy00,fumbles_forced,0,,,,,
player,201212300min,gnb,BushJa20,def_int,0,,,,,
player,201212300min,gnb,BushJa20,def_int_yds,0,,,,,
player,201212300min,gnb,BushJa20,def_int_td,0,,,,,
player,201212300min,gnb,BushJa20,def_int_long,0,,,,,
player,201212300min,gnb,BushJa20,pass_defended,0,,,,,
player,201212300min,gnb,BushJa20,sacks,0.0,,,,,
player,201212300min,gnb,BushJa20,tackles_combined,1,,,,,
player,201212300min,gnb,BushJa20,tackles_solo,1,,,,,
player,201212300min,gnb,BushJa20,tackles_assists,0,,,,,
player,201212300min,gnb,BushJa20,tackles_loss,0,,,,,
player,201212300min,gnb,BushJa20,qb_hits,0,,,,,
player,201212300min,gnb,BushJa20,fumbles_rec,0,,,,,
player,201212300min,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201212300min,gnb,BushJa20,fumbles_rec_td,0,,,,,
player,201212300min,gnb,BushJa20,fumbles_forced,0,,,,,
player,201212300min,gnb,CrosMa20,def_int,0,,,,,
player,201212300min,gnb,CrosMa20,def_int_yds,0,,,,,
player,201212300min,gnb,CrosMa20,def_int_td,0,,,,,
player,201212300min,gnb,CrosMa20,def_int_long,0,,,,,
player,201212300min,gnb,CrosMa20,pass_defended,0,,,,,
player,201212300min,gnb,CrosMa20,sacks,0.0,,,,,
player,201212300min,gnb,CrosMa20,tackles_combined,1,,,,,
player,201212300min,gnb,CrosMa20,tackles_solo,0,,,,,
player,201212300min,gnb,CrosMa20,tackles_assists,1,,,,,
player,201212300min,gnb,CrosMa20,tackles_loss,0,,,,,
player,201212300min,gnb,CrosMa20,qb_hits,0,,,,,
player,201212300min,gnb,CrosMa20,fumbles_rec,0,,,,,
player,201212300min,gnb,CrosMa20,fumbles_rec_yds,0,,,,,
player,201212300min,gnb,CrosMa20,fumbles_rec_td,0,,,,,
player,201212300min,gnb,CrosMa20,fumbles_forced,0,,,,,
player,201212300min,gnb,FranRo99,def_int,0,,,,,
player,201212300min,gnb,FranRo99,def_int_yds,0,,,,,
player,201212300min,gnb,FranRo99,def_int_td,0,,,,,
player,201212300min,gnb,FranRo99,def_int_long,0,,,,,
player,201212300min,gnb,FranRo99,pass_defended,0,,,,,
player,201212300min,gnb,FranRo99,sacks,0.0,,,,,
player,201212300min,gnb,FranRo99,tackles_combined,1,,,,,
player,201212300min,gnb,FranRo99,tackles_solo,1,,,,,
player,201212300min,gnb,FranRo99,tackles_assists,0,,,,,
player,201212300min,gnb,FranRo99,tackles_loss,0,,,,,
player,201212300min,gnb,FranRo99,qb_hits,0,,,,,
player,201212300min,gnb,FranRo99,fumbles_rec,0,,,,,
player,201212300min,gnb,FranRo99,fumbles_rec_yds,0,,,,,
player,201212300min,gnb,FranRo99,fumbles_rec_td,0,,,,,
player,201212300min,gnb,FranRo99,fumbles_forced,0,,,,,
player,201212300min,gnb,HaywCa00,def_int,0,,,,,
player,201212300min,gnb,HaywCa00,def_int_yds,0,,,,,
player,201212300min,gnb,HaywCa00,def_int_td,0,,,,,
player,201212300min,gnb,HaywCa00,def_int_long,0,,,,,
player,201212300min,gnb,HaywCa00,pass_defended,1,,,,,
player,201212300min,gnb,HaywCa00,sacks,0.0,,,,,
player,201212300min,gnb,HaywCa00,tackles_combined,1,,,,,
player,201212300min,gnb,HaywCa00,tackles_solo,1,,,,,
player,201212300min,gnb,HaywCa00,tackles_assists,0,,,,,
player,201212300min,gnb,HaywCa00,tackles_loss,0,,,,,
player,201212300min,gnb,HaywCa00,qb_hits,0,,,,,
player,201212300min,gnb,HaywCa00,fumbles_rec,0,,,,,
player,201212300min,gnb,HaywCa00,fumbles_rec_yds,0,,,,,
player,201212300min,gnb,HaywCa00,fumbles_rec_td,0,,,,,
player,201212300min,gnb,HaywCa00,fumbles_forced,0,,,,,
player,201212300min,gnb,LattJa00,def_int,0,,,,,
player,201212300min,gnb,LattJa00,def_int_yds,0,,,,,
player,201212300min,gnb,LattJa00,def_int_td,0,,,,,
player,201212300min,gnb,LattJa00,def_int_long,0,,,,,
player,201212300min,gnb,LattJa00,pass_defended,0,,,,,
player,201212300min,gnb,LattJa00,sacks,0.0,,,,,
player,201212300min,gnb,LattJa00,tackles_combined,1,,,,,
player,201212300min,gnb,LattJa00,tackles_solo,1,,,,,
player,201212300min,gnb,LattJa00,tackles_assists,0,,,,,
player,201212300min,gnb,LattJa00,tackles_loss,0,,,,,
player,201212300min,gnb,LattJa00,qb_hits,0,,,,,
player,201212300min,gnb,LattJa00,fumbles_rec,0,,,,,
player,201212300min,gnb,LattJa00,fumbles_rec_yds,0,,,,,
player,201212300min,gnb,LattJa00,fumbles_rec_td,0,,,,,
player,201212300min,gnb,LattJa00,fumbles_forced,0,,,,,
player,201212300min,gnb,RossJe01,def_int,0,,,,,
player,201212300min,gnb,RossJe01,def_int_yds,0,,,,,
player,201212300min,gnb,RossJe01,def_int_td,0,,,,,
player,201212300min,gnb,RossJe01,def_int_long,0,,,,,
player,201212300min,gnb,RossJe01,pass_defended,0,,,,,
player,201212300min,gnb,RossJe01,sacks,0.0,,,,,
player,201212300min,gnb,RossJe01,tackles_combined,1,,,,,
player,201212300min,gnb,RossJe01,tackles_solo,1,,,,,
player,201212300min,gnb,RossJe01,tackles_assists,0,,,,,
player,201212300min,gnb,RossJe01,tackles_loss,0,,,,,
player,201212300min,gnb,RossJe01,qb_hits,0,,,,,
player,201212300min,gnb,RossJe01,fumbles_rec,0,,,,,
player,201212300min,gnb,RossJe01,fumbles_rec_yds,0,,,,,
player,201212300min,gnb,RossJe01,fumbles_rec_td,0,,,,,
player,201212300min,gnb,RossJe01,fumbles_forced,0,,,,,
player,201212300min,gnb,WortJe00,def_int,0,,,,,
player,201212300min,gnb,WortJe00,def_int_yds,0,,,,,
player,201212300min,gnb,WortJe00,def_int_td,0,,,,,
player,201212300min,gnb,WortJe00,def_int_long,0,,,,,
player,201212300min,gnb,WortJe00,pass_defended,0,,,,,
player,201212300min,gnb,WortJe00,sacks,0.0,,,,,
player,201212300min,gnb,WortJe00,tackles_combined,1,,,,,
player,201212300min,gnb,WortJe00,tackles_solo,1,,,,,
player,201212300min,gnb,WortJe00,tackles_assists,0,,,,,
player,201212300min,gnb,WortJe00,tackles_loss,0,,,,,
player,201212300min,gnb,WortJe00,qb_hits,0,,,,,
player,201212300min,gnb,WortJe00,fumbles_rec,0,,,,,
player,201212300min,gnb,WortJe00,fumbles_rec_yds,0,,,,,
player,201212300min,gnb,WortJe00,fumbles_rec_td,0,,,,,
player,201212300min,gnb,WortJe00,fumbles_forced,0,,,,,
player,201212300min,min,GrifEv99,def_int,0,,,,,
player,201212300min,min,GrifEv99,def_int_yds,0,,,,,
player,201212300min,min,GrifEv99,def_int_td,0,,,,,
player,201212300min,min,GrifEv99,def_int_long,0,,,,,
player,201212300min,min,GrifEv99,pass_defended,0,,,,,
player,201212300min,min,GrifEv99,sacks,3.0,,,,,
player,201212300min,min,GrifEv99,tackles_combined,4,,,,,
player,201212300min,min,GrifEv99,tackles_solo,4,,,,,
player,201212300min,min,GrifEv99,tackles_assists,0,,,,,
player,201212300min,min,GrifEv99,tackles_loss,3,,,,,
player,201212300min,min,GrifEv99,qb_hits,4,,,,,
player,201212300min,min,GrifEv99,fumbles_rec,0,,,,,
player,201212300min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201212300min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201212300min,min,GrifEv99,fumbles_forced,0,,,,,
player,201212300min,min,AlleJa22,def_int,0,,,,,
player,201212300min,min,AlleJa22,def_int_yds,0,,,,,
player,201212300min,min,AlleJa22,def_int_td,0,,,,,
player,201212300min,min,AlleJa22,def_int_long,0,,,,,
player,201212300min,min,AlleJa22,pass_defended,0,,,,,
player,201212300min,min,AlleJa22,sacks,1.0,,,,,
player,201212300min,min,AlleJa22,tackles_combined,1,,,,,
player,201212300min,min,AlleJa22,tackles_solo,1,,,,,
player,201212300min,min,AlleJa22,tackles_assists,0,,,,,
player,201212300min,min,AlleJa22,tackles_loss,1,,,,,
player,201212300min,min,AlleJa22,qb_hits,2,,,,,
player,201212300min,min,AlleJa22,fumbles_rec,1,,,,,
player,201212300min,min,AlleJa22,fumbles_rec_yds,0,,,,,
player,201212300min,min,AlleJa22,fumbles_rec_td,0,,,,,
player,201212300min,min,AlleJa22,fumbles_forced,0,,,,,
player,201212300min,min,RobiBr98,def_int,0,,,,,
player,201212300min,min,RobiBr98,def_int_yds,0,,,,,
player,201212300min,min,RobiBr98,def_int_td,0,,,,,
player,201212300min,min,RobiBr98,def_int_long,0,,,,,
player,201212300min,min,RobiBr98,pass_defended,0,,,,,
player,201212300min,min,RobiBr98,sacks,1.0,,,,,
player,201212300min,min,RobiBr98,tackles_combined,1,,,,,
player,201212300min,min,RobiBr98,tackles_solo,1,,,,,
player,201212300min,min,RobiBr98,tackles_assists,0,,,,,
player,201212300min,min,RobiBr98,tackles_loss,0,,,,,
player,201212300min,min,RobiBr98,qb_hits,1,,,,,
player,201212300min,min,RobiBr98,fumbles_rec,0,,,,,
player,201212300min,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201212300min,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201212300min,min,RobiBr98,fumbles_forced,1,,,,,
player,201212300min,min,HendEr99,def_int,0,,,,,
player,201212300min,min,HendEr99,def_int_yds,0,,,,,
player,201212300min,min,HendEr99,def_int_td,0,,,,,
player,201212300min,min,HendEr99,def_int_long,0,,,,,
player,201212300min,min,HendEr99,pass_defended,0,,,,,
player,201212300min,min,HendEr99,sacks,0.0,,,,,
player,201212300min,min,HendEr99,tackles_combined,7,,,,,
player,201212300min,min,HendEr99,tackles_solo,7,,,,,
player,201212300min,min,HendEr99,tackles_assists,0,,,,,
player,201212300min,min,HendEr99,tackles_loss,0,,,,,
player,201212300min,min,HendEr99,qb_hits,0,,,,,
player,201212300min,min,HendEr99,fumbles_rec,0,,,,,
player,201212300min,min,HendEr99,fumbles_rec_yds,0,,,,,
player,201212300min,min,HendEr99,fumbles_rec_td,0,,,,,
player,201212300min,min,HendEr99,fumbles_forced,0,,,,,
player,201212300min,min,JeffA.00,def_int,0,,,,,
player,201212300min,min,JeffA.00,def_int_yds,0,,,,,
player,201212300min,min,JeffA.00,def_int_td,0,,,,,
player,201212300min,min,JeffA.00,def_int_long,0,,,,,
player,201212300min,min,JeffA.00,pass_defended,0,,,,,
player,201212300min,min,JeffA.00,sacks,0.0,,,,,
player,201212300min,min,JeffA.00,tackles_combined,5,,,,,
player,201212300min,min,JeffA.00,tackles_solo,5,,,,,
player,201212300min,min,JeffA.00,tackles_assists,0,,,,,
player,201212300min,min,JeffA.00,tackles_loss,0,,,,,
player,201212300min,min,JeffA.00,qb_hits,0,,,,,
player,201212300min,min,JeffA.00,fumbles_rec,0,,,,,
player,201212300min,min,JeffA.00,fumbles_rec_yds,0,,,,,
player,201212300min,min,JeffA.00,fumbles_rec_td,0,,,,,
player,201212300min,min,JeffA.00,fumbles_forced,0,,,,,
player,201212300min,min,SmitHa00,def_int,0,,,,,
player,201212300min,min,SmitHa00,def_int_yds,0,,,,,
player,201212300min,min,SmitHa00,def_int_td,0,,,,,
player,201212300min,min,SmitHa00,def_int_long,0,,,,,
player,201212300min,min,SmitHa00,pass_defended,0,,,,,
player,201212300min,min,SmitHa00,sacks,0.0,,,,,
player,201212300min,min,SmitHa00,tackles_combined,5,,,,,
player,201212300min,min,SmitHa00,tackles_solo,5,,,,,
player,201212300min,min,SmitHa00,tackles_assists,0,,,,,
player,201212300min,min,SmitHa00,tackles_loss,0,,,,,
player,201212300min,min,SmitHa00,qb_hits,0,,,,,
player,201212300min,min,SmitHa00,fumbles_rec,0,,,,,
player,201212300min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201212300min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201212300min,min,SmitHa00,fumbles_forced,0,,,,,
player,201212300min,min,RaymMi00,def_int,0,,,,,
player,201212300min,min,RaymMi00,def_int_yds,0,,,,,
player,201212300min,min,RaymMi00,def_int_td,0,,,,,
player,201212300min,min,RaymMi00,def_int_long,0,,,,,
player,201212300min,min,RaymMi00,pass_defended,0,,,,,
player,201212300min,min,RaymMi00,sacks,0.0,,,,,
player,201212300min,min,RaymMi00,tackles_combined,4,,,,,
player,201212300min,min,RaymMi00,tackles_solo,4,,,,,
player,201212300min,min,RaymMi00,tackles_assists,0,,,,,
player,201212300min,min,RaymMi00,tackles_loss,0,,,,,
player,201212300min,min,RaymMi00,qb_hits,0,,,,,
player,201212300min,min,RaymMi00,fumbles_rec,0,,,,,
player,201212300min,min,RaymMi00,fumbles_rec_yds,0,,,,,
player,201212300min,min,RaymMi00,fumbles_rec_td,0,,,,,
player,201212300min,min,RaymMi00,fumbles_forced,0,,,,,
player,201212300min,min,SanfJa99,def_int,0,,,,,
player,201212300min,min,SanfJa99,def_int_yds,0,,,,,
player,201212300min,min,SanfJa99,def_int_td,0,,,,,
player,201212300min,min,SanfJa99,def_int_long,0,,,,,
player,201212300min,min,SanfJa99,pass_defended,0,,,,,
player,201212300min,min,SanfJa99,sacks,0.0,,,,,
player,201212300min,min,SanfJa99,tackles_combined,4,,,,,
player,201212300min,min,SanfJa99,tackles_solo,4,,,,,
player,201212300min,min,SanfJa99,tackles_assists,0,,,,,
player,201212300min,min,SanfJa99,tackles_loss,1,,,,,
player,201212300min,min,SanfJa99,qb_hits,0,,,,,
player,201212300min,min,SanfJa99,fumbles_rec,0,,,,,
player,201212300min,min,SanfJa99,fumbles_rec_yds,0,,,,,
player,201212300min,min,SanfJa99,fumbles_rec_td,0,,,,,
player,201212300min,min,SanfJa99,fumbles_forced,0,,,,,
player,201212300min,min,CookCh99,def_int,0,,,,,
player,201212300min,min,CookCh99,def_int_yds,0,,,,,
player,201212300min,min,CookCh99,def_int_td,0,,,,,
player,201212300min,min,CookCh99,def_int_long,0,,,,,
player,201212300min,min,CookCh99,pass_defended,1,,,,,
player,201212300min,min,CookCh99,sacks,0.0,,,,,
player,201212300min,min,CookCh99,tackles_combined,3,,,,,
player,201212300min,min,CookCh99,tackles_solo,3,,,,,
player,201212300min,min,CookCh99,tackles_assists,0,,,,,
player,201212300min,min,CookCh99,tackles_loss,0,,,,,
player,201212300min,min,CookCh99,qb_hits,0,,,,,
player,201212300min,min,CookCh99,fumbles_rec,0,,,,,
player,201212300min,min,CookCh99,fumbles_rec_yds,0,,,,,
player,201212300min,min,CookCh99,fumbles_rec_td,0,,,,,
player,201212300min,min,CookCh99,fumbles_forced,0,,,,,
player,201212300min,min,GreeCh99,def_int,0,,,,,
player,201212300min,min,GreeCh99,def_int_yds,0,,,,,
player,201212300min,min,GreeCh99,def_int_td,0,,,,,
player,201212300min,min,GreeCh99,def_int_long,0,,,,,
player,201212300min,min,GreeCh99,pass_defended,0,,,,,
player,201212300min,min,GreeCh99,sacks,0.0,,,,,
player,201212300min,min,GreeCh99,tackles_combined,3,,,,,
player,201212300min,min,GreeCh99,tackles_solo,3,,,,,
player,201212300min,min,GreeCh99,tackles_assists,0,,,,,
player,201212300min,min,GreeCh99,tackles_loss,0,,,,,
player,201212300min,min,GreeCh99,qb_hits,0,,,,,
player,201212300min,min,GreeCh99,fumbles_rec,0,,,,,
player,201212300min,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201212300min,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201212300min,min,GreeCh99,fumbles_forced,0,,,,,
player,201212300min,min,ElliRh00,def_int,0,,,,,
player,201212300min,min,ElliRh00,def_int_yds,0,,,,,
player,201212300min,min,ElliRh00,def_int_td,0,,,,,
player,201212300min,min,ElliRh00,def_int_long,0,,,,,
player,201212300min,min,ElliRh00,pass_defended,0,,,,,
player,201212300min,min,ElliRh00,sacks,0.0,,,,,
player,201212300min,min,ElliRh00,tackles_combined,2,,,,,
player,201212300min,min,ElliRh00,tackles_solo,2,,,,,
player,201212300min,min,ElliRh00,tackles_assists,0,,,,,
player,201212300min,min,ElliRh00,tackles_loss,0,,,,,
player,201212300min,min,ElliRh00,qb_hits,0,,,,,
player,201212300min,min,ElliRh00,fumbles_rec,0,,,,,
player,201212300min,min,ElliRh00,fumbles_rec_yds,0,,,,,
player,201212300min,min,ElliRh00,fumbles_rec_td,0,,,,,
player,201212300min,min,ElliRh00,fumbles_forced,0,,,,,
player,201212300min,min,GuioLe99,def_int,0,,,,,
player,201212300min,min,GuioLe99,def_int_yds,0,,,,,
player,201212300min,min,GuioLe99,def_int_td,0,,,,,
player,201212300min,min,GuioLe99,def_int_long,0,,,,,
player,201212300min,min,GuioLe99,pass_defended,0,,,,,
player,201212300min,min,GuioLe99,sacks,0.0,,,,,
player,201212300min,min,GuioLe99,tackles_combined,2,,,,,
player,201212300min,min,GuioLe99,tackles_solo,2,,,,,
player,201212300min,min,GuioLe99,tackles_assists,0,,,,,
player,201212300min,min,GuioLe99,tackles_loss,0,,,,,
player,201212300min,min,GuioLe99,qb_hits,0,,,,,
player,201212300min,min,GuioLe99,fumbles_rec,0,,,,,
player,201212300min,min,GuioLe99,fumbles_rec_yds,0,,,,,
player,201212300min,min,GuioLe99,fumbles_rec_td,0,,,,,
player,201212300min,min,GuioLe99,fumbles_forced,0,,,,,
player,201212300min,min,SherMa20,def_int,0,,,,,
player,201212300min,min,SherMa20,def_int_yds,0,,,,,
player,201212300min,min,SherMa20,def_int_td,0,,,,,
player,201212300min,min,SherMa20,def_int_long,0,,,,,
player,201212300min,min,SherMa20,pass_defended,0,,,,,
player,201212300min,min,SherMa20,sacks,0.0,,,,,
player,201212300min,min,SherMa20,tackles_combined,2,,,,,
player,201212300min,min,SherMa20,tackles_solo,2,,,,,
player,201212300min,min,SherMa20,tackles_assists,0,,,,,
player,201212300min,min,SherMa20,tackles_loss,0,,,,,
player,201212300min,min,SherMa20,qb_hits,0,,,,,
player,201212300min,min,SherMa20,fumbles_rec,0,,,,,
player,201212300min,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201212300min,min,SherMa20,fumbles_rec_td,0,,,,,
player,201212300min,min,SherMa20,fumbles_forced,0,,,,,
player,201212300min,min,BrinJa99,def_int,0,,,,,
player,201212300min,min,BrinJa99,def_int_yds,0,,,,,
player,201212300min,min,BrinJa99,def_int_td,0,,,,,
player,201212300min,min,BrinJa99,def_int_long,0,,,,,
player,201212300min,min,BrinJa99,pass_defended,0,,,,,
player,201212300min,min,BrinJa99,sacks,0.0,,,,,
player,201212300min,min,BrinJa99,tackles_combined,1,,,,,
player,201212300min,min,BrinJa99,tackles_solo,1,,,,,
player,201212300min,min,BrinJa99,tackles_assists,0,,,,,
player,201212300min,min,BrinJa99,tackles_loss,0,,,,,
player,201212300min,min,BrinJa99,qb_hits,0,,,,,
player,201212300min,min,BrinJa99,fumbles_rec,0,,,,,
player,201212300min,min,BrinJa99,fumbles_rec_yds,0,,,,,
player,201212300min,min,BrinJa99,fumbles_rec_td,0,,,,,
player,201212300min,min,BrinJa99,fumbles_forced,0,,,,,
player,201212300min,min,LoefCu20,def_int,0,,,,,
player,201212300min,min,LoefCu20,def_int_yds,0,,,,,
player,201212300min,min,LoefCu20,def_int_td,0,,,,,
player,201212300min,min,LoefCu20,def_int_long,0,,,,,
player,201212300min,min,LoefCu20,pass_defended,0,,,,,
player,201212300min,min,LoefCu20,sacks,0.0,,,,,
player,201212300min,min,LoefCu20,tackles_combined,1,,,,,
player,201212300min,min,LoefCu20,tackles_solo,1,,,,,
player,201212300min,min,LoefCu20,tackles_assists,0,,,,,
player,201212300min,min,LoefCu20,tackles_loss,0,,,,,
player,201212300min,min,LoefCu20,qb_hits,0,,,,,
player,201212300min,min,LoefCu20,fumbles_rec,0,,,,,
player,201212300min,min,LoefCu20,fumbles_rec_yds,0,,,,,
player,201212300min,min,LoefCu20,fumbles_rec_td,0,,,,,
player,201212300min,min,LoefCu20,fumbles_forced,0,,,,,
player,201212300min,min,McKeTy99,def_int,0,,,,,
player,201212300min,min,McKeTy99,def_int_yds,0,,,,,
player,201212300min,min,McKeTy99,def_int_td,0,,,,,
player,201212300min,min,McKeTy99,def_int_long,0,,,,,
player,201212300min,min,McKeTy99,pass_defended,0,,,,,
player,201212300min,min,McKeTy99,sacks,0.0,,,,,
player,201212300min,min,McKeTy99,tackles_combined,1,,,,,
player,201212300min,min,McKeTy99,tackles_solo,1,,,,,
player,201212300min,min,McKeTy99,tackles_assists,0,,,,,
player,201212300min,min,McKeTy99,tackles_loss,0,,,,,
player,201212300min,min,McKeTy99,qb_hits,0,,,,,
