game,2012,2,20120916,201209160sfo,det,"Detroit Lions",19,sfo,"San Francisco 49ers",27
player,201209160sfo,det,WillCo21,qb_hits,1,,,,,
player,201209160sfo,det,WillCo21,fumbles_rec,0,,,,,
player,201209160sfo,det,WillCo21,fumbles_rec_yds,0,,,,,
player,201209160sfo,det,WillCo21,fumbles_rec_td,0,,,,,
player,201209160sfo,det,WillCo21,fumbles_forced,0,,,,,
player,201209160sfo,det,LevyDe99,def_int,0,,,,,
player,201209160sfo,det,LevyDe99,def_int_yds,0,,,,,
player,201209160sfo,det,LevyDe99,def_int_td,0,,,,,
player,201209160sfo,det,LevyDe99,def_int_long,0,,,,,
player,201209160sfo,det,LevyDe99,pass_defended,0,,,,,
player,201209160sfo,det,LevyDe99,sacks,0.0,,,,,
player,201209160sfo,det,LevyDe99,tackles_combined,10,,,,,
player,201209160sfo,det,LevyDe99,tackles_solo,10,,,,,
player,201209160sfo,det,LevyDe99,tackles_assists,0,,,,,
player,201209160sfo,det,LevyDe99,tackles_loss,2,,,,,
player,201209160sfo,det,LevyDe99,qb_hits,0,,,,,
player,201209160sfo,det,LevyDe99,fumbles_rec,0,,,,,
player,201209160sfo,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201209160sfo,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201209160sfo,det,LevyDe99,fumbles_forced,0,,,,,
player,201209160sfo,det,WendJo99,def_int,0,,,,,
player,201209160sfo,det,WendJo99,def_int_yds,0,,,,,
player,201209160sfo,det,WendJo99,def_int_td,0,,,,,
player,201209160sfo,det,WendJo99,def_int_long,0,,,,,
player,201209160sfo,det,WendJo99,pass_defended,0,,,,,
player,201209160sfo,det,WendJo99,sacks,0.0,,,,,
player,201209160sfo,det,WendJo99,tackles_combined,9,,,,,
player,201209160sfo,det,WendJo99,tackles_solo,8,,,,,
player,201209160sfo,det,WendJo99,tackles_assists,1,,,,,
player,201209160sfo,det,WendJo99,tackles_loss,0,,,,,
player,201209160sfo,det,WendJo99,qb_hits,0,,,,,
player,201209160sfo,det,WendJo99,fumbles_rec,0,,,,,
player,201209160sfo,det,WendJo99,fumbles_rec_yds,0,,,,,
player,201209160sfo,det,WendJo99,fumbles_rec_td,0,,,,,
player,201209160sfo,det,WendJo99,fumbles_forced,0,,,,,
player,201209160sfo,det,DuraJu99,def_int,0,,,,,
player,201209160sfo,det,DuraJu99,def_int_yds,0,,,,,
player,201209160sfo,det,DuraJu99,def_int_td,0,,,,,
player,201209160sfo,det,DuraJu99,def_int_long,0,,,,,
player,201209160sfo,det,DuraJu99,pass_defended,0,,,,,
player,201209160sfo,det,DuraJu99,sacks,0.0,,,,,
player,201209160sfo,det,DuraJu99,tackles_combined,7,,,,,
player,201209160sfo,det,DuraJu99,tackles_solo,6,,,,,
player,201209160sfo,det,DuraJu99,tackles_assists,1,,,,,
player,201209160sfo,det,DuraJu99,tackles_loss,0,,,,,
player,201209160sfo,det,DuraJu99,qb_hits,0,,,,,
player,201209160sfo,det,DuraJu99,fumbles_rec,0,,,,,
player,201209160sfo,det,DuraJu99,fumbles_rec_yds,0,,,,,
player,201209160sfo,det,DuraJu99,fumbles_rec_td,0,,,,,
player,201209160sfo,det,DuraJu99,fumbles_forced,0,,,,,
player,201209160sfo,det,ColeEr21,def_int,0,,,,,
player,201209160sfo,det,ColeEr21,def_int_yds,0,,,,,
player,201209160sfo,det,ColeEr21,def_int_td,0,,,,,
player,201209160sfo,det,ColeEr21,def_int_long,0,,,,,
player,201209160sfo,det,ColeEr21,pass_defended,0,,,,,
player,201209160sfo,det,ColeEr21,sacks,0.0,,,,,
player,201209160sfo,det,ColeEr21,tackles_combined,5,,,,,
player,201209160sfo,det,ColeEr21,tackles_solo,5,,,,,
player,201209160sfo,det,ColeEr21,tackles_assists,0,,,,,
player,201209160sfo,det,ColeEr21,tackles_loss,0,,,,,
player,201209160sfo,det,ColeEr21,qb_hits,0,,,,,
player,201209160sfo,det,ColeEr21,fumbles_rec,0,,,,,
player,201209160sfo,det,ColeEr21,fumbles_rec_yds,0,,,,,
player,201209160sfo,det,ColeEr21,fumbles_rec_td,0,,,,,
player,201209160sfo,det,ColeEr21,fumbles_forced,0,,,,,
player,201209160sfo,det,TullSt20,def_int,0,,,,,
player,201209160sfo,det,TullSt20,def_int_yds,0,,,,,
player,201209160sfo,det,TullSt20,def_int_td,0,,,,,
player,201209160sfo,det,TullSt20,def_int_long,0,,,,,
player,201209160sfo,det,TullSt20,pass_defended,2,,,,,
player,201209160sfo,det,TullSt20,sacks,0.0,,,,,
player,201209160sfo,det,TullSt20,tackles_combined,5,,,,,
player,201209160sfo,det,TullSt20,tackles_solo,5,,,,,
player,201209160sfo,det,TullSt20,tackles_assists,0,,,,,
player,201209160sfo,det,TullSt20,tackles_loss,0,,,,,
player,201209160sfo,det,TullSt20,qb_hits,0,,,,,
player,201209160sfo,det,TullSt20,fumbles_rec,0,,,,,
player,201209160sfo,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201209160sfo,det,TullSt20,fumbles_rec_td,0,,,,,
player,201209160sfo,det,TullSt20,fumbles_forced,0,,,,,
player,201209160sfo,det,FlorDr20,def_int,0,,,,,
player,201209160sfo,det,FlorDr20,def_int_yds,0,,,,,
player,201209160sfo,det,FlorDr20,def_int_td,0,,,,,
player,201209160sfo,det,FlorDr20,def_int_long,0,,,,,
player,201209160sfo,det,FlorDr20,pass_defended,1,,,,,
player,201209160sfo,det,FlorDr20,sacks,0.0,,,,,
player,201209160sfo,det,FlorDr20,tackles_combined,3,,,,,
player,201209160sfo,det,FlorDr20,tackles_solo,3,,,,,
player,201209160sfo,det,FlorDr20,tackles_assists,0,,,,,
player,201209160sfo,det,FlorDr20,tackles_loss,0,,,,,
player,201209160sfo,det,FlorDr20,qb_hits,0,,,,,
player,201209160sfo,det,FlorDr20,fumbles_rec,0,,,,,
player,201209160sfo,det,FlorDr20,fumbles_rec_yds,0,,,,,
player,201209160sfo,det,FlorDr20,fumbles_rec_td,0,,,,,
player,201209160sfo,det,FlorDr20,fumbles_forced,0,,,,,
player,201209160sfo,det,LaceJa99,def_int,0,,,,,
player,201209160sfo,det,LaceJa99,def_int_yds,0,,,,,
player,201209160sfo,det,LaceJa99,def_int_td,0,,,,,
player,201209160sfo,det,LaceJa99,def_int_long,0,,,,,
player,201209160sfo,det,LaceJa99,pass_defended,0,,,,,
player,201209160sfo,det,LaceJa99,sacks,0.0,,,,,
player,201209160sfo,det,LaceJa99,tackles_combined,3,,,,,
player,201209160sfo,det,LaceJa99,tackles_solo,2,,,,,
player,201209160sfo,det,LaceJa99,tackles_assists,1,,,,,
player,201209160sfo,det,LaceJa99,tackles_loss,0,,,,,
player,201209160sfo,det,LaceJa99,qb_hits,0,,,,,
player,201209160sfo,det,LaceJa99,fumbles_rec,0,,,,,
player,201209160sfo,det,LaceJa99,fumbles_rec_yds,0,,,,,
player,201209160sfo,det,LaceJa99,fumbles_rec_td,0,,,,,
player,201209160sfo,det,LaceJa99,fumbles_forced,0,,,,,
player,201209160sfo,det,HoguDo01,def_int,0,,,,,
player,201209160sfo,det,HoguDo01,def_int_yds,0,,,,,
player,201209160sfo,det,HoguDo01,def_int_td,0,,,,,
player,201209160sfo,det,HoguDo01,def_int_long,0,,,,,
player,201209160sfo,det,HoguDo01,pass_defended,0,,,,,
player,201209160sfo,det,HoguDo01,sacks,0.0,,,,,
player,201209160sfo,det,HoguDo01,tackles_combined,2,,,,,
player,201209160sfo,det,HoguDo01,tackles_solo,2,,,,,
player,201209160sfo,det,HoguDo01,tackles_assists,0,,,,,
player,201209160sfo,det,HoguDo01,tackles_loss,0,,,,,
player,201209160sfo,det,HoguDo01,qb_hits,0,,,,,
player,201209160sfo,det,HoguDo01,fumbles_rec,0,,,,,
player,201209160sfo,det,HoguDo01,fumbles_rec_yds,0,,,,,
player,201209160sfo,det,HoguDo01,fumbles_rec_td,0,,,,,
player,201209160sfo,det,HoguDo01,fumbles_forced,0,,,,,
player,201209160sfo,det,BellJo01,def_int,0,,,,,
player,201209160sfo,det,BellJo01,def_int_yds,0,,,,,
player,201209160sfo,det,BellJo01,def_int_td,0,,,,,
player,201209160sfo,det,BellJo01,def_int_long,0,,,,,
player,201209160sfo,det,BellJo01,pass_defended,0,,,,,
player,201209160sfo,det,BellJo01,sacks,0.0,,,,,
player,201209160sfo,det,BellJo01,tackles_combined,1,,,,,
player,201209160sfo,det,BellJo01,tackles_solo,1,,,,,
player,201209160sfo,det,BellJo01,tackles_assists,0,,,,,
player,201209160sfo,det,BellJo01,tackles_loss,0,,,,,
player,201209160sfo,det,BellJo01,qb_hits,0,,,,,
player,201209160sfo,det,BellJo01,fumbles_rec,0,,,,,
player,201209160sfo,det,BellJo01,fumbles_rec_yds,0,,,,,
player,201209160sfo,det,BellJo01,fumbles_rec_td,0,,,,,
player,201209160sfo,det,BellJo01,fumbles_forced,0,,,,,
player,201209160sfo,det,LewiRo02,def_int,0,,,,,
player,201209160sfo,det,LewiRo02,def_int_yds,0,,,,,
player,201209160sfo,det,LewiRo02,def_int_td,0,,,,,
player,201209160sfo,det,LewiRo02,def_int_long,0,,,,,
player,201209160sfo,det,LewiRo02,pass_defended,0,,,,,
player,201209160sfo,det,LewiRo02,sacks,0.0,,,,,
player,201209160sfo,det,LewiRo02,tackles_combined,1,,,,,
player,201209160sfo,det,LewiRo02,tackles_solo,1,,,,,
player,201209160sfo,det,LewiRo02,tackles_assists,0,,,,,
player,201209160sfo,det,LewiRo02,tackles_loss,0,,,,,
player,201209160sfo,det,LewiRo02,qb_hits,0,,,,,
player,201209160sfo,det,LewiRo02,fumbles_rec,0,,,,,
player,201209160sfo,det,LewiRo02,fumbles_rec_yds,0,,,,,
player,201209160sfo,det,LewiRo02,fumbles_rec_td,0,,,,,
player,201209160sfo,det,LewiRo02,fumbles_forced,0,,,,,
player,201209160sfo,det,PalmAs99,def_int,0,,,,,
player,201209160sfo,det,PalmAs99,def_int_yds,0,,,,,
player,201209160sfo,det,PalmAs99,def_int_td,0,,,,,
player,201209160sfo,det,PalmAs99,def_int_long,0,,,,,
player,201209160sfo,det,PalmAs99,pass_defended,0,,,,,
player,201209160sfo,det,PalmAs99,sacks,0.0,,,,,
player,201209160sfo,det,PalmAs99,tackles_combined,1,,,,,
player,201209160sfo,det,PalmAs99,tackles_solo,1,,,,,
player,201209160sfo,det,PalmAs99,tackles_assists,0,,,,,
player,201209160sfo,det,PalmAs99,tackles_loss,0,,,,,
player,201209160sfo,det,PalmAs99,qb_hits,0,,,,,
player,201209160sfo,det,PalmAs99,fumbles_rec,0,,,,,
player,201209160sfo,det,PalmAs99,fumbles_rec_yds,0,,,,,
player,201209160sfo,det,PalmAs99,fumbles_rec_td,0,,,,,
player,201209160sfo,det,PalmAs99,fumbles_forced,0,,,,,
player,201209160sfo,det,SpieAm99,def_int,0,,,,,
player,201209160sfo,det,SpieAm99,def_int_yds,0,,,,,
player,201209160sfo,det,SpieAm99,def_int_td,0,,,,,
player,201209160sfo,det,SpieAm99,def_int_long,0,,,,,
player,201209160sfo,det,SpieAm99,pass_defended,0,,,,,
player,201209160sfo,det,SpieAm99,sacks,0.0,,,,,
player,201209160sfo,det,SpieAm99,tackles_combined,1,,,,,
player,201209160sfo,det,SpieAm99,tackles_solo,1,,,,,
player,201209160sfo,det,SpieAm99,tackles_assists,0,,,,,
player,201209160sfo,det,SpieAm99,tackles_loss,0,,,,,
player,201209160sfo,det,SpieAm99,qb_hits,0,,,,,
player,201209160sfo,det,SpieAm99,fumbles_rec,0,,,,,
player,201209160sfo,det,SpieAm99,fumbles_rec_yds,0,,,,,
player,201209160sfo,det,SpieAm99,fumbles_rec_td,0,,,,,
player,201209160sfo,det,SpieAm99,fumbles_forced,0,,,,,
player,201209160sfo,det,WhitTa00,def_int,0,,,,,
player,201209160sfo,det,WhitTa00,def_int_yds,0,,,,,
player,201209160sfo,det,WhitTa00,def_int_td,0,,,,,
player,201209160sfo,det,WhitTa00,def_int_long,0,,,,,
player,201209160sfo,det,WhitTa00,pass_defended,0,,,,,
player,201209160sfo,det,WhitTa00,sacks,0.0,,,,,
player,201209160sfo,det,WhitTa00,tackles_combined,1,,,,,
player,201209160sfo,det,WhitTa00,tackles_solo,1,,,,,
player,201209160sfo,det,WhitTa00,tackles_assists,0,,,,,
player,201209160sfo,det,WhitTa00,tackles_loss,0,,,,,
player,201209160sfo,det,WhitTa00,qb_hits,0,,,,,
player,201209160sfo,det,WhitTa00,fumbles_rec,0,,,,,
player,201209160sfo,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201209160sfo,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201209160sfo,det,WhitTa00,fumbles_forced,1,,,,,
player,201209160sfo,det,OsgoKa00,def_int,0,,,,,
player,201209160sfo,det,OsgoKa00,def_int_yds,0,,,,,
player,201209160sfo,det,OsgoKa00,def_int_td,0,,,,,
player,201209160sfo,det,OsgoKa00,def_int_long,0,,,,,
player,201209160sfo,det,OsgoKa00,pass_defended,0,,,,,
player,201209160sfo,det,OsgoKa00,sacks,0.0,,,,,
player,201209160sfo,det,OsgoKa00,tackles_combined,0,,,,,
player,201209160sfo,det,OsgoKa00,tackles_solo,0,,,,,
player,201209160sfo,det,OsgoKa00,tackles_assists,0,,,,,
player,201209160sfo,det,OsgoKa00,tackles_loss,0,,,,,
player,201209160sfo,det,OsgoKa00,qb_hits,0,,,,,
player,201209160sfo,det,OsgoKa00,fumbles_rec,1,,,,,
player,201209160sfo,det,OsgoKa00,fumbles_rec_yds,0,,,,,
player,201209160sfo,det,OsgoKa00,fumbles_rec_td,0,,,,,
player,201209160sfo,det,OsgoKa00,fumbles_forced,0,,,,,
player,201209160sfo,det,FairNi00,def_int,,,,,,
player,201209160sfo,det,FairNi00,def_int_yds,,,,,,
player,201209160sfo,det,FairNi00,def_int_td,,,,,,
player,201209160sfo,det,FairNi00,def_int_long,,,,,,
player,201209160sfo,det,FairNi00,pass_defended,0,,,,,
player,201209160sfo,det,FairNi00,sacks,0.0,,,,,
player,201209160sfo,det,FairNi00,tackles_combined,1,,,,,
player,201209160sfo,det,FairNi00,tackles_solo,1,,,,,
player,201209160sfo,det,FairNi00,tackles_assists,0,,,,,
player,201209160sfo,det,FairNi00,tackles_loss,0,,,,,
player,201209160sfo,det,FairNi00,qb_hits,0,,,,,
player,201209160sfo,det,FairNi00,fumbles_rec,0,,,,,
player,201209160sfo,det,FairNi00,fumbles_rec_yds,,,,,,
player,201209160sfo,det,FairNi00,fumbles_rec_td,,,,,,
player,201209160sfo,det,FairNi00,fumbles_forced,0,,,,,
player,201209160sfo,det,GreeJo03,def_int,,,,,,
player,201209160sfo,det,GreeJo03,def_int_yds,,,,,,
player,201209160sfo,det,GreeJo03,def_int_td,,,,,,
player,201209160sfo,det,GreeJo03,def_int_long,,,,,,
player,201209160sfo,det,GreeJo03,pass_defended,,,,,,
player,201209160sfo,det,GreeJo03,sacks,0.0,,,,,
player,201209160sfo,det,GreeJo03,tackles_combined,,,,,,
player,201209160sfo,det,GreeJo03,tackles_solo,,,,,,
player,201209160sfo,det,GreeJo03,tackles_assists,,,,,,
player,201209160sfo,det,GreeJo03,tackles_loss,1,,,,,
player,201209160sfo,det,GreeJo03,qb_hits,2,,,,,
player,201209160sfo,det,GreeJo03,fumbles_rec,,,,,,
player,201209160sfo,det,GreeJo03,fumbles_rec_yds,,,,,,
player,201209160sfo,det,GreeJo03,fumbles_rec_td,,,,,,
player,201209160sfo,det,GreeJo03,fumbles_forced,,,,,,
player,201209160sfo,sfo,GoldDa99,def_int,1,,,,,
player,201209160sfo,sfo,GoldDa99,def_int_yds,20,,,,,
player,201209160sfo,sfo,GoldDa99,def_int_td,0,,,,,
player,201209160sfo,sfo,GoldDa99,def_int_long,20,,,,,
player,201209160sfo,sfo,GoldDa99,pass_defended,1,,,,,
player,201209160sfo,sfo,GoldDa99,sacks,0.0,,,,,
player,201209160sfo,sfo,GoldDa99,tackles_combined,6,,,,,
player,201209160sfo,sfo,GoldDa99,tackles_solo,5,,,,,
player,201209160sfo,sfo,GoldDa99,tackles_assists,1,,,,,
player,201209160sfo,sfo,GoldDa99,tackles_loss,0,,,,,
player,201209160sfo,sfo,GoldDa99,qb_hits,0,,,,,
player,201209160sfo,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201209160sfo,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201209160sfo,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201209160sfo,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201209160sfo,sfo,SmitAl04,def_int,0,,,,,
player,201209160sfo,sfo,SmitAl04,def_int_yds,0,,,,,
player,201209160sfo,sfo,SmitAl04,def_int_td,0,,,,,
player,201209160sfo,sfo,SmitAl04,def_int_long,0,,,,,
player,201209160sfo,sfo,SmitAl04,pass_defended,0,,,,,
player,201209160sfo,sfo,SmitAl04,sacks,1.5,,,,,
player,201209160sfo,sfo,SmitAl04,tackles_combined,6,,,,,
player,201209160sfo,sfo,SmitAl04,tackles_solo,4,,,,,
player,201209160sfo,sfo,SmitAl04,tackles_assists,2,,,,,
player,201209160sfo,sfo,SmitAl04,tackles_loss,1,,,,,
player,201209160sfo,sfo,SmitAl04,qb_hits,2,,,,,
player,201209160sfo,sfo,SmitAl04,fumbles_rec,0,,,,,
player,201209160sfo,sfo,SmitAl04,fumbles_rec_yds,0,,,,,
player,201209160sfo,sfo,SmitAl04,fumbles_rec_td,0,,,,,
player,201209160sfo,sfo,SmitAl04,fumbles_forced,0,,,,,
player,201209160sfo,sfo,McDoRa99,def_int,0,,,,,
player,201209160sfo,sfo,McDoRa99,def_int_yds,0,,,,,
player,201209160sfo,sfo,McDoRa99,def_int_td,0,,,,,
player,201209160sfo,sfo,McDoRa99,def_int_long,0,,,,,
player,201209160sfo,sfo,McDoRa99,pass_defended,0,,,,,
player,201209160sfo,sfo,McDoRa99,sacks,0.5,,,,,
player,201209160sfo,sfo,McDoRa99,tackles_combined,2,,,,,
player,201209160sfo,sfo,McDoRa99,tackles_solo,1,,,,,
player,201209160sfo,sfo,McDoRa99,tackles_assists,1,,,,,
player,201209160sfo,sfo,McDoRa99,tackles_loss,0,,,,,
player,201209160sfo,sfo,McDoRa99,qb_hits,1,,,,,
player,201209160sfo,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201209160sfo,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201209160sfo,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201209160sfo,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201209160sfo,sfo,WillPa98,def_int,0,,,,,
player,201209160sfo,sfo,WillPa98,def_int_yds,0,,,,,
player,201209160sfo,sfo,WillPa98,def_int_td,0,,,,,
player,201209160sfo,sfo,WillPa98,def_int_long,0,,,,,
player,201209160sfo,sfo,WillPa98,pass_defended,1,,,,,
player,201209160sfo,sfo,WillPa98,sacks,0.0,,,,,
player,201209160sfo,sfo,WillPa98,tackles_combined,9,,,,,
player,201209160sfo,sfo,WillPa98,tackles_solo,8,,,,,
player,201209160sfo,sfo,WillPa98,tackles_assists,1,,,,,
player,201209160sfo,sfo,WillPa98,tackles_loss,0,,,,,
player,201209160sfo,sfo,WillPa98,qb_hits,0,,,,,
player,201209160sfo,sfo,WillPa98,fumbles_rec,0,,,,,
player,201209160sfo,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201209160sfo,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201209160sfo,sfo,WillPa98,fumbles_forced,0,,,,,
player,201209160sfo,sfo,BowmNa99,def_int,0,,,,,
player,201209160sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201209160sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201209160sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201209160sfo,sfo,BowmNa99,pass_defended,2,,,,,
player,201209160sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201209160sfo,sfo,BowmNa99,tackles_combined,8,,,,,
player,201209160sfo,sfo,BowmNa99,tackles_solo,7,,,,,
player,201209160sfo,sfo,BowmNa99,tackles_assists,1,,,,,
player,201209160sfo,sfo,BowmNa99,tackles_loss,0,,,,,
player,201209160sfo,sfo,BowmNa99,qb_hits,0,,,,,
player,201209160sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201209160sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201209160sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201209160sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201209160sfo,sfo,SmitJu20,def_int,0,,,,,
player,201209160sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201209160sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201209160sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201209160sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201209160sfo,sfo,SmitJu20,sacks,0.0,,,,,
player,201209160sfo,sfo,SmitJu20,tackles_combined,5,,,,,
player,201209160sfo,sfo,SmitJu20,tackles_solo,5,,,,,
player,201209160sfo,sfo,SmitJu20,tackles_assists,0,,,,,
player,201209160sfo,sfo,SmitJu20,tackles_loss,0,,,,,
player,201209160sfo,sfo,SmitJu20,qb_hits,0,,,,,
player,201209160sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201209160sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201209160sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201209160sfo,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201209160sfo,sfo,BrowTa99,def_int,0,,,,,
player,201209160sfo,sfo,BrowTa99,def_int_yds,0,,,,,
player,201209160sfo,sfo,BrowTa99,def_int_td,0,,,,,
player,201209160sfo,sfo,BrowTa99,def_int_long,0,,,,,
player,201209160sfo,sfo,BrowTa99,pass_defended,0,,,,,
player,201209160sfo,sfo,BrowTa99,sacks,0.0,,,,,
player,201209160sfo,sfo,BrowTa99,tackles_combined,4,,,,,
player,201209160sfo,sfo,BrowTa99,tackles_solo,4,,,,,
player,201209160sfo,sfo,BrowTa99,tackles_assists,0,,,,,
player,201209160sfo,sfo,BrowTa99,tackles_loss,0,,,,,
player,201209160sfo,sfo,BrowTa99,qb_hits,0,,,,,
player,201209160sfo,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201209160sfo,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201209160sfo,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201209160sfo,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201209160sfo,sfo,CullCh00,def_int,0,,,,,
player,201209160sfo,sfo,CullCh00,def_int_yds,0,,,,,
player,201209160sfo,sfo,CullCh00,def_int_td,0,,,,,
player,201209160sfo,sfo,CullCh00,def_int_long,0,,,,,
player,201209160sfo,sfo,CullCh00,pass_defended,1,,,,,
player,201209160sfo,sfo,CullCh00,sacks,0.0,,,,,
player,201209160sfo,sfo,CullCh00,tackles_combined,3,,,,,
player,201209160sfo,sfo,CullCh00,tackles_solo,3,,,,,
player,201209160sfo,sfo,CullCh00,tackles_assists,0,,,,,
player,201209160sfo,sfo,CullCh00,tackles_loss,0,,,,,
player,201209160sfo,sfo,CullCh00,qb_hits,0,,,,,
player,201209160sfo,sfo,CullCh00,fumbles_rec,0,,,,,
player,201209160sfo,sfo,CullCh00,fumbles_rec_yds,0,,,,,
player,201209160sfo,sfo,CullCh00,fumbles_rec_td,0,,,,,
player,201209160sfo,sfo,CullCh00,fumbles_forced,0,,,,,
player,201209160sfo,sfo,WhitDo20,def_int,0,,,,,
player,201209160sfo,sfo,WhitDo20,def_int_yds,0,,,,,
player,201209160sfo,sfo,WhitDo20,def_int_td,0,,,,,
player,201209160sfo,sfo,WhitDo20,def_int_long,0,,,,,
player,201209160sfo,sfo,WhitDo20,pass_defended,0,,,,,
player,201209160sfo,sfo,WhitDo20,sacks,0.0,,,,,
player,201209160sfo,sfo,WhitDo20,tackles_combined,3,,,,,
player,201209160sfo,sfo,WhitDo20,tackles_solo,3,,,,,
player,201209160sfo,sfo,WhitDo20,tackles_assists,0,,,,,
player,201209160sfo,sfo,WhitDo20,tackles_loss,0,,,,,
player,201209160sfo,sfo,WhitDo20,qb_hits,0,,,,,
player,201209160sfo,sfo,WhitDo20,fumbles_rec,0,,,,,
player,201209160sfo,sfo,WhitDo20,fumbles_rec_yds,0,,,,,
player,201209160sfo,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201209160sfo,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201209160sfo,sfo,RogeCa20,def_int,0,,,,,
player,201209160sfo,sfo,RogeCa20,def_int_yds,0,,,,,
player,201209160sfo,sfo,RogeCa20,def_int_td,0,,,,,
player,201209160sfo,sfo,RogeCa20,def_int_long,0,,,,,
player,201209160sfo,sfo,RogeCa20,pass_defended,1,,,,,
player,201209160sfo,sfo,RogeCa20,sacks,0.0,,,,,
player,201209160sfo,sfo,RogeCa20,tackles_combined,2,,,,,
player,201209160sfo,sfo,RogeCa20,tackles_solo,2,,,,,
player,201209160sfo,sfo,RogeCa20,tackles_assists,0,,,,,
player,201209160sfo,sfo,RogeCa20,tackles_loss,0,,,,,
player,201209160sfo,sfo,RogeCa20,qb_hits,0,,,,,
player,201209160sfo,sfo,RogeCa20,fumbles_rec,0,,,,,
player,201209160sfo,sfo,RogeCa20,fumbles_rec_yds,0,,,,,
player,201209160sfo,sfo,RogeCa20,fumbles_rec_td,0,,,,,
player,201209160sfo,sfo,RogeCa20,fumbles_forced,0,,,,,
player,201209160sfo,sfo,SopoIs20,def_int,0,,,,,
player,201209160sfo,sfo,SopoIs20,def_int_yds,0,,,,,
player,201209160sfo,sfo,SopoIs20,def_int_td,0,,,,,
player,201209160sfo,sfo,SopoIs20,def_int_long,0,,,,,
player,201209160sfo,sfo,SopoIs20,pass_defended,0,,,,,
player,201209160sfo,sfo,SopoIs20,sacks,0.0,,,,,
player,201209160sfo,sfo,SopoIs20,tackles_combined,2,,,,,
player,201209160sfo,sfo,SopoIs20,tackles_solo,2,,,,,
player,201209160sfo,sfo,SopoIs20,tackles_assists,0,,,,,
player,201209160sfo,sfo,SopoIs20,tackles_loss,0,,,,,
player,201209160sfo,sfo,SopoIs20,qb_hits,0,,,,,
player,201209160sfo,sfo,SopoIs20,fumbles_rec,0,,,,,
player,201209160sfo,sfo,SopoIs20,fumbles_rec_yds,0,,,,,
player,201209160sfo,sfo,SopoIs20,fumbles_rec_td,0,,,,,
player,201209160sfo,sfo,SopoIs20,fumbles_forced,0,,,,,
player,201209160sfo,sfo,BrocTr00,def_int,0,,,,,
player,201209160sfo,sfo,BrocTr00,def_int_yds,0,,,,,
player,201209160sfo,sfo,BrocTr00,def_int_td,0,,,,,
player,201209160sfo,sfo,BrocTr00,def_int_long,0,,,,,
player,201209160sfo,sfo,BrocTr00,pass_defended,0,,,,,
player,201209160sfo,sfo,BrocTr00,sacks,0.0,,,,,
player,201209160sfo,sfo,BrocTr00,tackles_combined,1,,,,,
player,201209160sfo,sfo,BrocTr00,tackles_solo,1,,,,,
player,201209160sfo,sfo,BrocTr00,tackles_assists,0,,,,,
player,201209160sfo,sfo,BrocTr00,tackles_loss,0,,,,,
player,201209160sfo,sfo,BrocTr00,qb_hits,0,,,,,
player,201209160sfo,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201209160sfo,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201209160sfo,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201209160sfo,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201209160sfo,sfo,CoxxPe99,def_int,0,,,,,
