game,2012,13,20121202,201212020ram,sfo,"San Francisco 49ers",13,ram,"St. Louis Rams",16
player,201212020ram,sfo,BowmNa99,tackles_loss,0,,,,,
player,201212020ram,sfo,BowmNa99,qb_hits,0,,,,,
player,201212020ram,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201212020ram,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201212020ram,sfo,RogeCa20,def_int,0,,,,,
player,201212020ram,sfo,RogeCa20,def_int_yds,0,,,,,
player,201212020ram,sfo,RogeCa20,def_int_td,0,,,,,
player,201212020ram,sfo,RogeCa20,def_int_long,0,,,,,
player,201212020ram,sfo,RogeCa20,pass_defended,0,,,,,
player,201212020ram,sfo,RogeCa20,sacks,0.0,,,,,
player,201212020ram,sfo,RogeCa20,tackles_combined,7,,,,,
player,201212020ram,sfo,RogeCa20,tackles_solo,7,,,,,
player,201212020ram,sfo,RogeCa20,tackles_assists,0,,,,,
player,201212020ram,sfo,RogeCa20,tackles_loss,0,,,,,
player,201212020ram,sfo,RogeCa20,qb_hits,0,,,,,
player,201212020ram,sfo,RogeCa20,fumbles_rec,0,,,,,
player,201212020ram,sfo,RogeCa20,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,RogeCa20,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,RogeCa20,fumbles_forced,0,,,,,
player,201212020ram,sfo,WhitDo20,def_int,0,,,,,
player,201212020ram,sfo,WhitDo20,def_int_yds,0,,,,,
player,201212020ram,sfo,WhitDo20,def_int_td,0,,,,,
player,201212020ram,sfo,WhitDo20,def_int_long,0,,,,,
player,201212020ram,sfo,WhitDo20,pass_defended,0,,,,,
player,201212020ram,sfo,WhitDo20,sacks,0.0,,,,,
player,201212020ram,sfo,WhitDo20,tackles_combined,7,,,,,
player,201212020ram,sfo,WhitDo20,tackles_solo,6,,,,,
player,201212020ram,sfo,WhitDo20,tackles_assists,1,,,,,
player,201212020ram,sfo,WhitDo20,tackles_loss,0,,,,,
player,201212020ram,sfo,WhitDo20,qb_hits,0,,,,,
player,201212020ram,sfo,WhitDo20,fumbles_rec,0,,,,,
player,201212020ram,sfo,WhitDo20,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201212020ram,sfo,CullCh00,def_int,0,,,,,
player,201212020ram,sfo,CullCh00,def_int_yds,0,,,,,
player,201212020ram,sfo,CullCh00,def_int_td,0,,,,,
player,201212020ram,sfo,CullCh00,def_int_long,0,,,,,
player,201212020ram,sfo,CullCh00,pass_defended,1,,,,,
player,201212020ram,sfo,CullCh00,sacks,0.0,,,,,
player,201212020ram,sfo,CullCh00,tackles_combined,6,,,,,
player,201212020ram,sfo,CullCh00,tackles_solo,5,,,,,
player,201212020ram,sfo,CullCh00,tackles_assists,1,,,,,
player,201212020ram,sfo,CullCh00,tackles_loss,0,,,,,
player,201212020ram,sfo,CullCh00,qb_hits,0,,,,,
player,201212020ram,sfo,CullCh00,fumbles_rec,0,,,,,
player,201212020ram,sfo,CullCh00,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,CullCh00,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,CullCh00,fumbles_forced,0,,,,,
player,201212020ram,sfo,GoldDa99,def_int,0,,,,,
player,201212020ram,sfo,GoldDa99,def_int_yds,0,,,,,
player,201212020ram,sfo,GoldDa99,def_int_td,0,,,,,
player,201212020ram,sfo,GoldDa99,def_int_long,0,,,,,
player,201212020ram,sfo,GoldDa99,pass_defended,1,,,,,
player,201212020ram,sfo,GoldDa99,sacks,0.0,,,,,
player,201212020ram,sfo,GoldDa99,tackles_combined,4,,,,,
player,201212020ram,sfo,GoldDa99,tackles_solo,3,,,,,
player,201212020ram,sfo,GoldDa99,tackles_assists,1,,,,,
player,201212020ram,sfo,GoldDa99,tackles_loss,0,,,,,
player,201212020ram,sfo,GoldDa99,qb_hits,0,,,,,
player,201212020ram,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201212020ram,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201212020ram,sfo,WillPa98,def_int,0,,,,,
player,201212020ram,sfo,WillPa98,def_int_yds,0,,,,,
player,201212020ram,sfo,WillPa98,def_int_td,0,,,,,
player,201212020ram,sfo,WillPa98,def_int_long,0,,,,,
player,201212020ram,sfo,WillPa98,pass_defended,0,,,,,
player,201212020ram,sfo,WillPa98,sacks,0.0,,,,,
player,201212020ram,sfo,WillPa98,tackles_combined,4,,,,,
player,201212020ram,sfo,WillPa98,tackles_solo,4,,,,,
player,201212020ram,sfo,WillPa98,tackles_assists,0,,,,,
player,201212020ram,sfo,WillPa98,tackles_loss,0,,,,,
player,201212020ram,sfo,WillPa98,qb_hits,0,,,,,
player,201212020ram,sfo,WillPa98,fumbles_rec,0,,,,,
player,201212020ram,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,WillPa98,fumbles_forced,0,,,,,
player,201212020ram,sfo,BrooAh21,def_int,0,,,,,
player,201212020ram,sfo,BrooAh21,def_int_yds,0,,,,,
player,201212020ram,sfo,BrooAh21,def_int_td,0,,,,,
player,201212020ram,sfo,BrooAh21,def_int_long,0,,,,,
player,201212020ram,sfo,BrooAh21,pass_defended,1,,,,,
player,201212020ram,sfo,BrooAh21,sacks,0.0,,,,,
player,201212020ram,sfo,BrooAh21,tackles_combined,3,,,,,
player,201212020ram,sfo,BrooAh21,tackles_solo,3,,,,,
player,201212020ram,sfo,BrooAh21,tackles_assists,0,,,,,
player,201212020ram,sfo,BrooAh21,tackles_loss,0,,,,,
player,201212020ram,sfo,BrooAh21,qb_hits,0,,,,,
player,201212020ram,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201212020ram,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201212020ram,sfo,BrowTa99,def_int,0,,,,,
player,201212020ram,sfo,BrowTa99,def_int_yds,0,,,,,
player,201212020ram,sfo,BrowTa99,def_int_td,0,,,,,
player,201212020ram,sfo,BrowTa99,def_int_long,0,,,,,
player,201212020ram,sfo,BrowTa99,pass_defended,1,,,,,
player,201212020ram,sfo,BrowTa99,sacks,0.0,,,,,
player,201212020ram,sfo,BrowTa99,tackles_combined,3,,,,,
player,201212020ram,sfo,BrowTa99,tackles_solo,3,,,,,
player,201212020ram,sfo,BrowTa99,tackles_assists,0,,,,,
player,201212020ram,sfo,BrowTa99,tackles_loss,0,,,,,
player,201212020ram,sfo,BrowTa99,qb_hits,0,,,,,
player,201212020ram,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201212020ram,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201212020ram,sfo,SopoIs20,def_int,0,,,,,
player,201212020ram,sfo,SopoIs20,def_int_yds,0,,,,,
player,201212020ram,sfo,SopoIs20,def_int_td,0,,,,,
player,201212020ram,sfo,SopoIs20,def_int_long,0,,,,,
player,201212020ram,sfo,SopoIs20,pass_defended,0,,,,,
player,201212020ram,sfo,SopoIs20,sacks,0.0,,,,,
player,201212020ram,sfo,SopoIs20,tackles_combined,2,,,,,
player,201212020ram,sfo,SopoIs20,tackles_solo,2,,,,,
player,201212020ram,sfo,SopoIs20,tackles_assists,0,,,,,
player,201212020ram,sfo,SopoIs20,tackles_loss,1,,,,,
player,201212020ram,sfo,SopoIs20,qb_hits,0,,,,,
player,201212020ram,sfo,SopoIs20,fumbles_rec,0,,,,,
player,201212020ram,sfo,SopoIs20,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,SopoIs20,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,SopoIs20,fumbles_forced,0,,,,,
player,201212020ram,sfo,TukuWi00,def_int,0,,,,,
player,201212020ram,sfo,TukuWi00,def_int_yds,0,,,,,
player,201212020ram,sfo,TukuWi00,def_int_td,0,,,,,
player,201212020ram,sfo,TukuWi00,def_int_long,0,,,,,
player,201212020ram,sfo,TukuWi00,pass_defended,0,,,,,
player,201212020ram,sfo,TukuWi00,sacks,0.0,,,,,
player,201212020ram,sfo,TukuWi00,tackles_combined,2,,,,,
player,201212020ram,sfo,TukuWi00,tackles_solo,2,,,,,
player,201212020ram,sfo,TukuWi00,tackles_assists,0,,,,,
player,201212020ram,sfo,TukuWi00,tackles_loss,0,,,,,
player,201212020ram,sfo,TukuWi00,qb_hits,0,,,,,
player,201212020ram,sfo,TukuWi00,fumbles_rec,0,,,,,
player,201212020ram,sfo,TukuWi00,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,TukuWi00,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,TukuWi00,fumbles_forced,0,,,,,
player,201212020ram,sfo,BrocTr00,def_int,0,,,,,
player,201212020ram,sfo,BrocTr00,def_int_yds,0,,,,,
player,201212020ram,sfo,BrocTr00,def_int_td,0,,,,,
player,201212020ram,sfo,BrocTr00,def_int_long,0,,,,,
player,201212020ram,sfo,BrocTr00,pass_defended,0,,,,,
player,201212020ram,sfo,BrocTr00,sacks,0.0,,,,,
player,201212020ram,sfo,BrocTr00,tackles_combined,1,,,,,
player,201212020ram,sfo,BrocTr00,tackles_solo,1,,,,,
player,201212020ram,sfo,BrocTr00,tackles_assists,0,,,,,
player,201212020ram,sfo,BrocTr00,tackles_loss,0,,,,,
player,201212020ram,sfo,BrocTr00,qb_hits,0,,,,,
player,201212020ram,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201212020ram,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201212020ram,sfo,CoxxPe99,def_int,0,,,,,
player,201212020ram,sfo,CoxxPe99,def_int_yds,0,,,,,
player,201212020ram,sfo,CoxxPe99,def_int_td,0,,,,,
player,201212020ram,sfo,CoxxPe99,def_int_long,0,,,,,
player,201212020ram,sfo,CoxxPe99,pass_defended,0,,,,,
player,201212020ram,sfo,CoxxPe99,sacks,0.0,,,,,
player,201212020ram,sfo,CoxxPe99,tackles_combined,1,,,,,
player,201212020ram,sfo,CoxxPe99,tackles_solo,0,,,,,
player,201212020ram,sfo,CoxxPe99,tackles_assists,1,,,,,
player,201212020ram,sfo,CoxxPe99,tackles_loss,0,,,,,
player,201212020ram,sfo,CoxxPe99,qb_hits,0,,,,,
player,201212020ram,sfo,CoxxPe99,fumbles_rec,0,,,,,
player,201212020ram,sfo,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,CoxxPe99,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,CoxxPe99,fumbles_forced,0,,,,,
player,201212020ram,sfo,JennBr00,def_int,0,,,,,
player,201212020ram,sfo,JennBr00,def_int_yds,0,,,,,
player,201212020ram,sfo,JennBr00,def_int_td,0,,,,,
player,201212020ram,sfo,JennBr00,def_int_long,0,,,,,
player,201212020ram,sfo,JennBr00,pass_defended,0,,,,,
player,201212020ram,sfo,JennBr00,sacks,0.0,,,,,
player,201212020ram,sfo,JennBr00,tackles_combined,1,,,,,
player,201212020ram,sfo,JennBr00,tackles_solo,1,,,,,
player,201212020ram,sfo,JennBr00,tackles_assists,0,,,,,
player,201212020ram,sfo,JennBr00,tackles_loss,0,,,,,
player,201212020ram,sfo,JennBr00,qb_hits,0,,,,,
player,201212020ram,sfo,JennBr00,fumbles_rec,0,,,,,
player,201212020ram,sfo,JennBr00,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,JennBr00,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,JennBr00,fumbles_forced,0,,,,,
player,201212020ram,sfo,McBaDa99,def_int,0,,,,,
player,201212020ram,sfo,McBaDa99,def_int_yds,0,,,,,
player,201212020ram,sfo,McBaDa99,def_int_td,0,,,,,
player,201212020ram,sfo,McBaDa99,def_int_long,0,,,,,
player,201212020ram,sfo,McBaDa99,pass_defended,0,,,,,
player,201212020ram,sfo,McBaDa99,sacks,0.0,,,,,
player,201212020ram,sfo,McBaDa99,tackles_combined,1,,,,,
player,201212020ram,sfo,McBaDa99,tackles_solo,1,,,,,
player,201212020ram,sfo,McBaDa99,tackles_assists,0,,,,,
player,201212020ram,sfo,McBaDa99,tackles_loss,0,,,,,
player,201212020ram,sfo,McBaDa99,qb_hits,0,,,,,
player,201212020ram,sfo,McBaDa99,fumbles_rec,0,,,,,
player,201212020ram,sfo,McBaDa99,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,McBaDa99,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,McBaDa99,fumbles_forced,0,,,,,
player,201212020ram,sfo,McDoRa99,def_int,0,,,,,
player,201212020ram,sfo,McDoRa99,def_int_yds,0,,,,,
player,201212020ram,sfo,McDoRa99,def_int_td,0,,,,,
player,201212020ram,sfo,McDoRa99,def_int_long,0,,,,,
player,201212020ram,sfo,McDoRa99,pass_defended,0,,,,,
player,201212020ram,sfo,McDoRa99,sacks,0.0,,,,,
player,201212020ram,sfo,McDoRa99,tackles_combined,1,,,,,
player,201212020ram,sfo,McDoRa99,tackles_solo,1,,,,,
player,201212020ram,sfo,McDoRa99,tackles_assists,0,,,,,
player,201212020ram,sfo,McDoRa99,tackles_loss,0,,,,,
player,201212020ram,sfo,McDoRa99,qb_hits,0,,,,,
player,201212020ram,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201212020ram,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201212020ram,sfo,SpilCJ99,def_int,0,,,,,
player,201212020ram,sfo,SpilCJ99,def_int_yds,0,,,,,
player,201212020ram,sfo,SpilCJ99,def_int_td,0,,,,,
player,201212020ram,sfo,SpilCJ99,def_int_long,0,,,,,
player,201212020ram,sfo,SpilCJ99,pass_defended,0,,,,,
player,201212020ram,sfo,SpilCJ99,sacks,0.0,,,,,
player,201212020ram,sfo,SpilCJ99,tackles_combined,1,,,,,
player,201212020ram,sfo,SpilCJ99,tackles_solo,1,,,,,
player,201212020ram,sfo,SpilCJ99,tackles_assists,0,,,,,
player,201212020ram,sfo,SpilCJ99,tackles_loss,0,,,,,
player,201212020ram,sfo,SpilCJ99,qb_hits,0,,,,,
player,201212020ram,sfo,SpilCJ99,fumbles_rec,0,,,,,
player,201212020ram,sfo,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,SpilCJ99,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,SpilCJ99,fumbles_forced,0,,,,,
player,201212020ram,sfo,WilhMi00,def_int,0,,,,,
player,201212020ram,sfo,WilhMi00,def_int_yds,0,,,,,
player,201212020ram,sfo,WilhMi00,def_int_td,0,,,,,
player,201212020ram,sfo,WilhMi00,def_int_long,0,,,,,
player,201212020ram,sfo,WilhMi00,pass_defended,0,,,,,
player,201212020ram,sfo,WilhMi00,sacks,0.0,,,,,
player,201212020ram,sfo,WilhMi00,tackles_combined,1,,,,,
player,201212020ram,sfo,WilhMi00,tackles_solo,1,,,,,
player,201212020ram,sfo,WilhMi00,tackles_assists,0,,,,,
player,201212020ram,sfo,WilhMi00,tackles_loss,0,,,,,
player,201212020ram,sfo,WilhMi00,qb_hits,0,,,,,
player,201212020ram,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201212020ram,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201212020ram,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201212020ram,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201212020ram,ram,HayeWi99,def_int,0,,,,,
player,201212020ram,ram,HayeWi99,def_int_yds,0,,,,,
player,201212020ram,ram,HayeWi99,def_int_td,0,,,,,
player,201212020ram,ram,HayeWi99,def_int_long,0,,,,,
player,201212020ram,ram,HayeWi99,pass_defended,0,,,,,
player,201212020ram,ram,HayeWi99,sacks,1.5,,,,,
player,201212020ram,ram,HayeWi99,tackles_combined,3,,,,,
player,201212020ram,ram,HayeWi99,tackles_solo,2,,,,,
player,201212020ram,ram,HayeWi99,tackles_assists,1,,,,,
player,201212020ram,ram,HayeWi99,tackles_loss,2,,,,,
player,201212020ram,ram,HayeWi99,qb_hits,2,,,,,
player,201212020ram,ram,HayeWi99,fumbles_rec,0,,,,,
player,201212020ram,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201212020ram,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201212020ram,ram,HayeWi99,fumbles_forced,0,,,,,
player,201212020ram,ram,SimsEu99,def_int,0,,,,,
player,201212020ram,ram,SimsEu99,def_int_yds,0,,,,,
player,201212020ram,ram,SimsEu99,def_int_td,0,,,,,
player,201212020ram,ram,SimsEu99,def_int_long,0,,,,,
player,201212020ram,ram,SimsEu99,pass_defended,0,,,,,
player,201212020ram,ram,SimsEu99,sacks,1.0,,,,,
player,201212020ram,ram,SimsEu99,tackles_combined,2,,,,,
player,201212020ram,ram,SimsEu99,tackles_solo,2,,,,,
player,201212020ram,ram,SimsEu99,tackles_assists,0,,,,,
player,201212020ram,ram,SimsEu99,tackles_loss,1,,,,,
player,201212020ram,ram,SimsEu99,qb_hits,1,,,,,
player,201212020ram,ram,SimsEu99,fumbles_rec,0,,,,,
player,201212020ram,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201212020ram,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201212020ram,ram,SimsEu99,fumbles_forced,0,,,,,
player,201212020ram,ram,DunbJo20,def_int,0,,,,,
player,201212020ram,ram,DunbJo20,def_int_yds,0,,,,,
player,201212020ram,ram,DunbJo20,def_int_td,0,,,,,
player,201212020ram,ram,DunbJo20,def_int_long,0,,,,,
player,201212020ram,ram,DunbJo20,pass_defended,0,,,,,
player,201212020ram,ram,DunbJo20,sacks,0.5,,,,,
player,201212020ram,ram,DunbJo20,tackles_combined,11,,,,,
player,201212020ram,ram,DunbJo20,tackles_solo,9,,,,,
player,201212020ram,ram,DunbJo20,tackles_assists,2,,,,,
player,201212020ram,ram,DunbJo20,tackles_loss,2,,,,,
player,201212020ram,ram,DunbJo20,qb_hits,2,,,,,
player,201212020ram,ram,DunbJo20,fumbles_rec,0,,,,,
player,201212020ram,ram,DunbJo20,fumbles_rec_yds,0,,,,,
player,201212020ram,ram,DunbJo20,fumbles_rec_td,0,,,,,
player,201212020ram,ram,DunbJo20,fumbles_forced,0,,,,,
player,201212020ram,ram,LaurJa99,def_int,0,,,,,
player,201212020ram,ram,LaurJa99,def_int_yds,0,,,,,
player,201212020ram,ram,LaurJa99,def_int_td,0,,,,,
player,201212020ram,ram,LaurJa99,def_int_long,0,,,,,
player,201212020ram,ram,LaurJa99,pass_defended,0,,,,,
player,201212020ram,ram,LaurJa99,sacks,0.0,,,,,
player,201212020ram,ram,LaurJa99,tackles_combined,10,,,,,
player,201212020ram,ram,LaurJa99,tackles_solo,10,,,,,
player,201212020ram,ram,LaurJa99,tackles_assists,0,,,,,
player,201212020ram,ram,LaurJa99,tackles_loss,0,,,,,
player,201212020ram,ram,LaurJa99,qb_hits,0,,,,,
player,201212020ram,ram,LaurJa99,fumbles_rec,0,,,,,
player,201212020ram,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201212020ram,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201212020ram,ram,LaurJa99,fumbles_forced,0,,,,,
player,201212020ram,ram,McInRo20,def_int,0,,,,,
player,201212020ram,ram,McInRo20,def_int_yds,0,,,,,
player,201212020ram,ram,McInRo20,def_int_td,0,,,,,
player,201212020ram,ram,McInRo20,def_int_long,0,,,,,
player,201212020ram,ram,McInRo20,pass_defended,0,,,,,
player,201212020ram,ram,McInRo20,sacks,0.0,,,,,
player,201212020ram,ram,McInRo20,tackles_combined,6,,,,,
player,201212020ram,ram,McInRo20,tackles_solo,6,,,,,
player,201212020ram,ram,McInRo20,tackles_assists,0,,,,,
player,201212020ram,ram,McInRo20,tackles_loss,0,,,,,
player,201212020ram,ram,McInRo20,qb_hits,0,,,,,
player,201212020ram,ram,McInRo20,fumbles_rec,0,,,,,
player,201212020ram,ram,McInRo20,fumbles_rec_yds,0,,,,,
player,201212020ram,ram,McInRo20,fumbles_rec_td,0,,,,,
player,201212020ram,ram,McInRo20,fumbles_forced,0,,,,,
player,201212020ram,ram,JenkJa03,def_int,0,,,,,
player,201212020ram,ram,JenkJa03,def_int_yds,0,,,,,
player,201212020ram,ram,JenkJa03,def_int_td,0,,,,,
player,201212020ram,ram,JenkJa03,def_int_long,0,,,,,
player,201212020ram,ram,JenkJa03,pass_defended,0,,,,,
player,201212020ram,ram,JenkJa03,sacks,0.0,,,,,
player,201212020ram,ram,JenkJa03,tackles_combined,5,,,,,
player,201212020ram,ram,JenkJa03,tackles_solo,4,,,,,
player,201212020ram,ram,JenkJa03,tackles_assists,1,,,,,
player,201212020ram,ram,JenkJa03,tackles_loss,0,,,,,
player,201212020ram,ram,JenkJa03,qb_hits,0,,,,,
player,201212020ram,ram,JenkJa03,fumbles_rec,1,,,,,
player,201212020ram,ram,JenkJa03,fumbles_rec_yds,2,,,,,
player,201212020ram,ram,JenkJa03,fumbles_rec_td,1,,,,,
player,201212020ram,ram,JenkJa03,fumbles_forced,0,,,,,
player,201212020ram,ram,MikeQu20,def_int,0,,,,,
player,201212020ram,ram,MikeQu20,def_int_yds,0,,,,,
player,201212020ram,ram,MikeQu20,def_int_td,0,,,,,
player,201212020ram,ram,MikeQu20,def_int_long,0,,,,,
player,201212020ram,ram,MikeQu20,pass_defended,0,,,,,
player,201212020ram,ram,MikeQu20,sacks,0.0,,,,,
player,201212020ram,ram,MikeQu20,tackles_combined,5,,,,,
player,201212020ram,ram,MikeQu20,tackles_solo,5,,,,,
player,201212020ram,ram,MikeQu20,tackles_assists,0,,,,,
player,201212020ram,ram,MikeQu20,tackles_loss,0,,,,,
player,201212020ram,ram,MikeQu20,qb_hits,0,,,,,
player,201212020ram,ram,MikeQu20,fumbles_rec,0,,,,,
player,201212020ram,ram,MikeQu20,fumbles_rec_yds,0,,,,,
player,201212020ram,ram,MikeQu20,fumbles_rec_td,0,,,,,
player,201212020ram,ram,MikeQu20,fumbles_forced,0,,,,,
player,201212020ram,ram,CudjJe00,def_int,0,,,,,
player,201212020ram,ram,CudjJe00,def_int_yds,0,,,,,
player,201212020ram,ram,CudjJe00,def_int_td,0,,,,,
player,201212020ram,ram,CudjJe00,def_int_long,0,,,,,
player,201212020ram,ram,CudjJe00,pass_defended,0,,,,,
player,201212020ram,ram,CudjJe00,sacks,0.0,,,,,
player,201212020ram,ram,CudjJe00,tackles_combined,4,,,,,
player,201212020ram,ram,CudjJe00,tackles_solo,4,,,,,
player,201212020ram,ram,CudjJe00,tackles_assists,0,,,,,
player,201212020ram,ram,CudjJe00,tackles_loss,0,,,,,
player,201212020ram,ram,CudjJe00,qb_hits,0,,,,,
player,201212020ram,ram,CudjJe00,fumbles_rec,0,,,,,
player,201212020ram,ram,CudjJe00,fumbles_rec_yds,0,,,,,
player,201212020ram,ram,CudjJe00,fumbles_rec_td,0,,,,,
player,201212020ram,ram,CudjJe00,fumbles_forced,0,,,,,
player,201212020ram,ram,DahlCr99,def_int,0,,,,,
player,201212020ram,ram,DahlCr99,def_int_yds,0,,,,,
player,201212020ram,ram,DahlCr99,def_int_td,0,,,,,
player,201212020ram,ram,DahlCr99,def_int_long,0,,,,,
player,201212020ram,ram,DahlCr99,pass_defended,0,,,,,
player,201212020ram,ram,DahlCr99,sacks,0.0,,,,,
player,201212020ram,ram,DahlCr99,tackles_combined,4,,,,,
player,201212020ram,ram,DahlCr99,tackles_solo,3,,,,,
player,201212020ram,ram,DahlCr99,tackles_assists,1,,,,,
player,201212020ram,ram,DahlCr99,tackles_loss,0,,,,,
player,201212020ram,ram,DahlCr99,qb_hits,0,,,,,
player,201212020ram,ram,DahlCr99,fumbles_rec,0,,,,,
player,201212020ram,ram,DahlCr99,fumbles_rec_yds,0,,,,,
player,201212020ram,ram,DahlCr99,fumbles_rec_td,0,,,,,
player,201212020ram,ram,DahlCr99,fumbles_forced,0,,,,,
player,201212020ram,ram,FinnCo20,def_int,0,,,,,
player,201212020ram,ram,FinnCo20,def_int_yds,0,,,,,
player,201212020ram,ram,FinnCo20,def_int_td,0,,,,,
player,201212020ram,ram,FinnCo20,def_int_long,0,,,,,
player,201212020ram,ram,FinnCo20,pass_defended,0,,,,,
player,201212020ram,ram,FinnCo20,sacks,0.0,,,,,
player,201212020ram,ram,FinnCo20,tackles_combined,4,,,,,
player,201212020ram,ram,FinnCo20,tackles_solo,3,,,,,
player,201212020ram,ram,FinnCo20,tackles_assists,1,,,,,
player,201212020ram,ram,FinnCo20,tackles_loss,0,,,,,
player,201212020ram,ram,FinnCo20,qb_hits,0,,,,,
player,201212020ram,ram,FinnCo20,fumbles_rec,0,,,,,
player,201212020ram,ram,FinnCo20,fumbles_rec_yds,0,,,,,
player,201212020ram,ram,FinnCo20,fumbles_rec_td,0,,,,,
player,201212020ram,ram,FinnCo20,fumbles_forced,0,,,,,
player,201212020ram,ram,BrocMi00,def_int,0,,,,,
player,201212020ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201212020ram,ram,BrocMi00,def_int_td,0,,,,,
player,201212020ram,ram,BrocMi00,def_int_long,0,,,,,
player,201212020ram,ram,BrocMi00,pass_defended,0,,,,,
player,201212020ram,ram,BrocMi00,sacks,0.0,,,,,
player,201212020ram,ram,BrocMi00,tackles_combined,3,,,,,
player,201212020ram,ram,BrocMi00,tackles_solo,3,,,,,
player,201212020ram,ram,BrocMi00,tackles_assists,0,,,,,
player,201212020ram,ram,BrocMi00,tackles_loss,1,,,,,
player,201212020ram,ram,BrocMi00,qb_hits,0,,,,,
player,201212020ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201212020ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201212020ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201212020ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201212020ram,ram,LangKe98,def_int,0,,,,,
player,201212020ram,ram,LangKe98,def_int_yds,0,,,,,
player,201212020ram,ram,LangKe98,def_int_td,0,,,,,
player,201212020ram,ram,LangKe98,def_int_long,0,,,,,
player,201212020ram,ram,LangKe98,pass_defended,0,,,,,
player,201212020ram,ram,LangKe98,sacks,0.0,,,,,
player,201212020ram,ram,LangKe98,tackles_combined,2,,,,,
player,201212020ram,ram,LangKe98,tackles_solo,2,,,,,
player,201212020ram,ram,LangKe98,tackles_assists,0,,,,,
player,201212020ram,ram,LangKe98,tackles_loss,0,,,,,
player,201212020ram,ram,LangKe98,qb_hits,0,,,,,
player,201212020ram,ram,LangKe98,fumbles_rec,0,,,,,
player,201212020ram,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201212020ram,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201212020ram,ram,LangKe98,fumbles_forced,0,,,,,
player,201212020ram,ram,HarkCo00,def_int,0,,,,,
player,201212020ram,ram,HarkCo00,def_int_yds,0,,,,,
