game,2012,5,20121004,201210040ram,crd,"Arizona Cardinals",3,ram,"St. Louis Rams",17
player,201210040ram,crd,KolbKe00,rec_yds,0,,,,,
player,201210040ram,crd,KolbKe00,rec_td,0,,,,,
player,201210040ram,crd,KolbKe00,rec_long,0,,,,,
player,201210040ram,crd,KolbKe00,fumbles,1,,,,,
player,201210040ram,crd,KolbKe00,fumbles_lost,1,,,,,
player,201210040ram,crd,WillRy00,pass_cmp,0,,,,,
player,201210040ram,crd,WillRy00,pass_att,0,,,,,
player,201210040ram,crd,WillRy00,pass_yds,0,,,,,
player,201210040ram,crd,WillRy00,pass_td,0,,,,,
player,201210040ram,crd,WillRy00,pass_int,0,,,,,
player,201210040ram,crd,WillRy00,pass_sacked,0,,,,,
player,201210040ram,crd,WillRy00,pass_sacked_yds,0,,,,,
player,201210040ram,crd,WillRy00,pass_long,0,,,,,
player,201210040ram,crd,WillRy00,pass_rating,,,,,,
player,201210040ram,crd,WillRy00,rush_att,14,,,,,
player,201210040ram,crd,WillRy00,rush_yds,33,,,,,
player,201210040ram,crd,WillRy00,rush_td,0,,,,,
player,201210040ram,crd,WillRy00,rush_long,12,,,,,
player,201210040ram,crd,WillRy00,targets,1,,,,,
player,201210040ram,crd,WillRy00,rec,1,,,,,
player,201210040ram,crd,WillRy00,rec_yds,5,,,,,
player,201210040ram,crd,WillRy00,rec_td,0,,,,,
player,201210040ram,crd,WillRy00,rec_long,5,,,,,
player,201210040ram,crd,WillRy00,fumbles,0,,,,,
player,201210040ram,crd,WillRy00,fumbles_lost,0,,,,,
player,201210040ram,crd,PoweWi00,pass_cmp,0,,,,,
player,201210040ram,crd,PoweWi00,pass_att,0,,,,,
player,201210040ram,crd,PoweWi00,pass_yds,0,,,,,
player,201210040ram,crd,PoweWi00,pass_td,0,,,,,
player,201210040ram,crd,PoweWi00,pass_int,0,,,,,
player,201210040ram,crd,PoweWi00,pass_sacked,0,,,,,
player,201210040ram,crd,PoweWi00,pass_sacked_yds,0,,,,,
player,201210040ram,crd,PoweWi00,pass_long,0,,,,,
player,201210040ram,crd,PoweWi00,pass_rating,,,,,,
player,201210040ram,crd,PoweWi00,rush_att,1,,,,,
player,201210040ram,crd,PoweWi00,rush_yds,7,,,,,
player,201210040ram,crd,PoweWi00,rush_td,0,,,,,
player,201210040ram,crd,PoweWi00,rush_long,7,,,,,
player,201210040ram,crd,PoweWi00,targets,4,,,,,
player,201210040ram,crd,PoweWi00,rec,3,,,,,
player,201210040ram,crd,PoweWi00,rec_yds,20,,,,,
player,201210040ram,crd,PoweWi00,rec_td,0,,,,,
player,201210040ram,crd,PoweWi00,rec_long,10,,,,,
player,201210040ram,crd,PoweWi00,fumbles,0,,,,,
player,201210040ram,crd,PoweWi00,fumbles_lost,0,,,,,
player,201210040ram,crd,RobeAn00,pass_cmp,0,,,,,
player,201210040ram,crd,RobeAn00,pass_att,0,,,,,
player,201210040ram,crd,RobeAn00,pass_yds,0,,,,,
player,201210040ram,crd,RobeAn00,pass_td,0,,,,,
player,201210040ram,crd,RobeAn00,pass_int,0,,,,,
player,201210040ram,crd,RobeAn00,pass_sacked,0,,,,,
player,201210040ram,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201210040ram,crd,RobeAn00,pass_long,0,,,,,
player,201210040ram,crd,RobeAn00,pass_rating,,,,,,
player,201210040ram,crd,RobeAn00,rush_att,1,,,,,
player,201210040ram,crd,RobeAn00,rush_yds,3,,,,,
player,201210040ram,crd,RobeAn00,rush_td,0,,,,,
player,201210040ram,crd,RobeAn00,rush_long,3,,,,,
player,201210040ram,crd,RobeAn00,targets,10,,,,,
player,201210040ram,crd,RobeAn00,rec,5,,,,,
player,201210040ram,crd,RobeAn00,rec_yds,39,,,,,
player,201210040ram,crd,RobeAn00,rec_td,0,,,,,
player,201210040ram,crd,RobeAn00,rec_long,11,,,,,
player,201210040ram,crd,RobeAn00,fumbles,0,,,,,
player,201210040ram,crd,RobeAn00,fumbles_lost,0,,,,,
player,201210040ram,crd,FitzLa00,pass_cmp,0,,,,,
player,201210040ram,crd,FitzLa00,pass_att,0,,,,,
player,201210040ram,crd,FitzLa00,pass_yds,0,,,,,
player,201210040ram,crd,FitzLa00,pass_td,0,,,,,
player,201210040ram,crd,FitzLa00,pass_int,0,,,,,
player,201210040ram,crd,FitzLa00,pass_sacked,0,,,,,
player,201210040ram,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201210040ram,crd,FitzLa00,pass_long,0,,,,,
player,201210040ram,crd,FitzLa00,pass_rating,,,,,,
player,201210040ram,crd,FitzLa00,rush_att,0,,,,,
player,201210040ram,crd,FitzLa00,rush_yds,0,,,,,
player,201210040ram,crd,FitzLa00,rush_td,0,,,,,
player,201210040ram,crd,FitzLa00,rush_long,0,,,,,
player,201210040ram,crd,FitzLa00,targets,15,,,,,
player,201210040ram,crd,FitzLa00,rec,8,,,,,
player,201210040ram,crd,FitzLa00,rec_yds,92,,,,,
player,201210040ram,crd,FitzLa00,rec_td,0,,,,,
player,201210040ram,crd,FitzLa00,rec_long,29,,,,,
player,201210040ram,crd,FitzLa00,fumbles,0,,,,,
player,201210040ram,crd,FitzLa00,fumbles_lost,0,,,,,
player,201210040ram,crd,HousRo01,pass_cmp,0,,,,,
player,201210040ram,crd,HousRo01,pass_att,0,,,,,
player,201210040ram,crd,HousRo01,pass_yds,0,,,,,
player,201210040ram,crd,HousRo01,pass_td,0,,,,,
player,201210040ram,crd,HousRo01,pass_int,0,,,,,
player,201210040ram,crd,HousRo01,pass_sacked,0,,,,,
player,201210040ram,crd,HousRo01,pass_sacked_yds,0,,,,,
player,201210040ram,crd,HousRo01,pass_long,0,,,,,
player,201210040ram,crd,HousRo01,pass_rating,,,,,,
player,201210040ram,crd,HousRo01,rush_att,0,,,,,
player,201210040ram,crd,HousRo01,rush_yds,0,,,,,
player,201210040ram,crd,HousRo01,rush_td,0,,,,,
player,201210040ram,crd,HousRo01,rush_long,0,,,,,
player,201210040ram,crd,HousRo01,targets,6,,,,,
player,201210040ram,crd,HousRo01,rec,3,,,,,
player,201210040ram,crd,HousRo01,rec_yds,45,,,,,
player,201210040ram,crd,HousRo01,rec_td,0,,,,,
player,201210040ram,crd,HousRo01,rec_long,25,,,,,
player,201210040ram,crd,HousRo01,fumbles,0,,,,,
player,201210040ram,crd,HousRo01,fumbles_lost,0,,,,,
player,201210040ram,crd,DoucEa00,pass_cmp,0,,,,,
player,201210040ram,crd,DoucEa00,pass_att,0,,,,,
player,201210040ram,crd,DoucEa00,pass_yds,0,,,,,
player,201210040ram,crd,DoucEa00,pass_td,0,,,,,
player,201210040ram,crd,DoucEa00,pass_int,0,,,,,
player,201210040ram,crd,DoucEa00,pass_sacked,0,,,,,
player,201210040ram,crd,DoucEa00,pass_sacked_yds,0,,,,,
player,201210040ram,crd,DoucEa00,pass_long,0,,,,,
player,201210040ram,crd,DoucEa00,pass_rating,,,,,,
player,201210040ram,crd,DoucEa00,rush_att,0,,,,,
player,201210040ram,crd,DoucEa00,rush_yds,0,,,,,
player,201210040ram,crd,DoucEa00,rush_td,0,,,,,
player,201210040ram,crd,DoucEa00,rush_long,0,,,,,
player,201210040ram,crd,DoucEa00,targets,7,,,,,
player,201210040ram,crd,DoucEa00,rec,3,,,,,
player,201210040ram,crd,DoucEa00,rec_yds,29,,,,,
player,201210040ram,crd,DoucEa00,rec_td,0,,,,,
player,201210040ram,crd,DoucEa00,rec_long,12,,,,,
player,201210040ram,crd,DoucEa00,fumbles,0,,,,,
player,201210040ram,crd,DoucEa00,fumbles_lost,0,,,,,
player,201210040ram,crd,SherAn00,pass_cmp,0,,,,,
player,201210040ram,crd,SherAn00,pass_att,0,,,,,
player,201210040ram,crd,SherAn00,pass_yds,0,,,,,
player,201210040ram,crd,SherAn00,pass_td,0,,,,,
player,201210040ram,crd,SherAn00,pass_int,0,,,,,
player,201210040ram,crd,SherAn00,pass_sacked,0,,,,,
player,201210040ram,crd,SherAn00,pass_sacked_yds,0,,,,,
player,201210040ram,crd,SherAn00,pass_long,0,,,,,
player,201210040ram,crd,SherAn00,pass_rating,,,,,,
player,201210040ram,crd,SherAn00,rush_att,0,,,,,
player,201210040ram,crd,SherAn00,rush_yds,0,,,,,
player,201210040ram,crd,SherAn00,rush_td,0,,,,,
player,201210040ram,crd,SherAn00,rush_long,0,,,,,
player,201210040ram,crd,SherAn00,targets,2,,,,,
player,201210040ram,crd,SherAn00,rec,2,,,,,
player,201210040ram,crd,SherAn00,rec_yds,25,,,,,
player,201210040ram,crd,SherAn00,rec_td,0,,,,,
player,201210040ram,crd,SherAn00,rec_long,19,,,,,
player,201210040ram,crd,SherAn00,fumbles,0,,,,,
player,201210040ram,crd,SherAn00,fumbles_lost,0,,,,,
player,201210040ram,crd,FloyMi00,pass_cmp,0,,,,,
player,201210040ram,crd,FloyMi00,pass_att,0,,,,,
player,201210040ram,crd,FloyMi00,pass_yds,0,,,,,
player,201210040ram,crd,FloyMi00,pass_td,0,,,,,
player,201210040ram,crd,FloyMi00,pass_int,0,,,,,
player,201210040ram,crd,FloyMi00,pass_sacked,0,,,,,
player,201210040ram,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201210040ram,crd,FloyMi00,pass_long,0,,,,,
player,201210040ram,crd,FloyMi00,pass_rating,,,,,,
player,201210040ram,crd,FloyMi00,rush_att,0,,,,,
player,201210040ram,crd,FloyMi00,rush_yds,0,,,,,
player,201210040ram,crd,FloyMi00,rush_td,0,,,,,
player,201210040ram,crd,FloyMi00,rush_long,0,,,,,
player,201210040ram,crd,FloyMi00,targets,3,,,,,
player,201210040ram,crd,FloyMi00,rec,1,,,,,
player,201210040ram,crd,FloyMi00,rec_yds,17,,,,,
player,201210040ram,crd,FloyMi00,rec_td,0,,,,,
player,201210040ram,crd,FloyMi00,rec_long,17,,,,,
player,201210040ram,crd,FloyMi00,fumbles,0,,,,,
player,201210040ram,crd,FloyMi00,fumbles_lost,0,,,,,
player,201210040ram,crd,SmitAl22,pass_cmp,0,,,,,
player,201210040ram,crd,SmitAl22,pass_att,0,,,,,
player,201210040ram,crd,SmitAl22,pass_yds,0,,,,,
player,201210040ram,crd,SmitAl22,pass_td,0,,,,,
player,201210040ram,crd,SmitAl22,pass_int,0,,,,,
player,201210040ram,crd,SmitAl22,pass_sacked,0,,,,,
player,201210040ram,crd,SmitAl22,pass_sacked_yds,0,,,,,
player,201210040ram,crd,SmitAl22,pass_long,0,,,,,
player,201210040ram,crd,SmitAl22,pass_rating,,,,,,
player,201210040ram,crd,SmitAl22,rush_att,0,,,,,
player,201210040ram,crd,SmitAl22,rush_yds,0,,,,,
player,201210040ram,crd,SmitAl22,rush_td,0,,,,,
player,201210040ram,crd,SmitAl22,rush_long,0,,,,,
player,201210040ram,crd,SmitAl22,targets,1,,,,,
player,201210040ram,crd,SmitAl22,rec,1,,,,,
player,201210040ram,crd,SmitAl22,rec_yds,13,,,,,
player,201210040ram,crd,SmitAl22,rec_td,0,,,,,
player,201210040ram,crd,SmitAl22,rec_long,13,,,,,
player,201210040ram,crd,SmitAl22,fumbles,0,,,,,
player,201210040ram,crd,SmitAl22,fumbles_lost,0,,,,,
player,201210040ram,crd,KingJe00,pass_cmp,0,,,,,
player,201210040ram,crd,KingJe00,pass_att,0,,,,,
player,201210040ram,crd,KingJe00,pass_yds,0,,,,,
player,201210040ram,crd,KingJe00,pass_td,0,,,,,
player,201210040ram,crd,KingJe00,pass_int,0,,,,,
player,201210040ram,crd,KingJe00,pass_sacked,0,,,,,
player,201210040ram,crd,KingJe00,pass_sacked_yds,0,,,,,
player,201210040ram,crd,KingJe00,pass_long,0,,,,,
player,201210040ram,crd,KingJe00,pass_rating,,,,,,
player,201210040ram,crd,KingJe00,rush_att,0,,,,,
player,201210040ram,crd,KingJe00,rush_yds,0,,,,,
player,201210040ram,crd,KingJe00,rush_td,0,,,,,
player,201210040ram,crd,KingJe00,rush_long,0,,,,,
player,201210040ram,crd,KingJe00,targets,1,,,,,
player,201210040ram,crd,KingJe00,rec,1,,,,,
player,201210040ram,crd,KingJe00,rec_yds,4,,,,,
player,201210040ram,crd,KingJe00,rec_td,0,,,,,
player,201210040ram,crd,KingJe00,rec_long,4,,,,,
player,201210040ram,crd,KingJe00,fumbles,0,,,,,
player,201210040ram,crd,KingJe00,fumbles_lost,0,,,,,
player,201210040ram,ram,BradSa00,pass_cmp,7,,,,,
player,201210040ram,ram,BradSa00,pass_att,21,,,,,
player,201210040ram,ram,BradSa00,pass_yds,141,,,,,
player,201210040ram,ram,BradSa00,pass_td,2,,,,,
player,201210040ram,ram,BradSa00,pass_int,1,,,,,
player,201210040ram,ram,BradSa00,pass_sacked,1,,,,,
player,201210040ram,ram,BradSa00,pass_sacked_yds,10,,,,,
player,201210040ram,ram,BradSa00,pass_long,51,,,,,
player,201210040ram,ram,BradSa00,pass_rating,69.7,,,,,
player,201210040ram,ram,BradSa00,rush_att,5,,,,,
player,201210040ram,ram,BradSa00,rush_yds,0,,,,,
player,201210040ram,ram,BradSa00,rush_td,0,,,,,
player,201210040ram,ram,BradSa00,rush_long,4,,,,,
player,201210040ram,ram,BradSa00,targets,0,,,,,
player,201210040ram,ram,BradSa00,rec,0,,,,,
player,201210040ram,ram,BradSa00,rec_yds,0,,,,,
player,201210040ram,ram,BradSa00,rec_td,0,,,,,
player,201210040ram,ram,BradSa00,rec_long,0,,,,,
player,201210040ram,ram,BradSa00,fumbles,0,,,,,
player,201210040ram,ram,BradSa00,fumbles_lost,0,,,,,
player,201210040ram,ram,JackSt00,pass_cmp,0,,,,,
player,201210040ram,ram,JackSt00,pass_att,0,,,,,
player,201210040ram,ram,JackSt00,pass_yds,0,,,,,
player,201210040ram,ram,JackSt00,pass_td,0,,,,,
player,201210040ram,ram,JackSt00,pass_int,0,,,,,
player,201210040ram,ram,JackSt00,pass_sacked,0,,,,,
player,201210040ram,ram,JackSt00,pass_sacked_yds,0,,,,,
player,201210040ram,ram,JackSt00,pass_long,0,,,,,
player,201210040ram,ram,JackSt00,pass_rating,,,,,,
player,201210040ram,ram,JackSt00,rush_att,18,,,,,
player,201210040ram,ram,JackSt00,rush_yds,76,,,,,
player,201210040ram,ram,JackSt00,rush_td,0,,,,,
player,201210040ram,ram,JackSt00,rush_long,12,,,,,
player,201210040ram,ram,JackSt00,targets,0,,,,,
player,201210040ram,ram,JackSt00,rec,0,,,,,
player,201210040ram,ram,JackSt00,rec_yds,0,,,,,
player,201210040ram,ram,JackSt00,rec_td,0,,,,,
player,201210040ram,ram,JackSt00,rec_long,0,,,,,
player,201210040ram,ram,JackSt00,fumbles,0,,,,,
player,201210040ram,ram,JackSt00,fumbles_lost,0,,,,,
player,201210040ram,ram,RichDa00,pass_cmp,0,,,,,
player,201210040ram,ram,RichDa00,pass_att,0,,,,,
player,201210040ram,ram,RichDa00,pass_yds,0,,,,,
player,201210040ram,ram,RichDa00,pass_td,0,,,,,
player,201210040ram,ram,RichDa00,pass_int,0,,,,,
player,201210040ram,ram,RichDa00,pass_sacked,0,,,,,
player,201210040ram,ram,RichDa00,pass_sacked_yds,0,,,,,
player,201210040ram,ram,RichDa00,pass_long,0,,,,,
player,201210040ram,ram,RichDa00,pass_rating,,,,,,
player,201210040ram,ram,RichDa00,rush_att,9,,,,,
player,201210040ram,ram,RichDa00,rush_yds,35,,,,,
player,201210040ram,ram,RichDa00,rush_td,0,,,,,
player,201210040ram,ram,RichDa00,rush_long,16,,,,,
player,201210040ram,ram,RichDa00,targets,2,,,,,
player,201210040ram,ram,RichDa00,rec,0,,,,,
player,201210040ram,ram,RichDa00,rec_yds,0,,,,,
player,201210040ram,ram,RichDa00,rec_td,0,,,,,
player,201210040ram,ram,RichDa00,rec_long,0,,,,,
player,201210040ram,ram,RichDa00,fumbles,0,,,,,
player,201210040ram,ram,RichDa00,fumbles_lost,0,,,,,
player,201210040ram,ram,GiveCh00,pass_cmp,0,,,,,
player,201210040ram,ram,GiveCh00,pass_att,0,,,,,
player,201210040ram,ram,GiveCh00,pass_yds,0,,,,,
player,201210040ram,ram,GiveCh00,pass_td,0,,,,,
player,201210040ram,ram,GiveCh00,pass_int,0,,,,,
player,201210040ram,ram,GiveCh00,pass_sacked,0,,,,,
player,201210040ram,ram,GiveCh00,pass_sacked_yds,0,,,,,
player,201210040ram,ram,GiveCh00,pass_long,0,,,,,
player,201210040ram,ram,GiveCh00,pass_rating,,,,,,
player,201210040ram,ram,GiveCh00,rush_att,0,,,,,
player,201210040ram,ram,GiveCh00,rush_yds,0,,,,,
player,201210040ram,ram,GiveCh00,rush_td,0,,,,,
player,201210040ram,ram,GiveCh00,rush_long,0,,,,,
player,201210040ram,ram,GiveCh00,targets,5,,,,,
player,201210040ram,ram,GiveCh00,rec,1,,,,,
player,201210040ram,ram,GiveCh00,rec_yds,51,,,,,
player,201210040ram,ram,GiveCh00,rec_td,1,,,,,
player,201210040ram,ram,GiveCh00,rec_long,51,,,,,
player,201210040ram,ram,GiveCh00,fumbles,0,,,,,
player,201210040ram,ram,GiveCh00,fumbles_lost,0,,,,,
player,201210040ram,ram,AmenDa00,pass_cmp,0,,,,,
player,201210040ram,ram,AmenDa00,pass_att,0,,,,,
player,201210040ram,ram,AmenDa00,pass_yds,0,,,,,
player,201210040ram,ram,AmenDa00,pass_td,0,,,,,
player,201210040ram,ram,AmenDa00,pass_int,0,,,,,
player,201210040ram,ram,AmenDa00,pass_sacked,0,,,,,
player,201210040ram,ram,AmenDa00,pass_sacked_yds,0,,,,,
player,201210040ram,ram,AmenDa00,pass_long,0,,,,,
player,201210040ram,ram,AmenDa00,pass_rating,,,,,,
player,201210040ram,ram,AmenDa00,rush_att,0,,,,,
player,201210040ram,ram,AmenDa00,rush_yds,0,,,,,
player,201210040ram,ram,AmenDa00,rush_td,0,,,,,
player,201210040ram,ram,AmenDa00,rush_long,0,,,,,
player,201210040ram,ram,AmenDa00,targets,5,,,,,
player,201210040ram,ram,AmenDa00,rec,1,,,,,
player,201210040ram,ram,AmenDa00,rec_yds,44,,,,,
player,201210040ram,ram,AmenDa00,rec_td,0,,,,,
player,201210040ram,ram,AmenDa00,rec_long,44,,,,,
player,201210040ram,ram,AmenDa00,fumbles,0,,,,,
player,201210040ram,ram,AmenDa00,fumbles_lost,0,,,,,
player,201210040ram,ram,GibsBr00,pass_cmp,0,,,,,
player,201210040ram,ram,GibsBr00,pass_att,0,,,,,
player,201210040ram,ram,GibsBr00,pass_yds,0,,,,,
player,201210040ram,ram,GibsBr00,pass_td,0,,,,,
player,201210040ram,ram,GibsBr00,pass_int,0,,,,,
player,201210040ram,ram,GibsBr00,pass_sacked,0,,,,,
player,201210040ram,ram,GibsBr00,pass_sacked_yds,0,,,,,
player,201210040ram,ram,GibsBr00,pass_long,0,,,,,
player,201210040ram,ram,GibsBr00,pass_rating,,,,,,
player,201210040ram,ram,GibsBr00,rush_att,0,,,,,
player,201210040ram,ram,GibsBr00,rush_yds,0,,,,,
player,201210040ram,ram,GibsBr00,rush_td,0,,,,,
player,201210040ram,ram,GibsBr00,rush_long,0,,,,,
player,201210040ram,ram,GibsBr00,targets,4,,,,,
player,201210040ram,ram,GibsBr00,rec,3,,,,,
player,201210040ram,ram,GibsBr00,rec_yds,33,,,,,
player,201210040ram,ram,GibsBr00,rec_td,0,,,,,
player,201210040ram,ram,GibsBr00,rec_long,14,,,,,
player,201210040ram,ram,GibsBr00,fumbles,0,,,,,
player,201210040ram,ram,GibsBr00,fumbles_lost,0,,,,,
player,201210040ram,ram,KendLa00,pass_cmp,0,,,,,
player,201210040ram,ram,KendLa00,pass_att,0,,,,,
player,201210040ram,ram,KendLa00,pass_yds,0,,,,,
player,201210040ram,ram,KendLa00,pass_td,0,,,,,
player,201210040ram,ram,KendLa00,pass_int,0,,,,,
player,201210040ram,ram,KendLa00,pass_sacked,0,,,,,
player,201210040ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201210040ram,ram,KendLa00,pass_long,0,,,,,
player,201210040ram,ram,KendLa00,pass_rating,,,,,,
player,201210040ram,ram,KendLa00,rush_att,0,,,,,
player,201210040ram,ram,KendLa00,rush_yds,0,,,,,
player,201210040ram,ram,KendLa00,rush_td,0,,,,,
player,201210040ram,ram,KendLa00,rush_long,0,,,,,
player,201210040ram,ram,KendLa00,targets,2,,,,,
player,201210040ram,ram,KendLa00,rec,1,,,,,
player,201210040ram,ram,KendLa00,rec_yds,7,,,,,
player,201210040ram,ram,KendLa00,rec_td,1,,,,,
player,201210040ram,ram,KendLa00,rec_long,7,,,,,
player,201210040ram,ram,KendLa00,fumbles,0,,,,,
player,201210040ram,ram,KendLa00,fumbles_lost,0,,,,,
player,201210040ram,ram,PettAu00,pass_cmp,0,,,,,
player,201210040ram,ram,PettAu00,pass_att,0,,,,,
player,201210040ram,ram,PettAu00,pass_yds,0,,,,,
player,201210040ram,ram,PettAu00,pass_td,0,,,,,
player,201210040ram,ram,PettAu00,pass_int,0,,,,,
player,201210040ram,ram,PettAu00,pass_sacked,0,,,,,
player,201210040ram,ram,PettAu00,pass_sacked_yds,0,,,,,
player,201210040ram,ram,PettAu00,pass_long,0,,,,,
player,201210040ram,ram,PettAu00,pass_rating,,,,,,
player,201210040ram,ram,PettAu00,rush_att,0,,,,,
player,201210040ram,ram,PettAu00,rush_yds,0,,,,,
player,201210040ram,ram,PettAu00,rush_td,0,,,,,
player,201210040ram,ram,PettAu00,rush_long,0,,,,,
player,201210040ram,ram,PettAu00,targets,2,,,,,
player,201210040ram,ram,PettAu00,rec,1,,,,,
player,201210040ram,ram,PettAu00,rec_yds,6,,,,,
player,201210040ram,ram,PettAu00,rec_td,0,,,,,
player,201210040ram,ram,PettAu00,rec_long,6,,,,,
player,201210040ram,ram,PettAu00,fumbles,0,,,,,
player,201210040ram,ram,PettAu00,fumbles_lost,0,,,,,
player,201210040ram,ram,QuicBr00,pass_cmp,0,,,,,
player,201210040ram,ram,QuicBr00,pass_att,0,,,,,
player,201210040ram,ram,QuicBr00,pass_yds,0,,,,,
player,201210040ram,ram,QuicBr00,pass_td,0,,,,,
player,201210040ram,ram,QuicBr00,pass_int,0,,,,,
player,201210040ram,ram,QuicBr00,pass_sacked,0,,,,,
player,201210040ram,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201210040ram,ram,QuicBr00,pass_long,0,,,,,
player,201210040ram,ram,QuicBr00,pass_rating,,,,,,
player,201210040ram,ram,QuicBr00,rush_att,0,,,,,
player,201210040ram,ram,QuicBr00,rush_yds,0,,,,,
player,201210040ram,ram,QuicBr00,rush_td,0,,,,,
player,201210040ram,ram,QuicBr00,rush_long,0,,,,,
player,201210040ram,ram,QuicBr00,targets,1,,,,,
player,201210040ram,ram,QuicBr00,rec,0,,,,,
player,201210040ram,ram,QuicBr00,rec_yds,0,,,,,
player,201210040ram,ram,QuicBr00,rec_td,0,,,,,
player,201210040ram,ram,QuicBr00,rec_long,0,,,,,
player,201210040ram,ram,QuicBr00,fumbles,0,,,,,
player,201210040ram,ram,QuicBr00,fumbles_lost,0,,,,,
player,201210040ram,crd,PetePa00,def_int,1,,,,,
player,201210040ram,crd,PetePa00,def_int_yds,0,,,,,
player,201210040ram,crd,PetePa00,def_int_td,0,,,,,
player,201210040ram,crd,PetePa00,def_int_long,0,,,,,
player,201210040ram,crd,PetePa00,pass_defended,2,,,,,
player,201210040ram,crd,PetePa00,sacks,0.0,,,,,
player,201210040ram,crd,PetePa00,tackles_combined,4,,,,,
player,201210040ram,crd,PetePa00,tackles_solo,4,,,,,
player,201210040ram,crd,PetePa00,tackles_assists,0,,,,,
player,201210040ram,crd,PetePa00,tackles_loss,0,,,,,
player,201210040ram,crd,PetePa00,qb_hits,0,,,,,
player,201210040ram,crd,PetePa00,fumbles_rec,0,,,,,
player,201210040ram,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201210040ram,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201210040ram,crd,PetePa00,fumbles_forced,0,,,,,
player,201210040ram,crd,WashDa99,def_int,0,,,,,
player,201210040ram,crd,WashDa99,def_int_yds,0,,,,,
player,201210040ram,crd,WashDa99,def_int_td,0,,,,,
player,201210040ram,crd,WashDa99,def_int_long,0,,,,,
player,201210040ram,crd,WashDa99,pass_defended,0,,,,,
player,201210040ram,crd,WashDa99,sacks,1.0,,,,,
player,201210040ram,crd,WashDa99,tackles_combined,5,,,,,
player,201210040ram,crd,WashDa99,tackles_solo,4,,,,,
player,201210040ram,crd,WashDa99,tackles_assists,1,,,,,
player,201210040ram,crd,WashDa99,tackles_loss,2,,,,,
player,201210040ram,crd,WashDa99,qb_hits,2,,,,,
player,201210040ram,crd,WashDa99,fumbles_rec,0,,,,,
player,201210040ram,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201210040ram,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201210040ram,crd,WashDa99,fumbles_forced,0,,,,,
player,201210040ram,crd,SchoOB99,def_int,0,,,,,
player,201210040ram,crd,SchoOB99,def_int_yds,0,,,,,
player,201210040ram,crd,SchoOB99,def_int_td,0,,,,,
player,201210040ram,crd,SchoOB99,def_int_long,0,,,,,
player,201210040ram,crd,SchoOB99,pass_defended,0,,,,,
player,201210040ram,crd,SchoOB99,sacks,0.0,,,,,
