game,2012,17,20121230,201212300det,chi,"Chicago Bears",26,det,"Detroit Lions",24
team,201212300det,chi,First Downs,19,,,,,,
team,201212300det,det,First Downs,20,,,,,,
team,201212300det,chi,Rush-Yds-TDs,35-144-1,,,,,,
team,201212300det,det,Rush-Yds-TDs,20-72-0,,,,,,
team,201212300det,chi,Cmp-Att-Yd-TD-INT,18-31-257-1-0,,,,,,
team,201212300det,det,Cmp-Att-Yd-TD-INT,24-42-272-3-1,,,,,,
team,201212300det,chi,Sacked-Yards,2-12,,,,,,
team,201212300det,det,Sacked-Yards,1-17,,,,,,
team,201212300det,chi,Net Pass Yards,245,,,,,,
team,201212300det,det,Net Pass Yards,255,,,,,,
team,201212300det,chi,Total Yards,389,,,,,,
team,201212300det,det,Total Yards,327,,,,,,
team,201212300det,chi,Fumbles-Lost,2-0,,,,,,
team,201212300det,det,Fumbles-Lost,3-3,,,,,,
team,201212300det,chi,Turnovers,0,,,,,,
team,201212300det,det,Turnovers,4,,,,,,
team,201212300det,chi,Penalties-Yards,3-35,,,,,,
team,201212300det,det,Penalties-Yards,4-29,,,,,,
team,201212300det,chi,Third Down Conv.,4-15,,,,,,
team,201212300det,det,Third Down Conv.,7-14,,,,,,
team,201212300det,chi,Fourth Down Conv.,0-0,,,,,,
team,201212300det,det,Fourth Down Conv.,0-0,,,,,,
team,201212300det,chi,Time of Possession,34:09,,,,,,
team,201212300det,det,Time of Possession,25:51,,,,,,
player,201212300det,chi,CutlJa00,pass_cmp,18,,,,,
player,201212300det,chi,CutlJa00,pass_att,31,,,,,
player,201212300det,chi,CutlJa00,pass_yds,257,,,,,
player,201212300det,chi,CutlJa00,pass_td,1,,,,,
player,201212300det,chi,CutlJa00,pass_int,0,,,,,
player,201212300det,chi,CutlJa00,pass_sacked,2,,,,,
player,201212300det,chi,CutlJa00,pass_sacked_yds,12,,,,,
player,201212300det,chi,CutlJa00,pass_long,60,,,,,
player,201212300det,chi,CutlJa00,pass_rating,95.8,,,,,
player,201212300det,chi,CutlJa00,rush_att,5,,,,,
player,201212300det,chi,CutlJa00,rush_yds,29,,,,,
player,201212300det,chi,CutlJa00,rush_td,0,,,,,
player,201212300det,chi,CutlJa00,rush_long,19,,,,,
player,201212300det,chi,CutlJa00,targets,0,,,,,
player,201212300det,chi,CutlJa00,rec,0,,,,,
player,201212300det,chi,CutlJa00,rec_yds,0,,,,,
player,201212300det,chi,CutlJa00,rec_td,0,,,,,
player,201212300det,chi,CutlJa00,rec_long,0,,,,,
player,201212300det,chi,CutlJa00,fumbles,1,,,,,
player,201212300det,chi,CutlJa00,fumbles_lost,0,,,,,
player,201212300det,chi,FortMa00,pass_cmp,0,,,,,
player,201212300det,chi,FortMa00,pass_att,0,,,,,
player,201212300det,chi,FortMa00,pass_yds,0,,,,,
player,201212300det,chi,FortMa00,pass_td,0,,,,,
player,201212300det,chi,FortMa00,pass_int,0,,,,,
player,201212300det,chi,FortMa00,pass_sacked,0,,,,,
player,201212300det,chi,FortMa00,pass_sacked_yds,0,,,,,
player,201212300det,chi,FortMa00,pass_long,0,,,,,
player,201212300det,chi,FortMa00,pass_rating,,,,,,
player,201212300det,chi,FortMa00,rush_att,24,,,,,
player,201212300det,chi,FortMa00,rush_yds,103,,,,,
player,201212300det,chi,FortMa00,rush_td,1,,,,,
player,201212300det,chi,FortMa00,rush_long,13,,,,,
player,201212300det,chi,FortMa00,targets,2,,,,,
player,201212300det,chi,FortMa00,rec,2,,,,,
player,201212300det,chi,FortMa00,rec_yds,21,,,,,
player,201212300det,chi,FortMa00,rec_td,0,,,,,
player,201212300det,chi,FortMa00,rec_long,18,,,,,
player,201212300det,chi,FortMa00,fumbles,1,,,,,
player,201212300det,chi,FortMa00,fumbles_lost,0,,,,,
player,201212300det,chi,BellKa00,pass_cmp,0,,,,,
player,201212300det,chi,BellKa00,pass_att,0,,,,,
player,201212300det,chi,BellKa00,pass_yds,0,,,,,
player,201212300det,chi,BellKa00,pass_td,0,,,,,
player,201212300det,chi,BellKa00,pass_int,0,,,,,
player,201212300det,chi,BellKa00,pass_sacked,0,,,,,
player,201212300det,chi,BellKa00,pass_sacked_yds,0,,,,,
player,201212300det,chi,BellKa00,pass_long,0,,,,,
player,201212300det,chi,BellKa00,pass_rating,,,,,,
player,201212300det,chi,BellKa00,rush_att,4,,,,,
player,201212300det,chi,BellKa00,rush_yds,12,,,,,
player,201212300det,chi,BellKa00,rush_td,0,,,,,
player,201212300det,chi,BellKa00,rush_long,6,,,,,
player,201212300det,chi,BellKa00,targets,0,,,,,
player,201212300det,chi,BellKa00,rec,0,,,,,
player,201212300det,chi,BellKa00,rec_yds,0,,,,,
player,201212300det,chi,BellKa00,rec_td,0,,,,,
player,201212300det,chi,BellKa00,rec_long,0,,,,,
player,201212300det,chi,BellKa00,fumbles,0,,,,,
player,201212300det,chi,BellKa00,fumbles_lost,0,,,,,
player,201212300det,chi,HestDe99,pass_cmp,0,,,,,
player,201212300det,chi,HestDe99,pass_att,0,,,,,
player,201212300det,chi,HestDe99,pass_yds,0,,,,,
player,201212300det,chi,HestDe99,pass_td,0,,,,,
player,201212300det,chi,HestDe99,pass_int,0,,,,,
player,201212300det,chi,HestDe99,pass_sacked,0,,,,,
player,201212300det,chi,HestDe99,pass_sacked_yds,0,,,,,
player,201212300det,chi,HestDe99,pass_long,0,,,,,
player,201212300det,chi,HestDe99,pass_rating,,,,,,
player,201212300det,chi,HestDe99,rush_att,1,,,,,
player,201212300det,chi,HestDe99,rush_yds,2,,,,,
player,201212300det,chi,HestDe99,rush_td,0,,,,,
player,201212300det,chi,HestDe99,rush_long,2,,,,,
player,201212300det,chi,HestDe99,targets,0,,,,,
player,201212300det,chi,HestDe99,rec,0,,,,,
player,201212300det,chi,HestDe99,rec_yds,0,,,,,
player,201212300det,chi,HestDe99,rec_td,0,,,,,
player,201212300det,chi,HestDe99,rec_long,0,,,,,
player,201212300det,chi,HestDe99,fumbles,0,,,,,
player,201212300det,chi,HestDe99,fumbles_lost,0,,,,,
player,201212300det,chi,BennEa00,pass_cmp,0,,,,,
player,201212300det,chi,BennEa00,pass_att,0,,,,,
player,201212300det,chi,BennEa00,pass_yds,0,,,,,
player,201212300det,chi,BennEa00,pass_td,0,,,,,
player,201212300det,chi,BennEa00,pass_int,0,,,,,
player,201212300det,chi,BennEa00,pass_sacked,0,,,,,
player,201212300det,chi,BennEa00,pass_sacked_yds,0,,,,,
player,201212300det,chi,BennEa00,pass_long,0,,,,,
player,201212300det,chi,BennEa00,pass_rating,,,,,,
player,201212300det,chi,BennEa00,rush_att,0,,,,,
player,201212300det,chi,BennEa00,rush_yds,0,,,,,
player,201212300det,chi,BennEa00,rush_td,0,,,,,
player,201212300det,chi,BennEa00,rush_long,0,,,,,
player,201212300det,chi,BennEa00,targets,5,,,,,
player,201212300det,chi,BennEa00,rec,5,,,,,
player,201212300det,chi,BennEa00,rec_yds,109,,,,,
player,201212300det,chi,BennEa00,rec_td,1,,,,,
player,201212300det,chi,BennEa00,rec_long,60,,,,,
player,201212300det,chi,BennEa00,fumbles,0,,,,,
player,201212300det,chi,BennEa00,fumbles_lost,0,,,,,
player,201212300det,chi,JeffAl00,pass_cmp,0,,,,,
player,201212300det,chi,JeffAl00,pass_att,0,,,,,
player,201212300det,chi,JeffAl00,pass_yds,0,,,,,
player,201212300det,chi,JeffAl00,pass_td,0,,,,,
player,201212300det,chi,JeffAl00,pass_int,0,,,,,
player,201212300det,chi,JeffAl00,pass_sacked,0,,,,,
player,201212300det,chi,JeffAl00,pass_sacked_yds,0,,,,,
player,201212300det,chi,JeffAl00,pass_long,0,,,,,
player,201212300det,chi,JeffAl00,pass_rating,,,,,,
player,201212300det,chi,JeffAl00,rush_att,0,,,,,
player,201212300det,chi,JeffAl00,rush_yds,0,,,,,
player,201212300det,chi,JeffAl00,rush_td,0,,,,,
player,201212300det,chi,JeffAl00,rush_long,0,,,,,
player,201212300det,chi,JeffAl00,targets,7,,,,,
player,201212300det,chi,JeffAl00,rec,4,,,,,
