game,2012,13,20121202,201212020mia,nwe,"New England Patriots",23,mia,"Miami Dolphins",16
player,201212020mia,nwe,WoodDa02,pass_cmp,0,,,,,
player,201212020mia,nwe,WoodDa02,pass_att,0,,,,,
player,201212020mia,nwe,WoodDa02,pass_yds,0,,,,,
player,201212020mia,nwe,WoodDa02,pass_td,0,,,,,
player,201212020mia,nwe,WoodDa02,pass_int,0,,,,,
player,201212020mia,nwe,WoodDa02,pass_sacked,0,,,,,
player,201212020mia,nwe,WoodDa02,pass_sacked_yds,0,,,,,
player,201212020mia,nwe,WoodDa02,pass_long,0,,,,,
player,201212020mia,nwe,WoodDa02,pass_rating,,,,,,
player,201212020mia,nwe,WoodDa02,rush_att,6,,,,,
player,201212020mia,nwe,WoodDa02,rush_yds,24,,,,,
player,201212020mia,nwe,WoodDa02,rush_td,0,,,,,
player,201212020mia,nwe,WoodDa02,rush_long,13,,,,,
player,201212020mia,nwe,WoodDa02,targets,3,,,,,
player,201212020mia,nwe,WoodDa02,rec,2,,,,,
player,201212020mia,nwe,WoodDa02,rec_yds,15,,,,,
player,201212020mia,nwe,WoodDa02,rec_td,0,,,,,
player,201212020mia,nwe,WoodDa02,rec_long,11,,,,,
player,201212020mia,nwe,WoodDa02,fumbles,0,,,,,
player,201212020mia,nwe,WoodDa02,fumbles_lost,0,,,,,
player,201212020mia,nwe,VereSh00,pass_cmp,0,,,,,
player,201212020mia,nwe,VereSh00,pass_att,0,,,,,
player,201212020mia,nwe,VereSh00,pass_yds,0,,,,,
player,201212020mia,nwe,VereSh00,pass_td,0,,,,,
player,201212020mia,nwe,VereSh00,pass_int,0,,,,,
player,201212020mia,nwe,VereSh00,pass_sacked,0,,,,,
player,201212020mia,nwe,VereSh00,pass_sacked_yds,0,,,,,
player,201212020mia,nwe,VereSh00,pass_long,0,,,,,
player,201212020mia,nwe,VereSh00,pass_rating,,,,,,
player,201212020mia,nwe,VereSh00,rush_att,3,,,,,
player,201212020mia,nwe,VereSh00,rush_yds,14,,,,,
player,201212020mia,nwe,VereSh00,rush_td,0,,,,,
player,201212020mia,nwe,VereSh00,rush_long,8,,,,,
player,201212020mia,nwe,VereSh00,targets,1,,,,,
player,201212020mia,nwe,VereSh00,rec,0,,,,,
player,201212020mia,nwe,VereSh00,rec_yds,0,,,,,
player,201212020mia,nwe,VereSh00,rec_td,0,,,,,
player,201212020mia,nwe,VereSh00,rec_long,0,,,,,
player,201212020mia,nwe,VereSh00,fumbles,0,,,,,
player,201212020mia,nwe,VereSh00,fumbles_lost,0,,,,,
player,201212020mia,nwe,WelkWe00,pass_cmp,0,,,,,
player,201212020mia,nwe,WelkWe00,pass_att,0,,,,,
player,201212020mia,nwe,WelkWe00,pass_yds,0,,,,,
player,201212020mia,nwe,WelkWe00,pass_td,0,,,,,
player,201212020mia,nwe,WelkWe00,pass_int,0,,,,,
player,201212020mia,nwe,WelkWe00,pass_sacked,0,,,,,
player,201212020mia,nwe,WelkWe00,pass_sacked_yds,0,,,,,
player,201212020mia,nwe,WelkWe00,pass_long,0,,,,,
player,201212020mia,nwe,WelkWe00,pass_rating,,,,,,
player,201212020mia,nwe,WelkWe00,rush_att,0,,,,,
player,201212020mia,nwe,WelkWe00,rush_yds,0,,,,,
player,201212020mia,nwe,WelkWe00,rush_td,0,,,,,
player,201212020mia,nwe,WelkWe00,rush_long,0,,,,,
player,201212020mia,nwe,WelkWe00,targets,18,,,,,
player,201212020mia,nwe,WelkWe00,rec,12,,,,,
player,201212020mia,nwe,WelkWe00,rec_yds,103,,,,,
player,201212020mia,nwe,WelkWe00,rec_td,1,,,,,
player,201212020mia,nwe,WelkWe00,rec_long,14,,,,,
player,201212020mia,nwe,WelkWe00,fumbles,0,,,,,
player,201212020mia,nwe,WelkWe00,fumbles_lost,0,,,,,
player,201212020mia,nwe,HernAa00,pass_cmp,0,,,,,
player,201212020mia,nwe,HernAa00,pass_att,0,,,,,
player,201212020mia,nwe,HernAa00,pass_yds,0,,,,,
player,201212020mia,nwe,HernAa00,pass_td,0,,,,,
player,201212020mia,nwe,HernAa00,pass_int,0,,,,,
player,201212020mia,nwe,HernAa00,pass_sacked,0,,,,,
player,201212020mia,nwe,HernAa00,pass_sacked_yds,0,,,,,
player,201212020mia,nwe,HernAa00,pass_long,0,,,,,
player,201212020mia,nwe,HernAa00,pass_rating,,,,,,
player,201212020mia,nwe,HernAa00,rush_att,0,,,,,
player,201212020mia,nwe,HernAa00,rush_yds,0,,,,,
player,201212020mia,nwe,HernAa00,rush_td,0,,,,,
player,201212020mia,nwe,HernAa00,rush_long,0,,,,,
player,201212020mia,nwe,HernAa00,targets,13,,,,,
player,201212020mia,nwe,HernAa00,rec,8,,,,,
player,201212020mia,nwe,HernAa00,rec_yds,97,,,,,
player,201212020mia,nwe,HernAa00,rec_td,0,,,,,
player,201212020mia,nwe,HernAa00,rec_long,31,,,,,
player,201212020mia,nwe,HernAa00,fumbles,0,,,,,
player,201212020mia,nwe,HernAa00,fumbles_lost,0,,,,,
player,201212020mia,nwe,EdelJu00,pass_cmp,0,,,,,
player,201212020mia,nwe,EdelJu00,pass_att,0,,,,,
player,201212020mia,nwe,EdelJu00,pass_yds,0,,,,,
player,201212020mia,nwe,EdelJu00,pass_td,0,,,,,
player,201212020mia,nwe,EdelJu00,pass_int,0,,,,,
player,201212020mia,nwe,EdelJu00,pass_sacked,0,,,,,
player,201212020mia,nwe,EdelJu00,pass_sacked_yds,0,,,,,
player,201212020mia,nwe,EdelJu00,pass_long,0,,,,,
player,201212020mia,nwe,EdelJu00,pass_rating,,,,,,
player,201212020mia,nwe,EdelJu00,rush_att,0,,,,,
player,201212020mia,nwe,EdelJu00,rush_yds,0,,,,,
player,201212020mia,nwe,EdelJu00,rush_td,0,,,,,
player,201212020mia,nwe,EdelJu00,rush_long,0,,,,,
player,201212020mia,nwe,EdelJu00,targets,3,,,,,
player,201212020mia,nwe,EdelJu00,rec,1,,,,,
player,201212020mia,nwe,EdelJu00,rec_yds,13,,,,,
player,201212020mia,nwe,EdelJu00,rec_td,0,,,,,
player,201212020mia,nwe,EdelJu00,rec_long,13,,,,,
player,201212020mia,nwe,EdelJu00,fumbles,0,,,,,
player,201212020mia,nwe,EdelJu00,fumbles_lost,0,,,,,
player,201212020mia,nwe,LloyBr00,pass_cmp,0,,,,,
player,201212020mia,nwe,LloyBr00,pass_att,0,,,,,
player,201212020mia,nwe,LloyBr00,pass_yds,0,,,,,
player,201212020mia,nwe,LloyBr00,pass_td,0,,,,,
player,201212020mia,nwe,LloyBr00,pass_int,0,,,,,
player,201212020mia,nwe,LloyBr00,pass_sacked,0,,,,,
player,201212020mia,nwe,LloyBr00,pass_sacked_yds,0,,,,,
player,201212020mia,nwe,LloyBr00,pass_long,0,,,,,
player,201212020mia,nwe,LloyBr00,pass_rating,,,,,,
player,201212020mia,nwe,LloyBr00,rush_att,0,,,,,
player,201212020mia,nwe,LloyBr00,rush_yds,0,,,,,
player,201212020mia,nwe,LloyBr00,rush_td,0,,,,,
player,201212020mia,nwe,LloyBr00,rush_long,0,,,,,
player,201212020mia,nwe,LloyBr00,targets,1,,,,,
player,201212020mia,nwe,LloyBr00,rec,1,,,,,
player,201212020mia,nwe,LloyBr00,rec_yds,10,,,,,
player,201212020mia,nwe,LloyBr00,rec_td,0,,,,,
player,201212020mia,nwe,LloyBr00,rec_long,10,,,,,
player,201212020mia,nwe,LloyBr00,fumbles,0,,,,,
player,201212020mia,nwe,LloyBr00,fumbles_lost,0,,,,,
player,201212020mia,nwe,FellDa00,pass_cmp,0,,,,,
player,201212020mia,nwe,FellDa00,pass_att,0,,,,,
player,201212020mia,nwe,FellDa00,pass_yds,0,,,,,
player,201212020mia,nwe,FellDa00,pass_td,0,,,,,
player,201212020mia,nwe,FellDa00,pass_int,0,,,,,
player,201212020mia,nwe,FellDa00,pass_sacked,0,,,,,
player,201212020mia,nwe,FellDa00,pass_sacked_yds,0,,,,,
player,201212020mia,nwe,FellDa00,pass_long,0,,,,,
player,201212020mia,nwe,FellDa00,pass_rating,,,,,,
player,201212020mia,nwe,FellDa00,rush_att,0,,,,,
player,201212020mia,nwe,FellDa00,rush_yds,0,,,,,
player,201212020mia,nwe,FellDa00,rush_td,0,,,,,
player,201212020mia,nwe,FellDa00,rush_long,0,,,,,
player,201212020mia,nwe,FellDa00,targets,1,,,,,
player,201212020mia,nwe,FellDa00,rec,0,,,,,
player,201212020mia,nwe,FellDa00,rec_yds,0,,,,,
player,201212020mia,nwe,FellDa00,rec_td,0,,,,,
player,201212020mia,nwe,FellDa00,rec_long,0,,,,,
player,201212020mia,nwe,FellDa00,fumbles,0,,,,,
player,201212020mia,nwe,FellDa00,fumbles_lost,0,,,,,
player,201212020mia,mia,TannRy00,pass_cmp,13,,,,,
player,201212020mia,mia,TannRy00,pass_att,29,,,,,
player,201212020mia,mia,TannRy00,pass_yds,186,,,,,
player,201212020mia,mia,TannRy00,pass_td,0,,,,,
player,201212020mia,mia,TannRy00,pass_int,0,,,,,
player,201212020mia,mia,TannRy00,pass_sacked,3,,,,,
player,201212020mia,mia,TannRy00,pass_sacked_yds,10,,,,,
player,201212020mia,mia,TannRy00,pass_long,28,,,,,
player,201212020mia,mia,TannRy00,pass_rating,66.2,,,,,
player,201212020mia,mia,TannRy00,rush_att,5,,,,,
player,201212020mia,mia,TannRy00,rush_yds,19,,,,,
player,201212020mia,mia,TannRy00,rush_td,1,,,,,
player,201212020mia,mia,TannRy00,rush_long,9,,,,,
player,201212020mia,mia,TannRy00,targets,0,,,,,
player,201212020mia,mia,TannRy00,rec,0,,,,,
player,201212020mia,mia,TannRy00,rec_yds,0,,,,,
player,201212020mia,mia,TannRy00,rec_td,0,,,,,
player,201212020mia,mia,TannRy00,rec_long,0,,,,,
player,201212020mia,mia,TannRy00,fumbles,2,,,,,
player,201212020mia,mia,TannRy00,fumbles_lost,1,,,,,
player,201212020mia,mia,BushRe00,pass_cmp,0,,,,,
player,201212020mia,mia,BushRe00,pass_att,0,,,,,
player,201212020mia,mia,BushRe00,pass_yds,0,,,,,
player,201212020mia,mia,BushRe00,pass_td,0,,,,,
player,201212020mia,mia,BushRe00,pass_int,0,,,,,
player,201212020mia,mia,BushRe00,pass_sacked,0,,,,,
player,201212020mia,mia,BushRe00,pass_sacked_yds,0,,,,,
player,201212020mia,mia,BushRe00,pass_long,0,,,,,
player,201212020mia,mia,BushRe00,pass_rating,,,,,,
player,201212020mia,mia,BushRe00,rush_att,15,,,,,
player,201212020mia,mia,BushRe00,rush_yds,64,,,,,
player,201212020mia,mia,BushRe00,rush_td,0,,,,,
player,201212020mia,mia,BushRe00,rush_long,16,,,,,
player,201212020mia,mia,BushRe00,targets,1,,,,,
player,201212020mia,mia,BushRe00,rec,0,,,,,
player,201212020mia,mia,BushRe00,rec_yds,0,,,,,
player,201212020mia,mia,BushRe00,rec_td,0,,,,,
player,201212020mia,mia,BushRe00,rec_long,0,,,,,
player,201212020mia,mia,BushRe00,fumbles,0,,,,,
player,201212020mia,mia,BushRe00,fumbles_lost,0,,,,,
player,201212020mia,mia,ThomDa03,pass_cmp,0,,,,,
player,201212020mia,mia,ThomDa03,pass_att,0,,,,,
player,201212020mia,mia,ThomDa03,pass_yds,0,,,,,
player,201212020mia,mia,ThomDa03,pass_td,0,,,,,
player,201212020mia,mia,ThomDa03,pass_int,0,,,,,
player,201212020mia,mia,ThomDa03,pass_sacked,0,,,,,
player,201212020mia,mia,ThomDa03,pass_sacked_yds,0,,,,,
player,201212020mia,mia,ThomDa03,pass_long,0,,,,,
player,201212020mia,mia,ThomDa03,pass_rating,,,,,,
player,201212020mia,mia,ThomDa03,rush_att,5,,,,,
player,201212020mia,mia,ThomDa03,rush_yds,10,,,,,
player,201212020mia,mia,ThomDa03,rush_td,0,,,,,
player,201212020mia,mia,ThomDa03,rush_long,9,,,,,
player,201212020mia,mia,ThomDa03,targets,2,,,,,
player,201212020mia,mia,ThomDa03,rec,2,,,,,
player,201212020mia,mia,ThomDa03,rec_yds,19,,,,,
player,201212020mia,mia,ThomDa03,rec_td,0,,,,,
player,201212020mia,mia,ThomDa03,rec_long,12,,,,,
player,201212020mia,mia,ThomDa03,fumbles,1,,,,,
player,201212020mia,mia,ThomDa03,fumbles_lost,0,,,,,
player,201212020mia,mia,ThigMa00,pass_cmp,0,,,,,
player,201212020mia,mia,ThigMa00,pass_att,0,,,,,
player,201212020mia,mia,ThigMa00,pass_yds,0,,,,,
player,201212020mia,mia,ThigMa00,pass_td,0,,,,,
player,201212020mia,mia,ThigMa00,pass_int,0,,,,,
player,201212020mia,mia,ThigMa00,pass_sacked,0,,,,,
player,201212020mia,mia,ThigMa00,pass_sacked_yds,0,,,,,
player,201212020mia,mia,ThigMa00,pass_long,0,,,,,
player,201212020mia,mia,ThigMa00,pass_rating,,,,,,
player,201212020mia,mia,ThigMa00,rush_att,1,,,,,
player,201212020mia,mia,ThigMa00,rush_yds,8,,,,,
player,201212020mia,mia,ThigMa00,rush_td,0,,,,,
player,201212020mia,mia,ThigMa00,rush_long,8,,,,,
player,201212020mia,mia,ThigMa00,targets,0,,,,,
player,201212020mia,mia,ThigMa00,rec,0,,,,,
player,201212020mia,mia,ThigMa00,rec_yds,0,,,,,
player,201212020mia,mia,ThigMa00,rec_td,0,,,,,
player,201212020mia,mia,ThigMa00,rec_long,0,,,,,
player,201212020mia,mia,ThigMa00,fumbles,0,,,,,
player,201212020mia,mia,ThigMa00,fumbles_lost,0,,,,,
player,201212020mia,mia,HartBr00,pass_cmp,0,,,,,
player,201212020mia,mia,HartBr00,pass_att,0,,,,,
player,201212020mia,mia,HartBr00,pass_yds,0,,,,,
player,201212020mia,mia,HartBr00,pass_td,0,,,,,
player,201212020mia,mia,HartBr00,pass_int,0,,,,,
player,201212020mia,mia,HartBr00,pass_sacked,0,,,,,
player,201212020mia,mia,HartBr00,pass_sacked_yds,0,,,,,
player,201212020mia,mia,HartBr00,pass_long,0,,,,,
player,201212020mia,mia,HartBr00,pass_rating,,,,,,
player,201212020mia,mia,HartBr00,rush_att,0,,,,,
player,201212020mia,mia,HartBr00,rush_yds,0,,,,,
player,201212020mia,mia,HartBr00,rush_td,0,,,,,
player,201212020mia,mia,HartBr00,rush_long,0,,,,,
player,201212020mia,mia,HartBr00,targets,10,,,,,
player,201212020mia,mia,HartBr00,rec,5,,,,,
player,201212020mia,mia,HartBr00,rec_yds,84,,,,,
player,201212020mia,mia,HartBr00,rec_td,0,,,,,
player,201212020mia,mia,HartBr00,rec_long,28,,,,,
player,201212020mia,mia,HartBr00,fumbles,0,,,,,
player,201212020mia,mia,HartBr00,fumbles_lost,0,,,,,
player,201212020mia,mia,MattRi00,pass_cmp,0,,,,,
player,201212020mia,mia,MattRi00,pass_att,0,,,,,
player,201212020mia,mia,MattRi00,pass_yds,0,,,,,
player,201212020mia,mia,MattRi00,pass_td,0,,,,,
player,201212020mia,mia,MattRi00,pass_int,0,,,,,
player,201212020mia,mia,MattRi00,pass_sacked,0,,,,,
player,201212020mia,mia,MattRi00,pass_sacked_yds,0,,,,,
player,201212020mia,mia,MattRi00,pass_long,0,,,,,
player,201212020mia,mia,MattRi00,pass_rating,,,,,,
player,201212020mia,mia,MattRi00,rush_att,0,,,,,
player,201212020mia,mia,MattRi00,rush_yds,0,,,,,
player,201212020mia,mia,MattRi00,rush_td,0,,,,,
player,201212020mia,mia,MattRi00,rush_long,0,,,,,
player,201212020mia,mia,MattRi00,targets,2,,,,,
player,201212020mia,mia,MattRi00,rec,1,,,,,
player,201212020mia,mia,MattRi00,rec_yds,28,,,,,
player,201212020mia,mia,MattRi00,rec_td,0,,,,,
player,201212020mia,mia,MattRi00,rec_long,28,,,,,
player,201212020mia,mia,MattRi00,fumbles,0,,,,,
player,201212020mia,mia,MattRi00,fumbles_lost,0,,,,,
player,201212020mia,mia,ClayCh00,pass_cmp,0,,,,,
player,201212020mia,mia,ClayCh00,pass_att,0,,,,,
player,201212020mia,mia,ClayCh00,pass_yds,0,,,,,
player,201212020mia,mia,ClayCh00,pass_td,0,,,,,
player,201212020mia,mia,ClayCh00,pass_int,0,,,,,
player,201212020mia,mia,ClayCh00,pass_sacked,0,,,,,
player,201212020mia,mia,ClayCh00,pass_sacked_yds,0,,,,,
player,201212020mia,mia,ClayCh00,pass_long,0,,,,,
player,201212020mia,mia,ClayCh00,pass_rating,,,,,,
player,201212020mia,mia,ClayCh00,rush_att,0,,,,,
player,201212020mia,mia,ClayCh00,rush_yds,0,,,,,
player,201212020mia,mia,ClayCh00,rush_td,0,,,,,
player,201212020mia,mia,ClayCh00,rush_long,0,,,,,
player,201212020mia,mia,ClayCh00,targets,3,,,,,
player,201212020mia,mia,ClayCh00,rec,2,,,,,
player,201212020mia,mia,ClayCh00,rec_yds,26,,,,,
player,201212020mia,mia,ClayCh00,rec_td,0,,,,,
player,201212020mia,mia,ClayCh00,rec_long,20,,,,,
player,201212020mia,mia,ClayCh00,fumbles,0,,,,,
player,201212020mia,mia,ClayCh00,fumbles_lost,0,,,,,
player,201212020mia,mia,FasaAn00,pass_cmp,0,,,,,
player,201212020mia,mia,FasaAn00,pass_att,0,,,,,
player,201212020mia,mia,FasaAn00,pass_yds,0,,,,,
player,201212020mia,mia,FasaAn00,pass_td,0,,,,,
player,201212020mia,mia,FasaAn00,pass_int,0,,,,,
player,201212020mia,mia,FasaAn00,pass_sacked,0,,,,,
player,201212020mia,mia,FasaAn00,pass_sacked_yds,0,,,,,
player,201212020mia,mia,FasaAn00,pass_long,0,,,,,
player,201212020mia,mia,FasaAn00,pass_rating,,,,,,
player,201212020mia,mia,FasaAn00,rush_att,0,,,,,
player,201212020mia,mia,FasaAn00,rush_yds,0,,,,,
player,201212020mia,mia,FasaAn00,rush_td,0,,,,,
player,201212020mia,mia,FasaAn00,rush_long,0,,,,,
player,201212020mia,mia,FasaAn00,targets,3,,,,,
player,201212020mia,mia,FasaAn00,rec,1,,,,,
player,201212020mia,mia,FasaAn00,rec_yds,14,,,,,
player,201212020mia,mia,FasaAn00,rec_td,0,,,,,
player,201212020mia,mia,FasaAn00,rec_long,14,,,,,
player,201212020mia,mia,FasaAn00,fumbles,0,,,,,
player,201212020mia,mia,FasaAn00,fumbles_lost,0,,,,,
player,201212020mia,mia,BessDa00,pass_cmp,0,,,,,
player,201212020mia,mia,BessDa00,pass_att,0,,,,,
player,201212020mia,mia,BessDa00,pass_yds,0,,,,,
player,201212020mia,mia,BessDa00,pass_td,0,,,,,
player,201212020mia,mia,BessDa00,pass_int,0,,,,,
player,201212020mia,mia,BessDa00,pass_sacked,0,,,,,
player,201212020mia,mia,BessDa00,pass_sacked_yds,0,,,,,
player,201212020mia,mia,BessDa00,pass_long,0,,,,,
player,201212020mia,mia,BessDa00,pass_rating,,,,,,
player,201212020mia,mia,BessDa00,rush_att,0,,,,,
player,201212020mia,mia,BessDa00,rush_yds,0,,,,,
player,201212020mia,mia,BessDa00,rush_td,0,,,,,
player,201212020mia,mia,BessDa00,rush_long,0,,,,,
player,201212020mia,mia,BessDa00,targets,6,,,,,
player,201212020mia,mia,BessDa00,rec,1,,,,,
player,201212020mia,mia,BessDa00,rec_yds,13,,,,,
player,201212020mia,mia,BessDa00,rec_td,0,,,,,
player,201212020mia,mia,BessDa00,rec_long,13,,,,,
player,201212020mia,mia,BessDa00,fumbles,0,,,,,
player,201212020mia,mia,BessDa00,fumbles_lost,0,,,,,
player,201212020mia,mia,LaneJo00,pass_cmp,0,,,,,
player,201212020mia,mia,LaneJo00,pass_att,0,,,,,
player,201212020mia,mia,LaneJo00,pass_yds,0,,,,,
player,201212020mia,mia,LaneJo00,pass_td,0,,,,,
player,201212020mia,mia,LaneJo00,pass_int,0,,,,,
player,201212020mia,mia,LaneJo00,pass_sacked,0,,,,,
player,201212020mia,mia,LaneJo00,pass_sacked_yds,0,,,,,
player,201212020mia,mia,LaneJo00,pass_long,0,,,,,
player,201212020mia,mia,LaneJo00,pass_rating,,,,,,
player,201212020mia,mia,LaneJo00,rush_att,0,,,,,
player,201212020mia,mia,LaneJo00,rush_yds,0,,,,,
player,201212020mia,mia,LaneJo00,rush_td,0,,,,,
player,201212020mia,mia,LaneJo00,rush_long,0,,,,,
player,201212020mia,mia,LaneJo00,targets,1,,,,,
player,201212020mia,mia,LaneJo00,rec,1,,,,,
player,201212020mia,mia,LaneJo00,rec_yds,2,,,,,
player,201212020mia,mia,LaneJo00,rec_td,0,,,,,
player,201212020mia,mia,LaneJo00,rec_long,2,,,,,
player,201212020mia,mia,LaneJo00,fumbles,1,,,,,
player,201212020mia,mia,LaneJo00,fumbles_lost,0,,,,,
player,201212020mia,mia,FielBr20,pass_cmp,0,,,,,
player,201212020mia,mia,FielBr20,pass_att,0,,,,,
player,201212020mia,mia,FielBr20,pass_yds,0,,,,,
player,201212020mia,mia,FielBr20,pass_td,0,,,,,
player,201212020mia,mia,FielBr20,pass_int,0,,,,,
player,201212020mia,mia,FielBr20,pass_sacked,0,,,,,
player,201212020mia,mia,FielBr20,pass_sacked_yds,0,,,,,
player,201212020mia,mia,FielBr20,pass_long,0,,,,,
player,201212020mia,mia,FielBr20,pass_rating,,,,,,
player,201212020mia,mia,FielBr20,rush_att,1,,,,,
player,201212020mia,mia,FielBr20,rush_yds,0,,,,,
player,201212020mia,mia,FielBr20,rush_td,0,,,,,
player,201212020mia,mia,FielBr20,rush_long,0,,,,,
player,201212020mia,mia,FielBr20,targets,0,,,,,
player,201212020mia,mia,FielBr20,rec,0,,,,,
player,201212020mia,mia,FielBr20,rec_yds,0,,,,,
player,201212020mia,mia,FielBr20,rec_td,0,,,,,
player,201212020mia,mia,FielBr20,rec_long,0,,,,,
player,201212020mia,mia,FielBr20,fumbles,1,,,,,
player,201212020mia,mia,FielBr20,fumbles_lost,0,,,,,
player,201212020mia,nwe,ScotTr99,def_int,0,,,,,
player,201212020mia,nwe,ScotTr99,def_int_yds,0,,,,,
player,201212020mia,nwe,ScotTr99,def_int_td,0,,,,,
player,201212020mia,nwe,ScotTr99,def_int_long,0,,,,,
player,201212020mia,nwe,ScotTr99,pass_defended,0,,,,,
player,201212020mia,nwe,ScotTr99,sacks,2.0,,,,,
player,201212020mia,nwe,ScotTr99,tackles_combined,3,,,,,
player,201212020mia,nwe,ScotTr99,tackles_solo,3,,,,,
player,201212020mia,nwe,ScotTr99,tackles_assists,0,,,,,
player,201212020mia,nwe,ScotTr99,tackles_loss,1,,,,,
player,201212020mia,nwe,ScotTr99,qb_hits,2,,,,,
player,201212020mia,nwe,ScotTr99,fumbles_rec,0,,,,,
player,201212020mia,nwe,ScotTr99,fumbles_rec_yds,0,,,,,
player,201212020mia,nwe,ScotTr99,fumbles_rec_td,0,,,,,
player,201212020mia,nwe,ScotTr99,fumbles_forced,1,,,,,
player,201212020mia,nwe,MayoJe99,def_int,0,,,,,
player,201212020mia,nwe,MayoJe99,def_int_yds,0,,,,,
player,201212020mia,nwe,MayoJe99,def_int_td,0,,,,,
player,201212020mia,nwe,MayoJe99,def_int_long,0,,,,,
player,201212020mia,nwe,MayoJe99,pass_defended,0,,,,,
player,201212020mia,nwe,MayoJe99,sacks,1.0,,,,,
player,201212020mia,nwe,MayoJe99,tackles_combined,6,,,,,
player,201212020mia,nwe,MayoJe99,tackles_solo,5,,,,,
player,201212020mia,nwe,MayoJe99,tackles_assists,1,,,,,
player,201212020mia,nwe,MayoJe99,tackles_loss,1,,,,,
player,201212020mia,nwe,MayoJe99,qb_hits,1,,,,,
player,201212020mia,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201212020mia,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201212020mia,nwe,MayoJe99,fumbles_rec_td,0,,,,,
