game,2012,1,20120909,201209090gnb,sfo,"San Francisco 49ers",30,gnb,"Green Bay Packers",22
player,201209090gnb,sfo,SmitAl04,fumbles_forced,0,,,,,
player,201209090gnb,sfo,BrooAh21,def_int,0,,,,,
player,201209090gnb,sfo,BrooAh21,def_int_yds,0,,,,,
player,201209090gnb,sfo,BrooAh21,def_int_td,0,,,,,
player,201209090gnb,sfo,BrooAh21,def_int_long,0,,,,,
player,201209090gnb,sfo,BrooAh21,pass_defended,0,,,,,
player,201209090gnb,sfo,BrooAh21,sacks,1.0,,,,,
player,201209090gnb,sfo,BrooAh21,tackles_combined,2,,,,,
player,201209090gnb,sfo,BrooAh21,tackles_solo,2,,,,,
player,201209090gnb,sfo,BrooAh21,tackles_assists,0,,,,,
player,201209090gnb,sfo,BrooAh21,tackles_loss,1,,,,,
player,201209090gnb,sfo,BrooAh21,qb_hits,3,,,,,
player,201209090gnb,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201209090gnb,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201209090gnb,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201209090gnb,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201209090gnb,sfo,BrowTa99,def_int,0,,,,,
player,201209090gnb,sfo,BrowTa99,def_int_yds,0,,,,,
player,201209090gnb,sfo,BrowTa99,def_int_td,0,,,,,
player,201209090gnb,sfo,BrowTa99,def_int_long,0,,,,,
player,201209090gnb,sfo,BrowTa99,pass_defended,1,,,,,
player,201209090gnb,sfo,BrowTa99,sacks,0.0,,,,,
player,201209090gnb,sfo,BrowTa99,tackles_combined,6,,,,,
player,201209090gnb,sfo,BrowTa99,tackles_solo,6,,,,,
player,201209090gnb,sfo,BrowTa99,tackles_assists,0,,,,,
player,201209090gnb,sfo,BrowTa99,tackles_loss,0,,,,,
player,201209090gnb,sfo,BrowTa99,qb_hits,0,,,,,
player,201209090gnb,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201209090gnb,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201209090gnb,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201209090gnb,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201209090gnb,sfo,WillPa98,def_int,0,,,,,
player,201209090gnb,sfo,WillPa98,def_int_yds,0,,,,,
player,201209090gnb,sfo,WillPa98,def_int_td,0,,,,,
player,201209090gnb,sfo,WillPa98,def_int_long,0,,,,,
player,201209090gnb,sfo,WillPa98,pass_defended,0,,,,,
player,201209090gnb,sfo,WillPa98,sacks,0.0,,,,,
player,201209090gnb,sfo,WillPa98,tackles_combined,6,,,,,
player,201209090gnb,sfo,WillPa98,tackles_solo,4,,,,,
player,201209090gnb,sfo,WillPa98,tackles_assists,2,,,,,
player,201209090gnb,sfo,WillPa98,tackles_loss,0,,,,,
player,201209090gnb,sfo,WillPa98,qb_hits,0,,,,,
player,201209090gnb,sfo,WillPa98,fumbles_rec,0,,,,,
player,201209090gnb,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201209090gnb,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201209090gnb,sfo,WillPa98,fumbles_forced,0,,,,,
player,201209090gnb,sfo,CullCh00,def_int,0,,,,,
player,201209090gnb,sfo,CullCh00,def_int_yds,0,,,,,
player,201209090gnb,sfo,CullCh00,def_int_td,0,,,,,
player,201209090gnb,sfo,CullCh00,def_int_long,0,,,,,
player,201209090gnb,sfo,CullCh00,pass_defended,1,,,,,
player,201209090gnb,sfo,CullCh00,sacks,0.0,,,,,
player,201209090gnb,sfo,CullCh00,tackles_combined,5,,,,,
player,201209090gnb,sfo,CullCh00,tackles_solo,5,,,,,
player,201209090gnb,sfo,CullCh00,tackles_assists,0,,,,,
player,201209090gnb,sfo,CullCh00,tackles_loss,0,,,,,
player,201209090gnb,sfo,CullCh00,qb_hits,0,,,,,
player,201209090gnb,sfo,CullCh00,fumbles_rec,0,,,,,
player,201209090gnb,sfo,CullCh00,fumbles_rec_yds,0,,,,,
player,201209090gnb,sfo,CullCh00,fumbles_rec_td,0,,,,,
player,201209090gnb,sfo,CullCh00,fumbles_forced,0,,,,,
player,201209090gnb,sfo,McDoRa99,def_int,0,,,,,
player,201209090gnb,sfo,McDoRa99,def_int_yds,0,,,,,
player,201209090gnb,sfo,McDoRa99,def_int_td,0,,,,,
player,201209090gnb,sfo,McDoRa99,def_int_long,0,,,,,
player,201209090gnb,sfo,McDoRa99,pass_defended,0,,,,,
player,201209090gnb,sfo,McDoRa99,sacks,0.0,,,,,
player,201209090gnb,sfo,McDoRa99,tackles_combined,4,,,,,
player,201209090gnb,sfo,McDoRa99,tackles_solo,3,,,,,
player,201209090gnb,sfo,McDoRa99,tackles_assists,1,,,,,
player,201209090gnb,sfo,McDoRa99,tackles_loss,0,,,,,
player,201209090gnb,sfo,McDoRa99,qb_hits,0,,,,,
player,201209090gnb,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201209090gnb,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201209090gnb,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201209090gnb,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201209090gnb,sfo,WhitDo20,def_int,0,,,,,
player,201209090gnb,sfo,WhitDo20,def_int_yds,0,,,,,
player,201209090gnb,sfo,WhitDo20,def_int_td,0,,,,,
player,201209090gnb,sfo,WhitDo20,def_int_long,0,,,,,
player,201209090gnb,sfo,WhitDo20,pass_defended,1,,,,,
player,201209090gnb,sfo,WhitDo20,sacks,0.0,,,,,
player,201209090gnb,sfo,WhitDo20,tackles_combined,4,,,,,
player,201209090gnb,sfo,WhitDo20,tackles_solo,3,,,,,
player,201209090gnb,sfo,WhitDo20,tackles_assists,1,,,,,
player,201209090gnb,sfo,WhitDo20,tackles_loss,0,,,,,
player,201209090gnb,sfo,WhitDo20,qb_hits,0,,,,,
player,201209090gnb,sfo,WhitDo20,fumbles_rec,0,,,,,
player,201209090gnb,sfo,WhitDo20,fumbles_rec_yds,0,,,,,
player,201209090gnb,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201209090gnb,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201209090gnb,sfo,GoldDa99,def_int,0,,,,,
player,201209090gnb,sfo,GoldDa99,def_int_yds,0,,,,,
player,201209090gnb,sfo,GoldDa99,def_int_td,0,,,,,
player,201209090gnb,sfo,GoldDa99,def_int_long,0,,,,,
player,201209090gnb,sfo,GoldDa99,pass_defended,0,,,,,
player,201209090gnb,sfo,GoldDa99,sacks,0.0,,,,,
player,201209090gnb,sfo,GoldDa99,tackles_combined,3,,,,,
player,201209090gnb,sfo,GoldDa99,tackles_solo,2,,,,,
player,201209090gnb,sfo,GoldDa99,tackles_assists,1,,,,,
player,201209090gnb,sfo,GoldDa99,tackles_loss,0,,,,,
player,201209090gnb,sfo,GoldDa99,qb_hits,0,,,,,
player,201209090gnb,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201209090gnb,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201209090gnb,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201209090gnb,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201209090gnb,sfo,CoxxPe99,def_int,0,,,,,
player,201209090gnb,sfo,CoxxPe99,def_int_yds,0,,,,,
player,201209090gnb,sfo,CoxxPe99,def_int_td,0,,,,,
player,201209090gnb,sfo,CoxxPe99,def_int_long,0,,,,,
player,201209090gnb,sfo,CoxxPe99,pass_defended,0,,,,,
player,201209090gnb,sfo,CoxxPe99,sacks,0.0,,,,,
player,201209090gnb,sfo,CoxxPe99,tackles_combined,2,,,,,
player,201209090gnb,sfo,CoxxPe99,tackles_solo,2,,,,,
player,201209090gnb,sfo,CoxxPe99,tackles_assists,0,,,,,
player,201209090gnb,sfo,CoxxPe99,tackles_loss,0,,,,,
player,201209090gnb,sfo,CoxxPe99,qb_hits,0,,,,,
player,201209090gnb,sfo,CoxxPe99,fumbles_rec,0,,,,,
player,201209090gnb,sfo,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201209090gnb,sfo,CoxxPe99,fumbles_rec_td,0,,,,,
player,201209090gnb,sfo,CoxxPe99,fumbles_forced,0,,,,,
player,201209090gnb,sfo,BrocTr00,def_int,0,,,,,
player,201209090gnb,sfo,BrocTr00,def_int_yds,0,,,,,
player,201209090gnb,sfo,BrocTr00,def_int_td,0,,,,,
player,201209090gnb,sfo,BrocTr00,def_int_long,0,,,,,
player,201209090gnb,sfo,BrocTr00,pass_defended,0,,,,,
player,201209090gnb,sfo,BrocTr00,sacks,0.0,,,,,
player,201209090gnb,sfo,BrocTr00,tackles_combined,1,,,,,
player,201209090gnb,sfo,BrocTr00,tackles_solo,1,,,,,
player,201209090gnb,sfo,BrocTr00,tackles_assists,0,,,,,
player,201209090gnb,sfo,BrocTr00,tackles_loss,0,,,,,
player,201209090gnb,sfo,BrocTr00,qb_hits,0,,,,,
player,201209090gnb,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201209090gnb,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201209090gnb,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201209090gnb,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201209090gnb,sfo,GranLa99,def_int,0,,,,,
player,201209090gnb,sfo,GranLa99,def_int_yds,0,,,,,
player,201209090gnb,sfo,GranLa99,def_int_td,0,,,,,
player,201209090gnb,sfo,GranLa99,def_int_long,0,,,,,
player,201209090gnb,sfo,GranLa99,pass_defended,0,,,,,
player,201209090gnb,sfo,GranLa99,sacks,0.0,,,,,
player,201209090gnb,sfo,GranLa99,tackles_combined,1,,,,,
player,201209090gnb,sfo,GranLa99,tackles_solo,1,,,,,
player,201209090gnb,sfo,GranLa99,tackles_assists,0,,,,,
player,201209090gnb,sfo,GranLa99,tackles_loss,0,,,,,
player,201209090gnb,sfo,GranLa99,qb_hits,0,,,,,
player,201209090gnb,sfo,GranLa99,fumbles_rec,0,,,,,
player,201209090gnb,sfo,GranLa99,fumbles_rec_yds,0,,,,,
player,201209090gnb,sfo,GranLa99,fumbles_rec_td,0,,,,,
player,201209090gnb,sfo,GranLa99,fumbles_forced,0,,,,,
player,201209090gnb,sfo,SmitJu20,def_int,0,,,,,
player,201209090gnb,sfo,SmitJu20,def_int_yds,0,,,,,
player,201209090gnb,sfo,SmitJu20,def_int_td,0,,,,,
player,201209090gnb,sfo,SmitJu20,def_int_long,0,,,,,
player,201209090gnb,sfo,SmitJu20,pass_defended,0,,,,,
player,201209090gnb,sfo,SmitJu20,sacks,0.0,,,,,
player,201209090gnb,sfo,SmitJu20,tackles_combined,1,,,,,
player,201209090gnb,sfo,SmitJu20,tackles_solo,1,,,,,
player,201209090gnb,sfo,SmitJu20,tackles_assists,0,,,,,
player,201209090gnb,sfo,SmitJu20,tackles_loss,0,,,,,
player,201209090gnb,sfo,SmitJu20,qb_hits,0,,,,,
player,201209090gnb,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201209090gnb,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201209090gnb,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201209090gnb,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201209090gnb,sfo,WalkHu00,def_int,0,,,,,
player,201209090gnb,sfo,WalkHu00,def_int_yds,0,,,,,
player,201209090gnb,sfo,WalkHu00,def_int_td,0,,,,,
player,201209090gnb,sfo,WalkHu00,def_int_long,0,,,,,
player,201209090gnb,sfo,WalkHu00,pass_defended,0,,,,,
player,201209090gnb,sfo,WalkHu00,sacks,0.0,,,,,
player,201209090gnb,sfo,WalkHu00,tackles_combined,1,,,,,
player,201209090gnb,sfo,WalkHu00,tackles_solo,1,,,,,
player,201209090gnb,sfo,WalkHu00,tackles_assists,0,,,,,
player,201209090gnb,sfo,WalkHu00,tackles_loss,0,,,,,
player,201209090gnb,sfo,WalkHu00,qb_hits,0,,,,,
player,201209090gnb,sfo,WalkHu00,fumbles_rec,0,,,,,
player,201209090gnb,sfo,WalkHu00,fumbles_rec_yds,0,,,,,
player,201209090gnb,sfo,WalkHu00,fumbles_rec_td,0,,,,,
player,201209090gnb,sfo,WalkHu00,fumbles_forced,0,,,,,
player,201209090gnb,sfo,GoodTa99,def_int,,,,,,
player,201209090gnb,sfo,GoodTa99,def_int_yds,,,,,,
player,201209090gnb,sfo,GoodTa99,def_int_td,,,,,,
player,201209090gnb,sfo,GoodTa99,def_int_long,,,,,,
player,201209090gnb,sfo,GoodTa99,pass_defended,0,,,,,
player,201209090gnb,sfo,GoodTa99,sacks,0.0,,,,,
player,201209090gnb,sfo,GoodTa99,tackles_combined,1,,,,,
player,201209090gnb,sfo,GoodTa99,tackles_solo,0,,,,,
player,201209090gnb,sfo,GoodTa99,tackles_assists,1,,,,,
player,201209090gnb,sfo,GoodTa99,tackles_loss,0,,,,,
player,201209090gnb,sfo,GoodTa99,qb_hits,0,,,,,
player,201209090gnb,sfo,GoodTa99,fumbles_rec,0,,,,,
player,201209090gnb,sfo,GoodTa99,fumbles_rec_yds,,,,,,
player,201209090gnb,sfo,GoodTa99,fumbles_rec_td,,,,,,
player,201209090gnb,sfo,GoodTa99,fumbles_forced,0,,,,,
player,201209090gnb,sfo,McBaDa99,def_int,,,,,,
player,201209090gnb,sfo,McBaDa99,def_int_yds,,,,,,
player,201209090gnb,sfo,McBaDa99,def_int_td,,,,,,
player,201209090gnb,sfo,McBaDa99,def_int_long,,,,,,
player,201209090gnb,sfo,McBaDa99,pass_defended,0,,,,,
player,201209090gnb,sfo,McBaDa99,sacks,0.0,,,,,
player,201209090gnb,sfo,McBaDa99,tackles_combined,1,,,,,
player,201209090gnb,sfo,McBaDa99,tackles_solo,0,,,,,
player,201209090gnb,sfo,McBaDa99,tackles_assists,1,,,,,
player,201209090gnb,sfo,McBaDa99,tackles_loss,0,,,,,
player,201209090gnb,sfo,McBaDa99,qb_hits,0,,,,,
player,201209090gnb,sfo,McBaDa99,fumbles_rec,0,,,,,
player,201209090gnb,sfo,McBaDa99,fumbles_rec_yds,,,,,,
player,201209090gnb,sfo,McBaDa99,fumbles_rec_td,,,,,,
player,201209090gnb,sfo,McBaDa99,fumbles_forced,0,,,,,
player,201209090gnb,gnb,MattCl99,def_int,0,,,,,
player,201209090gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201209090gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201209090gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201209090gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201209090gnb,gnb,MattCl99,sacks,2.5,,,,,
player,201209090gnb,gnb,MattCl99,tackles_combined,3,,,,,
player,201209090gnb,gnb,MattCl99,tackles_solo,2,,,,,
player,201209090gnb,gnb,MattCl99,tackles_assists,1,,,,,
player,201209090gnb,gnb,MattCl99,tackles_loss,2,,,,,
player,201209090gnb,gnb,MattCl99,qb_hits,4,,,,,
player,201209090gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201209090gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201209090gnb,gnb,WoodCh00,def_int,0,,,,,
player,201209090gnb,gnb,WoodCh00,def_int_yds,0,,,,,
player,201209090gnb,gnb,WoodCh00,def_int_td,0,,,,,
player,201209090gnb,gnb,WoodCh00,def_int_long,0,,,,,
player,201209090gnb,gnb,WoodCh00,pass_defended,0,,,,,
player,201209090gnb,gnb,WoodCh00,sacks,1.5,,,,,
player,201209090gnb,gnb,WoodCh00,tackles_combined,5,,,,,
player,201209090gnb,gnb,WoodCh00,tackles_solo,3,,,,,
player,201209090gnb,gnb,WoodCh00,tackles_assists,2,,,,,
player,201209090gnb,gnb,WoodCh00,tackles_loss,1,,,,,
player,201209090gnb,gnb,WoodCh00,qb_hits,2,,,,,
player,201209090gnb,gnb,WoodCh00,fumbles_rec,0,,,,,
player,201209090gnb,gnb,WoodCh00,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,WoodCh00,fumbles_forced,1,,,,,
player,201209090gnb,gnb,HawkA.20,def_int,0,,,,,
player,201209090gnb,gnb,HawkA.20,def_int_yds,0,,,,,
player,201209090gnb,gnb,HawkA.20,def_int_td,0,,,,,
player,201209090gnb,gnb,HawkA.20,def_int_long,0,,,,,
player,201209090gnb,gnb,HawkA.20,pass_defended,0,,,,,
player,201209090gnb,gnb,HawkA.20,sacks,0.0,,,,,
player,201209090gnb,gnb,HawkA.20,tackles_combined,14,,,,,
player,201209090gnb,gnb,HawkA.20,tackles_solo,10,,,,,
player,201209090gnb,gnb,HawkA.20,tackles_assists,4,,,,,
player,201209090gnb,gnb,HawkA.20,tackles_loss,0,,,,,
player,201209090gnb,gnb,HawkA.20,qb_hits,0,,,,,
player,201209090gnb,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201209090gnb,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201209090gnb,gnb,SmitD.00,def_int,0,,,,,
player,201209090gnb,gnb,SmitD.00,def_int_yds,0,,,,,
player,201209090gnb,gnb,SmitD.00,def_int_td,0,,,,,
player,201209090gnb,gnb,SmitD.00,def_int_long,0,,,,,
player,201209090gnb,gnb,SmitD.00,pass_defended,0,,,,,
player,201209090gnb,gnb,SmitD.00,sacks,0.0,,,,,
player,201209090gnb,gnb,SmitD.00,tackles_combined,9,,,,,
player,201209090gnb,gnb,SmitD.00,tackles_solo,9,,,,,
player,201209090gnb,gnb,SmitD.00,tackles_assists,0,,,,,
player,201209090gnb,gnb,SmitD.00,tackles_loss,0,,,,,
player,201209090gnb,gnb,SmitD.00,qb_hits,0,,,,,
player,201209090gnb,gnb,SmitD.00,fumbles_rec,0,,,,,
player,201209090gnb,gnb,SmitD.00,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,SmitD.00,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,SmitD.00,fumbles_forced,0,,,,,
player,201209090gnb,gnb,PerrNi00,def_int,0,,,,,
player,201209090gnb,gnb,PerrNi00,def_int_yds,0,,,,,
player,201209090gnb,gnb,PerrNi00,def_int_td,0,,,,,
player,201209090gnb,gnb,PerrNi00,def_int_long,0,,,,,
player,201209090gnb,gnb,PerrNi00,pass_defended,0,,,,,
player,201209090gnb,gnb,PerrNi00,sacks,0.0,,,,,
player,201209090gnb,gnb,PerrNi00,tackles_combined,8,,,,,
player,201209090gnb,gnb,PerrNi00,tackles_solo,6,,,,,
player,201209090gnb,gnb,PerrNi00,tackles_assists,2,,,,,
player,201209090gnb,gnb,PerrNi00,tackles_loss,0,,,,,
player,201209090gnb,gnb,PerrNi00,qb_hits,0,,,,,
player,201209090gnb,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201209090gnb,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201209090gnb,gnb,BurnMo99,def_int,0,,,,,
player,201209090gnb,gnb,BurnMo99,def_int_yds,0,,,,,
player,201209090gnb,gnb,BurnMo99,def_int_td,0,,,,,
player,201209090gnb,gnb,BurnMo99,def_int_long,0,,,,,
player,201209090gnb,gnb,BurnMo99,pass_defended,0,,,,,
player,201209090gnb,gnb,BurnMo99,sacks,0.0,,,,,
player,201209090gnb,gnb,BurnMo99,tackles_combined,7,,,,,
player,201209090gnb,gnb,BurnMo99,tackles_solo,3,,,,,
player,201209090gnb,gnb,BurnMo99,tackles_assists,4,,,,,
player,201209090gnb,gnb,BurnMo99,tackles_loss,0,,,,,
player,201209090gnb,gnb,BurnMo99,qb_hits,0,,,,,
player,201209090gnb,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201209090gnb,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201209090gnb,gnb,BushJa20,def_int,0,,,,,
player,201209090gnb,gnb,BushJa20,def_int_yds,0,,,,,
player,201209090gnb,gnb,BushJa20,def_int_td,0,,,,,
player,201209090gnb,gnb,BushJa20,def_int_long,0,,,,,
player,201209090gnb,gnb,BushJa20,pass_defended,0,,,,,
player,201209090gnb,gnb,BushJa20,sacks,0.0,,,,,
player,201209090gnb,gnb,BushJa20,tackles_combined,5,,,,,
player,201209090gnb,gnb,BushJa20,tackles_solo,4,,,,,
player,201209090gnb,gnb,BushJa20,tackles_assists,1,,,,,
player,201209090gnb,gnb,BushJa20,tackles_loss,0,,,,,
player,201209090gnb,gnb,BushJa20,qb_hits,0,,,,,
player,201209090gnb,gnb,BushJa20,fumbles_rec,0,,,,,
player,201209090gnb,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,BushJa20,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,BushJa20,fumbles_forced,0,,,,,
player,201209090gnb,gnb,WillTr99,def_int,0,,,,,
player,201209090gnb,gnb,WillTr99,def_int_yds,0,,,,,
player,201209090gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201209090gnb,gnb,WillTr99,def_int_long,0,,,,,
player,201209090gnb,gnb,WillTr99,pass_defended,0,,,,,
player,201209090gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201209090gnb,gnb,WillTr99,tackles_combined,4,,,,,
player,201209090gnb,gnb,WillTr99,tackles_solo,3,,,,,
player,201209090gnb,gnb,WillTr99,tackles_assists,1,,,,,
player,201209090gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201209090gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201209090gnb,gnb,WillTr99,fumbles_rec,0,,,,,
player,201209090gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,WillTr99,fumbles_forced,0,,,,,
player,201209090gnb,gnb,WilsC.98,def_int,0,,,,,
player,201209090gnb,gnb,WilsC.98,def_int_yds,0,,,,,
player,201209090gnb,gnb,WilsC.98,def_int_td,0,,,,,
player,201209090gnb,gnb,WilsC.98,def_int_long,0,,,,,
player,201209090gnb,gnb,WilsC.98,pass_defended,0,,,,,
player,201209090gnb,gnb,WilsC.98,sacks,0.0,,,,,
player,201209090gnb,gnb,WilsC.98,tackles_combined,4,,,,,
player,201209090gnb,gnb,WilsC.98,tackles_solo,2,,,,,
player,201209090gnb,gnb,WilsC.98,tackles_assists,2,,,,,
player,201209090gnb,gnb,WilsC.98,tackles_loss,0,,,,,
player,201209090gnb,gnb,WilsC.98,qb_hits,0,,,,,
player,201209090gnb,gnb,WilsC.98,fumbles_rec,0,,,,,
player,201209090gnb,gnb,WilsC.98,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,WilsC.98,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,WilsC.98,fumbles_forced,0,,,,,
player,201209090gnb,gnb,ShieSa00,def_int,0,,,,,
player,201209090gnb,gnb,ShieSa00,def_int_yds,0,,,,,
player,201209090gnb,gnb,ShieSa00,def_int_td,0,,,,,
player,201209090gnb,gnb,ShieSa00,def_int_long,0,,,,,
player,201209090gnb,gnb,ShieSa00,pass_defended,0,,,,,
player,201209090gnb,gnb,ShieSa00,sacks,0.0,,,,,
player,201209090gnb,gnb,ShieSa00,tackles_combined,2,,,,,
player,201209090gnb,gnb,ShieSa00,tackles_solo,2,,,,,
player,201209090gnb,gnb,ShieSa00,tackles_assists,0,,,,,
player,201209090gnb,gnb,ShieSa00,tackles_loss,0,,,,,
player,201209090gnb,gnb,ShieSa00,qb_hits,0,,,,,
player,201209090gnb,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201209090gnb,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201209090gnb,gnb,FranRo99,def_int,0,,,,,
player,201209090gnb,gnb,FranRo99,def_int_yds,0,,,,,
player,201209090gnb,gnb,FranRo99,def_int_td,0,,,,,
player,201209090gnb,gnb,FranRo99,def_int_long,0,,,,,
player,201209090gnb,gnb,FranRo99,pass_defended,0,,,,,
player,201209090gnb,gnb,FranRo99,sacks,0.0,,,,,
player,201209090gnb,gnb,FranRo99,tackles_combined,1,,,,,
player,201209090gnb,gnb,FranRo99,tackles_solo,1,,,,,
player,201209090gnb,gnb,FranRo99,tackles_assists,0,,,,,
player,201209090gnb,gnb,FranRo99,tackles_loss,0,,,,,
player,201209090gnb,gnb,FranRo99,qb_hits,0,,,,,
player,201209090gnb,gnb,FranRo99,fumbles_rec,0,,,,,
player,201209090gnb,gnb,FranRo99,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,FranRo99,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,FranRo99,fumbles_forced,0,,,,,
player,201209090gnb,gnb,HaywCa00,def_int,0,,,,,
player,201209090gnb,gnb,HaywCa00,def_int_yds,0,,,,,
player,201209090gnb,gnb,HaywCa00,def_int_td,0,,,,,
player,201209090gnb,gnb,HaywCa00,def_int_long,0,,,,,
player,201209090gnb,gnb,HaywCa00,pass_defended,0,,,,,
player,201209090gnb,gnb,HaywCa00,sacks,0.0,,,,,
player,201209090gnb,gnb,HaywCa00,tackles_combined,1,,,,,
player,201209090gnb,gnb,HaywCa00,tackles_solo,1,,,,,
player,201209090gnb,gnb,HaywCa00,tackles_assists,0,,,,,
player,201209090gnb,gnb,HaywCa00,tackles_loss,0,,,,,
player,201209090gnb,gnb,HaywCa00,qb_hits,0,,,,,
player,201209090gnb,gnb,HaywCa00,fumbles_rec,0,,,,,
player,201209090gnb,gnb,HaywCa00,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,HaywCa00,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,HaywCa00,fumbles_forced,0,,,,,
player,201209090gnb,gnb,McMiJe00,def_int,0,,,,,
player,201209090gnb,gnb,McMiJe00,def_int_yds,0,,,,,
player,201209090gnb,gnb,McMiJe00,def_int_td,0,,,,,
player,201209090gnb,gnb,McMiJe00,def_int_long,0,,,,,
player,201209090gnb,gnb,McMiJe00,pass_defended,0,,,,,
player,201209090gnb,gnb,McMiJe00,sacks,0.0,,,,,
player,201209090gnb,gnb,McMiJe00,tackles_combined,1,,,,,
player,201209090gnb,gnb,McMiJe00,tackles_solo,1,,,,,
player,201209090gnb,gnb,McMiJe00,tackles_assists,0,,,,,
player,201209090gnb,gnb,McMiJe00,tackles_loss,0,,,,,
player,201209090gnb,gnb,McMiJe00,qb_hits,0,,,,,
player,201209090gnb,gnb,McMiJe00,fumbles_rec,0,,,,,
player,201209090gnb,gnb,McMiJe00,fumbles_rec_yds,0,,,,,
player,201209090gnb,gnb,McMiJe00,fumbles_rec_td,0,,,,,
player,201209090gnb,gnb,McMiJe00,fumbles_forced,0,,,,,
player,201209090gnb,gnb,PickRy20,def_int,0,,,,,
player,201209090gnb,gnb,PickRy20,def_int_yds,0,,,,,
player,201209090gnb,gnb,PickRy20,def_int_td,0,,,,,
player,201209090gnb,gnb,PickRy20,def_int_long,0,,,,,
player,201209090gnb,gnb,PickRy20,pass_defended,0,,,,,
player,201209090gnb,gnb,PickRy20,sacks,0.0,,,,,
