game,2012,15,20121216,201212160rai,kan,"Kansas City Chiefs",0,rai,"Oakland Raiders",15
player,201212160rai,kan,CharJa00,rec,3,,,,,
player,201212160rai,kan,CharJa00,rec_yds,18,,,,,
player,201212160rai,kan,CharJa00,rec_td,0,,,,,
player,201212160rai,kan,CharJa00,rec_long,11,,,,,
player,201212160rai,kan,CharJa00,fumbles,0,,,,,
player,201212160rai,kan,CharJa00,fumbles_lost,0,,,,,
player,201212160rai,kan,McClDe00,pass_cmp,0,,,,,
player,201212160rai,kan,McClDe00,pass_att,0,,,,,
player,201212160rai,kan,McClDe00,pass_yds,0,,,,,
player,201212160rai,kan,McClDe00,pass_td,0,,,,,
player,201212160rai,kan,McClDe00,pass_int,0,,,,,
player,201212160rai,kan,McClDe00,pass_sacked,0,,,,,
player,201212160rai,kan,McClDe00,pass_sacked_yds,0,,,,,
player,201212160rai,kan,McClDe00,pass_long,0,,,,,
player,201212160rai,kan,McClDe00,pass_rating,,,,,,
player,201212160rai,kan,McClDe00,rush_att,0,,,,,
player,201212160rai,kan,McClDe00,rush_yds,0,,,,,
player,201212160rai,kan,McClDe00,rush_td,0,,,,,
player,201212160rai,kan,McClDe00,rush_long,0,,,,,
player,201212160rai,kan,McClDe00,targets,10,,,,,
player,201212160rai,kan,McClDe00,rec,7,,,,,
player,201212160rai,kan,McClDe00,rec_yds,59,,,,,
player,201212160rai,kan,McClDe00,rec_td,0,,,,,
player,201212160rai,kan,McClDe00,rec_long,31,,,,,
player,201212160rai,kan,McClDe00,fumbles,0,,,,,
player,201212160rai,kan,McClDe00,fumbles_lost,0,,,,,
player,201212160rai,kan,MoeaTo00,pass_cmp,0,,,,,
player,201212160rai,kan,MoeaTo00,pass_att,0,,,,,
player,201212160rai,kan,MoeaTo00,pass_yds,0,,,,,
player,201212160rai,kan,MoeaTo00,pass_td,0,,,,,
player,201212160rai,kan,MoeaTo00,pass_int,0,,,,,
player,201212160rai,kan,MoeaTo00,pass_sacked,0,,,,,
player,201212160rai,kan,MoeaTo00,pass_sacked_yds,0,,,,,
player,201212160rai,kan,MoeaTo00,pass_long,0,,,,,
player,201212160rai,kan,MoeaTo00,pass_rating,,,,,,
player,201212160rai,kan,MoeaTo00,rush_att,0,,,,,
player,201212160rai,kan,MoeaTo00,rush_yds,0,,,,,
player,201212160rai,kan,MoeaTo00,rush_td,0,,,,,
player,201212160rai,kan,MoeaTo00,rush_long,0,,,,,
player,201212160rai,kan,MoeaTo00,targets,4,,,,,
player,201212160rai,kan,MoeaTo00,rec,3,,,,,
player,201212160rai,kan,MoeaTo00,rec_yds,36,,,,,
player,201212160rai,kan,MoeaTo00,rec_td,0,,,,,
player,201212160rai,kan,MoeaTo00,rec_long,17,,,,,
player,201212160rai,kan,MoeaTo00,fumbles,0,,,,,
player,201212160rai,kan,MoeaTo00,fumbles_lost,0,,,,,
player,201212160rai,kan,DrauSh00,pass_cmp,0,,,,,
player,201212160rai,kan,DrauSh00,pass_att,0,,,,,
player,201212160rai,kan,DrauSh00,pass_yds,0,,,,,
player,201212160rai,kan,DrauSh00,pass_td,0,,,,,
player,201212160rai,kan,DrauSh00,pass_int,0,,,,,
player,201212160rai,kan,DrauSh00,pass_sacked,0,,,,,
player,201212160rai,kan,DrauSh00,pass_sacked_yds,0,,,,,
player,201212160rai,kan,DrauSh00,pass_long,0,,,,,
player,201212160rai,kan,DrauSh00,pass_rating,,,,,,
player,201212160rai,kan,DrauSh00,rush_att,0,,,,,
player,201212160rai,kan,DrauSh00,rush_yds,0,,,,,
player,201212160rai,kan,DrauSh00,rush_td,0,,,,,
player,201212160rai,kan,DrauSh00,rush_long,0,,,,,
player,201212160rai,kan,DrauSh00,targets,3,,,,,
player,201212160rai,kan,DrauSh00,rec,3,,,,,
player,201212160rai,kan,DrauSh00,rec_yds,11,,,,,
player,201212160rai,kan,DrauSh00,rec_td,0,,,,,
player,201212160rai,kan,DrauSh00,rec_long,6,,,,,
player,201212160rai,kan,DrauSh00,fumbles,0,,,,,
player,201212160rai,kan,DrauSh00,fumbles_lost,0,,,,,
player,201212160rai,kan,WyliDe00,pass_cmp,0,,,,,
player,201212160rai,kan,WyliDe00,pass_att,0,,,,,
player,201212160rai,kan,WyliDe00,pass_yds,0,,,,,
player,201212160rai,kan,WyliDe00,pass_td,0,,,,,
player,201212160rai,kan,WyliDe00,pass_int,0,,,,,
player,201212160rai,kan,WyliDe00,pass_sacked,0,,,,,
player,201212160rai,kan,WyliDe00,pass_sacked_yds,0,,,,,
player,201212160rai,kan,WyliDe00,pass_long,0,,,,,
player,201212160rai,kan,WyliDe00,pass_rating,,,,,,
player,201212160rai,kan,WyliDe00,rush_att,0,,,,,
player,201212160rai,kan,WyliDe00,rush_yds,0,,,,,
player,201212160rai,kan,WyliDe00,rush_td,0,,,,,
player,201212160rai,kan,WyliDe00,rush_long,0,,,,,
player,201212160rai,kan,WyliDe00,targets,2,,,,,
player,201212160rai,kan,WyliDe00,rec,1,,,,,
player,201212160rai,kan,WyliDe00,rec_yds,6,,,,,
player,201212160rai,kan,WyliDe00,rec_td,0,,,,,
player,201212160rai,kan,WyliDe00,rec_long,6,,,,,
player,201212160rai,kan,WyliDe00,fumbles,0,,,,,
player,201212160rai,kan,WyliDe00,fumbles_lost,0,,,,,
player,201212160rai,kan,NewsJa00,pass_cmp,0,,,,,
player,201212160rai,kan,NewsJa00,pass_att,0,,,,,
player,201212160rai,kan,NewsJa00,pass_yds,0,,,,,
player,201212160rai,kan,NewsJa00,pass_td,0,,,,,
player,201212160rai,kan,NewsJa00,pass_int,0,,,,,
player,201212160rai,kan,NewsJa00,pass_sacked,0,,,,,
player,201212160rai,kan,NewsJa00,pass_sacked_yds,0,,,,,
player,201212160rai,kan,NewsJa00,pass_long,0,,,,,
player,201212160rai,kan,NewsJa00,pass_rating,,,,,,
player,201212160rai,kan,NewsJa00,rush_att,0,,,,,
player,201212160rai,kan,NewsJa00,rush_yds,0,,,,,
player,201212160rai,kan,NewsJa00,rush_td,0,,,,,
player,201212160rai,kan,NewsJa00,rush_long,0,,,,,
player,201212160rai,kan,NewsJa00,targets,4,,,,,
player,201212160rai,kan,NewsJa00,rec,1,,,,,
player,201212160rai,kan,NewsJa00,rec_yds,6,,,,,
player,201212160rai,kan,NewsJa00,rec_td,0,,,,,
player,201212160rai,kan,NewsJa00,rec_long,6,,,,,
player,201212160rai,kan,NewsJa00,fumbles,0,,,,,
player,201212160rai,kan,NewsJa00,fumbles_lost,0,,,,,
player,201212160rai,kan,BaldJo00,pass_cmp,0,,,,,
player,201212160rai,kan,BaldJo00,pass_att,0,,,,,
player,201212160rai,kan,BaldJo00,pass_yds,0,,,,,
player,201212160rai,kan,BaldJo00,pass_td,0,,,,,
player,201212160rai,kan,BaldJo00,pass_int,0,,,,,
player,201212160rai,kan,BaldJo00,pass_sacked,0,,,,,
player,201212160rai,kan,BaldJo00,pass_sacked_yds,0,,,,,
player,201212160rai,kan,BaldJo00,pass_long,0,,,,,
player,201212160rai,kan,BaldJo00,pass_rating,,,,,,
player,201212160rai,kan,BaldJo00,rush_att,0,,,,,
player,201212160rai,kan,BaldJo00,rush_yds,0,,,,,
player,201212160rai,kan,BaldJo00,rush_td,0,,,,,
player,201212160rai,kan,BaldJo00,rush_long,0,,,,,
player,201212160rai,kan,BaldJo00,targets,4,,,,,
player,201212160rai,kan,BaldJo00,rec,0,,,,,
player,201212160rai,kan,BaldJo00,rec_yds,0,,,,,
player,201212160rai,kan,BaldJo00,rec_td,0,,,,,
player,201212160rai,kan,BaldJo00,rec_long,0,,,,,
player,201212160rai,kan,BaldJo00,fumbles,0,,,,,
player,201212160rai,kan,BaldJo00,fumbles_lost,0,,,,,
player,201212160rai,kan,HillPe00,pass_cmp,0,,,,,
player,201212160rai,kan,HillPe00,pass_att,0,,,,,
player,201212160rai,kan,HillPe00,pass_yds,0,,,,,
player,201212160rai,kan,HillPe00,pass_td,0,,,,,
player,201212160rai,kan,HillPe00,pass_int,0,,,,,
player,201212160rai,kan,HillPe00,pass_sacked,0,,,,,
player,201212160rai,kan,HillPe00,pass_sacked_yds,0,,,,,
player,201212160rai,kan,HillPe00,pass_long,0,,,,,
player,201212160rai,kan,HillPe00,pass_rating,,,,,,
player,201212160rai,kan,HillPe00,rush_att,1,,,,,
player,201212160rai,kan,HillPe00,rush_yds,0,,,,,
player,201212160rai,kan,HillPe00,rush_td,0,,,,,
player,201212160rai,kan,HillPe00,rush_long,0,,,,,
player,201212160rai,kan,HillPe00,targets,1,,,,,
player,201212160rai,kan,HillPe00,rec,0,,,,,
player,201212160rai,kan,HillPe00,rec_yds,0,,,,,
player,201212160rai,kan,HillPe00,rec_td,0,,,,,
player,201212160rai,kan,HillPe00,rec_long,0,,,,,
player,201212160rai,kan,HillPe00,fumbles,0,,,,,
player,201212160rai,kan,HillPe00,fumbles_lost,0,,,,,
player,201212160rai,rai,PalmCa00,pass_cmp,18,,,,,
player,201212160rai,rai,PalmCa00,pass_att,29,,,,,
player,201212160rai,rai,PalmCa00,pass_yds,182,,,,,
player,201212160rai,rai,PalmCa00,pass_td,0,,,,,
player,201212160rai,rai,PalmCa00,pass_int,0,,,,,
player,201212160rai,rai,PalmCa00,pass_sacked,0,,,,,
player,201212160rai,rai,PalmCa00,pass_sacked_yds,0,,,,,
player,201212160rai,rai,PalmCa00,pass_long,19,,,,,
player,201212160rai,rai,PalmCa00,pass_rating,80.0,,,,,
player,201212160rai,rai,PalmCa00,rush_att,2,,,,,
player,201212160rai,rai,PalmCa00,rush_yds,4,,,,,
player,201212160rai,rai,PalmCa00,rush_td,0,,,,,
player,201212160rai,rai,PalmCa00,rush_long,2,,,,,
player,201212160rai,rai,PalmCa00,targets,0,,,,,
player,201212160rai,rai,PalmCa00,rec,0,,,,,
player,201212160rai,rai,PalmCa00,rec_yds,0,,,,,
player,201212160rai,rai,PalmCa00,rec_td,0,,,,,
player,201212160rai,rai,PalmCa00,rec_long,0,,,,,
player,201212160rai,rai,PalmCa00,fumbles,0,,,,,
player,201212160rai,rai,PalmCa00,fumbles_lost,0,,,,,
player,201212160rai,rai,PryoTe00,pass_cmp,0,,,,,
player,201212160rai,rai,PryoTe00,pass_att,1,,,,,
player,201212160rai,rai,PryoTe00,pass_yds,0,,,,,
player,201212160rai,rai,PryoTe00,pass_td,0,,,,,
player,201212160rai,rai,PryoTe00,pass_int,0,,,,,
player,201212160rai,rai,PryoTe00,pass_sacked,0,,,,,
player,201212160rai,rai,PryoTe00,pass_sacked_yds,0,,,,,
player,201212160rai,rai,PryoTe00,pass_long,0,,,,,
player,201212160rai,rai,PryoTe00,pass_rating,39.6,,,,,
player,201212160rai,rai,PryoTe00,rush_att,0,,,,,
player,201212160rai,rai,PryoTe00,rush_yds,0,,,,,
player,201212160rai,rai,PryoTe00,rush_td,0,,,,,
player,201212160rai,rai,PryoTe00,rush_long,0,,,,,
player,201212160rai,rai,PryoTe00,targets,0,,,,,
player,201212160rai,rai,PryoTe00,rec,0,,,,,
player,201212160rai,rai,PryoTe00,rec_yds,0,,,,,
player,201212160rai,rai,PryoTe00,rec_td,0,,,,,
player,201212160rai,rai,PryoTe00,rec_long,0,,,,,
player,201212160rai,rai,PryoTe00,fumbles,0,,,,,
player,201212160rai,rai,PryoTe00,fumbles_lost,0,,,,,
player,201212160rai,rai,McFaDa00,pass_cmp,0,,,,,
player,201212160rai,rai,McFaDa00,pass_att,0,,,,,
player,201212160rai,rai,McFaDa00,pass_yds,0,,,,,
player,201212160rai,rai,McFaDa00,pass_td,0,,,,,
player,201212160rai,rai,McFaDa00,pass_int,0,,,,,
player,201212160rai,rai,McFaDa00,pass_sacked,,,,,,
player,201212160rai,rai,McFaDa00,pass_sacked_yds,0,,,,,
player,201212160rai,rai,McFaDa00,pass_long,0,,,,,
player,201212160rai,rai,McFaDa00,pass_rating,,,,,,
player,201212160rai,rai,McFaDa00,rush_att,30,,,,,
player,201212160rai,rai,McFaDa00,rush_yds,110,,,,,
player,201212160rai,rai,McFaDa00,rush_td,0,,,,,
player,201212160rai,rai,McFaDa00,rush_long,19,,,,,
player,201212160rai,rai,McFaDa00,targets,4,,,,,
player,201212160rai,rai,McFaDa00,rec,4,,,,,
player,201212160rai,rai,McFaDa00,rec_yds,39,,,,,
player,201212160rai,rai,McFaDa00,rec_td,0,,,,,
player,201212160rai,rai,McFaDa00,rec_long,15,,,,,
player,201212160rai,rai,McFaDa00,fumbles,1,,,,,
player,201212160rai,rai,McFaDa00,fumbles_lost,1,,,,,
player,201212160rai,rai,GoodMi00,pass_cmp,0,,,,,
player,201212160rai,rai,GoodMi00,pass_att,0,,,,,
player,201212160rai,rai,GoodMi00,pass_yds,0,,,,,
player,201212160rai,rai,GoodMi00,pass_td,0,,,,,
player,201212160rai,rai,GoodMi00,pass_int,0,,,,,
player,201212160rai,rai,GoodMi00,pass_sacked,,,,,,
player,201212160rai,rai,GoodMi00,pass_sacked_yds,0,,,,,
player,201212160rai,rai,GoodMi00,pass_long,0,,,,,
player,201212160rai,rai,GoodMi00,pass_rating,,,,,,
player,201212160rai,rai,GoodMi00,rush_att,13,,,,,
player,201212160rai,rai,GoodMi00,rush_yds,89,,,,,
player,201212160rai,rai,GoodMi00,rush_td,0,,,,,
player,201212160rai,rai,GoodMi00,rush_long,43,,,,,
player,201212160rai,rai,GoodMi00,targets,1,,,,,
player,201212160rai,rai,GoodMi00,rec,1,,,,,
player,201212160rai,rai,GoodMi00,rec_yds,14,,,,,
player,201212160rai,rai,GoodMi00,rec_td,0,,,,,
player,201212160rai,rai,GoodMi00,rec_long,14,,,,,
player,201212160rai,rai,GoodMi00,fumbles,0,,,,,
player,201212160rai,rai,GoodMi00,fumbles_lost,0,,,,,
player,201212160rai,rai,StreRo00,pass_cmp,0,,,,,
player,201212160rai,rai,StreRo00,pass_att,0,,,,,
player,201212160rai,rai,StreRo00,pass_yds,0,,,,,
player,201212160rai,rai,StreRo00,pass_td,0,,,,,
player,201212160rai,rai,StreRo00,pass_int,0,,,,,
player,201212160rai,rai,StreRo00,pass_sacked,,,,,,
player,201212160rai,rai,StreRo00,pass_sacked_yds,0,,,,,
player,201212160rai,rai,StreRo00,pass_long,0,,,,,
player,201212160rai,rai,StreRo00,pass_rating,,,,,,
player,201212160rai,rai,StreRo00,rush_att,0,,,,,
player,201212160rai,rai,StreRo00,rush_yds,0,,,,,
player,201212160rai,rai,StreRo00,rush_td,0,,,,,
player,201212160rai,rai,StreRo00,rush_long,0,,,,,
player,201212160rai,rai,StreRo00,targets,6,,,,,
player,201212160rai,rai,StreRo00,rec,5,,,,,
player,201212160rai,rai,StreRo00,rec_yds,62,,,,,
player,201212160rai,rai,StreRo00,rec_td,0,,,,,
player,201212160rai,rai,StreRo00,rec_long,19,,,,,
player,201212160rai,rai,StreRo00,fumbles,0,,,,,
player,201212160rai,rai,StreRo00,fumbles_lost,0,,,,,
player,201212160rai,rai,MoorDe02,pass_cmp,0,,,,,
player,201212160rai,rai,MoorDe02,pass_att,0,,,,,
player,201212160rai,rai,MoorDe02,pass_yds,0,,,,,
player,201212160rai,rai,MoorDe02,pass_td,0,,,,,
player,201212160rai,rai,MoorDe02,pass_int,0,,,,,
player,201212160rai,rai,MoorDe02,pass_sacked,,,,,,
player,201212160rai,rai,MoorDe02,pass_sacked_yds,0,,,,,
player,201212160rai,rai,MoorDe02,pass_long,0,,,,,
player,201212160rai,rai,MoorDe02,pass_rating,,,,,,
player,201212160rai,rai,MoorDe02,rush_att,0,,,,,
player,201212160rai,rai,MoorDe02,rush_yds,0,,,,,
player,201212160rai,rai,MoorDe02,rush_td,0,,,,,
player,201212160rai,rai,MoorDe02,rush_long,0,,,,,
player,201212160rai,rai,MoorDe02,targets,8,,,,,
player,201212160rai,rai,MoorDe02,rec,5,,,,,
player,201212160rai,rai,MoorDe02,rec_yds,46,,,,,
player,201212160rai,rai,MoorDe02,rec_td,0,,,,,
player,201212160rai,rai,MoorDe02,rec_long,18,,,,,
player,201212160rai,rai,MoorDe02,fumbles,1,,,,,
player,201212160rai,rai,MoorDe02,fumbles_lost,0,,,,,
player,201212160rai,rai,MyerBr00,pass_cmp,0,,,,,
player,201212160rai,rai,MyerBr00,pass_att,0,,,,,
player,201212160rai,rai,MyerBr00,pass_yds,0,,,,,
player,201212160rai,rai,MyerBr00,pass_td,0,,,,,
player,201212160rai,rai,MyerBr00,pass_int,0,,,,,
player,201212160rai,rai,MyerBr00,pass_sacked,,,,,,
player,201212160rai,rai,MyerBr00,pass_sacked_yds,0,,,,,
player,201212160rai,rai,MyerBr00,pass_long,0,,,,,
player,201212160rai,rai,MyerBr00,pass_rating,,,,,,
player,201212160rai,rai,MyerBr00,rush_att,0,,,,,
player,201212160rai,rai,MyerBr00,rush_yds,0,,,,,
player,201212160rai,rai,MyerBr00,rush_td,0,,,,,
player,201212160rai,rai,MyerBr00,rush_long,0,,,,,
player,201212160rai,rai,MyerBr00,targets,4,,,,,
player,201212160rai,rai,MyerBr00,rec,2,,,,,
player,201212160rai,rai,MyerBr00,rec_yds,15,,,,,
player,201212160rai,rai,MyerBr00,rec_td,0,,,,,
player,201212160rai,rai,MyerBr00,rec_long,14,,,,,
player,201212160rai,rai,MyerBr00,fumbles,0,,,,,
player,201212160rai,rai,MyerBr00,fumbles_lost,0,,,,,
player,201212160rai,rai,ReecMa00,pass_cmp,0,,,,,
player,201212160rai,rai,ReecMa00,pass_att,0,,,,,
player,201212160rai,rai,ReecMa00,pass_yds,0,,,,,
player,201212160rai,rai,ReecMa00,pass_td,0,,,,,
player,201212160rai,rai,ReecMa00,pass_int,0,,,,,
player,201212160rai,rai,ReecMa00,pass_sacked,,,,,,
player,201212160rai,rai,ReecMa00,pass_sacked_yds,0,,,,,
player,201212160rai,rai,ReecMa00,pass_long,0,,,,,
player,201212160rai,rai,ReecMa00,pass_rating,,,,,,
player,201212160rai,rai,ReecMa00,rush_att,0,,,,,
player,201212160rai,rai,ReecMa00,rush_yds,0,,,,,
player,201212160rai,rai,ReecMa00,rush_td,0,,,,,
player,201212160rai,rai,ReecMa00,rush_long,0,,,,,
player,201212160rai,rai,ReecMa00,targets,2,,,,,
player,201212160rai,rai,ReecMa00,rec,1,,,,,
player,201212160rai,rai,ReecMa00,rec_yds,6,,,,,
player,201212160rai,rai,ReecMa00,rec_td,0,,,,,
player,201212160rai,rai,ReecMa00,rec_long,6,,,,,
player,201212160rai,rai,ReecMa00,fumbles,0,,,,,
player,201212160rai,rai,ReecMa00,fumbles_lost,0,,,,,
player,201212160rai,rai,HeywDa00,pass_cmp,0,,,,,
player,201212160rai,rai,HeywDa00,pass_att,0,,,,,
player,201212160rai,rai,HeywDa00,pass_yds,0,,,,,
player,201212160rai,rai,HeywDa00,pass_td,0,,,,,
player,201212160rai,rai,HeywDa00,pass_int,0,,,,,
player,201212160rai,rai,HeywDa00,pass_sacked,0,,,,,
player,201212160rai,rai,HeywDa00,pass_sacked_yds,0,,,,,
player,201212160rai,rai,HeywDa00,pass_long,0,,,,,
player,201212160rai,rai,HeywDa00,pass_rating,,,,,,
player,201212160rai,rai,HeywDa00,rush_att,0,,,,,
player,201212160rai,rai,HeywDa00,rush_yds,0,,,,,
player,201212160rai,rai,HeywDa00,rush_td,0,,,,,
player,201212160rai,rai,HeywDa00,rush_long,0,,,,,
player,201212160rai,rai,HeywDa00,targets,5,,,,,
player,201212160rai,rai,HeywDa00,rec,0,,,,,
player,201212160rai,rai,HeywDa00,rec_yds,0,,,,,
player,201212160rai,rai,HeywDa00,rec_td,0,,,,,
player,201212160rai,rai,HeywDa00,rec_long,0,,,,,
player,201212160rai,rai,HeywDa00,fumbles,0,,,,,
player,201212160rai,rai,HeywDa00,fumbles_lost,0,,,,,
player,201212160rai,kan,BerrEr99,def_int,0,,,,,
player,201212160rai,kan,BerrEr99,def_int_yds,0,,,,,
player,201212160rai,kan,BerrEr99,def_int_td,0,,,,,
player,201212160rai,kan,BerrEr99,def_int_long,0,,,,,
player,201212160rai,kan,BerrEr99,pass_defended,1,,,,,
player,201212160rai,kan,BerrEr99,sacks,0.0,,,,,
player,201212160rai,kan,BerrEr99,tackles_combined,11,,,,,
player,201212160rai,kan,BerrEr99,tackles_solo,11,,,,,
player,201212160rai,kan,BerrEr99,tackles_assists,0,,,,,
player,201212160rai,kan,BerrEr99,tackles_loss,2,,,,,
player,201212160rai,kan,BerrEr99,qb_hits,0,,,,,
player,201212160rai,kan,BerrEr99,fumbles_rec,0,,,,,
player,201212160rai,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201212160rai,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201212160rai,kan,BerrEr99,fumbles_forced,0,,,,,
player,201212160rai,kan,ArenJa99,def_int,0,,,,,
player,201212160rai,kan,ArenJa99,def_int_yds,0,,,,,
player,201212160rai,kan,ArenJa99,def_int_td,0,,,,,
player,201212160rai,kan,ArenJa99,def_int_long,0,,,,,
player,201212160rai,kan,ArenJa99,pass_defended,1,,,,,
player,201212160rai,kan,ArenJa99,sacks,0.0,,,,,
player,201212160rai,kan,ArenJa99,tackles_combined,8,,,,,
player,201212160rai,kan,ArenJa99,tackles_solo,7,,,,,
player,201212160rai,kan,ArenJa99,tackles_assists,1,,,,,
player,201212160rai,kan,ArenJa99,tackles_loss,0,,,,,
player,201212160rai,kan,ArenJa99,qb_hits,0,,,,,
player,201212160rai,kan,ArenJa99,fumbles_rec,0,,,,,
player,201212160rai,kan,ArenJa99,fumbles_rec_yds,0,,,,,
player,201212160rai,kan,ArenJa99,fumbles_rec_td,0,,,,,
player,201212160rai,kan,ArenJa99,fumbles_forced,1,,,,,
player,201212160rai,kan,JohnDe25,def_int,0,,,,,
player,201212160rai,kan,JohnDe25,def_int_yds,0,,,,,
player,201212160rai,kan,JohnDe25,def_int_td,0,,,,,
player,201212160rai,kan,JohnDe25,def_int_long,0,,,,,
player,201212160rai,kan,JohnDe25,pass_defended,1,,,,,
player,201212160rai,kan,JohnDe25,sacks,0.0,,,,,
player,201212160rai,kan,JohnDe25,tackles_combined,8,,,,,
player,201212160rai,kan,JohnDe25,tackles_solo,6,,,,,
player,201212160rai,kan,JohnDe25,tackles_assists,2,,,,,
player,201212160rai,kan,JohnDe25,tackles_loss,1,,,,,
player,201212160rai,kan,JohnDe25,qb_hits,0,,,,,
player,201212160rai,kan,JohnDe25,fumbles_rec,0,,,,,
player,201212160rai,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201212160rai,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201212160rai,kan,JohnDe25,fumbles_forced,0,,,,,
player,201212160rai,kan,SileBr99,def_int,0,,,,,
player,201212160rai,kan,SileBr99,def_int_yds,0,,,,,
player,201212160rai,kan,SileBr99,def_int_td,0,,,,,
player,201212160rai,kan,SileBr99,def_int_long,0,,,,,
player,201212160rai,kan,SileBr99,pass_defended,0,,,,,
player,201212160rai,kan,SileBr99,sacks,0.0,,,,,
player,201212160rai,kan,SileBr99,tackles_combined,6,,,,,
player,201212160rai,kan,SileBr99,tackles_solo,5,,,,,
player,201212160rai,kan,SileBr99,tackles_assists,1,,,,,
player,201212160rai,kan,SileBr99,tackles_loss,0,,,,,
player,201212160rai,kan,SileBr99,qb_hits,0,,,,,
player,201212160rai,kan,SileBr99,fumbles_rec,0,,,,,
player,201212160rai,kan,SileBr99,fumbles_rec_yds,0,,,,,
player,201212160rai,kan,SileBr99,fumbles_rec_td,0,,,,,
player,201212160rai,kan,SileBr99,fumbles_forced,1,,,,,
player,201212160rai,kan,FlowBr99,def_int,0,,,,,
player,201212160rai,kan,FlowBr99,def_int_yds,0,,,,,
player,201212160rai,kan,FlowBr99,def_int_td,0,,,,,
player,201212160rai,kan,FlowBr99,def_int_long,0,,,,,
player,201212160rai,kan,FlowBr99,pass_defended,1,,,,,
player,201212160rai,kan,FlowBr99,sacks,0.0,,,,,
player,201212160rai,kan,FlowBr99,tackles_combined,5,,,,,
player,201212160rai,kan,FlowBr99,tackles_solo,3,,,,,
player,201212160rai,kan,FlowBr99,tackles_assists,2,,,,,
player,201212160rai,kan,FlowBr99,tackles_loss,0,,,,,
