game,2012,5,20121007,201210070was,atl,"Atlanta Falcons",24,was,"Washington Redskins",17
player,201210070was,atl,DeCoTh99,def_int_long,24,,,,,
player,201210070was,atl,DeCoTh99,pass_defended,1,,,,,
player,201210070was,atl,DeCoTh99,sacks,0.0,,,,,
player,201210070was,atl,DeCoTh99,tackles_combined,3,,,,,
player,201210070was,atl,DeCoTh99,tackles_solo,2,,,,,
player,201210070was,atl,DeCoTh99,tackles_assists,1,,,,,
player,201210070was,atl,DeCoTh99,tackles_loss,0,,,,,
player,201210070was,atl,DeCoTh99,qb_hits,0,,,,,
player,201210070was,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201210070was,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201210070was,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201210070was,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201210070was,atl,WeatSe99,def_int,0,,,,,
player,201210070was,atl,WeatSe99,def_int_yds,0,,,,,
player,201210070was,atl,WeatSe99,def_int_td,0,,,,,
player,201210070was,atl,WeatSe99,def_int_long,0,,,,,
player,201210070was,atl,WeatSe99,pass_defended,0,,,,,
player,201210070was,atl,WeatSe99,sacks,1.0,,,,,
player,201210070was,atl,WeatSe99,tackles_combined,11,,,,,
player,201210070was,atl,WeatSe99,tackles_solo,8,,,,,
player,201210070was,atl,WeatSe99,tackles_assists,3,,,,,
player,201210070was,atl,WeatSe99,tackles_loss,1,,,,,
player,201210070was,atl,WeatSe99,qb_hits,2,,,,,
player,201210070was,atl,WeatSe99,fumbles_rec,0,,,,,
player,201210070was,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201210070was,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201210070was,atl,WeatSe99,fumbles_forced,0,,,,,
player,201210070was,atl,BierKr99,def_int,0,,,,,
player,201210070was,atl,BierKr99,def_int_yds,0,,,,,
player,201210070was,atl,BierKr99,def_int_td,0,,,,,
player,201210070was,atl,BierKr99,def_int_long,0,,,,,
player,201210070was,atl,BierKr99,pass_defended,0,,,,,
player,201210070was,atl,BierKr99,sacks,1.0,,,,,
player,201210070was,atl,BierKr99,tackles_combined,6,,,,,
player,201210070was,atl,BierKr99,tackles_solo,3,,,,,
player,201210070was,atl,BierKr99,tackles_assists,3,,,,,
player,201210070was,atl,BierKr99,tackles_loss,2,,,,,
player,201210070was,atl,BierKr99,qb_hits,1,,,,,
player,201210070was,atl,BierKr99,fumbles_rec,0,,,,,
player,201210070was,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201210070was,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201210070was,atl,BierKr99,fumbles_forced,0,,,,,
player,201210070was,atl,BabiJo20,def_int,0,,,,,
player,201210070was,atl,BabiJo20,def_int_yds,0,,,,,
player,201210070was,atl,BabiJo20,def_int_td,0,,,,,
player,201210070was,atl,BabiJo20,def_int_long,0,,,,,
player,201210070was,atl,BabiJo20,pass_defended,0,,,,,
player,201210070was,atl,BabiJo20,sacks,0.5,,,,,
player,201210070was,atl,BabiJo20,tackles_combined,3,,,,,
player,201210070was,atl,BabiJo20,tackles_solo,2,,,,,
player,201210070was,atl,BabiJo20,tackles_assists,1,,,,,
player,201210070was,atl,BabiJo20,tackles_loss,0,,,,,
player,201210070was,atl,BabiJo20,qb_hits,2,,,,,
player,201210070was,atl,BabiJo20,fumbles_rec,0,,,,,
player,201210070was,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201210070was,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201210070was,atl,BabiJo20,fumbles_forced,0,,,,,
player,201210070was,atl,MoorWi99,def_int,0,,,,,
player,201210070was,atl,MoorWi99,def_int_yds,0,,,,,
player,201210070was,atl,MoorWi99,def_int_td,0,,,,,
player,201210070was,atl,MoorWi99,def_int_long,0,,,,,
player,201210070was,atl,MoorWi99,pass_defended,0,,,,,
player,201210070was,atl,MoorWi99,sacks,0.0,,,,,
player,201210070was,atl,MoorWi99,tackles_combined,9,,,,,
player,201210070was,atl,MoorWi99,tackles_solo,5,,,,,
player,201210070was,atl,MoorWi99,tackles_assists,4,,,,,
player,201210070was,atl,MoorWi99,tackles_loss,0,,,,,
player,201210070was,atl,MoorWi99,qb_hits,0,,,,,
player,201210070was,atl,MoorWi99,fumbles_rec,0,,,,,
player,201210070was,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201210070was,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201210070was,atl,MoorWi99,fumbles_forced,0,,,,,
player,201210070was,atl,NichSt99,def_int,0,,,,,
player,201210070was,atl,NichSt99,def_int_yds,0,,,,,
player,201210070was,atl,NichSt99,def_int_td,0,,,,,
player,201210070was,atl,NichSt99,def_int_long,0,,,,,
player,201210070was,atl,NichSt99,pass_defended,0,,,,,
player,201210070was,atl,NichSt99,sacks,0.0,,,,,
player,201210070was,atl,NichSt99,tackles_combined,4,,,,,
player,201210070was,atl,NichSt99,tackles_solo,3,,,,,
player,201210070was,atl,NichSt99,tackles_assists,1,,,,,
player,201210070was,atl,NichSt99,tackles_loss,0,,,,,
player,201210070was,atl,NichSt99,qb_hits,0,,,,,
player,201210070was,atl,NichSt99,fumbles_rec,0,,,,,
player,201210070was,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201210070was,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201210070was,atl,NichSt99,fumbles_forced,0,,,,,
player,201210070was,atl,HopeCh21,def_int,0,,,,,
player,201210070was,atl,HopeCh21,def_int_yds,0,,,,,
player,201210070was,atl,HopeCh21,def_int_td,0,,,,,
player,201210070was,atl,HopeCh21,def_int_long,0,,,,,
player,201210070was,atl,HopeCh21,pass_defended,0,,,,,
player,201210070was,atl,HopeCh21,sacks,0.0,,,,,
player,201210070was,atl,HopeCh21,tackles_combined,3,,,,,
player,201210070was,atl,HopeCh21,tackles_solo,2,,,,,
player,201210070was,atl,HopeCh21,tackles_assists,1,,,,,
player,201210070was,atl,HopeCh21,tackles_loss,0,,,,,
player,201210070was,atl,HopeCh21,qb_hits,0,,,,,
player,201210070was,atl,HopeCh21,fumbles_rec,0,,,,,
player,201210070was,atl,HopeCh21,fumbles_rec_yds,0,,,,,
player,201210070was,atl,HopeCh21,fumbles_rec_td,0,,,,,
player,201210070was,atl,HopeCh21,fumbles_forced,0,,,,,
player,201210070was,atl,OwenCh99,def_int,0,,,,,
player,201210070was,atl,OwenCh99,def_int_yds,0,,,,,
player,201210070was,atl,OwenCh99,def_int_td,0,,,,,
player,201210070was,atl,OwenCh99,def_int_long,0,,,,,
player,201210070was,atl,OwenCh99,pass_defended,0,,,,,
player,201210070was,atl,OwenCh99,sacks,0.0,,,,,
player,201210070was,atl,OwenCh99,tackles_combined,3,,,,,
player,201210070was,atl,OwenCh99,tackles_solo,3,,,,,
player,201210070was,atl,OwenCh99,tackles_assists,0,,,,,
player,201210070was,atl,OwenCh99,tackles_loss,0,,,,,
player,201210070was,atl,OwenCh99,qb_hits,0,,,,,
player,201210070was,atl,OwenCh99,fumbles_rec,0,,,,,
player,201210070was,atl,OwenCh99,fumbles_rec_yds,0,,,,,
player,201210070was,atl,OwenCh99,fumbles_rec_td,0,,,,,
player,201210070was,atl,OwenCh99,fumbles_forced,0,,,,,
player,201210070was,atl,DentAk00,def_int,0,,,,,
player,201210070was,atl,DentAk00,def_int_yds,0,,,,,
player,201210070was,atl,DentAk00,def_int_td,0,,,,,
player,201210070was,atl,DentAk00,def_int_long,0,,,,,
player,201210070was,atl,DentAk00,pass_defended,0,,,,,
player,201210070was,atl,DentAk00,sacks,0.0,,,,,
player,201210070was,atl,DentAk00,tackles_combined,2,,,,,
player,201210070was,atl,DentAk00,tackles_solo,1,,,,,
player,201210070was,atl,DentAk00,tackles_assists,1,,,,,
player,201210070was,atl,DentAk00,tackles_loss,0,,,,,
player,201210070was,atl,DentAk00,qb_hits,0,,,,,
player,201210070was,atl,DentAk00,fumbles_rec,0,,,,,
player,201210070was,atl,DentAk00,fumbles_rec_yds,0,,,,,
player,201210070was,atl,DentAk00,fumbles_rec_td,0,,,,,
player,201210070was,atl,DentAk00,fumbles_forced,0,,,,,
player,201210070was,atl,JameRo99,def_int,0,,,,,
player,201210070was,atl,JameRo99,def_int_yds,0,,,,,
player,201210070was,atl,JameRo99,def_int_td,0,,,,,
player,201210070was,atl,JameRo99,def_int_long,0,,,,,
player,201210070was,atl,JameRo99,pass_defended,0,,,,,
player,201210070was,atl,JameRo99,sacks,0.0,,,,,
player,201210070was,atl,JameRo99,tackles_combined,2,,,,,
player,201210070was,atl,JameRo99,tackles_solo,1,,,,,
player,201210070was,atl,JameRo99,tackles_assists,1,,,,,
player,201210070was,atl,JameRo99,tackles_loss,0,,,,,
player,201210070was,atl,JameRo99,qb_hits,0,,,,,
player,201210070was,atl,JameRo99,fumbles_rec,0,,,,,
player,201210070was,atl,JameRo99,fumbles_rec_yds,0,,,,,
player,201210070was,atl,JameRo99,fumbles_rec_td,0,,,,,
player,201210070was,atl,JameRo99,fumbles_forced,0,,,,,
player,201210070was,atl,McClRo98,def_int,0,,,,,
player,201210070was,atl,McClRo98,def_int_yds,0,,,,,
player,201210070was,atl,McClRo98,def_int_td,0,,,,,
player,201210070was,atl,McClRo98,def_int_long,0,,,,,
player,201210070was,atl,McClRo98,pass_defended,0,,,,,
player,201210070was,atl,McClRo98,sacks,0.0,,,,,
player,201210070was,atl,McClRo98,tackles_combined,2,,,,,
player,201210070was,atl,McClRo98,tackles_solo,2,,,,,
player,201210070was,atl,McClRo98,tackles_assists,0,,,,,
player,201210070was,atl,McClRo98,tackles_loss,0,,,,,
player,201210070was,atl,McClRo98,qb_hits,0,,,,,
player,201210070was,atl,McClRo98,fumbles_rec,0,,,,,
player,201210070was,atl,McClRo98,fumbles_rec_yds,0,,,,,
player,201210070was,atl,McClRo98,fumbles_rec_td,0,,,,,
player,201210070was,atl,McClRo98,fumbles_forced,0,,,,,
player,201210070was,atl,BoshMa00,def_int,0,,,,,
player,201210070was,atl,BoshMa00,def_int_yds,0,,,,,
player,201210070was,atl,BoshMa00,def_int_td,0,,,,,
player,201210070was,atl,BoshMa00,def_int_long,0,,,,,
player,201210070was,atl,BoshMa00,pass_defended,0,,,,,
player,201210070was,atl,BoshMa00,sacks,0.0,,,,,
player,201210070was,atl,BoshMa00,tackles_combined,1,,,,,
player,201210070was,atl,BoshMa00,tackles_solo,1,,,,,
player,201210070was,atl,BoshMa00,tackles_assists,0,,,,,
player,201210070was,atl,BoshMa00,tackles_loss,0,,,,,
player,201210070was,atl,BoshMa00,qb_hits,0,,,,,
player,201210070was,atl,BoshMa00,fumbles_rec,0,,,,,
player,201210070was,atl,BoshMa00,fumbles_rec_yds,0,,,,,
player,201210070was,atl,BoshMa00,fumbles_rec_td,0,,,,,
player,201210070was,atl,BoshMa00,fumbles_forced,0,,,,,
player,201210070was,atl,JerrPe99,def_int,0,,,,,
player,201210070was,atl,JerrPe99,def_int_yds,0,,,,,
player,201210070was,atl,JerrPe99,def_int_td,0,,,,,
player,201210070was,atl,JerrPe99,def_int_long,0,,,,,
player,201210070was,atl,JerrPe99,pass_defended,0,,,,,
player,201210070was,atl,JerrPe99,sacks,0.0,,,,,
player,201210070was,atl,JerrPe99,tackles_combined,1,,,,,
player,201210070was,atl,JerrPe99,tackles_solo,1,,,,,
player,201210070was,atl,JerrPe99,tackles_assists,0,,,,,
player,201210070was,atl,JerrPe99,tackles_loss,0,,,,,
player,201210070was,atl,JerrPe99,qb_hits,0,,,,,
player,201210070was,atl,JerrPe99,fumbles_rec,0,,,,,
player,201210070was,atl,JerrPe99,fumbles_rec_yds,0,,,,,
player,201210070was,atl,JerrPe99,fumbles_rec_td,0,,,,,
player,201210070was,atl,JerrPe99,fumbles_forced,0,,,,,
player,201210070was,atl,MitcCh01,def_int,0,,,,,
player,201210070was,atl,MitcCh01,def_int_yds,0,,,,,
player,201210070was,atl,MitcCh01,def_int_td,0,,,,,
player,201210070was,atl,MitcCh01,def_int_long,0,,,,,
player,201210070was,atl,MitcCh01,pass_defended,0,,,,,
player,201210070was,atl,MitcCh01,sacks,0.0,,,,,
player,201210070was,atl,MitcCh01,tackles_combined,1,,,,,
player,201210070was,atl,MitcCh01,tackles_solo,0,,,,,
player,201210070was,atl,MitcCh01,tackles_assists,1,,,,,
player,201210070was,atl,MitcCh01,tackles_loss,0,,,,,
player,201210070was,atl,MitcCh01,qb_hits,0,,,,,
player,201210070was,atl,MitcCh01,fumbles_rec,0,,,,,
player,201210070was,atl,MitcCh01,fumbles_rec_yds,0,,,,,
player,201210070was,atl,MitcCh01,fumbles_rec_td,0,,,,,
player,201210070was,atl,MitcCh01,fumbles_forced,0,,,,,
player,201210070was,atl,SamuAs20,def_int,0,,,,,
player,201210070was,atl,SamuAs20,def_int_yds,0,,,,,
player,201210070was,atl,SamuAs20,def_int_td,0,,,,,
player,201210070was,atl,SamuAs20,def_int_long,0,,,,,
player,201210070was,atl,SamuAs20,pass_defended,0,,,,,
player,201210070was,atl,SamuAs20,sacks,0.0,,,,,
player,201210070was,atl,SamuAs20,tackles_combined,1,,,,,
player,201210070was,atl,SamuAs20,tackles_solo,1,,,,,
player,201210070was,atl,SamuAs20,tackles_assists,0,,,,,
player,201210070was,atl,SamuAs20,tackles_loss,0,,,,,
player,201210070was,atl,SamuAs20,qb_hits,0,,,,,
player,201210070was,atl,SamuAs20,fumbles_rec,0,,,,,
player,201210070was,atl,SamuAs20,fumbles_rec_yds,0,,,,,
player,201210070was,atl,SamuAs20,fumbles_rec_td,0,,,,,
player,201210070was,atl,SamuAs20,fumbles_forced,0,,,,,
player,201210070was,atl,WalkVa99,def_int,0,,,,,
player,201210070was,atl,WalkVa99,def_int_yds,0,,,,,
player,201210070was,atl,WalkVa99,def_int_td,0,,,,,
player,201210070was,atl,WalkVa99,def_int_long,0,,,,,
player,201210070was,atl,WalkVa99,pass_defended,0,,,,,
player,201210070was,atl,WalkVa99,sacks,0.0,,,,,
player,201210070was,atl,WalkVa99,tackles_combined,1,,,,,
player,201210070was,atl,WalkVa99,tackles_solo,0,,,,,
player,201210070was,atl,WalkVa99,tackles_assists,1,,,,,
player,201210070was,atl,WalkVa99,tackles_loss,0,,,,,
player,201210070was,atl,WalkVa99,qb_hits,0,,,,,
player,201210070was,atl,WalkVa99,fumbles_rec,0,,,,,
player,201210070was,atl,WalkVa99,fumbles_rec_yds,0,,,,,
player,201210070was,atl,WalkVa99,fumbles_rec_td,0,,,,,
player,201210070was,atl,WalkVa99,fumbles_forced,0,,,,,
player,201210070was,atl,AbraJo00,def_int,0,,,,,
player,201210070was,atl,AbraJo00,def_int_yds,0,,,,,
player,201210070was,atl,AbraJo00,def_int_td,0,,,,,
player,201210070was,atl,AbraJo00,def_int_long,0,,,,,
player,201210070was,atl,AbraJo00,pass_defended,1,,,,,
player,201210070was,atl,AbraJo00,sacks,0.0,,,,,
player,201210070was,atl,AbraJo00,tackles_combined,0,,,,,
player,201210070was,atl,AbraJo00,tackles_solo,0,,,,,
player,201210070was,atl,AbraJo00,tackles_assists,0,,,,,
player,201210070was,atl,AbraJo00,tackles_loss,0,,,,,
player,201210070was,atl,AbraJo00,qb_hits,1,,,,,
player,201210070was,atl,AbraJo00,fumbles_rec,0,,,,,
player,201210070was,atl,AbraJo00,fumbles_rec_yds,0,,,,,
player,201210070was,atl,AbraJo00,fumbles_rec_td,0,,,,,
player,201210070was,atl,AbraJo00,fumbles_forced,0,,,,,
player,201210070was,atl,EdwaRa21,def_int,0,,,,,
player,201210070was,atl,EdwaRa21,def_int_yds,0,,,,,
player,201210070was,atl,EdwaRa21,def_int_td,0,,,,,
player,201210070was,atl,EdwaRa21,def_int_long,0,,,,,
player,201210070was,atl,EdwaRa21,pass_defended,0,,,,,
player,201210070was,atl,EdwaRa21,sacks,0.0,,,,,
player,201210070was,atl,EdwaRa21,tackles_combined,0,,,,,
player,201210070was,atl,EdwaRa21,tackles_solo,0,,,,,
player,201210070was,atl,EdwaRa21,tackles_assists,0,,,,,
player,201210070was,atl,EdwaRa21,tackles_loss,0,,,,,
player,201210070was,atl,EdwaRa21,qb_hits,1,,,,,
player,201210070was,atl,EdwaRa21,fumbles_rec,0,,,,,
player,201210070was,atl,EdwaRa21,fumbles_rec_yds,0,,,,,
player,201210070was,atl,EdwaRa21,fumbles_rec_td,0,,,,,
player,201210070was,atl,EdwaRa21,fumbles_forced,0,,,,,
player,201210070was,was,KerrRy00,def_int,1,,,,,
player,201210070was,was,KerrRy00,def_int_yds,28,,,,,
player,201210070was,was,KerrRy00,def_int_td,1,,,,,
player,201210070was,was,KerrRy00,def_int_long,28,,,,,
player,201210070was,was,KerrRy00,pass_defended,1,,,,,
player,201210070was,was,KerrRy00,sacks,0.0,,,,,
player,201210070was,was,KerrRy00,tackles_combined,5,,,,,
player,201210070was,was,KerrRy00,tackles_solo,3,,,,,
player,201210070was,was,KerrRy00,tackles_assists,2,,,,,
player,201210070was,was,KerrRy00,tackles_loss,0,,,,,
player,201210070was,was,KerrRy00,qb_hits,0,,,,,
player,201210070was,was,KerrRy00,fumbles_rec,0,,,,,
player,201210070was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201210070was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201210070was,was,KerrRy00,fumbles_forced,0,,,,,
player,201210070was,was,CofiBa20,def_int,0,,,,,
player,201210070was,was,CofiBa20,def_int_yds,0,,,,,
player,201210070was,was,CofiBa20,def_int_td,0,,,,,
player,201210070was,was,CofiBa20,def_int_long,0,,,,,
player,201210070was,was,CofiBa20,pass_defended,1,,,,,
player,201210070was,was,CofiBa20,sacks,1.0,,,,,
player,201210070was,was,CofiBa20,tackles_combined,5,,,,,
player,201210070was,was,CofiBa20,tackles_solo,2,,,,,
player,201210070was,was,CofiBa20,tackles_assists,3,,,,,
player,201210070was,was,CofiBa20,tackles_loss,1,,,,,
player,201210070was,was,CofiBa20,qb_hits,1,,,,,
player,201210070was,was,CofiBa20,fumbles_rec,0,,,,,
player,201210070was,was,CofiBa20,fumbles_rec_yds,0,,,,,
player,201210070was,was,CofiBa20,fumbles_rec_td,0,,,,,
player,201210070was,was,CofiBa20,fumbles_forced,0,,,,,
player,201210070was,was,FletLo20,def_int,0,,,,,
player,201210070was,was,FletLo20,def_int_yds,0,,,,,
player,201210070was,was,FletLo20,def_int_td,0,,,,,
player,201210070was,was,FletLo20,def_int_long,0,,,,,
player,201210070was,was,FletLo20,pass_defended,0,,,,,
player,201210070was,was,FletLo20,sacks,0.0,,,,,
player,201210070was,was,FletLo20,tackles_combined,20,,,,,
player,201210070was,was,FletLo20,tackles_solo,8,,,,,
player,201210070was,was,FletLo20,tackles_assists,12,,,,,
player,201210070was,was,FletLo20,tackles_loss,0,,,,,
player,201210070was,was,FletLo20,qb_hits,0,,,,,
player,201210070was,was,FletLo20,fumbles_rec,0,,,,,
player,201210070was,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201210070was,was,FletLo20,fumbles_rec_td,0,,,,,
player,201210070was,was,FletLo20,fumbles_forced,0,,,,,
player,201210070was,was,RilePe00,def_int,0,,,,,
player,201210070was,was,RilePe00,def_int_yds,0,,,,,
player,201210070was,was,RilePe00,def_int_td,0,,,,,
player,201210070was,was,RilePe00,def_int_long,0,,,,,
player,201210070was,was,RilePe00,pass_defended,1,,,,,
player,201210070was,was,RilePe00,sacks,0.0,,,,,
player,201210070was,was,RilePe00,tackles_combined,12,,,,,
player,201210070was,was,RilePe00,tackles_solo,3,,,,,
player,201210070was,was,RilePe00,tackles_assists,9,,,,,
player,201210070was,was,RilePe00,tackles_loss,0,,,,,
player,201210070was,was,RilePe00,qb_hits,0,,,,,
player,201210070was,was,RilePe00,fumbles_rec,1,,,,,
player,201210070was,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201210070was,was,RilePe00,fumbles_rec_td,0,,,,,
player,201210070was,was,RilePe00,fumbles_forced,0,,,,,
player,201210070was,was,HallDe99,def_int,0,,,,,
player,201210070was,was,HallDe99,def_int_yds,0,,,,,
player,201210070was,was,HallDe99,def_int_td,0,,,,,
player,201210070was,was,HallDe99,def_int_long,0,,,,,
player,201210070was,was,HallDe99,pass_defended,0,,,,,
player,201210070was,was,HallDe99,sacks,0.0,,,,,
player,201210070was,was,HallDe99,tackles_combined,9,,,,,
player,201210070was,was,HallDe99,tackles_solo,4,,,,,
player,201210070was,was,HallDe99,tackles_assists,5,,,,,
player,201210070was,was,HallDe99,tackles_loss,1,,,,,
player,201210070was,was,HallDe99,qb_hits,0,,,,,
player,201210070was,was,HallDe99,fumbles_rec,0,,,,,
player,201210070was,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201210070was,was,HallDe99,fumbles_rec_td,0,,,,,
player,201210070was,was,HallDe99,fumbles_forced,0,,,,,
player,201210070was,was,WilsJo99,def_int,0,,,,,
player,201210070was,was,WilsJo99,def_int_yds,0,,,,,
player,201210070was,was,WilsJo99,def_int_td,0,,,,,
player,201210070was,was,WilsJo99,def_int_long,0,,,,,
player,201210070was,was,WilsJo99,pass_defended,3,,,,,
player,201210070was,was,WilsJo99,sacks,0.0,,,,,
player,201210070was,was,WilsJo99,tackles_combined,6,,,,,
player,201210070was,was,WilsJo99,tackles_solo,4,,,,,
player,201210070was,was,WilsJo99,tackles_assists,2,,,,,
player,201210070was,was,WilsJo99,tackles_loss,0,,,,,
player,201210070was,was,WilsJo99,qb_hits,0,,,,,
player,201210070was,was,WilsJo99,fumbles_rec,0,,,,,
player,201210070was,was,WilsJo99,fumbles_rec_yds,0,,,,,
player,201210070was,was,WilsJo99,fumbles_rec_td,0,,,,,
player,201210070was,was,WilsJo99,fumbles_forced,0,,,,,
player,201210070was,was,CrawRi00,def_int,0,,,,,
player,201210070was,was,CrawRi00,def_int_yds,0,,,,,
player,201210070was,was,CrawRi00,def_int_td,0,,,,,
player,201210070was,was,CrawRi00,def_int_long,0,,,,,
player,201210070was,was,CrawRi00,pass_defended,0,,,,,
player,201210070was,was,CrawRi00,sacks,0.0,,,,,
player,201210070was,was,CrawRi00,tackles_combined,4,,,,,
player,201210070was,was,CrawRi00,tackles_solo,2,,,,,
player,201210070was,was,CrawRi00,tackles_assists,2,,,,,
player,201210070was,was,CrawRi00,tackles_loss,0,,,,,
player,201210070was,was,CrawRi00,qb_hits,1,,,,,
player,201210070was,was,CrawRi00,fumbles_rec,0,,,,,
player,201210070was,was,CrawRi00,fumbles_rec_yds,0,,,,,
player,201210070was,was,CrawRi00,fumbles_rec_td,0,,,,,
player,201210070was,was,CrawRi00,fumbles_forced,0,,,,,
player,201210070was,was,GomeDe00,def_int,0,,,,,
player,201210070was,was,GomeDe00,def_int_yds,0,,,,,
player,201210070was,was,GomeDe00,def_int_td,0,,,,,
player,201210070was,was,GomeDe00,def_int_long,0,,,,,
player,201210070was,was,GomeDe00,pass_defended,0,,,,,
player,201210070was,was,GomeDe00,sacks,0.0,,,,,
player,201210070was,was,GomeDe00,tackles_combined,4,,,,,
player,201210070was,was,GomeDe00,tackles_solo,3,,,,,
player,201210070was,was,GomeDe00,tackles_assists,1,,,,,
player,201210070was,was,GomeDe00,tackles_loss,0,,,,,
player,201210070was,was,GomeDe00,qb_hits,0,,,,,
player,201210070was,was,GomeDe00,fumbles_rec,0,,,,,
player,201210070was,was,GomeDe00,fumbles_rec_yds,0,,,,,
player,201210070was,was,GomeDe00,fumbles_rec_td,0,,,,,
player,201210070was,was,GomeDe00,fumbles_forced,0,,,,,
player,201210070was,was,JenkJa01,def_int,0,,,,,
player,201210070was,was,JenkJa01,def_int_yds,0,,,,,
player,201210070was,was,JenkJa01,def_int_td,0,,,,,
player,201210070was,was,JenkJa01,def_int_long,0,,,,,
player,201210070was,was,JenkJa01,pass_defended,0,,,,,
player,201210070was,was,JenkJa01,sacks,0.0,,,,,
player,201210070was,was,JenkJa01,tackles_combined,4,,,,,
player,201210070was,was,JenkJa01,tackles_solo,1,,,,,
player,201210070was,was,JenkJa01,tackles_assists,3,,,,,
player,201210070was,was,JenkJa01,tackles_loss,0,,,,,
player,201210070was,was,JenkJa01,qb_hits,0,,,,,
player,201210070was,was,JenkJa01,fumbles_rec,0,,,,,
player,201210070was,was,JenkJa01,fumbles_rec_yds,0,,,,,
player,201210070was,was,JenkJa01,fumbles_rec_td,0,,,,,
player,201210070was,was,JenkJa01,fumbles_forced,0,,,,,
player,201210070was,was,WillMa20,def_int,0,,,,,
player,201210070was,was,WillMa20,def_int_yds,0,,,,,
player,201210070was,was,WillMa20,def_int_td,0,,,,,
player,201210070was,was,WillMa20,def_int_long,0,,,,,
player,201210070was,was,WillMa20,pass_defended,2,,,,,
player,201210070was,was,WillMa20,sacks,0.0,,,,,
player,201210070was,was,WillMa20,tackles_combined,4,,,,,
player,201210070was,was,WillMa20,tackles_solo,1,,,,,
player,201210070was,was,WillMa20,tackles_assists,3,,,,,
player,201210070was,was,WillMa20,tackles_loss,0,,,,,
player,201210070was,was,WillMa20,qb_hits,0,,,,,
player,201210070was,was,WillMa20,fumbles_rec,0,,,,,
player,201210070was,was,WillMa20,fumbles_rec_yds,0,,,,,
player,201210070was,was,WillMa20,fumbles_rec_td,0,,,,,
player,201210070was,was,WillMa20,fumbles_forced,0,,,,,
player,201210070was,was,AlexLo99,def_int,0,,,,,
player,201210070was,was,AlexLo99,def_int_yds,0,,,,,
player,201210070was,was,AlexLo99,def_int_td,0,,,,,
player,201210070was,was,AlexLo99,def_int_long,0,,,,,
player,201210070was,was,AlexLo99,pass_defended,0,,,,,
player,201210070was,was,AlexLo99,sacks,0.0,,,,,
player,201210070was,was,AlexLo99,tackles_combined,3,,,,,
player,201210070was,was,AlexLo99,tackles_solo,2,,,,,
player,201210070was,was,AlexLo99,tackles_assists,1,,,,,
player,201210070was,was,AlexLo99,tackles_loss,0,,,,,
player,201210070was,was,AlexLo99,qb_hits,0,,,,,
player,201210070was,was,AlexLo99,fumbles_rec,0,,,,,
player,201210070was,was,AlexLo99,fumbles_rec_yds,0,,,,,
player,201210070was,was,AlexLo99,fumbles_rec_td,0,,,,,
player,201210070was,was,AlexLo99,fumbles_forced,0,,,,,
player,201210070was,was,DougRe20,def_int,0,,,,,
player,201210070was,was,DougRe20,def_int_yds,0,,,,,
player,201210070was,was,DougRe20,def_int_td,0,,,,,
player,201210070was,was,DougRe20,def_int_long,0,,,,,
player,201210070was,was,DougRe20,pass_defended,0,,,,,
player,201210070was,was,DougRe20,sacks,0.0,,,,,
player,201210070was,was,DougRe20,tackles_combined,3,,,,,
player,201210070was,was,DougRe20,tackles_solo,2,,,,,
player,201210070was,was,DougRe20,tackles_assists,1,,,,,
player,201210070was,was,DougRe20,tackles_loss,0,,,,,
player,201210070was,was,DougRe20,qb_hits,0,,,,,
player,201210070was,was,DougRe20,fumbles_rec,0,,,,,
player,201210070was,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201210070was,was,DougRe20,fumbles_rec_td,0,,,,,
player,201210070was,was,DougRe20,fumbles_forced,0,,,,,
player,201210070was,was,JackRo99,def_int,0,,,,,
player,201210070was,was,JackRo99,def_int_yds,0,,,,,
player,201210070was,was,JackRo99,def_int_td,0,,,,,
player,201210070was,was,JackRo99,def_int_long,0,,,,,
player,201210070was,was,JackRo99,pass_defended,0,,,,,
player,201210070was,was,JackRo99,sacks,0.0,,,,,
player,201210070was,was,JackRo99,tackles_combined,3,,,,,
player,201210070was,was,JackRo99,tackles_solo,3,,,,,
player,201210070was,was,JackRo99,tackles_assists,0,,,,,
player,201210070was,was,JackRo99,tackles_loss,0,,,,,
player,201210070was,was,JackRo99,qb_hits,0,,,,,
player,201210070was,was,JackRo99,fumbles_rec,0,,,,,
