game,2012,1,20120909,201209090crd,sea,"Seattle Seahawks",16,crd,"Arizona Cardinals",20
player,201209090crd,sea,LyncMa00,pass_att,0,,,,,
player,201209090crd,sea,LyncMa00,pass_yds,0,,,,,
player,201209090crd,sea,LyncMa00,pass_td,0,,,,,
player,201209090crd,sea,LyncMa00,pass_int,0,,,,,
player,201209090crd,sea,LyncMa00,pass_sacked,0,,,,,
player,201209090crd,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201209090crd,sea,LyncMa00,pass_long,0,,,,,
player,201209090crd,sea,LyncMa00,pass_rating,,,,,,
player,201209090crd,sea,LyncMa00,rush_att,21,,,,,
player,201209090crd,sea,LyncMa00,rush_yds,85,,,,,
player,201209090crd,sea,LyncMa00,rush_td,0,,,,,
player,201209090crd,sea,LyncMa00,rush_long,11,,,,,
player,201209090crd,sea,LyncMa00,targets,2,,,,,
player,201209090crd,sea,LyncMa00,rec,2,,,,,
player,201209090crd,sea,LyncMa00,rec_yds,12,,,,,
player,201209090crd,sea,LyncMa00,rec_td,0,,,,,
player,201209090crd,sea,LyncMa00,rec_long,7,,,,,
player,201209090crd,sea,LyncMa00,fumbles,1,,,,,
player,201209090crd,sea,LyncMa00,fumbles_lost,0,,,,,
player,201209090crd,sea,TurbRo00,pass_cmp,0,,,,,
player,201209090crd,sea,TurbRo00,pass_att,0,,,,,
player,201209090crd,sea,TurbRo00,pass_yds,0,,,,,
player,201209090crd,sea,TurbRo00,pass_td,0,,,,,
player,201209090crd,sea,TurbRo00,pass_int,0,,,,,
player,201209090crd,sea,TurbRo00,pass_sacked,0,,,,,
player,201209090crd,sea,TurbRo00,pass_sacked_yds,0,,,,,
player,201209090crd,sea,TurbRo00,pass_long,0,,,,,
player,201209090crd,sea,TurbRo00,pass_rating,,,,,,
player,201209090crd,sea,TurbRo00,rush_att,2,,,,,
player,201209090crd,sea,TurbRo00,rush_yds,5,,,,,
player,201209090crd,sea,TurbRo00,rush_td,0,,,,,
player,201209090crd,sea,TurbRo00,rush_long,4,,,,,
player,201209090crd,sea,TurbRo00,targets,1,,,,,
player,201209090crd,sea,TurbRo00,rec,1,,,,,
player,201209090crd,sea,TurbRo00,rec_yds,2,,,,,
player,201209090crd,sea,TurbRo00,rec_td,0,,,,,
player,201209090crd,sea,TurbRo00,rec_long,2,,,,,
player,201209090crd,sea,TurbRo00,fumbles,0,,,,,
player,201209090crd,sea,TurbRo00,fumbles_lost,0,,,,,
player,201209090crd,sea,WashLe00,pass_cmp,0,,,,,
player,201209090crd,sea,WashLe00,pass_att,0,,,,,
player,201209090crd,sea,WashLe00,pass_yds,0,,,,,
player,201209090crd,sea,WashLe00,pass_td,0,,,,,
player,201209090crd,sea,WashLe00,pass_int,0,,,,,
player,201209090crd,sea,WashLe00,pass_sacked,0,,,,,
player,201209090crd,sea,WashLe00,pass_sacked_yds,0,,,,,
player,201209090crd,sea,WashLe00,pass_long,0,,,,,
player,201209090crd,sea,WashLe00,pass_rating,,,,,,
player,201209090crd,sea,WashLe00,rush_att,2,,,,,
player,201209090crd,sea,WashLe00,rush_yds,5,,,,,
player,201209090crd,sea,WashLe00,rush_td,0,,,,,
player,201209090crd,sea,WashLe00,rush_long,3,,,,,
player,201209090crd,sea,WashLe00,targets,0,,,,,
player,201209090crd,sea,WashLe00,rec,0,,,,,
player,201209090crd,sea,WashLe00,rec_yds,0,,,,,
player,201209090crd,sea,WashLe00,rec_td,0,,,,,
player,201209090crd,sea,WashLe00,rec_long,0,,,,,
player,201209090crd,sea,WashLe00,fumbles,0,,,,,
player,201209090crd,sea,WashLe00,fumbles_lost,0,,,,,
player,201209090crd,sea,EdwaBr00,pass_cmp,0,,,,,
player,201209090crd,sea,EdwaBr00,pass_att,0,,,,,
player,201209090crd,sea,EdwaBr00,pass_yds,0,,,,,
player,201209090crd,sea,EdwaBr00,pass_td,0,,,,,
player,201209090crd,sea,EdwaBr00,pass_int,0,,,,,
player,201209090crd,sea,EdwaBr00,pass_sacked,0,,,,,
player,201209090crd,sea,EdwaBr00,pass_sacked_yds,0,,,,,
player,201209090crd,sea,EdwaBr00,pass_long,0,,,,,
player,201209090crd,sea,EdwaBr00,pass_rating,,,,,,
player,201209090crd,sea,EdwaBr00,rush_att,0,,,,,
player,201209090crd,sea,EdwaBr00,rush_yds,0,,,,,
player,201209090crd,sea,EdwaBr00,rush_td,0,,,,,
player,201209090crd,sea,EdwaBr00,rush_long,0,,,,,
player,201209090crd,sea,EdwaBr00,targets,9,,,,,
player,201209090crd,sea,EdwaBr00,rec,5,,,,,
player,201209090crd,sea,EdwaBr00,rec_yds,43,,,,,
player,201209090crd,sea,EdwaBr00,rec_td,0,,,,,
player,201209090crd,sea,EdwaBr00,rec_long,16,,,,,
player,201209090crd,sea,EdwaBr00,fumbles,0,,,,,
player,201209090crd,sea,EdwaBr00,fumbles_lost,0,,,,,
player,201209090crd,sea,MillZa01,pass_cmp,0,,,,,
player,201209090crd,sea,MillZa01,pass_att,0,,,,,
player,201209090crd,sea,MillZa01,pass_yds,0,,,,,
player,201209090crd,sea,MillZa01,pass_td,0,,,,,
player,201209090crd,sea,MillZa01,pass_int,0,,,,,
player,201209090crd,sea,MillZa01,pass_sacked,0,,,,,
player,201209090crd,sea,MillZa01,pass_sacked_yds,0,,,,,
player,201209090crd,sea,MillZa01,pass_long,0,,,,,
player,201209090crd,sea,MillZa01,pass_rating,,,,,,
player,201209090crd,sea,MillZa01,rush_att,0,,,,,
player,201209090crd,sea,MillZa01,rush_yds,0,,,,,
player,201209090crd,sea,MillZa01,rush_td,0,,,,,
player,201209090crd,sea,MillZa01,rush_long,0,,,,,
player,201209090crd,sea,MillZa01,targets,3,,,,,
player,201209090crd,sea,MillZa01,rec,3,,,,,
player,201209090crd,sea,MillZa01,rec_yds,40,,,,,
player,201209090crd,sea,MillZa01,rec_td,0,,,,,
player,201209090crd,sea,MillZa01,rec_long,27,,,,,
player,201209090crd,sea,MillZa01,fumbles,0,,,,,
player,201209090crd,sea,MillZa01,fumbles_lost,0,,,,,
player,201209090crd,sea,RiceSi01,pass_cmp,0,,,,,
player,201209090crd,sea,RiceSi01,pass_att,0,,,,,
player,201209090crd,sea,RiceSi01,pass_yds,0,,,,,
player,201209090crd,sea,RiceSi01,pass_td,0,,,,,
player,201209090crd,sea,RiceSi01,pass_int,0,,,,,
player,201209090crd,sea,RiceSi01,pass_sacked,0,,,,,
player,201209090crd,sea,RiceSi01,pass_sacked_yds,0,,,,,
player,201209090crd,sea,RiceSi01,pass_long,0,,,,,
player,201209090crd,sea,RiceSi01,pass_rating,,,,,,
player,201209090crd,sea,RiceSi01,rush_att,0,,,,,
player,201209090crd,sea,RiceSi01,rush_yds,0,,,,,
player,201209090crd,sea,RiceSi01,rush_td,0,,,,,
player,201209090crd,sea,RiceSi01,rush_long,0,,,,,
player,201209090crd,sea,RiceSi01,targets,9,,,,,
player,201209090crd,sea,RiceSi01,rec,4,,,,,
player,201209090crd,sea,RiceSi01,rec_yds,36,,,,,
player,201209090crd,sea,RiceSi01,rec_td,1,,,,,
player,201209090crd,sea,RiceSi01,rec_long,11,,,,,
player,201209090crd,sea,RiceSi01,fumbles,0,,,,,
player,201209090crd,sea,RiceSi01,fumbles_lost,0,,,,,
player,201209090crd,sea,MartCh00,pass_cmp,0,,,,,
player,201209090crd,sea,MartCh00,pass_att,0,,,,,
player,201209090crd,sea,MartCh00,pass_yds,0,,,,,
player,201209090crd,sea,MartCh00,pass_td,0,,,,,
player,201209090crd,sea,MartCh00,pass_int,0,,,,,
player,201209090crd,sea,MartCh00,pass_sacked,0,,,,,
player,201209090crd,sea,MartCh00,pass_sacked_yds,0,,,,,
player,201209090crd,sea,MartCh00,pass_long,0,,,,,
player,201209090crd,sea,MartCh00,pass_rating,,,,,,
player,201209090crd,sea,MartCh00,rush_att,0,,,,,
player,201209090crd,sea,MartCh00,rush_yds,0,,,,,
player,201209090crd,sea,MartCh00,rush_td,0,,,,,
player,201209090crd,sea,MartCh00,rush_long,0,,,,,
player,201209090crd,sea,MartCh00,targets,2,,,,,
player,201209090crd,sea,MartCh00,rec,1,,,,,
player,201209090crd,sea,MartCh00,rec_yds,15,,,,,
player,201209090crd,sea,MartCh00,rec_td,0,,,,,
player,201209090crd,sea,MartCh00,rec_long,15,,,,,
player,201209090crd,sea,MartCh00,fumbles,0,,,,,
player,201209090crd,sea,MartCh00,fumbles_lost,0,,,,,
player,201209090crd,sea,BaldDo00,pass_cmp,0,,,,,
player,201209090crd,sea,BaldDo00,pass_att,0,,,,,
player,201209090crd,sea,BaldDo00,pass_yds,0,,,,,
player,201209090crd,sea,BaldDo00,pass_td,0,,,,,
player,201209090crd,sea,BaldDo00,pass_int,0,,,,,
player,201209090crd,sea,BaldDo00,pass_sacked,0,,,,,
player,201209090crd,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201209090crd,sea,BaldDo00,pass_long,0,,,,,
player,201209090crd,sea,BaldDo00,pass_rating,,,,,,
player,201209090crd,sea,BaldDo00,rush_att,0,,,,,
player,201209090crd,sea,BaldDo00,rush_yds,0,,,,,
player,201209090crd,sea,BaldDo00,rush_td,0,,,,,
player,201209090crd,sea,BaldDo00,rush_long,0,,,,,
player,201209090crd,sea,BaldDo00,targets,6,,,,,
player,201209090crd,sea,BaldDo00,rec,2,,,,,
player,201209090crd,sea,BaldDo00,rec_yds,5,,,,,
player,201209090crd,sea,BaldDo00,rec_td,0,,,,,
player,201209090crd,sea,BaldDo00,rec_long,4,,,,,
player,201209090crd,sea,BaldDo00,fumbles,0,,,,,
player,201209090crd,sea,BaldDo00,fumbles_lost,0,,,,,
player,201209090crd,sea,McCoAn00,pass_cmp,0,,,,,
player,201209090crd,sea,McCoAn00,pass_att,0,,,,,
player,201209090crd,sea,McCoAn00,pass_yds,0,,,,,
player,201209090crd,sea,McCoAn00,pass_td,0,,,,,
player,201209090crd,sea,McCoAn00,pass_int,0,,,,,
player,201209090crd,sea,McCoAn00,pass_sacked,0,,,,,
player,201209090crd,sea,McCoAn00,pass_sacked_yds,0,,,,,
player,201209090crd,sea,McCoAn00,pass_long,0,,,,,
player,201209090crd,sea,McCoAn00,pass_rating,,,,,,
player,201209090crd,sea,McCoAn00,rush_att,0,,,,,
player,201209090crd,sea,McCoAn00,rush_yds,0,,,,,
player,201209090crd,sea,McCoAn00,rush_td,0,,,,,
player,201209090crd,sea,McCoAn00,rush_long,0,,,,,
player,201209090crd,sea,McCoAn00,targets,1,,,,,
player,201209090crd,sea,McCoAn00,rec,0,,,,,
player,201209090crd,sea,McCoAn00,rec_yds,0,,,,,
player,201209090crd,sea,McCoAn00,rec_td,0,,,,,
player,201209090crd,sea,McCoAn00,rec_long,0,,,,,
player,201209090crd,sea,McCoAn00,fumbles,0,,,,,
player,201209090crd,sea,McCoAn00,fumbles_lost,0,,,,,
player,201209090crd,sea,ObomBe00,pass_cmp,0,,,,,
player,201209090crd,sea,ObomBe00,pass_att,0,,,,,
player,201209090crd,sea,ObomBe00,pass_yds,0,,,,,
player,201209090crd,sea,ObomBe00,pass_td,0,,,,,
player,201209090crd,sea,ObomBe00,pass_int,0,,,,,
player,201209090crd,sea,ObomBe00,pass_sacked,0,,,,,
player,201209090crd,sea,ObomBe00,pass_sacked_yds,0,,,,,
player,201209090crd,sea,ObomBe00,pass_long,0,,,,,
player,201209090crd,sea,ObomBe00,pass_rating,,,,,,
player,201209090crd,sea,ObomBe00,rush_att,0,,,,,
player,201209090crd,sea,ObomBe00,rush_yds,0,,,,,
player,201209090crd,sea,ObomBe00,rush_td,0,,,,,
player,201209090crd,sea,ObomBe00,rush_long,0,,,,,
player,201209090crd,sea,ObomBe00,targets,1,,,,,
player,201209090crd,sea,ObomBe00,rec,0,,,,,
player,201209090crd,sea,ObomBe00,rec_yds,0,,,,,
player,201209090crd,sea,ObomBe00,rec_td,0,,,,,
player,201209090crd,sea,ObomBe00,rec_long,0,,,,,
player,201209090crd,sea,ObomBe00,fumbles,0,,,,,
player,201209090crd,sea,ObomBe00,fumbles_lost,0,,,,,
player,201209090crd,crd,SkelJo00,pass_cmp,14,,,,,
player,201209090crd,crd,SkelJo00,pass_att,28,,,,,
player,201209090crd,crd,SkelJo00,pass_yds,149,,,,,
player,201209090crd,crd,SkelJo00,pass_td,0,,,,,
player,201209090crd,crd,SkelJo00,pass_int,1,,,,,
player,201209090crd,crd,SkelJo00,pass_sacked,1,,,,,
player,201209090crd,crd,SkelJo00,pass_sacked_yds,5,,,,,
player,201209090crd,crd,SkelJo00,pass_long,23,,,,,
player,201209090crd,crd,SkelJo00,pass_rating,51.0,,,,,
player,201209090crd,crd,SkelJo00,rush_att,1,,,,,
player,201209090crd,crd,SkelJo00,rush_yds,2,,,,,
player,201209090crd,crd,SkelJo00,rush_td,0,,,,,
player,201209090crd,crd,SkelJo00,rush_long,2,,,,,
player,201209090crd,crd,SkelJo00,targets,0,,,,,
player,201209090crd,crd,SkelJo00,rec,0,,,,,
player,201209090crd,crd,SkelJo00,rec_yds,0,,,,,
player,201209090crd,crd,SkelJo00,rec_td,0,,,,,
player,201209090crd,crd,SkelJo00,rec_long,0,,,,,
player,201209090crd,crd,SkelJo00,fumbles,1,,,,,
player,201209090crd,crd,SkelJo00,fumbles_lost,0,,,,,
player,201209090crd,crd,KolbKe00,pass_cmp,6,,,,,
player,201209090crd,crd,KolbKe00,pass_att,8,,,,,
player,201209090crd,crd,KolbKe00,pass_yds,66,,,,,
player,201209090crd,crd,KolbKe00,pass_td,1,,,,,
player,201209090crd,crd,KolbKe00,pass_int,0,,,,,
player,201209090crd,crd,KolbKe00,pass_sacked,0,,,,,
player,201209090crd,crd,KolbKe00,pass_sacked_yds,0,,,,,
player,201209090crd,crd,KolbKe00,pass_long,23,,,,,
player,201209090crd,crd,KolbKe00,pass_rating,138.5,,,,,
player,201209090crd,crd,KolbKe00,rush_att,1,,,,,
player,201209090crd,crd,KolbKe00,rush_yds,-1,,,,,
player,201209090crd,crd,KolbKe00,rush_td,0,,,,,
player,201209090crd,crd,KolbKe00,rush_long,-1,,,,,
player,201209090crd,crd,KolbKe00,targets,0,,,,,
player,201209090crd,crd,KolbKe00,rec,0,,,,,
player,201209090crd,crd,KolbKe00,rec_yds,0,,,,,
player,201209090crd,crd,KolbKe00,rec_td,0,,,,,
player,201209090crd,crd,KolbKe00,rec_long,0,,,,,
player,201209090crd,crd,KolbKe00,fumbles,0,,,,,
player,201209090crd,crd,KolbKe00,fumbles_lost,0,,,,,
player,201209090crd,crd,RobeAn00,pass_cmp,0,,,,,
player,201209090crd,crd,RobeAn00,pass_att,0,,,,,
player,201209090crd,crd,RobeAn00,pass_yds,0,,,,,
player,201209090crd,crd,RobeAn00,pass_td,0,,,,,
player,201209090crd,crd,RobeAn00,pass_int,0,,,,,
player,201209090crd,crd,RobeAn00,pass_sacked,0,,,,,
player,201209090crd,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201209090crd,crd,RobeAn00,pass_long,0,,,,,
player,201209090crd,crd,RobeAn00,pass_rating,,,,,,
player,201209090crd,crd,RobeAn00,rush_att,1,,,,,
player,201209090crd,crd,RobeAn00,rush_yds,15,,,,,
player,201209090crd,crd,RobeAn00,rush_td,0,,,,,
player,201209090crd,crd,RobeAn00,rush_long,15,,,,,
player,201209090crd,crd,RobeAn00,targets,9,,,,,
player,201209090crd,crd,RobeAn00,rec,5,,,,,
player,201209090crd,crd,RobeAn00,rec_yds,54,,,,,
player,201209090crd,crd,RobeAn00,rec_td,1,,,,,
player,201209090crd,crd,RobeAn00,rec_long,19,,,,,
player,201209090crd,crd,RobeAn00,fumbles,0,,,,,
player,201209090crd,crd,RobeAn00,fumbles_lost,0,,,,,
player,201209090crd,crd,WellCh00,pass_cmp,0,,,,,
player,201209090crd,crd,WellCh00,pass_att,0,,,,,
player,201209090crd,crd,WellCh00,pass_yds,0,,,,,
player,201209090crd,crd,WellCh00,pass_td,0,,,,,
player,201209090crd,crd,WellCh00,pass_int,0,,,,,
player,201209090crd,crd,WellCh00,pass_sacked,0,,,,,
player,201209090crd,crd,WellCh00,pass_sacked_yds,0,,,,,
player,201209090crd,crd,WellCh00,pass_long,0,,,,,
player,201209090crd,crd,WellCh00,pass_rating,,,,,,
player,201209090crd,crd,WellCh00,rush_att,7,,,,,
player,201209090crd,crd,WellCh00,rush_yds,14,,,,,
player,201209090crd,crd,WellCh00,rush_td,0,,,,,
player,201209090crd,crd,WellCh00,rush_long,9,,,,,
player,201209090crd,crd,WellCh00,targets,0,,,,,
player,201209090crd,crd,WellCh00,rec,0,,,,,
player,201209090crd,crd,WellCh00,rec_yds,0,,,,,
player,201209090crd,crd,WellCh00,rec_td,0,,,,,
player,201209090crd,crd,WellCh00,rec_long,0,,,,,
player,201209090crd,crd,WellCh00,fumbles,0,,,,,
player,201209090crd,crd,WellCh00,fumbles_lost,0,,,,,
player,201209090crd,crd,WillRy00,pass_cmp,0,,,,,
player,201209090crd,crd,WillRy00,pass_att,0,,,,,
player,201209090crd,crd,WillRy00,pass_yds,0,,,,,
player,201209090crd,crd,WillRy00,pass_td,0,,,,,
player,201209090crd,crd,WillRy00,pass_int,0,,,,,
player,201209090crd,crd,WillRy00,pass_sacked,0,,,,,
player,201209090crd,crd,WillRy00,pass_sacked_yds,0,,,,,
player,201209090crd,crd,WillRy00,pass_long,0,,,,,
player,201209090crd,crd,WillRy00,pass_rating,,,,,,
player,201209090crd,crd,WillRy00,rush_att,8,,,,,
player,201209090crd,crd,WillRy00,rush_yds,9,,,,,
player,201209090crd,crd,WillRy00,rush_td,0,,,,,
player,201209090crd,crd,WillRy00,rush_long,4,,,,,
player,201209090crd,crd,WillRy00,targets,3,,,,,
player,201209090crd,crd,WillRy00,rec,2,,,,,
player,201209090crd,crd,WillRy00,rec_yds,17,,,,,
player,201209090crd,crd,WillRy00,rec_td,0,,,,,
player,201209090crd,crd,WillRy00,rec_long,12,,,,,
player,201209090crd,crd,WillRy00,fumbles,1,,,,,
player,201209090crd,crd,WillRy00,fumbles_lost,1,,,,,
player,201209090crd,crd,StepLa00,pass_cmp,0,,,,,
player,201209090crd,crd,StepLa00,pass_att,0,,,,,
player,201209090crd,crd,StepLa00,pass_yds,0,,,,,
player,201209090crd,crd,StepLa00,pass_td,0,,,,,
player,201209090crd,crd,StepLa00,pass_int,0,,,,,
player,201209090crd,crd,StepLa00,pass_sacked,0,,,,,
player,201209090crd,crd,StepLa00,pass_sacked_yds,0,,,,,
player,201209090crd,crd,StepLa00,pass_long,0,,,,,
player,201209090crd,crd,StepLa00,pass_rating,,,,,,
player,201209090crd,crd,StepLa00,rush_att,2,,,,,
player,201209090crd,crd,StepLa00,rush_yds,4,,,,,
player,201209090crd,crd,StepLa00,rush_td,1,,,,,
player,201209090crd,crd,StepLa00,rush_long,3,,,,,
player,201209090crd,crd,StepLa00,targets,1,,,,,
player,201209090crd,crd,StepLa00,rec,1,,,,,
player,201209090crd,crd,StepLa00,rec_yds,4,,,,,
player,201209090crd,crd,StepLa00,rec_td,0,,,,,
player,201209090crd,crd,StepLa00,rec_long,4,,,,,
player,201209090crd,crd,StepLa00,fumbles,0,,,,,
player,201209090crd,crd,StepLa00,fumbles_lost,0,,,,,
player,201209090crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201209090crd,crd,FitzLa00,pass_att,0,,,,,
player,201209090crd,crd,FitzLa00,pass_yds,0,,,,,
player,201209090crd,crd,FitzLa00,pass_td,0,,,,,
player,201209090crd,crd,FitzLa00,pass_int,0,,,,,
player,201209090crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201209090crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201209090crd,crd,FitzLa00,pass_long,0,,,,,
player,201209090crd,crd,FitzLa00,pass_rating,,,,,,
player,201209090crd,crd,FitzLa00,rush_att,0,,,,,
player,201209090crd,crd,FitzLa00,rush_yds,0,,,,,
player,201209090crd,crd,FitzLa00,rush_td,0,,,,,
player,201209090crd,crd,FitzLa00,rush_long,0,,,,,
player,201209090crd,crd,FitzLa00,targets,11,,,,,
player,201209090crd,crd,FitzLa00,rec,4,,,,,
player,201209090crd,crd,FitzLa00,rec_yds,63,,,,,
player,201209090crd,crd,FitzLa00,rec_td,0,,,,,
player,201209090crd,crd,FitzLa00,rec_long,23,,,,,
player,201209090crd,crd,FitzLa00,fumbles,0,,,,,
player,201209090crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201209090crd,crd,DoucEa00,pass_cmp,0,,,,,
player,201209090crd,crd,DoucEa00,pass_att,0,,,,,
player,201209090crd,crd,DoucEa00,pass_yds,0,,,,,
player,201209090crd,crd,DoucEa00,pass_td,0,,,,,
player,201209090crd,crd,DoucEa00,pass_int,0,,,,,
player,201209090crd,crd,DoucEa00,pass_sacked,0,,,,,
player,201209090crd,crd,DoucEa00,pass_sacked_yds,0,,,,,
player,201209090crd,crd,DoucEa00,pass_long,0,,,,,
player,201209090crd,crd,DoucEa00,pass_rating,,,,,,
player,201209090crd,crd,DoucEa00,rush_att,0,,,,,
player,201209090crd,crd,DoucEa00,rush_yds,0,,,,,
player,201209090crd,crd,DoucEa00,rush_td,0,,,,,
player,201209090crd,crd,DoucEa00,rush_long,0,,,,,
player,201209090crd,crd,DoucEa00,targets,3,,,,,
player,201209090crd,crd,DoucEa00,rec,3,,,,,
player,201209090crd,crd,DoucEa00,rec_yds,37,,,,,
player,201209090crd,crd,DoucEa00,rec_td,0,,,,,
player,201209090crd,crd,DoucEa00,rec_long,18,,,,,
player,201209090crd,crd,DoucEa00,fumbles,0,,,,,
player,201209090crd,crd,DoucEa00,fumbles_lost,0,,,,,
player,201209090crd,crd,HeapTo00,pass_cmp,0,,,,,
player,201209090crd,crd,HeapTo00,pass_att,0,,,,,
player,201209090crd,crd,HeapTo00,pass_yds,0,,,,,
player,201209090crd,crd,HeapTo00,pass_td,0,,,,,
player,201209090crd,crd,HeapTo00,pass_int,0,,,,,
player,201209090crd,crd,HeapTo00,pass_sacked,0,,,,,
player,201209090crd,crd,HeapTo00,pass_sacked_yds,0,,,,,
player,201209090crd,crd,HeapTo00,pass_long,0,,,,,
player,201209090crd,crd,HeapTo00,pass_rating,,,,,,
player,201209090crd,crd,HeapTo00,rush_att,0,,,,,
player,201209090crd,crd,HeapTo00,rush_yds,0,,,,,
player,201209090crd,crd,HeapTo00,rush_td,0,,,,,
player,201209090crd,crd,HeapTo00,rush_long,0,,,,,
player,201209090crd,crd,HeapTo00,targets,4,,,,,
player,201209090crd,crd,HeapTo00,rec,3,,,,,
player,201209090crd,crd,HeapTo00,rec_yds,32,,,,,
player,201209090crd,crd,HeapTo00,rec_td,0,,,,,
player,201209090crd,crd,HeapTo00,rec_long,13,,,,,
player,201209090crd,crd,HeapTo00,fumbles,0,,,,,
player,201209090crd,crd,HeapTo00,fumbles_lost,0,,,,,
player,201209090crd,crd,KingJe00,pass_cmp,0,,,,,
player,201209090crd,crd,KingJe00,pass_att,0,,,,,
player,201209090crd,crd,KingJe00,pass_yds,0,,,,,
player,201209090crd,crd,KingJe00,pass_td,0,,,,,
player,201209090crd,crd,KingJe00,pass_int,0,,,,,
player,201209090crd,crd,KingJe00,pass_sacked,0,,,,,
player,201209090crd,crd,KingJe00,pass_sacked_yds,0,,,,,
player,201209090crd,crd,KingJe00,pass_long,0,,,,,
player,201209090crd,crd,KingJe00,pass_rating,,,,,,
player,201209090crd,crd,KingJe00,rush_att,0,,,,,
player,201209090crd,crd,KingJe00,rush_yds,0,,,,,
player,201209090crd,crd,KingJe00,rush_td,0,,,,,
player,201209090crd,crd,KingJe00,rush_long,0,,,,,
player,201209090crd,crd,KingJe00,targets,3,,,,,
player,201209090crd,crd,KingJe00,rec,2,,,,,
player,201209090crd,crd,KingJe00,rec_yds,8,,,,,
player,201209090crd,crd,KingJe00,rec_td,0,,,,,
player,201209090crd,crd,KingJe00,rec_long,5,,,,,
player,201209090crd,crd,KingJe00,fumbles,0,,,,,
player,201209090crd,crd,KingJe00,fumbles_lost,0,,,,,
player,201209090crd,crd,FloyMi00,pass_cmp,0,,,,,
player,201209090crd,crd,FloyMi00,pass_att,0,,,,,
player,201209090crd,crd,FloyMi00,pass_yds,0,,,,,
player,201209090crd,crd,FloyMi00,pass_td,0,,,,,
player,201209090crd,crd,FloyMi00,pass_int,0,,,,,
player,201209090crd,crd,FloyMi00,pass_sacked,0,,,,,
player,201209090crd,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201209090crd,crd,FloyMi00,pass_long,0,,,,,
player,201209090crd,crd,FloyMi00,pass_rating,,,,,,
player,201209090crd,crd,FloyMi00,rush_att,0,,,,,
player,201209090crd,crd,FloyMi00,rush_yds,0,,,,,
player,201209090crd,crd,FloyMi00,rush_td,0,,,,,
player,201209090crd,crd,FloyMi00,rush_long,0,,,,,
player,201209090crd,crd,FloyMi00,targets,1,,,,,
