game,2012,7,20121021,201210210htx,rav,"Baltimore Ravens",13,htx,"Houston Texans",43
player,201210210htx,rav,PollBe20,tackles_assists,1,,,,,
player,201210210htx,rav,PollBe20,tackles_loss,0,,,,,
player,201210210htx,rav,PollBe20,qb_hits,0,,,,,
player,201210210htx,rav,PollBe20,fumbles_rec,0,,,,,
player,201210210htx,rav,PollBe20,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,PollBe20,fumbles_rec_td,0,,,,,
player,201210210htx,rav,PollBe20,fumbles_forced,0,,,,,
player,201210210htx,rav,JoneAr22,def_int,0,,,,,
player,201210210htx,rav,JoneAr22,def_int_yds,0,,,,,
player,201210210htx,rav,JoneAr22,def_int_td,0,,,,,
player,201210210htx,rav,JoneAr22,def_int_long,0,,,,,
player,201210210htx,rav,JoneAr22,pass_defended,0,,,,,
player,201210210htx,rav,JoneAr22,sacks,0.0,,,,,
player,201210210htx,rav,JoneAr22,tackles_combined,6,,,,,
player,201210210htx,rav,JoneAr22,tackles_solo,1,,,,,
player,201210210htx,rav,JoneAr22,tackles_assists,5,,,,,
player,201210210htx,rav,JoneAr22,tackles_loss,0,,,,,
player,201210210htx,rav,JoneAr22,qb_hits,1,,,,,
player,201210210htx,rav,JoneAr22,fumbles_rec,0,,,,,
player,201210210htx,rav,JoneAr22,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,JoneAr22,fumbles_rec_td,0,,,,,
player,201210210htx,rav,JoneAr22,fumbles_forced,0,,,,,
player,201210210htx,rav,ReedEd00,def_int,0,,,,,
player,201210210htx,rav,ReedEd00,def_int_yds,0,,,,,
player,201210210htx,rav,ReedEd00,def_int_td,0,,,,,
player,201210210htx,rav,ReedEd00,def_int_long,0,,,,,
player,201210210htx,rav,ReedEd00,pass_defended,0,,,,,
player,201210210htx,rav,ReedEd00,sacks,0.0,,,,,
player,201210210htx,rav,ReedEd00,tackles_combined,6,,,,,
player,201210210htx,rav,ReedEd00,tackles_solo,5,,,,,
player,201210210htx,rav,ReedEd00,tackles_assists,1,,,,,
player,201210210htx,rav,ReedEd00,tackles_loss,0,,,,,
player,201210210htx,rav,ReedEd00,qb_hits,0,,,,,
player,201210210htx,rav,ReedEd00,fumbles_rec,0,,,,,
player,201210210htx,rav,ReedEd00,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,ReedEd00,fumbles_rec_td,0,,,,,
player,201210210htx,rav,ReedEd00,fumbles_forced,0,,,,,
player,201210210htx,rav,McClJa01,def_int,0,,,,,
player,201210210htx,rav,McClJa01,def_int_yds,0,,,,,
player,201210210htx,rav,McClJa01,def_int_td,0,,,,,
player,201210210htx,rav,McClJa01,def_int_long,0,,,,,
player,201210210htx,rav,McClJa01,pass_defended,1,,,,,
player,201210210htx,rav,McClJa01,sacks,0.0,,,,,
player,201210210htx,rav,McClJa01,tackles_combined,4,,,,,
player,201210210htx,rav,McClJa01,tackles_solo,3,,,,,
player,201210210htx,rav,McClJa01,tackles_assists,1,,,,,
player,201210210htx,rav,McClJa01,tackles_loss,0,,,,,
player,201210210htx,rav,McClJa01,qb_hits,0,,,,,
player,201210210htx,rav,McClJa01,fumbles_rec,0,,,,,
player,201210210htx,rav,McClJa01,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,McClJa01,fumbles_rec_td,0,,,,,
player,201210210htx,rav,McClJa01,fumbles_forced,0,,,,,
player,201210210htx,rav,SmitJi03,def_int,0,,,,,
player,201210210htx,rav,SmitJi03,def_int_yds,0,,,,,
player,201210210htx,rav,SmitJi03,def_int_td,0,,,,,
player,201210210htx,rav,SmitJi03,def_int_long,0,,,,,
player,201210210htx,rav,SmitJi03,pass_defended,0,,,,,
player,201210210htx,rav,SmitJi03,sacks,0.0,,,,,
player,201210210htx,rav,SmitJi03,tackles_combined,4,,,,,
player,201210210htx,rav,SmitJi03,tackles_solo,4,,,,,
player,201210210htx,rav,SmitJi03,tackles_assists,0,,,,,
player,201210210htx,rav,SmitJi03,tackles_loss,0,,,,,
player,201210210htx,rav,SmitJi03,qb_hits,0,,,,,
player,201210210htx,rav,SmitJi03,fumbles_rec,0,,,,,
player,201210210htx,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201210210htx,rav,SmitJi03,fumbles_forced,0,,,,,
player,201210210htx,rav,UpshCo00,def_int,0,,,,,
player,201210210htx,rav,UpshCo00,def_int_yds,0,,,,,
player,201210210htx,rav,UpshCo00,def_int_td,0,,,,,
player,201210210htx,rav,UpshCo00,def_int_long,0,,,,,
player,201210210htx,rav,UpshCo00,pass_defended,0,,,,,
player,201210210htx,rav,UpshCo00,sacks,0.0,,,,,
player,201210210htx,rav,UpshCo00,tackles_combined,4,,,,,
player,201210210htx,rav,UpshCo00,tackles_solo,2,,,,,
player,201210210htx,rav,UpshCo00,tackles_assists,2,,,,,
player,201210210htx,rav,UpshCo00,tackles_loss,1,,,,,
player,201210210htx,rav,UpshCo00,qb_hits,0,,,,,
player,201210210htx,rav,UpshCo00,fumbles_rec,0,,,,,
player,201210210htx,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201210210htx,rav,UpshCo00,fumbles_forced,0,,,,,
player,201210210htx,rav,GrahCo99,def_int,0,,,,,
player,201210210htx,rav,GrahCo99,def_int_yds,0,,,,,
player,201210210htx,rav,GrahCo99,def_int_td,0,,,,,
player,201210210htx,rav,GrahCo99,def_int_long,0,,,,,
player,201210210htx,rav,GrahCo99,pass_defended,0,,,,,
player,201210210htx,rav,GrahCo99,sacks,0.0,,,,,
player,201210210htx,rav,GrahCo99,tackles_combined,3,,,,,
player,201210210htx,rav,GrahCo99,tackles_solo,3,,,,,
player,201210210htx,rav,GrahCo99,tackles_assists,0,,,,,
player,201210210htx,rav,GrahCo99,tackles_loss,0,,,,,
player,201210210htx,rav,GrahCo99,qb_hits,0,,,,,
player,201210210htx,rav,GrahCo99,fumbles_rec,0,,,,,
player,201210210htx,rav,GrahCo99,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,GrahCo99,fumbles_rec_td,0,,,,,
player,201210210htx,rav,GrahCo99,fumbles_forced,1,,,,,
player,201210210htx,rav,CodyTe99,def_int,0,,,,,
player,201210210htx,rav,CodyTe99,def_int_yds,0,,,,,
player,201210210htx,rav,CodyTe99,def_int_td,0,,,,,
player,201210210htx,rav,CodyTe99,def_int_long,0,,,,,
player,201210210htx,rav,CodyTe99,pass_defended,0,,,,,
player,201210210htx,rav,CodyTe99,sacks,0.0,,,,,
player,201210210htx,rav,CodyTe99,tackles_combined,2,,,,,
player,201210210htx,rav,CodyTe99,tackles_solo,1,,,,,
player,201210210htx,rav,CodyTe99,tackles_assists,1,,,,,
player,201210210htx,rav,CodyTe99,tackles_loss,0,,,,,
player,201210210htx,rav,CodyTe99,qb_hits,0,,,,,
player,201210210htx,rav,CodyTe99,fumbles_rec,0,,,,,
player,201210210htx,rav,CodyTe99,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,CodyTe99,fumbles_rec_td,0,,,,,
player,201210210htx,rav,CodyTe99,fumbles_forced,0,,,,,
player,201210210htx,rav,KrugPa99,def_int,0,,,,,
player,201210210htx,rav,KrugPa99,def_int_yds,0,,,,,
player,201210210htx,rav,KrugPa99,def_int_td,0,,,,,
player,201210210htx,rav,KrugPa99,def_int_long,0,,,,,
player,201210210htx,rav,KrugPa99,pass_defended,1,,,,,
player,201210210htx,rav,KrugPa99,sacks,0.0,,,,,
player,201210210htx,rav,KrugPa99,tackles_combined,2,,,,,
player,201210210htx,rav,KrugPa99,tackles_solo,2,,,,,
player,201210210htx,rav,KrugPa99,tackles_assists,0,,,,,
player,201210210htx,rav,KrugPa99,tackles_loss,0,,,,,
player,201210210htx,rav,KrugPa99,qb_hits,0,,,,,
player,201210210htx,rav,KrugPa99,fumbles_rec,0,,,,,
player,201210210htx,rav,KrugPa99,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,KrugPa99,fumbles_rec_td,0,,,,,
player,201210210htx,rav,KrugPa99,fumbles_forced,0,,,,,
player,201210210htx,rav,McClAl00,def_int,0,,,,,
player,201210210htx,rav,McClAl00,def_int_yds,0,,,,,
player,201210210htx,rav,McClAl00,def_int_td,0,,,,,
player,201210210htx,rav,McClAl00,def_int_long,0,,,,,
player,201210210htx,rav,McClAl00,pass_defended,0,,,,,
player,201210210htx,rav,McClAl00,sacks,0.0,,,,,
player,201210210htx,rav,McClAl00,tackles_combined,2,,,,,
player,201210210htx,rav,McClAl00,tackles_solo,1,,,,,
player,201210210htx,rav,McClAl00,tackles_assists,1,,,,,
player,201210210htx,rav,McClAl00,tackles_loss,0,,,,,
player,201210210htx,rav,McClAl00,qb_hits,0,,,,,
player,201210210htx,rav,McClAl00,fumbles_rec,0,,,,,
player,201210210htx,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201210210htx,rav,McClAl00,fumbles_forced,0,,,,,
player,201210210htx,rav,NgatHa20,def_int,0,,,,,
player,201210210htx,rav,NgatHa20,def_int_yds,0,,,,,
player,201210210htx,rav,NgatHa20,def_int_td,0,,,,,
player,201210210htx,rav,NgatHa20,def_int_long,0,,,,,
player,201210210htx,rav,NgatHa20,pass_defended,0,,,,,
player,201210210htx,rav,NgatHa20,sacks,0.0,,,,,
player,201210210htx,rav,NgatHa20,tackles_combined,2,,,,,
player,201210210htx,rav,NgatHa20,tackles_solo,0,,,,,
player,201210210htx,rav,NgatHa20,tackles_assists,2,,,,,
player,201210210htx,rav,NgatHa20,tackles_loss,0,,,,,
player,201210210htx,rav,NgatHa20,qb_hits,0,,,,,
player,201210210htx,rav,NgatHa20,fumbles_rec,0,,,,,
player,201210210htx,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201210210htx,rav,NgatHa20,fumbles_forced,0,,,,,
player,201210210htx,rav,TysoDe00,def_int,0,,,,,
player,201210210htx,rav,TysoDe00,def_int_yds,0,,,,,
player,201210210htx,rav,TysoDe00,def_int_td,0,,,,,
player,201210210htx,rav,TysoDe00,def_int_long,0,,,,,
player,201210210htx,rav,TysoDe00,pass_defended,0,,,,,
player,201210210htx,rav,TysoDe00,sacks,0.0,,,,,
player,201210210htx,rav,TysoDe00,tackles_combined,2,,,,,
player,201210210htx,rav,TysoDe00,tackles_solo,1,,,,,
player,201210210htx,rav,TysoDe00,tackles_assists,1,,,,,
player,201210210htx,rav,TysoDe00,tackles_loss,0,,,,,
player,201210210htx,rav,TysoDe00,qb_hits,0,,,,,
player,201210210htx,rav,TysoDe00,fumbles_rec,0,,,,,
player,201210210htx,rav,TysoDe00,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,TysoDe00,fumbles_rec_td,0,,,,,
player,201210210htx,rav,TysoDe00,fumbles_forced,0,,,,,
player,201210210htx,rav,AlleAn01,def_int,0,,,,,
player,201210210htx,rav,AlleAn01,def_int_yds,0,,,,,
player,201210210htx,rav,AlleAn01,def_int_td,0,,,,,
player,201210210htx,rav,AlleAn01,def_int_long,0,,,,,
player,201210210htx,rav,AlleAn01,pass_defended,0,,,,,
player,201210210htx,rav,AlleAn01,sacks,0.0,,,,,
player,201210210htx,rav,AlleAn01,tackles_combined,1,,,,,
player,201210210htx,rav,AlleAn01,tackles_solo,1,,,,,
player,201210210htx,rav,AlleAn01,tackles_assists,0,,,,,
player,201210210htx,rav,AlleAn01,tackles_loss,0,,,,,
player,201210210htx,rav,AlleAn01,qb_hits,0,,,,,
player,201210210htx,rav,AlleAn01,fumbles_rec,0,,,,,
player,201210210htx,rav,AlleAn01,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,AlleAn01,fumbles_rec_td,0,,,,,
player,201210210htx,rav,AlleAn01,fumbles_forced,0,,,,,
player,201210210htx,rav,AyanBr99,def_int,0,,,,,
player,201210210htx,rav,AyanBr99,def_int_yds,0,,,,,
player,201210210htx,rav,AyanBr99,def_int_td,0,,,,,
player,201210210htx,rav,AyanBr99,def_int_long,0,,,,,
player,201210210htx,rav,AyanBr99,pass_defended,0,,,,,
player,201210210htx,rav,AyanBr99,sacks,0.0,,,,,
player,201210210htx,rav,AyanBr99,tackles_combined,1,,,,,
player,201210210htx,rav,AyanBr99,tackles_solo,1,,,,,
player,201210210htx,rav,AyanBr99,tackles_assists,0,,,,,
player,201210210htx,rav,AyanBr99,tackles_loss,0,,,,,
player,201210210htx,rav,AyanBr99,qb_hits,0,,,,,
player,201210210htx,rav,AyanBr99,fumbles_rec,0,,,,,
player,201210210htx,rav,AyanBr99,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,AyanBr99,fumbles_rec_td,0,,,,,
player,201210210htx,rav,AyanBr99,fumbles_forced,0,,,,,
player,201210210htx,rav,BrowCh05,def_int,0,,,,,
player,201210210htx,rav,BrowCh05,def_int_yds,0,,,,,
player,201210210htx,rav,BrowCh05,def_int_td,0,,,,,
player,201210210htx,rav,BrowCh05,def_int_long,0,,,,,
player,201210210htx,rav,BrowCh05,pass_defended,0,,,,,
player,201210210htx,rav,BrowCh05,sacks,0.0,,,,,
player,201210210htx,rav,BrowCh05,tackles_combined,1,,,,,
player,201210210htx,rav,BrowCh05,tackles_solo,1,,,,,
player,201210210htx,rav,BrowCh05,tackles_assists,0,,,,,
player,201210210htx,rav,BrowCh05,tackles_loss,0,,,,,
player,201210210htx,rav,BrowCh05,qb_hits,0,,,,,
player,201210210htx,rav,BrowCh05,fumbles_rec,0,,,,,
player,201210210htx,rav,BrowCh05,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,BrowCh05,fumbles_rec_td,0,,,,,
player,201210210htx,rav,BrowCh05,fumbles_forced,0,,,,,
player,201210210htx,rav,HallBr00,def_int,0,,,,,
player,201210210htx,rav,HallBr00,def_int_yds,0,,,,,
player,201210210htx,rav,HallBr00,def_int_td,0,,,,,
player,201210210htx,rav,HallBr00,def_int_long,0,,,,,
player,201210210htx,rav,HallBr00,pass_defended,0,,,,,
player,201210210htx,rav,HallBr00,sacks,0.0,,,,,
player,201210210htx,rav,HallBr00,tackles_combined,1,,,,,
player,201210210htx,rav,HallBr00,tackles_solo,0,,,,,
player,201210210htx,rav,HallBr00,tackles_assists,1,,,,,
player,201210210htx,rav,HallBr00,tackles_loss,0,,,,,
player,201210210htx,rav,HallBr00,qb_hits,0,,,,,
player,201210210htx,rav,HallBr00,fumbles_rec,0,,,,,
player,201210210htx,rav,HallBr00,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,HallBr00,fumbles_rec_td,0,,,,,
player,201210210htx,rav,HallBr00,fumbles_forced,0,,,,,
player,201210210htx,rav,IhedJa00,def_int,0,,,,,
player,201210210htx,rav,IhedJa00,def_int_yds,0,,,,,
player,201210210htx,rav,IhedJa00,def_int_td,0,,,,,
player,201210210htx,rav,IhedJa00,def_int_long,0,,,,,
player,201210210htx,rav,IhedJa00,pass_defended,0,,,,,
player,201210210htx,rav,IhedJa00,sacks,0.0,,,,,
player,201210210htx,rav,IhedJa00,tackles_combined,0,,,,,
player,201210210htx,rav,IhedJa00,tackles_solo,0,,,,,
player,201210210htx,rav,IhedJa00,tackles_assists,0,,,,,
player,201210210htx,rav,IhedJa00,tackles_loss,0,,,,,
player,201210210htx,rav,IhedJa00,qb_hits,1,,,,,
player,201210210htx,rav,IhedJa00,fumbles_rec,0,,,,,
player,201210210htx,rav,IhedJa00,fumbles_rec_yds,0,,,,,
player,201210210htx,rav,IhedJa00,fumbles_rec_td,0,,,,,
player,201210210htx,rav,IhedJa00,fumbles_forced,0,,,,,
player,201210210htx,htx,JoseJo20,def_int,1,,,,,
player,201210210htx,htx,JoseJo20,def_int_yds,52,,,,,
player,201210210htx,htx,JoseJo20,def_int_td,1,,,,,
player,201210210htx,htx,JoseJo20,def_int_long,52,,,,,
player,201210210htx,htx,JoseJo20,pass_defended,1,,,,,
player,201210210htx,htx,JoseJo20,sacks,0.0,,,,,
player,201210210htx,htx,JoseJo20,tackles_combined,5,,,,,
player,201210210htx,htx,JoseJo20,tackles_solo,4,,,,,
player,201210210htx,htx,JoseJo20,tackles_assists,1,,,,,
player,201210210htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201210210htx,htx,JoseJo20,qb_hits,0,,,,,
player,201210210htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201210210htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201210210htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201210210htx,htx,QuinGl99,def_int,1,,,,,
player,201210210htx,htx,QuinGl99,def_int_yds,0,,,,,
player,201210210htx,htx,QuinGl99,def_int_td,0,,,,,
player,201210210htx,htx,QuinGl99,def_int_long,0,,,,,
player,201210210htx,htx,QuinGl99,pass_defended,3,,,,,
player,201210210htx,htx,QuinGl99,sacks,0.0,,,,,
player,201210210htx,htx,QuinGl99,tackles_combined,5,,,,,
player,201210210htx,htx,QuinGl99,tackles_solo,4,,,,,
player,201210210htx,htx,QuinGl99,tackles_assists,1,,,,,
player,201210210htx,htx,QuinGl99,tackles_loss,0,,,,,
player,201210210htx,htx,QuinGl99,qb_hits,0,,,,,
player,201210210htx,htx,QuinGl99,fumbles_rec,0,,,,,
player,201210210htx,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201210210htx,htx,QuinGl99,fumbles_forced,0,,,,,
player,201210210htx,htx,SmitAn22,def_int,0,,,,,
player,201210210htx,htx,SmitAn22,def_int_yds,0,,,,,
player,201210210htx,htx,SmitAn22,def_int_td,0,,,,,
player,201210210htx,htx,SmitAn22,def_int_long,0,,,,,
player,201210210htx,htx,SmitAn22,pass_defended,0,,,,,
player,201210210htx,htx,SmitAn22,sacks,2.0,,,,,
player,201210210htx,htx,SmitAn22,tackles_combined,3,,,,,
player,201210210htx,htx,SmitAn22,tackles_solo,3,,,,,
player,201210210htx,htx,SmitAn22,tackles_assists,0,,,,,
player,201210210htx,htx,SmitAn22,tackles_loss,2,,,,,
player,201210210htx,htx,SmitAn22,qb_hits,2,,,,,
player,201210210htx,htx,SmitAn22,fumbles_rec,0,,,,,
player,201210210htx,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201210210htx,htx,SmitAn22,fumbles_forced,0,,,,,
player,201210210htx,htx,BarwCo99,def_int,0,,,,,
player,201210210htx,htx,BarwCo99,def_int_yds,0,,,,,
player,201210210htx,htx,BarwCo99,def_int_td,0,,,,,
player,201210210htx,htx,BarwCo99,def_int_long,0,,,,,
player,201210210htx,htx,BarwCo99,pass_defended,1,,,,,
player,201210210htx,htx,BarwCo99,sacks,1.0,,,,,
player,201210210htx,htx,BarwCo99,tackles_combined,4,,,,,
player,201210210htx,htx,BarwCo99,tackles_solo,4,,,,,
player,201210210htx,htx,BarwCo99,tackles_assists,0,,,,,
player,201210210htx,htx,BarwCo99,tackles_loss,3,,,,,
player,201210210htx,htx,BarwCo99,qb_hits,4,,,,,
player,201210210htx,htx,BarwCo99,fumbles_rec,0,,,,,
player,201210210htx,htx,BarwCo99,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,BarwCo99,fumbles_rec_td,0,,,,,
player,201210210htx,htx,BarwCo99,fumbles_forced,0,,,,,
player,201210210htx,htx,MercWh00,def_int,0,,,,,
player,201210210htx,htx,MercWh00,def_int_yds,0,,,,,
player,201210210htx,htx,MercWh00,def_int_td,0,,,,,
player,201210210htx,htx,MercWh00,def_int_long,0,,,,,
player,201210210htx,htx,MercWh00,pass_defended,1,,,,,
player,201210210htx,htx,MercWh00,sacks,1.0,,,,,
player,201210210htx,htx,MercWh00,tackles_combined,3,,,,,
player,201210210htx,htx,MercWh00,tackles_solo,2,,,,,
player,201210210htx,htx,MercWh00,tackles_assists,1,,,,,
player,201210210htx,htx,MercWh00,tackles_loss,0,,,,,
player,201210210htx,htx,MercWh00,qb_hits,1,,,,,
player,201210210htx,htx,MercWh00,fumbles_rec,0,,,,,
player,201210210htx,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201210210htx,htx,MercWh00,fumbles_forced,1,,,,,
player,201210210htx,htx,BramBr00,def_int,0,,,,,
player,201210210htx,htx,BramBr00,def_int_yds,0,,,,,
player,201210210htx,htx,BramBr00,def_int_td,0,,,,,
player,201210210htx,htx,BramBr00,def_int_long,0,,,,,
player,201210210htx,htx,BramBr00,pass_defended,0,,,,,
player,201210210htx,htx,BramBr00,sacks,0.0,,,,,
player,201210210htx,htx,BramBr00,tackles_combined,3,,,,,
player,201210210htx,htx,BramBr00,tackles_solo,2,,,,,
player,201210210htx,htx,BramBr00,tackles_assists,1,,,,,
player,201210210htx,htx,BramBr00,tackles_loss,0,,,,,
player,201210210htx,htx,BramBr00,qb_hits,0,,,,,
player,201210210htx,htx,BramBr00,fumbles_rec,0,,,,,
player,201210210htx,htx,BramBr00,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,BramBr00,fumbles_rec_td,0,,,,,
player,201210210htx,htx,BramBr00,fumbles_forced,0,,,,,
player,201210210htx,htx,JackKa99,def_int,0,,,,,
player,201210210htx,htx,JackKa99,def_int_yds,0,,,,,
player,201210210htx,htx,JackKa99,def_int_td,0,,,,,
player,201210210htx,htx,JackKa99,def_int_long,0,,,,,
player,201210210htx,htx,JackKa99,pass_defended,0,,,,,
player,201210210htx,htx,JackKa99,sacks,0.0,,,,,
player,201210210htx,htx,JackKa99,tackles_combined,3,,,,,
player,201210210htx,htx,JackKa99,tackles_solo,3,,,,,
player,201210210htx,htx,JackKa99,tackles_assists,0,,,,,
player,201210210htx,htx,JackKa99,tackles_loss,0,,,,,
player,201210210htx,htx,JackKa99,qb_hits,0,,,,,
player,201210210htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201210210htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201210210htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201210210htx,htx,MannDa21,def_int,0,,,,,
player,201210210htx,htx,MannDa21,def_int_yds,0,,,,,
player,201210210htx,htx,MannDa21,def_int_td,0,,,,,
player,201210210htx,htx,MannDa21,def_int_long,0,,,,,
player,201210210htx,htx,MannDa21,pass_defended,0,,,,,
player,201210210htx,htx,MannDa21,sacks,0.0,,,,,
player,201210210htx,htx,MannDa21,tackles_combined,3,,,,,
player,201210210htx,htx,MannDa21,tackles_solo,3,,,,,
player,201210210htx,htx,MannDa21,tackles_assists,0,,,,,
player,201210210htx,htx,MannDa21,tackles_loss,0,,,,,
player,201210210htx,htx,MannDa21,qb_hits,0,,,,,
player,201210210htx,htx,MannDa21,fumbles_rec,0,,,,,
player,201210210htx,htx,MannDa21,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201210210htx,htx,MannDa21,fumbles_forced,0,,,,,
player,201210210htx,htx,ReedBr00,def_int,0,,,,,
player,201210210htx,htx,ReedBr00,def_int_yds,0,,,,,
player,201210210htx,htx,ReedBr00,def_int_td,0,,,,,
player,201210210htx,htx,ReedBr00,def_int_long,0,,,,,
player,201210210htx,htx,ReedBr00,pass_defended,0,,,,,
player,201210210htx,htx,ReedBr00,sacks,0.0,,,,,
player,201210210htx,htx,ReedBr00,tackles_combined,3,,,,,
player,201210210htx,htx,ReedBr00,tackles_solo,3,,,,,
player,201210210htx,htx,ReedBr00,tackles_assists,0,,,,,
player,201210210htx,htx,ReedBr00,tackles_loss,0,,,,,
player,201210210htx,htx,ReedBr00,qb_hits,0,,,,,
player,201210210htx,htx,ReedBr00,fumbles_rec,0,,,,,
player,201210210htx,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201210210htx,htx,ReedBr00,fumbles_forced,0,,,,,
player,201210210htx,htx,BallAl99,def_int,0,,,,,
player,201210210htx,htx,BallAl99,def_int_yds,0,,,,,
player,201210210htx,htx,BallAl99,def_int_td,0,,,,,
player,201210210htx,htx,BallAl99,def_int_long,0,,,,,
player,201210210htx,htx,BallAl99,pass_defended,0,,,,,
player,201210210htx,htx,BallAl99,sacks,0.0,,,,,
player,201210210htx,htx,BallAl99,tackles_combined,2,,,,,
player,201210210htx,htx,BallAl99,tackles_solo,0,,,,,
player,201210210htx,htx,BallAl99,tackles_assists,2,,,,,
player,201210210htx,htx,BallAl99,tackles_loss,0,,,,,
player,201210210htx,htx,BallAl99,qb_hits,0,,,,,
player,201210210htx,htx,BallAl99,fumbles_rec,0,,,,,
player,201210210htx,htx,BallAl99,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,BallAl99,fumbles_rec_td,0,,,,,
player,201210210htx,htx,BallAl99,fumbles_forced,0,,,,,
player,201210210htx,htx,CricJa00,def_int,0,,,,,
player,201210210htx,htx,CricJa00,def_int_yds,0,,,,,
player,201210210htx,htx,CricJa00,def_int_td,0,,,,,
player,201210210htx,htx,CricJa00,def_int_long,0,,,,,
player,201210210htx,htx,CricJa00,pass_defended,0,,,,,
player,201210210htx,htx,CricJa00,sacks,0.0,,,,,
player,201210210htx,htx,CricJa00,tackles_combined,2,,,,,
player,201210210htx,htx,CricJa00,tackles_solo,1,,,,,
player,201210210htx,htx,CricJa00,tackles_assists,1,,,,,
player,201210210htx,htx,CricJa00,tackles_loss,0,,,,,
player,201210210htx,htx,CricJa00,qb_hits,1,,,,,
player,201210210htx,htx,CricJa00,fumbles_rec,0,,,,,
player,201210210htx,htx,CricJa00,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,CricJa00,fumbles_rec_td,0,,,,,
player,201210210htx,htx,CricJa00,fumbles_forced,0,,,,,
player,201210210htx,htx,DobbTi20,def_int,0,,,,,
player,201210210htx,htx,DobbTi20,def_int_yds,0,,,,,
player,201210210htx,htx,DobbTi20,def_int_td,0,,,,,
player,201210210htx,htx,DobbTi20,def_int_long,0,,,,,
player,201210210htx,htx,DobbTi20,pass_defended,1,,,,,
player,201210210htx,htx,DobbTi20,sacks,0.0,,,,,
player,201210210htx,htx,DobbTi20,tackles_combined,2,,,,,
player,201210210htx,htx,DobbTi20,tackles_solo,2,,,,,
player,201210210htx,htx,DobbTi20,tackles_assists,0,,,,,
player,201210210htx,htx,DobbTi20,tackles_loss,1,,,,,
player,201210210htx,htx,DobbTi20,qb_hits,0,,,,,
player,201210210htx,htx,DobbTi20,fumbles_rec,0,,,,,
player,201210210htx,htx,DobbTi20,fumbles_rec_yds,0,,,,,
player,201210210htx,htx,DobbTi20,fumbles_rec_td,0,,,,,
player,201210210htx,htx,DobbTi20,fumbles_forced,0,,,,,
player,201210210htx,htx,JameBr20,def_int,0,,,,,
player,201210210htx,htx,JameBr20,def_int_yds,0,,,,,
player,201210210htx,htx,JameBr20,def_int_td,0,,,,,
player,201210210htx,htx,JameBr20,def_int_long,0,,,,,
player,201210210htx,htx,JameBr20,pass_defended,0,,,,,
player,201210210htx,htx,JameBr20,sacks,0.0,,,,,
player,201210210htx,htx,JameBr20,tackles_combined,2,,,,,
player,201210210htx,htx,JameBr20,tackles_solo,2,,,,,
player,201210210htx,htx,JameBr20,tackles_assists,0,,,,,
player,201210210htx,htx,JameBr20,tackles_loss,0,,,,,
player,201210210htx,htx,JameBr20,qb_hits,0,,,,,
player,201210210htx,htx,JameBr20,fumbles_rec,0,,,,,
