game,2012,8,20121028,201210280kan,rai,"Oakland Raiders",26,kan,"Kansas City Chiefs",16
team,201210280kan,rai,First Downs,15,,,,,,
team,201210280kan,kan,First Downs,17,,,,,,
team,201210280kan,rai,Rush-Yds-TDs,34-135-0,,,,,,
team,201210280kan,kan,Rush-Yds-TDs,22-102-0,,,,,,
team,201210280kan,rai,Cmp-Att-Yd-TD-INT,14-28-209-2-1,,,,,,
team,201210280kan,kan,Cmp-Att-Yd-TD-INT,22-34-219-1-2,,,,,,
team,201210280kan,rai,Sacked-Yards,0-0,,,,,,
team,201210280kan,kan,Sacked-Yards,3-22,,,,,,
team,201210280kan,rai,Net Pass Yards,209,,,,,,
team,201210280kan,kan,Net Pass Yards,197,,,,,,
team,201210280kan,rai,Total Yards,344,,,,,,
team,201210280kan,kan,Total Yards,299,,,,,,
team,201210280kan,rai,Fumbles-Lost,0-0,,,,,,
team,201210280kan,kan,Fumbles-Lost,3-2,,,,,,
team,201210280kan,rai,Turnovers,1,,,,,,
team,201210280kan,kan,Turnovers,4,,,,,,
team,201210280kan,rai,Penalties-Yards,2-20,,,,,,
team,201210280kan,kan,Penalties-Yards,5-40,,,,,,
team,201210280kan,rai,Third Down Conv.,2-12,,,,,,
team,201210280kan,kan,Third Down Conv.,4-13,,,,,,
team,201210280kan,rai,Fourth Down Conv.,0-0,,,,,,
team,201210280kan,kan,Fourth Down Conv.,0-0,,,,,,
team,201210280kan,rai,Time of Possession,28:58,,,,,,
team,201210280kan,kan,Time of Possession,31:02,,,,,,
player,201210280kan,rai,PalmCa00,pass_cmp,14,,,,,
player,201210280kan,rai,PalmCa00,pass_att,28,,,,,
player,201210280kan,rai,PalmCa00,pass_yds,209,,,,,
player,201210280kan,rai,PalmCa00,pass_td,2,,,,,
player,201210280kan,rai,PalmCa00,pass_int,1,,,,,
player,201210280kan,rai,PalmCa00,pass_sacked,0,,,,,
player,201210280kan,rai,PalmCa00,pass_sacked_yds,0,,,,,
player,201210280kan,rai,PalmCa00,pass_long,58,,,,,
player,201210280kan,rai,PalmCa00,pass_rating,83.8,,,,,
player,201210280kan,rai,PalmCa00,rush_att,1,,,,,
player,201210280kan,rai,PalmCa00,rush_yds,-1,,,,,
player,201210280kan,rai,PalmCa00,rush_td,0,,,,,
player,201210280kan,rai,PalmCa00,rush_long,-1,,,,,
player,201210280kan,rai,PalmCa00,targets,0,,,,,
player,201210280kan,rai,PalmCa00,rec,0,,,,,
player,201210280kan,rai,PalmCa00,rec_yds,0,,,,,
player,201210280kan,rai,PalmCa00,rec_td,0,,,,,
player,201210280kan,rai,PalmCa00,rec_long,0,,,,,
player,201210280kan,rai,PalmCa00,fumbles,0,,,,,
player,201210280kan,rai,PalmCa00,fumbles_lost,0,,,,,
player,201210280kan,rai,McFaDa00,pass_cmp,0,,,,,
player,201210280kan,rai,McFaDa00,pass_att,0,,,,,
player,201210280kan,rai,McFaDa00,pass_yds,0,,,,,
player,201210280kan,rai,McFaDa00,pass_td,0,,,,,
player,201210280kan,rai,McFaDa00,pass_int,0,,,,,
player,201210280kan,rai,McFaDa00,pass_sacked,,,,,,
player,201210280kan,rai,McFaDa00,pass_sacked_yds,0,,,,,
player,201210280kan,rai,McFaDa00,pass_long,0,,,,,
player,201210280kan,rai,McFaDa00,pass_rating,,,,,,
player,201210280kan,rai,McFaDa00,rush_att,29,,,,,
player,201210280kan,rai,McFaDa00,rush_yds,114,,,,,
player,201210280kan,rai,McFaDa00,rush_td,0,,,,,
player,201210280kan,rai,McFaDa00,rush_long,28,,,,,
player,201210280kan,rai,McFaDa00,targets,6,,,,,
player,201210280kan,rai,McFaDa00,rec,4,,,,,
player,201210280kan,rai,McFaDa00,rec_yds,23,,,,,
player,201210280kan,rai,McFaDa00,rec_td,0,,,,,
player,201210280kan,rai,McFaDa00,rec_long,11,,,,,
player,201210280kan,rai,McFaDa00,fumbles,0,,,,,
player,201210280kan,rai,McFaDa00,fumbles_lost,0,,,,,
player,201210280kan,rai,GoodMi00,pass_cmp,0,,,,,
player,201210280kan,rai,GoodMi00,pass_att,0,,,,,
player,201210280kan,rai,GoodMi00,pass_yds,0,,,,,
player,201210280kan,rai,GoodMi00,pass_td,0,,,,,
player,201210280kan,rai,GoodMi00,pass_int,0,,,,,
player,201210280kan,rai,GoodMi00,pass_sacked,,,,,,
player,201210280kan,rai,GoodMi00,pass_sacked_yds,0,,,,,
player,201210280kan,rai,GoodMi00,pass_long,0,,,,,
player,201210280kan,rai,GoodMi00,pass_rating,,,,,,
player,201210280kan,rai,GoodMi00,rush_att,4,,,,,
player,201210280kan,rai,GoodMi00,rush_yds,22,,,,,
player,201210280kan,rai,GoodMi00,rush_td,0,,,,,
player,201210280kan,rai,GoodMi00,rush_long,21,,,,,
player,201210280kan,rai,GoodMi00,targets,0,,,,,
player,201210280kan,rai,GoodMi00,rec,0,,,,,
player,201210280kan,rai,GoodMi00,rec_yds,0,,,,,
player,201210280kan,rai,GoodMi00,rec_td,0,,,,,
player,201210280kan,rai,GoodMi00,rec_long,0,,,,,
player,201210280kan,rai,GoodMi00,fumbles,0,,,,,
player,201210280kan,rai,GoodMi00,fumbles_lost,0,,,,,
player,201210280kan,rai,MoorDe02,pass_cmp,0,,,,,
player,201210280kan,rai,MoorDe02,pass_att,0,,,,,
player,201210280kan,rai,MoorDe02,pass_yds,0,,,,,
player,201210280kan,rai,MoorDe02,pass_td,0,,,,,
player,201210280kan,rai,MoorDe02,pass_int,0,,,,,
player,201210280kan,rai,MoorDe02,pass_sacked,,,,,,
player,201210280kan,rai,MoorDe02,pass_sacked_yds,0,,,,,
player,201210280kan,rai,MoorDe02,pass_long,0,,,,,
player,201210280kan,rai,MoorDe02,pass_rating,,,,,,
player,201210280kan,rai,MoorDe02,rush_att,0,,,,,
player,201210280kan,rai,MoorDe02,rush_yds,0,,,,,
player,201210280kan,rai,MoorDe02,rush_td,0,,,,,
player,201210280kan,rai,MoorDe02,rush_long,0,,,,,
player,201210280kan,rai,MoorDe02,targets,8,,,,,
player,201210280kan,rai,MoorDe02,rec,5,,,,,
player,201210280kan,rai,MoorDe02,rec_yds,96,,,,,
player,201210280kan,rai,MoorDe02,rec_td,1,,,,,
player,201210280kan,rai,MoorDe02,rec_long,58,,,,,
player,201210280kan,rai,MoorDe02,fumbles,0,,,,,
player,201210280kan,rai,MoorDe02,fumbles_lost,0,,,,,
player,201210280kan,rai,MyerBr00,pass_cmp,0,,,,,
player,201210280kan,rai,MyerBr00,pass_att,0,,,,,
player,201210280kan,rai,MyerBr00,pass_yds,0,,,,,
player,201210280kan,rai,MyerBr00,pass_td,0,,,,,
player,201210280kan,rai,MyerBr00,pass_int,0,,,,,
player,201210280kan,rai,MyerBr00,pass_sacked,,,,,,
player,201210280kan,rai,MyerBr00,pass_sacked_yds,0,,,,,
player,201210280kan,rai,MyerBr00,pass_long,0,,,,,
player,201210280kan,rai,MyerBr00,pass_rating,,,,,,
player,201210280kan,rai,MyerBr00,rush_att,0,,,,,
player,201210280kan,rai,MyerBr00,rush_yds,0,,,,,
player,201210280kan,rai,MyerBr00,rush_td,0,,,,,
player,201210280kan,rai,MyerBr00,rush_long,0,,,,,
player,201210280kan,rai,MyerBr00,targets,3,,,,,
player,201210280kan,rai,MyerBr00,rec,3,,,,,
player,201210280kan,rai,MyerBr00,rec_yds,49,,,,,
player,201210280kan,rai,MyerBr00,rec_td,0,,,,,
player,201210280kan,rai,MyerBr00,rec_long,29,,,,,
player,201210280kan,rai,MyerBr00,fumbles,0,,,,,
player,201210280kan,rai,MyerBr00,fumbles_lost,0,,,,,
player,201210280kan,rai,HeywDa00,pass_cmp,0,,,,,
player,201210280kan,rai,HeywDa00,pass_att,0,,,,,
player,201210280kan,rai,HeywDa00,pass_yds,0,,,,,
player,201210280kan,rai,HeywDa00,pass_td,0,,,,,
player,201210280kan,rai,HeywDa00,pass_int,0,,,,,
player,201210280kan,rai,HeywDa00,pass_sacked,,,,,,
player,201210280kan,rai,HeywDa00,pass_sacked_yds,0,,,,,
player,201210280kan,rai,HeywDa00,pass_long,0,,,,,
player,201210280kan,rai,HeywDa00,pass_rating,,,,,,
player,201210280kan,rai,HeywDa00,rush_att,0,,,,,
player,201210280kan,rai,HeywDa00,rush_yds,0,,,,,
player,201210280kan,rai,HeywDa00,rush_td,0,,,,,
player,201210280kan,rai,HeywDa00,rush_long,0,,,,,
player,201210280kan,rai,HeywDa00,targets,3,,,,,
player,201210280kan,rai,HeywDa00,rec,1,,,,,
player,201210280kan,rai,HeywDa00,rec_yds,32,,,,,
player,201210280kan,rai,HeywDa00,rec_td,1,,,,,
player,201210280kan,rai,HeywDa00,rec_long,32,,,,,
player,201210280kan,rai,HeywDa00,fumbles,0,,,,,
player,201210280kan,rai,HeywDa00,fumbles_lost,0,,,,,
player,201210280kan,rai,StreRo00,pass_cmp,0,,,,,
player,201210280kan,rai,StreRo00,pass_att,0,,,,,
player,201210280kan,rai,StreRo00,pass_yds,0,,,,,
player,201210280kan,rai,StreRo00,pass_td,0,,,,,
player,201210280kan,rai,StreRo00,pass_int,0,,,,,
player,201210280kan,rai,StreRo00,pass_sacked,,,,,,
player,201210280kan,rai,StreRo00,pass_sacked_yds,0,,,,,
player,201210280kan,rai,StreRo00,pass_long,0,,,,,
player,201210280kan,rai,StreRo00,pass_rating,,,,,,
player,201210280kan,rai,StreRo00,rush_att,0,,,,,
player,201210280kan,rai,StreRo00,rush_yds,0,,,,,
player,201210280kan,rai,StreRo00,rush_td,0,,,,,
player,201210280kan,rai,StreRo00,rush_long,0,,,,,
player,201210280kan,rai,StreRo00,targets,5,,,,,
player,201210280kan,rai,StreRo00,rec,1,,,,,
player,201210280kan,rai,StreRo00,rec_yds,9,,,,,
player,201210280kan,rai,StreRo00,rec_td,0,,,,,
player,201210280kan,rai,StreRo00,rec_long,9,,,,,
player,201210280kan,rai,StreRo00,fumbles,0,,,,,
player,201210280kan,rai,StreRo00,fumbles_lost,0,,,,,
player,201210280kan,rai,HagaDe00,pass_cmp,0,,,,,
player,201210280kan,rai,HagaDe00,pass_att,0,,,,,
player,201210280kan,rai,HagaDe00,pass_yds,0,,,,,
player,201210280kan,rai,HagaDe00,pass_td,0,,,,,
player,201210280kan,rai,HagaDe00,pass_int,0,,,,,
player,201210280kan,rai,HagaDe00,pass_sacked,0,,,,,
player,201210280kan,rai,HagaDe00,pass_sacked_yds,0,,,,,
player,201210280kan,rai,HagaDe00,pass_long,0,,,,,
player,201210280kan,rai,HagaDe00,pass_rating,,,,,,
player,201210280kan,rai,HagaDe00,rush_att,0,,,,,
player,201210280kan,rai,HagaDe00,rush_yds,0,,,,,
player,201210280kan,rai,HagaDe00,rush_td,0,,,,,
player,201210280kan,rai,HagaDe00,rush_long,0,,,,,
player,201210280kan,rai,HagaDe00,targets,1,,,,,
player,201210280kan,rai,HagaDe00,rec,0,,,,,
player,201210280kan,rai,HagaDe00,rec_yds,0,,,,,
player,201210280kan,rai,HagaDe00,rec_td,0,,,,,
player,201210280kan,rai,HagaDe00,rec_long,0,,,,,
player,201210280kan,rai,HagaDe00,fumbles,0,,,,,
player,201210280kan,rai,HagaDe00,fumbles_lost,0,,,,,
player,201210280kan,rai,CrinJu00,pass_cmp,0,,,,,
player,201210280kan,rai,CrinJu00,pass_att,0,,,,,
player,201210280kan,rai,CrinJu00,pass_yds,0,,,,,
player,201210280kan,rai,CrinJu00,pass_td,0,,,,,
player,201210280kan,rai,CrinJu00,pass_int,0,,,,,
player,201210280kan,rai,CrinJu00,pass_sacked,0,,,,,
player,201210280kan,rai,CrinJu00,pass_sacked_yds,0,,,,,
player,201210280kan,rai,CrinJu00,pass_long,0,,,,,
player,201210280kan,rai,CrinJu00,pass_rating,,,,,,
player,201210280kan,rai,CrinJu00,rush_att,0,,,,,
player,201210280kan,rai,CrinJu00,rush_yds,0,,,,,
player,201210280kan,rai,CrinJu00,rush_td,0,,,,,
player,201210280kan,rai,CrinJu00,rush_long,0,,,,,
player,201210280kan,rai,CrinJu00,targets,2,,,,,
player,201210280kan,rai,CrinJu00,rec,0,,,,,
player,201210280kan,rai,CrinJu00,rec_yds,0,,,,,
player,201210280kan,rai,CrinJu00,rec_td,0,,,,,
