game,2012,6,20121014,201210140sfo,nyg,"New York Giants",26,sfo,"San Francisco 49ers",3
player,201210140sfo,nyg,HixoDo00,pass_cmp,0,,,,,
player,201210140sfo,nyg,HixoDo00,pass_att,0,,,,,
player,201210140sfo,nyg,HixoDo00,pass_yds,0,,,,,
player,201210140sfo,nyg,HixoDo00,pass_td,0,,,,,
player,201210140sfo,nyg,HixoDo00,pass_int,0,,,,,
player,201210140sfo,nyg,HixoDo00,pass_sacked,0,,,,,
player,201210140sfo,nyg,HixoDo00,pass_sacked_yds,0,,,,,
player,201210140sfo,nyg,HixoDo00,pass_long,0,,,,,
player,201210140sfo,nyg,HixoDo00,pass_rating,,,,,,
player,201210140sfo,nyg,HixoDo00,rush_att,0,,,,,
player,201210140sfo,nyg,HixoDo00,rush_yds,0,,,,,
player,201210140sfo,nyg,HixoDo00,rush_td,0,,,,,
player,201210140sfo,nyg,HixoDo00,rush_long,0,,,,,
player,201210140sfo,nyg,HixoDo00,targets,6,,,,,
player,201210140sfo,nyg,HixoDo00,rec,4,,,,,
player,201210140sfo,nyg,HixoDo00,rec_yds,78,,,,,
player,201210140sfo,nyg,HixoDo00,rec_td,0,,,,,
player,201210140sfo,nyg,HixoDo00,rec_long,39,,,,,
player,201210140sfo,nyg,HixoDo00,fumbles,0,,,,,
player,201210140sfo,nyg,HixoDo00,fumbles_lost,0,,,,,
player,201210140sfo,nyg,CruzVi00,pass_cmp,0,,,,,
player,201210140sfo,nyg,CruzVi00,pass_att,0,,,,,
player,201210140sfo,nyg,CruzVi00,pass_yds,0,,,,,
player,201210140sfo,nyg,CruzVi00,pass_td,0,,,,,
player,201210140sfo,nyg,CruzVi00,pass_int,0,,,,,
player,201210140sfo,nyg,CruzVi00,pass_sacked,0,,,,,
player,201210140sfo,nyg,CruzVi00,pass_sacked_yds,0,,,,,
player,201210140sfo,nyg,CruzVi00,pass_long,0,,,,,
player,201210140sfo,nyg,CruzVi00,pass_rating,,,,,,
player,201210140sfo,nyg,CruzVi00,rush_att,0,,,,,
player,201210140sfo,nyg,CruzVi00,rush_yds,0,,,,,
player,201210140sfo,nyg,CruzVi00,rush_td,0,,,,,
player,201210140sfo,nyg,CruzVi00,rush_long,0,,,,,
player,201210140sfo,nyg,CruzVi00,targets,13,,,,,
player,201210140sfo,nyg,CruzVi00,rec,6,,,,,
player,201210140sfo,nyg,CruzVi00,rec_yds,58,,,,,
player,201210140sfo,nyg,CruzVi00,rec_td,1,,,,,
player,201210140sfo,nyg,CruzVi00,rec_long,16,,,,,
player,201210140sfo,nyg,CruzVi00,fumbles,0,,,,,
player,201210140sfo,nyg,CruzVi00,fumbles_lost,0,,,,,
player,201210140sfo,nyg,NickHa01,pass_cmp,0,,,,,
player,201210140sfo,nyg,NickHa01,pass_att,0,,,,,
player,201210140sfo,nyg,NickHa01,pass_yds,0,,,,,
player,201210140sfo,nyg,NickHa01,pass_td,0,,,,,
player,201210140sfo,nyg,NickHa01,pass_int,0,,,,,
player,201210140sfo,nyg,NickHa01,pass_sacked,0,,,,,
player,201210140sfo,nyg,NickHa01,pass_sacked_yds,0,,,,,
player,201210140sfo,nyg,NickHa01,pass_long,0,,,,,
player,201210140sfo,nyg,NickHa01,pass_rating,,,,,,
player,201210140sfo,nyg,NickHa01,rush_att,0,,,,,
player,201210140sfo,nyg,NickHa01,rush_yds,0,,,,,
player,201210140sfo,nyg,NickHa01,rush_td,0,,,,,
player,201210140sfo,nyg,NickHa01,rush_long,0,,,,,
player,201210140sfo,nyg,NickHa01,targets,5,,,,,
player,201210140sfo,nyg,NickHa01,rec,3,,,,,
player,201210140sfo,nyg,NickHa01,rec_yds,44,,,,,
player,201210140sfo,nyg,NickHa01,rec_td,0,,,,,
player,201210140sfo,nyg,NickHa01,rec_long,26,,,,,
player,201210140sfo,nyg,NickHa01,fumbles,0,,,,,
player,201210140sfo,nyg,NickHa01,fumbles_lost,0,,,,,
player,201210140sfo,nyg,BennMa00,pass_cmp,0,,,,,
player,201210140sfo,nyg,BennMa00,pass_att,0,,,,,
player,201210140sfo,nyg,BennMa00,pass_yds,0,,,,,
player,201210140sfo,nyg,BennMa00,pass_td,0,,,,,
player,201210140sfo,nyg,BennMa00,pass_int,0,,,,,
player,201210140sfo,nyg,BennMa00,pass_sacked,0,,,,,
player,201210140sfo,nyg,BennMa00,pass_sacked_yds,0,,,,,
player,201210140sfo,nyg,BennMa00,pass_long,0,,,,,
player,201210140sfo,nyg,BennMa00,pass_rating,,,,,,
player,201210140sfo,nyg,BennMa00,rush_att,0,,,,,
player,201210140sfo,nyg,BennMa00,rush_yds,0,,,,,
player,201210140sfo,nyg,BennMa00,rush_td,0,,,,,
player,201210140sfo,nyg,BennMa00,rush_long,0,,,,,
player,201210140sfo,nyg,BennMa00,targets,2,,,,,
player,201210140sfo,nyg,BennMa00,rec,1,,,,,
player,201210140sfo,nyg,BennMa00,rec_yds,9,,,,,
player,201210140sfo,nyg,BennMa00,rec_td,0,,,,,
player,201210140sfo,nyg,BennMa00,rec_long,9,,,,,
player,201210140sfo,nyg,BennMa00,fumbles,0,,,,,
player,201210140sfo,nyg,BennMa00,fumbles_lost,0,,,,,
player,201210140sfo,nyg,HynoHe01,pass_cmp,0,,,,,
player,201210140sfo,nyg,HynoHe01,pass_att,0,,,,,
player,201210140sfo,nyg,HynoHe01,pass_yds,0,,,,,
player,201210140sfo,nyg,HynoHe01,pass_td,0,,,,,
player,201210140sfo,nyg,HynoHe01,pass_int,0,,,,,
player,201210140sfo,nyg,HynoHe01,pass_sacked,0,,,,,
player,201210140sfo,nyg,HynoHe01,pass_sacked_yds,0,,,,,
player,201210140sfo,nyg,HynoHe01,pass_long,0,,,,,
player,201210140sfo,nyg,HynoHe01,pass_rating,,,,,,
player,201210140sfo,nyg,HynoHe01,rush_att,0,,,,,
player,201210140sfo,nyg,HynoHe01,rush_yds,0,,,,,
player,201210140sfo,nyg,HynoHe01,rush_td,0,,,,,
player,201210140sfo,nyg,HynoHe01,rush_long,0,,,,,
player,201210140sfo,nyg,HynoHe01,targets,1,,,,,
player,201210140sfo,nyg,HynoHe01,rec,0,,,,,
player,201210140sfo,nyg,HynoHe01,rec_yds,0,,,,,
player,201210140sfo,nyg,HynoHe01,rec_td,0,,,,,
player,201210140sfo,nyg,HynoHe01,rec_long,0,,,,,
player,201210140sfo,nyg,HynoHe01,fumbles,0,,,,,
player,201210140sfo,nyg,HynoHe01,fumbles_lost,0,,,,,
player,201210140sfo,sfo,SmitAl03,pass_cmp,19,,,,,
player,201210140sfo,sfo,SmitAl03,pass_att,30,,,,,
player,201210140sfo,sfo,SmitAl03,pass_yds,200,,,,,
player,201210140sfo,sfo,SmitAl03,pass_td,0,,,,,
player,201210140sfo,sfo,SmitAl03,pass_int,3,,,,,
player,201210140sfo,sfo,SmitAl03,pass_sacked,4,,,,,
player,201210140sfo,sfo,SmitAl03,pass_sacked_yds,31,,,,,
player,201210140sfo,sfo,SmitAl03,pass_long,55,,,,,
player,201210140sfo,sfo,SmitAl03,pass_rating,43.1,,,,,
player,201210140sfo,sfo,SmitAl03,rush_att,2,,,,,
player,201210140sfo,sfo,SmitAl03,rush_yds,5,,,,,
player,201210140sfo,sfo,SmitAl03,rush_td,0,,,,,
player,201210140sfo,sfo,SmitAl03,rush_long,4,,,,,
player,201210140sfo,sfo,SmitAl03,targets,0,,,,,
player,201210140sfo,sfo,SmitAl03,rec,0,,,,,
player,201210140sfo,sfo,SmitAl03,rec_yds,0,,,,,
player,201210140sfo,sfo,SmitAl03,rec_td,0,,,,,
player,201210140sfo,sfo,SmitAl03,rec_long,0,,,,,
player,201210140sfo,sfo,SmitAl03,fumbles,1,,,,,
player,201210140sfo,sfo,SmitAl03,fumbles_lost,0,,,,,
player,201210140sfo,sfo,KaepCo00,pass_cmp,4,,,,,
player,201210140sfo,sfo,KaepCo00,pass_att,7,,,,,
player,201210140sfo,sfo,KaepCo00,pass_yds,82,,,,,
player,201210140sfo,sfo,KaepCo00,pass_td,0,,,,,
player,201210140sfo,sfo,KaepCo00,pass_int,0,,,,,
player,201210140sfo,sfo,KaepCo00,pass_sacked,2,,,,,
player,201210140sfo,sfo,KaepCo00,pass_sacked_yds,17,,,,,
player,201210140sfo,sfo,KaepCo00,pass_long,36,,,,,
player,201210140sfo,sfo,KaepCo00,pass_rating,98.5,,,,,
player,201210140sfo,sfo,KaepCo00,rush_att,2,,,,,
player,201210140sfo,sfo,KaepCo00,rush_yds,6,,,,,
player,201210140sfo,sfo,KaepCo00,rush_td,0,,,,,
player,201210140sfo,sfo,KaepCo00,rush_long,7,,,,,
player,201210140sfo,sfo,KaepCo00,targets,0,,,,,
player,201210140sfo,sfo,KaepCo00,rec,0,,,,,
player,201210140sfo,sfo,KaepCo00,rec_yds,0,,,,,
player,201210140sfo,sfo,KaepCo00,rec_td,0,,,,,
player,201210140sfo,sfo,KaepCo00,rec_long,0,,,,,
player,201210140sfo,sfo,KaepCo00,fumbles,0,,,,,
player,201210140sfo,sfo,KaepCo00,fumbles_lost,0,,,,,
player,201210140sfo,sfo,GoreFr00,pass_cmp,0,,,,,
player,201210140sfo,sfo,GoreFr00,pass_att,0,,,,,
player,201210140sfo,sfo,GoreFr00,pass_yds,0,,,,,
player,201210140sfo,sfo,GoreFr00,pass_td,0,,,,,
player,201210140sfo,sfo,GoreFr00,pass_int,0,,,,,
player,201210140sfo,sfo,GoreFr00,pass_sacked,0,,,,,
player,201210140sfo,sfo,GoreFr00,pass_sacked_yds,0,,,,,
player,201210140sfo,sfo,GoreFr00,pass_long,0,,,,,
player,201210140sfo,sfo,GoreFr00,pass_rating,,,,,,
player,201210140sfo,sfo,GoreFr00,rush_att,8,,,,,
player,201210140sfo,sfo,GoreFr00,rush_yds,36,,,,,
player,201210140sfo,sfo,GoreFr00,rush_td,0,,,,,
player,201210140sfo,sfo,GoreFr00,rush_long,13,,,,,
player,201210140sfo,sfo,GoreFr00,targets,4,,,,,
player,201210140sfo,sfo,GoreFr00,rec,4,,,,,
player,201210140sfo,sfo,GoreFr00,rec_yds,20,,,,,
player,201210140sfo,sfo,GoreFr00,rec_td,0,,,,,
player,201210140sfo,sfo,GoreFr00,rec_long,8,,,,,
player,201210140sfo,sfo,GoreFr00,fumbles,0,,,,,
player,201210140sfo,sfo,GoreFr00,fumbles_lost,0,,,,,
player,201210140sfo,sfo,HuntKe00,pass_cmp,0,,,,,
player,201210140sfo,sfo,HuntKe00,pass_att,0,,,,,
player,201210140sfo,sfo,HuntKe00,pass_yds,0,,,,,
player,201210140sfo,sfo,HuntKe00,pass_td,0,,,,,
player,201210140sfo,sfo,HuntKe00,pass_int,0,,,,,
player,201210140sfo,sfo,HuntKe00,pass_sacked,0,,,,,
player,201210140sfo,sfo,HuntKe00,pass_sacked_yds,0,,,,,
player,201210140sfo,sfo,HuntKe00,pass_long,0,,,,,
player,201210140sfo,sfo,HuntKe00,pass_rating,,,,,,
player,201210140sfo,sfo,HuntKe00,rush_att,4,,,,,
player,201210140sfo,sfo,HuntKe00,rush_yds,26,,,,,
player,201210140sfo,sfo,HuntKe00,rush_td,0,,,,,
player,201210140sfo,sfo,HuntKe00,rush_long,15,,,,,
player,201210140sfo,sfo,HuntKe00,targets,1,,,,,
player,201210140sfo,sfo,HuntKe00,rec,1,,,,,
player,201210140sfo,sfo,HuntKe00,rec_yds,6,,,,,
player,201210140sfo,sfo,HuntKe00,rec_td,0,,,,,
player,201210140sfo,sfo,HuntKe00,rec_long,6,,,,,
player,201210140sfo,sfo,HuntKe00,fumbles,0,,,,,
player,201210140sfo,sfo,HuntKe00,fumbles_lost,0,,,,,
player,201210140sfo,sfo,MannMa01,pass_cmp,0,,,,,
player,201210140sfo,sfo,MannMa01,pass_att,0,,,,,
player,201210140sfo,sfo,MannMa01,pass_yds,0,,,,,
player,201210140sfo,sfo,MannMa01,pass_td,0,,,,,
player,201210140sfo,sfo,MannMa01,pass_int,0,,,,,
player,201210140sfo,sfo,MannMa01,pass_sacked,0,,,,,
player,201210140sfo,sfo,MannMa01,pass_sacked_yds,0,,,,,
player,201210140sfo,sfo,MannMa01,pass_long,0,,,,,
player,201210140sfo,sfo,MannMa01,pass_rating,,,,,,
player,201210140sfo,sfo,MannMa01,rush_att,1,,,,,
player,201210140sfo,sfo,MannMa01,rush_yds,7,,,,,
player,201210140sfo,sfo,MannMa01,rush_td,0,,,,,
player,201210140sfo,sfo,MannMa01,rush_long,7,,,,,
player,201210140sfo,sfo,MannMa01,targets,10,,,,,
player,201210140sfo,sfo,MannMa01,rec,5,,,,,
player,201210140sfo,sfo,MannMa01,rec_yds,72,,,,,
player,201210140sfo,sfo,MannMa01,rec_td,0,,,,,
player,201210140sfo,sfo,MannMa01,rec_long,36,,,,,
player,201210140sfo,sfo,MannMa01,fumbles,0,,,,,
player,201210140sfo,sfo,MannMa01,fumbles_lost,0,,,,,
player,201210140sfo,sfo,MossRa00,pass_cmp,0,,,,,
player,201210140sfo,sfo,MossRa00,pass_att,0,,,,,
player,201210140sfo,sfo,MossRa00,pass_yds,0,,,,,
player,201210140sfo,sfo,MossRa00,pass_td,0,,,,,
player,201210140sfo,sfo,MossRa00,pass_int,0,,,,,
player,201210140sfo,sfo,MossRa00,pass_sacked,0,,,,,
player,201210140sfo,sfo,MossRa00,pass_sacked_yds,0,,,,,
player,201210140sfo,sfo,MossRa00,pass_long,0,,,,,
player,201210140sfo,sfo,MossRa00,pass_rating,,,,,,
player,201210140sfo,sfo,MossRa00,rush_att,0,,,,,
player,201210140sfo,sfo,MossRa00,rush_yds,0,,,,,
player,201210140sfo,sfo,MossRa00,rush_td,0,,,,,
player,201210140sfo,sfo,MossRa00,rush_long,0,,,,,
player,201210140sfo,sfo,MossRa00,targets,3,,,,,
player,201210140sfo,sfo,MossRa00,rec,2,,,,,
player,201210140sfo,sfo,MossRa00,rec_yds,75,,,,,
player,201210140sfo,sfo,MossRa00,rec_td,0,,,,,
player,201210140sfo,sfo,MossRa00,rec_long,55,,,,,
player,201210140sfo,sfo,MossRa00,fumbles,0,,,,,
player,201210140sfo,sfo,MossRa00,fumbles_lost,0,,,,,
player,201210140sfo,sfo,WillKy01,pass_cmp,0,,,,,
player,201210140sfo,sfo,WillKy01,pass_att,0,,,,,
player,201210140sfo,sfo,WillKy01,pass_yds,0,,,,,
player,201210140sfo,sfo,WillKy01,pass_td,0,,,,,
player,201210140sfo,sfo,WillKy01,pass_int,0,,,,,
player,201210140sfo,sfo,WillKy01,pass_sacked,0,,,,,
player,201210140sfo,sfo,WillKy01,pass_sacked_yds,0,,,,,
player,201210140sfo,sfo,WillKy01,pass_long,0,,,,,
player,201210140sfo,sfo,WillKy01,pass_rating,,,,,,
player,201210140sfo,sfo,WillKy01,rush_att,0,,,,,
player,201210140sfo,sfo,WillKy01,rush_yds,0,,,,,
player,201210140sfo,sfo,WillKy01,rush_td,0,,,,,
player,201210140sfo,sfo,WillKy01,rush_long,0,,,,,
player,201210140sfo,sfo,WillKy01,targets,4,,,,,
player,201210140sfo,sfo,WillKy01,rec,4,,,,,
player,201210140sfo,sfo,WillKy01,rec_yds,40,,,,,
player,201210140sfo,sfo,WillKy01,rec_td,0,,,,,
player,201210140sfo,sfo,WillKy01,rec_long,15,,,,,
player,201210140sfo,sfo,WillKy01,fumbles,0,,,,,
player,201210140sfo,sfo,WillKy01,fumbles_lost,0,,,,,
player,201210140sfo,sfo,DaviVe00,pass_cmp,0,,,,,
player,201210140sfo,sfo,DaviVe00,pass_att,0,,,,,
player,201210140sfo,sfo,DaviVe00,pass_yds,0,,,,,
player,201210140sfo,sfo,DaviVe00,pass_td,0,,,,,
player,201210140sfo,sfo,DaviVe00,pass_int,0,,,,,
player,201210140sfo,sfo,DaviVe00,pass_sacked,0,,,,,
player,201210140sfo,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201210140sfo,sfo,DaviVe00,pass_long,0,,,,,
player,201210140sfo,sfo,DaviVe00,pass_rating,,,,,,
player,201210140sfo,sfo,DaviVe00,rush_att,0,,,,,
player,201210140sfo,sfo,DaviVe00,rush_yds,0,,,,,
player,201210140sfo,sfo,DaviVe00,rush_td,0,,,,,
player,201210140sfo,sfo,DaviVe00,rush_long,0,,,,,
player,201210140sfo,sfo,DaviVe00,targets,5,,,,,
player,201210140sfo,sfo,DaviVe00,rec,3,,,,,
player,201210140sfo,sfo,DaviVe00,rec_yds,37,,,,,
player,201210140sfo,sfo,DaviVe00,rec_td,0,,,,,
player,201210140sfo,sfo,DaviVe00,rec_long,24,,,,,
player,201210140sfo,sfo,DaviVe00,fumbles,0,,,,,
player,201210140sfo,sfo,DaviVe00,fumbles_lost,0,,,,,
player,201210140sfo,sfo,CrabMi00,pass_cmp,0,,,,,
player,201210140sfo,sfo,CrabMi00,pass_att,0,,,,,
player,201210140sfo,sfo,CrabMi00,pass_yds,0,,,,,
player,201210140sfo,sfo,CrabMi00,pass_td,0,,,,,
player,201210140sfo,sfo,CrabMi00,pass_int,0,,,,,
player,201210140sfo,sfo,CrabMi00,pass_sacked,0,,,,,
player,201210140sfo,sfo,CrabMi00,pass_sacked_yds,0,,,,,
player,201210140sfo,sfo,CrabMi00,pass_long,0,,,,,
player,201210140sfo,sfo,CrabMi00,pass_rating,,,,,,
player,201210140sfo,sfo,CrabMi00,rush_att,0,,,,,
player,201210140sfo,sfo,CrabMi00,rush_yds,0,,,,,
player,201210140sfo,sfo,CrabMi00,rush_td,0,,,,,
player,201210140sfo,sfo,CrabMi00,rush_long,0,,,,,
player,201210140sfo,sfo,CrabMi00,targets,6,,,,,
player,201210140sfo,sfo,CrabMi00,rec,3,,,,,
player,201210140sfo,sfo,CrabMi00,rec_yds,26,,,,,
player,201210140sfo,sfo,CrabMi00,rec_td,0,,,,,
player,201210140sfo,sfo,CrabMi00,rec_long,12,,,,,
player,201210140sfo,sfo,CrabMi00,fumbles,0,,,,,
player,201210140sfo,sfo,CrabMi00,fumbles_lost,0,,,,,
player,201210140sfo,sfo,CeleGa00,pass_cmp,0,,,,,
player,201210140sfo,sfo,CeleGa00,pass_att,0,,,,,
player,201210140sfo,sfo,CeleGa00,pass_yds,0,,,,,
player,201210140sfo,sfo,CeleGa00,pass_td,0,,,,,
player,201210140sfo,sfo,CeleGa00,pass_int,0,,,,,
player,201210140sfo,sfo,CeleGa00,pass_sacked,0,,,,,
player,201210140sfo,sfo,CeleGa00,pass_sacked_yds,0,,,,,
player,201210140sfo,sfo,CeleGa00,pass_long,0,,,,,
player,201210140sfo,sfo,CeleGa00,pass_rating,,,,,,
player,201210140sfo,sfo,CeleGa00,rush_att,0,,,,,
player,201210140sfo,sfo,CeleGa00,rush_yds,0,,,,,
player,201210140sfo,sfo,CeleGa00,rush_td,0,,,,,
player,201210140sfo,sfo,CeleGa00,rush_long,0,,,,,
player,201210140sfo,sfo,CeleGa00,targets,2,,,,,
player,201210140sfo,sfo,CeleGa00,rec,1,,,,,
player,201210140sfo,sfo,CeleGa00,rec_yds,6,,,,,
player,201210140sfo,sfo,CeleGa00,rec_td,0,,,,,
player,201210140sfo,sfo,CeleGa00,rec_long,6,,,,,
player,201210140sfo,sfo,CeleGa00,fumbles,0,,,,,
player,201210140sfo,sfo,CeleGa00,fumbles_lost,0,,,,,
player,201210140sfo,sfo,WalkHu00,pass_cmp,0,,,,,
player,201210140sfo,sfo,WalkHu00,pass_att,0,,,,,
player,201210140sfo,sfo,WalkHu00,pass_yds,0,,,,,
player,201210140sfo,sfo,WalkHu00,pass_td,0,,,,,
player,201210140sfo,sfo,WalkHu00,pass_int,0,,,,,
player,201210140sfo,sfo,WalkHu00,pass_sacked,0,,,,,
player,201210140sfo,sfo,WalkHu00,pass_sacked_yds,0,,,,,
player,201210140sfo,sfo,WalkHu00,pass_long,0,,,,,
player,201210140sfo,sfo,WalkHu00,pass_rating,,,,,,
player,201210140sfo,sfo,WalkHu00,rush_att,0,,,,,
player,201210140sfo,sfo,WalkHu00,rush_yds,0,,,,,
player,201210140sfo,sfo,WalkHu00,rush_td,0,,,,,
player,201210140sfo,sfo,WalkHu00,rush_long,0,,,,,
player,201210140sfo,sfo,WalkHu00,targets,2,,,,,
player,201210140sfo,sfo,WalkHu00,rec,0,,,,,
player,201210140sfo,sfo,WalkHu00,rec_yds,0,,,,,
player,201210140sfo,sfo,WalkHu00,rec_td,0,,,,,
player,201210140sfo,sfo,WalkHu00,rec_long,0,,,,,
player,201210140sfo,sfo,WalkHu00,fumbles,0,,,,,
player,201210140sfo,sfo,WalkHu00,fumbles_lost,0,,,,,
player,201210140sfo,nyg,RollAn20,def_int,2,,,,,
player,201210140sfo,nyg,RollAn20,def_int_yds,42,,,,,
player,201210140sfo,nyg,RollAn20,def_int_td,0,,,,,
player,201210140sfo,nyg,RollAn20,def_int_long,22,,,,,
player,201210140sfo,nyg,RollAn20,pass_defended,2,,,,,
player,201210140sfo,nyg,RollAn20,sacks,0.0,,,,,
player,201210140sfo,nyg,RollAn20,tackles_combined,6,,,,,
player,201210140sfo,nyg,RollAn20,tackles_solo,6,,,,,
player,201210140sfo,nyg,RollAn20,tackles_assists,0,,,,,
player,201210140sfo,nyg,RollAn20,tackles_loss,1,,,,,
player,201210140sfo,nyg,RollAn20,qb_hits,0,,,,,
player,201210140sfo,nyg,RollAn20,fumbles_rec,0,,,,,
player,201210140sfo,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201210140sfo,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201210140sfo,nyg,RollAn20,fumbles_forced,0,,,,,
player,201210140sfo,nyg,AmukPr00,def_int,1,,,,,
player,201210140sfo,nyg,AmukPr00,def_int_yds,0,,,,,
player,201210140sfo,nyg,AmukPr00,def_int_td,0,,,,,
player,201210140sfo,nyg,AmukPr00,def_int_long,0,,,,,
player,201210140sfo,nyg,AmukPr00,pass_defended,3,,,,,
player,201210140sfo,nyg,AmukPr00,sacks,0.0,,,,,
player,201210140sfo,nyg,AmukPr00,tackles_combined,6,,,,,
player,201210140sfo,nyg,AmukPr00,tackles_solo,6,,,,,
player,201210140sfo,nyg,AmukPr00,tackles_assists,0,,,,,
player,201210140sfo,nyg,AmukPr00,tackles_loss,0,,,,,
player,201210140sfo,nyg,AmukPr00,qb_hits,0,,,,,
