game,2012,2,20120916,201209160mia,rai,"Oakland Raiders",13,mia,"Miami Dolphins",35
player,201209160mia,rai,WheePh99,def_int,0,,,,,
player,201209160mia,rai,WheePh99,def_int_yds,0,,,,,
player,201209160mia,rai,WheePh99,def_int_td,0,,,,,
player,201209160mia,rai,WheePh99,def_int_long,0,,,,,
player,201209160mia,rai,WheePh99,pass_defended,0,,,,,
player,201209160mia,rai,WheePh99,sacks,0.0,,,,,
player,201209160mia,rai,WheePh99,tackles_combined,7,,,,,
player,201209160mia,rai,WheePh99,tackles_solo,7,,,,,
player,201209160mia,rai,WheePh99,tackles_assists,0,,,,,
player,201209160mia,rai,WheePh99,tackles_loss,0,,,,,
player,201209160mia,rai,WheePh99,qb_hits,2,,,,,
player,201209160mia,rai,WheePh99,fumbles_rec,0,,,,,
player,201209160mia,rai,WheePh99,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,WheePh99,fumbles_rec_td,0,,,,,
player,201209160mia,rai,WheePh99,fumbles_forced,0,,,,,
player,201209160mia,rai,HansJo20,def_int,0,,,,,
player,201209160mia,rai,HansJo20,def_int_yds,0,,,,,
player,201209160mia,rai,HansJo20,def_int_td,0,,,,,
player,201209160mia,rai,HansJo20,def_int_long,0,,,,,
player,201209160mia,rai,HansJo20,pass_defended,0,,,,,
player,201209160mia,rai,HansJo20,sacks,0.0,,,,,
player,201209160mia,rai,HansJo20,tackles_combined,6,,,,,
player,201209160mia,rai,HansJo20,tackles_solo,6,,,,,
player,201209160mia,rai,HansJo20,tackles_assists,0,,,,,
player,201209160mia,rai,HansJo20,tackles_loss,0,,,,,
player,201209160mia,rai,HansJo20,qb_hits,0,,,,,
player,201209160mia,rai,HansJo20,fumbles_rec,0,,,,,
player,201209160mia,rai,HansJo20,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,HansJo20,fumbles_rec_td,0,,,,,
player,201209160mia,rai,HansJo20,fumbles_forced,0,,,,,
player,201209160mia,rai,GordRi00,def_int,0,,,,,
player,201209160mia,rai,GordRi00,def_int_yds,0,,,,,
player,201209160mia,rai,GordRi00,def_int_td,0,,,,,
player,201209160mia,rai,GordRi00,def_int_long,0,,,,,
player,201209160mia,rai,GordRi00,pass_defended,0,,,,,
player,201209160mia,rai,GordRi00,sacks,0.0,,,,,
player,201209160mia,rai,GordRi00,tackles_combined,4,,,,,
player,201209160mia,rai,GordRi00,tackles_solo,4,,,,,
player,201209160mia,rai,GordRi00,tackles_assists,0,,,,,
player,201209160mia,rai,GordRi00,tackles_loss,0,,,,,
player,201209160mia,rai,GordRi00,qb_hits,0,,,,,
player,201209160mia,rai,GordRi00,fumbles_rec,0,,,,,
player,201209160mia,rai,GordRi00,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,GordRi00,fumbles_rec_td,0,,,,,
player,201209160mia,rai,GordRi00,fumbles_forced,0,,,,,
player,201209160mia,rai,HuffMi20,def_int,0,,,,,
player,201209160mia,rai,HuffMi20,def_int_yds,0,,,,,
player,201209160mia,rai,HuffMi20,def_int_td,0,,,,,
player,201209160mia,rai,HuffMi20,def_int_long,0,,,,,
player,201209160mia,rai,HuffMi20,pass_defended,0,,,,,
player,201209160mia,rai,HuffMi20,sacks,0.0,,,,,
player,201209160mia,rai,HuffMi20,tackles_combined,4,,,,,
player,201209160mia,rai,HuffMi20,tackles_solo,4,,,,,
player,201209160mia,rai,HuffMi20,tackles_assists,0,,,,,
player,201209160mia,rai,HuffMi20,tackles_loss,0,,,,,
player,201209160mia,rai,HuffMi20,qb_hits,0,,,,,
player,201209160mia,rai,HuffMi20,fumbles_rec,0,,,,,
player,201209160mia,rai,HuffMi20,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,HuffMi20,fumbles_rec_td,0,,,,,
player,201209160mia,rai,HuffMi20,fumbles_forced,0,,,,,
player,201209160mia,rai,KellTo21,def_int,0,,,,,
player,201209160mia,rai,KellTo21,def_int_yds,0,,,,,
player,201209160mia,rai,KellTo21,def_int_td,0,,,,,
player,201209160mia,rai,KellTo21,def_int_long,0,,,,,
player,201209160mia,rai,KellTo21,pass_defended,0,,,,,
player,201209160mia,rai,KellTo21,sacks,0.0,,,,,
player,201209160mia,rai,KellTo21,tackles_combined,4,,,,,
player,201209160mia,rai,KellTo21,tackles_solo,4,,,,,
player,201209160mia,rai,KellTo21,tackles_assists,0,,,,,
player,201209160mia,rai,KellTo21,tackles_loss,1,,,,,
player,201209160mia,rai,KellTo21,qb_hits,0,,,,,
player,201209160mia,rai,KellTo21,fumbles_rec,0,,,,,
player,201209160mia,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201209160mia,rai,KellTo21,fumbles_forced,0,,,,,
player,201209160mia,rai,HousLa99,def_int,0,,,,,
player,201209160mia,rai,HousLa99,def_int_yds,0,,,,,
player,201209160mia,rai,HousLa99,def_int_td,0,,,,,
player,201209160mia,rai,HousLa99,def_int_long,0,,,,,
player,201209160mia,rai,HousLa99,pass_defended,0,,,,,
player,201209160mia,rai,HousLa99,sacks,0.0,,,,,
player,201209160mia,rai,HousLa99,tackles_combined,3,,,,,
player,201209160mia,rai,HousLa99,tackles_solo,3,,,,,
player,201209160mia,rai,HousLa99,tackles_assists,0,,,,,
player,201209160mia,rai,HousLa99,tackles_loss,0,,,,,
player,201209160mia,rai,HousLa99,qb_hits,0,,,,,
player,201209160mia,rai,HousLa99,fumbles_rec,0,,,,,
player,201209160mia,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201209160mia,rai,HousLa99,fumbles_forced,0,,,,,
player,201209160mia,rai,BryaDe00,def_int,0,,,,,
player,201209160mia,rai,BryaDe00,def_int_yds,0,,,,,
player,201209160mia,rai,BryaDe00,def_int_td,0,,,,,
player,201209160mia,rai,BryaDe00,def_int_long,0,,,,,
player,201209160mia,rai,BryaDe00,pass_defended,0,,,,,
player,201209160mia,rai,BryaDe00,sacks,0.0,,,,,
player,201209160mia,rai,BryaDe00,tackles_combined,2,,,,,
player,201209160mia,rai,BryaDe00,tackles_solo,2,,,,,
player,201209160mia,rai,BryaDe00,tackles_assists,0,,,,,
player,201209160mia,rai,BryaDe00,tackles_loss,0,,,,,
player,201209160mia,rai,BryaDe00,qb_hits,0,,,,,
player,201209160mia,rai,BryaDe00,fumbles_rec,0,,,,,
player,201209160mia,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201209160mia,rai,BryaDe00,fumbles_forced,0,,,,,
player,201209160mia,rai,BurrMi00,def_int,0,,,,,
player,201209160mia,rai,BurrMi00,def_int_yds,0,,,,,
player,201209160mia,rai,BurrMi00,def_int_td,0,,,,,
player,201209160mia,rai,BurrMi00,def_int_long,0,,,,,
player,201209160mia,rai,BurrMi00,pass_defended,0,,,,,
player,201209160mia,rai,BurrMi00,sacks,0.0,,,,,
player,201209160mia,rai,BurrMi00,tackles_combined,2,,,,,
player,201209160mia,rai,BurrMi00,tackles_solo,2,,,,,
player,201209160mia,rai,BurrMi00,tackles_assists,0,,,,,
player,201209160mia,rai,BurrMi00,tackles_loss,0,,,,,
player,201209160mia,rai,BurrMi00,qb_hits,0,,,,,
player,201209160mia,rai,BurrMi00,fumbles_rec,0,,,,,
player,201209160mia,rai,BurrMi00,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,BurrMi00,fumbles_rec_td,0,,,,,
player,201209160mia,rai,BurrMi00,fumbles_forced,0,,,,,
player,201209160mia,rai,LeexPa99,def_int,0,,,,,
player,201209160mia,rai,LeexPa99,def_int_yds,0,,,,,
player,201209160mia,rai,LeexPa99,def_int_td,0,,,,,
player,201209160mia,rai,LeexPa99,def_int_long,0,,,,,
player,201209160mia,rai,LeexPa99,pass_defended,1,,,,,
player,201209160mia,rai,LeexPa99,sacks,0.0,,,,,
player,201209160mia,rai,LeexPa99,tackles_combined,2,,,,,
player,201209160mia,rai,LeexPa99,tackles_solo,2,,,,,
player,201209160mia,rai,LeexPa99,tackles_assists,0,,,,,
player,201209160mia,rai,LeexPa99,tackles_loss,0,,,,,
player,201209160mia,rai,LeexPa99,qb_hits,0,,,,,
player,201209160mia,rai,LeexPa99,fumbles_rec,0,,,,,
player,201209160mia,rai,LeexPa99,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,LeexPa99,fumbles_rec_td,0,,,,,
player,201209160mia,rai,LeexPa99,fumbles_forced,0,,,,,
player,201209160mia,rai,McClRo00,def_int,0,,,,,
player,201209160mia,rai,McClRo00,def_int_yds,0,,,,,
player,201209160mia,rai,McClRo00,def_int_td,0,,,,,
player,201209160mia,rai,McClRo00,def_int_long,0,,,,,
player,201209160mia,rai,McClRo00,pass_defended,0,,,,,
player,201209160mia,rai,McClRo00,sacks,0.0,,,,,
player,201209160mia,rai,McClRo00,tackles_combined,2,,,,,
player,201209160mia,rai,McClRo00,tackles_solo,2,,,,,
player,201209160mia,rai,McClRo00,tackles_assists,0,,,,,
player,201209160mia,rai,McClRo00,tackles_loss,0,,,,,
player,201209160mia,rai,McClRo00,qb_hits,0,,,,,
player,201209160mia,rai,McClRo00,fumbles_rec,0,,,,,
player,201209160mia,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201209160mia,rai,McClRo00,fumbles_forced,0,,,,,
player,201209160mia,rai,SpenSh20,def_int,0,,,,,
player,201209160mia,rai,SpenSh20,def_int_yds,0,,,,,
player,201209160mia,rai,SpenSh20,def_int_td,0,,,,,
player,201209160mia,rai,SpenSh20,def_int_long,0,,,,,
player,201209160mia,rai,SpenSh20,pass_defended,0,,,,,
player,201209160mia,rai,SpenSh20,sacks,0.0,,,,,
player,201209160mia,rai,SpenSh20,tackles_combined,2,,,,,
player,201209160mia,rai,SpenSh20,tackles_solo,2,,,,,
player,201209160mia,rai,SpenSh20,tackles_assists,0,,,,,
player,201209160mia,rai,SpenSh20,tackles_loss,1,,,,,
player,201209160mia,rai,SpenSh20,qb_hits,0,,,,,
player,201209160mia,rai,SpenSh20,fumbles_rec,0,,,,,
player,201209160mia,rai,SpenSh20,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,SpenSh20,fumbles_rec_td,0,,,,,
player,201209160mia,rai,SpenSh20,fumbles_forced,0,,,,,
player,201209160mia,rai,GoetTr99,def_int,0,,,,,
player,201209160mia,rai,GoetTr99,def_int_yds,0,,,,,
player,201209160mia,rai,GoetTr99,def_int_td,0,,,,,
player,201209160mia,rai,GoetTr99,def_int_long,0,,,,,
player,201209160mia,rai,GoetTr99,pass_defended,0,,,,,
player,201209160mia,rai,GoetTr99,sacks,0.0,,,,,
player,201209160mia,rai,GoetTr99,tackles_combined,1,,,,,
player,201209160mia,rai,GoetTr99,tackles_solo,1,,,,,
player,201209160mia,rai,GoetTr99,tackles_assists,0,,,,,
player,201209160mia,rai,GoetTr99,tackles_loss,0,,,,,
player,201209160mia,rai,GoetTr99,qb_hits,0,,,,,
player,201209160mia,rai,GoetTr99,fumbles_rec,0,,,,,
player,201209160mia,rai,GoetTr99,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,GoetTr99,fumbles_rec_td,0,,,,,
player,201209160mia,rai,GoetTr99,fumbles_forced,0,,,,,
player,201209160mia,rai,IhenCa00,def_int,0,,,,,
player,201209160mia,rai,IhenCa00,def_int_yds,0,,,,,
player,201209160mia,rai,IhenCa00,def_int_td,0,,,,,
player,201209160mia,rai,IhenCa00,def_int_long,0,,,,,
player,201209160mia,rai,IhenCa00,pass_defended,0,,,,,
player,201209160mia,rai,IhenCa00,sacks,0.0,,,,,
player,201209160mia,rai,IhenCa00,tackles_combined,1,,,,,
player,201209160mia,rai,IhenCa00,tackles_solo,1,,,,,
player,201209160mia,rai,IhenCa00,tackles_assists,0,,,,,
player,201209160mia,rai,IhenCa00,tackles_loss,1,,,,,
player,201209160mia,rai,IhenCa00,qb_hits,0,,,,,
player,201209160mia,rai,IhenCa00,fumbles_rec,0,,,,,
player,201209160mia,rai,IhenCa00,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,IhenCa00,fumbles_rec_td,0,,,,,
player,201209160mia,rai,IhenCa00,fumbles_forced,0,,,,,
player,201209160mia,rai,JoneTa00,def_int,0,,,,,
player,201209160mia,rai,JoneTa00,def_int_yds,0,,,,,
player,201209160mia,rai,JoneTa00,def_int_td,0,,,,,
player,201209160mia,rai,JoneTa00,def_int_long,0,,,,,
player,201209160mia,rai,JoneTa00,pass_defended,0,,,,,
player,201209160mia,rai,JoneTa00,sacks,0.0,,,,,
player,201209160mia,rai,JoneTa00,tackles_combined,1,,,,,
player,201209160mia,rai,JoneTa00,tackles_solo,1,,,,,
player,201209160mia,rai,JoneTa00,tackles_assists,0,,,,,
player,201209160mia,rai,JoneTa00,tackles_loss,0,,,,,
player,201209160mia,rai,JoneTa00,qb_hits,0,,,,,
player,201209160mia,rai,JoneTa00,fumbles_rec,0,,,,,
player,201209160mia,rai,JoneTa00,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,JoneTa00,fumbles_rec_td,0,,,,,
player,201209160mia,rai,JoneTa00,fumbles_forced,0,,,,,
player,201209160mia,rai,SeymRi00,def_int,0,,,,,
player,201209160mia,rai,SeymRi00,def_int_yds,0,,,,,
player,201209160mia,rai,SeymRi00,def_int_td,0,,,,,
player,201209160mia,rai,SeymRi00,def_int_long,0,,,,,
player,201209160mia,rai,SeymRi00,pass_defended,0,,,,,
player,201209160mia,rai,SeymRi00,sacks,0.0,,,,,
player,201209160mia,rai,SeymRi00,tackles_combined,1,,,,,
player,201209160mia,rai,SeymRi00,tackles_solo,1,,,,,
player,201209160mia,rai,SeymRi00,tackles_assists,0,,,,,
player,201209160mia,rai,SeymRi00,tackles_loss,0,,,,,
player,201209160mia,rai,SeymRi00,qb_hits,0,,,,,
player,201209160mia,rai,SeymRi00,fumbles_rec,0,,,,,
player,201209160mia,rai,SeymRi00,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,SeymRi00,fumbles_rec_td,0,,,,,
player,201209160mia,rai,SeymRi00,fumbles_forced,0,,,,,
player,201209160mia,rai,TollDa99,def_int,0,,,,,
player,201209160mia,rai,TollDa99,def_int_yds,0,,,,,
player,201209160mia,rai,TollDa99,def_int_td,0,,,,,
player,201209160mia,rai,TollDa99,def_int_long,0,,,,,
player,201209160mia,rai,TollDa99,pass_defended,0,,,,,
player,201209160mia,rai,TollDa99,sacks,0.0,,,,,
player,201209160mia,rai,TollDa99,tackles_combined,1,,,,,
player,201209160mia,rai,TollDa99,tackles_solo,1,,,,,
player,201209160mia,rai,TollDa99,tackles_assists,0,,,,,
player,201209160mia,rai,TollDa99,tackles_loss,0,,,,,
player,201209160mia,rai,TollDa99,qb_hits,1,,,,,
player,201209160mia,rai,TollDa99,fumbles_rec,0,,,,,
player,201209160mia,rai,TollDa99,fumbles_rec_yds,0,,,,,
player,201209160mia,rai,TollDa99,fumbles_rec_td,0,,,,,
player,201209160mia,rai,TollDa99,fumbles_forced,0,,,,,
player,201209160mia,mia,JoneRe99,def_int,1,,,,,
player,201209160mia,mia,JoneRe99,def_int_yds,8,,,,,
player,201209160mia,mia,JoneRe99,def_int_td,0,,,,,
player,201209160mia,mia,JoneRe99,def_int_long,8,,,,,
player,201209160mia,mia,JoneRe99,pass_defended,1,,,,,
player,201209160mia,mia,JoneRe99,sacks,0.0,,,,,
player,201209160mia,mia,JoneRe99,tackles_combined,3,,,,,
player,201209160mia,mia,JoneRe99,tackles_solo,3,,,,,
player,201209160mia,mia,JoneRe99,tackles_assists,0,,,,,
player,201209160mia,mia,JoneRe99,tackles_loss,1,,,,,
player,201209160mia,mia,JoneRe99,qb_hits,0,,,,,
player,201209160mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201209160mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201209160mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201209160mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201209160mia,mia,DansKa20,def_int,0,,,,,
player,201209160mia,mia,DansKa20,def_int_yds,0,,,,,
player,201209160mia,mia,DansKa20,def_int_td,0,,,,,
player,201209160mia,mia,DansKa20,def_int_long,0,,,,,
player,201209160mia,mia,DansKa20,pass_defended,1,,,,,
player,201209160mia,mia,DansKa20,sacks,0.0,,,,,
player,201209160mia,mia,DansKa20,tackles_combined,8,,,,,
player,201209160mia,mia,DansKa20,tackles_solo,7,,,,,
player,201209160mia,mia,DansKa20,tackles_assists,1,,,,,
player,201209160mia,mia,DansKa20,tackles_loss,0,,,,,
player,201209160mia,mia,DansKa20,qb_hits,0,,,,,
player,201209160mia,mia,DansKa20,fumbles_rec,0,,,,,
player,201209160mia,mia,DansKa20,fumbles_rec_yds,0,,,,,
player,201209160mia,mia,DansKa20,fumbles_rec_td,0,,,,,
player,201209160mia,mia,DansKa20,fumbles_forced,0,,,,,
player,201209160mia,mia,BurnKe20,def_int,0,,,,,
player,201209160mia,mia,BurnKe20,def_int_yds,0,,,,,
player,201209160mia,mia,BurnKe20,def_int_td,0,,,,,
player,201209160mia,mia,BurnKe20,def_int_long,0,,,,,
player,201209160mia,mia,BurnKe20,pass_defended,0,,,,,
player,201209160mia,mia,BurnKe20,sacks,0.0,,,,,
player,201209160mia,mia,BurnKe20,tackles_combined,4,,,,,
player,201209160mia,mia,BurnKe20,tackles_solo,4,,,,,
player,201209160mia,mia,BurnKe20,tackles_assists,0,,,,,
player,201209160mia,mia,BurnKe20,tackles_loss,1,,,,,
player,201209160mia,mia,BurnKe20,qb_hits,1,,,,,
player,201209160mia,mia,BurnKe20,fumbles_rec,0,,,,,
player,201209160mia,mia,BurnKe20,fumbles_rec_yds,0,,,,,
player,201209160mia,mia,BurnKe20,fumbles_rec_td,0,,,,,
player,201209160mia,mia,BurnKe20,fumbles_forced,0,,,,,
player,201209160mia,mia,CarrNo00,def_int,0,,,,,
player,201209160mia,mia,CarrNo00,def_int_yds,0,,,,,
player,201209160mia,mia,CarrNo00,def_int_td,0,,,,,
player,201209160mia,mia,CarrNo00,def_int_long,0,,,,,
player,201209160mia,mia,CarrNo00,pass_defended,0,,,,,
player,201209160mia,mia,CarrNo00,sacks,0.0,,,,,
player,201209160mia,mia,CarrNo00,tackles_combined,4,,,,,
player,201209160mia,mia,CarrNo00,tackles_solo,3,,,,,
player,201209160mia,mia,CarrNo00,tackles_assists,1,,,,,
player,201209160mia,mia,CarrNo00,tackles_loss,0,,,,,
player,201209160mia,mia,CarrNo00,qb_hits,0,,,,,
player,201209160mia,mia,CarrNo00,fumbles_rec,0,,,,,
player,201209160mia,mia,CarrNo00,fumbles_rec_yds,0,,,,,
player,201209160mia,mia,CarrNo00,fumbles_rec_td,0,,,,,
player,201209160mia,mia,CarrNo00,fumbles_forced,0,,,,,
player,201209160mia,mia,ClemCh97,def_int,0,,,,,
player,201209160mia,mia,ClemCh97,def_int_yds,0,,,,,
player,201209160mia,mia,ClemCh97,def_int_td,0,,,,,
player,201209160mia,mia,ClemCh97,def_int_long,0,,,,,
player,201209160mia,mia,ClemCh97,pass_defended,0,,,,,
player,201209160mia,mia,ClemCh97,sacks,0.0,,,,,
player,201209160mia,mia,ClemCh97,tackles_combined,4,,,,,
player,201209160mia,mia,ClemCh97,tackles_solo,4,,,,,
player,201209160mia,mia,ClemCh97,tackles_assists,0,,,,,
player,201209160mia,mia,ClemCh97,tackles_loss,0,,,,,
player,201209160mia,mia,ClemCh97,qb_hits,0,,,,,
player,201209160mia,mia,ClemCh97,fumbles_rec,0,,,,,
player,201209160mia,mia,ClemCh97,fumbles_rec_yds,0,,,,,
player,201209160mia,mia,ClemCh97,fumbles_rec_td,0,,,,,
player,201209160mia,mia,ClemCh97,fumbles_forced,0,,,,,
player,201209160mia,mia,SmitSe99,def_int,0,,,,,
player,201209160mia,mia,SmitSe99,def_int_yds,0,,,,,
player,201209160mia,mia,SmitSe99,def_int_td,0,,,,,
player,201209160mia,mia,SmitSe99,def_int_long,0,,,,,
player,201209160mia,mia,SmitSe99,pass_defended,2,,,,,
player,201209160mia,mia,SmitSe99,sacks,0.0,,,,,
player,201209160mia,mia,SmitSe99,tackles_combined,4,,,,,
player,201209160mia,mia,SmitSe99,tackles_solo,4,,,,,
player,201209160mia,mia,SmitSe99,tackles_assists,0,,,,,
player,201209160mia,mia,SmitSe99,tackles_loss,0,,,,,
player,201209160mia,mia,SmitSe99,qb_hits,0,,,,,
player,201209160mia,mia,SmitSe99,fumbles_rec,0,,,,,
player,201209160mia,mia,SmitSe99,fumbles_rec_yds,0,,,,,
player,201209160mia,mia,SmitSe99,fumbles_rec_td,0,,,,,
player,201209160mia,mia,SmitSe99,fumbles_forced,0,,,,,
player,201209160mia,mia,MarsRi20,def_int,0,,,,,
player,201209160mia,mia,MarsRi20,def_int_yds,0,,,,,
player,201209160mia,mia,MarsRi20,def_int_td,0,,,,,
player,201209160mia,mia,MarsRi20,def_int_long,0,,,,,
player,201209160mia,mia,MarsRi20,pass_defended,0,,,,,
player,201209160mia,mia,MarsRi20,sacks,0.0,,,,,
player,201209160mia,mia,MarsRi20,tackles_combined,3,,,,,
player,201209160mia,mia,MarsRi20,tackles_solo,3,,,,,
player,201209160mia,mia,MarsRi20,tackles_assists,0,,,,,
player,201209160mia,mia,MarsRi20,tackles_loss,0,,,,,
player,201209160mia,mia,MarsRi20,qb_hits,0,,,,,
player,201209160mia,mia,MarsRi20,fumbles_rec,0,,,,,
player,201209160mia,mia,MarsRi20,fumbles_rec_yds,0,,,,,
player,201209160mia,mia,MarsRi20,fumbles_rec_td,0,,,,,
player,201209160mia,mia,MarsRi20,fumbles_forced,0,,,,,
player,201209160mia,mia,MisiKo99,def_int,0,,,,,
player,201209160mia,mia,MisiKo99,def_int_yds,0,,,,,
player,201209160mia,mia,MisiKo99,def_int_td,0,,,,,
player,201209160mia,mia,MisiKo99,def_int_long,0,,,,,
player,201209160mia,mia,MisiKo99,pass_defended,0,,,,,
player,201209160mia,mia,MisiKo99,sacks,0.0,,,,,
player,201209160mia,mia,MisiKo99,tackles_combined,3,,,,,
player,201209160mia,mia,MisiKo99,tackles_solo,3,,,,,
player,201209160mia,mia,MisiKo99,tackles_assists,0,,,,,
player,201209160mia,mia,MisiKo99,tackles_loss,0,,,,,
player,201209160mia,mia,MisiKo99,qb_hits,0,,,,,
player,201209160mia,mia,MisiKo99,fumbles_rec,0,,,,,
player,201209160mia,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201209160mia,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201209160mia,mia,MisiKo99,fumbles_forced,0,,,,,
player,201209160mia,mia,FielBr20,def_int,0,,,,,
player,201209160mia,mia,FielBr20,def_int_yds,0,,,,,
player,201209160mia,mia,FielBr20,def_int_td,0,,,,,
player,201209160mia,mia,FielBr20,def_int_long,0,,,,,
player,201209160mia,mia,FielBr20,pass_defended,0,,,,,
player,201209160mia,mia,FielBr20,sacks,0.0,,,,,
player,201209160mia,mia,FielBr20,tackles_combined,2,,,,,
player,201209160mia,mia,FielBr20,tackles_solo,2,,,,,
player,201209160mia,mia,FielBr20,tackles_assists,0,,,,,
player,201209160mia,mia,FielBr20,tackles_loss,0,,,,,
player,201209160mia,mia,FielBr20,qb_hits,0,,,,,
player,201209160mia,mia,FielBr20,fumbles_rec,0,,,,,
player,201209160mia,mia,FielBr20,fumbles_rec_yds,0,,,,,
player,201209160mia,mia,FielBr20,fumbles_rec_td,0,,,,,
player,201209160mia,mia,FielBr20,fumbles_forced,0,,,,,
player,201209160mia,mia,StarRa20,def_int,0,,,,,
player,201209160mia,mia,StarRa20,def_int_yds,0,,,,,
player,201209160mia,mia,StarRa20,def_int_td,0,,,,,
player,201209160mia,mia,StarRa20,def_int_long,0,,,,,
player,201209160mia,mia,StarRa20,pass_defended,0,,,,,
player,201209160mia,mia,StarRa20,sacks,0.0,,,,,
player,201209160mia,mia,StarRa20,tackles_combined,2,,,,,
player,201209160mia,mia,StarRa20,tackles_solo,2,,,,,
player,201209160mia,mia,StarRa20,tackles_assists,0,,,,,
player,201209160mia,mia,StarRa20,tackles_loss,0,,,,,
player,201209160mia,mia,StarRa20,qb_hits,2,,,,,
player,201209160mia,mia,StarRa20,fumbles_rec,0,,,,,
player,201209160mia,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201209160mia,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201209160mia,mia,StarRa20,fumbles_forced,0,,,,,
player,201209160mia,mia,MoorMa02,def_int,0,,,,,
player,201209160mia,mia,MoorMa02,def_int_yds,0,,,,,
player,201209160mia,mia,MoorMa02,def_int_td,0,,,,,
player,201209160mia,mia,MoorMa02,def_int_long,0,,,,,
player,201209160mia,mia,MoorMa02,pass_defended,0,,,,,
player,201209160mia,mia,MoorMa02,sacks,0.0,,,,,
player,201209160mia,mia,MoorMa02,tackles_combined,1,,,,,
player,201209160mia,mia,MoorMa02,tackles_solo,1,,,,,
player,201209160mia,mia,MoorMa02,tackles_assists,0,,,,,
player,201209160mia,mia,MoorMa02,tackles_loss,0,,,,,
player,201209160mia,mia,MoorMa02,qb_hits,0,,,,,
player,201209160mia,mia,MoorMa02,fumbles_rec,0,,,,,
player,201209160mia,mia,MoorMa02,fumbles_rec_yds,0,,,,,
player,201209160mia,mia,MoorMa02,fumbles_rec_td,0,,,,,
player,201209160mia,mia,MoorMa02,fumbles_forced,0,,,,,
player,201209160mia,mia,NaanLe00,def_int,0,,,,,
player,201209160mia,mia,NaanLe00,def_int_yds,0,,,,,
player,201209160mia,mia,NaanLe00,def_int_td,0,,,,,
player,201209160mia,mia,NaanLe00,def_int_long,0,,,,,
player,201209160mia,mia,NaanLe00,pass_defended,0,,,,,
player,201209160mia,mia,NaanLe00,sacks,0.0,,,,,
player,201209160mia,mia,NaanLe00,tackles_combined,1,,,,,
player,201209160mia,mia,NaanLe00,tackles_solo,1,,,,,
player,201209160mia,mia,NaanLe00,tackles_assists,0,,,,,
player,201209160mia,mia,NaanLe00,tackles_loss,0,,,,,
player,201209160mia,mia,NaanLe00,qb_hits,0,,,,,
player,201209160mia,mia,NaanLe00,fumbles_rec,0,,,,,
player,201209160mia,mia,NaanLe00,fumbles_rec_yds,0,,,,,
player,201209160mia,mia,NaanLe00,fumbles_rec_td,0,,,,,
player,201209160mia,mia,NaanLe00,fumbles_forced,0,,,,,
player,201209160mia,mia,OdriJa99,def_int,0,,,,,
player,201209160mia,mia,OdriJa99,def_int_yds,0,,,,,
player,201209160mia,mia,OdriJa99,def_int_td,0,,,,,
player,201209160mia,mia,OdriJa99,def_int_long,0,,,,,
player,201209160mia,mia,OdriJa99,pass_defended,0,,,,,
player,201209160mia,mia,OdriJa99,sacks,0.0,,,,,
player,201209160mia,mia,OdriJa99,tackles_combined,1,,,,,
player,201209160mia,mia,OdriJa99,tackles_solo,1,,,,,
player,201209160mia,mia,OdriJa99,tackles_assists,0,,,,,
player,201209160mia,mia,OdriJa99,tackles_loss,0,,,,,
player,201209160mia,mia,OdriJa99,qb_hits,1,,,,,
player,201209160mia,mia,OdriJa99,fumbles_rec,0,,,,,
player,201209160mia,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201209160mia,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201209160mia,mia,OdriJa99,fumbles_forced,0,,,,,
player,201209160mia,mia,SoliPa99,def_int,0,,,,,
player,201209160mia,mia,SoliPa99,def_int_yds,0,,,,,
player,201209160mia,mia,SoliPa99,def_int_td,0,,,,,
player,201209160mia,mia,SoliPa99,def_int_long,0,,,,,
player,201209160mia,mia,SoliPa99,pass_defended,1,,,,,
