game,2012,2,20120916,201209160ram,was,"Washington Redskins",28,ram,"St. Louis Rams",31
player,201209160ram,was,RoysEv00,pass_cmp,0,,,,,
player,201209160ram,was,RoysEv00,pass_att,0,,,,,
player,201209160ram,was,RoysEv00,pass_yds,0,,,,,
player,201209160ram,was,RoysEv00,pass_td,0,,,,,
player,201209160ram,was,RoysEv00,pass_int,0,,,,,
player,201209160ram,was,RoysEv00,pass_sacked,0,,,,,
player,201209160ram,was,RoysEv00,pass_sacked_yds,0,,,,,
player,201209160ram,was,RoysEv00,pass_long,0,,,,,
player,201209160ram,was,RoysEv00,pass_rating,,,,,,
player,201209160ram,was,RoysEv00,rush_att,1,,,,,
player,201209160ram,was,RoysEv00,rush_yds,4,,,,,
player,201209160ram,was,RoysEv00,rush_td,0,,,,,
player,201209160ram,was,RoysEv00,rush_long,4,,,,,
player,201209160ram,was,RoysEv00,targets,3,,,,,
player,201209160ram,was,RoysEv00,rec,2,,,,,
player,201209160ram,was,RoysEv00,rec_yds,7,,,,,
player,201209160ram,was,RoysEv00,rec_td,0,,,,,
player,201209160ram,was,RoysEv00,rec_long,5,,,,,
player,201209160ram,was,RoysEv00,fumbles,0,,,,,
player,201209160ram,was,RoysEv00,fumbles_lost,0,,,,,
player,201209160ram,was,DaviFr01,pass_cmp,0,,,,,
player,201209160ram,was,DaviFr01,pass_att,0,,,,,
player,201209160ram,was,DaviFr01,pass_yds,0,,,,,
player,201209160ram,was,DaviFr01,pass_td,0,,,,,
player,201209160ram,was,DaviFr01,pass_int,0,,,,,
player,201209160ram,was,DaviFr01,pass_sacked,0,,,,,
player,201209160ram,was,DaviFr01,pass_sacked_yds,0,,,,,
player,201209160ram,was,DaviFr01,pass_long,0,,,,,
player,201209160ram,was,DaviFr01,pass_rating,,,,,,
player,201209160ram,was,DaviFr01,rush_att,1,,,,,
player,201209160ram,was,DaviFr01,rush_yds,1,,,,,
player,201209160ram,was,DaviFr01,rush_td,0,,,,,
player,201209160ram,was,DaviFr01,rush_long,1,,,,,
player,201209160ram,was,DaviFr01,targets,5,,,,,
player,201209160ram,was,DaviFr01,rec,2,,,,,
player,201209160ram,was,DaviFr01,rec_yds,14,,,,,
player,201209160ram,was,DaviFr01,rec_td,0,,,,,
player,201209160ram,was,DaviFr01,rec_long,8,,,,,
player,201209160ram,was,DaviFr01,fumbles,0,,,,,
player,201209160ram,was,DaviFr01,fumbles_lost,0,,,,,
player,201209160ram,was,HankLe00,pass_cmp,0,,,,,
player,201209160ram,was,HankLe00,pass_att,0,,,,,
player,201209160ram,was,HankLe00,pass_yds,0,,,,,
player,201209160ram,was,HankLe00,pass_td,0,,,,,
player,201209160ram,was,HankLe00,pass_int,0,,,,,
player,201209160ram,was,HankLe00,pass_sacked,0,,,,,
player,201209160ram,was,HankLe00,pass_sacked_yds,0,,,,,
player,201209160ram,was,HankLe00,pass_long,0,,,,,
player,201209160ram,was,HankLe00,pass_rating,,,,,,
player,201209160ram,was,HankLe00,rush_att,0,,,,,
player,201209160ram,was,HankLe00,rush_yds,0,,,,,
player,201209160ram,was,HankLe00,rush_td,0,,,,,
player,201209160ram,was,HankLe00,rush_long,0,,,,,
player,201209160ram,was,HankLe00,targets,3,,,,,
player,201209160ram,was,HankLe00,rec,2,,,,,
player,201209160ram,was,HankLe00,rec_yds,68,,,,,
player,201209160ram,was,HankLe00,rec_td,1,,,,,
player,201209160ram,was,HankLe00,rec_long,68,,,,,
player,201209160ram,was,HankLe00,fumbles,0,,,,,
player,201209160ram,was,HankLe00,fumbles_lost,0,,,,,
player,201209160ram,was,MorgJo00,pass_cmp,0,,,,,
player,201209160ram,was,MorgJo00,pass_att,0,,,,,
player,201209160ram,was,MorgJo00,pass_yds,0,,,,,
player,201209160ram,was,MorgJo00,pass_td,0,,,,,
player,201209160ram,was,MorgJo00,pass_int,0,,,,,
player,201209160ram,was,MorgJo00,pass_sacked,0,,,,,
player,201209160ram,was,MorgJo00,pass_sacked_yds,0,,,,,
player,201209160ram,was,MorgJo00,pass_long,0,,,,,
player,201209160ram,was,MorgJo00,pass_rating,,,,,,
player,201209160ram,was,MorgJo00,rush_att,0,,,,,
player,201209160ram,was,MorgJo00,rush_yds,0,,,,,
player,201209160ram,was,MorgJo00,rush_td,0,,,,,
player,201209160ram,was,MorgJo00,rush_long,0,,,,,
player,201209160ram,was,MorgJo00,targets,5,,,,,
player,201209160ram,was,MorgJo00,rec,5,,,,,
player,201209160ram,was,MorgJo00,rec_yds,50,,,,,
player,201209160ram,was,MorgJo00,rec_td,0,,,,,
player,201209160ram,was,MorgJo00,rec_long,14,,,,,
player,201209160ram,was,MorgJo00,fumbles,0,,,,,
player,201209160ram,was,MorgJo00,fumbles_lost,0,,,,,
player,201209160ram,was,RobiAl00,pass_cmp,0,,,,,
player,201209160ram,was,RobiAl00,pass_att,0,,,,,
player,201209160ram,was,RobiAl00,pass_yds,0,,,,,
player,201209160ram,was,RobiAl00,pass_td,0,,,,,
player,201209160ram,was,RobiAl00,pass_int,0,,,,,
player,201209160ram,was,RobiAl00,pass_sacked,0,,,,,
player,201209160ram,was,RobiAl00,pass_sacked_yds,0,,,,,
player,201209160ram,was,RobiAl00,pass_long,0,,,,,
player,201209160ram,was,RobiAl00,pass_rating,,,,,,
player,201209160ram,was,RobiAl00,rush_att,0,,,,,
player,201209160ram,was,RobiAl00,rush_yds,0,,,,,
player,201209160ram,was,RobiAl00,rush_td,0,,,,,
player,201209160ram,was,RobiAl00,rush_long,0,,,,,
player,201209160ram,was,RobiAl00,targets,3,,,,,
player,201209160ram,was,RobiAl00,rec,2,,,,,
player,201209160ram,was,RobiAl00,rec_yds,40,,,,,
player,201209160ram,was,RobiAl00,rec_td,0,,,,,
player,201209160ram,was,RobiAl00,rec_long,28,,,,,
player,201209160ram,was,RobiAl00,fumbles,0,,,,,
player,201209160ram,was,RobiAl00,fumbles_lost,0,,,,,
player,201209160ram,was,MossSa00,pass_cmp,0,,,,,
player,201209160ram,was,MossSa00,pass_att,0,,,,,
player,201209160ram,was,MossSa00,pass_yds,0,,,,,
player,201209160ram,was,MossSa00,pass_td,0,,,,,
player,201209160ram,was,MossSa00,pass_int,0,,,,,
player,201209160ram,was,MossSa00,pass_sacked,0,,,,,
player,201209160ram,was,MossSa00,pass_sacked_yds,0,,,,,
player,201209160ram,was,MossSa00,pass_long,0,,,,,
player,201209160ram,was,MossSa00,pass_rating,,,,,,
player,201209160ram,was,MossSa00,rush_att,0,,,,,
player,201209160ram,was,MossSa00,rush_yds,0,,,,,
player,201209160ram,was,MossSa00,rush_td,0,,,,,
player,201209160ram,was,MossSa00,rush_long,0,,,,,
player,201209160ram,was,MossSa00,targets,3,,,,,
player,201209160ram,was,MossSa00,rec,3,,,,,
player,201209160ram,was,MossSa00,rec_yds,14,,,,,
player,201209160ram,was,MossSa00,rec_td,0,,,,,
player,201209160ram,was,MossSa00,rec_long,9,,,,,
player,201209160ram,was,MossSa00,fumbles,0,,,,,
player,201209160ram,was,MossSa00,fumbles_lost,0,,,,,
player,201209160ram,was,PaulNi00,pass_cmp,0,,,,,
player,201209160ram,was,PaulNi00,pass_att,0,,,,,
player,201209160ram,was,PaulNi00,pass_yds,0,,,,,
player,201209160ram,was,PaulNi00,pass_td,0,,,,,
player,201209160ram,was,PaulNi00,pass_int,0,,,,,
player,201209160ram,was,PaulNi00,pass_sacked,0,,,,,
player,201209160ram,was,PaulNi00,pass_sacked_yds,0,,,,,
player,201209160ram,was,PaulNi00,pass_long,0,,,,,
player,201209160ram,was,PaulNi00,pass_rating,,,,,,
player,201209160ram,was,PaulNi00,rush_att,0,,,,,
player,201209160ram,was,PaulNi00,rush_yds,0,,,,,
player,201209160ram,was,PaulNi00,rush_td,0,,,,,
player,201209160ram,was,PaulNi00,rush_long,0,,,,,
player,201209160ram,was,PaulNi00,targets,3,,,,,
player,201209160ram,was,PaulNi00,rec,3,,,,,
player,201209160ram,was,PaulNi00,rec_yds,13,,,,,
player,201209160ram,was,PaulNi00,rec_td,0,,,,,
player,201209160ram,was,PaulNi00,rec_long,8,,,,,
player,201209160ram,was,PaulNi00,fumbles,0,,,,,
player,201209160ram,was,PaulNi00,fumbles_lost,0,,,,,
player,201209160ram,was,HeluRo00,pass_cmp,0,,,,,
player,201209160ram,was,HeluRo00,pass_att,0,,,,,
player,201209160ram,was,HeluRo00,pass_yds,0,,,,,
player,201209160ram,was,HeluRo00,pass_td,0,,,,,
player,201209160ram,was,HeluRo00,pass_int,0,,,,,
player,201209160ram,was,HeluRo00,pass_sacked,0,,,,,
player,201209160ram,was,HeluRo00,pass_sacked_yds,0,,,,,
player,201209160ram,was,HeluRo00,pass_long,0,,,,,
player,201209160ram,was,HeluRo00,pass_rating,,,,,,
player,201209160ram,was,HeluRo00,rush_att,0,,,,,
player,201209160ram,was,HeluRo00,rush_yds,0,,,,,
player,201209160ram,was,HeluRo00,rush_td,0,,,,,
player,201209160ram,was,HeluRo00,rush_long,0,,,,,
player,201209160ram,was,HeluRo00,targets,1,,,,,
player,201209160ram,was,HeluRo00,rec,1,,,,,
player,201209160ram,was,HeluRo00,rec_yds,0,,,,,
player,201209160ram,was,HeluRo00,rec_td,0,,,,,
player,201209160ram,was,HeluRo00,rec_long,0,,,,,
player,201209160ram,was,HeluRo00,fumbles,0,,,,,
player,201209160ram,was,HeluRo00,fumbles_lost,0,,,,,
player,201209160ram,was,BrisDe00,pass_cmp,0,,,,,
player,201209160ram,was,BrisDe00,pass_att,0,,,,,
player,201209160ram,was,BrisDe00,pass_yds,0,,,,,
player,201209160ram,was,BrisDe00,pass_td,0,,,,,
player,201209160ram,was,BrisDe00,pass_int,0,,,,,
player,201209160ram,was,BrisDe00,pass_sacked,0,,,,,
player,201209160ram,was,BrisDe00,pass_sacked_yds,0,,,,,
player,201209160ram,was,BrisDe00,pass_long,0,,,,,
player,201209160ram,was,BrisDe00,pass_rating,,,,,,
player,201209160ram,was,BrisDe00,rush_att,0,,,,,
player,201209160ram,was,BrisDe00,rush_yds,0,,,,,
player,201209160ram,was,BrisDe00,rush_td,0,,,,,
player,201209160ram,was,BrisDe00,rush_long,0,,,,,
player,201209160ram,was,BrisDe00,targets,1,,,,,
player,201209160ram,was,BrisDe00,rec,0,,,,,
player,201209160ram,was,BrisDe00,rec_yds,0,,,,,
player,201209160ram,was,BrisDe00,rec_td,0,,,,,
player,201209160ram,was,BrisDe00,rec_long,0,,,,,
player,201209160ram,was,BrisDe00,fumbles,0,,,,,
player,201209160ram,was,BrisDe00,fumbles_lost,0,,,,,
player,201209160ram,ram,BradSa00,pass_cmp,26,,,,,
player,201209160ram,ram,BradSa00,pass_att,35,,,,,
player,201209160ram,ram,BradSa00,pass_yds,310,,,,,
player,201209160ram,ram,BradSa00,pass_td,3,,,,,
player,201209160ram,ram,BradSa00,pass_int,1,,,,,
player,201209160ram,ram,BradSa00,pass_sacked,2,,,,,
player,201209160ram,ram,BradSa00,pass_sacked_yds,9,,,,,
player,201209160ram,ram,BradSa00,pass_long,56,,,,,
player,201209160ram,ram,BradSa00,pass_rating,117.6,,,,,
player,201209160ram,ram,BradSa00,rush_att,3,,,,,
player,201209160ram,ram,BradSa00,rush_yds,10,,,,,
player,201209160ram,ram,BradSa00,rush_td,0,,,,,
player,201209160ram,ram,BradSa00,rush_long,12,,,,,
player,201209160ram,ram,BradSa00,targets,0,,,,,
player,201209160ram,ram,BradSa00,rec,0,,,,,
player,201209160ram,ram,BradSa00,rec_yds,0,,,,,
player,201209160ram,ram,BradSa00,rec_td,0,,,,,
player,201209160ram,ram,BradSa00,rec_long,0,,,,,
player,201209160ram,ram,BradSa00,fumbles,1,,,,,
player,201209160ram,ram,BradSa00,fumbles_lost,0,,,,,
player,201209160ram,ram,RichDa00,pass_cmp,0,,,,,
player,201209160ram,ram,RichDa00,pass_att,0,,,,,
player,201209160ram,ram,RichDa00,pass_yds,0,,,,,
player,201209160ram,ram,RichDa00,pass_td,0,,,,,
player,201209160ram,ram,RichDa00,pass_int,0,,,,,
player,201209160ram,ram,RichDa00,pass_sacked,0,,,,,
player,201209160ram,ram,RichDa00,pass_sacked_yds,0,,,,,
player,201209160ram,ram,RichDa00,pass_long,0,,,,,
player,201209160ram,ram,RichDa00,pass_rating,,,,,,
player,201209160ram,ram,RichDa00,rush_att,15,,,,,
player,201209160ram,ram,RichDa00,rush_yds,83,,,,,
player,201209160ram,ram,RichDa00,rush_td,0,,,,,
player,201209160ram,ram,RichDa00,rush_long,53,,,,,
player,201209160ram,ram,RichDa00,targets,3,,,,,
player,201209160ram,ram,RichDa00,rec,2,,,,,
player,201209160ram,ram,RichDa00,rec_yds,19,,,,,
player,201209160ram,ram,RichDa00,rec_td,0,,,,,
player,201209160ram,ram,RichDa00,rec_long,18,,,,,
player,201209160ram,ram,RichDa00,fumbles,1,,,,,
player,201209160ram,ram,RichDa00,fumbles_lost,1,,,,,
player,201209160ram,ram,JackSt00,pass_cmp,0,,,,,
player,201209160ram,ram,JackSt00,pass_att,0,,,,,
player,201209160ram,ram,JackSt00,pass_yds,0,,,,,
player,201209160ram,ram,JackSt00,pass_td,0,,,,,
player,201209160ram,ram,JackSt00,pass_int,0,,,,,
player,201209160ram,ram,JackSt00,pass_sacked,0,,,,,
player,201209160ram,ram,JackSt00,pass_sacked_yds,0,,,,,
player,201209160ram,ram,JackSt00,pass_long,0,,,,,
player,201209160ram,ram,JackSt00,pass_rating,,,,,,
player,201209160ram,ram,JackSt00,rush_att,9,,,,,
player,201209160ram,ram,JackSt00,rush_yds,58,,,,,
player,201209160ram,ram,JackSt00,rush_td,0,,,,,
player,201209160ram,ram,JackSt00,rush_long,20,,,,,
player,201209160ram,ram,JackSt00,targets,0,,,,,
player,201209160ram,ram,JackSt00,rec,0,,,,,
player,201209160ram,ram,JackSt00,rec_yds,0,,,,,
player,201209160ram,ram,JackSt00,rec_td,0,,,,,
player,201209160ram,ram,JackSt00,rec_long,0,,,,,
player,201209160ram,ram,JackSt00,fumbles,0,,,,,
player,201209160ram,ram,JackSt00,fumbles_lost,0,,,,,
player,201209160ram,ram,AmenDa00,pass_cmp,0,,,,,
player,201209160ram,ram,AmenDa00,pass_att,0,,,,,
player,201209160ram,ram,AmenDa00,pass_yds,0,,,,,
player,201209160ram,ram,AmenDa00,pass_td,0,,,,,
player,201209160ram,ram,AmenDa00,pass_int,0,,,,,
player,201209160ram,ram,AmenDa00,pass_sacked,0,,,,,
player,201209160ram,ram,AmenDa00,pass_sacked_yds,0,,,,,
player,201209160ram,ram,AmenDa00,pass_long,0,,,,,
player,201209160ram,ram,AmenDa00,pass_rating,,,,,,
player,201209160ram,ram,AmenDa00,rush_att,0,,,,,
player,201209160ram,ram,AmenDa00,rush_yds,0,,,,,
player,201209160ram,ram,AmenDa00,rush_td,0,,,,,
player,201209160ram,ram,AmenDa00,rush_long,0,,,,,
player,201209160ram,ram,AmenDa00,targets,16,,,,,
player,201209160ram,ram,AmenDa00,rec,15,,,,,
player,201209160ram,ram,AmenDa00,rec_yds,160,,,,,
player,201209160ram,ram,AmenDa00,rec_td,1,,,,,
player,201209160ram,ram,AmenDa00,rec_long,56,,,,,
player,201209160ram,ram,AmenDa00,fumbles,1,,,,,
player,201209160ram,ram,AmenDa00,fumbles_lost,1,,,,,
player,201209160ram,ram,GibsBr00,pass_cmp,0,,,,,
player,201209160ram,ram,GibsBr00,pass_att,0,,,,,
player,201209160ram,ram,GibsBr00,pass_yds,0,,,,,
player,201209160ram,ram,GibsBr00,pass_td,0,,,,,
player,201209160ram,ram,GibsBr00,pass_int,0,,,,,
player,201209160ram,ram,GibsBr00,pass_sacked,0,,,,,
player,201209160ram,ram,GibsBr00,pass_sacked_yds,0,,,,,
player,201209160ram,ram,GibsBr00,pass_long,0,,,,,
player,201209160ram,ram,GibsBr00,pass_rating,,,,,,
player,201209160ram,ram,GibsBr00,rush_att,0,,,,,
player,201209160ram,ram,GibsBr00,rush_yds,0,,,,,
player,201209160ram,ram,GibsBr00,rush_td,0,,,,,
player,201209160ram,ram,GibsBr00,rush_long,0,,,,,
player,201209160ram,ram,GibsBr00,targets,4,,,,,
player,201209160ram,ram,GibsBr00,rec,2,,,,,
player,201209160ram,ram,GibsBr00,rec_yds,53,,,,,
player,201209160ram,ram,GibsBr00,rec_td,1,,,,,
player,201209160ram,ram,GibsBr00,rec_long,34,,,,,
player,201209160ram,ram,GibsBr00,fumbles,0,,,,,
player,201209160ram,ram,GibsBr00,fumbles_lost,0,,,,,
player,201209160ram,ram,SmitSt02,pass_cmp,0,,,,,
player,201209160ram,ram,SmitSt02,pass_att,0,,,,,
player,201209160ram,ram,SmitSt02,pass_yds,0,,,,,
player,201209160ram,ram,SmitSt02,pass_td,0,,,,,
player,201209160ram,ram,SmitSt02,pass_int,0,,,,,
player,201209160ram,ram,SmitSt02,pass_sacked,0,,,,,
player,201209160ram,ram,SmitSt02,pass_sacked_yds,0,,,,,
player,201209160ram,ram,SmitSt02,pass_long,0,,,,,
player,201209160ram,ram,SmitSt02,pass_rating,,,,,,
player,201209160ram,ram,SmitSt02,rush_att,0,,,,,
player,201209160ram,ram,SmitSt02,rush_yds,0,,,,,
player,201209160ram,ram,SmitSt02,rush_td,0,,,,,
player,201209160ram,ram,SmitSt02,rush_long,0,,,,,
player,201209160ram,ram,SmitSt02,targets,5,,,,,
player,201209160ram,ram,SmitSt02,rec,3,,,,,
player,201209160ram,ram,SmitSt02,rec_yds,39,,,,,
player,201209160ram,ram,SmitSt02,rec_td,0,,,,,
player,201209160ram,ram,SmitSt02,rec_long,25,,,,,
player,201209160ram,ram,SmitSt02,fumbles,0,,,,,
player,201209160ram,ram,SmitSt02,fumbles_lost,0,,,,,
player,201209160ram,ram,KendLa00,pass_cmp,0,,,,,
player,201209160ram,ram,KendLa00,pass_att,0,,,,,
player,201209160ram,ram,KendLa00,pass_yds,0,,,,,
player,201209160ram,ram,KendLa00,pass_td,0,,,,,
player,201209160ram,ram,KendLa00,pass_int,0,,,,,
player,201209160ram,ram,KendLa00,pass_sacked,0,,,,,
player,201209160ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201209160ram,ram,KendLa00,pass_long,0,,,,,
player,201209160ram,ram,KendLa00,pass_rating,,,,,,
player,201209160ram,ram,KendLa00,rush_att,0,,,,,
player,201209160ram,ram,KendLa00,rush_yds,0,,,,,
player,201209160ram,ram,KendLa00,rush_td,0,,,,,
player,201209160ram,ram,KendLa00,rush_long,0,,,,,
player,201209160ram,ram,KendLa00,targets,2,,,,,
player,201209160ram,ram,KendLa00,rec,2,,,,,
player,201209160ram,ram,KendLa00,rec_yds,25,,,,,
player,201209160ram,ram,KendLa00,rec_td,0,,,,,
player,201209160ram,ram,KendLa00,rec_long,14,,,,,
player,201209160ram,ram,KendLa00,fumbles,0,,,,,
player,201209160ram,ram,KendLa00,fumbles_lost,0,,,,,
player,201209160ram,ram,MullMa00,pass_cmp,0,,,,,
player,201209160ram,ram,MullMa00,pass_att,0,,,,,
player,201209160ram,ram,MullMa00,pass_yds,0,,,,,
player,201209160ram,ram,MullMa00,pass_td,0,,,,,
player,201209160ram,ram,MullMa00,pass_int,0,,,,,
player,201209160ram,ram,MullMa00,pass_sacked,0,,,,,
player,201209160ram,ram,MullMa00,pass_sacked_yds,0,,,,,
player,201209160ram,ram,MullMa00,pass_long,0,,,,,
player,201209160ram,ram,MullMa00,pass_rating,,,,,,
player,201209160ram,ram,MullMa00,rush_att,0,,,,,
player,201209160ram,ram,MullMa00,rush_yds,0,,,,,
player,201209160ram,ram,MullMa00,rush_td,0,,,,,
player,201209160ram,ram,MullMa00,rush_long,0,,,,,
player,201209160ram,ram,MullMa00,targets,2,,,,,
player,201209160ram,ram,MullMa00,rec,2,,,,,
player,201209160ram,ram,MullMa00,rec_yds,14,,,,,
player,201209160ram,ram,MullMa00,rec_td,1,,,,,
player,201209160ram,ram,MullMa00,rec_long,13,,,,,
player,201209160ram,ram,MullMa00,fumbles,0,,,,,
player,201209160ram,ram,MullMa00,fumbles_lost,0,,,,,
player,201209160ram,ram,QuicBr00,pass_cmp,0,,,,,
player,201209160ram,ram,QuicBr00,pass_att,0,,,,,
player,201209160ram,ram,QuicBr00,pass_yds,0,,,,,
player,201209160ram,ram,QuicBr00,pass_td,0,,,,,
player,201209160ram,ram,QuicBr00,pass_int,0,,,,,
player,201209160ram,ram,QuicBr00,pass_sacked,0,,,,,
player,201209160ram,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201209160ram,ram,QuicBr00,pass_long,0,,,,,
player,201209160ram,ram,QuicBr00,pass_rating,,,,,,
player,201209160ram,ram,QuicBr00,rush_att,0,,,,,
player,201209160ram,ram,QuicBr00,rush_yds,0,,,,,
player,201209160ram,ram,QuicBr00,rush_td,0,,,,,
player,201209160ram,ram,QuicBr00,rush_long,0,,,,,
player,201209160ram,ram,QuicBr00,targets,1,,,,,
player,201209160ram,ram,QuicBr00,rec,0,,,,,
player,201209160ram,ram,QuicBr00,rec_yds,0,,,,,
player,201209160ram,ram,QuicBr00,rec_td,0,,,,,
player,201209160ram,ram,QuicBr00,rec_long,0,,,,,
player,201209160ram,ram,QuicBr00,fumbles,0,,,,,
player,201209160ram,ram,QuicBr00,fumbles_lost,0,,,,,
player,201209160ram,ram,GiveCh00,pass_cmp,0,,,,,
player,201209160ram,ram,GiveCh00,pass_att,0,,,,,
player,201209160ram,ram,GiveCh00,pass_yds,0,,,,,
player,201209160ram,ram,GiveCh00,pass_td,0,,,,,
player,201209160ram,ram,GiveCh00,pass_int,0,,,,,
player,201209160ram,ram,GiveCh00,pass_sacked,0,,,,,
player,201209160ram,ram,GiveCh00,pass_sacked_yds,0,,,,,
player,201209160ram,ram,GiveCh00,pass_long,0,,,,,
player,201209160ram,ram,GiveCh00,pass_rating,,,,,,
player,201209160ram,ram,GiveCh00,rush_att,0,,,,,
player,201209160ram,ram,GiveCh00,rush_yds,0,,,,,
player,201209160ram,ram,GiveCh00,rush_td,0,,,,,
player,201209160ram,ram,GiveCh00,rush_long,0,,,,,
player,201209160ram,ram,GiveCh00,targets,2,,,,,
player,201209160ram,ram,GiveCh00,rec,0,,,,,
player,201209160ram,ram,GiveCh00,rec_yds,0,,,,,
player,201209160ram,ram,GiveCh00,rec_td,0,,,,,
player,201209160ram,ram,GiveCh00,rec_long,0,,,,,
player,201209160ram,ram,GiveCh00,fumbles,0,,,,,
player,201209160ram,ram,GiveCh00,fumbles_lost,0,,,,,
player,201209160ram,was,FletLo20,def_int,1,,,,,
player,201209160ram,was,FletLo20,def_int_yds,0,,,,,
player,201209160ram,was,FletLo20,def_int_td,0,,,,,
player,201209160ram,was,FletLo20,def_int_long,0,,,,,
player,201209160ram,was,FletLo20,pass_defended,1,,,,,
player,201209160ram,was,FletLo20,sacks,0.0,,,,,
player,201209160ram,was,FletLo20,tackles_combined,6,,,,,
player,201209160ram,was,FletLo20,tackles_solo,6,,,,,
player,201209160ram,was,FletLo20,tackles_assists,0,,,,,
player,201209160ram,was,FletLo20,tackles_loss,0,,,,,
player,201209160ram,was,FletLo20,qb_hits,0,,,,,
player,201209160ram,was,FletLo20,fumbles_rec,0,,,,,
player,201209160ram,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201209160ram,was,FletLo20,fumbles_rec_td,0,,,,,
player,201209160ram,was,FletLo20,fumbles_forced,1,,,,,
player,201209160ram,was,KerrRy00,def_int,0,,,,,
player,201209160ram,was,KerrRy00,def_int_yds,0,,,,,
player,201209160ram,was,KerrRy00,def_int_td,0,,,,,
player,201209160ram,was,KerrRy00,def_int_long,0,,,,,
player,201209160ram,was,KerrRy00,pass_defended,0,,,,,
player,201209160ram,was,KerrRy00,sacks,1.0,,,,,
player,201209160ram,was,KerrRy00,tackles_combined,3,,,,,
player,201209160ram,was,KerrRy00,tackles_solo,3,,,,,
