game,2012,5,20121007,201210070car,sea,"Seattle Seahawks",16,car,"Carolina Panthers",12
player,201210070car,sea,WilsRu00,fumbles,0,,,,,
player,201210070car,sea,WilsRu00,fumbles_lost,0,,,,,
player,201210070car,sea,LyncMa00,pass_cmp,0,,,,,
player,201210070car,sea,LyncMa00,pass_att,0,,,,,
player,201210070car,sea,LyncMa00,pass_yds,0,,,,,
player,201210070car,sea,LyncMa00,pass_td,0,,,,,
player,201210070car,sea,LyncMa00,pass_int,0,,,,,
player,201210070car,sea,LyncMa00,pass_sacked,0,,,,,
player,201210070car,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201210070car,sea,LyncMa00,pass_long,0,,,,,
player,201210070car,sea,LyncMa00,pass_rating,,,,,,
player,201210070car,sea,LyncMa00,rush_att,21,,,,,
player,201210070car,sea,LyncMa00,rush_yds,85,,,,,
player,201210070car,sea,LyncMa00,rush_td,0,,,,,
player,201210070car,sea,LyncMa00,rush_long,14,,,,,
player,201210070car,sea,LyncMa00,targets,2,,,,,
player,201210070car,sea,LyncMa00,rec,1,,,,,
player,201210070car,sea,LyncMa00,rec_yds,9,,,,,
player,201210070car,sea,LyncMa00,rec_td,0,,,,,
player,201210070car,sea,LyncMa00,rec_long,9,,,,,
player,201210070car,sea,LyncMa00,fumbles,0,,,,,
player,201210070car,sea,LyncMa00,fumbles_lost,0,,,,,
player,201210070car,sea,ObomBe00,pass_cmp,0,,,,,
player,201210070car,sea,ObomBe00,pass_att,0,,,,,
player,201210070car,sea,ObomBe00,pass_yds,0,,,,,
player,201210070car,sea,ObomBe00,pass_td,0,,,,,
player,201210070car,sea,ObomBe00,pass_int,0,,,,,
player,201210070car,sea,ObomBe00,pass_sacked,0,,,,,
player,201210070car,sea,ObomBe00,pass_sacked_yds,0,,,,,
player,201210070car,sea,ObomBe00,pass_long,0,,,,,
player,201210070car,sea,ObomBe00,pass_rating,,,,,,
player,201210070car,sea,ObomBe00,rush_att,1,,,,,
player,201210070car,sea,ObomBe00,rush_yds,11,,,,,
player,201210070car,sea,ObomBe00,rush_td,0,,,,,
player,201210070car,sea,ObomBe00,rush_long,11,,,,,
player,201210070car,sea,ObomBe00,targets,0,,,,,
player,201210070car,sea,ObomBe00,rec,0,,,,,
player,201210070car,sea,ObomBe00,rec_yds,0,,,,,
player,201210070car,sea,ObomBe00,rec_td,0,,,,,
player,201210070car,sea,ObomBe00,rec_long,0,,,,,
player,201210070car,sea,ObomBe00,fumbles,0,,,,,
player,201210070car,sea,ObomBe00,fumbles_lost,0,,,,,
player,201210070car,sea,TurbRo00,pass_cmp,0,,,,,
player,201210070car,sea,TurbRo00,pass_att,0,,,,,
player,201210070car,sea,TurbRo00,pass_yds,0,,,,,
player,201210070car,sea,TurbRo00,pass_td,0,,,,,
player,201210070car,sea,TurbRo00,pass_int,0,,,,,
player,201210070car,sea,TurbRo00,pass_sacked,0,,,,,
player,201210070car,sea,TurbRo00,pass_sacked_yds,0,,,,,
player,201210070car,sea,TurbRo00,pass_long,0,,,,,
player,201210070car,sea,TurbRo00,pass_rating,,,,,,
player,201210070car,sea,TurbRo00,rush_att,4,,,,,
player,201210070car,sea,TurbRo00,rush_yds,6,,,,,
player,201210070car,sea,TurbRo00,rush_td,0,,,,,
player,201210070car,sea,TurbRo00,rush_long,5,,,,,
player,201210070car,sea,TurbRo00,targets,2,,,,,
player,201210070car,sea,TurbRo00,rec,2,,,,,
player,201210070car,sea,TurbRo00,rec_yds,8,,,,,
player,201210070car,sea,TurbRo00,rec_td,0,,,,,
player,201210070car,sea,TurbRo00,rec_long,5,,,,,
player,201210070car,sea,TurbRo00,fumbles,0,,,,,
player,201210070car,sea,TurbRo00,fumbles_lost,0,,,,,
player,201210070car,sea,RobiMi00,pass_cmp,0,,,,,
player,201210070car,sea,RobiMi00,pass_att,0,,,,,
player,201210070car,sea,RobiMi00,pass_yds,0,,,,,
player,201210070car,sea,RobiMi00,pass_td,0,,,,,
player,201210070car,sea,RobiMi00,pass_int,0,,,,,
player,201210070car,sea,RobiMi00,pass_sacked,0,,,,,
player,201210070car,sea,RobiMi00,pass_sacked_yds,0,,,,,
player,201210070car,sea,RobiMi00,pass_long,0,,,,,
player,201210070car,sea,RobiMi00,pass_rating,,,,,,
player,201210070car,sea,RobiMi00,rush_att,2,,,,,
player,201210070car,sea,RobiMi00,rush_yds,3,,,,,
player,201210070car,sea,RobiMi00,rush_td,0,,,,,
player,201210070car,sea,RobiMi00,rush_long,2,,,,,
player,201210070car,sea,RobiMi00,targets,1,,,,,
player,201210070car,sea,RobiMi00,rec,1,,,,,
player,201210070car,sea,RobiMi00,rec_yds,0,,,,,
player,201210070car,sea,RobiMi00,rec_td,0,,,,,
player,201210070car,sea,RobiMi00,rec_long,0,,,,,
player,201210070car,sea,RobiMi00,fumbles,0,,,,,
player,201210070car,sea,RobiMi00,fumbles_lost,0,,,,,
player,201210070car,sea,RiceSi01,pass_cmp,0,,,,,
player,201210070car,sea,RiceSi01,pass_att,0,,,,,
player,201210070car,sea,RiceSi01,pass_yds,0,,,,,
player,201210070car,sea,RiceSi01,pass_td,0,,,,,
player,201210070car,sea,RiceSi01,pass_int,0,,,,,
player,201210070car,sea,RiceSi01,pass_sacked,0,,,,,
player,201210070car,sea,RiceSi01,pass_sacked_yds,0,,,,,
player,201210070car,sea,RiceSi01,pass_long,0,,,,,
player,201210070car,sea,RiceSi01,pass_rating,,,,,,
player,201210070car,sea,RiceSi01,rush_att,0,,,,,
player,201210070car,sea,RiceSi01,rush_yds,0,,,,,
player,201210070car,sea,RiceSi01,rush_td,0,,,,,
player,201210070car,sea,RiceSi01,rush_long,0,,,,,
player,201210070car,sea,RiceSi01,targets,6,,,,,
player,201210070car,sea,RiceSi01,rec,5,,,,,
player,201210070car,sea,RiceSi01,rec_yds,67,,,,,
player,201210070car,sea,RiceSi01,rec_td,0,,,,,
player,201210070car,sea,RiceSi01,rec_long,18,,,,,
player,201210070car,sea,RiceSi01,fumbles,0,,,,,
player,201210070car,sea,RiceSi01,fumbles_lost,0,,,,,
player,201210070car,sea,MillZa01,pass_cmp,0,,,,,
player,201210070car,sea,MillZa01,pass_att,0,,,,,
player,201210070car,sea,MillZa01,pass_yds,0,,,,,
player,201210070car,sea,MillZa01,pass_td,0,,,,,
player,201210070car,sea,MillZa01,pass_int,0,,,,,
player,201210070car,sea,MillZa01,pass_sacked,0,,,,,
player,201210070car,sea,MillZa01,pass_sacked_yds,0,,,,,
player,201210070car,sea,MillZa01,pass_long,0,,,,,
player,201210070car,sea,MillZa01,pass_rating,,,,,,
player,201210070car,sea,MillZa01,rush_att,0,,,,,
player,201210070car,sea,MillZa01,rush_yds,0,,,,,
player,201210070car,sea,MillZa01,rush_td,0,,,,,
player,201210070car,sea,MillZa01,rush_long,0,,,,,
player,201210070car,sea,MillZa01,targets,3,,,,,
player,201210070car,sea,MillZa01,rec,3,,,,,
player,201210070car,sea,MillZa01,rec_yds,59,,,,,
player,201210070car,sea,MillZa01,rec_td,0,,,,,
player,201210070car,sea,MillZa01,rec_long,30,,,,,
player,201210070car,sea,MillZa01,fumbles,0,,,,,
player,201210070car,sea,MillZa01,fumbles_lost,0,,,,,
player,201210070car,sea,BaldDo00,pass_cmp,0,,,,,
player,201210070car,sea,BaldDo00,pass_att,0,,,,,
player,201210070car,sea,BaldDo00,pass_yds,0,,,,,
player,201210070car,sea,BaldDo00,pass_td,0,,,,,
player,201210070car,sea,BaldDo00,pass_int,0,,,,,
player,201210070car,sea,BaldDo00,pass_sacked,0,,,,,
player,201210070car,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201210070car,sea,BaldDo00,pass_long,0,,,,,
player,201210070car,sea,BaldDo00,pass_rating,,,,,,
player,201210070car,sea,BaldDo00,rush_att,0,,,,,
player,201210070car,sea,BaldDo00,rush_yds,0,,,,,
player,201210070car,sea,BaldDo00,rush_td,0,,,,,
player,201210070car,sea,BaldDo00,rush_long,0,,,,,
player,201210070car,sea,BaldDo00,targets,4,,,,,
player,201210070car,sea,BaldDo00,rec,3,,,,,
player,201210070car,sea,BaldDo00,rec_yds,37,,,,,
player,201210070car,sea,BaldDo00,rec_td,0,,,,,
player,201210070car,sea,BaldDo00,rec_long,19,,,,,
player,201210070car,sea,BaldDo00,fumbles,0,,,,,
player,201210070car,sea,BaldDo00,fumbles_lost,0,,,,,
player,201210070car,sea,EdwaBr00,pass_cmp,0,,,,,
player,201210070car,sea,EdwaBr00,pass_att,0,,,,,
player,201210070car,sea,EdwaBr00,pass_yds,0,,,,,
player,201210070car,sea,EdwaBr00,pass_td,0,,,,,
player,201210070car,sea,EdwaBr00,pass_int,0,,,,,
player,201210070car,sea,EdwaBr00,pass_sacked,0,,,,,
player,201210070car,sea,EdwaBr00,pass_sacked_yds,0,,,,,
player,201210070car,sea,EdwaBr00,pass_long,0,,,,,
player,201210070car,sea,EdwaBr00,pass_rating,,,,,,
player,201210070car,sea,EdwaBr00,rush_att,0,,,,,
player,201210070car,sea,EdwaBr00,rush_yds,0,,,,,
player,201210070car,sea,EdwaBr00,rush_td,0,,,,,
player,201210070car,sea,EdwaBr00,rush_long,0,,,,,
player,201210070car,sea,EdwaBr00,targets,1,,,,,
player,201210070car,sea,EdwaBr00,rec,1,,,,,
player,201210070car,sea,EdwaBr00,rec_yds,10,,,,,
player,201210070car,sea,EdwaBr00,rec_td,0,,,,,
player,201210070car,sea,EdwaBr00,rec_long,10,,,,,
player,201210070car,sea,EdwaBr00,fumbles,0,,,,,
player,201210070car,sea,EdwaBr00,fumbles_lost,0,,,,,
player,201210070car,sea,McCoAn00,pass_cmp,0,,,,,
player,201210070car,sea,McCoAn00,pass_att,0,,,,,
player,201210070car,sea,McCoAn00,pass_yds,0,,,,,
player,201210070car,sea,McCoAn00,pass_td,0,,,,,
player,201210070car,sea,McCoAn00,pass_int,0,,,,,
player,201210070car,sea,McCoAn00,pass_sacked,0,,,,,
player,201210070car,sea,McCoAn00,pass_sacked_yds,0,,,,,
player,201210070car,sea,McCoAn00,pass_long,0,,,,,
player,201210070car,sea,McCoAn00,pass_rating,,,,,,
player,201210070car,sea,McCoAn00,rush_att,0,,,,,
player,201210070car,sea,McCoAn00,rush_yds,0,,,,,
player,201210070car,sea,McCoAn00,rush_td,0,,,,,
player,201210070car,sea,McCoAn00,rush_long,0,,,,,
player,201210070car,sea,McCoAn00,targets,2,,,,,
player,201210070car,sea,McCoAn00,rec,0,,,,,
player,201210070car,sea,McCoAn00,rec_yds,0,,,,,
player,201210070car,sea,McCoAn00,rec_td,0,,,,,
player,201210070car,sea,McCoAn00,rec_long,0,,,,,
player,201210070car,sea,McCoAn00,fumbles,0,,,,,
player,201210070car,sea,McCoAn00,fumbles_lost,0,,,,,
player,201210070car,sea,TateGo00,pass_cmp,0,,,,,
player,201210070car,sea,TateGo00,pass_att,0,,,,,
player,201210070car,sea,TateGo00,pass_yds,0,,,,,
player,201210070car,sea,TateGo00,pass_td,0,,,,,
player,201210070car,sea,TateGo00,pass_int,0,,,,,
player,201210070car,sea,TateGo00,pass_sacked,0,,,,,
player,201210070car,sea,TateGo00,pass_sacked_yds,0,,,,,
player,201210070car,sea,TateGo00,pass_long,0,,,,,
player,201210070car,sea,TateGo00,pass_rating,,,,,,
player,201210070car,sea,TateGo00,rush_att,1,,,,,
player,201210070car,sea,TateGo00,rush_yds,-1,,,,,
player,201210070car,sea,TateGo00,rush_td,0,,,,,
player,201210070car,sea,TateGo00,rush_long,-1,,,,,
player,201210070car,sea,TateGo00,targets,4,,,,,
player,201210070car,sea,TateGo00,rec,3,,,,,
player,201210070car,sea,TateGo00,rec_yds,31,,,,,
player,201210070car,sea,TateGo00,rec_td,1,,,,,
player,201210070car,sea,TateGo00,rec_long,13,,,,,
player,201210070car,sea,TateGo00,fumbles,0,,,,,
player,201210070car,sea,TateGo00,fumbles_lost,0,,,,,
player,201210070car,sea,RyanJo21,pass_cmp,0,,,,,
player,201210070car,sea,RyanJo21,pass_att,0,,,,,
player,201210070car,sea,RyanJo21,pass_yds,0,,,,,
player,201210070car,sea,RyanJo21,pass_td,0,,,,,
player,201210070car,sea,RyanJo21,pass_int,0,,,,,
player,201210070car,sea,RyanJo21,pass_sacked,0,,,,,
player,201210070car,sea,RyanJo21,pass_sacked_yds,0,,,,,
player,201210070car,sea,RyanJo21,pass_long,0,,,,,
player,201210070car,sea,RyanJo21,pass_rating,,,,,,
player,201210070car,sea,RyanJo21,rush_att,1,,,,,
player,201210070car,sea,RyanJo21,rush_yds,-18,,,,,
player,201210070car,sea,RyanJo21,rush_td,0,,,,,
player,201210070car,sea,RyanJo21,rush_long,-18,,,,,
player,201210070car,sea,RyanJo21,targets,0,,,,,
player,201210070car,sea,RyanJo21,rec,0,,,,,
player,201210070car,sea,RyanJo21,rec_yds,0,,,,,
player,201210070car,sea,RyanJo21,rec_td,0,,,,,
player,201210070car,sea,RyanJo21,rec_long,0,,,,,
player,201210070car,sea,RyanJo21,fumbles,0,,,,,
player,201210070car,sea,RyanJo21,fumbles_lost,0,,,,,
player,201210070car,car,NewtCa00,pass_cmp,12,,,,,
player,201210070car,car,NewtCa00,pass_att,29,,,,,
player,201210070car,car,NewtCa00,pass_yds,141,,,,,
player,201210070car,car,NewtCa00,pass_td,0,,,,,
player,201210070car,car,NewtCa00,pass_int,0,,,,,
player,201210070car,car,NewtCa00,pass_sacked,4,,,,,
player,201210070car,car,NewtCa00,pass_sacked_yds,33,,,,,
player,201210070car,car,NewtCa00,pass_long,24,,,,,
player,201210070car,car,NewtCa00,pass_rating,56.8,,,,,
player,201210070car,car,NewtCa00,rush_att,7,,,,,
player,201210070car,car,NewtCa00,rush_yds,42,,,,,
player,201210070car,car,NewtCa00,rush_td,0,,,,,
player,201210070car,car,NewtCa00,rush_long,15,,,,,
player,201210070car,car,NewtCa00,targets,0,,,,,
player,201210070car,car,NewtCa00,rec,0,,,,,
player,201210070car,car,NewtCa00,rec_yds,0,,,,,
player,201210070car,car,NewtCa00,rec_td,0,,,,,
player,201210070car,car,NewtCa00,rec_long,0,,,,,
player,201210070car,car,NewtCa00,fumbles,1,,,,,
player,201210070car,car,NewtCa00,fumbles_lost,1,,,,,
player,201210070car,car,StewJo00,pass_cmp,0,,,,,
player,201210070car,car,StewJo00,pass_att,0,,,,,
player,201210070car,car,StewJo00,pass_yds,0,,,,,
player,201210070car,car,StewJo00,pass_td,0,,,,,
player,201210070car,car,StewJo00,pass_int,0,,,,,
player,201210070car,car,StewJo00,pass_sacked,0,,,,,
player,201210070car,car,StewJo00,pass_sacked_yds,0,,,,,
player,201210070car,car,StewJo00,pass_long,0,,,,,
player,201210070car,car,StewJo00,pass_rating,,,,,,
player,201210070car,car,StewJo00,rush_att,4,,,,,
player,201210070car,car,StewJo00,rush_yds,16,,,,,
player,201210070car,car,StewJo00,rush_td,0,,,,,
player,201210070car,car,StewJo00,rush_long,11,,,,,
player,201210070car,car,StewJo00,targets,4,,,,,
player,201210070car,car,StewJo00,rec,2,,,,,
player,201210070car,car,StewJo00,rec_yds,15,,,,,
player,201210070car,car,StewJo00,rec_td,0,,,,,
player,201210070car,car,StewJo00,rec_long,8,,,,,
player,201210070car,car,StewJo00,fumbles,1,,,,,
player,201210070car,car,StewJo00,fumbles_lost,0,,,,,
player,201210070car,car,PilaKe00,pass_cmp,0,,,,,
player,201210070car,car,PilaKe00,pass_att,0,,,,,
player,201210070car,car,PilaKe00,pass_yds,0,,,,,
player,201210070car,car,PilaKe00,pass_td,0,,,,,
player,201210070car,car,PilaKe00,pass_int,0,,,,,
player,201210070car,car,PilaKe00,pass_sacked,0,,,,,
player,201210070car,car,PilaKe00,pass_sacked_yds,0,,,,,
player,201210070car,car,PilaKe00,pass_long,0,,,,,
player,201210070car,car,PilaKe00,pass_rating,,,,,,
player,201210070car,car,PilaKe00,rush_att,0,,,,,
player,201210070car,car,PilaKe00,rush_yds,12,,,,,
player,201210070car,car,PilaKe00,rush_td,0,,,,,
player,201210070car,car,PilaKe00,rush_long,12,,,,,
player,201210070car,car,PilaKe00,targets,0,,,,,
player,201210070car,car,PilaKe00,rec,0,,,,,
player,201210070car,car,PilaKe00,rec_yds,0,,,,,
player,201210070car,car,PilaKe00,rec_td,0,,,,,
player,201210070car,car,PilaKe00,rec_long,0,,,,,
player,201210070car,car,PilaKe00,fumbles,0,,,,,
player,201210070car,car,PilaKe00,fumbles_lost,0,,,,,
player,201210070car,car,WillDe02,pass_cmp,0,,,,,
player,201210070car,car,WillDe02,pass_att,0,,,,,
player,201210070car,car,WillDe02,pass_yds,0,,,,,
player,201210070car,car,WillDe02,pass_td,0,,,,,
player,201210070car,car,WillDe02,pass_int,0,,,,,
player,201210070car,car,WillDe02,pass_sacked,0,,,,,
player,201210070car,car,WillDe02,pass_sacked_yds,0,,,,,
player,201210070car,car,WillDe02,pass_long,0,,,,,
player,201210070car,car,WillDe02,pass_rating,,,,,,
player,201210070car,car,WillDe02,rush_att,6,,,,,
player,201210070car,car,WillDe02,rush_yds,6,,,,,
player,201210070car,car,WillDe02,rush_td,0,,,,,
player,201210070car,car,WillDe02,rush_long,4,,,,,
player,201210070car,car,WillDe02,targets,2,,,,,
player,201210070car,car,WillDe02,rec,0,,,,,
player,201210070car,car,WillDe02,rec_yds,0,,,,,
player,201210070car,car,WillDe02,rec_td,0,,,,,
player,201210070car,car,WillDe02,rec_long,0,,,,,
player,201210070car,car,WillDe02,fumbles,1,,,,,
player,201210070car,car,WillDe02,fumbles_lost,1,,,,,
player,201210070car,car,MurpLo00,pass_cmp,0,,,,,
player,201210070car,car,MurpLo00,pass_att,0,,,,,
player,201210070car,car,MurpLo00,pass_yds,0,,,,,
player,201210070car,car,MurpLo00,pass_td,0,,,,,
player,201210070car,car,MurpLo00,pass_int,0,,,,,
player,201210070car,car,MurpLo00,pass_sacked,0,,,,,
player,201210070car,car,MurpLo00,pass_sacked_yds,0,,,,,
player,201210070car,car,MurpLo00,pass_long,0,,,,,
player,201210070car,car,MurpLo00,pass_rating,,,,,,
player,201210070car,car,MurpLo00,rush_att,1,,,,,
player,201210070car,car,MurpLo00,rush_yds,3,,,,,
player,201210070car,car,MurpLo00,rush_td,0,,,,,
player,201210070car,car,MurpLo00,rush_long,3,,,,,
player,201210070car,car,MurpLo00,targets,2,,,,,
player,201210070car,car,MurpLo00,rec,1,,,,,
player,201210070car,car,MurpLo00,rec_yds,5,,,,,
player,201210070car,car,MurpLo00,rec_td,0,,,,,
player,201210070car,car,MurpLo00,rec_long,5,,,,,
player,201210070car,car,MurpLo00,fumbles,0,,,,,
player,201210070car,car,MurpLo00,fumbles_lost,0,,,,,
player,201210070car,car,TolbMi00,pass_cmp,0,,,,,
player,201210070car,car,TolbMi00,pass_att,0,,,,,
player,201210070car,car,TolbMi00,pass_yds,0,,,,,
player,201210070car,car,TolbMi00,pass_td,0,,,,,
player,201210070car,car,TolbMi00,pass_int,0,,,,,
player,201210070car,car,TolbMi00,pass_sacked,0,,,,,
player,201210070car,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201210070car,car,TolbMi00,pass_long,0,,,,,
player,201210070car,car,TolbMi00,pass_rating,,,,,,
player,201210070car,car,TolbMi00,rush_att,1,,,,,
player,201210070car,car,TolbMi00,rush_yds,3,,,,,
player,201210070car,car,TolbMi00,rush_td,0,,,,,
player,201210070car,car,TolbMi00,rush_long,3,,,,,
player,201210070car,car,TolbMi00,targets,1,,,,,
player,201210070car,car,TolbMi00,rec,0,,,,,
player,201210070car,car,TolbMi00,rec_yds,0,,,,,
player,201210070car,car,TolbMi00,rec_td,0,,,,,
player,201210070car,car,TolbMi00,rec_long,0,,,,,
player,201210070car,car,TolbMi00,fumbles,0,,,,,
player,201210070car,car,TolbMi00,fumbles_lost,0,,,,,
player,201210070car,car,LaFeBr00,pass_cmp,0,,,,,
player,201210070car,car,LaFeBr00,pass_att,0,,,,,
player,201210070car,car,LaFeBr00,pass_yds,0,,,,,
player,201210070car,car,LaFeBr00,pass_td,0,,,,,
player,201210070car,car,LaFeBr00,pass_int,0,,,,,
player,201210070car,car,LaFeBr00,pass_sacked,0,,,,,
player,201210070car,car,LaFeBr00,pass_sacked_yds,0,,,,,
player,201210070car,car,LaFeBr00,pass_long,0,,,,,
player,201210070car,car,LaFeBr00,pass_rating,,,,,,
player,201210070car,car,LaFeBr00,rush_att,0,,,,,
player,201210070car,car,LaFeBr00,rush_yds,0,,,,,
player,201210070car,car,LaFeBr00,rush_td,0,,,,,
player,201210070car,car,LaFeBr00,rush_long,0,,,,,
player,201210070car,car,LaFeBr00,targets,3,,,,,
player,201210070car,car,LaFeBr00,rec,3,,,,,
player,201210070car,car,LaFeBr00,rec_yds,44,,,,,
player,201210070car,car,LaFeBr00,rec_td,0,,,,,
player,201210070car,car,LaFeBr00,rec_long,21,,,,,
player,201210070car,car,LaFeBr00,fumbles,0,,,,,
player,201210070car,car,LaFeBr00,fumbles_lost,0,,,,,
player,201210070car,car,SmitSt01,pass_cmp,0,,,,,
player,201210070car,car,SmitSt01,pass_att,0,,,,,
player,201210070car,car,SmitSt01,pass_yds,0,,,,,
player,201210070car,car,SmitSt01,pass_td,0,,,,,
player,201210070car,car,SmitSt01,pass_int,0,,,,,
player,201210070car,car,SmitSt01,pass_sacked,0,,,,,
player,201210070car,car,SmitSt01,pass_sacked_yds,0,,,,,
player,201210070car,car,SmitSt01,pass_long,0,,,,,
player,201210070car,car,SmitSt01,pass_rating,,,,,,
player,201210070car,car,SmitSt01,rush_att,0,,,,,
player,201210070car,car,SmitSt01,rush_yds,0,,,,,
player,201210070car,car,SmitSt01,rush_td,0,,,,,
player,201210070car,car,SmitSt01,rush_long,0,,,,,
player,201210070car,car,SmitSt01,targets,13,,,,,
player,201210070car,car,SmitSt01,rec,4,,,,,
player,201210070car,car,SmitSt01,rec_yds,40,,,,,
player,201210070car,car,SmitSt01,rec_td,0,,,,,
player,201210070car,car,SmitSt01,rec_long,14,,,,,
player,201210070car,car,SmitSt01,fumbles,0,,,,,
player,201210070car,car,SmitSt01,fumbles_lost,0,,,,,
player,201210070car,car,OlseGr00,pass_cmp,0,,,,,
player,201210070car,car,OlseGr00,pass_att,0,,,,,
player,201210070car,car,OlseGr00,pass_yds,0,,,,,
player,201210070car,car,OlseGr00,pass_td,0,,,,,
player,201210070car,car,OlseGr00,pass_int,0,,,,,
player,201210070car,car,OlseGr00,pass_sacked,0,,,,,
player,201210070car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201210070car,car,OlseGr00,pass_long,0,,,,,
player,201210070car,car,OlseGr00,pass_rating,,,,,,
player,201210070car,car,OlseGr00,rush_att,0,,,,,
player,201210070car,car,OlseGr00,rush_yds,0,,,,,
player,201210070car,car,OlseGr00,rush_td,0,,,,,
player,201210070car,car,OlseGr00,rush_long,0,,,,,
player,201210070car,car,OlseGr00,targets,3,,,,,
player,201210070car,car,OlseGr00,rec,2,,,,,
player,201210070car,car,OlseGr00,rec_yds,37,,,,,
player,201210070car,car,OlseGr00,rec_td,0,,,,,
player,201210070car,car,OlseGr00,rec_long,24,,,,,
player,201210070car,car,OlseGr00,fumbles,0,,,,,
player,201210070car,car,OlseGr00,fumbles_lost,0,,,,,
player,201210070car,car,HartBe00,pass_cmp,0,,,,,
player,201210070car,car,HartBe00,pass_att,0,,,,,
player,201210070car,car,HartBe00,pass_yds,0,,,,,
player,201210070car,car,HartBe00,pass_td,0,,,,,
player,201210070car,car,HartBe00,pass_int,0,,,,,
player,201210070car,car,HartBe00,pass_sacked,0,,,,,
player,201210070car,car,HartBe00,pass_sacked_yds,0,,,,,
player,201210070car,car,HartBe00,pass_long,0,,,,,
player,201210070car,car,HartBe00,pass_rating,,,,,,
player,201210070car,car,HartBe00,rush_att,0,,,,,
player,201210070car,car,HartBe00,rush_yds,0,,,,,
player,201210070car,car,HartBe00,rush_td,0,,,,,
player,201210070car,car,HartBe00,rush_long,0,,,,,
player,201210070car,car,HartBe00,targets,1,,,,,
player,201210070car,car,HartBe00,rec,0,,,,,
player,201210070car,car,HartBe00,rec_yds,0,,,,,
player,201210070car,car,HartBe00,rec_td,0,,,,,
player,201210070car,car,HartBe00,rec_long,0,,,,,
player,201210070car,car,HartBe00,fumbles,0,,,,,
player,201210070car,car,HartBe00,fumbles_lost,0,,,,,
player,201210070car,sea,IrviBr00,def_int,0,,,,,
player,201210070car,sea,IrviBr00,def_int_yds,0,,,,,
player,201210070car,sea,IrviBr00,def_int_td,0,,,,,
player,201210070car,sea,IrviBr00,def_int_long,0,,,,,
player,201210070car,sea,IrviBr00,pass_defended,0,,,,,
player,201210070car,sea,IrviBr00,sacks,2.0,,,,,
player,201210070car,sea,IrviBr00,tackles_combined,2,,,,,
player,201210070car,sea,IrviBr00,tackles_solo,2,,,,,
player,201210070car,sea,IrviBr00,tackles_assists,0,,,,,
player,201210070car,sea,IrviBr00,tackles_loss,1,,,,,
player,201210070car,sea,IrviBr00,qb_hits,2,,,,,
player,201210070car,sea,IrviBr00,fumbles_rec,0,,,,,
player,201210070car,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201210070car,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201210070car,sea,IrviBr00,fumbles_forced,1,,,,,
