game,2012,6,20121014,201210140phi,det,"Detroit Lions",26,phi,"Philadelphia Eagles",23
player,201210140phi,det,PettBr00,rush_td,0,,,,,
player,201210140phi,det,PettBr00,rush_long,0,,,,,
player,201210140phi,det,PettBr00,targets,7,,,,,
player,201210140phi,det,PettBr00,rec,3,,,,,
player,201210140phi,det,PettBr00,rec_yds,38,,,,,
player,201210140phi,det,PettBr00,rec_td,0,,,,,
player,201210140phi,det,PettBr00,rec_long,16,,,,,
player,201210140phi,det,PettBr00,fumbles,0,,,,,
player,201210140phi,det,PettBr00,fumbles_lost,0,,,,,
player,201210140phi,det,YounTi00,pass_cmp,0,,,,,
player,201210140phi,det,YounTi00,pass_att,0,,,,,
player,201210140phi,det,YounTi00,pass_yds,0,,,,,
player,201210140phi,det,YounTi00,pass_td,0,,,,,
player,201210140phi,det,YounTi00,pass_int,0,,,,,
player,201210140phi,det,YounTi00,pass_sacked,0,,,,,
player,201210140phi,det,YounTi00,pass_sacked_yds,0,,,,,
player,201210140phi,det,YounTi00,pass_long,0,,,,,
player,201210140phi,det,YounTi00,pass_rating,,,,,,
player,201210140phi,det,YounTi00,rush_att,0,,,,,
player,201210140phi,det,YounTi00,rush_yds,0,,,,,
player,201210140phi,det,YounTi00,rush_td,0,,,,,
player,201210140phi,det,YounTi00,rush_long,0,,,,,
player,201210140phi,det,YounTi00,targets,5,,,,,
player,201210140phi,det,YounTi00,rec,2,,,,,
player,201210140phi,det,YounTi00,rec_yds,6,,,,,
player,201210140phi,det,YounTi00,rec_td,0,,,,,
player,201210140phi,det,YounTi00,rec_long,3,,,,,
player,201210140phi,det,YounTi00,fumbles,0,,,,,
player,201210140phi,det,YounTi00,fumbles_lost,0,,,,,
player,201210140phi,phi,VickMi00,pass_cmp,28,,,,,
player,201210140phi,phi,VickMi00,pass_att,46,,,,,
player,201210140phi,phi,VickMi00,pass_yds,311,,,,,
player,201210140phi,phi,VickMi00,pass_td,2,,,,,
player,201210140phi,phi,VickMi00,pass_int,2,,,,,
player,201210140phi,phi,VickMi00,pass_sacked,3,,,,,
player,201210140phi,phi,VickMi00,pass_sacked_yds,25,,,,,
player,201210140phi,phi,VickMi00,pass_long,70,,,,,
player,201210140phi,phi,VickMi00,pass_rating,77.4,,,,,
player,201210140phi,phi,VickMi00,rush_att,9,,,,,
player,201210140phi,phi,VickMi00,rush_yds,59,,,,,
player,201210140phi,phi,VickMi00,rush_td,0,,,,,
player,201210140phi,phi,VickMi00,rush_long,12,,,,,
player,201210140phi,phi,VickMi00,targets,0,,,,,
player,201210140phi,phi,VickMi00,rec,0,,,,,
player,201210140phi,phi,VickMi00,rec_yds,0,,,,,
player,201210140phi,phi,VickMi00,rec_td,0,,,,,
player,201210140phi,phi,VickMi00,rec_long,0,,,,,
player,201210140phi,phi,VickMi00,fumbles,1,,,,,
player,201210140phi,phi,VickMi00,fumbles_lost,0,,,,,
player,201210140phi,phi,McCoLe01,pass_cmp,0,,,,,
player,201210140phi,phi,McCoLe01,pass_att,0,,,,,
player,201210140phi,phi,McCoLe01,pass_yds,0,,,,,
player,201210140phi,phi,McCoLe01,pass_td,0,,,,,
player,201210140phi,phi,McCoLe01,pass_int,0,,,,,
player,201210140phi,phi,McCoLe01,pass_sacked,0,,,,,
player,201210140phi,phi,McCoLe01,pass_sacked_yds,0,,,,,
player,201210140phi,phi,McCoLe01,pass_long,0,,,,,
player,201210140phi,phi,McCoLe01,pass_rating,,,,,,
player,201210140phi,phi,McCoLe01,rush_att,14,,,,,
player,201210140phi,phi,McCoLe01,rush_yds,22,,,,,
player,201210140phi,phi,McCoLe01,rush_td,0,,,,,
player,201210140phi,phi,McCoLe01,rush_long,11,,,,,
player,201210140phi,phi,McCoLe01,targets,8,,,,,
player,201210140phi,phi,McCoLe01,rec,7,,,,,
player,201210140phi,phi,McCoLe01,rec_yds,26,,,,,
player,201210140phi,phi,McCoLe01,rec_td,1,,,,,
player,201210140phi,phi,McCoLe01,rec_long,17,,,,,
player,201210140phi,phi,McCoLe01,fumbles,0,,,,,
player,201210140phi,phi,McCoLe01,fumbles_lost,0,,,,,
player,201210140phi,phi,BrowBr02,pass_cmp,0,,,,,
player,201210140phi,phi,BrowBr02,pass_att,0,,,,,
player,201210140phi,phi,BrowBr02,pass_yds,0,,,,,
player,201210140phi,phi,BrowBr02,pass_td,0,,,,,
player,201210140phi,phi,BrowBr02,pass_int,0,,,,,
player,201210140phi,phi,BrowBr02,pass_sacked,0,,,,,
player,201210140phi,phi,BrowBr02,pass_sacked_yds,0,,,,,
player,201210140phi,phi,BrowBr02,pass_long,0,,,,,
player,201210140phi,phi,BrowBr02,pass_rating,,,,,,
player,201210140phi,phi,BrowBr02,rush_att,5,,,,,
player,201210140phi,phi,BrowBr02,rush_yds,4,,,,,
player,201210140phi,phi,BrowBr02,rush_td,0,,,,,
player,201210140phi,phi,BrowBr02,rush_long,5,,,,,
player,201210140phi,phi,BrowBr02,targets,0,,,,,
player,201210140phi,phi,BrowBr02,rec,0,,,,,
player,201210140phi,phi,BrowBr02,rec_yds,0,,,,,
player,201210140phi,phi,BrowBr02,rec_td,0,,,,,
player,201210140phi,phi,BrowBr02,rec_long,0,,,,,
player,201210140phi,phi,BrowBr02,fumbles,0,,,,,
player,201210140phi,phi,BrowBr02,fumbles_lost,0,,,,,
player,201210140phi,phi,MaclJe00,pass_cmp,0,,,,,
player,201210140phi,phi,MaclJe00,pass_att,0,,,,,
player,201210140phi,phi,MaclJe00,pass_yds,0,,,,,
player,201210140phi,phi,MaclJe00,pass_td,0,,,,,
player,201210140phi,phi,MaclJe00,pass_int,0,,,,,
player,201210140phi,phi,MaclJe00,pass_sacked,0,,,,,
player,201210140phi,phi,MaclJe00,pass_sacked_yds,0,,,,,
player,201210140phi,phi,MaclJe00,pass_long,0,,,,,
player,201210140phi,phi,MaclJe00,pass_rating,,,,,,
player,201210140phi,phi,MaclJe00,rush_att,0,,,,,
player,201210140phi,phi,MaclJe00,rush_yds,0,,,,,
player,201210140phi,phi,MaclJe00,rush_td,0,,,,,
player,201210140phi,phi,MaclJe00,rush_long,0,,,,,
player,201210140phi,phi,MaclJe00,targets,10,,,,,
player,201210140phi,phi,MaclJe00,rec,6,,,,,
player,201210140phi,phi,MaclJe00,rec_yds,130,,,,,
player,201210140phi,phi,MaclJe00,rec_td,1,,,,,
player,201210140phi,phi,MaclJe00,rec_long,70,,,,,
player,201210140phi,phi,MaclJe00,fumbles,0,,,,,
player,201210140phi,phi,MaclJe00,fumbles_lost,0,,,,,
player,201210140phi,phi,CeleBr00,pass_cmp,0,,,,,
player,201210140phi,phi,CeleBr00,pass_att,0,,,,,
player,201210140phi,phi,CeleBr00,pass_yds,0,,,,,
player,201210140phi,phi,CeleBr00,pass_td,0,,,,,
player,201210140phi,phi,CeleBr00,pass_int,0,,,,,
player,201210140phi,phi,CeleBr00,pass_sacked,0,,,,,
player,201210140phi,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201210140phi,phi,CeleBr00,pass_long,0,,,,,
player,201210140phi,phi,CeleBr00,pass_rating,,,,,,
player,201210140phi,phi,CeleBr00,rush_att,0,,,,,
player,201210140phi,phi,CeleBr00,rush_yds,0,,,,,
player,201210140phi,phi,CeleBr00,rush_td,0,,,,,
player,201210140phi,phi,CeleBr00,rush_long,0,,,,,
player,201210140phi,phi,CeleBr00,targets,8,,,,,
player,201210140phi,phi,CeleBr00,rec,4,,,,,
player,201210140phi,phi,CeleBr00,rec_yds,33,,,,,
player,201210140phi,phi,CeleBr00,rec_td,0,,,,,
player,201210140phi,phi,CeleBr00,rec_long,11,,,,,
player,201210140phi,phi,CeleBr00,fumbles,0,,,,,
player,201210140phi,phi,CeleBr00,fumbles_lost,0,,,,,
player,201210140phi,phi,AvanJa00,pass_cmp,0,,,,,
player,201210140phi,phi,AvanJa00,pass_att,0,,,,,
player,201210140phi,phi,AvanJa00,pass_yds,0,,,,,
player,201210140phi,phi,AvanJa00,pass_td,0,,,,,
player,201210140phi,phi,AvanJa00,pass_int,0,,,,,
player,201210140phi,phi,AvanJa00,pass_sacked,0,,,,,
player,201210140phi,phi,AvanJa00,pass_sacked_yds,0,,,,,
player,201210140phi,phi,AvanJa00,pass_long,0,,,,,
player,201210140phi,phi,AvanJa00,pass_rating,,,,,,
player,201210140phi,phi,AvanJa00,rush_att,0,,,,,
player,201210140phi,phi,AvanJa00,rush_yds,0,,,,,
player,201210140phi,phi,AvanJa00,rush_td,0,,,,,
player,201210140phi,phi,AvanJa00,rush_long,0,,,,,
player,201210140phi,phi,AvanJa00,targets,4,,,,,
player,201210140phi,phi,AvanJa00,rec,2,,,,,
player,201210140phi,phi,AvanJa00,rec_yds,21,,,,,
player,201210140phi,phi,AvanJa00,rec_td,0,,,,,
player,201210140phi,phi,AvanJa00,rec_long,17,,,,,
player,201210140phi,phi,AvanJa00,fumbles,0,,,,,
player,201210140phi,phi,AvanJa00,fumbles_lost,0,,,,,
player,201210140phi,phi,CoopRi00,pass_cmp,0,,,,,
player,201210140phi,phi,CoopRi00,pass_att,0,,,,,
player,201210140phi,phi,CoopRi00,pass_yds,0,,,,,
player,201210140phi,phi,CoopRi00,pass_td,0,,,,,
player,201210140phi,phi,CoopRi00,pass_int,0,,,,,
player,201210140phi,phi,CoopRi00,pass_sacked,0,,,,,
player,201210140phi,phi,CoopRi00,pass_sacked_yds,0,,,,,
player,201210140phi,phi,CoopRi00,pass_long,0,,,,,
player,201210140phi,phi,CoopRi00,pass_rating,,,,,,
player,201210140phi,phi,CoopRi00,rush_att,0,,,,,
player,201210140phi,phi,CoopRi00,rush_yds,0,,,,,
player,201210140phi,phi,CoopRi00,rush_td,0,,,,,
player,201210140phi,phi,CoopRi00,rush_long,0,,,,,
player,201210140phi,phi,CoopRi00,targets,3,,,,,
player,201210140phi,phi,CoopRi00,rec,2,,,,,
player,201210140phi,phi,CoopRi00,rec_yds,18,,,,,
player,201210140phi,phi,CoopRi00,rec_td,0,,,,,
player,201210140phi,phi,CoopRi00,rec_long,10,,,,,
player,201210140phi,phi,CoopRi00,fumbles,0,,,,,
player,201210140phi,phi,CoopRi00,fumbles_lost,0,,,,,
player,201210140phi,phi,HarbCl00,pass_cmp,0,,,,,
player,201210140phi,phi,HarbCl00,pass_att,0,,,,,
player,201210140phi,phi,HarbCl00,pass_yds,0,,,,,
player,201210140phi,phi,HarbCl00,pass_td,0,,,,,
player,201210140phi,phi,HarbCl00,pass_int,0,,,,,
player,201210140phi,phi,HarbCl00,pass_sacked,0,,,,,
player,201210140phi,phi,HarbCl00,pass_sacked_yds,0,,,,,
player,201210140phi,phi,HarbCl00,pass_long,0,,,,,
player,201210140phi,phi,HarbCl00,pass_rating,,,,,,
player,201210140phi,phi,HarbCl00,rush_att,0,,,,,
player,201210140phi,phi,HarbCl00,rush_yds,0,,,,,
player,201210140phi,phi,HarbCl00,rush_td,0,,,,,
player,201210140phi,phi,HarbCl00,rush_long,0,,,,,
player,201210140phi,phi,HarbCl00,targets,2,,,,,
player,201210140phi,phi,HarbCl00,rec,2,,,,,
player,201210140phi,phi,HarbCl00,rec_yds,9,,,,,
player,201210140phi,phi,HarbCl00,rec_td,0,,,,,
player,201210140phi,phi,HarbCl00,rec_long,6,,,,,
player,201210140phi,phi,HarbCl00,fumbles,0,,,,,
player,201210140phi,phi,HarbCl00,fumbles_lost,0,,,,,
player,201210140phi,phi,JackDe00,pass_cmp,0,,,,,
player,201210140phi,phi,JackDe00,pass_att,0,,,,,
player,201210140phi,phi,JackDe00,pass_yds,0,,,,,
player,201210140phi,phi,JackDe00,pass_td,0,,,,,
player,201210140phi,phi,JackDe00,pass_int,0,,,,,
player,201210140phi,phi,JackDe00,pass_sacked,0,,,,,
player,201210140phi,phi,JackDe00,pass_sacked_yds,0,,,,,
player,201210140phi,phi,JackDe00,pass_long,0,,,,,
player,201210140phi,phi,JackDe00,pass_rating,,,,,,
player,201210140phi,phi,JackDe00,rush_att,1,,,,,
player,201210140phi,phi,JackDe00,rush_yds,-14,,,,,
player,201210140phi,phi,JackDe00,rush_td,0,,,,,
player,201210140phi,phi,JackDe00,rush_long,-14,,,,,
player,201210140phi,phi,JackDe00,targets,8,,,,,
player,201210140phi,phi,JackDe00,rec,5,,,,,
player,201210140phi,phi,JackDe00,rec_yds,74,,,,,
player,201210140phi,phi,JackDe00,rec_td,0,,,,,
player,201210140phi,phi,JackDe00,rec_long,30,,,,,
player,201210140phi,phi,JackDe00,fumbles,0,,,,,
player,201210140phi,phi,JackDe00,fumbles_lost,0,,,,,
player,201210140phi,det,DelmLo99,def_int,1,,,,,
player,201210140phi,det,DelmLo99,def_int_yds,0,,,,,
player,201210140phi,det,DelmLo99,def_int_td,0,,,,,
player,201210140phi,det,DelmLo99,def_int_long,0,,,,,
player,201210140phi,det,DelmLo99,pass_defended,1,,,,,
player,201210140phi,det,DelmLo99,sacks,0.0,,,,,
player,201210140phi,det,DelmLo99,tackles_combined,7,,,,,
player,201210140phi,det,DelmLo99,tackles_solo,7,,,,,
player,201210140phi,det,DelmLo99,tackles_assists,0,,,,,
player,201210140phi,det,DelmLo99,tackles_loss,2,,,,,
player,201210140phi,det,DelmLo99,qb_hits,0,,,,,
player,201210140phi,det,DelmLo99,fumbles_rec,0,,,,,
player,201210140phi,det,DelmLo99,fumbles_rec_yds,0,,,,,
player,201210140phi,det,DelmLo99,fumbles_rec_td,0,,,,,
player,201210140phi,det,DelmLo99,fumbles_forced,0,,,,,
player,201210140phi,det,HousCh99,def_int,1,,,,,
player,201210140phi,det,HousCh99,def_int_yds,0,,,,,
player,201210140phi,det,HousCh99,def_int_td,0,,,,,
player,201210140phi,det,HousCh99,def_int_long,0,,,,,
player,201210140phi,det,HousCh99,pass_defended,1,,,,,
player,201210140phi,det,HousCh99,sacks,0.0,,,,,
player,201210140phi,det,HousCh99,tackles_combined,2,,,,,
player,201210140phi,det,HousCh99,tackles_solo,2,,,,,
player,201210140phi,det,HousCh99,tackles_assists,0,,,,,
player,201210140phi,det,HousCh99,tackles_loss,0,,,,,
player,201210140phi,det,HousCh99,qb_hits,0,,,,,
player,201210140phi,det,HousCh99,fumbles_rec,0,,,,,
player,201210140phi,det,HousCh99,fumbles_rec_yds,0,,,,,
player,201210140phi,det,HousCh99,fumbles_rec_td,0,,,,,
player,201210140phi,det,HousCh99,fumbles_forced,0,,,,,
player,201210140phi,det,AvriCl99,def_int,0,,,,,
player,201210140phi,det,AvriCl99,def_int_yds,0,,,,,
player,201210140phi,det,AvriCl99,def_int_td,0,,,,,
player,201210140phi,det,AvriCl99,def_int_long,0,,,,,
player,201210140phi,det,AvriCl99,pass_defended,0,,,,,
player,201210140phi,det,AvriCl99,sacks,2.0,,,,,
player,201210140phi,det,AvriCl99,tackles_combined,4,,,,,
player,201210140phi,det,AvriCl99,tackles_solo,4,,,,,
player,201210140phi,det,AvriCl99,tackles_assists,0,,,,,
player,201210140phi,det,AvriCl99,tackles_loss,3,,,,,
player,201210140phi,det,AvriCl99,qb_hits,2,,,,,
player,201210140phi,det,AvriCl99,fumbles_rec,0,,,,,
player,201210140phi,det,AvriCl99,fumbles_rec_yds,0,,,,,
player,201210140phi,det,AvriCl99,fumbles_rec_td,0,,,,,
player,201210140phi,det,AvriCl99,fumbles_forced,0,,,,,
player,201210140phi,det,VandKy99,def_int,0,,,,,
player,201210140phi,det,VandKy99,def_int_yds,0,,,,,
player,201210140phi,det,VandKy99,def_int_td,0,,,,,
player,201210140phi,det,VandKy99,def_int_long,0,,,,,
player,201210140phi,det,VandKy99,pass_defended,0,,,,,
player,201210140phi,det,VandKy99,sacks,0.5,,,,,
player,201210140phi,det,VandKy99,tackles_combined,4,,,,,
player,201210140phi,det,VandKy99,tackles_solo,3,,,,,
player,201210140phi,det,VandKy99,tackles_assists,1,,,,,
player,201210140phi,det,VandKy99,tackles_loss,1,,,,,
player,201210140phi,det,VandKy99,qb_hits,2,,,,,
player,201210140phi,det,VandKy99,fumbles_rec,0,,,,,
player,201210140phi,det,VandKy99,fumbles_rec_yds,0,,,,,
player,201210140phi,det,VandKy99,fumbles_rec_td,0,,,,,
player,201210140phi,det,VandKy99,fumbles_forced,0,,,,,
player,201210140phi,det,FairNi00,def_int,0,,,,,
player,201210140phi,det,FairNi00,def_int_yds,0,,,,,
player,201210140phi,det,FairNi00,def_int_td,0,,,,,
player,201210140phi,det,FairNi00,def_int_long,0,,,,,
player,201210140phi,det,FairNi00,pass_defended,1,,,,,
player,201210140phi,det,FairNi00,sacks,0.5,,,,,
player,201210140phi,det,FairNi00,tackles_combined,2,,,,,
player,201210140phi,det,FairNi00,tackles_solo,1,,,,,
player,201210140phi,det,FairNi00,tackles_assists,1,,,,,
player,201210140phi,det,FairNi00,tackles_loss,1,,,,,
player,201210140phi,det,FairNi00,qb_hits,3,,,,,
player,201210140phi,det,FairNi00,fumbles_rec,0,,,,,
player,201210140phi,det,FairNi00,fumbles_rec_yds,0,,,,,
player,201210140phi,det,FairNi00,fumbles_rec_td,0,,,,,
player,201210140phi,det,FairNi00,fumbles_forced,0,,,,,
player,201210140phi,det,DuraJu99,def_int,0,,,,,
player,201210140phi,det,DuraJu99,def_int_yds,0,,,,,
player,201210140phi,det,DuraJu99,def_int_td,0,,,,,
player,201210140phi,det,DuraJu99,def_int_long,0,,,,,
player,201210140phi,det,DuraJu99,pass_defended,0,,,,,
player,201210140phi,det,DuraJu99,sacks,0.0,,,,,
player,201210140phi,det,DuraJu99,tackles_combined,8,,,,,
