game,2012,14,20121209,201212090clt,oti,"Tennessee Titans",23,clt,"Indianapolis Colts",27
player,201212090clt,oti,JohnCh04,rush_long,8,,,,,
player,201212090clt,oti,JohnCh04,targets,4,,,,,
player,201212090clt,oti,JohnCh04,rec,3,,,,,
player,201212090clt,oti,JohnCh04,rec_yds,15,,,,,
player,201212090clt,oti,JohnCh04,rec_td,0,,,,,
player,201212090clt,oti,JohnCh04,rec_long,9,,,,,
player,201212090clt,oti,JohnCh04,fumbles,0,,,,,
player,201212090clt,oti,JohnCh04,fumbles_lost,0,,,,,
player,201212090clt,oti,ReynDa00,pass_cmp,0,,,,,
player,201212090clt,oti,ReynDa00,pass_att,0,,,,,
player,201212090clt,oti,ReynDa00,pass_yds,0,,,,,
player,201212090clt,oti,ReynDa00,pass_td,0,,,,,
player,201212090clt,oti,ReynDa00,pass_int,0,,,,,
player,201212090clt,oti,ReynDa00,pass_sacked,0,,,,,
player,201212090clt,oti,ReynDa00,pass_sacked_yds,0,,,,,
player,201212090clt,oti,ReynDa00,pass_long,0,,,,,
player,201212090clt,oti,ReynDa00,pass_rating,,,,,,
player,201212090clt,oti,ReynDa00,rush_att,1,,,,,
player,201212090clt,oti,ReynDa00,rush_yds,2,,,,,
player,201212090clt,oti,ReynDa00,rush_td,0,,,,,
player,201212090clt,oti,ReynDa00,rush_long,2,,,,,
player,201212090clt,oti,ReynDa00,targets,0,,,,,
player,201212090clt,oti,ReynDa00,rec,0,,,,,
player,201212090clt,oti,ReynDa00,rec_yds,0,,,,,
player,201212090clt,oti,ReynDa00,rec_td,0,,,,,
player,201212090clt,oti,ReynDa00,rec_long,0,,,,,
player,201212090clt,oti,ReynDa00,fumbles,0,,,,,
player,201212090clt,oti,ReynDa00,fumbles_lost,0,,,,,
player,201212090clt,oti,BritKe00,pass_cmp,0,,,,,
player,201212090clt,oti,BritKe00,pass_att,0,,,,,
player,201212090clt,oti,BritKe00,pass_yds,0,,,,,
player,201212090clt,oti,BritKe00,pass_td,0,,,,,
player,201212090clt,oti,BritKe00,pass_int,0,,,,,
player,201212090clt,oti,BritKe00,pass_sacked,0,,,,,
player,201212090clt,oti,BritKe00,pass_sacked_yds,0,,,,,
player,201212090clt,oti,BritKe00,pass_long,0,,,,,
player,201212090clt,oti,BritKe00,pass_rating,,,,,,
player,201212090clt,oti,BritKe00,rush_att,0,,,,,
player,201212090clt,oti,BritKe00,rush_yds,0,,,,,
player,201212090clt,oti,BritKe00,rush_td,0,,,,,
player,201212090clt,oti,BritKe00,rush_long,0,,,,,
player,201212090clt,oti,BritKe00,targets,9,,,,,
player,201212090clt,oti,BritKe00,rec,8,,,,,
player,201212090clt,oti,BritKe00,rec_yds,143,,,,,
player,201212090clt,oti,BritKe00,rec_td,0,,,,,
player,201212090clt,oti,BritKe00,rec_long,46,,,,,
player,201212090clt,oti,BritKe00,fumbles,0,,,,,
player,201212090clt,oti,BritKe00,fumbles_lost,0,,,,,
player,201212090clt,oti,WrigKe01,pass_cmp,0,,,,,
player,201212090clt,oti,WrigKe01,pass_att,0,,,,,
player,201212090clt,oti,WrigKe01,pass_yds,0,,,,,
player,201212090clt,oti,WrigKe01,pass_td,0,,,,,
player,201212090clt,oti,WrigKe01,pass_int,0,,,,,
player,201212090clt,oti,WrigKe01,pass_sacked,0,,,,,
player,201212090clt,oti,WrigKe01,pass_sacked_yds,0,,,,,
player,201212090clt,oti,WrigKe01,pass_long,0,,,,,
player,201212090clt,oti,WrigKe01,pass_rating,,,,,,
player,201212090clt,oti,WrigKe01,rush_att,0,,,,,
player,201212090clt,oti,WrigKe01,rush_yds,0,,,,,
player,201212090clt,oti,WrigKe01,rush_td,0,,,,,
player,201212090clt,oti,WrigKe01,rush_long,0,,,,,
player,201212090clt,oti,WrigKe01,targets,9,,,,,
player,201212090clt,oti,WrigKe01,rec,5,,,,,
player,201212090clt,oti,WrigKe01,rec_yds,39,,,,,
player,201212090clt,oti,WrigKe01,rec_td,0,,,,,
player,201212090clt,oti,WrigKe01,rec_long,14,,,,,
player,201212090clt,oti,WrigKe01,fumbles,0,,,,,
player,201212090clt,oti,WrigKe01,fumbles_lost,0,,,,,
player,201212090clt,oti,CookJa02,pass_cmp,0,,,,,
player,201212090clt,oti,CookJa02,pass_att,0,,,,,
player,201212090clt,oti,CookJa02,pass_yds,0,,,,,
player,201212090clt,oti,CookJa02,pass_td,0,,,,,
player,201212090clt,oti,CookJa02,pass_int,0,,,,,
player,201212090clt,oti,CookJa02,pass_sacked,0,,,,,
player,201212090clt,oti,CookJa02,pass_sacked_yds,0,,,,,
player,201212090clt,oti,CookJa02,pass_long,0,,,,,
player,201212090clt,oti,CookJa02,pass_rating,,,,,,
player,201212090clt,oti,CookJa02,rush_att,0,,,,,
player,201212090clt,oti,CookJa02,rush_yds,0,,,,,
player,201212090clt,oti,CookJa02,rush_td,0,,,,,
player,201212090clt,oti,CookJa02,rush_long,0,,,,,
player,201212090clt,oti,CookJa02,targets,3,,,,,
player,201212090clt,oti,CookJa02,rec,3,,,,,
player,201212090clt,oti,CookJa02,rec_yds,20,,,,,
player,201212090clt,oti,CookJa02,rec_td,1,,,,,
player,201212090clt,oti,CookJa02,rec_long,18,,,,,
player,201212090clt,oti,CookJa02,fumbles,0,,,,,
player,201212090clt,oti,CookJa02,fumbles_lost,0,,,,,
player,201212090clt,oti,StevCr00,pass_cmp,0,,,,,
player,201212090clt,oti,StevCr00,pass_att,0,,,,,
player,201212090clt,oti,StevCr00,pass_yds,0,,,,,
player,201212090clt,oti,StevCr00,pass_td,0,,,,,
player,201212090clt,oti,StevCr00,pass_int,0,,,,,
player,201212090clt,oti,StevCr00,pass_sacked,0,,,,,
player,201212090clt,oti,StevCr00,pass_sacked_yds,0,,,,,
player,201212090clt,oti,StevCr00,pass_long,0,,,,,
player,201212090clt,oti,StevCr00,pass_rating,,,,,,
player,201212090clt,oti,StevCr00,rush_att,0,,,,,
player,201212090clt,oti,StevCr00,rush_yds,0,,,,,
player,201212090clt,oti,StevCr00,rush_td,0,,,,,
player,201212090clt,oti,StevCr00,rush_long,0,,,,,
player,201212090clt,oti,StevCr00,targets,1,,,,,
player,201212090clt,oti,StevCr00,rec,1,,,,,
player,201212090clt,oti,StevCr00,rec_yds,19,,,,,
player,201212090clt,oti,StevCr00,rec_td,0,,,,,
player,201212090clt,oti,StevCr00,rec_long,19,,,,,
player,201212090clt,oti,StevCr00,fumbles,0,,,,,
player,201212090clt,oti,StevCr00,fumbles_lost,0,,,,,
player,201212090clt,oti,WashNa00,pass_cmp,0,,,,,
player,201212090clt,oti,WashNa00,pass_att,0,,,,,
player,201212090clt,oti,WashNa00,pass_yds,0,,,,,
player,201212090clt,oti,WashNa00,pass_td,0,,,,,
player,201212090clt,oti,WashNa00,pass_int,0,,,,,
player,201212090clt,oti,WashNa00,pass_sacked,0,,,,,
player,201212090clt,oti,WashNa00,pass_sacked_yds,0,,,,,
player,201212090clt,oti,WashNa00,pass_long,0,,,,,
player,201212090clt,oti,WashNa00,pass_rating,,,,,,
player,201212090clt,oti,WashNa00,rush_att,0,,,,,
player,201212090clt,oti,WashNa00,rush_yds,0,,,,,
player,201212090clt,oti,WashNa00,rush_td,0,,,,,
player,201212090clt,oti,WashNa00,rush_long,0,,,,,
player,201212090clt,oti,WashNa00,targets,7,,,,,
player,201212090clt,oti,WashNa00,rec,1,,,,,
player,201212090clt,oti,WashNa00,rec_yds,15,,,,,
player,201212090clt,oti,WashNa00,rec_td,0,,,,,
player,201212090clt,oti,WashNa00,rec_long,15,,,,,
player,201212090clt,oti,WashNa00,fumbles,0,,,,,
player,201212090clt,oti,WashNa00,fumbles_lost,0,,,,,
player,201212090clt,oti,PresMi00,pass_cmp,0,,,,,
player,201212090clt,oti,PresMi00,pass_att,0,,,,,
player,201212090clt,oti,PresMi00,pass_yds,0,,,,,
player,201212090clt,oti,PresMi00,pass_td,0,,,,,
player,201212090clt,oti,PresMi00,pass_int,0,,,,,
player,201212090clt,oti,PresMi00,pass_sacked,0,,,,,
player,201212090clt,oti,PresMi00,pass_sacked_yds,0,,,,,
player,201212090clt,oti,PresMi00,pass_long,0,,,,,
player,201212090clt,oti,PresMi00,pass_rating,,,,,,
player,201212090clt,oti,PresMi00,rush_att,0,,,,,
player,201212090clt,oti,PresMi00,rush_yds,0,,,,,
player,201212090clt,oti,PresMi00,rush_td,0,,,,,
player,201212090clt,oti,PresMi00,rush_long,0,,,,,
player,201212090clt,oti,PresMi00,targets,,,,,,
player,201212090clt,oti,PresMi00,rec,1,,,,,
player,201212090clt,oti,PresMi00,rec_yds,11,,,,,
player,201212090clt,oti,PresMi00,rec_td,0,,,,,
player,201212090clt,oti,PresMi00,rec_long,11,,,,,
player,201212090clt,oti,PresMi00,fumbles,0,,,,,
player,201212090clt,oti,PresMi00,fumbles_lost,0,,,,,
player,201212090clt,clt,LuckAn00,pass_cmp,16,,,,,
player,201212090clt,clt,LuckAn00,pass_att,34,,,,,
player,201212090clt,clt,LuckAn00,pass_yds,196,,,,,
player,201212090clt,clt,LuckAn00,pass_td,1,,,,,
player,201212090clt,clt,LuckAn00,pass_int,2,,,,,
player,201212090clt,clt,LuckAn00,pass_sacked,4,,,,,
player,201212090clt,clt,LuckAn00,pass_sacked_yds,25,,,,,
player,201212090clt,clt,LuckAn00,pass_long,36,,,,,
player,201212090clt,clt,LuckAn00,pass_rating,50.6,,,,,
player,201212090clt,clt,LuckAn00,rush_att,5,,,,,
player,201212090clt,clt,LuckAn00,rush_yds,7,,,,,
player,201212090clt,clt,LuckAn00,rush_td,0,,,,,
player,201212090clt,clt,LuckAn00,rush_long,9,,,,,
player,201212090clt,clt,LuckAn00,targets,0,,,,,
player,201212090clt,clt,LuckAn00,rec,0,,,,,
player,201212090clt,clt,LuckAn00,rec_yds,0,,,,,
player,201212090clt,clt,LuckAn00,rec_td,0,,,,,
player,201212090clt,clt,LuckAn00,rec_long,0,,,,,
player,201212090clt,clt,LuckAn00,fumbles,1,,,,,
player,201212090clt,clt,LuckAn00,fumbles_lost,0,,,,,
player,201212090clt,clt,BallVi00,pass_cmp,0,,,,,
player,201212090clt,clt,BallVi00,pass_att,0,,,,,
player,201212090clt,clt,BallVi00,pass_yds,0,,,,,
player,201212090clt,clt,BallVi00,pass_td,0,,,,,
player,201212090clt,clt,BallVi00,pass_int,0,,,,,
player,201212090clt,clt,BallVi00,pass_sacked,0,,,,,
player,201212090clt,clt,BallVi00,pass_sacked_yds,0,,,,,
player,201212090clt,clt,BallVi00,pass_long,0,,,,,
player,201212090clt,clt,BallVi00,pass_rating,,,,,,
player,201212090clt,clt,BallVi00,rush_att,19,,,,,
player,201212090clt,clt,BallVi00,rush_yds,94,,,,,
player,201212090clt,clt,BallVi00,rush_td,0,,,,,
player,201212090clt,clt,BallVi00,rush_long,14,,,,,
player,201212090clt,clt,BallVi00,targets,1,,,,,
player,201212090clt,clt,BallVi00,rec,1,,,,,
player,201212090clt,clt,BallVi00,rec_yds,10,,,,,
player,201212090clt,clt,BallVi00,rec_td,0,,,,,
player,201212090clt,clt,BallVi00,rec_long,10,,,,,
player,201212090clt,clt,BallVi00,fumbles,0,,,,,
player,201212090clt,clt,BallVi00,fumbles_lost,0,,,,,
player,201212090clt,clt,AverDo00,pass_cmp,0,,,,,
player,201212090clt,clt,AverDo00,pass_att,0,,,,,
player,201212090clt,clt,AverDo00,pass_yds,0,,,,,
player,201212090clt,clt,AverDo00,pass_td,0,,,,,
player,201212090clt,clt,AverDo00,pass_int,0,,,,,
player,201212090clt,clt,AverDo00,pass_sacked,0,,,,,
player,201212090clt,clt,AverDo00,pass_sacked_yds,0,,,,,
player,201212090clt,clt,AverDo00,pass_long,0,,,,,
player,201212090clt,clt,AverDo00,pass_rating,,,,,,
player,201212090clt,clt,AverDo00,rush_att,1,,,,,
player,201212090clt,clt,AverDo00,rush_yds,3,,,,,
player,201212090clt,clt,AverDo00,rush_td,0,,,,,
player,201212090clt,clt,AverDo00,rush_long,3,,,,,
player,201212090clt,clt,AverDo00,targets,9,,,,,
player,201212090clt,clt,AverDo00,rec,3,,,,,
player,201212090clt,clt,AverDo00,rec_yds,31,,,,,
player,201212090clt,clt,AverDo00,rec_td,0,,,,,
player,201212090clt,clt,AverDo00,rec_long,18,,,,,
player,201212090clt,clt,AverDo00,fumbles,0,,,,,
player,201212090clt,clt,AverDo00,fumbles_lost,0,,,,,
player,201212090clt,clt,CartDe01,pass_cmp,0,,,,,
player,201212090clt,clt,CartDe01,pass_att,0,,,,,
player,201212090clt,clt,CartDe01,pass_yds,0,,,,,
player,201212090clt,clt,CartDe01,pass_td,0,,,,,
player,201212090clt,clt,CartDe01,pass_int,0,,,,,
player,201212090clt,clt,CartDe01,pass_sacked,0,,,,,
player,201212090clt,clt,CartDe01,pass_sacked_yds,0,,,,,
player,201212090clt,clt,CartDe01,pass_long,0,,,,,
player,201212090clt,clt,CartDe01,pass_rating,,,,,,
player,201212090clt,clt,CartDe01,rush_att,3,,,,,
player,201212090clt,clt,CartDe01,rush_yds,1,,,,,
player,201212090clt,clt,CartDe01,rush_td,1,,,,,
player,201212090clt,clt,CartDe01,rush_long,3,,,,,
player,201212090clt,clt,CartDe01,targets,1,,,,,
player,201212090clt,clt,CartDe01,rec,1,,,,,
player,201212090clt,clt,CartDe01,rec_yds,13,,,,,
player,201212090clt,clt,CartDe01,rec_td,0,,,,,
player,201212090clt,clt,CartDe01,rec_long,13,,,,,
player,201212090clt,clt,CartDe01,fumbles,1,,,,,
player,201212090clt,clt,CartDe01,fumbles_lost,0,,,,,
player,201212090clt,clt,AlleDw00,pass_cmp,0,,,,,
player,201212090clt,clt,AlleDw00,pass_att,0,,,,,
player,201212090clt,clt,AlleDw00,pass_yds,0,,,,,
player,201212090clt,clt,AlleDw00,pass_td,0,,,,,
player,201212090clt,clt,AlleDw00,pass_int,0,,,,,
player,201212090clt,clt,AlleDw00,pass_sacked,0,,,,,
player,201212090clt,clt,AlleDw00,pass_sacked_yds,0,,,,,
player,201212090clt,clt,AlleDw00,pass_long,0,,,,,
player,201212090clt,clt,AlleDw00,pass_rating,,,,,,
player,201212090clt,clt,AlleDw00,rush_att,0,,,,,
player,201212090clt,clt,AlleDw00,rush_yds,0,,,,,
player,201212090clt,clt,AlleDw00,rush_td,0,,,,,
player,201212090clt,clt,AlleDw00,rush_long,0,,,,,
player,201212090clt,clt,AlleDw00,targets,3,,,,,
player,201212090clt,clt,AlleDw00,rec,1,,,,,
player,201212090clt,clt,AlleDw00,rec_yds,11,,,,,
player,201212090clt,clt,AlleDw00,rec_td,0,,,,,
player,201212090clt,clt,AlleDw00,rec_long,11,,,,,
player,201212090clt,clt,AlleDw00,fumbles,0,,,,,
player,201212090clt,clt,AlleDw00,fumbles_lost,0,,,,,
player,201212090clt,clt,FleeCo00,pass_cmp,0,,,,,
player,201212090clt,clt,FleeCo00,pass_att,0,,,,,
player,201212090clt,clt,FleeCo00,pass_yds,0,,,,,
player,201212090clt,clt,FleeCo00,pass_td,0,,,,,
player,201212090clt,clt,FleeCo00,pass_int,0,,,,,
player,201212090clt,clt,FleeCo00,pass_sacked,0,,,,,
player,201212090clt,clt,FleeCo00,pass_sacked_yds,0,,,,,
player,201212090clt,clt,FleeCo00,pass_long,0,,,,,
player,201212090clt,clt,FleeCo00,pass_rating,,,,,,
player,201212090clt,clt,FleeCo00,rush_att,0,,,,,
player,201212090clt,clt,FleeCo00,rush_yds,0,,,,,
player,201212090clt,clt,FleeCo00,rush_td,0,,,,,
player,201212090clt,clt,FleeCo00,rush_long,0,,,,,
player,201212090clt,clt,FleeCo00,targets,4,,,,,
player,201212090clt,clt,FleeCo00,rec,1,,,,,
player,201212090clt,clt,FleeCo00,rec_yds,9,,,,,
player,201212090clt,clt,FleeCo00,rec_td,0,,,,,
player,201212090clt,clt,FleeCo00,rec_long,9,,,,,
player,201212090clt,clt,FleeCo00,fumbles,0,,,,,
player,201212090clt,clt,FleeCo00,fumbles_lost,0,,,,,
player,201212090clt,clt,BrazLa00,pass_cmp,0,,,,,
player,201212090clt,clt,BrazLa00,pass_att,0,,,,,
player,201212090clt,clt,BrazLa00,pass_yds,0,,,,,
player,201212090clt,clt,BrazLa00,pass_td,0,,,,,
player,201212090clt,clt,BrazLa00,pass_int,0,,,,,
player,201212090clt,clt,BrazLa00,pass_sacked,0,,,,,
player,201212090clt,clt,BrazLa00,pass_sacked_yds,0,,,,,
player,201212090clt,clt,BrazLa00,pass_long,0,,,,,
player,201212090clt,clt,BrazLa00,pass_rating,,,,,,
player,201212090clt,clt,BrazLa00,rush_att,0,,,,,
player,201212090clt,clt,BrazLa00,rush_yds,0,,,,,
player,201212090clt,clt,BrazLa00,rush_td,0,,,,,
player,201212090clt,clt,BrazLa00,rush_long,0,,,,,
player,201212090clt,clt,BrazLa00,targets,1,,,,,
player,201212090clt,clt,BrazLa00,rec,1,,,,,
player,201212090clt,clt,BrazLa00,rec_yds,8,,,,,
player,201212090clt,clt,BrazLa00,rec_td,0,,,,,
player,201212090clt,clt,BrazLa00,rec_long,8,,,,,
player,201212090clt,clt,BrazLa00,fumbles,0,,,,,
player,201212090clt,clt,BrazLa00,fumbles_lost,0,,,,,
player,201212090clt,clt,HiltT.00,pass_cmp,0,,,,,
player,201212090clt,clt,HiltT.00,pass_att,0,,,,,
player,201212090clt,clt,HiltT.00,pass_yds,0,,,,,
player,201212090clt,clt,HiltT.00,pass_td,0,,,,,
player,201212090clt,clt,HiltT.00,pass_int,0,,,,,
player,201212090clt,clt,HiltT.00,pass_sacked,0,,,,,
player,201212090clt,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201212090clt,clt,HiltT.00,pass_long,0,,,,,
player,201212090clt,clt,HiltT.00,pass_rating,,,,,,
player,201212090clt,clt,HiltT.00,rush_att,1,,,,,
player,201212090clt,clt,HiltT.00,rush_yds,-2,,,,,
player,201212090clt,clt,HiltT.00,rush_td,0,,,,,
player,201212090clt,clt,HiltT.00,rush_long,-2,,,,,
player,201212090clt,clt,HiltT.00,targets,5,,,,,
player,201212090clt,clt,HiltT.00,rec,2,,,,,
player,201212090clt,clt,HiltT.00,rec_yds,50,,,,,
player,201212090clt,clt,HiltT.00,rec_td,0,,,,,
player,201212090clt,clt,HiltT.00,rec_long,36,,,,,
player,201212090clt,clt,HiltT.00,fumbles,0,,,,,
player,201212090clt,clt,HiltT.00,fumbles_lost,0,,,,,
player,201212090clt,clt,WaynRe00,pass_cmp,0,,,,,
player,201212090clt,clt,WaynRe00,pass_att,0,,,,,
player,201212090clt,clt,WaynRe00,pass_yds,0,,,,,
player,201212090clt,clt,WaynRe00,pass_td,0,,,,,
player,201212090clt,clt,WaynRe00,pass_int,0,,,,,
player,201212090clt,clt,WaynRe00,pass_sacked,0,,,,,
player,201212090clt,clt,WaynRe00,pass_sacked_yds,0,,,,,
player,201212090clt,clt,WaynRe00,pass_long,0,,,,,
player,201212090clt,clt,WaynRe00,pass_rating,,,,,,
player,201212090clt,clt,WaynRe00,rush_att,1,,,,,
player,201212090clt,clt,WaynRe00,rush_yds,-5,,,,,
player,201212090clt,clt,WaynRe00,rush_td,0,,,,,
player,201212090clt,clt,WaynRe00,rush_long,-5,,,,,
player,201212090clt,clt,WaynRe00,targets,10,,,,,
player,201212090clt,clt,WaynRe00,rec,6,,,,,
player,201212090clt,clt,WaynRe00,rec_yds,64,,,,,
player,201212090clt,clt,WaynRe00,rec_td,1,,,,,
player,201212090clt,clt,WaynRe00,rec_long,20,,,,,
player,201212090clt,clt,WaynRe00,fumbles,0,,,,,
player,201212090clt,clt,WaynRe00,fumbles_lost,0,,,,,
player,201212090clt,oti,WithWi20,def_int,1,,,,,
player,201212090clt,oti,WithWi20,def_int_yds,40,,,,,
player,201212090clt,oti,WithWi20,def_int_td,1,,,,,
player,201212090clt,oti,WithWi20,def_int_long,40,,,,,
player,201212090clt,oti,WithWi20,pass_defended,2,,,,,
player,201212090clt,oti,WithWi20,sacks,0.0,,,,,
player,201212090clt,oti,WithWi20,tackles_combined,5,,,,,
player,201212090clt,oti,WithWi20,tackles_solo,3,,,,,
player,201212090clt,oti,WithWi20,tackles_assists,2,,,,,
player,201212090clt,oti,WithWi20,tackles_loss,0,,,,,
player,201212090clt,oti,WithWi20,qb_hits,0,,,,,
player,201212090clt,oti,WithWi20,fumbles_rec,0,,,,,
player,201212090clt,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201212090clt,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201212090clt,oti,WithWi20,fumbles_forced,0,,,,,
player,201212090clt,oti,AfalAl99,def_int,1,,,,,
player,201212090clt,oti,AfalAl99,def_int_yds,0,,,,,
player,201212090clt,oti,AfalAl99,def_int_td,0,,,,,
player,201212090clt,oti,AfalAl99,def_int_long,0,,,,,
player,201212090clt,oti,AfalAl99,pass_defended,1,,,,,
player,201212090clt,oti,AfalAl99,sacks,0.0,,,,,
player,201212090clt,oti,AfalAl99,tackles_combined,0,,,,,
player,201212090clt,oti,AfalAl99,tackles_solo,0,,,,,
player,201212090clt,oti,AfalAl99,tackles_assists,0,,,,,
player,201212090clt,oti,AfalAl99,tackles_loss,0,,,,,
player,201212090clt,oti,AfalAl99,qb_hits,0,,,,,
player,201212090clt,oti,AfalAl99,fumbles_rec,0,,,,,
player,201212090clt,oti,AfalAl99,fumbles_rec_yds,0,,,,,
player,201212090clt,oti,AfalAl99,fumbles_rec_td,0,,,,,
player,201212090clt,oti,AfalAl99,fumbles_forced,0,,,,,
player,201212090clt,oti,KlugKa00,def_int,0,,,,,
player,201212090clt,oti,KlugKa00,def_int_yds,0,,,,,
player,201212090clt,oti,KlugKa00,def_int_td,0,,,,,
player,201212090clt,oti,KlugKa00,def_int_long,0,,,,,
player,201212090clt,oti,KlugKa00,pass_defended,1,,,,,
player,201212090clt,oti,KlugKa00,sacks,2.0,,,,,
player,201212090clt,oti,KlugKa00,tackles_combined,2,,,,,
player,201212090clt,oti,KlugKa00,tackles_solo,2,,,,,
player,201212090clt,oti,KlugKa00,tackles_assists,0,,,,,
player,201212090clt,oti,KlugKa00,tackles_loss,2,,,,,
player,201212090clt,oti,KlugKa00,qb_hits,3,,,,,
player,201212090clt,oti,KlugKa00,fumbles_rec,0,,,,,
player,201212090clt,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201212090clt,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201212090clt,oti,KlugKa00,fumbles_forced,0,,,,,
player,201212090clt,oti,MorgDe99,def_int,0,,,,,
player,201212090clt,oti,MorgDe99,def_int_yds,0,,,,,
player,201212090clt,oti,MorgDe99,def_int_td,0,,,,,
player,201212090clt,oti,MorgDe99,def_int_long,0,,,,,
player,201212090clt,oti,MorgDe99,pass_defended,0,,,,,
player,201212090clt,oti,MorgDe99,sacks,1.0,,,,,
player,201212090clt,oti,MorgDe99,tackles_combined,3,,,,,
player,201212090clt,oti,MorgDe99,tackles_solo,3,,,,,
player,201212090clt,oti,MorgDe99,tackles_assists,0,,,,,
player,201212090clt,oti,MorgDe99,tackles_loss,1,,,,,
player,201212090clt,oti,MorgDe99,qb_hits,4,,,,,
player,201212090clt,oti,MorgDe99,fumbles_rec,0,,,,,
player,201212090clt,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201212090clt,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201212090clt,oti,MorgDe99,fumbles_forced,0,,,,,
player,201212090clt,oti,WynnJa99,def_int,0,,,,,
player,201212090clt,oti,WynnJa99,def_int_yds,0,,,,,
player,201212090clt,oti,WynnJa99,def_int_td,0,,,,,
player,201212090clt,oti,WynnJa99,def_int_long,0,,,,,
player,201212090clt,oti,WynnJa99,pass_defended,0,,,,,
player,201212090clt,oti,WynnJa99,sacks,1.0,,,,,
player,201212090clt,oti,WynnJa99,tackles_combined,2,,,,,
player,201212090clt,oti,WynnJa99,tackles_solo,2,,,,,
player,201212090clt,oti,WynnJa99,tackles_assists,0,,,,,
player,201212090clt,oti,WynnJa99,tackles_loss,2,,,,,
player,201212090clt,oti,WynnJa99,qb_hits,1,,,,,
player,201212090clt,oti,WynnJa99,fumbles_rec,0,,,,,
player,201212090clt,oti,WynnJa99,fumbles_rec_yds,0,,,,,
