game,2012,4,20120927,201209270rav,cle,"Cleveland Browns",16,rav,"Baltimore Ravens",23
team,201209270rav,cle,First Downs,20,,,,,,
team,201209270rav,rav,First Downs,23,,,,,,
team,201209270rav,cle,Rush-Yds-TDs,17-43-1,,,,,,
team,201209270rav,rav,Rush-Yds-TDs,27-101-1,,,,,,
team,201209270rav,cle,Cmp-Att-Yd-TD-INT,25-52-320-0-1,,,,,,
team,201209270rav,rav,Cmp-Att-Yd-TD-INT,28-46-356-1-1,,,,,,
team,201209270rav,cle,Sacked-Yards,1-6,,,,,,
team,201209270rav,rav,Sacked-Yards,4-19,,,,,,
team,201209270rav,cle,Net Pass Yards,314,,,,,,
team,201209270rav,rav,Net Pass Yards,337,,,,,,
team,201209270rav,cle,Total Yards,357,,,,,,
team,201209270rav,rav,Total Yards,438,,,,,,
team,201209270rav,cle,Fumbles-Lost,1-1,,,,,,
team,201209270rav,rav,Fumbles-Lost,0-0,,,,,,
team,201209270rav,cle,Turnovers,2,,,,,,
team,201209270rav,rav,Turnovers,1,,,,,,
team,201209270rav,cle,Penalties-Yards,7-66,,,,,,
team,201209270rav,rav,Penalties-Yards,11-100,,,,,,
team,201209270rav,cle,Third Down Conv.,3-15,,,,,,
team,201209270rav,rav,Third Down Conv.,5-15,,,,,,
team,201209270rav,cle,Fourth Down Conv.,0-1,,,,,,
team,201209270rav,rav,Fourth Down Conv.,0-1,,,,,,
team,201209270rav,cle,Time of Possession,26:57,,,,,,
team,201209270rav,rav,Time of Possession,33:03,,,,,,
player,201209270rav,cle,WeedBr00,pass_cmp,25,,,,,
player,201209270rav,cle,WeedBr00,pass_att,52,,,,,
player,201209270rav,cle,WeedBr00,pass_yds,320,,,,,
player,201209270rav,cle,WeedBr00,pass_td,0,,,,,
player,201209270rav,cle,WeedBr00,pass_int,1,,,,,
player,201209270rav,cle,WeedBr00,pass_sacked,1,,,,,
player,201209270rav,cle,WeedBr00,pass_sacked_yds,6,,,,,
player,201209270rav,cle,WeedBr00,pass_long,43,,,,,
player,201209270rav,cle,WeedBr00,pass_rating,59.8,,,,,
player,201209270rav,cle,WeedBr00,rush_att,0,,,,,
player,201209270rav,cle,WeedBr00,rush_yds,0,,,,,
player,201209270rav,cle,WeedBr00,rush_td,0,,,,,
player,201209270rav,cle,WeedBr00,rush_long,0,,,,,
player,201209270rav,cle,WeedBr00,targets,0,,,,,
player,201209270rav,cle,WeedBr00,rec,0,,,,,
player,201209270rav,cle,WeedBr00,rec_yds,0,,,,,
player,201209270rav,cle,WeedBr00,rec_td,0,,,,,
player,201209270rav,cle,WeedBr00,rec_long,0,,,,,
player,201209270rav,cle,WeedBr00,fumbles,0,,,,,
player,201209270rav,cle,WeedBr00,fumbles_lost,0,,,,,
player,201209270rav,cle,RichTr00,pass_cmp,0,,,,,
player,201209270rav,cle,RichTr00,pass_att,0,,,,,
player,201209270rav,cle,RichTr00,pass_yds,0,,,,,
player,201209270rav,cle,RichTr00,pass_td,0,,,,,
player,201209270rav,cle,RichTr00,pass_int,0,,,,,
player,201209270rav,cle,RichTr00,pass_sacked,0,,,,,
player,201209270rav,cle,RichTr00,pass_sacked_yds,0,,,,,
player,201209270rav,cle,RichTr00,pass_long,0,,,,,
player,201209270rav,cle,RichTr00,pass_rating,,,,,,
player,201209270rav,cle,RichTr00,rush_att,14,,,,,
player,201209270rav,cle,RichTr00,rush_yds,47,,,,,
player,201209270rav,cle,RichTr00,rush_td,1,,,,,
player,201209270rav,cle,RichTr00,rush_long,7,,,,,
player,201209270rav,cle,RichTr00,targets,6,,,,,
player,201209270rav,cle,RichTr00,rec,4,,,,,
player,201209270rav,cle,RichTr00,rec_yds,57,,,,,
player,201209270rav,cle,RichTr00,rec_td,0,,,,,
player,201209270rav,cle,RichTr00,rec_long,20,,,,,
player,201209270rav,cle,RichTr00,fumbles,0,,,,,
player,201209270rav,cle,RichTr00,fumbles_lost,0,,,,,
player,201209270rav,cle,NorwJo00,pass_cmp,0,,,,,
player,201209270rav,cle,NorwJo00,pass_att,0,,,,,
player,201209270rav,cle,NorwJo00,pass_yds,0,,,,,
player,201209270rav,cle,NorwJo00,pass_td,0,,,,,
player,201209270rav,cle,NorwJo00,pass_int,0,,,,,
