game,2012,13,20121129,201211290atl,nor,"New Orleans Saints",13,atl,"Atlanta Falcons",23
player,201211290atl,nor,MorgJo01,fumbles_lost,0,,,,,
player,201211290atl,nor,CollJe01,pass_cmp,0,,,,,
player,201211290atl,nor,CollJe01,pass_att,0,,,,,
player,201211290atl,nor,CollJe01,pass_yds,0,,,,,
player,201211290atl,nor,CollJe01,pass_td,0,,,,,
player,201211290atl,nor,CollJe01,pass_int,0,,,,,
player,201211290atl,nor,CollJe01,pass_sacked,0,,,,,
player,201211290atl,nor,CollJe01,pass_sacked_yds,0,,,,,
player,201211290atl,nor,CollJe01,pass_long,0,,,,,
player,201211290atl,nor,CollJe01,pass_rating,,,,,,
player,201211290atl,nor,CollJe01,rush_att,0,,,,,
player,201211290atl,nor,CollJe01,rush_yds,0,,,,,
player,201211290atl,nor,CollJe01,rush_td,0,,,,,
player,201211290atl,nor,CollJe01,rush_long,0,,,,,
player,201211290atl,nor,CollJe01,targets,2,,,,,
player,201211290atl,nor,CollJe01,rec,2,,,,,
player,201211290atl,nor,CollJe01,rec_yds,2,,,,,
player,201211290atl,nor,CollJe01,rec_td,0,,,,,
player,201211290atl,nor,CollJe01,rec_long,2,,,,,
player,201211290atl,nor,CollJe01,fumbles,0,,,,,
player,201211290atl,nor,CollJe01,fumbles_lost,0,,,,,
player,201211290atl,nor,HendDe00,pass_cmp,0,,,,,
player,201211290atl,nor,HendDe00,pass_att,0,,,,,
player,201211290atl,nor,HendDe00,pass_yds,0,,,,,
player,201211290atl,nor,HendDe00,pass_td,0,,,,,
player,201211290atl,nor,HendDe00,pass_int,0,,,,,
player,201211290atl,nor,HendDe00,pass_sacked,0,,,,,
player,201211290atl,nor,HendDe00,pass_sacked_yds,0,,,,,
player,201211290atl,nor,HendDe00,pass_long,0,,,,,
player,201211290atl,nor,HendDe00,pass_rating,,,,,,
player,201211290atl,nor,HendDe00,rush_att,0,,,,,
player,201211290atl,nor,HendDe00,rush_yds,0,,,,,
player,201211290atl,nor,HendDe00,rush_td,0,,,,,
player,201211290atl,nor,HendDe00,rush_long,0,,,,,
player,201211290atl,nor,HendDe00,targets,3,,,,,
player,201211290atl,nor,HendDe00,rec,0,,,,,
player,201211290atl,nor,HendDe00,rec_yds,0,,,,,
player,201211290atl,nor,HendDe00,rec_td,0,,,,,
player,201211290atl,nor,HendDe00,rec_long,0,,,,,
player,201211290atl,nor,HendDe00,fumbles,0,,,,,
player,201211290atl,nor,HendDe00,fumbles_lost,0,,,,,
player,201211290atl,nor,HiggMi00,pass_cmp,0,,,,,
player,201211290atl,nor,HiggMi00,pass_att,0,,,,,
player,201211290atl,nor,HiggMi00,pass_yds,0,,,,,
player,201211290atl,nor,HiggMi00,pass_td,0,,,,,
player,201211290atl,nor,HiggMi00,pass_int,0,,,,,
player,201211290atl,nor,HiggMi00,pass_sacked,0,,,,,
player,201211290atl,nor,HiggMi00,pass_sacked_yds,0,,,,,
player,201211290atl,nor,HiggMi00,pass_long,0,,,,,
player,201211290atl,nor,HiggMi00,pass_rating,,,,,,
player,201211290atl,nor,HiggMi00,rush_att,0,,,,,
player,201211290atl,nor,HiggMi00,rush_yds,0,,,,,
player,201211290atl,nor,HiggMi00,rush_td,0,,,,,
player,201211290atl,nor,HiggMi00,rush_long,0,,,,,
player,201211290atl,nor,HiggMi00,targets,1,,,,,
player,201211290atl,nor,HiggMi00,rec,1,,,,,
player,201211290atl,nor,HiggMi00,rec_yds,-3,,,,,
player,201211290atl,nor,HiggMi00,rec_td,0,,,,,
player,201211290atl,nor,HiggMi00,rec_long,-3,,,,,
player,201211290atl,nor,HiggMi00,fumbles,0,,,,,
player,201211290atl,nor,HiggMi00,fumbles_lost,0,,,,,
player,201211290atl,atl,RyanMa00,pass_cmp,18,,,,,
player,201211290atl,atl,RyanMa00,pass_att,33,,,,,
player,201211290atl,atl,RyanMa00,pass_yds,165,,,,,
player,201211290atl,atl,RyanMa00,pass_td,1,,,,,
player,201211290atl,atl,RyanMa00,pass_int,0,,,,,
player,201211290atl,atl,RyanMa00,pass_sacked,1,,,,,
player,201211290atl,atl,RyanMa00,pass_sacked_yds,6,,,,,
player,201211290atl,atl,RyanMa00,pass_long,20,,,,,
player,201211290atl,atl,RyanMa00,pass_rating,78.5,,,,,
player,201211290atl,atl,RyanMa00,rush_att,3,,,,,
player,201211290atl,atl,RyanMa00,rush_yds,-2,,,,,
player,201211290atl,atl,RyanMa00,rush_td,0,,,,,
player,201211290atl,atl,RyanMa00,rush_long,0,,,,,
player,201211290atl,atl,RyanMa00,targets,0,,,,,
player,201211290atl,atl,RyanMa00,rec,0,,,,,
player,201211290atl,atl,RyanMa00,rec_yds,0,,,,,
player,201211290atl,atl,RyanMa00,rec_td,0,,,,,
player,201211290atl,atl,RyanMa00,rec_long,0,,,,,
player,201211290atl,atl,RyanMa00,fumbles,0,,,,,
player,201211290atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201211290atl,atl,TurnMi00,pass_cmp,0,,,,,
player,201211290atl,atl,TurnMi00,pass_att,0,,,,,
player,201211290atl,atl,TurnMi00,pass_yds,0,,,,,
player,201211290atl,atl,TurnMi00,pass_td,0,,,,,
player,201211290atl,atl,TurnMi00,pass_int,0,,,,,
player,201211290atl,atl,TurnMi00,pass_sacked,0,,,,,
player,201211290atl,atl,TurnMi00,pass_sacked_yds,0,,,,,
player,201211290atl,atl,TurnMi00,pass_long,0,,,,,
player,201211290atl,atl,TurnMi00,pass_rating,,,,,,
player,201211290atl,atl,TurnMi00,rush_att,12,,,,,
player,201211290atl,atl,TurnMi00,rush_yds,83,,,,,
player,201211290atl,atl,TurnMi00,rush_td,1,,,,,
player,201211290atl,atl,TurnMi00,rush_long,35,,,,,
player,201211290atl,atl,TurnMi00,targets,1,,,,,
player,201211290atl,atl,TurnMi00,rec,1,,,,,
player,201211290atl,atl,TurnMi00,rec_yds,7,,,,,
player,201211290atl,atl,TurnMi00,rec_td,0,,,,,
player,201211290atl,atl,TurnMi00,rec_long,7,,,,,
player,201211290atl,atl,TurnMi00,fumbles,1,,,,,
player,201211290atl,atl,TurnMi00,fumbles_lost,1,,,,,
player,201211290atl,atl,RodgJa00,pass_cmp,0,,,,,
player,201211290atl,atl,RodgJa00,pass_att,0,,,,,
player,201211290atl,atl,RodgJa00,pass_yds,0,,,,,
player,201211290atl,atl,RodgJa00,pass_td,0,,,,,
player,201211290atl,atl,RodgJa00,pass_int,0,,,,,
player,201211290atl,atl,RodgJa00,pass_sacked,0,,,,,
player,201211290atl,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201211290atl,atl,RodgJa00,pass_long,0,,,,,
player,201211290atl,atl,RodgJa00,pass_rating,,,,,,
player,201211290atl,atl,RodgJa00,rush_att,8,,,,,
player,201211290atl,atl,RodgJa00,rush_yds,43,,,,,
player,201211290atl,atl,RodgJa00,rush_td,0,,,,,
player,201211290atl,atl,RodgJa00,rush_long,14,,,,,
player,201211290atl,atl,RodgJa00,targets,2,,,,,
player,201211290atl,atl,RodgJa00,rec,2,,,,,
player,201211290atl,atl,RodgJa00,rec_yds,-4,,,,,
player,201211290atl,atl,RodgJa00,rec_td,0,,,,,
player,201211290atl,atl,RodgJa00,rec_long,2,,,,,
player,201211290atl,atl,RodgJa00,fumbles,0,,,,,
player,201211290atl,atl,RodgJa00,fumbles_lost,0,,,,,
player,201211290atl,atl,GonzTo00,pass_cmp,0,,,,,
player,201211290atl,atl,GonzTo00,pass_att,0,,,,,
player,201211290atl,atl,GonzTo00,pass_yds,0,,,,,
player,201211290atl,atl,GonzTo00,pass_td,0,,,,,
player,201211290atl,atl,GonzTo00,pass_int,0,,,,,
player,201211290atl,atl,GonzTo00,pass_sacked,0,,,,,
player,201211290atl,atl,GonzTo00,pass_sacked_yds,0,,,,,
player,201211290atl,atl,GonzTo00,pass_long,0,,,,,
player,201211290atl,atl,GonzTo00,pass_rating,,,,,,
player,201211290atl,atl,GonzTo00,rush_att,0,,,,,
player,201211290atl,atl,GonzTo00,rush_yds,0,,,,,
player,201211290atl,atl,GonzTo00,rush_td,0,,,,,
player,201211290atl,atl,GonzTo00,rush_long,0,,,,,
player,201211290atl,atl,GonzTo00,targets,5,,,,,
player,201211290atl,atl,GonzTo00,rec,4,,,,,
player,201211290atl,atl,GonzTo00,rec_yds,58,,,,,
player,201211290atl,atl,GonzTo00,rec_td,1,,,,,
player,201211290atl,atl,GonzTo00,rec_long,18,,,,,
player,201211290atl,atl,GonzTo00,fumbles,0,,,,,
player,201211290atl,atl,GonzTo00,fumbles_lost,0,,,,,
player,201211290atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201211290atl,atl,JoneJu02,pass_att,0,,,,,
player,201211290atl,atl,JoneJu02,pass_yds,0,,,,,
player,201211290atl,atl,JoneJu02,pass_td,0,,,,,
player,201211290atl,atl,JoneJu02,pass_int,0,,,,,
player,201211290atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201211290atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201211290atl,atl,JoneJu02,pass_long,0,,,,,
player,201211290atl,atl,JoneJu02,pass_rating,,,,,,
player,201211290atl,atl,JoneJu02,rush_att,0,,,,,
player,201211290atl,atl,JoneJu02,rush_yds,0,,,,,
player,201211290atl,atl,JoneJu02,rush_td,0,,,,,
player,201211290atl,atl,JoneJu02,rush_long,0,,,,,
player,201211290atl,atl,JoneJu02,targets,8,,,,,
player,201211290atl,atl,JoneJu02,rec,5,,,,,
player,201211290atl,atl,JoneJu02,rec_yds,48,,,,,
player,201211290atl,atl,JoneJu02,rec_td,0,,,,,
player,201211290atl,atl,JoneJu02,rec_long,18,,,,,
player,201211290atl,atl,JoneJu02,fumbles,0,,,,,
player,201211290atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201211290atl,atl,SnelJa00,pass_cmp,0,,,,,
player,201211290atl,atl,SnelJa00,pass_att,0,,,,,
player,201211290atl,atl,SnelJa00,pass_yds,0,,,,,
player,201211290atl,atl,SnelJa00,pass_td,0,,,,,
player,201211290atl,atl,SnelJa00,pass_int,0,,,,,
player,201211290atl,atl,SnelJa00,pass_sacked,0,,,,,
player,201211290atl,atl,SnelJa00,pass_sacked_yds,0,,,,,
player,201211290atl,atl,SnelJa00,pass_long,0,,,,,
player,201211290atl,atl,SnelJa00,pass_rating,,,,,,
player,201211290atl,atl,SnelJa00,rush_att,0,,,,,
player,201211290atl,atl,SnelJa00,rush_yds,0,,,,,
player,201211290atl,atl,SnelJa00,rush_td,0,,,,,
player,201211290atl,atl,SnelJa00,rush_long,0,,,,,
player,201211290atl,atl,SnelJa00,targets,5,,,,,
player,201211290atl,atl,SnelJa00,rec,4,,,,,
player,201211290atl,atl,SnelJa00,rec_yds,28,,,,,
player,201211290atl,atl,SnelJa00,rec_td,0,,,,,
player,201211290atl,atl,SnelJa00,rec_long,15,,,,,
player,201211290atl,atl,SnelJa00,fumbles,0,,,,,
player,201211290atl,atl,SnelJa00,fumbles_lost,0,,,,,
player,201211290atl,atl,WhitRo00,pass_cmp,0,,,,,
player,201211290atl,atl,WhitRo00,pass_att,0,,,,,
player,201211290atl,atl,WhitRo00,pass_yds,0,,,,,
player,201211290atl,atl,WhitRo00,pass_td,0,,,,,
player,201211290atl,atl,WhitRo00,pass_int,0,,,,,
player,201211290atl,atl,WhitRo00,pass_sacked,0,,,,,
player,201211290atl,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201211290atl,atl,WhitRo00,pass_long,0,,,,,
player,201211290atl,atl,WhitRo00,pass_rating,,,,,,
player,201211290atl,atl,WhitRo00,rush_att,0,,,,,
player,201211290atl,atl,WhitRo00,rush_yds,0,,,,,
player,201211290atl,atl,WhitRo00,rush_td,0,,,,,
player,201211290atl,atl,WhitRo00,rush_long,0,,,,,
player,201211290atl,atl,WhitRo00,targets,7,,,,,
player,201211290atl,atl,WhitRo00,rec,1,,,,,
player,201211290atl,atl,WhitRo00,rec_yds,20,,,,,
player,201211290atl,atl,WhitRo00,rec_td,0,,,,,
player,201211290atl,atl,WhitRo00,rec_long,20,,,,,
player,201211290atl,atl,WhitRo00,fumbles,0,,,,,
player,201211290atl,atl,WhitRo00,fumbles_lost,0,,,,,
player,201211290atl,atl,Cox_Mi20,pass_cmp,0,,,,,
player,201211290atl,atl,Cox_Mi20,pass_att,0,,,,,
player,201211290atl,atl,Cox_Mi20,pass_yds,0,,,,,
player,201211290atl,atl,Cox_Mi20,pass_td,0,,,,,
player,201211290atl,atl,Cox_Mi20,pass_int,,,,,,
player,201211290atl,atl,Cox_Mi20,pass_sacked,,,,,,
player,201211290atl,atl,Cox_Mi20,pass_sacked_yds,,,,,,
player,201211290atl,atl,Cox_Mi20,pass_long,,,,,,
player,201211290atl,atl,Cox_Mi20,pass_rating,,,,,,
player,201211290atl,atl,Cox_Mi20,rush_att,0,,,,,
player,201211290atl,atl,Cox_Mi20,rush_yds,0,,,,,
player,201211290atl,atl,Cox_Mi20,rush_td,0,,,,,
player,201211290atl,atl,Cox_Mi20,rush_long,,,,,,
player,201211290atl,atl,Cox_Mi20,targets,1,,,,,
player,201211290atl,atl,Cox_Mi20,rec,1,,,,,
player,201211290atl,atl,Cox_Mi20,rec_yds,8,,,,,
player,201211290atl,atl,Cox_Mi20,rec_td,0,,,,,
player,201211290atl,atl,Cox_Mi20,rec_long,8,,,,,
player,201211290atl,atl,Cox_Mi20,fumbles,,,,,,
player,201211290atl,atl,Cox_Mi20,fumbles_lost,,,,,,
player,201211290atl,atl,DougHa00,pass_cmp,0,,,,,
player,201211290atl,atl,DougHa00,pass_att,0,,,,,
player,201211290atl,atl,DougHa00,pass_yds,0,,,,,
player,201211290atl,atl,DougHa00,pass_td,0,,,,,
player,201211290atl,atl,DougHa00,pass_int,0,,,,,
player,201211290atl,atl,DougHa00,pass_sacked,0,,,,,
player,201211290atl,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201211290atl,atl,DougHa00,pass_long,0,,,,,
player,201211290atl,atl,DougHa00,pass_rating,,,,,,
player,201211290atl,atl,DougHa00,rush_att,0,,,,,
player,201211290atl,atl,DougHa00,rush_yds,0,,,,,
player,201211290atl,atl,DougHa00,rush_td,0,,,,,
player,201211290atl,atl,DougHa00,rush_long,0,,,,,
player,201211290atl,atl,DougHa00,targets,2,,,,,
player,201211290atl,atl,DougHa00,rec,0,,,,,
player,201211290atl,atl,DougHa00,rec_yds,0,,,,,
player,201211290atl,atl,DougHa00,rec_td,0,,,,,
player,201211290atl,atl,DougHa00,rec_long,0,,,,,
player,201211290atl,atl,DougHa00,fumbles,0,,,,,
player,201211290atl,atl,DougHa00,fumbles_lost,0,,,,,
player,201211290atl,nor,JordCa00,def_int,0,,,,,
player,201211290atl,nor,JordCa00,def_int_yds,0,,,,,
player,201211290atl,nor,JordCa00,def_int_td,0,,,,,
player,201211290atl,nor,JordCa00,def_int_long,0,,,,,
player,201211290atl,nor,JordCa00,pass_defended,0,,,,,
player,201211290atl,nor,JordCa00,sacks,1.0,,,,,
player,201211290atl,nor,JordCa00,tackles_combined,5,,,,,
player,201211290atl,nor,JordCa00,tackles_solo,4,,,,,
player,201211290atl,nor,JordCa00,tackles_assists,1,,,,,
player,201211290atl,nor,JordCa00,tackles_loss,1,,,,,
player,201211290atl,nor,JordCa00,qb_hits,1,,,,,
player,201211290atl,nor,JordCa00,fumbles_rec,0,,,,,
