game,2016,5,20161010,201610100car,tam,"Tampa Bay Buccaneers",17,car,"Carolina Panthers",14
team,201610100car,tam,First Downs,20,,,,,,
team,201610100car,car,First Downs,20,,,,,,
team,201610100car,tam,Rush-Yds-TDs,37-113-0,,,,,,
team,201610100car,car,Rush-Yds-TDs,25-136-2,,,,,,
team,201610100car,tam,Cmp-Att-Yd-TD-INT,18-30-219-1-0,,,,,,
team,201610100car,car,Cmp-Att-Yd-TD-INT,18-28-278-0-2,,,,,,
team,201610100car,tam,Sacked-Yards,2-17,,,,,,
team,201610100car,car,Sacked-Yards,0-0,,,,,,
team,201610100car,tam,Net Pass Yards,202,,,,,,
team,201610100car,car,Net Pass Yards,278,,,,,,
team,201610100car,tam,Total Yards,315,,,,,,
team,201610100car,car,Total Yards,414,,,,,,
team,201610100car,tam,Fumbles-Lost,1-0,,,,,,
team,201610100car,car,Fumbles-Lost,2-2,,,,,,
team,201610100car,tam,Turnovers,0,,,,,,
team,201610100car,car,Turnovers,4,,,,,,
team,201610100car,tam,Penalties-Yards,5-40,,,,,,
team,201610100car,car,Penalties-Yards,7-60,,,,,,
team,201610100car,tam,Third Down Conv.,6-15,,,,,,
team,201610100car,car,Third Down Conv.,1-8,,,,,,
team,201610100car,tam,Fourth Down Conv.,0-0,,,,,,
team,201610100car,car,Fourth Down Conv.,1-1,,,,,,
team,201610100car,tam,Time of Possession,34:09,,,,,,
team,201610100car,car,Time of Possession,25:51,,,,,,
player,201610100car,tam,WinsJa00,pass_cmp,18,,,,,
player,201610100car,tam,WinsJa00,pass_att,30,,,,,
player,201610100car,tam,WinsJa00,pass_yds,219,,,,,
player,201610100car,tam,WinsJa00,pass_td,1,,,,,
player,201610100car,tam,WinsJa00,pass_int,0,,,,,
player,201610100car,tam,WinsJa00,pass_sacked,2,,,,,
player,201610100car,tam,WinsJa00,pass_sacked_yds,17,,,,,
player,201610100car,tam,WinsJa00,pass_long,38,,,,,
player,201610100car,tam,WinsJa00,pass_rating,93.6,,,,,
player,201610100car,tam,WinsJa00,rush_att,4,,,,,
player,201610100car,tam,WinsJa00,rush_yds,6,,,,,
player,201610100car,tam,WinsJa00,rush_td,0,,,,,
player,201610100car,tam,WinsJa00,rush_long,6,,,,,
player,201610100car,tam,WinsJa00,targets,0,,,,,
player,201610100car,tam,WinsJa00,rec,0,,,,,
player,201610100car,tam,WinsJa00,rec_yds,0,,,,,
player,201610100car,tam,WinsJa00,rec_td,0,,,,,
player,201610100car,tam,WinsJa00,rec_long,0,,,,,
player,201610100car,tam,WinsJa00,fumbles,1,,,,,
player,201610100car,tam,WinsJa00,fumbles_lost,0,,,,,
player,201610100car,tam,RodgJa00,pass_cmp,0,,,,,
player,201610100car,tam,RodgJa00,pass_att,0,,,,,
player,201610100car,tam,RodgJa00,pass_yds,0,,,,,
player,201610100car,tam,RodgJa00,pass_td,0,,,,,
player,201610100car,tam,RodgJa00,pass_int,0,,,,,
player,201610100car,tam,RodgJa00,pass_sacked,0,,,,,
player,201610100car,tam,RodgJa00,pass_sacked_yds,0,,,,,
player,201610100car,tam,RodgJa00,pass_long,0,,,,,
player,201610100car,tam,RodgJa00,pass_rating,,,,,,
player,201610100car,tam,RodgJa00,rush_att,30,,,,,
player,201610100car,tam,RodgJa00,rush_yds,101,,,,,
player,201610100car,tam,RodgJa00,rush_td,0,,,,,
player,201610100car,tam,RodgJa00,rush_long,13,,,,,
player,201610100car,tam,RodgJa00,targets,6,,,,,
player,201610100car,tam,RodgJa00,rec,5,,,,,
player,201610100car,tam,RodgJa00,rec_yds,28,,,,,
player,201610100car,tam,RodgJa00,rec_td,0,,,,,
player,201610100car,tam,RodgJa00,rec_long,11,,,,,
player,201610100car,tam,RodgJa00,fumbles,0,,,,,
player,201610100car,tam,RodgJa00,fumbles_lost,0,,,,,
player,201610100car,tam,BarbPe01,pass_cmp,0,,,,,
player,201610100car,tam,BarbPe01,pass_att,0,,,,,
player,201610100car,tam,BarbPe01,pass_yds,0,,,,,
player,201610100car,tam,BarbPe01,pass_td,0,,,,,
player,201610100car,tam,BarbPe01,pass_int,0,,,,,
player,201610100car,tam,BarbPe01,pass_sacked,0,,,,,
player,201610100car,tam,BarbPe01,pass_sacked_yds,0,,,,,
player,201610100car,tam,BarbPe01,pass_long,0,,,,,
player,201610100car,tam,BarbPe01,pass_rating,,,,,,
player,201610100car,tam,BarbPe01,rush_att,3,,,,,
player,201610100car,tam,BarbPe01,rush_yds,6,,,,,
player,201610100car,tam,BarbPe01,rush_td,0,,,,,
player,201610100car,tam,BarbPe01,rush_long,3,,,,,
player,201610100car,tam,BarbPe01,targets,0,,,,,
player,201610100car,tam,BarbPe01,rec,0,,,,,
player,201610100car,tam,BarbPe01,rec_yds,0,,,,,
player,201610100car,tam,BarbPe01,rec_td,0,,,,,
player,201610100car,tam,BarbPe01,rec_long,0,,,,,
player,201610100car,tam,BarbPe01,fumbles,0,,,,,
player,201610100car,tam,BarbPe01,fumbles_lost,0,,,,,
player,201610100car,tam,EvanMi00,pass_cmp,0,,,,,
player,201610100car,tam,EvanMi00,pass_att,0,,,,,
player,201610100car,tam,EvanMi00,pass_yds,0,,,,,
player,201610100car,tam,EvanMi00,pass_td,0,,,,,
player,201610100car,tam,EvanMi00,pass_int,0,,,,,
player,201610100car,tam,EvanMi00,pass_sacked,0,,,,,
player,201610100car,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201610100car,tam,EvanMi00,pass_long,0,,,,,
player,201610100car,tam,EvanMi00,pass_rating,,,,,,
player,201610100car,tam,EvanMi00,rush_att,0,,,,,
player,201610100car,tam,EvanMi00,rush_yds,0,,,,,
player,201610100car,tam,EvanMi00,rush_td,0,,,,,
player,201610100car,tam,EvanMi00,rush_long,0,,,,,
player,201610100car,tam,EvanMi00,targets,12,,,,,
player,201610100car,tam,EvanMi00,rec,6,,,,,
player,201610100car,tam,EvanMi00,rec_yds,89,,,,,
player,201610100car,tam,EvanMi00,rec_td,1,,,,,
player,201610100car,tam,EvanMi00,rec_long,26,,,,,
player,201610100car,tam,EvanMi00,fumbles,0,,,,,
player,201610100car,tam,EvanMi00,fumbles_lost,0,,,,,
player,201610100car,tam,BratCa00,pass_cmp,0,,,,,
player,201610100car,tam,BratCa00,pass_att,0,,,,,
player,201610100car,tam,BratCa00,pass_yds,0,,,,,
player,201610100car,tam,BratCa00,pass_td,0,,,,,
player,201610100car,tam,BratCa00,pass_int,0,,,,,
player,201610100car,tam,BratCa00,pass_sacked,0,,,,,
player,201610100car,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201610100car,tam,BratCa00,pass_long,0,,,,,
player,201610100car,tam,BratCa00,pass_rating,,,,,,
player,201610100car,tam,BratCa00,rush_att,0,,,,,
player,201610100car,tam,BratCa00,rush_yds,0,,,,,
player,201610100car,tam,BratCa00,rush_td,0,,,,,
player,201610100car,tam,BratCa00,rush_long,0,,,,,
player,201610100car,tam,BratCa00,targets,3,,,,,
player,201610100car,tam,BratCa00,rec,1,,,,,
player,201610100car,tam,BratCa00,rec_yds,38,,,,,
player,201610100car,tam,BratCa00,rec_td,0,,,,,
player,201610100car,tam,BratCa00,rec_long,38,,,,,
player,201610100car,tam,BratCa00,fumbles,0,,,,,
player,201610100car,tam,BratCa00,fumbles_lost,0,,,,,
player,201610100car,tam,JackVi00,pass_cmp,0,,,,,
player,201610100car,tam,JackVi00,pass_att,0,,,,,
player,201610100car,tam,JackVi00,pass_yds,0,,,,,
player,201610100car,tam,JackVi00,pass_td,0,,,,,
player,201610100car,tam,JackVi00,pass_int,0,,,,,
player,201610100car,tam,JackVi00,pass_sacked,0,,,,,
player,201610100car,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201610100car,tam,JackVi00,pass_long,0,,,,,
player,201610100car,tam,JackVi00,pass_rating,,,,,,
player,201610100car,tam,JackVi00,rush_att,0,,,,,
player,201610100car,tam,JackVi00,rush_yds,0,,,,,
player,201610100car,tam,JackVi00,rush_td,0,,,,,
player,201610100car,tam,JackVi00,rush_long,0,,,,,
player,201610100car,tam,JackVi00,targets,5,,,,,
player,201610100car,tam,JackVi00,rec,3,,,,,
player,201610100car,tam,JackVi00,rec_yds,36,,,,,
player,201610100car,tam,JackVi00,rec_td,0,,,,,
player,201610100car,tam,JackVi00,rec_long,17,,,,,
player,201610100car,tam,JackVi00,fumbles,0,,,,,
player,201610100car,tam,JackVi00,fumbles_lost,0,,,,,
player,201610100car,tam,MyerBr00,pass_cmp,0,,,,,
player,201610100car,tam,MyerBr00,pass_att,0,,,,,
player,201610100car,tam,MyerBr00,pass_yds,0,,,,,
player,201610100car,tam,MyerBr00,pass_td,0,,,,,
player,201610100car,tam,MyerBr00,pass_int,0,,,,,
player,201610100car,tam,MyerBr00,pass_sacked,0,,,,,
player,201610100car,tam,MyerBr00,pass_sacked_yds,0,,,,,
player,201610100car,tam,MyerBr00,pass_long,0,,,,,
player,201610100car,tam,MyerBr00,pass_rating,,,,,,
player,201610100car,tam,MyerBr00,rush_att,0,,,,,
player,201610100car,tam,MyerBr00,rush_yds,0,,,,,
player,201610100car,tam,MyerBr00,rush_td,0,,,,,
player,201610100car,tam,MyerBr00,rush_long,0,,,,,
player,201610100car,tam,MyerBr00,targets,1,,,,,
player,201610100car,tam,MyerBr00,rec,1,,,,,
player,201610100car,tam,MyerBr00,rec_yds,12,,,,,
player,201610100car,tam,MyerBr00,rec_td,0,,,,,
player,201610100car,tam,MyerBr00,rec_long,12,,,,,
player,201610100car,tam,MyerBr00,fumbles,0,,,,,
player,201610100car,tam,MyerBr00,fumbles_lost,0,,,,,
player,201610100car,tam,HumpAd00,pass_cmp,0,,,,,
player,201610100car,tam,HumpAd00,pass_att,0,,,,,
player,201610100car,tam,HumpAd00,pass_yds,0,,,,,
player,201610100car,tam,HumpAd00,pass_td,0,,,,,
player,201610100car,tam,HumpAd00,pass_int,0,,,,,
player,201610100car,tam,HumpAd00,pass_sacked,0,,,,,
player,201610100car,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201610100car,tam,HumpAd00,pass_long,0,,,,,
player,201610100car,tam,HumpAd00,pass_rating,,,,,,
player,201610100car,tam,HumpAd00,rush_att,0,,,,,
player,201610100car,tam,HumpAd00,rush_yds,0,,,,,
player,201610100car,tam,HumpAd00,rush_td,0,,,,,
player,201610100car,tam,HumpAd00,rush_long,0,,,,,
player,201610100car,tam,HumpAd00,targets,2,,,,,
player,201610100car,tam,HumpAd00,rec,1,,,,,
player,201610100car,tam,HumpAd00,rec_yds,11,,,,,
player,201610100car,tam,HumpAd00,rec_td,0,,,,,
player,201610100car,tam,HumpAd00,rec_long,11,,,,,
player,201610100car,tam,HumpAd00,fumbles,0,,,,,
player,201610100car,tam,HumpAd00,fumbles_lost,0,,,,,
player,201610100car,tam,CrosAl00,pass_cmp,0,,,,,
player,201610100car,tam,CrosAl00,pass_att,0,,,,,
