game,2016,17,20170101,201701010den,rai,"Oakland Raiders",6,den,"Denver Broncos",24
player,201701010den,rai,WashDe00,pass_att,0,,,,,
player,201701010den,rai,WashDe00,pass_yds,0,,,,,
player,201701010den,rai,WashDe00,pass_td,0,,,,,
player,201701010den,rai,WashDe00,pass_int,0,,,,,
player,201701010den,rai,WashDe00,pass_sacked,,,,,,
player,201701010den,rai,WashDe00,pass_sacked_yds,0,,,,,
player,201701010den,rai,WashDe00,pass_long,0,,,,,
player,201701010den,rai,WashDe00,pass_rating,,,,,,
player,201701010den,rai,WashDe00,rush_att,7,,,,,
player,201701010den,rai,WashDe00,rush_yds,43,,,,,
player,201701010den,rai,WashDe00,rush_td,0,,,,,
player,201701010den,rai,WashDe00,rush_long,20,,,,,
player,201701010den,rai,WashDe00,targets,2,,,,,
player,201701010den,rai,WashDe00,rec,2,,,,,
player,201701010den,rai,WashDe00,rec_yds,14,,,,,
player,201701010den,rai,WashDe00,rec_td,0,,,,,
player,201701010den,rai,WashDe00,rec_long,11,,,,,
player,201701010den,rai,WashDe00,fumbles,0,,,,,
player,201701010den,rai,WashDe00,fumbles_lost,0,,,,,
player,201701010den,rai,MurrLa00,pass_cmp,0,,,,,
player,201701010den,rai,MurrLa00,pass_att,0,,,,,
player,201701010den,rai,MurrLa00,pass_yds,0,,,,,
player,201701010den,rai,MurrLa00,pass_td,0,,,,,
player,201701010den,rai,MurrLa00,pass_int,0,,,,,
player,201701010den,rai,MurrLa00,pass_sacked,,,,,,
player,201701010den,rai,MurrLa00,pass_sacked_yds,0,,,,,
player,201701010den,rai,MurrLa00,pass_long,0,,,,,
player,201701010den,rai,MurrLa00,pass_rating,,,,,,
player,201701010den,rai,MurrLa00,rush_att,5,,,,,
player,201701010den,rai,MurrLa00,rush_yds,11,,,,,
player,201701010den,rai,MurrLa00,rush_td,0,,,,,
player,201701010den,rai,MurrLa00,rush_long,5,,,,,
player,201701010den,rai,MurrLa00,targets,1,,,,,
player,201701010den,rai,MurrLa00,rec,1,,,,,
player,201701010den,rai,MurrLa00,rec_yds,14,,,,,
player,201701010den,rai,MurrLa00,rec_td,0,,,,,
player,201701010den,rai,MurrLa00,rec_long,14,,,,,
player,201701010den,rai,MurrLa00,fumbles,0,,,,,
player,201701010den,rai,MurrLa00,fumbles_lost,0,,,,,
player,201701010den,rai,RichJa01,pass_cmp,0,,,,,
player,201701010den,rai,RichJa01,pass_att,0,,,,,
player,201701010den,rai,RichJa01,pass_yds,0,,,,,
player,201701010den,rai,RichJa01,pass_td,0,,,,,
player,201701010den,rai,RichJa01,pass_int,0,,,,,
player,201701010den,rai,RichJa01,pass_sacked,,,,,,
player,201701010den,rai,RichJa01,pass_sacked_yds,0,,,,,
player,201701010den,rai,RichJa01,pass_long,0,,,,,
player,201701010den,rai,RichJa01,pass_rating,,,,,,
player,201701010den,rai,RichJa01,rush_att,3,,,,,
player,201701010den,rai,RichJa01,rush_yds,3,,,,,
player,201701010den,rai,RichJa01,rush_td,0,,,,,
player,201701010den,rai,RichJa01,rush_long,2,,,,,
player,201701010den,rai,RichJa01,targets,1,,,,,
player,201701010den,rai,RichJa01,rec,1,,,,,
player,201701010den,rai,RichJa01,rec_yds,-5,,,,,
player,201701010den,rai,RichJa01,rec_td,0,,,,,
player,201701010den,rai,RichJa01,rec_long,-5,,,,,
player,201701010den,rai,RichJa01,fumbles,0,,,,,
player,201701010den,rai,RichJa01,fumbles_lost,0,,,,,
player,201701010den,rai,CrabMi00,pass_cmp,0,,,,,
player,201701010den,rai,CrabMi00,pass_att,0,,,,,
player,201701010den,rai,CrabMi00,pass_yds,0,,,,,
player,201701010den,rai,CrabMi00,pass_td,0,,,,,
player,201701010den,rai,CrabMi00,pass_int,0,,,,,
player,201701010den,rai,CrabMi00,pass_sacked,,,,,,
player,201701010den,rai,CrabMi00,pass_sacked_yds,0,,,,,
player,201701010den,rai,CrabMi00,pass_long,0,,,,,
player,201701010den,rai,CrabMi00,pass_rating,,,,,,
player,201701010den,rai,CrabMi00,rush_att,0,,,,,
player,201701010den,rai,CrabMi00,rush_yds,0,,,,,
player,201701010den,rai,CrabMi00,rush_td,0,,,,,
player,201701010den,rai,CrabMi00,rush_long,0,,,,,
player,201701010den,rai,CrabMi00,targets,8,,,,,
player,201701010den,rai,CrabMi00,rec,5,,,,,
player,201701010den,rai,CrabMi00,rec_yds,47,,,,,
player,201701010den,rai,CrabMi00,rec_td,0,,,,,
player,201701010den,rai,CrabMi00,rec_long,17,,,,,
player,201701010den,rai,CrabMi00,fumbles,0,,,,,
player,201701010den,rai,CrabMi00,fumbles_lost,0,,,,,
player,201701010den,rai,CoopAm00,pass_cmp,0,,,,,
player,201701010den,rai,CoopAm00,pass_att,0,,,,,
player,201701010den,rai,CoopAm00,pass_yds,0,,,,,
player,201701010den,rai,CoopAm00,pass_td,0,,,,,
player,201701010den,rai,CoopAm00,pass_int,0,,,,,
player,201701010den,rai,CoopAm00,pass_sacked,,,,,,
player,201701010den,rai,CoopAm00,pass_sacked_yds,0,,,,,
player,201701010den,rai,CoopAm00,pass_long,0,,,,,
player,201701010den,rai,CoopAm00,pass_rating,,,,,,
player,201701010den,rai,CoopAm00,rush_att,0,,,,,
player,201701010den,rai,CoopAm00,rush_yds,0,,,,,
player,201701010den,rai,CoopAm00,rush_td,0,,,,,
player,201701010den,rai,CoopAm00,rush_long,0,,,,,
player,201701010den,rai,CoopAm00,targets,8,,,,,
player,201701010den,rai,CoopAm00,rec,4,,,,,
player,201701010den,rai,CoopAm00,rec_yds,39,,,,,
player,201701010den,rai,CoopAm00,rec_td,1,,,,,
player,201701010den,rai,CoopAm00,rec_long,32,,,,,
player,201701010den,rai,CoopAm00,fumbles,0,,,,,
player,201701010den,rai,CoopAm00,fumbles_lost,0,,,,,
player,201701010den,rai,RobeSe00,pass_cmp,0,,,,,
player,201701010den,rai,RobeSe00,pass_att,0,,,,,
player,201701010den,rai,RobeSe00,pass_yds,0,,,,,
player,201701010den,rai,RobeSe00,pass_td,0,,,,,
player,201701010den,rai,RobeSe00,pass_int,0,,,,,
player,201701010den,rai,RobeSe00,pass_sacked,,,,,,
player,201701010den,rai,RobeSe00,pass_sacked_yds,0,,,,,
player,201701010den,rai,RobeSe00,pass_long,0,,,,,
player,201701010den,rai,RobeSe00,pass_rating,,,,,,
player,201701010den,rai,RobeSe00,rush_att,0,,,,,
player,201701010den,rai,RobeSe00,rush_yds,0,,,,,
player,201701010den,rai,RobeSe00,rush_td,0,,,,,
player,201701010den,rai,RobeSe00,rush_long,0,,,,,
player,201701010den,rai,RobeSe00,targets,3,,,,,
player,201701010den,rai,RobeSe00,rec,3,,,,,
player,201701010den,rai,RobeSe00,rec_yds,26,,,,,
player,201701010den,rai,RobeSe00,rec_td,0,,,,,
player,201701010den,rai,RobeSe00,rec_long,12,,,,,
player,201701010den,rai,RobeSe00,fumbles,0,,,,,
player,201701010den,rai,RobeSe00,fumbles_lost,0,,,,,
player,201701010den,rai,WalfCl00,pass_cmp,0,,,,,
player,201701010den,rai,WalfCl00,pass_att,0,,,,,
player,201701010den,rai,WalfCl00,pass_yds,0,,,,,
player,201701010den,rai,WalfCl00,pass_td,0,,,,,
player,201701010den,rai,WalfCl00,pass_int,0,,,,,
player,201701010den,rai,WalfCl00,pass_sacked,,,,,,
player,201701010den,rai,WalfCl00,pass_sacked_yds,0,,,,,
player,201701010den,rai,WalfCl00,pass_long,0,,,,,
player,201701010den,rai,WalfCl00,pass_rating,,,,,,
player,201701010den,rai,WalfCl00,rush_att,0,,,,,
player,201701010den,rai,WalfCl00,rush_yds,0,,,,,
player,201701010den,rai,WalfCl00,rush_td,0,,,,,
player,201701010den,rai,WalfCl00,rush_long,0,,,,,
player,201701010den,rai,WalfCl00,targets,3,,,,,
player,201701010den,rai,WalfCl00,rec,1,,,,,
player,201701010den,rai,WalfCl00,rec_yds,17,,,,,
player,201701010den,rai,WalfCl00,rec_td,0,,,,,
player,201701010den,rai,WalfCl00,rec_long,17,,,,,
player,201701010den,rai,WalfCl00,fumbles,0,,,,,
player,201701010den,rai,WalfCl00,fumbles_lost,0,,,,,
player,201701010den,rai,OlawJa00,pass_cmp,0,,,,,
player,201701010den,rai,OlawJa00,pass_att,0,,,,,
player,201701010den,rai,OlawJa00,pass_yds,0,,,,,
player,201701010den,rai,OlawJa00,pass_td,0,,,,,
player,201701010den,rai,OlawJa00,pass_int,0,,,,,
player,201701010den,rai,OlawJa00,pass_sacked,,,,,,
player,201701010den,rai,OlawJa00,pass_sacked_yds,0,,,,,
player,201701010den,rai,OlawJa00,pass_long,0,,,,,
player,201701010den,rai,OlawJa00,pass_rating,,,,,,
player,201701010den,rai,OlawJa00,rush_att,0,,,,,
player,201701010den,rai,OlawJa00,rush_yds,0,,,,,
player,201701010den,rai,OlawJa00,rush_td,0,,,,,
player,201701010den,rai,OlawJa00,rush_long,0,,,,,
player,201701010den,rai,OlawJa00,targets,1,,,,,
player,201701010den,rai,OlawJa00,rec,1,,,,,
player,201701010den,rai,OlawJa00,rec_yds,10,,,,,
player,201701010den,rai,OlawJa00,rec_td,0,,,,,
player,201701010den,rai,OlawJa00,rec_long,10,,,,,
player,201701010den,rai,OlawJa00,fumbles,0,,,,,
player,201701010den,rai,OlawJa00,fumbles_lost,0,,,,,
player,201701010den,rai,RiveMy00,pass_cmp,0,,,,,
player,201701010den,rai,RiveMy00,pass_att,0,,,,,
player,201701010den,rai,RiveMy00,pass_yds,0,,,,,
player,201701010den,rai,RiveMy00,pass_td,0,,,,,
player,201701010den,rai,RiveMy00,pass_int,0,,,,,
player,201701010den,rai,RiveMy00,pass_sacked,,,,,,
player,201701010den,rai,RiveMy00,pass_sacked_yds,0,,,,,
player,201701010den,rai,RiveMy00,pass_long,0,,,,,
player,201701010den,rai,RiveMy00,pass_rating,,,,,,
player,201701010den,rai,RiveMy00,rush_att,0,,,,,
player,201701010den,rai,RiveMy00,rush_yds,0,,,,,
player,201701010den,rai,RiveMy00,rush_td,0,,,,,
player,201701010den,rai,RiveMy00,rush_long,0,,,,,
player,201701010den,rai,RiveMy00,targets,3,,,,,
player,201701010den,rai,RiveMy00,rec,2,,,,,
player,201701010den,rai,RiveMy00,rec_yds,9,,,,,
player,201701010den,rai,RiveMy00,rec_td,0,,,,,
player,201701010den,rai,RiveMy00,rec_long,6,,,,,
player,201701010den,rai,RiveMy00,fumbles,0,,,,,
player,201701010den,rai,RiveMy00,fumbles_lost,0,,,,,
player,201701010den,rai,HoltJo00,pass_cmp,0,,,,,
player,201701010den,rai,HoltJo00,pass_att,0,,,,,
player,201701010den,rai,HoltJo00,pass_yds,0,,,,,
player,201701010den,rai,HoltJo00,pass_td,0,,,,,
player,201701010den,rai,HoltJo00,pass_int,0,,,,,
player,201701010den,rai,HoltJo00,pass_sacked,,,,,,
player,201701010den,rai,HoltJo00,pass_sacked_yds,0,,,,,
player,201701010den,rai,HoltJo00,pass_long,0,,,,,
player,201701010den,rai,HoltJo00,pass_rating,,,,,,
player,201701010den,rai,HoltJo00,rush_att,1,,,,,
player,201701010den,rai,HoltJo00,rush_yds,0,,,,,
player,201701010den,rai,HoltJo00,rush_td,0,,,,,
player,201701010den,rai,HoltJo00,rush_long,0,,,,,
player,201701010den,rai,HoltJo00,targets,1,,,,,
player,201701010den,rai,HoltJo00,rec,0,,,,,
player,201701010den,rai,HoltJo00,rec_yds,0,,,,,
player,201701010den,rai,HoltJo00,rec_td,0,,,,,
player,201701010den,rai,HoltJo00,rec_long,0,,,,,
player,201701010den,rai,HoltJo00,fumbles,1,,,,,
player,201701010den,rai,HoltJo00,fumbles_lost,1,,,,,
player,201701010den,rai,HolmAn00,pass_cmp,0,,,,,
player,201701010den,rai,HolmAn00,pass_att,0,,,,,
player,201701010den,rai,HolmAn00,pass_yds,0,,,,,
player,201701010den,rai,HolmAn00,pass_td,0,,,,,
player,201701010den,rai,HolmAn00,pass_int,0,,,,,
player,201701010den,rai,HolmAn00,pass_sacked,0,,,,,
player,201701010den,rai,HolmAn00,pass_sacked_yds,0,,,,,
player,201701010den,rai,HolmAn00,pass_long,0,,,,,
player,201701010den,rai,HolmAn00,pass_rating,,,,,,
player,201701010den,rai,HolmAn00,rush_att,0,,,,,
player,201701010den,rai,HolmAn00,rush_yds,0,,,,,
player,201701010den,rai,HolmAn00,rush_td,0,,,,,
player,201701010den,rai,HolmAn00,rush_long,0,,,,,
player,201701010den,rai,HolmAn00,targets,1,,,,,
player,201701010den,rai,HolmAn00,rec,0,,,,,
player,201701010den,rai,HolmAn00,rec_yds,0,,,,,
player,201701010den,rai,HolmAn00,rec_td,0,,,,,
player,201701010den,rai,HolmAn00,rec_long,0,,,,,
player,201701010den,rai,HolmAn00,fumbles,0,,,,,
player,201701010den,rai,HolmAn00,fumbles_lost,0,,,,,
player,201701010den,den,SiemTr00,pass_cmp,17,,,,,
player,201701010den,den,SiemTr00,pass_att,27,,,,,
player,201701010den,den,SiemTr00,pass_yds,206,,,,,
player,201701010den,den,SiemTr00,pass_td,2,,,,,
player,201701010den,den,SiemTr00,pass_int,1,,,,,
player,201701010den,den,SiemTr00,pass_sacked,0,,,,,
player,201701010den,den,SiemTr00,pass_sacked_yds,0,,,,,
player,201701010den,den,SiemTr00,pass_long,43,,,,,
player,201701010den,den,SiemTr00,pass_rating,95.6,,,,,
player,201701010den,den,SiemTr00,rush_att,2,,,,,
player,201701010den,den,SiemTr00,rush_yds,-5,,,,,
player,201701010den,den,SiemTr00,rush_td,0,,,,,
player,201701010den,den,SiemTr00,rush_long,-2,,,,,
player,201701010den,den,SiemTr00,targets,0,,,,,
player,201701010den,den,SiemTr00,rec,0,,,,,
player,201701010den,den,SiemTr00,rec_yds,0,,,,,
player,201701010den,den,SiemTr00,rec_td,0,,,,,
player,201701010den,den,SiemTr00,rec_long,0,,,,,
player,201701010den,den,SiemTr00,fumbles,0,,,,,
player,201701010den,den,SiemTr00,fumbles_lost,0,,,,,
player,201701010den,den,ForsJu00,pass_cmp,0,,,,,
player,201701010den,den,ForsJu00,pass_att,0,,,,,
player,201701010den,den,ForsJu00,pass_yds,0,,,,,
player,201701010den,den,ForsJu00,pass_td,0,,,,,
player,201701010den,den,ForsJu00,pass_int,0,,,,,
player,201701010den,den,ForsJu00,pass_sacked,0,,,,,
player,201701010den,den,ForsJu00,pass_sacked_yds,0,,,,,
player,201701010den,den,ForsJu00,pass_long,0,,,,,
player,201701010den,den,ForsJu00,pass_rating,,,,,,
player,201701010den,den,ForsJu00,rush_att,22,,,,,
player,201701010den,den,ForsJu00,rush_yds,90,,,,,
player,201701010den,den,ForsJu00,rush_td,0,,,,,
player,201701010den,den,ForsJu00,rush_long,64,,,,,
player,201701010den,den,ForsJu00,targets,1,,,,,
player,201701010den,den,ForsJu00,rec,0,,,,,
player,201701010den,den,ForsJu00,rec_yds,0,,,,,
player,201701010den,den,ForsJu00,rec_td,0,,,,,
player,201701010den,den,ForsJu00,rec_long,0,,,,,
player,201701010den,den,ForsJu00,fumbles,1,,,,,
player,201701010den,den,ForsJu00,fumbles_lost,0,,,,,
player,201701010den,den,BookDe00,pass_cmp,0,,,,,
player,201701010den,den,BookDe00,pass_att,0,,,,,
player,201701010den,den,BookDe00,pass_yds,0,,,,,
player,201701010den,den,BookDe00,pass_td,0,,,,,
player,201701010den,den,BookDe00,pass_int,0,,,,,
player,201701010den,den,BookDe00,pass_sacked,0,,,,,
player,201701010den,den,BookDe00,pass_sacked_yds,0,,,,,
player,201701010den,den,BookDe00,pass_long,0,,,,,
player,201701010den,den,BookDe00,pass_rating,,,,,,
player,201701010den,den,BookDe00,rush_att,14,,,,,
player,201701010den,den,BookDe00,rush_yds,57,,,,,
player,201701010den,den,BookDe00,rush_td,1,,,,,
player,201701010den,den,BookDe00,rush_long,12,,,,,
player,201701010den,den,BookDe00,targets,3,,,,,
player,201701010den,den,BookDe00,rec,2,,,,,
player,201701010den,den,BookDe00,rec_yds,52,,,,,
player,201701010den,den,BookDe00,rec_td,1,,,,,
player,201701010den,den,BookDe00,rec_long,43,,,,,
player,201701010den,den,BookDe00,fumbles,0,,,,,
player,201701010den,den,BookDe00,fumbles_lost,0,,,,,
player,201701010den,den,ThomJu01,pass_cmp,0,,,,,
player,201701010den,den,ThomJu01,pass_att,0,,,,,
player,201701010den,den,ThomJu01,pass_yds,0,,,,,
player,201701010den,den,ThomJu01,pass_td,0,,,,,
player,201701010den,den,ThomJu01,pass_int,0,,,,,
player,201701010den,den,ThomJu01,pass_sacked,0,,,,,
player,201701010den,den,ThomJu01,pass_sacked_yds,0,,,,,
player,201701010den,den,ThomJu01,pass_long,0,,,,,
player,201701010den,den,ThomJu01,pass_rating,,,,,,
player,201701010den,den,ThomJu01,rush_att,2,,,,,
player,201701010den,den,ThomJu01,rush_yds,1,,,,,
player,201701010den,den,ThomJu01,rush_td,0,,,,,
player,201701010den,den,ThomJu01,rush_long,2,,,,,
player,201701010den,den,ThomJu01,targets,0,,,,,
player,201701010den,den,ThomJu01,rec,0,,,,,
player,201701010den,den,ThomJu01,rec_yds,0,,,,,
player,201701010den,den,ThomJu01,rec_td,0,,,,,
player,201701010den,den,ThomJu01,rec_long,0,,,,,
player,201701010den,den,ThomJu01,fumbles,0,,,,,
player,201701010den,den,ThomJu01,fumbles_lost,0,,,,,
player,201701010den,den,ThomDe03,pass_cmp,0,,,,,
player,201701010den,den,ThomDe03,pass_att,0,,,,,
player,201701010den,den,ThomDe03,pass_yds,0,,,,,
player,201701010den,den,ThomDe03,pass_td,0,,,,,
player,201701010den,den,ThomDe03,pass_int,0,,,,,
player,201701010den,den,ThomDe03,pass_sacked,0,,,,,
player,201701010den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201701010den,den,ThomDe03,pass_long,0,,,,,
player,201701010den,den,ThomDe03,pass_rating,,,,,,
player,201701010den,den,ThomDe03,rush_att,0,,,,,
player,201701010den,den,ThomDe03,rush_yds,0,,,,,
player,201701010den,den,ThomDe03,rush_td,0,,,,,
player,201701010den,den,ThomDe03,rush_long,0,,,,,
player,201701010den,den,ThomDe03,targets,6,,,,,
player,201701010den,den,ThomDe03,rec,4,,,,,
player,201701010den,den,ThomDe03,rec_yds,47,,,,,
player,201701010den,den,ThomDe03,rec_td,0,,,,,
player,201701010den,den,ThomDe03,rec_long,26,,,,,
player,201701010den,den,ThomDe03,fumbles,0,,,,,
player,201701010den,den,ThomDe03,fumbles_lost,0,,,,,
player,201701010den,den,TaylJo01,pass_cmp,0,,,,,
player,201701010den,den,TaylJo01,pass_att,0,,,,,
player,201701010den,den,TaylJo01,pass_yds,0,,,,,
player,201701010den,den,TaylJo01,pass_td,0,,,,,
player,201701010den,den,TaylJo01,pass_int,0,,,,,
player,201701010den,den,TaylJo01,pass_sacked,0,,,,,
player,201701010den,den,TaylJo01,pass_sacked_yds,0,,,,,
player,201701010den,den,TaylJo01,pass_long,0,,,,,
player,201701010den,den,TaylJo01,pass_rating,,,,,,
player,201701010den,den,TaylJo01,rush_att,0,,,,,
player,201701010den,den,TaylJo01,rush_yds,0,,,,,
player,201701010den,den,TaylJo01,rush_td,0,,,,,
player,201701010den,den,TaylJo01,rush_long,0,,,,,
player,201701010den,den,TaylJo01,targets,3,,,,,
player,201701010den,den,TaylJo01,rec,3,,,,,
player,201701010den,den,TaylJo01,rec_yds,41,,,,,
player,201701010den,den,TaylJo01,rec_td,0,,,,,
player,201701010den,den,TaylJo01,rec_long,23,,,,,
player,201701010den,den,TaylJo01,fumbles,0,,,,,
player,201701010den,den,TaylJo01,fumbles_lost,0,,,,,
player,201701010den,den,LatiCo00,pass_cmp,0,,,,,
player,201701010den,den,LatiCo00,pass_att,0,,,,,
player,201701010den,den,LatiCo00,pass_yds,0,,,,,
player,201701010den,den,LatiCo00,pass_td,0,,,,,
player,201701010den,den,LatiCo00,pass_int,0,,,,,
player,201701010den,den,LatiCo00,pass_sacked,0,,,,,
player,201701010den,den,LatiCo00,pass_sacked_yds,0,,,,,
player,201701010den,den,LatiCo00,pass_long,0,,,,,
player,201701010den,den,LatiCo00,pass_rating,,,,,,
player,201701010den,den,LatiCo00,rush_att,0,,,,,
player,201701010den,den,LatiCo00,rush_yds,0,,,,,
player,201701010den,den,LatiCo00,rush_td,0,,,,,
player,201701010den,den,LatiCo00,rush_long,0,,,,,
player,201701010den,den,LatiCo00,targets,5,,,,,
player,201701010den,den,LatiCo00,rec,3,,,,,
player,201701010den,den,LatiCo00,rec_yds,28,,,,,
player,201701010den,den,LatiCo00,rec_td,0,,,,,
player,201701010den,den,LatiCo00,rec_long,14,,,,,
player,201701010den,den,LatiCo00,fumbles,0,,,,,
player,201701010den,den,LatiCo00,fumbles_lost,0,,,,,
player,201701010den,den,HeueJe00,pass_cmp,0,,,,,
player,201701010den,den,HeueJe00,pass_att,0,,,,,
player,201701010den,den,HeueJe00,pass_yds,0,,,,,
player,201701010den,den,HeueJe00,pass_td,0,,,,,
player,201701010den,den,HeueJe00,pass_int,0,,,,,
player,201701010den,den,HeueJe00,pass_sacked,0,,,,,
player,201701010den,den,HeueJe00,pass_sacked_yds,0,,,,,
player,201701010den,den,HeueJe00,pass_long,0,,,,,
player,201701010den,den,HeueJe00,pass_rating,,,,,,
player,201701010den,den,HeueJe00,rush_att,0,,,,,
player,201701010den,den,HeueJe00,rush_yds,0,,,,,
player,201701010den,den,HeueJe00,rush_td,0,,,,,
player,201701010den,den,HeueJe00,rush_long,0,,,,,
player,201701010den,den,HeueJe00,targets,4,,,,,
player,201701010den,den,HeueJe00,rec,2,,,,,
player,201701010den,den,HeueJe00,rec_yds,21,,,,,
player,201701010den,den,HeueJe00,rec_td,0,,,,,
player,201701010den,den,HeueJe00,rec_long,19,,,,,
player,201701010den,den,HeueJe00,fumbles,0,,,,,
player,201701010den,den,HeueJe00,fumbles_lost,0,,,,,
player,201701010den,den,GreeVi00,pass_cmp,0,,,,,
player,201701010den,den,GreeVi00,pass_att,0,,,,,
player,201701010den,den,GreeVi00,pass_yds,0,,,,,
player,201701010den,den,GreeVi00,pass_td,0,,,,,
player,201701010den,den,GreeVi00,pass_int,0,,,,,
player,201701010den,den,GreeVi00,pass_sacked,0,,,,,
player,201701010den,den,GreeVi00,pass_sacked_yds,0,,,,,
player,201701010den,den,GreeVi00,pass_long,0,,,,,
player,201701010den,den,GreeVi00,pass_rating,,,,,,
player,201701010den,den,GreeVi00,rush_att,0,,,,,
player,201701010den,den,GreeVi00,rush_yds,0,,,,,
player,201701010den,den,GreeVi00,rush_td,0,,,,,
player,201701010den,den,GreeVi00,rush_long,0,,,,,
player,201701010den,den,GreeVi00,targets,4,,,,,
player,201701010den,den,GreeVi00,rec,3,,,,,
player,201701010den,den,GreeVi00,rec_yds,17,,,,,
player,201701010den,den,GreeVi00,rec_td,1,,,,,
player,201701010den,den,GreeVi00,rec_long,8,,,,,
player,201701010den,den,GreeVi00,fumbles,0,,,,,
player,201701010den,den,GreeVi00,fumbles_lost,0,,,,,
player,201701010den,den,RaymKa00,pass_cmp,0,,,,,
player,201701010den,den,RaymKa00,pass_att,0,,,,,
player,201701010den,den,RaymKa00,pass_yds,0,,,,,
player,201701010den,den,RaymKa00,pass_td,0,,,,,
player,201701010den,den,RaymKa00,pass_int,0,,,,,
player,201701010den,den,RaymKa00,pass_sacked,0,,,,,
player,201701010den,den,RaymKa00,pass_sacked_yds,0,,,,,
player,201701010den,den,RaymKa00,pass_long,0,,,,,
player,201701010den,den,RaymKa00,pass_rating,,,,,,
player,201701010den,den,RaymKa00,rush_att,0,,,,,
player,201701010den,den,RaymKa00,rush_yds,0,,,,,
player,201701010den,den,RaymKa00,rush_td,0,,,,,
player,201701010den,den,RaymKa00,rush_long,0,,,,,
player,201701010den,den,RaymKa00,targets,1,,,,,
player,201701010den,den,RaymKa00,rec,0,,,,,
player,201701010den,den,RaymKa00,rec_yds,0,,,,,
