game,2016,17,20170101,201701010oti,htx,"Houston Texans",17,oti,"Tennessee Titans",24
player,201701010oti,htx,BlueAl00,pass_cmp,0,,,,,
player,201701010oti,htx,BlueAl00,pass_att,0,,,,,
player,201701010oti,htx,BlueAl00,pass_yds,0,,,,,
player,201701010oti,htx,BlueAl00,pass_td,0,,,,,
player,201701010oti,htx,BlueAl00,pass_int,0,,,,,
player,201701010oti,htx,BlueAl00,pass_sacked,0,,,,,
player,201701010oti,htx,BlueAl00,pass_sacked_yds,0,,,,,
player,201701010oti,htx,BlueAl00,pass_long,0,,,,,
player,201701010oti,htx,BlueAl00,pass_rating,,,,,,
player,201701010oti,htx,BlueAl00,rush_att,11,,,,,
player,201701010oti,htx,BlueAl00,rush_yds,28,,,,,
player,201701010oti,htx,BlueAl00,rush_td,0,,,,,
player,201701010oti,htx,BlueAl00,rush_long,10,,,,,
player,201701010oti,htx,BlueAl00,targets,4,,,,,
player,201701010oti,htx,BlueAl00,rec,3,,,,,
player,201701010oti,htx,BlueAl00,rec_yds,12,,,,,
player,201701010oti,htx,BlueAl00,rec_td,0,,,,,
player,201701010oti,htx,BlueAl00,rec_long,7,,,,,
player,201701010oti,htx,BlueAl00,fumbles,0,,,,,
player,201701010oti,htx,BlueAl00,fumbles_lost,0,,,,,
player,201701010oti,htx,GrimJo01,pass_cmp,0,,,,,
player,201701010oti,htx,GrimJo01,pass_att,0,,,,,
player,201701010oti,htx,GrimJo01,pass_yds,0,,,,,
player,201701010oti,htx,GrimJo01,pass_td,0,,,,,
player,201701010oti,htx,GrimJo01,pass_int,0,,,,,
player,201701010oti,htx,GrimJo01,pass_sacked,0,,,,,
player,201701010oti,htx,GrimJo01,pass_sacked_yds,0,,,,,
player,201701010oti,htx,GrimJo01,pass_long,0,,,,,
player,201701010oti,htx,GrimJo01,pass_rating,,,,,,
player,201701010oti,htx,GrimJo01,rush_att,8,,,,,
player,201701010oti,htx,GrimJo01,rush_yds,16,,,,,
player,201701010oti,htx,GrimJo01,rush_td,0,,,,,
player,201701010oti,htx,GrimJo01,rush_long,8,,,,,
player,201701010oti,htx,GrimJo01,targets,5,,,,,
player,201701010oti,htx,GrimJo01,rec,4,,,,,
player,201701010oti,htx,GrimJo01,rec_yds,33,,,,,
player,201701010oti,htx,GrimJo01,rec_td,0,,,,,
player,201701010oti,htx,GrimJo01,rec_long,12,,,,,
player,201701010oti,htx,GrimJo01,fumbles,0,,,,,
player,201701010oti,htx,GrimJo01,fumbles_lost,0,,,,,
player,201701010oti,htx,HopkDe00,pass_cmp,0,,,,,
player,201701010oti,htx,HopkDe00,pass_att,0,,,,,
player,201701010oti,htx,HopkDe00,pass_yds,0,,,,,
player,201701010oti,htx,HopkDe00,pass_td,0,,,,,
player,201701010oti,htx,HopkDe00,pass_int,0,,,,,
player,201701010oti,htx,HopkDe00,pass_sacked,0,,,,,
player,201701010oti,htx,HopkDe00,pass_sacked_yds,0,,,,,
player,201701010oti,htx,HopkDe00,pass_long,0,,,,,
player,201701010oti,htx,HopkDe00,pass_rating,,,,,,
player,201701010oti,htx,HopkDe00,rush_att,0,,,,,
player,201701010oti,htx,HopkDe00,rush_yds,0,,,,,
player,201701010oti,htx,HopkDe00,rush_td,0,,,,,
player,201701010oti,htx,HopkDe00,rush_long,0,,,,,
player,201701010oti,htx,HopkDe00,targets,11,,,,,
player,201701010oti,htx,HopkDe00,rec,7,,,,,
player,201701010oti,htx,HopkDe00,rec_yds,123,,,,,
player,201701010oti,htx,HopkDe00,rec_td,0,,,,,
player,201701010oti,htx,HopkDe00,rec_long,51,,,,,
player,201701010oti,htx,HopkDe00,fumbles,0,,,,,
player,201701010oti,htx,HopkDe00,fumbles_lost,0,,,,,
player,201701010oti,htx,WillWe00,pass_cmp,0,,,,,
player,201701010oti,htx,WillWe00,pass_att,0,,,,,
player,201701010oti,htx,WillWe00,pass_yds,0,,,,,
player,201701010oti,htx,WillWe00,pass_td,0,,,,,
player,201701010oti,htx,WillWe00,pass_int,0,,,,,
player,201701010oti,htx,WillWe00,pass_sacked,0,,,,,
player,201701010oti,htx,WillWe00,pass_sacked_yds,0,,,,,
player,201701010oti,htx,WillWe00,pass_long,0,,,,,
player,201701010oti,htx,WillWe00,pass_rating,,,,,,
player,201701010oti,htx,WillWe00,rush_att,0,,,,,
player,201701010oti,htx,WillWe00,rush_yds,0,,,,,
player,201701010oti,htx,WillWe00,rush_td,0,,,,,
player,201701010oti,htx,WillWe00,rush_long,0,,,,,
player,201701010oti,htx,WillWe00,targets,4,,,,,
player,201701010oti,htx,WillWe00,rec,2,,,,,
player,201701010oti,htx,WillWe00,rec_yds,41,,,,,
player,201701010oti,htx,WillWe00,rec_td,0,,,,,
player,201701010oti,htx,WillWe00,rec_long,26,,,,,
player,201701010oti,htx,WillWe00,fumbles,0,,,,,
player,201701010oti,htx,WillWe00,fumbles_lost,0,,,,,
player,201701010oti,htx,FullWi01,pass_cmp,0,,,,,
player,201701010oti,htx,FullWi01,pass_att,0,,,,,
player,201701010oti,htx,FullWi01,pass_yds,0,,,,,
player,201701010oti,htx,FullWi01,pass_td,0,,,,,
player,201701010oti,htx,FullWi01,pass_int,0,,,,,
player,201701010oti,htx,FullWi01,pass_sacked,0,,,,,
player,201701010oti,htx,FullWi01,pass_sacked_yds,0,,,,,
player,201701010oti,htx,FullWi01,pass_long,0,,,,,
player,201701010oti,htx,FullWi01,pass_rating,,,,,,
player,201701010oti,htx,FullWi01,rush_att,0,,,,,
player,201701010oti,htx,FullWi01,rush_yds,0,,,,,
player,201701010oti,htx,FullWi01,rush_td,0,,,,,
player,201701010oti,htx,FullWi01,rush_long,0,,,,,
player,201701010oti,htx,FullWi01,targets,7,,,,,
player,201701010oti,htx,FullWi01,rec,3,,,,,
player,201701010oti,htx,FullWi01,rec_yds,24,,,,,
player,201701010oti,htx,FullWi01,rec_td,0,,,,,
player,201701010oti,htx,FullWi01,rec_long,14,,,,,
player,201701010oti,htx,FullWi01,fumbles,0,,,,,
player,201701010oti,htx,FullWi01,fumbles_lost,0,,,,,
player,201701010oti,htx,MumpKe00,pass_cmp,0,,,,,
player,201701010oti,htx,MumpKe00,pass_att,0,,,,,
player,201701010oti,htx,MumpKe00,pass_yds,0,,,,,
player,201701010oti,htx,MumpKe00,pass_td,0,,,,,
player,201701010oti,htx,MumpKe00,pass_int,0,,,,,
player,201701010oti,htx,MumpKe00,pass_sacked,0,,,,,
player,201701010oti,htx,MumpKe00,pass_sacked_yds,0,,,,,
player,201701010oti,htx,MumpKe00,pass_long,0,,,,,
player,201701010oti,htx,MumpKe00,pass_rating,,,,,,
player,201701010oti,htx,MumpKe00,rush_att,0,,,,,
player,201701010oti,htx,MumpKe00,rush_yds,0,,,,,
player,201701010oti,htx,MumpKe00,rush_td,0,,,,,
player,201701010oti,htx,MumpKe00,rush_long,0,,,,,
player,201701010oti,htx,MumpKe00,targets,4,,,,,
player,201701010oti,htx,MumpKe00,rec,3,,,,,
player,201701010oti,htx,MumpKe00,rec_yds,23,,,,,
player,201701010oti,htx,MumpKe00,rec_td,0,,,,,
player,201701010oti,htx,MumpKe00,rec_long,10,,,,,
player,201701010oti,htx,MumpKe00,fumbles,0,,,,,
player,201701010oti,htx,MumpKe00,fumbles_lost,0,,,,,
player,201701010oti,htx,FiedC.00,pass_cmp,0,,,,,
player,201701010oti,htx,FiedC.00,pass_att,0,,,,,
player,201701010oti,htx,FiedC.00,pass_yds,0,,,,,
player,201701010oti,htx,FiedC.00,pass_td,0,,,,,
player,201701010oti,htx,FiedC.00,pass_int,0,,,,,
player,201701010oti,htx,FiedC.00,pass_sacked,0,,,,,
player,201701010oti,htx,FiedC.00,pass_sacked_yds,0,,,,,
player,201701010oti,htx,FiedC.00,pass_long,0,,,,,
player,201701010oti,htx,FiedC.00,pass_rating,,,,,,
player,201701010oti,htx,FiedC.00,rush_att,0,,,,,
player,201701010oti,htx,FiedC.00,rush_yds,0,,,,,
player,201701010oti,htx,FiedC.00,rush_td,0,,,,,
player,201701010oti,htx,FiedC.00,rush_long,0,,,,,
player,201701010oti,htx,FiedC.00,targets,7,,,,,
player,201701010oti,htx,FiedC.00,rec,2,,,,,
player,201701010oti,htx,FiedC.00,rec_yds,12,,,,,
player,201701010oti,htx,FiedC.00,rec_td,1,,,,,
player,201701010oti,htx,FiedC.00,rec_long,8,,,,,
player,201701010oti,htx,FiedC.00,fumbles,0,,,,,
player,201701010oti,htx,FiedC.00,fumbles_lost,0,,,,,
player,201701010oti,htx,GrifRy00,pass_cmp,0,,,,,
player,201701010oti,htx,GrifRy00,pass_att,0,,,,,
player,201701010oti,htx,GrifRy00,pass_yds,0,,,,,
player,201701010oti,htx,GrifRy00,pass_td,0,,,,,
player,201701010oti,htx,GrifRy00,pass_int,0,,,,,
player,201701010oti,htx,GrifRy00,pass_sacked,0,,,,,
player,201701010oti,htx,GrifRy00,pass_sacked_yds,0,,,,,
player,201701010oti,htx,GrifRy00,pass_long,0,,,,,
player,201701010oti,htx,GrifRy00,pass_rating,,,,,,
player,201701010oti,htx,GrifRy00,rush_att,0,,,,,
player,201701010oti,htx,GrifRy00,rush_yds,0,,,,,
player,201701010oti,htx,GrifRy00,rush_td,0,,,,,
player,201701010oti,htx,GrifRy00,rush_long,0,,,,,
player,201701010oti,htx,GrifRy00,targets,4,,,,,
player,201701010oti,htx,GrifRy00,rec,2,,,,,
player,201701010oti,htx,GrifRy00,rec_yds,10,,,,,
player,201701010oti,htx,GrifRy00,rec_td,0,,,,,
player,201701010oti,htx,GrifRy00,rec_long,9,,,,,
player,201701010oti,htx,GrifRy00,fumbles,0,,,,,
player,201701010oti,htx,GrifRy00,fumbles_lost,0,,,,,
player,201701010oti,htx,AndeSt01,pass_cmp,0,,,,,
player,201701010oti,htx,AndeSt01,pass_att,0,,,,,
player,201701010oti,htx,AndeSt01,pass_yds,0,,,,,
player,201701010oti,htx,AndeSt01,pass_td,0,,,,,
player,201701010oti,htx,AndeSt01,pass_int,0,,,,,
player,201701010oti,htx,AndeSt01,pass_sacked,0,,,,,
player,201701010oti,htx,AndeSt01,pass_sacked_yds,0,,,,,
player,201701010oti,htx,AndeSt01,pass_long,0,,,,,
player,201701010oti,htx,AndeSt01,pass_rating,,,,,,
player,201701010oti,htx,AndeSt01,rush_att,0,,,,,
player,201701010oti,htx,AndeSt01,rush_yds,0,,,,,
player,201701010oti,htx,AndeSt01,rush_td,0,,,,,
player,201701010oti,htx,AndeSt01,rush_long,0,,,,,
player,201701010oti,htx,AndeSt01,targets,1,,,,,
player,201701010oti,htx,AndeSt01,rec,0,,,,,
player,201701010oti,htx,AndeSt01,rec_yds,0,,,,,
player,201701010oti,htx,AndeSt01,rec_td,0,,,,,
player,201701010oti,htx,AndeSt01,rec_long,0,,,,,
player,201701010oti,htx,AndeSt01,fumbles,0,,,,,
player,201701010oti,htx,AndeSt01,fumbles_lost,0,,,,,
player,201701010oti,oti,CassMa00,pass_cmp,16,,,,,
player,201701010oti,oti,CassMa00,pass_att,26,,,,,
player,201701010oti,oti,CassMa00,pass_yds,150,,,,,
player,201701010oti,oti,CassMa00,pass_td,1,,,,,
player,201701010oti,oti,CassMa00,pass_int,1,,,,,
player,201701010oti,oti,CassMa00,pass_sacked,4,,,,,
player,201701010oti,oti,CassMa00,pass_sacked_yds,17,,,,,
player,201701010oti,oti,CassMa00,pass_long,50,,,,,
player,201701010oti,oti,CassMa00,pass_rating,74.2,,,,,
player,201701010oti,oti,CassMa00,rush_att,2,,,,,
player,201701010oti,oti,CassMa00,rush_yds,2,,,,,
player,201701010oti,oti,CassMa00,rush_td,0,,,,,
player,201701010oti,oti,CassMa00,rush_long,3,,,,,
player,201701010oti,oti,CassMa00,targets,0,,,,,
player,201701010oti,oti,CassMa00,rec,0,,,,,
player,201701010oti,oti,CassMa00,rec_yds,0,,,,,
player,201701010oti,oti,CassMa00,rec_td,0,,,,,
player,201701010oti,oti,CassMa00,rec_long,0,,,,,
player,201701010oti,oti,CassMa00,fumbles,0,,,,,
player,201701010oti,oti,CassMa00,fumbles_lost,0,,,,,
player,201701010oti,oti,HenrDe00,pass_cmp,0,,,,,
player,201701010oti,oti,HenrDe00,pass_att,0,,,,,
player,201701010oti,oti,HenrDe00,pass_yds,0,,,,,
player,201701010oti,oti,HenrDe00,pass_td,0,,,,,
player,201701010oti,oti,HenrDe00,pass_int,0,,,,,
player,201701010oti,oti,HenrDe00,pass_sacked,0,,,,,
player,201701010oti,oti,HenrDe00,pass_sacked_yds,0,,,,,
player,201701010oti,oti,HenrDe00,pass_long,0,,,,,
player,201701010oti,oti,HenrDe00,pass_rating,,,,,,
player,201701010oti,oti,HenrDe00,rush_att,15,,,,,
player,201701010oti,oti,HenrDe00,rush_yds,65,,,,,
player,201701010oti,oti,HenrDe00,rush_td,1,,,,,
player,201701010oti,oti,HenrDe00,rush_long,14,,,,,
player,201701010oti,oti,HenrDe00,targets,1,,,,,
player,201701010oti,oti,HenrDe00,rec,1,,,,,
player,201701010oti,oti,HenrDe00,rec_yds,3,,,,,
player,201701010oti,oti,HenrDe00,rec_td,0,,,,,
player,201701010oti,oti,HenrDe00,rec_long,3,,,,,
player,201701010oti,oti,HenrDe00,fumbles,0,,,,,
player,201701010oti,oti,HenrDe00,fumbles_lost,0,,,,,
player,201701010oti,oti,MurrDe00,pass_cmp,0,,,,,
player,201701010oti,oti,MurrDe00,pass_att,0,,,,,
player,201701010oti,oti,MurrDe00,pass_yds,0,,,,,
player,201701010oti,oti,MurrDe00,pass_td,0,,,,,
player,201701010oti,oti,MurrDe00,pass_int,0,,,,,
player,201701010oti,oti,MurrDe00,pass_sacked,0,,,,,
player,201701010oti,oti,MurrDe00,pass_sacked_yds,0,,,,,
player,201701010oti,oti,MurrDe00,pass_long,0,,,,,
player,201701010oti,oti,MurrDe00,pass_rating,,,,,,
player,201701010oti,oti,MurrDe00,rush_att,11,,,,,
player,201701010oti,oti,MurrDe00,rush_yds,21,,,,,
player,201701010oti,oti,MurrDe00,rush_td,0,,,,,
player,201701010oti,oti,MurrDe00,rush_long,7,,,,,
player,201701010oti,oti,MurrDe00,targets,1,,,,,
player,201701010oti,oti,MurrDe00,rec,1,,,,,
player,201701010oti,oti,MurrDe00,rec_yds,-2,,,,,
player,201701010oti,oti,MurrDe00,rec_td,0,,,,,
player,201701010oti,oti,MurrDe00,rec_long,-2,,,,,
player,201701010oti,oti,MurrDe00,fumbles,0,,,,,
player,201701010oti,oti,MurrDe00,fumbles_lost,0,,,,,
player,201701010oti,oti,MariMa00,pass_cmp,0,,,,,
player,201701010oti,oti,MariMa00,pass_att,0,,,,,
player,201701010oti,oti,MariMa00,pass_yds,0,,,,,
player,201701010oti,oti,MariMa00,pass_td,0,,,,,
player,201701010oti,oti,MariMa00,pass_int,0,,,,,
player,201701010oti,oti,MariMa00,pass_sacked,0,,,,,
player,201701010oti,oti,MariMa00,pass_sacked_yds,0,,,,,
player,201701010oti,oti,MariMa00,pass_long,0,,,,,
player,201701010oti,oti,MariMa00,pass_rating,,,,,,
player,201701010oti,oti,MariMa00,rush_att,1,,,,,
player,201701010oti,oti,MariMa00,rush_yds,15,,,,,
player,201701010oti,oti,MariMa00,rush_td,0,,,,,
player,201701010oti,oti,MariMa00,rush_long,15,,,,,
player,201701010oti,oti,MariMa00,targets,0,,,,,
player,201701010oti,oti,MariMa00,rec,0,,,,,
player,201701010oti,oti,MariMa00,rec_yds,0,,,,,
player,201701010oti,oti,MariMa00,rec_td,0,,,,,
player,201701010oti,oti,MariMa00,rec_long,0,,,,,
player,201701010oti,oti,MariMa00,fumbles,0,,,,,
player,201701010oti,oti,MariMa00,fumbles_lost,0,,,,,
player,201701010oti,oti,MattRi00,pass_cmp,0,,,,,
player,201701010oti,oti,MattRi00,pass_att,0,,,,,
player,201701010oti,oti,MattRi00,pass_yds,0,,,,,
player,201701010oti,oti,MattRi00,pass_td,0,,,,,
player,201701010oti,oti,MattRi00,pass_int,0,,,,,
player,201701010oti,oti,MattRi00,pass_sacked,0,,,,,
player,201701010oti,oti,MattRi00,pass_sacked_yds,0,,,,,
player,201701010oti,oti,MattRi00,pass_long,0,,,,,
player,201701010oti,oti,MattRi00,pass_rating,,,,,,
player,201701010oti,oti,MattRi00,rush_att,0,,,,,
player,201701010oti,oti,MattRi00,rush_yds,0,,,,,
player,201701010oti,oti,MattRi00,rush_td,0,,,,,
player,201701010oti,oti,MattRi00,rush_long,0,,,,,
player,201701010oti,oti,MattRi00,targets,13,,,,,
player,201701010oti,oti,MattRi00,rec,9,,,,,
player,201701010oti,oti,MattRi00,rec_yds,114,,,,,
player,201701010oti,oti,MattRi00,rec_td,1,,,,,
player,201701010oti,oti,MattRi00,rec_long,50,,,,,
player,201701010oti,oti,MattRi00,fumbles,0,,,,,
player,201701010oti,oti,MattRi00,fumbles_lost,0,,,,,
player,201701010oti,oti,WalkHu00,pass_cmp,0,,,,,
player,201701010oti,oti,WalkHu00,pass_att,0,,,,,
player,201701010oti,oti,WalkHu00,pass_yds,0,,,,,
player,201701010oti,oti,WalkHu00,pass_td,0,,,,,
player,201701010oti,oti,WalkHu00,pass_int,0,,,,,
player,201701010oti,oti,WalkHu00,pass_sacked,0,,,,,
player,201701010oti,oti,WalkHu00,pass_sacked_yds,0,,,,,
player,201701010oti,oti,WalkHu00,pass_long,0,,,,,
player,201701010oti,oti,WalkHu00,pass_rating,,,,,,
player,201701010oti,oti,WalkHu00,rush_att,0,,,,,
player,201701010oti,oti,WalkHu00,rush_yds,0,,,,,
player,201701010oti,oti,WalkHu00,rush_td,0,,,,,
player,201701010oti,oti,WalkHu00,rush_long,0,,,,,
player,201701010oti,oti,WalkHu00,targets,8,,,,,
player,201701010oti,oti,WalkHu00,rec,5,,,,,
player,201701010oti,oti,WalkHu00,rec_yds,35,,,,,
player,201701010oti,oti,WalkHu00,rec_td,0,,,,,
player,201701010oti,oti,WalkHu00,rec_long,15,,,,,
player,201701010oti,oti,WalkHu00,fumbles,0,,,,,
player,201701010oti,oti,WalkHu00,fumbles_lost,0,,,,,
player,201701010oti,oti,SharTa00,pass_cmp,0,,,,,
player,201701010oti,oti,SharTa00,pass_att,0,,,,,
player,201701010oti,oti,SharTa00,pass_yds,0,,,,,
player,201701010oti,oti,SharTa00,pass_td,0,,,,,
player,201701010oti,oti,SharTa00,pass_int,0,,,,,
player,201701010oti,oti,SharTa00,pass_sacked,0,,,,,
player,201701010oti,oti,SharTa00,pass_sacked_yds,0,,,,,
player,201701010oti,oti,SharTa00,pass_long,0,,,,,
player,201701010oti,oti,SharTa00,pass_rating,,,,,,
player,201701010oti,oti,SharTa00,rush_att,0,,,,,
player,201701010oti,oti,SharTa00,rush_yds,0,,,,,
player,201701010oti,oti,SharTa00,rush_td,0,,,,,
player,201701010oti,oti,SharTa00,rush_long,0,,,,,
player,201701010oti,oti,SharTa00,targets,2,,,,,
player,201701010oti,oti,SharTa00,rec,0,,,,,
player,201701010oti,oti,SharTa00,rec_yds,0,,,,,
player,201701010oti,oti,SharTa00,rec_td,0,,,,,
player,201701010oti,oti,SharTa00,rec_long,0,,,,,
player,201701010oti,oti,SharTa00,fumbles,0,,,,,
player,201701010oti,oti,SharTa00,fumbles_lost,0,,,,,
player,201701010oti,htx,DempQu99,def_int,1,,,,,
player,201701010oti,htx,DempQu99,def_int_yds,19,,,,,
player,201701010oti,htx,DempQu99,def_int_td,0,,,,,
player,201701010oti,htx,DempQu99,def_int_long,19,,,,,
player,201701010oti,htx,DempQu99,pass_defended,1,,,,,
player,201701010oti,htx,DempQu99,sacks,0.0,,,,,
player,201701010oti,htx,DempQu99,tackles_combined,1,,,,,
player,201701010oti,htx,DempQu99,tackles_solo,1,,,,,
player,201701010oti,htx,DempQu99,tackles_assists,0,,,,,
player,201701010oti,htx,DempQu99,tackles_loss,0,,,,,
player,201701010oti,htx,DempQu99,qb_hits,0,,,,,
player,201701010oti,htx,DempQu99,fumbles_rec,0,,,,,
player,201701010oti,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201701010oti,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201701010oti,htx,DempQu99,fumbles_forced,0,,,,,
player,201701010oti,htx,HeatJo00,def_int,0,,,,,
player,201701010oti,htx,HeatJo00,def_int_yds,0,,,,,
player,201701010oti,htx,HeatJo00,def_int_td,0,,,,,
player,201701010oti,htx,HeatJo00,def_int_long,0,,,,,
player,201701010oti,htx,HeatJo00,pass_defended,0,,,,,
player,201701010oti,htx,HeatJo00,sacks,2.0,,,,,
player,201701010oti,htx,HeatJo00,tackles_combined,3,,,,,
player,201701010oti,htx,HeatJo00,tackles_solo,3,,,,,
player,201701010oti,htx,HeatJo00,tackles_assists,0,,,,,
player,201701010oti,htx,HeatJo00,tackles_loss,2,,,,,
player,201701010oti,htx,HeatJo00,qb_hits,2,,,,,
player,201701010oti,htx,HeatJo00,fumbles_rec,0,,,,,
player,201701010oti,htx,HeatJo00,fumbles_rec_yds,0,,,,,
player,201701010oti,htx,HeatJo00,fumbles_rec_td,0,,,,,
player,201701010oti,htx,HeatJo00,fumbles_forced,0,,,,,
player,201701010oti,htx,CoviCh00,def_int,0,,,,,
player,201701010oti,htx,CoviCh00,def_int_yds,0,,,,,
player,201701010oti,htx,CoviCh00,def_int_td,0,,,,,
player,201701010oti,htx,CoviCh00,def_int_long,0,,,,,
player,201701010oti,htx,CoviCh00,pass_defended,1,,,,,
player,201701010oti,htx,CoviCh00,sacks,1.0,,,,,
player,201701010oti,htx,CoviCh00,tackles_combined,5,,,,,
player,201701010oti,htx,CoviCh00,tackles_solo,4,,,,,
player,201701010oti,htx,CoviCh00,tackles_assists,1,,,,,
player,201701010oti,htx,CoviCh00,tackles_loss,1,,,,,
player,201701010oti,htx,CoviCh00,qb_hits,0,,,,,
player,201701010oti,htx,CoviCh00,fumbles_rec,0,,,,,
player,201701010oti,htx,CoviCh00,fumbles_rec_yds,0,,,,,
player,201701010oti,htx,CoviCh00,fumbles_rec_td,0,,,,,
player,201701010oti,htx,CoviCh00,fumbles_forced,0,,,,,
player,201701010oti,htx,KamaUf00,def_int,0,,,,,
player,201701010oti,htx,KamaUf00,def_int_yds,0,,,,,
player,201701010oti,htx,KamaUf00,def_int_td,0,,,,,
player,201701010oti,htx,KamaUf00,def_int_long,0,,,,,
player,201701010oti,htx,KamaUf00,pass_defended,0,,,,,
player,201701010oti,htx,KamaUf00,sacks,1.0,,,,,
player,201701010oti,htx,KamaUf00,tackles_combined,2,,,,,
player,201701010oti,htx,KamaUf00,tackles_solo,2,,,,,
player,201701010oti,htx,KamaUf00,tackles_assists,0,,,,,
player,201701010oti,htx,KamaUf00,tackles_loss,2,,,,,
player,201701010oti,htx,KamaUf00,qb_hits,1,,,,,
player,201701010oti,htx,KamaUf00,fumbles_rec,0,,,,,
player,201701010oti,htx,KamaUf00,fumbles_rec_yds,0,,,,,
player,201701010oti,htx,KamaUf00,fumbles_rec_td,0,,,,,
player,201701010oti,htx,KamaUf00,fumbles_forced,0,,,,,
player,201701010oti,htx,RiceDe00,def_int,0,,,,,
player,201701010oti,htx,RiceDe00,def_int_yds,0,,,,,
player,201701010oti,htx,RiceDe00,def_int_td,0,,,,,
player,201701010oti,htx,RiceDe00,def_int_long,0,,,,,
player,201701010oti,htx,RiceDe00,pass_defended,0,,,,,
player,201701010oti,htx,RiceDe00,sacks,0.0,,,,,
player,201701010oti,htx,RiceDe00,tackles_combined,9,,,,,
player,201701010oti,htx,RiceDe00,tackles_solo,6,,,,,
player,201701010oti,htx,RiceDe00,tackles_assists,3,,,,,
player,201701010oti,htx,RiceDe00,tackles_loss,0,,,,,
player,201701010oti,htx,RiceDe00,qb_hits,0,,,,,
player,201701010oti,htx,RiceDe00,fumbles_rec,0,,,,,
