game,2016,11,20161120,201611200clt,oti,"Tennessee Titans",17,clt,"Indianapolis Colts",24
player,201611200clt,oti,MurrDe00,rush_att,21,,,,,
player,201611200clt,oti,MurrDe00,rush_yds,70,,,,,
player,201611200clt,oti,MurrDe00,rush_td,0,,,,,
player,201611200clt,oti,MurrDe00,rush_long,8,,,,,
player,201611200clt,oti,MurrDe00,targets,3,,,,,
player,201611200clt,oti,MurrDe00,rec,3,,,,,
player,201611200clt,oti,MurrDe00,rec_yds,9,,,,,
player,201611200clt,oti,MurrDe00,rec_td,1,,,,,
player,201611200clt,oti,MurrDe00,rec_long,4,,,,,
player,201611200clt,oti,MurrDe00,fumbles,0,,,,,
player,201611200clt,oti,MurrDe00,fumbles_lost,0,,,,,
player,201611200clt,oti,MattRi00,pass_cmp,0,,,,,
player,201611200clt,oti,MattRi00,pass_att,0,,,,,
player,201611200clt,oti,MattRi00,pass_yds,0,,,,,
player,201611200clt,oti,MattRi00,pass_td,0,,,,,
player,201611200clt,oti,MattRi00,pass_int,0,,,,,
player,201611200clt,oti,MattRi00,pass_sacked,0,,,,,
player,201611200clt,oti,MattRi00,pass_sacked_yds,0,,,,,
player,201611200clt,oti,MattRi00,pass_long,0,,,,,
player,201611200clt,oti,MattRi00,pass_rating,,,,,,
player,201611200clt,oti,MattRi00,rush_att,0,,,,,
player,201611200clt,oti,MattRi00,rush_yds,0,,,,,
player,201611200clt,oti,MattRi00,rush_td,0,,,,,
player,201611200clt,oti,MattRi00,rush_long,0,,,,,
player,201611200clt,oti,MattRi00,targets,13,,,,,
player,201611200clt,oti,MattRi00,rec,9,,,,,
player,201611200clt,oti,MattRi00,rec_yds,122,,,,,
player,201611200clt,oti,MattRi00,rec_td,0,,,,,
player,201611200clt,oti,MattRi00,rec_long,35,,,,,
player,201611200clt,oti,MattRi00,fumbles,0,,,,,
player,201611200clt,oti,MattRi00,fumbles_lost,0,,,,,
player,201611200clt,oti,SharTa00,pass_cmp,0,,,,,
player,201611200clt,oti,SharTa00,pass_att,0,,,,,
player,201611200clt,oti,SharTa00,pass_yds,0,,,,,
player,201611200clt,oti,SharTa00,pass_td,0,,,,,
player,201611200clt,oti,SharTa00,pass_int,0,,,,,
player,201611200clt,oti,SharTa00,pass_sacked,0,,,,,
player,201611200clt,oti,SharTa00,pass_sacked_yds,0,,,,,
player,201611200clt,oti,SharTa00,pass_long,0,,,,,
player,201611200clt,oti,SharTa00,pass_rating,,,,,,
player,201611200clt,oti,SharTa00,rush_att,0,,,,,
player,201611200clt,oti,SharTa00,rush_yds,0,,,,,
player,201611200clt,oti,SharTa00,rush_td,0,,,,,
player,201611200clt,oti,SharTa00,rush_long,0,,,,,
player,201611200clt,oti,SharTa00,targets,7,,,,,
player,201611200clt,oti,SharTa00,rec,4,,,,,
player,201611200clt,oti,SharTa00,rec_yds,68,,,,,
player,201611200clt,oti,SharTa00,rec_td,1,,,,,
player,201611200clt,oti,SharTa00,rec_long,34,,,,,
player,201611200clt,oti,SharTa00,fumbles,0,,,,,
player,201611200clt,oti,SharTa00,fumbles_lost,0,,,,,
player,201611200clt,oti,WrigKe01,pass_cmp,0,,,,,
player,201611200clt,oti,WrigKe01,pass_att,0,,,,,
player,201611200clt,oti,WrigKe01,pass_yds,0,,,,,
player,201611200clt,oti,WrigKe01,pass_td,0,,,,,
player,201611200clt,oti,WrigKe01,pass_int,0,,,,,
player,201611200clt,oti,WrigKe01,pass_sacked,0,,,,,
player,201611200clt,oti,WrigKe01,pass_sacked_yds,0,,,,,
player,201611200clt,oti,WrigKe01,pass_long,0,,,,,
player,201611200clt,oti,WrigKe01,pass_rating,,,,,,
player,201611200clt,oti,WrigKe01,rush_att,0,,,,,
player,201611200clt,oti,WrigKe01,rush_yds,0,,,,,
player,201611200clt,oti,WrigKe01,rush_td,0,,,,,
player,201611200clt,oti,WrigKe01,rush_long,0,,,,,
player,201611200clt,oti,WrigKe01,targets,6,,,,,
player,201611200clt,oti,WrigKe01,rec,4,,,,,
player,201611200clt,oti,WrigKe01,rec_yds,52,,,,,
player,201611200clt,oti,WrigKe01,rec_td,0,,,,,
player,201611200clt,oti,WrigKe01,rec_long,21,,,,,
player,201611200clt,oti,WrigKe01,fumbles,0,,,,,
player,201611200clt,oti,WrigKe01,fumbles_lost,0,,,,,
player,201611200clt,oti,WalkHu00,pass_cmp,0,,,,,
player,201611200clt,oti,WalkHu00,pass_att,0,,,,,
player,201611200clt,oti,WalkHu00,pass_yds,0,,,,,
player,201611200clt,oti,WalkHu00,pass_td,0,,,,,
player,201611200clt,oti,WalkHu00,pass_int,0,,,,,
player,201611200clt,oti,WalkHu00,pass_sacked,0,,,,,
player,201611200clt,oti,WalkHu00,pass_sacked_yds,0,,,,,
player,201611200clt,oti,WalkHu00,pass_long,0,,,,,
player,201611200clt,oti,WalkHu00,pass_rating,,,,,,
player,201611200clt,oti,WalkHu00,rush_att,0,,,,,
player,201611200clt,oti,WalkHu00,rush_yds,0,,,,,
player,201611200clt,oti,WalkHu00,rush_td,0,,,,,
player,201611200clt,oti,WalkHu00,rush_long,0,,,,,
player,201611200clt,oti,WalkHu00,targets,6,,,,,
player,201611200clt,oti,WalkHu00,rec,4,,,,,
player,201611200clt,oti,WalkHu00,rec_yds,36,,,,,
player,201611200clt,oti,WalkHu00,rec_td,0,,,,,
player,201611200clt,oti,WalkHu00,rec_long,14,,,,,
player,201611200clt,oti,WalkHu00,fumbles,0,,,,,
player,201611200clt,oti,WalkHu00,fumbles_lost,0,,,,,
player,201611200clt,oti,DougHa00,pass_cmp,0,,,,,
player,201611200clt,oti,DougHa00,pass_att,0,,,,,
player,201611200clt,oti,DougHa00,pass_yds,0,,,,,
player,201611200clt,oti,DougHa00,pass_td,0,,,,,
player,201611200clt,oti,DougHa00,pass_int,0,,,,,
player,201611200clt,oti,DougHa00,pass_sacked,0,,,,,
player,201611200clt,oti,DougHa00,pass_sacked_yds,0,,,,,
player,201611200clt,oti,DougHa00,pass_long,0,,,,,
player,201611200clt,oti,DougHa00,pass_rating,,,,,,
player,201611200clt,oti,DougHa00,rush_att,0,,,,,
player,201611200clt,oti,DougHa00,rush_yds,0,,,,,
player,201611200clt,oti,DougHa00,rush_td,0,,,,,
player,201611200clt,oti,DougHa00,rush_long,0,,,,,
player,201611200clt,oti,DougHa00,targets,1,,,,,
player,201611200clt,oti,DougHa00,rec,1,,,,,
player,201611200clt,oti,DougHa00,rec_yds,3,,,,,
player,201611200clt,oti,DougHa00,rec_td,0,,,,,
player,201611200clt,oti,DougHa00,rec_long,3,,,,,
player,201611200clt,oti,DougHa00,fumbles,0,,,,,
player,201611200clt,oti,DougHa00,fumbles_lost,0,,,,,
player,201611200clt,oti,BlakAn00,pass_cmp,0,,,,,
player,201611200clt,oti,BlakAn00,pass_att,0,,,,,
player,201611200clt,oti,BlakAn00,pass_yds,0,,,,,
player,201611200clt,oti,BlakAn00,pass_td,0,,,,,
player,201611200clt,oti,BlakAn00,pass_int,0,,,,,
player,201611200clt,oti,BlakAn00,pass_sacked,0,,,,,
player,201611200clt,oti,BlakAn00,pass_sacked_yds,0,,,,,
player,201611200clt,oti,BlakAn00,pass_long,0,,,,,
player,201611200clt,oti,BlakAn00,pass_rating,,,,,,
player,201611200clt,oti,BlakAn00,rush_att,1,,,,,
player,201611200clt,oti,BlakAn00,rush_yds,-2,,,,,
player,201611200clt,oti,BlakAn00,rush_td,0,,,,,
player,201611200clt,oti,BlakAn00,rush_long,-2,,,,,
player,201611200clt,oti,BlakAn00,targets,0,,,,,
player,201611200clt,oti,BlakAn00,rec,0,,,,,
player,201611200clt,oti,BlakAn00,rec_yds,0,,,,,
player,201611200clt,oti,BlakAn00,rec_td,0,,,,,
player,201611200clt,oti,BlakAn00,rec_long,0,,,,,
player,201611200clt,oti,BlakAn00,fumbles,0,,,,,
player,201611200clt,oti,BlakAn00,fumbles_lost,0,,,,,
player,201611200clt,clt,LuckAn00,pass_cmp,15,,,,,
player,201611200clt,clt,LuckAn00,pass_att,28,,,,,
player,201611200clt,clt,LuckAn00,pass_yds,262,,,,,
player,201611200clt,clt,LuckAn00,pass_td,2,,,,,
player,201611200clt,clt,LuckAn00,pass_int,1,,,,,
player,201611200clt,clt,LuckAn00,pass_sacked,2,,,,,
player,201611200clt,clt,LuckAn00,pass_sacked_yds,11,,,,,
player,201611200clt,clt,LuckAn00,pass_long,50,,,,,
player,201611200clt,clt,LuckAn00,pass_rating,94.6,,,,,
player,201611200clt,clt,LuckAn00,rush_att,8,,,,,
player,201611200clt,clt,LuckAn00,rush_yds,22,,,,,
player,201611200clt,clt,LuckAn00,rush_td,0,,,,,
player,201611200clt,clt,LuckAn00,rush_long,13,,,,,
player,201611200clt,clt,LuckAn00,targets,0,,,,,
player,201611200clt,clt,LuckAn00,rec,0,,,,,
player,201611200clt,clt,LuckAn00,rec_yds,0,,,,,
player,201611200clt,clt,LuckAn00,rec_td,0,,,,,
player,201611200clt,clt,LuckAn00,rec_long,0,,,,,
player,201611200clt,clt,LuckAn00,fumbles,0,,,,,
player,201611200clt,clt,LuckAn00,fumbles_lost,0,,,,,
player,201611200clt,clt,GoreFr00,pass_cmp,0,,,,,
player,201611200clt,clt,GoreFr00,pass_att,0,,,,,
player,201611200clt,clt,GoreFr00,pass_yds,0,,,,,
player,201611200clt,clt,GoreFr00,pass_td,0,,,,,
player,201611200clt,clt,GoreFr00,pass_int,0,,,,,
player,201611200clt,clt,GoreFr00,pass_sacked,0,,,,,
player,201611200clt,clt,GoreFr00,pass_sacked_yds,0,,,,,
player,201611200clt,clt,GoreFr00,pass_long,0,,,,,
player,201611200clt,clt,GoreFr00,pass_rating,,,,,,
player,201611200clt,clt,GoreFr00,rush_att,18,,,,,
player,201611200clt,clt,GoreFr00,rush_yds,50,,,,,
player,201611200clt,clt,GoreFr00,rush_td,0,,,,,
player,201611200clt,clt,GoreFr00,rush_long,8,,,,,
player,201611200clt,clt,GoreFr00,targets,4,,,,,
player,201611200clt,clt,GoreFr00,rec,4,,,,,
player,201611200clt,clt,GoreFr00,rec_yds,71,,,,,
player,201611200clt,clt,GoreFr00,rec_td,0,,,,,
player,201611200clt,clt,GoreFr00,rec_long,49,,,,,
player,201611200clt,clt,GoreFr00,fumbles,0,,,,,
player,201611200clt,clt,GoreFr00,fumbles_lost,0,,,,,
player,201611200clt,clt,TurbRo00,pass_cmp,0,,,,,
player,201611200clt,clt,TurbRo00,pass_att,0,,,,,
player,201611200clt,clt,TurbRo00,pass_yds,0,,,,,
player,201611200clt,clt,TurbRo00,pass_td,0,,,,,
player,201611200clt,clt,TurbRo00,pass_int,0,,,,,
player,201611200clt,clt,TurbRo00,pass_sacked,0,,,,,
player,201611200clt,clt,TurbRo00,pass_sacked_yds,0,,,,,
player,201611200clt,clt,TurbRo00,pass_long,0,,,,,
player,201611200clt,clt,TurbRo00,pass_rating,,,,,,
player,201611200clt,clt,TurbRo00,rush_att,2,,,,,
player,201611200clt,clt,TurbRo00,rush_yds,4,,,,,
player,201611200clt,clt,TurbRo00,rush_td,1,,,,,
player,201611200clt,clt,TurbRo00,rush_long,3,,,,,
player,201611200clt,clt,TurbRo00,targets,0,,,,,
player,201611200clt,clt,TurbRo00,rec,0,,,,,
player,201611200clt,clt,TurbRo00,rec_yds,0,,,,,
player,201611200clt,clt,TurbRo00,rec_td,0,,,,,
player,201611200clt,clt,TurbRo00,rec_long,0,,,,,
player,201611200clt,clt,TurbRo00,fumbles,0,,,,,
player,201611200clt,clt,TurbRo00,fumbles_lost,0,,,,,
player,201611200clt,clt,HiltT.00,pass_cmp,0,,,,,
player,201611200clt,clt,HiltT.00,pass_att,0,,,,,
player,201611200clt,clt,HiltT.00,pass_yds,0,,,,,
player,201611200clt,clt,HiltT.00,pass_td,0,,,,,
player,201611200clt,clt,HiltT.00,pass_int,0,,,,,
player,201611200clt,clt,HiltT.00,pass_sacked,0,,,,,
player,201611200clt,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201611200clt,clt,HiltT.00,pass_long,0,,,,,
player,201611200clt,clt,HiltT.00,pass_rating,,,,,,
player,201611200clt,clt,HiltT.00,rush_att,0,,,,,
player,201611200clt,clt,HiltT.00,rush_yds,0,,,,,
player,201611200clt,clt,HiltT.00,rush_td,0,,,,,
player,201611200clt,clt,HiltT.00,rush_long,0,,,,,
player,201611200clt,clt,HiltT.00,targets,9,,,,,
player,201611200clt,clt,HiltT.00,rec,5,,,,,
player,201611200clt,clt,HiltT.00,rec_yds,97,,,,,
player,201611200clt,clt,HiltT.00,rec_td,1,,,,,
player,201611200clt,clt,HiltT.00,rec_long,50,,,,,
player,201611200clt,clt,HiltT.00,fumbles,0,,,,,
player,201611200clt,clt,HiltT.00,fumbles_lost,0,,,,,
player,201611200clt,clt,DorsPh00,pass_cmp,0,,,,,
player,201611200clt,clt,DorsPh00,pass_att,0,,,,,
player,201611200clt,clt,DorsPh00,pass_yds,0,,,,,
player,201611200clt,clt,DorsPh00,pass_td,0,,,,,
player,201611200clt,clt,DorsPh00,pass_int,0,,,,,
player,201611200clt,clt,DorsPh00,pass_sacked,0,,,,,
player,201611200clt,clt,DorsPh00,pass_sacked_yds,0,,,,,
player,201611200clt,clt,DorsPh00,pass_long,0,,,,,
player,201611200clt,clt,DorsPh00,pass_rating,,,,,,
player,201611200clt,clt,DorsPh00,rush_att,0,,,,,
player,201611200clt,clt,DorsPh00,rush_yds,0,,,,,
player,201611200clt,clt,DorsPh00,rush_td,0,,,,,
player,201611200clt,clt,DorsPh00,rush_long,0,,,,,
player,201611200clt,clt,DorsPh00,targets,3,,,,,
player,201611200clt,clt,DorsPh00,rec,1,,,,,
player,201611200clt,clt,DorsPh00,rec_yds,50,,,,,
player,201611200clt,clt,DorsPh00,rec_td,0,,,,,
player,201611200clt,clt,DorsPh00,rec_long,50,,,,,
player,201611200clt,clt,DorsPh00,fumbles,0,,,,,
player,201611200clt,clt,DorsPh00,fumbles_lost,0,,,,,
player,201611200clt,clt,MoncDo00,pass_cmp,0,,,,,
player,201611200clt,clt,MoncDo00,pass_att,0,,,,,
player,201611200clt,clt,MoncDo00,pass_yds,0,,,,,
player,201611200clt,clt,MoncDo00,pass_td,0,,,,,
player,201611200clt,clt,MoncDo00,pass_int,0,,,,,
player,201611200clt,clt,MoncDo00,pass_sacked,0,,,,,
player,201611200clt,clt,MoncDo00,pass_sacked_yds,0,,,,,
player,201611200clt,clt,MoncDo00,pass_long,0,,,,,
player,201611200clt,clt,MoncDo00,pass_rating,,,,,,
player,201611200clt,clt,MoncDo00,rush_att,0,,,,,
player,201611200clt,clt,MoncDo00,rush_yds,0,,,,,
player,201611200clt,clt,MoncDo00,rush_td,0,,,,,
player,201611200clt,clt,MoncDo00,rush_long,0,,,,,
player,201611200clt,clt,MoncDo00,targets,7,,,,,
player,201611200clt,clt,MoncDo00,rec,4,,,,,
player,201611200clt,clt,MoncDo00,rec_yds,37,,,,,
player,201611200clt,clt,MoncDo00,rec_td,1,,,,,
player,201611200clt,clt,MoncDo00,rec_long,17,,,,,
player,201611200clt,clt,MoncDo00,fumbles,0,,,,,
player,201611200clt,clt,MoncDo00,fumbles_lost,0,,,,,
player,201611200clt,clt,DoylJa00,pass_cmp,0,,,,,
player,201611200clt,clt,DoylJa00,pass_att,0,,,,,
player,201611200clt,clt,DoylJa00,pass_yds,0,,,,,
player,201611200clt,clt,DoylJa00,pass_td,0,,,,,
player,201611200clt,clt,DoylJa00,pass_int,0,,,,,
player,201611200clt,clt,DoylJa00,pass_sacked,0,,,,,
player,201611200clt,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201611200clt,clt,DoylJa00,pass_long,0,,,,,
player,201611200clt,clt,DoylJa00,pass_rating,,,,,,
player,201611200clt,clt,DoylJa00,rush_att,0,,,,,
player,201611200clt,clt,DoylJa00,rush_yds,0,,,,,
player,201611200clt,clt,DoylJa00,rush_td,0,,,,,
player,201611200clt,clt,DoylJa00,rush_long,0,,,,,
player,201611200clt,clt,DoylJa00,targets,2,,,,,
player,201611200clt,clt,DoylJa00,rec,1,,,,,
player,201611200clt,clt,DoylJa00,rec_yds,7,,,,,
player,201611200clt,clt,DoylJa00,rec_td,0,,,,,
player,201611200clt,clt,DoylJa00,rec_long,7,,,,,
player,201611200clt,clt,DoylJa00,fumbles,0,,,,,
player,201611200clt,clt,DoylJa00,fumbles_lost,0,,,,,
player,201611200clt,clt,TodmJo00,pass_cmp,0,,,,,
player,201611200clt,clt,TodmJo00,pass_att,0,,,,,
player,201611200clt,clt,TodmJo00,pass_yds,0,,,,,
player,201611200clt,clt,TodmJo00,pass_td,0,,,,,
player,201611200clt,clt,TodmJo00,pass_int,0,,,,,
player,201611200clt,clt,TodmJo00,pass_sacked,0,,,,,
player,201611200clt,clt,TodmJo00,pass_sacked_yds,0,,,,,
player,201611200clt,clt,TodmJo00,pass_long,0,,,,,
player,201611200clt,clt,TodmJo00,pass_rating,,,,,,
player,201611200clt,clt,TodmJo00,rush_att,0,,,,,
player,201611200clt,clt,TodmJo00,rush_yds,0,,,,,
player,201611200clt,clt,TodmJo00,rush_td,0,,,,,
player,201611200clt,clt,TodmJo00,rush_long,0,,,,,
player,201611200clt,clt,TodmJo00,targets,1,,,,,
player,201611200clt,clt,TodmJo00,rec,0,,,,,
player,201611200clt,clt,TodmJo00,rec_yds,0,,,,,
player,201611200clt,clt,TodmJo00,rec_td,0,,,,,
player,201611200clt,clt,TodmJo00,rec_long,0,,,,,
player,201611200clt,clt,TodmJo00,fumbles,0,,,,,
player,201611200clt,clt,TodmJo00,fumbles_lost,0,,,,,
player,201611200clt,clt,AlleDw00,pass_cmp,0,,,,,
player,201611200clt,clt,AlleDw00,pass_att,0,,,,,
player,201611200clt,clt,AlleDw00,pass_yds,0,,,,,
player,201611200clt,clt,AlleDw00,pass_td,0,,,,,
player,201611200clt,clt,AlleDw00,pass_int,0,,,,,
player,201611200clt,clt,AlleDw00,pass_sacked,0,,,,,
player,201611200clt,clt,AlleDw00,pass_sacked_yds,0,,,,,
player,201611200clt,clt,AlleDw00,pass_long,0,,,,,
player,201611200clt,clt,AlleDw00,pass_rating,,,,,,
player,201611200clt,clt,AlleDw00,rush_att,0,,,,,
player,201611200clt,clt,AlleDw00,rush_yds,0,,,,,
player,201611200clt,clt,AlleDw00,rush_td,0,,,,,
player,201611200clt,clt,AlleDw00,rush_long,0,,,,,
player,201611200clt,clt,AlleDw00,targets,2,,,,,
player,201611200clt,clt,AlleDw00,rec,0,,,,,
player,201611200clt,clt,AlleDw00,rec_yds,0,,,,,
player,201611200clt,clt,AlleDw00,rec_td,0,,,,,
player,201611200clt,clt,AlleDw00,rec_long,0,,,,,
player,201611200clt,clt,AlleDw00,fumbles,0,,,,,
player,201611200clt,clt,AlleDw00,fumbles_lost,0,,,,,
player,201611200clt,oti,McCaBr99,def_int,1,,,,,
player,201611200clt,oti,McCaBr99,def_int_yds,0,,,,,
player,201611200clt,oti,McCaBr99,def_int_td,0,,,,,
player,201611200clt,oti,McCaBr99,def_int_long,0,,,,,
player,201611200clt,oti,McCaBr99,pass_defended,2,,,,,
player,201611200clt,oti,McCaBr99,sacks,0.0,,,,,
player,201611200clt,oti,McCaBr99,tackles_combined,0,,,,,
player,201611200clt,oti,McCaBr99,tackles_solo,0,,,,,
player,201611200clt,oti,McCaBr99,tackles_assists,0,,,,,
player,201611200clt,oti,McCaBr99,tackles_loss,0,,,,,
player,201611200clt,oti,McCaBr99,qb_hits,0,,,,,
player,201611200clt,oti,McCaBr99,fumbles_rec,0,,,,,
player,201611200clt,oti,McCaBr99,fumbles_rec_yds,0,,,,,
player,201611200clt,oti,McCaBr99,fumbles_rec_td,0,,,,,
player,201611200clt,oti,McCaBr99,fumbles_forced,0,,,,,
player,201611200clt,oti,MorgDe99,def_int,0,,,,,
player,201611200clt,oti,MorgDe99,def_int_yds,0,,,,,
player,201611200clt,oti,MorgDe99,def_int_td,0,,,,,
player,201611200clt,oti,MorgDe99,def_int_long,0,,,,,
player,201611200clt,oti,MorgDe99,pass_defended,0,,,,,
player,201611200clt,oti,MorgDe99,sacks,1.5,,,,,
player,201611200clt,oti,MorgDe99,tackles_combined,4,,,,,
player,201611200clt,oti,MorgDe99,tackles_solo,2,,,,,
player,201611200clt,oti,MorgDe99,tackles_assists,2,,,,,
player,201611200clt,oti,MorgDe99,tackles_loss,1,,,,,
player,201611200clt,oti,MorgDe99,qb_hits,6,,,,,
player,201611200clt,oti,MorgDe99,fumbles_rec,0,,,,,
player,201611200clt,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201611200clt,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201611200clt,oti,MorgDe99,fumbles_forced,0,,,,,
player,201611200clt,oti,JohnAu01,def_int,0,,,,,
player,201611200clt,oti,JohnAu01,def_int_yds,0,,,,,
player,201611200clt,oti,JohnAu01,def_int_td,0,,,,,
player,201611200clt,oti,JohnAu01,def_int_long,0,,,,,
player,201611200clt,oti,JohnAu01,pass_defended,0,,,,,
player,201611200clt,oti,JohnAu01,sacks,0.5,,,,,
player,201611200clt,oti,JohnAu01,tackles_combined,2,,,,,
player,201611200clt,oti,JohnAu01,tackles_solo,0,,,,,
player,201611200clt,oti,JohnAu01,tackles_assists,2,,,,,
player,201611200clt,oti,JohnAu01,tackles_loss,0,,,,,
player,201611200clt,oti,JohnAu01,qb_hits,1,,,,,
player,201611200clt,oti,JohnAu01,fumbles_rec,0,,,,,
player,201611200clt,oti,JohnAu01,fumbles_rec_yds,0,,,,,
player,201611200clt,oti,JohnAu01,fumbles_rec_td,0,,,,,
player,201611200clt,oti,JohnAu01,fumbles_forced,0,,,,,
player,201611200clt,oti,WillAv00,def_int,0,,,,,
player,201611200clt,oti,WillAv00,def_int_yds,0,,,,,
player,201611200clt,oti,WillAv00,def_int_td,0,,,,,
player,201611200clt,oti,WillAv00,def_int_long,0,,,,,
player,201611200clt,oti,WillAv00,pass_defended,0,,,,,
player,201611200clt,oti,WillAv00,sacks,0.0,,,,,
player,201611200clt,oti,WillAv00,tackles_combined,9,,,,,
player,201611200clt,oti,WillAv00,tackles_solo,7,,,,,
player,201611200clt,oti,WillAv00,tackles_assists,2,,,,,
player,201611200clt,oti,WillAv00,tackles_loss,0,,,,,
player,201611200clt,oti,WillAv00,qb_hits,1,,,,,
player,201611200clt,oti,WillAv00,fumbles_rec,0,,,,,
player,201611200clt,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201611200clt,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201611200clt,oti,WillAv00,fumbles_forced,0,,,,,
player,201611200clt,oti,WoodWe20,def_int,0,,,,,
player,201611200clt,oti,WoodWe20,def_int_yds,0,,,,,
player,201611200clt,oti,WoodWe20,def_int_td,0,,,,,
player,201611200clt,oti,WoodWe20,def_int_long,0,,,,,
player,201611200clt,oti,WoodWe20,pass_defended,0,,,,,
player,201611200clt,oti,WoodWe20,sacks,0.0,,,,,
player,201611200clt,oti,WoodWe20,tackles_combined,6,,,,,
player,201611200clt,oti,WoodWe20,tackles_solo,1,,,,,
player,201611200clt,oti,WoodWe20,tackles_assists,5,,,,,
player,201611200clt,oti,WoodWe20,tackles_loss,0,,,,,
player,201611200clt,oti,WoodWe20,qb_hits,0,,,,,
player,201611200clt,oti,WoodWe20,fumbles_rec,0,,,,,
player,201611200clt,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201611200clt,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201611200clt,oti,WoodWe20,fumbles_forced,0,,,,,
player,201611200clt,oti,OrakBr99,def_int,0,,,,,
player,201611200clt,oti,OrakBr99,def_int_yds,0,,,,,
player,201611200clt,oti,OrakBr99,def_int_td,0,,,,,
player,201611200clt,oti,OrakBr99,def_int_long,0,,,,,
player,201611200clt,oti,OrakBr99,pass_defended,1,,,,,
player,201611200clt,oti,OrakBr99,sacks,0.0,,,,,
player,201611200clt,oti,OrakBr99,tackles_combined,5,,,,,
player,201611200clt,oti,OrakBr99,tackles_solo,5,,,,,
player,201611200clt,oti,OrakBr99,tackles_assists,0,,,,,
player,201611200clt,oti,OrakBr99,tackles_loss,0,,,,,
player,201611200clt,oti,OrakBr99,qb_hits,1,,,,,
player,201611200clt,oti,OrakBr99,fumbles_rec,0,,,,,
player,201611200clt,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201611200clt,oti,OrakBr99,fumbles_rec_td,0,,,,,
