game,2016,8,20161030,201610300clt,kan,"Kansas City Chiefs",30,clt,"Indianapolis Colts",14
player,201610300clt,kan,SmitAl03,rush_att,2,,,,,
player,201610300clt,kan,SmitAl03,rush_yds,9,,,,,
player,201610300clt,kan,SmitAl03,rush_td,0,,,,,
player,201610300clt,kan,SmitAl03,rush_long,8,,,,,
player,201610300clt,kan,SmitAl03,targets,0,,,,,
player,201610300clt,kan,SmitAl03,rec,0,,,,,
player,201610300clt,kan,SmitAl03,rec_yds,0,,,,,
player,201610300clt,kan,SmitAl03,rec_td,0,,,,,
player,201610300clt,kan,SmitAl03,rec_long,0,,,,,
player,201610300clt,kan,SmitAl03,fumbles,0,,,,,
player,201610300clt,kan,SmitAl03,fumbles_lost,0,,,,,
player,201610300clt,kan,WestCh01,pass_cmp,0,,,,,
player,201610300clt,kan,WestCh01,pass_att,0,,,,,
player,201610300clt,kan,WestCh01,pass_yds,0,,,,,
player,201610300clt,kan,WestCh01,pass_td,0,,,,,
player,201610300clt,kan,WestCh01,pass_int,0,,,,,
player,201610300clt,kan,WestCh01,pass_sacked,0,,,,,
player,201610300clt,kan,WestCh01,pass_sacked_yds,0,,,,,
player,201610300clt,kan,WestCh01,pass_long,0,,,,,
player,201610300clt,kan,WestCh01,pass_rating,,,,,,
player,201610300clt,kan,WestCh01,rush_att,14,,,,,
player,201610300clt,kan,WestCh01,rush_yds,52,,,,,
player,201610300clt,kan,WestCh01,rush_td,0,,,,,
player,201610300clt,kan,WestCh01,rush_long,18,,,,,
player,201610300clt,kan,WestCh01,targets,3,,,,,
player,201610300clt,kan,WestCh01,rec,2,,,,,
player,201610300clt,kan,WestCh01,rec_yds,8,,,,,
player,201610300clt,kan,WestCh01,rec_td,0,,,,,
player,201610300clt,kan,WestCh01,rec_long,6,,,,,
player,201610300clt,kan,WestCh01,fumbles,0,,,,,
player,201610300clt,kan,WestCh01,fumbles_lost,0,,,,,
player,201610300clt,kan,WareSp00,pass_cmp,0,,,,,
player,201610300clt,kan,WareSp00,pass_att,0,,,,,
player,201610300clt,kan,WareSp00,pass_yds,0,,,,,
player,201610300clt,kan,WareSp00,pass_td,0,,,,,
player,201610300clt,kan,WareSp00,pass_int,0,,,,,
player,201610300clt,kan,WareSp00,pass_sacked,0,,,,,
player,201610300clt,kan,WareSp00,pass_sacked_yds,0,,,,,
player,201610300clt,kan,WareSp00,pass_long,0,,,,,
player,201610300clt,kan,WareSp00,pass_rating,,,,,,
player,201610300clt,kan,WareSp00,rush_att,7,,,,,
player,201610300clt,kan,WareSp00,rush_yds,19,,,,,
player,201610300clt,kan,WareSp00,rush_td,0,,,,,
player,201610300clt,kan,WareSp00,rush_long,7,,,,,
player,201610300clt,kan,WareSp00,targets,2,,,,,
player,201610300clt,kan,WareSp00,rec,2,,,,,
player,201610300clt,kan,WareSp00,rec_yds,28,,,,,
player,201610300clt,kan,WareSp00,rec_td,0,,,,,
player,201610300clt,kan,WareSp00,rec_long,23,,,,,
player,201610300clt,kan,WareSp00,fumbles,0,,,,,
player,201610300clt,kan,WareSp00,fumbles_lost,0,,,,,
player,201610300clt,kan,HillTy00,pass_cmp,0,,,,,
player,201610300clt,kan,HillTy00,pass_att,0,,,,,
player,201610300clt,kan,HillTy00,pass_yds,0,,,,,
player,201610300clt,kan,HillTy00,pass_td,0,,,,,
player,201610300clt,kan,HillTy00,pass_int,0,,,,,
player,201610300clt,kan,HillTy00,pass_sacked,0,,,,,
player,201610300clt,kan,HillTy00,pass_sacked_yds,0,,,,,
player,201610300clt,kan,HillTy00,pass_long,0,,,,,
player,201610300clt,kan,HillTy00,pass_rating,,,,,,
player,201610300clt,kan,HillTy00,rush_att,1,,,,,
player,201610300clt,kan,HillTy00,rush_yds,7,,,,,
player,201610300clt,kan,HillTy00,rush_td,0,,,,,
player,201610300clt,kan,HillTy00,rush_long,7,,,,,
player,201610300clt,kan,HillTy00,targets,6,,,,,
player,201610300clt,kan,HillTy00,rec,5,,,,,
player,201610300clt,kan,HillTy00,rec_yds,98,,,,,
player,201610300clt,kan,HillTy00,rec_td,1,,,,,
player,201610300clt,kan,HillTy00,rec_long,49,,,,,
player,201610300clt,kan,HillTy00,fumbles,0,,,,,
player,201610300clt,kan,HillTy00,fumbles_lost,0,,,,,
player,201610300clt,kan,ThomDe05,pass_cmp,0,,,,,
player,201610300clt,kan,ThomDe05,pass_att,0,,,,,
player,201610300clt,kan,ThomDe05,pass_yds,0,,,,,
player,201610300clt,kan,ThomDe05,pass_td,0,,,,,
player,201610300clt,kan,ThomDe05,pass_int,0,,,,,
player,201610300clt,kan,ThomDe05,pass_sacked,0,,,,,
player,201610300clt,kan,ThomDe05,pass_sacked_yds,0,,,,,
player,201610300clt,kan,ThomDe05,pass_long,0,,,,,
player,201610300clt,kan,ThomDe05,pass_rating,,,,,,
player,201610300clt,kan,ThomDe05,rush_att,2,,,,,
player,201610300clt,kan,ThomDe05,rush_yds,2,,,,,
player,201610300clt,kan,ThomDe05,rush_td,0,,,,,
player,201610300clt,kan,ThomDe05,rush_long,3,,,,,
player,201610300clt,kan,ThomDe05,targets,1,,,,,
player,201610300clt,kan,ThomDe05,rec,0,,,,,
player,201610300clt,kan,ThomDe05,rec_yds,0,,,,,
player,201610300clt,kan,ThomDe05,rec_td,0,,,,,
player,201610300clt,kan,ThomDe05,rec_long,0,,,,,
player,201610300clt,kan,ThomDe05,fumbles,0,,,,,
player,201610300clt,kan,ThomDe05,fumbles_lost,0,,,,,
player,201610300clt,kan,KelcTr00,pass_cmp,0,,,,,
player,201610300clt,kan,KelcTr00,pass_att,0,,,,,
player,201610300clt,kan,KelcTr00,pass_yds,0,,,,,
player,201610300clt,kan,KelcTr00,pass_td,0,,,,,
player,201610300clt,kan,KelcTr00,pass_int,0,,,,,
player,201610300clt,kan,KelcTr00,pass_sacked,0,,,,,
player,201610300clt,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201610300clt,kan,KelcTr00,pass_long,0,,,,,
player,201610300clt,kan,KelcTr00,pass_rating,,,,,,
player,201610300clt,kan,KelcTr00,rush_att,0,,,,,
player,201610300clt,kan,KelcTr00,rush_yds,0,,,,,
player,201610300clt,kan,KelcTr00,rush_td,0,,,,,
player,201610300clt,kan,KelcTr00,rush_long,0,,,,,
player,201610300clt,kan,KelcTr00,targets,10,,,,,
player,201610300clt,kan,KelcTr00,rec,7,,,,,
player,201610300clt,kan,KelcTr00,rec_yds,101,,,,,
player,201610300clt,kan,KelcTr00,rec_td,1,,,,,
player,201610300clt,kan,KelcTr00,rec_long,21,,,,,
player,201610300clt,kan,KelcTr00,fumbles,0,,,,,
player,201610300clt,kan,KelcTr00,fumbles_lost,0,,,,,
player,201610300clt,kan,ConlCh00,pass_cmp,0,,,,,
player,201610300clt,kan,ConlCh00,pass_att,0,,,,,
player,201610300clt,kan,ConlCh00,pass_yds,0,,,,,
player,201610300clt,kan,ConlCh00,pass_td,0,,,,,
player,201610300clt,kan,ConlCh00,pass_int,0,,,,,
player,201610300clt,kan,ConlCh00,pass_sacked,0,,,,,
player,201610300clt,kan,ConlCh00,pass_sacked_yds,0,,,,,
player,201610300clt,kan,ConlCh00,pass_long,0,,,,,
player,201610300clt,kan,ConlCh00,pass_rating,,,,,,
player,201610300clt,kan,ConlCh00,rush_att,0,,,,,
player,201610300clt,kan,ConlCh00,rush_yds,0,,,,,
player,201610300clt,kan,ConlCh00,rush_td,0,,,,,
player,201610300clt,kan,ConlCh00,rush_long,0,,,,,
player,201610300clt,kan,ConlCh00,targets,5,,,,,
player,201610300clt,kan,ConlCh00,rec,3,,,,,
player,201610300clt,kan,ConlCh00,rec_yds,59,,,,,
player,201610300clt,kan,ConlCh00,rec_td,0,,,,,
player,201610300clt,kan,ConlCh00,rec_long,33,,,,,
player,201610300clt,kan,ConlCh00,fumbles,0,,,,,
player,201610300clt,kan,ConlCh00,fumbles_lost,0,,,,,
player,201610300clt,kan,MaclJe00,pass_cmp,0,,,,,
player,201610300clt,kan,MaclJe00,pass_att,0,,,,,
player,201610300clt,kan,MaclJe00,pass_yds,0,,,,,
player,201610300clt,kan,MaclJe00,pass_td,0,,,,,
player,201610300clt,kan,MaclJe00,pass_int,0,,,,,
player,201610300clt,kan,MaclJe00,pass_sacked,0,,,,,
player,201610300clt,kan,MaclJe00,pass_sacked_yds,0,,,,,
player,201610300clt,kan,MaclJe00,pass_long,0,,,,,
player,201610300clt,kan,MaclJe00,pass_rating,,,,,,
player,201610300clt,kan,MaclJe00,rush_att,0,,,,,
player,201610300clt,kan,MaclJe00,rush_yds,0,,,,,
player,201610300clt,kan,MaclJe00,rush_td,0,,,,,
player,201610300clt,kan,MaclJe00,rush_long,0,,,,,
player,201610300clt,kan,MaclJe00,targets,10,,,,,
player,201610300clt,kan,MaclJe00,rec,3,,,,,
player,201610300clt,kan,MaclJe00,rec_yds,43,,,,,
player,201610300clt,kan,MaclJe00,rec_td,1,,,,,
player,201610300clt,kan,MaclJe00,rec_long,28,,,,,
player,201610300clt,kan,MaclJe00,fumbles,0,,,,,
player,201610300clt,kan,MaclJe00,fumbles_lost,0,,,,,
player,201610300clt,kan,HarrDe03,pass_cmp,0,,,,,
player,201610300clt,kan,HarrDe03,pass_att,0,,,,,
player,201610300clt,kan,HarrDe03,pass_yds,0,,,,,
player,201610300clt,kan,HarrDe03,pass_td,0,,,,,
player,201610300clt,kan,HarrDe03,pass_int,0,,,,,
player,201610300clt,kan,HarrDe03,pass_sacked,0,,,,,
player,201610300clt,kan,HarrDe03,pass_sacked_yds,0,,,,,
player,201610300clt,kan,HarrDe03,pass_long,0,,,,,
player,201610300clt,kan,HarrDe03,pass_rating,,,,,,
player,201610300clt,kan,HarrDe03,rush_att,0,,,,,
player,201610300clt,kan,HarrDe03,rush_yds,0,,,,,
player,201610300clt,kan,HarrDe03,rush_td,0,,,,,
player,201610300clt,kan,HarrDe03,rush_long,0,,,,,
player,201610300clt,kan,HarrDe03,targets,4,,,,,
player,201610300clt,kan,HarrDe03,rec,3,,,,,
player,201610300clt,kan,HarrDe03,rec_yds,13,,,,,
player,201610300clt,kan,HarrDe03,rec_td,0,,,,,
player,201610300clt,kan,HarrDe03,rec_long,12,,,,,
player,201610300clt,kan,HarrDe03,fumbles,0,,,,,
player,201610300clt,kan,HarrDe03,fumbles_lost,0,,,,,
player,201610300clt,clt,LuckAn00,pass_cmp,19,,,,,
player,201610300clt,clt,LuckAn00,pass_att,35,,,,,
player,201610300clt,clt,LuckAn00,pass_yds,210,,,,,
player,201610300clt,clt,LuckAn00,pass_td,2,,,,,
player,201610300clt,clt,LuckAn00,pass_int,1,,,,,
player,201610300clt,clt,LuckAn00,pass_sacked,6,,,,,
player,201610300clt,clt,LuckAn00,pass_sacked_yds,38,,,,,
player,201610300clt,clt,LuckAn00,pass_long,20,,,,,
player,201610300clt,clt,LuckAn00,pass_rating,79.5,,,,,
player,201610300clt,clt,LuckAn00,rush_att,9,,,,,
player,201610300clt,clt,LuckAn00,rush_yds,60,,,,,
player,201610300clt,clt,LuckAn00,rush_td,0,,,,,
player,201610300clt,clt,LuckAn00,rush_long,17,,,,,
player,201610300clt,clt,LuckAn00,targets,0,,,,,
player,201610300clt,clt,LuckAn00,rec,0,,,,,
player,201610300clt,clt,LuckAn00,rec_yds,0,,,,,
player,201610300clt,clt,LuckAn00,rec_td,0,,,,,
player,201610300clt,clt,LuckAn00,rec_long,0,,,,,
player,201610300clt,clt,LuckAn00,fumbles,1,,,,,
player,201610300clt,clt,LuckAn00,fumbles_lost,1,,,,,
player,201610300clt,clt,GoreFr00,pass_cmp,0,,,,,
player,201610300clt,clt,GoreFr00,pass_att,0,,,,,
player,201610300clt,clt,GoreFr00,pass_yds,0,,,,,
player,201610300clt,clt,GoreFr00,pass_td,0,,,,,
player,201610300clt,clt,GoreFr00,pass_int,0,,,,,
player,201610300clt,clt,GoreFr00,pass_sacked,0,,,,,
player,201610300clt,clt,GoreFr00,pass_sacked_yds,0,,,,,
player,201610300clt,clt,GoreFr00,pass_long,0,,,,,
player,201610300clt,clt,GoreFr00,pass_rating,,,,,,
player,201610300clt,clt,GoreFr00,rush_att,9,,,,,
player,201610300clt,clt,GoreFr00,rush_yds,37,,,,,
player,201610300clt,clt,GoreFr00,rush_td,0,,,,,
player,201610300clt,clt,GoreFr00,rush_long,11,,,,,
player,201610300clt,clt,GoreFr00,targets,3,,,,,
player,201610300clt,clt,GoreFr00,rec,2,,,,,
player,201610300clt,clt,GoreFr00,rec_yds,25,,,,,
player,201610300clt,clt,GoreFr00,rec_td,1,,,,,
player,201610300clt,clt,GoreFr00,rec_long,18,,,,,
player,201610300clt,clt,GoreFr00,fumbles,0,,,,,
player,201610300clt,clt,GoreFr00,fumbles_lost,0,,,,,
player,201610300clt,clt,TurbRo00,pass_cmp,0,,,,,
player,201610300clt,clt,TurbRo00,pass_att,0,,,,,
player,201610300clt,clt,TurbRo00,pass_yds,0,,,,,
player,201610300clt,clt,TurbRo00,pass_td,0,,,,,
player,201610300clt,clt,TurbRo00,pass_int,0,,,,,
player,201610300clt,clt,TurbRo00,pass_sacked,0,,,,,
player,201610300clt,clt,TurbRo00,pass_sacked_yds,0,,,,,
player,201610300clt,clt,TurbRo00,pass_long,0,,,,,
player,201610300clt,clt,TurbRo00,pass_rating,,,,,,
player,201610300clt,clt,TurbRo00,rush_att,2,,,,,
player,201610300clt,clt,TurbRo00,rush_yds,9,,,,,
player,201610300clt,clt,TurbRo00,rush_td,0,,,,,
player,201610300clt,clt,TurbRo00,rush_long,7,,,,,
player,201610300clt,clt,TurbRo00,targets,3,,,,,
player,201610300clt,clt,TurbRo00,rec,3,,,,,
player,201610300clt,clt,TurbRo00,rec_yds,25,,,,,
player,201610300clt,clt,TurbRo00,rec_td,0,,,,,
player,201610300clt,clt,TurbRo00,rec_long,11,,,,,
player,201610300clt,clt,TurbRo00,fumbles,0,,,,,
player,201610300clt,clt,TurbRo00,fumbles_lost,0,,,,,
player,201610300clt,clt,DoylJa00,pass_cmp,0,,,,,
player,201610300clt,clt,DoylJa00,pass_att,0,,,,,
player,201610300clt,clt,DoylJa00,pass_yds,0,,,,,
player,201610300clt,clt,DoylJa00,pass_td,0,,,,,
player,201610300clt,clt,DoylJa00,pass_int,0,,,,,
player,201610300clt,clt,DoylJa00,pass_sacked,0,,,,,
player,201610300clt,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201610300clt,clt,DoylJa00,pass_long,0,,,,,
player,201610300clt,clt,DoylJa00,pass_rating,,,,,,
player,201610300clt,clt,DoylJa00,rush_att,0,,,,,
player,201610300clt,clt,DoylJa00,rush_yds,0,,,,,
player,201610300clt,clt,DoylJa00,rush_td,0,,,,,
player,201610300clt,clt,DoylJa00,rush_long,0,,,,,
player,201610300clt,clt,DoylJa00,targets,3,,,,,
player,201610300clt,clt,DoylJa00,rec,2,,,,,
player,201610300clt,clt,DoylJa00,rec_yds,36,,,,,
player,201610300clt,clt,DoylJa00,rec_td,0,,,,,
player,201610300clt,clt,DoylJa00,rec_long,20,,,,,
player,201610300clt,clt,DoylJa00,fumbles,0,,,,,
player,201610300clt,clt,DoylJa00,fumbles_lost,0,,,,,
player,201610300clt,clt,DorsPh00,pass_cmp,0,,,,,
player,201610300clt,clt,DorsPh00,pass_att,0,,,,,
player,201610300clt,clt,DorsPh00,pass_yds,0,,,,,
player,201610300clt,clt,DorsPh00,pass_td,0,,,,,
player,201610300clt,clt,DorsPh00,pass_int,0,,,,,
player,201610300clt,clt,DorsPh00,pass_sacked,0,,,,,
player,201610300clt,clt,DorsPh00,pass_sacked_yds,0,,,,,
player,201610300clt,clt,DorsPh00,pass_long,0,,,,,
player,201610300clt,clt,DorsPh00,pass_rating,,,,,,
player,201610300clt,clt,DorsPh00,rush_att,0,,,,,
player,201610300clt,clt,DorsPh00,rush_yds,0,,,,,
player,201610300clt,clt,DorsPh00,rush_td,0,,,,,
player,201610300clt,clt,DorsPh00,rush_long,0,,,,,
player,201610300clt,clt,DorsPh00,targets,5,,,,,
player,201610300clt,clt,DorsPh00,rec,5,,,,,
player,201610300clt,clt,DorsPh00,rec_yds,33,,,,,
player,201610300clt,clt,DorsPh00,rec_td,0,,,,,
player,201610300clt,clt,DorsPh00,rec_long,13,,,,,
player,201610300clt,clt,DorsPh00,fumbles,1,,,,,
player,201610300clt,clt,DorsPh00,fumbles_lost,0,,,,,
player,201610300clt,clt,SwooEr00,pass_cmp,0,,,,,
player,201610300clt,clt,SwooEr00,pass_att,0,,,,,
player,201610300clt,clt,SwooEr00,pass_yds,0,,,,,
player,201610300clt,clt,SwooEr00,pass_td,0,,,,,
player,201610300clt,clt,SwooEr00,pass_int,0,,,,,
player,201610300clt,clt,SwooEr00,pass_sacked,0,,,,,
player,201610300clt,clt,SwooEr00,pass_sacked_yds,0,,,,,
player,201610300clt,clt,SwooEr00,pass_long,0,,,,,
player,201610300clt,clt,SwooEr00,pass_rating,,,,,,
player,201610300clt,clt,SwooEr00,rush_att,0,,,,,
player,201610300clt,clt,SwooEr00,rush_yds,0,,,,,
player,201610300clt,clt,SwooEr00,rush_td,0,,,,,
player,201610300clt,clt,SwooEr00,rush_long,0,,,,,
player,201610300clt,clt,SwooEr00,targets,3,,,,,
player,201610300clt,clt,SwooEr00,rec,2,,,,,
player,201610300clt,clt,SwooEr00,rec_yds,30,,,,,
player,201610300clt,clt,SwooEr00,rec_td,0,,,,,
player,201610300clt,clt,SwooEr00,rec_long,16,,,,,
player,201610300clt,clt,SwooEr00,fumbles,0,,,,,
player,201610300clt,clt,SwooEr00,fumbles_lost,0,,,,,
player,201610300clt,clt,HiltT.00,pass_cmp,0,,,,,
player,201610300clt,clt,HiltT.00,pass_att,0,,,,,
player,201610300clt,clt,HiltT.00,pass_yds,0,,,,,
player,201610300clt,clt,HiltT.00,pass_td,0,,,,,
player,201610300clt,clt,HiltT.00,pass_int,0,,,,,
player,201610300clt,clt,HiltT.00,pass_sacked,0,,,,,
player,201610300clt,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201610300clt,clt,HiltT.00,pass_long,0,,,,,
player,201610300clt,clt,HiltT.00,pass_rating,,,,,,
player,201610300clt,clt,HiltT.00,rush_att,0,,,,,
player,201610300clt,clt,HiltT.00,rush_yds,0,,,,,
player,201610300clt,clt,HiltT.00,rush_td,0,,,,,
player,201610300clt,clt,HiltT.00,rush_long,0,,,,,
player,201610300clt,clt,HiltT.00,targets,6,,,,,
player,201610300clt,clt,HiltT.00,rec,1,,,,,
player,201610300clt,clt,HiltT.00,rec_yds,20,,,,,
player,201610300clt,clt,HiltT.00,rec_td,0,,,,,
player,201610300clt,clt,HiltT.00,rec_long,20,,,,,
player,201610300clt,clt,HiltT.00,fumbles,0,,,,,
player,201610300clt,clt,HiltT.00,fumbles_lost,0,,,,,
player,201610300clt,clt,StreDe00,pass_cmp,0,,,,,
player,201610300clt,clt,StreDe00,pass_att,0,,,,,
player,201610300clt,clt,StreDe00,pass_yds,0,,,,,
player,201610300clt,clt,StreDe00,pass_td,0,,,,,
player,201610300clt,clt,StreDe00,pass_int,0,,,,,
player,201610300clt,clt,StreDe00,pass_sacked,0,,,,,
player,201610300clt,clt,StreDe00,pass_sacked_yds,0,,,,,
player,201610300clt,clt,StreDe00,pass_long,0,,,,,
player,201610300clt,clt,StreDe00,pass_rating,,,,,,
player,201610300clt,clt,StreDe00,rush_att,0,,,,,
player,201610300clt,clt,StreDe00,rush_yds,0,,,,,
player,201610300clt,clt,StreDe00,rush_td,0,,,,,
player,201610300clt,clt,StreDe00,rush_long,0,,,,,
player,201610300clt,clt,StreDe00,targets,3,,,,,
player,201610300clt,clt,StreDe00,rec,0,,,,,
player,201610300clt,clt,StreDe00,rec_yds,0,,,,,
player,201610300clt,clt,StreDe00,rec_td,0,,,,,
player,201610300clt,clt,StreDe00,rec_long,0,,,,,
player,201610300clt,clt,StreDe00,fumbles,0,,,,,
player,201610300clt,clt,StreDe00,fumbles_lost,0,,,,,
player,201610300clt,clt,MoncDo00,pass_cmp,0,,,,,
player,201610300clt,clt,MoncDo00,pass_att,0,,,,,
player,201610300clt,clt,MoncDo00,pass_yds,0,,,,,
player,201610300clt,clt,MoncDo00,pass_td,0,,,,,
player,201610300clt,clt,MoncDo00,pass_int,0,,,,,
player,201610300clt,clt,MoncDo00,pass_sacked,0,,,,,
player,201610300clt,clt,MoncDo00,pass_sacked_yds,0,,,,,
player,201610300clt,clt,MoncDo00,pass_long,0,,,,,
player,201610300clt,clt,MoncDo00,pass_rating,,,,,,
player,201610300clt,clt,MoncDo00,rush_att,1,,,,,
player,201610300clt,clt,MoncDo00,rush_yds,-1,,,,,
player,201610300clt,clt,MoncDo00,rush_td,0,,,,,
player,201610300clt,clt,MoncDo00,rush_long,-1,,,,,
player,201610300clt,clt,MoncDo00,targets,9,,,,,
player,201610300clt,clt,MoncDo00,rec,4,,,,,
player,201610300clt,clt,MoncDo00,rec_yds,41,,,,,
player,201610300clt,clt,MoncDo00,rec_td,1,,,,,
player,201610300clt,clt,MoncDo00,rec_long,15,,,,,
player,201610300clt,clt,MoncDo00,fumbles,0,,,,,
player,201610300clt,clt,MoncDo00,fumbles_lost,0,,,,,
player,201610300clt,kan,GainPh00,def_int,1,,,,,
player,201610300clt,kan,GainPh00,def_int_yds,0,,,,,
player,201610300clt,kan,GainPh00,def_int_td,0,,,,,
player,201610300clt,kan,GainPh00,def_int_long,0,,,,,
player,201610300clt,kan,GainPh00,pass_defended,2,,,,,
player,201610300clt,kan,GainPh00,sacks,0.0,,,,,
player,201610300clt,kan,GainPh00,tackles_combined,4,,,,,
player,201610300clt,kan,GainPh00,tackles_solo,4,,,,,
player,201610300clt,kan,GainPh00,tackles_assists,0,,,,,
player,201610300clt,kan,GainPh00,tackles_loss,0,,,,,
player,201610300clt,kan,GainPh00,qb_hits,0,,,,,
player,201610300clt,kan,GainPh00,fumbles_rec,0,,,,,
player,201610300clt,kan,GainPh00,fumbles_rec_yds,0,,,,,
player,201610300clt,kan,GainPh00,fumbles_rec_td,0,,,,,
player,201610300clt,kan,GainPh00,fumbles_forced,0,,,,,
player,201610300clt,kan,FordDe00,def_int,0,,,,,
player,201610300clt,kan,FordDe00,def_int_yds,0,,,,,
player,201610300clt,kan,FordDe00,def_int_td,0,,,,,
player,201610300clt,kan,FordDe00,def_int_long,0,,,,,
player,201610300clt,kan,FordDe00,pass_defended,0,,,,,
player,201610300clt,kan,FordDe00,sacks,3.5,,,,,
player,201610300clt,kan,FordDe00,tackles_combined,5,,,,,
player,201610300clt,kan,FordDe00,tackles_solo,3,,,,,
player,201610300clt,kan,FordDe00,tackles_assists,2,,,,,
player,201610300clt,kan,FordDe00,tackles_loss,3,,,,,
player,201610300clt,kan,FordDe00,qb_hits,4,,,,,
player,201610300clt,kan,FordDe00,fumbles_rec,0,,,,,
player,201610300clt,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201610300clt,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201610300clt,kan,FordDe00,fumbles_forced,0,,,,,
player,201610300clt,kan,JoneCh09,def_int,0,,,,,
player,201610300clt,kan,JoneCh09,def_int_yds,0,,,,,
player,201610300clt,kan,JoneCh09,def_int_td,0,,,,,
player,201610300clt,kan,JoneCh09,def_int_long,0,,,,,
player,201610300clt,kan,JoneCh09,pass_defended,0,,,,,
player,201610300clt,kan,JoneCh09,sacks,1.0,,,,,
player,201610300clt,kan,JoneCh09,tackles_combined,1,,,,,
player,201610300clt,kan,JoneCh09,tackles_solo,1,,,,,
player,201610300clt,kan,JoneCh09,tackles_assists,0,,,,,
player,201610300clt,kan,JoneCh09,tackles_loss,1,,,,,
player,201610300clt,kan,JoneCh09,qb_hits,2,,,,,
player,201610300clt,kan,JoneCh09,fumbles_rec,0,,,,,
player,201610300clt,kan,JoneCh09,fumbles_rec_yds,0,,,,,
player,201610300clt,kan,JoneCh09,fumbles_rec_td,0,,,,,
player,201610300clt,kan,JoneCh09,fumbles_forced,0,,,,,
player,201610300clt,kan,ZombFr00,def_int,0,,,,,
player,201610300clt,kan,ZombFr00,def_int_yds,0,,,,,
player,201610300clt,kan,ZombFr00,def_int_td,0,,,,,
player,201610300clt,kan,ZombFr00,def_int_long,0,,,,,
player,201610300clt,kan,ZombFr00,pass_defended,0,,,,,
player,201610300clt,kan,ZombFr00,sacks,1.0,,,,,
player,201610300clt,kan,ZombFr00,tackles_combined,1,,,,,
