game,2016,17,20170101,201701010det,gnb,"Green Bay Packers",31,det,"Detroit Lions",24
player,201701010det,det,EbroEr00,pass_sacked,0,,,,,
player,201701010det,det,EbroEr00,pass_sacked_yds,0,,,,,
player,201701010det,det,EbroEr00,pass_long,0,,,,,
player,201701010det,det,EbroEr00,pass_rating,,,,,,
player,201701010det,det,EbroEr00,rush_att,0,,,,,
player,201701010det,det,EbroEr00,rush_yds,0,,,,,
player,201701010det,det,EbroEr00,rush_td,0,,,,,
player,201701010det,det,EbroEr00,rush_long,0,,,,,
player,201701010det,det,EbroEr00,targets,6,,,,,
player,201701010det,det,EbroEr00,rec,6,,,,,
player,201701010det,det,EbroEr00,rec_yds,61,,,,,
player,201701010det,det,EbroEr00,rec_td,0,,,,,
player,201701010det,det,EbroEr00,rec_long,19,,,,,
player,201701010det,det,EbroEr00,fumbles,0,,,,,
player,201701010det,det,EbroEr00,fumbles_lost,0,,,,,
player,201701010det,det,BoldAn00,pass_cmp,0,,,,,
player,201701010det,det,BoldAn00,pass_att,0,,,,,
player,201701010det,det,BoldAn00,pass_yds,0,,,,,
player,201701010det,det,BoldAn00,pass_td,0,,,,,
player,201701010det,det,BoldAn00,pass_int,0,,,,,
player,201701010det,det,BoldAn00,pass_sacked,0,,,,,
player,201701010det,det,BoldAn00,pass_sacked_yds,0,,,,,
player,201701010det,det,BoldAn00,pass_long,0,,,,,
player,201701010det,det,BoldAn00,pass_rating,,,,,,
player,201701010det,det,BoldAn00,rush_att,0,,,,,
player,201701010det,det,BoldAn00,rush_yds,0,,,,,
player,201701010det,det,BoldAn00,rush_td,0,,,,,
player,201701010det,det,BoldAn00,rush_long,0,,,,,
player,201701010det,det,BoldAn00,targets,6,,,,,
player,201701010det,det,BoldAn00,rec,4,,,,,
player,201701010det,det,BoldAn00,rec_yds,57,,,,,
player,201701010det,det,BoldAn00,rec_td,1,,,,,
player,201701010det,det,BoldAn00,rec_long,35,,,,,
player,201701010det,det,BoldAn00,fumbles,0,,,,,
player,201701010det,det,BoldAn00,fumbles_lost,0,,,,,
player,201701010det,det,JoneT.00,pass_cmp,0,,,,,
player,201701010det,det,JoneT.00,pass_att,0,,,,,
player,201701010det,det,JoneT.00,pass_yds,0,,,,,
player,201701010det,det,JoneT.00,pass_td,0,,,,,
player,201701010det,det,JoneT.00,pass_int,0,,,,,
player,201701010det,det,JoneT.00,pass_sacked,0,,,,,
player,201701010det,det,JoneT.00,pass_sacked_yds,0,,,,,
player,201701010det,det,JoneT.00,pass_long,0,,,,,
player,201701010det,det,JoneT.00,pass_rating,,,,,,
player,201701010det,det,JoneT.00,rush_att,0,,,,,
player,201701010det,det,JoneT.00,rush_yds,0,,,,,
player,201701010det,det,JoneT.00,rush_td,0,,,,,
player,201701010det,det,JoneT.00,rush_long,0,,,,,
player,201701010det,det,JoneT.00,targets,4,,,,,
player,201701010det,det,JoneT.00,rec,1,,,,,
player,201701010det,det,JoneT.00,rec_yds,35,,,,,
player,201701010det,det,JoneT.00,rec_td,0,,,,,
player,201701010det,det,JoneT.00,rec_long,35,,,,,
player,201701010det,det,JoneT.00,fumbles,0,,,,,
player,201701010det,det,JoneT.00,fumbles_lost,0,,,,,
player,201701010det,det,RobeAn00,pass_cmp,0,,,,,
player,201701010det,det,RobeAn00,pass_att,0,,,,,
player,201701010det,det,RobeAn00,pass_yds,0,,,,,
player,201701010det,det,RobeAn00,pass_td,0,,,,,
player,201701010det,det,RobeAn00,pass_int,0,,,,,
player,201701010det,det,RobeAn00,pass_sacked,0,,,,,
player,201701010det,det,RobeAn00,pass_sacked_yds,0,,,,,
player,201701010det,det,RobeAn00,pass_long,0,,,,,
player,201701010det,det,RobeAn00,pass_rating,,,,,,
player,201701010det,det,RobeAn00,rush_att,0,,,,,
player,201701010det,det,RobeAn00,rush_yds,0,,,,,
player,201701010det,det,RobeAn00,rush_td,0,,,,,
player,201701010det,det,RobeAn00,rush_long,0,,,,,
player,201701010det,det,RobeAn00,targets,1,,,,,
player,201701010det,det,RobeAn00,rec,0,,,,,
player,201701010det,det,RobeAn00,rec_yds,0,,,,,
player,201701010det,det,RobeAn00,rec_td,0,,,,,
player,201701010det,det,RobeAn00,rec_long,0,,,,,
player,201701010det,det,RobeAn00,fumbles,0,,,,,
player,201701010det,det,RobeAn00,fumbles_lost,0,,,,,
player,201701010det,gnb,HydeMi00,def_int,1,,,,,
player,201701010det,gnb,HydeMi00,def_int_yds,0,,,,,
player,201701010det,gnb,HydeMi00,def_int_td,0,,,,,
player,201701010det,gnb,HydeMi00,def_int_long,0,,,,,
player,201701010det,gnb,HydeMi00,pass_defended,1,,,,,
player,201701010det,gnb,HydeMi00,sacks,0.0,,,,,
player,201701010det,gnb,HydeMi00,tackles_combined,3,,,,,
player,201701010det,gnb,HydeMi00,tackles_solo,3,,,,,
player,201701010det,gnb,HydeMi00,tackles_assists,0,,,,,
player,201701010det,gnb,HydeMi00,tackles_loss,0,,,,,
player,201701010det,gnb,HydeMi00,qb_hits,0,,,,,
player,201701010det,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201701010det,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201701010det,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201701010det,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201701010det,gnb,MartBl01,def_int,0,,,,,
player,201701010det,gnb,MartBl01,def_int_yds,0,,,,,
player,201701010det,gnb,MartBl01,def_int_td,0,,,,,
player,201701010det,gnb,MartBl01,def_int_long,0,,,,,
player,201701010det,gnb,MartBl01,pass_defended,0,,,,,
player,201701010det,gnb,MartBl01,sacks,1.0,,,,,
player,201701010det,gnb,MartBl01,tackles_combined,3,,,,,
player,201701010det,gnb,MartBl01,tackles_solo,3,,,,,
player,201701010det,gnb,MartBl01,tackles_assists,0,,,,,
player,201701010det,gnb,MartBl01,tackles_loss,2,,,,,
player,201701010det,gnb,MartBl01,qb_hits,1,,,,,
player,201701010det,gnb,MartBl01,fumbles_rec,0,,,,,
player,201701010det,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201701010det,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201701010det,gnb,MartBl01,fumbles_forced,0,,,,,
player,201701010det,gnb,PerrNi00,def_int,0,,,,,
player,201701010det,gnb,PerrNi00,def_int_yds,0,,,,,
player,201701010det,gnb,PerrNi00,def_int_td,0,,,,,
player,201701010det,gnb,PerrNi00,def_int_long,0,,,,,
player,201701010det,gnb,PerrNi00,pass_defended,0,,,,,
player,201701010det,gnb,PerrNi00,sacks,1.0,,,,,
player,201701010det,gnb,PerrNi00,tackles_combined,2,,,,,
player,201701010det,gnb,PerrNi00,tackles_solo,1,,,,,
player,201701010det,gnb,PerrNi00,tackles_assists,1,,,,,
player,201701010det,gnb,PerrNi00,tackles_loss,1,,,,,
player,201701010det,gnb,PerrNi00,qb_hits,2,,,,,
player,201701010det,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201701010det,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201701010det,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201701010det,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201701010det,gnb,ClinHa00,def_int,0,,,,,
player,201701010det,gnb,ClinHa00,def_int_yds,0,,,,,
player,201701010det,gnb,ClinHa00,def_int_td,0,,,,,
player,201701010det,gnb,ClinHa00,def_int_long,0,,,,,
player,201701010det,gnb,ClinHa00,pass_defended,0,,,,,
player,201701010det,gnb,ClinHa00,sacks,0.0,,,,,
player,201701010det,gnb,ClinHa00,tackles_combined,7,,,,,
player,201701010det,gnb,ClinHa00,tackles_solo,6,,,,,
player,201701010det,gnb,ClinHa00,tackles_assists,1,,,,,
player,201701010det,gnb,ClinHa00,tackles_loss,0,,,,,
player,201701010det,gnb,ClinHa00,qb_hits,0,,,,,
player,201701010det,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201701010det,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201701010det,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201701010det,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201701010det,gnb,RandDa00,def_int,0,,,,,
player,201701010det,gnb,RandDa00,def_int_yds,0,,,,,
player,201701010det,gnb,RandDa00,def_int_td,0,,,,,
player,201701010det,gnb,RandDa00,def_int_long,0,,,,,
player,201701010det,gnb,RandDa00,pass_defended,0,,,,,
player,201701010det,gnb,RandDa00,sacks,0.0,,,,,
player,201701010det,gnb,RandDa00,tackles_combined,6,,,,,
player,201701010det,gnb,RandDa00,tackles_solo,5,,,,,
player,201701010det,gnb,RandDa00,tackles_assists,1,,,,,
player,201701010det,gnb,RandDa00,tackles_loss,0,,,,,
player,201701010det,gnb,RandDa00,qb_hits,0,,,,,
player,201701010det,gnb,RandDa00,fumbles_rec,0,,,,,
player,201701010det,gnb,RandDa00,fumbles_rec_yds,0,,,,,
player,201701010det,gnb,RandDa00,fumbles_rec_td,0,,,,,
player,201701010det,gnb,RandDa00,fumbles_forced,0,,,,,
player,201701010det,gnb,BricKe00,def_int,0,,,,,
player,201701010det,gnb,BricKe00,def_int_yds,0,,,,,
player,201701010det,gnb,BricKe00,def_int_td,0,,,,,
player,201701010det,gnb,BricKe00,def_int_long,0,,,,,
player,201701010det,gnb,BricKe00,pass_defended,0,,,,,
player,201701010det,gnb,BricKe00,sacks,0.0,,,,,
player,201701010det,gnb,BricKe00,tackles_combined,5,,,,,
player,201701010det,gnb,BricKe00,tackles_solo,5,,,,,
