game,2016,1,20160911,201609110kan,sdg,"San Diego Chargers",27,kan,"Kansas City Chiefs",33
player,201609110kan,sdg,WoodDa02,pass_sacked,0,,,,,
player,201609110kan,sdg,WoodDa02,pass_sacked_yds,0,,,,,
player,201609110kan,sdg,WoodDa02,pass_long,0,,,,,
player,201609110kan,sdg,WoodDa02,pass_rating,,,,,,
player,201609110kan,sdg,WoodDa02,rush_att,16,,,,,
player,201609110kan,sdg,WoodDa02,rush_yds,89,,,,,
player,201609110kan,sdg,WoodDa02,rush_td,0,,,,,
player,201609110kan,sdg,WoodDa02,rush_long,21,,,,,
player,201609110kan,sdg,WoodDa02,targets,7,,,,,
player,201609110kan,sdg,WoodDa02,rec,5,,,,,
player,201609110kan,sdg,WoodDa02,rec_yds,31,,,,,
player,201609110kan,sdg,WoodDa02,rec_td,1,,,,,
player,201609110kan,sdg,WoodDa02,rec_long,12,,,,,
player,201609110kan,sdg,WoodDa02,fumbles,0,,,,,
player,201609110kan,sdg,WoodDa02,fumbles_lost,0,,,,,
player,201609110kan,sdg,GordMe00,pass_cmp,0,,,,,
player,201609110kan,sdg,GordMe00,pass_att,0,,,,,
player,201609110kan,sdg,GordMe00,pass_yds,0,,,,,
player,201609110kan,sdg,GordMe00,pass_td,0,,,,,
player,201609110kan,sdg,GordMe00,pass_int,0,,,,,
player,201609110kan,sdg,GordMe00,pass_sacked,0,,,,,
player,201609110kan,sdg,GordMe00,pass_sacked_yds,0,,,,,
player,201609110kan,sdg,GordMe00,pass_long,0,,,,,
player,201609110kan,sdg,GordMe00,pass_rating,,,,,,
player,201609110kan,sdg,GordMe00,rush_att,14,,,,,
player,201609110kan,sdg,GordMe00,rush_yds,57,,,,,
player,201609110kan,sdg,GordMe00,rush_td,2,,,,,
player,201609110kan,sdg,GordMe00,rush_long,17,,,,,
player,201609110kan,sdg,GordMe00,targets,0,,,,,
player,201609110kan,sdg,GordMe00,rec,0,,,,,
player,201609110kan,sdg,GordMe00,rec_yds,0,,,,,
player,201609110kan,sdg,GordMe00,rec_td,0,,,,,
player,201609110kan,sdg,GordMe00,rec_long,0,,,,,
player,201609110kan,sdg,GordMe00,fumbles,0,,,,,
player,201609110kan,sdg,GordMe00,fumbles_lost,0,,,,,
player,201609110kan,sdg,WillTy00,pass_cmp,0,,,,,
player,201609110kan,sdg,WillTy00,pass_att,0,,,,,
player,201609110kan,sdg,WillTy00,pass_yds,0,,,,,
player,201609110kan,sdg,WillTy00,pass_td,0,,,,,
player,201609110kan,sdg,WillTy00,pass_int,0,,,,,
player,201609110kan,sdg,WillTy00,pass_sacked,0,,,,,
player,201609110kan,sdg,WillTy00,pass_sacked_yds,0,,,,,
player,201609110kan,sdg,WillTy00,pass_long,0,,,,,
player,201609110kan,sdg,WillTy00,pass_rating,,,,,,
player,201609110kan,sdg,WillTy00,rush_att,0,,,,,
player,201609110kan,sdg,WillTy00,rush_yds,0,,,,,
player,201609110kan,sdg,WillTy00,rush_td,0,,,,,
player,201609110kan,sdg,WillTy00,rush_long,0,,,,,
player,201609110kan,sdg,WillTy00,targets,5,,,,,
player,201609110kan,sdg,WillTy00,rec,2,,,,,
player,201609110kan,sdg,WillTy00,rec_yds,71,,,,,
player,201609110kan,sdg,WillTy00,rec_td,0,,,,,
player,201609110kan,sdg,WillTy00,rec_long,38,,,,,
player,201609110kan,sdg,WillTy00,fumbles,0,,,,,
player,201609110kan,sdg,WillTy00,fumbles_lost,0,,,,,
player,201609110kan,sdg,AlleKe00,pass_cmp,0,,,,,
player,201609110kan,sdg,AlleKe00,pass_att,0,,,,,
player,201609110kan,sdg,AlleKe00,pass_yds,0,,,,,
player,201609110kan,sdg,AlleKe00,pass_td,0,,,,,
player,201609110kan,sdg,AlleKe00,pass_int,0,,,,,
player,201609110kan,sdg,AlleKe00,pass_sacked,0,,,,,
player,201609110kan,sdg,AlleKe00,pass_sacked_yds,0,,,,,
player,201609110kan,sdg,AlleKe00,pass_long,0,,,,,
player,201609110kan,sdg,AlleKe00,pass_rating,,,,,,
player,201609110kan,sdg,AlleKe00,rush_att,0,,,,,
player,201609110kan,sdg,AlleKe00,rush_yds,0,,,,,
player,201609110kan,sdg,AlleKe00,rush_td,0,,,,,
player,201609110kan,sdg,AlleKe00,rush_long,0,,,,,
player,201609110kan,sdg,AlleKe00,targets,7,,,,,
player,201609110kan,sdg,AlleKe00,rec,6,,,,,
player,201609110kan,sdg,AlleKe00,rec_yds,63,,,,,
player,201609110kan,sdg,AlleKe00,rec_td,0,,,,,
player,201609110kan,sdg,AlleKe00,rec_long,15,,,,,
player,201609110kan,sdg,AlleKe00,fumbles,0,,,,,
player,201609110kan,sdg,AlleKe00,fumbles_lost,0,,,,,
player,201609110kan,sdg,BenjTr00,pass_cmp,0,,,,,
player,201609110kan,sdg,BenjTr00,pass_att,0,,,,,
player,201609110kan,sdg,BenjTr00,pass_yds,0,,,,,
player,201609110kan,sdg,BenjTr00,pass_td,0,,,,,
player,201609110kan,sdg,BenjTr00,pass_int,0,,,,,
player,201609110kan,sdg,BenjTr00,pass_sacked,0,,,,,
player,201609110kan,sdg,BenjTr00,pass_sacked_yds,0,,,,,
player,201609110kan,sdg,BenjTr00,pass_long,0,,,,,
player,201609110kan,sdg,BenjTr00,pass_rating,,,,,,
player,201609110kan,sdg,BenjTr00,rush_att,0,,,,,
player,201609110kan,sdg,BenjTr00,rush_yds,0,,,,,
player,201609110kan,sdg,BenjTr00,rush_td,0,,,,,
player,201609110kan,sdg,BenjTr00,rush_long,0,,,,,
player,201609110kan,sdg,BenjTr00,targets,8,,,,,
player,201609110kan,sdg,BenjTr00,rec,7,,,,,
player,201609110kan,sdg,BenjTr00,rec_yds,32,,,,,
player,201609110kan,sdg,BenjTr00,rec_td,0,,,,,
player,201609110kan,sdg,BenjTr00,rec_long,8,,,,,
player,201609110kan,sdg,BenjTr00,fumbles,0,,,,,
player,201609110kan,sdg,BenjTr00,fumbles_lost,0,,,,,
player,201609110kan,sdg,HenrHu00,pass_cmp,0,,,,,
player,201609110kan,sdg,HenrHu00,pass_att,0,,,,,
player,201609110kan,sdg,HenrHu00,pass_yds,0,,,,,
player,201609110kan,sdg,HenrHu00,pass_td,0,,,,,
player,201609110kan,sdg,HenrHu00,pass_int,0,,,,,
player,201609110kan,sdg,HenrHu00,pass_sacked,0,,,,,
player,201609110kan,sdg,HenrHu00,pass_sacked_yds,0,,,,,
player,201609110kan,sdg,HenrHu00,pass_long,0,,,,,
player,201609110kan,sdg,HenrHu00,pass_rating,,,,,,
player,201609110kan,sdg,HenrHu00,rush_att,0,,,,,
player,201609110kan,sdg,HenrHu00,rush_yds,0,,,,,
player,201609110kan,sdg,HenrHu00,rush_td,0,,,,,
player,201609110kan,sdg,HenrHu00,rush_long,0,,,,,
player,201609110kan,sdg,HenrHu00,targets,2,,,,,
player,201609110kan,sdg,HenrHu00,rec,1,,,,,
player,201609110kan,sdg,HenrHu00,rec_yds,20,,,,,
player,201609110kan,sdg,HenrHu00,rec_td,0,,,,,
player,201609110kan,sdg,HenrHu00,rec_long,20,,,,,
player,201609110kan,sdg,HenrHu00,fumbles,0,,,,,
player,201609110kan,sdg,HenrHu00,fumbles_lost,0,,,,,
player,201609110kan,sdg,GateAn00,pass_cmp,0,,,,,
player,201609110kan,sdg,GateAn00,pass_att,0,,,,,
player,201609110kan,sdg,GateAn00,pass_yds,0,,,,,
player,201609110kan,sdg,GateAn00,pass_td,0,,,,,
player,201609110kan,sdg,GateAn00,pass_int,0,,,,,
player,201609110kan,sdg,GateAn00,pass_sacked,0,,,,,
player,201609110kan,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201609110kan,sdg,GateAn00,pass_long,0,,,,,
player,201609110kan,sdg,GateAn00,pass_rating,,,,,,
player,201609110kan,sdg,GateAn00,rush_att,0,,,,,
player,201609110kan,sdg,GateAn00,rush_yds,0,,,,,
player,201609110kan,sdg,GateAn00,rush_td,0,,,,,
player,201609110kan,sdg,GateAn00,rush_long,0,,,,,
player,201609110kan,sdg,GateAn00,targets,4,,,,,
player,201609110kan,sdg,GateAn00,rec,3,,,,,
player,201609110kan,sdg,GateAn00,rec_yds,20,,,,,
player,201609110kan,sdg,GateAn00,rec_td,0,,,,,
player,201609110kan,sdg,GateAn00,rec_long,8,,,,,
player,201609110kan,sdg,GateAn00,fumbles,0,,,,,
player,201609110kan,sdg,GateAn00,fumbles_lost,0,,,,,
player,201609110kan,sdg,InmaDo00,pass_cmp,0,,,,,
player,201609110kan,sdg,InmaDo00,pass_att,0,,,,,
player,201609110kan,sdg,InmaDo00,pass_yds,0,,,,,
player,201609110kan,sdg,InmaDo00,pass_td,0,,,,,
player,201609110kan,sdg,InmaDo00,pass_int,0,,,,,
player,201609110kan,sdg,InmaDo00,pass_sacked,0,,,,,
player,201609110kan,sdg,InmaDo00,pass_sacked_yds,0,,,,,
player,201609110kan,sdg,InmaDo00,pass_long,0,,,,,
player,201609110kan,sdg,InmaDo00,pass_rating,,,,,,
player,201609110kan,sdg,InmaDo00,rush_att,0,,,,,
player,201609110kan,sdg,InmaDo00,rush_yds,0,,,,,
player,201609110kan,sdg,InmaDo00,rush_td,0,,,,,
player,201609110kan,sdg,InmaDo00,rush_long,0,,,,,
player,201609110kan,sdg,InmaDo00,targets,3,,,,,
player,201609110kan,sdg,InmaDo00,rec,1,,,,,
player,201609110kan,sdg,InmaDo00,rec_yds,6,,,,,
player,201609110kan,sdg,InmaDo00,rec_td,0,,,,,
player,201609110kan,sdg,InmaDo00,rec_long,6,,,,,
player,201609110kan,sdg,InmaDo00,fumbles,0,,,,,
player,201609110kan,sdg,InmaDo00,fumbles_lost,0,,,,,
player,201609110kan,kan,SmitAl03,pass_cmp,34,,,,,
player,201609110kan,kan,SmitAl03,pass_att,48,,,,,
player,201609110kan,kan,SmitAl03,pass_yds,363,,,,,
player,201609110kan,kan,SmitAl03,pass_td,2,,,,,
player,201609110kan,kan,SmitAl03,pass_int,1,,,,,
player,201609110kan,kan,SmitAl03,pass_sacked,3,,,,,
player,201609110kan,kan,SmitAl03,pass_sacked_yds,33,,,,,
player,201609110kan,kan,SmitAl03,pass_long,45,,,,,
player,201609110kan,kan,SmitAl03,pass_rating,97.8,,,,,
player,201609110kan,kan,SmitAl03,rush_att,4,,,,,
player,201609110kan,kan,SmitAl03,rush_yds,15,,,,,
player,201609110kan,kan,SmitAl03,rush_td,1,,,,,
player,201609110kan,kan,SmitAl03,rush_long,7,,,,,
player,201609110kan,kan,SmitAl03,targets,0,,,,,
player,201609110kan,kan,SmitAl03,rec,0,,,,,
player,201609110kan,kan,SmitAl03,rec_yds,0,,,,,
player,201609110kan,kan,SmitAl03,rec_td,0,,,,,
player,201609110kan,kan,SmitAl03,rec_long,0,,,,,
player,201609110kan,kan,SmitAl03,fumbles,0,,,,,
player,201609110kan,kan,SmitAl03,fumbles_lost,0,,,,,
player,201609110kan,kan,WareSp00,pass_cmp,0,,,,,
player,201609110kan,kan,WareSp00,pass_att,0,,,,,
player,201609110kan,kan,WareSp00,pass_yds,0,,,,,
player,201609110kan,kan,WareSp00,pass_td,0,,,,,
player,201609110kan,kan,WareSp00,pass_int,0,,,,,
player,201609110kan,kan,WareSp00,pass_sacked,0,,,,,
player,201609110kan,kan,WareSp00,pass_sacked_yds,0,,,,,
player,201609110kan,kan,WareSp00,pass_long,0,,,,,
player,201609110kan,kan,WareSp00,pass_rating,,,,,,
player,201609110kan,kan,WareSp00,rush_att,11,,,,,
player,201609110kan,kan,WareSp00,rush_yds,70,,,,,
player,201609110kan,kan,WareSp00,rush_td,1,,,,,
player,201609110kan,kan,WareSp00,rush_long,14,,,,,
player,201609110kan,kan,WareSp00,targets,8,,,,,
player,201609110kan,kan,WareSp00,rec,7,,,,,
player,201609110kan,kan,WareSp00,rec_yds,129,,,,,
player,201609110kan,kan,WareSp00,rec_td,0,,,,,
player,201609110kan,kan,WareSp00,rec_long,45,,,,,
player,201609110kan,kan,WareSp00,fumbles,0,,,,,
player,201609110kan,kan,WareSp00,fumbles_lost,0,,,,,
player,201609110kan,kan,KelcTr00,pass_cmp,0,,,,,
player,201609110kan,kan,KelcTr00,pass_att,0,,,,,
player,201609110kan,kan,KelcTr00,pass_yds,0,,,,,
player,201609110kan,kan,KelcTr00,pass_td,0,,,,,
player,201609110kan,kan,KelcTr00,pass_int,0,,,,,
player,201609110kan,kan,KelcTr00,pass_sacked,0,,,,,
player,201609110kan,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201609110kan,kan,KelcTr00,pass_long,0,,,,,
player,201609110kan,kan,KelcTr00,pass_rating,,,,,,
player,201609110kan,kan,KelcTr00,rush_att,0,,,,,
player,201609110kan,kan,KelcTr00,rush_yds,0,,,,,
player,201609110kan,kan,KelcTr00,rush_td,0,,,,,
player,201609110kan,kan,KelcTr00,rush_long,0,,,,,
player,201609110kan,kan,KelcTr00,targets,7,,,,,
player,201609110kan,kan,KelcTr00,rec,6,,,,,
player,201609110kan,kan,KelcTr00,rec_yds,74,,,,,
player,201609110kan,kan,KelcTr00,rec_td,0,,,,,
player,201609110kan,kan,KelcTr00,rec_long,20,,,,,
player,201609110kan,kan,KelcTr00,fumbles,0,,,,,
player,201609110kan,kan,KelcTr00,fumbles_lost,0,,,,,
player,201609110kan,kan,ConlCh00,pass_cmp,0,,,,,
player,201609110kan,kan,ConlCh00,pass_att,0,,,,,
player,201609110kan,kan,ConlCh00,pass_yds,0,,,,,
player,201609110kan,kan,ConlCh00,pass_td,0,,,,,
player,201609110kan,kan,ConlCh00,pass_int,0,,,,,
player,201609110kan,kan,ConlCh00,pass_sacked,0,,,,,
player,201609110kan,kan,ConlCh00,pass_sacked_yds,0,,,,,
player,201609110kan,kan,ConlCh00,pass_long,0,,,,,
player,201609110kan,kan,ConlCh00,pass_rating,,,,,,
player,201609110kan,kan,ConlCh00,rush_att,0,,,,,
player,201609110kan,kan,ConlCh00,rush_yds,0,,,,,
player,201609110kan,kan,ConlCh00,rush_td,0,,,,,
player,201609110kan,kan,ConlCh00,rush_long,0,,,,,
player,201609110kan,kan,ConlCh00,targets,7,,,,,
player,201609110kan,kan,ConlCh00,rec,4,,,,,
player,201609110kan,kan,ConlCh00,rec_yds,43,,,,,
player,201609110kan,kan,ConlCh00,rec_td,0,,,,,
player,201609110kan,kan,ConlCh00,rec_long,13,,,,,
player,201609110kan,kan,ConlCh00,fumbles,0,,,,,
player,201609110kan,kan,ConlCh00,fumbles_lost,0,,,,,
player,201609110kan,kan,HarrDe03,pass_cmp,0,,,,,
player,201609110kan,kan,HarrDe03,pass_att,0,,,,,
player,201609110kan,kan,HarrDe03,pass_yds,0,,,,,
player,201609110kan,kan,HarrDe03,pass_td,0,,,,,
player,201609110kan,kan,HarrDe03,pass_int,0,,,,,
player,201609110kan,kan,HarrDe03,pass_sacked,0,,,,,
player,201609110kan,kan,HarrDe03,pass_sacked_yds,0,,,,,
player,201609110kan,kan,HarrDe03,pass_long,0,,,,,
player,201609110kan,kan,HarrDe03,pass_rating,,,,,,
player,201609110kan,kan,HarrDe03,rush_att,0,,,,,
player,201609110kan,kan,HarrDe03,rush_yds,0,,,,,
player,201609110kan,kan,HarrDe03,rush_td,0,,,,,
player,201609110kan,kan,HarrDe03,rush_long,0,,,,,
player,201609110kan,kan,HarrDe03,targets,3,,,,,
player,201609110kan,kan,HarrDe03,rec,2,,,,,
player,201609110kan,kan,HarrDe03,rec_yds,20,,,,,
player,201609110kan,kan,HarrDe03,rec_td,0,,,,,
player,201609110kan,kan,HarrDe03,rec_long,13,,,,,
player,201609110kan,kan,HarrDe03,fumbles,0,,,,,
player,201609110kan,kan,HarrDe03,fumbles_lost,0,,,,,
player,201609110kan,kan,HillTy00,pass_cmp,0,,,,,
player,201609110kan,kan,HillTy00,pass_att,0,,,,,
player,201609110kan,kan,HillTy00,pass_yds,0,,,,,
player,201609110kan,kan,HillTy00,pass_td,0,,,,,
player,201609110kan,kan,HillTy00,pass_int,0,,,,,
player,201609110kan,kan,HillTy00,pass_sacked,0,,,,,
player,201609110kan,kan,HillTy00,pass_sacked_yds,0,,,,,
player,201609110kan,kan,HillTy00,pass_long,0,,,,,
player,201609110kan,kan,HillTy00,pass_rating,,,,,,
player,201609110kan,kan,HillTy00,rush_att,0,,,,,
player,201609110kan,kan,HillTy00,rush_yds,0,,,,,
player,201609110kan,kan,HillTy00,rush_td,0,,,,,
player,201609110kan,kan,HillTy00,rush_long,0,,,,,
player,201609110kan,kan,HillTy00,targets,1,,,,,
player,201609110kan,kan,HillTy00,rec,1,,,,,
player,201609110kan,kan,HillTy00,rec_yds,9,,,,,
player,201609110kan,kan,HillTy00,rec_td,1,,,,,
player,201609110kan,kan,HillTy00,rec_long,9,,,,,
player,201609110kan,kan,HillTy00,fumbles,0,,,,,
player,201609110kan,kan,HillTy00,fumbles_lost,0,,,,,
player,201609110kan,kan,WilsAl02,pass_cmp,0,,,,,
player,201609110kan,kan,WilsAl02,pass_att,0,,,,,
player,201609110kan,kan,WilsAl02,pass_yds,0,,,,,
player,201609110kan,kan,WilsAl02,pass_td,0,,,,,
player,201609110kan,kan,WilsAl02,pass_int,0,,,,,
player,201609110kan,kan,WilsAl02,pass_sacked,0,,,,,
player,201609110kan,kan,WilsAl02,pass_sacked_yds,0,,,,,
player,201609110kan,kan,WilsAl02,pass_long,0,,,,,
player,201609110kan,kan,WilsAl02,pass_rating,,,,,,
player,201609110kan,kan,WilsAl02,rush_att,0,,,,,
player,201609110kan,kan,WilsAl02,rush_yds,0,,,,,
player,201609110kan,kan,WilsAl02,rush_td,0,,,,,
player,201609110kan,kan,WilsAl02,rush_long,0,,,,,
player,201609110kan,kan,WilsAl02,targets,5,,,,,
player,201609110kan,kan,WilsAl02,rec,3,,,,,
player,201609110kan,kan,WilsAl02,rec_yds,1,,,,,
player,201609110kan,kan,WilsAl02,rec_td,0,,,,,
player,201609110kan,kan,WilsAl02,rec_long,3,,,,,
player,201609110kan,kan,WilsAl02,fumbles,0,,,,,
player,201609110kan,kan,WilsAl02,fumbles_lost,0,,,,,
player,201609110kan,kan,TravRo00,pass_cmp,0,,,,,
player,201609110kan,kan,TravRo00,pass_att,0,,,,,
player,201609110kan,kan,TravRo00,pass_yds,0,,,,,
player,201609110kan,kan,TravRo00,pass_td,0,,,,,
player,201609110kan,kan,TravRo00,pass_int,0,,,,,
player,201609110kan,kan,TravRo00,pass_sacked,0,,,,,
player,201609110kan,kan,TravRo00,pass_sacked_yds,0,,,,,
player,201609110kan,kan,TravRo00,pass_long,0,,,,,
player,201609110kan,kan,TravRo00,pass_rating,,,,,,
player,201609110kan,kan,TravRo00,rush_att,0,,,,,
player,201609110kan,kan,TravRo00,rush_yds,0,,,,,
player,201609110kan,kan,TravRo00,rush_td,0,,,,,
player,201609110kan,kan,TravRo00,rush_long,0,,,,,
player,201609110kan,kan,TravRo00,targets,1,,,,,
player,201609110kan,kan,TravRo00,rec,0,,,,,
player,201609110kan,kan,TravRo00,rec_yds,0,,,,,
player,201609110kan,kan,TravRo00,rec_td,0,,,,,
player,201609110kan,kan,TravRo00,rec_long,0,,,,,
player,201609110kan,kan,TravRo00,fumbles,0,,,,,
player,201609110kan,kan,TravRo00,fumbles_lost,0,,,,,
player,201609110kan,kan,MaclJe00,pass_cmp,0,,,,,
player,201609110kan,kan,MaclJe00,pass_att,0,,,,,
player,201609110kan,kan,MaclJe00,pass_yds,0,,,,,
player,201609110kan,kan,MaclJe00,pass_td,0,,,,,
player,201609110kan,kan,MaclJe00,pass_int,0,,,,,
player,201609110kan,kan,MaclJe00,pass_sacked,0,,,,,
player,201609110kan,kan,MaclJe00,pass_sacked_yds,0,,,,,
player,201609110kan,kan,MaclJe00,pass_long,0,,,,,
player,201609110kan,kan,MaclJe00,pass_rating,,,,,,
player,201609110kan,kan,MaclJe00,rush_att,1,,,,,
player,201609110kan,kan,MaclJe00,rush_yds,-1,,,,,
player,201609110kan,kan,MaclJe00,rush_td,0,,,,,
player,201609110kan,kan,MaclJe00,rush_long,-1,,,,,
player,201609110kan,kan,MaclJe00,targets,7,,,,,
player,201609110kan,kan,MaclJe00,rec,5,,,,,
player,201609110kan,kan,MaclJe00,rec_yds,63,,,,,
player,201609110kan,kan,MaclJe00,rec_td,1,,,,,
player,201609110kan,kan,MaclJe00,rec_long,22,,,,,
player,201609110kan,kan,MaclJe00,fumbles,0,,,,,
player,201609110kan,kan,MaclJe00,fumbles_lost,0,,,,,
player,201609110kan,kan,WestCh01,pass_cmp,0,,,,,
player,201609110kan,kan,WestCh01,pass_att,0,,,,,
player,201609110kan,kan,WestCh01,pass_yds,0,,,,,
player,201609110kan,kan,WestCh01,pass_td,0,,,,,
player,201609110kan,kan,WestCh01,pass_int,0,,,,,
player,201609110kan,kan,WestCh01,pass_sacked,0,,,,,
player,201609110kan,kan,WestCh01,pass_sacked_yds,0,,,,,
player,201609110kan,kan,WestCh01,pass_long,0,,,,,
player,201609110kan,kan,WestCh01,pass_rating,,,,,,
player,201609110kan,kan,WestCh01,rush_att,3,,,,,
player,201609110kan,kan,WestCh01,rush_yds,-1,,,,,
player,201609110kan,kan,WestCh01,rush_td,0,,,,,
player,201609110kan,kan,WestCh01,rush_long,8,,,,,
player,201609110kan,kan,WestCh01,targets,6,,,,,
player,201609110kan,kan,WestCh01,rec,6,,,,,
player,201609110kan,kan,WestCh01,rec_yds,24,,,,,
player,201609110kan,kan,WestCh01,rec_td,0,,,,,
player,201609110kan,kan,WestCh01,rec_long,7,,,,,
player,201609110kan,kan,WestCh01,fumbles,0,,,,,
player,201609110kan,kan,WestCh01,fumbles_lost,0,,,,,
player,201609110kan,sdg,VerrJa00,def_int,1,,,,,
player,201609110kan,sdg,VerrJa00,def_int_yds,0,,,,,
player,201609110kan,sdg,VerrJa00,def_int_td,0,,,,,
player,201609110kan,sdg,VerrJa00,def_int_long,0,,,,,
player,201609110kan,sdg,VerrJa00,pass_defended,1,,,,,
player,201609110kan,sdg,VerrJa00,sacks,0.0,,,,,
player,201609110kan,sdg,VerrJa00,tackles_combined,2,,,,,
player,201609110kan,sdg,VerrJa00,tackles_solo,2,,,,,
player,201609110kan,sdg,VerrJa00,tackles_assists,0,,,,,
player,201609110kan,sdg,VerrJa00,tackles_loss,0,,,,,
player,201609110kan,sdg,VerrJa00,qb_hits,0,,,,,
player,201609110kan,sdg,VerrJa00,fumbles_rec,0,,,,,
player,201609110kan,sdg,VerrJa00,fumbles_rec_yds,0,,,,,
player,201609110kan,sdg,VerrJa00,fumbles_rec_td,0,,,,,
player,201609110kan,sdg,VerrJa00,fumbles_forced,0,,,,,
player,201609110kan,sdg,AttaJe00,def_int,0,,,,,
player,201609110kan,sdg,AttaJe00,def_int_yds,0,,,,,
player,201609110kan,sdg,AttaJe00,def_int_td,0,,,,,
player,201609110kan,sdg,AttaJe00,def_int_long,0,,,,,
player,201609110kan,sdg,AttaJe00,pass_defended,0,,,,,
player,201609110kan,sdg,AttaJe00,sacks,1.0,,,,,
player,201609110kan,sdg,AttaJe00,tackles_combined,2,,,,,
player,201609110kan,sdg,AttaJe00,tackles_solo,1,,,,,
player,201609110kan,sdg,AttaJe00,tackles_assists,1,,,,,
player,201609110kan,sdg,AttaJe00,tackles_loss,1,,,,,
player,201609110kan,sdg,AttaJe00,qb_hits,2,,,,,
player,201609110kan,sdg,AttaJe00,fumbles_rec,0,,,,,
player,201609110kan,sdg,AttaJe00,fumbles_rec_yds,0,,,,,
player,201609110kan,sdg,AttaJe00,fumbles_rec_td,0,,,,,
player,201609110kan,sdg,AttaJe00,fumbles_forced,0,,,,,
player,201609110kan,sdg,MebaBr99,def_int,0,,,,,
player,201609110kan,sdg,MebaBr99,def_int_yds,0,,,,,
player,201609110kan,sdg,MebaBr99,def_int_td,0,,,,,
player,201609110kan,sdg,MebaBr99,def_int_long,0,,,,,
player,201609110kan,sdg,MebaBr99,pass_defended,0,,,,,
player,201609110kan,sdg,MebaBr99,sacks,1.0,,,,,
player,201609110kan,sdg,MebaBr99,tackles_combined,2,,,,,
player,201609110kan,sdg,MebaBr99,tackles_solo,2,,,,,
player,201609110kan,sdg,MebaBr99,tackles_assists,0,,,,,
player,201609110kan,sdg,MebaBr99,tackles_loss,1,,,,,
player,201609110kan,sdg,MebaBr99,qb_hits,2,,,,,
player,201609110kan,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201609110kan,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201609110kan,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201609110kan,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201609110kan,sdg,ReidCa00,def_int,0,,,,,
