game,2016,17,20170101,201701010was,nyg,"New York Giants",19,was,"Washington Redskins",10
team,201701010was,nyg,First Downs,17,,,,,,
team,201701010was,was,First Downs,16,,,,,,
team,201701010was,nyg,Rush-Yds-TDs,40-161-1,,,,,,
team,201701010was,was,Rush-Yds-TDs,15-38-0,,,,,,
team,201701010was,nyg,Cmp-Att-Yd-TD-INT,17-27-180-0-0,,,,,,
team,201701010was,was,Cmp-Att-Yd-TD-INT,22-35-287-1-2,,,,,,
team,201701010was,nyg,Sacked-Yards,1-9,,,,,,
team,201701010was,was,Sacked-Yards,4-41,,,,,,
team,201701010was,nyg,Net Pass Yards,171,,,,,,
team,201701010was,was,Net Pass Yards,246,,,,,,
team,201701010was,nyg,Total Yards,332,,,,,,
team,201701010was,was,Total Yards,284,,,,,,
team,201701010was,nyg,Fumbles-Lost,0-0,,,,,,
team,201701010was,was,Fumbles-Lost,2-1,,,,,,
team,201701010was,nyg,Turnovers,0,,,,,,
team,201701010was,was,Turnovers,3,,,,,,
team,201701010was,nyg,Penalties-Yards,5-42,,,,,,
team,201701010was,was,Penalties-Yards,5-42,,,,,,
team,201701010was,nyg,Third Down Conv.,6-17,,,,,,
team,201701010was,was,Third Down Conv.,4-12,,,,,,
team,201701010was,nyg,Fourth Down Conv.,0-1,,,,,,
team,201701010was,was,Fourth Down Conv.,0-0,,,,,,
team,201701010was,nyg,Time of Possession,35:52,,,,,,
team,201701010was,was,Time of Possession,24:08,,,,,,
player,201701010was,nyg,MannEl00,pass_cmp,17,,,,,
player,201701010was,nyg,MannEl00,pass_att,27,,,,,
player,201701010was,nyg,MannEl00,pass_yds,180,,,,,
player,201701010was,nyg,MannEl00,pass_td,0,,,,,
player,201701010was,nyg,MannEl00,pass_int,0,,,,,
player,201701010was,nyg,MannEl00,pass_sacked,1,,,,,
player,201701010was,nyg,MannEl00,pass_sacked_yds,9,,,,,
player,201701010was,nyg,MannEl00,pass_long,44,,,,,
player,201701010was,nyg,MannEl00,pass_rating,82.3,,,,,
player,201701010was,nyg,MannEl00,rush_att,0,,,,,
player,201701010was,nyg,MannEl00,rush_yds,0,,,,,
player,201701010was,nyg,MannEl00,rush_td,0,,,,,
player,201701010was,nyg,MannEl00,rush_long,0,,,,,
player,201701010was,nyg,MannEl00,targets,0,,,,,
player,201701010was,nyg,MannEl00,rec,0,,,,,
player,201701010was,nyg,MannEl00,rec_yds,0,,,,,
player,201701010was,nyg,MannEl00,rec_td,0,,,,,
player,201701010was,nyg,MannEl00,rec_long,0,,,,,
player,201701010was,nyg,MannEl00,fumbles,0,,,,,
player,201701010was,nyg,MannEl00,fumbles_lost,0,,,,,
player,201701010was,nyg,PerkPa00,pass_cmp,0,,,,,
player,201701010was,nyg,PerkPa00,pass_att,0,,,,,
player,201701010was,nyg,PerkPa00,pass_yds,0,,,,,
player,201701010was,nyg,PerkPa00,pass_td,0,,,,,
player,201701010was,nyg,PerkPa00,pass_int,0,,,,,
player,201701010was,nyg,PerkPa00,pass_sacked,0,,,,,
player,201701010was,nyg,PerkPa00,pass_sacked_yds,0,,,,,
player,201701010was,nyg,PerkPa00,pass_long,0,,,,,
player,201701010was,nyg,PerkPa00,pass_rating,,,,,,
player,201701010was,nyg,PerkPa00,rush_att,21,,,,,
player,201701010was,nyg,PerkPa00,rush_yds,102,,,,,
player,201701010was,nyg,PerkPa00,rush_td,0,,,,,
player,201701010was,nyg,PerkPa00,rush_long,22,,,,,
player,201701010was,nyg,PerkPa00,targets,2,,,,,
player,201701010was,nyg,PerkPa00,rec,0,,,,,
player,201701010was,nyg,PerkPa00,rec_yds,0,,,,,
player,201701010was,nyg,PerkPa00,rec_td,0,,,,,
player,201701010was,nyg,PerkPa00,rec_long,0,,,,,
player,201701010was,nyg,PerkPa00,fumbles,0,,,,,
player,201701010was,nyg,PerkPa00,fumbles_lost,0,,,,,
player,201701010was,nyg,JennRa00,pass_cmp,0,,,,,
player,201701010was,nyg,JennRa00,pass_att,0,,,,,
player,201701010was,nyg,JennRa00,pass_yds,0,,,,,
player,201701010was,nyg,JennRa00,pass_td,0,,,,,
player,201701010was,nyg,JennRa00,pass_int,0,,,,,
player,201701010was,nyg,JennRa00,pass_sacked,0,,,,,
player,201701010was,nyg,JennRa00,pass_sacked_yds,0,,,,,
player,201701010was,nyg,JennRa00,pass_long,0,,,,,
player,201701010was,nyg,JennRa00,pass_rating,,,,,,
player,201701010was,nyg,JennRa00,rush_att,18,,,,,
player,201701010was,nyg,JennRa00,rush_yds,52,,,,,
player,201701010was,nyg,JennRa00,rush_td,1,,,,,
player,201701010was,nyg,JennRa00,rush_long,6,,,,,
player,201701010was,nyg,JennRa00,targets,1,,,,,
player,201701010was,nyg,JennRa00,rec,1,,,,,
player,201701010was,nyg,JennRa00,rec_yds,5,,,,,
player,201701010was,nyg,JennRa00,rec_td,0,,,,,
player,201701010was,nyg,JennRa00,rec_long,5,,,,,
player,201701010was,nyg,JennRa00,fumbles,0,,,,,
player,201701010was,nyg,JennRa00,fumbles_lost,0,,,,,
player,201701010was,nyg,ShepSt00,pass_cmp,0,,,,,
player,201701010was,nyg,ShepSt00,pass_att,0,,,,,
player,201701010was,nyg,ShepSt00,pass_yds,0,,,,,
player,201701010was,nyg,ShepSt00,pass_td,0,,,,,
player,201701010was,nyg,ShepSt00,pass_int,0,,,,,
player,201701010was,nyg,ShepSt00,pass_sacked,0,,,,,
player,201701010was,nyg,ShepSt00,pass_sacked_yds,0,,,,,
player,201701010was,nyg,ShepSt00,pass_long,0,,,,,
player,201701010was,nyg,ShepSt00,pass_rating,,,,,,
player,201701010was,nyg,ShepSt00,rush_att,1,,,,,
player,201701010was,nyg,ShepSt00,rush_yds,7,,,,,
player,201701010was,nyg,ShepSt00,rush_td,0,,,,,
player,201701010was,nyg,ShepSt00,rush_long,7,,,,,
player,201701010was,nyg,ShepSt00,targets,5,,,,,
player,201701010was,nyg,ShepSt00,rec,3,,,,,
player,201701010was,nyg,ShepSt00,rec_yds,30,,,,,
player,201701010was,nyg,ShepSt00,rec_td,0,,,,,
player,201701010was,nyg,ShepSt00,rec_long,14,,,,,
player,201701010was,nyg,ShepSt00,fumbles,0,,,,,
player,201701010was,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201701010was,nyg,TyexWi00,pass_cmp,0,,,,,
player,201701010was,nyg,TyexWi00,pass_att,0,,,,,
player,201701010was,nyg,TyexWi00,pass_yds,0,,,,,
player,201701010was,nyg,TyexWi00,pass_td,0,,,,,
player,201701010was,nyg,TyexWi00,pass_int,0,,,,,
player,201701010was,nyg,TyexWi00,pass_sacked,0,,,,,
player,201701010was,nyg,TyexWi00,pass_sacked_yds,0,,,,,
player,201701010was,nyg,TyexWi00,pass_long,0,,,,,
player,201701010was,nyg,TyexWi00,pass_rating,,,,,,
