game,2016,9,20161106,201611060rav,pit,"Pittsburgh Steelers",14,rav,"Baltimore Ravens",21
player,201611060rav,pit,WillDe02,rush_td,0,,,,,
player,201611060rav,pit,WillDe02,rush_long,1,,,,,
player,201611060rav,pit,WillDe02,targets,0,,,,,
player,201611060rav,pit,WillDe02,rec,0,,,,,
player,201611060rav,pit,WillDe02,rec_yds,0,,,,,
player,201611060rav,pit,WillDe02,rec_td,0,,,,,
player,201611060rav,pit,WillDe02,rec_long,0,,,,,
player,201611060rav,pit,WillDe02,fumbles,0,,,,,
player,201611060rav,pit,WillDe02,fumbles_lost,0,,,,,
player,201611060rav,pit,RogeEl00,pass_cmp,0,,,,,
player,201611060rav,pit,RogeEl00,pass_att,0,,,,,
player,201611060rav,pit,RogeEl00,pass_yds,0,,,,,
player,201611060rav,pit,RogeEl00,pass_td,0,,,,,
player,201611060rav,pit,RogeEl00,pass_int,0,,,,,
player,201611060rav,pit,RogeEl00,pass_sacked,0,,,,,
player,201611060rav,pit,RogeEl00,pass_sacked_yds,0,,,,,
player,201611060rav,pit,RogeEl00,pass_long,0,,,,,
player,201611060rav,pit,RogeEl00,pass_rating,,,,,,
player,201611060rav,pit,RogeEl00,rush_att,0,,,,,
player,201611060rav,pit,RogeEl00,rush_yds,0,,,,,
player,201611060rav,pit,RogeEl00,rush_td,0,,,,,
player,201611060rav,pit,RogeEl00,rush_long,0,,,,,
player,201611060rav,pit,RogeEl00,targets,10,,,,,
player,201611060rav,pit,RogeEl00,rec,6,,,,,
player,201611060rav,pit,RogeEl00,rec_yds,103,,,,,
player,201611060rav,pit,RogeEl00,rec_td,0,,,,,
player,201611060rav,pit,RogeEl00,rec_long,30,,,,,
player,201611060rav,pit,RogeEl00,fumbles,0,,,,,
player,201611060rav,pit,RogeEl00,fumbles_lost,0,,,,,
player,201611060rav,pit,BrowAn04,pass_cmp,0,,,,,
player,201611060rav,pit,BrowAn04,pass_att,0,,,,,
player,201611060rav,pit,BrowAn04,pass_yds,0,,,,,
player,201611060rav,pit,BrowAn04,pass_td,0,,,,,
player,201611060rav,pit,BrowAn04,pass_int,0,,,,,
player,201611060rav,pit,BrowAn04,pass_sacked,0,,,,,
player,201611060rav,pit,BrowAn04,pass_sacked_yds,0,,,,,
player,201611060rav,pit,BrowAn04,pass_long,0,,,,,
player,201611060rav,pit,BrowAn04,pass_rating,,,,,,
player,201611060rav,pit,BrowAn04,rush_att,0,,,,,
player,201611060rav,pit,BrowAn04,rush_yds,0,,,,,
player,201611060rav,pit,BrowAn04,rush_td,0,,,,,
player,201611060rav,pit,BrowAn04,rush_long,0,,,,,
player,201611060rav,pit,BrowAn04,targets,11,,,,,
player,201611060rav,pit,BrowAn04,rec,7,,,,,
player,201611060rav,pit,BrowAn04,rec_yds,85,,,,,
player,201611060rav,pit,BrowAn04,rec_td,1,,,,,
player,201611060rav,pit,BrowAn04,rec_long,27,,,,,
player,201611060rav,pit,BrowAn04,fumbles,0,,,,,
player,201611060rav,pit,BrowAn04,fumbles_lost,0,,,,,
player,201611060rav,pit,JohnDa05,pass_cmp,0,,,,,
player,201611060rav,pit,JohnDa05,pass_att,0,,,,,
player,201611060rav,pit,JohnDa05,pass_yds,0,,,,,
player,201611060rav,pit,JohnDa05,pass_td,0,,,,,
player,201611060rav,pit,JohnDa05,pass_int,0,,,,,
player,201611060rav,pit,JohnDa05,pass_sacked,0,,,,,
player,201611060rav,pit,JohnDa05,pass_sacked_yds,0,,,,,
player,201611060rav,pit,JohnDa05,pass_long,0,,,,,
player,201611060rav,pit,JohnDa05,pass_rating,,,,,,
player,201611060rav,pit,JohnDa05,rush_att,0,,,,,
player,201611060rav,pit,JohnDa05,rush_yds,0,,,,,
player,201611060rav,pit,JohnDa05,rush_td,0,,,,,
player,201611060rav,pit,JohnDa05,rush_long,0,,,,,
player,201611060rav,pit,JohnDa05,targets,2,,,,,
player,201611060rav,pit,JohnDa05,rec,1,,,,,
player,201611060rav,pit,JohnDa05,rec_yds,15,,,,,
player,201611060rav,pit,JohnDa05,rec_td,0,,,,,
player,201611060rav,pit,JohnDa05,rec_long,15,,,,,
player,201611060rav,pit,JohnDa05,fumbles,0,,,,,
player,201611060rav,pit,JohnDa05,fumbles_lost,0,,,,,
player,201611060rav,pit,JameJe00,pass_cmp,0,,,,,
player,201611060rav,pit,JameJe00,pass_att,0,,,,,
player,201611060rav,pit,JameJe00,pass_yds,0,,,,,
player,201611060rav,pit,JameJe00,pass_td,0,,,,,
player,201611060rav,pit,JameJe00,pass_int,0,,,,,
player,201611060rav,pit,JameJe00,pass_sacked,0,,,,,
player,201611060rav,pit,JameJe00,pass_sacked_yds,0,,,,,
player,201611060rav,pit,JameJe00,pass_long,0,,,,,
player,201611060rav,pit,JameJe00,pass_rating,,,,,,
player,201611060rav,pit,JameJe00,rush_att,0,,,,,
player,201611060rav,pit,JameJe00,rush_yds,0,,,,,
player,201611060rav,pit,JameJe00,rush_td,0,,,,,
player,201611060rav,pit,JameJe00,rush_long,0,,,,,
player,201611060rav,pit,JameJe00,targets,4,,,,,
player,201611060rav,pit,JameJe00,rec,2,,,,,
player,201611060rav,pit,JameJe00,rec_yds,13,,,,,
player,201611060rav,pit,JameJe00,rec_td,0,,,,,
player,201611060rav,pit,JameJe00,rec_long,7,,,,,
player,201611060rav,pit,JameJe00,fumbles,0,,,,,
player,201611060rav,pit,JameJe00,fumbles_lost,0,,,,,
player,201611060rav,pit,GrimXa00,pass_cmp,0,,,,,
player,201611060rav,pit,GrimXa00,pass_att,0,,,,,
player,201611060rav,pit,GrimXa00,pass_yds,0,,,,,
player,201611060rav,pit,GrimXa00,pass_td,0,,,,,
player,201611060rav,pit,GrimXa00,pass_int,0,,,,,
player,201611060rav,pit,GrimXa00,pass_sacked,0,,,,,
player,201611060rav,pit,GrimXa00,pass_sacked_yds,0,,,,,
player,201611060rav,pit,GrimXa00,pass_long,0,,,,,
player,201611060rav,pit,GrimXa00,pass_rating,,,,,,
player,201611060rav,pit,GrimXa00,rush_att,0,,,,,
player,201611060rav,pit,GrimXa00,rush_yds,0,,,,,
player,201611060rav,pit,GrimXa00,rush_td,0,,,,,
player,201611060rav,pit,GrimXa00,rush_long,0,,,,,
player,201611060rav,pit,GrimXa00,targets,1,,,,,
player,201611060rav,pit,GrimXa00,rec,1,,,,,
player,201611060rav,pit,GrimXa00,rec_yds,10,,,,,
player,201611060rav,pit,GrimXa00,rec_td,0,,,,,
player,201611060rav,pit,GrimXa00,rec_long,10,,,,,
player,201611060rav,pit,GrimXa00,fumbles,0,,,,,
player,201611060rav,pit,GrimXa00,fumbles_lost,0,,,,,
player,201611060rav,pit,CoatSa00,pass_cmp,0,,,,,
player,201611060rav,pit,CoatSa00,pass_att,0,,,,,
player,201611060rav,pit,CoatSa00,pass_yds,0,,,,,
player,201611060rav,pit,CoatSa00,pass_td,0,,,,,
player,201611060rav,pit,CoatSa00,pass_int,0,,,,,
player,201611060rav,pit,CoatSa00,pass_sacked,0,,,,,
player,201611060rav,pit,CoatSa00,pass_sacked_yds,0,,,,,
player,201611060rav,pit,CoatSa00,pass_long,0,,,,,
player,201611060rav,pit,CoatSa00,pass_rating,,,,,,
player,201611060rav,pit,CoatSa00,rush_att,0,,,,,
player,201611060rav,pit,CoatSa00,rush_yds,0,,,,,
player,201611060rav,pit,CoatSa00,rush_td,0,,,,,
player,201611060rav,pit,CoatSa00,rush_long,0,,,,,
player,201611060rav,pit,CoatSa00,targets,5,,,,,
player,201611060rav,pit,CoatSa00,rec,0,,,,,
player,201611060rav,pit,CoatSa00,rec_yds,0,,,,,
player,201611060rav,pit,CoatSa00,rec_td,0,,,,,
player,201611060rav,pit,CoatSa00,rec_long,0,,,,,
player,201611060rav,pit,CoatSa00,fumbles,0,,,,,
player,201611060rav,pit,CoatSa00,fumbles_lost,0,,,,,
player,201611060rav,pit,HeywDa00,pass_cmp,0,,,,,
player,201611060rav,pit,HeywDa00,pass_att,0,,,,,
player,201611060rav,pit,HeywDa00,pass_yds,0,,,,,
player,201611060rav,pit,HeywDa00,pass_td,0,,,,,
player,201611060rav,pit,HeywDa00,pass_int,0,,,,,
player,201611060rav,pit,HeywDa00,pass_sacked,0,,,,,
player,201611060rav,pit,HeywDa00,pass_sacked_yds,0,,,,,
player,201611060rav,pit,HeywDa00,pass_long,0,,,,,
player,201611060rav,pit,HeywDa00,pass_rating,,,,,,
player,201611060rav,pit,HeywDa00,rush_att,0,,,,,
player,201611060rav,pit,HeywDa00,rush_yds,0,,,,,
player,201611060rav,pit,HeywDa00,rush_td,0,,,,,
player,201611060rav,pit,HeywDa00,rush_long,0,,,,,
player,201611060rav,pit,HeywDa00,targets,2,,,,,
player,201611060rav,pit,HeywDa00,rec,0,,,,,
player,201611060rav,pit,HeywDa00,rec_yds,0,,,,,
player,201611060rav,pit,HeywDa00,rec_td,0,,,,,
player,201611060rav,pit,HeywDa00,rec_long,0,,,,,
player,201611060rav,pit,HeywDa00,fumbles,0,,,,,
player,201611060rav,pit,HeywDa00,fumbles_lost,0,,,,,
player,201611060rav,pit,HamiCo00,pass_cmp,0,,,,,
player,201611060rav,pit,HamiCo00,pass_att,0,,,,,
player,201611060rav,pit,HamiCo00,pass_yds,0,,,,,
player,201611060rav,pit,HamiCo00,pass_td,0,,,,,
player,201611060rav,pit,HamiCo00,pass_int,0,,,,,
player,201611060rav,pit,HamiCo00,pass_sacked,0,,,,,
player,201611060rav,pit,HamiCo00,pass_sacked_yds,0,,,,,
player,201611060rav,pit,HamiCo00,pass_long,0,,,,,
player,201611060rav,pit,HamiCo00,pass_rating,,,,,,
player,201611060rav,pit,HamiCo00,rush_att,0,,,,,
player,201611060rav,pit,HamiCo00,rush_yds,0,,,,,
player,201611060rav,pit,HamiCo00,rush_td,0,,,,,
player,201611060rav,pit,HamiCo00,rush_long,0,,,,,
player,201611060rav,pit,HamiCo00,targets,1,,,,,
player,201611060rav,pit,HamiCo00,rec,0,,,,,
player,201611060rav,pit,HamiCo00,rec_yds,0,,,,,
player,201611060rav,pit,HamiCo00,rec_td,0,,,,,
player,201611060rav,pit,HamiCo00,rec_long,0,,,,,
player,201611060rav,pit,HamiCo00,fumbles,0,,,,,
player,201611060rav,pit,HamiCo00,fumbles_lost,0,,,,,
player,201611060rav,rav,FlacJo00,pass_cmp,18,,,,,
player,201611060rav,rav,FlacJo00,pass_att,30,,,,,
player,201611060rav,rav,FlacJo00,pass_yds,241,,,,,
player,201611060rav,rav,FlacJo00,pass_td,1,,,,,
player,201611060rav,rav,FlacJo00,pass_int,1,,,,,
player,201611060rav,rav,FlacJo00,pass_sacked,3,,,,,
player,201611060rav,rav,FlacJo00,pass_sacked_yds,26,,,,,
player,201611060rav,rav,FlacJo00,pass_long,95,,,,,
player,201611060rav,rav,FlacJo00,pass_rating,82.8,,,,,
player,201611060rav,rav,FlacJo00,rush_att,3,,,,,
player,201611060rav,rav,FlacJo00,rush_yds,12,,,,,
player,201611060rav,rav,FlacJo00,rush_td,0,,,,,
player,201611060rav,rav,FlacJo00,rush_long,14,,,,,
player,201611060rav,rav,FlacJo00,targets,0,,,,,
player,201611060rav,rav,FlacJo00,rec,0,,,,,
player,201611060rav,rav,FlacJo00,rec_yds,0,,,,,
player,201611060rav,rav,FlacJo00,rec_td,0,,,,,
player,201611060rav,rav,FlacJo00,rec_long,0,,,,,
player,201611060rav,rav,FlacJo00,fumbles,1,,,,,
player,201611060rav,rav,FlacJo00,fumbles_lost,0,,,,,
player,201611060rav,rav,MallRy00,pass_cmp,1,,,,,
player,201611060rav,rav,MallRy00,pass_att,1,,,,,
player,201611060rav,rav,MallRy00,pass_yds,9,,,,,
player,201611060rav,rav,MallRy00,pass_td,0,,,,,
player,201611060rav,rav,MallRy00,pass_int,0,,,,,
player,201611060rav,rav,MallRy00,pass_sacked,0,,,,,
player,201611060rav,rav,MallRy00,pass_sacked_yds,0,,,,,
player,201611060rav,rav,MallRy00,pass_long,9,,,,,
player,201611060rav,rav,MallRy00,pass_rating,104.2,,,,,
player,201611060rav,rav,MallRy00,rush_att,0,,,,,
player,201611060rav,rav,MallRy00,rush_yds,0,,,,,
player,201611060rav,rav,MallRy00,rush_td,0,,,,,
player,201611060rav,rav,MallRy00,rush_long,0,,,,,
player,201611060rav,rav,MallRy00,targets,0,,,,,
player,201611060rav,rav,MallRy00,rec,0,,,,,
player,201611060rav,rav,MallRy00,rec_yds,0,,,,,
player,201611060rav,rav,MallRy00,rec_td,0,,,,,
player,201611060rav,rav,MallRy00,rec_long,0,,,,,
player,201611060rav,rav,MallRy00,fumbles,0,,,,,
player,201611060rav,rav,MallRy00,fumbles_lost,0,,,,,
player,201611060rav,rav,WestTe00,pass_cmp,0,,,,,
player,201611060rav,rav,WestTe00,pass_att,0,,,,,
player,201611060rav,rav,WestTe00,pass_yds,0,,,,,
player,201611060rav,rav,WestTe00,pass_td,0,,,,,
player,201611060rav,rav,WestTe00,pass_int,0,,,,,
player,201611060rav,rav,WestTe00,pass_sacked,0,,,,,
player,201611060rav,rav,WestTe00,pass_sacked_yds,0,,,,,
player,201611060rav,rav,WestTe00,pass_long,0,,,,,
player,201611060rav,rav,WestTe00,pass_rating,,,,,,
player,201611060rav,rav,WestTe00,rush_att,15,,,,,
player,201611060rav,rav,WestTe00,rush_yds,21,,,,,
player,201611060rav,rav,WestTe00,rush_td,0,,,,,
player,201611060rav,rav,WestTe00,rush_long,9,,,,,
player,201611060rav,rav,WestTe00,targets,3,,,,,
player,201611060rav,rav,WestTe00,rec,1,,,,,
player,201611060rav,rav,WestTe00,rec_yds,6,,,,,
player,201611060rav,rav,WestTe00,rec_td,0,,,,,
player,201611060rav,rav,WestTe00,rec_long,6,,,,,
player,201611060rav,rav,WestTe00,fumbles,1,,,,,
player,201611060rav,rav,WestTe00,fumbles_lost,0,,,,,
player,201611060rav,rav,DixoKe00,pass_cmp,0,,,,,
player,201611060rav,rav,DixoKe00,pass_att,0,,,,,
player,201611060rav,rav,DixoKe00,pass_yds,0,,,,,
player,201611060rav,rav,DixoKe00,pass_td,0,,,,,
player,201611060rav,rav,DixoKe00,pass_int,0,,,,,
player,201611060rav,rav,DixoKe00,pass_sacked,0,,,,,
player,201611060rav,rav,DixoKe00,pass_sacked_yds,0,,,,,
player,201611060rav,rav,DixoKe00,pass_long,0,,,,,
player,201611060rav,rav,DixoKe00,pass_rating,,,,,,
player,201611060rav,rav,DixoKe00,rush_att,9,,,,,
player,201611060rav,rav,DixoKe00,rush_yds,13,,,,,
player,201611060rav,rav,DixoKe00,rush_td,0,,,,,
player,201611060rav,rav,DixoKe00,rush_long,6,,,,,
player,201611060rav,rav,DixoKe00,targets,2,,,,,
player,201611060rav,rav,DixoKe00,rec,2,,,,,
player,201611060rav,rav,DixoKe00,rec_yds,0,,,,,
player,201611060rav,rav,DixoKe00,rec_td,0,,,,,
player,201611060rav,rav,DixoKe00,rec_long,4,,,,,
player,201611060rav,rav,DixoKe00,fumbles,0,,,,,
player,201611060rav,rav,DixoKe00,fumbles_lost,0,,,,,
player,201611060rav,rav,MoorCh00,pass_cmp,0,,,,,
player,201611060rav,rav,MoorCh00,pass_att,0,,,,,
player,201611060rav,rav,MoorCh00,pass_yds,0,,,,,
player,201611060rav,rav,MoorCh00,pass_td,0,,,,,
player,201611060rav,rav,MoorCh00,pass_int,0,,,,,
player,201611060rav,rav,MoorCh00,pass_sacked,0,,,,,
player,201611060rav,rav,MoorCh00,pass_sacked_yds,0,,,,,
player,201611060rav,rav,MoorCh00,pass_long,0,,,,,
player,201611060rav,rav,MoorCh00,pass_rating,,,,,,
player,201611060rav,rav,MoorCh00,rush_att,1,,,,,
player,201611060rav,rav,MoorCh00,rush_yds,2,,,,,
player,201611060rav,rav,MoorCh00,rush_td,0,,,,,
player,201611060rav,rav,MoorCh00,rush_long,2,,,,,
player,201611060rav,rav,MoorCh00,targets,0,,,,,
player,201611060rav,rav,MoorCh00,rec,0,,,,,
player,201611060rav,rav,MoorCh00,rec_yds,0,,,,,
player,201611060rav,rav,MoorCh00,rec_td,0,,,,,
player,201611060rav,rav,MoorCh00,rec_long,0,,,,,
player,201611060rav,rav,MoorCh00,fumbles,0,,,,,
player,201611060rav,rav,MoorCh00,fumbles_lost,0,,,,,
player,201611060rav,rav,JuszKy00,pass_cmp,0,,,,,
player,201611060rav,rav,JuszKy00,pass_att,0,,,,,
player,201611060rav,rav,JuszKy00,pass_yds,0,,,,,
player,201611060rav,rav,JuszKy00,pass_td,0,,,,,
player,201611060rav,rav,JuszKy00,pass_int,0,,,,,
player,201611060rav,rav,JuszKy00,pass_sacked,0,,,,,
player,201611060rav,rav,JuszKy00,pass_sacked_yds,0,,,,,
player,201611060rav,rav,JuszKy00,pass_long,0,,,,,
player,201611060rav,rav,JuszKy00,pass_rating,,,,,,
player,201611060rav,rav,JuszKy00,rush_att,1,,,,,
player,201611060rav,rav,JuszKy00,rush_yds,2,,,,,
player,201611060rav,rav,JuszKy00,rush_td,0,,,,,
player,201611060rav,rav,JuszKy00,rush_long,2,,,,,
player,201611060rav,rav,JuszKy00,targets,0,,,,,
player,201611060rav,rav,JuszKy00,rec,0,,,,,
player,201611060rav,rav,JuszKy00,rec_yds,0,,,,,
player,201611060rav,rav,JuszKy00,rec_td,0,,,,,
player,201611060rav,rav,JuszKy00,rec_long,0,,,,,
player,201611060rav,rav,JuszKy00,fumbles,0,,,,,
player,201611060rav,rav,JuszKy00,fumbles_lost,0,,,,,
player,201611060rav,rav,WallMi00,pass_cmp,0,,,,,
player,201611060rav,rav,WallMi00,pass_att,0,,,,,
player,201611060rav,rav,WallMi00,pass_yds,0,,,,,
player,201611060rav,rav,WallMi00,pass_td,0,,,,,
player,201611060rav,rav,WallMi00,pass_int,0,,,,,
player,201611060rav,rav,WallMi00,pass_sacked,0,,,,,
player,201611060rav,rav,WallMi00,pass_sacked_yds,0,,,,,
player,201611060rav,rav,WallMi00,pass_long,0,,,,,
player,201611060rav,rav,WallMi00,pass_rating,,,,,,
player,201611060rav,rav,WallMi00,rush_att,0,,,,,
player,201611060rav,rav,WallMi00,rush_yds,0,,,,,
player,201611060rav,rav,WallMi00,rush_td,0,,,,,
player,201611060rav,rav,WallMi00,rush_long,0,,,,,
player,201611060rav,rav,WallMi00,targets,6,,,,,
player,201611060rav,rav,WallMi00,rec,4,,,,,
player,201611060rav,rav,WallMi00,rec_yds,124,,,,,
player,201611060rav,rav,WallMi00,rec_td,1,,,,,
player,201611060rav,rav,WallMi00,rec_long,95,,,,,
player,201611060rav,rav,WallMi00,fumbles,0,,,,,
player,201611060rav,rav,WallMi00,fumbles_lost,0,,,,,
player,201611060rav,rav,SmitSt01,pass_cmp,0,,,,,
player,201611060rav,rav,SmitSt01,pass_att,0,,,,,
player,201611060rav,rav,SmitSt01,pass_yds,0,,,,,
player,201611060rav,rav,SmitSt01,pass_td,0,,,,,
player,201611060rav,rav,SmitSt01,pass_int,0,,,,,
player,201611060rav,rav,SmitSt01,pass_sacked,0,,,,,
player,201611060rav,rav,SmitSt01,pass_sacked_yds,0,,,,,
player,201611060rav,rav,SmitSt01,pass_long,0,,,,,
player,201611060rav,rav,SmitSt01,pass_rating,,,,,,
player,201611060rav,rav,SmitSt01,rush_att,0,,,,,
player,201611060rav,rav,SmitSt01,rush_yds,0,,,,,
player,201611060rav,rav,SmitSt01,rush_td,0,,,,,
player,201611060rav,rav,SmitSt01,rush_long,0,,,,,
player,201611060rav,rav,SmitSt01,targets,7,,,,,
player,201611060rav,rav,SmitSt01,rec,4,,,,,
player,201611060rav,rav,SmitSt01,rec_yds,47,,,,,
player,201611060rav,rav,SmitSt01,rec_td,0,,,,,
player,201611060rav,rav,SmitSt01,rec_long,30,,,,,
player,201611060rav,rav,SmitSt01,fumbles,0,,,,,
player,201611060rav,rav,SmitSt01,fumbles_lost,0,,,,,
player,201611060rav,rav,PerrBr02,pass_cmp,0,,,,,
player,201611060rav,rav,PerrBr02,pass_att,0,,,,,
player,201611060rav,rav,PerrBr02,pass_yds,0,,,,,
player,201611060rav,rav,PerrBr02,pass_td,0,,,,,
player,201611060rav,rav,PerrBr02,pass_int,0,,,,,
player,201611060rav,rav,PerrBr02,pass_sacked,0,,,,,
player,201611060rav,rav,PerrBr02,pass_sacked_yds,0,,,,,
player,201611060rav,rav,PerrBr02,pass_long,0,,,,,
player,201611060rav,rav,PerrBr02,pass_rating,,,,,,
player,201611060rav,rav,PerrBr02,rush_att,0,,,,,
player,201611060rav,rav,PerrBr02,rush_yds,0,,,,,
player,201611060rav,rav,PerrBr02,rush_td,0,,,,,
player,201611060rav,rav,PerrBr02,rush_long,0,,,,,
player,201611060rav,rav,PerrBr02,targets,4,,,,,
player,201611060rav,rav,PerrBr02,rec,3,,,,,
player,201611060rav,rav,PerrBr02,rec_yds,33,,,,,
player,201611060rav,rav,PerrBr02,rec_td,0,,,,,
player,201611060rav,rav,PerrBr02,rec_long,16,,,,,
player,201611060rav,rav,PerrBr02,fumbles,0,,,,,
player,201611060rav,rav,PerrBr02,fumbles_lost,0,,,,,
player,201611060rav,rav,WallDa01,pass_cmp,0,,,,,
player,201611060rav,rav,WallDa01,pass_att,0,,,,,
player,201611060rav,rav,WallDa01,pass_yds,0,,,,,
player,201611060rav,rav,WallDa01,pass_td,0,,,,,
player,201611060rav,rav,WallDa01,pass_int,0,,,,,
player,201611060rav,rav,WallDa01,pass_sacked,0,,,,,
player,201611060rav,rav,WallDa01,pass_sacked_yds,0,,,,,
player,201611060rav,rav,WallDa01,pass_long,0,,,,,
player,201611060rav,rav,WallDa01,pass_rating,,,,,,
player,201611060rav,rav,WallDa01,rush_att,0,,,,,
player,201611060rav,rav,WallDa01,rush_yds,0,,,,,
player,201611060rav,rav,WallDa01,rush_td,0,,,,,
player,201611060rav,rav,WallDa01,rush_long,0,,,,,
player,201611060rav,rav,WallDa01,targets,3,,,,,
player,201611060rav,rav,WallDa01,rec,2,,,,,
player,201611060rav,rav,WallDa01,rec_yds,17,,,,,
player,201611060rav,rav,WallDa01,rec_td,0,,,,,
player,201611060rav,rav,WallDa01,rec_long,9,,,,,
player,201611060rav,rav,WallDa01,fumbles,0,,,,,
player,201611060rav,rav,WallDa01,fumbles_lost,0,,,,,
player,201611060rav,rav,PittDe00,pass_cmp,0,,,,,
player,201611060rav,rav,PittDe00,pass_att,0,,,,,
player,201611060rav,rav,PittDe00,pass_yds,0,,,,,
player,201611060rav,rav,PittDe00,pass_td,0,,,,,
player,201611060rav,rav,PittDe00,pass_int,0,,,,,
player,201611060rav,rav,PittDe00,pass_sacked,0,,,,,
player,201611060rav,rav,PittDe00,pass_sacked_yds,0,,,,,
player,201611060rav,rav,PittDe00,pass_long,0,,,,,
player,201611060rav,rav,PittDe00,pass_rating,,,,,,
player,201611060rav,rav,PittDe00,rush_att,0,,,,,
player,201611060rav,rav,PittDe00,rush_yds,0,,,,,
player,201611060rav,rav,PittDe00,rush_td,0,,,,,
player,201611060rav,rav,PittDe00,rush_long,0,,,,,
player,201611060rav,rav,PittDe00,targets,3,,,,,
player,201611060rav,rav,PittDe00,rec,2,,,,,
player,201611060rav,rav,PittDe00,rec_yds,14,,,,,
