game,2016,5,20161009,201610090cle,nwe,"New England Patriots",33,cle,"Cleveland Browns",13
player,201610090cle,nwe,GaroJi00,pass_sacked_yds,0,,,,,
player,201610090cle,nwe,GaroJi00,pass_long,0,,,,,
player,201610090cle,nwe,GaroJi00,pass_rating,39.6,,,,,
player,201610090cle,nwe,GaroJi00,rush_att,2,,,,,
player,201610090cle,nwe,GaroJi00,rush_yds,-3,,,,,
player,201610090cle,nwe,GaroJi00,rush_td,0,,,,,
player,201610090cle,nwe,GaroJi00,rush_long,-1,,,,,
player,201610090cle,nwe,GaroJi00,targets,0,,,,,
player,201610090cle,nwe,GaroJi00,rec,0,,,,,
player,201610090cle,nwe,GaroJi00,rec_yds,0,,,,,
player,201610090cle,nwe,GaroJi00,rec_td,0,,,,,
player,201610090cle,nwe,GaroJi00,rec_long,0,,,,,
player,201610090cle,nwe,GaroJi00,fumbles,0,,,,,
player,201610090cle,nwe,GaroJi00,fumbles_lost,0,,,,,
player,201610090cle,nwe,BlouLe00,pass_cmp,0,,,,,
player,201610090cle,nwe,BlouLe00,pass_att,0,,,,,
player,201610090cle,nwe,BlouLe00,pass_yds,0,,,,,
player,201610090cle,nwe,BlouLe00,pass_td,0,,,,,
player,201610090cle,nwe,BlouLe00,pass_int,0,,,,,
player,201610090cle,nwe,BlouLe00,pass_sacked,0,,,,,
player,201610090cle,nwe,BlouLe00,pass_sacked_yds,0,,,,,
player,201610090cle,nwe,BlouLe00,pass_long,0,,,,,
player,201610090cle,nwe,BlouLe00,pass_rating,,,,,,
player,201610090cle,nwe,BlouLe00,rush_att,18,,,,,
player,201610090cle,nwe,BlouLe00,rush_yds,37,,,,,
player,201610090cle,nwe,BlouLe00,rush_td,1,,,,,
player,201610090cle,nwe,BlouLe00,rush_long,13,,,,,
player,201610090cle,nwe,BlouLe00,targets,0,,,,,
player,201610090cle,nwe,BlouLe00,rec,0,,,,,
player,201610090cle,nwe,BlouLe00,rec_yds,0,,,,,
player,201610090cle,nwe,BlouLe00,rec_td,0,,,,,
player,201610090cle,nwe,BlouLe00,rec_long,0,,,,,
player,201610090cle,nwe,BlouLe00,fumbles,0,,,,,
player,201610090cle,nwe,BlouLe00,fumbles_lost,0,,,,,
player,201610090cle,nwe,WhitJa02,pass_cmp,0,,,,,
player,201610090cle,nwe,WhitJa02,pass_att,0,,,,,
player,201610090cle,nwe,WhitJa02,pass_yds,0,,,,,
player,201610090cle,nwe,WhitJa02,pass_td,0,,,,,
player,201610090cle,nwe,WhitJa02,pass_int,0,,,,,
player,201610090cle,nwe,WhitJa02,pass_sacked,0,,,,,
player,201610090cle,nwe,WhitJa02,pass_sacked_yds,0,,,,,
player,201610090cle,nwe,WhitJa02,pass_long,0,,,,,
player,201610090cle,nwe,WhitJa02,pass_rating,,,,,,
player,201610090cle,nwe,WhitJa02,rush_att,5,,,,,
player,201610090cle,nwe,WhitJa02,rush_yds,26,,,,,
player,201610090cle,nwe,WhitJa02,rush_td,0,,,,,
player,201610090cle,nwe,WhitJa02,rush_long,8,,,,,
player,201610090cle,nwe,WhitJa02,targets,6,,,,,
player,201610090cle,nwe,WhitJa02,rec,4,,,,,
player,201610090cle,nwe,WhitJa02,rec_yds,63,,,,,
player,201610090cle,nwe,WhitJa02,rec_td,0,,,,,
player,201610090cle,nwe,WhitJa02,rec_long,36,,,,,
player,201610090cle,nwe,WhitJa02,fumbles,0,,,,,
player,201610090cle,nwe,WhitJa02,fumbles_lost,0,,,,,
player,201610090cle,nwe,FostD.01,pass_cmp,0,,,,,
player,201610090cle,nwe,FostD.01,pass_att,0,,,,,
player,201610090cle,nwe,FostD.01,pass_yds,0,,,,,
player,201610090cle,nwe,FostD.01,pass_td,0,,,,,
player,201610090cle,nwe,FostD.01,pass_int,0,,,,,
player,201610090cle,nwe,FostD.01,pass_sacked,0,,,,,
player,201610090cle,nwe,FostD.01,pass_sacked_yds,0,,,,,
player,201610090cle,nwe,FostD.01,pass_long,0,,,,,
player,201610090cle,nwe,FostD.01,pass_rating,,,,,,
player,201610090cle,nwe,FostD.01,rush_att,6,,,,,
player,201610090cle,nwe,FostD.01,rush_yds,17,,,,,
player,201610090cle,nwe,FostD.01,rush_td,0,,,,,
player,201610090cle,nwe,FostD.01,rush_long,5,,,,,
player,201610090cle,nwe,FostD.01,targets,0,,,,,
player,201610090cle,nwe,FostD.01,rec,0,,,,,
player,201610090cle,nwe,FostD.01,rec_yds,0,,,,,
player,201610090cle,nwe,FostD.01,rec_td,0,,,,,
player,201610090cle,nwe,FostD.01,rec_long,0,,,,,
player,201610090cle,nwe,FostD.01,fumbles,0,,,,,
player,201610090cle,nwe,FostD.01,fumbles_lost,0,,,,,
player,201610090cle,nwe,SlatMa00,pass_cmp,0,,,,,
player,201610090cle,nwe,SlatMa00,pass_att,0,,,,,
player,201610090cle,nwe,SlatMa00,pass_yds,0,,,,,
player,201610090cle,nwe,SlatMa00,pass_td,0,,,,,
player,201610090cle,nwe,SlatMa00,pass_int,0,,,,,
player,201610090cle,nwe,SlatMa00,pass_sacked,0,,,,,
player,201610090cle,nwe,SlatMa00,pass_sacked_yds,0,,,,,
player,201610090cle,nwe,SlatMa00,pass_long,0,,,,,
player,201610090cle,nwe,SlatMa00,pass_rating,,,,,,
player,201610090cle,nwe,SlatMa00,rush_att,1,,,,,
player,201610090cle,nwe,SlatMa00,rush_yds,5,,,,,
player,201610090cle,nwe,SlatMa00,rush_td,0,,,,,
player,201610090cle,nwe,SlatMa00,rush_long,5,,,,,
player,201610090cle,nwe,SlatMa00,targets,0,,,,,
player,201610090cle,nwe,SlatMa00,rec,0,,,,,
player,201610090cle,nwe,SlatMa00,rec_yds,0,,,,,
player,201610090cle,nwe,SlatMa00,rec_td,0,,,,,
player,201610090cle,nwe,SlatMa00,rec_long,0,,,,,
player,201610090cle,nwe,SlatMa00,fumbles,0,,,,,
player,201610090cle,nwe,SlatMa00,fumbles_lost,0,,,,,
player,201610090cle,nwe,HogaCh00,pass_cmp,0,,,,,
player,201610090cle,nwe,HogaCh00,pass_att,0,,,,,
player,201610090cle,nwe,HogaCh00,pass_yds,0,,,,,
player,201610090cle,nwe,HogaCh00,pass_td,0,,,,,
player,201610090cle,nwe,HogaCh00,pass_int,0,,,,,
player,201610090cle,nwe,HogaCh00,pass_sacked,0,,,,,
player,201610090cle,nwe,HogaCh00,pass_sacked_yds,0,,,,,
player,201610090cle,nwe,HogaCh00,pass_long,0,,,,,
player,201610090cle,nwe,HogaCh00,pass_rating,,,,,,
player,201610090cle,nwe,HogaCh00,rush_att,1,,,,,
player,201610090cle,nwe,HogaCh00,rush_yds,2,,,,,
player,201610090cle,nwe,HogaCh00,rush_td,0,,,,,
player,201610090cle,nwe,HogaCh00,rush_long,2,,,,,
player,201610090cle,nwe,HogaCh00,targets,5,,,,,
player,201610090cle,nwe,HogaCh00,rec,4,,,,,
player,201610090cle,nwe,HogaCh00,rec_yds,114,,,,,
player,201610090cle,nwe,HogaCh00,rec_td,0,,,,,
player,201610090cle,nwe,HogaCh00,rec_long,63,,,,,
player,201610090cle,nwe,HogaCh00,fumbles,0,,,,,
player,201610090cle,nwe,HogaCh00,fumbles_lost,0,,,,,
player,201610090cle,nwe,GronRo00,pass_cmp,0,,,,,
player,201610090cle,nwe,GronRo00,pass_att,0,,,,,
player,201610090cle,nwe,GronRo00,pass_yds,0,,,,,
player,201610090cle,nwe,GronRo00,pass_td,0,,,,,
player,201610090cle,nwe,GronRo00,pass_int,0,,,,,
player,201610090cle,nwe,GronRo00,pass_sacked,0,,,,,
player,201610090cle,nwe,GronRo00,pass_sacked_yds,0,,,,,
player,201610090cle,nwe,GronRo00,pass_long,0,,,,,
player,201610090cle,nwe,GronRo00,pass_rating,,,,,,
player,201610090cle,nwe,GronRo00,rush_att,0,,,,,
player,201610090cle,nwe,GronRo00,rush_yds,0,,,,,
player,201610090cle,nwe,GronRo00,rush_td,0,,,,,
player,201610090cle,nwe,GronRo00,rush_long,0,,,,,
player,201610090cle,nwe,GronRo00,targets,7,,,,,
player,201610090cle,nwe,GronRo00,rec,5,,,,,
player,201610090cle,nwe,GronRo00,rec_yds,109,,,,,
player,201610090cle,nwe,GronRo00,rec_td,0,,,,,
player,201610090cle,nwe,GronRo00,rec_long,37,,,,,
player,201610090cle,nwe,GronRo00,fumbles,0,,,,,
player,201610090cle,nwe,GronRo00,fumbles_lost,0,,,,,
player,201610090cle,nwe,BennMa00,pass_cmp,0,,,,,
player,201610090cle,nwe,BennMa00,pass_att,0,,,,,
player,201610090cle,nwe,BennMa00,pass_yds,0,,,,,
player,201610090cle,nwe,BennMa00,pass_td,0,,,,,
player,201610090cle,nwe,BennMa00,pass_int,0,,,,,
player,201610090cle,nwe,BennMa00,pass_sacked,0,,,,,
player,201610090cle,nwe,BennMa00,pass_sacked_yds,0,,,,,
player,201610090cle,nwe,BennMa00,pass_long,0,,,,,
player,201610090cle,nwe,BennMa00,pass_rating,,,,,,
player,201610090cle,nwe,BennMa00,rush_att,0,,,,,
player,201610090cle,nwe,BennMa00,rush_yds,0,,,,,
player,201610090cle,nwe,BennMa00,rush_td,0,,,,,
player,201610090cle,nwe,BennMa00,rush_long,0,,,,,
player,201610090cle,nwe,BennMa00,targets,8,,,,,
player,201610090cle,nwe,BennMa00,rec,6,,,,,
player,201610090cle,nwe,BennMa00,rec_yds,67,,,,,
player,201610090cle,nwe,BennMa00,rec_td,3,,,,,
player,201610090cle,nwe,BennMa00,rec_long,37,,,,,
player,201610090cle,nwe,BennMa00,fumbles,0,,,,,
player,201610090cle,nwe,BennMa00,fumbles_lost,0,,,,,
player,201610090cle,nwe,EdelJu00,pass_cmp,0,,,,,
player,201610090cle,nwe,EdelJu00,pass_att,0,,,,,
player,201610090cle,nwe,EdelJu00,pass_yds,0,,,,,
player,201610090cle,nwe,EdelJu00,pass_td,0,,,,,
player,201610090cle,nwe,EdelJu00,pass_int,0,,,,,
player,201610090cle,nwe,EdelJu00,pass_sacked,0,,,,,
player,201610090cle,nwe,EdelJu00,pass_sacked_yds,0,,,,,
player,201610090cle,nwe,EdelJu00,pass_long,0,,,,,
player,201610090cle,nwe,EdelJu00,pass_rating,,,,,,
player,201610090cle,nwe,EdelJu00,rush_att,0,,,,,
player,201610090cle,nwe,EdelJu00,rush_yds,0,,,,,
player,201610090cle,nwe,EdelJu00,rush_td,0,,,,,
player,201610090cle,nwe,EdelJu00,rush_long,0,,,,,
player,201610090cle,nwe,EdelJu00,targets,10,,,,,
player,201610090cle,nwe,EdelJu00,rec,5,,,,,
player,201610090cle,nwe,EdelJu00,rec_yds,35,,,,,
player,201610090cle,nwe,EdelJu00,rec_td,0,,,,,
player,201610090cle,nwe,EdelJu00,rec_long,12,,,,,
player,201610090cle,nwe,EdelJu00,fumbles,0,,,,,
player,201610090cle,nwe,EdelJu00,fumbles_lost,0,,,,,
player,201610090cle,nwe,AmenDa00,pass_cmp,0,,,,,
player,201610090cle,nwe,AmenDa00,pass_att,0,,,,,
player,201610090cle,nwe,AmenDa00,pass_yds,0,,,,,
player,201610090cle,nwe,AmenDa00,pass_td,0,,,,,
player,201610090cle,nwe,AmenDa00,pass_int,0,,,,,
player,201610090cle,nwe,AmenDa00,pass_sacked,0,,,,,
player,201610090cle,nwe,AmenDa00,pass_sacked_yds,0,,,,,
player,201610090cle,nwe,AmenDa00,pass_long,0,,,,,
player,201610090cle,nwe,AmenDa00,pass_rating,,,,,,
player,201610090cle,nwe,AmenDa00,rush_att,0,,,,,
player,201610090cle,nwe,AmenDa00,rush_yds,0,,,,,
player,201610090cle,nwe,AmenDa00,rush_td,0,,,,,
player,201610090cle,nwe,AmenDa00,rush_long,0,,,,,
player,201610090cle,nwe,AmenDa00,targets,2,,,,,
player,201610090cle,nwe,AmenDa00,rec,2,,,,,
player,201610090cle,nwe,AmenDa00,rec_yds,11,,,,,
player,201610090cle,nwe,AmenDa00,rec_td,0,,,,,
player,201610090cle,nwe,AmenDa00,rec_long,7,,,,,
player,201610090cle,nwe,AmenDa00,fumbles,0,,,,,
player,201610090cle,nwe,AmenDa00,fumbles_lost,0,,,,,
player,201610090cle,nwe,MitcMa01,pass_cmp,0,,,,,
player,201610090cle,nwe,MitcMa01,pass_att,0,,,,,
player,201610090cle,nwe,MitcMa01,pass_yds,0,,,,,
player,201610090cle,nwe,MitcMa01,pass_td,0,,,,,
player,201610090cle,nwe,MitcMa01,pass_int,0,,,,,
player,201610090cle,nwe,MitcMa01,pass_sacked,0,,,,,
player,201610090cle,nwe,MitcMa01,pass_sacked_yds,0,,,,,
player,201610090cle,nwe,MitcMa01,pass_long,0,,,,,
player,201610090cle,nwe,MitcMa01,pass_rating,,,,,,
player,201610090cle,nwe,MitcMa01,rush_att,0,,,,,
player,201610090cle,nwe,MitcMa01,rush_yds,0,,,,,
player,201610090cle,nwe,MitcMa01,rush_td,0,,,,,
player,201610090cle,nwe,MitcMa01,rush_long,0,,,,,
player,201610090cle,nwe,MitcMa01,targets,3,,,,,
player,201610090cle,nwe,MitcMa01,rec,2,,,,,
player,201610090cle,nwe,MitcMa01,rec_yds,7,,,,,
player,201610090cle,nwe,MitcMa01,rec_td,0,,,,,
player,201610090cle,nwe,MitcMa01,rec_long,5,,,,,
player,201610090cle,nwe,MitcMa01,fumbles,0,,,,,
player,201610090cle,nwe,MitcMa01,fumbles_lost,0,,,,,
player,201610090cle,cle,WhitCh02,pass_cmp,14,,,,,
player,201610090cle,cle,WhitCh02,pass_att,24,,,,,
player,201610090cle,cle,WhitCh02,pass_yds,182,,,,,
player,201610090cle,cle,WhitCh02,pass_td,1,,,,,
player,201610090cle,cle,WhitCh02,pass_int,1,,,,,
player,201610090cle,cle,WhitCh02,pass_sacked,2,,,,,
player,201610090cle,cle,WhitCh02,pass_sacked_yds,14,,,,,
player,201610090cle,cle,WhitCh02,pass_long,31,,,,,
player,201610090cle,cle,WhitCh02,pass_rating,78.8,,,,,
player,201610090cle,cle,WhitCh02,rush_att,2,,,,,
player,201610090cle,cle,WhitCh02,rush_yds,1,,,,,
player,201610090cle,cle,WhitCh02,rush_td,0,,,,,
player,201610090cle,cle,WhitCh02,rush_long,2,,,,,
player,201610090cle,cle,WhitCh02,targets,0,,,,,
player,201610090cle,cle,WhitCh02,rec,0,,,,,
player,201610090cle,cle,WhitCh02,rec_yds,0,,,,,
player,201610090cle,cle,WhitCh02,rec_td,0,,,,,
player,201610090cle,cle,WhitCh02,rec_long,0,,,,,
player,201610090cle,cle,WhitCh02,fumbles,0,,,,,
player,201610090cle,cle,WhitCh02,fumbles_lost,0,,,,,
player,201610090cle,cle,KessCo00,pass_cmp,5,,,,,
player,201610090cle,cle,KessCo00,pass_att,8,,,,,
player,201610090cle,cle,KessCo00,pass_yds,62,,,,,
player,201610090cle,cle,KessCo00,pass_td,1,,,,,
player,201610090cle,cle,KessCo00,pass_int,0,,,,,
player,201610090cle,cle,KessCo00,pass_sacked,0,,,,,
player,201610090cle,cle,KessCo00,pass_sacked_yds,0,,,,,
player,201610090cle,cle,KessCo00,pass_long,18,,,,,
player,201610090cle,cle,KessCo00,pass_rating,126.0,,,,,
player,201610090cle,cle,KessCo00,rush_att,1,,,,,
player,201610090cle,cle,KessCo00,rush_yds,0,,,,,
player,201610090cle,cle,KessCo00,rush_td,0,,,,,
player,201610090cle,cle,KessCo00,rush_long,0,,,,,
player,201610090cle,cle,KessCo00,targets,0,,,,,
player,201610090cle,cle,KessCo00,rec,0,,,,,
player,201610090cle,cle,KessCo00,rec_yds,0,,,,,
player,201610090cle,cle,KessCo00,rec_td,0,,,,,
player,201610090cle,cle,KessCo00,rec_long,0,,,,,
player,201610090cle,cle,KessCo00,fumbles,1,,,,,
player,201610090cle,cle,KessCo00,fumbles_lost,0,,,,,
player,201610090cle,cle,PryoTe00,pass_cmp,1,,,,,
player,201610090cle,cle,PryoTe00,pass_att,3,,,,,
player,201610090cle,cle,PryoTe00,pass_yds,5,,,,,
player,201610090cle,cle,PryoTe00,pass_td,0,,,,,
player,201610090cle,cle,PryoTe00,pass_int,0,,,,,
player,201610090cle,cle,PryoTe00,pass_sacked,0,,,,,
player,201610090cle,cle,PryoTe00,pass_sacked_yds,0,,,,,
player,201610090cle,cle,PryoTe00,pass_long,5,,,,,
player,201610090cle,cle,PryoTe00,pass_rating,42.4,,,,,
player,201610090cle,cle,PryoTe00,rush_att,2,,,,,
player,201610090cle,cle,PryoTe00,rush_yds,3,,,,,
player,201610090cle,cle,PryoTe00,rush_td,0,,,,,
player,201610090cle,cle,PryoTe00,rush_long,2,,,,,
player,201610090cle,cle,PryoTe00,targets,6,,,,,
player,201610090cle,cle,PryoTe00,rec,5,,,,,
player,201610090cle,cle,PryoTe00,rec_yds,48,,,,,
player,201610090cle,cle,PryoTe00,rec_td,0,,,,,
player,201610090cle,cle,PryoTe00,rec_long,15,,,,,
player,201610090cle,cle,PryoTe00,fumbles,1,,,,,
player,201610090cle,cle,PryoTe00,fumbles_lost,0,,,,,
player,201610090cle,cle,CrowIs00,pass_cmp,0,,,,,
player,201610090cle,cle,CrowIs00,pass_att,0,,,,,
player,201610090cle,cle,CrowIs00,pass_yds,0,,,,,
player,201610090cle,cle,CrowIs00,pass_td,0,,,,,
player,201610090cle,cle,CrowIs00,pass_int,0,,,,,
player,201610090cle,cle,CrowIs00,pass_sacked,0,,,,,
player,201610090cle,cle,CrowIs00,pass_sacked_yds,0,,,,,
player,201610090cle,cle,CrowIs00,pass_long,0,,,,,
player,201610090cle,cle,CrowIs00,pass_rating,,,,,,
player,201610090cle,cle,CrowIs00,rush_att,13,,,,,
player,201610090cle,cle,CrowIs00,rush_yds,22,,,,,
player,201610090cle,cle,CrowIs00,rush_td,0,,,,,
player,201610090cle,cle,CrowIs00,rush_long,6,,,,,
player,201610090cle,cle,CrowIs00,targets,3,,,,,
player,201610090cle,cle,CrowIs00,rec,1,,,,,
player,201610090cle,cle,CrowIs00,rec_yds,18,,,,,
player,201610090cle,cle,CrowIs00,rec_td,0,,,,,
player,201610090cle,cle,CrowIs00,rec_long,18,,,,,
player,201610090cle,cle,CrowIs00,fumbles,0,,,,,
player,201610090cle,cle,CrowIs00,fumbles_lost,0,,,,,
player,201610090cle,cle,JohnDu00,pass_cmp,0,,,,,
player,201610090cle,cle,JohnDu00,pass_att,0,,,,,
player,201610090cle,cle,JohnDu00,pass_yds,0,,,,,
player,201610090cle,cle,JohnDu00,pass_td,0,,,,,
player,201610090cle,cle,JohnDu00,pass_int,0,,,,,
player,201610090cle,cle,JohnDu00,pass_sacked,0,,,,,
player,201610090cle,cle,JohnDu00,pass_sacked_yds,0,,,,,
player,201610090cle,cle,JohnDu00,pass_long,0,,,,,
player,201610090cle,cle,JohnDu00,pass_rating,,,,,,
player,201610090cle,cle,JohnDu00,rush_att,4,,,,,
player,201610090cle,cle,JohnDu00,rush_yds,1,,,,,
player,201610090cle,cle,JohnDu00,rush_td,0,,,,,
player,201610090cle,cle,JohnDu00,rush_long,2,,,,,
player,201610090cle,cle,JohnDu00,targets,3,,,,,
player,201610090cle,cle,JohnDu00,rec,2,,,,,
player,201610090cle,cle,JohnDu00,rec_yds,21,,,,,
player,201610090cle,cle,JohnDu00,rec_td,0,,,,,
player,201610090cle,cle,JohnDu00,rec_long,15,,,,,
player,201610090cle,cle,JohnDu00,fumbles,0,,,,,
player,201610090cle,cle,JohnDu00,fumbles_lost,0,,,,,
player,201610090cle,cle,BarnGa01,pass_cmp,0,,,,,
player,201610090cle,cle,BarnGa01,pass_att,0,,,,,
player,201610090cle,cle,BarnGa01,pass_yds,0,,,,,
player,201610090cle,cle,BarnGa01,pass_td,0,,,,,
player,201610090cle,cle,BarnGa01,pass_int,0,,,,,
player,201610090cle,cle,BarnGa01,pass_sacked,0,,,,,
player,201610090cle,cle,BarnGa01,pass_sacked_yds,0,,,,,
player,201610090cle,cle,BarnGa01,pass_long,0,,,,,
player,201610090cle,cle,BarnGa01,pass_rating,,,,,,
player,201610090cle,cle,BarnGa01,rush_att,0,,,,,
player,201610090cle,cle,BarnGa01,rush_yds,0,,,,,
player,201610090cle,cle,BarnGa01,rush_td,0,,,,,
player,201610090cle,cle,BarnGa01,rush_long,0,,,,,
player,201610090cle,cle,BarnGa01,targets,8,,,,,
player,201610090cle,cle,BarnGa01,rec,5,,,,,
player,201610090cle,cle,BarnGa01,rec_yds,76,,,,,
player,201610090cle,cle,BarnGa01,rec_td,0,,,,,
player,201610090cle,cle,BarnGa01,rec_long,31,,,,,
player,201610090cle,cle,BarnGa01,fumbles,0,,,,,
player,201610090cle,cle,BarnGa01,fumbles_lost,0,,,,,
player,201610090cle,cle,HawkAn00,pass_cmp,0,,,,,
player,201610090cle,cle,HawkAn00,pass_att,0,,,,,
player,201610090cle,cle,HawkAn00,pass_yds,0,,,,,
player,201610090cle,cle,HawkAn00,pass_td,0,,,,,
player,201610090cle,cle,HawkAn00,pass_int,0,,,,,
player,201610090cle,cle,HawkAn00,pass_sacked,0,,,,,
player,201610090cle,cle,HawkAn00,pass_sacked_yds,0,,,,,
player,201610090cle,cle,HawkAn00,pass_long,0,,,,,
player,201610090cle,cle,HawkAn00,pass_rating,,,,,,
player,201610090cle,cle,HawkAn00,rush_att,0,,,,,
player,201610090cle,cle,HawkAn00,rush_yds,0,,,,,
player,201610090cle,cle,HawkAn00,rush_td,0,,,,,
player,201610090cle,cle,HawkAn00,rush_long,0,,,,,
player,201610090cle,cle,HawkAn00,targets,7,,,,,
player,201610090cle,cle,HawkAn00,rec,4,,,,,
player,201610090cle,cle,HawkAn00,rec_yds,56,,,,,
player,201610090cle,cle,HawkAn00,rec_td,1,,,,,
player,201610090cle,cle,HawkAn00,rec_long,24,,,,,
player,201610090cle,cle,HawkAn00,fumbles,0,,,,,
player,201610090cle,cle,HawkAn00,fumbles_lost,0,,,,,
player,201610090cle,cle,HamlCo01,pass_cmp,0,,,,,
player,201610090cle,cle,HamlCo01,pass_att,0,,,,,
player,201610090cle,cle,HamlCo01,pass_yds,0,,,,,
player,201610090cle,cle,HamlCo01,pass_td,0,,,,,
player,201610090cle,cle,HamlCo01,pass_int,0,,,,,
player,201610090cle,cle,HamlCo01,pass_sacked,0,,,,,
player,201610090cle,cle,HamlCo01,pass_sacked_yds,0,,,,,
player,201610090cle,cle,HamlCo01,pass_long,0,,,,,
player,201610090cle,cle,HamlCo01,pass_rating,,,,,,
player,201610090cle,cle,HamlCo01,rush_att,0,,,,,
player,201610090cle,cle,HamlCo01,rush_yds,0,,,,,
player,201610090cle,cle,HamlCo01,rush_td,0,,,,,
player,201610090cle,cle,HamlCo01,rush_long,0,,,,,
player,201610090cle,cle,HamlCo01,targets,1,,,,,
player,201610090cle,cle,HamlCo01,rec,1,,,,,
player,201610090cle,cle,HamlCo01,rec_yds,17,,,,,
player,201610090cle,cle,HamlCo01,rec_td,1,,,,,
player,201610090cle,cle,HamlCo01,rec_long,17,,,,,
player,201610090cle,cle,HamlCo01,fumbles,0,,,,,
player,201610090cle,cle,HamlCo01,fumbles_lost,0,,,,,
player,201610090cle,cle,LouiRi00,pass_cmp,0,,,,,
player,201610090cle,cle,LouiRi00,pass_att,0,,,,,
player,201610090cle,cle,LouiRi00,pass_yds,0,,,,,
player,201610090cle,cle,LouiRi00,pass_td,0,,,,,
player,201610090cle,cle,LouiRi00,pass_int,0,,,,,
player,201610090cle,cle,LouiRi00,pass_sacked,0,,,,,
player,201610090cle,cle,LouiRi00,pass_sacked_yds,0,,,,,
player,201610090cle,cle,LouiRi00,pass_long,0,,,,,
player,201610090cle,cle,LouiRi00,pass_rating,,,,,,
player,201610090cle,cle,LouiRi00,rush_att,0,,,,,
player,201610090cle,cle,LouiRi00,rush_yds,0,,,,,
player,201610090cle,cle,LouiRi00,rush_td,0,,,,,
player,201610090cle,cle,LouiRi00,rush_long,0,,,,,
player,201610090cle,cle,LouiRi00,targets,5,,,,,
player,201610090cle,cle,LouiRi00,rec,2,,,,,
player,201610090cle,cle,LouiRi00,rec_yds,13,,,,,
player,201610090cle,cle,LouiRi00,rec_td,0,,,,,
player,201610090cle,cle,LouiRi00,rec_long,8,,,,,
player,201610090cle,cle,LouiRi00,fumbles,0,,,,,
player,201610090cle,cle,LouiRi00,fumbles_lost,0,,,,,
player,201610090cle,cle,JohnMa06,pass_cmp,0,,,,,
player,201610090cle,cle,JohnMa06,pass_att,0,,,,,
player,201610090cle,cle,JohnMa06,pass_yds,0,,,,,
player,201610090cle,cle,JohnMa06,pass_td,0,,,,,
player,201610090cle,cle,JohnMa06,pass_int,0,,,,,
