game,2016,10,20161113,201611130crd,sfo,"San Francisco 49ers",20,crd,"Arizona Cardinals",23
player,201611130crd,sfo,SmitTo02,pass_int,0,,,,,
player,201611130crd,sfo,SmitTo02,pass_sacked,0,,,,,
player,201611130crd,sfo,SmitTo02,pass_sacked_yds,0,,,,,
player,201611130crd,sfo,SmitTo02,pass_long,0,,,,,
player,201611130crd,sfo,SmitTo02,pass_rating,,,,,,
player,201611130crd,sfo,SmitTo02,rush_att,0,,,,,
player,201611130crd,sfo,SmitTo02,rush_yds,0,,,,,
player,201611130crd,sfo,SmitTo02,rush_td,0,,,,,
player,201611130crd,sfo,SmitTo02,rush_long,0,,,,,
player,201611130crd,sfo,SmitTo02,targets,4,,,,,
player,201611130crd,sfo,SmitTo02,rec,2,,,,,
player,201611130crd,sfo,SmitTo02,rec_yds,26,,,,,
player,201611130crd,sfo,SmitTo02,rec_td,0,,,,,
player,201611130crd,sfo,SmitTo02,rec_long,21,,,,,
player,201611130crd,sfo,SmitTo02,fumbles,0,,,,,
player,201611130crd,sfo,SmitTo02,fumbles_lost,0,,,,,
player,201611130crd,sfo,StreRo00,pass_cmp,0,,,,,
player,201611130crd,sfo,StreRo00,pass_att,0,,,,,
player,201611130crd,sfo,StreRo00,pass_yds,0,,,,,
player,201611130crd,sfo,StreRo00,pass_td,0,,,,,
player,201611130crd,sfo,StreRo00,pass_int,0,,,,,
player,201611130crd,sfo,StreRo00,pass_sacked,0,,,,,
player,201611130crd,sfo,StreRo00,pass_sacked_yds,0,,,,,
player,201611130crd,sfo,StreRo00,pass_long,0,,,,,
player,201611130crd,sfo,StreRo00,pass_rating,,,,,,
player,201611130crd,sfo,StreRo00,rush_att,0,,,,,
player,201611130crd,sfo,StreRo00,rush_yds,0,,,,,
player,201611130crd,sfo,StreRo00,rush_td,0,,,,,
player,201611130crd,sfo,StreRo00,rush_long,0,,,,,
player,201611130crd,sfo,StreRo00,targets,2,,,,,
player,201611130crd,sfo,StreRo00,rec,1,,,,,
player,201611130crd,sfo,StreRo00,rec_yds,11,,,,,
player,201611130crd,sfo,StreRo00,rec_td,0,,,,,
player,201611130crd,sfo,StreRo00,rec_long,11,,,,,
player,201611130crd,sfo,StreRo00,fumbles,0,,,,,
player,201611130crd,sfo,StreRo00,fumbles_lost,0,,,,,
player,201611130crd,sfo,HarpCh01,pass_cmp,0,,,,,
player,201611130crd,sfo,HarpCh01,pass_att,0,,,,,
player,201611130crd,sfo,HarpCh01,pass_yds,0,,,,,
player,201611130crd,sfo,HarpCh01,pass_td,0,,,,,
player,201611130crd,sfo,HarpCh01,pass_int,0,,,,,
player,201611130crd,sfo,HarpCh01,pass_sacked,0,,,,,
player,201611130crd,sfo,HarpCh01,pass_sacked_yds,0,,,,,
player,201611130crd,sfo,HarpCh01,pass_long,0,,,,,
player,201611130crd,sfo,HarpCh01,pass_rating,,,,,,
player,201611130crd,sfo,HarpCh01,rush_att,0,,,,,
player,201611130crd,sfo,HarpCh01,rush_yds,0,,,,,
player,201611130crd,sfo,HarpCh01,rush_td,0,,,,,
player,201611130crd,sfo,HarpCh01,rush_long,0,,,,,
player,201611130crd,sfo,HarpCh01,targets,1,,,,,
player,201611130crd,sfo,HarpCh01,rec,0,,,,,
player,201611130crd,sfo,HarpCh01,rec_yds,0,,,,,
player,201611130crd,sfo,HarpCh01,rec_td,0,,,,,
player,201611130crd,sfo,HarpCh01,rec_long,0,,,,,
player,201611130crd,sfo,HarpCh01,fumbles,0,,,,,
player,201611130crd,sfo,HarpCh01,fumbles_lost,0,,,,,
player,201611130crd,crd,PalmCa00,pass_cmp,30,,,,,
player,201611130crd,crd,PalmCa00,pass_att,49,,,,,
player,201611130crd,crd,PalmCa00,pass_yds,376,,,,,
player,201611130crd,crd,PalmCa00,pass_td,1,,,,,
player,201611130crd,crd,PalmCa00,pass_int,2,,,,,
player,201611130crd,crd,PalmCa00,pass_sacked,2,,,,,
player,201611130crd,crd,PalmCa00,pass_sacked_yds,13,,,,,
player,201611130crd,crd,PalmCa00,pass_long,35,,,,,
player,201611130crd,crd,PalmCa00,pass_rating,74.9,,,,,
player,201611130crd,crd,PalmCa00,rush_att,1,,,,,
player,201611130crd,crd,PalmCa00,rush_yds,16,,,,,
player,201611130crd,crd,PalmCa00,rush_td,0,,,,,
player,201611130crd,crd,PalmCa00,rush_long,16,,,,,
player,201611130crd,crd,PalmCa00,targets,0,,,,,
player,201611130crd,crd,PalmCa00,rec,0,,,,,
player,201611130crd,crd,PalmCa00,rec_yds,0,,,,,
player,201611130crd,crd,PalmCa00,rec_td,0,,,,,
player,201611130crd,crd,PalmCa00,rec_long,0,,,,,
player,201611130crd,crd,PalmCa00,fumbles,1,,,,,
player,201611130crd,crd,PalmCa00,fumbles_lost,1,,,,,
player,201611130crd,crd,JohnDa08,pass_cmp,0,,,,,
player,201611130crd,crd,JohnDa08,pass_att,0,,,,,
player,201611130crd,crd,JohnDa08,pass_yds,0,,,,,
player,201611130crd,crd,JohnDa08,pass_td,0,,,,,
player,201611130crd,crd,JohnDa08,pass_int,0,,,,,
player,201611130crd,crd,JohnDa08,pass_sacked,0,,,,,
player,201611130crd,crd,JohnDa08,pass_sacked_yds,0,,,,,
player,201611130crd,crd,JohnDa08,pass_long,0,,,,,
player,201611130crd,crd,JohnDa08,pass_rating,,,,,,
player,201611130crd,crd,JohnDa08,rush_att,19,,,,,
player,201611130crd,crd,JohnDa08,rush_yds,55,,,,,
player,201611130crd,crd,JohnDa08,rush_td,1,,,,,
player,201611130crd,crd,JohnDa08,rush_long,18,,,,,
player,201611130crd,crd,JohnDa08,targets,7,,,,,
player,201611130crd,crd,JohnDa08,rec,5,,,,,
player,201611130crd,crd,JohnDa08,rec_yds,46,,,,,
player,201611130crd,crd,JohnDa08,rec_td,1,,,,,
player,201611130crd,crd,JohnDa08,rec_long,16,,,,,
player,201611130crd,crd,JohnDa08,fumbles,0,,,,,
player,201611130crd,crd,JohnDa08,fumbles_lost,0,,,,,
player,201611130crd,crd,BrowJo02,pass_cmp,0,,,,,
player,201611130crd,crd,BrowJo02,pass_att,0,,,,,
player,201611130crd,crd,BrowJo02,pass_yds,0,,,,,
player,201611130crd,crd,BrowJo02,pass_td,0,,,,,
player,201611130crd,crd,BrowJo02,pass_int,0,,,,,
player,201611130crd,crd,BrowJo02,pass_sacked,0,,,,,
player,201611130crd,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201611130crd,crd,BrowJo02,pass_long,0,,,,,
player,201611130crd,crd,BrowJo02,pass_rating,,,,,,
player,201611130crd,crd,BrowJo02,rush_att,1,,,,,
player,201611130crd,crd,BrowJo02,rush_yds,10,,,,,
player,201611130crd,crd,BrowJo02,rush_td,0,,,,,
player,201611130crd,crd,BrowJo02,rush_long,10,,,,,
player,201611130crd,crd,BrowJo02,targets,4,,,,,
player,201611130crd,crd,BrowJo02,rec,2,,,,,
player,201611130crd,crd,BrowJo02,rec_yds,30,,,,,
player,201611130crd,crd,BrowJo02,rec_td,0,,,,,
player,201611130crd,crd,BrowJo02,rec_long,21,,,,,
player,201611130crd,crd,BrowJo02,fumbles,0,,,,,
player,201611130crd,crd,BrowJo02,fumbles_lost,0,,,,,
player,201611130crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201611130crd,crd,FitzLa00,pass_att,0,,,,,
player,201611130crd,crd,FitzLa00,pass_yds,0,,,,,
player,201611130crd,crd,FitzLa00,pass_td,0,,,,,
player,201611130crd,crd,FitzLa00,pass_int,0,,,,,
player,201611130crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201611130crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201611130crd,crd,FitzLa00,pass_long,0,,,,,
player,201611130crd,crd,FitzLa00,pass_rating,,,,,,
player,201611130crd,crd,FitzLa00,rush_att,0,,,,,
player,201611130crd,crd,FitzLa00,rush_yds,0,,,,,
player,201611130crd,crd,FitzLa00,rush_td,0,,,,,
player,201611130crd,crd,FitzLa00,rush_long,0,,,,,
player,201611130crd,crd,FitzLa00,targets,18,,,,,
player,201611130crd,crd,FitzLa00,rec,12,,,,,
player,201611130crd,crd,FitzLa00,rec_yds,132,,,,,
player,201611130crd,crd,FitzLa00,rec_td,0,,,,,
player,201611130crd,crd,FitzLa00,rec_long,33,,,,,
player,201611130crd,crd,FitzLa00,fumbles,0,,,,,
player,201611130crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201611130crd,crd,FloyMi00,pass_cmp,0,,,,,
player,201611130crd,crd,FloyMi00,pass_att,0,,,,,
player,201611130crd,crd,FloyMi00,pass_yds,0,,,,,
player,201611130crd,crd,FloyMi00,pass_td,0,,,,,
player,201611130crd,crd,FloyMi00,pass_int,0,,,,,
player,201611130crd,crd,FloyMi00,pass_sacked,0,,,,,
player,201611130crd,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201611130crd,crd,FloyMi00,pass_long,0,,,,,
player,201611130crd,crd,FloyMi00,pass_rating,,,,,,
player,201611130crd,crd,FloyMi00,rush_att,0,,,,,
player,201611130crd,crd,FloyMi00,rush_yds,0,,,,,
player,201611130crd,crd,FloyMi00,rush_td,0,,,,,
player,201611130crd,crd,FloyMi00,rush_long,0,,,,,
player,201611130crd,crd,FloyMi00,targets,6,,,,,
player,201611130crd,crd,FloyMi00,rec,5,,,,,
player,201611130crd,crd,FloyMi00,rec_yds,101,,,,,
player,201611130crd,crd,FloyMi00,rec_td,0,,,,,
player,201611130crd,crd,FloyMi00,rec_long,35,,,,,
player,201611130crd,crd,FloyMi00,fumbles,0,,,,,
player,201611130crd,crd,FloyMi00,fumbles_lost,0,,,,,
player,201611130crd,crd,GresJe00,pass_cmp,0,,,,,
player,201611130crd,crd,GresJe00,pass_att,0,,,,,
player,201611130crd,crd,GresJe00,pass_yds,0,,,,,
player,201611130crd,crd,GresJe00,pass_td,0,,,,,
player,201611130crd,crd,GresJe00,pass_int,0,,,,,
player,201611130crd,crd,GresJe00,pass_sacked,0,,,,,
player,201611130crd,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201611130crd,crd,GresJe00,pass_long,0,,,,,
player,201611130crd,crd,GresJe00,pass_rating,,,,,,
player,201611130crd,crd,GresJe00,rush_att,0,,,,,
player,201611130crd,crd,GresJe00,rush_yds,0,,,,,
player,201611130crd,crd,GresJe00,rush_td,0,,,,,
player,201611130crd,crd,GresJe00,rush_long,0,,,,,
player,201611130crd,crd,GresJe00,targets,6,,,,,
player,201611130crd,crd,GresJe00,rec,4,,,,,
player,201611130crd,crd,GresJe00,rec_yds,38,,,,,
player,201611130crd,crd,GresJe00,rec_td,0,,,,,
player,201611130crd,crd,GresJe00,rec_long,21,,,,,
player,201611130crd,crd,GresJe00,fumbles,0,,,,,
player,201611130crd,crd,GresJe00,fumbles_lost,0,,,,,
player,201611130crd,crd,NelsJJ00,pass_cmp,0,,,,,
player,201611130crd,crd,NelsJJ00,pass_att,0,,,,,
player,201611130crd,crd,NelsJJ00,pass_yds,0,,,,,
player,201611130crd,crd,NelsJJ00,pass_td,0,,,,,
player,201611130crd,crd,NelsJJ00,pass_int,0,,,,,
player,201611130crd,crd,NelsJJ00,pass_sacked,0,,,,,
player,201611130crd,crd,NelsJJ00,pass_sacked_yds,0,,,,,
player,201611130crd,crd,NelsJJ00,pass_long,0,,,,,
player,201611130crd,crd,NelsJJ00,pass_rating,,,,,,
player,201611130crd,crd,NelsJJ00,rush_att,0,,,,,
player,201611130crd,crd,NelsJJ00,rush_yds,0,,,,,
player,201611130crd,crd,NelsJJ00,rush_td,0,,,,,
player,201611130crd,crd,NelsJJ00,rush_long,0,,,,,
player,201611130crd,crd,NelsJJ00,targets,6,,,,,
player,201611130crd,crd,NelsJJ00,rec,2,,,,,
player,201611130crd,crd,NelsJJ00,rec_yds,29,,,,,
player,201611130crd,crd,NelsJJ00,rec_td,0,,,,,
player,201611130crd,crd,NelsJJ00,rec_long,17,,,,,
player,201611130crd,crd,NelsJJ00,fumbles,1,,,,,
player,201611130crd,crd,NelsJJ00,fumbles_lost,1,,,,,
player,201611130crd,crd,VallHa00,pass_cmp,0,,,,,
player,201611130crd,crd,VallHa00,pass_att,0,,,,,
player,201611130crd,crd,VallHa00,pass_yds,0,,,,,
player,201611130crd,crd,VallHa00,pass_td,0,,,,,
player,201611130crd,crd,VallHa00,pass_int,0,,,,,
player,201611130crd,crd,VallHa00,pass_sacked,0,,,,,
player,201611130crd,crd,VallHa00,pass_sacked_yds,0,,,,,
player,201611130crd,crd,VallHa00,pass_long,0,,,,,
player,201611130crd,crd,VallHa00,pass_rating,,,,,,
player,201611130crd,crd,VallHa00,rush_att,0,,,,,
player,201611130crd,crd,VallHa00,rush_yds,0,,,,,
player,201611130crd,crd,VallHa00,rush_td,0,,,,,
player,201611130crd,crd,VallHa00,rush_long,0,,,,,
player,201611130crd,crd,VallHa00,targets,1,,,,,
player,201611130crd,crd,VallHa00,rec,0,,,,,
player,201611130crd,crd,VallHa00,rec_yds,0,,,,,
player,201611130crd,crd,VallHa00,rec_td,0,,,,,
player,201611130crd,crd,VallHa00,rec_long,0,,,,,
player,201611130crd,crd,VallHa00,fumbles,0,,,,,
player,201611130crd,crd,VallHa00,fumbles_lost,0,,,,,
player,201611130crd,crd,ElliAn00,pass_cmp,0,,,,,
player,201611130crd,crd,ElliAn00,pass_att,0,,,,,
player,201611130crd,crd,ElliAn00,pass_yds,0,,,,,
player,201611130crd,crd,ElliAn00,pass_td,0,,,,,
player,201611130crd,crd,ElliAn00,pass_int,0,,,,,
player,201611130crd,crd,ElliAn00,pass_sacked,0,,,,,
player,201611130crd,crd,ElliAn00,pass_sacked_yds,0,,,,,
player,201611130crd,crd,ElliAn00,pass_long,0,,,,,
player,201611130crd,crd,ElliAn00,pass_rating,,,,,,
player,201611130crd,crd,ElliAn00,rush_att,2,,,,,
player,201611130crd,crd,ElliAn00,rush_yds,-1,,,,,
player,201611130crd,crd,ElliAn00,rush_td,0,,,,,
player,201611130crd,crd,ElliAn00,rush_long,2,,,,,
player,201611130crd,crd,ElliAn00,targets,0,,,,,
player,201611130crd,crd,ElliAn00,rec,0,,,,,
player,201611130crd,crd,ElliAn00,rec_yds,0,,,,,
player,201611130crd,crd,ElliAn00,rec_td,0,,,,,
player,201611130crd,crd,ElliAn00,rec_long,0,,,,,
player,201611130crd,crd,ElliAn00,fumbles,0,,,,,
player,201611130crd,crd,ElliAn00,fumbles_lost,0,,,,,
player,201611130crd,sfo,HodgGe00,def_int,1,,,,,
player,201611130crd,sfo,HodgGe00,def_int_yds,6,,,,,
player,201611130crd,sfo,HodgGe00,def_int_td,0,,,,,
player,201611130crd,sfo,HodgGe00,def_int_long,6,,,,,
player,201611130crd,sfo,HodgGe00,pass_defended,1,,,,,
player,201611130crd,sfo,HodgGe00,sacks,0.0,,,,,
player,201611130crd,sfo,HodgGe00,tackles_combined,6,,,,,
player,201611130crd,sfo,HodgGe00,tackles_solo,6,,,,,
player,201611130crd,sfo,HodgGe00,tackles_assists,0,,,,,
player,201611130crd,sfo,HodgGe00,tackles_loss,0,,,,,
player,201611130crd,sfo,HodgGe00,qb_hits,0,,,,,
player,201611130crd,sfo,HodgGe00,fumbles_rec,0,,,,,
player,201611130crd,sfo,HodgGe00,fumbles_rec_yds,0,,,,,
player,201611130crd,sfo,HodgGe00,fumbles_rec_td,0,,,,,
player,201611130crd,sfo,HodgGe00,fumbles_forced,0,,,,,
player,201611130crd,sfo,ReidEr00,def_int,1,,,,,
player,201611130crd,sfo,ReidEr00,def_int_yds,13,,,,,
player,201611130crd,sfo,ReidEr00,def_int_td,0,,,,,
player,201611130crd,sfo,ReidEr00,def_int_long,13,,,,,
player,201611130crd,sfo,ReidEr00,pass_defended,2,,,,,
player,201611130crd,sfo,ReidEr00,sacks,0.0,,,,,
player,201611130crd,sfo,ReidEr00,tackles_combined,5,,,,,
player,201611130crd,sfo,ReidEr00,tackles_solo,4,,,,,
player,201611130crd,sfo,ReidEr00,tackles_assists,1,,,,,
player,201611130crd,sfo,ReidEr00,tackles_loss,0,,,,,
player,201611130crd,sfo,ReidEr00,qb_hits,0,,,,,
player,201611130crd,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201611130crd,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201611130crd,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201611130crd,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201611130crd,sfo,BuckDe00,def_int,0,,,,,
player,201611130crd,sfo,BuckDe00,def_int_yds,0,,,,,
player,201611130crd,sfo,BuckDe00,def_int_td,0,,,,,
player,201611130crd,sfo,BuckDe00,def_int_long,0,,,,,
player,201611130crd,sfo,BuckDe00,pass_defended,0,,,,,
player,201611130crd,sfo,BuckDe00,sacks,1.0,,,,,
player,201611130crd,sfo,BuckDe00,tackles_combined,3,,,,,
player,201611130crd,sfo,BuckDe00,tackles_solo,3,,,,,
player,201611130crd,sfo,BuckDe00,tackles_assists,0,,,,,
player,201611130crd,sfo,BuckDe00,tackles_loss,1,,,,,
player,201611130crd,sfo,BuckDe00,qb_hits,3,,,,,
player,201611130crd,sfo,BuckDe00,fumbles_rec,1,,,,,
player,201611130crd,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201611130crd,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201611130crd,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201611130crd,sfo,HaroEl00,def_int,0,,,,,
player,201611130crd,sfo,HaroEl00,def_int_yds,0,,,,,
player,201611130crd,sfo,HaroEl00,def_int_td,0,,,,,
player,201611130crd,sfo,HaroEl00,def_int_long,0,,,,,
player,201611130crd,sfo,HaroEl00,pass_defended,0,,,,,
player,201611130crd,sfo,HaroEl00,sacks,1.0,,,,,
player,201611130crd,sfo,HaroEl00,tackles_combined,1,,,,,
player,201611130crd,sfo,HaroEl00,tackles_solo,1,,,,,
player,201611130crd,sfo,HaroEl00,tackles_assists,0,,,,,
player,201611130crd,sfo,HaroEl00,tackles_loss,0,,,,,
player,201611130crd,sfo,HaroEl00,qb_hits,1,,,,,
player,201611130crd,sfo,HaroEl00,fumbles_rec,0,,,,,
player,201611130crd,sfo,HaroEl00,fumbles_rec_yds,0,,,,,
player,201611130crd,sfo,HaroEl00,fumbles_rec_td,0,,,,,
player,201611130crd,sfo,HaroEl00,fumbles_forced,1,,,,,
player,201611130crd,sfo,BethAn20,def_int,0,,,,,
