game,2016,8,20161030,201610300htx,det,"Detroit Lions",13,htx,"Houston Texans",20
player,201610300htx,det,QuinGl99,tackles_assists,1,,,,,
player,201610300htx,det,QuinGl99,tackles_loss,1,,,,,
player,201610300htx,det,QuinGl99,qb_hits,0,,,,,
player,201610300htx,det,QuinGl99,fumbles_rec,0,,,,,
player,201610300htx,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201610300htx,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201610300htx,det,QuinGl99,fumbles_forced,0,,,,,
player,201610300htx,det,KillMi00,def_int,0,,,,,
player,201610300htx,det,KillMi00,def_int_yds,0,,,,,
player,201610300htx,det,KillMi00,def_int_td,0,,,,,
player,201610300htx,det,KillMi00,def_int_long,0,,,,,
player,201610300htx,det,KillMi00,pass_defended,0,,,,,
player,201610300htx,det,KillMi00,sacks,0.0,,,,,
player,201610300htx,det,KillMi00,tackles_combined,4,,,,,
player,201610300htx,det,KillMi00,tackles_solo,3,,,,,
player,201610300htx,det,KillMi00,tackles_assists,1,,,,,
player,201610300htx,det,KillMi00,tackles_loss,0,,,,,
player,201610300htx,det,KillMi00,qb_hits,0,,,,,
player,201610300htx,det,KillMi00,fumbles_rec,0,,,,,
player,201610300htx,det,KillMi00,fumbles_rec_yds,0,,,,,
player,201610300htx,det,KillMi00,fumbles_rec_td,0,,,,,
player,201610300htx,det,KillMi00,fumbles_forced,0,,,,,
player,201610300htx,det,WillAn01,def_int,0,,,,,
player,201610300htx,det,WillAn01,def_int_yds,0,,,,,
player,201610300htx,det,WillAn01,def_int_td,0,,,,,
player,201610300htx,det,WillAn01,def_int_long,0,,,,,
player,201610300htx,det,WillAn01,pass_defended,0,,,,,
player,201610300htx,det,WillAn01,sacks,0.0,,,,,
player,201610300htx,det,WillAn01,tackles_combined,4,,,,,
player,201610300htx,det,WillAn01,tackles_solo,3,,,,,
player,201610300htx,det,WillAn01,tackles_assists,1,,,,,
player,201610300htx,det,WillAn01,tackles_loss,1,,,,,
player,201610300htx,det,WillAn01,qb_hits,0,,,,,
player,201610300htx,det,WillAn01,fumbles_rec,0,,,,,
player,201610300htx,det,WillAn01,fumbles_rec_yds,0,,,,,
player,201610300htx,det,WillAn01,fumbles_rec_td,0,,,,,
player,201610300htx,det,WillAn01,fumbles_forced,0,,,,,
player,201610300htx,det,BushRa00,def_int,0,,,,,
player,201610300htx,det,BushRa00,def_int_yds,0,,,,,
player,201610300htx,det,BushRa00,def_int_td,0,,,,,
player,201610300htx,det,BushRa00,def_int_long,0,,,,,
player,201610300htx,det,BushRa00,pass_defended,0,,,,,
player,201610300htx,det,BushRa00,sacks,0.0,,,,,
player,201610300htx,det,BushRa00,tackles_combined,3,,,,,
player,201610300htx,det,BushRa00,tackles_solo,2,,,,,
player,201610300htx,det,BushRa00,tackles_assists,1,,,,,
player,201610300htx,det,BushRa00,tackles_loss,0,,,,,
player,201610300htx,det,BushRa00,qb_hits,0,,,,,
player,201610300htx,det,BushRa00,fumbles_rec,0,,,,,
player,201610300htx,det,BushRa00,fumbles_rec_yds,0,,,,,
player,201610300htx,det,BushRa00,fumbles_rec_td,0,,,,,
player,201610300htx,det,BushRa00,fumbles_forced,0,,,,,
player,201610300htx,det,ByneJo00,def_int,0,,,,,
player,201610300htx,det,ByneJo00,def_int_yds,0,,,,,
player,201610300htx,det,ByneJo00,def_int_td,0,,,,,
player,201610300htx,det,ByneJo00,def_int_long,0,,,,,
player,201610300htx,det,ByneJo00,pass_defended,0,,,,,
player,201610300htx,det,ByneJo00,sacks,0.0,,,,,
player,201610300htx,det,ByneJo00,tackles_combined,3,,,,,
player,201610300htx,det,ByneJo00,tackles_solo,3,,,,,
player,201610300htx,det,ByneJo00,tackles_assists,0,,,,,
player,201610300htx,det,ByneJo00,tackles_loss,0,,,,,
player,201610300htx,det,ByneJo00,qb_hits,0,,,,,
player,201610300htx,det,ByneJo00,fumbles_rec,0,,,,,
player,201610300htx,det,ByneJo00,fumbles_rec_yds,0,,,,,
player,201610300htx,det,ByneJo00,fumbles_rec_td,0,,,,,
player,201610300htx,det,ByneJo00,fumbles_forced,0,,,,,
player,201610300htx,det,CharSt00,def_int,0,,,,,
player,201610300htx,det,CharSt00,def_int_yds,0,,,,,
player,201610300htx,det,CharSt00,def_int_td,0,,,,,
player,201610300htx,det,CharSt00,def_int_long,0,,,,,
player,201610300htx,det,CharSt00,pass_defended,0,,,,,
player,201610300htx,det,CharSt00,sacks,0.0,,,,,
player,201610300htx,det,CharSt00,tackles_combined,3,,,,,
player,201610300htx,det,CharSt00,tackles_solo,1,,,,,
player,201610300htx,det,CharSt00,tackles_assists,2,,,,,
player,201610300htx,det,CharSt00,tackles_loss,0,,,,,
player,201610300htx,det,CharSt00,qb_hits,0,,,,,
player,201610300htx,det,CharSt00,fumbles_rec,0,,,,,
player,201610300htx,det,CharSt00,fumbles_rec_yds,0,,,,,
player,201610300htx,det,CharSt00,fumbles_rec_td,0,,,,,
player,201610300htx,det,CharSt00,fumbles_forced,0,,,,,
player,201610300htx,det,DiggQu00,def_int,0,,,,,
player,201610300htx,det,DiggQu00,def_int_yds,0,,,,,
player,201610300htx,det,DiggQu00,def_int_td,0,,,,,
player,201610300htx,det,DiggQu00,def_int_long,0,,,,,
player,201610300htx,det,DiggQu00,pass_defended,0,,,,,
player,201610300htx,det,DiggQu00,sacks,0.0,,,,,
player,201610300htx,det,DiggQu00,tackles_combined,3,,,,,
player,201610300htx,det,DiggQu00,tackles_solo,3,,,,,
player,201610300htx,det,DiggQu00,tackles_assists,0,,,,,
player,201610300htx,det,DiggQu00,tackles_loss,0,,,,,
player,201610300htx,det,DiggQu00,qb_hits,0,,,,,
player,201610300htx,det,DiggQu00,fumbles_rec,0,,,,,
player,201610300htx,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201610300htx,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201610300htx,det,DiggQu00,fumbles_forced,0,,,,,
player,201610300htx,det,HydeKe01,def_int,0,,,,,
player,201610300htx,det,HydeKe01,def_int_yds,0,,,,,
player,201610300htx,det,HydeKe01,def_int_td,0,,,,,
player,201610300htx,det,HydeKe01,def_int_long,0,,,,,
player,201610300htx,det,HydeKe01,pass_defended,0,,,,,
player,201610300htx,det,HydeKe01,sacks,0.0,,,,,
player,201610300htx,det,HydeKe01,tackles_combined,3,,,,,
player,201610300htx,det,HydeKe01,tackles_solo,2,,,,,
player,201610300htx,det,HydeKe01,tackles_assists,1,,,,,
player,201610300htx,det,HydeKe01,tackles_loss,1,,,,,
player,201610300htx,det,HydeKe01,qb_hits,1,,,,,
player,201610300htx,det,HydeKe01,fumbles_rec,0,,,,,
player,201610300htx,det,HydeKe01,fumbles_rec_yds,0,,,,,
player,201610300htx,det,HydeKe01,fumbles_rec_td,0,,,,,
player,201610300htx,det,HydeKe01,fumbles_forced,0,,,,,
player,201610300htx,det,LawsNe00,def_int,0,,,,,
player,201610300htx,det,LawsNe00,def_int_yds,0,,,,,
player,201610300htx,det,LawsNe00,def_int_td,0,,,,,
player,201610300htx,det,LawsNe00,def_int_long,0,,,,,
player,201610300htx,det,LawsNe00,pass_defended,1,,,,,
player,201610300htx,det,LawsNe00,sacks,0.0,,,,,
player,201610300htx,det,LawsNe00,tackles_combined,3,,,,,
player,201610300htx,det,LawsNe00,tackles_solo,1,,,,,
player,201610300htx,det,LawsNe00,tackles_assists,2,,,,,
player,201610300htx,det,LawsNe00,tackles_loss,0,,,,,
player,201610300htx,det,LawsNe00,qb_hits,0,,,,,
player,201610300htx,det,LawsNe00,fumbles_rec,0,,,,,
player,201610300htx,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201610300htx,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201610300htx,det,LawsNe00,fumbles_forced,0,,,,,
player,201610300htx,det,WalkTy00,def_int,0,,,,,
player,201610300htx,det,WalkTy00,def_int_yds,0,,,,,
player,201610300htx,det,WalkTy00,def_int_td,0,,,,,
player,201610300htx,det,WalkTy00,def_int_long,0,,,,,
player,201610300htx,det,WalkTy00,pass_defended,0,,,,,
player,201610300htx,det,WalkTy00,sacks,0.0,,,,,
player,201610300htx,det,WalkTy00,tackles_combined,3,,,,,
player,201610300htx,det,WalkTy00,tackles_solo,1,,,,,
player,201610300htx,det,WalkTy00,tackles_assists,2,,,,,
player,201610300htx,det,WalkTy00,tackles_loss,1,,,,,
player,201610300htx,det,WalkTy00,qb_hits,0,,,,,
player,201610300htx,det,WalkTy00,fumbles_rec,0,,,,,
player,201610300htx,det,WalkTy00,fumbles_rec_yds,0,,,,,
player,201610300htx,det,WalkTy00,fumbles_rec_td,0,,,,,
player,201610300htx,det,WalkTy00,fumbles_forced,0,,,,,
player,201610300htx,det,AnsaEz00,def_int,0,,,,,
player,201610300htx,det,AnsaEz00,def_int_yds,0,,,,,
player,201610300htx,det,AnsaEz00,def_int_td,0,,,,,
player,201610300htx,det,AnsaEz00,def_int_long,0,,,,,
player,201610300htx,det,AnsaEz00,pass_defended,0,,,,,
player,201610300htx,det,AnsaEz00,sacks,0.0,,,,,
player,201610300htx,det,AnsaEz00,tackles_combined,2,,,,,
player,201610300htx,det,AnsaEz00,tackles_solo,1,,,,,
player,201610300htx,det,AnsaEz00,tackles_assists,1,,,,,
player,201610300htx,det,AnsaEz00,tackles_loss,0,,,,,
player,201610300htx,det,AnsaEz00,qb_hits,0,,,,,
player,201610300htx,det,AnsaEz00,fumbles_rec,0,,,,,
player,201610300htx,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201610300htx,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201610300htx,det,AnsaEz00,fumbles_forced,0,,,,,
player,201610300htx,det,CareDo00,def_int,0,,,,,
player,201610300htx,det,CareDo00,def_int_yds,0,,,,,
player,201610300htx,det,CareDo00,def_int_td,0,,,,,
player,201610300htx,det,CareDo00,def_int_long,0,,,,,
player,201610300htx,det,CareDo00,pass_defended,0,,,,,
player,201610300htx,det,CareDo00,sacks,0.0,,,,,
player,201610300htx,det,CareDo00,tackles_combined,1,,,,,
player,201610300htx,det,CareDo00,tackles_solo,1,,,,,
player,201610300htx,det,CareDo00,tackles_assists,0,,,,,
player,201610300htx,det,CareDo00,tackles_loss,0,,,,,
player,201610300htx,det,CareDo00,qb_hits,0,,,,,
player,201610300htx,det,CareDo00,fumbles_rec,0,,,,,
player,201610300htx,det,CareDo00,fumbles_rec_yds,0,,,,,
player,201610300htx,det,CareDo00,fumbles_rec_td,0,,,,,
player,201610300htx,det,CareDo00,fumbles_forced,0,,,,,
player,201610300htx,det,CopeBr00,def_int,0,,,,,
player,201610300htx,det,CopeBr00,def_int_yds,0,,,,,
player,201610300htx,det,CopeBr00,def_int_td,0,,,,,
player,201610300htx,det,CopeBr00,def_int_long,0,,,,,
player,201610300htx,det,CopeBr00,pass_defended,0,,,,,
player,201610300htx,det,CopeBr00,sacks,0.0,,,,,
player,201610300htx,det,CopeBr00,tackles_combined,1,,,,,
player,201610300htx,det,CopeBr00,tackles_solo,0,,,,,
player,201610300htx,det,CopeBr00,tackles_assists,1,,,,,
player,201610300htx,det,CopeBr00,tackles_loss,0,,,,,
player,201610300htx,det,CopeBr00,qb_hits,0,,,,,
player,201610300htx,det,CopeBr00,fumbles_rec,0,,,,,
player,201610300htx,det,CopeBr00,fumbles_rec_yds,0,,,,,
player,201610300htx,det,CopeBr00,fumbles_rec_td,0,,,,,
player,201610300htx,det,CopeBr00,fumbles_forced,0,,,,,
player,201610300htx,det,TaylDe00,def_int,0,,,,,
player,201610300htx,det,TaylDe00,def_int_yds,0,,,,,
player,201610300htx,det,TaylDe00,def_int_td,0,,,,,
player,201610300htx,det,TaylDe00,def_int_long,0,,,,,
player,201610300htx,det,TaylDe00,pass_defended,0,,,,,
player,201610300htx,det,TaylDe00,sacks,0.0,,,,,
player,201610300htx,det,TaylDe00,tackles_combined,1,,,,,
player,201610300htx,det,TaylDe00,tackles_solo,1,,,,,
player,201610300htx,det,TaylDe00,tackles_assists,0,,,,,
player,201610300htx,det,TaylDe00,tackles_loss,0,,,,,
player,201610300htx,det,TaylDe00,qb_hits,1,,,,,
player,201610300htx,det,TaylDe00,fumbles_rec,0,,,,,
player,201610300htx,det,TaylDe00,fumbles_rec_yds,0,,,,,
player,201610300htx,det,TaylDe00,fumbles_rec_td,0,,,,,
player,201610300htx,det,TaylDe00,fumbles_forced,0,,,,,
player,201610300htx,det,ZennZa00,def_int,0,,,,,
player,201610300htx,det,ZennZa00,def_int_yds,,,,,,
player,201610300htx,det,ZennZa00,def_int_td,0,,,,,
player,201610300htx,det,ZennZa00,def_int_long,0,,,,,
player,201610300htx,det,ZennZa00,pass_defended,0,,,,,
player,201610300htx,det,ZennZa00,sacks,0.0,,,,,
player,201610300htx,det,ZennZa00,tackles_combined,1,,,,,
player,201610300htx,det,ZennZa00,tackles_solo,1,,,,,
player,201610300htx,det,ZennZa00,tackles_assists,0,,,,,
player,201610300htx,det,ZennZa00,tackles_loss,0,,,,,
player,201610300htx,det,ZennZa00,qb_hits,0,,,,,
player,201610300htx,det,ZennZa00,fumbles_rec,0,,,,,
player,201610300htx,det,ZennZa00,fumbles_rec_yds,0,,,,,
player,201610300htx,det,ZennZa00,fumbles_rec_td,0,,,,,
player,201610300htx,det,ZennZa00,fumbles_forced,0,,,,,
player,201610300htx,htx,ClowJa00,def_int,0,,,,,
player,201610300htx,htx,ClowJa00,def_int_yds,0,,,,,
player,201610300htx,htx,ClowJa00,def_int_td,0,,,,,
player,201610300htx,htx,ClowJa00,def_int_long,0,,,,,
player,201610300htx,htx,ClowJa00,pass_defended,0,,,,,
player,201610300htx,htx,ClowJa00,sacks,1.0,,,,,
player,201610300htx,htx,ClowJa00,tackles_combined,3,,,,,
player,201610300htx,htx,ClowJa00,tackles_solo,2,,,,,
player,201610300htx,htx,ClowJa00,tackles_assists,1,,,,,
player,201610300htx,htx,ClowJa00,tackles_loss,1,,,,,
player,201610300htx,htx,ClowJa00,qb_hits,1,,,,,
player,201610300htx,htx,ClowJa00,fumbles_rec,0,,,,,
player,201610300htx,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201610300htx,htx,ClowJa00,fumbles_forced,0,,,,,
player,201610300htx,htx,SimoJo01,def_int,0,,,,,
player,201610300htx,htx,SimoJo01,def_int_yds,0,,,,,
player,201610300htx,htx,SimoJo01,def_int_td,0,,,,,
player,201610300htx,htx,SimoJo01,def_int_long,0,,,,,
player,201610300htx,htx,SimoJo01,pass_defended,0,,,,,
player,201610300htx,htx,SimoJo01,sacks,0.0,,,,,
player,201610300htx,htx,SimoJo01,tackles_combined,8,,,,,
player,201610300htx,htx,SimoJo01,tackles_solo,6,,,,,
player,201610300htx,htx,SimoJo01,tackles_assists,2,,,,,
player,201610300htx,htx,SimoJo01,tackles_loss,0,,,,,
player,201610300htx,htx,SimoJo01,qb_hits,1,,,,,
player,201610300htx,htx,SimoJo01,fumbles_rec,0,,,,,
player,201610300htx,htx,SimoJo01,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,SimoJo01,fumbles_rec_td,0,,,,,
player,201610300htx,htx,SimoJo01,fumbles_forced,0,,,,,
player,201610300htx,htx,CushBr99,def_int,0,,,,,
player,201610300htx,htx,CushBr99,def_int_yds,0,,,,,
player,201610300htx,htx,CushBr99,def_int_td,0,,,,,
player,201610300htx,htx,CushBr99,def_int_long,0,,,,,
player,201610300htx,htx,CushBr99,pass_defended,0,,,,,
player,201610300htx,htx,CushBr99,sacks,0.0,,,,,
player,201610300htx,htx,CushBr99,tackles_combined,7,,,,,
player,201610300htx,htx,CushBr99,tackles_solo,7,,,,,
player,201610300htx,htx,CushBr99,tackles_assists,0,,,,,
player,201610300htx,htx,CushBr99,tackles_loss,0,,,,,
player,201610300htx,htx,CushBr99,qb_hits,0,,,,,
player,201610300htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201610300htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201610300htx,htx,CushBr99,fumbles_forced,0,,,,,
player,201610300htx,htx,BouyA.00,def_int,0,,,,,
player,201610300htx,htx,BouyA.00,def_int_yds,0,,,,,
player,201610300htx,htx,BouyA.00,def_int_td,0,,,,,
player,201610300htx,htx,BouyA.00,def_int_long,0,,,,,
player,201610300htx,htx,BouyA.00,pass_defended,1,,,,,
player,201610300htx,htx,BouyA.00,sacks,0.0,,,,,
player,201610300htx,htx,BouyA.00,tackles_combined,5,,,,,
player,201610300htx,htx,BouyA.00,tackles_solo,5,,,,,
player,201610300htx,htx,BouyA.00,tackles_assists,0,,,,,
player,201610300htx,htx,BouyA.00,tackles_loss,0,,,,,
player,201610300htx,htx,BouyA.00,qb_hits,0,,,,,
player,201610300htx,htx,BouyA.00,fumbles_rec,0,,,,,
player,201610300htx,htx,BouyA.00,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,BouyA.00,fumbles_rec_td,0,,,,,
player,201610300htx,htx,BouyA.00,fumbles_forced,0,,,,,
player,201610300htx,htx,HalxAn00,def_int,0,,,,,
player,201610300htx,htx,HalxAn00,def_int_yds,0,,,,,
player,201610300htx,htx,HalxAn00,def_int_td,0,,,,,
player,201610300htx,htx,HalxAn00,def_int_long,0,,,,,
player,201610300htx,htx,HalxAn00,pass_defended,0,,,,,
player,201610300htx,htx,HalxAn00,sacks,0.0,,,,,
player,201610300htx,htx,HalxAn00,tackles_combined,5,,,,,
player,201610300htx,htx,HalxAn00,tackles_solo,4,,,,,
player,201610300htx,htx,HalxAn00,tackles_assists,1,,,,,
player,201610300htx,htx,HalxAn00,tackles_loss,0,,,,,
player,201610300htx,htx,HalxAn00,qb_hits,0,,,,,
player,201610300htx,htx,HalxAn00,fumbles_rec,0,,,,,
player,201610300htx,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201610300htx,htx,HalxAn00,fumbles_forced,0,,,,,
player,201610300htx,htx,JackKa99,def_int,0,,,,,
player,201610300htx,htx,JackKa99,def_int_yds,0,,,,,
player,201610300htx,htx,JackKa99,def_int_td,0,,,,,
player,201610300htx,htx,JackKa99,def_int_long,0,,,,,
player,201610300htx,htx,JackKa99,pass_defended,1,,,,,
player,201610300htx,htx,JackKa99,sacks,0.0,,,,,
player,201610300htx,htx,JackKa99,tackles_combined,5,,,,,
player,201610300htx,htx,JackKa99,tackles_solo,5,,,,,
player,201610300htx,htx,JackKa99,tackles_assists,0,,,,,
player,201610300htx,htx,JackKa99,tackles_loss,1,,,,,
player,201610300htx,htx,JackKa99,qb_hits,0,,,,,
player,201610300htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201610300htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201610300htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201610300htx,htx,McKiBe00,def_int,0,,,,,
player,201610300htx,htx,McKiBe00,def_int_yds,0,,,,,
player,201610300htx,htx,McKiBe00,def_int_td,0,,,,,
player,201610300htx,htx,McKiBe00,def_int_long,0,,,,,
player,201610300htx,htx,McKiBe00,pass_defended,1,,,,,
player,201610300htx,htx,McKiBe00,sacks,0.0,,,,,
player,201610300htx,htx,McKiBe00,tackles_combined,4,,,,,
player,201610300htx,htx,McKiBe00,tackles_solo,2,,,,,
player,201610300htx,htx,McKiBe00,tackles_assists,2,,,,,
player,201610300htx,htx,McKiBe00,tackles_loss,0,,,,,
player,201610300htx,htx,McKiBe00,qb_hits,0,,,,,
player,201610300htx,htx,McKiBe00,fumbles_rec,0,,,,,
player,201610300htx,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201610300htx,htx,McKiBe00,fumbles_forced,0,,,,,
player,201610300htx,htx,MoorCo00,def_int,0,,,,,
player,201610300htx,htx,MoorCo00,def_int_yds,0,,,,,
player,201610300htx,htx,MoorCo00,def_int_td,0,,,,,
player,201610300htx,htx,MoorCo00,def_int_long,0,,,,,
player,201610300htx,htx,MoorCo00,pass_defended,2,,,,,
player,201610300htx,htx,MoorCo00,sacks,0.0,,,,,
player,201610300htx,htx,MoorCo00,tackles_combined,3,,,,,
player,201610300htx,htx,MoorCo00,tackles_solo,3,,,,,
player,201610300htx,htx,MoorCo00,tackles_assists,0,,,,,
player,201610300htx,htx,MoorCo00,tackles_loss,0,,,,,
player,201610300htx,htx,MoorCo00,qb_hits,0,,,,,
player,201610300htx,htx,MoorCo00,fumbles_rec,0,,,,,
player,201610300htx,htx,MoorCo00,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,MoorCo00,fumbles_rec_td,0,,,,,
player,201610300htx,htx,MoorCo00,fumbles_forced,0,,,,,
player,201610300htx,htx,NelsRo00,def_int,0,,,,,
player,201610300htx,htx,NelsRo00,def_int_yds,0,,,,,
player,201610300htx,htx,NelsRo00,def_int_td,0,,,,,
player,201610300htx,htx,NelsRo00,def_int_long,0,,,,,
player,201610300htx,htx,NelsRo00,pass_defended,0,,,,,
player,201610300htx,htx,NelsRo00,sacks,0.0,,,,,
player,201610300htx,htx,NelsRo00,tackles_combined,3,,,,,
player,201610300htx,htx,NelsRo00,tackles_solo,2,,,,,
player,201610300htx,htx,NelsRo00,tackles_assists,1,,,,,
player,201610300htx,htx,NelsRo00,tackles_loss,0,,,,,
player,201610300htx,htx,NelsRo00,qb_hits,0,,,,,
player,201610300htx,htx,NelsRo00,fumbles_rec,0,,,,,
player,201610300htx,htx,NelsRo00,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,NelsRo00,fumbles_rec_td,0,,,,,
player,201610300htx,htx,NelsRo00,fumbles_forced,0,,,,,
player,201610300htx,htx,JameCh00,def_int,0,,,,,
player,201610300htx,htx,JameCh00,def_int_yds,0,,,,,
player,201610300htx,htx,JameCh00,def_int_td,0,,,,,
player,201610300htx,htx,JameCh00,def_int_long,0,,,,,
player,201610300htx,htx,JameCh00,pass_defended,0,,,,,
player,201610300htx,htx,JameCh00,sacks,0.0,,,,,
player,201610300htx,htx,JameCh00,tackles_combined,2,,,,,
player,201610300htx,htx,JameCh00,tackles_solo,2,,,,,
player,201610300htx,htx,JameCh00,tackles_assists,0,,,,,
player,201610300htx,htx,JameCh00,tackles_loss,0,,,,,
player,201610300htx,htx,JameCh00,qb_hits,0,,,,,
player,201610300htx,htx,JameCh00,fumbles_rec,0,,,,,
player,201610300htx,htx,JameCh00,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,JameCh00,fumbles_rec_td,0,,,,,
player,201610300htx,htx,JameCh00,fumbles_forced,0,,,,,
player,201610300htx,htx,JoneDo02,def_int,0,,,,,
player,201610300htx,htx,JoneDo02,def_int_yds,0,,,,,
player,201610300htx,htx,JoneDo02,def_int_td,0,,,,,
player,201610300htx,htx,JoneDo02,def_int_long,0,,,,,
player,201610300htx,htx,JoneDo02,pass_defended,0,,,,,
player,201610300htx,htx,JoneDo02,sacks,0.0,,,,,
player,201610300htx,htx,JoneDo02,tackles_combined,2,,,,,
player,201610300htx,htx,JoneDo02,tackles_solo,2,,,,,
player,201610300htx,htx,JoneDo02,tackles_assists,0,,,,,
player,201610300htx,htx,JoneDo02,tackles_loss,0,,,,,
player,201610300htx,htx,JoneDo02,qb_hits,0,,,,,
player,201610300htx,htx,JoneDo02,fumbles_rec,0,,,,,
player,201610300htx,htx,JoneDo02,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,JoneDo02,fumbles_rec_td,0,,,,,
player,201610300htx,htx,JoneDo02,fumbles_forced,0,,,,,
player,201610300htx,htx,JoseJo20,def_int,0,,,,,
player,201610300htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201610300htx,htx,JoseJo20,def_int_td,0,,,,,
player,201610300htx,htx,JoseJo20,def_int_long,0,,,,,
player,201610300htx,htx,JoseJo20,pass_defended,0,,,,,
player,201610300htx,htx,JoseJo20,sacks,0.0,,,,,
player,201610300htx,htx,JoseJo20,tackles_combined,2,,,,,
player,201610300htx,htx,JoseJo20,tackles_solo,2,,,,,
player,201610300htx,htx,JoseJo20,tackles_assists,0,,,,,
player,201610300htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201610300htx,htx,JoseJo20,qb_hits,0,,,,,
player,201610300htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201610300htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201610300htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201610300htx,htx,PleaEd00,def_int,0,,,,,
player,201610300htx,htx,PleaEd00,def_int_yds,0,,,,,
player,201610300htx,htx,PleaEd00,def_int_td,0,,,,,
player,201610300htx,htx,PleaEd00,def_int_long,0,,,,,
player,201610300htx,htx,PleaEd00,pass_defended,0,,,,,
player,201610300htx,htx,PleaEd00,sacks,0.0,,,,,
player,201610300htx,htx,PleaEd00,tackles_combined,2,,,,,
player,201610300htx,htx,PleaEd00,tackles_solo,2,,,,,
player,201610300htx,htx,PleaEd00,tackles_assists,0,,,,,
player,201610300htx,htx,PleaEd00,tackles_loss,0,,,,,
player,201610300htx,htx,PleaEd00,qb_hits,0,,,,,
player,201610300htx,htx,PleaEd00,fumbles_rec,0,,,,,
player,201610300htx,htx,PleaEd00,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,PleaEd00,fumbles_rec_td,0,,,,,
player,201610300htx,htx,PleaEd00,fumbles_forced,0,,,,,
player,201610300htx,htx,DentAk00,def_int,0,,,,,
player,201610300htx,htx,DentAk00,def_int_yds,0,,,,,
player,201610300htx,htx,DentAk00,def_int_td,0,,,,,
player,201610300htx,htx,DentAk00,def_int_long,0,,,,,
player,201610300htx,htx,DentAk00,pass_defended,0,,,,,
player,201610300htx,htx,DentAk00,sacks,0.0,,,,,
player,201610300htx,htx,DentAk00,tackles_combined,1,,,,,
player,201610300htx,htx,DentAk00,tackles_solo,0,,,,,
player,201610300htx,htx,DentAk00,tackles_assists,1,,,,,
player,201610300htx,htx,DentAk00,tackles_loss,0,,,,,
player,201610300htx,htx,DentAk00,qb_hits,0,,,,,
player,201610300htx,htx,DentAk00,fumbles_rec,0,,,,,
player,201610300htx,htx,DentAk00,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,DentAk00,fumbles_rec_td,0,,,,,
player,201610300htx,htx,DentAk00,fumbles_forced,0,,,,,
player,201610300htx,htx,ReadD.00,def_int,0,,,,,
player,201610300htx,htx,ReadD.00,def_int_yds,0,,,,,
player,201610300htx,htx,ReadD.00,def_int_td,0,,,,,
player,201610300htx,htx,ReadD.00,def_int_long,0,,,,,
player,201610300htx,htx,ReadD.00,pass_defended,0,,,,,
player,201610300htx,htx,ReadD.00,sacks,0.0,,,,,
player,201610300htx,htx,ReadD.00,tackles_combined,1,,,,,
player,201610300htx,htx,ReadD.00,tackles_solo,1,,,,,
player,201610300htx,htx,ReadD.00,tackles_assists,0,,,,,
player,201610300htx,htx,ReadD.00,tackles_loss,1,,,,,
player,201610300htx,htx,ReadD.00,qb_hits,0,,,,,
player,201610300htx,htx,ReadD.00,fumbles_rec,0,,,,,
player,201610300htx,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201610300htx,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201610300htx,htx,ReadD.00,fumbles_forced,0,,,,,
player,201610300htx,htx,WilfVi20,def_int,0,,,,,
player,201610300htx,htx,WilfVi20,def_int_yds,0,,,,,
player,201610300htx,htx,WilfVi20,def_int_td,0,,,,,
