game,2016,4,20161002,201610020rav,rai,"Oakland Raiders",28,rav,"Baltimore Ravens",27
player,201610020rav,rai,OlawJa00,pass_sacked,,,,,,
player,201610020rav,rai,OlawJa00,pass_sacked_yds,0,,,,,
player,201610020rav,rai,OlawJa00,pass_long,0,,,,,
player,201610020rav,rai,OlawJa00,pass_rating,,,,,,
player,201610020rav,rai,OlawJa00,rush_att,1,,,,,
player,201610020rav,rai,OlawJa00,rush_yds,0,,,,,
player,201610020rav,rai,OlawJa00,rush_td,0,,,,,
player,201610020rav,rai,OlawJa00,rush_long,0,,,,,
player,201610020rav,rai,OlawJa00,targets,0,,,,,
player,201610020rav,rai,OlawJa00,rec,0,,,,,
player,201610020rav,rai,OlawJa00,rec_yds,0,,,,,
player,201610020rav,rai,OlawJa00,rec_td,0,,,,,
player,201610020rav,rai,OlawJa00,rec_long,0,,,,,
player,201610020rav,rai,OlawJa00,fumbles,0,,,,,
player,201610020rav,rai,OlawJa00,fumbles_lost,0,,,,,
player,201610020rav,rav,FlacJo00,pass_cmp,32,,,,,
player,201610020rav,rav,FlacJo00,pass_att,52,,,,,
player,201610020rav,rav,FlacJo00,pass_yds,298,,,,,
player,201610020rav,rav,FlacJo00,pass_td,1,,,,,
player,201610020rav,rav,FlacJo00,pass_int,0,,,,,
player,201610020rav,rav,FlacJo00,pass_sacked,2,,,,,
player,201610020rav,rav,FlacJo00,pass_sacked_yds,16,,,,,
player,201610020rav,rav,FlacJo00,pass_long,52,,,,,
player,201610020rav,rav,FlacJo00,pass_rating,83.7,,,,,
player,201610020rav,rav,FlacJo00,rush_att,1,,,,,
player,201610020rav,rav,FlacJo00,rush_yds,1,,,,,
player,201610020rav,rav,FlacJo00,rush_td,1,,,,,
player,201610020rav,rav,FlacJo00,rush_long,1,,,,,
player,201610020rav,rav,FlacJo00,targets,0,,,,,
player,201610020rav,rav,FlacJo00,rec,0,,,,,
player,201610020rav,rav,FlacJo00,rec_yds,0,,,,,
player,201610020rav,rav,FlacJo00,rec_td,0,,,,,
player,201610020rav,rav,FlacJo00,rec_long,0,,,,,
player,201610020rav,rav,FlacJo00,fumbles,1,,,,,
player,201610020rav,rav,FlacJo00,fumbles_lost,1,,,,,
player,201610020rav,rav,WestTe00,pass_cmp,0,,,,,
player,201610020rav,rav,WestTe00,pass_att,0,,,,,
player,201610020rav,rav,WestTe00,pass_yds,0,,,,,
player,201610020rav,rav,WestTe00,pass_td,0,,,,,
player,201610020rav,rav,WestTe00,pass_int,0,,,,,
player,201610020rav,rav,WestTe00,pass_sacked,0,,,,,
player,201610020rav,rav,WestTe00,pass_sacked_yds,0,,,,,
player,201610020rav,rav,WestTe00,pass_long,0,,,,,
player,201610020rav,rav,WestTe00,pass_rating,,,,,,
player,201610020rav,rav,WestTe00,rush_att,21,,,,,
player,201610020rav,rav,WestTe00,rush_yds,113,,,,,
player,201610020rav,rav,WestTe00,rush_td,1,,,,,
player,201610020rav,rav,WestTe00,rush_long,21,,,,,
player,201610020rav,rav,WestTe00,targets,0,,,,,
player,201610020rav,rav,WestTe00,rec,0,,,,,
player,201610020rav,rav,WestTe00,rec_yds,0,,,,,
player,201610020rav,rav,WestTe00,rec_td,0,,,,,
player,201610020rav,rav,WestTe00,rec_long,0,,,,,
player,201610020rav,rav,WestTe00,fumbles,1,,,,,
player,201610020rav,rav,WestTe00,fumbles_lost,0,,,,,
player,201610020rav,rav,AlleJa01,pass_cmp,0,,,,,
player,201610020rav,rav,AlleJa01,pass_att,0,,,,,
player,201610020rav,rav,AlleJa01,pass_yds,0,,,,,
player,201610020rav,rav,AlleJa01,pass_td,0,,,,,
player,201610020rav,rav,AlleJa01,pass_int,0,,,,,
player,201610020rav,rav,AlleJa01,pass_sacked,0,,,,,
player,201610020rav,rav,AlleJa01,pass_sacked_yds,0,,,,,
player,201610020rav,rav,AlleJa01,pass_long,0,,,,,
player,201610020rav,rav,AlleJa01,pass_rating,,,,,,
player,201610020rav,rav,AlleJa01,rush_att,3,,,,,
player,201610020rav,rav,AlleJa01,rush_yds,13,,,,,
player,201610020rav,rav,AlleJa01,rush_td,0,,,,,
player,201610020rav,rav,AlleJa01,rush_long,5,,,,,
player,201610020rav,rav,AlleJa01,targets,3,,,,,
player,201610020rav,rav,AlleJa01,rec,2,,,,,
player,201610020rav,rav,AlleJa01,rec_yds,15,,,,,
player,201610020rav,rav,AlleJa01,rec_td,0,,,,,
player,201610020rav,rav,AlleJa01,rec_long,8,,,,,
player,201610020rav,rav,AlleJa01,fumbles,0,,,,,
player,201610020rav,rav,AlleJa01,fumbles_lost,0,,,,,
player,201610020rav,rav,WallMi00,pass_cmp,0,,,,,
player,201610020rav,rav,WallMi00,pass_att,0,,,,,
player,201610020rav,rav,WallMi00,pass_yds,0,,,,,
player,201610020rav,rav,WallMi00,pass_td,0,,,,,
player,201610020rav,rav,WallMi00,pass_int,0,,,,,
player,201610020rav,rav,WallMi00,pass_sacked,0,,,,,
player,201610020rav,rav,WallMi00,pass_sacked_yds,0,,,,,
player,201610020rav,rav,WallMi00,pass_long,0,,,,,
player,201610020rav,rav,WallMi00,pass_rating,,,,,,
player,201610020rav,rav,WallMi00,rush_att,1,,,,,
player,201610020rav,rav,WallMi00,rush_yds,3,,,,,
player,201610020rav,rav,WallMi00,rush_td,0,,,,,
player,201610020rav,rav,WallMi00,rush_long,3,,,,,
player,201610020rav,rav,WallMi00,targets,9,,,,,
player,201610020rav,rav,WallMi00,rec,4,,,,,
player,201610020rav,rav,WallMi00,rec_yds,44,,,,,
player,201610020rav,rav,WallMi00,rec_td,0,,,,,
player,201610020rav,rav,WallMi00,rec_long,17,,,,,
player,201610020rav,rav,WallMi00,fumbles,0,,,,,
player,201610020rav,rav,WallMi00,fumbles_lost,0,,,,,
player,201610020rav,rav,SmitSt01,pass_cmp,0,,,,,
player,201610020rav,rav,SmitSt01,pass_att,0,,,,,
player,201610020rav,rav,SmitSt01,pass_yds,0,,,,,
player,201610020rav,rav,SmitSt01,pass_td,0,,,,,
player,201610020rav,rav,SmitSt01,pass_int,0,,,,,
player,201610020rav,rav,SmitSt01,pass_sacked,0,,,,,
player,201610020rav,rav,SmitSt01,pass_sacked_yds,0,,,,,
player,201610020rav,rav,SmitSt01,pass_long,0,,,,,
player,201610020rav,rav,SmitSt01,pass_rating,,,,,,
player,201610020rav,rav,SmitSt01,rush_att,0,,,,,
player,201610020rav,rav,SmitSt01,rush_yds,0,,,,,
player,201610020rav,rav,SmitSt01,rush_td,0,,,,,
player,201610020rav,rav,SmitSt01,rush_long,0,,,,,
player,201610020rav,rav,SmitSt01,targets,11,,,,,
player,201610020rav,rav,SmitSt01,rec,8,,,,,
player,201610020rav,rav,SmitSt01,rec_yds,111,,,,,
player,201610020rav,rav,SmitSt01,rec_td,1,,,,,
player,201610020rav,rav,SmitSt01,rec_long,52,,,,,
player,201610020rav,rav,SmitSt01,fumbles,0,,,,,
player,201610020rav,rav,SmitSt01,fumbles_lost,0,,,,,
player,201610020rav,rav,JuszKy00,pass_cmp,0,,,,,
player,201610020rav,rav,JuszKy00,pass_att,0,,,,,
player,201610020rav,rav,JuszKy00,pass_yds,0,,,,,
player,201610020rav,rav,JuszKy00,pass_td,0,,,,,
player,201610020rav,rav,JuszKy00,pass_int,0,,,,,
player,201610020rav,rav,JuszKy00,pass_sacked,0,,,,,
player,201610020rav,rav,JuszKy00,pass_sacked_yds,0,,,,,
player,201610020rav,rav,JuszKy00,pass_long,0,,,,,
player,201610020rav,rav,JuszKy00,pass_rating,,,,,,
player,201610020rav,rav,JuszKy00,rush_att,0,,,,,
player,201610020rav,rav,JuszKy00,rush_yds,0,,,,,
player,201610020rav,rav,JuszKy00,rush_td,0,,,,,
player,201610020rav,rav,JuszKy00,rush_long,0,,,,,
player,201610020rav,rav,JuszKy00,targets,7,,,,,
player,201610020rav,rav,JuszKy00,rec,6,,,,,
player,201610020rav,rav,JuszKy00,rec_yds,56,,,,,
player,201610020rav,rav,JuszKy00,rec_td,0,,,,,
player,201610020rav,rav,JuszKy00,rec_long,17,,,,,
player,201610020rav,rav,JuszKy00,fumbles,0,,,,,
player,201610020rav,rav,JuszKy00,fumbles_lost,0,,,,,
player,201610020rav,rav,PerrBr02,pass_cmp,0,,,,,
player,201610020rav,rav,PerrBr02,pass_att,0,,,,,
player,201610020rav,rav,PerrBr02,pass_yds,0,,,,,
player,201610020rav,rav,PerrBr02,pass_td,0,,,,,
player,201610020rav,rav,PerrBr02,pass_int,0,,,,,
player,201610020rav,rav,PerrBr02,pass_sacked,0,,,,,
player,201610020rav,rav,PerrBr02,pass_sacked_yds,0,,,,,
player,201610020rav,rav,PerrBr02,pass_long,0,,,,,
player,201610020rav,rav,PerrBr02,pass_rating,,,,,,
player,201610020rav,rav,PerrBr02,rush_att,0,,,,,
player,201610020rav,rav,PerrBr02,rush_yds,0,,,,,
player,201610020rav,rav,PerrBr02,rush_td,0,,,,,
player,201610020rav,rav,PerrBr02,rush_long,0,,,,,
player,201610020rav,rav,PerrBr02,targets,5,,,,,
player,201610020rav,rav,PerrBr02,rec,3,,,,,
player,201610020rav,rav,PerrBr02,rec_yds,24,,,,,
player,201610020rav,rav,PerrBr02,rec_td,0,,,,,
player,201610020rav,rav,PerrBr02,rec_long,15,,,,,
player,201610020rav,rav,PerrBr02,fumbles,0,,,,,
player,201610020rav,rav,PerrBr02,fumbles_lost,0,,,,,
player,201610020rav,rav,PittDe00,pass_cmp,0,,,,,
player,201610020rav,rav,PittDe00,pass_att,0,,,,,
player,201610020rav,rav,PittDe00,pass_yds,0,,,,,
player,201610020rav,rav,PittDe00,pass_td,0,,,,,
player,201610020rav,rav,PittDe00,pass_int,0,,,,,
player,201610020rav,rav,PittDe00,pass_sacked,0,,,,,
player,201610020rav,rav,PittDe00,pass_sacked_yds,0,,,,,
player,201610020rav,rav,PittDe00,pass_long,0,,,,,
player,201610020rav,rav,PittDe00,pass_rating,,,,,,
player,201610020rav,rav,PittDe00,rush_att,0,,,,,
player,201610020rav,rav,PittDe00,rush_yds,0,,,,,
player,201610020rav,rav,PittDe00,rush_td,0,,,,,
player,201610020rav,rav,PittDe00,rush_long,0,,,,,
player,201610020rav,rav,PittDe00,targets,5,,,,,
player,201610020rav,rav,PittDe00,rec,3,,,,,
player,201610020rav,rav,PittDe00,rec_yds,17,,,,,
player,201610020rav,rav,PittDe00,rec_td,0,,,,,
player,201610020rav,rav,PittDe00,rec_long,10,,,,,
player,201610020rav,rav,PittDe00,fumbles,0,,,,,
player,201610020rav,rav,PittDe00,fumbles_lost,0,,,,,
player,201610020rav,rav,GillCr00,pass_cmp,0,,,,,
player,201610020rav,rav,GillCr00,pass_att,0,,,,,
player,201610020rav,rav,GillCr00,pass_yds,0,,,,,
player,201610020rav,rav,GillCr00,pass_td,0,,,,,
player,201610020rav,rav,GillCr00,pass_int,0,,,,,
player,201610020rav,rav,GillCr00,pass_sacked,0,,,,,
player,201610020rav,rav,GillCr00,pass_sacked_yds,0,,,,,
player,201610020rav,rav,GillCr00,pass_long,0,,,,,
player,201610020rav,rav,GillCr00,pass_rating,,,,,,
player,201610020rav,rav,GillCr00,rush_att,0,,,,,
player,201610020rav,rav,GillCr00,rush_yds,0,,,,,
player,201610020rav,rav,GillCr00,rush_td,0,,,,,
player,201610020rav,rav,GillCr00,rush_long,0,,,,,
player,201610020rav,rav,GillCr00,targets,2,,,,,
player,201610020rav,rav,GillCr00,rec,2,,,,,
player,201610020rav,rav,GillCr00,rec_yds,16,,,,,
player,201610020rav,rav,GillCr00,rec_td,0,,,,,
player,201610020rav,rav,GillCr00,rec_long,10,,,,,
player,201610020rav,rav,GillCr00,fumbles,0,,,,,
player,201610020rav,rav,GillCr00,fumbles_lost,0,,,,,
player,201610020rav,rav,AikeKa00,pass_cmp,0,,,,,
player,201610020rav,rav,AikeKa00,pass_att,0,,,,,
player,201610020rav,rav,AikeKa00,pass_yds,0,,,,,
player,201610020rav,rav,AikeKa00,pass_td,0,,,,,
player,201610020rav,rav,AikeKa00,pass_int,0,,,,,
player,201610020rav,rav,AikeKa00,pass_sacked,0,,,,,
player,201610020rav,rav,AikeKa00,pass_sacked_yds,0,,,,,
player,201610020rav,rav,AikeKa00,pass_long,0,,,,,
player,201610020rav,rav,AikeKa00,pass_rating,,,,,,
player,201610020rav,rav,AikeKa00,rush_att,0,,,,,
player,201610020rav,rav,AikeKa00,rush_yds,0,,,,,
player,201610020rav,rav,AikeKa00,rush_td,0,,,,,
player,201610020rav,rav,AikeKa00,rush_long,0,,,,,
player,201610020rav,rav,AikeKa00,targets,4,,,,,
player,201610020rav,rav,AikeKa00,rec,3,,,,,
player,201610020rav,rav,AikeKa00,rec_yds,9,,,,,
player,201610020rav,rav,AikeKa00,rec_td,0,,,,,
player,201610020rav,rav,AikeKa00,rec_long,8,,,,,
player,201610020rav,rav,AikeKa00,fumbles,0,,,,,
player,201610020rav,rav,AikeKa00,fumbles_lost,0,,,,,
player,201610020rav,rav,MoorCh00,pass_cmp,0,,,,,
player,201610020rav,rav,MoorCh00,pass_att,0,,,,,
player,201610020rav,rav,MoorCh00,pass_yds,0,,,,,
player,201610020rav,rav,MoorCh00,pass_td,0,,,,,
player,201610020rav,rav,MoorCh00,pass_int,0,,,,,
player,201610020rav,rav,MoorCh00,pass_sacked,0,,,,,
player,201610020rav,rav,MoorCh00,pass_sacked_yds,0,,,,,
player,201610020rav,rav,MoorCh00,pass_long,0,,,,,
player,201610020rav,rav,MoorCh00,pass_rating,,,,,,
player,201610020rav,rav,MoorCh00,rush_att,0,,,,,
player,201610020rav,rav,MoorCh00,rush_yds,0,,,,,
player,201610020rav,rav,MoorCh00,rush_td,0,,,,,
player,201610020rav,rav,MoorCh00,rush_long,0,,,,,
player,201610020rav,rav,MoorCh00,targets,4,,,,,
player,201610020rav,rav,MoorCh00,rec,1,,,,,
