game,2016,16,20161224,201612240car,atl,"Atlanta Falcons",33,car,"Carolina Panthers",16
player,201612240car,atl,ColeTe01,targets,3,,,,,
player,201612240car,atl,ColeTe01,rec,3,,,,,
player,201612240car,atl,ColeTe01,rec_yds,45,,,,,
player,201612240car,atl,ColeTe01,rec_td,0,,,,,
player,201612240car,atl,ColeTe01,rec_long,31,,,,,
player,201612240car,atl,ColeTe01,fumbles,0,,,,,
player,201612240car,atl,ColeTe01,fumbles_lost,0,,,,,
player,201612240car,atl,FreeDe00,pass_cmp,0,,,,,
player,201612240car,atl,FreeDe00,pass_att,0,,,,,
player,201612240car,atl,FreeDe00,pass_yds,0,,,,,
player,201612240car,atl,FreeDe00,pass_td,0,,,,,
player,201612240car,atl,FreeDe00,pass_int,0,,,,,
player,201612240car,atl,FreeDe00,pass_sacked,0,,,,,
player,201612240car,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201612240car,atl,FreeDe00,pass_long,0,,,,,
player,201612240car,atl,FreeDe00,pass_rating,,,,,,
player,201612240car,atl,FreeDe00,rush_att,13,,,,,
player,201612240car,atl,FreeDe00,rush_yds,53,,,,,
player,201612240car,atl,FreeDe00,rush_td,0,,,,,
player,201612240car,atl,FreeDe00,rush_long,13,,,,,
player,201612240car,atl,FreeDe00,targets,8,,,,,
player,201612240car,atl,FreeDe00,rec,8,,,,,
player,201612240car,atl,FreeDe00,rec_yds,35,,,,,
player,201612240car,atl,FreeDe00,rec_td,0,,,,,
player,201612240car,atl,FreeDe00,rec_long,9,,,,,
player,201612240car,atl,FreeDe00,fumbles,0,,,,,
player,201612240car,atl,FreeDe00,fumbles_lost,0,,,,,
player,201612240car,atl,JoneJu02,pass_cmp,0,,,,,
player,201612240car,atl,JoneJu02,pass_att,0,,,,,
player,201612240car,atl,JoneJu02,pass_yds,0,,,,,
player,201612240car,atl,JoneJu02,pass_td,0,,,,,
player,201612240car,atl,JoneJu02,pass_int,0,,,,,
player,201612240car,atl,JoneJu02,pass_sacked,0,,,,,
player,201612240car,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201612240car,atl,JoneJu02,pass_long,0,,,,,
player,201612240car,atl,JoneJu02,pass_rating,,,,,,
player,201612240car,atl,JoneJu02,rush_att,0,,,,,
player,201612240car,atl,JoneJu02,rush_yds,0,,,,,
player,201612240car,atl,JoneJu02,rush_td,0,,,,,
player,201612240car,atl,JoneJu02,rush_long,0,,,,,
player,201612240car,atl,JoneJu02,targets,7,,,,,
player,201612240car,atl,JoneJu02,rec,4,,,,,
player,201612240car,atl,JoneJu02,rec_yds,60,,,,,
player,201612240car,atl,JoneJu02,rec_td,0,,,,,
player,201612240car,atl,JoneJu02,rec_long,22,,,,,
player,201612240car,atl,JoneJu02,fumbles,0,,,,,
player,201612240car,atl,JoneJu02,fumbles_lost,0,,,,,
player,201612240car,atl,SanuMo00,pass_cmp,0,,,,,
player,201612240car,atl,SanuMo00,pass_att,0,,,,,
player,201612240car,atl,SanuMo00,pass_yds,0,,,,,
player,201612240car,atl,SanuMo00,pass_td,0,,,,,
player,201612240car,atl,SanuMo00,pass_int,0,,,,,
player,201612240car,atl,SanuMo00,pass_sacked,0,,,,,
player,201612240car,atl,SanuMo00,pass_sacked_yds,0,,,,,
player,201612240car,atl,SanuMo00,pass_long,0,,,,,
player,201612240car,atl,SanuMo00,pass_rating,,,,,,
player,201612240car,atl,SanuMo00,rush_att,0,,,,,
player,201612240car,atl,SanuMo00,rush_yds,0,,,,,
player,201612240car,atl,SanuMo00,rush_td,0,,,,,
player,201612240car,atl,SanuMo00,rush_long,0,,,,,
player,201612240car,atl,SanuMo00,targets,4,,,,,
player,201612240car,atl,SanuMo00,rec,3,,,,,
player,201612240car,atl,SanuMo00,rec_yds,56,,,,,
player,201612240car,atl,SanuMo00,rec_td,0,,,,,
player,201612240car,atl,SanuMo00,rec_long,28,,,,,
player,201612240car,atl,SanuMo00,fumbles,0,,,,,
player,201612240car,atl,SanuMo00,fumbles_lost,0,,,,,
player,201612240car,atl,PerkJo02,pass_cmp,0,,,,,
player,201612240car,atl,PerkJo02,pass_att,0,,,,,
player,201612240car,atl,PerkJo02,pass_yds,0,,,,,
player,201612240car,atl,PerkJo02,pass_td,0,,,,,
player,201612240car,atl,PerkJo02,pass_int,0,,,,,
player,201612240car,atl,PerkJo02,pass_sacked,0,,,,,
player,201612240car,atl,PerkJo02,pass_sacked_yds,0,,,,,
player,201612240car,atl,PerkJo02,pass_long,0,,,,,
player,201612240car,atl,PerkJo02,pass_rating,,,,,,
player,201612240car,atl,PerkJo02,rush_att,0,,,,,
player,201612240car,atl,PerkJo02,rush_yds,0,,,,,
player,201612240car,atl,PerkJo02,rush_td,0,,,,,
player,201612240car,atl,PerkJo02,rush_long,0,,,,,
player,201612240car,atl,PerkJo02,targets,3,,,,,
player,201612240car,atl,PerkJo02,rec,2,,,,,
player,201612240car,atl,PerkJo02,rec_yds,34,,,,,
player,201612240car,atl,PerkJo02,rec_td,1,,,,,
player,201612240car,atl,PerkJo02,rec_long,26,,,,,
player,201612240car,atl,PerkJo02,fumbles,0,,,,,
player,201612240car,atl,PerkJo02,fumbles_lost,0,,,,,
player,201612240car,atl,RobiAl00,pass_cmp,0,,,,,
player,201612240car,atl,RobiAl00,pass_att,0,,,,,
player,201612240car,atl,RobiAl00,pass_yds,0,,,,,
player,201612240car,atl,RobiAl00,pass_td,0,,,,,
player,201612240car,atl,RobiAl00,pass_int,0,,,,,
player,201612240car,atl,RobiAl00,pass_sacked,0,,,,,
player,201612240car,atl,RobiAl00,pass_sacked_yds,0,,,,,
player,201612240car,atl,RobiAl00,pass_long,0,,,,,
player,201612240car,atl,RobiAl00,pass_rating,,,,,,
player,201612240car,atl,RobiAl00,rush_att,0,,,,,
player,201612240car,atl,RobiAl00,rush_yds,0,,,,,
player,201612240car,atl,RobiAl00,rush_td,0,,,,,
player,201612240car,atl,RobiAl00,rush_long,0,,,,,
player,201612240car,atl,RobiAl00,targets,1,,,,,
player,201612240car,atl,RobiAl00,rec,1,,,,,
player,201612240car,atl,RobiAl00,rec_yds,15,,,,,
player,201612240car,atl,RobiAl00,rec_td,0,,,,,
player,201612240car,atl,RobiAl00,rec_long,15,,,,,
player,201612240car,atl,RobiAl00,fumbles,0,,,,,
player,201612240car,atl,RobiAl00,fumbles_lost,0,,,,,
player,201612240car,atl,GabrTa00,pass_cmp,0,,,,,
player,201612240car,atl,GabrTa00,pass_att,0,,,,,
player,201612240car,atl,GabrTa00,pass_yds,0,,,,,
player,201612240car,atl,GabrTa00,pass_td,0,,,,,
player,201612240car,atl,GabrTa00,pass_int,0,,,,,
player,201612240car,atl,GabrTa00,pass_sacked,0,,,,,
player,201612240car,atl,GabrTa00,pass_sacked_yds,0,,,,,
player,201612240car,atl,GabrTa00,pass_long,0,,,,,
player,201612240car,atl,GabrTa00,pass_rating,,,,,,
player,201612240car,atl,GabrTa00,rush_att,0,,,,,
player,201612240car,atl,GabrTa00,rush_yds,0,,,,,
player,201612240car,atl,GabrTa00,rush_td,0,,,,,
player,201612240car,atl,GabrTa00,rush_long,0,,,,,
player,201612240car,atl,GabrTa00,targets,4,,,,,
player,201612240car,atl,GabrTa00,rec,3,,,,,
player,201612240car,atl,GabrTa00,rec_yds,15,,,,,
player,201612240car,atl,GabrTa00,rec_td,0,,,,,
player,201612240car,atl,GabrTa00,rec_long,7,,,,,
player,201612240car,atl,GabrTa00,fumbles,0,,,,,
player,201612240car,atl,GabrTa00,fumbles_lost,0,,,,,
player,201612240car,atl,ToilLe00,pass_cmp,0,,,,,
player,201612240car,atl,ToilLe00,pass_att,0,,,,,
player,201612240car,atl,ToilLe00,pass_yds,0,,,,,
player,201612240car,atl,ToilLe00,pass_td,0,,,,,
player,201612240car,atl,ToilLe00,pass_int,0,,,,,
player,201612240car,atl,ToilLe00,pass_sacked,0,,,,,
player,201612240car,atl,ToilLe00,pass_sacked_yds,0,,,,,
player,201612240car,atl,ToilLe00,pass_long,0,,,,,
player,201612240car,atl,ToilLe00,pass_rating,,,,,,
player,201612240car,atl,ToilLe00,rush_att,0,,,,,
player,201612240car,atl,ToilLe00,rush_yds,0,,,,,
player,201612240car,atl,ToilLe00,rush_td,0,,,,,
player,201612240car,atl,ToilLe00,rush_long,0,,,,,
player,201612240car,atl,ToilLe00,targets,1,,,,,
player,201612240car,atl,ToilLe00,rec,1,,,,,
player,201612240car,atl,ToilLe00,rec_yds,10,,,,,
player,201612240car,atl,ToilLe00,rec_td,0,,,,,
player,201612240car,atl,ToilLe00,rec_long,10,,,,,
player,201612240car,atl,ToilLe00,fumbles,0,,,,,
player,201612240car,atl,ToilLe00,fumbles_lost,0,,,,,
player,201612240car,atl,DiMaPa00,pass_cmp,0,,,,,
player,201612240car,atl,DiMaPa00,pass_att,0,,,,,
player,201612240car,atl,DiMaPa00,pass_yds,0,,,,,
player,201612240car,atl,DiMaPa00,pass_td,0,,,,,
player,201612240car,atl,DiMaPa00,pass_int,0,,,,,
player,201612240car,atl,DiMaPa00,pass_sacked,0,,,,,
player,201612240car,atl,DiMaPa00,pass_sacked_yds,0,,,,,
player,201612240car,atl,DiMaPa00,pass_long,0,,,,,
player,201612240car,atl,DiMaPa00,pass_rating,,,,,,
player,201612240car,atl,DiMaPa00,rush_att,0,,,,,
player,201612240car,atl,DiMaPa00,rush_yds,0,,,,,
player,201612240car,atl,DiMaPa00,rush_td,0,,,,,
player,201612240car,atl,DiMaPa00,rush_long,0,,,,,
player,201612240car,atl,DiMaPa00,targets,1,,,,,
player,201612240car,atl,DiMaPa00,rec,1,,,,,
player,201612240car,atl,DiMaPa00,rec_yds,6,,,,,
player,201612240car,atl,DiMaPa00,rec_td,0,,,,,
player,201612240car,atl,DiMaPa00,rec_long,6,,,,,
player,201612240car,atl,DiMaPa00,fumbles,0,,,,,
player,201612240car,atl,DiMaPa00,fumbles_lost,0,,,,,
player,201612240car,atl,TialD.00,pass_cmp,0,,,,,
player,201612240car,atl,TialD.00,pass_att,0,,,,,
player,201612240car,atl,TialD.00,pass_yds,0,,,,,
player,201612240car,atl,TialD.00,pass_td,0,,,,,
player,201612240car,atl,TialD.00,pass_int,0,,,,,
player,201612240car,atl,TialD.00,pass_sacked,0,,,,,
player,201612240car,atl,TialD.00,pass_sacked_yds,0,,,,,
player,201612240car,atl,TialD.00,pass_long,0,,,,,
player,201612240car,atl,TialD.00,pass_rating,,,,,,
player,201612240car,atl,TialD.00,rush_att,0,,,,,
player,201612240car,atl,TialD.00,rush_yds,0,,,,,
player,201612240car,atl,TialD.00,rush_td,0,,,,,
player,201612240car,atl,TialD.00,rush_long,0,,,,,
player,201612240car,atl,TialD.00,targets,1,,,,,
player,201612240car,atl,TialD.00,rec,1,,,,,
player,201612240car,atl,TialD.00,rec_yds,1,,,,,
player,201612240car,atl,TialD.00,rec_td,1,,,,,
player,201612240car,atl,TialD.00,rec_long,1,,,,,
player,201612240car,atl,TialD.00,fumbles,0,,,,,
player,201612240car,atl,TialD.00,fumbles_lost,0,,,,,
player,201612240car,car,NewtCa00,pass_cmp,18,,,,,
player,201612240car,car,NewtCa00,pass_att,43,,,,,
player,201612240car,car,NewtCa00,pass_yds,198,,,,,
player,201612240car,car,NewtCa00,pass_td,1,,,,,
player,201612240car,car,NewtCa00,pass_int,2,,,,,
player,201612240car,car,NewtCa00,pass_sacked,2,,,,,
player,201612240car,car,NewtCa00,pass_sacked_yds,15,,,,,
player,201612240car,car,NewtCa00,pass_long,26,,,,,
player,201612240car,car,NewtCa00,pass_rating,44.5,,,,,
player,201612240car,car,NewtCa00,rush_att,8,,,,,
player,201612240car,car,NewtCa00,rush_yds,36,,,,,
player,201612240car,car,NewtCa00,rush_td,0,,,,,
player,201612240car,car,NewtCa00,rush_long,9,,,,,
player,201612240car,car,NewtCa00,targets,0,,,,,
player,201612240car,car,NewtCa00,rec,0,,,,,
player,201612240car,car,NewtCa00,rec_yds,0,,,,,
player,201612240car,car,NewtCa00,rec_td,0,,,,,
player,201612240car,car,NewtCa00,rec_long,0,,,,,
player,201612240car,car,NewtCa00,fumbles,0,,,,,
player,201612240car,car,NewtCa00,fumbles_lost,0,,,,,
player,201612240car,car,StewJo00,pass_cmp,0,,,,,
player,201612240car,car,StewJo00,pass_att,0,,,,,
player,201612240car,car,StewJo00,pass_yds,0,,,,,
player,201612240car,car,StewJo00,pass_td,0,,,,,
player,201612240car,car,StewJo00,pass_int,0,,,,,
player,201612240car,car,StewJo00,pass_sacked,0,,,,,
player,201612240car,car,StewJo00,pass_sacked_yds,0,,,,,
player,201612240car,car,StewJo00,pass_long,0,,,,,
player,201612240car,car,StewJo00,pass_rating,,,,,,
player,201612240car,car,StewJo00,rush_att,11,,,,,
player,201612240car,car,StewJo00,rush_yds,50,,,,,
player,201612240car,car,StewJo00,rush_td,0,,,,,
player,201612240car,car,StewJo00,rush_long,20,,,,,
player,201612240car,car,StewJo00,targets,2,,,,,
player,201612240car,car,StewJo00,rec,1,,,,,
player,201612240car,car,StewJo00,rec_yds,2,,,,,
player,201612240car,car,StewJo00,rec_td,0,,,,,
player,201612240car,car,StewJo00,rec_long,2,,,,,
player,201612240car,car,StewJo00,fumbles,0,,,,,
player,201612240car,car,StewJo00,fumbles_lost,0,,,,,
player,201612240car,car,WhitFo00,pass_cmp,0,,,,,
player,201612240car,car,WhitFo00,pass_att,0,,,,,
player,201612240car,car,WhitFo00,pass_yds,0,,,,,
player,201612240car,car,WhitFo00,pass_td,0,,,,,
player,201612240car,car,WhitFo00,pass_int,0,,,,,
player,201612240car,car,WhitFo00,pass_sacked,0,,,,,
player,201612240car,car,WhitFo00,pass_sacked_yds,0,,,,,
player,201612240car,car,WhitFo00,pass_long,0,,,,,
player,201612240car,car,WhitFo00,pass_rating,,,,,,
player,201612240car,car,WhitFo00,rush_att,3,,,,,
player,201612240car,car,WhitFo00,rush_yds,30,,,,,
player,201612240car,car,WhitFo00,rush_td,0,,,,,
player,201612240car,car,WhitFo00,rush_long,19,,,,,
player,201612240car,car,WhitFo00,targets,1,,,,,
player,201612240car,car,WhitFo00,rec,1,,,,,
player,201612240car,car,WhitFo00,rec_yds,14,,,,,
player,201612240car,car,WhitFo00,rec_td,0,,,,,
player,201612240car,car,WhitFo00,rec_long,14,,,,,
player,201612240car,car,WhitFo00,fumbles,0,,,,,
player,201612240car,car,WhitFo00,fumbles_lost,0,,,,,
player,201612240car,car,TolbMi00,pass_cmp,0,,,,,
player,201612240car,car,TolbMi00,pass_att,0,,,,,
player,201612240car,car,TolbMi00,pass_yds,0,,,,,
player,201612240car,car,TolbMi00,pass_td,0,,,,,
player,201612240car,car,TolbMi00,pass_int,0,,,,,
player,201612240car,car,TolbMi00,pass_sacked,0,,,,,
player,201612240car,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201612240car,car,TolbMi00,pass_long,0,,,,,
player,201612240car,car,TolbMi00,pass_rating,,,,,,
player,201612240car,car,TolbMi00,rush_att,1,,,,,
player,201612240car,car,TolbMi00,rush_yds,3,,,,,
player,201612240car,car,TolbMi00,rush_td,0,,,,,
player,201612240car,car,TolbMi00,rush_long,3,,,,,
player,201612240car,car,TolbMi00,targets,0,,,,,
player,201612240car,car,TolbMi00,rec,0,,,,,
player,201612240car,car,TolbMi00,rec_yds,0,,,,,
player,201612240car,car,TolbMi00,rec_td,0,,,,,
player,201612240car,car,TolbMi00,rec_long,0,,,,,
player,201612240car,car,TolbMi00,fumbles,0,,,,,
player,201612240car,car,TolbMi00,fumbles_lost,0,,,,,
player,201612240car,car,BenjKe00,pass_cmp,0,,,,,
player,201612240car,car,BenjKe00,pass_att,0,,,,,
player,201612240car,car,BenjKe00,pass_yds,0,,,,,
player,201612240car,car,BenjKe00,pass_td,0,,,,,
player,201612240car,car,BenjKe00,pass_int,0,,,,,
player,201612240car,car,BenjKe00,pass_sacked,0,,,,,
player,201612240car,car,BenjKe00,pass_sacked_yds,0,,,,,
player,201612240car,car,BenjKe00,pass_long,0,,,,,
player,201612240car,car,BenjKe00,pass_rating,,,,,,
player,201612240car,car,BenjKe00,rush_att,0,,,,,
player,201612240car,car,BenjKe00,rush_yds,0,,,,,
player,201612240car,car,BenjKe00,rush_td,0,,,,,
player,201612240car,car,BenjKe00,rush_long,0,,,,,
player,201612240car,car,BenjKe00,targets,8,,,,,
player,201612240car,car,BenjKe00,rec,4,,,,,
player,201612240car,car,BenjKe00,rec_yds,63,,,,,
player,201612240car,car,BenjKe00,rec_td,1,,,,,
player,201612240car,car,BenjKe00,rec_long,26,,,,,
player,201612240car,car,BenjKe00,fumbles,0,,,,,
player,201612240car,car,BenjKe00,fumbles_lost,0,,,,,
player,201612240car,car,OlseGr00,pass_cmp,0,,,,,
player,201612240car,car,OlseGr00,pass_att,0,,,,,
player,201612240car,car,OlseGr00,pass_yds,0,,,,,
player,201612240car,car,OlseGr00,pass_td,0,,,,,
player,201612240car,car,OlseGr00,pass_int,0,,,,,
player,201612240car,car,OlseGr00,pass_sacked,0,,,,,
player,201612240car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201612240car,car,OlseGr00,pass_long,0,,,,,
player,201612240car,car,OlseGr00,pass_rating,,,,,,
player,201612240car,car,OlseGr00,rush_att,0,,,,,
player,201612240car,car,OlseGr00,rush_yds,0,,,,,
player,201612240car,car,OlseGr00,rush_td,0,,,,,
player,201612240car,car,OlseGr00,rush_long,0,,,,,
player,201612240car,car,OlseGr00,targets,12,,,,,
player,201612240car,car,OlseGr00,rec,6,,,,,
player,201612240car,car,OlseGr00,rec_yds,59,,,,,
player,201612240car,car,OlseGr00,rec_td,0,,,,,
player,201612240car,car,OlseGr00,rec_long,17,,,,,
player,201612240car,car,OlseGr00,fumbles,0,,,,,
player,201612240car,car,OlseGr00,fumbles_lost,0,,,,,
player,201612240car,car,GinnTe00,pass_cmp,0,,,,,
player,201612240car,car,GinnTe00,pass_att,0,,,,,
player,201612240car,car,GinnTe00,pass_yds,0,,,,,
player,201612240car,car,GinnTe00,pass_td,0,,,,,
player,201612240car,car,GinnTe00,pass_int,0,,,,,
player,201612240car,car,GinnTe00,pass_sacked,0,,,,,
player,201612240car,car,GinnTe00,pass_sacked_yds,0,,,,,
player,201612240car,car,GinnTe00,pass_long,0,,,,,
player,201612240car,car,GinnTe00,pass_rating,,,,,,
player,201612240car,car,GinnTe00,rush_att,0,,,,,
player,201612240car,car,GinnTe00,rush_yds,0,,,,,
player,201612240car,car,GinnTe00,rush_td,0,,,,,
player,201612240car,car,GinnTe00,rush_long,0,,,,,
player,201612240car,car,GinnTe00,targets,9,,,,,
player,201612240car,car,GinnTe00,rec,3,,,,,
player,201612240car,car,GinnTe00,rec_yds,29,,,,,
player,201612240car,car,GinnTe00,rec_td,0,,,,,
player,201612240car,car,GinnTe00,rec_long,17,,,,,
player,201612240car,car,GinnTe00,fumbles,0,,,,,
player,201612240car,car,GinnTe00,fumbles_lost,0,,,,,
player,201612240car,car,BrowPh00,pass_cmp,0,,,,,
player,201612240car,car,BrowPh00,pass_att,0,,,,,
player,201612240car,car,BrowPh00,pass_yds,0,,,,,
player,201612240car,car,BrowPh00,pass_td,0,,,,,
player,201612240car,car,BrowPh00,pass_int,0,,,,,
player,201612240car,car,BrowPh00,pass_sacked,0,,,,,
player,201612240car,car,BrowPh00,pass_sacked_yds,0,,,,,
player,201612240car,car,BrowPh00,pass_long,0,,,,,
player,201612240car,car,BrowPh00,pass_rating,,,,,,
player,201612240car,car,BrowPh00,rush_att,0,,,,,
player,201612240car,car,BrowPh00,rush_yds,0,,,,,
player,201612240car,car,BrowPh00,rush_td,0,,,,,
player,201612240car,car,BrowPh00,rush_long,0,,,,,
player,201612240car,car,BrowPh00,targets,2,,,,,
player,201612240car,car,BrowPh00,rec,1,,,,,
player,201612240car,car,BrowPh00,rec_yds,12,,,,,
player,201612240car,car,BrowPh00,rec_td,0,,,,,
player,201612240car,car,BrowPh00,rec_long,12,,,,,
player,201612240car,car,BrowPh00,fumbles,0,,,,,
player,201612240car,car,BrowPh00,fumbles_lost,0,,,,,
player,201612240car,car,ManhCh00,pass_cmp,0,,,,,
player,201612240car,car,ManhCh00,pass_att,0,,,,,
player,201612240car,car,ManhCh00,pass_yds,0,,,,,
player,201612240car,car,ManhCh00,pass_td,0,,,,,
player,201612240car,car,ManhCh00,pass_int,0,,,,,
player,201612240car,car,ManhCh00,pass_sacked,0,,,,,
player,201612240car,car,ManhCh00,pass_sacked_yds,0,,,,,
player,201612240car,car,ManhCh00,pass_long,0,,,,,
player,201612240car,car,ManhCh00,pass_rating,,,,,,
player,201612240car,car,ManhCh00,rush_att,0,,,,,
player,201612240car,car,ManhCh00,rush_yds,0,,,,,
player,201612240car,car,ManhCh00,rush_td,0,,,,,
player,201612240car,car,ManhCh00,rush_long,0,,,,,
player,201612240car,car,ManhCh00,targets,1,,,,,
player,201612240car,car,ManhCh00,rec,1,,,,,
player,201612240car,car,ManhCh00,rec_yds,10,,,,,
player,201612240car,car,ManhCh00,rec_td,0,,,,,
player,201612240car,car,ManhCh00,rec_long,10,,,,,
player,201612240car,car,ManhCh00,fumbles,0,,,,,
player,201612240car,car,ManhCh00,fumbles_lost,0,,,,,
player,201612240car,car,FuncDe00,pass_cmp,0,,,,,
player,201612240car,car,FuncDe00,pass_att,0,,,,,
player,201612240car,car,FuncDe00,pass_yds,0,,,,,
player,201612240car,car,FuncDe00,pass_td,0,,,,,
player,201612240car,car,FuncDe00,pass_int,0,,,,,
player,201612240car,car,FuncDe00,pass_sacked,0,,,,,
player,201612240car,car,FuncDe00,pass_sacked_yds,0,,,,,
player,201612240car,car,FuncDe00,pass_long,0,,,,,
player,201612240car,car,FuncDe00,pass_rating,,,,,,
player,201612240car,car,FuncDe00,rush_att,0,,,,,
player,201612240car,car,FuncDe00,rush_yds,0,,,,,
player,201612240car,car,FuncDe00,rush_td,0,,,,,
player,201612240car,car,FuncDe00,rush_long,0,,,,,
player,201612240car,car,FuncDe00,targets,5,,,,,
player,201612240car,car,FuncDe00,rec,1,,,,,
player,201612240car,car,FuncDe00,rec_yds,9,,,,,
player,201612240car,car,FuncDe00,rec_td,0,,,,,
player,201612240car,car,FuncDe00,rec_long,9,,,,,
player,201612240car,car,FuncDe00,fumbles,0,,,,,
player,201612240car,car,FuncDe00,fumbles_lost,0,,,,,
player,201612240car,car,WebbJo00,pass_cmp,0,,,,,
player,201612240car,car,WebbJo00,pass_att,0,,,,,
player,201612240car,car,WebbJo00,pass_yds,0,,,,,
player,201612240car,car,WebbJo00,pass_td,0,,,,,
player,201612240car,car,WebbJo00,pass_int,0,,,,,
player,201612240car,car,WebbJo00,pass_sacked,0,,,,,
player,201612240car,car,WebbJo00,pass_sacked_yds,0,,,,,
player,201612240car,car,WebbJo00,pass_long,0,,,,,
player,201612240car,car,WebbJo00,pass_rating,,,,,,
player,201612240car,car,WebbJo00,rush_att,0,,,,,
player,201612240car,car,WebbJo00,rush_yds,0,,,,,
player,201612240car,car,WebbJo00,rush_td,0,,,,,
player,201612240car,car,WebbJo00,rush_long,0,,,,,
player,201612240car,car,WebbJo00,targets,2,,,,,
player,201612240car,car,WebbJo00,rec,0,,,,,
player,201612240car,car,WebbJo00,rec_yds,0,,,,,
player,201612240car,car,WebbJo00,rec_td,0,,,,,
player,201612240car,car,WebbJo00,rec_long,0,,,,,
player,201612240car,car,WebbJo00,fumbles,0,,,,,
player,201612240car,car,WebbJo00,fumbles_lost,0,,,,,
player,201612240car,car,DickEd00,pass_cmp,0,,,,,
player,201612240car,car,DickEd00,pass_att,0,,,,,
player,201612240car,car,DickEd00,pass_yds,0,,,,,
player,201612240car,car,DickEd00,pass_td,0,,,,,
player,201612240car,car,DickEd00,pass_int,0,,,,,
player,201612240car,car,DickEd00,pass_sacked,0,,,,,
player,201612240car,car,DickEd00,pass_sacked_yds,0,,,,,
player,201612240car,car,DickEd00,pass_long,0,,,,,
player,201612240car,car,DickEd00,pass_rating,,,,,,
player,201612240car,car,DickEd00,rush_att,0,,,,,
player,201612240car,car,DickEd00,rush_yds,0,,,,,
player,201612240car,car,DickEd00,rush_td,0,,,,,
player,201612240car,car,DickEd00,rush_long,0,,,,,
player,201612240car,car,DickEd00,targets,1,,,,,
player,201612240car,car,DickEd00,rec,0,,,,,
player,201612240car,car,DickEd00,rec_yds,0,,,,,
