game,2016,13,20161204,201612040sea,car,"Carolina Panthers",7,sea,"Seattle Seahawks",40
player,201612040sea,car,WhitFo00,pass_sacked_yds,0,,,,,
player,201612040sea,car,WhitFo00,pass_long,0,,,,,
player,201612040sea,car,WhitFo00,pass_rating,,,,,,
player,201612040sea,car,WhitFo00,rush_att,1,,,,,
player,201612040sea,car,WhitFo00,rush_yds,3,,,,,
player,201612040sea,car,WhitFo00,rush_td,0,,,,,
player,201612040sea,car,WhitFo00,rush_long,3,,,,,
player,201612040sea,car,WhitFo00,targets,0,,,,,
player,201612040sea,car,WhitFo00,rec,0,,,,,
player,201612040sea,car,WhitFo00,rec_yds,0,,,,,
player,201612040sea,car,WhitFo00,rec_td,0,,,,,
player,201612040sea,car,WhitFo00,rec_long,0,,,,,
player,201612040sea,car,WhitFo00,fumbles,0,,,,,
player,201612040sea,car,WhitFo00,fumbles_lost,0,,,,,
player,201612040sea,car,FuncDe00,pass_cmp,0,,,,,
player,201612040sea,car,FuncDe00,pass_att,0,,,,,
player,201612040sea,car,FuncDe00,pass_yds,0,,,,,
player,201612040sea,car,FuncDe00,pass_td,0,,,,,
player,201612040sea,car,FuncDe00,pass_int,0,,,,,
player,201612040sea,car,FuncDe00,pass_sacked,0,,,,,
player,201612040sea,car,FuncDe00,pass_sacked_yds,0,,,,,
player,201612040sea,car,FuncDe00,pass_long,0,,,,,
player,201612040sea,car,FuncDe00,pass_rating,,,,,,
player,201612040sea,car,FuncDe00,rush_att,0,,,,,
player,201612040sea,car,FuncDe00,rush_yds,0,,,,,
player,201612040sea,car,FuncDe00,rush_td,0,,,,,
player,201612040sea,car,FuncDe00,rush_long,0,,,,,
player,201612040sea,car,FuncDe00,targets,4,,,,,
player,201612040sea,car,FuncDe00,rec,2,,,,,
player,201612040sea,car,FuncDe00,rec_yds,44,,,,,
player,201612040sea,car,FuncDe00,rec_td,0,,,,,
player,201612040sea,car,FuncDe00,rec_long,24,,,,,
player,201612040sea,car,FuncDe00,fumbles,0,,,,,
player,201612040sea,car,FuncDe00,fumbles_lost,0,,,,,
player,201612040sea,car,OlseGr00,pass_cmp,0,,,,,
player,201612040sea,car,OlseGr00,pass_att,0,,,,,
player,201612040sea,car,OlseGr00,pass_yds,0,,,,,
player,201612040sea,car,OlseGr00,pass_td,0,,,,,
player,201612040sea,car,OlseGr00,pass_int,0,,,,,
player,201612040sea,car,OlseGr00,pass_sacked,0,,,,,
player,201612040sea,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201612040sea,car,OlseGr00,pass_long,0,,,,,
player,201612040sea,car,OlseGr00,pass_rating,,,,,,
player,201612040sea,car,OlseGr00,rush_att,0,,,,,
player,201612040sea,car,OlseGr00,rush_yds,0,,,,,
player,201612040sea,car,OlseGr00,rush_td,0,,,,,
player,201612040sea,car,OlseGr00,rush_long,0,,,,,
player,201612040sea,car,OlseGr00,targets,7,,,,,
player,201612040sea,car,OlseGr00,rec,3,,,,,
player,201612040sea,car,OlseGr00,rec_yds,30,,,,,
player,201612040sea,car,OlseGr00,rec_td,0,,,,,
player,201612040sea,car,OlseGr00,rec_long,16,,,,,
player,201612040sea,car,OlseGr00,fumbles,0,,,,,
player,201612040sea,car,OlseGr00,fumbles_lost,0,,,,,
player,201612040sea,car,BenjKe00,pass_cmp,0,,,,,
player,201612040sea,car,BenjKe00,pass_att,0,,,,,
player,201612040sea,car,BenjKe00,pass_yds,0,,,,,
player,201612040sea,car,BenjKe00,pass_td,0,,,,,
player,201612040sea,car,BenjKe00,pass_int,0,,,,,
player,201612040sea,car,BenjKe00,pass_sacked,0,,,,,
player,201612040sea,car,BenjKe00,pass_sacked_yds,0,,,,,
player,201612040sea,car,BenjKe00,pass_long,0,,,,,
player,201612040sea,car,BenjKe00,pass_rating,,,,,,
player,201612040sea,car,BenjKe00,rush_att,0,,,,,
player,201612040sea,car,BenjKe00,rush_yds,0,,,,,
player,201612040sea,car,BenjKe00,rush_td,0,,,,,
player,201612040sea,car,BenjKe00,rush_long,0,,,,,
player,201612040sea,car,BenjKe00,targets,9,,,,,
player,201612040sea,car,BenjKe00,rec,2,,,,,
player,201612040sea,car,BenjKe00,rec_yds,18,,,,,
player,201612040sea,car,BenjKe00,rec_td,0,,,,,
player,201612040sea,car,BenjKe00,rec_long,11,,,,,
player,201612040sea,car,BenjKe00,fumbles,0,,,,,
player,201612040sea,car,BenjKe00,fumbles_lost,0,,,,,
player,201612040sea,car,BersBr00,pass_cmp,0,,,,,
player,201612040sea,car,BersBr00,pass_att,0,,,,,
player,201612040sea,car,BersBr00,pass_yds,0,,,,,
player,201612040sea,car,BersBr00,pass_td,0,,,,,
player,201612040sea,car,BersBr00,pass_int,0,,,,,
player,201612040sea,car,BersBr00,pass_sacked,0,,,,,
player,201612040sea,car,BersBr00,pass_sacked_yds,0,,,,,
player,201612040sea,car,BersBr00,pass_long,0,,,,,
player,201612040sea,car,BersBr00,pass_rating,,,,,,
player,201612040sea,car,BersBr00,rush_att,0,,,,,
player,201612040sea,car,BersBr00,rush_yds,0,,,,,
player,201612040sea,car,BersBr00,rush_td,0,,,,,
player,201612040sea,car,BersBr00,rush_long,0,,,,,
player,201612040sea,car,BersBr00,targets,1,,,,,
player,201612040sea,car,BersBr00,rec,1,,,,,
player,201612040sea,car,BersBr00,rec_yds,7,,,,,
player,201612040sea,car,BersBr00,rec_td,0,,,,,
player,201612040sea,car,BersBr00,rec_long,7,,,,,
player,201612040sea,car,BersBr00,fumbles,0,,,,,
player,201612040sea,car,BersBr00,fumbles_lost,0,,,,,
player,201612040sea,car,DickEd00,pass_cmp,0,,,,,
player,201612040sea,car,DickEd00,pass_att,0,,,,,
player,201612040sea,car,DickEd00,pass_yds,0,,,,,
player,201612040sea,car,DickEd00,pass_td,0,,,,,
player,201612040sea,car,DickEd00,pass_int,0,,,,,
player,201612040sea,car,DickEd00,pass_sacked,0,,,,,
player,201612040sea,car,DickEd00,pass_sacked_yds,0,,,,,
player,201612040sea,car,DickEd00,pass_long,0,,,,,
player,201612040sea,car,DickEd00,pass_rating,,,,,,
player,201612040sea,car,DickEd00,rush_att,0,,,,,
player,201612040sea,car,DickEd00,rush_yds,0,,,,,
player,201612040sea,car,DickEd00,rush_td,0,,,,,
player,201612040sea,car,DickEd00,rush_long,0,,,,,
player,201612040sea,car,DickEd00,targets,1,,,,,
player,201612040sea,car,DickEd00,rec,0,,,,,
player,201612040sea,car,DickEd00,rec_yds,0,,,,,
player,201612040sea,car,DickEd00,rec_td,0,,,,,
player,201612040sea,car,DickEd00,rec_long,0,,,,,
player,201612040sea,car,DickEd00,fumbles,0,,,,,
player,201612040sea,car,DickEd00,fumbles_lost,0,,,,,
player,201612040sea,car,BrowPh00,pass_cmp,0,,,,,
player,201612040sea,car,BrowPh00,pass_att,0,,,,,
player,201612040sea,car,BrowPh00,pass_yds,0,,,,,
player,201612040sea,car,BrowPh00,pass_td,0,,,,,
player,201612040sea,car,BrowPh00,pass_int,0,,,,,
player,201612040sea,car,BrowPh00,pass_sacked,0,,,,,
player,201612040sea,car,BrowPh00,pass_sacked_yds,0,,,,,
player,201612040sea,car,BrowPh00,pass_long,0,,,,,
player,201612040sea,car,BrowPh00,pass_rating,,,,,,
player,201612040sea,car,BrowPh00,rush_att,1,,,,,
player,201612040sea,car,BrowPh00,rush_yds,-3,,,,,
player,201612040sea,car,BrowPh00,rush_td,0,,,,,
player,201612040sea,car,BrowPh00,rush_long,-3,,,,,
player,201612040sea,car,BrowPh00,targets,2,,,,,
player,201612040sea,car,BrowPh00,rec,0,,,,,
player,201612040sea,car,BrowPh00,rec_yds,0,,,,,
player,201612040sea,car,BrowPh00,rec_td,0,,,,,
player,201612040sea,car,BrowPh00,rec_long,0,,,,,
player,201612040sea,car,BrowPh00,fumbles,0,,,,,
player,201612040sea,car,BrowPh00,fumbles_lost,0,,,,,
player,201612040sea,sea,WilsRu00,pass_cmp,26,,,,,
player,201612040sea,sea,WilsRu00,pass_att,36,,,,,
player,201612040sea,sea,WilsRu00,pass_yds,277,,,,,
player,201612040sea,sea,WilsRu00,pass_td,1,,,,,
player,201612040sea,sea,WilsRu00,pass_int,1,,,,,
player,201612040sea,sea,WilsRu00,pass_sacked,3,,,,,
player,201612040sea,sea,WilsRu00,pass_sacked_yds,21,,,,,
player,201612040sea,sea,WilsRu00,pass_long,40,,,,,
player,201612040sea,sea,WilsRu00,pass_rating,92.0,,,,,
player,201612040sea,sea,WilsRu00,rush_att,3,,,,,
player,201612040sea,sea,WilsRu00,rush_yds,29,,,,,
player,201612040sea,sea,WilsRu00,rush_td,0,,,,,
player,201612040sea,sea,WilsRu00,rush_long,18,,,,,
player,201612040sea,sea,WilsRu00,targets,0,,,,,
player,201612040sea,sea,WilsRu00,rec,0,,,,,
player,201612040sea,sea,WilsRu00,rec_yds,0,,,,,
player,201612040sea,sea,WilsRu00,rec_td,0,,,,,
player,201612040sea,sea,WilsRu00,rec_long,0,,,,,
player,201612040sea,sea,WilsRu00,fumbles,0,,,,,
player,201612040sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201612040sea,sea,BoykTr00,pass_cmp,2,,,,,
player,201612040sea,sea,BoykTr00,pass_att,3,,,,,
player,201612040sea,sea,BoykTr00,pass_yds,38,,,,,
player,201612040sea,sea,BoykTr00,pass_td,0,,,,,
player,201612040sea,sea,BoykTr00,pass_int,0,,,,,
player,201612040sea,sea,BoykTr00,pass_sacked,0,,,,,
player,201612040sea,sea,BoykTr00,pass_sacked_yds,0,,,,,
player,201612040sea,sea,BoykTr00,pass_long,31,,,,,
player,201612040sea,sea,BoykTr00,pass_rating,109.7,,,,,
player,201612040sea,sea,BoykTr00,rush_att,1,,,,,
player,201612040sea,sea,BoykTr00,rush_yds,1,,,,,
player,201612040sea,sea,BoykTr00,rush_td,0,,,,,
player,201612040sea,sea,BoykTr00,rush_long,1,,,,,
player,201612040sea,sea,BoykTr00,targets,0,,,,,
player,201612040sea,sea,BoykTr00,rec,0,,,,,
player,201612040sea,sea,BoykTr00,rec_yds,0,,,,,
player,201612040sea,sea,BoykTr00,rec_td,0,,,,,
player,201612040sea,sea,BoykTr00,rec_long,0,,,,,
player,201612040sea,sea,BoykTr00,fumbles,0,,,,,
player,201612040sea,sea,BoykTr00,fumbles_lost,0,,,,,
player,201612040sea,sea,RawlTh00,pass_cmp,0,,,,,
player,201612040sea,sea,RawlTh00,pass_att,0,,,,,
player,201612040sea,sea,RawlTh00,pass_yds,0,,,,,
player,201612040sea,sea,RawlTh00,pass_td,0,,,,,
player,201612040sea,sea,RawlTh00,pass_int,0,,,,,
player,201612040sea,sea,RawlTh00,pass_sacked,0,,,,,
player,201612040sea,sea,RawlTh00,pass_sacked_yds,0,,,,,
player,201612040sea,sea,RawlTh00,pass_long,0,,,,,
player,201612040sea,sea,RawlTh00,pass_rating,,,,,,
player,201612040sea,sea,RawlTh00,rush_att,15,,,,,
player,201612040sea,sea,RawlTh00,rush_yds,106,,,,,
player,201612040sea,sea,RawlTh00,rush_td,2,,,,,
player,201612040sea,sea,RawlTh00,rush_long,45,,,,,
player,201612040sea,sea,RawlTh00,targets,1,,,,,
player,201612040sea,sea,RawlTh00,rec,1,,,,,
player,201612040sea,sea,RawlTh00,rec_yds,12,,,,,
player,201612040sea,sea,RawlTh00,rec_td,0,,,,,
player,201612040sea,sea,RawlTh00,rec_long,12,,,,,
player,201612040sea,sea,RawlTh00,fumbles,0,,,,,
player,201612040sea,sea,RawlTh00,fumbles_lost,0,,,,,
player,201612040sea,sea,LockTy00,pass_cmp,0,,,,,
player,201612040sea,sea,LockTy00,pass_att,0,,,,,
player,201612040sea,sea,LockTy00,pass_yds,0,,,,,
player,201612040sea,sea,LockTy00,pass_td,0,,,,,
player,201612040sea,sea,LockTy00,pass_int,0,,,,,
player,201612040sea,sea,LockTy00,pass_sacked,0,,,,,
player,201612040sea,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201612040sea,sea,LockTy00,pass_long,0,,,,,
player,201612040sea,sea,LockTy00,pass_rating,,,,,,
player,201612040sea,sea,LockTy00,rush_att,1,,,,,
player,201612040sea,sea,LockTy00,rush_yds,75,,,,,
player,201612040sea,sea,LockTy00,rush_td,1,,,,,
player,201612040sea,sea,LockTy00,rush_long,75,,,,,
player,201612040sea,sea,LockTy00,targets,6,,,,,
player,201612040sea,sea,LockTy00,rec,5,,,,,
player,201612040sea,sea,LockTy00,rec_yds,63,,,,,
player,201612040sea,sea,LockTy00,rec_td,0,,,,,
player,201612040sea,sea,LockTy00,rec_long,40,,,,,
player,201612040sea,sea,LockTy00,fumbles,0,,,,,
player,201612040sea,sea,LockTy00,fumbles_lost,0,,,,,
player,201612040sea,sea,PopeTr00,pass_cmp,0,,,,,
player,201612040sea,sea,PopeTr00,pass_att,0,,,,,
player,201612040sea,sea,PopeTr00,pass_yds,0,,,,,
player,201612040sea,sea,PopeTr00,pass_td,0,,,,,
player,201612040sea,sea,PopeTr00,pass_int,0,,,,,
player,201612040sea,sea,PopeTr00,pass_sacked,0,,,,,
player,201612040sea,sea,PopeTr00,pass_sacked_yds,0,,,,,
player,201612040sea,sea,PopeTr00,pass_long,0,,,,,
player,201612040sea,sea,PopeTr00,pass_rating,,,,,,
player,201612040sea,sea,PopeTr00,rush_att,8,,,,,
player,201612040sea,sea,PopeTr00,rush_yds,28,,,,,
player,201612040sea,sea,PopeTr00,rush_td,0,,,,,
player,201612040sea,sea,PopeTr00,rush_long,18,,,,,
player,201612040sea,sea,PopeTr00,targets,1,,,,,
player,201612040sea,sea,PopeTr00,rec,1,,,,,
player,201612040sea,sea,PopeTr00,rec_yds,5,,,,,
player,201612040sea,sea,PopeTr00,rec_td,0,,,,,
player,201612040sea,sea,PopeTr00,rec_long,5,,,,,
player,201612040sea,sea,PopeTr00,fumbles,0,,,,,
player,201612040sea,sea,PopeTr00,fumbles_lost,0,,,,,
player,201612040sea,sea,FarmGe02,pass_cmp,0,,,,,
player,201612040sea,sea,FarmGe02,pass_att,0,,,,,
player,201612040sea,sea,FarmGe02,pass_yds,0,,,,,
player,201612040sea,sea,FarmGe02,pass_td,0,,,,,
player,201612040sea,sea,FarmGe02,pass_int,0,,,,,
player,201612040sea,sea,FarmGe02,pass_sacked,0,,,,,
player,201612040sea,sea,FarmGe02,pass_sacked_yds,0,,,,,
player,201612040sea,sea,FarmGe02,pass_long,0,,,,,
player,201612040sea,sea,FarmGe02,pass_rating,,,,,,
player,201612040sea,sea,FarmGe02,rush_att,1,,,,,
player,201612040sea,sea,FarmGe02,rush_yds,1,,,,,
player,201612040sea,sea,FarmGe02,rush_td,0,,,,,
player,201612040sea,sea,FarmGe02,rush_long,1,,,,,
player,201612040sea,sea,FarmGe02,targets,1,,,,,
player,201612040sea,sea,FarmGe02,rec,0,,,,,
player,201612040sea,sea,FarmGe02,rec_yds,0,,,,,
player,201612040sea,sea,FarmGe02,rec_td,0,,,,,
player,201612040sea,sea,FarmGe02,rec_long,0,,,,,
player,201612040sea,sea,FarmGe02,fumbles,0,,,,,
player,201612040sea,sea,FarmGe02,fumbles_lost,0,,,,,
player,201612040sea,sea,KearJe01,pass_cmp,0,,,,,
player,201612040sea,sea,KearJe01,pass_att,0,,,,,
player,201612040sea,sea,KearJe01,pass_yds,0,,,,,
player,201612040sea,sea,KearJe01,pass_td,0,,,,,
player,201612040sea,sea,KearJe01,pass_int,0,,,,,
player,201612040sea,sea,KearJe01,pass_sacked,0,,,,,
player,201612040sea,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201612040sea,sea,KearJe01,pass_long,0,,,,,
player,201612040sea,sea,KearJe01,pass_rating,,,,,,
player,201612040sea,sea,KearJe01,rush_att,0,,,,,
player,201612040sea,sea,KearJe01,rush_yds,0,,,,,
player,201612040sea,sea,KearJe01,rush_td,0,,,,,
player,201612040sea,sea,KearJe01,rush_long,0,,,,,
player,201612040sea,sea,KearJe01,targets,9,,,,,
player,201612040sea,sea,KearJe01,rec,5,,,,,
player,201612040sea,sea,KearJe01,rec_yds,68,,,,,
player,201612040sea,sea,KearJe01,rec_td,0,,,,,
player,201612040sea,sea,KearJe01,rec_long,31,,,,,
player,201612040sea,sea,KearJe01,fumbles,0,,,,,
player,201612040sea,sea,KearJe01,fumbles_lost,0,,,,,
player,201612040sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201612040sea,sea,BaldDo00,pass_att,0,,,,,
player,201612040sea,sea,BaldDo00,pass_yds,0,,,,,
player,201612040sea,sea,BaldDo00,pass_td,0,,,,,
player,201612040sea,sea,BaldDo00,pass_int,0,,,,,
player,201612040sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201612040sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201612040sea,sea,BaldDo00,pass_long,0,,,,,
player,201612040sea,sea,BaldDo00,pass_rating,,,,,,
player,201612040sea,sea,BaldDo00,rush_att,0,,,,,
player,201612040sea,sea,BaldDo00,rush_yds,0,,,,,
player,201612040sea,sea,BaldDo00,rush_td,0,,,,,
player,201612040sea,sea,BaldDo00,rush_long,0,,,,,
player,201612040sea,sea,BaldDo00,targets,7,,,,,
player,201612040sea,sea,BaldDo00,rec,7,,,,,
player,201612040sea,sea,BaldDo00,rec_yds,65,,,,,
player,201612040sea,sea,BaldDo00,rec_td,0,,,,,
player,201612040sea,sea,BaldDo00,rec_long,29,,,,,
player,201612040sea,sea,BaldDo00,fumbles,1,,,,,
player,201612040sea,sea,BaldDo00,fumbles_lost,0,,,,,
player,201612040sea,sea,GrahJi00,pass_cmp,0,,,,,
player,201612040sea,sea,GrahJi00,pass_att,0,,,,,
player,201612040sea,sea,GrahJi00,pass_yds,0,,,,,
player,201612040sea,sea,GrahJi00,pass_td,0,,,,,
player,201612040sea,sea,GrahJi00,pass_int,0,,,,,
player,201612040sea,sea,GrahJi00,pass_sacked,0,,,,,
player,201612040sea,sea,GrahJi00,pass_sacked_yds,0,,,,,
player,201612040sea,sea,GrahJi00,pass_long,0,,,,,
player,201612040sea,sea,GrahJi00,pass_rating,,,,,,
player,201612040sea,sea,GrahJi00,rush_att,0,,,,,
player,201612040sea,sea,GrahJi00,rush_yds,0,,,,,
player,201612040sea,sea,GrahJi00,rush_td,0,,,,,
player,201612040sea,sea,GrahJi00,rush_long,0,,,,,
player,201612040sea,sea,GrahJi00,targets,9,,,,,
player,201612040sea,sea,GrahJi00,rec,6,,,,,
player,201612040sea,sea,GrahJi00,rec_yds,63,,,,,
player,201612040sea,sea,GrahJi00,rec_td,1,,,,,
player,201612040sea,sea,GrahJi00,rec_long,18,,,,,
player,201612040sea,sea,GrahJi00,fumbles,0,,,,,
player,201612040sea,sea,GrahJi00,fumbles_lost,0,,,,,
player,201612040sea,sea,VannNi00,pass_cmp,0,,,,,
player,201612040sea,sea,VannNi00,pass_att,0,,,,,
player,201612040sea,sea,VannNi00,pass_yds,0,,,,,
player,201612040sea,sea,VannNi00,pass_td,0,,,,,
player,201612040sea,sea,VannNi00,pass_int,0,,,,,
player,201612040sea,sea,VannNi00,pass_sacked,0,,,,,
player,201612040sea,sea,VannNi00,pass_sacked_yds,0,,,,,
player,201612040sea,sea,VannNi00,pass_long,0,,,,,
player,201612040sea,sea,VannNi00,pass_rating,,,,,,
player,201612040sea,sea,VannNi00,rush_att,0,,,,,
player,201612040sea,sea,VannNi00,rush_yds,0,,,,,
player,201612040sea,sea,VannNi00,rush_td,0,,,,,
player,201612040sea,sea,VannNi00,rush_long,0,,,,,
player,201612040sea,sea,VannNi00,targets,2,,,,,
player,201612040sea,sea,VannNi00,rec,2,,,,,
player,201612040sea,sea,VannNi00,rec_yds,25,,,,,
player,201612040sea,sea,VannNi00,rec_td,0,,,,,
player,201612040sea,sea,VannNi00,rec_long,21,,,,,
player,201612040sea,sea,VannNi00,fumbles,0,,,,,
player,201612040sea,sea,VannNi00,fumbles_lost,0,,,,,
player,201612040sea,sea,McEvTa01,pass_cmp,0,,,,,
player,201612040sea,sea,McEvTa01,pass_att,0,,,,,
player,201612040sea,sea,McEvTa01,pass_yds,0,,,,,
