game,2016,7,20161023,201610230oti,clt,"Indianapolis Colts",34,oti,"Tennessee Titans",26
player,201610230oti,clt,LuckAn00,fumbles_lost,0,,,,,
player,201610230oti,clt,GoreFr00,pass_cmp,0,,,,,
player,201610230oti,clt,GoreFr00,pass_att,0,,,,,
player,201610230oti,clt,GoreFr00,pass_yds,0,,,,,
player,201610230oti,clt,GoreFr00,pass_td,0,,,,,
player,201610230oti,clt,GoreFr00,pass_int,0,,,,,
player,201610230oti,clt,GoreFr00,pass_sacked,0,,,,,
player,201610230oti,clt,GoreFr00,pass_sacked_yds,0,,,,,
player,201610230oti,clt,GoreFr00,pass_long,0,,,,,
player,201610230oti,clt,GoreFr00,pass_rating,,,,,,
player,201610230oti,clt,GoreFr00,rush_att,17,,,,,
player,201610230oti,clt,GoreFr00,rush_yds,61,,,,,
player,201610230oti,clt,GoreFr00,rush_td,0,,,,,
player,201610230oti,clt,GoreFr00,rush_long,10,,,,,
player,201610230oti,clt,GoreFr00,targets,5,,,,,
player,201610230oti,clt,GoreFr00,rec,5,,,,,
player,201610230oti,clt,GoreFr00,rec_yds,22,,,,,
player,201610230oti,clt,GoreFr00,rec_td,1,,,,,
player,201610230oti,clt,GoreFr00,rec_long,11,,,,,
player,201610230oti,clt,GoreFr00,fumbles,0,,,,,
player,201610230oti,clt,GoreFr00,fumbles_lost,0,,,,,
player,201610230oti,clt,TurbRo00,pass_cmp,0,,,,,
player,201610230oti,clt,TurbRo00,pass_att,0,,,,,
player,201610230oti,clt,TurbRo00,pass_yds,0,,,,,
player,201610230oti,clt,TurbRo00,pass_td,0,,,,,
player,201610230oti,clt,TurbRo00,pass_int,0,,,,,
player,201610230oti,clt,TurbRo00,pass_sacked,0,,,,,
player,201610230oti,clt,TurbRo00,pass_sacked_yds,0,,,,,
player,201610230oti,clt,TurbRo00,pass_long,0,,,,,
player,201610230oti,clt,TurbRo00,pass_rating,,,,,,
player,201610230oti,clt,TurbRo00,rush_att,2,,,,,
player,201610230oti,clt,TurbRo00,rush_yds,3,,,,,
player,201610230oti,clt,TurbRo00,rush_td,0,,,,,
player,201610230oti,clt,TurbRo00,rush_long,3,,,,,
player,201610230oti,clt,TurbRo00,targets,1,,,,,
player,201610230oti,clt,TurbRo00,rec,1,,,,,
player,201610230oti,clt,TurbRo00,rec_yds,19,,,,,
player,201610230oti,clt,TurbRo00,rec_td,0,,,,,
player,201610230oti,clt,TurbRo00,rec_long,19,,,,,
player,201610230oti,clt,TurbRo00,fumbles,0,,,,,
player,201610230oti,clt,TurbRo00,fumbles_lost,0,,,,,
player,201610230oti,clt,HiltT.00,pass_cmp,0,,,,,
player,201610230oti,clt,HiltT.00,pass_att,0,,,,,
player,201610230oti,clt,HiltT.00,pass_yds,0,,,,,
player,201610230oti,clt,HiltT.00,pass_td,0,,,,,
player,201610230oti,clt,HiltT.00,pass_int,0,,,,,
player,201610230oti,clt,HiltT.00,pass_sacked,0,,,,,
player,201610230oti,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201610230oti,clt,HiltT.00,pass_long,0,,,,,
player,201610230oti,clt,HiltT.00,pass_rating,,,,,,
player,201610230oti,clt,HiltT.00,rush_att,0,,,,,
player,201610230oti,clt,HiltT.00,rush_yds,0,,,,,
player,201610230oti,clt,HiltT.00,rush_td,0,,,,,
player,201610230oti,clt,HiltT.00,rush_long,0,,,,,
player,201610230oti,clt,HiltT.00,targets,12,,,,,
player,201610230oti,clt,HiltT.00,rec,7,,,,,
player,201610230oti,clt,HiltT.00,rec_yds,133,,,,,
player,201610230oti,clt,HiltT.00,rec_td,1,,,,,
player,201610230oti,clt,HiltT.00,rec_long,37,,,,,
player,201610230oti,clt,HiltT.00,fumbles,0,,,,,
player,201610230oti,clt,HiltT.00,fumbles_lost,0,,,,,
player,201610230oti,clt,DoylJa00,pass_cmp,0,,,,,
player,201610230oti,clt,DoylJa00,pass_att,0,,,,,
player,201610230oti,clt,DoylJa00,pass_yds,0,,,,,
player,201610230oti,clt,DoylJa00,pass_td,0,,,,,
player,201610230oti,clt,DoylJa00,pass_int,0,,,,,
player,201610230oti,clt,DoylJa00,pass_sacked,0,,,,,
player,201610230oti,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201610230oti,clt,DoylJa00,pass_long,0,,,,,
player,201610230oti,clt,DoylJa00,pass_rating,,,,,,
player,201610230oti,clt,DoylJa00,rush_att,0,,,,,
player,201610230oti,clt,DoylJa00,rush_yds,0,,,,,
player,201610230oti,clt,DoylJa00,rush_td,0,,,,,
player,201610230oti,clt,DoylJa00,rush_long,0,,,,,
player,201610230oti,clt,DoylJa00,targets,10,,,,,
player,201610230oti,clt,DoylJa00,rec,9,,,,,
player,201610230oti,clt,DoylJa00,rec_yds,78,,,,,
player,201610230oti,clt,DoylJa00,rec_td,1,,,,,
player,201610230oti,clt,DoylJa00,rec_long,24,,,,,
player,201610230oti,clt,DoylJa00,fumbles,0,,,,,
player,201610230oti,clt,DoylJa00,fumbles_lost,0,,,,,
player,201610230oti,clt,SwooEr00,pass_cmp,0,,,,,
player,201610230oti,clt,SwooEr00,pass_att,0,,,,,
player,201610230oti,clt,SwooEr00,pass_yds,0,,,,,
player,201610230oti,clt,SwooEr00,pass_td,0,,,,,
player,201610230oti,clt,SwooEr00,pass_int,0,,,,,
player,201610230oti,clt,SwooEr00,pass_sacked,0,,,,,
player,201610230oti,clt,SwooEr00,pass_sacked_yds,0,,,,,
player,201610230oti,clt,SwooEr00,pass_long,0,,,,,
player,201610230oti,clt,SwooEr00,pass_rating,,,,,,
player,201610230oti,clt,SwooEr00,rush_att,0,,,,,
player,201610230oti,clt,SwooEr00,rush_yds,0,,,,,
player,201610230oti,clt,SwooEr00,rush_td,0,,,,,
player,201610230oti,clt,SwooEr00,rush_long,0,,,,,
player,201610230oti,clt,SwooEr00,targets,5,,,,,
player,201610230oti,clt,SwooEr00,rec,2,,,,,
player,201610230oti,clt,SwooEr00,rec_yds,51,,,,,
player,201610230oti,clt,SwooEr00,rec_td,0,,,,,
player,201610230oti,clt,SwooEr00,rec_long,34,,,,,
player,201610230oti,clt,SwooEr00,fumbles,0,,,,,
player,201610230oti,clt,SwooEr00,fumbles_lost,0,,,,,
player,201610230oti,clt,RogeCh02,pass_cmp,0,,,,,
player,201610230oti,clt,RogeCh02,pass_att,0,,,,,
player,201610230oti,clt,RogeCh02,pass_yds,0,,,,,
player,201610230oti,clt,RogeCh02,pass_td,0,,,,,
player,201610230oti,clt,RogeCh02,pass_int,0,,,,,
player,201610230oti,clt,RogeCh02,pass_sacked,0,,,,,
player,201610230oti,clt,RogeCh02,pass_sacked_yds,0,,,,,
player,201610230oti,clt,RogeCh02,pass_long,0,,,,,
player,201610230oti,clt,RogeCh02,pass_rating,,,,,,
player,201610230oti,clt,RogeCh02,rush_att,0,,,,,
player,201610230oti,clt,RogeCh02,rush_yds,0,,,,,
player,201610230oti,clt,RogeCh02,rush_td,0,,,,,
player,201610230oti,clt,RogeCh02,rush_long,0,,,,,
player,201610230oti,clt,RogeCh02,targets,3,,,,,
player,201610230oti,clt,RogeCh02,rec,2,,,,,
player,201610230oti,clt,RogeCh02,rec_yds,30,,,,,
player,201610230oti,clt,RogeCh02,rec_td,0,,,,,
player,201610230oti,clt,RogeCh02,rec_long,21,,,,,
player,201610230oti,clt,RogeCh02,fumbles,0,,,,,
player,201610230oti,clt,RogeCh02,fumbles_lost,0,,,,,
player,201610230oti,clt,StreDe00,pass_cmp,0,,,,,
player,201610230oti,clt,StreDe00,pass_att,0,,,,,
player,201610230oti,clt,StreDe00,pass_yds,0,,,,,
player,201610230oti,clt,StreDe00,pass_td,0,,,,,
player,201610230oti,clt,StreDe00,pass_int,0,,,,,
player,201610230oti,clt,StreDe00,pass_sacked,0,,,,,
player,201610230oti,clt,StreDe00,pass_sacked_yds,0,,,,,
player,201610230oti,clt,StreDe00,pass_long,0,,,,,
player,201610230oti,clt,StreDe00,pass_rating,,,,,,
player,201610230oti,clt,StreDe00,rush_att,0,,,,,
player,201610230oti,clt,StreDe00,rush_yds,0,,,,,
player,201610230oti,clt,StreDe00,rush_td,0,,,,,
player,201610230oti,clt,StreDe00,rush_long,0,,,,,
player,201610230oti,clt,StreDe00,targets,3,,,,,
player,201610230oti,clt,StreDe00,rec,1,,,,,
player,201610230oti,clt,StreDe00,rec_yds,20,,,,,
player,201610230oti,clt,StreDe00,rec_td,0,,,,,
player,201610230oti,clt,StreDe00,rec_long,20,,,,,
player,201610230oti,clt,StreDe00,fumbles,0,,,,,
player,201610230oti,clt,StreDe00,fumbles_lost,0,,,,,
player,201610230oti,oti,MariMa01,pass_cmp,22,,,,,
player,201610230oti,oti,MariMa01,pass_att,37,,,,,
player,201610230oti,oti,MariMa01,pass_yds,232,,,,,
player,201610230oti,oti,MariMa01,pass_td,2,,,,,
player,201610230oti,oti,MariMa01,pass_int,0,,,,,
player,201610230oti,oti,MariMa01,pass_sacked,3,,,,,
player,201610230oti,oti,MariMa01,pass_sacked_yds,25,,,,,
player,201610230oti,oti,MariMa01,pass_long,26,,,,,
player,201610230oti,oti,MariMa01,pass_rating,95.8,,,,,
player,201610230oti,oti,MariMa01,rush_att,2,,,,,
player,201610230oti,oti,MariMa01,rush_yds,14,,,,,
player,201610230oti,oti,MariMa01,rush_td,0,,,,,
player,201610230oti,oti,MariMa01,rush_long,14,,,,,
player,201610230oti,oti,MariMa01,targets,0,,,,,
player,201610230oti,oti,MariMa01,rec,0,,,,,
player,201610230oti,oti,MariMa01,rec_yds,0,,,,,
player,201610230oti,oti,MariMa01,rec_td,0,,,,,
player,201610230oti,oti,MariMa01,rec_long,0,,,,,
player,201610230oti,oti,MariMa01,fumbles,2,,,,,
player,201610230oti,oti,MariMa01,fumbles_lost,1,,,,,
player,201610230oti,oti,MurrDe00,pass_cmp,0,,,,,
player,201610230oti,oti,MurrDe00,pass_att,0,,,,,
player,201610230oti,oti,MurrDe00,pass_yds,0,,,,,
player,201610230oti,oti,MurrDe00,pass_td,0,,,,,
player,201610230oti,oti,MurrDe00,pass_int,0,,,,,
player,201610230oti,oti,MurrDe00,pass_sacked,0,,,,,
player,201610230oti,oti,MurrDe00,pass_sacked_yds,0,,,,,
player,201610230oti,oti,MurrDe00,pass_long,0,,,,,
player,201610230oti,oti,MurrDe00,pass_rating,,,,,,
player,201610230oti,oti,MurrDe00,rush_att,25,,,,,
player,201610230oti,oti,MurrDe00,rush_yds,107,,,,,
player,201610230oti,oti,MurrDe00,rush_td,1,,,,,
player,201610230oti,oti,MurrDe00,rush_long,14,,,,,
player,201610230oti,oti,MurrDe00,targets,5,,,,,
player,201610230oti,oti,MurrDe00,rec,3,,,,,
player,201610230oti,oti,MurrDe00,rec_yds,20,,,,,
player,201610230oti,oti,MurrDe00,rec_td,0,,,,,
player,201610230oti,oti,MurrDe00,rec_long,13,,,,,
player,201610230oti,oti,MurrDe00,fumbles,0,,,,,
player,201610230oti,oti,MurrDe00,fumbles_lost,0,,,,,
player,201610230oti,oti,HenrDe00,pass_cmp,0,,,,,
player,201610230oti,oti,HenrDe00,pass_att,0,,,,,
player,201610230oti,oti,HenrDe00,pass_yds,0,,,,,
player,201610230oti,oti,HenrDe00,pass_td,0,,,,,
player,201610230oti,oti,HenrDe00,pass_int,0,,,,,
player,201610230oti,oti,HenrDe00,pass_sacked,0,,,,,
player,201610230oti,oti,HenrDe00,pass_sacked_yds,0,,,,,
player,201610230oti,oti,HenrDe00,pass_long,0,,,,,
player,201610230oti,oti,HenrDe00,pass_rating,,,,,,
player,201610230oti,oti,HenrDe00,rush_att,1,,,,,
player,201610230oti,oti,HenrDe00,rush_yds,3,,,,,
player,201610230oti,oti,HenrDe00,rush_td,0,,,,,
player,201610230oti,oti,HenrDe00,rush_long,3,,,,,
player,201610230oti,oti,HenrDe00,targets,1,,,,,
player,201610230oti,oti,HenrDe00,rec,0,,,,,
player,201610230oti,oti,HenrDe00,rec_yds,0,,,,,
player,201610230oti,oti,HenrDe00,rec_td,0,,,,,
player,201610230oti,oti,HenrDe00,rec_long,0,,,,,
player,201610230oti,oti,HenrDe00,fumbles,0,,,,,
player,201610230oti,oti,HenrDe00,fumbles_lost,0,,,,,
player,201610230oti,oti,WalkHu00,pass_cmp,0,,,,,
player,201610230oti,oti,WalkHu00,pass_att,0,,,,,
player,201610230oti,oti,WalkHu00,pass_yds,0,,,,,
player,201610230oti,oti,WalkHu00,pass_td,0,,,,,
player,201610230oti,oti,WalkHu00,pass_int,0,,,,,
player,201610230oti,oti,WalkHu00,pass_sacked,0,,,,,
player,201610230oti,oti,WalkHu00,pass_sacked_yds,0,,,,,
player,201610230oti,oti,WalkHu00,pass_long,0,,,,,
player,201610230oti,oti,WalkHu00,pass_rating,,,,,,
player,201610230oti,oti,WalkHu00,rush_att,0,,,,,
player,201610230oti,oti,WalkHu00,rush_yds,0,,,,,
player,201610230oti,oti,WalkHu00,rush_td,0,,,,,
player,201610230oti,oti,WalkHu00,rush_long,0,,,,,
player,201610230oti,oti,WalkHu00,targets,8,,,,,
player,201610230oti,oti,WalkHu00,rec,7,,,,,
player,201610230oti,oti,WalkHu00,rec_yds,84,,,,,
player,201610230oti,oti,WalkHu00,rec_td,1,,,,,
player,201610230oti,oti,WalkHu00,rec_long,26,,,,,
player,201610230oti,oti,WalkHu00,fumbles,0,,,,,
player,201610230oti,oti,WalkHu00,fumbles_lost,0,,,,,
player,201610230oti,oti,SharTa00,pass_cmp,0,,,,,
player,201610230oti,oti,SharTa00,pass_att,0,,,,,
player,201610230oti,oti,SharTa00,pass_yds,0,,,,,
player,201610230oti,oti,SharTa00,pass_td,0,,,,,
player,201610230oti,oti,SharTa00,pass_int,0,,,,,
player,201610230oti,oti,SharTa00,pass_sacked,0,,,,,
player,201610230oti,oti,SharTa00,pass_sacked_yds,0,,,,,
player,201610230oti,oti,SharTa00,pass_long,0,,,,,
player,201610230oti,oti,SharTa00,pass_rating,,,,,,
player,201610230oti,oti,SharTa00,rush_att,0,,,,,
player,201610230oti,oti,SharTa00,rush_yds,0,,,,,
player,201610230oti,oti,SharTa00,rush_td,0,,,,,
player,201610230oti,oti,SharTa00,rush_long,0,,,,,
player,201610230oti,oti,SharTa00,targets,6,,,,,
player,201610230oti,oti,SharTa00,rec,4,,,,,
player,201610230oti,oti,SharTa00,rec_yds,59,,,,,
player,201610230oti,oti,SharTa00,rec_td,0,,,,,
player,201610230oti,oti,SharTa00,rec_long,21,,,,,
player,201610230oti,oti,SharTa00,fumbles,0,,,,,
player,201610230oti,oti,SharTa00,fumbles_lost,0,,,,,
player,201610230oti,oti,MattRi00,pass_cmp,0,,,,,
player,201610230oti,oti,MattRi00,pass_att,0,,,,,
player,201610230oti,oti,MattRi00,pass_yds,0,,,,,
player,201610230oti,oti,MattRi00,pass_td,0,,,,,
player,201610230oti,oti,MattRi00,pass_int,0,,,,,
player,201610230oti,oti,MattRi00,pass_sacked,0,,,,,
player,201610230oti,oti,MattRi00,pass_sacked_yds,0,,,,,
player,201610230oti,oti,MattRi00,pass_long,0,,,,,
player,201610230oti,oti,MattRi00,pass_rating,,,,,,
player,201610230oti,oti,MattRi00,rush_att,0,,,,,
player,201610230oti,oti,MattRi00,rush_yds,0,,,,,
player,201610230oti,oti,MattRi00,rush_td,0,,,,,
player,201610230oti,oti,MattRi00,rush_long,0,,,,,
player,201610230oti,oti,MattRi00,targets,7,,,,,
player,201610230oti,oti,MattRi00,rec,4,,,,,
player,201610230oti,oti,MattRi00,rec_yds,37,,,,,
player,201610230oti,oti,MattRi00,rec_td,0,,,,,
player,201610230oti,oti,MattRi00,rec_long,20,,,,,
player,201610230oti,oti,MattRi00,fumbles,0,,,,,
player,201610230oti,oti,MattRi00,fumbles_lost,0,,,,,
player,201610230oti,oti,WrigKe01,pass_cmp,0,,,,,
player,201610230oti,oti,WrigKe01,pass_att,0,,,,,
player,201610230oti,oti,WrigKe01,pass_yds,0,,,,,
player,201610230oti,oti,WrigKe01,pass_td,0,,,,,
player,201610230oti,oti,WrigKe01,pass_int,0,,,,,
player,201610230oti,oti,WrigKe01,pass_sacked,0,,,,,
player,201610230oti,oti,WrigKe01,pass_sacked_yds,0,,,,,
player,201610230oti,oti,WrigKe01,pass_long,0,,,,,
player,201610230oti,oti,WrigKe01,pass_rating,,,,,,
player,201610230oti,oti,WrigKe01,rush_att,0,,,,,
player,201610230oti,oti,WrigKe01,rush_yds,0,,,,,
player,201610230oti,oti,WrigKe01,rush_td,0,,,,,
player,201610230oti,oti,WrigKe01,rush_long,0,,,,,
player,201610230oti,oti,WrigKe01,targets,4,,,,,
player,201610230oti,oti,WrigKe01,rec,2,,,,,
player,201610230oti,oti,WrigKe01,rec_yds,12,,,,,
player,201610230oti,oti,WrigKe01,rec_td,0,,,,,
player,201610230oti,oti,WrigKe01,rec_long,7,,,,,
player,201610230oti,oti,WrigKe01,fumbles,0,,,,,
player,201610230oti,oti,WrigKe01,fumbles_lost,0,,,,,
player,201610230oti,oti,LewaTa00,pass_cmp,0,,,,,
player,201610230oti,oti,LewaTa00,pass_att,0,,,,,
player,201610230oti,oti,LewaTa00,pass_yds,0,,,,,
player,201610230oti,oti,LewaTa00,pass_td,0,,,,,
player,201610230oti,oti,LewaTa00,pass_int,0,,,,,
player,201610230oti,oti,LewaTa00,pass_sacked,0,,,,,
player,201610230oti,oti,LewaTa00,pass_sacked_yds,0,,,,,
player,201610230oti,oti,LewaTa00,pass_long,0,,,,,
player,201610230oti,oti,LewaTa00,pass_rating,,,,,,
player,201610230oti,oti,LewaTa00,rush_att,0,,,,,
player,201610230oti,oti,LewaTa00,rush_yds,0,,,,,
player,201610230oti,oti,LewaTa00,rush_td,0,,,,,
player,201610230oti,oti,LewaTa00,rush_long,0,,,,,
player,201610230oti,oti,LewaTa00,targets,1,,,,,
player,201610230oti,oti,LewaTa00,rec,1,,,,,
player,201610230oti,oti,LewaTa00,rec_yds,10,,,,,
player,201610230oti,oti,LewaTa00,rec_td,1,,,,,
player,201610230oti,oti,LewaTa00,rec_long,10,,,,,
player,201610230oti,oti,LewaTa00,fumbles,0,,,,,
player,201610230oti,oti,LewaTa00,fumbles_lost,0,,,,,
player,201610230oti,oti,FasaAn00,pass_cmp,0,,,,,
player,201610230oti,oti,FasaAn00,pass_att,0,,,,,
player,201610230oti,oti,FasaAn00,pass_yds,0,,,,,
player,201610230oti,oti,FasaAn00,pass_td,0,,,,,
player,201610230oti,oti,FasaAn00,pass_int,0,,,,,
player,201610230oti,oti,FasaAn00,pass_sacked,0,,,,,
player,201610230oti,oti,FasaAn00,pass_sacked_yds,0,,,,,
player,201610230oti,oti,FasaAn00,pass_long,0,,,,,
player,201610230oti,oti,FasaAn00,pass_rating,,,,,,
player,201610230oti,oti,FasaAn00,rush_att,0,,,,,
player,201610230oti,oti,FasaAn00,rush_yds,0,,,,,
player,201610230oti,oti,FasaAn00,rush_td,0,,,,,
player,201610230oti,oti,FasaAn00,rush_long,0,,,,,
player,201610230oti,oti,FasaAn00,targets,2,,,,,
player,201610230oti,oti,FasaAn00,rec,1,,,,,
player,201610230oti,oti,FasaAn00,rec_yds,10,,,,,
player,201610230oti,oti,FasaAn00,rec_td,0,,,,,
player,201610230oti,oti,FasaAn00,rec_long,10,,,,,
player,201610230oti,oti,FasaAn00,fumbles,0,,,,,
player,201610230oti,oti,FasaAn00,fumbles_lost,0,,,,,
player,201610230oti,oti,JohnAn02,pass_cmp,0,,,,,
player,201610230oti,oti,JohnAn02,pass_att,0,,,,,
player,201610230oti,oti,JohnAn02,pass_yds,0,,,,,
player,201610230oti,oti,JohnAn02,pass_td,0,,,,,
player,201610230oti,oti,JohnAn02,pass_int,0,,,,,
player,201610230oti,oti,JohnAn02,pass_sacked,0,,,,,
player,201610230oti,oti,JohnAn02,pass_sacked_yds,0,,,,,
player,201610230oti,oti,JohnAn02,pass_long,0,,,,,
player,201610230oti,oti,JohnAn02,pass_rating,,,,,,
player,201610230oti,oti,JohnAn02,rush_att,0,,,,,
player,201610230oti,oti,JohnAn02,rush_yds,0,,,,,
player,201610230oti,oti,JohnAn02,rush_td,0,,,,,
player,201610230oti,oti,JohnAn02,rush_long,0,,,,,
player,201610230oti,oti,JohnAn02,targets,2,,,,,
player,201610230oti,oti,JohnAn02,rec,0,,,,,
player,201610230oti,oti,JohnAn02,rec_yds,0,,,,,
player,201610230oti,oti,JohnAn02,rec_td,0,,,,,
player,201610230oti,oti,JohnAn02,rec_long,0,,,,,
player,201610230oti,oti,JohnAn02,fumbles,0,,,,,
player,201610230oti,oti,JohnAn02,fumbles_lost,0,,,,,
player,201610230oti,clt,WaldEr99,def_int,0,,,,,
player,201610230oti,clt,WaldEr99,def_int_yds,0,,,,,
player,201610230oti,clt,WaldEr99,def_int_td,0,,,,,
player,201610230oti,clt,WaldEr99,def_int_long,0,,,,,
player,201610230oti,clt,WaldEr99,pass_defended,0,,,,,
player,201610230oti,clt,WaldEr99,sacks,1.0,,,,,
player,201610230oti,clt,WaldEr99,tackles_combined,2,,,,,
player,201610230oti,clt,WaldEr99,tackles_solo,1,,,,,
player,201610230oti,clt,WaldEr99,tackles_assists,1,,,,,
player,201610230oti,clt,WaldEr99,tackles_loss,1,,,,,
player,201610230oti,clt,WaldEr99,qb_hits,1,,,,,
player,201610230oti,clt,WaldEr99,fumbles_rec,0,,,,,
player,201610230oti,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201610230oti,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201610230oti,clt,WaldEr99,fumbles_forced,0,,,,,
player,201610230oti,clt,AyerAk00,def_int,0,,,,,
player,201610230oti,clt,AyerAk00,def_int_yds,0,,,,,
player,201610230oti,clt,AyerAk00,def_int_td,0,,,,,
player,201610230oti,clt,AyerAk00,def_int_long,0,,,,,
player,201610230oti,clt,AyerAk00,pass_defended,0,,,,,
player,201610230oti,clt,AyerAk00,sacks,1.0,,,,,
player,201610230oti,clt,AyerAk00,tackles_combined,1,,,,,
player,201610230oti,clt,AyerAk00,tackles_solo,1,,,,,
player,201610230oti,clt,AyerAk00,tackles_assists,0,,,,,
player,201610230oti,clt,AyerAk00,tackles_loss,1,,,,,
player,201610230oti,clt,AyerAk00,qb_hits,1,,,,,
player,201610230oti,clt,AyerAk00,fumbles_rec,0,,,,,
player,201610230oti,clt,AyerAk00,fumbles_rec_yds,0,,,,,
player,201610230oti,clt,AyerAk00,fumbles_rec_td,0,,,,,
player,201610230oti,clt,AyerAk00,fumbles_forced,0,,,,,
player,201610230oti,clt,McGiT.00,def_int,0,,,,,
player,201610230oti,clt,McGiT.00,def_int_yds,0,,,,,
player,201610230oti,clt,McGiT.00,def_int_td,0,,,,,
player,201610230oti,clt,McGiT.00,def_int_long,0,,,,,
player,201610230oti,clt,McGiT.00,pass_defended,0,,,,,
player,201610230oti,clt,McGiT.00,sacks,1.0,,,,,
player,201610230oti,clt,McGiT.00,tackles_combined,1,,,,,
player,201610230oti,clt,McGiT.00,tackles_solo,1,,,,,
player,201610230oti,clt,McGiT.00,tackles_assists,0,,,,,
player,201610230oti,clt,McGiT.00,tackles_loss,0,,,,,
player,201610230oti,clt,McGiT.00,qb_hits,3,,,,,
player,201610230oti,clt,McGiT.00,fumbles_rec,0,,,,,
player,201610230oti,clt,McGiT.00,fumbles_rec_yds,0,,,,,
player,201610230oti,clt,McGiT.00,fumbles_rec_td,0,,,,,
player,201610230oti,clt,McGiT.00,fumbles_forced,1,,,,,
player,201610230oti,clt,JackDQ20,def_int,0,,,,,
player,201610230oti,clt,JackDQ20,def_int_yds,0,,,,,
player,201610230oti,clt,JackDQ20,def_int_td,0,,,,,
player,201610230oti,clt,JackDQ20,def_int_long,0,,,,,
player,201610230oti,clt,JackDQ20,pass_defended,1,,,,,
player,201610230oti,clt,JackDQ20,sacks,0.0,,,,,
player,201610230oti,clt,JackDQ20,tackles_combined,9,,,,,
player,201610230oti,clt,JackDQ20,tackles_solo,7,,,,,
player,201610230oti,clt,JackDQ20,tackles_assists,2,,,,,
player,201610230oti,clt,JackDQ20,tackles_loss,0,,,,,
player,201610230oti,clt,JackDQ20,qb_hits,1,,,,,
player,201610230oti,clt,JackDQ20,fumbles_rec,0,,,,,
player,201610230oti,clt,JackDQ20,fumbles_rec_yds,0,,,,,
player,201610230oti,clt,JackDQ20,fumbles_rec_td,0,,,,,
player,201610230oti,clt,JackDQ20,fumbles_forced,0,,,,,
player,201610230oti,clt,AdamMi21,def_int,0,,,,,
player,201610230oti,clt,AdamMi21,def_int_yds,0,,,,,
player,201610230oti,clt,AdamMi21,def_int_td,0,,,,,
player,201610230oti,clt,AdamMi21,def_int_long,0,,,,,
player,201610230oti,clt,AdamMi21,pass_defended,0,,,,,
player,201610230oti,clt,AdamMi21,sacks,0.0,,,,,
player,201610230oti,clt,AdamMi21,tackles_combined,8,,,,,
player,201610230oti,clt,AdamMi21,tackles_solo,6,,,,,
player,201610230oti,clt,AdamMi21,tackles_assists,2,,,,,
player,201610230oti,clt,AdamMi21,tackles_loss,0,,,,,
