game,2016,6,20161016,201610160was,phi,"Philadelphia Eagles",20,was,"Washington Redskins",27
player,201610160was,phi,SmalWe00,rec_td,0,,,,,
player,201610160was,phi,SmalWe00,rec_long,14,,,,,
player,201610160was,phi,SmalWe00,fumbles,0,,,,,
player,201610160was,phi,SmalWe00,fumbles_lost,0,,,,,
player,201610160was,phi,BarnKe00,pass_cmp,0,,,,,
player,201610160was,phi,BarnKe00,pass_att,0,,,,,
player,201610160was,phi,BarnKe00,pass_yds,0,,,,,
player,201610160was,phi,BarnKe00,pass_td,0,,,,,
player,201610160was,phi,BarnKe00,pass_int,0,,,,,
player,201610160was,phi,BarnKe00,pass_sacked,0,,,,,
player,201610160was,phi,BarnKe00,pass_sacked_yds,0,,,,,
player,201610160was,phi,BarnKe00,pass_long,0,,,,,
player,201610160was,phi,BarnKe00,pass_rating,,,,,,
player,201610160was,phi,BarnKe00,rush_att,2,,,,,
player,201610160was,phi,BarnKe00,rush_yds,6,,,,,
player,201610160was,phi,BarnKe00,rush_td,0,,,,,
player,201610160was,phi,BarnKe00,rush_long,6,,,,,
player,201610160was,phi,BarnKe00,targets,0,,,,,
player,201610160was,phi,BarnKe00,rec,0,,,,,
player,201610160was,phi,BarnKe00,rec_yds,0,,,,,
player,201610160was,phi,BarnKe00,rec_td,0,,,,,
player,201610160was,phi,BarnKe00,rec_long,0,,,,,
player,201610160was,phi,BarnKe00,fumbles,0,,,,,
player,201610160was,phi,BarnKe00,fumbles_lost,0,,,,,
player,201610160was,phi,MattJo00,pass_cmp,0,,,,,
player,201610160was,phi,MattJo00,pass_att,0,,,,,
player,201610160was,phi,MattJo00,pass_yds,0,,,,,
player,201610160was,phi,MattJo00,pass_td,0,,,,,
player,201610160was,phi,MattJo00,pass_int,0,,,,,
player,201610160was,phi,MattJo00,pass_sacked,0,,,,,
player,201610160was,phi,MattJo00,pass_sacked_yds,0,,,,,
player,201610160was,phi,MattJo00,pass_long,0,,,,,
player,201610160was,phi,MattJo00,pass_rating,,,,,,
player,201610160was,phi,MattJo00,rush_att,0,,,,,
player,201610160was,phi,MattJo00,rush_yds,0,,,,,
player,201610160was,phi,MattJo00,rush_td,0,,,,,
player,201610160was,phi,MattJo00,rush_long,0,,,,,
player,201610160was,phi,MattJo00,targets,7,,,,,
player,201610160was,phi,MattJo00,rec,3,,,,,
player,201610160was,phi,MattJo00,rec_yds,75,,,,,
player,201610160was,phi,MattJo00,rec_td,0,,,,,
player,201610160was,phi,MattJo00,rec_long,54,,,,,
player,201610160was,phi,MattJo00,fumbles,0,,,,,
player,201610160was,phi,MattJo00,fumbles_lost,0,,,,,
player,201610160was,phi,AghoNe00,pass_cmp,0,,,,,
player,201610160was,phi,AghoNe00,pass_att,0,,,,,
player,201610160was,phi,AghoNe00,pass_yds,0,,,,,
player,201610160was,phi,AghoNe00,pass_td,0,,,,,
player,201610160was,phi,AghoNe00,pass_int,0,,,,,
player,201610160was,phi,AghoNe00,pass_sacked,0,,,,,
player,201610160was,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201610160was,phi,AghoNe00,pass_long,0,,,,,
player,201610160was,phi,AghoNe00,pass_rating,,,,,,
player,201610160was,phi,AghoNe00,rush_att,0,,,,,
player,201610160was,phi,AghoNe00,rush_yds,0,,,,,
player,201610160was,phi,AghoNe00,rush_td,0,,,,,
player,201610160was,phi,AghoNe00,rush_long,0,,,,,
player,201610160was,phi,AghoNe00,targets,4,,,,,
player,201610160was,phi,AghoNe00,rec,3,,,,,
player,201610160was,phi,AghoNe00,rec_yds,34,,,,,
player,201610160was,phi,AghoNe00,rec_td,0,,,,,
player,201610160was,phi,AghoNe00,rec_long,18,,,,,
player,201610160was,phi,AghoNe00,fumbles,0,,,,,
player,201610160was,phi,AghoNe00,fumbles_lost,0,,,,,
player,201610160was,phi,GreeDo00,pass_cmp,0,,,,,
player,201610160was,phi,GreeDo00,pass_att,0,,,,,
player,201610160was,phi,GreeDo00,pass_yds,0,,,,,
player,201610160was,phi,GreeDo00,pass_td,0,,,,,
player,201610160was,phi,GreeDo00,pass_int,0,,,,,
player,201610160was,phi,GreeDo00,pass_sacked,0,,,,,
player,201610160was,phi,GreeDo00,pass_sacked_yds,0,,,,,
player,201610160was,phi,GreeDo00,pass_long,0,,,,,
player,201610160was,phi,GreeDo00,pass_rating,,,,,,
player,201610160was,phi,GreeDo00,rush_att,0,,,,,
player,201610160was,phi,GreeDo00,rush_yds,0,,,,,
player,201610160was,phi,GreeDo00,rush_td,0,,,,,
player,201610160was,phi,GreeDo00,rush_long,0,,,,,
player,201610160was,phi,GreeDo00,targets,4,,,,,
player,201610160was,phi,GreeDo00,rec,1,,,,,
player,201610160was,phi,GreeDo00,rec_yds,23,,,,,
player,201610160was,phi,GreeDo00,rec_td,0,,,,,
player,201610160was,phi,GreeDo00,rec_long,23,,,,,
player,201610160was,phi,GreeDo00,fumbles,0,,,,,
player,201610160was,phi,GreeDo00,fumbles_lost,0,,,,,
player,201610160was,phi,ErtzZa00,pass_cmp,0,,,,,
player,201610160was,phi,ErtzZa00,pass_att,0,,,,,
player,201610160was,phi,ErtzZa00,pass_yds,0,,,,,
player,201610160was,phi,ErtzZa00,pass_td,0,,,,,
player,201610160was,phi,ErtzZa00,pass_int,0,,,,,
player,201610160was,phi,ErtzZa00,pass_sacked,0,,,,,
player,201610160was,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201610160was,phi,ErtzZa00,pass_long,0,,,,,
player,201610160was,phi,ErtzZa00,pass_rating,,,,,,
player,201610160was,phi,ErtzZa00,rush_att,0,,,,,
player,201610160was,phi,ErtzZa00,rush_yds,0,,,,,
player,201610160was,phi,ErtzZa00,rush_td,0,,,,,
player,201610160was,phi,ErtzZa00,rush_long,0,,,,,
player,201610160was,phi,ErtzZa00,targets,3,,,,,
player,201610160was,phi,ErtzZa00,rec,1,,,,,
player,201610160was,phi,ErtzZa00,rec_yds,22,,,,,
player,201610160was,phi,ErtzZa00,rec_td,0,,,,,
player,201610160was,phi,ErtzZa00,rec_long,22,,,,,
player,201610160was,phi,ErtzZa00,fumbles,0,,,,,
player,201610160was,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201610160was,phi,BurtTr01,pass_cmp,0,,,,,
player,201610160was,phi,BurtTr01,pass_att,0,,,,,
player,201610160was,phi,BurtTr01,pass_yds,0,,,,,
player,201610160was,phi,BurtTr01,pass_td,0,,,,,
player,201610160was,phi,BurtTr01,pass_int,0,,,,,
player,201610160was,phi,BurtTr01,pass_sacked,0,,,,,
player,201610160was,phi,BurtTr01,pass_sacked_yds,0,,,,,
player,201610160was,phi,BurtTr01,pass_long,0,,,,,
player,201610160was,phi,BurtTr01,pass_rating,,,,,,
player,201610160was,phi,BurtTr01,rush_att,0,,,,,
player,201610160was,phi,BurtTr01,rush_yds,0,,,,,
player,201610160was,phi,BurtTr01,rush_td,0,,,,,
player,201610160was,phi,BurtTr01,rush_long,0,,,,,
player,201610160was,phi,BurtTr01,targets,1,,,,,
player,201610160was,phi,BurtTr01,rec,1,,,,,
player,201610160was,phi,BurtTr01,rec_yds,7,,,,,
player,201610160was,phi,BurtTr01,rec_td,0,,,,,
player,201610160was,phi,BurtTr01,rec_long,7,,,,,
player,201610160was,phi,BurtTr01,fumbles,0,,,,,
player,201610160was,phi,BurtTr01,fumbles_lost,0,,,,,
player,201610160was,was,CousKi00,pass_cmp,18,,,,,
player,201610160was,was,CousKi00,pass_att,34,,,,,
player,201610160was,was,CousKi00,pass_yds,263,,,,,
player,201610160was,was,CousKi00,pass_td,2,,,,,
player,201610160was,was,CousKi00,pass_int,1,,,,,
player,201610160was,was,CousKi00,pass_sacked,0,,,,,
player,201610160was,was,CousKi00,pass_sacked_yds,0,,,,,
player,201610160was,was,CousKi00,pass_long,37,,,,,
player,201610160was,was,CousKi00,pass_rating,85.8,,,,,
player,201610160was,was,CousKi00,rush_att,2,,,,,
player,201610160was,was,CousKi00,rush_yds,8,,,,,
player,201610160was,was,CousKi00,rush_td,0,,,,,
player,201610160was,was,CousKi00,rush_long,9,,,,,
player,201610160was,was,CousKi00,targets,0,,,,,
player,201610160was,was,CousKi00,rec,0,,,,,
player,201610160was,was,CousKi00,rec_yds,0,,,,,
player,201610160was,was,CousKi00,rec_td,0,,,,,
player,201610160was,was,CousKi00,rec_long,0,,,,,
player,201610160was,was,CousKi00,fumbles,0,,,,,
player,201610160was,was,CousKi00,fumbles_lost,0,,,,,
player,201610160was,was,JoneMa04,pass_cmp,0,,,,,
player,201610160was,was,JoneMa04,pass_att,0,,,,,
player,201610160was,was,JoneMa04,pass_yds,0,,,,,
player,201610160was,was,JoneMa04,pass_td,0,,,,,
player,201610160was,was,JoneMa04,pass_int,0,,,,,
player,201610160was,was,JoneMa04,pass_sacked,0,,,,,
player,201610160was,was,JoneMa04,pass_sacked_yds,0,,,,,
player,201610160was,was,JoneMa04,pass_long,0,,,,,
player,201610160was,was,JoneMa04,pass_rating,,,,,,
player,201610160was,was,JoneMa04,rush_att,16,,,,,
player,201610160was,was,JoneMa04,rush_yds,135,,,,,
player,201610160was,was,JoneMa04,rush_td,1,,,,,
player,201610160was,was,JoneMa04,rush_long,57,,,,,
player,201610160was,was,JoneMa04,targets,0,,,,,
player,201610160was,was,JoneMa04,rec,0,,,,,
player,201610160was,was,JoneMa04,rec_yds,0,,,,,
player,201610160was,was,JoneMa04,rec_td,0,,,,,
player,201610160was,was,JoneMa04,rec_long,0,,,,,
player,201610160was,was,JoneMa04,fumbles,0,,,,,
player,201610160was,was,JoneMa04,fumbles_lost,0,,,,,
player,201610160was,was,KellRo00,pass_cmp,0,,,,,
player,201610160was,was,KellRo00,pass_att,0,,,,,
player,201610160was,was,KellRo00,pass_yds,0,,,,,
player,201610160was,was,KellRo00,pass_td,0,,,,,
player,201610160was,was,KellRo00,pass_int,0,,,,,
player,201610160was,was,KellRo00,pass_sacked,0,,,,,
player,201610160was,was,KellRo00,pass_sacked_yds,0,,,,,
player,201610160was,was,KellRo00,pass_long,0,,,,,
player,201610160was,was,KellRo00,pass_rating,,,,,,
player,201610160was,was,KellRo00,rush_att,5,,,,,
player,201610160was,was,KellRo00,rush_yds,59,,,,,
player,201610160was,was,KellRo00,rush_td,0,,,,,
player,201610160was,was,KellRo00,rush_long,45,,,,,
player,201610160was,was,KellRo00,targets,0,,,,,
player,201610160was,was,KellRo00,rec,0,,,,,
player,201610160was,was,KellRo00,rec_yds,0,,,,,
player,201610160was,was,KellRo00,rec_td,0,,,,,
player,201610160was,was,KellRo00,rec_long,0,,,,,
player,201610160was,was,KellRo00,fumbles,0,,,,,
player,201610160was,was,KellRo00,fumbles_lost,0,,,,,
player,201610160was,was,ThomCh03,pass_cmp,0,,,,,
player,201610160was,was,ThomCh03,pass_att,0,,,,,
player,201610160was,was,ThomCh03,pass_yds,0,,,,,
player,201610160was,was,ThomCh03,pass_td,0,,,,,
player,201610160was,was,ThomCh03,pass_int,0,,,,,
player,201610160was,was,ThomCh03,pass_sacked,0,,,,,
player,201610160was,was,ThomCh03,pass_sacked_yds,0,,,,,
player,201610160was,was,ThomCh03,pass_long,0,,,,,
player,201610160was,was,ThomCh03,pass_rating,,,,,,
player,201610160was,was,ThomCh03,rush_att,9,,,,,
player,201610160was,was,ThomCh03,rush_yds,37,,,,,
player,201610160was,was,ThomCh03,rush_td,0,,,,,
player,201610160was,was,ThomCh03,rush_long,10,,,,,
player,201610160was,was,ThomCh03,targets,3,,,,,
player,201610160was,was,ThomCh03,rec,3,,,,,
player,201610160was,was,ThomCh03,rec_yds,29,,,,,
player,201610160was,was,ThomCh03,rec_td,0,,,,,
player,201610160was,was,ThomCh03,rec_long,13,,,,,
player,201610160was,was,ThomCh03,fumbles,0,,,,,
player,201610160was,was,ThomCh03,fumbles_lost,0,,,,,
player,201610160was,was,GarcPi00,pass_cmp,0,,,,,
player,201610160was,was,GarcPi00,pass_att,0,,,,,
player,201610160was,was,GarcPi00,pass_yds,0,,,,,
player,201610160was,was,GarcPi00,pass_td,0,,,,,
player,201610160was,was,GarcPi00,pass_int,0,,,,,
player,201610160was,was,GarcPi00,pass_sacked,0,,,,,
player,201610160was,was,GarcPi00,pass_sacked_yds,0,,,,,
player,201610160was,was,GarcPi00,pass_long,0,,,,,
player,201610160was,was,GarcPi00,pass_rating,,,,,,
player,201610160was,was,GarcPi00,rush_att,0,,,,,
player,201610160was,was,GarcPi00,rush_yds,0,,,,,
player,201610160was,was,GarcPi00,rush_td,0,,,,,
player,201610160was,was,GarcPi00,rush_long,0,,,,,
player,201610160was,was,GarcPi00,targets,11,,,,,
player,201610160was,was,GarcPi00,rec,6,,,,,
player,201610160was,was,GarcPi00,rec_yds,77,,,,,
player,201610160was,was,GarcPi00,rec_td,0,,,,,
player,201610160was,was,GarcPi00,rec_long,22,,,,,
player,201610160was,was,GarcPi00,fumbles,0,,,,,
player,201610160was,was,GarcPi00,fumbles_lost,0,,,,,
player,201610160was,was,JackDe00,pass_cmp,0,,,,,
player,201610160was,was,JackDe00,pass_att,0,,,,,
player,201610160was,was,JackDe00,pass_yds,0,,,,,
player,201610160was,was,JackDe00,pass_td,0,,,,,
player,201610160was,was,JackDe00,pass_int,0,,,,,
player,201610160was,was,JackDe00,pass_sacked,0,,,,,
player,201610160was,was,JackDe00,pass_sacked_yds,0,,,,,
player,201610160was,was,JackDe00,pass_long,0,,,,,
player,201610160was,was,JackDe00,pass_rating,,,,,,
player,201610160was,was,JackDe00,rush_att,0,,,,,
player,201610160was,was,JackDe00,rush_yds,0,,,,,
player,201610160was,was,JackDe00,rush_td,0,,,,,
player,201610160was,was,JackDe00,rush_long,0,,,,,
player,201610160was,was,JackDe00,targets,9,,,,,
player,201610160was,was,JackDe00,rec,4,,,,,
player,201610160was,was,JackDe00,rec_yds,55,,,,,
player,201610160was,was,JackDe00,rec_td,0,,,,,
player,201610160was,was,JackDe00,rec_long,35,,,,,
player,201610160was,was,JackDe00,fumbles,0,,,,,
player,201610160was,was,JackDe00,fumbles_lost,0,,,,,
player,201610160was,was,DaviVe00,pass_cmp,0,,,,,
player,201610160was,was,DaviVe00,pass_att,0,,,,,
player,201610160was,was,DaviVe00,pass_yds,0,,,,,
player,201610160was,was,DaviVe00,pass_td,0,,,,,
player,201610160was,was,DaviVe00,pass_int,0,,,,,
player,201610160was,was,DaviVe00,pass_sacked,0,,,,,
player,201610160was,was,DaviVe00,pass_sacked_yds,0,,,,,
player,201610160was,was,DaviVe00,pass_long,0,,,,,
player,201610160was,was,DaviVe00,pass_rating,,,,,,
player,201610160was,was,DaviVe00,rush_att,0,,,,,
player,201610160was,was,DaviVe00,rush_yds,0,,,,,
player,201610160was,was,DaviVe00,rush_td,0,,,,,
player,201610160was,was,DaviVe00,rush_long,0,,,,,
player,201610160was,was,DaviVe00,targets,4,,,,,
player,201610160was,was,DaviVe00,rec,2,,,,,
player,201610160was,was,DaviVe00,rec_yds,50,,,,,
player,201610160was,was,DaviVe00,rec_td,1,,,,,
player,201610160was,was,DaviVe00,rec_long,37,,,,,
player,201610160was,was,DaviVe00,fumbles,0,,,,,
player,201610160was,was,DaviVe00,fumbles_lost,0,,,,,
player,201610160was,was,GranRy01,pass_cmp,0,,,,,
player,201610160was,was,GranRy01,pass_att,0,,,,,
player,201610160was,was,GranRy01,pass_yds,0,,,,,
player,201610160was,was,GranRy01,pass_td,0,,,,,
player,201610160was,was,GranRy01,pass_int,0,,,,,
player,201610160was,was,GranRy01,pass_sacked,0,,,,,
player,201610160was,was,GranRy01,pass_sacked_yds,0,,,,,
player,201610160was,was,GranRy01,pass_long,0,,,,,
player,201610160was,was,GranRy01,pass_rating,,,,,,
player,201610160was,was,GranRy01,rush_att,0,,,,,
player,201610160was,was,GranRy01,rush_yds,0,,,,,
player,201610160was,was,GranRy01,rush_td,0,,,,,
player,201610160was,was,GranRy01,rush_long,0,,,,,
player,201610160was,was,GranRy01,targets,1,,,,,
player,201610160was,was,GranRy01,rec,0,,,,,
player,201610160was,was,GranRy01,rec_yds,0,,,,,
player,201610160was,was,GranRy01,rec_td,0,,,,,
player,201610160was,was,GranRy01,rec_long,0,,,,,
player,201610160was,was,GranRy01,fumbles,0,,,,,
player,201610160was,was,GranRy01,fumbles_lost,0,,,,,
player,201610160was,was,CrowJa00,pass_cmp,0,,,,,
player,201610160was,was,CrowJa00,pass_att,0,,,,,
player,201610160was,was,CrowJa00,pass_yds,0,,,,,
player,201610160was,was,CrowJa00,pass_td,0,,,,,
player,201610160was,was,CrowJa00,pass_int,0,,,,,
player,201610160was,was,CrowJa00,pass_sacked,0,,,,,
player,201610160was,was,CrowJa00,pass_sacked_yds,0,,,,,
player,201610160was,was,CrowJa00,pass_long,0,,,,,
player,201610160was,was,CrowJa00,pass_rating,,,,,,
player,201610160was,was,CrowJa00,rush_att,1,,,,,
player,201610160was,was,CrowJa00,rush_yds,-9,,,,,
player,201610160was,was,CrowJa00,rush_td,0,,,,,
player,201610160was,was,CrowJa00,rush_long,-9,,,,,
player,201610160was,was,CrowJa00,targets,4,,,,,
player,201610160was,was,CrowJa00,rec,3,,,,,
player,201610160was,was,CrowJa00,rec_yds,52,,,,,
player,201610160was,was,CrowJa00,rec_td,1,,,,,
player,201610160was,was,CrowJa00,rec_long,21,,,,,
player,201610160was,was,CrowJa00,fumbles,0,,,,,
player,201610160was,was,CrowJa00,fumbles_lost,0,,,,,
player,201610160was,phi,JenkMa99,def_int,1,,,,,
player,201610160was,phi,JenkMa99,def_int_yds,64,,,,,
player,201610160was,phi,JenkMa99,def_int_td,1,,,,,
player,201610160was,phi,JenkMa99,def_int_long,64,,,,,
player,201610160was,phi,JenkMa99,pass_defended,2,,,,,
player,201610160was,phi,JenkMa99,sacks,0.0,,,,,
player,201610160was,phi,JenkMa99,tackles_combined,6,,,,,
player,201610160was,phi,JenkMa99,tackles_solo,2,,,,,
player,201610160was,phi,JenkMa99,tackles_assists,4,,,,,
player,201610160was,phi,JenkMa99,tackles_loss,0,,,,,
player,201610160was,phi,JenkMa99,qb_hits,0,,,,,
player,201610160was,phi,JenkMa99,fumbles_rec,0,,,,,
player,201610160was,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201610160was,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201610160was,phi,JenkMa99,fumbles_forced,0,,,,,
player,201610160was,phi,McLeRo00,def_int,0,,,,,
player,201610160was,phi,McLeRo00,def_int_yds,0,,,,,
player,201610160was,phi,McLeRo00,def_int_td,0,,,,,
player,201610160was,phi,McLeRo00,def_int_long,0,,,,,
player,201610160was,phi,McLeRo00,pass_defended,0,,,,,
player,201610160was,phi,McLeRo00,sacks,0.0,,,,,
player,201610160was,phi,McLeRo00,tackles_combined,13,,,,,
player,201610160was,phi,McLeRo00,tackles_solo,12,,,,,
player,201610160was,phi,McLeRo00,tackles_assists,1,,,,,
player,201610160was,phi,McLeRo00,tackles_loss,0,,,,,
player,201610160was,phi,McLeRo00,qb_hits,0,,,,,
player,201610160was,phi,McLeRo00,fumbles_rec,0,,,,,
player,201610160was,phi,McLeRo00,fumbles_rec_yds,0,,,,,
player,201610160was,phi,McLeRo00,fumbles_rec_td,0,,,,,
player,201610160was,phi,McLeRo00,fumbles_forced,0,,,,,
player,201610160was,phi,BradNi00,def_int,0,,,,,
player,201610160was,phi,BradNi00,def_int_yds,0,,,,,
player,201610160was,phi,BradNi00,def_int_td,0,,,,,
player,201610160was,phi,BradNi00,def_int_long,0,,,,,
player,201610160was,phi,BradNi00,pass_defended,1,,,,,
player,201610160was,phi,BradNi00,sacks,0.0,,,,,
player,201610160was,phi,BradNi00,tackles_combined,10,,,,,
player,201610160was,phi,BradNi00,tackles_solo,3,,,,,
player,201610160was,phi,BradNi00,tackles_assists,7,,,,,
player,201610160was,phi,BradNi00,tackles_loss,0,,,,,
player,201610160was,phi,BradNi00,qb_hits,0,,,,,
player,201610160was,phi,BradNi00,fumbles_rec,0,,,,,
player,201610160was,phi,BradNi00,fumbles_rec_yds,0,,,,,
player,201610160was,phi,BradNi00,fumbles_rec_td,0,,,,,
player,201610160was,phi,BradNi00,fumbles_forced,0,,,,,
player,201610160was,phi,HickJo00,def_int,0,,,,,
player,201610160was,phi,HickJo00,def_int_yds,0,,,,,
player,201610160was,phi,HickJo00,def_int_td,0,,,,,
player,201610160was,phi,HickJo00,def_int_long,0,,,,,
player,201610160was,phi,HickJo00,pass_defended,0,,,,,
player,201610160was,phi,HickJo00,sacks,0.0,,,,,
player,201610160was,phi,HickJo00,tackles_combined,7,,,,,
player,201610160was,phi,HickJo00,tackles_solo,3,,,,,
player,201610160was,phi,HickJo00,tackles_assists,4,,,,,
player,201610160was,phi,HickJo00,tackles_loss,2,,,,,
player,201610160was,phi,HickJo00,qb_hits,0,,,,,
player,201610160was,phi,HickJo00,fumbles_rec,0,,,,,
player,201610160was,phi,HickJo00,fumbles_rec_yds,0,,,,,
player,201610160was,phi,HickJo00,fumbles_rec_td,0,,,,,
player,201610160was,phi,HickJo00,fumbles_forced,0,,,,,
player,201610160was,phi,MillJa02,def_int,0,,,,,
player,201610160was,phi,MillJa02,def_int_yds,0,,,,,
player,201610160was,phi,MillJa02,def_int_td,0,,,,,
player,201610160was,phi,MillJa02,def_int_long,0,,,,,
player,201610160was,phi,MillJa02,pass_defended,1,,,,,
player,201610160was,phi,MillJa02,sacks,0.0,,,,,
player,201610160was,phi,MillJa02,tackles_combined,7,,,,,
player,201610160was,phi,MillJa02,tackles_solo,5,,,,,
player,201610160was,phi,MillJa02,tackles_assists,2,,,,,
player,201610160was,phi,MillJa02,tackles_loss,0,,,,,
player,201610160was,phi,MillJa02,qb_hits,0,,,,,
player,201610160was,phi,MillJa02,fumbles_rec,0,,,,,
player,201610160was,phi,MillJa02,fumbles_rec_yds,0,,,,,
player,201610160was,phi,MillJa02,fumbles_rec_td,0,,,,,
player,201610160was,phi,MillJa02,fumbles_forced,0,,,,,
