game,2016,2,20160918,201609180nyg,nor,"New Orleans Saints",13,nyg,"New York Giants",16
player,201609180nyg,nyg,DarkOr00,rec_td,0,,,,,
player,201609180nyg,nyg,DarkOr00,rec_long,3,,,,,
player,201609180nyg,nyg,DarkOr00,fumbles,0,,,,,
player,201609180nyg,nyg,DarkOr00,fumbles_lost,0,,,,,
player,201609180nyg,nor,JordCa00,def_int,0,,,,,
player,201609180nyg,nor,JordCa00,def_int_yds,0,,,,,
player,201609180nyg,nor,JordCa00,def_int_td,0,,,,,
player,201609180nyg,nor,JordCa00,def_int_long,0,,,,,
player,201609180nyg,nor,JordCa00,pass_defended,1,,,,,
player,201609180nyg,nor,JordCa00,sacks,1.0,,,,,
player,201609180nyg,nor,JordCa00,tackles_combined,8,,,,,
player,201609180nyg,nor,JordCa00,tackles_solo,4,,,,,
player,201609180nyg,nor,JordCa00,tackles_assists,4,,,,,
player,201609180nyg,nor,JordCa00,tackles_loss,2,,,,,
player,201609180nyg,nor,JordCa00,qb_hits,1,,,,,
player,201609180nyg,nor,JordCa00,fumbles_rec,0,,,,,
player,201609180nyg,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,JordCa00,fumbles_forced,0,,,,,
player,201609180nyg,nor,MautMi00,def_int,0,,,,,
player,201609180nyg,nor,MautMi00,def_int_yds,0,,,,,
player,201609180nyg,nor,MautMi00,def_int_td,0,,,,,
player,201609180nyg,nor,MautMi00,def_int_long,0,,,,,
player,201609180nyg,nor,MautMi00,pass_defended,0,,,,,
player,201609180nyg,nor,MautMi00,sacks,1.0,,,,,
player,201609180nyg,nor,MautMi00,tackles_combined,4,,,,,
player,201609180nyg,nor,MautMi00,tackles_solo,4,,,,,
player,201609180nyg,nor,MautMi00,tackles_assists,0,,,,,
player,201609180nyg,nor,MautMi00,tackles_loss,0,,,,,
player,201609180nyg,nor,MautMi00,qb_hits,1,,,,,
player,201609180nyg,nor,MautMi00,fumbles_rec,0,,,,,
player,201609180nyg,nor,MautMi00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,MautMi00,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,MautMi00,fumbles_forced,1,,,,,
player,201609180nyg,nor,RobeCr00,def_int,0,,,,,
player,201609180nyg,nor,RobeCr00,def_int_yds,0,,,,,
player,201609180nyg,nor,RobeCr00,def_int_td,0,,,,,
player,201609180nyg,nor,RobeCr00,def_int_long,0,,,,,
player,201609180nyg,nor,RobeCr00,pass_defended,0,,,,,
player,201609180nyg,nor,RobeCr00,sacks,0.0,,,,,
player,201609180nyg,nor,RobeCr00,tackles_combined,13,,,,,
player,201609180nyg,nor,RobeCr00,tackles_solo,10,,,,,
player,201609180nyg,nor,RobeCr00,tackles_assists,3,,,,,
player,201609180nyg,nor,RobeCr00,tackles_loss,2,,,,,
player,201609180nyg,nor,RobeCr00,qb_hits,0,,,,,
player,201609180nyg,nor,RobeCr00,fumbles_rec,0,,,,,
player,201609180nyg,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,RobeCr00,fumbles_forced,0,,,,,
player,201609180nyg,nor,BellVo00,def_int,0,,,,,
player,201609180nyg,nor,BellVo00,def_int_yds,0,,,,,
player,201609180nyg,nor,BellVo00,def_int_td,0,,,,,
player,201609180nyg,nor,BellVo00,def_int_long,0,,,,,
player,201609180nyg,nor,BellVo00,pass_defended,0,,,,,
player,201609180nyg,nor,BellVo00,sacks,0.0,,,,,
player,201609180nyg,nor,BellVo00,tackles_combined,9,,,,,
player,201609180nyg,nor,BellVo00,tackles_solo,7,,,,,
player,201609180nyg,nor,BellVo00,tackles_assists,2,,,,,
player,201609180nyg,nor,BellVo00,tackles_loss,1,,,,,
player,201609180nyg,nor,BellVo00,qb_hits,0,,,,,
player,201609180nyg,nor,BellVo00,fumbles_rec,0,,,,,
player,201609180nyg,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,BellVo00,fumbles_forced,0,,,,,
player,201609180nyg,nor,MoorSt00,def_int,0,,,,,
player,201609180nyg,nor,MoorSt00,def_int_yds,0,,,,,
player,201609180nyg,nor,MoorSt00,def_int_td,0,,,,,
player,201609180nyg,nor,MoorSt00,def_int_long,0,,,,,
player,201609180nyg,nor,MoorSt00,pass_defended,1,,,,,
player,201609180nyg,nor,MoorSt00,sacks,0.0,,,,,
player,201609180nyg,nor,MoorSt00,tackles_combined,9,,,,,
player,201609180nyg,nor,MoorSt00,tackles_solo,8,,,,,
player,201609180nyg,nor,MoorSt00,tackles_assists,1,,,,,
player,201609180nyg,nor,MoorSt00,tackles_loss,0,,,,,
player,201609180nyg,nor,MoorSt00,qb_hits,0,,,,,
player,201609180nyg,nor,MoorSt00,fumbles_rec,0,,,,,
player,201609180nyg,nor,MoorSt00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,MoorSt00,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,MoorSt00,fumbles_forced,0,,,,,
player,201609180nyg,nor,VaccKe00,def_int,0,,,,,
player,201609180nyg,nor,VaccKe00,def_int_yds,0,,,,,
player,201609180nyg,nor,VaccKe00,def_int_td,0,,,,,
player,201609180nyg,nor,VaccKe00,def_int_long,0,,,,,
player,201609180nyg,nor,VaccKe00,pass_defended,0,,,,,
player,201609180nyg,nor,VaccKe00,sacks,0.0,,,,,
player,201609180nyg,nor,VaccKe00,tackles_combined,9,,,,,
player,201609180nyg,nor,VaccKe00,tackles_solo,6,,,,,
player,201609180nyg,nor,VaccKe00,tackles_assists,3,,,,,
player,201609180nyg,nor,VaccKe00,tackles_loss,1,,,,,
player,201609180nyg,nor,VaccKe00,qb_hits,0,,,,,
player,201609180nyg,nor,VaccKe00,fumbles_rec,0,,,,,
player,201609180nyg,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,VaccKe00,fumbles_forced,1,,,,,
player,201609180nyg,nor,ByrdJa99,def_int,0,,,,,
player,201609180nyg,nor,ByrdJa99,def_int_yds,0,,,,,
player,201609180nyg,nor,ByrdJa99,def_int_td,0,,,,,
player,201609180nyg,nor,ByrdJa99,def_int_long,0,,,,,
player,201609180nyg,nor,ByrdJa99,pass_defended,0,,,,,
player,201609180nyg,nor,ByrdJa99,sacks,0.0,,,,,
player,201609180nyg,nor,ByrdJa99,tackles_combined,7,,,,,
player,201609180nyg,nor,ByrdJa99,tackles_solo,5,,,,,
player,201609180nyg,nor,ByrdJa99,tackles_assists,2,,,,,
player,201609180nyg,nor,ByrdJa99,tackles_loss,0,,,,,
player,201609180nyg,nor,ByrdJa99,qb_hits,0,,,,,
player,201609180nyg,nor,ByrdJa99,fumbles_rec,0,,,,,
player,201609180nyg,nor,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,ByrdJa99,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,ByrdJa99,fumbles_forced,0,,,,,
player,201609180nyg,nor,CrawKe02,def_int,0,,,,,
player,201609180nyg,nor,CrawKe02,def_int_yds,0,,,,,
player,201609180nyg,nor,CrawKe02,def_int_td,0,,,,,
player,201609180nyg,nor,CrawKe02,def_int_long,0,,,,,
player,201609180nyg,nor,CrawKe02,pass_defended,1,,,,,
player,201609180nyg,nor,CrawKe02,sacks,0.0,,,,,
player,201609180nyg,nor,CrawKe02,tackles_combined,6,,,,,
player,201609180nyg,nor,CrawKe02,tackles_solo,6,,,,,
player,201609180nyg,nor,CrawKe02,tackles_assists,0,,,,,
player,201609180nyg,nor,CrawKe02,tackles_loss,0,,,,,
player,201609180nyg,nor,CrawKe02,qb_hits,0,,,,,
player,201609180nyg,nor,CrawKe02,fumbles_rec,0,,,,,
player,201609180nyg,nor,CrawKe02,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,CrawKe02,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,CrawKe02,fumbles_forced,1,,,,,
player,201609180nyg,nor,DaviTy01,def_int,0,,,,,
player,201609180nyg,nor,DaviTy01,def_int_yds,0,,,,,
player,201609180nyg,nor,DaviTy01,def_int_td,0,,,,,
player,201609180nyg,nor,DaviTy01,def_int_long,0,,,,,
player,201609180nyg,nor,DaviTy01,pass_defended,0,,,,,
player,201609180nyg,nor,DaviTy01,sacks,0.0,,,,,
player,201609180nyg,nor,DaviTy01,tackles_combined,4,,,,,
player,201609180nyg,nor,DaviTy01,tackles_solo,1,,,,,
player,201609180nyg,nor,DaviTy01,tackles_assists,3,,,,,
player,201609180nyg,nor,DaviTy01,tackles_loss,0,,,,,
player,201609180nyg,nor,DaviTy01,qb_hits,0,,,,,
player,201609180nyg,nor,DaviTy01,fumbles_rec,0,,,,,
player,201609180nyg,nor,DaviTy01,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,DaviTy01,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,DaviTy01,fumbles_forced,0,,,,,
player,201609180nyg,nor,FairNi00,def_int,0,,,,,
player,201609180nyg,nor,FairNi00,def_int_yds,0,,,,,
player,201609180nyg,nor,FairNi00,def_int_td,0,,,,,
player,201609180nyg,nor,FairNi00,def_int_long,0,,,,,
player,201609180nyg,nor,FairNi00,pass_defended,0,,,,,
player,201609180nyg,nor,FairNi00,sacks,0.0,,,,,
player,201609180nyg,nor,FairNi00,tackles_combined,3,,,,,
player,201609180nyg,nor,FairNi00,tackles_solo,3,,,,,
player,201609180nyg,nor,FairNi00,tackles_assists,0,,,,,
player,201609180nyg,nor,FairNi00,tackles_loss,0,,,,,
player,201609180nyg,nor,FairNi00,qb_hits,0,,,,,
player,201609180nyg,nor,FairNi00,fumbles_rec,0,,,,,
player,201609180nyg,nor,FairNi00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,FairNi00,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,FairNi00,fumbles_forced,0,,,,,
player,201609180nyg,nor,HarrDe04,def_int,0,,,,,
player,201609180nyg,nor,HarrDe04,def_int_yds,0,,,,,
player,201609180nyg,nor,HarrDe04,def_int_td,0,,,,,
player,201609180nyg,nor,HarrDe04,def_int_long,0,,,,,
player,201609180nyg,nor,HarrDe04,pass_defended,0,,,,,
player,201609180nyg,nor,HarrDe04,sacks,0.0,,,,,
player,201609180nyg,nor,HarrDe04,tackles_combined,3,,,,,
player,201609180nyg,nor,HarrDe04,tackles_solo,2,,,,,
player,201609180nyg,nor,HarrDe04,tackles_assists,1,,,,,
player,201609180nyg,nor,HarrDe04,tackles_loss,0,,,,,
player,201609180nyg,nor,HarrDe04,qb_hits,0,,,,,
player,201609180nyg,nor,HarrDe04,fumbles_rec,1,,,,,
player,201609180nyg,nor,HarrDe04,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,HarrDe04,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,HarrDe04,fumbles_forced,0,,,,,
player,201609180nyg,nor,LaurJa99,def_int,0,,,,,
player,201609180nyg,nor,LaurJa99,def_int_yds,0,,,,,
player,201609180nyg,nor,LaurJa99,def_int_td,0,,,,,
player,201609180nyg,nor,LaurJa99,def_int_long,0,,,,,
player,201609180nyg,nor,LaurJa99,pass_defended,0,,,,,
player,201609180nyg,nor,LaurJa99,sacks,0.0,,,,,
player,201609180nyg,nor,LaurJa99,tackles_combined,3,,,,,
player,201609180nyg,nor,LaurJa99,tackles_solo,1,,,,,
player,201609180nyg,nor,LaurJa99,tackles_assists,2,,,,,
player,201609180nyg,nor,LaurJa99,tackles_loss,0,,,,,
player,201609180nyg,nor,LaurJa99,qb_hits,0,,,,,
player,201609180nyg,nor,LaurJa99,fumbles_rec,1,,,,,
player,201609180nyg,nor,LaurJa99,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,LaurJa99,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,LaurJa99,fumbles_forced,0,,,,,
player,201609180nyg,nor,KrugPa99,def_int,0,,,,,
player,201609180nyg,nor,KrugPa99,def_int_yds,0,,,,,
player,201609180nyg,nor,KrugPa99,def_int_td,0,,,,,
player,201609180nyg,nor,KrugPa99,def_int_long,0,,,,,
player,201609180nyg,nor,KrugPa99,pass_defended,0,,,,,
player,201609180nyg,nor,KrugPa99,sacks,0.0,,,,,
player,201609180nyg,nor,KrugPa99,tackles_combined,2,,,,,
player,201609180nyg,nor,KrugPa99,tackles_solo,1,,,,,
player,201609180nyg,nor,KrugPa99,tackles_assists,1,,,,,
player,201609180nyg,nor,KrugPa99,tackles_loss,0,,,,,
player,201609180nyg,nor,KrugPa99,qb_hits,0,,,,,
player,201609180nyg,nor,KrugPa99,fumbles_rec,1,,,,,
player,201609180nyg,nor,KrugPa99,fumbles_rec_yds,1,,,,,
player,201609180nyg,nor,KrugPa99,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,KrugPa99,fumbles_forced,0,,,,,
player,201609180nyg,nor,OnyeDa00,def_int,0,,,,,
player,201609180nyg,nor,OnyeDa00,def_int_yds,0,,,,,
player,201609180nyg,nor,OnyeDa00,def_int_td,0,,,,,
player,201609180nyg,nor,OnyeDa00,def_int_long,0,,,,,
player,201609180nyg,nor,OnyeDa00,pass_defended,0,,,,,
player,201609180nyg,nor,OnyeDa00,sacks,0.0,,,,,
player,201609180nyg,nor,OnyeDa00,tackles_combined,2,,,,,
player,201609180nyg,nor,OnyeDa00,tackles_solo,2,,,,,
player,201609180nyg,nor,OnyeDa00,tackles_assists,0,,,,,
player,201609180nyg,nor,OnyeDa00,tackles_loss,0,,,,,
player,201609180nyg,nor,OnyeDa00,qb_hits,0,,,,,
player,201609180nyg,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201609180nyg,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201609180nyg,nor,WillP.00,def_int,0,,,,,
player,201609180nyg,nor,WillP.00,def_int_yds,0,,,,,
player,201609180nyg,nor,WillP.00,def_int_td,0,,,,,
player,201609180nyg,nor,WillP.00,def_int_long,0,,,,,
player,201609180nyg,nor,WillP.00,pass_defended,1,,,,,
player,201609180nyg,nor,WillP.00,sacks,0.0,,,,,
player,201609180nyg,nor,WillP.00,tackles_combined,2,,,,,
player,201609180nyg,nor,WillP.00,tackles_solo,2,,,,,
player,201609180nyg,nor,WillP.00,tackles_assists,0,,,,,
player,201609180nyg,nor,WillP.00,tackles_loss,0,,,,,
player,201609180nyg,nor,WillP.00,qb_hits,0,,,,,
player,201609180nyg,nor,WillP.00,fumbles_rec,0,,,,,
player,201609180nyg,nor,WillP.00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,WillP.00,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,WillP.00,fumbles_forced,0,,,,,
player,201609180nyg,nor,CadeTr00,def_int,0,,,,,
player,201609180nyg,nor,CadeTr00,def_int_yds,,,,,,
player,201609180nyg,nor,CadeTr00,def_int_td,0,,,,,
player,201609180nyg,nor,CadeTr00,def_int_long,0,,,,,
player,201609180nyg,nor,CadeTr00,pass_defended,0,,,,,
player,201609180nyg,nor,CadeTr00,sacks,0.0,,,,,
player,201609180nyg,nor,CadeTr00,tackles_combined,1,,,,,
player,201609180nyg,nor,CadeTr00,tackles_solo,0,,,,,
player,201609180nyg,nor,CadeTr00,tackles_assists,1,,,,,
player,201609180nyg,nor,CadeTr00,tackles_loss,0,,,,,
player,201609180nyg,nor,CadeTr00,qb_hits,0,,,,,
player,201609180nyg,nor,CadeTr00,fumbles_rec,0,,,,,
player,201609180nyg,nor,CadeTr00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,CadeTr00,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,CadeTr00,fumbles_forced,0,,,,,
player,201609180nyg,nor,JenkJo00,def_int,0,,,,,
player,201609180nyg,nor,JenkJo00,def_int_yds,0,,,,,
player,201609180nyg,nor,JenkJo00,def_int_td,0,,,,,
player,201609180nyg,nor,JenkJo00,def_int_long,0,,,,,
player,201609180nyg,nor,JenkJo00,pass_defended,0,,,,,
player,201609180nyg,nor,JenkJo00,sacks,0.0,,,,,
player,201609180nyg,nor,JenkJo00,tackles_combined,1,,,,,
player,201609180nyg,nor,JenkJo00,tackles_solo,1,,,,,
player,201609180nyg,nor,JenkJo00,tackles_assists,0,,,,,
player,201609180nyg,nor,JenkJo00,tackles_loss,0,,,,,
player,201609180nyg,nor,JenkJo00,qb_hits,0,,,,,
player,201609180nyg,nor,JenkJo00,fumbles_rec,0,,,,,
player,201609180nyg,nor,JenkJo00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,JenkJo00,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,JenkJo00,fumbles_forced,0,,,,,
player,201609180nyg,nor,StupNa01,def_int,0,,,,,
player,201609180nyg,nor,StupNa01,def_int_yds,0,,,,,
player,201609180nyg,nor,StupNa01,def_int_td,0,,,,,
player,201609180nyg,nor,StupNa01,def_int_long,0,,,,,
player,201609180nyg,nor,StupNa01,pass_defended,0,,,,,
player,201609180nyg,nor,StupNa01,sacks,0.0,,,,,
player,201609180nyg,nor,StupNa01,tackles_combined,1,,,,,
player,201609180nyg,nor,StupNa01,tackles_solo,1,,,,,
player,201609180nyg,nor,StupNa01,tackles_assists,0,,,,,
player,201609180nyg,nor,StupNa01,tackles_loss,0,,,,,
player,201609180nyg,nor,StupNa01,qb_hits,0,,,,,
player,201609180nyg,nor,StupNa01,fumbles_rec,0,,,,,
player,201609180nyg,nor,StupNa01,fumbles_rec_yds,0,,,,,
player,201609180nyg,nor,StupNa01,fumbles_rec_td,0,,,,,
player,201609180nyg,nor,StupNa01,fumbles_forced,0,,,,,
player,201609180nyg,nyg,CollLa00,def_int,0,,,,,
player,201609180nyg,nyg,CollLa00,def_int_yds,0,,,,,
player,201609180nyg,nyg,CollLa00,def_int_td,0,,,,,
player,201609180nyg,nyg,CollLa00,def_int_long,0,,,,,
player,201609180nyg,nyg,CollLa00,pass_defended,0,,,,,
player,201609180nyg,nyg,CollLa00,sacks,1.0,,,,,
player,201609180nyg,nyg,CollLa00,tackles_combined,6,,,,,
player,201609180nyg,nyg,CollLa00,tackles_solo,5,,,,,
player,201609180nyg,nyg,CollLa00,tackles_assists,1,,,,,
player,201609180nyg,nyg,CollLa00,tackles_loss,1,,,,,
player,201609180nyg,nyg,CollLa00,qb_hits,1,,,,,
player,201609180nyg,nyg,CollLa00,fumbles_rec,0,,,,,
player,201609180nyg,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,CollLa00,fumbles_forced,0,,,,,
player,201609180nyg,nyg,HallLe98,def_int,0,,,,,
player,201609180nyg,nyg,HallLe98,def_int_yds,0,,,,,
player,201609180nyg,nyg,HallLe98,def_int_td,0,,,,,
player,201609180nyg,nyg,HallLe98,def_int_long,0,,,,,
player,201609180nyg,nyg,HallLe98,pass_defended,0,,,,,
player,201609180nyg,nyg,HallLe98,sacks,1.0,,,,,
player,201609180nyg,nyg,HallLe98,tackles_combined,5,,,,,
player,201609180nyg,nyg,HallLe98,tackles_solo,3,,,,,
player,201609180nyg,nyg,HallLe98,tackles_assists,2,,,,,
player,201609180nyg,nyg,HallLe98,tackles_loss,1,,,,,
player,201609180nyg,nyg,HallLe98,qb_hits,1,,,,,
player,201609180nyg,nyg,HallLe98,fumbles_rec,0,,,,,
player,201609180nyg,nyg,HallLe98,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,HallLe98,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,HallLe98,fumbles_forced,0,,,,,
player,201609180nyg,nyg,JenkJa03,def_int,0,,,,,
player,201609180nyg,nyg,JenkJa03,def_int_yds,0,,,,,
player,201609180nyg,nyg,JenkJa03,def_int_td,0,,,,,
player,201609180nyg,nyg,JenkJa03,def_int_long,0,,,,,
player,201609180nyg,nyg,JenkJa03,pass_defended,2,,,,,
player,201609180nyg,nyg,JenkJa03,sacks,0.0,,,,,
player,201609180nyg,nyg,JenkJa03,tackles_combined,8,,,,,
player,201609180nyg,nyg,JenkJa03,tackles_solo,7,,,,,
player,201609180nyg,nyg,JenkJa03,tackles_assists,1,,,,,
player,201609180nyg,nyg,JenkJa03,tackles_loss,1,,,,,
player,201609180nyg,nyg,JenkJa03,qb_hits,0,,,,,
player,201609180nyg,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201609180nyg,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201609180nyg,nyg,ApplEl00,def_int,0,,,,,
player,201609180nyg,nyg,ApplEl00,def_int_yds,0,,,,,
player,201609180nyg,nyg,ApplEl00,def_int_td,0,,,,,
player,201609180nyg,nyg,ApplEl00,def_int_long,0,,,,,
player,201609180nyg,nyg,ApplEl00,pass_defended,1,,,,,
player,201609180nyg,nyg,ApplEl00,sacks,0.0,,,,,
player,201609180nyg,nyg,ApplEl00,tackles_combined,7,,,,,
player,201609180nyg,nyg,ApplEl00,tackles_solo,6,,,,,
player,201609180nyg,nyg,ApplEl00,tackles_assists,1,,,,,
player,201609180nyg,nyg,ApplEl00,tackles_loss,0,,,,,
player,201609180nyg,nyg,ApplEl00,qb_hits,0,,,,,
player,201609180nyg,nyg,ApplEl00,fumbles_rec,0,,,,,
player,201609180nyg,nyg,ApplEl00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,ApplEl00,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,ApplEl00,fumbles_forced,0,,,,,
player,201609180nyg,nyg,CasiJo99,def_int,0,,,,,
player,201609180nyg,nyg,CasiJo99,def_int_yds,0,,,,,
player,201609180nyg,nyg,CasiJo99,def_int_td,0,,,,,
player,201609180nyg,nyg,CasiJo99,def_int_long,0,,,,,
player,201609180nyg,nyg,CasiJo99,pass_defended,1,,,,,
player,201609180nyg,nyg,CasiJo99,sacks,0.0,,,,,
player,201609180nyg,nyg,CasiJo99,tackles_combined,6,,,,,
player,201609180nyg,nyg,CasiJo99,tackles_solo,4,,,,,
player,201609180nyg,nyg,CasiJo99,tackles_assists,2,,,,,
player,201609180nyg,nyg,CasiJo99,tackles_loss,0,,,,,
player,201609180nyg,nyg,CasiJo99,qb_hits,0,,,,,
player,201609180nyg,nyg,CasiJo99,fumbles_rec,0,,,,,
player,201609180nyg,nyg,CasiJo99,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,CasiJo99,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,CasiJo99,fumbles_forced,0,,,,,
player,201609180nyg,nyg,RobiKe01,def_int,0,,,,,
player,201609180nyg,nyg,RobiKe01,def_int_yds,0,,,,,
player,201609180nyg,nyg,RobiKe01,def_int_td,0,,,,,
player,201609180nyg,nyg,RobiKe01,def_int_long,0,,,,,
player,201609180nyg,nyg,RobiKe01,pass_defended,1,,,,,
player,201609180nyg,nyg,RobiKe01,sacks,0.0,,,,,
player,201609180nyg,nyg,RobiKe01,tackles_combined,5,,,,,
player,201609180nyg,nyg,RobiKe01,tackles_solo,3,,,,,
player,201609180nyg,nyg,RobiKe01,tackles_assists,2,,,,,
player,201609180nyg,nyg,RobiKe01,tackles_loss,1,,,,,
player,201609180nyg,nyg,RobiKe01,qb_hits,0,,,,,
player,201609180nyg,nyg,RobiKe01,fumbles_rec,0,,,,,
player,201609180nyg,nyg,RobiKe01,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,RobiKe01,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,RobiKe01,fumbles_forced,0,,,,,
player,201609180nyg,nyg,HankJo00,def_int,0,,,,,
player,201609180nyg,nyg,HankJo00,def_int_yds,0,,,,,
player,201609180nyg,nyg,HankJo00,def_int_td,0,,,,,
player,201609180nyg,nyg,HankJo00,def_int_long,0,,,,,
player,201609180nyg,nyg,HankJo00,pass_defended,0,,,,,
player,201609180nyg,nyg,HankJo00,sacks,0.0,,,,,
player,201609180nyg,nyg,HankJo00,tackles_combined,4,,,,,
player,201609180nyg,nyg,HankJo00,tackles_solo,3,,,,,
player,201609180nyg,nyg,HankJo00,tackles_assists,1,,,,,
player,201609180nyg,nyg,HankJo00,tackles_loss,1,,,,,
player,201609180nyg,nyg,HankJo00,qb_hits,2,,,,,
player,201609180nyg,nyg,HankJo00,fumbles_rec,0,,,,,
player,201609180nyg,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,HankJo00,fumbles_forced,0,,,,,
player,201609180nyg,nyg,HarrDa03,def_int,0,,,,,
player,201609180nyg,nyg,HarrDa03,def_int_yds,0,,,,,
player,201609180nyg,nyg,HarrDa03,def_int_td,0,,,,,
player,201609180nyg,nyg,HarrDa03,def_int_long,0,,,,,
player,201609180nyg,nyg,HarrDa03,pass_defended,0,,,,,
player,201609180nyg,nyg,HarrDa03,sacks,0.0,,,,,
player,201609180nyg,nyg,HarrDa03,tackles_combined,4,,,,,
player,201609180nyg,nyg,HarrDa03,tackles_solo,3,,,,,
player,201609180nyg,nyg,HarrDa03,tackles_assists,1,,,,,
player,201609180nyg,nyg,HarrDa03,tackles_loss,0,,,,,
player,201609180nyg,nyg,HarrDa03,qb_hits,0,,,,,
player,201609180nyg,nyg,HarrDa03,fumbles_rec,0,,,,,
player,201609180nyg,nyg,HarrDa03,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,HarrDa03,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,HarrDa03,fumbles_forced,0,,,,,
player,201609180nyg,nyg,ThomDa05,def_int,0,,,,,
player,201609180nyg,nyg,ThomDa05,def_int_yds,0,,,,,
player,201609180nyg,nyg,ThomDa05,def_int_td,0,,,,,
player,201609180nyg,nyg,ThomDa05,def_int_long,0,,,,,
player,201609180nyg,nyg,ThomDa05,pass_defended,0,,,,,
player,201609180nyg,nyg,ThomDa05,sacks,0.0,,,,,
player,201609180nyg,nyg,ThomDa05,tackles_combined,4,,,,,
player,201609180nyg,nyg,ThomDa05,tackles_solo,4,,,,,
player,201609180nyg,nyg,ThomDa05,tackles_assists,0,,,,,
player,201609180nyg,nyg,ThomDa05,tackles_loss,0,,,,,
player,201609180nyg,nyg,ThomDa05,qb_hits,0,,,,,
player,201609180nyg,nyg,ThomDa05,fumbles_rec,0,,,,,
player,201609180nyg,nyg,ThomDa05,fumbles_rec_yds,0,,,,,
player,201609180nyg,nyg,ThomDa05,fumbles_rec_td,0,,,,,
player,201609180nyg,nyg,ThomDa05,fumbles_forced,0,,,,,
player,201609180nyg,nyg,BerhNa00,def_int,0,,,,,
player,201609180nyg,nyg,BerhNa00,def_int_yds,0,,,,,
player,201609180nyg,nyg,BerhNa00,def_int_td,0,,,,,
player,201609180nyg,nyg,BerhNa00,def_int_long,0,,,,,
player,201609180nyg,nyg,BerhNa00,pass_defended,0,,,,,
player,201609180nyg,nyg,BerhNa00,sacks,0.0,,,,,
player,201609180nyg,nyg,BerhNa00,tackles_combined,2,,,,,
player,201609180nyg,nyg,BerhNa00,tackles_solo,2,,,,,
player,201609180nyg,nyg,BerhNa00,tackles_assists,0,,,,,
player,201609180nyg,nyg,BerhNa00,tackles_loss,0,,,,,
player,201609180nyg,nyg,BerhNa00,qb_hits,0,,,,,
player,201609180nyg,nyg,BerhNa00,fumbles_rec,0,,,,,
