game,2016,17,20170101,201701010tam,car,"Carolina Panthers",16,tam,"Tampa Bay Buccaneers",17
player,201701010tam,car,TolbMi00,pass_yds,0,,,,,
player,201701010tam,car,TolbMi00,pass_td,0,,,,,
player,201701010tam,car,TolbMi00,pass_int,0,,,,,
player,201701010tam,car,TolbMi00,pass_sacked,0,,,,,
player,201701010tam,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201701010tam,car,TolbMi00,pass_long,0,,,,,
player,201701010tam,car,TolbMi00,pass_rating,,,,,,
player,201701010tam,car,TolbMi00,rush_att,3,,,,,
player,201701010tam,car,TolbMi00,rush_yds,24,,,,,
player,201701010tam,car,TolbMi00,rush_td,0,,,,,
player,201701010tam,car,TolbMi00,rush_long,14,,,,,
player,201701010tam,car,TolbMi00,targets,1,,,,,
player,201701010tam,car,TolbMi00,rec,0,,,,,
player,201701010tam,car,TolbMi00,rec_yds,0,,,,,
player,201701010tam,car,TolbMi00,rec_td,0,,,,,
player,201701010tam,car,TolbMi00,rec_long,0,,,,,
player,201701010tam,car,TolbMi00,fumbles,0,,,,,
player,201701010tam,car,TolbMi00,fumbles_lost,0,,,,,
player,201701010tam,car,WhitFo00,pass_cmp,0,,,,,
player,201701010tam,car,WhitFo00,pass_att,0,,,,,
player,201701010tam,car,WhitFo00,pass_yds,0,,,,,
player,201701010tam,car,WhitFo00,pass_td,0,,,,,
player,201701010tam,car,WhitFo00,pass_int,0,,,,,
player,201701010tam,car,WhitFo00,pass_sacked,0,,,,,
player,201701010tam,car,WhitFo00,pass_sacked_yds,0,,,,,
player,201701010tam,car,WhitFo00,pass_long,0,,,,,
player,201701010tam,car,WhitFo00,pass_rating,,,,,,
player,201701010tam,car,WhitFo00,rush_att,4,,,,,
player,201701010tam,car,WhitFo00,rush_yds,9,,,,,
player,201701010tam,car,WhitFo00,rush_td,0,,,,,
player,201701010tam,car,WhitFo00,rush_long,8,,,,,
player,201701010tam,car,WhitFo00,targets,0,,,,,
player,201701010tam,car,WhitFo00,rec,0,,,,,
player,201701010tam,car,WhitFo00,rec_yds,0,,,,,
player,201701010tam,car,WhitFo00,rec_td,0,,,,,
player,201701010tam,car,WhitFo00,rec_long,0,,,,,
player,201701010tam,car,WhitFo00,fumbles,0,,,,,
player,201701010tam,car,WhitFo00,fumbles_lost,0,,,,,
player,201701010tam,car,BenjKe00,pass_cmp,0,,,,,
player,201701010tam,car,BenjKe00,pass_att,0,,,,,
player,201701010tam,car,BenjKe00,pass_yds,0,,,,,
player,201701010tam,car,BenjKe00,pass_td,0,,,,,
player,201701010tam,car,BenjKe00,pass_int,0,,,,,
player,201701010tam,car,BenjKe00,pass_sacked,0,,,,,
player,201701010tam,car,BenjKe00,pass_sacked_yds,0,,,,,
player,201701010tam,car,BenjKe00,pass_long,0,,,,,
player,201701010tam,car,BenjKe00,pass_rating,,,,,,
player,201701010tam,car,BenjKe00,rush_att,0,,,,,
player,201701010tam,car,BenjKe00,rush_yds,0,,,,,
player,201701010tam,car,BenjKe00,rush_td,0,,,,,
player,201701010tam,car,BenjKe00,rush_long,0,,,,,
player,201701010tam,car,BenjKe00,targets,7,,,,,
player,201701010tam,car,BenjKe00,rec,6,,,,,
player,201701010tam,car,BenjKe00,rec_yds,93,,,,,
player,201701010tam,car,BenjKe00,rec_td,1,,,,,
player,201701010tam,car,BenjKe00,rec_long,47,,,,,
player,201701010tam,car,BenjKe00,fumbles,0,,,,,
player,201701010tam,car,BenjKe00,fumbles_lost,0,,,,,
player,201701010tam,car,OlseGr00,pass_cmp,0,,,,,
player,201701010tam,car,OlseGr00,pass_att,0,,,,,
player,201701010tam,car,OlseGr00,pass_yds,0,,,,,
player,201701010tam,car,OlseGr00,pass_td,0,,,,,
player,201701010tam,car,OlseGr00,pass_int,0,,,,,
player,201701010tam,car,OlseGr00,pass_sacked,0,,,,,
player,201701010tam,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201701010tam,car,OlseGr00,pass_long,0,,,,,
player,201701010tam,car,OlseGr00,pass_rating,,,,,,
player,201701010tam,car,OlseGr00,rush_att,0,,,,,
player,201701010tam,car,OlseGr00,rush_yds,0,,,,,
player,201701010tam,car,OlseGr00,rush_td,0,,,,,
player,201701010tam,car,OlseGr00,rush_long,0,,,,,
player,201701010tam,car,OlseGr00,targets,4,,,,,
player,201701010tam,car,OlseGr00,rec,3,,,,,
player,201701010tam,car,OlseGr00,rec_yds,22,,,,,
player,201701010tam,car,OlseGr00,rec_td,0,,,,,
player,201701010tam,car,OlseGr00,rec_long,13,,,,,
player,201701010tam,car,OlseGr00,fumbles,0,,,,,
player,201701010tam,car,OlseGr00,fumbles_lost,0,,,,,
player,201701010tam,car,BrowPh00,pass_cmp,0,,,,,
player,201701010tam,car,BrowPh00,pass_att,0,,,,,
player,201701010tam,car,BrowPh00,pass_yds,0,,,,,
player,201701010tam,car,BrowPh00,pass_td,0,,,,,
player,201701010tam,car,BrowPh00,pass_int,0,,,,,
player,201701010tam,car,BrowPh00,pass_sacked,0,,,,,
player,201701010tam,car,BrowPh00,pass_sacked_yds,0,,,,,
player,201701010tam,car,BrowPh00,pass_long,0,,,,,
player,201701010tam,car,BrowPh00,pass_rating,,,,,,
player,201701010tam,car,BrowPh00,rush_att,0,,,,,
player,201701010tam,car,BrowPh00,rush_yds,0,,,,,
player,201701010tam,car,BrowPh00,rush_td,0,,,,,
player,201701010tam,car,BrowPh00,rush_long,0,,,,,
player,201701010tam,car,BrowPh00,targets,3,,,,,
player,201701010tam,car,BrowPh00,rec,2,,,,,
player,201701010tam,car,BrowPh00,rec_yds,20,,,,,
player,201701010tam,car,BrowPh00,rec_td,0,,,,,
player,201701010tam,car,BrowPh00,rec_long,17,,,,,
player,201701010tam,car,BrowPh00,fumbles,0,,,,,
player,201701010tam,car,BrowPh00,fumbles_lost,0,,,,,
player,201701010tam,car,ByrdDa00,pass_cmp,0,,,,,
player,201701010tam,car,ByrdDa00,pass_att,0,,,,,
player,201701010tam,car,ByrdDa00,pass_yds,0,,,,,
player,201701010tam,car,ByrdDa00,pass_td,0,,,,,
player,201701010tam,car,ByrdDa00,pass_int,0,,,,,
player,201701010tam,car,ByrdDa00,pass_sacked,0,,,,,
player,201701010tam,car,ByrdDa00,pass_sacked_yds,0,,,,,
player,201701010tam,car,ByrdDa00,pass_long,0,,,,,
player,201701010tam,car,ByrdDa00,pass_rating,,,,,,
player,201701010tam,car,ByrdDa00,rush_att,0,,,,,
player,201701010tam,car,ByrdDa00,rush_yds,0,,,,,
player,201701010tam,car,ByrdDa00,rush_td,0,,,,,
player,201701010tam,car,ByrdDa00,rush_long,0,,,,,
player,201701010tam,car,ByrdDa00,targets,1,,,,,
player,201701010tam,car,ByrdDa00,rec,1,,,,,
player,201701010tam,car,ByrdDa00,rec_yds,16,,,,,
player,201701010tam,car,ByrdDa00,rec_td,0,,,,,
player,201701010tam,car,ByrdDa00,rec_long,16,,,,,
player,201701010tam,car,ByrdDa00,fumbles,0,,,,,
player,201701010tam,car,ByrdDa00,fumbles_lost,0,,,,,
player,201701010tam,car,BersBr00,pass_cmp,0,,,,,
player,201701010tam,car,BersBr00,pass_att,0,,,,,
player,201701010tam,car,BersBr00,pass_yds,0,,,,,
player,201701010tam,car,BersBr00,pass_td,0,,,,,
player,201701010tam,car,BersBr00,pass_int,0,,,,,
player,201701010tam,car,BersBr00,pass_sacked,0,,,,,
player,201701010tam,car,BersBr00,pass_sacked_yds,0,,,,,
player,201701010tam,car,BersBr00,pass_long,0,,,,,
player,201701010tam,car,BersBr00,pass_rating,,,,,,
player,201701010tam,car,BersBr00,rush_att,0,,,,,
player,201701010tam,car,BersBr00,rush_yds,0,,,,,
player,201701010tam,car,BersBr00,rush_td,0,,,,,
player,201701010tam,car,BersBr00,rush_long,0,,,,,
player,201701010tam,car,BersBr00,targets,5,,,,,
player,201701010tam,car,BersBr00,rec,1,,,,,
player,201701010tam,car,BersBr00,rec_yds,10,,,,,
player,201701010tam,car,BersBr00,rec_td,0,,,,,
player,201701010tam,car,BersBr00,rec_long,10,,,,,
player,201701010tam,car,BersBr00,fumbles,0,,,,,
player,201701010tam,car,BersBr00,fumbles_lost,0,,,,,
player,201701010tam,car,DickEd00,pass_cmp,0,,,,,
player,201701010tam,car,DickEd00,pass_att,0,,,,,
player,201701010tam,car,DickEd00,pass_yds,0,,,,,
player,201701010tam,car,DickEd00,pass_td,0,,,,,
player,201701010tam,car,DickEd00,pass_int,0,,,,,
player,201701010tam,car,DickEd00,pass_sacked,0,,,,,
player,201701010tam,car,DickEd00,pass_sacked_yds,0,,,,,
player,201701010tam,car,DickEd00,pass_long,0,,,,,
player,201701010tam,car,DickEd00,pass_rating,,,,,,
player,201701010tam,car,DickEd00,rush_att,0,,,,,
player,201701010tam,car,DickEd00,rush_yds,0,,,,,
player,201701010tam,car,DickEd00,rush_td,0,,,,,
player,201701010tam,car,DickEd00,rush_long,0,,,,,
player,201701010tam,car,DickEd00,targets,1,,,,,
player,201701010tam,car,DickEd00,rec,0,,,,,
player,201701010tam,car,DickEd00,rec_yds,0,,,,,
player,201701010tam,car,DickEd00,rec_td,0,,,,,
player,201701010tam,car,DickEd00,rec_long,0,,,,,
player,201701010tam,car,DickEd00,fumbles,0,,,,,
player,201701010tam,car,DickEd00,fumbles_lost,0,,,,,
player,201701010tam,tam,WinsJa00,pass_cmp,20,,,,,
player,201701010tam,tam,WinsJa00,pass_att,35,,,,,
player,201701010tam,tam,WinsJa00,pass_yds,202,,,,,
player,201701010tam,tam,WinsJa00,pass_td,1,,,,,
player,201701010tam,tam,WinsJa00,pass_int,1,,,,,
player,201701010tam,tam,WinsJa00,pass_sacked,3,,,,,
player,201701010tam,tam,WinsJa00,pass_sacked_yds,14,,,,,
player,201701010tam,tam,WinsJa00,pass_long,28,,,,,
player,201701010tam,tam,WinsJa00,pass_rating,71.4,,,,,
player,201701010tam,tam,WinsJa00,rush_att,3,,,,,
player,201701010tam,tam,WinsJa00,rush_yds,18,,,,,
player,201701010tam,tam,WinsJa00,rush_td,0,,,,,
player,201701010tam,tam,WinsJa00,rush_long,10,,,,,
player,201701010tam,tam,WinsJa00,targets,0,,,,,
player,201701010tam,tam,WinsJa00,rec,0,,,,,
player,201701010tam,tam,WinsJa00,rec_yds,0,,,,,
player,201701010tam,tam,WinsJa00,rec_td,0,,,,,
player,201701010tam,tam,WinsJa00,rec_long,0,,,,,
player,201701010tam,tam,WinsJa00,fumbles,1,,,,,
player,201701010tam,tam,WinsJa00,fumbles_lost,1,,,,,
player,201701010tam,tam,RodgJa00,pass_cmp,0,,,,,
player,201701010tam,tam,RodgJa00,pass_att,0,,,,,
player,201701010tam,tam,RodgJa00,pass_yds,0,,,,,
player,201701010tam,tam,RodgJa00,pass_td,0,,,,,
player,201701010tam,tam,RodgJa00,pass_int,0,,,,,
player,201701010tam,tam,RodgJa00,pass_sacked,0,,,,,
player,201701010tam,tam,RodgJa00,pass_sacked_yds,0,,,,,
player,201701010tam,tam,RodgJa00,pass_long,0,,,,,
player,201701010tam,tam,RodgJa00,pass_rating,,,,,,
player,201701010tam,tam,RodgJa00,rush_att,17,,,,,
player,201701010tam,tam,RodgJa00,rush_yds,75,,,,,
player,201701010tam,tam,RodgJa00,rush_td,0,,,,,
player,201701010tam,tam,RodgJa00,rush_long,26,,,,,
player,201701010tam,tam,RodgJa00,targets,1,,,,,
player,201701010tam,tam,RodgJa00,rec,1,,,,,
player,201701010tam,tam,RodgJa00,rec_yds,4,,,,,
player,201701010tam,tam,RodgJa00,rec_td,0,,,,,
player,201701010tam,tam,RodgJa00,rec_long,4,,,,,
player,201701010tam,tam,RodgJa00,fumbles,0,,,,,
player,201701010tam,tam,RodgJa00,fumbles_lost,0,,,,,
player,201701010tam,tam,BarbPe01,pass_cmp,0,,,,,
player,201701010tam,tam,BarbPe01,pass_att,0,,,,,
player,201701010tam,tam,BarbPe01,pass_yds,0,,,,,
player,201701010tam,tam,BarbPe01,pass_td,0,,,,,
player,201701010tam,tam,BarbPe01,pass_int,0,,,,,
player,201701010tam,tam,BarbPe01,pass_sacked,0,,,,,
player,201701010tam,tam,BarbPe01,pass_sacked_yds,0,,,,,
player,201701010tam,tam,BarbPe01,pass_long,0,,,,,
player,201701010tam,tam,BarbPe01,pass_rating,,,,,,
player,201701010tam,tam,BarbPe01,rush_att,5,,,,,
player,201701010tam,tam,BarbPe01,rush_yds,19,,,,,
player,201701010tam,tam,BarbPe01,rush_td,0,,,,,
player,201701010tam,tam,BarbPe01,rush_long,6,,,,,
player,201701010tam,tam,BarbPe01,targets,0,,,,,
player,201701010tam,tam,BarbPe01,rec,0,,,,,
player,201701010tam,tam,BarbPe01,rec_yds,0,,,,,
player,201701010tam,tam,BarbPe01,rec_td,0,,,,,
player,201701010tam,tam,BarbPe01,rec_long,0,,,,,
player,201701010tam,tam,BarbPe01,fumbles,0,,,,,
player,201701010tam,tam,BarbPe01,fumbles_lost,0,,,,,
player,201701010tam,tam,HumpAd00,pass_cmp,0,,,,,
player,201701010tam,tam,HumpAd00,pass_att,0,,,,,
player,201701010tam,tam,HumpAd00,pass_yds,0,,,,,
player,201701010tam,tam,HumpAd00,pass_td,0,,,,,
player,201701010tam,tam,HumpAd00,pass_int,0,,,,,
player,201701010tam,tam,HumpAd00,pass_sacked,0,,,,,
player,201701010tam,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201701010tam,tam,HumpAd00,pass_long,0,,,,,
player,201701010tam,tam,HumpAd00,pass_rating,,,,,,
player,201701010tam,tam,HumpAd00,rush_att,0,,,,,
player,201701010tam,tam,HumpAd00,rush_yds,0,,,,,
player,201701010tam,tam,HumpAd00,rush_td,0,,,,,
player,201701010tam,tam,HumpAd00,rush_long,0,,,,,
player,201701010tam,tam,HumpAd00,targets,13,,,,,
player,201701010tam,tam,HumpAd00,rec,10,,,,,
player,201701010tam,tam,HumpAd00,rec_yds,94,,,,,
player,201701010tam,tam,HumpAd00,rec_td,0,,,,,
player,201701010tam,tam,HumpAd00,rec_long,28,,,,,
player,201701010tam,tam,HumpAd00,fumbles,0,,,,,
player,201701010tam,tam,HumpAd00,fumbles_lost,0,,,,,
player,201701010tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201701010tam,tam,EvanMi00,pass_att,0,,,,,
player,201701010tam,tam,EvanMi00,pass_yds,0,,,,,
player,201701010tam,tam,EvanMi00,pass_td,0,,,,,
player,201701010tam,tam,EvanMi00,pass_int,0,,,,,
player,201701010tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201701010tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201701010tam,tam,EvanMi00,pass_long,0,,,,,
player,201701010tam,tam,EvanMi00,pass_rating,,,,,,
player,201701010tam,tam,EvanMi00,rush_att,0,,,,,
player,201701010tam,tam,EvanMi00,rush_yds,0,,,,,
player,201701010tam,tam,EvanMi00,rush_td,0,,,,,
player,201701010tam,tam,EvanMi00,rush_long,0,,,,,
player,201701010tam,tam,EvanMi00,targets,11,,,,,
player,201701010tam,tam,EvanMi00,rec,5,,,,,
player,201701010tam,tam,EvanMi00,rec_yds,65,,,,,
player,201701010tam,tam,EvanMi00,rec_td,1,,,,,
player,201701010tam,tam,EvanMi00,rec_long,22,,,,,
player,201701010tam,tam,EvanMi00,fumbles,0,,,,,
player,201701010tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201701010tam,tam,ShepRu00,pass_cmp,0,,,,,
player,201701010tam,tam,ShepRu00,pass_att,0,,,,,
player,201701010tam,tam,ShepRu00,pass_yds,0,,,,,
player,201701010tam,tam,ShepRu00,pass_td,0,,,,,
player,201701010tam,tam,ShepRu00,pass_int,0,,,,,
player,201701010tam,tam,ShepRu00,pass_sacked,0,,,,,
player,201701010tam,tam,ShepRu00,pass_sacked_yds,0,,,,,
player,201701010tam,tam,ShepRu00,pass_long,0,,,,,
player,201701010tam,tam,ShepRu00,pass_rating,,,,,,
player,201701010tam,tam,ShepRu00,rush_att,0,,,,,
player,201701010tam,tam,ShepRu00,rush_yds,0,,,,,
player,201701010tam,tam,ShepRu00,rush_td,0,,,,,
player,201701010tam,tam,ShepRu00,rush_long,0,,,,,
player,201701010tam,tam,ShepRu00,targets,7,,,,,
player,201701010tam,tam,ShepRu00,rec,2,,,,,
player,201701010tam,tam,ShepRu00,rec_yds,29,,,,,
player,201701010tam,tam,ShepRu00,rec_td,0,,,,,
player,201701010tam,tam,ShepRu00,rec_long,20,,,,,
player,201701010tam,tam,ShepRu00,fumbles,0,,,,,
player,201701010tam,tam,ShepRu00,fumbles_lost,0,,,,,
player,201701010tam,tam,MartFr00,pass_cmp,0,,,,,
player,201701010tam,tam,MartFr00,pass_att,0,,,,,
player,201701010tam,tam,MartFr00,pass_yds,0,,,,,
player,201701010tam,tam,MartFr00,pass_td,0,,,,,
player,201701010tam,tam,MartFr00,pass_int,0,,,,,
player,201701010tam,tam,MartFr00,pass_sacked,0,,,,,
player,201701010tam,tam,MartFr00,pass_sacked_yds,0,,,,,
player,201701010tam,tam,MartFr00,pass_long,0,,,,,
player,201701010tam,tam,MartFr00,pass_rating,,,,,,
player,201701010tam,tam,MartFr00,rush_att,0,,,,,
player,201701010tam,tam,MartFr00,rush_yds,0,,,,,
player,201701010tam,tam,MartFr00,rush_td,0,,,,,
player,201701010tam,tam,MartFr00,rush_long,0,,,,,
player,201701010tam,tam,MartFr00,targets,1,,,,,
player,201701010tam,tam,MartFr00,rec,1,,,,,
player,201701010tam,tam,MartFr00,rec_yds,9,,,,,
player,201701010tam,tam,MartFr00,rec_td,0,,,,,
player,201701010tam,tam,MartFr00,rec_long,9,,,,,
player,201701010tam,tam,MartFr00,fumbles,0,,,,,
player,201701010tam,tam,MartFr00,fumbles_lost,0,,,,,
player,201701010tam,tam,StocLu00,pass_cmp,0,,,,,
player,201701010tam,tam,StocLu00,pass_att,0,,,,,
player,201701010tam,tam,StocLu00,pass_yds,0,,,,,
player,201701010tam,tam,StocLu00,pass_td,0,,,,,
player,201701010tam,tam,StocLu00,pass_int,0,,,,,
player,201701010tam,tam,StocLu00,pass_sacked,0,,,,,
player,201701010tam,tam,StocLu00,pass_sacked_yds,0,,,,,
player,201701010tam,tam,StocLu00,pass_long,0,,,,,
player,201701010tam,tam,StocLu00,pass_rating,,,,,,
player,201701010tam,tam,StocLu00,rush_att,0,,,,,
player,201701010tam,tam,StocLu00,rush_yds,0,,,,,
player,201701010tam,tam,StocLu00,rush_td,0,,,,,
player,201701010tam,tam,StocLu00,rush_long,0,,,,,
player,201701010tam,tam,StocLu00,targets,1,,,,,
player,201701010tam,tam,StocLu00,rec,1,,,,,
player,201701010tam,tam,StocLu00,rec_yds,1,,,,,
player,201701010tam,tam,StocLu00,rec_td,0,,,,,
player,201701010tam,tam,StocLu00,rec_long,1,,,,,
player,201701010tam,tam,StocLu00,fumbles,0,,,,,
player,201701010tam,tam,StocLu00,fumbles_lost,0,,,,,
player,201701010tam,tam,CrosAl00,pass_cmp,0,,,,,
player,201701010tam,tam,CrosAl00,pass_att,0,,,,,
player,201701010tam,tam,CrosAl00,pass_yds,0,,,,,
player,201701010tam,tam,CrosAl00,pass_td,0,,,,,
player,201701010tam,tam,CrosAl00,pass_int,0,,,,,
player,201701010tam,tam,CrosAl00,pass_sacked,0,,,,,
player,201701010tam,tam,CrosAl00,pass_sacked_yds,0,,,,,
player,201701010tam,tam,CrosAl00,pass_long,0,,,,,
player,201701010tam,tam,CrosAl00,pass_rating,,,,,,
player,201701010tam,tam,CrosAl00,rush_att,0,,,,,
player,201701010tam,tam,CrosAl00,rush_yds,0,,,,,
player,201701010tam,tam,CrosAl00,rush_td,0,,,,,
player,201701010tam,tam,CrosAl00,rush_long,0,,,,,
player,201701010tam,tam,CrosAl00,targets,1,,,,,
player,201701010tam,tam,CrosAl00,rec,0,,,,,
player,201701010tam,tam,CrosAl00,rec_yds,0,,,,,
player,201701010tam,tam,CrosAl00,rec_td,0,,,,,
player,201701010tam,tam,CrosAl00,rec_long,0,,,,,
player,201701010tam,tam,CrosAl00,fumbles,0,,,,,
player,201701010tam,tam,CrosAl00,fumbles_lost,0,,,,,
player,201701010tam,car,BradJa00,def_int,1,,,,,
player,201701010tam,car,BradJa00,def_int_yds,5,,,,,
player,201701010tam,car,BradJa00,def_int_td,0,,,,,
player,201701010tam,car,BradJa00,def_int_long,5,,,,,
player,201701010tam,car,BradJa00,pass_defended,2,,,,,
player,201701010tam,car,BradJa00,sacks,0.0,,,,,
player,201701010tam,car,BradJa00,tackles_combined,6,,,,,
player,201701010tam,car,BradJa00,tackles_solo,6,,,,,
player,201701010tam,car,BradJa00,tackles_assists,0,,,,,
player,201701010tam,car,BradJa00,tackles_loss,0,,,,,
player,201701010tam,car,BradJa00,qb_hits,0,,,,,
player,201701010tam,car,BradJa00,fumbles_rec,0,,,,,
player,201701010tam,car,BradJa00,fumbles_rec_yds,0,,,,,
player,201701010tam,car,BradJa00,fumbles_rec_td,0,,,,,
player,201701010tam,car,BradJa00,fumbles_forced,0,,,,,
player,201701010tam,car,AddiMa00,def_int,0,,,,,
player,201701010tam,car,AddiMa00,def_int_yds,0,,,,,
player,201701010tam,car,AddiMa00,def_int_td,0,,,,,
player,201701010tam,car,AddiMa00,def_int_long,0,,,,,
player,201701010tam,car,AddiMa00,pass_defended,0,,,,,
player,201701010tam,car,AddiMa00,sacks,1.0,,,,,
player,201701010tam,car,AddiMa00,tackles_combined,3,,,,,
player,201701010tam,car,AddiMa00,tackles_solo,3,,,,,
player,201701010tam,car,AddiMa00,tackles_assists,0,,,,,
player,201701010tam,car,AddiMa00,tackles_loss,1,,,,,
player,201701010tam,car,AddiMa00,qb_hits,2,,,,,
player,201701010tam,car,AddiMa00,fumbles_rec,0,,,,,
player,201701010tam,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201701010tam,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201701010tam,car,AddiMa00,fumbles_forced,0,,,,,
player,201701010tam,car,EalyKo00,def_int,0,,,,,
player,201701010tam,car,EalyKo00,def_int_yds,0,,,,,
player,201701010tam,car,EalyKo00,def_int_td,0,,,,,
player,201701010tam,car,EalyKo00,def_int_long,0,,,,,
player,201701010tam,car,EalyKo00,pass_defended,0,,,,,
player,201701010tam,car,EalyKo00,sacks,1.0,,,,,
player,201701010tam,car,EalyKo00,tackles_combined,2,,,,,
player,201701010tam,car,EalyKo00,tackles_solo,2,,,,,
player,201701010tam,car,EalyKo00,tackles_assists,0,,,,,
player,201701010tam,car,EalyKo00,tackles_loss,1,,,,,
player,201701010tam,car,EalyKo00,qb_hits,1,,,,,
