game,2016,2,20160918,201609180den,clt,"Indianapolis Colts",20,den,"Denver Broncos",34
player,201609180den,clt,FergJo02,fumbles,0,,,,,
player,201609180den,clt,FergJo02,fumbles_lost,0,,,,,
player,201609180den,clt,HiltT.00,pass_cmp,0,,,,,
player,201609180den,clt,HiltT.00,pass_att,0,,,,,
player,201609180den,clt,HiltT.00,pass_yds,0,,,,,
player,201609180den,clt,HiltT.00,pass_td,0,,,,,
player,201609180den,clt,HiltT.00,pass_int,0,,,,,
player,201609180den,clt,HiltT.00,pass_sacked,0,,,,,
player,201609180den,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201609180den,clt,HiltT.00,pass_long,0,,,,,
player,201609180den,clt,HiltT.00,pass_rating,,,,,,
player,201609180den,clt,HiltT.00,rush_att,0,,,,,
player,201609180den,clt,HiltT.00,rush_yds,0,,,,,
player,201609180den,clt,HiltT.00,rush_td,0,,,,,
player,201609180den,clt,HiltT.00,rush_long,0,,,,,
player,201609180den,clt,HiltT.00,targets,11,,,,,
player,201609180den,clt,HiltT.00,rec,4,,,,,
player,201609180den,clt,HiltT.00,rec_yds,41,,,,,
player,201609180den,clt,HiltT.00,rec_td,0,,,,,
player,201609180den,clt,HiltT.00,rec_long,16,,,,,
player,201609180den,clt,HiltT.00,fumbles,0,,,,,
player,201609180den,clt,HiltT.00,fumbles_lost,0,,,,,
player,201609180den,clt,DoylJa00,pass_cmp,0,,,,,
player,201609180den,clt,DoylJa00,pass_att,0,,,,,
player,201609180den,clt,DoylJa00,pass_yds,0,,,,,
player,201609180den,clt,DoylJa00,pass_td,0,,,,,
player,201609180den,clt,DoylJa00,pass_int,0,,,,,
player,201609180den,clt,DoylJa00,pass_sacked,0,,,,,
player,201609180den,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201609180den,clt,DoylJa00,pass_long,0,,,,,
player,201609180den,clt,DoylJa00,pass_rating,,,,,,
player,201609180den,clt,DoylJa00,rush_att,0,,,,,
player,201609180den,clt,DoylJa00,rush_yds,0,,,,,
player,201609180den,clt,DoylJa00,rush_td,0,,,,,
player,201609180den,clt,DoylJa00,rush_long,0,,,,,
player,201609180den,clt,DoylJa00,targets,5,,,,,
player,201609180den,clt,DoylJa00,rec,4,,,,,
player,201609180den,clt,DoylJa00,rec_yds,37,,,,,
player,201609180den,clt,DoylJa00,rec_td,0,,,,,
player,201609180den,clt,DoylJa00,rec_long,22,,,,,
player,201609180den,clt,DoylJa00,fumbles,0,,,,,
player,201609180den,clt,DoylJa00,fumbles_lost,0,,,,,
player,201609180den,clt,DorsPh00,pass_cmp,0,,,,,
player,201609180den,clt,DorsPh00,pass_att,0,,,,,
player,201609180den,clt,DorsPh00,pass_yds,0,,,,,
player,201609180den,clt,DorsPh00,pass_td,0,,,,,
player,201609180den,clt,DorsPh00,pass_int,0,,,,,
player,201609180den,clt,DorsPh00,pass_sacked,0,,,,,
player,201609180den,clt,DorsPh00,pass_sacked_yds,0,,,,,
player,201609180den,clt,DorsPh00,pass_long,0,,,,,
player,201609180den,clt,DorsPh00,pass_rating,,,,,,
player,201609180den,clt,DorsPh00,rush_att,0,,,,,
player,201609180den,clt,DorsPh00,rush_yds,0,,,,,
player,201609180den,clt,DorsPh00,rush_td,0,,,,,
player,201609180den,clt,DorsPh00,rush_long,0,,,,,
player,201609180den,clt,DorsPh00,targets,5,,,,,
player,201609180den,clt,DorsPh00,rec,1,,,,,
player,201609180den,clt,DorsPh00,rec_yds,30,,,,,
player,201609180den,clt,DorsPh00,rec_td,0,,,,,
player,201609180den,clt,DorsPh00,rec_long,30,,,,,
player,201609180den,clt,DorsPh00,fumbles,0,,,,,
player,201609180den,clt,DorsPh00,fumbles_lost,0,,,,,
player,201609180den,clt,AlleDw00,pass_cmp,0,,,,,
player,201609180den,clt,AlleDw00,pass_att,0,,,,,
player,201609180den,clt,AlleDw00,pass_yds,0,,,,,
player,201609180den,clt,AlleDw00,pass_td,0,,,,,
player,201609180den,clt,AlleDw00,pass_int,0,,,,,
player,201609180den,clt,AlleDw00,pass_sacked,0,,,,,
player,201609180den,clt,AlleDw00,pass_sacked_yds,0,,,,,
player,201609180den,clt,AlleDw00,pass_long,0,,,,,
player,201609180den,clt,AlleDw00,pass_rating,,,,,,
player,201609180den,clt,AlleDw00,rush_att,0,,,,,
player,201609180den,clt,AlleDw00,rush_yds,0,,,,,
player,201609180den,clt,AlleDw00,rush_td,0,,,,,
player,201609180den,clt,AlleDw00,rush_long,0,,,,,
player,201609180den,clt,AlleDw00,targets,4,,,,,
player,201609180den,clt,AlleDw00,rec,2,,,,,
player,201609180den,clt,AlleDw00,rec_yds,25,,,,,
player,201609180den,clt,AlleDw00,rec_td,0,,,,,
player,201609180den,clt,AlleDw00,rec_long,13,,,,,
player,201609180den,clt,AlleDw00,fumbles,0,,,,,
player,201609180den,clt,AlleDw00,fumbles_lost,0,,,,,
player,201609180den,clt,MoncDo00,pass_cmp,0,,,,,
player,201609180den,clt,MoncDo00,pass_att,0,,,,,
player,201609180den,clt,MoncDo00,pass_yds,0,,,,,
player,201609180den,clt,MoncDo00,pass_td,0,,,,,
player,201609180den,clt,MoncDo00,pass_int,0,,,,,
player,201609180den,clt,MoncDo00,pass_sacked,0,,,,,
player,201609180den,clt,MoncDo00,pass_sacked_yds,0,,,,,
player,201609180den,clt,MoncDo00,pass_long,0,,,,,
player,201609180den,clt,MoncDo00,pass_rating,,,,,,
player,201609180den,clt,MoncDo00,rush_att,0,,,,,
player,201609180den,clt,MoncDo00,rush_yds,0,,,,,
player,201609180den,clt,MoncDo00,rush_td,0,,,,,
player,201609180den,clt,MoncDo00,rush_long,0,,,,,
player,201609180den,clt,MoncDo00,targets,3,,,,,
player,201609180den,clt,MoncDo00,rec,1,,,,,
player,201609180den,clt,MoncDo00,rec_yds,9,,,,,
player,201609180den,clt,MoncDo00,rec_td,0,,,,,
player,201609180den,clt,MoncDo00,rec_long,9,,,,,
player,201609180den,clt,MoncDo00,fumbles,0,,,,,
player,201609180den,clt,MoncDo00,fumbles_lost,0,,,,,
player,201609180den,clt,BrayQu00,pass_cmp,0,,,,,
player,201609180den,clt,BrayQu00,pass_att,0,,,,,
player,201609180den,clt,BrayQu00,pass_yds,0,,,,,
player,201609180den,clt,BrayQu00,pass_td,0,,,,,
player,201609180den,clt,BrayQu00,pass_int,0,,,,,
player,201609180den,clt,BrayQu00,pass_sacked,0,,,,,
player,201609180den,clt,BrayQu00,pass_sacked_yds,0,,,,,
player,201609180den,clt,BrayQu00,pass_long,0,,,,,
player,201609180den,clt,BrayQu00,pass_rating,,,,,,
player,201609180den,clt,BrayQu00,rush_att,0,,,,,
player,201609180den,clt,BrayQu00,rush_yds,0,,,,,
player,201609180den,clt,BrayQu00,rush_td,0,,,,,
player,201609180den,clt,BrayQu00,rush_long,0,,,,,
player,201609180den,clt,BrayQu00,targets,1,,,,,
player,201609180den,clt,BrayQu00,rec,1,,,,,
player,201609180den,clt,BrayQu00,rec_yds,7,,,,,
player,201609180den,clt,BrayQu00,rec_td,0,,,,,
player,201609180den,clt,BrayQu00,rec_long,7,,,,,
player,201609180den,clt,BrayQu00,fumbles,0,,,,,
player,201609180den,clt,BrayQu00,fumbles_lost,0,,,,,
player,201609180den,clt,RogeCh02,pass_cmp,0,,,,,
player,201609180den,clt,RogeCh02,pass_att,0,,,,,
player,201609180den,clt,RogeCh02,pass_yds,0,,,,,
player,201609180den,clt,RogeCh02,pass_td,0,,,,,
player,201609180den,clt,RogeCh02,pass_int,0,,,,,
player,201609180den,clt,RogeCh02,pass_sacked,0,,,,,
player,201609180den,clt,RogeCh02,pass_sacked_yds,0,,,,,
player,201609180den,clt,RogeCh02,pass_long,0,,,,,
player,201609180den,clt,RogeCh02,pass_rating,,,,,,
player,201609180den,clt,RogeCh02,rush_att,0,,,,,
player,201609180den,clt,RogeCh02,rush_yds,0,,,,,
player,201609180den,clt,RogeCh02,rush_td,0,,,,,
player,201609180den,clt,RogeCh02,rush_long,0,,,,,
player,201609180den,clt,RogeCh02,targets,1,,,,,
player,201609180den,clt,RogeCh02,rec,0,,,,,
player,201609180den,clt,RogeCh02,rec_yds,0,,,,,
player,201609180den,clt,RogeCh02,rec_td,0,,,,,
player,201609180den,clt,RogeCh02,rec_long,0,,,,,
player,201609180den,clt,RogeCh02,fumbles,0,,,,,
player,201609180den,clt,RogeCh02,fumbles_lost,0,,,,,
player,201609180den,den,SiemTr00,pass_cmp,22,,,,,
player,201609180den,den,SiemTr00,pass_att,33,,,,,
player,201609180den,den,SiemTr00,pass_yds,266,,,,,
player,201609180den,den,SiemTr00,pass_td,0,,,,,
player,201609180den,den,SiemTr00,pass_int,1,,,,,
player,201609180den,den,SiemTr00,pass_sacked,1,,,,,
player,201609180den,den,SiemTr00,pass_sacked_yds,0,,,,,
player,201609180den,den,SiemTr00,pass_long,44,,,,,
player,201609180den,den,SiemTr00,pass_rating,78.6,,,,,
player,201609180den,den,SiemTr00,rush_att,1,,,,,
player,201609180den,den,SiemTr00,rush_yds,7,,,,,
player,201609180den,den,SiemTr00,rush_td,0,,,,,
player,201609180den,den,SiemTr00,rush_long,7,,,,,
player,201609180den,den,SiemTr00,targets,0,,,,,
player,201609180den,den,SiemTr00,rec,0,,,,,
player,201609180den,den,SiemTr00,rec_yds,0,,,,,
player,201609180den,den,SiemTr00,rec_td,0,,,,,
player,201609180den,den,SiemTr00,rec_long,0,,,,,
player,201609180den,den,SiemTr00,fumbles,0,,,,,
player,201609180den,den,SiemTr00,fumbles_lost,0,,,,,
player,201609180den,den,AndeC.00,pass_cmp,0,,,,,
player,201609180den,den,AndeC.00,pass_att,0,,,,,
player,201609180den,den,AndeC.00,pass_yds,0,,,,,
player,201609180den,den,AndeC.00,pass_td,0,,,,,
player,201609180den,den,AndeC.00,pass_int,0,,,,,
player,201609180den,den,AndeC.00,pass_sacked,0,,,,,
player,201609180den,den,AndeC.00,pass_sacked_yds,0,,,,,
player,201609180den,den,AndeC.00,pass_long,0,,,,,
player,201609180den,den,AndeC.00,pass_rating,,,,,,
player,201609180den,den,AndeC.00,rush_att,20,,,,,
player,201609180den,den,AndeC.00,rush_yds,74,,,,,
player,201609180den,den,AndeC.00,rush_td,1,,,,,
player,201609180den,den,AndeC.00,rush_long,13,,,,,
player,201609180den,den,AndeC.00,targets,5,,,,,
player,201609180den,den,AndeC.00,rec,3,,,,,
player,201609180den,den,AndeC.00,rec_yds,19,,,,,
player,201609180den,den,AndeC.00,rec_td,0,,,,,
player,201609180den,den,AndeC.00,rec_long,11,,,,,
player,201609180den,den,AndeC.00,fumbles,0,,,,,
player,201609180den,den,AndeC.00,fumbles_lost,0,,,,,
player,201609180den,den,BookDe00,pass_cmp,0,,,,,
player,201609180den,den,BookDe00,pass_att,0,,,,,
player,201609180den,den,BookDe00,pass_yds,0,,,,,
player,201609180den,den,BookDe00,pass_td,0,,,,,
player,201609180den,den,BookDe00,pass_int,0,,,,,
player,201609180den,den,BookDe00,pass_sacked,0,,,,,
player,201609180den,den,BookDe00,pass_sacked_yds,0,,,,,
player,201609180den,den,BookDe00,pass_long,0,,,,,
player,201609180den,den,BookDe00,pass_rating,,,,,,
player,201609180den,den,BookDe00,rush_att,9,,,,,
player,201609180den,den,BookDe00,rush_yds,46,,,,,
player,201609180den,den,BookDe00,rush_td,0,,,,,
player,201609180den,den,BookDe00,rush_long,12,,,,,
player,201609180den,den,BookDe00,targets,1,,,,,
player,201609180den,den,BookDe00,rec,1,,,,,
player,201609180den,den,BookDe00,rec_yds,5,,,,,
player,201609180den,den,BookDe00,rec_td,0,,,,,
player,201609180den,den,BookDe00,rec_long,5,,,,,
player,201609180den,den,BookDe00,fumbles,0,,,,,
player,201609180den,den,BookDe00,fumbles_lost,0,,,,,
player,201609180den,den,BibbKa00,pass_cmp,0,,,,,
player,201609180den,den,BibbKa00,pass_att,0,,,,,
player,201609180den,den,BibbKa00,pass_yds,0,,,,,
player,201609180den,den,BibbKa00,pass_td,0,,,,,
player,201609180den,den,BibbKa00,pass_int,0,,,,,
player,201609180den,den,BibbKa00,pass_sacked,0,,,,,
player,201609180den,den,BibbKa00,pass_sacked_yds,0,,,,,
player,201609180den,den,BibbKa00,pass_long,0,,,,,
player,201609180den,den,BibbKa00,pass_rating,,,,,,
player,201609180den,den,BibbKa00,rush_att,1,,,,,
player,201609180den,den,BibbKa00,rush_yds,7,,,,,
player,201609180den,den,BibbKa00,rush_td,0,,,,,
player,201609180den,den,BibbKa00,rush_long,7,,,,,
player,201609180den,den,BibbKa00,targets,1,,,,,
player,201609180den,den,BibbKa00,rec,0,,,,,
player,201609180den,den,BibbKa00,rec_yds,0,,,,,
player,201609180den,den,BibbKa00,rec_td,0,,,,,
player,201609180den,den,BibbKa00,rec_long,0,,,,,
player,201609180den,den,BibbKa00,fumbles,0,,,,,
player,201609180den,den,BibbKa00,fumbles_lost,0,,,,,
player,201609180den,den,ThomDe03,pass_cmp,0,,,,,
player,201609180den,den,ThomDe03,pass_att,0,,,,,
player,201609180den,den,ThomDe03,pass_yds,0,,,,,
player,201609180den,den,ThomDe03,pass_td,0,,,,,
player,201609180den,den,ThomDe03,pass_int,0,,,,,
player,201609180den,den,ThomDe03,pass_sacked,0,,,,,
player,201609180den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201609180den,den,ThomDe03,pass_long,0,,,,,
player,201609180den,den,ThomDe03,pass_rating,,,,,,
player,201609180den,den,ThomDe03,rush_att,0,,,,,
player,201609180den,den,ThomDe03,rush_yds,0,,,,,
player,201609180den,den,ThomDe03,rush_td,0,,,,,
player,201609180den,den,ThomDe03,rush_long,0,,,,,
player,201609180den,den,ThomDe03,targets,7,,,,,
player,201609180den,den,ThomDe03,rec,5,,,,,
player,201609180den,den,ThomDe03,rec_yds,90,,,,,
player,201609180den,den,ThomDe03,rec_td,0,,,,,
player,201609180den,den,ThomDe03,rec_long,44,,,,,
player,201609180den,den,ThomDe03,fumbles,0,,,,,
player,201609180den,den,ThomDe03,fumbles_lost,0,,,,,
player,201609180den,den,GreeVi00,pass_cmp,0,,,,,
player,201609180den,den,GreeVi00,pass_att,0,,,,,
player,201609180den,den,GreeVi00,pass_yds,0,,,,,
player,201609180den,den,GreeVi00,pass_td,0,,,,,
player,201609180den,den,GreeVi00,pass_int,0,,,,,
player,201609180den,den,GreeVi00,pass_sacked,0,,,,,
player,201609180den,den,GreeVi00,pass_sacked_yds,0,,,,,
player,201609180den,den,GreeVi00,pass_long,0,,,,,
player,201609180den,den,GreeVi00,pass_rating,,,,,,
player,201609180den,den,GreeVi00,rush_att,0,,,,,
player,201609180den,den,GreeVi00,rush_yds,0,,,,,
player,201609180den,den,GreeVi00,rush_td,0,,,,,
player,201609180den,den,GreeVi00,rush_long,0,,,,,
player,201609180den,den,GreeVi00,targets,3,,,,,
player,201609180den,den,GreeVi00,rec,3,,,,,
player,201609180den,den,GreeVi00,rec_yds,46,,,,,
player,201609180den,den,GreeVi00,rec_td,0,,,,,
player,201609180den,den,GreeVi00,rec_long,18,,,,,
player,201609180den,den,GreeVi00,fumbles,0,,,,,
player,201609180den,den,GreeVi00,fumbles_lost,0,,,,,
player,201609180den,den,SandEm00,pass_cmp,0,,,,,
player,201609180den,den,SandEm00,pass_att,0,,,,,
player,201609180den,den,SandEm00,pass_yds,0,,,,,
player,201609180den,den,SandEm00,pass_td,0,,,,,
player,201609180den,den,SandEm00,pass_int,0,,,,,
player,201609180den,den,SandEm00,pass_sacked,0,,,,,
player,201609180den,den,SandEm00,pass_sacked_yds,0,,,,,
player,201609180den,den,SandEm00,pass_long,0,,,,,
player,201609180den,den,SandEm00,pass_rating,,,,,,
player,201609180den,den,SandEm00,rush_att,0,,,,,
player,201609180den,den,SandEm00,rush_yds,0,,,,,
player,201609180den,den,SandEm00,rush_td,0,,,,,
player,201609180den,den,SandEm00,rush_long,0,,,,,
player,201609180den,den,SandEm00,targets,8,,,,,
player,201609180den,den,SandEm00,rec,3,,,,,
player,201609180den,den,SandEm00,rec_yds,39,,,,,
player,201609180den,den,SandEm00,rec_td,0,,,,,
player,201609180den,den,SandEm00,rec_long,19,,,,,
player,201609180den,den,SandEm00,fumbles,0,,,,,
player,201609180den,den,SandEm00,fumbles_lost,0,,,,,
player,201609180den,den,NorwJo00,pass_cmp,0,,,,,
player,201609180den,den,NorwJo00,pass_att,0,,,,,
player,201609180den,den,NorwJo00,pass_yds,0,,,,,
player,201609180den,den,NorwJo00,pass_td,0,,,,,
player,201609180den,den,NorwJo00,pass_int,0,,,,,
player,201609180den,den,NorwJo00,pass_sacked,0,,,,,
player,201609180den,den,NorwJo00,pass_sacked_yds,0,,,,,
player,201609180den,den,NorwJo00,pass_long,0,,,,,
player,201609180den,den,NorwJo00,pass_rating,,,,,,
player,201609180den,den,NorwJo00,rush_att,0,,,,,
player,201609180den,den,NorwJo00,rush_yds,0,,,,,
player,201609180den,den,NorwJo00,rush_td,0,,,,,
player,201609180den,den,NorwJo00,rush_long,0,,,,,
player,201609180den,den,NorwJo00,targets,4,,,,,
player,201609180den,den,NorwJo00,rec,3,,,,,
player,201609180den,den,NorwJo00,rec_yds,24,,,,,
player,201609180den,den,NorwJo00,rec_td,0,,,,,
player,201609180den,den,NorwJo00,rec_long,9,,,,,
player,201609180den,den,NorwJo00,fumbles,0,,,,,
player,201609180den,den,NorwJo00,fumbles_lost,0,,,,,
player,201609180den,den,TaylJo01,pass_cmp,0,,,,,
player,201609180den,den,TaylJo01,pass_att,0,,,,,
player,201609180den,den,TaylJo01,pass_yds,0,,,,,
player,201609180den,den,TaylJo01,pass_td,0,,,,,
player,201609180den,den,TaylJo01,pass_int,0,,,,,
player,201609180den,den,TaylJo01,pass_sacked,0,,,,,
player,201609180den,den,TaylJo01,pass_sacked_yds,0,,,,,
player,201609180den,den,TaylJo01,pass_long,0,,,,,
player,201609180den,den,TaylJo01,pass_rating,,,,,,
player,201609180den,den,TaylJo01,rush_att,0,,,,,
player,201609180den,den,TaylJo01,rush_yds,0,,,,,
player,201609180den,den,TaylJo01,rush_td,0,,,,,
player,201609180den,den,TaylJo01,rush_long,0,,,,,
player,201609180den,den,TaylJo01,targets,1,,,,,
player,201609180den,den,TaylJo01,rec,1,,,,,
player,201609180den,den,TaylJo01,rec_yds,20,,,,,
player,201609180den,den,TaylJo01,rec_td,0,,,,,
player,201609180den,den,TaylJo01,rec_long,20,,,,,
player,201609180den,den,TaylJo01,fumbles,0,,,,,
player,201609180den,den,TaylJo01,fumbles_lost,0,,,,,
player,201609180den,den,LatiCo00,pass_cmp,0,,,,,
player,201609180den,den,LatiCo00,pass_att,0,,,,,
player,201609180den,den,LatiCo00,pass_yds,0,,,,,
player,201609180den,den,LatiCo00,pass_td,0,,,,,
player,201609180den,den,LatiCo00,pass_int,0,,,,,
player,201609180den,den,LatiCo00,pass_sacked,0,,,,,
player,201609180den,den,LatiCo00,pass_sacked_yds,0,,,,,
player,201609180den,den,LatiCo00,pass_long,0,,,,,
player,201609180den,den,LatiCo00,pass_rating,,,,,,
player,201609180den,den,LatiCo00,rush_att,0,,,,,
player,201609180den,den,LatiCo00,rush_yds,0,,,,,
player,201609180den,den,LatiCo00,rush_td,0,,,,,
player,201609180den,den,LatiCo00,rush_long,0,,,,,
player,201609180den,den,LatiCo00,targets,2,,,,,
player,201609180den,den,LatiCo00,rec,2,,,,,
player,201609180den,den,LatiCo00,rec_yds,12,,,,,
player,201609180den,den,LatiCo00,rec_td,0,,,,,
player,201609180den,den,LatiCo00,rec_long,8,,,,,
player,201609180den,den,LatiCo00,fumbles,0,,,,,
player,201609180den,den,LatiCo00,fumbles_lost,0,,,,,
player,201609180den,den,JanoAn00,pass_cmp,0,,,,,
player,201609180den,den,JanoAn00,pass_att,0,,,,,
player,201609180den,den,JanoAn00,pass_yds,0,,,,,
player,201609180den,den,JanoAn00,pass_td,0,,,,,
player,201609180den,den,JanoAn00,pass_int,0,,,,,
player,201609180den,den,JanoAn00,pass_sacked,0,,,,,
player,201609180den,den,JanoAn00,pass_sacked_yds,0,,,,,
player,201609180den,den,JanoAn00,pass_long,0,,,,,
player,201609180den,den,JanoAn00,pass_rating,,,,,,
player,201609180den,den,JanoAn00,rush_att,0,,,,,
player,201609180den,den,JanoAn00,rush_yds,0,,,,,
player,201609180den,den,JanoAn00,rush_td,0,,,,,
player,201609180den,den,JanoAn00,rush_long,0,,,,,
player,201609180den,den,JanoAn00,targets,1,,,,,
player,201609180den,den,JanoAn00,rec,1,,,,,
player,201609180den,den,JanoAn00,rec_yds,11,,,,,
player,201609180den,den,JanoAn00,rec_td,0,,,,,
player,201609180den,den,JanoAn00,rec_long,11,,,,,
player,201609180den,den,JanoAn00,fumbles,0,,,,,
player,201609180den,den,JanoAn00,fumbles_lost,0,,,,,
player,201609180den,clt,ButlDa99,def_int,1,,,,,
player,201609180den,clt,ButlDa99,def_int_yds,19,,,,,
player,201609180den,clt,ButlDa99,def_int_td,0,,,,,
player,201609180den,clt,ButlDa99,def_int_long,19,,,,,
player,201609180den,clt,ButlDa99,pass_defended,1,,,,,
player,201609180den,clt,ButlDa99,sacks,0.0,,,,,
player,201609180den,clt,ButlDa99,tackles_combined,1,,,,,
player,201609180den,clt,ButlDa99,tackles_solo,1,,,,,
player,201609180den,clt,ButlDa99,tackles_assists,0,,,,,
player,201609180den,clt,ButlDa99,tackles_loss,0,,,,,
player,201609180den,clt,ButlDa99,qb_hits,0,,,,,
player,201609180den,clt,ButlDa99,fumbles_rec,0,,,,,
player,201609180den,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201609180den,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201609180den,clt,ButlDa99,fumbles_forced,0,,,,,
