game,2016,12,20161127,201611270den,kan,"Kansas City Chiefs",30,den,"Denver Broncos",27
player,201611270den,kan,DaviKn00,rush_att,3,,,,,
player,201611270den,kan,DaviKn00,rush_yds,6,,,,,
player,201611270den,kan,DaviKn00,rush_td,0,,,,,
player,201611270den,kan,DaviKn00,rush_long,3,,,,,
player,201611270den,kan,DaviKn00,targets,0,,,,,
player,201611270den,kan,DaviKn00,rec,0,,,,,
player,201611270den,kan,DaviKn00,rec_yds,0,,,,,
player,201611270den,kan,DaviKn00,rec_td,0,,,,,
player,201611270den,kan,DaviKn00,rec_long,0,,,,,
player,201611270den,kan,DaviKn00,fumbles,0,,,,,
player,201611270den,kan,DaviKn00,fumbles_lost,0,,,,,
player,201611270den,kan,HillTy00,pass_cmp,0,,,,,
player,201611270den,kan,HillTy00,pass_att,0,,,,,
player,201611270den,kan,HillTy00,pass_yds,0,,,,,
player,201611270den,kan,HillTy00,pass_td,0,,,,,
player,201611270den,kan,HillTy00,pass_int,0,,,,,
player,201611270den,kan,HillTy00,pass_sacked,0,,,,,
player,201611270den,kan,HillTy00,pass_sacked_yds,0,,,,,
player,201611270den,kan,HillTy00,pass_long,0,,,,,
player,201611270den,kan,HillTy00,pass_rating,,,,,,
player,201611270den,kan,HillTy00,rush_att,1,,,,,
player,201611270den,kan,HillTy00,rush_yds,3,,,,,
player,201611270den,kan,HillTy00,rush_td,1,,,,,
player,201611270den,kan,HillTy00,rush_long,3,,,,,
player,201611270den,kan,HillTy00,targets,10,,,,,
player,201611270den,kan,HillTy00,rec,9,,,,,
player,201611270den,kan,HillTy00,rec_yds,52,,,,,
player,201611270den,kan,HillTy00,rec_td,1,,,,,
player,201611270den,kan,HillTy00,rec_long,11,,,,,
player,201611270den,kan,HillTy00,fumbles,0,,,,,
player,201611270den,kan,HillTy00,fumbles_lost,0,,,,,
player,201611270den,kan,KelcTr00,pass_cmp,0,,,,,
player,201611270den,kan,KelcTr00,pass_att,0,,,,,
player,201611270den,kan,KelcTr00,pass_yds,0,,,,,
player,201611270den,kan,KelcTr00,pass_td,0,,,,,
player,201611270den,kan,KelcTr00,pass_int,0,,,,,
player,201611270den,kan,KelcTr00,pass_sacked,0,,,,,
player,201611270den,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201611270den,kan,KelcTr00,pass_long,0,,,,,
player,201611270den,kan,KelcTr00,pass_rating,,,,,,
player,201611270den,kan,KelcTr00,rush_att,0,,,,,
player,201611270den,kan,KelcTr00,rush_yds,0,,,,,
player,201611270den,kan,KelcTr00,rush_td,0,,,,,
player,201611270den,kan,KelcTr00,rush_long,0,,,,,
player,201611270den,kan,KelcTr00,targets,15,,,,,
player,201611270den,kan,KelcTr00,rec,8,,,,,
player,201611270den,kan,KelcTr00,rec_yds,101,,,,,
player,201611270den,kan,KelcTr00,rec_td,0,,,,,
player,201611270den,kan,KelcTr00,rec_long,21,,,,,
player,201611270den,kan,KelcTr00,fumbles,0,,,,,
player,201611270den,kan,KelcTr00,fumbles_lost,0,,,,,
player,201611270den,kan,ConlCh00,pass_cmp,0,,,,,
player,201611270den,kan,ConlCh00,pass_att,0,,,,,
player,201611270den,kan,ConlCh00,pass_yds,0,,,,,
player,201611270den,kan,ConlCh00,pass_td,0,,,,,
player,201611270den,kan,ConlCh00,pass_int,0,,,,,
player,201611270den,kan,ConlCh00,pass_sacked,0,,,,,
player,201611270den,kan,ConlCh00,pass_sacked_yds,0,,,,,
player,201611270den,kan,ConlCh00,pass_long,0,,,,,
player,201611270den,kan,ConlCh00,pass_rating,,,,,,
player,201611270den,kan,ConlCh00,rush_att,0,,,,,
player,201611270den,kan,ConlCh00,rush_yds,0,,,,,
player,201611270den,kan,ConlCh00,rush_td,0,,,,,
player,201611270den,kan,ConlCh00,rush_long,0,,,,,
player,201611270den,kan,ConlCh00,targets,4,,,,,
player,201611270den,kan,ConlCh00,rec,3,,,,,
player,201611270den,kan,ConlCh00,rec_yds,26,,,,,
player,201611270den,kan,ConlCh00,rec_td,0,,,,,
player,201611270den,kan,ConlCh00,rec_long,13,,,,,
player,201611270den,kan,ConlCh00,fumbles,0,,,,,
player,201611270den,kan,ConlCh00,fumbles_lost,0,,,,,
player,201611270den,kan,WilsAl02,pass_cmp,0,,,,,
player,201611270den,kan,WilsAl02,pass_att,0,,,,,
player,201611270den,kan,WilsAl02,pass_yds,0,,,,,
player,201611270den,kan,WilsAl02,pass_td,0,,,,,
player,201611270den,kan,WilsAl02,pass_int,0,,,,,
player,201611270den,kan,WilsAl02,pass_sacked,0,,,,,
player,201611270den,kan,WilsAl02,pass_sacked_yds,0,,,,,
player,201611270den,kan,WilsAl02,pass_long,0,,,,,
player,201611270den,kan,WilsAl02,pass_rating,,,,,,
player,201611270den,kan,WilsAl02,rush_att,0,,,,,
player,201611270den,kan,WilsAl02,rush_yds,0,,,,,
player,201611270den,kan,WilsAl02,rush_td,0,,,,,
player,201611270den,kan,WilsAl02,rush_long,0,,,,,
player,201611270den,kan,WilsAl02,targets,6,,,,,
player,201611270den,kan,WilsAl02,rec,2,,,,,
player,201611270den,kan,WilsAl02,rec_yds,6,,,,,
player,201611270den,kan,WilsAl02,rec_td,0,,,,,
player,201611270den,kan,WilsAl02,rec_long,4,,,,,
player,201611270den,kan,WilsAl02,fumbles,0,,,,,
player,201611270den,kan,WilsAl02,fumbles_lost,0,,,,,
player,201611270den,kan,ThomDe05,pass_cmp,0,,,,,
player,201611270den,kan,ThomDe05,pass_att,0,,,,,
player,201611270den,kan,ThomDe05,pass_yds,0,,,,,
player,201611270den,kan,ThomDe05,pass_td,0,,,,,
player,201611270den,kan,ThomDe05,pass_int,0,,,,,
player,201611270den,kan,ThomDe05,pass_sacked,0,,,,,
player,201611270den,kan,ThomDe05,pass_sacked_yds,0,,,,,
player,201611270den,kan,ThomDe05,pass_long,0,,,,,
player,201611270den,kan,ThomDe05,pass_rating,,,,,,
player,201611270den,kan,ThomDe05,rush_att,0,,,,,
player,201611270den,kan,ThomDe05,rush_yds,0,,,,,
player,201611270den,kan,ThomDe05,rush_td,0,,,,,
player,201611270den,kan,ThomDe05,rush_long,0,,,,,
player,201611270den,kan,ThomDe05,targets,1,,,,,
player,201611270den,kan,ThomDe05,rec,1,,,,,
player,201611270den,kan,ThomDe05,rec_yds,4,,,,,
player,201611270den,kan,ThomDe05,rec_td,0,,,,,
player,201611270den,kan,ThomDe05,rec_long,4,,,,,
player,201611270den,kan,ThomDe05,fumbles,0,,,,,
player,201611270den,kan,ThomDe05,fumbles_lost,0,,,,,
player,201611270den,kan,HarrDe03,pass_cmp,0,,,,,
player,201611270den,kan,HarrDe03,pass_att,0,,,,,
player,201611270den,kan,HarrDe03,pass_yds,0,,,,,
player,201611270den,kan,HarrDe03,pass_td,0,,,,,
player,201611270den,kan,HarrDe03,pass_int,0,,,,,
player,201611270den,kan,HarrDe03,pass_sacked,0,,,,,
player,201611270den,kan,HarrDe03,pass_sacked_yds,0,,,,,
player,201611270den,kan,HarrDe03,pass_long,0,,,,,
player,201611270den,kan,HarrDe03,pass_rating,,,,,,
player,201611270den,kan,HarrDe03,rush_att,0,,,,,
player,201611270den,kan,HarrDe03,rush_yds,0,,,,,
player,201611270den,kan,HarrDe03,rush_td,0,,,,,
player,201611270den,kan,HarrDe03,rush_long,0,,,,,
player,201611270den,kan,HarrDe03,targets,1,,,,,
player,201611270den,kan,HarrDe03,rec,0,,,,,
player,201611270den,kan,HarrDe03,rec_yds,0,,,,,
player,201611270den,kan,HarrDe03,rec_td,0,,,,,
player,201611270den,kan,HarrDe03,rec_long,0,,,,,
player,201611270den,kan,HarrDe03,fumbles,0,,,,,
player,201611270den,kan,HarrDe03,fumbles_lost,0,,,,,
player,201611270den,kan,O'ShJa00,pass_cmp,0,,,,,
player,201611270den,kan,O'ShJa00,pass_att,0,,,,,
player,201611270den,kan,O'ShJa00,pass_yds,0,,,,,
player,201611270den,kan,O'ShJa00,pass_td,0,,,,,
player,201611270den,kan,O'ShJa00,pass_int,0,,,,,
player,201611270den,kan,O'ShJa00,pass_sacked,0,,,,,
player,201611270den,kan,O'ShJa00,pass_sacked_yds,0,,,,,
player,201611270den,kan,O'ShJa00,pass_long,0,,,,,
player,201611270den,kan,O'ShJa00,pass_rating,,,,,,
player,201611270den,kan,O'ShJa00,rush_att,0,,,,,
player,201611270den,kan,O'ShJa00,rush_yds,0,,,,,
player,201611270den,kan,O'ShJa00,rush_td,0,,,,,
player,201611270den,kan,O'ShJa00,rush_long,0,,,,,
player,201611270den,kan,O'ShJa00,targets,1,,,,,
player,201611270den,kan,O'ShJa00,rec,1,,,,,
player,201611270den,kan,O'ShJa00,rec_yds,-1,,,,,
player,201611270den,kan,O'ShJa00,rec_td,0,,,,,
player,201611270den,kan,O'ShJa00,rec_long,-1,,,,,
player,201611270den,kan,O'ShJa00,fumbles,0,,,,,
player,201611270den,kan,O'ShJa00,fumbles_lost,0,,,,,
player,201611270den,den,SiemTr00,pass_cmp,20,,,,,
player,201611270den,den,SiemTr00,pass_att,34,,,,,
player,201611270den,den,SiemTr00,pass_yds,368,,,,,
player,201611270den,den,SiemTr00,pass_td,3,,,,,
player,201611270den,den,SiemTr00,pass_int,0,,,,,
player,201611270den,den,SiemTr00,pass_sacked,5,,,,,
player,201611270den,den,SiemTr00,pass_sacked_yds,28,,,,,
player,201611270den,den,SiemTr00,pass_long,76,,,,,
player,201611270den,den,SiemTr00,pass_rating,125.6,,,,,
player,201611270den,den,SiemTr00,rush_att,5,,,,,
player,201611270den,den,SiemTr00,rush_yds,23,,,,,
player,201611270den,den,SiemTr00,rush_td,0,,,,,
player,201611270den,den,SiemTr00,rush_long,14,,,,,
player,201611270den,den,SiemTr00,targets,0,,,,,
player,201611270den,den,SiemTr00,rec,0,,,,,
player,201611270den,den,SiemTr00,rec_yds,0,,,,,
player,201611270den,den,SiemTr00,rec_td,0,,,,,
player,201611270den,den,SiemTr00,rec_long,0,,,,,
player,201611270den,den,SiemTr00,fumbles,1,,,,,
player,201611270den,den,SiemTr00,fumbles_lost,0,,,,,
player,201611270den,den,BookDe00,pass_cmp,0,,,,,
player,201611270den,den,BookDe00,pass_att,0,,,,,
player,201611270den,den,BookDe00,pass_yds,0,,,,,
player,201611270den,den,BookDe00,pass_td,0,,,,,
player,201611270den,den,BookDe00,pass_int,0,,,,,
player,201611270den,den,BookDe00,pass_sacked,0,,,,,
player,201611270den,den,BookDe00,pass_sacked_yds,0,,,,,
player,201611270den,den,BookDe00,pass_long,0,,,,,
player,201611270den,den,BookDe00,pass_rating,,,,,,
player,201611270den,den,BookDe00,rush_att,24,,,,,
player,201611270den,den,BookDe00,rush_yds,79,,,,,
player,201611270den,den,BookDe00,rush_td,0,,,,,
player,201611270den,den,BookDe00,rush_long,13,,,,,
player,201611270den,den,BookDe00,targets,2,,,,,
player,201611270den,den,BookDe00,rec,1,,,,,
player,201611270den,den,BookDe00,rec_yds,22,,,,,
player,201611270den,den,BookDe00,rec_td,0,,,,,
player,201611270den,den,BookDe00,rec_long,22,,,,,
player,201611270den,den,BookDe00,fumbles,0,,,,,
player,201611270den,den,BookDe00,fumbles_lost,0,,,,,
player,201611270den,den,BibbKa00,pass_cmp,0,,,,,
player,201611270den,den,BibbKa00,pass_att,0,,,,,
player,201611270den,den,BibbKa00,pass_yds,0,,,,,
player,201611270den,den,BibbKa00,pass_td,0,,,,,
player,201611270den,den,BibbKa00,pass_int,0,,,,,
player,201611270den,den,BibbKa00,pass_sacked,0,,,,,
player,201611270den,den,BibbKa00,pass_sacked_yds,0,,,,,
player,201611270den,den,BibbKa00,pass_long,0,,,,,
player,201611270den,den,BibbKa00,pass_rating,,,,,,
player,201611270den,den,BibbKa00,rush_att,9,,,,,
player,201611270den,den,BibbKa00,rush_yds,22,,,,,
player,201611270den,den,BibbKa00,rush_td,0,,,,,
player,201611270den,den,BibbKa00,rush_long,8,,,,,
player,201611270den,den,BibbKa00,targets,0,,,,,
player,201611270den,den,BibbKa00,rec,0,,,,,
player,201611270den,den,BibbKa00,rec_yds,0,,,,,
player,201611270den,den,BibbKa00,rec_td,0,,,,,
player,201611270den,den,BibbKa00,rec_long,0,,,,,
player,201611270den,den,BibbKa00,fumbles,0,,,,,
player,201611270den,den,BibbKa00,fumbles_lost,0,,,,,
player,201611270den,den,SandEm00,pass_cmp,0,,,,,
player,201611270den,den,SandEm00,pass_att,0,,,,,
player,201611270den,den,SandEm00,pass_yds,0,,,,,
player,201611270den,den,SandEm00,pass_td,0,,,,,
player,201611270den,den,SandEm00,pass_int,0,,,,,
player,201611270den,den,SandEm00,pass_sacked,0,,,,,
player,201611270den,den,SandEm00,pass_sacked_yds,0,,,,,
player,201611270den,den,SandEm00,pass_long,0,,,,,
player,201611270den,den,SandEm00,pass_rating,,,,,,
player,201611270den,den,SandEm00,rush_att,0,,,,,
player,201611270den,den,SandEm00,rush_yds,0,,,,,
player,201611270den,den,SandEm00,rush_td,0,,,,,
player,201611270den,den,SandEm00,rush_long,0,,,,,
player,201611270den,den,SandEm00,targets,10,,,,,
player,201611270den,den,SandEm00,rec,7,,,,,
player,201611270den,den,SandEm00,rec_yds,162,,,,,
player,201611270den,den,SandEm00,rec_td,1,,,,,
player,201611270den,den,SandEm00,rec_long,64,,,,,
player,201611270den,den,SandEm00,fumbles,0,,,,,
player,201611270den,den,SandEm00,fumbles_lost,0,,,,,
player,201611270den,den,FowlBe00,pass_cmp,0,,,,,
player,201611270den,den,FowlBe00,pass_att,0,,,,,
player,201611270den,den,FowlBe00,pass_yds,0,,,,,
player,201611270den,den,FowlBe00,pass_td,0,,,,,
player,201611270den,den,FowlBe00,pass_int,0,,,,,
player,201611270den,den,FowlBe00,pass_sacked,0,,,,,
player,201611270den,den,FowlBe00,pass_sacked_yds,0,,,,,
player,201611270den,den,FowlBe00,pass_long,0,,,,,
player,201611270den,den,FowlBe00,pass_rating,,,,,,
player,201611270den,den,FowlBe00,rush_att,0,,,,,
player,201611270den,den,FowlBe00,rush_yds,0,,,,,
player,201611270den,den,FowlBe00,rush_td,0,,,,,
player,201611270den,den,FowlBe00,rush_long,0,,,,,
player,201611270den,den,FowlBe00,targets,2,,,,,
player,201611270den,den,FowlBe00,rec,1,,,,,
player,201611270den,den,FowlBe00,rec_yds,76,,,,,
player,201611270den,den,FowlBe00,rec_td,1,,,,,
player,201611270den,den,FowlBe00,rec_long,76,,,,,
player,201611270den,den,FowlBe00,fumbles,0,,,,,
player,201611270den,den,FowlBe00,fumbles_lost,0,,,,,
player,201611270den,den,ThomDe03,pass_cmp,0,,,,,
player,201611270den,den,ThomDe03,pass_att,0,,,,,
player,201611270den,den,ThomDe03,pass_yds,0,,,,,
player,201611270den,den,ThomDe03,pass_td,0,,,,,
player,201611270den,den,ThomDe03,pass_int,0,,,,,
player,201611270den,den,ThomDe03,pass_sacked,0,,,,,
player,201611270den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201611270den,den,ThomDe03,pass_long,0,,,,,
player,201611270den,den,ThomDe03,pass_rating,,,,,,
player,201611270den,den,ThomDe03,rush_att,0,,,,,
player,201611270den,den,ThomDe03,rush_yds,0,,,,,
player,201611270den,den,ThomDe03,rush_td,0,,,,,
player,201611270den,den,ThomDe03,rush_long,0,,,,,
player,201611270den,den,ThomDe03,targets,8,,,,,
player,201611270den,den,ThomDe03,rec,5,,,,,
player,201611270den,den,ThomDe03,rec_yds,60,,,,,
player,201611270den,den,ThomDe03,rec_td,0,,,,,
player,201611270den,den,ThomDe03,rec_long,24,,,,,
player,201611270den,den,ThomDe03,fumbles,0,,,,,
player,201611270den,den,ThomDe03,fumbles_lost,0,,,,,
player,201611270den,den,DerbA.00,pass_cmp,0,,,,,
player,201611270den,den,DerbA.00,pass_att,0,,,,,
player,201611270den,den,DerbA.00,pass_yds,0,,,,,
player,201611270den,den,DerbA.00,pass_td,0,,,,,
player,201611270den,den,DerbA.00,pass_int,0,,,,,
player,201611270den,den,DerbA.00,pass_sacked,0,,,,,
player,201611270den,den,DerbA.00,pass_sacked_yds,0,,,,,
player,201611270den,den,DerbA.00,pass_long,0,,,,,
player,201611270den,den,DerbA.00,pass_rating,,,,,,
player,201611270den,den,DerbA.00,rush_att,0,,,,,
player,201611270den,den,DerbA.00,rush_yds,0,,,,,
player,201611270den,den,DerbA.00,rush_td,0,,,,,
player,201611270den,den,DerbA.00,rush_long,0,,,,,
player,201611270den,den,DerbA.00,targets,4,,,,,
player,201611270den,den,DerbA.00,rec,4,,,,,
player,201611270den,den,DerbA.00,rec_yds,43,,,,,
player,201611270den,den,DerbA.00,rec_td,0,,,,,
player,201611270den,den,DerbA.00,rec_long,13,,,,,
player,201611270den,den,DerbA.00,fumbles,0,,,,,
player,201611270den,den,DerbA.00,fumbles_lost,0,,,,,
player,201611270den,den,TaylJo01,pass_cmp,0,,,,,
player,201611270den,den,TaylJo01,pass_att,0,,,,,
player,201611270den,den,TaylJo01,pass_yds,0,,,,,
player,201611270den,den,TaylJo01,pass_td,0,,,,,
player,201611270den,den,TaylJo01,pass_int,0,,,,,
player,201611270den,den,TaylJo01,pass_sacked,0,,,,,
player,201611270den,den,TaylJo01,pass_sacked_yds,0,,,,,
player,201611270den,den,TaylJo01,pass_long,0,,,,,
player,201611270den,den,TaylJo01,pass_rating,,,,,,
player,201611270den,den,TaylJo01,rush_att,0,,,,,
player,201611270den,den,TaylJo01,rush_yds,0,,,,,
player,201611270den,den,TaylJo01,rush_td,0,,,,,
player,201611270den,den,TaylJo01,rush_long,0,,,,,
player,201611270den,den,TaylJo01,targets,4,,,,,
player,201611270den,den,TaylJo01,rec,1,,,,,
player,201611270den,den,TaylJo01,rec_yds,6,,,,,
player,201611270den,den,TaylJo01,rec_td,1,,,,,
player,201611270den,den,TaylJo01,rec_long,6,,,,,
player,201611270den,den,TaylJo01,fumbles,0,,,,,
player,201611270den,den,TaylJo01,fumbles_lost,0,,,,,
player,201611270den,den,NorwJo00,pass_cmp,0,,,,,
player,201611270den,den,NorwJo00,pass_att,0,,,,,
player,201611270den,den,NorwJo00,pass_yds,0,,,,,
player,201611270den,den,NorwJo00,pass_td,0,,,,,
player,201611270den,den,NorwJo00,pass_int,0,,,,,
player,201611270den,den,NorwJo00,pass_sacked,0,,,,,
player,201611270den,den,NorwJo00,pass_sacked_yds,0,,,,,
player,201611270den,den,NorwJo00,pass_long,0,,,,,
player,201611270den,den,NorwJo00,pass_rating,,,,,,
player,201611270den,den,NorwJo00,rush_att,0,,,,,
player,201611270den,den,NorwJo00,rush_yds,0,,,,,
player,201611270den,den,NorwJo00,rush_td,0,,,,,
player,201611270den,den,NorwJo00,rush_long,0,,,,,
player,201611270den,den,NorwJo00,targets,1,,,,,
player,201611270den,den,NorwJo00,rec,0,,,,,
player,201611270den,den,NorwJo00,rec_yds,0,,,,,
player,201611270den,den,NorwJo00,rec_td,0,,,,,
player,201611270den,den,NorwJo00,rec_long,0,,,,,
player,201611270den,den,NorwJo00,fumbles,2,,,,,
player,201611270den,den,NorwJo00,fumbles_lost,1,,,,,
player,201611270den,den,JanoAn00,pass_cmp,0,,,,,
player,201611270den,den,JanoAn00,pass_att,0,,,,,
player,201611270den,den,JanoAn00,pass_yds,0,,,,,
player,201611270den,den,JanoAn00,pass_td,0,,,,,
player,201611270den,den,JanoAn00,pass_int,0,,,,,
player,201611270den,den,JanoAn00,pass_sacked,0,,,,,
player,201611270den,den,JanoAn00,pass_sacked_yds,0,,,,,
player,201611270den,den,JanoAn00,pass_long,0,,,,,
player,201611270den,den,JanoAn00,pass_rating,,,,,,
player,201611270den,den,JanoAn00,rush_att,0,,,,,
player,201611270den,den,JanoAn00,rush_yds,0,,,,,
player,201611270den,den,JanoAn00,rush_td,0,,,,,
player,201611270den,den,JanoAn00,rush_long,0,,,,,
player,201611270den,den,JanoAn00,targets,1,,,,,
player,201611270den,den,JanoAn00,rec,1,,,,,
player,201611270den,den,JanoAn00,rec_yds,-1,,,,,
player,201611270den,den,JanoAn00,rec_td,0,,,,,
player,201611270den,den,JanoAn00,rec_long,-1,,,,,
player,201611270den,den,JanoAn00,fumbles,0,,,,,
player,201611270den,den,JanoAn00,fumbles_lost,0,,,,,
player,201611270den,kan,HousJu00,def_int,0,,,,,
player,201611270den,kan,HousJu00,def_int_yds,0,,,,,
player,201611270den,kan,HousJu00,def_int_td,0,,,,,
player,201611270den,kan,HousJu00,def_int_long,0,,,,,
player,201611270den,kan,HousJu00,pass_defended,1,,,,,
player,201611270den,kan,HousJu00,sacks,3.0,,,,,
player,201611270den,kan,HousJu00,tackles_combined,10,,,,,
player,201611270den,kan,HousJu00,tackles_solo,10,,,,,
player,201611270den,kan,HousJu00,tackles_assists,0,,,,,
player,201611270den,kan,HousJu00,tackles_loss,4,,,,,
player,201611270den,kan,HousJu00,qb_hits,3,,,,,
player,201611270den,kan,HousJu00,fumbles_rec,0,,,,,
player,201611270den,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201611270den,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201611270den,kan,HousJu00,fumbles_forced,1,,,,,
player,201611270den,kan,HaliTa20,def_int,0,,,,,
player,201611270den,kan,HaliTa20,def_int_yds,0,,,,,
player,201611270den,kan,HaliTa20,def_int_td,0,,,,,
player,201611270den,kan,HaliTa20,def_int_long,0,,,,,
player,201611270den,kan,HaliTa20,pass_defended,0,,,,,
player,201611270den,kan,HaliTa20,sacks,1.0,,,,,
player,201611270den,kan,HaliTa20,tackles_combined,5,,,,,
player,201611270den,kan,HaliTa20,tackles_solo,5,,,,,
player,201611270den,kan,HaliTa20,tackles_assists,0,,,,,
player,201611270den,kan,HaliTa20,tackles_loss,1,,,,,
player,201611270den,kan,HaliTa20,qb_hits,1,,,,,
player,201611270den,kan,HaliTa20,fumbles_rec,0,,,,,
player,201611270den,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201611270den,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201611270den,kan,HaliTa20,fumbles_forced,0,,,,,
player,201611270den,kan,ReyeKe00,def_int,0,,,,,
player,201611270den,kan,ReyeKe00,def_int_yds,0,,,,,
player,201611270den,kan,ReyeKe00,def_int_td,0,,,,,
player,201611270den,kan,ReyeKe00,def_int_long,0,,,,,
player,201611270den,kan,ReyeKe00,pass_defended,1,,,,,
