game,2016,8,20161030,201610300nor,sea,"Seattle Seahawks",20,nor,"New Orleans Saints",25
player,201610300nor,nor,CadeTr00,rec_yds,7,,,,,
player,201610300nor,nor,CadeTr00,rec_td,0,,,,,
player,201610300nor,nor,CadeTr00,rec_long,7,,,,,
player,201610300nor,nor,CadeTr00,fumbles,0,,,,,
player,201610300nor,nor,CadeTr00,fumbles_lost,0,,,,,
player,201610300nor,nor,HillJo02,pass_cmp,0,,,,,
player,201610300nor,nor,HillJo02,pass_att,0,,,,,
player,201610300nor,nor,HillJo02,pass_yds,0,,,,,
player,201610300nor,nor,HillJo02,pass_td,0,,,,,
player,201610300nor,nor,HillJo02,pass_int,0,,,,,
player,201610300nor,nor,HillJo02,pass_sacked,0,,,,,
player,201610300nor,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201610300nor,nor,HillJo02,pass_long,0,,,,,
player,201610300nor,nor,HillJo02,pass_rating,,,,,,
player,201610300nor,nor,HillJo02,rush_att,0,,,,,
player,201610300nor,nor,HillJo02,rush_yds,0,,,,,
player,201610300nor,nor,HillJo02,rush_td,0,,,,,
player,201610300nor,nor,HillJo02,rush_long,0,,,,,
player,201610300nor,nor,HillJo02,targets,1,,,,,
player,201610300nor,nor,HillJo02,rec,1,,,,,
player,201610300nor,nor,HillJo02,rec_yds,3,,,,,
player,201610300nor,nor,HillJo02,rec_td,0,,,,,
player,201610300nor,nor,HillJo02,rec_long,3,,,,,
player,201610300nor,nor,HillJo02,fumbles,0,,,,,
player,201610300nor,nor,HillJo02,fumbles_lost,0,,,,,
player,201610300nor,sea,ClarFr01,def_int,0,,,,,
player,201610300nor,sea,ClarFr01,def_int_yds,0,,,,,
player,201610300nor,sea,ClarFr01,def_int_td,0,,,,,
player,201610300nor,sea,ClarFr01,def_int_long,0,,,,,
player,201610300nor,sea,ClarFr01,pass_defended,0,,,,,
player,201610300nor,sea,ClarFr01,sacks,1.0,,,,,
player,201610300nor,sea,ClarFr01,tackles_combined,6,,,,,
player,201610300nor,sea,ClarFr01,tackles_solo,3,,,,,
player,201610300nor,sea,ClarFr01,tackles_assists,3,,,,,
player,201610300nor,sea,ClarFr01,tackles_loss,1,,,,,
player,201610300nor,sea,ClarFr01,qb_hits,1,,,,,
player,201610300nor,sea,ClarFr01,fumbles_rec,0,,,,,
player,201610300nor,sea,ClarFr01,fumbles_rec_yds,0,,,,,
player,201610300nor,sea,ClarFr01,fumbles_rec_td,0,,,,,
player,201610300nor,sea,ClarFr01,fumbles_forced,0,,,,,
player,201610300nor,sea,AvriCl99,def_int,0,,,,,
player,201610300nor,sea,AvriCl99,def_int_yds,0,,,,,
player,201610300nor,sea,AvriCl99,def_int_td,0,,,,,
player,201610300nor,sea,AvriCl99,def_int_long,0,,,,,
player,201610300nor,sea,AvriCl99,pass_defended,1,,,,,
player,201610300nor,sea,AvriCl99,sacks,1.0,,,,,
player,201610300nor,sea,AvriCl99,tackles_combined,4,,,,,
player,201610300nor,sea,AvriCl99,tackles_solo,3,,,,,
player,201610300nor,sea,AvriCl99,tackles_assists,1,,,,,
player,201610300nor,sea,AvriCl99,tackles_loss,1,,,,,
player,201610300nor,sea,AvriCl99,qb_hits,1,,,,,
player,201610300nor,sea,AvriCl99,fumbles_rec,0,,,,,
player,201610300nor,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201610300nor,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201610300nor,sea,AvriCl99,fumbles_forced,1,,,,,
player,201610300nor,sea,WagnBo00,def_int,0,,,,,
player,201610300nor,sea,WagnBo00,def_int_yds,0,,,,,
player,201610300nor,sea,WagnBo00,def_int_td,0,,,,,
player,201610300nor,sea,WagnBo00,def_int_long,0,,,,,
player,201610300nor,sea,WagnBo00,pass_defended,0,,,,,
player,201610300nor,sea,WagnBo00,sacks,0.0,,,,,
player,201610300nor,sea,WagnBo00,tackles_combined,15,,,,,
player,201610300nor,sea,WagnBo00,tackles_solo,11,,,,,
player,201610300nor,sea,WagnBo00,tackles_assists,4,,,,,
player,201610300nor,sea,WagnBo00,tackles_loss,0,,,,,
player,201610300nor,sea,WagnBo00,qb_hits,1,,,,,
player,201610300nor,sea,WagnBo00,fumbles_rec,0,,,,,
player,201610300nor,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201610300nor,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201610300nor,sea,WagnBo00,fumbles_forced,0,,,,,
player,201610300nor,sea,McCrKe00,def_int,0,,,,,
player,201610300nor,sea,McCrKe00,def_int_yds,0,,,,,
player,201610300nor,sea,McCrKe00,def_int_td,0,,,,,
player,201610300nor,sea,McCrKe00,def_int_long,0,,,,,
player,201610300nor,sea,McCrKe00,pass_defended,0,,,,,
player,201610300nor,sea,McCrKe00,sacks,0.0,,,,,
player,201610300nor,sea,McCrKe00,tackles_combined,10,,,,,
player,201610300nor,sea,McCrKe00,tackles_solo,6,,,,,
player,201610300nor,sea,McCrKe00,tackles_assists,4,,,,,
player,201610300nor,sea,McCrKe00,tackles_loss,0,,,,,
player,201610300nor,sea,McCrKe00,qb_hits,0,,,,,
player,201610300nor,sea,McCrKe00,fumbles_rec,0,,,,,
player,201610300nor,sea,McCrKe00,fumbles_rec_yds,0,,,,,
player,201610300nor,sea,McCrKe00,fumbles_rec_td,0,,,,,
player,201610300nor,sea,McCrKe00,fumbles_forced,0,,,,,
player,201610300nor,sea,SheaDe00,def_int,0,,,,,
player,201610300nor,sea,SheaDe00,def_int_yds,0,,,,,
player,201610300nor,sea,SheaDe00,def_int_td,0,,,,,
player,201610300nor,sea,SheaDe00,def_int_long,0,,,,,
player,201610300nor,sea,SheaDe00,pass_defended,0,,,,,
player,201610300nor,sea,SheaDe00,sacks,0.0,,,,,
player,201610300nor,sea,SheaDe00,tackles_combined,8,,,,,
player,201610300nor,sea,SheaDe00,tackles_solo,6,,,,,
player,201610300nor,sea,SheaDe00,tackles_assists,2,,,,,
player,201610300nor,sea,SheaDe00,tackles_loss,0,,,,,
player,201610300nor,sea,SheaDe00,qb_hits,0,,,,,
player,201610300nor,sea,SheaDe00,fumbles_rec,0,,,,,
player,201610300nor,sea,SheaDe00,fumbles_rec_yds,0,,,,,
player,201610300nor,sea,SheaDe00,fumbles_rec_td,0,,,,,
player,201610300nor,sea,SheaDe00,fumbles_forced,0,,,,,
player,201610300nor,sea,SherRi00,def_int,0,,,,,
player,201610300nor,sea,SherRi00,def_int_yds,0,,,,,
player,201610300nor,sea,SherRi00,def_int_td,0,,,,,
player,201610300nor,sea,SherRi00,def_int_long,0,,,,,
player,201610300nor,sea,SherRi00,pass_defended,0,,,,,
player,201610300nor,sea,SherRi00,sacks,0.0,,,,,
player,201610300nor,sea,SherRi00,tackles_combined,8,,,,,
player,201610300nor,sea,SherRi00,tackles_solo,5,,,,,
player,201610300nor,sea,SherRi00,tackles_assists,3,,,,,
player,201610300nor,sea,SherRi00,tackles_loss,0,,,,,
player,201610300nor,sea,SherRi00,qb_hits,0,,,,,
player,201610300nor,sea,SherRi00,fumbles_rec,0,,,,,
player,201610300nor,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201610300nor,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201610300nor,sea,SherRi00,fumbles_forced,0,,,,,
player,201610300nor,sea,WrigK.00,def_int,0,,,,,
player,201610300nor,sea,WrigK.00,def_int_yds,0,,,,,
player,201610300nor,sea,WrigK.00,def_int_td,0,,,,,
player,201610300nor,sea,WrigK.00,def_int_long,0,,,,,
player,201610300nor,sea,WrigK.00,pass_defended,0,,,,,
player,201610300nor,sea,WrigK.00,sacks,0.0,,,,,
player,201610300nor,sea,WrigK.00,tackles_combined,6,,,,,
player,201610300nor,sea,WrigK.00,tackles_solo,4,,,,,
player,201610300nor,sea,WrigK.00,tackles_assists,2,,,,,
player,201610300nor,sea,WrigK.00,tackles_loss,1,,,,,
player,201610300nor,sea,WrigK.00,qb_hits,0,,,,,
player,201610300nor,sea,WrigK.00,fumbles_rec,0,,,,,
player,201610300nor,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201610300nor,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201610300nor,sea,WrigK.00,fumbles_forced,0,,,,,
player,201610300nor,sea,McDaTo20,def_int,0,,,,,
player,201610300nor,sea,McDaTo20,def_int_yds,0,,,,,
player,201610300nor,sea,McDaTo20,def_int_td,0,,,,,
player,201610300nor,sea,McDaTo20,def_int_long,0,,,,,
player,201610300nor,sea,McDaTo20,pass_defended,0,,,,,
player,201610300nor,sea,McDaTo20,sacks,0.0,,,,,
player,201610300nor,sea,McDaTo20,tackles_combined,5,,,,,
player,201610300nor,sea,McDaTo20,tackles_solo,2,,,,,
player,201610300nor,sea,McDaTo20,tackles_assists,3,,,,,
player,201610300nor,sea,McDaTo20,tackles_loss,0,,,,,
player,201610300nor,sea,McDaTo20,qb_hits,0,,,,,
player,201610300nor,sea,McDaTo20,fumbles_rec,0,,,,,
player,201610300nor,sea,McDaTo20,fumbles_rec_yds,0,,,,,
player,201610300nor,sea,McDaTo20,fumbles_rec_td,0,,,,,
player,201610300nor,sea,McDaTo20,fumbles_forced,0,,,,,
player,201610300nor,sea,RubiAh99,def_int,0,,,,,
player,201610300nor,sea,RubiAh99,def_int_yds,0,,,,,
player,201610300nor,sea,RubiAh99,def_int_td,0,,,,,
player,201610300nor,sea,RubiAh99,def_int_long,0,,,,,
player,201610300nor,sea,RubiAh99,pass_defended,0,,,,,
player,201610300nor,sea,RubiAh99,sacks,0.0,,,,,
player,201610300nor,sea,RubiAh99,tackles_combined,5,,,,,
player,201610300nor,sea,RubiAh99,tackles_solo,3,,,,,
player,201610300nor,sea,RubiAh99,tackles_assists,2,,,,,
player,201610300nor,sea,RubiAh99,tackles_loss,1,,,,,
player,201610300nor,sea,RubiAh99,qb_hits,0,,,,,
player,201610300nor,sea,RubiAh99,fumbles_rec,0,,,,,
player,201610300nor,sea,RubiAh99,fumbles_rec_yds,0,,,,,
player,201610300nor,sea,RubiAh99,fumbles_rec_td,0,,,,,
player,201610300nor,sea,RubiAh99,fumbles_forced,0,,,,,
player,201610300nor,sea,LaneJe00,def_int,0,,,,,
player,201610300nor,sea,LaneJe00,def_int_yds,0,,,,,
player,201610300nor,sea,LaneJe00,def_int_td,0,,,,,
player,201610300nor,sea,LaneJe00,def_int_long,0,,,,,
player,201610300nor,sea,LaneJe00,pass_defended,0,,,,,
player,201610300nor,sea,LaneJe00,sacks,0.0,,,,,
player,201610300nor,sea,LaneJe00,tackles_combined,3,,,,,
player,201610300nor,sea,LaneJe00,tackles_solo,3,,,,,
player,201610300nor,sea,LaneJe00,tackles_assists,0,,,,,
player,201610300nor,sea,LaneJe00,tackles_loss,0,,,,,
player,201610300nor,sea,LaneJe00,qb_hits,0,,,,,
player,201610300nor,sea,LaneJe00,fumbles_rec,0,,,,,
player,201610300nor,sea,LaneJe00,fumbles_rec_yds,0,,,,,
player,201610300nor,sea,LaneJe00,fumbles_rec_td,0,,,,,
player,201610300nor,sea,LaneJe00,fumbles_forced,0,,,,,
player,201610300nor,sea,ReedJa02,def_int,0,,,,,
player,201610300nor,sea,ReedJa02,def_int_yds,0,,,,,
player,201610300nor,sea,ReedJa02,def_int_td,0,,,,,
player,201610300nor,sea,ReedJa02,def_int_long,0,,,,,
player,201610300nor,sea,ReedJa02,pass_defended,0,,,,,
player,201610300nor,sea,ReedJa02,sacks,0.0,,,,,
player,201610300nor,sea,ReedJa02,tackles_combined,3,,,,,
player,201610300nor,sea,ReedJa02,tackles_solo,1,,,,,
player,201610300nor,sea,ReedJa02,tackles_assists,2,,,,,
player,201610300nor,sea,ReedJa02,tackles_loss,0,,,,,
player,201610300nor,sea,ReedJa02,qb_hits,0,,,,,
player,201610300nor,sea,ReedJa02,fumbles_rec,0,,,,,
player,201610300nor,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201610300nor,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201610300nor,sea,ReedJa02,fumbles_forced,0,,,,,
player,201610300nor,sea,ThomEa99,def_int,0,,,,,
player,201610300nor,sea,ThomEa99,def_int_yds,0,,,,,
player,201610300nor,sea,ThomEa99,def_int_td,0,,,,,
player,201610300nor,sea,ThomEa99,def_int_long,0,,,,,
player,201610300nor,sea,ThomEa99,pass_defended,1,,,,,
player,201610300nor,sea,ThomEa99,sacks,0.0,,,,,
player,201610300nor,sea,ThomEa99,tackles_combined,2,,,,,
player,201610300nor,sea,ThomEa99,tackles_solo,1,,,,,
player,201610300nor,sea,ThomEa99,tackles_assists,1,,,,,
player,201610300nor,sea,ThomEa99,tackles_loss,0,,,,,
player,201610300nor,sea,ThomEa99,qb_hits,0,,,,,
player,201610300nor,sea,ThomEa99,fumbles_rec,1,,,,,
player,201610300nor,sea,ThomEa99,fumbles_rec_yds,34,,,,,
player,201610300nor,sea,ThomEa99,fumbles_rec_td,1,,,,,
player,201610300nor,sea,ThomEa99,fumbles_forced,0,,,,,
player,201610300nor,sea,CoylBr00,def_int,0,,,,,
player,201610300nor,sea,CoylBr00,def_int_yds,0,,,,,
player,201610300nor,sea,CoylBr00,def_int_td,0,,,,,
player,201610300nor,sea,CoylBr00,def_int_long,0,,,,,
player,201610300nor,sea,CoylBr00,pass_defended,0,,,,,
player,201610300nor,sea,CoylBr00,sacks,0.0,,,,,
player,201610300nor,sea,CoylBr00,tackles_combined,1,,,,,
player,201610300nor,sea,CoylBr00,tackles_solo,1,,,,,
player,201610300nor,sea,CoylBr00,tackles_assists,0,,,,,
player,201610300nor,sea,CoylBr00,tackles_loss,0,,,,,
player,201610300nor,sea,CoylBr00,qb_hits,0,,,,,
player,201610300nor,sea,CoylBr00,fumbles_rec,0,,,,,
player,201610300nor,sea,CoylBr00,fumbles_rec_yds,0,,,,,
player,201610300nor,sea,CoylBr00,fumbles_rec_td,0,,,,,
player,201610300nor,sea,CoylBr00,fumbles_forced,0,,,,,
player,201610300nor,sea,RichPa01,def_int,0,,,,,
player,201610300nor,sea,RichPa01,def_int_yds,,,,,,
player,201610300nor,sea,RichPa01,def_int_td,0,,,,,
player,201610300nor,sea,RichPa01,def_int_long,0,,,,,
player,201610300nor,sea,RichPa01,pass_defended,0,,,,,
player,201610300nor,sea,RichPa01,sacks,0.0,,,,,
player,201610300nor,sea,RichPa01,tackles_combined,1,,,,,
player,201610300nor,sea,RichPa01,tackles_solo,1,,,,,
player,201610300nor,sea,RichPa01,tackles_assists,0,,,,,
player,201610300nor,sea,RichPa01,tackles_loss,0,,,,,
player,201610300nor,sea,RichPa01,qb_hits,0,,,,,
player,201610300nor,sea,RichPa01,fumbles_rec,0,,,,,
player,201610300nor,sea,RichPa01,fumbles_rec_yds,0,,,,,
player,201610300nor,sea,RichPa01,fumbles_rec_td,0,,,,,
player,201610300nor,sea,RichPa01,fumbles_forced,0,,,,,
player,201610300nor,sea,SiliSe00,def_int,0,,,,,
player,201610300nor,sea,SiliSe00,def_int_yds,0,,,,,
player,201610300nor,sea,SiliSe00,def_int_td,0,,,,,
player,201610300nor,sea,SiliSe00,def_int_long,0,,,,,
player,201610300nor,sea,SiliSe00,pass_defended,0,,,,,
player,201610300nor,sea,SiliSe00,sacks,0.0,,,,,
player,201610300nor,sea,SiliSe00,tackles_combined,1,,,,,
player,201610300nor,sea,SiliSe00,tackles_solo,0,,,,,
player,201610300nor,sea,SiliSe00,tackles_assists,1,,,,,
player,201610300nor,sea,SiliSe00,tackles_loss,0,,,,,
player,201610300nor,sea,SiliSe00,qb_hits,0,,,,,
player,201610300nor,sea,SiliSe00,fumbles_rec,0,,,,,
player,201610300nor,sea,SiliSe00,fumbles_rec_yds,0,,,,,
player,201610300nor,sea,SiliSe00,fumbles_rec_td,0,,,,,
player,201610300nor,sea,SiliSe00,fumbles_forced,0,,,,,
player,201610300nor,nor,StupNa01,def_int,1,,,,,
player,201610300nor,nor,StupNa01,def_int_yds,0,,,,,
player,201610300nor,nor,StupNa01,def_int_td,0,,,,,
player,201610300nor,nor,StupNa01,def_int_long,0,,,,,
player,201610300nor,nor,StupNa01,pass_defended,1,,,,,
player,201610300nor,nor,StupNa01,sacks,0.0,,,,,
player,201610300nor,nor,StupNa01,tackles_combined,5,,,,,
player,201610300nor,nor,StupNa01,tackles_solo,5,,,,,
player,201610300nor,nor,StupNa01,tackles_assists,0,,,,,
player,201610300nor,nor,StupNa01,tackles_loss,0,,,,,
player,201610300nor,nor,StupNa01,qb_hits,0,,,,,
player,201610300nor,nor,StupNa01,fumbles_rec,0,,,,,
player,201610300nor,nor,StupNa01,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,StupNa01,fumbles_rec_td,0,,,,,
player,201610300nor,nor,StupNa01,fumbles_forced,0,,,,,
player,201610300nor,nor,KrugPa99,def_int,0,,,,,
player,201610300nor,nor,KrugPa99,def_int_yds,0,,,,,
player,201610300nor,nor,KrugPa99,def_int_td,0,,,,,
player,201610300nor,nor,KrugPa99,def_int_long,0,,,,,
player,201610300nor,nor,KrugPa99,pass_defended,0,,,,,
player,201610300nor,nor,KrugPa99,sacks,1.0,,,,,
player,201610300nor,nor,KrugPa99,tackles_combined,1,,,,,
player,201610300nor,nor,KrugPa99,tackles_solo,1,,,,,
player,201610300nor,nor,KrugPa99,tackles_assists,0,,,,,
player,201610300nor,nor,KrugPa99,tackles_loss,1,,,,,
player,201610300nor,nor,KrugPa99,qb_hits,1,,,,,
player,201610300nor,nor,KrugPa99,fumbles_rec,0,,,,,
player,201610300nor,nor,KrugPa99,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,KrugPa99,fumbles_rec_td,0,,,,,
player,201610300nor,nor,KrugPa99,fumbles_forced,0,,,,,
player,201610300nor,nor,ByrdJa99,def_int,0,,,,,
player,201610300nor,nor,ByrdJa99,def_int_yds,0,,,,,
player,201610300nor,nor,ByrdJa99,def_int_td,0,,,,,
player,201610300nor,nor,ByrdJa99,def_int_long,0,,,,,
player,201610300nor,nor,ByrdJa99,pass_defended,0,,,,,
player,201610300nor,nor,ByrdJa99,sacks,0.0,,,,,
player,201610300nor,nor,ByrdJa99,tackles_combined,10,,,,,
player,201610300nor,nor,ByrdJa99,tackles_solo,8,,,,,
player,201610300nor,nor,ByrdJa99,tackles_assists,2,,,,,
player,201610300nor,nor,ByrdJa99,tackles_loss,0,,,,,
player,201610300nor,nor,ByrdJa99,qb_hits,0,,,,,
player,201610300nor,nor,ByrdJa99,fumbles_rec,0,,,,,
player,201610300nor,nor,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,ByrdJa99,fumbles_rec_td,0,,,,,
player,201610300nor,nor,ByrdJa99,fumbles_forced,0,,,,,
player,201610300nor,nor,RobeCr00,def_int,0,,,,,
player,201610300nor,nor,RobeCr00,def_int_yds,0,,,,,
player,201610300nor,nor,RobeCr00,def_int_td,0,,,,,
player,201610300nor,nor,RobeCr00,def_int_long,0,,,,,
player,201610300nor,nor,RobeCr00,pass_defended,0,,,,,
player,201610300nor,nor,RobeCr00,sacks,0.0,,,,,
player,201610300nor,nor,RobeCr00,tackles_combined,8,,,,,
player,201610300nor,nor,RobeCr00,tackles_solo,6,,,,,
player,201610300nor,nor,RobeCr00,tackles_assists,2,,,,,
player,201610300nor,nor,RobeCr00,tackles_loss,0,,,,,
player,201610300nor,nor,RobeCr00,qb_hits,0,,,,,
player,201610300nor,nor,RobeCr00,fumbles_rec,0,,,,,
player,201610300nor,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201610300nor,nor,RobeCr00,fumbles_forced,0,,,,,
player,201610300nor,nor,CrawKe02,def_int,0,,,,,
player,201610300nor,nor,CrawKe02,def_int_yds,0,,,,,
player,201610300nor,nor,CrawKe02,def_int_td,0,,,,,
player,201610300nor,nor,CrawKe02,def_int_long,0,,,,,
player,201610300nor,nor,CrawKe02,pass_defended,0,,,,,
player,201610300nor,nor,CrawKe02,sacks,0.0,,,,,
player,201610300nor,nor,CrawKe02,tackles_combined,6,,,,,
player,201610300nor,nor,CrawKe02,tackles_solo,6,,,,,
player,201610300nor,nor,CrawKe02,tackles_assists,0,,,,,
player,201610300nor,nor,CrawKe02,tackles_loss,0,,,,,
player,201610300nor,nor,CrawKe02,qb_hits,0,,,,,
player,201610300nor,nor,CrawKe02,fumbles_rec,0,,,,,
player,201610300nor,nor,CrawKe02,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,CrawKe02,fumbles_rec_td,0,,,,,
player,201610300nor,nor,CrawKe02,fumbles_forced,0,,,,,
player,201610300nor,nor,ElleDa99,def_int,0,,,,,
player,201610300nor,nor,ElleDa99,def_int_yds,0,,,,,
player,201610300nor,nor,ElleDa99,def_int_td,0,,,,,
player,201610300nor,nor,ElleDa99,def_int_long,0,,,,,
player,201610300nor,nor,ElleDa99,pass_defended,0,,,,,
player,201610300nor,nor,ElleDa99,sacks,0.0,,,,,
player,201610300nor,nor,ElleDa99,tackles_combined,5,,,,,
player,201610300nor,nor,ElleDa99,tackles_solo,5,,,,,
player,201610300nor,nor,ElleDa99,tackles_assists,0,,,,,
player,201610300nor,nor,ElleDa99,tackles_loss,0,,,,,
player,201610300nor,nor,ElleDa99,qb_hits,0,,,,,
player,201610300nor,nor,ElleDa99,fumbles_rec,0,,,,,
player,201610300nor,nor,ElleDa99,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,ElleDa99,fumbles_rec_td,0,,,,,
player,201610300nor,nor,ElleDa99,fumbles_forced,0,,,,,
player,201610300nor,nor,BellVo00,def_int,0,,,,,
player,201610300nor,nor,BellVo00,def_int_yds,0,,,,,
player,201610300nor,nor,BellVo00,def_int_td,0,,,,,
player,201610300nor,nor,BellVo00,def_int_long,0,,,,,
player,201610300nor,nor,BellVo00,pass_defended,0,,,,,
player,201610300nor,nor,BellVo00,sacks,0.0,,,,,
player,201610300nor,nor,BellVo00,tackles_combined,3,,,,,
player,201610300nor,nor,BellVo00,tackles_solo,3,,,,,
player,201610300nor,nor,BellVo00,tackles_assists,0,,,,,
player,201610300nor,nor,BellVo00,tackles_loss,0,,,,,
player,201610300nor,nor,BellVo00,qb_hits,0,,,,,
player,201610300nor,nor,BellVo00,fumbles_rec,0,,,,,
player,201610300nor,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201610300nor,nor,BellVo00,fumbles_forced,0,,,,,
player,201610300nor,nor,VaccKe00,def_int,0,,,,,
player,201610300nor,nor,VaccKe00,def_int_yds,0,,,,,
player,201610300nor,nor,VaccKe00,def_int_td,0,,,,,
player,201610300nor,nor,VaccKe00,def_int_long,0,,,,,
player,201610300nor,nor,VaccKe00,pass_defended,0,,,,,
player,201610300nor,nor,VaccKe00,sacks,0.0,,,,,
player,201610300nor,nor,VaccKe00,tackles_combined,3,,,,,
player,201610300nor,nor,VaccKe00,tackles_solo,2,,,,,
player,201610300nor,nor,VaccKe00,tackles_assists,1,,,,,
player,201610300nor,nor,VaccKe00,tackles_loss,0,,,,,
player,201610300nor,nor,VaccKe00,qb_hits,0,,,,,
player,201610300nor,nor,VaccKe00,fumbles_rec,0,,,,,
player,201610300nor,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201610300nor,nor,VaccKe00,fumbles_forced,0,,,,,
player,201610300nor,nor,FairNi00,def_int,0,,,,,
player,201610300nor,nor,FairNi00,def_int_yds,0,,,,,
player,201610300nor,nor,FairNi00,def_int_td,0,,,,,
player,201610300nor,nor,FairNi00,def_int_long,0,,,,,
player,201610300nor,nor,FairNi00,pass_defended,0,,,,,
player,201610300nor,nor,FairNi00,sacks,0.0,,,,,
player,201610300nor,nor,FairNi00,tackles_combined,2,,,,,
player,201610300nor,nor,FairNi00,tackles_solo,0,,,,,
player,201610300nor,nor,FairNi00,tackles_assists,2,,,,,
player,201610300nor,nor,FairNi00,tackles_loss,0,,,,,
player,201610300nor,nor,FairNi00,qb_hits,0,,,,,
player,201610300nor,nor,FairNi00,fumbles_rec,0,,,,,
player,201610300nor,nor,FairNi00,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,FairNi00,fumbles_rec_td,0,,,,,
player,201610300nor,nor,FairNi00,fumbles_forced,0,,,,,
player,201610300nor,nor,JordCa00,def_int,0,,,,,
player,201610300nor,nor,JordCa00,def_int_yds,0,,,,,
player,201610300nor,nor,JordCa00,def_int_td,0,,,,,
player,201610300nor,nor,JordCa00,def_int_long,0,,,,,
player,201610300nor,nor,JordCa00,pass_defended,1,,,,,
player,201610300nor,nor,JordCa00,sacks,0.0,,,,,
player,201610300nor,nor,JordCa00,tackles_combined,2,,,,,
player,201610300nor,nor,JordCa00,tackles_solo,1,,,,,
player,201610300nor,nor,JordCa00,tackles_assists,1,,,,,
player,201610300nor,nor,JordCa00,tackles_loss,1,,,,,
player,201610300nor,nor,JordCa00,qb_hits,2,,,,,
player,201610300nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201610300nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201610300nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201610300nor,nor,HarrDe04,def_int,0,,,,,
player,201610300nor,nor,HarrDe04,def_int_yds,0,,,,,
player,201610300nor,nor,HarrDe04,def_int_td,0,,,,,
player,201610300nor,nor,HarrDe04,def_int_long,0,,,,,
player,201610300nor,nor,HarrDe04,pass_defended,0,,,,,
player,201610300nor,nor,HarrDe04,sacks,0.0,,,,,
player,201610300nor,nor,HarrDe04,tackles_combined,1,,,,,
player,201610300nor,nor,HarrDe04,tackles_solo,1,,,,,
player,201610300nor,nor,HarrDe04,tackles_assists,0,,,,,
player,201610300nor,nor,HarrDe04,tackles_loss,0,,,,,
player,201610300nor,nor,HarrDe04,qb_hits,0,,,,,
player,201610300nor,nor,HarrDe04,fumbles_rec,0,,,,,
player,201610300nor,nor,HarrDe04,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,HarrDe04,fumbles_rec_td,0,,,,,
player,201610300nor,nor,HarrDe04,fumbles_forced,0,,,,,
player,201610300nor,nor,HillJo02,def_int,0,,,,,
player,201610300nor,nor,HillJo02,def_int_yds,,,,,,
player,201610300nor,nor,HillJo02,def_int_td,0,,,,,
player,201610300nor,nor,HillJo02,def_int_long,0,,,,,
player,201610300nor,nor,HillJo02,pass_defended,0,,,,,
player,201610300nor,nor,HillJo02,sacks,0.0,,,,,
player,201610300nor,nor,HillJo02,tackles_combined,1,,,,,
player,201610300nor,nor,HillJo02,tackles_solo,1,,,,,
player,201610300nor,nor,HillJo02,tackles_assists,0,,,,,
player,201610300nor,nor,HillJo02,tackles_loss,0,,,,,
player,201610300nor,nor,HillJo02,qb_hits,0,,,,,
player,201610300nor,nor,HillJo02,fumbles_rec,0,,,,,
player,201610300nor,nor,HillJo02,fumbles_rec_yds,0,,,,,
player,201610300nor,nor,HillJo02,fumbles_rec_td,0,,,,,
player,201610300nor,nor,HillJo02,fumbles_forced,0,,,,,
player,201610300nor,nor,LascDa00,def_int,0,,,,,
player,201610300nor,nor,LascDa00,def_int_yds,,,,,,
player,201610300nor,nor,LascDa00,def_int_td,0,,,,,
player,201610300nor,nor,LascDa00,def_int_long,0,,,,,
player,201610300nor,nor,LascDa00,pass_defended,0,,,,,
player,201610300nor,nor,LascDa00,sacks,0.0,,,,,
player,201610300nor,nor,LascDa00,tackles_combined,1,,,,,
player,201610300nor,nor,LascDa00,tackles_solo,1,,,,,
player,201610300nor,nor,LascDa00,tackles_assists,0,,,,,
player,201610300nor,nor,LascDa00,tackles_loss,0,,,,,
