game,2016,13,20161204,201612040rav,mia,"Miami Dolphins",6,rav,"Baltimore Ravens",38
player,201612040rav,mia,WillDa05,pass_att,0,,,,,
player,201612040rav,mia,WillDa05,pass_yds,0,,,,,
player,201612040rav,mia,WillDa05,pass_td,0,,,,,
player,201612040rav,mia,WillDa05,pass_int,0,,,,,
player,201612040rav,mia,WillDa05,pass_sacked,0,,,,,
player,201612040rav,mia,WillDa05,pass_sacked_yds,0,,,,,
player,201612040rav,mia,WillDa05,pass_long,0,,,,,
player,201612040rav,mia,WillDa05,pass_rating,,,,,,
player,201612040rav,mia,WillDa05,rush_att,1,,,,,
player,201612040rav,mia,WillDa05,rush_yds,1,,,,,
player,201612040rav,mia,WillDa05,rush_td,0,,,,,
player,201612040rav,mia,WillDa05,rush_long,1,,,,,
player,201612040rav,mia,WillDa05,targets,2,,,,,
player,201612040rav,mia,WillDa05,rec,2,,,,,
player,201612040rav,mia,WillDa05,rec_yds,8,,,,,
player,201612040rav,mia,WillDa05,rec_td,0,,,,,
player,201612040rav,mia,WillDa05,rec_long,6,,,,,
player,201612040rav,mia,WillDa05,fumbles,0,,,,,
player,201612040rav,mia,WillDa05,fumbles_lost,0,,,,,
player,201612040rav,mia,DrakKe00,pass_cmp,0,,,,,
player,201612040rav,mia,DrakKe00,pass_att,0,,,,,
player,201612040rav,mia,DrakKe00,pass_yds,0,,,,,
player,201612040rav,mia,DrakKe00,pass_td,0,,,,,
player,201612040rav,mia,DrakKe00,pass_int,0,,,,,
player,201612040rav,mia,DrakKe00,pass_sacked,0,,,,,
player,201612040rav,mia,DrakKe00,pass_sacked_yds,0,,,,,
player,201612040rav,mia,DrakKe00,pass_long,0,,,,,
player,201612040rav,mia,DrakKe00,pass_rating,,,,,,
player,201612040rav,mia,DrakKe00,rush_att,1,,,,,
player,201612040rav,mia,DrakKe00,rush_yds,1,,,,,
player,201612040rav,mia,DrakKe00,rush_td,0,,,,,
player,201612040rav,mia,DrakKe00,rush_long,1,,,,,
player,201612040rav,mia,DrakKe00,targets,1,,,,,
player,201612040rav,mia,DrakKe00,rec,1,,,,,
player,201612040rav,mia,DrakKe00,rec_yds,4,,,,,
player,201612040rav,mia,DrakKe00,rec_td,0,,,,,
player,201612040rav,mia,DrakKe00,rec_long,4,,,,,
player,201612040rav,mia,DrakKe00,fumbles,0,,,,,
player,201612040rav,mia,DrakKe00,fumbles_lost,0,,,,,
player,201612040rav,mia,SimsDi00,pass_cmp,0,,,,,
player,201612040rav,mia,SimsDi00,pass_att,0,,,,,
player,201612040rav,mia,SimsDi00,pass_yds,0,,,,,
player,201612040rav,mia,SimsDi00,pass_td,0,,,,,
player,201612040rav,mia,SimsDi00,pass_int,0,,,,,
player,201612040rav,mia,SimsDi00,pass_sacked,0,,,,,
player,201612040rav,mia,SimsDi00,pass_sacked_yds,0,,,,,
player,201612040rav,mia,SimsDi00,pass_long,0,,,,,
player,201612040rav,mia,SimsDi00,pass_rating,,,,,,
player,201612040rav,mia,SimsDi00,rush_att,0,,,,,
player,201612040rav,mia,SimsDi00,rush_yds,0,,,,,
player,201612040rav,mia,SimsDi00,rush_td,0,,,,,
player,201612040rav,mia,SimsDi00,rush_long,0,,,,,
player,201612040rav,mia,SimsDi00,targets,4,,,,,
player,201612040rav,mia,SimsDi00,rec,3,,,,,
player,201612040rav,mia,SimsDi00,rec_yds,39,,,,,
player,201612040rav,mia,SimsDi00,rec_td,0,,,,,
player,201612040rav,mia,SimsDi00,rec_long,22,,,,,
player,201612040rav,mia,SimsDi00,fumbles,0,,,,,
player,201612040rav,mia,SimsDi00,fumbles_lost,0,,,,,
player,201612040rav,mia,ParkDe01,pass_cmp,0,,,,,
player,201612040rav,mia,ParkDe01,pass_att,0,,,,,
player,201612040rav,mia,ParkDe01,pass_yds,0,,,,,
player,201612040rav,mia,ParkDe01,pass_td,0,,,,,
player,201612040rav,mia,ParkDe01,pass_int,0,,,,,
player,201612040rav,mia,ParkDe01,pass_sacked,0,,,,,
player,201612040rav,mia,ParkDe01,pass_sacked_yds,0,,,,,
player,201612040rav,mia,ParkDe01,pass_long,0,,,,,
player,201612040rav,mia,ParkDe01,pass_rating,,,,,,
player,201612040rav,mia,ParkDe01,rush_att,0,,,,,
player,201612040rav,mia,ParkDe01,rush_yds,0,,,,,
player,201612040rav,mia,ParkDe01,rush_td,0,,,,,
player,201612040rav,mia,ParkDe01,rush_long,0,,,,,
player,201612040rav,mia,ParkDe01,targets,4,,,,,
player,201612040rav,mia,ParkDe01,rec,3,,,,,
player,201612040rav,mia,ParkDe01,rec_yds,34,,,,,
player,201612040rav,mia,ParkDe01,rec_td,1,,,,,
player,201612040rav,mia,ParkDe01,rec_long,17,,,,,
player,201612040rav,mia,ParkDe01,fumbles,0,,,,,
player,201612040rav,mia,ParkDe01,fumbles_lost,0,,,,,
player,201612040rav,mia,StilKe00,pass_cmp,0,,,,,
player,201612040rav,mia,StilKe00,pass_att,0,,,,,
player,201612040rav,mia,StilKe00,pass_yds,0,,,,,
player,201612040rav,mia,StilKe00,pass_td,0,,,,,
player,201612040rav,mia,StilKe00,pass_int,0,,,,,
player,201612040rav,mia,StilKe00,pass_sacked,0,,,,,
player,201612040rav,mia,StilKe00,pass_sacked_yds,0,,,,,
player,201612040rav,mia,StilKe00,pass_long,0,,,,,
player,201612040rav,mia,StilKe00,pass_rating,,,,,,
player,201612040rav,mia,StilKe00,rush_att,0,,,,,
player,201612040rav,mia,StilKe00,rush_yds,0,,,,,
player,201612040rav,mia,StilKe00,rush_td,0,,,,,
player,201612040rav,mia,StilKe00,rush_long,0,,,,,
player,201612040rav,mia,StilKe00,targets,5,,,,,
player,201612040rav,mia,StilKe00,rec,2,,,,,
player,201612040rav,mia,StilKe00,rec_yds,21,,,,,
player,201612040rav,mia,StilKe00,rec_td,0,,,,,
player,201612040rav,mia,StilKe00,rec_long,12,,,,,
player,201612040rav,mia,StilKe00,fumbles,0,,,,,
player,201612040rav,mia,StilKe00,fumbles_lost,0,,,,,
player,201612040rav,mia,JoneDo01,pass_cmp,0,,,,,
player,201612040rav,mia,JoneDo01,pass_att,0,,,,,
player,201612040rav,mia,JoneDo01,pass_yds,0,,,,,
player,201612040rav,mia,JoneDo01,pass_td,0,,,,,
player,201612040rav,mia,JoneDo01,pass_int,0,,,,,
player,201612040rav,mia,JoneDo01,pass_sacked,0,,,,,
player,201612040rav,mia,JoneDo01,pass_sacked_yds,0,,,,,
player,201612040rav,mia,JoneDo01,pass_long,0,,,,,
player,201612040rav,mia,JoneDo01,pass_rating,,,,,,
player,201612040rav,mia,JoneDo01,rush_att,0,,,,,
player,201612040rav,mia,JoneDo01,rush_yds,0,,,,,
player,201612040rav,mia,JoneDo01,rush_td,0,,,,,
player,201612040rav,mia,JoneDo01,rush_long,0,,,,,
player,201612040rav,mia,JoneDo01,targets,1,,,,,
player,201612040rav,mia,JoneDo01,rec,1,,,,,
player,201612040rav,mia,JoneDo01,rec_yds,7,,,,,
player,201612040rav,mia,JoneDo01,rec_td,0,,,,,
player,201612040rav,mia,JoneDo01,rec_long,7,,,,,
player,201612040rav,mia,JoneDo01,fumbles,0,,,,,
player,201612040rav,mia,JoneDo01,fumbles_lost,0,,,,,
player,201612040rav,mia,CarrLe00,pass_cmp,0,,,,,
player,201612040rav,mia,CarrLe00,pass_att,0,,,,,
player,201612040rav,mia,CarrLe00,pass_yds,0,,,,,
player,201612040rav,mia,CarrLe00,pass_td,0,,,,,
player,201612040rav,mia,CarrLe00,pass_int,0,,,,,
player,201612040rav,mia,CarrLe00,pass_sacked,0,,,,,
player,201612040rav,mia,CarrLe00,pass_sacked_yds,0,,,,,
player,201612040rav,mia,CarrLe00,pass_long,0,,,,,
player,201612040rav,mia,CarrLe00,pass_rating,,,,,,
player,201612040rav,mia,CarrLe00,rush_att,0,,,,,
player,201612040rav,mia,CarrLe00,rush_yds,0,,,,,
player,201612040rav,mia,CarrLe00,rush_td,0,,,,,
player,201612040rav,mia,CarrLe00,rush_long,0,,,,,
player,201612040rav,mia,CarrLe00,targets,1,,,,,
player,201612040rav,mia,CarrLe00,rec,0,,,,,
player,201612040rav,mia,CarrLe00,rec_yds,0,,,,,
player,201612040rav,mia,CarrLe00,rec_td,0,,,,,
player,201612040rav,mia,CarrLe00,rec_long,0,,,,,
player,201612040rav,mia,CarrLe00,fumbles,0,,,,,
player,201612040rav,mia,CarrLe00,fumbles_lost,0,,,,,
player,201612040rav,mia,LandJa00,pass_cmp,0,,,,,
player,201612040rav,mia,LandJa00,pass_att,0,,,,,
player,201612040rav,mia,LandJa00,pass_yds,0,,,,,
player,201612040rav,mia,LandJa00,pass_td,0,,,,,
player,201612040rav,mia,LandJa00,pass_int,0,,,,,
player,201612040rav,mia,LandJa00,pass_sacked,0,,,,,
player,201612040rav,mia,LandJa00,pass_sacked_yds,0,,,,,
player,201612040rav,mia,LandJa00,pass_long,0,,,,,
player,201612040rav,mia,LandJa00,pass_rating,,,,,,
player,201612040rav,mia,LandJa00,rush_att,1,,,,,
player,201612040rav,mia,LandJa00,rush_yds,-1,,,,,
player,201612040rav,mia,LandJa00,rush_td,0,,,,,
player,201612040rav,mia,LandJa00,rush_long,-1,,,,,
player,201612040rav,mia,LandJa00,targets,14,,,,,
player,201612040rav,mia,LandJa00,rec,11,,,,,
player,201612040rav,mia,LandJa00,rec_yds,87,,,,,
player,201612040rav,mia,LandJa00,rec_td,0,,,,,
player,201612040rav,mia,LandJa00,rec_long,26,,,,,
player,201612040rav,mia,LandJa00,fumbles,0,,,,,
player,201612040rav,mia,LandJa00,fumbles_lost,0,,,,,
player,201612040rav,rav,FlacJo00,pass_cmp,36,,,,,
player,201612040rav,rav,FlacJo00,pass_att,47,,,,,
player,201612040rav,rav,FlacJo00,pass_yds,381,,,,,
player,201612040rav,rav,FlacJo00,pass_td,4,,,,,
player,201612040rav,rav,FlacJo00,pass_int,1,,,,,
player,201612040rav,rav,FlacJo00,pass_sacked,0,,,,,
player,201612040rav,rav,FlacJo00,pass_sacked_yds,0,,,,,
player,201612040rav,rav,FlacJo00,pass_long,53,,,,,
player,201612040rav,rav,FlacJo00,pass_rating,119.2,,,,,
player,201612040rav,rav,FlacJo00,rush_att,0,,,,,
player,201612040rav,rav,FlacJo00,rush_yds,0,,,,,
player,201612040rav,rav,FlacJo00,rush_td,0,,,,,
player,201612040rav,rav,FlacJo00,rush_long,0,,,,,
player,201612040rav,rav,FlacJo00,targets,0,,,,,
player,201612040rav,rav,FlacJo00,rec,0,,,,,
player,201612040rav,rav,FlacJo00,rec_yds,0,,,,,
player,201612040rav,rav,FlacJo00,rec_td,0,,,,,
player,201612040rav,rav,FlacJo00,rec_long,0,,,,,
player,201612040rav,rav,FlacJo00,fumbles,0,,,,,
player,201612040rav,rav,FlacJo00,fumbles_lost,0,,,,,
player,201612040rav,rav,MallRy00,pass_cmp,1,,,,,
player,201612040rav,rav,MallRy00,pass_att,3,,,,,
player,201612040rav,rav,MallRy00,pass_yds,5,,,,,
player,201612040rav,rav,MallRy00,pass_td,0,,,,,
player,201612040rav,rav,MallRy00,pass_int,0,,,,,
player,201612040rav,rav,MallRy00,pass_sacked,0,,,,,
player,201612040rav,rav,MallRy00,pass_sacked_yds,0,,,,,
player,201612040rav,rav,MallRy00,pass_long,5,,,,,
player,201612040rav,rav,MallRy00,pass_rating,42.4,,,,,
player,201612040rav,rav,MallRy00,rush_att,3,,,,,
player,201612040rav,rav,MallRy00,rush_yds,-3,,,,,
player,201612040rav,rav,MallRy00,rush_td,0,,,,,
player,201612040rav,rav,MallRy00,rush_long,-1,,,,,
player,201612040rav,rav,MallRy00,targets,0,,,,,
player,201612040rav,rav,MallRy00,rec,0,,,,,
player,201612040rav,rav,MallRy00,rec_yds,0,,,,,
player,201612040rav,rav,MallRy00,rec_td,0,,,,,
player,201612040rav,rav,MallRy00,rec_long,0,,,,,
player,201612040rav,rav,MallRy00,fumbles,0,,,,,
player,201612040rav,rav,MallRy00,fumbles_lost,0,,,,,
player,201612040rav,rav,DixoKe00,pass_cmp,0,,,,,
player,201612040rav,rav,DixoKe00,pass_att,0,,,,,
player,201612040rav,rav,DixoKe00,pass_yds,0,,,,,
player,201612040rav,rav,DixoKe00,pass_td,0,,,,,
player,201612040rav,rav,DixoKe00,pass_int,0,,,,,
player,201612040rav,rav,DixoKe00,pass_sacked,0,,,,,
player,201612040rav,rav,DixoKe00,pass_sacked_yds,0,,,,,
player,201612040rav,rav,DixoKe00,pass_long,0,,,,,
player,201612040rav,rav,DixoKe00,pass_rating,,,,,,
player,201612040rav,rav,DixoKe00,rush_att,6,,,,,
player,201612040rav,rav,DixoKe00,rush_yds,56,,,,,
player,201612040rav,rav,DixoKe00,rush_td,0,,,,,
player,201612040rav,rav,DixoKe00,rush_long,17,,,,,
player,201612040rav,rav,DixoKe00,targets,4,,,,,
player,201612040rav,rav,DixoKe00,rec,4,,,,,
player,201612040rav,rav,DixoKe00,rec_yds,21,,,,,
player,201612040rav,rav,DixoKe00,rec_td,0,,,,,
player,201612040rav,rav,DixoKe00,rec_long,11,,,,,
player,201612040rav,rav,DixoKe00,fumbles,0,,,,,
player,201612040rav,rav,DixoKe00,fumbles_lost,0,,,,,
player,201612040rav,rav,WestTe00,pass_cmp,0,,,,,
player,201612040rav,rav,WestTe00,pass_att,0,,,,,
player,201612040rav,rav,WestTe00,pass_yds,0,,,,,
player,201612040rav,rav,WestTe00,pass_td,0,,,,,
player,201612040rav,rav,WestTe00,pass_int,0,,,,,
player,201612040rav,rav,WestTe00,pass_sacked,0,,,,,
player,201612040rav,rav,WestTe00,pass_sacked_yds,0,,,,,
player,201612040rav,rav,WestTe00,pass_long,0,,,,,
player,201612040rav,rav,WestTe00,pass_rating,,,,,,
player,201612040rav,rav,WestTe00,rush_att,10,,,,,
player,201612040rav,rav,WestTe00,rush_yds,50,,,,,
player,201612040rav,rav,WestTe00,rush_td,1,,,,,
player,201612040rav,rav,WestTe00,rush_long,15,,,,,
player,201612040rav,rav,WestTe00,targets,3,,,,,
player,201612040rav,rav,WestTe00,rec,3,,,,,
player,201612040rav,rav,WestTe00,rec_yds,18,,,,,
player,201612040rav,rav,WestTe00,rec_td,1,,,,,
player,201612040rav,rav,WestTe00,rec_long,10,,,,,
player,201612040rav,rav,WestTe00,fumbles,0,,,,,
player,201612040rav,rav,WestTe00,fumbles_lost,0,,,,,
player,201612040rav,rav,MoorCh00,pass_cmp,0,,,,,
player,201612040rav,rav,MoorCh00,pass_att,0,,,,,
player,201612040rav,rav,MoorCh00,pass_yds,0,,,,,
player,201612040rav,rav,MoorCh00,pass_td,0,,,,,
player,201612040rav,rav,MoorCh00,pass_int,0,,,,,
player,201612040rav,rav,MoorCh00,pass_sacked,0,,,,,
player,201612040rav,rav,MoorCh00,pass_sacked_yds,0,,,,,
player,201612040rav,rav,MoorCh00,pass_long,0,,,,,
player,201612040rav,rav,MoorCh00,pass_rating,,,,,,
player,201612040rav,rav,MoorCh00,rush_att,1,,,,,
player,201612040rav,rav,MoorCh00,rush_yds,7,,,,,
player,201612040rav,rav,MoorCh00,rush_td,0,,,,,
player,201612040rav,rav,MoorCh00,rush_long,7,,,,,
player,201612040rav,rav,MoorCh00,targets,2,,,,,
player,201612040rav,rav,MoorCh00,rec,0,,,,,
player,201612040rav,rav,MoorCh00,rec_yds,0,,,,,
player,201612040rav,rav,MoorCh00,rec_td,0,,,,,
player,201612040rav,rav,MoorCh00,rec_long,0,,,,,
player,201612040rav,rav,MoorCh00,fumbles,0,,,,,
player,201612040rav,rav,MoorCh00,fumbles_lost,0,,,,,
player,201612040rav,rav,PittDe00,pass_cmp,0,,,,,
player,201612040rav,rav,PittDe00,pass_att,0,,,,,
player,201612040rav,rav,PittDe00,pass_yds,0,,,,,
player,201612040rav,rav,PittDe00,pass_td,0,,,,,
player,201612040rav,rav,PittDe00,pass_int,0,,,,,
player,201612040rav,rav,PittDe00,pass_sacked,0,,,,,
player,201612040rav,rav,PittDe00,pass_sacked_yds,0,,,,,
player,201612040rav,rav,PittDe00,pass_long,0,,,,,
player,201612040rav,rav,PittDe00,pass_rating,,,,,,
player,201612040rav,rav,PittDe00,rush_att,0,,,,,
player,201612040rav,rav,PittDe00,rush_yds,0,,,,,
player,201612040rav,rav,PittDe00,rush_td,0,,,,,
player,201612040rav,rav,PittDe00,rush_long,0,,,,,
player,201612040rav,rav,PittDe00,targets,11,,,,,
player,201612040rav,rav,PittDe00,rec,9,,,,,
player,201612040rav,rav,PittDe00,rec_yds,90,,,,,
player,201612040rav,rav,PittDe00,rec_td,2,,,,,
player,201612040rav,rav,PittDe00,rec_long,25,,,,,
player,201612040rav,rav,PittDe00,fumbles,1,,,,,
player,201612040rav,rav,PittDe00,fumbles_lost,1,,,,,
player,201612040rav,rav,PerrBr02,pass_cmp,0,,,,,
player,201612040rav,rav,PerrBr02,pass_att,0,,,,,
player,201612040rav,rav,PerrBr02,pass_yds,0,,,,,
player,201612040rav,rav,PerrBr02,pass_td,0,,,,,
player,201612040rav,rav,PerrBr02,pass_int,0,,,,,
player,201612040rav,rav,PerrBr02,pass_sacked,0,,,,,
player,201612040rav,rav,PerrBr02,pass_sacked_yds,0,,,,,
player,201612040rav,rav,PerrBr02,pass_long,0,,,,,
player,201612040rav,rav,PerrBr02,pass_rating,,,,,,
player,201612040rav,rav,PerrBr02,rush_att,0,,,,,
player,201612040rav,rav,PerrBr02,rush_yds,0,,,,,
player,201612040rav,rav,PerrBr02,rush_td,0,,,,,
player,201612040rav,rav,PerrBr02,rush_long,0,,,,,
player,201612040rav,rav,PerrBr02,targets,3,,,,,
player,201612040rav,rav,PerrBr02,rec,2,,,,,
player,201612040rav,rav,PerrBr02,rec_yds,59,,,,,
player,201612040rav,rav,PerrBr02,rec_td,1,,,,,
player,201612040rav,rav,PerrBr02,rec_long,53,,,,,
player,201612040rav,rav,PerrBr02,fumbles,0,,,,,
player,201612040rav,rav,PerrBr02,fumbles_lost,0,,,,,
player,201612040rav,rav,WallMi00,pass_cmp,0,,,,,
player,201612040rav,rav,WallMi00,pass_att,0,,,,,
player,201612040rav,rav,WallMi00,pass_yds,0,,,,,
player,201612040rav,rav,WallMi00,pass_td,0,,,,,
player,201612040rav,rav,WallMi00,pass_int,0,,,,,
player,201612040rav,rav,WallMi00,pass_sacked,0,,,,,
player,201612040rav,rav,WallMi00,pass_sacked_yds,0,,,,,
player,201612040rav,rav,WallMi00,pass_long,0,,,,,
player,201612040rav,rav,WallMi00,pass_rating,,,,,,
player,201612040rav,rav,WallMi00,rush_att,0,,,,,
player,201612040rav,rav,WallMi00,rush_yds,0,,,,,
player,201612040rav,rav,WallMi00,rush_td,0,,,,,
player,201612040rav,rav,WallMi00,rush_long,0,,,,,
player,201612040rav,rav,WallMi00,targets,7,,,,,
player,201612040rav,rav,WallMi00,rec,6,,,,,
player,201612040rav,rav,WallMi00,rec_yds,59,,,,,
player,201612040rav,rav,WallMi00,rec_td,0,,,,,
player,201612040rav,rav,WallMi00,rec_long,16,,,,,
player,201612040rav,rav,WallMi00,fumbles,0,,,,,
player,201612040rav,rav,WallMi00,fumbles_lost,0,,,,,
player,201612040rav,rav,SmitSt01,pass_cmp,0,,,,,
player,201612040rav,rav,SmitSt01,pass_att,0,,,,,
player,201612040rav,rav,SmitSt01,pass_yds,0,,,,,
player,201612040rav,rav,SmitSt01,pass_td,0,,,,,
player,201612040rav,rav,SmitSt01,pass_int,0,,,,,
player,201612040rav,rav,SmitSt01,pass_sacked,0,,,,,
player,201612040rav,rav,SmitSt01,pass_sacked_yds,0,,,,,
player,201612040rav,rav,SmitSt01,pass_long,0,,,,,
player,201612040rav,rav,SmitSt01,pass_rating,,,,,,
player,201612040rav,rav,SmitSt01,rush_att,0,,,,,
player,201612040rav,rav,SmitSt01,rush_yds,0,,,,,
player,201612040rav,rav,SmitSt01,rush_td,0,,,,,
player,201612040rav,rav,SmitSt01,rush_long,0,,,,,
player,201612040rav,rav,SmitSt01,targets,10,,,,,
player,201612040rav,rav,SmitSt01,rec,6,,,,,
player,201612040rav,rav,SmitSt01,rec_yds,53,,,,,
player,201612040rav,rav,SmitSt01,rec_td,0,,,,,
player,201612040rav,rav,SmitSt01,rec_long,23,,,,,
player,201612040rav,rav,SmitSt01,fumbles,0,,,,,
player,201612040rav,rav,SmitSt01,fumbles_lost,0,,,,,
player,201612040rav,rav,AikeKa00,pass_cmp,0,,,,,
player,201612040rav,rav,AikeKa00,pass_att,0,,,,,
player,201612040rav,rav,AikeKa00,pass_yds,0,,,,,
player,201612040rav,rav,AikeKa00,pass_td,0,,,,,
player,201612040rav,rav,AikeKa00,pass_int,0,,,,,
player,201612040rav,rav,AikeKa00,pass_sacked,0,,,,,
player,201612040rav,rav,AikeKa00,pass_sacked_yds,0,,,,,
player,201612040rav,rav,AikeKa00,pass_long,0,,,,,
player,201612040rav,rav,AikeKa00,pass_rating,,,,,,
player,201612040rav,rav,AikeKa00,rush_att,0,,,,,
player,201612040rav,rav,AikeKa00,rush_yds,0,,,,,
player,201612040rav,rav,AikeKa00,rush_td,0,,,,,
player,201612040rav,rav,AikeKa00,rush_long,0,,,,,
player,201612040rav,rav,AikeKa00,targets,3,,,,,
player,201612040rav,rav,AikeKa00,rec,3,,,,,
player,201612040rav,rav,AikeKa00,rec_yds,41,,,,,
player,201612040rav,rav,AikeKa00,rec_td,0,,,,,
player,201612040rav,rav,AikeKa00,rec_long,18,,,,,
player,201612040rav,rav,AikeKa00,fumbles,0,,,,,
player,201612040rav,rav,AikeKa00,fumbles_lost,0,,,,,
player,201612040rav,rav,BoylNi00,pass_cmp,0,,,,,
player,201612040rav,rav,BoylNi00,pass_att,0,,,,,
player,201612040rav,rav,BoylNi00,pass_yds,0,,,,,
player,201612040rav,rav,BoylNi00,pass_td,0,,,,,
player,201612040rav,rav,BoylNi00,pass_int,0,,,,,
player,201612040rav,rav,BoylNi00,pass_sacked,0,,,,,
player,201612040rav,rav,BoylNi00,pass_sacked_yds,0,,,,,
player,201612040rav,rav,BoylNi00,pass_long,0,,,,,
player,201612040rav,rav,BoylNi00,pass_rating,,,,,,
player,201612040rav,rav,BoylNi00,rush_att,0,,,,,
player,201612040rav,rav,BoylNi00,rush_yds,0,,,,,
player,201612040rav,rav,BoylNi00,rush_td,0,,,,,
player,201612040rav,rav,BoylNi00,rush_long,0,,,,,
player,201612040rav,rav,BoylNi00,targets,2,,,,,
player,201612040rav,rav,BoylNi00,rec,2,,,,,
player,201612040rav,rav,BoylNi00,rec_yds,24,,,,,
player,201612040rav,rav,BoylNi00,rec_td,0,,,,,
player,201612040rav,rav,BoylNi00,rec_long,20,,,,,
player,201612040rav,rav,BoylNi00,fumbles,0,,,,,
player,201612040rav,rav,BoylNi00,fumbles_lost,0,,,,,
player,201612040rav,rav,WallDa01,pass_cmp,0,,,,,
player,201612040rav,rav,WallDa01,pass_att,0,,,,,
player,201612040rav,rav,WallDa01,pass_yds,0,,,,,
player,201612040rav,rav,WallDa01,pass_td,0,,,,,
player,201612040rav,rav,WallDa01,pass_int,0,,,,,
player,201612040rav,rav,WallDa01,pass_sacked,0,,,,,
player,201612040rav,rav,WallDa01,pass_sacked_yds,0,,,,,
player,201612040rav,rav,WallDa01,pass_long,0,,,,,
player,201612040rav,rav,WallDa01,pass_rating,,,,,,
player,201612040rav,rav,WallDa01,rush_att,0,,,,,
player,201612040rav,rav,WallDa01,rush_yds,0,,,,,
player,201612040rav,rav,WallDa01,rush_td,0,,,,,
player,201612040rav,rav,WallDa01,rush_long,0,,,,,
player,201612040rav,rav,WallDa01,targets,2,,,,,
player,201612040rav,rav,WallDa01,rec,1,,,,,
player,201612040rav,rav,WallDa01,rec_yds,15,,,,,
