game,2016,11,20161120,201611200was,gnb,"Green Bay Packers",24,was,"Washington Redskins",42
player,201611200was,gnb,PerrNi00,pass_defended,0,,,,,
player,201611200was,gnb,PerrNi00,sacks,1.0,,,,,
player,201611200was,gnb,PerrNi00,tackles_combined,4,,,,,
player,201611200was,gnb,PerrNi00,tackles_solo,4,,,,,
player,201611200was,gnb,PerrNi00,tackles_assists,0,,,,,
player,201611200was,gnb,PerrNi00,tackles_loss,1,,,,,
player,201611200was,gnb,PerrNi00,qb_hits,1,,,,,
player,201611200was,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201611200was,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201611200was,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201611200was,gnb,PeppJu99,def_int,0,,,,,
player,201611200was,gnb,PeppJu99,def_int_yds,0,,,,,
player,201611200was,gnb,PeppJu99,def_int_td,0,,,,,
player,201611200was,gnb,PeppJu99,def_int_long,0,,,,,
player,201611200was,gnb,PeppJu99,pass_defended,1,,,,,
player,201611200was,gnb,PeppJu99,sacks,1.0,,,,,
player,201611200was,gnb,PeppJu99,tackles_combined,2,,,,,
player,201611200was,gnb,PeppJu99,tackles_solo,1,,,,,
player,201611200was,gnb,PeppJu99,tackles_assists,1,,,,,
player,201611200was,gnb,PeppJu99,tackles_loss,1,,,,,
player,201611200was,gnb,PeppJu99,qb_hits,1,,,,,
player,201611200was,gnb,PeppJu99,fumbles_rec,0,,,,,
player,201611200was,gnb,PeppJu99,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,PeppJu99,fumbles_rec_td,0,,,,,
player,201611200was,gnb,PeppJu99,fumbles_forced,0,,,,,
player,201611200was,gnb,GuntLa00,def_int,0,,,,,
player,201611200was,gnb,GuntLa00,def_int_yds,0,,,,,
player,201611200was,gnb,GuntLa00,def_int_td,0,,,,,
player,201611200was,gnb,GuntLa00,def_int_long,0,,,,,
player,201611200was,gnb,GuntLa00,pass_defended,1,,,,,
player,201611200was,gnb,GuntLa00,sacks,0.0,,,,,
player,201611200was,gnb,GuntLa00,tackles_combined,7,,,,,
player,201611200was,gnb,GuntLa00,tackles_solo,5,,,,,
player,201611200was,gnb,GuntLa00,tackles_assists,2,,,,,
player,201611200was,gnb,GuntLa00,tackles_loss,0,,,,,
player,201611200was,gnb,GuntLa00,qb_hits,0,,,,,
player,201611200was,gnb,GuntLa00,fumbles_rec,0,,,,,
player,201611200was,gnb,GuntLa00,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,GuntLa00,fumbles_rec_td,0,,,,,
player,201611200was,gnb,GuntLa00,fumbles_forced,0,,,,,
player,201611200was,gnb,MartBl01,def_int,0,,,,,
player,201611200was,gnb,MartBl01,def_int_yds,0,,,,,
player,201611200was,gnb,MartBl01,def_int_td,0,,,,,
player,201611200was,gnb,MartBl01,def_int_long,0,,,,,
player,201611200was,gnb,MartBl01,pass_defended,1,,,,,
player,201611200was,gnb,MartBl01,sacks,0.0,,,,,
player,201611200was,gnb,MartBl01,tackles_combined,5,,,,,
player,201611200was,gnb,MartBl01,tackles_solo,3,,,,,
player,201611200was,gnb,MartBl01,tackles_assists,2,,,,,
player,201611200was,gnb,MartBl01,tackles_loss,1,,,,,
player,201611200was,gnb,MartBl01,qb_hits,0,,,,,
player,201611200was,gnb,MartBl01,fumbles_rec,0,,,,,
player,201611200was,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201611200was,gnb,MartBl01,fumbles_forced,0,,,,,
player,201611200was,gnb,ThomJo04,def_int,0,,,,,
player,201611200was,gnb,ThomJo04,def_int_yds,0,,,,,
player,201611200was,gnb,ThomJo04,def_int_td,0,,,,,
player,201611200was,gnb,ThomJo04,def_int_long,0,,,,,
player,201611200was,gnb,ThomJo04,pass_defended,0,,,,,
player,201611200was,gnb,ThomJo04,sacks,0.0,,,,,
player,201611200was,gnb,ThomJo04,tackles_combined,5,,,,,
player,201611200was,gnb,ThomJo04,tackles_solo,3,,,,,
player,201611200was,gnb,ThomJo04,tackles_assists,2,,,,,
player,201611200was,gnb,ThomJo04,tackles_loss,1,,,,,
player,201611200was,gnb,ThomJo04,qb_hits,0,,,,,
player,201611200was,gnb,ThomJo04,fumbles_rec,0,,,,,
player,201611200was,gnb,ThomJo04,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,ThomJo04,fumbles_rec_td,0,,,,,
player,201611200was,gnb,ThomJo04,fumbles_forced,0,,,,,
player,201611200was,gnb,BurnMo99,def_int,0,,,,,
player,201611200was,gnb,BurnMo99,def_int_yds,0,,,,,
player,201611200was,gnb,BurnMo99,def_int_td,0,,,,,
player,201611200was,gnb,BurnMo99,def_int_long,0,,,,,
player,201611200was,gnb,BurnMo99,pass_defended,1,,,,,
player,201611200was,gnb,BurnMo99,sacks,0.0,,,,,
player,201611200was,gnb,BurnMo99,tackles_combined,4,,,,,
player,201611200was,gnb,BurnMo99,tackles_solo,3,,,,,
player,201611200was,gnb,BurnMo99,tackles_assists,1,,,,,
player,201611200was,gnb,BurnMo99,tackles_loss,0,,,,,
player,201611200was,gnb,BurnMo99,qb_hits,0,,,,,
player,201611200was,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201611200was,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201611200was,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201611200was,gnb,ClinHa00,def_int,0,,,,,
player,201611200was,gnb,ClinHa00,def_int_yds,0,,,,,
player,201611200was,gnb,ClinHa00,def_int_td,0,,,,,
player,201611200was,gnb,ClinHa00,def_int_long,0,,,,,
player,201611200was,gnb,ClinHa00,pass_defended,0,,,,,
player,201611200was,gnb,ClinHa00,sacks,0.0,,,,,
player,201611200was,gnb,ClinHa00,tackles_combined,4,,,,,
player,201611200was,gnb,ClinHa00,tackles_solo,4,,,,,
player,201611200was,gnb,ClinHa00,tackles_assists,0,,,,,
player,201611200was,gnb,ClinHa00,tackles_loss,0,,,,,
player,201611200was,gnb,ClinHa00,qb_hits,0,,,,,
player,201611200was,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201611200was,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201611200was,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201611200was,gnb,DaniMi00,def_int,0,,,,,
player,201611200was,gnb,DaniMi00,def_int_yds,0,,,,,
player,201611200was,gnb,DaniMi00,def_int_td,0,,,,,
player,201611200was,gnb,DaniMi00,def_int_long,0,,,,,
player,201611200was,gnb,DaniMi00,pass_defended,0,,,,,
player,201611200was,gnb,DaniMi00,sacks,0.0,,,,,
player,201611200was,gnb,DaniMi00,tackles_combined,4,,,,,
player,201611200was,gnb,DaniMi00,tackles_solo,3,,,,,
player,201611200was,gnb,DaniMi00,tackles_assists,1,,,,,
player,201611200was,gnb,DaniMi00,tackles_loss,1,,,,,
player,201611200was,gnb,DaniMi00,qb_hits,0,,,,,
player,201611200was,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201611200was,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201611200was,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201611200was,gnb,BricKe00,def_int,0,,,,,
player,201611200was,gnb,BricKe00,def_int_yds,0,,,,,
player,201611200was,gnb,BricKe00,def_int_td,0,,,,,
player,201611200was,gnb,BricKe00,def_int_long,0,,,,,
player,201611200was,gnb,BricKe00,pass_defended,0,,,,,
player,201611200was,gnb,BricKe00,sacks,0.0,,,,,
player,201611200was,gnb,BricKe00,tackles_combined,3,,,,,
player,201611200was,gnb,BricKe00,tackles_solo,3,,,,,
player,201611200was,gnb,BricKe00,tackles_assists,0,,,,,
player,201611200was,gnb,BricKe00,tackles_loss,0,,,,,
player,201611200was,gnb,BricKe00,qb_hits,0,,,,,
player,201611200was,gnb,BricKe00,fumbles_rec,0,,,,,
player,201611200was,gnb,BricKe00,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,BricKe00,fumbles_rec_td,0,,,,,
player,201611200was,gnb,BricKe00,fumbles_forced,0,,,,,
player,201611200was,gnb,ClarKe01,def_int,0,,,,,
player,201611200was,gnb,ClarKe01,def_int_yds,0,,,,,
player,201611200was,gnb,ClarKe01,def_int_td,0,,,,,
player,201611200was,gnb,ClarKe01,def_int_long,0,,,,,
player,201611200was,gnb,ClarKe01,pass_defended,0,,,,,
player,201611200was,gnb,ClarKe01,sacks,0.0,,,,,
player,201611200was,gnb,ClarKe01,tackles_combined,3,,,,,
player,201611200was,gnb,ClarKe01,tackles_solo,2,,,,,
player,201611200was,gnb,ClarKe01,tackles_assists,1,,,,,
player,201611200was,gnb,ClarKe01,tackles_loss,0,,,,,
player,201611200was,gnb,ClarKe01,qb_hits,0,,,,,
player,201611200was,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201611200was,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201611200was,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201611200was,gnb,HydeMi00,def_int,0,,,,,
player,201611200was,gnb,HydeMi00,def_int_yds,0,,,,,
player,201611200was,gnb,HydeMi00,def_int_td,0,,,,,
player,201611200was,gnb,HydeMi00,def_int_long,0,,,,,
player,201611200was,gnb,HydeMi00,pass_defended,0,,,,,
player,201611200was,gnb,HydeMi00,sacks,0.0,,,,,
player,201611200was,gnb,HydeMi00,tackles_combined,3,,,,,
player,201611200was,gnb,HydeMi00,tackles_solo,2,,,,,
player,201611200was,gnb,HydeMi00,tackles_assists,1,,,,,
player,201611200was,gnb,HydeMi00,tackles_loss,0,,,,,
player,201611200was,gnb,HydeMi00,qb_hits,0,,,,,
player,201611200was,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201611200was,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201611200was,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201611200was,gnb,RollQu00,def_int,0,,,,,
player,201611200was,gnb,RollQu00,def_int_yds,0,,,,,
player,201611200was,gnb,RollQu00,def_int_td,0,,,,,
player,201611200was,gnb,RollQu00,def_int_long,0,,,,,
player,201611200was,gnb,RollQu00,pass_defended,0,,,,,
player,201611200was,gnb,RollQu00,sacks,0.0,,,,,
player,201611200was,gnb,RollQu00,tackles_combined,3,,,,,
player,201611200was,gnb,RollQu00,tackles_solo,3,,,,,
player,201611200was,gnb,RollQu00,tackles_assists,0,,,,,
player,201611200was,gnb,RollQu00,tackles_loss,0,,,,,
player,201611200was,gnb,RollQu00,qb_hits,0,,,,,
player,201611200was,gnb,RollQu00,fumbles_rec,0,,,,,
player,201611200was,gnb,RollQu00,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,RollQu00,fumbles_rec_td,0,,,,,
player,201611200was,gnb,RollQu00,fumbles_forced,0,,,,,
player,201611200was,gnb,FackKy00,def_int,0,,,,,
player,201611200was,gnb,FackKy00,def_int_yds,0,,,,,
player,201611200was,gnb,FackKy00,def_int_td,0,,,,,
player,201611200was,gnb,FackKy00,def_int_long,0,,,,,
player,201611200was,gnb,FackKy00,pass_defended,0,,,,,
player,201611200was,gnb,FackKy00,sacks,0.0,,,,,
player,201611200was,gnb,FackKy00,tackles_combined,2,,,,,
player,201611200was,gnb,FackKy00,tackles_solo,2,,,,,
player,201611200was,gnb,FackKy00,tackles_assists,0,,,,,
player,201611200was,gnb,FackKy00,tackles_loss,0,,,,,
player,201611200was,gnb,FackKy00,qb_hits,0,,,,,
player,201611200was,gnb,FackKy00,fumbles_rec,0,,,,,
player,201611200was,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201611200was,gnb,FackKy00,fumbles_forced,0,,,,,
player,201611200was,gnb,GuioLe99,def_int,0,,,,,
player,201611200was,gnb,GuioLe99,def_int_yds,0,,,,,
player,201611200was,gnb,GuioLe99,def_int_td,0,,,,,
player,201611200was,gnb,GuioLe99,def_int_long,0,,,,,
player,201611200was,gnb,GuioLe99,pass_defended,0,,,,,
player,201611200was,gnb,GuioLe99,sacks,0.0,,,,,
player,201611200was,gnb,GuioLe99,tackles_combined,2,,,,,
player,201611200was,gnb,GuioLe99,tackles_solo,1,,,,,
player,201611200was,gnb,GuioLe99,tackles_assists,1,,,,,
player,201611200was,gnb,GuioLe99,tackles_loss,0,,,,,
player,201611200was,gnb,GuioLe99,qb_hits,0,,,,,
player,201611200was,gnb,GuioLe99,fumbles_rec,0,,,,,
player,201611200was,gnb,GuioLe99,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,GuioLe99,fumbles_rec_td,0,,,,,
player,201611200was,gnb,GuioLe99,fumbles_forced,0,,,,,
player,201611200was,gnb,JoneDa03,def_int,0,,,,,
player,201611200was,gnb,JoneDa03,def_int_yds,0,,,,,
player,201611200was,gnb,JoneDa03,def_int_td,0,,,,,
player,201611200was,gnb,JoneDa03,def_int_long,0,,,,,
player,201611200was,gnb,JoneDa03,pass_defended,0,,,,,
player,201611200was,gnb,JoneDa03,sacks,0.0,,,,,
player,201611200was,gnb,JoneDa03,tackles_combined,1,,,,,
player,201611200was,gnb,JoneDa03,tackles_solo,0,,,,,
player,201611200was,gnb,JoneDa03,tackles_assists,1,,,,,
player,201611200was,gnb,JoneDa03,tackles_loss,0,,,,,
player,201611200was,gnb,JoneDa03,qb_hits,0,,,,,
player,201611200was,gnb,JoneDa03,fumbles_rec,0,,,,,
player,201611200was,gnb,JoneDa03,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,JoneDa03,fumbles_rec_td,0,,,,,
player,201611200was,gnb,JoneDa03,fumbles_forced,0,,,,,
player,201611200was,gnb,KerrJo00,def_int,0,,,,,
player,201611200was,gnb,KerrJo00,def_int_yds,0,,,,,
player,201611200was,gnb,KerrJo00,def_int_td,0,,,,,
player,201611200was,gnb,KerrJo00,def_int_long,0,,,,,
player,201611200was,gnb,KerrJo00,pass_defended,0,,,,,
player,201611200was,gnb,KerrJo00,sacks,0.0,,,,,
player,201611200was,gnb,KerrJo00,tackles_combined,1,,,,,
player,201611200was,gnb,KerrJo00,tackles_solo,0,,,,,
player,201611200was,gnb,KerrJo00,tackles_assists,1,,,,,
player,201611200was,gnb,KerrJo00,tackles_loss,0,,,,,
player,201611200was,gnb,KerrJo00,qb_hits,0,,,,,
player,201611200was,gnb,KerrJo00,fumbles_rec,0,,,,,
player,201611200was,gnb,KerrJo00,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,KerrJo00,fumbles_rec_td,0,,,,,
player,201611200was,gnb,KerrJo00,fumbles_forced,0,,,,,
player,201611200was,gnb,MattCl99,def_int,0,,,,,
player,201611200was,gnb,MattCl99,def_int_yds,0,,,,,
player,201611200was,gnb,MattCl99,def_int_td,0,,,,,
player,201611200was,gnb,MattCl99,def_int_long,0,,,,,
player,201611200was,gnb,MattCl99,pass_defended,0,,,,,
player,201611200was,gnb,MattCl99,sacks,0.0,,,,,
player,201611200was,gnb,MattCl99,tackles_combined,1,,,,,
player,201611200was,gnb,MattCl99,tackles_solo,1,,,,,
player,201611200was,gnb,MattCl99,tackles_assists,0,,,,,
player,201611200was,gnb,MattCl99,tackles_loss,0,,,,,
player,201611200was,gnb,MattCl99,qb_hits,0,,,,,
player,201611200was,gnb,MattCl99,fumbles_rec,0,,,,,
player,201611200was,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201611200was,gnb,MattCl99,fumbles_forced,0,,,,,
player,201611200was,gnb,RipkAa00,def_int,0,,,,,
player,201611200was,gnb,RipkAa00,def_int_yds,,,,,,
player,201611200was,gnb,RipkAa00,def_int_td,0,,,,,
player,201611200was,gnb,RipkAa00,def_int_long,0,,,,,
player,201611200was,gnb,RipkAa00,pass_defended,0,,,,,
player,201611200was,gnb,RipkAa00,sacks,0.0,,,,,
player,201611200was,gnb,RipkAa00,tackles_combined,1,,,,,
player,201611200was,gnb,RipkAa00,tackles_solo,0,,,,,
player,201611200was,gnb,RipkAa00,tackles_assists,1,,,,,
player,201611200was,gnb,RipkAa00,tackles_loss,0,,,,,
player,201611200was,gnb,RipkAa00,qb_hits,0,,,,,
player,201611200was,gnb,RipkAa00,fumbles_rec,0,,,,,
player,201611200was,gnb,RipkAa00,fumbles_rec_yds,0,,,,,
player,201611200was,gnb,RipkAa00,fumbles_rec_td,0,,,,,
player,201611200was,gnb,RipkAa00,fumbles_forced,0,,,,,
player,201611200was,gnb,HundBr00,def_int,0,,,,,
player,201611200was,gnb,HundBr00,def_int_yds,,,,,,
player,201611200was,gnb,HundBr00,def_int_td,0,,,,,
player,201611200was,gnb,HundBr00,def_int_long,0,,,,,
player,201611200was,gnb,HundBr00,pass_defended,0,,,,,
player,201611200was,gnb,HundBr00,sacks,0.0,,,,,
player,201611200was,gnb,HundBr00,tackles_combined,0,,,,,
player,201611200was,gnb,HundBr00,tackles_solo,0,,,,,
player,201611200was,gnb,HundBr00,tackles_assists,0,,,,,
player,201611200was,gnb,HundBr00,tackles_loss,0,,,,,
player,201611200was,gnb,HundBr00,qb_hits,0,,,,,
player,201611200was,gnb,HundBr00,fumbles_rec,1,,,,,
player,201611200was,gnb,HundBr00,fumbles_rec_yds,-1,,,,,
player,201611200was,gnb,HundBr00,fumbles_rec_td,0,,,,,
player,201611200was,gnb,HundBr00,fumbles_forced,0,,,,,
player,201611200was,was,SpaiMa00,def_int,1,,,,,
player,201611200was,was,SpaiMa00,def_int_yds,8,,,,,
player,201611200was,was,SpaiMa00,def_int_td,0,,,,,
player,201611200was,was,SpaiMa00,def_int_long,8,,,,,
player,201611200was,was,SpaiMa00,pass_defended,1,,,,,
player,201611200was,was,SpaiMa00,sacks,0.0,,,,,
player,201611200was,was,SpaiMa00,tackles_combined,2,,,,,
player,201611200was,was,SpaiMa00,tackles_solo,0,,,,,
player,201611200was,was,SpaiMa00,tackles_assists,2,,,,,
player,201611200was,was,SpaiMa00,tackles_loss,0,,,,,
player,201611200was,was,SpaiMa00,qb_hits,0,,,,,
player,201611200was,was,SpaiMa00,fumbles_rec,0,,,,,
player,201611200was,was,SpaiMa00,fumbles_rec_yds,0,,,,,
player,201611200was,was,SpaiMa00,fumbles_rec_td,0,,,,,
player,201611200was,was,SpaiMa00,fumbles_forced,0,,,,,
player,201611200was,was,BakeCh99,def_int,0,,,,,
player,201611200was,was,BakeCh99,def_int_yds,0,,,,,
player,201611200was,was,BakeCh99,def_int_td,0,,,,,
player,201611200was,was,BakeCh99,def_int_long,0,,,,,
player,201611200was,was,BakeCh99,pass_defended,0,,,,,
player,201611200was,was,BakeCh99,sacks,1.0,,,,,
player,201611200was,was,BakeCh99,tackles_combined,3,,,,,
player,201611200was,was,BakeCh99,tackles_solo,1,,,,,
player,201611200was,was,BakeCh99,tackles_assists,2,,,,,
player,201611200was,was,BakeCh99,tackles_loss,1,,,,,
player,201611200was,was,BakeCh99,qb_hits,2,,,,,
player,201611200was,was,BakeCh99,fumbles_rec,0,,,,,
player,201611200was,was,BakeCh99,fumbles_rec_yds,0,,,,,
player,201611200was,was,BakeCh99,fumbles_rec_td,0,,,,,
player,201611200was,was,BakeCh99,fumbles_forced,0,,,,,
player,201611200was,was,KerrRy00,def_int,0,,,,,
player,201611200was,was,KerrRy00,def_int_yds,0,,,,,
player,201611200was,was,KerrRy00,def_int_td,0,,,,,
player,201611200was,was,KerrRy00,def_int_long,0,,,,,
player,201611200was,was,KerrRy00,pass_defended,0,,,,,
player,201611200was,was,KerrRy00,sacks,1.0,,,,,
player,201611200was,was,KerrRy00,tackles_combined,1,,,,,
player,201611200was,was,KerrRy00,tackles_solo,1,,,,,
player,201611200was,was,KerrRy00,tackles_assists,0,,,,,
player,201611200was,was,KerrRy00,tackles_loss,1,,,,,
player,201611200was,was,KerrRy00,qb_hits,1,,,,,
player,201611200was,was,KerrRy00,fumbles_rec,0,,,,,
player,201611200was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201611200was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201611200was,was,KerrRy00,fumbles_forced,0,,,,,
player,201611200was,was,WhitDo20,def_int,0,,,,,
player,201611200was,was,WhitDo20,def_int_yds,0,,,,,
player,201611200was,was,WhitDo20,def_int_td,0,,,,,
player,201611200was,was,WhitDo20,def_int_long,0,,,,,
player,201611200was,was,WhitDo20,pass_defended,0,,,,,
player,201611200was,was,WhitDo20,sacks,0.0,,,,,
player,201611200was,was,WhitDo20,tackles_combined,10,,,,,
player,201611200was,was,WhitDo20,tackles_solo,8,,,,,
player,201611200was,was,WhitDo20,tackles_assists,2,,,,,
player,201611200was,was,WhitDo20,tackles_loss,0,,,,,
player,201611200was,was,WhitDo20,qb_hits,0,,,,,
player,201611200was,was,WhitDo20,fumbles_rec,0,,,,,
player,201611200was,was,WhitDo20,fumbles_rec_yds,0,,,,,
player,201611200was,was,WhitDo20,fumbles_rec_td,0,,,,,
player,201611200was,was,WhitDo20,fumbles_forced,0,,,,,
player,201611200was,was,CompWi00,def_int,0,,,,,
player,201611200was,was,CompWi00,def_int_yds,0,,,,,
player,201611200was,was,CompWi00,def_int_td,0,,,,,
player,201611200was,was,CompWi00,def_int_long,0,,,,,
player,201611200was,was,CompWi00,pass_defended,0,,,,,
player,201611200was,was,CompWi00,sacks,0.0,,,,,
player,201611200was,was,CompWi00,tackles_combined,9,,,,,
player,201611200was,was,CompWi00,tackles_solo,6,,,,,
player,201611200was,was,CompWi00,tackles_assists,3,,,,,
player,201611200was,was,CompWi00,tackles_loss,1,,,,,
player,201611200was,was,CompWi00,qb_hits,0,,,,,
player,201611200was,was,CompWi00,fumbles_rec,1,,,,,
player,201611200was,was,CompWi00,fumbles_rec_yds,0,,,,,
player,201611200was,was,CompWi00,fumbles_rec_td,0,,,,,
player,201611200was,was,CompWi00,fumbles_forced,0,,,,,
player,201611200was,was,BreeBa00,def_int,0,,,,,
player,201611200was,was,BreeBa00,def_int_yds,0,,,,,
player,201611200was,was,BreeBa00,def_int_td,0,,,,,
player,201611200was,was,BreeBa00,def_int_long,0,,,,,
player,201611200was,was,BreeBa00,pass_defended,1,,,,,
player,201611200was,was,BreeBa00,sacks,0.0,,,,,
player,201611200was,was,BreeBa00,tackles_combined,8,,,,,
player,201611200was,was,BreeBa00,tackles_solo,7,,,,,
player,201611200was,was,BreeBa00,tackles_assists,1,,,,,
player,201611200was,was,BreeBa00,tackles_loss,0,,,,,
player,201611200was,was,BreeBa00,qb_hits,0,,,,,
player,201611200was,was,BreeBa00,fumbles_rec,0,,,,,
player,201611200was,was,BreeBa00,fumbles_rec_yds,0,,,,,
player,201611200was,was,BreeBa00,fumbles_rec_td,0,,,,,
player,201611200was,was,BreeBa00,fumbles_forced,0,,,,,
player,201611200was,was,CravSu00,def_int,0,,,,,
player,201611200was,was,CravSu00,def_int_yds,0,,,,,
player,201611200was,was,CravSu00,def_int_td,0,,,,,
player,201611200was,was,CravSu00,def_int_long,0,,,,,
player,201611200was,was,CravSu00,pass_defended,1,,,,,
player,201611200was,was,CravSu00,sacks,0.0,,,,,
player,201611200was,was,CravSu00,tackles_combined,5,,,,,
player,201611200was,was,CravSu00,tackles_solo,3,,,,,
player,201611200was,was,CravSu00,tackles_assists,2,,,,,
player,201611200was,was,CravSu00,tackles_loss,1,,,,,
player,201611200was,was,CravSu00,qb_hits,0,,,,,
player,201611200was,was,CravSu00,fumbles_rec,0,,,,,
player,201611200was,was,CravSu00,fumbles_rec_yds,0,,,,,
player,201611200was,was,CravSu00,fumbles_rec_td,0,,,,,
player,201611200was,was,CravSu00,fumbles_forced,0,,,,,
player,201611200was,was,FullKe00,def_int,0,,,,,
player,201611200was,was,FullKe00,def_int_yds,0,,,,,
player,201611200was,was,FullKe00,def_int_td,0,,,,,
player,201611200was,was,FullKe00,def_int_long,0,,,,,
player,201611200was,was,FullKe00,pass_defended,0,,,,,
player,201611200was,was,FullKe00,sacks,0.0,,,,,
player,201611200was,was,FullKe00,tackles_combined,4,,,,,
player,201611200was,was,FullKe00,tackles_solo,2,,,,,
player,201611200was,was,FullKe00,tackles_assists,2,,,,,
player,201611200was,was,FullKe00,tackles_loss,0,,,,,
player,201611200was,was,FullKe00,qb_hits,0,,,,,
player,201611200was,was,FullKe00,fumbles_rec,0,,,,,
player,201611200was,was,FullKe00,fumbles_rec_yds,0,,,,,
player,201611200was,was,FullKe00,fumbles_rec_td,0,,,,,
player,201611200was,was,FullKe00,fumbles_forced,0,,,,,
player,201611200was,was,NormJo01,def_int,0,,,,,
player,201611200was,was,NormJo01,def_int_yds,0,,,,,
player,201611200was,was,NormJo01,def_int_td,0,,,,,
player,201611200was,was,NormJo01,def_int_long,0,,,,,
player,201611200was,was,NormJo01,pass_defended,0,,,,,
player,201611200was,was,NormJo01,sacks,0.0,,,,,
player,201611200was,was,NormJo01,tackles_combined,3,,,,,
player,201611200was,was,NormJo01,tackles_solo,3,,,,,
player,201611200was,was,NormJo01,tackles_assists,0,,,,,
player,201611200was,was,NormJo01,tackles_loss,0,,,,,
player,201611200was,was,NormJo01,qb_hits,0,,,,,
player,201611200was,was,NormJo01,fumbles_rec,0,,,,,
player,201611200was,was,NormJo01,fumbles_rec_yds,0,,,,,
player,201611200was,was,NormJo01,fumbles_rec_td,0,,,,,
player,201611200was,was,NormJo01,fumbles_forced,1,,,,,
player,201611200was,was,BlacWi20,def_int,0,,,,,
player,201611200was,was,BlacWi20,def_int_yds,0,,,,,
player,201611200was,was,BlacWi20,def_int_td,0,,,,,
player,201611200was,was,BlacWi20,def_int_long,0,,,,,
player,201611200was,was,BlacWi20,pass_defended,0,,,,,
player,201611200was,was,BlacWi20,sacks,0.0,,,,,
player,201611200was,was,BlacWi20,tackles_combined,2,,,,,
player,201611200was,was,BlacWi20,tackles_solo,2,,,,,
player,201611200was,was,BlacWi20,tackles_assists,0,,,,,
player,201611200was,was,BlacWi20,tackles_loss,0,,,,,
player,201611200was,was,BlacWi20,qb_hits,0,,,,,
player,201611200was,was,BlacWi20,fumbles_rec,0,,,,,
player,201611200was,was,BlacWi20,fumbles_rec_yds,0,,,,,
player,201611200was,was,BlacWi20,fumbles_rec_td,0,,,,,
player,201611200was,was,BlacWi20,fumbles_forced,0,,,,,
player,201611200was,was,GarvTe00,def_int,0,,,,,
player,201611200was,was,GarvTe00,def_int_yds,0,,,,,
player,201611200was,was,GarvTe00,def_int_td,0,,,,,
player,201611200was,was,GarvTe00,def_int_long,0,,,,,
player,201611200was,was,GarvTe00,pass_defended,0,,,,,
player,201611200was,was,GarvTe00,sacks,0.0,,,,,
player,201611200was,was,GarvTe00,tackles_combined,2,,,,,
player,201611200was,was,GarvTe00,tackles_solo,2,,,,,
player,201611200was,was,GarvTe00,tackles_assists,0,,,,,
player,201611200was,was,GarvTe00,tackles_loss,0,,,,,
player,201611200was,was,GarvTe00,qb_hits,0,,,,,
player,201611200was,was,GarvTe00,fumbles_rec,0,,,,,
player,201611200was,was,GarvTe00,fumbles_rec_yds,0,,,,,
player,201611200was,was,GarvTe00,fumbles_rec_td,0,,,,,
player,201611200was,was,GarvTe00,fumbles_forced,0,,,,,
player,201611200was,was,IhenDu00,def_int,0,,,,,
player,201611200was,was,IhenDu00,def_int_yds,0,,,,,
player,201611200was,was,IhenDu00,def_int_td,0,,,,,
