game,2016,2,20160918,201609180min,gnb,"Green Bay Packers",14,min,"Minnesota Vikings",17
player,201609180min,gnb,StarJa00,pass_rating,,,,,,
player,201609180min,gnb,StarJa00,rush_att,7,,,,,
player,201609180min,gnb,StarJa00,rush_yds,3,,,,,
player,201609180min,gnb,StarJa00,rush_td,0,,,,,
player,201609180min,gnb,StarJa00,rush_long,5,,,,,
player,201609180min,gnb,StarJa00,targets,1,,,,,
player,201609180min,gnb,StarJa00,rec,1,,,,,
player,201609180min,gnb,StarJa00,rec_yds,16,,,,,
player,201609180min,gnb,StarJa00,rec_td,0,,,,,
player,201609180min,gnb,StarJa00,rec_long,16,,,,,
player,201609180min,gnb,StarJa00,fumbles,0,,,,,
player,201609180min,gnb,StarJa00,fumbles_lost,0,,,,,
player,201609180min,gnb,CobbRa00,pass_cmp,0,,,,,
player,201609180min,gnb,CobbRa00,pass_att,0,,,,,
player,201609180min,gnb,CobbRa00,pass_yds,0,,,,,
player,201609180min,gnb,CobbRa00,pass_td,0,,,,,
player,201609180min,gnb,CobbRa00,pass_int,0,,,,,
player,201609180min,gnb,CobbRa00,pass_sacked,0,,,,,
player,201609180min,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201609180min,gnb,CobbRa00,pass_long,0,,,,,
player,201609180min,gnb,CobbRa00,pass_rating,,,,,,
player,201609180min,gnb,CobbRa00,rush_att,1,,,,,
player,201609180min,gnb,CobbRa00,rush_yds,1,,,,,
player,201609180min,gnb,CobbRa00,rush_td,0,,,,,
player,201609180min,gnb,CobbRa00,rush_long,1,,,,,
player,201609180min,gnb,CobbRa00,targets,7,,,,,
player,201609180min,gnb,CobbRa00,rec,5,,,,,
player,201609180min,gnb,CobbRa00,rec_yds,42,,,,,
player,201609180min,gnb,CobbRa00,rec_td,0,,,,,
player,201609180min,gnb,CobbRa00,rec_long,14,,,,,
player,201609180min,gnb,CobbRa00,fumbles,0,,,,,
player,201609180min,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201609180min,gnb,NelsJo00,pass_cmp,0,,,,,
player,201609180min,gnb,NelsJo00,pass_att,0,,,,,
player,201609180min,gnb,NelsJo00,pass_yds,0,,,,,
player,201609180min,gnb,NelsJo00,pass_td,0,,,,,
player,201609180min,gnb,NelsJo00,pass_int,0,,,,,
player,201609180min,gnb,NelsJo00,pass_sacked,0,,,,,
player,201609180min,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201609180min,gnb,NelsJo00,pass_long,0,,,,,
player,201609180min,gnb,NelsJo00,pass_rating,,,,,,
player,201609180min,gnb,NelsJo00,rush_att,0,,,,,
player,201609180min,gnb,NelsJo00,rush_yds,0,,,,,
player,201609180min,gnb,NelsJo00,rush_td,0,,,,,
player,201609180min,gnb,NelsJo00,rush_long,0,,,,,
player,201609180min,gnb,NelsJo00,targets,11,,,,,
player,201609180min,gnb,NelsJo00,rec,5,,,,,
player,201609180min,gnb,NelsJo00,rec_yds,73,,,,,
player,201609180min,gnb,NelsJo00,rec_td,1,,,,,
player,201609180min,gnb,NelsJo00,rec_long,39,,,,,
player,201609180min,gnb,NelsJo00,fumbles,0,,,,,
player,201609180min,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201609180min,gnb,CookJa02,pass_cmp,0,,,,,
player,201609180min,gnb,CookJa02,pass_att,0,,,,,
player,201609180min,gnb,CookJa02,pass_yds,0,,,,,
player,201609180min,gnb,CookJa02,pass_td,0,,,,,
player,201609180min,gnb,CookJa02,pass_int,0,,,,,
player,201609180min,gnb,CookJa02,pass_sacked,0,,,,,
player,201609180min,gnb,CookJa02,pass_sacked_yds,0,,,,,
player,201609180min,gnb,CookJa02,pass_long,0,,,,,
player,201609180min,gnb,CookJa02,pass_rating,,,,,,
player,201609180min,gnb,CookJa02,rush_att,0,,,,,
player,201609180min,gnb,CookJa02,rush_yds,0,,,,,
player,201609180min,gnb,CookJa02,rush_td,0,,,,,
player,201609180min,gnb,CookJa02,rush_long,0,,,,,
player,201609180min,gnb,CookJa02,targets,6,,,,,
player,201609180min,gnb,CookJa02,rec,4,,,,,
player,201609180min,gnb,CookJa02,rec_yds,31,,,,,
player,201609180min,gnb,CookJa02,rec_td,0,,,,,
player,201609180min,gnb,CookJa02,rec_long,14,,,,,
player,201609180min,gnb,CookJa02,fumbles,0,,,,,
player,201609180min,gnb,CookJa02,fumbles_lost,0,,,,,
player,201609180min,gnb,AdamDa01,pass_cmp,0,,,,,
player,201609180min,gnb,AdamDa01,pass_att,0,,,,,
player,201609180min,gnb,AdamDa01,pass_yds,0,,,,,
player,201609180min,gnb,AdamDa01,pass_td,0,,,,,
player,201609180min,gnb,AdamDa01,pass_int,0,,,,,
player,201609180min,gnb,AdamDa01,pass_sacked,0,,,,,
player,201609180min,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201609180min,gnb,AdamDa01,pass_long,0,,,,,
player,201609180min,gnb,AdamDa01,pass_rating,,,,,,
player,201609180min,gnb,AdamDa01,rush_att,0,,,,,
player,201609180min,gnb,AdamDa01,rush_yds,0,,,,,
player,201609180min,gnb,AdamDa01,rush_td,0,,,,,
player,201609180min,gnb,AdamDa01,rush_long,0,,,,,
player,201609180min,gnb,AdamDa01,targets,7,,,,,
player,201609180min,gnb,AdamDa01,rec,3,,,,,
player,201609180min,gnb,AdamDa01,rec_yds,26,,,,,
player,201609180min,gnb,AdamDa01,rec_td,0,,,,,
player,201609180min,gnb,AdamDa01,rec_long,13,,,,,
player,201609180min,gnb,AdamDa01,fumbles,1,,,,,
player,201609180min,gnb,AdamDa01,fumbles_lost,1,,,,,
player,201609180min,gnb,RodgRi00,pass_cmp,0,,,,,
player,201609180min,gnb,RodgRi00,pass_att,0,,,,,
player,201609180min,gnb,RodgRi00,pass_yds,0,,,,,
player,201609180min,gnb,RodgRi00,pass_td,0,,,,,
player,201609180min,gnb,RodgRi00,pass_int,0,,,,,
player,201609180min,gnb,RodgRi00,pass_sacked,0,,,,,
player,201609180min,gnb,RodgRi00,pass_sacked_yds,0,,,,,
player,201609180min,gnb,RodgRi00,pass_long,0,,,,,
player,201609180min,gnb,RodgRi00,pass_rating,,,,,,
player,201609180min,gnb,RodgRi00,rush_att,0,,,,,
player,201609180min,gnb,RodgRi00,rush_yds,0,,,,,
player,201609180min,gnb,RodgRi00,rush_td,0,,,,,
player,201609180min,gnb,RodgRi00,rush_long,0,,,,,
player,201609180min,gnb,RodgRi00,targets,2,,,,,
player,201609180min,gnb,RodgRi00,rec,2,,,,,
player,201609180min,gnb,RodgRi00,rec_yds,25,,,,,
player,201609180min,gnb,RodgRi00,rec_td,0,,,,,
player,201609180min,gnb,RodgRi00,rec_long,15,,,,,
player,201609180min,gnb,RodgRi00,fumbles,0,,,,,
player,201609180min,gnb,RodgRi00,fumbles_lost,0,,,,,
player,201609180min,gnb,DaviTr03,pass_cmp,0,,,,,
player,201609180min,gnb,DaviTr03,pass_att,0,,,,,
player,201609180min,gnb,DaviTr03,pass_yds,0,,,,,
player,201609180min,gnb,DaviTr03,pass_td,0,,,,,
player,201609180min,gnb,DaviTr03,pass_int,0,,,,,
player,201609180min,gnb,DaviTr03,pass_sacked,0,,,,,
player,201609180min,gnb,DaviTr03,pass_sacked_yds,0,,,,,
player,201609180min,gnb,DaviTr03,pass_long,0,,,,,
player,201609180min,gnb,DaviTr03,pass_rating,,,,,,
player,201609180min,gnb,DaviTr03,rush_att,0,,,,,
player,201609180min,gnb,DaviTr03,rush_yds,0,,,,,
player,201609180min,gnb,DaviTr03,rush_td,0,,,,,
player,201609180min,gnb,DaviTr03,rush_long,0,,,,,
player,201609180min,gnb,DaviTr03,targets,1,,,,,
player,201609180min,gnb,DaviTr03,rec,0,,,,,
player,201609180min,gnb,DaviTr03,rec_yds,0,,,,,
player,201609180min,gnb,DaviTr03,rec_td,0,,,,,
player,201609180min,gnb,DaviTr03,rec_long,0,,,,,
player,201609180min,gnb,DaviTr03,fumbles,0,,,,,
player,201609180min,gnb,DaviTr03,fumbles_lost,0,,,,,
player,201609180min,min,BradSa00,pass_cmp,22,,,,,
player,201609180min,min,BradSa00,pass_att,31,,,,,
player,201609180min,min,BradSa00,pass_yds,286,,,,,
player,201609180min,min,BradSa00,pass_td,2,,,,,
player,201609180min,min,BradSa00,pass_int,0,,,,,
player,201609180min,min,BradSa00,pass_sacked,4,,,,,
player,201609180min,min,BradSa00,pass_sacked_yds,32,,,,,
player,201609180min,min,BradSa00,pass_long,46,,,,,
player,201609180min,min,BradSa00,pass_rating,121.2,,,,,
player,201609180min,min,BradSa00,rush_att,1,,,,,
player,201609180min,min,BradSa00,rush_yds,-3,,,,,
player,201609180min,min,BradSa00,rush_td,0,,,,,
player,201609180min,min,BradSa00,rush_long,-3,,,,,
player,201609180min,min,BradSa00,targets,0,,,,,
player,201609180min,min,BradSa00,rec,0,,,,,
player,201609180min,min,BradSa00,rec_yds,0,,,,,
player,201609180min,min,BradSa00,rec_td,0,,,,,
player,201609180min,min,BradSa00,rec_long,0,,,,,
player,201609180min,min,BradSa00,fumbles,0,,,,,
player,201609180min,min,BradSa00,fumbles_lost,0,,,,,
player,201609180min,min,PeteAd01,pass_cmp,0,,,,,
player,201609180min,min,PeteAd01,pass_att,0,,,,,
player,201609180min,min,PeteAd01,pass_yds,0,,,,,
player,201609180min,min,PeteAd01,pass_td,0,,,,,
player,201609180min,min,PeteAd01,pass_int,0,,,,,
player,201609180min,min,PeteAd01,pass_sacked,0,,,,,
player,201609180min,min,PeteAd01,pass_sacked_yds,0,,,,,
player,201609180min,min,PeteAd01,pass_long,0,,,,,
player,201609180min,min,PeteAd01,pass_rating,,,,,,
player,201609180min,min,PeteAd01,rush_att,12,,,,,
player,201609180min,min,PeteAd01,rush_yds,19,,,,,
player,201609180min,min,PeteAd01,rush_td,0,,,,,
player,201609180min,min,PeteAd01,rush_long,5,,,,,
player,201609180min,min,PeteAd01,targets,3,,,,,
player,201609180min,min,PeteAd01,rec,2,,,,,
player,201609180min,min,PeteAd01,rec_yds,7,,,,,
player,201609180min,min,PeteAd01,rec_td,0,,,,,
player,201609180min,min,PeteAd01,rec_long,7,,,,,
player,201609180min,min,PeteAd01,fumbles,0,,,,,
player,201609180min,min,PeteAd01,fumbles_lost,0,,,,,
player,201609180min,min,AsiaMa00,pass_cmp,0,,,,,
player,201609180min,min,AsiaMa00,pass_att,0,,,,,
player,201609180min,min,AsiaMa00,pass_yds,0,,,,,
player,201609180min,min,AsiaMa00,pass_td,0,,,,,
player,201609180min,min,AsiaMa00,pass_int,0,,,,,
player,201609180min,min,AsiaMa00,pass_sacked,0,,,,,
player,201609180min,min,AsiaMa00,pass_sacked_yds,0,,,,,
player,201609180min,min,AsiaMa00,pass_long,0,,,,,
player,201609180min,min,AsiaMa00,pass_rating,,,,,,
player,201609180min,min,AsiaMa00,rush_att,6,,,,,
player,201609180min,min,AsiaMa00,rush_yds,14,,,,,
player,201609180min,min,AsiaMa00,rush_td,0,,,,,
player,201609180min,min,AsiaMa00,rush_long,12,,,,,
player,201609180min,min,AsiaMa00,targets,1,,,,,
player,201609180min,min,AsiaMa00,rec,1,,,,,
player,201609180min,min,AsiaMa00,rec_yds,11,,,,,
player,201609180min,min,AsiaMa00,rec_td,0,,,,,
player,201609180min,min,AsiaMa00,rec_long,11,,,,,
player,201609180min,min,AsiaMa00,fumbles,0,,,,,
player,201609180min,min,AsiaMa00,fumbles_lost,0,,,,,
player,201609180min,min,McKiJe00,pass_cmp,0,,,,,
player,201609180min,min,McKiJe00,pass_att,0,,,,,
player,201609180min,min,McKiJe00,pass_yds,0,,,,,
player,201609180min,min,McKiJe00,pass_td,0,,,,,
player,201609180min,min,McKiJe00,pass_int,0,,,,,
player,201609180min,min,McKiJe00,pass_sacked,0,,,,,
player,201609180min,min,McKiJe00,pass_sacked_yds,0,,,,,
player,201609180min,min,McKiJe00,pass_long,0,,,,,
player,201609180min,min,McKiJe00,pass_rating,,,,,,
player,201609180min,min,McKiJe00,rush_att,2,,,,,
player,201609180min,min,McKiJe00,rush_yds,2,,,,,
player,201609180min,min,McKiJe00,rush_td,0,,,,,
player,201609180min,min,McKiJe00,rush_long,2,,,,,
player,201609180min,min,McKiJe00,targets,1,,,,,
player,201609180min,min,McKiJe00,rec,1,,,,,
player,201609180min,min,McKiJe00,rec_yds,-1,,,,,
player,201609180min,min,McKiJe00,rec_td,0,,,,,
player,201609180min,min,McKiJe00,rec_long,-1,,,,,
player,201609180min,min,McKiJe00,fumbles,0,,,,,
player,201609180min,min,McKiJe00,fumbles_lost,0,,,,,
player,201609180min,min,DiggSt00,pass_cmp,0,,,,,
player,201609180min,min,DiggSt00,pass_att,0,,,,,
player,201609180min,min,DiggSt00,pass_yds,0,,,,,
player,201609180min,min,DiggSt00,pass_td,0,,,,,
player,201609180min,min,DiggSt00,pass_int,0,,,,,
player,201609180min,min,DiggSt00,pass_sacked,0,,,,,
player,201609180min,min,DiggSt00,pass_sacked_yds,0,,,,,
player,201609180min,min,DiggSt00,pass_long,0,,,,,
player,201609180min,min,DiggSt00,pass_rating,,,,,,
player,201609180min,min,DiggSt00,rush_att,0,,,,,
player,201609180min,min,DiggSt00,rush_yds,0,,,,,
player,201609180min,min,DiggSt00,rush_td,0,,,,,
player,201609180min,min,DiggSt00,rush_long,0,,,,,
player,201609180min,min,DiggSt00,targets,11,,,,,
player,201609180min,min,DiggSt00,rec,9,,,,,
player,201609180min,min,DiggSt00,rec_yds,182,,,,,
player,201609180min,min,DiggSt00,rec_td,1,,,,,
player,201609180min,min,DiggSt00,rec_long,46,,,,,
player,201609180min,min,DiggSt00,fumbles,0,,,,,
player,201609180min,min,DiggSt00,fumbles_lost,0,,,,,
player,201609180min,min,ThieAd00,pass_cmp,0,,,,,
player,201609180min,min,ThieAd00,pass_att,0,,,,,
player,201609180min,min,ThieAd00,pass_yds,0,,,,,
player,201609180min,min,ThieAd00,pass_td,0,,,,,
player,201609180min,min,ThieAd00,pass_int,0,,,,,
player,201609180min,min,ThieAd00,pass_sacked,0,,,,,
player,201609180min,min,ThieAd00,pass_sacked_yds,0,,,,,
player,201609180min,min,ThieAd00,pass_long,0,,,,,
player,201609180min,min,ThieAd00,pass_rating,,,,,,
player,201609180min,min,ThieAd00,rush_att,0,,,,,
player,201609180min,min,ThieAd00,rush_yds,0,,,,,
player,201609180min,min,ThieAd00,rush_td,0,,,,,
player,201609180min,min,ThieAd00,rush_long,0,,,,,
player,201609180min,min,ThieAd00,targets,5,,,,,
player,201609180min,min,ThieAd00,rec,4,,,,,
player,201609180min,min,ThieAd00,rec_yds,41,,,,,
player,201609180min,min,ThieAd00,rec_td,0,,,,,
player,201609180min,min,ThieAd00,rec_long,15,,,,,
player,201609180min,min,ThieAd00,fumbles,1,,,,,
player,201609180min,min,ThieAd00,fumbles_lost,0,,,,,
player,201609180min,min,RudoKy00,pass_cmp,0,,,,,
player,201609180min,min,RudoKy00,pass_att,0,,,,,
player,201609180min,min,RudoKy00,pass_yds,0,,,,,
player,201609180min,min,RudoKy00,pass_td,0,,,,,
player,201609180min,min,RudoKy00,pass_int,0,,,,,
player,201609180min,min,RudoKy00,pass_sacked,0,,,,,
player,201609180min,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201609180min,min,RudoKy00,pass_long,0,,,,,
player,201609180min,min,RudoKy00,pass_rating,,,,,,
player,201609180min,min,RudoKy00,rush_att,0,,,,,
player,201609180min,min,RudoKy00,rush_yds,0,,,,,
player,201609180min,min,RudoKy00,rush_td,0,,,,,
player,201609180min,min,RudoKy00,rush_long,0,,,,,
player,201609180min,min,RudoKy00,targets,8,,,,,
player,201609180min,min,RudoKy00,rec,3,,,,,
player,201609180min,min,RudoKy00,rec_yds,31,,,,,
player,201609180min,min,RudoKy00,rec_td,1,,,,,
player,201609180min,min,RudoKy00,rec_long,19,,,,,
player,201609180min,min,RudoKy00,fumbles,0,,,,,
player,201609180min,min,RudoKy00,fumbles_lost,0,,,,,
player,201609180min,min,JohnCh08,pass_cmp,0,,,,,
player,201609180min,min,JohnCh08,pass_att,0,,,,,
player,201609180min,min,JohnCh08,pass_yds,0,,,,,
player,201609180min,min,JohnCh08,pass_td,0,,,,,
player,201609180min,min,JohnCh08,pass_int,0,,,,,
player,201609180min,min,JohnCh08,pass_sacked,0,,,,,
player,201609180min,min,JohnCh08,pass_sacked_yds,0,,,,,
player,201609180min,min,JohnCh08,pass_long,0,,,,,
player,201609180min,min,JohnCh08,pass_rating,,,,,,
player,201609180min,min,JohnCh08,rush_att,0,,,,,
player,201609180min,min,JohnCh08,rush_yds,0,,,,,
player,201609180min,min,JohnCh08,rush_td,0,,,,,
player,201609180min,min,JohnCh08,rush_long,0,,,,,
player,201609180min,min,JohnCh08,targets,2,,,,,
player,201609180min,min,JohnCh08,rec,2,,,,,
player,201609180min,min,JohnCh08,rec_yds,15,,,,,
player,201609180min,min,JohnCh08,rec_td,0,,,,,
player,201609180min,min,JohnCh08,rec_long,10,,,,,
player,201609180min,min,JohnCh08,fumbles,0,,,,,
player,201609180min,min,JohnCh08,fumbles_lost,0,,,,,
player,201609180min,min,PattCo00,pass_cmp,0,,,,,
player,201609180min,min,PattCo00,pass_att,0,,,,,
player,201609180min,min,PattCo00,pass_yds,0,,,,,
player,201609180min,min,PattCo00,pass_td,0,,,,,
player,201609180min,min,PattCo00,pass_int,0,,,,,
player,201609180min,min,PattCo00,pass_sacked,0,,,,,
player,201609180min,min,PattCo00,pass_sacked_yds,0,,,,,
player,201609180min,min,PattCo00,pass_long,0,,,,,
player,201609180min,min,PattCo00,pass_rating,,,,,,
player,201609180min,min,PattCo00,rush_att,1,,,,,
player,201609180min,min,PattCo00,rush_yds,-2,,,,,
player,201609180min,min,PattCo00,rush_td,0,,,,,
player,201609180min,min,PattCo00,rush_long,-2,,,,,
player,201609180min,min,PattCo00,targets,0,,,,,
player,201609180min,min,PattCo00,rec,0,,,,,
player,201609180min,min,PattCo00,rec_yds,0,,,,,
player,201609180min,min,PattCo00,rec_td,0,,,,,
player,201609180min,min,PattCo00,rec_long,0,,,,,
player,201609180min,min,PattCo00,fumbles,0,,,,,
player,201609180min,min,PattCo00,fumbles_lost,0,,,,,
player,201609180min,gnb,PeppJu99,def_int,0,,,,,
player,201609180min,gnb,PeppJu99,def_int_yds,0,,,,,
player,201609180min,gnb,PeppJu99,def_int_td,0,,,,,
player,201609180min,gnb,PeppJu99,def_int_long,0,,,,,
player,201609180min,gnb,PeppJu99,pass_defended,0,,,,,
player,201609180min,gnb,PeppJu99,sacks,1.5,,,,,
player,201609180min,gnb,PeppJu99,tackles_combined,2,,,,,
player,201609180min,gnb,PeppJu99,tackles_solo,1,,,,,
player,201609180min,gnb,PeppJu99,tackles_assists,1,,,,,
player,201609180min,gnb,PeppJu99,tackles_loss,1,,,,,
player,201609180min,gnb,PeppJu99,qb_hits,4,,,,,
player,201609180min,gnb,PeppJu99,fumbles_rec,0,,,,,
player,201609180min,gnb,PeppJu99,fumbles_rec_yds,0,,,,,
player,201609180min,gnb,PeppJu99,fumbles_rec_td,0,,,,,
player,201609180min,gnb,PeppJu99,fumbles_forced,0,,,,,
player,201609180min,gnb,DaniMi00,def_int,0,,,,,
player,201609180min,gnb,DaniMi00,def_int_yds,0,,,,,
player,201609180min,gnb,DaniMi00,def_int_td,0,,,,,
player,201609180min,gnb,DaniMi00,def_int_long,0,,,,,
player,201609180min,gnb,DaniMi00,pass_defended,0,,,,,
player,201609180min,gnb,DaniMi00,sacks,1.0,,,,,
player,201609180min,gnb,DaniMi00,tackles_combined,4,,,,,
player,201609180min,gnb,DaniMi00,tackles_solo,3,,,,,
player,201609180min,gnb,DaniMi00,tackles_assists,1,,,,,
player,201609180min,gnb,DaniMi00,tackles_loss,2,,,,,
player,201609180min,gnb,DaniMi00,qb_hits,4,,,,,
player,201609180min,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201609180min,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201609180min,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201609180min,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201609180min,gnb,MattCl99,def_int,0,,,,,
player,201609180min,gnb,MattCl99,def_int_yds,0,,,,,
player,201609180min,gnb,MattCl99,def_int_td,0,,,,,
player,201609180min,gnb,MattCl99,def_int_long,0,,,,,
player,201609180min,gnb,MattCl99,pass_defended,0,,,,,
player,201609180min,gnb,MattCl99,sacks,1.0,,,,,
player,201609180min,gnb,MattCl99,tackles_combined,3,,,,,
player,201609180min,gnb,MattCl99,tackles_solo,3,,,,,
player,201609180min,gnb,MattCl99,tackles_assists,0,,,,,
player,201609180min,gnb,MattCl99,tackles_loss,1,,,,,
player,201609180min,gnb,MattCl99,qb_hits,1,,,,,
player,201609180min,gnb,MattCl99,fumbles_rec,0,,,,,
player,201609180min,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201609180min,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201609180min,gnb,MattCl99,fumbles_forced,0,,,,,
player,201609180min,gnb,PerrNi00,def_int,0,,,,,
player,201609180min,gnb,PerrNi00,def_int_yds,0,,,,,
player,201609180min,gnb,PerrNi00,def_int_td,0,,,,,
player,201609180min,gnb,PerrNi00,def_int_long,0,,,,,
player,201609180min,gnb,PerrNi00,pass_defended,0,,,,,
player,201609180min,gnb,PerrNi00,sacks,0.5,,,,,
player,201609180min,gnb,PerrNi00,tackles_combined,3,,,,,
player,201609180min,gnb,PerrNi00,tackles_solo,0,,,,,
player,201609180min,gnb,PerrNi00,tackles_assists,3,,,,,
player,201609180min,gnb,PerrNi00,tackles_loss,0,,,,,
player,201609180min,gnb,PerrNi00,qb_hits,2,,,,,
player,201609180min,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201609180min,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201609180min,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201609180min,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201609180min,gnb,GuntLa00,def_int,0,,,,,
player,201609180min,gnb,GuntLa00,def_int_yds,0,,,,,
player,201609180min,gnb,GuntLa00,def_int_td,0,,,,,
player,201609180min,gnb,GuntLa00,def_int_long,0,,,,,
player,201609180min,gnb,GuntLa00,pass_defended,0,,,,,
player,201609180min,gnb,GuntLa00,sacks,0.0,,,,,
player,201609180min,gnb,GuntLa00,tackles_combined,6,,,,,
player,201609180min,gnb,GuntLa00,tackles_solo,6,,,,,
player,201609180min,gnb,GuntLa00,tackles_assists,0,,,,,
player,201609180min,gnb,GuntLa00,tackles_loss,0,,,,,
player,201609180min,gnb,GuntLa00,qb_hits,0,,,,,
player,201609180min,gnb,GuntLa00,fumbles_rec,0,,,,,
player,201609180min,gnb,GuntLa00,fumbles_rec_yds,0,,,,,
player,201609180min,gnb,GuntLa00,fumbles_rec_td,0,,,,,
player,201609180min,gnb,GuntLa00,fumbles_forced,1,,,,,
player,201609180min,gnb,RyanJa00,def_int,0,,,,,
player,201609180min,gnb,RyanJa00,def_int_yds,0,,,,,
player,201609180min,gnb,RyanJa00,def_int_td,0,,,,,
player,201609180min,gnb,RyanJa00,def_int_long,0,,,,,
player,201609180min,gnb,RyanJa00,pass_defended,1,,,,,
player,201609180min,gnb,RyanJa00,sacks,0.0,,,,,
player,201609180min,gnb,RyanJa00,tackles_combined,6,,,,,
