game,2016,17,20170101,201701010atl,nor,"New Orleans Saints",32,atl,"Atlanta Falcons",38
player,201701010atl,nor,BreeDr00,rush_att,0,,,,,
player,201701010atl,nor,BreeDr00,rush_yds,0,,,,,
player,201701010atl,nor,BreeDr00,rush_td,0,,,,,
player,201701010atl,nor,BreeDr00,rush_long,0,,,,,
player,201701010atl,nor,BreeDr00,targets,0,,,,,
player,201701010atl,nor,BreeDr00,rec,0,,,,,
player,201701010atl,nor,BreeDr00,rec_yds,0,,,,,
player,201701010atl,nor,BreeDr00,rec_td,0,,,,,
player,201701010atl,nor,BreeDr00,rec_long,0,,,,,
player,201701010atl,nor,BreeDr00,fumbles,0,,,,,
player,201701010atl,nor,BreeDr00,fumbles_lost,0,,,,,
player,201701010atl,nor,IngrMa01,pass_cmp,0,,,,,
player,201701010atl,nor,IngrMa01,pass_att,0,,,,,
player,201701010atl,nor,IngrMa01,pass_yds,0,,,,,
player,201701010atl,nor,IngrMa01,pass_td,0,,,,,
player,201701010atl,nor,IngrMa01,pass_int,0,,,,,
player,201701010atl,nor,IngrMa01,pass_sacked,0,,,,,
player,201701010atl,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201701010atl,nor,IngrMa01,pass_long,0,,,,,
player,201701010atl,nor,IngrMa01,pass_rating,,,,,,
player,201701010atl,nor,IngrMa01,rush_att,20,,,,,
player,201701010atl,nor,IngrMa01,rush_yds,103,,,,,
player,201701010atl,nor,IngrMa01,rush_td,1,,,,,
player,201701010atl,nor,IngrMa01,rush_long,38,,,,,
player,201701010atl,nor,IngrMa01,targets,8,,,,,
player,201701010atl,nor,IngrMa01,rec,6,,,,,
player,201701010atl,nor,IngrMa01,rec_yds,29,,,,,
player,201701010atl,nor,IngrMa01,rec_td,0,,,,,
player,201701010atl,nor,IngrMa01,rec_long,14,,,,,
player,201701010atl,nor,IngrMa01,fumbles,0,,,,,
player,201701010atl,nor,IngrMa01,fumbles_lost,0,,,,,
player,201701010atl,nor,HighTi00,pass_cmp,0,,,,,
player,201701010atl,nor,HighTi00,pass_att,0,,,,,
player,201701010atl,nor,HighTi00,pass_yds,0,,,,,
player,201701010atl,nor,HighTi00,pass_td,0,,,,,
player,201701010atl,nor,HighTi00,pass_int,0,,,,,
player,201701010atl,nor,HighTi00,pass_sacked,0,,,,,
player,201701010atl,nor,HighTi00,pass_sacked_yds,0,,,,,
player,201701010atl,nor,HighTi00,pass_long,0,,,,,
player,201701010atl,nor,HighTi00,pass_rating,,,,,,
player,201701010atl,nor,HighTi00,rush_att,3,,,,,
player,201701010atl,nor,HighTi00,rush_yds,29,,,,,
player,201701010atl,nor,HighTi00,rush_td,1,,,,,
player,201701010atl,nor,HighTi00,rush_long,25,,,,,
player,201701010atl,nor,HighTi00,targets,0,,,,,
player,201701010atl,nor,HighTi00,rec,0,,,,,
player,201701010atl,nor,HighTi00,rec_yds,0,,,,,
player,201701010atl,nor,HighTi00,rec_td,0,,,,,
player,201701010atl,nor,HighTi00,rec_long,0,,,,,
player,201701010atl,nor,HighTi00,fumbles,0,,,,,
player,201701010atl,nor,HighTi00,fumbles_lost,0,,,,,
player,201701010atl,nor,ThomMi05,pass_cmp,0,,,,,
player,201701010atl,nor,ThomMi05,pass_att,0,,,,,
player,201701010atl,nor,ThomMi05,pass_yds,0,,,,,
player,201701010atl,nor,ThomMi05,pass_td,0,,,,,
player,201701010atl,nor,ThomMi05,pass_int,0,,,,,
player,201701010atl,nor,ThomMi05,pass_sacked,0,,,,,
player,201701010atl,nor,ThomMi05,pass_sacked_yds,0,,,,,
player,201701010atl,nor,ThomMi05,pass_long,0,,,,,
player,201701010atl,nor,ThomMi05,pass_rating,,,,,,
player,201701010atl,nor,ThomMi05,rush_att,0,,,,,
player,201701010atl,nor,ThomMi05,rush_yds,0,,,,,
player,201701010atl,nor,ThomMi05,rush_td,0,,,,,
player,201701010atl,nor,ThomMi05,rush_long,0,,,,,
player,201701010atl,nor,ThomMi05,targets,14,,,,,
player,201701010atl,nor,ThomMi05,rec,10,,,,,
player,201701010atl,nor,ThomMi05,rec_yds,156,,,,,
player,201701010atl,nor,ThomMi05,rec_td,1,,,,,
player,201701010atl,nor,ThomMi05,rec_long,29,,,,,
player,201701010atl,nor,ThomMi05,fumbles,0,,,,,
player,201701010atl,nor,ThomMi05,fumbles_lost,0,,,,,
player,201701010atl,nor,SneaWi00,pass_cmp,0,,,,,
player,201701010atl,nor,SneaWi00,pass_att,0,,,,,
player,201701010atl,nor,SneaWi00,pass_yds,0,,,,,
player,201701010atl,nor,SneaWi00,pass_td,0,,,,,
player,201701010atl,nor,SneaWi00,pass_int,0,,,,,
player,201701010atl,nor,SneaWi00,pass_sacked,0,,,,,
player,201701010atl,nor,SneaWi00,pass_sacked_yds,0,,,,,
player,201701010atl,nor,SneaWi00,pass_long,0,,,,,
player,201701010atl,nor,SneaWi00,pass_rating,,,,,,
player,201701010atl,nor,SneaWi00,rush_att,0,,,,,
player,201701010atl,nor,SneaWi00,rush_yds,0,,,,,
player,201701010atl,nor,SneaWi00,rush_td,0,,,,,
player,201701010atl,nor,SneaWi00,rush_long,0,,,,,
player,201701010atl,nor,SneaWi00,targets,4,,,,,
player,201701010atl,nor,SneaWi00,rec,3,,,,,
player,201701010atl,nor,SneaWi00,rec_yds,82,,,,,
player,201701010atl,nor,SneaWi00,rec_td,0,,,,,
player,201701010atl,nor,SneaWi00,rec_long,35,,,,,
player,201701010atl,nor,SneaWi00,fumbles,1,,,,,
player,201701010atl,nor,SneaWi00,fumbles_lost,0,,,,,
player,201701010atl,nor,FleeCo00,pass_cmp,0,,,,,
player,201701010atl,nor,FleeCo00,pass_att,0,,,,,
player,201701010atl,nor,FleeCo00,pass_yds,0,,,,,
player,201701010atl,nor,FleeCo00,pass_td,0,,,,,
player,201701010atl,nor,FleeCo00,pass_int,0,,,,,
player,201701010atl,nor,FleeCo00,pass_sacked,0,,,,,
player,201701010atl,nor,FleeCo00,pass_sacked_yds,0,,,,,
player,201701010atl,nor,FleeCo00,pass_long,0,,,,,
player,201701010atl,nor,FleeCo00,pass_rating,,,,,,
player,201701010atl,nor,FleeCo00,rush_att,0,,,,,
player,201701010atl,nor,FleeCo00,rush_yds,0,,,,,
player,201701010atl,nor,FleeCo00,rush_td,0,,,,,
player,201701010atl,nor,FleeCo00,rush_long,0,,,,,
player,201701010atl,nor,FleeCo00,targets,7,,,,,
player,201701010atl,nor,FleeCo00,rec,3,,,,,
player,201701010atl,nor,FleeCo00,rec_yds,38,,,,,
player,201701010atl,nor,FleeCo00,rec_td,0,,,,,
player,201701010atl,nor,FleeCo00,rec_long,25,,,,,
player,201701010atl,nor,FleeCo00,fumbles,0,,,,,
player,201701010atl,nor,FleeCo00,fumbles_lost,0,,,,,
player,201701010atl,nor,CookBr00,pass_cmp,0,,,,,
player,201701010atl,nor,CookBr00,pass_att,0,,,,,
player,201701010atl,nor,CookBr00,pass_yds,0,,,,,
player,201701010atl,nor,CookBr00,pass_td,0,,,,,
player,201701010atl,nor,CookBr00,pass_int,0,,,,,
player,201701010atl,nor,CookBr00,pass_sacked,0,,,,,
player,201701010atl,nor,CookBr00,pass_sacked_yds,0,,,,,
player,201701010atl,nor,CookBr00,pass_long,0,,,,,
player,201701010atl,nor,CookBr00,pass_rating,,,,,,
player,201701010atl,nor,CookBr00,rush_att,0,,,,,
player,201701010atl,nor,CookBr00,rush_yds,0,,,,,
player,201701010atl,nor,CookBr00,rush_td,0,,,,,
player,201701010atl,nor,CookBr00,rush_long,0,,,,,
player,201701010atl,nor,CookBr00,targets,6,,,,,
player,201701010atl,nor,CookBr00,rec,3,,,,,
player,201701010atl,nor,CookBr00,rec_yds,19,,,,,
player,201701010atl,nor,CookBr00,rec_td,0,,,,,
player,201701010atl,nor,CookBr00,rec_long,12,,,,,
player,201701010atl,nor,CookBr00,fumbles,0,,,,,
player,201701010atl,nor,CookBr00,fumbles_lost,0,,,,,
player,201701010atl,nor,CadeTr00,pass_cmp,0,,,,,
player,201701010atl,nor,CadeTr00,pass_att,0,,,,,
player,201701010atl,nor,CadeTr00,pass_yds,0,,,,,
player,201701010atl,nor,CadeTr00,pass_td,0,,,,,
player,201701010atl,nor,CadeTr00,pass_int,0,,,,,
player,201701010atl,nor,CadeTr00,pass_sacked,0,,,,,
player,201701010atl,nor,CadeTr00,pass_sacked_yds,0,,,,,
player,201701010atl,nor,CadeTr00,pass_long,0,,,,,
player,201701010atl,nor,CadeTr00,pass_rating,,,,,,
player,201701010atl,nor,CadeTr00,rush_att,0,,,,,
player,201701010atl,nor,CadeTr00,rush_yds,0,,,,,
player,201701010atl,nor,CadeTr00,rush_td,0,,,,,
player,201701010atl,nor,CadeTr00,rush_long,0,,,,,
player,201701010atl,nor,CadeTr00,targets,5,,,,,
player,201701010atl,nor,CadeTr00,rec,3,,,,,
player,201701010atl,nor,CadeTr00,rec_yds,18,,,,,
player,201701010atl,nor,CadeTr00,rec_td,1,,,,,
player,201701010atl,nor,CadeTr00,rec_long,11,,,,,
player,201701010atl,nor,CadeTr00,fumbles,0,,,,,
player,201701010atl,nor,CadeTr00,fumbles_lost,0,,,,,
player,201701010atl,nor,ColeBr00,pass_cmp,0,,,,,
player,201701010atl,nor,ColeBr00,pass_att,0,,,,,
player,201701010atl,nor,ColeBr00,pass_yds,0,,,,,
player,201701010atl,nor,ColeBr00,pass_td,0,,,,,
player,201701010atl,nor,ColeBr00,pass_int,0,,,,,
player,201701010atl,nor,ColeBr00,pass_sacked,0,,,,,
player,201701010atl,nor,ColeBr00,pass_sacked_yds,0,,,,,
player,201701010atl,nor,ColeBr00,pass_long,0,,,,,
player,201701010atl,nor,ColeBr00,pass_rating,,,,,,
player,201701010atl,nor,ColeBr00,rush_att,0,,,,,
player,201701010atl,nor,ColeBr00,rush_yds,0,,,,,
player,201701010atl,nor,ColeBr00,rush_td,0,,,,,
player,201701010atl,nor,ColeBr00,rush_long,0,,,,,
player,201701010atl,nor,ColeBr00,targets,3,,,,,
player,201701010atl,nor,ColeBr00,rec,1,,,,,
player,201701010atl,nor,ColeBr00,rec_yds,8,,,,,
player,201701010atl,nor,ColeBr00,rec_td,0,,,,,
player,201701010atl,nor,ColeBr00,rec_long,8,,,,,
player,201701010atl,nor,ColeBr00,fumbles,0,,,,,
player,201701010atl,nor,ColeBr00,fumbles_lost,0,,,,,
player,201701010atl,nor,PhilJo00,pass_cmp,0,,,,,
player,201701010atl,nor,PhilJo00,pass_att,0,,,,,
player,201701010atl,nor,PhilJo00,pass_yds,0,,,,,
player,201701010atl,nor,PhilJo00,pass_td,0,,,,,
player,201701010atl,nor,PhilJo00,pass_int,0,,,,,
player,201701010atl,nor,PhilJo00,pass_sacked,0,,,,,
player,201701010atl,nor,PhilJo00,pass_sacked_yds,0,,,,,
player,201701010atl,nor,PhilJo00,pass_long,0,,,,,
player,201701010atl,nor,PhilJo00,pass_rating,,,,,,
player,201701010atl,nor,PhilJo00,rush_att,0,,,,,
player,201701010atl,nor,PhilJo00,rush_yds,0,,,,,
player,201701010atl,nor,PhilJo00,rush_td,0,,,,,
player,201701010atl,nor,PhilJo00,rush_long,0,,,,,
player,201701010atl,nor,PhilJo00,targets,2,,,,,
player,201701010atl,nor,PhilJo00,rec,0,,,,,
player,201701010atl,nor,PhilJo00,rec_yds,0,,,,,
player,201701010atl,nor,PhilJo00,rec_td,0,,,,,
player,201701010atl,nor,PhilJo00,rec_long,0,,,,,
player,201701010atl,nor,PhilJo00,fumbles,0,,,,,
player,201701010atl,nor,PhilJo00,fumbles_lost,0,,,,,
player,201701010atl,atl,RyanMa00,pass_cmp,27,,,,,
player,201701010atl,atl,RyanMa00,pass_att,36,,,,,
player,201701010atl,atl,RyanMa00,pass_yds,331,,,,,
player,201701010atl,atl,RyanMa00,pass_td,4,,,,,
player,201701010atl,atl,RyanMa00,pass_int,0,,,,,
player,201701010atl,atl,RyanMa00,pass_sacked,1,,,,,
player,201701010atl,atl,RyanMa00,pass_sacked_yds,8,,,,,
player,201701010atl,atl,RyanMa00,pass_long,35,,,,,
player,201701010atl,atl,RyanMa00,pass_rating,139.9,,,,,
player,201701010atl,atl,RyanMa00,rush_att,2,,,,,
player,201701010atl,atl,RyanMa00,rush_yds,2,,,,,
player,201701010atl,atl,RyanMa00,rush_td,0,,,,,
player,201701010atl,atl,RyanMa00,rush_long,3,,,,,
player,201701010atl,atl,RyanMa00,targets,0,,,,,
player,201701010atl,atl,RyanMa00,rec,0,,,,,
player,201701010atl,atl,RyanMa00,rec_yds,0,,,,,
player,201701010atl,atl,RyanMa00,rec_td,0,,,,,
player,201701010atl,atl,RyanMa00,rec_long,0,,,,,
player,201701010atl,atl,RyanMa00,fumbles,0,,,,,
player,201701010atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201701010atl,atl,FreeDe00,pass_cmp,0,,,,,
player,201701010atl,atl,FreeDe00,pass_att,0,,,,,
player,201701010atl,atl,FreeDe00,pass_yds,0,,,,,
player,201701010atl,atl,FreeDe00,pass_td,0,,,,,
player,201701010atl,atl,FreeDe00,pass_int,0,,,,,
player,201701010atl,atl,FreeDe00,pass_sacked,0,,,,,
player,201701010atl,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201701010atl,atl,FreeDe00,pass_long,0,,,,,
player,201701010atl,atl,FreeDe00,pass_rating,,,,,,
player,201701010atl,atl,FreeDe00,rush_att,12,,,,,
player,201701010atl,atl,FreeDe00,rush_yds,96,,,,,
player,201701010atl,atl,FreeDe00,rush_td,1,,,,,
player,201701010atl,atl,FreeDe00,rush_long,75,,,,,
player,201701010atl,atl,FreeDe00,targets,5,,,,,
player,201701010atl,atl,FreeDe00,rec,5,,,,,
player,201701010atl,atl,FreeDe00,rec_yds,81,,,,,
player,201701010atl,atl,FreeDe00,rec_td,0,,,,,
player,201701010atl,atl,FreeDe00,rec_long,35,,,,,
player,201701010atl,atl,FreeDe00,fumbles,0,,,,,
player,201701010atl,atl,FreeDe00,fumbles_lost,0,,,,,
player,201701010atl,atl,ColeTe01,pass_cmp,0,,,,,
player,201701010atl,atl,ColeTe01,pass_att,0,,,,,
player,201701010atl,atl,ColeTe01,pass_yds,0,,,,,
player,201701010atl,atl,ColeTe01,pass_td,0,,,,,
player,201701010atl,atl,ColeTe01,pass_int,0,,,,,
player,201701010atl,atl,ColeTe01,pass_sacked,0,,,,,
player,201701010atl,atl,ColeTe01,pass_sacked_yds,0,,,,,
player,201701010atl,atl,ColeTe01,pass_long,0,,,,,
player,201701010atl,atl,ColeTe01,pass_rating,,,,,,
player,201701010atl,atl,ColeTe01,rush_att,8,,,,,
player,201701010atl,atl,ColeTe01,rush_yds,44,,,,,
player,201701010atl,atl,ColeTe01,rush_td,0,,,,,
player,201701010atl,atl,ColeTe01,rush_long,25,,,,,
player,201701010atl,atl,ColeTe01,targets,4,,,,,
player,201701010atl,atl,ColeTe01,rec,3,,,,,
player,201701010atl,atl,ColeTe01,rec_yds,15,,,,,
player,201701010atl,atl,ColeTe01,rec_td,1,,,,,
player,201701010atl,atl,ColeTe01,rec_long,7,,,,,
player,201701010atl,atl,ColeTe01,fumbles,0,,,,,
player,201701010atl,atl,ColeTe01,fumbles_lost,0,,,,,
player,201701010atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201701010atl,atl,JoneJu02,pass_att,0,,,,,
player,201701010atl,atl,JoneJu02,pass_yds,0,,,,,
player,201701010atl,atl,JoneJu02,pass_td,0,,,,,
player,201701010atl,atl,JoneJu02,pass_int,0,,,,,
player,201701010atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201701010atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201701010atl,atl,JoneJu02,pass_long,0,,,,,
player,201701010atl,atl,JoneJu02,pass_rating,,,,,,
player,201701010atl,atl,JoneJu02,rush_att,0,,,,,
player,201701010atl,atl,JoneJu02,rush_yds,0,,,,,
player,201701010atl,atl,JoneJu02,rush_td,0,,,,,
player,201701010atl,atl,JoneJu02,rush_long,0,,,,,
player,201701010atl,atl,JoneJu02,targets,9,,,,,
player,201701010atl,atl,JoneJu02,rec,7,,,,,
player,201701010atl,atl,JoneJu02,rec_yds,96,,,,,
player,201701010atl,atl,JoneJu02,rec_td,1,,,,,
player,201701010atl,atl,JoneJu02,rec_long,23,,,,,
player,201701010atl,atl,JoneJu02,fumbles,0,,,,,
player,201701010atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201701010atl,atl,HardJu00,pass_cmp,0,,,,,
player,201701010atl,atl,HardJu00,pass_att,0,,,,,
player,201701010atl,atl,HardJu00,pass_yds,0,,,,,
player,201701010atl,atl,HardJu00,pass_td,0,,,,,
player,201701010atl,atl,HardJu00,pass_int,0,,,,,
player,201701010atl,atl,HardJu00,pass_sacked,0,,,,,
player,201701010atl,atl,HardJu00,pass_sacked_yds,0,,,,,
player,201701010atl,atl,HardJu00,pass_long,0,,,,,
player,201701010atl,atl,HardJu00,pass_rating,,,,,,
player,201701010atl,atl,HardJu00,rush_att,0,,,,,
player,201701010atl,atl,HardJu00,rush_yds,0,,,,,
player,201701010atl,atl,HardJu00,rush_td,0,,,,,
player,201701010atl,atl,HardJu00,rush_long,0,,,,,
player,201701010atl,atl,HardJu00,targets,7,,,,,
player,201701010atl,atl,HardJu00,rec,4,,,,,
player,201701010atl,atl,HardJu00,rec_yds,43,,,,,
player,201701010atl,atl,HardJu00,rec_td,1,,,,,
player,201701010atl,atl,HardJu00,rec_long,17,,,,,
player,201701010atl,atl,HardJu00,fumbles,0,,,,,
player,201701010atl,atl,HardJu00,fumbles_lost,0,,,,,
player,201701010atl,atl,RobiAl00,pass_cmp,0,,,,,
player,201701010atl,atl,RobiAl00,pass_att,0,,,,,
player,201701010atl,atl,RobiAl00,pass_yds,0,,,,,
player,201701010atl,atl,RobiAl00,pass_td,0,,,,,
player,201701010atl,atl,RobiAl00,pass_int,0,,,,,
player,201701010atl,atl,RobiAl00,pass_sacked,0,,,,,
player,201701010atl,atl,RobiAl00,pass_sacked_yds,0,,,,,
player,201701010atl,atl,RobiAl00,pass_long,0,,,,,
player,201701010atl,atl,RobiAl00,pass_rating,,,,,,
player,201701010atl,atl,RobiAl00,rush_att,0,,,,,
player,201701010atl,atl,RobiAl00,rush_yds,0,,,,,
player,201701010atl,atl,RobiAl00,rush_td,0,,,,,
player,201701010atl,atl,RobiAl00,rush_long,0,,,,,
player,201701010atl,atl,RobiAl00,targets,2,,,,,
player,201701010atl,atl,RobiAl00,rec,2,,,,,
player,201701010atl,atl,RobiAl00,rec_yds,36,,,,,
player,201701010atl,atl,RobiAl00,rec_td,0,,,,,
player,201701010atl,atl,RobiAl00,rec_long,19,,,,,
player,201701010atl,atl,RobiAl00,fumbles,0,,,,,
player,201701010atl,atl,RobiAl00,fumbles_lost,0,,,,,
player,201701010atl,atl,SanuMo00,pass_cmp,0,,,,,
player,201701010atl,atl,SanuMo00,pass_att,0,,,,,
player,201701010atl,atl,SanuMo00,pass_yds,0,,,,,
player,201701010atl,atl,SanuMo00,pass_td,0,,,,,
player,201701010atl,atl,SanuMo00,pass_int,0,,,,,
player,201701010atl,atl,SanuMo00,pass_sacked,0,,,,,
player,201701010atl,atl,SanuMo00,pass_sacked_yds,0,,,,,
player,201701010atl,atl,SanuMo00,pass_long,0,,,,,
player,201701010atl,atl,SanuMo00,pass_rating,,,,,,
player,201701010atl,atl,SanuMo00,rush_att,0,,,,,
player,201701010atl,atl,SanuMo00,rush_yds,0,,,,,
player,201701010atl,atl,SanuMo00,rush_td,0,,,,,
player,201701010atl,atl,SanuMo00,rush_long,0,,,,,
player,201701010atl,atl,SanuMo00,targets,4,,,,,
player,201701010atl,atl,SanuMo00,rec,4,,,,,
player,201701010atl,atl,SanuMo00,rec_yds,32,,,,,
player,201701010atl,atl,SanuMo00,rec_td,1,,,,,
player,201701010atl,atl,SanuMo00,rec_long,15,,,,,
player,201701010atl,atl,SanuMo00,fumbles,0,,,,,
player,201701010atl,atl,SanuMo00,fumbles_lost,0,,,,,
player,201701010atl,atl,ToilLe00,pass_cmp,0,,,,,
player,201701010atl,atl,ToilLe00,pass_att,0,,,,,
player,201701010atl,atl,ToilLe00,pass_yds,0,,,,,
player,201701010atl,atl,ToilLe00,pass_td,0,,,,,
player,201701010atl,atl,ToilLe00,pass_int,0,,,,,
player,201701010atl,atl,ToilLe00,pass_sacked,0,,,,,
player,201701010atl,atl,ToilLe00,pass_sacked_yds,0,,,,,
player,201701010atl,atl,ToilLe00,pass_long,0,,,,,
player,201701010atl,atl,ToilLe00,pass_rating,,,,,,
player,201701010atl,atl,ToilLe00,rush_att,0,,,,,
player,201701010atl,atl,ToilLe00,rush_yds,0,,,,,
player,201701010atl,atl,ToilLe00,rush_td,0,,,,,
player,201701010atl,atl,ToilLe00,rush_long,0,,,,,
player,201701010atl,atl,ToilLe00,targets,3,,,,,
player,201701010atl,atl,ToilLe00,rec,1,,,,,
player,201701010atl,atl,ToilLe00,rec_yds,18,,,,,
player,201701010atl,atl,ToilLe00,rec_td,0,,,,,
player,201701010atl,atl,ToilLe00,rec_long,18,,,,,
player,201701010atl,atl,ToilLe00,fumbles,0,,,,,
player,201701010atl,atl,ToilLe00,fumbles_lost,0,,,,,
player,201701010atl,atl,WillNi02,pass_cmp,0,,,,,
player,201701010atl,atl,WillNi02,pass_att,0,,,,,
player,201701010atl,atl,WillNi02,pass_yds,0,,,,,
player,201701010atl,atl,WillNi02,pass_td,0,,,,,
player,201701010atl,atl,WillNi02,pass_int,0,,,,,
player,201701010atl,atl,WillNi02,pass_sacked,0,,,,,
player,201701010atl,atl,WillNi02,pass_sacked_yds,0,,,,,
player,201701010atl,atl,WillNi02,pass_long,0,,,,,
player,201701010atl,atl,WillNi02,pass_rating,,,,,,
player,201701010atl,atl,WillNi02,rush_att,0,,,,,
player,201701010atl,atl,WillNi02,rush_yds,0,,,,,
player,201701010atl,atl,WillNi02,rush_td,0,,,,,
player,201701010atl,atl,WillNi02,rush_long,0,,,,,
player,201701010atl,atl,WillNi02,targets,2,,,,,
player,201701010atl,atl,WillNi02,rec,1,,,,,
player,201701010atl,atl,WillNi02,rec_yds,10,,,,,
player,201701010atl,atl,WillNi02,rec_td,0,,,,,
player,201701010atl,atl,WillNi02,rec_long,10,,,,,
player,201701010atl,atl,WillNi02,fumbles,0,,,,,
player,201701010atl,atl,WillNi02,fumbles_lost,0,,,,,
player,201701010atl,nor,FairNi00,def_int,0,,,,,
player,201701010atl,nor,FairNi00,def_int_yds,0,,,,,
player,201701010atl,nor,FairNi00,def_int_td,0,,,,,
player,201701010atl,nor,FairNi00,def_int_long,0,,,,,
player,201701010atl,nor,FairNi00,pass_defended,0,,,,,
player,201701010atl,nor,FairNi00,sacks,1.0,,,,,
player,201701010atl,nor,FairNi00,tackles_combined,3,,,,,
player,201701010atl,nor,FairNi00,tackles_solo,2,,,,,
player,201701010atl,nor,FairNi00,tackles_assists,1,,,,,
player,201701010atl,nor,FairNi00,tackles_loss,1,,,,,
player,201701010atl,nor,FairNi00,qb_hits,2,,,,,
player,201701010atl,nor,FairNi00,fumbles_rec,0,,,,,
player,201701010atl,nor,FairNi00,fumbles_rec_yds,0,,,,,
player,201701010atl,nor,FairNi00,fumbles_rec_td,0,,,,,
player,201701010atl,nor,FairNi00,fumbles_forced,0,,,,,
player,201701010atl,nor,RobeCr00,def_int,0,,,,,
player,201701010atl,nor,RobeCr00,def_int_yds,0,,,,,
player,201701010atl,nor,RobeCr00,def_int_td,0,,,,,
player,201701010atl,nor,RobeCr00,def_int_long,0,,,,,
player,201701010atl,nor,RobeCr00,pass_defended,0,,,,,
player,201701010atl,nor,RobeCr00,sacks,0.0,,,,,
player,201701010atl,nor,RobeCr00,tackles_combined,7,,,,,
player,201701010atl,nor,RobeCr00,tackles_solo,6,,,,,
player,201701010atl,nor,RobeCr00,tackles_assists,1,,,,,
player,201701010atl,nor,RobeCr00,tackles_loss,0,,,,,
player,201701010atl,nor,RobeCr00,qb_hits,1,,,,,
player,201701010atl,nor,RobeCr00,fumbles_rec,0,,,,,
player,201701010atl,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201701010atl,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201701010atl,nor,RobeCr00,fumbles_forced,0,,,,,
player,201701010atl,nor,BellVo00,def_int,0,,,,,
player,201701010atl,nor,BellVo00,def_int_yds,0,,,,,
player,201701010atl,nor,BellVo00,def_int_td,0,,,,,
player,201701010atl,nor,BellVo00,def_int_long,0,,,,,
player,201701010atl,nor,BellVo00,pass_defended,0,,,,,
player,201701010atl,nor,BellVo00,sacks,0.0,,,,,
player,201701010atl,nor,BellVo00,tackles_combined,6,,,,,
player,201701010atl,nor,BellVo00,tackles_solo,4,,,,,
player,201701010atl,nor,BellVo00,tackles_assists,2,,,,,
player,201701010atl,nor,BellVo00,tackles_loss,1,,,,,
player,201701010atl,nor,BellVo00,qb_hits,0,,,,,
player,201701010atl,nor,BellVo00,fumbles_rec,0,,,,,
player,201701010atl,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201701010atl,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201701010atl,nor,BellVo00,fumbles_forced,0,,,,,
player,201701010atl,nor,ElleDa99,def_int,0,,,,,
player,201701010atl,nor,ElleDa99,def_int_yds,0,,,,,
player,201701010atl,nor,ElleDa99,def_int_td,0,,,,,
player,201701010atl,nor,ElleDa99,def_int_long,0,,,,,
player,201701010atl,nor,ElleDa99,pass_defended,1,,,,,
player,201701010atl,nor,ElleDa99,sacks,0.0,,,,,
player,201701010atl,nor,ElleDa99,tackles_combined,6,,,,,
