game,2016,16,20161224,201612240sea,crd,"Arizona Cardinals",34,sea,"Seattle Seahawks",31
player,201612240sea,crd,FitzLa00,pass_cmp,0,,,,,
player,201612240sea,crd,FitzLa00,pass_att,1,,,,,
player,201612240sea,crd,FitzLa00,pass_yds,0,,,,,
player,201612240sea,crd,FitzLa00,pass_td,0,,,,,
player,201612240sea,crd,FitzLa00,pass_int,0,,,,,
player,201612240sea,crd,FitzLa00,pass_sacked,0,,,,,
player,201612240sea,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201612240sea,crd,FitzLa00,pass_long,0,,,,,
player,201612240sea,crd,FitzLa00,pass_rating,39.6,,,,,
player,201612240sea,crd,FitzLa00,rush_att,0,,,,,
player,201612240sea,crd,FitzLa00,rush_yds,0,,,,,
player,201612240sea,crd,FitzLa00,rush_td,0,,,,,
player,201612240sea,crd,FitzLa00,rush_long,0,,,,,
player,201612240sea,crd,FitzLa00,targets,4,,,,,
player,201612240sea,crd,FitzLa00,rec,4,,,,,
player,201612240sea,crd,FitzLa00,rec_yds,31,,,,,
player,201612240sea,crd,FitzLa00,rec_td,0,,,,,
player,201612240sea,crd,FitzLa00,rec_long,16,,,,,
player,201612240sea,crd,FitzLa00,fumbles,0,,,,,
player,201612240sea,crd,FitzLa00,fumbles_lost,0,,,,,
player,201612240sea,crd,JohnDa08,pass_cmp,0,,,,,
player,201612240sea,crd,JohnDa08,pass_att,0,,,,,
player,201612240sea,crd,JohnDa08,pass_yds,0,,,,,
player,201612240sea,crd,JohnDa08,pass_td,0,,,,,
player,201612240sea,crd,JohnDa08,pass_int,0,,,,,
player,201612240sea,crd,JohnDa08,pass_sacked,0,,,,,
player,201612240sea,crd,JohnDa08,pass_sacked_yds,0,,,,,
player,201612240sea,crd,JohnDa08,pass_long,0,,,,,
player,201612240sea,crd,JohnDa08,pass_rating,,,,,,
player,201612240sea,crd,JohnDa08,rush_att,28,,,,,
player,201612240sea,crd,JohnDa08,rush_yds,95,,,,,
player,201612240sea,crd,JohnDa08,rush_td,3,,,,,
player,201612240sea,crd,JohnDa08,rush_long,33,,,,,
player,201612240sea,crd,JohnDa08,targets,7,,,,,
player,201612240sea,crd,JohnDa08,rec,4,,,,,
player,201612240sea,crd,JohnDa08,rec_yds,41,,,,,
player,201612240sea,crd,JohnDa08,rec_td,0,,,,,
player,201612240sea,crd,JohnDa08,rec_long,29,,,,,
player,201612240sea,crd,JohnDa08,fumbles,1,,,,,
player,201612240sea,crd,JohnDa08,fumbles_lost,1,,,,,
player,201612240sea,crd,NelsJJ00,pass_cmp,0,,,,,
player,201612240sea,crd,NelsJJ00,pass_att,0,,,,,
player,201612240sea,crd,NelsJJ00,pass_yds,0,,,,,
player,201612240sea,crd,NelsJJ00,pass_td,0,,,,,
player,201612240sea,crd,NelsJJ00,pass_int,0,,,,,
player,201612240sea,crd,NelsJJ00,pass_sacked,0,,,,,
player,201612240sea,crd,NelsJJ00,pass_sacked_yds,0,,,,,
player,201612240sea,crd,NelsJJ00,pass_long,0,,,,,
player,201612240sea,crd,NelsJJ00,pass_rating,,,,,,
player,201612240sea,crd,NelsJJ00,rush_att,0,,,,,
player,201612240sea,crd,NelsJJ00,rush_yds,0,,,,,
player,201612240sea,crd,NelsJJ00,rush_td,0,,,,,
player,201612240sea,crd,NelsJJ00,rush_long,0,,,,,
player,201612240sea,crd,NelsJJ00,targets,7,,,,,
player,201612240sea,crd,NelsJJ00,rec,3,,,,,
player,201612240sea,crd,NelsJJ00,rec_yds,132,,,,,
player,201612240sea,crd,NelsJJ00,rec_td,1,,,,,
player,201612240sea,crd,NelsJJ00,rec_long,80,,,,,
player,201612240sea,crd,NelsJJ00,fumbles,0,,,,,
player,201612240sea,crd,NelsJJ00,fumbles_lost,0,,,,,
player,201612240sea,crd,GresJe00,pass_cmp,0,,,,,
player,201612240sea,crd,GresJe00,pass_att,0,,,,,
player,201612240sea,crd,GresJe00,pass_yds,0,,,,,
player,201612240sea,crd,GresJe00,pass_td,0,,,,,
player,201612240sea,crd,GresJe00,pass_int,0,,,,,
player,201612240sea,crd,GresJe00,pass_sacked,0,,,,,
player,201612240sea,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201612240sea,crd,GresJe00,pass_long,0,,,,,
player,201612240sea,crd,GresJe00,pass_rating,,,,,,
player,201612240sea,crd,GresJe00,rush_att,0,,,,,
player,201612240sea,crd,GresJe00,rush_yds,0,,,,,
player,201612240sea,crd,GresJe00,rush_td,0,,,,,
player,201612240sea,crd,GresJe00,rush_long,0,,,,,
player,201612240sea,crd,GresJe00,targets,4,,,,,
player,201612240sea,crd,GresJe00,rec,2,,,,,
player,201612240sea,crd,GresJe00,rec_yds,40,,,,,
player,201612240sea,crd,GresJe00,rec_td,0,,,,,
player,201612240sea,crd,GresJe00,rec_long,34,,,,,
player,201612240sea,crd,GresJe00,fumbles,0,,,,,
player,201612240sea,crd,GresJe00,fumbles_lost,0,,,,,
player,201612240sea,crd,GoldBr00,pass_cmp,0,,,,,
player,201612240sea,crd,GoldBr00,pass_att,0,,,,,
player,201612240sea,crd,GoldBr00,pass_yds,0,,,,,
player,201612240sea,crd,GoldBr00,pass_td,0,,,,,
player,201612240sea,crd,GoldBr00,pass_int,0,,,,,
player,201612240sea,crd,GoldBr00,pass_sacked,0,,,,,
player,201612240sea,crd,GoldBr00,pass_sacked_yds,0,,,,,
player,201612240sea,crd,GoldBr00,pass_long,0,,,,,
player,201612240sea,crd,GoldBr00,pass_rating,,,,,,
player,201612240sea,crd,GoldBr00,rush_att,0,,,,,
player,201612240sea,crd,GoldBr00,rush_yds,0,,,,,
player,201612240sea,crd,GoldBr00,rush_td,0,,,,,
player,201612240sea,crd,GoldBr00,rush_long,0,,,,,
player,201612240sea,crd,GoldBr00,targets,2,,,,,
player,201612240sea,crd,GoldBr00,rec,1,,,,,
player,201612240sea,crd,GoldBr00,rec_yds,22,,,,,
player,201612240sea,crd,GoldBr00,rec_td,0,,,,,
player,201612240sea,crd,GoldBr00,rec_long,22,,,,,
player,201612240sea,crd,GoldBr00,fumbles,0,,,,,
player,201612240sea,crd,GoldBr00,fumbles_lost,0,,,,,
player,201612240sea,crd,BrowJo02,pass_cmp,0,,,,,
player,201612240sea,crd,BrowJo02,pass_att,0,,,,,
player,201612240sea,crd,BrowJo02,pass_yds,0,,,,,
player,201612240sea,crd,BrowJo02,pass_td,0,,,,,
player,201612240sea,crd,BrowJo02,pass_int,0,,,,,
player,201612240sea,crd,BrowJo02,pass_sacked,0,,,,,
player,201612240sea,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201612240sea,crd,BrowJo02,pass_long,0,,,,,
player,201612240sea,crd,BrowJo02,pass_rating,,,,,,
player,201612240sea,crd,BrowJo02,rush_att,0,,,,,
player,201612240sea,crd,BrowJo02,rush_yds,0,,,,,
player,201612240sea,crd,BrowJo02,rush_td,0,,,,,
player,201612240sea,crd,BrowJo02,rush_long,0,,,,,
player,201612240sea,crd,BrowJo02,targets,2,,,,,
player,201612240sea,crd,BrowJo02,rec,1,,,,,
player,201612240sea,crd,BrowJo02,rec_yds,12,,,,,
player,201612240sea,crd,BrowJo02,rec_td,0,,,,,
player,201612240sea,crd,BrowJo02,rec_long,12,,,,,
player,201612240sea,crd,BrowJo02,fumbles,0,,,,,
player,201612240sea,crd,BrowJo02,fumbles_lost,0,,,,,
player,201612240sea,crd,WillKe05,pass_cmp,0,,,,,
player,201612240sea,crd,WillKe05,pass_att,0,,,,,
player,201612240sea,crd,WillKe05,pass_yds,0,,,,,
player,201612240sea,crd,WillKe05,pass_td,0,,,,,
player,201612240sea,crd,WillKe05,pass_int,0,,,,,
player,201612240sea,crd,WillKe05,pass_sacked,0,,,,,
player,201612240sea,crd,WillKe05,pass_sacked_yds,0,,,,,
player,201612240sea,crd,WillKe05,pass_long,0,,,,,
player,201612240sea,crd,WillKe05,pass_rating,,,,,,
player,201612240sea,crd,WillKe05,rush_att,0,,,,,
player,201612240sea,crd,WillKe05,rush_yds,0,,,,,
player,201612240sea,crd,WillKe05,rush_td,0,,,,,
player,201612240sea,crd,WillKe05,rush_long,0,,,,,
player,201612240sea,crd,WillKe05,targets,1,,,,,
player,201612240sea,crd,WillKe05,rec,1,,,,,
player,201612240sea,crd,WillKe05,rec_yds,6,,,,,
player,201612240sea,crd,WillKe05,rec_td,0,,,,,
player,201612240sea,crd,WillKe05,rec_long,6,,,,,
player,201612240sea,crd,WillKe05,fumbles,0,,,,,
player,201612240sea,crd,WillKe05,fumbles_lost,0,,,,,
player,201612240sea,sea,WilsRu00,pass_cmp,29,,,,,
player,201612240sea,sea,WilsRu00,pass_att,45,,,,,
player,201612240sea,sea,WilsRu00,pass_yds,350,,,,,
player,201612240sea,sea,WilsRu00,pass_td,4,,,,,
player,201612240sea,sea,WilsRu00,pass_int,0,,,,,
player,201612240sea,sea,WilsRu00,pass_sacked,6,,,,,
player,201612240sea,sea,WilsRu00,pass_sacked_yds,37,,,,,
player,201612240sea,sea,WilsRu00,pass_long,42,,,,,
player,201612240sea,sea,WilsRu00,pass_rating,117.8,,,,,
player,201612240sea,sea,WilsRu00,rush_att,10,,,,,
player,201612240sea,sea,WilsRu00,rush_yds,36,,,,,
player,201612240sea,sea,WilsRu00,rush_td,0,,,,,
player,201612240sea,sea,WilsRu00,rush_long,15,,,,,
player,201612240sea,sea,WilsRu00,targets,0,,,,,
player,201612240sea,sea,WilsRu00,rec,0,,,,,
player,201612240sea,sea,WilsRu00,rec_yds,0,,,,,
player,201612240sea,sea,WilsRu00,rec_td,0,,,,,
player,201612240sea,sea,WilsRu00,rec_long,0,,,,,
player,201612240sea,sea,WilsRu00,fumbles,1,,,,,
player,201612240sea,sea,WilsRu00,fumbles_lost,1,,,,,
player,201612240sea,sea,CollAl00,pass_cmp,0,,,,,
player,201612240sea,sea,CollAl00,pass_att,0,,,,,
player,201612240sea,sea,CollAl00,pass_yds,0,,,,,
player,201612240sea,sea,CollAl00,pass_td,0,,,,,
player,201612240sea,sea,CollAl00,pass_int,0,,,,,
player,201612240sea,sea,CollAl00,pass_sacked,0,,,,,
player,201612240sea,sea,CollAl00,pass_sacked_yds,0,,,,,
player,201612240sea,sea,CollAl00,pass_long,0,,,,,
player,201612240sea,sea,CollAl00,pass_rating,,,,,,
player,201612240sea,sea,CollAl00,rush_att,7,,,,,
player,201612240sea,sea,CollAl00,rush_yds,28,,,,,
player,201612240sea,sea,CollAl00,rush_td,0,,,,,
player,201612240sea,sea,CollAl00,rush_long,13,,,,,
player,201612240sea,sea,CollAl00,targets,4,,,,,
player,201612240sea,sea,CollAl00,rec,4,,,,,
player,201612240sea,sea,CollAl00,rec_yds,19,,,,,
player,201612240sea,sea,CollAl00,rec_td,0,,,,,
player,201612240sea,sea,CollAl00,rec_long,9,,,,,
player,201612240sea,sea,CollAl00,fumbles,0,,,,,
player,201612240sea,sea,CollAl00,fumbles_lost,0,,,,,
player,201612240sea,sea,RawlTh00,pass_cmp,0,,,,,
player,201612240sea,sea,RawlTh00,pass_att,0,,,,,
player,201612240sea,sea,RawlTh00,pass_yds,0,,,,,
player,201612240sea,sea,RawlTh00,pass_td,0,,,,,
player,201612240sea,sea,RawlTh00,pass_int,0,,,,,
player,201612240sea,sea,RawlTh00,pass_sacked,0,,,,,
player,201612240sea,sea,RawlTh00,pass_sacked_yds,0,,,,,
player,201612240sea,sea,RawlTh00,pass_long,0,,,,,
player,201612240sea,sea,RawlTh00,pass_rating,,,,,,
player,201612240sea,sea,RawlTh00,rush_att,8,,,,,
player,201612240sea,sea,RawlTh00,rush_yds,8,,,,,
player,201612240sea,sea,RawlTh00,rush_td,0,,,,,
player,201612240sea,sea,RawlTh00,rush_long,4,,,,,
player,201612240sea,sea,RawlTh00,targets,1,,,,,
player,201612240sea,sea,RawlTh00,rec,0,,,,,
player,201612240sea,sea,RawlTh00,rec_yds,0,,,,,
player,201612240sea,sea,RawlTh00,rec_td,0,,,,,
player,201612240sea,sea,RawlTh00,rec_long,0,,,,,
player,201612240sea,sea,RawlTh00,fumbles,0,,,,,
player,201612240sea,sea,RawlTh00,fumbles_lost,0,,,,,
player,201612240sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201612240sea,sea,BaldDo00,pass_att,0,,,,,
player,201612240sea,sea,BaldDo00,pass_yds,0,,,,,
player,201612240sea,sea,BaldDo00,pass_td,0,,,,,
player,201612240sea,sea,BaldDo00,pass_int,0,,,,,
player,201612240sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201612240sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201612240sea,sea,BaldDo00,pass_long,0,,,,,
player,201612240sea,sea,BaldDo00,pass_rating,,,,,,
player,201612240sea,sea,BaldDo00,rush_att,2,,,,,
player,201612240sea,sea,BaldDo00,rush_yds,6,,,,,
player,201612240sea,sea,BaldDo00,rush_td,0,,,,,
player,201612240sea,sea,BaldDo00,rush_long,4,,,,,
player,201612240sea,sea,BaldDo00,targets,19,,,,,
player,201612240sea,sea,BaldDo00,rec,13,,,,,
player,201612240sea,sea,BaldDo00,rec_yds,171,,,,,
player,201612240sea,sea,BaldDo00,rec_td,1,,,,,
player,201612240sea,sea,BaldDo00,rec_long,42,,,,,
player,201612240sea,sea,BaldDo00,fumbles,0,,,,,
player,201612240sea,sea,BaldDo00,fumbles_lost,0,,,,,
player,201612240sea,sea,GrahJi00,pass_cmp,0,,,,,
player,201612240sea,sea,GrahJi00,pass_att,0,,,,,
player,201612240sea,sea,GrahJi00,pass_yds,0,,,,,
player,201612240sea,sea,GrahJi00,pass_td,0,,,,,
player,201612240sea,sea,GrahJi00,pass_int,0,,,,,
player,201612240sea,sea,GrahJi00,pass_sacked,0,,,,,
player,201612240sea,sea,GrahJi00,pass_sacked_yds,0,,,,,
player,201612240sea,sea,GrahJi00,pass_long,0,,,,,
player,201612240sea,sea,GrahJi00,pass_rating,,,,,,
player,201612240sea,sea,GrahJi00,rush_att,0,,,,,
player,201612240sea,sea,GrahJi00,rush_yds,0,,,,,
player,201612240sea,sea,GrahJi00,rush_td,0,,,,,
player,201612240sea,sea,GrahJi00,rush_long,0,,,,,
player,201612240sea,sea,GrahJi00,targets,3,,,,,
player,201612240sea,sea,GrahJi00,rec,2,,,,,
player,201612240sea,sea,GrahJi00,rec_yds,43,,,,,
player,201612240sea,sea,GrahJi00,rec_td,1,,,,,
player,201612240sea,sea,GrahJi00,rec_long,37,,,,,
player,201612240sea,sea,GrahJi00,fumbles,0,,,,,
player,201612240sea,sea,GrahJi00,fumbles_lost,0,,,,,
player,201612240sea,sea,RichPa01,pass_cmp,0,,,,,
player,201612240sea,sea,RichPa01,pass_att,0,,,,,
player,201612240sea,sea,RichPa01,pass_yds,0,,,,,
player,201612240sea,sea,RichPa01,pass_td,0,,,,,
player,201612240sea,sea,RichPa01,pass_int,0,,,,,
player,201612240sea,sea,RichPa01,pass_sacked,0,,,,,
player,201612240sea,sea,RichPa01,pass_sacked_yds,0,,,,,
player,201612240sea,sea,RichPa01,pass_long,0,,,,,
player,201612240sea,sea,RichPa01,pass_rating,,,,,,
player,201612240sea,sea,RichPa01,rush_att,0,,,,,
player,201612240sea,sea,RichPa01,rush_yds,0,,,,,
player,201612240sea,sea,RichPa01,rush_td,0,,,,,
player,201612240sea,sea,RichPa01,rush_long,0,,,,,
player,201612240sea,sea,RichPa01,targets,5,,,,,
player,201612240sea,sea,RichPa01,rec,4,,,,,
player,201612240sea,sea,RichPa01,rec_yds,42,,,,,
player,201612240sea,sea,RichPa01,rec_td,1,,,,,
player,201612240sea,sea,RichPa01,rec_long,16,,,,,
player,201612240sea,sea,RichPa01,fumbles,0,,,,,
player,201612240sea,sea,RichPa01,fumbles_lost,0,,,,,
player,201612240sea,sea,LockTy00,pass_cmp,0,,,,,
player,201612240sea,sea,LockTy00,pass_att,0,,,,,
player,201612240sea,sea,LockTy00,pass_yds,0,,,,,
player,201612240sea,sea,LockTy00,pass_td,0,,,,,
player,201612240sea,sea,LockTy00,pass_int,0,,,,,
player,201612240sea,sea,LockTy00,pass_sacked,0,,,,,
player,201612240sea,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201612240sea,sea,LockTy00,pass_long,0,,,,,
player,201612240sea,sea,LockTy00,pass_rating,,,,,,
player,201612240sea,sea,LockTy00,rush_att,0,,,,,
player,201612240sea,sea,LockTy00,rush_yds,0,,,,,
player,201612240sea,sea,LockTy00,rush_td,0,,,,,
player,201612240sea,sea,LockTy00,rush_long,0,,,,,
player,201612240sea,sea,LockTy00,targets,3,,,,,
player,201612240sea,sea,LockTy00,rec,2,,,,,
player,201612240sea,sea,LockTy00,rec_yds,38,,,,,
player,201612240sea,sea,LockTy00,rec_td,0,,,,,
player,201612240sea,sea,LockTy00,rec_long,28,,,,,
player,201612240sea,sea,LockTy00,fumbles,0,,,,,
player,201612240sea,sea,LockTy00,fumbles_lost,0,,,,,
player,201612240sea,sea,KearJe01,pass_cmp,0,,,,,
player,201612240sea,sea,KearJe01,pass_att,0,,,,,
player,201612240sea,sea,KearJe01,pass_yds,0,,,,,
player,201612240sea,sea,KearJe01,pass_td,0,,,,,
player,201612240sea,sea,KearJe01,pass_int,0,,,,,
player,201612240sea,sea,KearJe01,pass_sacked,0,,,,,
player,201612240sea,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201612240sea,sea,KearJe01,pass_long,0,,,,,
player,201612240sea,sea,KearJe01,pass_rating,,,,,,
player,201612240sea,sea,KearJe01,rush_att,0,,,,,
player,201612240sea,sea,KearJe01,rush_yds,0,,,,,
player,201612240sea,sea,KearJe01,rush_td,0,,,,,
player,201612240sea,sea,KearJe01,rush_long,0,,,,,
player,201612240sea,sea,KearJe01,targets,9,,,,,
player,201612240sea,sea,KearJe01,rec,4,,,,,
player,201612240sea,sea,KearJe01,rec_yds,37,,,,,
player,201612240sea,sea,KearJe01,rec_td,1,,,,,
player,201612240sea,sea,KearJe01,rec_long,16,,,,,
player,201612240sea,sea,KearJe01,fumbles,0,,,,,
player,201612240sea,sea,KearJe01,fumbles_lost,0,,,,,
player,201612240sea,crd,GoldMa00,def_int,0,,,,,
player,201612240sea,crd,GoldMa00,def_int_yds,0,,,,,
player,201612240sea,crd,GoldMa00,def_int_td,0,,,,,
player,201612240sea,crd,GoldMa00,def_int_long,0,,,,,
player,201612240sea,crd,GoldMa00,pass_defended,0,,,,,
player,201612240sea,crd,GoldMa00,sacks,2.0,,,,,
player,201612240sea,crd,GoldMa00,tackles_combined,3,,,,,
player,201612240sea,crd,GoldMa00,tackles_solo,3,,,,,
player,201612240sea,crd,GoldMa00,tackles_assists,0,,,,,
player,201612240sea,crd,GoldMa00,tackles_loss,2,,,,,
player,201612240sea,crd,GoldMa00,qb_hits,3,,,,,
player,201612240sea,crd,GoldMa00,fumbles_rec,0,,,,,
player,201612240sea,crd,GoldMa00,fumbles_rec_yds,0,,,,,
player,201612240sea,crd,GoldMa00,fumbles_rec_td,0,,,,,
player,201612240sea,crd,GoldMa00,fumbles_forced,0,,,,,
player,201612240sea,crd,JoneCh03,def_int,0,,,,,
player,201612240sea,crd,JoneCh03,def_int_yds,0,,,,,
player,201612240sea,crd,JoneCh03,def_int_td,0,,,,,
player,201612240sea,crd,JoneCh03,def_int_long,0,,,,,
player,201612240sea,crd,JoneCh03,pass_defended,0,,,,,
player,201612240sea,crd,JoneCh03,sacks,1.5,,,,,
player,201612240sea,crd,JoneCh03,tackles_combined,3,,,,,
player,201612240sea,crd,JoneCh03,tackles_solo,1,,,,,
player,201612240sea,crd,JoneCh03,tackles_assists,2,,,,,
player,201612240sea,crd,JoneCh03,tackles_loss,1,,,,,
player,201612240sea,crd,JoneCh03,qb_hits,2,,,,,
player,201612240sea,crd,JoneCh03,fumbles_rec,0,,,,,
player,201612240sea,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201612240sea,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201612240sea,crd,JoneCh03,fumbles_forced,0,,,,,
player,201612240sea,crd,GuntRo00,def_int,0,,,,,
player,201612240sea,crd,GuntRo00,def_int_yds,0,,,,,
player,201612240sea,crd,GuntRo00,def_int_td,0,,,,,
player,201612240sea,crd,GuntRo00,def_int_long,0,,,,,
player,201612240sea,crd,GuntRo00,pass_defended,0,,,,,
player,201612240sea,crd,GuntRo00,sacks,1.0,,,,,
player,201612240sea,crd,GuntRo00,tackles_combined,4,,,,,
player,201612240sea,crd,GuntRo00,tackles_solo,2,,,,,
player,201612240sea,crd,GuntRo00,tackles_assists,2,,,,,
player,201612240sea,crd,GuntRo00,tackles_loss,1,,,,,
player,201612240sea,crd,GuntRo00,qb_hits,1,,,,,
player,201612240sea,crd,GuntRo00,fumbles_rec,0,,,,,
player,201612240sea,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201612240sea,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201612240sea,crd,GuntRo00,fumbles_forced,0,,,,,
player,201612240sea,crd,OkafAl00,def_int,0,,,,,
player,201612240sea,crd,OkafAl00,def_int_yds,0,,,,,
player,201612240sea,crd,OkafAl00,def_int_td,0,,,,,
player,201612240sea,crd,OkafAl00,def_int_long,0,,,,,
player,201612240sea,crd,OkafAl00,pass_defended,0,,,,,
player,201612240sea,crd,OkafAl00,sacks,1.0,,,,,
player,201612240sea,crd,OkafAl00,tackles_combined,2,,,,,
player,201612240sea,crd,OkafAl00,tackles_solo,1,,,,,
player,201612240sea,crd,OkafAl00,tackles_assists,1,,,,,
player,201612240sea,crd,OkafAl00,tackles_loss,1,,,,,
player,201612240sea,crd,OkafAl00,qb_hits,1,,,,,
player,201612240sea,crd,OkafAl00,fumbles_rec,0,,,,,
player,201612240sea,crd,OkafAl00,fumbles_rec_yds,0,,,,,
player,201612240sea,crd,OkafAl00,fumbles_rec_td,0,,,,,
player,201612240sea,crd,OkafAl00,fumbles_forced,0,,,,,
player,201612240sea,crd,CampCa99,def_int,0,,,,,
player,201612240sea,crd,CampCa99,def_int_yds,0,,,,,
player,201612240sea,crd,CampCa99,def_int_td,0,,,,,
player,201612240sea,crd,CampCa99,def_int_long,0,,,,,
player,201612240sea,crd,CampCa99,pass_defended,0,,,,,
player,201612240sea,crd,CampCa99,sacks,0.5,,,,,
player,201612240sea,crd,CampCa99,tackles_combined,4,,,,,
player,201612240sea,crd,CampCa99,tackles_solo,1,,,,,
player,201612240sea,crd,CampCa99,tackles_assists,3,,,,,
player,201612240sea,crd,CampCa99,tackles_loss,1,,,,,
player,201612240sea,crd,CampCa99,qb_hits,3,,,,,
player,201612240sea,crd,CampCa99,fumbles_rec,1,,,,,
player,201612240sea,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201612240sea,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201612240sea,crd,CampCa99,fumbles_forced,0,,,,,
player,201612240sea,crd,MoorSi00,def_int,0,,,,,
player,201612240sea,crd,MoorSi00,def_int_yds,0,,,,,
player,201612240sea,crd,MoorSi00,def_int_td,0,,,,,
player,201612240sea,crd,MoorSi00,def_int_long,0,,,,,
player,201612240sea,crd,MoorSi00,pass_defended,0,,,,,
player,201612240sea,crd,MoorSi00,sacks,0.0,,,,,
player,201612240sea,crd,MoorSi00,tackles_combined,14,,,,,
player,201612240sea,crd,MoorSi00,tackles_solo,5,,,,,
player,201612240sea,crd,MoorSi00,tackles_assists,9,,,,,
player,201612240sea,crd,MoorSi00,tackles_loss,2,,,,,
player,201612240sea,crd,MoorSi00,qb_hits,1,,,,,
player,201612240sea,crd,MoorSi00,fumbles_rec,0,,,,,
player,201612240sea,crd,MoorSi00,fumbles_rec_yds,0,,,,,
player,201612240sea,crd,MoorSi00,fumbles_rec_td,0,,,,,
player,201612240sea,crd,MoorSi00,fumbles_forced,0,,,,,
player,201612240sea,crd,WillBr07,def_int,0,,,,,
player,201612240sea,crd,WillBr07,def_int_yds,0,,,,,
player,201612240sea,crd,WillBr07,def_int_td,0,,,,,
player,201612240sea,crd,WillBr07,def_int_long,0,,,,,
player,201612240sea,crd,WillBr07,pass_defended,1,,,,,
player,201612240sea,crd,WillBr07,sacks,0.0,,,,,
player,201612240sea,crd,WillBr07,tackles_combined,11,,,,,
player,201612240sea,crd,WillBr07,tackles_solo,8,,,,,
player,201612240sea,crd,WillBr07,tackles_assists,3,,,,,
player,201612240sea,crd,WillBr07,tackles_loss,0,,,,,
player,201612240sea,crd,WillBr07,qb_hits,0,,,,,
player,201612240sea,crd,WillBr07,fumbles_rec,0,,,,,
player,201612240sea,crd,WillBr07,fumbles_rec_yds,0,,,,,
player,201612240sea,crd,WillBr07,fumbles_rec_td,0,,,,,
player,201612240sea,crd,WillBr07,fumbles_forced,0,,,,,
player,201612240sea,crd,PetePa00,def_int,0,,,,,
player,201612240sea,crd,PetePa00,def_int_yds,0,,,,,
player,201612240sea,crd,PetePa00,def_int_td,0,,,,,
player,201612240sea,crd,PetePa00,def_int_long,0,,,,,
player,201612240sea,crd,PetePa00,pass_defended,0,,,,,
