game,2016,3,20160922,201609220nwe,htx,"Houston Texans",0,nwe,"New England Patriots",27
player,201609220nwe,htx,OsweBr00,rec_td,0,,,,,
player,201609220nwe,htx,OsweBr00,rec_long,0,,,,,
player,201609220nwe,htx,OsweBr00,fumbles,0,,,,,
player,201609220nwe,htx,OsweBr00,fumbles_lost,0,,,,,
player,201609220nwe,htx,MillLa01,pass_cmp,0,,,,,
player,201609220nwe,htx,MillLa01,pass_att,0,,,,,
player,201609220nwe,htx,MillLa01,pass_yds,0,,,,,
player,201609220nwe,htx,MillLa01,pass_td,0,,,,,
player,201609220nwe,htx,MillLa01,pass_int,0,,,,,
player,201609220nwe,htx,MillLa01,pass_sacked,0,,,,,
player,201609220nwe,htx,MillLa01,pass_sacked_yds,0,,,,,
player,201609220nwe,htx,MillLa01,pass_long,0,,,,,
player,201609220nwe,htx,MillLa01,pass_rating,,,,,,
player,201609220nwe,htx,MillLa01,rush_att,21,,,,,
player,201609220nwe,htx,MillLa01,rush_yds,80,,,,,
player,201609220nwe,htx,MillLa01,rush_td,0,,,,,
player,201609220nwe,htx,MillLa01,rush_long,15,,,,,
player,201609220nwe,htx,MillLa01,targets,5,,,,,
player,201609220nwe,htx,MillLa01,rec,4,,,,,
player,201609220nwe,htx,MillLa01,rec_yds,27,,,,,
player,201609220nwe,htx,MillLa01,rec_td,0,,,,,
player,201609220nwe,htx,MillLa01,rec_long,9,,,,,
player,201609220nwe,htx,MillLa01,fumbles,0,,,,,
player,201609220nwe,htx,MillLa01,fumbles_lost,0,,,,,
player,201609220nwe,htx,BlueAl00,pass_cmp,0,,,,,
player,201609220nwe,htx,BlueAl00,pass_att,0,,,,,
player,201609220nwe,htx,BlueAl00,pass_yds,0,,,,,
player,201609220nwe,htx,BlueAl00,pass_td,0,,,,,
player,201609220nwe,htx,BlueAl00,pass_int,0,,,,,
player,201609220nwe,htx,BlueAl00,pass_sacked,0,,,,,
player,201609220nwe,htx,BlueAl00,pass_sacked_yds,0,,,,,
player,201609220nwe,htx,BlueAl00,pass_long,0,,,,,
player,201609220nwe,htx,BlueAl00,pass_rating,,,,,,
player,201609220nwe,htx,BlueAl00,rush_att,2,,,,,
player,201609220nwe,htx,BlueAl00,rush_yds,12,,,,,
player,201609220nwe,htx,BlueAl00,rush_td,0,,,,,
player,201609220nwe,htx,BlueAl00,rush_long,8,,,,,
player,201609220nwe,htx,BlueAl00,targets,0,,,,,
player,201609220nwe,htx,BlueAl00,rec,0,,,,,
player,201609220nwe,htx,BlueAl00,rec_yds,0,,,,,
player,201609220nwe,htx,BlueAl00,rec_td,0,,,,,
player,201609220nwe,htx,BlueAl00,rec_long,0,,,,,
player,201609220nwe,htx,BlueAl00,fumbles,0,,,,,
player,201609220nwe,htx,BlueAl00,fumbles_lost,0,,,,,
player,201609220nwe,htx,GrimJo01,pass_cmp,0,,,,,
player,201609220nwe,htx,GrimJo01,pass_att,0,,,,,
player,201609220nwe,htx,GrimJo01,pass_yds,0,,,,,
player,201609220nwe,htx,GrimJo01,pass_td,0,,,,,
player,201609220nwe,htx,GrimJo01,pass_int,0,,,,,
player,201609220nwe,htx,GrimJo01,pass_sacked,0,,,,,
player,201609220nwe,htx,GrimJo01,pass_sacked_yds,0,,,,,
player,201609220nwe,htx,GrimJo01,pass_long,0,,,,,
player,201609220nwe,htx,GrimJo01,pass_rating,,,,,,
player,201609220nwe,htx,GrimJo01,rush_att,3,,,,,
player,201609220nwe,htx,GrimJo01,rush_yds,4,,,,,
player,201609220nwe,htx,GrimJo01,rush_td,0,,,,,
player,201609220nwe,htx,GrimJo01,rush_long,3,,,,,
player,201609220nwe,htx,GrimJo01,targets,4,,,,,
player,201609220nwe,htx,GrimJo01,rec,4,,,,,
player,201609220nwe,htx,GrimJo01,rec_yds,15,,,,,
player,201609220nwe,htx,GrimJo01,rec_td,0,,,,,
player,201609220nwe,htx,GrimJo01,rec_long,6,,,,,
player,201609220nwe,htx,GrimJo01,fumbles,0,,,,,
player,201609220nwe,htx,GrimJo01,fumbles_lost,0,,,,,
player,201609220nwe,htx,HopkDe00,pass_cmp,0,,,,,
player,201609220nwe,htx,HopkDe00,pass_att,0,,,,,
player,201609220nwe,htx,HopkDe00,pass_yds,0,,,,,
player,201609220nwe,htx,HopkDe00,pass_td,0,,,,,
player,201609220nwe,htx,HopkDe00,pass_int,0,,,,,
player,201609220nwe,htx,HopkDe00,pass_sacked,0,,,,,
player,201609220nwe,htx,HopkDe00,pass_sacked_yds,0,,,,,
player,201609220nwe,htx,HopkDe00,pass_long,0,,,,,
player,201609220nwe,htx,HopkDe00,pass_rating,,,,,,
player,201609220nwe,htx,HopkDe00,rush_att,0,,,,,
player,201609220nwe,htx,HopkDe00,rush_yds,0,,,,,
player,201609220nwe,htx,HopkDe00,rush_td,0,,,,,
player,201609220nwe,htx,HopkDe00,rush_long,0,,,,,
player,201609220nwe,htx,HopkDe00,targets,8,,,,,
player,201609220nwe,htx,HopkDe00,rec,4,,,,,
player,201609220nwe,htx,HopkDe00,rec_yds,56,,,,,
player,201609220nwe,htx,HopkDe00,rec_td,0,,,,,
player,201609220nwe,htx,HopkDe00,rec_long,16,,,,,
player,201609220nwe,htx,HopkDe00,fumbles,0,,,,,
player,201609220nwe,htx,HopkDe00,fumbles_lost,0,,,,,
player,201609220nwe,htx,GrifRy00,pass_cmp,0,,,,,
player,201609220nwe,htx,GrifRy00,pass_att,0,,,,,
player,201609220nwe,htx,GrifRy00,pass_yds,0,,,,,
player,201609220nwe,htx,GrifRy00,pass_td,0,,,,,
player,201609220nwe,htx,GrifRy00,pass_int,0,,,,,
player,201609220nwe,htx,GrifRy00,pass_sacked,0,,,,,
player,201609220nwe,htx,GrifRy00,pass_sacked_yds,0,,,,,
player,201609220nwe,htx,GrifRy00,pass_long,0,,,,,
player,201609220nwe,htx,GrifRy00,pass_rating,,,,,,
player,201609220nwe,htx,GrifRy00,rush_att,0,,,,,
player,201609220nwe,htx,GrifRy00,rush_yds,0,,,,,
player,201609220nwe,htx,GrifRy00,rush_td,0,,,,,
player,201609220nwe,htx,GrifRy00,rush_long,0,,,,,
player,201609220nwe,htx,GrifRy00,targets,10,,,,,
player,201609220nwe,htx,GrifRy00,rec,8,,,,,
player,201609220nwe,htx,GrifRy00,rec_yds,52,,,,,
player,201609220nwe,htx,GrifRy00,rec_td,0,,,,,
player,201609220nwe,htx,GrifRy00,rec_long,11,,,,,
player,201609220nwe,htx,GrifRy00,fumbles,0,,,,,
player,201609220nwe,htx,GrifRy00,fumbles_lost,0,,,,,
player,201609220nwe,htx,FullWi01,pass_cmp,0,,,,,
player,201609220nwe,htx,FullWi01,pass_att,0,,,,,
player,201609220nwe,htx,FullWi01,pass_yds,0,,,,,
player,201609220nwe,htx,FullWi01,pass_td,0,,,,,
player,201609220nwe,htx,FullWi01,pass_int,0,,,,,
player,201609220nwe,htx,FullWi01,pass_sacked,0,,,,,
player,201609220nwe,htx,FullWi01,pass_sacked_yds,0,,,,,
player,201609220nwe,htx,FullWi01,pass_long,0,,,,,
player,201609220nwe,htx,FullWi01,pass_rating,,,,,,
player,201609220nwe,htx,FullWi01,rush_att,0,,,,,
player,201609220nwe,htx,FullWi01,rush_yds,0,,,,,
player,201609220nwe,htx,FullWi01,rush_td,0,,,,,
player,201609220nwe,htx,FullWi01,rush_long,0,,,,,
player,201609220nwe,htx,FullWi01,targets,7,,,,,
player,201609220nwe,htx,FullWi01,rec,3,,,,,
player,201609220nwe,htx,FullWi01,rec_yds,31,,,,,
player,201609220nwe,htx,FullWi01,rec_td,0,,,,,
player,201609220nwe,htx,FullWi01,rec_long,18,,,,,
player,201609220nwe,htx,FullWi01,fumbles,0,,,,,
player,201609220nwe,htx,FullWi01,fumbles_lost,0,,,,,
player,201609220nwe,htx,StroJa01,pass_cmp,0,,,,,
player,201609220nwe,htx,StroJa01,pass_att,0,,,,,
player,201609220nwe,htx,StroJa01,pass_yds,0,,,,,
player,201609220nwe,htx,StroJa01,pass_td,0,,,,,
player,201609220nwe,htx,StroJa01,pass_int,0,,,,,
player,201609220nwe,htx,StroJa01,pass_sacked,0,,,,,
player,201609220nwe,htx,StroJa01,pass_sacked_yds,0,,,,,
player,201609220nwe,htx,StroJa01,pass_long,0,,,,,
player,201609220nwe,htx,StroJa01,pass_rating,,,,,,
player,201609220nwe,htx,StroJa01,rush_att,0,,,,,
player,201609220nwe,htx,StroJa01,rush_yds,0,,,,,
player,201609220nwe,htx,StroJa01,rush_td,0,,,,,
player,201609220nwe,htx,StroJa01,rush_long,0,,,,,
player,201609220nwe,htx,StroJa01,targets,4,,,,,
player,201609220nwe,htx,StroJa01,rec,1,,,,,
player,201609220nwe,htx,StroJa01,rec_yds,15,,,,,
player,201609220nwe,htx,StroJa01,rec_td,0,,,,,
player,201609220nwe,htx,StroJa01,rec_long,15,,,,,
player,201609220nwe,htx,StroJa01,fumbles,0,,,,,
player,201609220nwe,htx,StroJa01,fumbles_lost,0,,,,,
player,201609220nwe,htx,FiedC.00,pass_cmp,0,,,,,
player,201609220nwe,htx,FiedC.00,pass_att,0,,,,,
player,201609220nwe,htx,FiedC.00,pass_yds,0,,,,,
player,201609220nwe,htx,FiedC.00,pass_td,0,,,,,
player,201609220nwe,htx,FiedC.00,pass_int,0,,,,,
player,201609220nwe,htx,FiedC.00,pass_sacked,0,,,,,
player,201609220nwe,htx,FiedC.00,pass_sacked_yds,0,,,,,
player,201609220nwe,htx,FiedC.00,pass_long,0,,,,,
player,201609220nwe,htx,FiedC.00,pass_rating,,,,,,
player,201609220nwe,htx,FiedC.00,rush_att,0,,,,,
player,201609220nwe,htx,FiedC.00,rush_yds,0,,,,,
player,201609220nwe,htx,FiedC.00,rush_td,0,,,,,
player,201609220nwe,htx,FiedC.00,rush_long,0,,,,,
player,201609220nwe,htx,FiedC.00,targets,1,,,,,
player,201609220nwe,htx,FiedC.00,rec,0,,,,,
player,201609220nwe,htx,FiedC.00,rec_yds,0,,,,,
player,201609220nwe,htx,FiedC.00,rec_td,0,,,,,
player,201609220nwe,htx,FiedC.00,rec_long,0,,,,,
player,201609220nwe,htx,FiedC.00,fumbles,0,,,,,
player,201609220nwe,htx,FiedC.00,fumbles_lost,0,,,,,
player,201609220nwe,htx,AndeSt01,pass_cmp,0,,,,,
player,201609220nwe,htx,AndeSt01,pass_att,0,,,,,
player,201609220nwe,htx,AndeSt01,pass_yds,0,,,,,
player,201609220nwe,htx,AndeSt01,pass_td,0,,,,,
player,201609220nwe,htx,AndeSt01,pass_int,0,,,,,
player,201609220nwe,htx,AndeSt01,pass_sacked,0,,,,,
player,201609220nwe,htx,AndeSt01,pass_sacked_yds,0,,,,,
player,201609220nwe,htx,AndeSt01,pass_long,0,,,,,
player,201609220nwe,htx,AndeSt01,pass_rating,,,,,,
player,201609220nwe,htx,AndeSt01,rush_att,0,,,,,
player,201609220nwe,htx,AndeSt01,rush_yds,0,,,,,
player,201609220nwe,htx,AndeSt01,rush_td,0,,,,,
player,201609220nwe,htx,AndeSt01,rush_long,0,,,,,
player,201609220nwe,htx,AndeSt01,targets,1,,,,,
player,201609220nwe,htx,AndeSt01,rec,0,,,,,
player,201609220nwe,htx,AndeSt01,rec_yds,0,,,,,
player,201609220nwe,htx,AndeSt01,rec_td,0,,,,,
player,201609220nwe,htx,AndeSt01,rec_long,0,,,,,
player,201609220nwe,htx,AndeSt01,fumbles,0,,,,,
player,201609220nwe,htx,AndeSt01,fumbles_lost,0,,,,,
player,201609220nwe,nwe,BrisJa00,pass_cmp,11,,,,,
player,201609220nwe,nwe,BrisJa00,pass_att,19,,,,,
player,201609220nwe,nwe,BrisJa00,pass_yds,103,,,,,
player,201609220nwe,nwe,BrisJa00,pass_td,0,,,,,
player,201609220nwe,nwe,BrisJa00,pass_int,0,,,,,
player,201609220nwe,nwe,BrisJa00,pass_sacked,1,,,,,
player,201609220nwe,nwe,BrisJa00,pass_sacked_yds,6,,,,,
player,201609220nwe,nwe,BrisJa00,pass_long,27,,,,,
player,201609220nwe,nwe,BrisJa00,pass_rating,72.9,,,,,
player,201609220nwe,nwe,BrisJa00,rush_att,8,,,,,
player,201609220nwe,nwe,BrisJa00,rush_yds,48,,,,,
player,201609220nwe,nwe,BrisJa00,rush_td,1,,,,,
player,201609220nwe,nwe,BrisJa00,rush_long,27,,,,,
player,201609220nwe,nwe,BrisJa00,targets,0,,,,,
player,201609220nwe,nwe,BrisJa00,rec,0,,,,,
player,201609220nwe,nwe,BrisJa00,rec_yds,0,,,,,
player,201609220nwe,nwe,BrisJa00,rec_td,0,,,,,
player,201609220nwe,nwe,BrisJa00,rec_long,0,,,,,
player,201609220nwe,nwe,BrisJa00,fumbles,0,,,,,
player,201609220nwe,nwe,BrisJa00,fumbles_lost,0,,,,,
player,201609220nwe,nwe,BlouLe00,pass_cmp,0,,,,,
player,201609220nwe,nwe,BlouLe00,pass_att,0,,,,,
player,201609220nwe,nwe,BlouLe00,pass_yds,0,,,,,
player,201609220nwe,nwe,BlouLe00,pass_td,0,,,,,
player,201609220nwe,nwe,BlouLe00,pass_int,0,,,,,
player,201609220nwe,nwe,BlouLe00,pass_sacked,0,,,,,
player,201609220nwe,nwe,BlouLe00,pass_sacked_yds,0,,,,,
player,201609220nwe,nwe,BlouLe00,pass_long,0,,,,,
player,201609220nwe,nwe,BlouLe00,pass_rating,,,,,,
player,201609220nwe,nwe,BlouLe00,rush_att,24,,,,,
player,201609220nwe,nwe,BlouLe00,rush_yds,105,,,,,
player,201609220nwe,nwe,BlouLe00,rush_td,2,,,,,
player,201609220nwe,nwe,BlouLe00,rush_long,41,,,,,
player,201609220nwe,nwe,BlouLe00,targets,0,,,,,
player,201609220nwe,nwe,BlouLe00,rec,0,,,,,
player,201609220nwe,nwe,BlouLe00,rec_yds,0,,,,,
player,201609220nwe,nwe,BlouLe00,rec_td,0,,,,,
player,201609220nwe,nwe,BlouLe00,rec_long,0,,,,,
player,201609220nwe,nwe,BlouLe00,fumbles,0,,,,,
player,201609220nwe,nwe,BlouLe00,fumbles_lost,0,,,,,
player,201609220nwe,nwe,EdelJu00,pass_cmp,0,,,,,
player,201609220nwe,nwe,EdelJu00,pass_att,0,,,,,
player,201609220nwe,nwe,EdelJu00,pass_yds,0,,,,,
player,201609220nwe,nwe,EdelJu00,pass_td,0,,,,,
player,201609220nwe,nwe,EdelJu00,pass_int,0,,,,,
player,201609220nwe,nwe,EdelJu00,pass_sacked,0,,,,,
player,201609220nwe,nwe,EdelJu00,pass_sacked_yds,0,,,,,
player,201609220nwe,nwe,EdelJu00,pass_long,0,,,,,
player,201609220nwe,nwe,EdelJu00,pass_rating,,,,,,
player,201609220nwe,nwe,EdelJu00,rush_att,3,,,,,
player,201609220nwe,nwe,EdelJu00,rush_yds,14,,,,,
player,201609220nwe,nwe,EdelJu00,rush_td,0,,,,,
player,201609220nwe,nwe,EdelJu00,rush_long,8,,,,,
player,201609220nwe,nwe,EdelJu00,targets,6,,,,,
player,201609220nwe,nwe,EdelJu00,rec,4,,,,,
player,201609220nwe,nwe,EdelJu00,rec_yds,38,,,,,
player,201609220nwe,nwe,EdelJu00,rec_td,0,,,,,
player,201609220nwe,nwe,EdelJu00,rec_long,23,,,,,
player,201609220nwe,nwe,EdelJu00,fumbles,0,,,,,
player,201609220nwe,nwe,EdelJu00,fumbles_lost,0,,,,,
player,201609220nwe,nwe,WhitJa02,pass_cmp,0,,,,,
player,201609220nwe,nwe,WhitJa02,pass_att,0,,,,,
player,201609220nwe,nwe,WhitJa02,pass_yds,0,,,,,
player,201609220nwe,nwe,WhitJa02,pass_td,0,,,,,
player,201609220nwe,nwe,WhitJa02,pass_int,0,,,,,
player,201609220nwe,nwe,WhitJa02,pass_sacked,0,,,,,
player,201609220nwe,nwe,WhitJa02,pass_sacked_yds,0,,,,,
player,201609220nwe,nwe,WhitJa02,pass_long,0,,,,,
player,201609220nwe,nwe,WhitJa02,pass_rating,,,,,,
player,201609220nwe,nwe,WhitJa02,rush_att,3,,,,,
player,201609220nwe,nwe,WhitJa02,rush_yds,12,,,,,
player,201609220nwe,nwe,WhitJa02,rush_td,0,,,,,
player,201609220nwe,nwe,WhitJa02,rush_long,7,,,,,
player,201609220nwe,nwe,WhitJa02,targets,2,,,,,
player,201609220nwe,nwe,WhitJa02,rec,1,,,,,
player,201609220nwe,nwe,WhitJa02,rec_yds,2,,,,,
player,201609220nwe,nwe,WhitJa02,rec_td,0,,,,,
player,201609220nwe,nwe,WhitJa02,rec_long,2,,,,,
player,201609220nwe,nwe,WhitJa02,fumbles,0,,,,,
player,201609220nwe,nwe,WhitJa02,fumbles_lost,0,,,,,
player,201609220nwe,nwe,BennMa00,pass_cmp,0,,,,,
player,201609220nwe,nwe,BennMa00,pass_att,0,,,,,
player,201609220nwe,nwe,BennMa00,pass_yds,0,,,,,
player,201609220nwe,nwe,BennMa00,pass_td,0,,,,,
player,201609220nwe,nwe,BennMa00,pass_int,0,,,,,
player,201609220nwe,nwe,BennMa00,pass_sacked,0,,,,,
player,201609220nwe,nwe,BennMa00,pass_sacked_yds,0,,,,,
player,201609220nwe,nwe,BennMa00,pass_long,0,,,,,
player,201609220nwe,nwe,BennMa00,pass_rating,,,,,,
player,201609220nwe,nwe,BennMa00,rush_att,1,,,,,
player,201609220nwe,nwe,BennMa00,rush_yds,6,,,,,
player,201609220nwe,nwe,BennMa00,rush_td,0,,,,,
player,201609220nwe,nwe,BennMa00,rush_long,6,,,,,
player,201609220nwe,nwe,BennMa00,targets,3,,,,,
player,201609220nwe,nwe,BennMa00,rec,2,,,,,
player,201609220nwe,nwe,BennMa00,rec_yds,10,,,,,
player,201609220nwe,nwe,BennMa00,rec_td,0,,,,,
player,201609220nwe,nwe,BennMa00,rec_long,5,,,,,
player,201609220nwe,nwe,BennMa00,fumbles,0,,,,,
player,201609220nwe,nwe,BennMa00,fumbles_lost,0,,,,,
player,201609220nwe,nwe,MitcMa01,pass_cmp,0,,,,,
player,201609220nwe,nwe,MitcMa01,pass_att,0,,,,,
player,201609220nwe,nwe,MitcMa01,pass_yds,0,,,,,
player,201609220nwe,nwe,MitcMa01,pass_td,0,,,,,
player,201609220nwe,nwe,MitcMa01,pass_int,0,,,,,
player,201609220nwe,nwe,MitcMa01,pass_sacked,0,,,,,
player,201609220nwe,nwe,MitcMa01,pass_sacked_yds,0,,,,,
player,201609220nwe,nwe,MitcMa01,pass_long,0,,,,,
player,201609220nwe,nwe,MitcMa01,pass_rating,,,,,,
player,201609220nwe,nwe,MitcMa01,rush_att,0,,,,,
player,201609220nwe,nwe,MitcMa01,rush_yds,0,,,,,
player,201609220nwe,nwe,MitcMa01,rush_td,0,,,,,
player,201609220nwe,nwe,MitcMa01,rush_long,0,,,,,
player,201609220nwe,nwe,MitcMa01,targets,2,,,,,
player,201609220nwe,nwe,MitcMa01,rec,1,,,,,
player,201609220nwe,nwe,MitcMa01,rec_yds,27,,,,,
player,201609220nwe,nwe,MitcMa01,rec_td,0,,,,,
player,201609220nwe,nwe,MitcMa01,rec_long,27,,,,,
player,201609220nwe,nwe,MitcMa01,fumbles,0,,,,,
player,201609220nwe,nwe,MitcMa01,fumbles_lost,0,,,,,
player,201609220nwe,nwe,AmenDa00,pass_cmp,0,,,,,
player,201609220nwe,nwe,AmenDa00,pass_att,0,,,,,
player,201609220nwe,nwe,AmenDa00,pass_yds,0,,,,,
player,201609220nwe,nwe,AmenDa00,pass_td,0,,,,,
player,201609220nwe,nwe,AmenDa00,pass_int,0,,,,,
player,201609220nwe,nwe,AmenDa00,pass_sacked,0,,,,,
player,201609220nwe,nwe,AmenDa00,pass_sacked_yds,0,,,,,
player,201609220nwe,nwe,AmenDa00,pass_long,0,,,,,
player,201609220nwe,nwe,AmenDa00,pass_rating,,,,,,
player,201609220nwe,nwe,AmenDa00,rush_att,0,,,,,
player,201609220nwe,nwe,AmenDa00,rush_yds,0,,,,,
player,201609220nwe,nwe,AmenDa00,rush_td,0,,,,,
player,201609220nwe,nwe,AmenDa00,rush_long,0,,,,,
player,201609220nwe,nwe,AmenDa00,targets,2,,,,,
player,201609220nwe,nwe,AmenDa00,rec,2,,,,,
player,201609220nwe,nwe,AmenDa00,rec_yds,23,,,,,
player,201609220nwe,nwe,AmenDa00,rec_td,0,,,,,
player,201609220nwe,nwe,AmenDa00,rec_long,16,,,,,
player,201609220nwe,nwe,AmenDa00,fumbles,0,,,,,
player,201609220nwe,nwe,AmenDa00,fumbles_lost,0,,,,,
player,201609220nwe,nwe,HogaCh00,pass_cmp,0,,,,,
player,201609220nwe,nwe,HogaCh00,pass_att,0,,,,,
player,201609220nwe,nwe,HogaCh00,pass_yds,0,,,,,
player,201609220nwe,nwe,HogaCh00,pass_td,0,,,,,
player,201609220nwe,nwe,HogaCh00,pass_int,0,,,,,
player,201609220nwe,nwe,HogaCh00,pass_sacked,0,,,,,
player,201609220nwe,nwe,HogaCh00,pass_sacked_yds,0,,,,,
player,201609220nwe,nwe,HogaCh00,pass_long,0,,,,,
player,201609220nwe,nwe,HogaCh00,pass_rating,,,,,,
player,201609220nwe,nwe,HogaCh00,rush_att,0,,,,,
player,201609220nwe,nwe,HogaCh00,rush_yds,0,,,,,
player,201609220nwe,nwe,HogaCh00,rush_td,0,,,,,
player,201609220nwe,nwe,HogaCh00,rush_long,0,,,,,
player,201609220nwe,nwe,HogaCh00,targets,3,,,,,
player,201609220nwe,nwe,HogaCh00,rec,1,,,,,
player,201609220nwe,nwe,HogaCh00,rec_yds,3,,,,,
player,201609220nwe,nwe,HogaCh00,rec_td,0,,,,,
player,201609220nwe,nwe,HogaCh00,rec_long,3,,,,,
player,201609220nwe,nwe,HogaCh00,fumbles,0,,,,,
player,201609220nwe,nwe,HogaCh00,fumbles_lost,0,,,,,
player,201609220nwe,nwe,GronRo00,pass_cmp,0,,,,,
player,201609220nwe,nwe,GronRo00,pass_att,0,,,,,
player,201609220nwe,nwe,GronRo00,pass_yds,0,,,,,
player,201609220nwe,nwe,GronRo00,pass_td,0,,,,,
player,201609220nwe,nwe,GronRo00,pass_int,0,,,,,
player,201609220nwe,nwe,GronRo00,pass_sacked,0,,,,,
player,201609220nwe,nwe,GronRo00,pass_sacked_yds,0,,,,,
player,201609220nwe,nwe,GronRo00,pass_long,0,,,,,
player,201609220nwe,nwe,GronRo00,pass_rating,,,,,,
player,201609220nwe,nwe,GronRo00,rush_att,0,,,,,
player,201609220nwe,nwe,GronRo00,rush_yds,0,,,,,
player,201609220nwe,nwe,GronRo00,rush_td,0,,,,,
player,201609220nwe,nwe,GronRo00,rush_long,0,,,,,
player,201609220nwe,nwe,GronRo00,targets,1,,,,,
player,201609220nwe,nwe,GronRo00,rec,0,,,,,
player,201609220nwe,nwe,GronRo00,rec_yds,0,,,,,
player,201609220nwe,nwe,GronRo00,rec_td,0,,,,,
player,201609220nwe,nwe,GronRo00,rec_long,0,,,,,
player,201609220nwe,nwe,GronRo00,fumbles,0,,,,,
player,201609220nwe,nwe,GronRo00,fumbles_lost,0,,,,,
player,201609220nwe,htx,McKiBe00,def_int,0,,,,,
player,201609220nwe,htx,McKiBe00,def_int_yds,0,,,,,
player,201609220nwe,htx,McKiBe00,def_int_td,0,,,,,
player,201609220nwe,htx,McKiBe00,def_int_long,0,,,,,
player,201609220nwe,htx,McKiBe00,pass_defended,0,,,,,
player,201609220nwe,htx,McKiBe00,sacks,1.0,,,,,
player,201609220nwe,htx,McKiBe00,tackles_combined,16,,,,,
player,201609220nwe,htx,McKiBe00,tackles_solo,6,,,,,
player,201609220nwe,htx,McKiBe00,tackles_assists,10,,,,,
player,201609220nwe,htx,McKiBe00,tackles_loss,1,,,,,
player,201609220nwe,htx,McKiBe00,qb_hits,1,,,,,
player,201609220nwe,htx,McKiBe00,fumbles_rec,0,,,,,
player,201609220nwe,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,McKiBe00,fumbles_forced,0,,,,,
player,201609220nwe,htx,JackKa99,def_int,0,,,,,
player,201609220nwe,htx,JackKa99,def_int_yds,0,,,,,
player,201609220nwe,htx,JackKa99,def_int_td,0,,,,,
player,201609220nwe,htx,JackKa99,def_int_long,0,,,,,
player,201609220nwe,htx,JackKa99,pass_defended,0,,,,,
player,201609220nwe,htx,JackKa99,sacks,0.0,,,,,
player,201609220nwe,htx,JackKa99,tackles_combined,7,,,,,
player,201609220nwe,htx,JackKa99,tackles_solo,4,,,,,
player,201609220nwe,htx,JackKa99,tackles_assists,3,,,,,
player,201609220nwe,htx,JackKa99,tackles_loss,0,,,,,
player,201609220nwe,htx,JackKa99,qb_hits,0,,,,,
player,201609220nwe,htx,JackKa99,fumbles_rec,0,,,,,
player,201609220nwe,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201609220nwe,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201609220nwe,htx,JackKa99,fumbles_forced,0,,,,,
player,201609220nwe,htx,WilfVi20,def_int,0,,,,,
player,201609220nwe,htx,WilfVi20,def_int_yds,0,,,,,
player,201609220nwe,htx,WilfVi20,def_int_td,0,,,,,
