game,2016,6,20161016,201610160nyg,rav,"Baltimore Ravens",23,nyg,"New York Giants",27
player,201610160nyg,rav,SuggTe99,def_int_td,0,,,,,
player,201610160nyg,rav,SuggTe99,def_int_long,0,,,,,
player,201610160nyg,rav,SuggTe99,pass_defended,0,,,,,
player,201610160nyg,rav,SuggTe99,sacks,1.0,,,,,
player,201610160nyg,rav,SuggTe99,tackles_combined,5,,,,,
player,201610160nyg,rav,SuggTe99,tackles_solo,5,,,,,
player,201610160nyg,rav,SuggTe99,tackles_assists,0,,,,,
player,201610160nyg,rav,SuggTe99,tackles_loss,2,,,,,
player,201610160nyg,rav,SuggTe99,qb_hits,2,,,,,
player,201610160nyg,rav,SuggTe99,fumbles_rec,0,,,,,
player,201610160nyg,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,SuggTe99,fumbles_forced,0,,,,,
player,201610160nyg,rav,OrrxZa00,def_int,0,,,,,
player,201610160nyg,rav,OrrxZa00,def_int_yds,0,,,,,
player,201610160nyg,rav,OrrxZa00,def_int_td,0,,,,,
player,201610160nyg,rav,OrrxZa00,def_int_long,0,,,,,
player,201610160nyg,rav,OrrxZa00,pass_defended,0,,,,,
player,201610160nyg,rav,OrrxZa00,sacks,0.0,,,,,
player,201610160nyg,rav,OrrxZa00,tackles_combined,13,,,,,
player,201610160nyg,rav,OrrxZa00,tackles_solo,9,,,,,
player,201610160nyg,rav,OrrxZa00,tackles_assists,4,,,,,
player,201610160nyg,rav,OrrxZa00,tackles_loss,0,,,,,
player,201610160nyg,rav,OrrxZa00,qb_hits,0,,,,,
player,201610160nyg,rav,OrrxZa00,fumbles_rec,1,,,,,
player,201610160nyg,rav,OrrxZa00,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,OrrxZa00,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,OrrxZa00,fumbles_forced,0,,,,,
player,201610160nyg,rav,McClAl00,def_int,0,,,,,
player,201610160nyg,rav,McClAl00,def_int_yds,0,,,,,
player,201610160nyg,rav,McClAl00,def_int_td,0,,,,,
player,201610160nyg,rav,McClAl00,def_int_long,0,,,,,
player,201610160nyg,rav,McClAl00,pass_defended,0,,,,,
player,201610160nyg,rav,McClAl00,sacks,0.0,,,,,
player,201610160nyg,rav,McClAl00,tackles_combined,9,,,,,
player,201610160nyg,rav,McClAl00,tackles_solo,7,,,,,
player,201610160nyg,rav,McClAl00,tackles_assists,2,,,,,
player,201610160nyg,rav,McClAl00,tackles_loss,0,,,,,
player,201610160nyg,rav,McClAl00,qb_hits,0,,,,,
player,201610160nyg,rav,McClAl00,fumbles_rec,0,,,,,
player,201610160nyg,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,McClAl00,fumbles_forced,0,,,,,
player,201610160nyg,rav,WeddEr99,def_int,0,,,,,
player,201610160nyg,rav,WeddEr99,def_int_yds,0,,,,,
player,201610160nyg,rav,WeddEr99,def_int_td,0,,,,,
player,201610160nyg,rav,WeddEr99,def_int_long,0,,,,,
player,201610160nyg,rav,WeddEr99,pass_defended,0,,,,,
player,201610160nyg,rav,WeddEr99,sacks,0.0,,,,,
player,201610160nyg,rav,WeddEr99,tackles_combined,7,,,,,
player,201610160nyg,rav,WeddEr99,tackles_solo,4,,,,,
player,201610160nyg,rav,WeddEr99,tackles_assists,3,,,,,
player,201610160nyg,rav,WeddEr99,tackles_loss,0,,,,,
player,201610160nyg,rav,WeddEr99,qb_hits,0,,,,,
player,201610160nyg,rav,WeddEr99,fumbles_rec,0,,,,,
player,201610160nyg,rav,WeddEr99,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,WeddEr99,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,WeddEr99,fumbles_forced,1,,,,,
player,201610160nyg,rav,SmitJi03,def_int,0,,,,,
player,201610160nyg,rav,SmitJi03,def_int_yds,0,,,,,
player,201610160nyg,rav,SmitJi03,def_int_td,0,,,,,
player,201610160nyg,rav,SmitJi03,def_int_long,0,,,,,
player,201610160nyg,rav,SmitJi03,pass_defended,0,,,,,
player,201610160nyg,rav,SmitJi03,sacks,0.0,,,,,
player,201610160nyg,rav,SmitJi03,tackles_combined,5,,,,,
player,201610160nyg,rav,SmitJi03,tackles_solo,5,,,,,
player,201610160nyg,rav,SmitJi03,tackles_assists,0,,,,,
player,201610160nyg,rav,SmitJi03,tackles_loss,0,,,,,
player,201610160nyg,rav,SmitJi03,qb_hits,0,,,,,
player,201610160nyg,rav,SmitJi03,fumbles_rec,0,,,,,
player,201610160nyg,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,SmitJi03,fumbles_forced,0,,,,,
player,201610160nyg,rav,JudoMa00,def_int,0,,,,,
player,201610160nyg,rav,JudoMa00,def_int_yds,0,,,,,
player,201610160nyg,rav,JudoMa00,def_int_td,0,,,,,
player,201610160nyg,rav,JudoMa00,def_int_long,0,,,,,
player,201610160nyg,rav,JudoMa00,pass_defended,0,,,,,
player,201610160nyg,rav,JudoMa00,sacks,0.0,,,,,
player,201610160nyg,rav,JudoMa00,tackles_combined,4,,,,,
player,201610160nyg,rav,JudoMa00,tackles_solo,1,,,,,
player,201610160nyg,rav,JudoMa00,tackles_assists,3,,,,,
player,201610160nyg,rav,JudoMa00,tackles_loss,0,,,,,
player,201610160nyg,rav,JudoMa00,qb_hits,0,,,,,
player,201610160nyg,rav,JudoMa00,fumbles_rec,0,,,,,
player,201610160nyg,rav,JudoMa00,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,JudoMa00,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,JudoMa00,fumbles_forced,0,,,,,
player,201610160nyg,rav,LeviAn00,def_int,0,,,,,
player,201610160nyg,rav,LeviAn00,def_int_yds,0,,,,,
player,201610160nyg,rav,LeviAn00,def_int_td,0,,,,,
player,201610160nyg,rav,LeviAn00,def_int_long,0,,,,,
player,201610160nyg,rav,LeviAn00,pass_defended,0,,,,,
player,201610160nyg,rav,LeviAn00,sacks,0.0,,,,,
player,201610160nyg,rav,LeviAn00,tackles_combined,3,,,,,
player,201610160nyg,rav,LeviAn00,tackles_solo,2,,,,,
player,201610160nyg,rav,LeviAn00,tackles_assists,1,,,,,
player,201610160nyg,rav,LeviAn00,tackles_loss,0,,,,,
player,201610160nyg,rav,LeviAn00,qb_hits,0,,,,,
player,201610160nyg,rav,LeviAn00,fumbles_rec,0,,,,,
player,201610160nyg,rav,LeviAn00,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,LeviAn00,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,LeviAn00,fumbles_forced,0,,,,,
player,201610160nyg,rav,PierMi00,def_int,0,,,,,
player,201610160nyg,rav,PierMi00,def_int_yds,0,,,,,
player,201610160nyg,rav,PierMi00,def_int_td,0,,,,,
player,201610160nyg,rav,PierMi00,def_int_long,0,,,,,
player,201610160nyg,rav,PierMi00,pass_defended,0,,,,,
player,201610160nyg,rav,PierMi00,sacks,0.0,,,,,
player,201610160nyg,rav,PierMi00,tackles_combined,3,,,,,
player,201610160nyg,rav,PierMi00,tackles_solo,1,,,,,
player,201610160nyg,rav,PierMi00,tackles_assists,2,,,,,
player,201610160nyg,rav,PierMi00,tackles_loss,1,,,,,
player,201610160nyg,rav,PierMi00,qb_hits,0,,,,,
player,201610160nyg,rav,PierMi00,fumbles_rec,0,,,,,
player,201610160nyg,rav,PierMi00,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,PierMi00,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,PierMi00,fumbles_forced,0,,,,,
player,201610160nyg,rav,WillBr02,def_int,0,,,,,
player,201610160nyg,rav,WillBr02,def_int_yds,0,,,,,
player,201610160nyg,rav,WillBr02,def_int_td,0,,,,,
player,201610160nyg,rav,WillBr02,def_int_long,0,,,,,
player,201610160nyg,rav,WillBr02,pass_defended,0,,,,,
player,201610160nyg,rav,WillBr02,sacks,0.0,,,,,
player,201610160nyg,rav,WillBr02,tackles_combined,3,,,,,
player,201610160nyg,rav,WillBr02,tackles_solo,3,,,,,
player,201610160nyg,rav,WillBr02,tackles_assists,0,,,,,
player,201610160nyg,rav,WillBr02,tackles_loss,0,,,,,
player,201610160nyg,rav,WillBr02,qb_hits,0,,,,,
player,201610160nyg,rav,WillBr02,fumbles_rec,0,,,,,
player,201610160nyg,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,WillBr02,fumbles_forced,0,,,,,
player,201610160nyg,rav,JernTi00,def_int,0,,,,,
player,201610160nyg,rav,JernTi00,def_int_yds,0,,,,,
player,201610160nyg,rav,JernTi00,def_int_td,0,,,,,
player,201610160nyg,rav,JernTi00,def_int_long,0,,,,,
player,201610160nyg,rav,JernTi00,pass_defended,0,,,,,
player,201610160nyg,rav,JernTi00,sacks,0.0,,,,,
player,201610160nyg,rav,JernTi00,tackles_combined,2,,,,,
player,201610160nyg,rav,JernTi00,tackles_solo,0,,,,,
player,201610160nyg,rav,JernTi00,tackles_assists,2,,,,,
player,201610160nyg,rav,JernTi00,tackles_loss,0,,,,,
player,201610160nyg,rav,JernTi00,qb_hits,0,,,,,
player,201610160nyg,rav,JernTi00,fumbles_rec,0,,,,,
player,201610160nyg,rav,JernTi00,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,JernTi00,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,JernTi00,fumbles_forced,0,,,,,
player,201610160nyg,rav,SmitZa00,def_int,0,,,,,
player,201610160nyg,rav,SmitZa00,def_int_yds,0,,,,,
player,201610160nyg,rav,SmitZa00,def_int_td,0,,,,,
player,201610160nyg,rav,SmitZa00,def_int_long,0,,,,,
player,201610160nyg,rav,SmitZa00,pass_defended,0,,,,,
player,201610160nyg,rav,SmitZa00,sacks,0.0,,,,,
player,201610160nyg,rav,SmitZa00,tackles_combined,2,,,,,
player,201610160nyg,rav,SmitZa00,tackles_solo,1,,,,,
player,201610160nyg,rav,SmitZa00,tackles_assists,1,,,,,
player,201610160nyg,rav,SmitZa00,tackles_loss,0,,,,,
player,201610160nyg,rav,SmitZa00,qb_hits,0,,,,,
player,201610160nyg,rav,SmitZa00,fumbles_rec,0,,,,,
player,201610160nyg,rav,SmitZa00,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,SmitZa00,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,SmitZa00,fumbles_forced,0,,,,,
player,201610160nyg,rav,WebbLa99,def_int,0,,,,,
player,201610160nyg,rav,WebbLa99,def_int_yds,0,,,,,
player,201610160nyg,rav,WebbLa99,def_int_td,0,,,,,
player,201610160nyg,rav,WebbLa99,def_int_long,0,,,,,
player,201610160nyg,rav,WebbLa99,pass_defended,0,,,,,
player,201610160nyg,rav,WebbLa99,sacks,0.0,,,,,
player,201610160nyg,rav,WebbLa99,tackles_combined,2,,,,,
player,201610160nyg,rav,WebbLa99,tackles_solo,2,,,,,
player,201610160nyg,rav,WebbLa99,tackles_assists,0,,,,,
player,201610160nyg,rav,WebbLa99,tackles_loss,0,,,,,
player,201610160nyg,rav,WebbLa99,qb_hits,0,,,,,
player,201610160nyg,rav,WebbLa99,fumbles_rec,0,,,,,
player,201610160nyg,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,WebbLa99,fumbles_forced,0,,,,,
player,201610160nyg,rav,WrigSh00,def_int,0,,,,,
player,201610160nyg,rav,WrigSh00,def_int_yds,0,,,,,
player,201610160nyg,rav,WrigSh00,def_int_td,0,,,,,
player,201610160nyg,rav,WrigSh00,def_int_long,0,,,,,
player,201610160nyg,rav,WrigSh00,pass_defended,1,,,,,
player,201610160nyg,rav,WrigSh00,sacks,0.0,,,,,
player,201610160nyg,rav,WrigSh00,tackles_combined,2,,,,,
player,201610160nyg,rav,WrigSh00,tackles_solo,2,,,,,
player,201610160nyg,rav,WrigSh00,tackles_assists,0,,,,,
player,201610160nyg,rav,WrigSh00,tackles_loss,0,,,,,
player,201610160nyg,rav,WrigSh00,qb_hits,0,,,,,
player,201610160nyg,rav,WrigSh00,fumbles_rec,0,,,,,
player,201610160nyg,rav,WrigSh00,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,WrigSh00,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,WrigSh00,fumbles_forced,0,,,,,
player,201610160nyg,rav,CoxxMo00,def_int,0,,,,,
player,201610160nyg,rav,CoxxMo00,def_int_yds,0,,,,,
player,201610160nyg,rav,CoxxMo00,def_int_td,0,,,,,
player,201610160nyg,rav,CoxxMo00,def_int_long,0,,,,,
player,201610160nyg,rav,CoxxMo00,pass_defended,0,,,,,
player,201610160nyg,rav,CoxxMo00,sacks,0.0,,,,,
player,201610160nyg,rav,CoxxMo00,tackles_combined,1,,,,,
player,201610160nyg,rav,CoxxMo00,tackles_solo,0,,,,,
player,201610160nyg,rav,CoxxMo00,tackles_assists,1,,,,,
player,201610160nyg,rav,CoxxMo00,tackles_loss,0,,,,,
player,201610160nyg,rav,CoxxMo00,qb_hits,0,,,,,
player,201610160nyg,rav,CoxxMo00,fumbles_rec,0,,,,,
player,201610160nyg,rav,CoxxMo00,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,CoxxMo00,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,CoxxMo00,fumbles_forced,0,,,,,
player,201610160nyg,rav,GuyxLa00,def_int,0,,,,,
player,201610160nyg,rav,GuyxLa00,def_int_yds,0,,,,,
player,201610160nyg,rav,GuyxLa00,def_int_td,0,,,,,
player,201610160nyg,rav,GuyxLa00,def_int_long,0,,,,,
player,201610160nyg,rav,GuyxLa00,pass_defended,0,,,,,
player,201610160nyg,rav,GuyxLa00,sacks,0.0,,,,,
player,201610160nyg,rav,GuyxLa00,tackles_combined,1,,,,,
player,201610160nyg,rav,GuyxLa00,tackles_solo,0,,,,,
player,201610160nyg,rav,GuyxLa00,tackles_assists,1,,,,,
player,201610160nyg,rav,GuyxLa00,tackles_loss,0,,,,,
player,201610160nyg,rav,GuyxLa00,qb_hits,0,,,,,
player,201610160nyg,rav,GuyxLa00,fumbles_rec,0,,,,,
player,201610160nyg,rav,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,GuyxLa00,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,GuyxLa00,fumbles_forced,0,,,,,
player,201610160nyg,rav,HuffMa00,def_int,0,,,,,
player,201610160nyg,rav,HuffMa00,def_int_yds,0,,,,,
player,201610160nyg,rav,HuffMa00,def_int_td,0,,,,,
player,201610160nyg,rav,HuffMa00,def_int_long,0,,,,,
player,201610160nyg,rav,HuffMa00,pass_defended,0,,,,,
player,201610160nyg,rav,HuffMa00,sacks,0.0,,,,,
player,201610160nyg,rav,HuffMa00,tackles_combined,1,,,,,
player,201610160nyg,rav,HuffMa00,tackles_solo,1,,,,,
player,201610160nyg,rav,HuffMa00,tackles_assists,0,,,,,
player,201610160nyg,rav,HuffMa00,tackles_loss,0,,,,,
player,201610160nyg,rav,HuffMa00,qb_hits,0,,,,,
player,201610160nyg,rav,HuffMa00,fumbles_rec,0,,,,,
player,201610160nyg,rav,HuffMa00,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,HuffMa00,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,HuffMa00,fumbles_forced,0,,,,,
player,201610160nyg,rav,LewiKe00,def_int,0,,,,,
player,201610160nyg,rav,LewiKe00,def_int_yds,0,,,,,
player,201610160nyg,rav,LewiKe00,def_int_td,0,,,,,
player,201610160nyg,rav,LewiKe00,def_int_long,0,,,,,
player,201610160nyg,rav,LewiKe00,pass_defended,0,,,,,
player,201610160nyg,rav,LewiKe00,sacks,0.0,,,,,
player,201610160nyg,rav,LewiKe00,tackles_combined,1,,,,,
player,201610160nyg,rav,LewiKe00,tackles_solo,1,,,,,
player,201610160nyg,rav,LewiKe00,tackles_assists,0,,,,,
player,201610160nyg,rav,LewiKe00,tackles_loss,0,,,,,
player,201610160nyg,rav,LewiKe00,qb_hits,0,,,,,
player,201610160nyg,rav,LewiKe00,fumbles_rec,0,,,,,
player,201610160nyg,rav,LewiKe00,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,LewiKe00,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,LewiKe00,fumbles_forced,0,,,,,
player,201610160nyg,rav,OnwuPa00,def_int,0,,,,,
player,201610160nyg,rav,OnwuPa00,def_int_yds,0,,,,,
player,201610160nyg,rav,OnwuPa00,def_int_td,0,,,,,
player,201610160nyg,rav,OnwuPa00,def_int_long,0,,,,,
player,201610160nyg,rav,OnwuPa00,pass_defended,0,,,,,
player,201610160nyg,rav,OnwuPa00,sacks,0.0,,,,,
player,201610160nyg,rav,OnwuPa00,tackles_combined,1,,,,,
player,201610160nyg,rav,OnwuPa00,tackles_solo,1,,,,,
player,201610160nyg,rav,OnwuPa00,tackles_assists,0,,,,,
player,201610160nyg,rav,OnwuPa00,tackles_loss,0,,,,,
player,201610160nyg,rav,OnwuPa00,qb_hits,0,,,,,
player,201610160nyg,rav,OnwuPa00,fumbles_rec,0,,,,,
player,201610160nyg,rav,OnwuPa00,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,OnwuPa00,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,OnwuPa00,fumbles_forced,0,,,,,
player,201610160nyg,rav,WallDa01,def_int,0,,,,,
player,201610160nyg,rav,WallDa01,def_int_yds,0,,,,,
player,201610160nyg,rav,WallDa01,def_int_td,0,,,,,
player,201610160nyg,rav,WallDa01,def_int_long,0,,,,,
player,201610160nyg,rav,WallDa01,pass_defended,0,,,,,
player,201610160nyg,rav,WallDa01,sacks,0.0,,,,,
player,201610160nyg,rav,WallDa01,tackles_combined,1,,,,,
player,201610160nyg,rav,WallDa01,tackles_solo,1,,,,,
player,201610160nyg,rav,WallDa01,tackles_assists,0,,,,,
player,201610160nyg,rav,WallDa01,tackles_loss,0,,,,,
player,201610160nyg,rav,WallDa01,qb_hits,0,,,,,
player,201610160nyg,rav,WallDa01,fumbles_rec,0,,,,,
player,201610160nyg,rav,WallDa01,fumbles_rec_yds,0,,,,,
player,201610160nyg,rav,WallDa01,fumbles_rec_td,0,,,,,
player,201610160nyg,rav,WallDa01,fumbles_forced,0,,,,,
player,201610160nyg,nyg,CollLa00,def_int,0,,,,,
player,201610160nyg,nyg,CollLa00,def_int_yds,0,,,,,
player,201610160nyg,nyg,CollLa00,def_int_td,0,,,,,
player,201610160nyg,nyg,CollLa00,def_int_long,0,,,,,
player,201610160nyg,nyg,CollLa00,pass_defended,0,,,,,
player,201610160nyg,nyg,CollLa00,sacks,1.0,,,,,
player,201610160nyg,nyg,CollLa00,tackles_combined,12,,,,,
player,201610160nyg,nyg,CollLa00,tackles_solo,10,,,,,
player,201610160nyg,nyg,CollLa00,tackles_assists,2,,,,,
player,201610160nyg,nyg,CollLa00,tackles_loss,2,,,,,
player,201610160nyg,nyg,CollLa00,qb_hits,1,,,,,
player,201610160nyg,nyg,CollLa00,fumbles_rec,0,,,,,
player,201610160nyg,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,CollLa00,fumbles_forced,0,,,,,
player,201610160nyg,nyg,HankJo00,def_int,0,,,,,
player,201610160nyg,nyg,HankJo00,def_int_yds,0,,,,,
player,201610160nyg,nyg,HankJo00,def_int_td,0,,,,,
player,201610160nyg,nyg,HankJo00,def_int_long,0,,,,,
player,201610160nyg,nyg,HankJo00,pass_defended,0,,,,,
player,201610160nyg,nyg,HankJo00,sacks,1.0,,,,,
player,201610160nyg,nyg,HankJo00,tackles_combined,5,,,,,
player,201610160nyg,nyg,HankJo00,tackles_solo,4,,,,,
player,201610160nyg,nyg,HankJo00,tackles_assists,1,,,,,
player,201610160nyg,nyg,HankJo00,tackles_loss,3,,,,,
player,201610160nyg,nyg,HankJo00,qb_hits,1,,,,,
player,201610160nyg,nyg,HankJo00,fumbles_rec,0,,,,,
player,201610160nyg,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,HankJo00,fumbles_forced,0,,,,,
player,201610160nyg,nyg,CasiJo99,def_int,0,,,,,
player,201610160nyg,nyg,CasiJo99,def_int_yds,0,,,,,
player,201610160nyg,nyg,CasiJo99,def_int_td,0,,,,,
player,201610160nyg,nyg,CasiJo99,def_int_long,0,,,,,
player,201610160nyg,nyg,CasiJo99,pass_defended,0,,,,,
player,201610160nyg,nyg,CasiJo99,sacks,0.0,,,,,
player,201610160nyg,nyg,CasiJo99,tackles_combined,11,,,,,
player,201610160nyg,nyg,CasiJo99,tackles_solo,6,,,,,
player,201610160nyg,nyg,CasiJo99,tackles_assists,5,,,,,
player,201610160nyg,nyg,CasiJo99,tackles_loss,1,,,,,
player,201610160nyg,nyg,CasiJo99,qb_hits,0,,,,,
player,201610160nyg,nyg,CasiJo99,fumbles_rec,0,,,,,
player,201610160nyg,nyg,CasiJo99,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,CasiJo99,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,CasiJo99,fumbles_forced,0,,,,,
player,201610160nyg,nyg,KennDe00,def_int,0,,,,,
player,201610160nyg,nyg,KennDe00,def_int_yds,0,,,,,
player,201610160nyg,nyg,KennDe00,def_int_td,0,,,,,
player,201610160nyg,nyg,KennDe00,def_int_long,0,,,,,
player,201610160nyg,nyg,KennDe00,pass_defended,0,,,,,
player,201610160nyg,nyg,KennDe00,sacks,0.0,,,,,
player,201610160nyg,nyg,KennDe00,tackles_combined,6,,,,,
player,201610160nyg,nyg,KennDe00,tackles_solo,5,,,,,
player,201610160nyg,nyg,KennDe00,tackles_assists,1,,,,,
player,201610160nyg,nyg,KennDe00,tackles_loss,0,,,,,
player,201610160nyg,nyg,KennDe00,qb_hits,0,,,,,
player,201610160nyg,nyg,KennDe00,fumbles_rec,0,,,,,
player,201610160nyg,nyg,KennDe00,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,KennDe00,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,KennDe00,fumbles_forced,0,,,,,
player,201610160nyg,nyg,RodgDo99,def_int,0,,,,,
player,201610160nyg,nyg,RodgDo99,def_int_yds,0,,,,,
player,201610160nyg,nyg,RodgDo99,def_int_td,0,,,,,
player,201610160nyg,nyg,RodgDo99,def_int_long,0,,,,,
player,201610160nyg,nyg,RodgDo99,pass_defended,3,,,,,
player,201610160nyg,nyg,RodgDo99,sacks,0.0,,,,,
player,201610160nyg,nyg,RodgDo99,tackles_combined,6,,,,,
player,201610160nyg,nyg,RodgDo99,tackles_solo,6,,,,,
player,201610160nyg,nyg,RodgDo99,tackles_assists,0,,,,,
player,201610160nyg,nyg,RodgDo99,tackles_loss,0,,,,,
player,201610160nyg,nyg,RodgDo99,qb_hits,0,,,,,
player,201610160nyg,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201610160nyg,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201610160nyg,nyg,JenkJa03,def_int,0,,,,,
player,201610160nyg,nyg,JenkJa03,def_int_yds,0,,,,,
player,201610160nyg,nyg,JenkJa03,def_int_td,0,,,,,
player,201610160nyg,nyg,JenkJa03,def_int_long,0,,,,,
player,201610160nyg,nyg,JenkJa03,pass_defended,2,,,,,
player,201610160nyg,nyg,JenkJa03,sacks,0.0,,,,,
player,201610160nyg,nyg,JenkJa03,tackles_combined,5,,,,,
player,201610160nyg,nyg,JenkJa03,tackles_solo,5,,,,,
player,201610160nyg,nyg,JenkJa03,tackles_assists,0,,,,,
player,201610160nyg,nyg,JenkJa03,tackles_loss,0,,,,,
player,201610160nyg,nyg,JenkJa03,qb_hits,0,,,,,
player,201610160nyg,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201610160nyg,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201610160nyg,nyg,AdamAn00,def_int,0,,,,,
player,201610160nyg,nyg,AdamAn00,def_int_yds,0,,,,,
player,201610160nyg,nyg,AdamAn00,def_int_td,0,,,,,
player,201610160nyg,nyg,AdamAn00,def_int_long,0,,,,,
player,201610160nyg,nyg,AdamAn00,pass_defended,0,,,,,
player,201610160nyg,nyg,AdamAn00,sacks,0.0,,,,,
player,201610160nyg,nyg,AdamAn00,tackles_combined,4,,,,,
player,201610160nyg,nyg,AdamAn00,tackles_solo,2,,,,,
player,201610160nyg,nyg,AdamAn00,tackles_assists,2,,,,,
player,201610160nyg,nyg,AdamAn00,tackles_loss,0,,,,,
player,201610160nyg,nyg,AdamAn00,qb_hits,1,,,,,
player,201610160nyg,nyg,AdamAn00,fumbles_rec,0,,,,,
player,201610160nyg,nyg,AdamAn00,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,AdamAn00,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,AdamAn00,fumbles_forced,0,,,,,
player,201610160nyg,nyg,HarrDa03,def_int,0,,,,,
player,201610160nyg,nyg,HarrDa03,def_int_yds,0,,,,,
player,201610160nyg,nyg,HarrDa03,def_int_td,0,,,,,
player,201610160nyg,nyg,HarrDa03,def_int_long,0,,,,,
player,201610160nyg,nyg,HarrDa03,pass_defended,0,,,,,
player,201610160nyg,nyg,HarrDa03,sacks,0.0,,,,,
player,201610160nyg,nyg,HarrDa03,tackles_combined,4,,,,,
player,201610160nyg,nyg,HarrDa03,tackles_solo,1,,,,,
player,201610160nyg,nyg,HarrDa03,tackles_assists,3,,,,,
player,201610160nyg,nyg,HarrDa03,tackles_loss,0,,,,,
player,201610160nyg,nyg,HarrDa03,qb_hits,0,,,,,
player,201610160nyg,nyg,HarrDa03,fumbles_rec,0,,,,,
player,201610160nyg,nyg,HarrDa03,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,HarrDa03,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,HarrDa03,fumbles_forced,0,,,,,
player,201610160nyg,nyg,BromJa00,def_int,0,,,,,
player,201610160nyg,nyg,BromJa00,def_int_yds,0,,,,,
player,201610160nyg,nyg,BromJa00,def_int_td,0,,,,,
player,201610160nyg,nyg,BromJa00,def_int_long,0,,,,,
player,201610160nyg,nyg,BromJa00,pass_defended,0,,,,,
player,201610160nyg,nyg,BromJa00,sacks,0.0,,,,,
player,201610160nyg,nyg,BromJa00,tackles_combined,3,,,,,
player,201610160nyg,nyg,BromJa00,tackles_solo,2,,,,,
player,201610160nyg,nyg,BromJa00,tackles_assists,1,,,,,
player,201610160nyg,nyg,BromJa00,tackles_loss,1,,,,,
player,201610160nyg,nyg,BromJa00,qb_hits,0,,,,,
player,201610160nyg,nyg,BromJa00,fumbles_rec,0,,,,,
player,201610160nyg,nyg,BromJa00,fumbles_rec_yds,0,,,,,
player,201610160nyg,nyg,BromJa00,fumbles_rec_td,0,,,,,
player,201610160nyg,nyg,BromJa00,fumbles_forced,0,,,,,
player,201610160nyg,nyg,PierJa99,def_int,0,,,,,
player,201610160nyg,nyg,PierJa99,def_int_yds,0,,,,,
