game,2016,17,20170101,201701010ram,crd,"Arizona Cardinals",44,ram,"Los Angeles Rams",6
player,201701010ram,crd,PalmCa00,pass_rating,89.3,,,,,
player,201701010ram,crd,PalmCa00,rush_att,0,,,,,
player,201701010ram,crd,PalmCa00,rush_yds,0,,,,,
player,201701010ram,crd,PalmCa00,rush_td,0,,,,,
player,201701010ram,crd,PalmCa00,rush_long,0,,,,,
player,201701010ram,crd,PalmCa00,targets,0,,,,,
player,201701010ram,crd,PalmCa00,rec,0,,,,,
player,201701010ram,crd,PalmCa00,rec_yds,0,,,,,
player,201701010ram,crd,PalmCa00,rec_td,0,,,,,
player,201701010ram,crd,PalmCa00,rec_long,0,,,,,
player,201701010ram,crd,PalmCa00,fumbles,0,,,,,
player,201701010ram,crd,PalmCa00,fumbles_lost,0,,,,,
player,201701010ram,crd,StanDr00,pass_cmp,2,,,,,
player,201701010ram,crd,StanDr00,pass_att,4,,,,,
player,201701010ram,crd,StanDr00,pass_yds,8,,,,,
player,201701010ram,crd,StanDr00,pass_td,0,,,,,
player,201701010ram,crd,StanDr00,pass_int,1,,,,,
player,201701010ram,crd,StanDr00,pass_sacked,0,,,,,
player,201701010ram,crd,StanDr00,pass_sacked_yds,0,,,,,
player,201701010ram,crd,StanDr00,pass_long,8,,,,,
player,201701010ram,crd,StanDr00,pass_rating,16.7,,,,,
player,201701010ram,crd,StanDr00,rush_att,0,,,,,
player,201701010ram,crd,StanDr00,rush_yds,0,,,,,
player,201701010ram,crd,StanDr00,rush_td,0,,,,,
player,201701010ram,crd,StanDr00,rush_long,0,,,,,
player,201701010ram,crd,StanDr00,targets,0,,,,,
player,201701010ram,crd,StanDr00,rec,0,,,,,
player,201701010ram,crd,StanDr00,rec_yds,0,,,,,
player,201701010ram,crd,StanDr00,rec_td,0,,,,,
player,201701010ram,crd,StanDr00,rec_long,0,,,,,
player,201701010ram,crd,StanDr00,fumbles,0,,,,,
player,201701010ram,crd,StanDr00,fumbles_lost,0,,,,,
player,201701010ram,crd,WillKe05,pass_cmp,0,,,,,
player,201701010ram,crd,WillKe05,pass_att,0,,,,,
player,201701010ram,crd,WillKe05,pass_yds,0,,,,,
player,201701010ram,crd,WillKe05,pass_td,0,,,,,
player,201701010ram,crd,WillKe05,pass_int,0,,,,,
player,201701010ram,crd,WillKe05,pass_sacked,0,,,,,
player,201701010ram,crd,WillKe05,pass_sacked_yds,0,,,,,
player,201701010ram,crd,WillKe05,pass_long,0,,,,,
player,201701010ram,crd,WillKe05,pass_rating,,,,,,
player,201701010ram,crd,WillKe05,rush_att,12,,,,,
player,201701010ram,crd,WillKe05,rush_yds,60,,,,,
player,201701010ram,crd,WillKe05,rush_td,1,,,,,
player,201701010ram,crd,WillKe05,rush_long,21,,,,,
player,201701010ram,crd,WillKe05,targets,1,,,,,
player,201701010ram,crd,WillKe05,rec,0,,,,,
player,201701010ram,crd,WillKe05,rec_yds,0,,,,,
player,201701010ram,crd,WillKe05,rec_td,0,,,,,
player,201701010ram,crd,WillKe05,rec_long,0,,,,,
player,201701010ram,crd,WillKe05,fumbles,0,,,,,
player,201701010ram,crd,WillKe05,fumbles_lost,0,,,,,
player,201701010ram,crd,ElliAn00,pass_cmp,0,,,,,
player,201701010ram,crd,ElliAn00,pass_att,0,,,,,
player,201701010ram,crd,ElliAn00,pass_yds,0,,,,,
player,201701010ram,crd,ElliAn00,pass_td,0,,,,,
player,201701010ram,crd,ElliAn00,pass_int,0,,,,,
player,201701010ram,crd,ElliAn00,pass_sacked,0,,,,,
player,201701010ram,crd,ElliAn00,pass_sacked_yds,0,,,,,
player,201701010ram,crd,ElliAn00,pass_long,0,,,,,
player,201701010ram,crd,ElliAn00,pass_rating,,,,,,
player,201701010ram,crd,ElliAn00,rush_att,7,,,,,
player,201701010ram,crd,ElliAn00,rush_yds,18,,,,,
player,201701010ram,crd,ElliAn00,rush_td,0,,,,,
player,201701010ram,crd,ElliAn00,rush_long,7,,,,,
player,201701010ram,crd,ElliAn00,targets,3,,,,,
player,201701010ram,crd,ElliAn00,rec,2,,,,,
player,201701010ram,crd,ElliAn00,rec_yds,8,,,,,
player,201701010ram,crd,ElliAn00,rec_td,0,,,,,
player,201701010ram,crd,ElliAn00,rec_long,4,,,,,
player,201701010ram,crd,ElliAn00,fumbles,0,,,,,
player,201701010ram,crd,ElliAn00,fumbles_lost,0,,,,,
player,201701010ram,crd,JohnDa08,pass_cmp,0,,,,,
player,201701010ram,crd,JohnDa08,pass_att,0,,,,,
player,201701010ram,crd,JohnDa08,pass_yds,0,,,,,
player,201701010ram,crd,JohnDa08,pass_td,0,,,,,
player,201701010ram,crd,JohnDa08,pass_int,0,,,,,
player,201701010ram,crd,JohnDa08,pass_sacked,0,,,,,
player,201701010ram,crd,JohnDa08,pass_sacked_yds,0,,,,,
player,201701010ram,crd,JohnDa08,pass_long,0,,,,,
player,201701010ram,crd,JohnDa08,pass_rating,,,,,,
player,201701010ram,crd,JohnDa08,rush_att,5,,,,,
player,201701010ram,crd,JohnDa08,rush_yds,6,,,,,
player,201701010ram,crd,JohnDa08,rush_td,0,,,,,
player,201701010ram,crd,JohnDa08,rush_long,7,,,,,
player,201701010ram,crd,JohnDa08,targets,4,,,,,
player,201701010ram,crd,JohnDa08,rec,3,,,,,
player,201701010ram,crd,JohnDa08,rec_yds,38,,,,,
player,201701010ram,crd,JohnDa08,rec_td,0,,,,,
player,201701010ram,crd,JohnDa08,rec_long,17,,,,,
player,201701010ram,crd,JohnDa08,fumbles,0,,,,,
player,201701010ram,crd,JohnDa08,fumbles_lost,0,,,,,
player,201701010ram,crd,NelsJJ00,pass_cmp,0,,,,,
player,201701010ram,crd,NelsJJ00,pass_att,0,,,,,
player,201701010ram,crd,NelsJJ00,pass_yds,0,,,,,
player,201701010ram,crd,NelsJJ00,pass_td,0,,,,,
player,201701010ram,crd,NelsJJ00,pass_int,0,,,,,
player,201701010ram,crd,NelsJJ00,pass_sacked,0,,,,,
player,201701010ram,crd,NelsJJ00,pass_sacked_yds,0,,,,,
player,201701010ram,crd,NelsJJ00,pass_long,0,,,,,
player,201701010ram,crd,NelsJJ00,pass_rating,,,,,,
player,201701010ram,crd,NelsJJ00,rush_att,0,,,,,
player,201701010ram,crd,NelsJJ00,rush_yds,0,,,,,
player,201701010ram,crd,NelsJJ00,rush_td,0,,,,,
player,201701010ram,crd,NelsJJ00,rush_long,0,,,,,
player,201701010ram,crd,NelsJJ00,targets,12,,,,,
player,201701010ram,crd,NelsJJ00,rec,4,,,,,
player,201701010ram,crd,NelsJJ00,rec_yds,75,,,,,
player,201701010ram,crd,NelsJJ00,rec_td,0,,,,,
player,201701010ram,crd,NelsJJ00,rec_long,32,,,,,
player,201701010ram,crd,NelsJJ00,fumbles,0,,,,,
player,201701010ram,crd,NelsJJ00,fumbles_lost,0,,,,,
player,201701010ram,crd,FitzLa00,pass_cmp,0,,,,,
player,201701010ram,crd,FitzLa00,pass_att,0,,,,,
player,201701010ram,crd,FitzLa00,pass_yds,0,,,,,
player,201701010ram,crd,FitzLa00,pass_td,0,,,,,
player,201701010ram,crd,FitzLa00,pass_int,0,,,,,
player,201701010ram,crd,FitzLa00,pass_sacked,0,,,,,
player,201701010ram,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201701010ram,crd,FitzLa00,pass_long,0,,,,,
player,201701010ram,crd,FitzLa00,pass_rating,,,,,,
player,201701010ram,crd,FitzLa00,rush_att,0,,,,,
player,201701010ram,crd,FitzLa00,rush_yds,0,,,,,
player,201701010ram,crd,FitzLa00,rush_td,0,,,,,
player,201701010ram,crd,FitzLa00,rush_long,0,,,,,
player,201701010ram,crd,FitzLa00,targets,7,,,,,
player,201701010ram,crd,FitzLa00,rec,5,,,,,
player,201701010ram,crd,FitzLa00,rec_yds,43,,,,,
player,201701010ram,crd,FitzLa00,rec_td,1,,,,,
player,201701010ram,crd,FitzLa00,rec_long,22,,,,,
player,201701010ram,crd,FitzLa00,fumbles,0,,,,,
player,201701010ram,crd,FitzLa00,fumbles_lost,0,,,,,
player,201701010ram,crd,FellDa01,pass_cmp,0,,,,,
player,201701010ram,crd,FellDa01,pass_att,0,,,,,
player,201701010ram,crd,FellDa01,pass_yds,0,,,,,
player,201701010ram,crd,FellDa01,pass_td,0,,,,,
player,201701010ram,crd,FellDa01,pass_int,0,,,,,
player,201701010ram,crd,FellDa01,pass_sacked,0,,,,,
player,201701010ram,crd,FellDa01,pass_sacked_yds,0,,,,,
player,201701010ram,crd,FellDa01,pass_long,0,,,,,
player,201701010ram,crd,FellDa01,pass_rating,,,,,,
player,201701010ram,crd,FellDa01,rush_att,0,,,,,
player,201701010ram,crd,FellDa01,rush_yds,0,,,,,
player,201701010ram,crd,FellDa01,rush_td,0,,,,,
player,201701010ram,crd,FellDa01,rush_long,0,,,,,
player,201701010ram,crd,FellDa01,targets,2,,,,,
player,201701010ram,crd,FellDa01,rec,1,,,,,
player,201701010ram,crd,FellDa01,rec_yds,37,,,,,
player,201701010ram,crd,FellDa01,rec_td,1,,,,,
player,201701010ram,crd,FellDa01,rec_long,37,,,,,
player,201701010ram,crd,FellDa01,fumbles,0,,,,,
player,201701010ram,crd,FellDa01,fumbles_lost,0,,,,,
player,201701010ram,crd,RossJe01,pass_cmp,0,,,,,
player,201701010ram,crd,RossJe01,pass_att,0,,,,,
player,201701010ram,crd,RossJe01,pass_yds,0,,,,,
player,201701010ram,crd,RossJe01,pass_td,0,,,,,
player,201701010ram,crd,RossJe01,pass_int,0,,,,,
player,201701010ram,crd,RossJe01,pass_sacked,0,,,,,
player,201701010ram,crd,RossJe01,pass_sacked_yds,0,,,,,
player,201701010ram,crd,RossJe01,pass_long,0,,,,,
player,201701010ram,crd,RossJe01,pass_rating,,,,,,
player,201701010ram,crd,RossJe01,rush_att,0,,,,,
player,201701010ram,crd,RossJe01,rush_yds,0,,,,,
player,201701010ram,crd,RossJe01,rush_td,0,,,,,
player,201701010ram,crd,RossJe01,rush_long,0,,,,,
player,201701010ram,crd,RossJe01,targets,4,,,,,
player,201701010ram,crd,RossJe01,rec,4,,,,,
player,201701010ram,crd,RossJe01,rec_yds,37,,,,,
player,201701010ram,crd,RossJe01,rec_td,1,,,,,
player,201701010ram,crd,RossJe01,rec_long,15,,,,,
player,201701010ram,crd,RossJe01,fumbles,0,,,,,
player,201701010ram,crd,RossJe01,fumbles_lost,0,,,,,
player,201701010ram,crd,BrowJo02,pass_cmp,0,,,,,
player,201701010ram,crd,BrowJo02,pass_att,0,,,,,
player,201701010ram,crd,BrowJo02,pass_yds,0,,,,,
player,201701010ram,crd,BrowJo02,pass_td,0,,,,,
player,201701010ram,crd,BrowJo02,pass_int,0,,,,,
player,201701010ram,crd,BrowJo02,pass_sacked,0,,,,,
player,201701010ram,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201701010ram,crd,BrowJo02,pass_long,0,,,,,
player,201701010ram,crd,BrowJo02,pass_rating,,,,,,
player,201701010ram,crd,BrowJo02,rush_att,0,,,,,
player,201701010ram,crd,BrowJo02,rush_yds,0,,,,,
player,201701010ram,crd,BrowJo02,rush_td,0,,,,,
player,201701010ram,crd,BrowJo02,rush_long,0,,,,,
player,201701010ram,crd,BrowJo02,targets,4,,,,,
player,201701010ram,crd,BrowJo02,rec,2,,,,,
player,201701010ram,crd,BrowJo02,rec_yds,25,,,,,
player,201701010ram,crd,BrowJo02,rec_td,0,,,,,
player,201701010ram,crd,BrowJo02,rec_long,16,,,,,
player,201701010ram,crd,BrowJo02,fumbles,0,,,,,
player,201701010ram,crd,BrowJo02,fumbles_lost,0,,,,,
player,201701010ram,crd,GoldBr00,pass_cmp,0,,,,,
player,201701010ram,crd,GoldBr00,pass_att,0,,,,,
player,201701010ram,crd,GoldBr00,pass_yds,0,,,,,
player,201701010ram,crd,GoldBr00,pass_td,0,,,,,
player,201701010ram,crd,GoldBr00,pass_int,0,,,,,
player,201701010ram,crd,GoldBr00,pass_sacked,0,,,,,
player,201701010ram,crd,GoldBr00,pass_sacked_yds,0,,,,,
player,201701010ram,crd,GoldBr00,pass_long,0,,,,,
player,201701010ram,crd,GoldBr00,pass_rating,,,,,,
player,201701010ram,crd,GoldBr00,rush_att,0,,,,,
player,201701010ram,crd,GoldBr00,rush_yds,0,,,,,
player,201701010ram,crd,GoldBr00,rush_td,0,,,,,
player,201701010ram,crd,GoldBr00,rush_long,0,,,,,
player,201701010ram,crd,GoldBr00,targets,3,,,,,
player,201701010ram,crd,GoldBr00,rec,1,,,,,
player,201701010ram,crd,GoldBr00,rec_yds,0,,,,,
player,201701010ram,crd,GoldBr00,rec_td,0,,,,,
player,201701010ram,crd,GoldBr00,rec_long,0,,,,,
player,201701010ram,crd,GoldBr00,fumbles,0,,,,,
player,201701010ram,crd,GoldBr00,fumbles_lost,0,,,,,
player,201701010ram,crd,GresJe00,pass_cmp,0,,,,,
player,201701010ram,crd,GresJe00,pass_att,0,,,,,
player,201701010ram,crd,GresJe00,pass_yds,0,,,,,
player,201701010ram,crd,GresJe00,pass_td,0,,,,,
player,201701010ram,crd,GresJe00,pass_int,0,,,,,
player,201701010ram,crd,GresJe00,pass_sacked,0,,,,,
player,201701010ram,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201701010ram,crd,GresJe00,pass_long,0,,,,,
player,201701010ram,crd,GresJe00,pass_rating,,,,,,
player,201701010ram,crd,GresJe00,rush_att,0,,,,,
player,201701010ram,crd,GresJe00,rush_yds,0,,,,,
player,201701010ram,crd,GresJe00,rush_td,0,,,,,
player,201701010ram,crd,GresJe00,rush_long,0,,,,,
player,201701010ram,crd,GresJe00,targets,2,,,,,
player,201701010ram,crd,GresJe00,rec,0,,,,,
player,201701010ram,crd,GresJe00,rec_yds,0,,,,,
player,201701010ram,crd,GresJe00,rec_td,0,,,,,
player,201701010ram,crd,GresJe00,rec_long,0,,,,,
player,201701010ram,crd,GresJe00,fumbles,0,,,,,
player,201701010ram,crd,GresJe00,fumbles_lost,0,,,,,
player,201701010ram,ram,GoffJa00,pass_cmp,13,,,,,
player,201701010ram,ram,GoffJa00,pass_att,20,,,,,
player,201701010ram,ram,GoffJa00,pass_yds,120,,,,,
player,201701010ram,ram,GoffJa00,pass_td,0,,,,,
player,201701010ram,ram,GoffJa00,pass_int,0,,,,,
player,201701010ram,ram,GoffJa00,pass_sacked,7,,,,,
player,201701010ram,ram,GoffJa00,pass_sacked_yds,72,,,,,
player,201701010ram,ram,GoffJa00,pass_long,29,,,,,
player,201701010ram,ram,GoffJa00,pass_rating,81.2,,,,,
player,201701010ram,ram,GoffJa00,rush_att,0,,,,,
player,201701010ram,ram,GoffJa00,rush_yds,0,,,,,
player,201701010ram,ram,GoffJa00,rush_td,0,,,,,
player,201701010ram,ram,GoffJa00,rush_long,0,,,,,
player,201701010ram,ram,GoffJa00,targets,0,,,,,
player,201701010ram,ram,GoffJa00,rec,0,,,,,
player,201701010ram,ram,GoffJa00,rec_yds,0,,,,,
player,201701010ram,ram,GoffJa00,rec_td,0,,,,,
player,201701010ram,ram,GoffJa00,rec_long,0,,,,,
player,201701010ram,ram,GoffJa00,fumbles,2,,,,,
player,201701010ram,ram,GoffJa00,fumbles_lost,0,,,,,
player,201701010ram,ram,MannSe00,pass_cmp,3,,,,,
player,201701010ram,ram,MannSe00,pass_att,6,,,,,
player,201701010ram,ram,MannSe00,pass_yds,19,,,,,
player,201701010ram,ram,MannSe00,pass_td,0,,,,,
player,201701010ram,ram,MannSe00,pass_int,1,,,,,
player,201701010ram,ram,MannSe00,pass_sacked,0,,,,,
player,201701010ram,ram,MannSe00,pass_sacked_yds,0,,,,,
player,201701010ram,ram,MannSe00,pass_long,9,,,,,
player,201701010ram,ram,MannSe00,pass_rating,17.4,,,,,
player,201701010ram,ram,MannSe00,rush_att,1,,,,,
player,201701010ram,ram,MannSe00,rush_yds,-1,,,,,
player,201701010ram,ram,MannSe00,rush_td,0,,,,,
player,201701010ram,ram,MannSe00,rush_long,-1,,,,,
player,201701010ram,ram,MannSe00,targets,0,,,,,
player,201701010ram,ram,MannSe00,rec,0,,,,,
player,201701010ram,ram,MannSe00,rec_yds,0,,,,,
player,201701010ram,ram,MannSe00,rec_td,0,,,,,
player,201701010ram,ram,MannSe00,rec_long,0,,,,,
player,201701010ram,ram,MannSe00,fumbles,1,,,,,
player,201701010ram,ram,MannSe00,fumbles_lost,0,,,,,
player,201701010ram,ram,CoopPh00,pass_cmp,0,,,,,
player,201701010ram,ram,CoopPh00,pass_att,1,,,,,
player,201701010ram,ram,CoopPh00,pass_yds,0,,,,,
player,201701010ram,ram,CoopPh00,pass_td,0,,,,,
player,201701010ram,ram,CoopPh00,pass_int,1,,,,,
player,201701010ram,ram,CoopPh00,pass_sacked,0,,,,,
player,201701010ram,ram,CoopPh00,pass_sacked_yds,0,,,,,
player,201701010ram,ram,CoopPh00,pass_long,0,,,,,
player,201701010ram,ram,CoopPh00,pass_rating,0.0,,,,,
player,201701010ram,ram,CoopPh00,rush_att,0,,,,,
player,201701010ram,ram,CoopPh00,rush_yds,0,,,,,
player,201701010ram,ram,CoopPh00,rush_td,0,,,,,
player,201701010ram,ram,CoopPh00,rush_long,0,,,,,
player,201701010ram,ram,CoopPh00,targets,6,,,,,
player,201701010ram,ram,CoopPh00,rec,4,,,,,
player,201701010ram,ram,CoopPh00,rec_yds,36,,,,,
player,201701010ram,ram,CoopPh00,rec_td,0,,,,,
player,201701010ram,ram,CoopPh00,rec_long,23,,,,,
player,201701010ram,ram,CoopPh00,fumbles,0,,,,,
player,201701010ram,ram,CoopPh00,fumbles_lost,0,,,,,
player,201701010ram,ram,HekkJo00,pass_cmp,1,,,,,
player,201701010ram,ram,HekkJo00,pass_att,1,,,,,
player,201701010ram,ram,HekkJo00,pass_yds,4,,,,,
player,201701010ram,ram,HekkJo00,pass_td,0,,,,,
player,201701010ram,ram,HekkJo00,pass_int,0,,,,,
player,201701010ram,ram,HekkJo00,pass_sacked,0,,,,,
player,201701010ram,ram,HekkJo00,pass_sacked_yds,0,,,,,
player,201701010ram,ram,HekkJo00,pass_long,4,,,,,
player,201701010ram,ram,HekkJo00,pass_rating,83.3,,,,,
player,201701010ram,ram,HekkJo00,rush_att,0,,,,,
player,201701010ram,ram,HekkJo00,rush_yds,0,,,,,
player,201701010ram,ram,HekkJo00,rush_td,0,,,,,
player,201701010ram,ram,HekkJo00,rush_long,0,,,,,
player,201701010ram,ram,HekkJo00,targets,0,,,,,
player,201701010ram,ram,HekkJo00,rec,0,,,,,
player,201701010ram,ram,HekkJo00,rec_yds,0,,,,,
player,201701010ram,ram,HekkJo00,rec_td,0,,,,,
player,201701010ram,ram,HekkJo00,rec_long,0,,,,,
player,201701010ram,ram,HekkJo00,fumbles,0,,,,,
player,201701010ram,ram,HekkJo00,fumbles_lost,0,,,,,
player,201701010ram,ram,GurlTo01,pass_cmp,0,,,,,
player,201701010ram,ram,GurlTo01,pass_att,0,,,,,
player,201701010ram,ram,GurlTo01,pass_yds,0,,,,,
player,201701010ram,ram,GurlTo01,pass_td,0,,,,,
player,201701010ram,ram,GurlTo01,pass_int,0,,,,,
player,201701010ram,ram,GurlTo01,pass_sacked,0,,,,,
player,201701010ram,ram,GurlTo01,pass_sacked_yds,0,,,,,
player,201701010ram,ram,GurlTo01,pass_long,0,,,,,
player,201701010ram,ram,GurlTo01,pass_rating,,,,,,
player,201701010ram,ram,GurlTo01,rush_att,14,,,,,
player,201701010ram,ram,GurlTo01,rush_yds,40,,,,,
player,201701010ram,ram,GurlTo01,rush_td,0,,,,,
player,201701010ram,ram,GurlTo01,rush_long,8,,,,,
player,201701010ram,ram,GurlTo01,targets,5,,,,,
player,201701010ram,ram,GurlTo01,rec,4,,,,,
player,201701010ram,ram,GurlTo01,rec_yds,37,,,,,
player,201701010ram,ram,GurlTo01,rec_td,0,,,,,
player,201701010ram,ram,GurlTo01,rec_long,29,,,,,
player,201701010ram,ram,GurlTo01,fumbles,0,,,,,
player,201701010ram,ram,GurlTo01,fumbles_lost,0,,,,,
player,201701010ram,ram,BrowMa03,pass_cmp,0,,,,,
player,201701010ram,ram,BrowMa03,pass_att,0,,,,,
player,201701010ram,ram,BrowMa03,pass_yds,0,,,,,
player,201701010ram,ram,BrowMa03,pass_td,0,,,,,
player,201701010ram,ram,BrowMa03,pass_int,0,,,,,
player,201701010ram,ram,BrowMa03,pass_sacked,0,,,,,
player,201701010ram,ram,BrowMa03,pass_sacked_yds,0,,,,,
player,201701010ram,ram,BrowMa03,pass_long,0,,,,,
player,201701010ram,ram,BrowMa03,pass_rating,,,,,,
player,201701010ram,ram,BrowMa03,rush_att,5,,,,,
player,201701010ram,ram,BrowMa03,rush_yds,11,,,,,
player,201701010ram,ram,BrowMa03,rush_td,0,,,,,
player,201701010ram,ram,BrowMa03,rush_long,4,,,,,
player,201701010ram,ram,BrowMa03,targets,0,,,,,
player,201701010ram,ram,BrowMa03,rec,0,,,,,
player,201701010ram,ram,BrowMa03,rec_yds,0,,,,,
player,201701010ram,ram,BrowMa03,rec_td,0,,,,,
player,201701010ram,ram,BrowMa03,rec_long,0,,,,,
player,201701010ram,ram,BrowMa03,fumbles,0,,,,,
player,201701010ram,ram,BrowMa03,fumbles_lost,0,,,,,
player,201701010ram,ram,AustTa00,pass_cmp,0,,,,,
player,201701010ram,ram,AustTa00,pass_att,0,,,,,
player,201701010ram,ram,AustTa00,pass_yds,0,,,,,
player,201701010ram,ram,AustTa00,pass_td,0,,,,,
player,201701010ram,ram,AustTa00,pass_int,0,,,,,
player,201701010ram,ram,AustTa00,pass_sacked,0,,,,,
player,201701010ram,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201701010ram,ram,AustTa00,pass_long,0,,,,,
player,201701010ram,ram,AustTa00,pass_rating,,,,,,
player,201701010ram,ram,AustTa00,rush_att,2,,,,,
player,201701010ram,ram,AustTa00,rush_yds,2,,,,,
player,201701010ram,ram,AustTa00,rush_td,0,,,,,
player,201701010ram,ram,AustTa00,rush_long,3,,,,,
player,201701010ram,ram,AustTa00,targets,4,,,,,
player,201701010ram,ram,AustTa00,rec,2,,,,,
player,201701010ram,ram,AustTa00,rec_yds,18,,,,,
player,201701010ram,ram,AustTa00,rec_td,0,,,,,
player,201701010ram,ram,AustTa00,rec_long,10,,,,,
player,201701010ram,ram,AustTa00,fumbles,2,,,,,
player,201701010ram,ram,AustTa00,fumbles_lost,1,,,,,
player,201701010ram,ram,ThomMi04,pass_cmp,0,,,,,
player,201701010ram,ram,ThomMi04,pass_att,0,,,,,
player,201701010ram,ram,ThomMi04,pass_yds,0,,,,,
player,201701010ram,ram,ThomMi04,pass_td,0,,,,,
player,201701010ram,ram,ThomMi04,pass_int,0,,,,,
player,201701010ram,ram,ThomMi04,pass_sacked,0,,,,,
player,201701010ram,ram,ThomMi04,pass_sacked_yds,0,,,,,
player,201701010ram,ram,ThomMi04,pass_long,0,,,,,
player,201701010ram,ram,ThomMi04,pass_rating,,,,,,
player,201701010ram,ram,ThomMi04,rush_att,0,,,,,
player,201701010ram,ram,ThomMi04,rush_yds,0,,,,,
player,201701010ram,ram,ThomMi04,rush_td,0,,,,,
player,201701010ram,ram,ThomMi04,rush_long,0,,,,,
player,201701010ram,ram,ThomMi04,targets,1,,,,,
player,201701010ram,ram,ThomMi04,rec,1,,,,,
player,201701010ram,ram,ThomMi04,rec_yds,15,,,,,
player,201701010ram,ram,ThomMi04,rec_td,0,,,,,
player,201701010ram,ram,ThomMi04,rec_long,15,,,,,
player,201701010ram,ram,ThomMi04,fumbles,0,,,,,
player,201701010ram,ram,ThomMi04,fumbles_lost,0,,,,,
player,201701010ram,ram,QuicBr00,pass_cmp,0,,,,,
player,201701010ram,ram,QuicBr00,pass_att,0,,,,,
player,201701010ram,ram,QuicBr00,pass_yds,0,,,,,
player,201701010ram,ram,QuicBr00,pass_td,0,,,,,
player,201701010ram,ram,QuicBr00,pass_int,0,,,,,
player,201701010ram,ram,QuicBr00,pass_sacked,0,,,,,
player,201701010ram,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201701010ram,ram,QuicBr00,pass_long,0,,,,,
player,201701010ram,ram,QuicBr00,pass_rating,,,,,,
player,201701010ram,ram,QuicBr00,rush_att,0,,,,,
player,201701010ram,ram,QuicBr00,rush_yds,0,,,,,
player,201701010ram,ram,QuicBr00,rush_td,0,,,,,
player,201701010ram,ram,QuicBr00,rush_long,0,,,,,
player,201701010ram,ram,QuicBr00,targets,7,,,,,
player,201701010ram,ram,QuicBr00,rec,2,,,,,
player,201701010ram,ram,QuicBr00,rec_yds,15,,,,,
player,201701010ram,ram,QuicBr00,rec_td,0,,,,,
player,201701010ram,ram,QuicBr00,rec_long,10,,,,,
player,201701010ram,ram,QuicBr00,fumbles,0,,,,,
player,201701010ram,ram,QuicBr00,fumbles_lost,0,,,,,
player,201701010ram,ram,KendLa00,pass_cmp,0,,,,,
player,201701010ram,ram,KendLa00,pass_att,0,,,,,
player,201701010ram,ram,KendLa00,pass_yds,0,,,,,
player,201701010ram,ram,KendLa00,pass_td,0,,,,,
player,201701010ram,ram,KendLa00,pass_int,0,,,,,
player,201701010ram,ram,KendLa00,pass_sacked,0,,,,,
player,201701010ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201701010ram,ram,KendLa00,pass_long,0,,,,,
player,201701010ram,ram,KendLa00,pass_rating,,,,,,
player,201701010ram,ram,KendLa00,rush_att,0,,,,,
player,201701010ram,ram,KendLa00,rush_yds,0,,,,,
player,201701010ram,ram,KendLa00,rush_td,0,,,,,
player,201701010ram,ram,KendLa00,rush_long,0,,,,,
player,201701010ram,ram,KendLa00,targets,3,,,,,
player,201701010ram,ram,KendLa00,rec,2,,,,,
