game,2016,10,20161113,201611130sdg,mia,"Miami Dolphins",31,sdg,"San Diego Chargers",24
player,201611130sdg,mia,GrayMa00,rec_yds,18,,,,,
player,201611130sdg,mia,GrayMa00,rec_td,0,,,,,
player,201611130sdg,mia,GrayMa00,rec_long,9,,,,,
player,201611130sdg,mia,GrayMa00,fumbles,0,,,,,
player,201611130sdg,mia,GrayMa00,fumbles_lost,0,,,,,
player,201611130sdg,mia,JoneDo01,pass_cmp,0,,,,,
player,201611130sdg,mia,JoneDo01,pass_att,0,,,,,
player,201611130sdg,mia,JoneDo01,pass_yds,0,,,,,
player,201611130sdg,mia,JoneDo01,pass_td,0,,,,,
player,201611130sdg,mia,JoneDo01,pass_int,0,,,,,
player,201611130sdg,mia,JoneDo01,pass_sacked,0,,,,,
player,201611130sdg,mia,JoneDo01,pass_sacked_yds,0,,,,,
player,201611130sdg,mia,JoneDo01,pass_long,0,,,,,
player,201611130sdg,mia,JoneDo01,pass_rating,,,,,,
player,201611130sdg,mia,JoneDo01,rush_att,0,,,,,
player,201611130sdg,mia,JoneDo01,rush_yds,0,,,,,
player,201611130sdg,mia,JoneDo01,rush_td,0,,,,,
player,201611130sdg,mia,JoneDo01,rush_long,0,,,,,
player,201611130sdg,mia,JoneDo01,targets,1,,,,,
player,201611130sdg,mia,JoneDo01,rec,0,,,,,
player,201611130sdg,mia,JoneDo01,rec_yds,0,,,,,
player,201611130sdg,mia,JoneDo01,rec_td,0,,,,,
player,201611130sdg,mia,JoneDo01,rec_long,0,,,,,
player,201611130sdg,mia,JoneDo01,fumbles,0,,,,,
player,201611130sdg,mia,JoneDo01,fumbles_lost,0,,,,,
player,201611130sdg,mia,SimsDi00,pass_cmp,0,,,,,
player,201611130sdg,mia,SimsDi00,pass_att,0,,,,,
player,201611130sdg,mia,SimsDi00,pass_yds,0,,,,,
player,201611130sdg,mia,SimsDi00,pass_td,0,,,,,
player,201611130sdg,mia,SimsDi00,pass_int,0,,,,,
player,201611130sdg,mia,SimsDi00,pass_sacked,0,,,,,
player,201611130sdg,mia,SimsDi00,pass_sacked_yds,0,,,,,
player,201611130sdg,mia,SimsDi00,pass_long,0,,,,,
player,201611130sdg,mia,SimsDi00,pass_rating,,,,,,
player,201611130sdg,mia,SimsDi00,rush_att,0,,,,,
player,201611130sdg,mia,SimsDi00,rush_yds,0,,,,,
player,201611130sdg,mia,SimsDi00,rush_td,0,,,,,
player,201611130sdg,mia,SimsDi00,rush_long,0,,,,,
player,201611130sdg,mia,SimsDi00,targets,1,,,,,
player,201611130sdg,mia,SimsDi00,rec,0,,,,,
player,201611130sdg,mia,SimsDi00,rec_yds,0,,,,,
player,201611130sdg,mia,SimsDi00,rec_td,0,,,,,
player,201611130sdg,mia,SimsDi00,rec_long,0,,,,,
player,201611130sdg,mia,SimsDi00,fumbles,0,,,,,
player,201611130sdg,mia,SimsDi00,fumbles_lost,0,,,,,
player,201611130sdg,sdg,RivePh00,pass_cmp,23,,,,,
player,201611130sdg,sdg,RivePh00,pass_att,44,,,,,
player,201611130sdg,sdg,RivePh00,pass_yds,326,,,,,
player,201611130sdg,sdg,RivePh00,pass_td,3,,,,,
player,201611130sdg,sdg,RivePh00,pass_int,4,,,,,
player,201611130sdg,sdg,RivePh00,pass_sacked,3,,,,,
player,201611130sdg,sdg,RivePh00,pass_sacked_yds,17,,,,,
player,201611130sdg,sdg,RivePh00,pass_long,51,,,,,
player,201611130sdg,sdg,RivePh00,pass_rating,61.4,,,,,
player,201611130sdg,sdg,RivePh00,rush_att,0,,,,,
player,201611130sdg,sdg,RivePh00,rush_yds,0,,,,,
player,201611130sdg,sdg,RivePh00,rush_td,0,,,,,
player,201611130sdg,sdg,RivePh00,rush_long,0,,,,,
player,201611130sdg,sdg,RivePh00,targets,0,,,,,
player,201611130sdg,sdg,RivePh00,rec,0,,,,,
player,201611130sdg,sdg,RivePh00,rec_yds,0,,,,,
player,201611130sdg,sdg,RivePh00,rec_td,0,,,,,
player,201611130sdg,sdg,RivePh00,rec_long,0,,,,,
player,201611130sdg,sdg,RivePh00,fumbles,0,,,,,
player,201611130sdg,sdg,RivePh00,fumbles_lost,0,,,,,
player,201611130sdg,sdg,GordMe00,pass_cmp,0,,,,,
player,201611130sdg,sdg,GordMe00,pass_att,0,,,,,
player,201611130sdg,sdg,GordMe00,pass_yds,0,,,,,
player,201611130sdg,sdg,GordMe00,pass_td,0,,,,,
player,201611130sdg,sdg,GordMe00,pass_int,0,,,,,
player,201611130sdg,sdg,GordMe00,pass_sacked,0,,,,,
player,201611130sdg,sdg,GordMe00,pass_sacked_yds,0,,,,,
player,201611130sdg,sdg,GordMe00,pass_long,0,,,,,
player,201611130sdg,sdg,GordMe00,pass_rating,,,,,,
player,201611130sdg,sdg,GordMe00,rush_att,24,,,,,
player,201611130sdg,sdg,GordMe00,rush_yds,70,,,,,
player,201611130sdg,sdg,GordMe00,rush_td,0,,,,,
player,201611130sdg,sdg,GordMe00,rush_long,19,,,,,
player,201611130sdg,sdg,GordMe00,targets,8,,,,,
player,201611130sdg,sdg,GordMe00,rec,5,,,,,
player,201611130sdg,sdg,GordMe00,rec_yds,62,,,,,
player,201611130sdg,sdg,GordMe00,rec_td,0,,,,,
player,201611130sdg,sdg,GordMe00,rec_long,20,,,,,
player,201611130sdg,sdg,GordMe00,fumbles,0,,,,,
player,201611130sdg,sdg,GordMe00,fumbles_lost,0,,,,,
player,201611130sdg,sdg,WillTy00,pass_cmp,0,,,,,
player,201611130sdg,sdg,WillTy00,pass_att,0,,,,,
player,201611130sdg,sdg,WillTy00,pass_yds,0,,,,,
player,201611130sdg,sdg,WillTy00,pass_td,0,,,,,
player,201611130sdg,sdg,WillTy00,pass_int,0,,,,,
player,201611130sdg,sdg,WillTy00,pass_sacked,0,,,,,
player,201611130sdg,sdg,WillTy00,pass_sacked_yds,0,,,,,
player,201611130sdg,sdg,WillTy00,pass_long,0,,,,,
player,201611130sdg,sdg,WillTy00,pass_rating,,,,,,
player,201611130sdg,sdg,WillTy00,rush_att,0,,,,,
player,201611130sdg,sdg,WillTy00,rush_yds,0,,,,,
player,201611130sdg,sdg,WillTy00,rush_td,0,,,,,
player,201611130sdg,sdg,WillTy00,rush_long,0,,,,,
player,201611130sdg,sdg,WillTy00,targets,11,,,,,
player,201611130sdg,sdg,WillTy00,rec,5,,,,,
player,201611130sdg,sdg,WillTy00,rec_yds,125,,,,,
player,201611130sdg,sdg,WillTy00,rec_td,1,,,,,
player,201611130sdg,sdg,WillTy00,rec_long,51,,,,,
player,201611130sdg,sdg,WillTy00,fumbles,0,,,,,
player,201611130sdg,sdg,WillTy00,fumbles_lost,0,,,,,
player,201611130sdg,sdg,GateAn00,pass_cmp,0,,,,,
player,201611130sdg,sdg,GateAn00,pass_att,0,,,,,
player,201611130sdg,sdg,GateAn00,pass_yds,0,,,,,
player,201611130sdg,sdg,GateAn00,pass_td,0,,,,,
player,201611130sdg,sdg,GateAn00,pass_int,0,,,,,
player,201611130sdg,sdg,GateAn00,pass_sacked,0,,,,,
player,201611130sdg,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201611130sdg,sdg,GateAn00,pass_long,0,,,,,
player,201611130sdg,sdg,GateAn00,pass_rating,,,,,,
player,201611130sdg,sdg,GateAn00,rush_att,0,,,,,
player,201611130sdg,sdg,GateAn00,rush_yds,0,,,,,
player,201611130sdg,sdg,GateAn00,rush_td,0,,,,,
player,201611130sdg,sdg,GateAn00,rush_long,0,,,,,
player,201611130sdg,sdg,GateAn00,targets,9,,,,,
player,201611130sdg,sdg,GateAn00,rec,4,,,,,
player,201611130sdg,sdg,GateAn00,rec_yds,63,,,,,
player,201611130sdg,sdg,GateAn00,rec_td,1,,,,,
player,201611130sdg,sdg,GateAn00,rec_long,19,,,,,
player,201611130sdg,sdg,GateAn00,fumbles,0,,,,,
player,201611130sdg,sdg,GateAn00,fumbles_lost,0,,,,,
player,201611130sdg,sdg,InmaDo00,pass_cmp,0,,,,,
player,201611130sdg,sdg,InmaDo00,pass_att,0,,,,,
player,201611130sdg,sdg,InmaDo00,pass_yds,0,,,,,
player,201611130sdg,sdg,InmaDo00,pass_td,0,,,,,
player,201611130sdg,sdg,InmaDo00,pass_int,0,,,,,
player,201611130sdg,sdg,InmaDo00,pass_sacked,0,,,,,
player,201611130sdg,sdg,InmaDo00,pass_sacked_yds,0,,,,,
player,201611130sdg,sdg,InmaDo00,pass_long,0,,,,,
player,201611130sdg,sdg,InmaDo00,pass_rating,,,,,,
player,201611130sdg,sdg,InmaDo00,rush_att,0,,,,,
player,201611130sdg,sdg,InmaDo00,rush_yds,0,,,,,
player,201611130sdg,sdg,InmaDo00,rush_td,0,,,,,
player,201611130sdg,sdg,InmaDo00,rush_long,0,,,,,
player,201611130sdg,sdg,InmaDo00,targets,9,,,,,
player,201611130sdg,sdg,InmaDo00,rec,5,,,,,
player,201611130sdg,sdg,InmaDo00,rec_yds,43,,,,,
player,201611130sdg,sdg,InmaDo00,rec_td,0,,,,,
player,201611130sdg,sdg,InmaDo00,rec_long,14,,,,,
player,201611130sdg,sdg,InmaDo00,fumbles,0,,,,,
player,201611130sdg,sdg,InmaDo00,fumbles_lost,0,,,,,
player,201611130sdg,sdg,McGrSe00,pass_cmp,0,,,,,
player,201611130sdg,sdg,McGrSe00,pass_att,0,,,,,
player,201611130sdg,sdg,McGrSe00,pass_yds,0,,,,,
player,201611130sdg,sdg,McGrSe00,pass_td,0,,,,,
player,201611130sdg,sdg,McGrSe00,pass_int,0,,,,,
player,201611130sdg,sdg,McGrSe00,pass_sacked,0,,,,,
player,201611130sdg,sdg,McGrSe00,pass_sacked_yds,0,,,,,
player,201611130sdg,sdg,McGrSe00,pass_long,0,,,,,
player,201611130sdg,sdg,McGrSe00,pass_rating,,,,,,
player,201611130sdg,sdg,McGrSe00,rush_att,0,,,,,
player,201611130sdg,sdg,McGrSe00,rush_yds,0,,,,,
player,201611130sdg,sdg,McGrSe00,rush_td,0,,,,,
player,201611130sdg,sdg,McGrSe00,rush_long,0,,,,,
player,201611130sdg,sdg,McGrSe00,targets,1,,,,,
player,201611130sdg,sdg,McGrSe00,rec,1,,,,,
player,201611130sdg,sdg,McGrSe00,rec_yds,12,,,,,
player,201611130sdg,sdg,McGrSe00,rec_td,0,,,,,
player,201611130sdg,sdg,McGrSe00,rec_long,12,,,,,
player,201611130sdg,sdg,McGrSe00,fumbles,0,,,,,
player,201611130sdg,sdg,McGrSe00,fumbles_lost,0,,,,,
player,201611130sdg,sdg,HenrHu00,pass_cmp,0,,,,,
player,201611130sdg,sdg,HenrHu00,pass_att,0,,,,,
player,201611130sdg,sdg,HenrHu00,pass_yds,0,,,,,
player,201611130sdg,sdg,HenrHu00,pass_td,0,,,,,
player,201611130sdg,sdg,HenrHu00,pass_int,0,,,,,
player,201611130sdg,sdg,HenrHu00,pass_sacked,0,,,,,
player,201611130sdg,sdg,HenrHu00,pass_sacked_yds,0,,,,,
player,201611130sdg,sdg,HenrHu00,pass_long,0,,,,,
player,201611130sdg,sdg,HenrHu00,pass_rating,,,,,,
player,201611130sdg,sdg,HenrHu00,rush_att,0,,,,,
player,201611130sdg,sdg,HenrHu00,rush_yds,0,,,,,
player,201611130sdg,sdg,HenrHu00,rush_td,0,,,,,
player,201611130sdg,sdg,HenrHu00,rush_long,0,,,,,
player,201611130sdg,sdg,HenrHu00,targets,2,,,,,
player,201611130sdg,sdg,HenrHu00,rec,2,,,,,
player,201611130sdg,sdg,HenrHu00,rec_yds,11,,,,,
player,201611130sdg,sdg,HenrHu00,rec_td,1,,,,,
player,201611130sdg,sdg,HenrHu00,rec_long,7,,,,,
player,201611130sdg,sdg,HenrHu00,fumbles,0,,,,,
player,201611130sdg,sdg,HenrHu00,fumbles_lost,0,,,,,
player,201611130sdg,sdg,WhalGr00,pass_cmp,0,,,,,
player,201611130sdg,sdg,WhalGr00,pass_att,0,,,,,
player,201611130sdg,sdg,WhalGr00,pass_yds,0,,,,,
player,201611130sdg,sdg,WhalGr00,pass_td,0,,,,,
player,201611130sdg,sdg,WhalGr00,pass_int,0,,,,,
player,201611130sdg,sdg,WhalGr00,pass_sacked,0,,,,,
player,201611130sdg,sdg,WhalGr00,pass_sacked_yds,0,,,,,
player,201611130sdg,sdg,WhalGr00,pass_long,0,,,,,
player,201611130sdg,sdg,WhalGr00,pass_rating,,,,,,
player,201611130sdg,sdg,WhalGr00,rush_att,0,,,,,
player,201611130sdg,sdg,WhalGr00,rush_yds,0,,,,,
player,201611130sdg,sdg,WhalGr00,rush_td,0,,,,,
player,201611130sdg,sdg,WhalGr00,rush_long,0,,,,,
player,201611130sdg,sdg,WhalGr00,targets,1,,,,,
player,201611130sdg,sdg,WhalGr00,rec,1,,,,,
player,201611130sdg,sdg,WhalGr00,rec_yds,10,,,,,
player,201611130sdg,sdg,WhalGr00,rec_td,0,,,,,
player,201611130sdg,sdg,WhalGr00,rec_long,10,,,,,
player,201611130sdg,sdg,WhalGr00,fumbles,0,,,,,
player,201611130sdg,sdg,WhalGr00,fumbles_lost,0,,,,,
player,201611130sdg,sdg,BursIs01,pass_cmp,0,,,,,
player,201611130sdg,sdg,BursIs01,pass_att,0,,,,,
player,201611130sdg,sdg,BursIs01,pass_yds,0,,,,,
player,201611130sdg,sdg,BursIs01,pass_td,0,,,,,
player,201611130sdg,sdg,BursIs01,pass_int,0,,,,,
player,201611130sdg,sdg,BursIs01,pass_sacked,0,,,,,
player,201611130sdg,sdg,BursIs01,pass_sacked_yds,0,,,,,
player,201611130sdg,sdg,BursIs01,pass_long,0,,,,,
player,201611130sdg,sdg,BursIs01,pass_rating,,,,,,
player,201611130sdg,sdg,BursIs01,rush_att,0,,,,,
player,201611130sdg,sdg,BursIs01,rush_yds,0,,,,,
player,201611130sdg,sdg,BursIs01,rush_td,0,,,,,
player,201611130sdg,sdg,BursIs01,rush_long,0,,,,,
player,201611130sdg,sdg,BursIs01,targets,1,,,,,
player,201611130sdg,sdg,BursIs01,rec,0,,,,,
player,201611130sdg,sdg,BursIs01,rec_yds,0,,,,,
player,201611130sdg,sdg,BursIs01,rec_td,0,,,,,
player,201611130sdg,sdg,BursIs01,rec_long,0,,,,,
player,201611130sdg,sdg,BursIs01,fumbles,0,,,,,
player,201611130sdg,sdg,BursIs01,fumbles_lost,0,,,,,
player,201611130sdg,mia,LippTo00,def_int,2,,,,,
player,201611130sdg,mia,LippTo00,def_int_yds,0,,,,,
player,201611130sdg,mia,LippTo00,def_int_td,0,,,,,
player,201611130sdg,mia,LippTo00,def_int_long,0,,,,,
player,201611130sdg,mia,LippTo00,pass_defended,2,,,,,
player,201611130sdg,mia,LippTo00,sacks,0.0,,,,,
player,201611130sdg,mia,LippTo00,tackles_combined,7,,,,,
player,201611130sdg,mia,LippTo00,tackles_solo,7,,,,,
player,201611130sdg,mia,LippTo00,tackles_assists,0,,,,,
player,201611130sdg,mia,LippTo00,tackles_loss,1,,,,,
player,201611130sdg,mia,LippTo00,qb_hits,0,,,,,
player,201611130sdg,mia,LippTo00,fumbles_rec,0,,,,,
player,201611130sdg,mia,LippTo00,fumbles_rec_yds,0,,,,,
player,201611130sdg,mia,LippTo00,fumbles_rec_td,0,,,,,
player,201611130sdg,mia,LippTo00,fumbles_forced,0,,,,,
player,201611130sdg,mia,MaxwBy00,def_int,1,,,,,
player,201611130sdg,mia,MaxwBy00,def_int_yds,27,,,,,
player,201611130sdg,mia,MaxwBy00,def_int_td,0,,,,,
player,201611130sdg,mia,MaxwBy00,def_int_long,27,,,,,
player,201611130sdg,mia,MaxwBy00,pass_defended,2,,,,,
player,201611130sdg,mia,MaxwBy00,sacks,0.0,,,,,
player,201611130sdg,mia,MaxwBy00,tackles_combined,5,,,,,
player,201611130sdg,mia,MaxwBy00,tackles_solo,5,,,,,
player,201611130sdg,mia,MaxwBy00,tackles_assists,0,,,,,
player,201611130sdg,mia,MaxwBy00,tackles_loss,0,,,,,
player,201611130sdg,mia,MaxwBy00,qb_hits,0,,,,,
player,201611130sdg,mia,MaxwBy00,fumbles_rec,0,,,,,
player,201611130sdg,mia,MaxwBy00,fumbles_rec_yds,0,,,,,
player,201611130sdg,mia,MaxwBy00,fumbles_rec_td,0,,,,,
player,201611130sdg,mia,MaxwBy00,fumbles_forced,0,,,,,
player,201611130sdg,mia,AlonKi00,def_int,1,,,,,
player,201611130sdg,mia,AlonKi00,def_int_yds,60,,,,,
player,201611130sdg,mia,AlonKi00,def_int_td,1,,,,,
player,201611130sdg,mia,AlonKi00,def_int_long,60,,,,,
