game,2016,8,20161030,201610300tam,rai,"Oakland Raiders",30,tam,"Tampa Bay Buccaneers",24
player,201610300tam,tam,StocLu00,rec,2,,,,,
player,201610300tam,tam,StocLu00,rec_yds,8,,,,,
player,201610300tam,tam,StocLu00,rec_td,0,,,,,
player,201610300tam,tam,StocLu00,rec_long,10,,,,,
player,201610300tam,tam,StocLu00,fumbles,0,,,,,
player,201610300tam,tam,StocLu00,fumbles_lost,0,,,,,
player,201610300tam,tam,ShorCe00,pass_cmp,0,,,,,
player,201610300tam,tam,ShorCe00,pass_att,0,,,,,
player,201610300tam,tam,ShorCe00,pass_yds,0,,,,,
player,201610300tam,tam,ShorCe00,pass_td,0,,,,,
player,201610300tam,tam,ShorCe00,pass_int,0,,,,,
player,201610300tam,tam,ShorCe00,pass_sacked,0,,,,,
player,201610300tam,tam,ShorCe00,pass_sacked_yds,0,,,,,
player,201610300tam,tam,ShorCe00,pass_long,0,,,,,
player,201610300tam,tam,ShorCe00,pass_rating,,,,,,
player,201610300tam,tam,ShorCe00,rush_att,0,,,,,
player,201610300tam,tam,ShorCe00,rush_yds,0,,,,,
player,201610300tam,tam,ShorCe00,rush_td,0,,,,,
player,201610300tam,tam,ShorCe00,rush_long,0,,,,,
player,201610300tam,tam,ShorCe00,targets,4,,,,,
player,201610300tam,tam,ShorCe00,rec,0,,,,,
player,201610300tam,tam,ShorCe00,rec_yds,0,,,,,
player,201610300tam,tam,ShorCe00,rec_td,0,,,,,
player,201610300tam,tam,ShorCe00,rec_long,0,,,,,
player,201610300tam,tam,ShorCe00,fumbles,0,,,,,
player,201610300tam,tam,ShorCe00,fumbles_lost,0,,,,,
player,201610300tam,rai,MackKh00,def_int,0,,,,,
player,201610300tam,rai,MackKh00,def_int_yds,0,,,,,
player,201610300tam,rai,MackKh00,def_int_td,0,,,,,
player,201610300tam,rai,MackKh00,def_int_long,0,,,,,
player,201610300tam,rai,MackKh00,pass_defended,0,,,,,
player,201610300tam,rai,MackKh00,sacks,2.0,,,,,
player,201610300tam,rai,MackKh00,tackles_combined,7,,,,,
player,201610300tam,rai,MackKh00,tackles_solo,6,,,,,
player,201610300tam,rai,MackKh00,tackles_assists,1,,,,,
player,201610300tam,rai,MackKh00,tackles_loss,2,,,,,
player,201610300tam,rai,MackKh00,qb_hits,4,,,,,
player,201610300tam,rai,MackKh00,fumbles_rec,0,,,,,
player,201610300tam,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201610300tam,rai,MackKh00,fumbles_forced,1,,,,,
player,201610300tam,rai,JoseKa00,def_int,0,,,,,
player,201610300tam,rai,JoseKa00,def_int_yds,0,,,,,
player,201610300tam,rai,JoseKa00,def_int_td,0,,,,,
player,201610300tam,rai,JoseKa00,def_int_long,0,,,,,
player,201610300tam,rai,JoseKa00,pass_defended,2,,,,,
player,201610300tam,rai,JoseKa00,sacks,0.0,,,,,
player,201610300tam,rai,JoseKa00,tackles_combined,7,,,,,
player,201610300tam,rai,JoseKa00,tackles_solo,7,,,,,
player,201610300tam,rai,JoseKa00,tackles_assists,0,,,,,
player,201610300tam,rai,JoseKa00,tackles_loss,1,,,,,
player,201610300tam,rai,JoseKa00,qb_hits,0,,,,,
player,201610300tam,rai,JoseKa00,fumbles_rec,0,,,,,
player,201610300tam,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201610300tam,rai,JoseKa00,fumbles_forced,0,,,,,
player,201610300tam,rai,SmitMa02,def_int,0,,,,,
player,201610300tam,rai,SmitMa02,def_int_yds,0,,,,,
player,201610300tam,rai,SmitMa02,def_int_td,0,,,,,
player,201610300tam,rai,SmitMa02,def_int_long,0,,,,,
player,201610300tam,rai,SmitMa02,pass_defended,0,,,,,
player,201610300tam,rai,SmitMa02,sacks,0.0,,,,,
player,201610300tam,rai,SmitMa02,tackles_combined,6,,,,,
player,201610300tam,rai,SmitMa02,tackles_solo,6,,,,,
player,201610300tam,rai,SmitMa02,tackles_assists,0,,,,,
player,201610300tam,rai,SmitMa02,tackles_loss,1,,,,,
player,201610300tam,rai,SmitMa02,qb_hits,1,,,,,
player,201610300tam,rai,SmitMa02,fumbles_rec,0,,,,,
player,201610300tam,rai,SmitMa02,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,SmitMa02,fumbles_rec_td,0,,,,,
player,201610300tam,rai,SmitMa02,fumbles_forced,1,,,,,
player,201610300tam,rai,AmerDa00,def_int,0,,,,,
player,201610300tam,rai,AmerDa00,def_int_yds,0,,,,,
player,201610300tam,rai,AmerDa00,def_int_td,0,,,,,
player,201610300tam,rai,AmerDa00,def_int_long,0,,,,,
player,201610300tam,rai,AmerDa00,pass_defended,1,,,,,
player,201610300tam,rai,AmerDa00,sacks,0.0,,,,,
player,201610300tam,rai,AmerDa00,tackles_combined,4,,,,,
player,201610300tam,rai,AmerDa00,tackles_solo,4,,,,,
player,201610300tam,rai,AmerDa00,tackles_assists,0,,,,,
player,201610300tam,rai,AmerDa00,tackles_loss,0,,,,,
player,201610300tam,rai,AmerDa00,qb_hits,0,,,,,
player,201610300tam,rai,AmerDa00,fumbles_rec,0,,,,,
player,201610300tam,rai,AmerDa00,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,AmerDa00,fumbles_rec_td,0,,,,,
player,201610300tam,rai,AmerDa00,fumbles_forced,0,,,,,
player,201610300tam,rai,HaydDJ00,def_int,0,,,,,
player,201610300tam,rai,HaydDJ00,def_int_yds,0,,,,,
player,201610300tam,rai,HaydDJ00,def_int_td,0,,,,,
player,201610300tam,rai,HaydDJ00,def_int_long,0,,,,,
player,201610300tam,rai,HaydDJ00,pass_defended,2,,,,,
player,201610300tam,rai,HaydDJ00,sacks,0.0,,,,,
player,201610300tam,rai,HaydDJ00,tackles_combined,4,,,,,
player,201610300tam,rai,HaydDJ00,tackles_solo,4,,,,,
player,201610300tam,rai,HaydDJ00,tackles_assists,0,,,,,
player,201610300tam,rai,HaydDJ00,tackles_loss,1,,,,,
player,201610300tam,rai,HaydDJ00,qb_hits,0,,,,,
player,201610300tam,rai,HaydDJ00,fumbles_rec,0,,,,,
player,201610300tam,rai,HaydDJ00,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,HaydDJ00,fumbles_rec_td,0,,,,,
player,201610300tam,rai,HaydDJ00,fumbles_forced,0,,,,,
player,201610300tam,rai,IrviBr00,def_int,0,,,,,
player,201610300tam,rai,IrviBr00,def_int_yds,0,,,,,
player,201610300tam,rai,IrviBr00,def_int_td,0,,,,,
player,201610300tam,rai,IrviBr00,def_int_long,0,,,,,
player,201610300tam,rai,IrviBr00,pass_defended,0,,,,,
player,201610300tam,rai,IrviBr00,sacks,0.0,,,,,
player,201610300tam,rai,IrviBr00,tackles_combined,4,,,,,
player,201610300tam,rai,IrviBr00,tackles_solo,3,,,,,
player,201610300tam,rai,IrviBr00,tackles_assists,1,,,,,
player,201610300tam,rai,IrviBr00,tackles_loss,1,,,,,
player,201610300tam,rai,IrviBr00,qb_hits,1,,,,,
player,201610300tam,rai,IrviBr00,fumbles_rec,0,,,,,
player,201610300tam,rai,IrviBr00,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,IrviBr00,fumbles_rec_td,0,,,,,
player,201610300tam,rai,IrviBr00,fumbles_forced,0,,,,,
player,201610300tam,rai,AutrDe00,def_int,0,,,,,
player,201610300tam,rai,AutrDe00,def_int_yds,0,,,,,
player,201610300tam,rai,AutrDe00,def_int_td,0,,,,,
player,201610300tam,rai,AutrDe00,def_int_long,0,,,,,
player,201610300tam,rai,AutrDe00,pass_defended,0,,,,,
player,201610300tam,rai,AutrDe00,sacks,0.0,,,,,
player,201610300tam,rai,AutrDe00,tackles_combined,2,,,,,
player,201610300tam,rai,AutrDe00,tackles_solo,2,,,,,
player,201610300tam,rai,AutrDe00,tackles_assists,0,,,,,
player,201610300tam,rai,AutrDe00,tackles_loss,0,,,,,
player,201610300tam,rai,AutrDe00,qb_hits,0,,,,,
player,201610300tam,rai,AutrDe00,fumbles_rec,0,,,,,
player,201610300tam,rai,AutrDe00,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,AutrDe00,fumbles_rec_td,0,,,,,
player,201610300tam,rai,AutrDe00,fumbles_forced,0,,,,,
player,201610300tam,rai,CarrTr00,def_int,0,,,,,
player,201610300tam,rai,CarrTr00,def_int_yds,0,,,,,
player,201610300tam,rai,CarrTr00,def_int_td,0,,,,,
player,201610300tam,rai,CarrTr00,def_int_long,0,,,,,
player,201610300tam,rai,CarrTr00,pass_defended,1,,,,,
player,201610300tam,rai,CarrTr00,sacks,0.0,,,,,
player,201610300tam,rai,CarrTr00,tackles_combined,2,,,,,
player,201610300tam,rai,CarrTr00,tackles_solo,2,,,,,
player,201610300tam,rai,CarrTr00,tackles_assists,0,,,,,
player,201610300tam,rai,CarrTr00,tackles_loss,0,,,,,
player,201610300tam,rai,CarrTr00,qb_hits,0,,,,,
player,201610300tam,rai,CarrTr00,fumbles_rec,0,,,,,
player,201610300tam,rai,CarrTr00,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,CarrTr00,fumbles_rec_td,0,,,,,
player,201610300tam,rai,CarrTr00,fumbles_forced,0,,,,,
player,201610300tam,rai,RilePe00,def_int,0,,,,,
player,201610300tam,rai,RilePe00,def_int_yds,0,,,,,
player,201610300tam,rai,RilePe00,def_int_td,0,,,,,
player,201610300tam,rai,RilePe00,def_int_long,0,,,,,
player,201610300tam,rai,RilePe00,pass_defended,0,,,,,
player,201610300tam,rai,RilePe00,sacks,0.0,,,,,
player,201610300tam,rai,RilePe00,tackles_combined,2,,,,,
player,201610300tam,rai,RilePe00,tackles_solo,1,,,,,
player,201610300tam,rai,RilePe00,tackles_assists,1,,,,,
player,201610300tam,rai,RilePe00,tackles_loss,0,,,,,
player,201610300tam,rai,RilePe00,qb_hits,0,,,,,
player,201610300tam,rai,RilePe00,fumbles_rec,0,,,,,
player,201610300tam,rai,RilePe00,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,RilePe00,fumbles_rec_td,0,,,,,
player,201610300tam,rai,RilePe00,fumbles_forced,0,,,,,
player,201610300tam,rai,WardJi02,def_int,0,,,,,
player,201610300tam,rai,WardJi02,def_int_yds,0,,,,,
player,201610300tam,rai,WardJi02,def_int_td,0,,,,,
player,201610300tam,rai,WardJi02,def_int_long,0,,,,,
player,201610300tam,rai,WardJi02,pass_defended,0,,,,,
player,201610300tam,rai,WardJi02,sacks,0.0,,,,,
player,201610300tam,rai,WardJi02,tackles_combined,2,,,,,
player,201610300tam,rai,WardJi02,tackles_solo,2,,,,,
player,201610300tam,rai,WardJi02,tackles_assists,0,,,,,
player,201610300tam,rai,WardJi02,tackles_loss,0,,,,,
player,201610300tam,rai,WardJi02,qb_hits,0,,,,,
player,201610300tam,rai,WardJi02,fumbles_rec,0,,,,,
player,201610300tam,rai,WardJi02,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,WardJi02,fumbles_rec_td,0,,,,,
player,201610300tam,rai,WardJi02,fumbles_forced,0,,,,,
player,201610300tam,rai,CalhSh00,def_int,0,,,,,
player,201610300tam,rai,CalhSh00,def_int_yds,0,,,,,
player,201610300tam,rai,CalhSh00,def_int_td,0,,,,,
player,201610300tam,rai,CalhSh00,def_int_long,0,,,,,
player,201610300tam,rai,CalhSh00,pass_defended,0,,,,,
player,201610300tam,rai,CalhSh00,sacks,0.0,,,,,
player,201610300tam,rai,CalhSh00,tackles_combined,1,,,,,
player,201610300tam,rai,CalhSh00,tackles_solo,1,,,,,
player,201610300tam,rai,CalhSh00,tackles_assists,0,,,,,
player,201610300tam,rai,CalhSh00,tackles_loss,1,,,,,
player,201610300tam,rai,CalhSh00,qb_hits,1,,,,,
player,201610300tam,rai,CalhSh00,fumbles_rec,0,,,,,
player,201610300tam,rai,CalhSh00,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,CalhSh00,fumbles_rec_td,0,,,,,
player,201610300tam,rai,CalhSh00,fumbles_forced,0,,,,,
player,201610300tam,rai,CondJo20,def_int,0,,,,,
player,201610300tam,rai,CondJo20,def_int_yds,0,,,,,
player,201610300tam,rai,CondJo20,def_int_td,0,,,,,
player,201610300tam,rai,CondJo20,def_int_long,0,,,,,
player,201610300tam,rai,CondJo20,pass_defended,0,,,,,
player,201610300tam,rai,CondJo20,sacks,0.0,,,,,
player,201610300tam,rai,CondJo20,tackles_combined,1,,,,,
player,201610300tam,rai,CondJo20,tackles_solo,1,,,,,
player,201610300tam,rai,CondJo20,tackles_assists,0,,,,,
player,201610300tam,rai,CondJo20,tackles_loss,0,,,,,
player,201610300tam,rai,CondJo20,qb_hits,0,,,,,
player,201610300tam,rai,CondJo20,fumbles_rec,0,,,,,
player,201610300tam,rai,CondJo20,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,CondJo20,fumbles_rec_td,0,,,,,
player,201610300tam,rai,CondJo20,fumbles_forced,0,,,,,
player,201610300tam,rai,ElliJu01,def_int,0,,,,,
player,201610300tam,rai,ElliJu01,def_int_yds,0,,,,,
player,201610300tam,rai,ElliJu01,def_int_td,0,,,,,
player,201610300tam,rai,ElliJu01,def_int_long,0,,,,,
player,201610300tam,rai,ElliJu01,pass_defended,0,,,,,
player,201610300tam,rai,ElliJu01,sacks,0.0,,,,,
player,201610300tam,rai,ElliJu01,tackles_combined,1,,,,,
player,201610300tam,rai,ElliJu01,tackles_solo,1,,,,,
player,201610300tam,rai,ElliJu01,tackles_assists,0,,,,,
player,201610300tam,rai,ElliJu01,tackles_loss,0,,,,,
player,201610300tam,rai,ElliJu01,qb_hits,0,,,,,
player,201610300tam,rai,ElliJu01,fumbles_rec,0,,,,,
player,201610300tam,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201610300tam,rai,ElliJu01,fumbles_forced,0,,,,,
player,201610300tam,rai,LathDa01,def_int,0,,,,,
player,201610300tam,rai,LathDa01,def_int_yds,0,,,,,
player,201610300tam,rai,LathDa01,def_int_td,0,,,,,
player,201610300tam,rai,LathDa01,def_int_long,0,,,,,
player,201610300tam,rai,LathDa01,pass_defended,0,,,,,
player,201610300tam,rai,LathDa01,sacks,0.0,,,,,
player,201610300tam,rai,LathDa01,tackles_combined,1,,,,,
player,201610300tam,rai,LathDa01,tackles_solo,1,,,,,
player,201610300tam,rai,LathDa01,tackles_assists,0,,,,,
player,201610300tam,rai,LathDa01,tackles_loss,0,,,,,
player,201610300tam,rai,LathDa01,qb_hits,0,,,,,
player,201610300tam,rai,LathDa01,fumbles_rec,0,,,,,
player,201610300tam,rai,LathDa01,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,LathDa01,fumbles_rec_td,0,,,,,
player,201610300tam,rai,LathDa01,fumbles_forced,0,,,,,
player,201610300tam,rai,McGiKe00,def_int,0,,,,,
player,201610300tam,rai,McGiKe00,def_int_yds,0,,,,,
player,201610300tam,rai,McGiKe00,def_int_td,0,,,,,
player,201610300tam,rai,McGiKe00,def_int_long,0,,,,,
player,201610300tam,rai,McGiKe00,pass_defended,0,,,,,
player,201610300tam,rai,McGiKe00,sacks,0.0,,,,,
player,201610300tam,rai,McGiKe00,tackles_combined,1,,,,,
player,201610300tam,rai,McGiKe00,tackles_solo,1,,,,,
player,201610300tam,rai,McGiKe00,tackles_assists,0,,,,,
player,201610300tam,rai,McGiKe00,tackles_loss,0,,,,,
player,201610300tam,rai,McGiKe00,qb_hits,0,,,,,
player,201610300tam,rai,McGiKe00,fumbles_rec,0,,,,,
player,201610300tam,rai,McGiKe00,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,McGiKe00,fumbles_rec_td,0,,,,,
player,201610300tam,rai,McGiKe00,fumbles_forced,0,,,,,
player,201610300tam,rai,NelsRe99,def_int,0,,,,,
player,201610300tam,rai,NelsRe99,def_int_yds,0,,,,,
player,201610300tam,rai,NelsRe99,def_int_td,0,,,,,
player,201610300tam,rai,NelsRe99,def_int_long,0,,,,,
player,201610300tam,rai,NelsRe99,pass_defended,0,,,,,
player,201610300tam,rai,NelsRe99,sacks,0.0,,,,,
player,201610300tam,rai,NelsRe99,tackles_combined,1,,,,,
player,201610300tam,rai,NelsRe99,tackles_solo,1,,,,,
player,201610300tam,rai,NelsRe99,tackles_assists,0,,,,,
player,201610300tam,rai,NelsRe99,tackles_loss,0,,,,,
player,201610300tam,rai,NelsRe99,qb_hits,0,,,,,
player,201610300tam,rai,NelsRe99,fumbles_rec,0,,,,,
player,201610300tam,rai,NelsRe99,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,NelsRe99,fumbles_rec_td,0,,,,,
player,201610300tam,rai,NelsRe99,fumbles_forced,0,,,,,
player,201610300tam,rai,OlawJa00,def_int,0,,,,,
player,201610300tam,rai,OlawJa00,def_int_yds,,,,,,
player,201610300tam,rai,OlawJa00,def_int_td,0,,,,,
player,201610300tam,rai,OlawJa00,def_int_long,0,,,,,
player,201610300tam,rai,OlawJa00,pass_defended,0,,,,,
player,201610300tam,rai,OlawJa00,sacks,0.0,,,,,
player,201610300tam,rai,OlawJa00,tackles_combined,1,,,,,
player,201610300tam,rai,OlawJa00,tackles_solo,1,,,,,
player,201610300tam,rai,OlawJa00,tackles_assists,0,,,,,
player,201610300tam,rai,OlawJa00,tackles_loss,0,,,,,
player,201610300tam,rai,OlawJa00,qb_hits,0,,,,,
player,201610300tam,rai,OlawJa00,fumbles_rec,0,,,,,
player,201610300tam,rai,OlawJa00,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,OlawJa00,fumbles_rec_td,0,,,,,
player,201610300tam,rai,OlawJa00,fumbles_forced,0,,,,,
player,201610300tam,rai,SmitSe99,def_int,0,,,,,
player,201610300tam,rai,SmitSe99,def_int_yds,0,,,,,
player,201610300tam,rai,SmitSe99,def_int_td,0,,,,,
player,201610300tam,rai,SmitSe99,def_int_long,0,,,,,
player,201610300tam,rai,SmitSe99,pass_defended,1,,,,,
player,201610300tam,rai,SmitSe99,sacks,0.0,,,,,
player,201610300tam,rai,SmitSe99,tackles_combined,0,,,,,
player,201610300tam,rai,SmitSe99,tackles_solo,0,,,,,
player,201610300tam,rai,SmitSe99,tackles_assists,0,,,,,
player,201610300tam,rai,SmitSe99,tackles_loss,0,,,,,
player,201610300tam,rai,SmitSe99,qb_hits,0,,,,,
player,201610300tam,rai,SmitSe99,fumbles_rec,0,,,,,
player,201610300tam,rai,SmitSe99,fumbles_rec_yds,0,,,,,
player,201610300tam,rai,SmitSe99,fumbles_rec_td,0,,,,,
player,201610300tam,rai,SmitSe99,fumbles_forced,0,,,,,
player,201610300tam,tam,AdjeJu00,def_int,0,,,,,
player,201610300tam,tam,AdjeJu00,def_int_yds,0,,,,,
player,201610300tam,tam,AdjeJu00,def_int_td,0,,,,,
player,201610300tam,tam,AdjeJu00,def_int_long,0,,,,,
player,201610300tam,tam,AdjeJu00,pass_defended,0,,,,,
player,201610300tam,tam,AdjeJu00,sacks,1.0,,,,,
player,201610300tam,tam,AdjeJu00,tackles_combined,6,,,,,
player,201610300tam,tam,AdjeJu00,tackles_solo,6,,,,,
player,201610300tam,tam,AdjeJu00,tackles_assists,0,,,,,
player,201610300tam,tam,AdjeJu00,tackles_loss,1,,,,,
player,201610300tam,tam,AdjeJu00,qb_hits,1,,,,,
player,201610300tam,tam,AdjeJu00,fumbles_rec,0,,,,,
player,201610300tam,tam,AdjeJu00,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,AdjeJu00,fumbles_rec_td,0,,,,,
player,201610300tam,tam,AdjeJu00,fumbles_forced,0,,,,,
player,201610300tam,tam,SpenNo00,def_int,0,,,,,
player,201610300tam,tam,SpenNo00,def_int_yds,0,,,,,
player,201610300tam,tam,SpenNo00,def_int_td,0,,,,,
player,201610300tam,tam,SpenNo00,def_int_long,0,,,,,
player,201610300tam,tam,SpenNo00,pass_defended,0,,,,,
player,201610300tam,tam,SpenNo00,sacks,1.0,,,,,
player,201610300tam,tam,SpenNo00,tackles_combined,3,,,,,
player,201610300tam,tam,SpenNo00,tackles_solo,3,,,,,
player,201610300tam,tam,SpenNo00,tackles_assists,0,,,,,
player,201610300tam,tam,SpenNo00,tackles_loss,0,,,,,
player,201610300tam,tam,SpenNo00,qb_hits,1,,,,,
player,201610300tam,tam,SpenNo00,fumbles_rec,0,,,,,
player,201610300tam,tam,SpenNo00,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,SpenNo00,fumbles_rec_td,0,,,,,
player,201610300tam,tam,SpenNo00,fumbles_forced,1,,,,,
player,201610300tam,tam,AlexKw00,def_int,0,,,,,
player,201610300tam,tam,AlexKw00,def_int_yds,0,,,,,
player,201610300tam,tam,AlexKw00,def_int_td,0,,,,,
player,201610300tam,tam,AlexKw00,def_int_long,0,,,,,
player,201610300tam,tam,AlexKw00,pass_defended,1,,,,,
player,201610300tam,tam,AlexKw00,sacks,0.0,,,,,
player,201610300tam,tam,AlexKw00,tackles_combined,14,,,,,
player,201610300tam,tam,AlexKw00,tackles_solo,14,,,,,
player,201610300tam,tam,AlexKw00,tackles_assists,0,,,,,
player,201610300tam,tam,AlexKw00,tackles_loss,1,,,,,
player,201610300tam,tam,AlexKw00,qb_hits,0,,,,,
player,201610300tam,tam,AlexKw00,fumbles_rec,0,,,,,
player,201610300tam,tam,AlexKw00,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,AlexKw00,fumbles_rec_td,0,,,,,
player,201610300tam,tam,AlexKw00,fumbles_forced,0,,,,,
player,201610300tam,tam,HargVe00,def_int,0,,,,,
player,201610300tam,tam,HargVe00,def_int_yds,0,,,,,
player,201610300tam,tam,HargVe00,def_int_td,0,,,,,
player,201610300tam,tam,HargVe00,def_int_long,0,,,,,
player,201610300tam,tam,HargVe00,pass_defended,2,,,,,
player,201610300tam,tam,HargVe00,sacks,0.0,,,,,
player,201610300tam,tam,HargVe00,tackles_combined,8,,,,,
player,201610300tam,tam,HargVe00,tackles_solo,8,,,,,
player,201610300tam,tam,HargVe00,tackles_assists,0,,,,,
player,201610300tam,tam,HargVe00,tackles_loss,0,,,,,
player,201610300tam,tam,HargVe00,qb_hits,0,,,,,
player,201610300tam,tam,HargVe00,fumbles_rec,0,,,,,
player,201610300tam,tam,HargVe00,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,HargVe00,fumbles_rec_td,0,,,,,
player,201610300tam,tam,HargVe00,fumbles_forced,0,,,,,
player,201610300tam,tam,McDoBr01,def_int,0,,,,,
player,201610300tam,tam,McDoBr01,def_int_yds,0,,,,,
player,201610300tam,tam,McDoBr01,def_int_td,0,,,,,
player,201610300tam,tam,McDoBr01,def_int_long,0,,,,,
player,201610300tam,tam,McDoBr01,pass_defended,1,,,,,
player,201610300tam,tam,McDoBr01,sacks,0.0,,,,,
player,201610300tam,tam,McDoBr01,tackles_combined,8,,,,,
player,201610300tam,tam,McDoBr01,tackles_solo,8,,,,,
player,201610300tam,tam,McDoBr01,tackles_assists,0,,,,,
player,201610300tam,tam,McDoBr01,tackles_loss,0,,,,,
player,201610300tam,tam,McDoBr01,qb_hits,0,,,,,
player,201610300tam,tam,McDoBr01,fumbles_rec,0,,,,,
player,201610300tam,tam,McDoBr01,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,McDoBr01,fumbles_rec_td,0,,,,,
player,201610300tam,tam,McDoBr01,fumbles_forced,0,,,,,
player,201610300tam,tam,DaviLa00,def_int,0,,,,,
player,201610300tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201610300tam,tam,DaviLa00,def_int_td,0,,,,,
player,201610300tam,tam,DaviLa00,def_int_long,0,,,,,
player,201610300tam,tam,DaviLa00,pass_defended,0,,,,,
player,201610300tam,tam,DaviLa00,sacks,0.0,,,,,
player,201610300tam,tam,DaviLa00,tackles_combined,6,,,,,
player,201610300tam,tam,DaviLa00,tackles_solo,6,,,,,
player,201610300tam,tam,DaviLa00,tackles_assists,0,,,,,
player,201610300tam,tam,DaviLa00,tackles_loss,1,,,,,
player,201610300tam,tam,DaviLa00,qb_hits,0,,,,,
player,201610300tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201610300tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201610300tam,tam,DaviLa00,fumbles_forced,0,,,,,
player,201610300tam,tam,ContCh00,def_int,0,,,,,
player,201610300tam,tam,ContCh00,def_int_yds,0,,,,,
player,201610300tam,tam,ContCh00,def_int_td,0,,,,,
player,201610300tam,tam,ContCh00,def_int_long,0,,,,,
player,201610300tam,tam,ContCh00,pass_defended,1,,,,,
player,201610300tam,tam,ContCh00,sacks,0.0,,,,,
player,201610300tam,tam,ContCh00,tackles_combined,4,,,,,
player,201610300tam,tam,ContCh00,tackles_solo,4,,,,,
player,201610300tam,tam,ContCh00,tackles_assists,0,,,,,
player,201610300tam,tam,ContCh00,tackles_loss,0,,,,,
player,201610300tam,tam,ContCh00,qb_hits,0,,,,,
player,201610300tam,tam,ContCh00,fumbles_rec,0,,,,,
player,201610300tam,tam,ContCh00,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,ContCh00,fumbles_rec_td,0,,,,,
player,201610300tam,tam,ContCh00,fumbles_forced,0,,,,,
player,201610300tam,tam,GholWi00,def_int,0,,,,,
player,201610300tam,tam,GholWi00,def_int_yds,0,,,,,
player,201610300tam,tam,GholWi00,def_int_td,0,,,,,
player,201610300tam,tam,GholWi00,def_int_long,0,,,,,
player,201610300tam,tam,GholWi00,pass_defended,0,,,,,
player,201610300tam,tam,GholWi00,sacks,0.0,,,,,
player,201610300tam,tam,GholWi00,tackles_combined,4,,,,,
player,201610300tam,tam,GholWi00,tackles_solo,3,,,,,
player,201610300tam,tam,GholWi00,tackles_assists,1,,,,,
player,201610300tam,tam,GholWi00,tackles_loss,2,,,,,
player,201610300tam,tam,GholWi00,qb_hits,0,,,,,
player,201610300tam,tam,GholWi00,fumbles_rec,0,,,,,
player,201610300tam,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201610300tam,tam,GholWi00,fumbles_forced,0,,,,,
player,201610300tam,tam,GrimBr20,def_int,0,,,,,
player,201610300tam,tam,GrimBr20,def_int_yds,0,,,,,
player,201610300tam,tam,GrimBr20,def_int_td,0,,,,,
player,201610300tam,tam,GrimBr20,def_int_long,0,,,,,
player,201610300tam,tam,GrimBr20,pass_defended,2,,,,,
player,201610300tam,tam,GrimBr20,sacks,0.0,,,,,
player,201610300tam,tam,GrimBr20,tackles_combined,4,,,,,
player,201610300tam,tam,GrimBr20,tackles_solo,4,,,,,
player,201610300tam,tam,GrimBr20,tackles_assists,0,,,,,
player,201610300tam,tam,GrimBr20,tackles_loss,0,,,,,
player,201610300tam,tam,GrimBr20,qb_hits,0,,,,,
player,201610300tam,tam,GrimBr20,fumbles_rec,0,,,,,
player,201610300tam,tam,GrimBr20,fumbles_rec_yds,0,,,,,
player,201610300tam,tam,GrimBr20,fumbles_rec_td,0,,,,,
player,201610300tam,tam,GrimBr20,fumbles_forced,0,,,,,
player,201610300tam,tam,SmitDa24,def_int,0,,,,,
player,201610300tam,tam,SmitDa24,def_int_yds,0,,,,,
player,201610300tam,tam,SmitDa24,def_int_td,0,,,,,
player,201610300tam,tam,SmitDa24,def_int_long,0,,,,,
player,201610300tam,tam,SmitDa24,pass_defended,0,,,,,
player,201610300tam,tam,SmitDa24,sacks,0.0,,,,,
player,201610300tam,tam,SmitDa24,tackles_combined,3,,,,,
player,201610300tam,tam,SmitDa24,tackles_solo,3,,,,,
