game,2016,5,20161009,201610090mia,oti,"Tennessee Titans",30,mia,"Miami Dolphins",17
player,201610090mia,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201610090mia,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201610090mia,oti,CaseJu00,fumbles_forced,0,,,,,
player,201610090mia,oti,SpenSe00,def_int,0,,,,,
player,201610090mia,oti,SpenSe00,def_int_yds,0,,,,,
player,201610090mia,oti,SpenSe00,def_int_td,0,,,,,
player,201610090mia,oti,SpenSe00,def_int_long,0,,,,,
player,201610090mia,oti,SpenSe00,pass_defended,0,,,,,
player,201610090mia,oti,SpenSe00,sacks,0.0,,,,,
player,201610090mia,oti,SpenSe00,tackles_combined,7,,,,,
player,201610090mia,oti,SpenSe00,tackles_solo,4,,,,,
player,201610090mia,oti,SpenSe00,tackles_assists,3,,,,,
player,201610090mia,oti,SpenSe00,tackles_loss,0,,,,,
player,201610090mia,oti,SpenSe00,qb_hits,0,,,,,
player,201610090mia,oti,SpenSe00,fumbles_rec,0,,,,,
player,201610090mia,oti,SpenSe00,fumbles_rec_yds,0,,,,,
player,201610090mia,oti,SpenSe00,fumbles_rec_td,0,,,,,
player,201610090mia,oti,SpenSe00,fumbles_forced,0,,,,,
player,201610090mia,oti,BassDa00,def_int,0,,,,,
player,201610090mia,oti,BassDa00,def_int_yds,0,,,,,
player,201610090mia,oti,BassDa00,def_int_td,0,,,,,
player,201610090mia,oti,BassDa00,def_int_long,0,,,,,
player,201610090mia,oti,BassDa00,pass_defended,0,,,,,
player,201610090mia,oti,BassDa00,sacks,0.0,,,,,
player,201610090mia,oti,BassDa00,tackles_combined,4,,,,,
player,201610090mia,oti,BassDa00,tackles_solo,3,,,,,
player,201610090mia,oti,BassDa00,tackles_assists,1,,,,,
player,201610090mia,oti,BassDa00,tackles_loss,0,,,,,
player,201610090mia,oti,BassDa00,qb_hits,0,,,,,
player,201610090mia,oti,BassDa00,fumbles_rec,0,,,,,
player,201610090mia,oti,BassDa00,fumbles_rec_yds,0,,,,,
player,201610090mia,oti,BassDa00,fumbles_rec_td,0,,,,,
player,201610090mia,oti,BassDa00,fumbles_forced,0,,,,,
player,201610090mia,oti,WillAv00,def_int,0,,,,,
player,201610090mia,oti,WillAv00,def_int_yds,0,,,,,
player,201610090mia,oti,WillAv00,def_int_td,0,,,,,
player,201610090mia,oti,WillAv00,def_int_long,0,,,,,
player,201610090mia,oti,WillAv00,pass_defended,0,,,,,
player,201610090mia,oti,WillAv00,sacks,0.0,,,,,
player,201610090mia,oti,WillAv00,tackles_combined,3,,,,,
player,201610090mia,oti,WillAv00,tackles_solo,3,,,,,
player,201610090mia,oti,WillAv00,tackles_assists,0,,,,,
player,201610090mia,oti,WillAv00,tackles_loss,0,,,,,
player,201610090mia,oti,WillAv00,qb_hits,0,,,,,
player,201610090mia,oti,WillAv00,fumbles_rec,0,,,,,
player,201610090mia,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201610090mia,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201610090mia,oti,WillAv00,fumbles_forced,0,,,,,
player,201610090mia,oti,KlugKa00,def_int,0,,,,,
player,201610090mia,oti,KlugKa00,def_int_yds,0,,,,,
player,201610090mia,oti,KlugKa00,def_int_td,0,,,,,
player,201610090mia,oti,KlugKa00,def_int_long,0,,,,,
player,201610090mia,oti,KlugKa00,pass_defended,0,,,,,
player,201610090mia,oti,KlugKa00,sacks,0.0,,,,,
player,201610090mia,oti,KlugKa00,tackles_combined,2,,,,,
player,201610090mia,oti,KlugKa00,tackles_solo,1,,,,,
player,201610090mia,oti,KlugKa00,tackles_assists,1,,,,,
player,201610090mia,oti,KlugKa00,tackles_loss,0,,,,,
player,201610090mia,oti,KlugKa00,qb_hits,2,,,,,
player,201610090mia,oti,KlugKa00,fumbles_rec,0,,,,,
player,201610090mia,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201610090mia,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201610090mia,oti,KlugKa00,fumbles_forced,0,,,,,
player,201610090mia,oti,ByarKe01,def_int,0,,,,,
player,201610090mia,oti,ByarKe01,def_int_yds,0,,,,,
player,201610090mia,oti,ByarKe01,def_int_td,0,,,,,
player,201610090mia,oti,ByarKe01,def_int_long,0,,,,,
player,201610090mia,oti,ByarKe01,pass_defended,0,,,,,
player,201610090mia,oti,ByarKe01,sacks,0.0,,,,,
player,201610090mia,oti,ByarKe01,tackles_combined,1,,,,,
player,201610090mia,oti,ByarKe01,tackles_solo,1,,,,,
player,201610090mia,oti,ByarKe01,tackles_assists,0,,,,,
player,201610090mia,oti,ByarKe01,tackles_loss,0,,,,,
player,201610090mia,oti,ByarKe01,qb_hits,0,,,,,
player,201610090mia,oti,ByarKe01,fumbles_rec,0,,,,,
player,201610090mia,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201610090mia,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201610090mia,oti,ByarKe01,fumbles_forced,0,,,,,
player,201610090mia,oti,CoxxPe99,def_int,0,,,,,
player,201610090mia,oti,CoxxPe99,def_int_yds,0,,,,,
player,201610090mia,oti,CoxxPe99,def_int_td,0,,,,,
player,201610090mia,oti,CoxxPe99,def_int_long,0,,,,,
player,201610090mia,oti,CoxxPe99,pass_defended,0,,,,,
player,201610090mia,oti,CoxxPe99,sacks,0.0,,,,,
player,201610090mia,oti,CoxxPe99,tackles_combined,1,,,,,
player,201610090mia,oti,CoxxPe99,tackles_solo,1,,,,,
player,201610090mia,oti,CoxxPe99,tackles_assists,0,,,,,
player,201610090mia,oti,CoxxPe99,tackles_loss,0,,,,,
player,201610090mia,oti,CoxxPe99,qb_hits,0,,,,,
player,201610090mia,oti,CoxxPe99,fumbles_rec,0,,,,,
player,201610090mia,oti,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201610090mia,oti,CoxxPe99,fumbles_rec_td,0,,,,,
player,201610090mia,oti,CoxxPe99,fumbles_forced,0,,,,,
player,201610090mia,oti,JohnAn02,def_int,0,,,,,
player,201610090mia,oti,JohnAn02,def_int_yds,,,,,,
player,201610090mia,oti,JohnAn02,def_int_td,0,,,,,
player,201610090mia,oti,JohnAn02,def_int_long,0,,,,,
player,201610090mia,oti,JohnAn02,pass_defended,0,,,,,
player,201610090mia,oti,JohnAn02,sacks,0.0,,,,,
player,201610090mia,oti,JohnAn02,tackles_combined,1,,,,,
player,201610090mia,oti,JohnAn02,tackles_solo,1,,,,,
player,201610090mia,oti,JohnAn02,tackles_assists,0,,,,,
player,201610090mia,oti,JohnAn02,tackles_loss,,,,,,
player,201610090mia,oti,JohnAn02,qb_hits,,,,,,
player,201610090mia,oti,JohnAn02,fumbles_rec,0,,,,,
player,201610090mia,oti,JohnAn02,fumbles_rec_yds,0,,,,,
player,201610090mia,oti,JohnAn02,fumbles_rec_td,0,,,,,
player,201610090mia,oti,JohnAn02,fumbles_forced,0,,,,,
player,201610090mia,oti,JohnRa98,def_int,0,,,,,
player,201610090mia,oti,JohnRa98,def_int_yds,0,,,,,
player,201610090mia,oti,JohnRa98,def_int_td,0,,,,,
player,201610090mia,oti,JohnRa98,def_int_long,0,,,,,
player,201610090mia,oti,JohnRa98,pass_defended,0,,,,,
player,201610090mia,oti,JohnRa98,sacks,0.0,,,,,
player,201610090mia,oti,JohnRa98,tackles_combined,1,,,,,
player,201610090mia,oti,JohnRa98,tackles_solo,1,,,,,
player,201610090mia,oti,JohnRa98,tackles_assists,0,,,,,
player,201610090mia,oti,JohnRa98,tackles_loss,0,,,,,
player,201610090mia,oti,JohnRa98,qb_hits,0,,,,,
player,201610090mia,oti,JohnRa98,fumbles_rec,0,,,,,
player,201610090mia,oti,JohnRa98,fumbles_rec_yds,0,,,,,
player,201610090mia,oti,JohnRa98,fumbles_rec_td,0,,,,,
player,201610090mia,oti,JohnRa98,fumbles_forced,0,,,,,
player,201610090mia,oti,JohnAu01,def_int,0,,,,,
player,201610090mia,oti,JohnAu01,def_int_yds,0,,,,,
player,201610090mia,oti,JohnAu01,def_int_td,0,,,,,
player,201610090mia,oti,JohnAu01,def_int_long,0,,,,,
player,201610090mia,oti,JohnAu01,pass_defended,1,,,,,
player,201610090mia,oti,JohnAu01,sacks,0.0,,,,,
player,201610090mia,oti,JohnAu01,tackles_combined,1,,,,,
player,201610090mia,oti,JohnAu01,tackles_solo,1,,,,,
player,201610090mia,oti,JohnAu01,tackles_assists,0,,,,,
player,201610090mia,oti,JohnAu01,tackles_loss,1,,,,,
player,201610090mia,oti,JohnAu01,qb_hits,0,,,,,
player,201610090mia,oti,JohnAu01,fumbles_rec,0,,,,,
player,201610090mia,oti,JohnAu01,fumbles_rec_yds,0,,,,,
player,201610090mia,oti,JohnAu01,fumbles_rec_td,0,,,,,
player,201610090mia,oti,JohnAu01,fumbles_forced,0,,,,,
player,201610090mia,oti,JoneDa04,def_int,0,,,,,
player,201610090mia,oti,JoneDa04,def_int_yds,0,,,,,
player,201610090mia,oti,JoneDa04,def_int_td,0,,,,,
player,201610090mia,oti,JoneDa04,def_int_long,0,,,,,
player,201610090mia,oti,JoneDa04,pass_defended,0,,,,,
player,201610090mia,oti,JoneDa04,sacks,0.0,,,,,
player,201610090mia,oti,JoneDa04,tackles_combined,1,,,,,
player,201610090mia,oti,JoneDa04,tackles_solo,1,,,,,
player,201610090mia,oti,JoneDa04,tackles_assists,0,,,,,
player,201610090mia,oti,JoneDa04,tackles_loss,1,,,,,
player,201610090mia,oti,JoneDa04,qb_hits,0,,,,,
player,201610090mia,oti,JoneDa04,fumbles_rec,0,,,,,
player,201610090mia,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201610090mia,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201610090mia,oti,JoneDa04,fumbles_forced,0,,,,,
player,201610090mia,oti,McCaBr99,def_int,0,,,,,
player,201610090mia,oti,McCaBr99,def_int_yds,0,,,,,
player,201610090mia,oti,McCaBr99,def_int_td,0,,,,,
player,201610090mia,oti,McCaBr99,def_int_long,0,,,,,
player,201610090mia,oti,McCaBr99,pass_defended,0,,,,,
player,201610090mia,oti,McCaBr99,sacks,0.0,,,,,
player,201610090mia,oti,McCaBr99,tackles_combined,1,,,,,
player,201610090mia,oti,McCaBr99,tackles_solo,1,,,,,
player,201610090mia,oti,McCaBr99,tackles_assists,0,,,,,
player,201610090mia,oti,McCaBr99,tackles_loss,0,,,,,
player,201610090mia,oti,McCaBr99,qb_hits,0,,,,,
player,201610090mia,oti,McCaBr99,fumbles_rec,0,,,,,
player,201610090mia,oti,McCaBr99,fumbles_rec_yds,0,,,,,
player,201610090mia,oti,McCaBr99,fumbles_rec_td,0,,,,,
player,201610090mia,oti,McCaBr99,fumbles_forced,0,,,,,
player,201610090mia,oti,WallAa00,def_int,0,,,,,
player,201610090mia,oti,WallAa00,def_int_yds,0,,,,,
player,201610090mia,oti,WallAa00,def_int_td,0,,,,,
player,201610090mia,oti,WallAa00,def_int_long,0,,,,,
player,201610090mia,oti,WallAa00,pass_defended,0,,,,,
player,201610090mia,oti,WallAa00,sacks,0.0,,,,,
player,201610090mia,oti,WallAa00,tackles_combined,1,,,,,
player,201610090mia,oti,WallAa00,tackles_solo,1,,,,,
player,201610090mia,oti,WallAa00,tackles_assists,0,,,,,
player,201610090mia,oti,WallAa00,tackles_loss,0,,,,,
player,201610090mia,oti,WallAa00,qb_hits,0,,,,,
player,201610090mia,oti,WallAa00,fumbles_rec,0,,,,,
player,201610090mia,oti,WallAa00,fumbles_rec_yds,0,,,,,
player,201610090mia,oti,WallAa00,fumbles_rec_td,0,,,,,
player,201610090mia,oti,WallAa00,fumbles_forced,0,,,,,
player,201610090mia,oti,WoodWe20,def_int,0,,,,,
player,201610090mia,oti,WoodWe20,def_int_yds,0,,,,,
player,201610090mia,oti,WoodWe20,def_int_td,0,,,,,
player,201610090mia,oti,WoodWe20,def_int_long,0,,,,,
player,201610090mia,oti,WoodWe20,pass_defended,1,,,,,
player,201610090mia,oti,WoodWe20,sacks,0.0,,,,,
player,201610090mia,oti,WoodWe20,tackles_combined,0,,,,,
player,201610090mia,oti,WoodWe20,tackles_solo,0,,,,,
player,201610090mia,oti,WoodWe20,tackles_assists,0,,,,,
player,201610090mia,oti,WoodWe20,tackles_loss,0,,,,,
player,201610090mia,oti,WoodWe20,qb_hits,0,,,,,
player,201610090mia,oti,WoodWe20,fumbles_rec,0,,,,,
player,201610090mia,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201610090mia,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201610090mia,oti,WoodWe20,fumbles_forced,0,,,,,
player,201610090mia,mia,AlonKi00,def_int,0,,,,,
player,201610090mia,mia,AlonKi00,def_int_yds,0,,,,,
player,201610090mia,mia,AlonKi00,def_int_td,0,,,,,
player,201610090mia,mia,AlonKi00,def_int_long,0,,,,,
player,201610090mia,mia,AlonKi00,pass_defended,0,,,,,
player,201610090mia,mia,AlonKi00,sacks,0.0,,,,,
player,201610090mia,mia,AlonKi00,tackles_combined,12,,,,,
player,201610090mia,mia,AlonKi00,tackles_solo,8,,,,,
player,201610090mia,mia,AlonKi00,tackles_assists,4,,,,,
player,201610090mia,mia,AlonKi00,tackles_loss,1,,,,,
player,201610090mia,mia,AlonKi00,qb_hits,0,,,,,
player,201610090mia,mia,AlonKi00,fumbles_rec,0,,,,,
player,201610090mia,mia,AlonKi00,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,AlonKi00,fumbles_rec_td,0,,,,,
player,201610090mia,mia,AlonKi00,fumbles_forced,0,,,,,
player,201610090mia,mia,LippTo00,def_int,0,,,,,
player,201610090mia,mia,LippTo00,def_int_yds,0,,,,,
player,201610090mia,mia,LippTo00,def_int_td,0,,,,,
player,201610090mia,mia,LippTo00,def_int_long,0,,,,,
player,201610090mia,mia,LippTo00,pass_defended,0,,,,,
player,201610090mia,mia,LippTo00,sacks,0.0,,,,,
player,201610090mia,mia,LippTo00,tackles_combined,9,,,,,
player,201610090mia,mia,LippTo00,tackles_solo,8,,,,,
player,201610090mia,mia,LippTo00,tackles_assists,1,,,,,
player,201610090mia,mia,LippTo00,tackles_loss,0,,,,,
player,201610090mia,mia,LippTo00,qb_hits,0,,,,,
player,201610090mia,mia,LippTo00,fumbles_rec,0,,,,,
player,201610090mia,mia,LippTo00,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,LippTo00,fumbles_rec_td,0,,,,,
player,201610090mia,mia,LippTo00,fumbles_forced,0,,,,,
player,201610090mia,mia,ButlDo99,def_int,0,,,,,
player,201610090mia,mia,ButlDo99,def_int_yds,0,,,,,
player,201610090mia,mia,ButlDo99,def_int_td,0,,,,,
player,201610090mia,mia,ButlDo99,def_int_long,0,,,,,
player,201610090mia,mia,ButlDo99,pass_defended,0,,,,,
player,201610090mia,mia,ButlDo99,sacks,0.0,,,,,
player,201610090mia,mia,ButlDo99,tackles_combined,6,,,,,
player,201610090mia,mia,ButlDo99,tackles_solo,4,,,,,
player,201610090mia,mia,ButlDo99,tackles_assists,2,,,,,
player,201610090mia,mia,ButlDo99,tackles_loss,0,,,,,
player,201610090mia,mia,ButlDo99,qb_hits,0,,,,,
player,201610090mia,mia,ButlDo99,fumbles_rec,0,,,,,
player,201610090mia,mia,ButlDo99,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,ButlDo99,fumbles_rec_td,0,,,,,
player,201610090mia,mia,ButlDo99,fumbles_forced,0,,,,,
player,201610090mia,mia,JoneRe99,def_int,0,,,,,
player,201610090mia,mia,JoneRe99,def_int_yds,0,,,,,
player,201610090mia,mia,JoneRe99,def_int_td,0,,,,,
player,201610090mia,mia,JoneRe99,def_int_long,0,,,,,
player,201610090mia,mia,JoneRe99,pass_defended,0,,,,,
player,201610090mia,mia,JoneRe99,sacks,0.0,,,,,
player,201610090mia,mia,JoneRe99,tackles_combined,6,,,,,
player,201610090mia,mia,JoneRe99,tackles_solo,3,,,,,
player,201610090mia,mia,JoneRe99,tackles_assists,3,,,,,
player,201610090mia,mia,JoneRe99,tackles_loss,0,,,,,
player,201610090mia,mia,JoneRe99,qb_hits,0,,,,,
player,201610090mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201610090mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201610090mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201610090mia,mia,ThomMi02,def_int,0,,,,,
player,201610090mia,mia,ThomMi02,def_int_yds,0,,,,,
player,201610090mia,mia,ThomMi02,def_int_td,0,,,,,
player,201610090mia,mia,ThomMi02,def_int_long,0,,,,,
player,201610090mia,mia,ThomMi02,pass_defended,0,,,,,
player,201610090mia,mia,ThomMi02,sacks,0.0,,,,,
player,201610090mia,mia,ThomMi02,tackles_combined,6,,,,,
player,201610090mia,mia,ThomMi02,tackles_solo,4,,,,,
player,201610090mia,mia,ThomMi02,tackles_assists,2,,,,,
player,201610090mia,mia,ThomMi02,tackles_loss,1,,,,,
player,201610090mia,mia,ThomMi02,qb_hits,0,,,,,
player,201610090mia,mia,ThomMi02,fumbles_rec,0,,,,,
player,201610090mia,mia,ThomMi02,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,ThomMi02,fumbles_rec_td,0,,,,,
player,201610090mia,mia,ThomMi02,fumbles_forced,0,,,,,
player,201610090mia,mia,AbduIs00,def_int,0,,,,,
player,201610090mia,mia,AbduIs00,def_int_yds,0,,,,,
player,201610090mia,mia,AbduIs00,def_int_td,0,,,,,
player,201610090mia,mia,AbduIs00,def_int_long,0,,,,,
player,201610090mia,mia,AbduIs00,pass_defended,0,,,,,
player,201610090mia,mia,AbduIs00,sacks,0.0,,,,,
player,201610090mia,mia,AbduIs00,tackles_combined,5,,,,,
player,201610090mia,mia,AbduIs00,tackles_solo,3,,,,,
player,201610090mia,mia,AbduIs00,tackles_assists,2,,,,,
player,201610090mia,mia,AbduIs00,tackles_loss,0,,,,,
player,201610090mia,mia,AbduIs00,qb_hits,0,,,,,
player,201610090mia,mia,AbduIs00,fumbles_rec,0,,,,,
player,201610090mia,mia,AbduIs00,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,AbduIs00,fumbles_rec_td,0,,,,,
player,201610090mia,mia,AbduIs00,fumbles_forced,0,,,,,
player,201610090mia,mia,MaxwBy00,def_int,0,,,,,
player,201610090mia,mia,MaxwBy00,def_int_yds,0,,,,,
player,201610090mia,mia,MaxwBy00,def_int_td,0,,,,,
player,201610090mia,mia,MaxwBy00,def_int_long,0,,,,,
player,201610090mia,mia,MaxwBy00,pass_defended,0,,,,,
player,201610090mia,mia,MaxwBy00,sacks,0.0,,,,,
player,201610090mia,mia,MaxwBy00,tackles_combined,4,,,,,
player,201610090mia,mia,MaxwBy00,tackles_solo,4,,,,,
player,201610090mia,mia,MaxwBy00,tackles_assists,0,,,,,
player,201610090mia,mia,MaxwBy00,tackles_loss,0,,,,,
player,201610090mia,mia,MaxwBy00,qb_hits,0,,,,,
player,201610090mia,mia,MaxwBy00,fumbles_rec,0,,,,,
player,201610090mia,mia,MaxwBy00,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,MaxwBy00,fumbles_rec_td,0,,,,,
player,201610090mia,mia,MaxwBy00,fumbles_forced,1,,,,,
player,201610090mia,mia,McCaBo01,def_int,0,,,,,
player,201610090mia,mia,McCaBo01,def_int_yds,0,,,,,
player,201610090mia,mia,McCaBo01,def_int_td,0,,,,,
player,201610090mia,mia,McCaBo01,def_int_long,0,,,,,
player,201610090mia,mia,McCaBo01,pass_defended,0,,,,,
player,201610090mia,mia,McCaBo01,sacks,0.0,,,,,
player,201610090mia,mia,McCaBo01,tackles_combined,4,,,,,
player,201610090mia,mia,McCaBo01,tackles_solo,4,,,,,
player,201610090mia,mia,McCaBo01,tackles_assists,0,,,,,
player,201610090mia,mia,McCaBo01,tackles_loss,0,,,,,
player,201610090mia,mia,McCaBo01,qb_hits,0,,,,,
player,201610090mia,mia,McCaBo01,fumbles_rec,0,,,,,
player,201610090mia,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201610090mia,mia,McCaBo01,fumbles_forced,0,,,,,
player,201610090mia,mia,HewiNe00,def_int,0,,,,,
player,201610090mia,mia,HewiNe00,def_int_yds,0,,,,,
player,201610090mia,mia,HewiNe00,def_int_td,0,,,,,
player,201610090mia,mia,HewiNe00,def_int_long,0,,,,,
player,201610090mia,mia,HewiNe00,pass_defended,0,,,,,
player,201610090mia,mia,HewiNe00,sacks,0.0,,,,,
player,201610090mia,mia,HewiNe00,tackles_combined,3,,,,,
player,201610090mia,mia,HewiNe00,tackles_solo,0,,,,,
player,201610090mia,mia,HewiNe00,tackles_assists,3,,,,,
player,201610090mia,mia,HewiNe00,tackles_loss,0,,,,,
player,201610090mia,mia,HewiNe00,qb_hits,0,,,,,
player,201610090mia,mia,HewiNe00,fumbles_rec,0,,,,,
player,201610090mia,mia,HewiNe00,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,HewiNe00,fumbles_rec_td,0,,,,,
player,201610090mia,mia,HewiNe00,fumbles_forced,0,,,,,
player,201610090mia,mia,BranAn00,def_int,0,,,,,
player,201610090mia,mia,BranAn00,def_int_yds,0,,,,,
player,201610090mia,mia,BranAn00,def_int_td,0,,,,,
player,201610090mia,mia,BranAn00,def_int_long,0,,,,,
player,201610090mia,mia,BranAn00,pass_defended,0,,,,,
player,201610090mia,mia,BranAn00,sacks,0.0,,,,,
player,201610090mia,mia,BranAn00,tackles_combined,2,,,,,
player,201610090mia,mia,BranAn00,tackles_solo,1,,,,,
player,201610090mia,mia,BranAn00,tackles_assists,1,,,,,
player,201610090mia,mia,BranAn00,tackles_loss,0,,,,,
player,201610090mia,mia,BranAn00,qb_hits,0,,,,,
player,201610090mia,mia,BranAn00,fumbles_rec,0,,,,,
player,201610090mia,mia,BranAn00,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,BranAn00,fumbles_rec_td,0,,,,,
player,201610090mia,mia,BranAn00,fumbles_forced,0,,,,,
player,201610090mia,mia,FedeTe00,def_int,0,,,,,
player,201610090mia,mia,FedeTe00,def_int_yds,0,,,,,
player,201610090mia,mia,FedeTe00,def_int_td,0,,,,,
player,201610090mia,mia,FedeTe00,def_int_long,0,,,,,
player,201610090mia,mia,FedeTe00,pass_defended,0,,,,,
player,201610090mia,mia,FedeTe00,sacks,0.0,,,,,
player,201610090mia,mia,FedeTe00,tackles_combined,2,,,,,
player,201610090mia,mia,FedeTe00,tackles_solo,1,,,,,
player,201610090mia,mia,FedeTe00,tackles_assists,1,,,,,
player,201610090mia,mia,FedeTe00,tackles_loss,0,,,,,
player,201610090mia,mia,FedeTe00,qb_hits,0,,,,,
player,201610090mia,mia,FedeTe00,fumbles_rec,0,,,,,
player,201610090mia,mia,FedeTe00,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,FedeTe00,fumbles_rec_td,0,,,,,
player,201610090mia,mia,FedeTe00,fumbles_forced,0,,,,,
player,201610090mia,mia,JoneJa99,def_int,0,,,,,
player,201610090mia,mia,JoneJa99,def_int_yds,0,,,,,
player,201610090mia,mia,JoneJa99,def_int_td,0,,,,,
player,201610090mia,mia,JoneJa99,def_int_long,0,,,,,
player,201610090mia,mia,JoneJa99,pass_defended,0,,,,,
player,201610090mia,mia,JoneJa99,sacks,0.0,,,,,
player,201610090mia,mia,JoneJa99,tackles_combined,2,,,,,
player,201610090mia,mia,JoneJa99,tackles_solo,2,,,,,
player,201610090mia,mia,JoneJa99,tackles_assists,0,,,,,
player,201610090mia,mia,JoneJa99,tackles_loss,0,,,,,
player,201610090mia,mia,JoneJa99,qb_hits,1,,,,,
player,201610090mia,mia,JoneJa99,fumbles_rec,0,,,,,
player,201610090mia,mia,JoneJa99,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,JoneJa99,fumbles_rec_td,0,,,,,
player,201610090mia,mia,JoneJa99,fumbles_forced,0,,,,,
player,201610090mia,mia,PaysSp00,def_int,0,,,,,
player,201610090mia,mia,PaysSp00,def_int_yds,0,,,,,
player,201610090mia,mia,PaysSp00,def_int_td,0,,,,,
player,201610090mia,mia,PaysSp00,def_int_long,0,,,,,
player,201610090mia,mia,PaysSp00,pass_defended,0,,,,,
player,201610090mia,mia,PaysSp00,sacks,0.0,,,,,
player,201610090mia,mia,PaysSp00,tackles_combined,2,,,,,
player,201610090mia,mia,PaysSp00,tackles_solo,2,,,,,
player,201610090mia,mia,PaysSp00,tackles_assists,0,,,,,
player,201610090mia,mia,PaysSp00,tackles_loss,0,,,,,
player,201610090mia,mia,PaysSp00,qb_hits,0,,,,,
player,201610090mia,mia,PaysSp00,fumbles_rec,0,,,,,
player,201610090mia,mia,PaysSp00,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,PaysSp00,fumbles_rec_td,0,,,,,
player,201610090mia,mia,PaysSp00,fumbles_forced,0,,,,,
player,201610090mia,mia,PhilJo01,def_int,0,,,,,
player,201610090mia,mia,PhilJo01,def_int_yds,0,,,,,
player,201610090mia,mia,PhilJo01,def_int_td,0,,,,,
player,201610090mia,mia,PhilJo01,def_int_long,0,,,,,
player,201610090mia,mia,PhilJo01,pass_defended,0,,,,,
player,201610090mia,mia,PhilJo01,sacks,0.0,,,,,
player,201610090mia,mia,PhilJo01,tackles_combined,2,,,,,
player,201610090mia,mia,PhilJo01,tackles_solo,1,,,,,
player,201610090mia,mia,PhilJo01,tackles_assists,1,,,,,
player,201610090mia,mia,PhilJo01,tackles_loss,0,,,,,
player,201610090mia,mia,PhilJo01,qb_hits,0,,,,,
player,201610090mia,mia,PhilJo01,fumbles_rec,0,,,,,
player,201610090mia,mia,PhilJo01,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,PhilJo01,fumbles_rec_td,0,,,,,
player,201610090mia,mia,PhilJo01,fumbles_forced,0,,,,,
player,201610090mia,mia,WakeCa00,def_int,0,,,,,
player,201610090mia,mia,WakeCa00,def_int_yds,0,,,,,
player,201610090mia,mia,WakeCa00,def_int_td,0,,,,,
player,201610090mia,mia,WakeCa00,def_int_long,0,,,,,
player,201610090mia,mia,WakeCa00,pass_defended,0,,,,,
player,201610090mia,mia,WakeCa00,sacks,0.0,,,,,
player,201610090mia,mia,WakeCa00,tackles_combined,2,,,,,
player,201610090mia,mia,WakeCa00,tackles_solo,2,,,,,
player,201610090mia,mia,WakeCa00,tackles_assists,0,,,,,
player,201610090mia,mia,WakeCa00,tackles_loss,0,,,,,
player,201610090mia,mia,WakeCa00,qb_hits,0,,,,,
player,201610090mia,mia,WakeCa00,fumbles_rec,0,,,,,
player,201610090mia,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201610090mia,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201610090mia,mia,WakeCa00,fumbles_forced,0,,,,,
player,201610090mia,mia,AikeWa00,def_int,0,,,,,
player,201610090mia,mia,AikeWa00,def_int_yds,0,,,,,
player,201610090mia,mia,AikeWa00,def_int_td,0,,,,,
player,201610090mia,mia,AikeWa00,def_int_long,0,,,,,
player,201610090mia,mia,AikeWa00,pass_defended,0,,,,,
player,201610090mia,mia,AikeWa00,sacks,0.0,,,,,
player,201610090mia,mia,AikeWa00,tackles_combined,1,,,,,
player,201610090mia,mia,AikeWa00,tackles_solo,0,,,,,
player,201610090mia,mia,AikeWa00,tackles_assists,1,,,,,
player,201610090mia,mia,AikeWa00,tackles_loss,0,,,,,
player,201610090mia,mia,AikeWa00,qb_hits,0,,,,,
player,201610090mia,mia,AikeWa00,fumbles_rec,0,,,,,
player,201610090mia,mia,AikeWa00,fumbles_rec_yds,0,,,,,
