game,2016,3,20160925,201609250sea,sfo,"San Francisco 49ers",18,sea,"Seattle Seahawks",37
player,201609250sea,sfo,PattQu00,pass_td,0,,,,,
player,201609250sea,sfo,PattQu00,pass_int,0,,,,,
player,201609250sea,sfo,PattQu00,pass_sacked,0,,,,,
player,201609250sea,sfo,PattQu00,pass_sacked_yds,0,,,,,
player,201609250sea,sfo,PattQu00,pass_long,0,,,,,
player,201609250sea,sfo,PattQu00,pass_rating,,,,,,
player,201609250sea,sfo,PattQu00,rush_att,0,,,,,
player,201609250sea,sfo,PattQu00,rush_yds,0,,,,,
player,201609250sea,sfo,PattQu00,rush_td,0,,,,,
player,201609250sea,sfo,PattQu00,rush_long,0,,,,,
player,201609250sea,sfo,PattQu00,targets,4,,,,,
player,201609250sea,sfo,PattQu00,rec,1,,,,,
player,201609250sea,sfo,PattQu00,rec_yds,8,,,,,
player,201609250sea,sfo,PattQu00,rec_td,0,,,,,
player,201609250sea,sfo,PattQu00,rec_long,8,,,,,
player,201609250sea,sfo,PattQu00,fumbles,0,,,,,
player,201609250sea,sfo,PattQu00,fumbles_lost,0,,,,,
player,201609250sea,sfo,McDoVa00,pass_cmp,0,,,,,
player,201609250sea,sfo,McDoVa00,pass_att,0,,,,,
player,201609250sea,sfo,McDoVa00,pass_yds,0,,,,,
player,201609250sea,sfo,McDoVa00,pass_td,0,,,,,
player,201609250sea,sfo,McDoVa00,pass_int,0,,,,,
player,201609250sea,sfo,McDoVa00,pass_sacked,0,,,,,
player,201609250sea,sfo,McDoVa00,pass_sacked_yds,0,,,,,
player,201609250sea,sfo,McDoVa00,pass_long,0,,,,,
player,201609250sea,sfo,McDoVa00,pass_rating,,,,,,
player,201609250sea,sfo,McDoVa00,rush_att,0,,,,,
player,201609250sea,sfo,McDoVa00,rush_yds,0,,,,,
player,201609250sea,sfo,McDoVa00,rush_td,0,,,,,
player,201609250sea,sfo,McDoVa00,rush_long,0,,,,,
player,201609250sea,sfo,McDoVa00,targets,2,,,,,
player,201609250sea,sfo,McDoVa00,rec,2,,,,,
player,201609250sea,sfo,McDoVa00,rec_yds,4,,,,,
player,201609250sea,sfo,McDoVa00,rec_td,0,,,,,
player,201609250sea,sfo,McDoVa00,rec_long,2,,,,,
player,201609250sea,sfo,McDoVa00,fumbles,0,,,,,
player,201609250sea,sfo,McDoVa00,fumbles_lost,0,,,,,
player,201609250sea,sfo,BellBl00,pass_cmp,0,,,,,
player,201609250sea,sfo,BellBl00,pass_att,0,,,,,
player,201609250sea,sfo,BellBl00,pass_yds,0,,,,,
player,201609250sea,sfo,BellBl00,pass_td,0,,,,,
player,201609250sea,sfo,BellBl00,pass_int,0,,,,,
player,201609250sea,sfo,BellBl00,pass_sacked,0,,,,,
player,201609250sea,sfo,BellBl00,pass_sacked_yds,0,,,,,
player,201609250sea,sfo,BellBl00,pass_long,0,,,,,
player,201609250sea,sfo,BellBl00,pass_rating,,,,,,
player,201609250sea,sfo,BellBl00,rush_att,0,,,,,
player,201609250sea,sfo,BellBl00,rush_yds,0,,,,,
player,201609250sea,sfo,BellBl00,rush_td,0,,,,,
player,201609250sea,sfo,BellBl00,rush_long,0,,,,,
player,201609250sea,sfo,BellBl00,targets,1,,,,,
player,201609250sea,sfo,BellBl00,rec,0,,,,,
player,201609250sea,sfo,BellBl00,rec_yds,0,,,,,
player,201609250sea,sfo,BellBl00,rec_td,0,,,,,
player,201609250sea,sfo,BellBl00,rec_long,0,,,,,
player,201609250sea,sfo,BellBl00,fumbles,0,,,,,
player,201609250sea,sfo,BellBl00,fumbles_lost,0,,,,,
player,201609250sea,sea,WilsRu00,pass_cmp,15,,,,,
player,201609250sea,sea,WilsRu00,pass_att,23,,,,,
player,201609250sea,sea,WilsRu00,pass_yds,243,,,,,
player,201609250sea,sea,WilsRu00,pass_td,1,,,,,
player,201609250sea,sea,WilsRu00,pass_int,0,,,,,
player,201609250sea,sea,WilsRu00,pass_sacked,2,,,,,
player,201609250sea,sea,WilsRu00,pass_sacked_yds,17,,,,,
player,201609250sea,sea,WilsRu00,pass_long,59,,,,,
player,201609250sea,sea,WilsRu00,pass_rating,114.9,,,,,
player,201609250sea,sea,WilsRu00,rush_att,1,,,,,
player,201609250sea,sea,WilsRu00,rush_yds,3,,,,,
player,201609250sea,sea,WilsRu00,rush_td,0,,,,,
player,201609250sea,sea,WilsRu00,rush_long,3,,,,,
player,201609250sea,sea,WilsRu00,targets,0,,,,,
player,201609250sea,sea,WilsRu00,rec,0,,,,,
player,201609250sea,sea,WilsRu00,rec_yds,0,,,,,
player,201609250sea,sea,WilsRu00,rec_td,0,,,,,
player,201609250sea,sea,WilsRu00,rec_long,0,,,,,
player,201609250sea,sea,WilsRu00,fumbles,0,,,,,
player,201609250sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201609250sea,sea,BoykTr00,pass_cmp,7,,,,,
player,201609250sea,sea,BoykTr00,pass_att,9,,,,,
player,201609250sea,sea,BoykTr00,pass_yds,65,,,,,
player,201609250sea,sea,BoykTr00,pass_td,1,,,,,
player,201609250sea,sea,BoykTr00,pass_int,1,,,,,
player,201609250sea,sea,BoykTr00,pass_sacked,0,,,,,
player,201609250sea,sea,BoykTr00,pass_sacked_yds,0,,,,,
player,201609250sea,sea,BoykTr00,pass_long,23,,,,,
player,201609250sea,sea,BoykTr00,pass_rating,94.2,,,,,
player,201609250sea,sea,BoykTr00,rush_att,2,,,,,
player,201609250sea,sea,BoykTr00,rush_yds,-2,,,,,
player,201609250sea,sea,BoykTr00,rush_td,0,,,,,
player,201609250sea,sea,BoykTr00,rush_long,0,,,,,
player,201609250sea,sea,BoykTr00,targets,0,,,,,
player,201609250sea,sea,BoykTr00,rec,0,,,,,
player,201609250sea,sea,BoykTr00,rec_yds,0,,,,,
player,201609250sea,sea,BoykTr00,rec_td,0,,,,,
player,201609250sea,sea,BoykTr00,rec_long,0,,,,,
player,201609250sea,sea,BoykTr00,fumbles,0,,,,,
player,201609250sea,sea,BoykTr00,fumbles_lost,0,,,,,
player,201609250sea,sea,MichCh00,pass_cmp,0,,,,,
player,201609250sea,sea,MichCh00,pass_att,0,,,,,
player,201609250sea,sea,MichCh00,pass_yds,0,,,,,
player,201609250sea,sea,MichCh00,pass_td,0,,,,,
player,201609250sea,sea,MichCh00,pass_int,0,,,,,
player,201609250sea,sea,MichCh00,pass_sacked,0,,,,,
player,201609250sea,sea,MichCh00,pass_sacked_yds,0,,,,,
player,201609250sea,sea,MichCh00,pass_long,0,,,,,
player,201609250sea,sea,MichCh00,pass_rating,,,,,,
player,201609250sea,sea,MichCh00,rush_att,20,,,,,
player,201609250sea,sea,MichCh00,rush_yds,106,,,,,
player,201609250sea,sea,MichCh00,rush_td,2,,,,,
player,201609250sea,sea,MichCh00,rush_long,41,,,,,
player,201609250sea,sea,MichCh00,targets,3,,,,,
player,201609250sea,sea,MichCh00,rec,2,,,,,
player,201609250sea,sea,MichCh00,rec_yds,5,,,,,
player,201609250sea,sea,MichCh00,rec_td,0,,,,,
player,201609250sea,sea,MichCh00,rec_long,5,,,,,
player,201609250sea,sea,MichCh00,fumbles,0,,,,,
player,201609250sea,sea,MichCh00,fumbles_lost,0,,,,,
player,201609250sea,sea,CollAl00,pass_cmp,0,,,,,
player,201609250sea,sea,CollAl00,pass_att,0,,,,,
player,201609250sea,sea,CollAl00,pass_yds,0,,,,,
player,201609250sea,sea,CollAl00,pass_td,0,,,,,
player,201609250sea,sea,CollAl00,pass_int,0,,,,,
player,201609250sea,sea,CollAl00,pass_sacked,0,,,,,
player,201609250sea,sea,CollAl00,pass_sacked_yds,0,,,,,
player,201609250sea,sea,CollAl00,pass_long,0,,,,,
player,201609250sea,sea,CollAl00,pass_rating,,,,,,
player,201609250sea,sea,CollAl00,rush_att,4,,,,,
player,201609250sea,sea,CollAl00,rush_yds,12,,,,,
player,201609250sea,sea,CollAl00,rush_td,0,,,,,
player,201609250sea,sea,CollAl00,rush_long,4,,,,,
player,201609250sea,sea,CollAl00,targets,2,,,,,
player,201609250sea,sea,CollAl00,rec,2,,,,,
player,201609250sea,sea,CollAl00,rec_yds,19,,,,,
player,201609250sea,sea,CollAl00,rec_td,0,,,,,
player,201609250sea,sea,CollAl00,rec_long,10,,,,,
player,201609250sea,sea,CollAl00,fumbles,0,,,,,
player,201609250sea,sea,CollAl00,fumbles_lost,0,,,,,
player,201609250sea,sea,MageTe00,pass_cmp,0,,,,,
player,201609250sea,sea,MageTe00,pass_att,0,,,,,
player,201609250sea,sea,MageTe00,pass_yds,0,,,,,
player,201609250sea,sea,MageTe00,pass_td,0,,,,,
player,201609250sea,sea,MageTe00,pass_int,0,,,,,
player,201609250sea,sea,MageTe00,pass_sacked,0,,,,,
player,201609250sea,sea,MageTe00,pass_sacked_yds,0,,,,,
player,201609250sea,sea,MageTe00,pass_long,0,,,,,
player,201609250sea,sea,MageTe00,pass_rating,,,,,,
player,201609250sea,sea,MageTe00,rush_att,3,,,,,
player,201609250sea,sea,MageTe00,rush_yds,12,,,,,
player,201609250sea,sea,MageTe00,rush_td,0,,,,,
player,201609250sea,sea,MageTe00,rush_long,5,,,,,
player,201609250sea,sea,MageTe00,targets,0,,,,,
player,201609250sea,sea,MageTe00,rec,0,,,,,
player,201609250sea,sea,MageTe00,rec_yds,0,,,,,
player,201609250sea,sea,MageTe00,rec_td,0,,,,,
player,201609250sea,sea,MageTe00,rec_long,0,,,,,
player,201609250sea,sea,MageTe00,fumbles,0,,,,,
player,201609250sea,sea,MageTe00,fumbles_lost,0,,,,,
player,201609250sea,sea,GrahJi00,pass_cmp,0,,,,,
player,201609250sea,sea,GrahJi00,pass_att,0,,,,,
player,201609250sea,sea,GrahJi00,pass_yds,0,,,,,
player,201609250sea,sea,GrahJi00,pass_td,0,,,,,
player,201609250sea,sea,GrahJi00,pass_int,0,,,,,
player,201609250sea,sea,GrahJi00,pass_sacked,0,,,,,
player,201609250sea,sea,GrahJi00,pass_sacked_yds,0,,,,,
player,201609250sea,sea,GrahJi00,pass_long,0,,,,,
player,201609250sea,sea,GrahJi00,pass_rating,,,,,,
player,201609250sea,sea,GrahJi00,rush_att,0,,,,,
player,201609250sea,sea,GrahJi00,rush_yds,0,,,,,
player,201609250sea,sea,GrahJi00,rush_td,0,,,,,
player,201609250sea,sea,GrahJi00,rush_long,0,,,,,
player,201609250sea,sea,GrahJi00,targets,9,,,,,
player,201609250sea,sea,GrahJi00,rec,6,,,,,
player,201609250sea,sea,GrahJi00,rec_yds,100,,,,,
player,201609250sea,sea,GrahJi00,rec_td,1,,,,,
player,201609250sea,sea,GrahJi00,rec_long,40,,,,,
player,201609250sea,sea,GrahJi00,fumbles,1,,,,,
player,201609250sea,sea,GrahJi00,fumbles_lost,1,,,,,
player,201609250sea,sea,KearJe01,pass_cmp,0,,,,,
player,201609250sea,sea,KearJe01,pass_att,0,,,,,
player,201609250sea,sea,KearJe01,pass_yds,0,,,,,
player,201609250sea,sea,KearJe01,pass_td,0,,,,,
player,201609250sea,sea,KearJe01,pass_int,0,,,,,
player,201609250sea,sea,KearJe01,pass_sacked,0,,,,,
player,201609250sea,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201609250sea,sea,KearJe01,pass_long,0,,,,,
player,201609250sea,sea,KearJe01,pass_rating,,,,,,
player,201609250sea,sea,KearJe01,rush_att,0,,,,,
player,201609250sea,sea,KearJe01,rush_yds,0,,,,,
player,201609250sea,sea,KearJe01,rush_td,0,,,,,
player,201609250sea,sea,KearJe01,rush_long,0,,,,,
player,201609250sea,sea,KearJe01,targets,2,,,,,
player,201609250sea,sea,KearJe01,rec,2,,,,,
player,201609250sea,sea,KearJe01,rec_yds,11,,,,,
player,201609250sea,sea,KearJe01,rec_td,0,,,,,
player,201609250sea,sea,KearJe01,rec_long,9,,,,,
player,201609250sea,sea,KearJe01,fumbles,0,,,,,
player,201609250sea,sea,KearJe01,fumbles_lost,0,,,,,
player,201609250sea,sea,WillLu00,pass_cmp,0,,,,,
player,201609250sea,sea,WillLu00,pass_att,0,,,,,
player,201609250sea,sea,WillLu00,pass_yds,0,,,,,
player,201609250sea,sea,WillLu00,pass_td,0,,,,,
player,201609250sea,sea,WillLu00,pass_int,0,,,,,
player,201609250sea,sea,WillLu00,pass_sacked,0,,,,,
player,201609250sea,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201609250sea,sea,WillLu00,pass_long,0,,,,,
player,201609250sea,sea,WillLu00,pass_rating,,,,,,
player,201609250sea,sea,WillLu00,rush_att,0,,,,,
player,201609250sea,sea,WillLu00,rush_yds,0,,,,,
player,201609250sea,sea,WillLu00,rush_td,0,,,,,
player,201609250sea,sea,WillLu00,rush_long,0,,,,,
player,201609250sea,sea,WillLu00,targets,3,,,,,
player,201609250sea,sea,WillLu00,rec,2,,,,,
player,201609250sea,sea,WillLu00,rec_yds,9,,,,,
player,201609250sea,sea,WillLu00,rec_td,0,,,,,
player,201609250sea,sea,WillLu00,rec_long,7,,,,,
player,201609250sea,sea,WillLu00,fumbles,0,,,,,
player,201609250sea,sea,WillLu00,fumbles_lost,0,,,,,
player,201609250sea,sea,McEvTa01,pass_cmp,0,,,,,
player,201609250sea,sea,McEvTa01,pass_att,0,,,,,
player,201609250sea,sea,McEvTa01,pass_yds,0,,,,,
player,201609250sea,sea,McEvTa01,pass_td,0,,,,,
player,201609250sea,sea,McEvTa01,pass_int,0,,,,,
player,201609250sea,sea,McEvTa01,pass_sacked,0,,,,,
player,201609250sea,sea,McEvTa01,pass_sacked_yds,0,,,,,
player,201609250sea,sea,McEvTa01,pass_long,0,,,,,
player,201609250sea,sea,McEvTa01,pass_rating,,,,,,
player,201609250sea,sea,McEvTa01,rush_att,0,,,,,
player,201609250sea,sea,McEvTa01,rush_yds,0,,,,,
player,201609250sea,sea,McEvTa01,rush_td,0,,,,,
player,201609250sea,sea,McEvTa01,rush_long,0,,,,,
player,201609250sea,sea,McEvTa01,targets,1,,,,,
player,201609250sea,sea,McEvTa01,rec,0,,,,,
player,201609250sea,sea,McEvTa01,rec_yds,0,,,,,
player,201609250sea,sea,McEvTa01,rec_td,0,,,,,
player,201609250sea,sea,McEvTa01,rec_long,0,,,,,
player,201609250sea,sea,McEvTa01,fumbles,0,,,,,
player,201609250sea,sea,McEvTa01,fumbles_lost,0,,,,,
player,201609250sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201609250sea,sea,BaldDo00,pass_att,0,,,,,
player,201609250sea,sea,BaldDo00,pass_yds,0,,,,,
player,201609250sea,sea,BaldDo00,pass_td,0,,,,,
player,201609250sea,sea,BaldDo00,pass_int,0,,,,,
player,201609250sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201609250sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201609250sea,sea,BaldDo00,pass_long,0,,,,,
player,201609250sea,sea,BaldDo00,pass_rating,,,,,,
player,201609250sea,sea,BaldDo00,rush_att,1,,,,,
player,201609250sea,sea,BaldDo00,rush_yds,-4,,,,,
player,201609250sea,sea,BaldDo00,rush_td,0,,,,,
player,201609250sea,sea,BaldDo00,rush_long,-4,,,,,
player,201609250sea,sea,BaldDo00,targets,10,,,,,
player,201609250sea,sea,BaldDo00,rec,8,,,,,
player,201609250sea,sea,BaldDo00,rec_yds,164,,,,,
player,201609250sea,sea,BaldDo00,rec_td,1,,,,,
player,201609250sea,sea,BaldDo00,rec_long,59,,,,,
player,201609250sea,sea,BaldDo00,fumbles,0,,,,,
player,201609250sea,sea,BaldDo00,fumbles_lost,0,,,,,
player,201609250sea,sfo,BellNi01,def_int,1,,,,,
player,201609250sea,sfo,BellNi01,def_int_yds,4,,,,,
player,201609250sea,sfo,BellNi01,def_int_td,0,,,,,
player,201609250sea,sfo,BellNi01,def_int_long,4,,,,,
player,201609250sea,sfo,BellNi01,pass_defended,1,,,,,
player,201609250sea,sfo,BellNi01,sacks,0.0,,,,,
player,201609250sea,sfo,BellNi01,tackles_combined,3,,,,,
player,201609250sea,sfo,BellNi01,tackles_solo,1,,,,,
player,201609250sea,sfo,BellNi01,tackles_assists,2,,,,,
player,201609250sea,sfo,BellNi01,tackles_loss,0,,,,,
player,201609250sea,sfo,BellNi01,qb_hits,0,,,,,
player,201609250sea,sfo,BellNi01,fumbles_rec,0,,,,,
player,201609250sea,sfo,BellNi01,fumbles_rec_yds,0,,,,,
player,201609250sea,sfo,BellNi01,fumbles_rec_td,0,,,,,
player,201609250sea,sfo,BellNi01,fumbles_forced,0,,,,,
player,201609250sea,sfo,BrooAh21,def_int,0,,,,,
player,201609250sea,sfo,BrooAh21,def_int_yds,0,,,,,
player,201609250sea,sfo,BrooAh21,def_int_td,0,,,,,
player,201609250sea,sfo,BrooAh21,def_int_long,0,,,,,
player,201609250sea,sfo,BrooAh21,pass_defended,2,,,,,
player,201609250sea,sfo,BrooAh21,sacks,1.0,,,,,
player,201609250sea,sfo,BrooAh21,tackles_combined,4,,,,,
player,201609250sea,sfo,BrooAh21,tackles_solo,3,,,,,
player,201609250sea,sfo,BrooAh21,tackles_assists,1,,,,,
player,201609250sea,sfo,BrooAh21,tackles_loss,2,,,,,
player,201609250sea,sfo,BrooAh21,qb_hits,1,,,,,
player,201609250sea,sfo,BrooAh21,fumbles_rec,0,,,,,
