game,2016,14,20161208,201612080kan,rai,"Oakland Raiders",13,kan,"Kansas City Chiefs",21
player,201612080kan,rai,CoopAm00,pass_sacked_yds,0,,,,,
player,201612080kan,rai,CoopAm00,pass_long,0,,,,,
player,201612080kan,rai,CoopAm00,pass_rating,,,,,,
player,201612080kan,rai,CoopAm00,rush_att,0,,,,,
player,201612080kan,rai,CoopAm00,rush_yds,0,,,,,
player,201612080kan,rai,CoopAm00,rush_td,0,,,,,
player,201612080kan,rai,CoopAm00,rush_long,0,,,,,
player,201612080kan,rai,CoopAm00,targets,10,,,,,
player,201612080kan,rai,CoopAm00,rec,5,,,,,
player,201612080kan,rai,CoopAm00,rec_yds,29,,,,,
player,201612080kan,rai,CoopAm00,rec_td,0,,,,,
player,201612080kan,rai,CoopAm00,rec_long,10,,,,,
player,201612080kan,rai,CoopAm00,fumbles,0,,,,,
player,201612080kan,rai,CoopAm00,fumbles_lost,0,,,,,
player,201612080kan,rai,RiveMy00,pass_cmp,0,,,,,
player,201612080kan,rai,RiveMy00,pass_att,0,,,,,
player,201612080kan,rai,RiveMy00,pass_yds,0,,,,,
player,201612080kan,rai,RiveMy00,pass_td,0,,,,,
player,201612080kan,rai,RiveMy00,pass_int,0,,,,,
player,201612080kan,rai,RiveMy00,pass_sacked,,,,,,
player,201612080kan,rai,RiveMy00,pass_sacked_yds,0,,,,,
player,201612080kan,rai,RiveMy00,pass_long,0,,,,,
player,201612080kan,rai,RiveMy00,pass_rating,,,,,,
player,201612080kan,rai,RiveMy00,rush_att,0,,,,,
player,201612080kan,rai,RiveMy00,rush_yds,0,,,,,
player,201612080kan,rai,RiveMy00,rush_td,0,,,,,
player,201612080kan,rai,RiveMy00,rush_long,0,,,,,
player,201612080kan,rai,RiveMy00,targets,5,,,,,
player,201612080kan,rai,RiveMy00,rec,3,,,,,
player,201612080kan,rai,RiveMy00,rec_yds,26,,,,,
player,201612080kan,rai,RiveMy00,rec_td,0,,,,,
player,201612080kan,rai,RiveMy00,rec_long,14,,,,,
player,201612080kan,rai,RiveMy00,fumbles,0,,,,,
player,201612080kan,rai,RiveMy00,fumbles_lost,0,,,,,
player,201612080kan,rai,WalfCl00,pass_cmp,0,,,,,
player,201612080kan,rai,WalfCl00,pass_att,0,,,,,
player,201612080kan,rai,WalfCl00,pass_yds,0,,,,,
player,201612080kan,rai,WalfCl00,pass_td,0,,,,,
player,201612080kan,rai,WalfCl00,pass_int,0,,,,,
player,201612080kan,rai,WalfCl00,pass_sacked,,,,,,
player,201612080kan,rai,WalfCl00,pass_sacked_yds,0,,,,,
player,201612080kan,rai,WalfCl00,pass_long,0,,,,,
player,201612080kan,rai,WalfCl00,pass_rating,,,,,,
player,201612080kan,rai,WalfCl00,rush_att,0,,,,,
player,201612080kan,rai,WalfCl00,rush_yds,0,,,,,
player,201612080kan,rai,WalfCl00,rush_td,0,,,,,
player,201612080kan,rai,WalfCl00,rush_long,0,,,,,
player,201612080kan,rai,WalfCl00,targets,3,,,,,
player,201612080kan,rai,WalfCl00,rec,2,,,,,
player,201612080kan,rai,WalfCl00,rec_yds,21,,,,,
player,201612080kan,rai,WalfCl00,rec_td,0,,,,,
player,201612080kan,rai,WalfCl00,rec_long,18,,,,,
player,201612080kan,rai,WalfCl00,fumbles,0,,,,,
player,201612080kan,rai,WalfCl00,fumbles_lost,0,,,,,
player,201612080kan,rai,CrabMi00,pass_cmp,0,,,,,
player,201612080kan,rai,CrabMi00,pass_att,0,,,,,
player,201612080kan,rai,CrabMi00,pass_yds,0,,,,,
player,201612080kan,rai,CrabMi00,pass_td,0,,,,,
player,201612080kan,rai,CrabMi00,pass_int,0,,,,,
player,201612080kan,rai,CrabMi00,pass_sacked,,,,,,
player,201612080kan,rai,CrabMi00,pass_sacked_yds,0,,,,,
player,201612080kan,rai,CrabMi00,pass_long,0,,,,,
player,201612080kan,rai,CrabMi00,pass_rating,,,,,,
player,201612080kan,rai,CrabMi00,rush_att,0,,,,,
player,201612080kan,rai,CrabMi00,rush_yds,0,,,,,
player,201612080kan,rai,CrabMi00,rush_td,0,,,,,
player,201612080kan,rai,CrabMi00,rush_long,0,,,,,
player,201612080kan,rai,CrabMi00,targets,7,,,,,
player,201612080kan,rai,CrabMi00,rec,4,,,,,
player,201612080kan,rai,CrabMi00,rec_yds,21,,,,,
player,201612080kan,rai,CrabMi00,rec_td,0,,,,,
player,201612080kan,rai,CrabMi00,rec_long,12,,,,,
player,201612080kan,rai,CrabMi00,fumbles,0,,,,,
player,201612080kan,rai,CrabMi00,fumbles_lost,0,,,,,
player,201612080kan,rai,RobeSe00,pass_cmp,0,,,,,
player,201612080kan,rai,RobeSe00,pass_att,0,,,,,
player,201612080kan,rai,RobeSe00,pass_yds,0,,,,,
player,201612080kan,rai,RobeSe00,pass_td,0,,,,,
player,201612080kan,rai,RobeSe00,pass_int,0,,,,,
player,201612080kan,rai,RobeSe00,pass_sacked,,,,,,
player,201612080kan,rai,RobeSe00,pass_sacked_yds,0,,,,,
player,201612080kan,rai,RobeSe00,pass_long,0,,,,,
player,201612080kan,rai,RobeSe00,pass_rating,,,,,,
player,201612080kan,rai,RobeSe00,rush_att,0,,,,,
player,201612080kan,rai,RobeSe00,rush_yds,0,,,,,
player,201612080kan,rai,RobeSe00,rush_td,0,,,,,
player,201612080kan,rai,RobeSe00,rush_long,0,,,,,
player,201612080kan,rai,RobeSe00,targets,9,,,,,
player,201612080kan,rai,RobeSe00,rec,2,,,,,
player,201612080kan,rai,RobeSe00,rec_yds,12,,,,,
player,201612080kan,rai,RobeSe00,rec_td,0,,,,,
player,201612080kan,rai,RobeSe00,rec_long,13,,,,,
player,201612080kan,rai,RobeSe00,fumbles,0,,,,,
player,201612080kan,rai,RobeSe00,fumbles_lost,0,,,,,
player,201612080kan,rai,OlawJa00,pass_cmp,0,,,,,
player,201612080kan,rai,OlawJa00,pass_att,0,,,,,
player,201612080kan,rai,OlawJa00,pass_yds,0,,,,,
player,201612080kan,rai,OlawJa00,pass_td,0,,,,,
player,201612080kan,rai,OlawJa00,pass_int,0,,,,,
player,201612080kan,rai,OlawJa00,pass_sacked,,,,,,
player,201612080kan,rai,OlawJa00,pass_sacked_yds,0,,,,,
player,201612080kan,rai,OlawJa00,pass_long,0,,,,,
player,201612080kan,rai,OlawJa00,pass_rating,,,,,,
player,201612080kan,rai,OlawJa00,rush_att,0,,,,,
player,201612080kan,rai,OlawJa00,rush_yds,0,,,,,
player,201612080kan,rai,OlawJa00,rush_td,0,,,,,
player,201612080kan,rai,OlawJa00,rush_long,0,,,,,
player,201612080kan,rai,OlawJa00,targets,1,,,,,
player,201612080kan,rai,OlawJa00,rec,1,,,,,
player,201612080kan,rai,OlawJa00,rec_yds,8,,,,,
player,201612080kan,rai,OlawJa00,rec_td,0,,,,,
player,201612080kan,rai,OlawJa00,rec_long,8,,,,,
player,201612080kan,rai,OlawJa00,fumbles,0,,,,,
player,201612080kan,rai,OlawJa00,fumbles_lost,0,,,,,
player,201612080kan,rai,KingMa00,pass_cmp,0,,,,,
player,201612080kan,rai,KingMa00,pass_att,0,,,,,
player,201612080kan,rai,KingMa00,pass_yds,0,,,,,
player,201612080kan,rai,KingMa00,pass_td,0,,,,,
player,201612080kan,rai,KingMa00,pass_int,0,,,,,
player,201612080kan,rai,KingMa00,pass_sacked,,,,,,
player,201612080kan,rai,KingMa00,pass_sacked_yds,0,,,,,
player,201612080kan,rai,KingMa00,pass_long,0,,,,,
player,201612080kan,rai,KingMa00,pass_rating,,,,,,
player,201612080kan,rai,KingMa00,rush_att,1,,,,,
player,201612080kan,rai,KingMa00,rush_yds,0,,,,,
player,201612080kan,rai,KingMa00,rush_td,0,,,,,
player,201612080kan,rai,KingMa00,rush_long,0,,,,,
player,201612080kan,rai,KingMa00,targets,0,,,,,
player,201612080kan,rai,KingMa00,rec,0,,,,,
player,201612080kan,rai,KingMa00,rec_yds,0,,,,,
player,201612080kan,rai,KingMa00,rec_td,0,,,,,
player,201612080kan,rai,KingMa00,rec_long,0,,,,,
player,201612080kan,rai,KingMa00,fumbles,1,,,,,
player,201612080kan,rai,KingMa00,fumbles_lost,0,,,,,
player,201612080kan,rai,HolmAn00,pass_cmp,0,,,,,
player,201612080kan,rai,HolmAn00,pass_att,0,,,,,
player,201612080kan,rai,HolmAn00,pass_yds,0,,,,,
player,201612080kan,rai,HolmAn00,pass_td,0,,,,,
player,201612080kan,rai,HolmAn00,pass_int,0,,,,,
player,201612080kan,rai,HolmAn00,pass_sacked,0,,,,,
player,201612080kan,rai,HolmAn00,pass_sacked_yds,0,,,,,
player,201612080kan,rai,HolmAn00,pass_long,0,,,,,
player,201612080kan,rai,HolmAn00,pass_rating,,,,,,
player,201612080kan,rai,HolmAn00,rush_att,0,,,,,
player,201612080kan,rai,HolmAn00,rush_yds,0,,,,,
player,201612080kan,rai,HolmAn00,rush_td,0,,,,,
player,201612080kan,rai,HolmAn00,rush_long,0,,,,,
player,201612080kan,rai,HolmAn00,targets,1,,,,,
player,201612080kan,rai,HolmAn00,rec,0,,,,,
player,201612080kan,rai,HolmAn00,rec_yds,0,,,,,
player,201612080kan,rai,HolmAn00,rec_td,0,,,,,
player,201612080kan,rai,HolmAn00,rec_long,0,,,,,
player,201612080kan,rai,HolmAn00,fumbles,0,,,,,
player,201612080kan,rai,HolmAn00,fumbles_lost,0,,,,,
player,201612080kan,kan,SmitAl03,pass_cmp,17,,,,,
player,201612080kan,kan,SmitAl03,pass_att,26,,,,,
player,201612080kan,kan,SmitAl03,pass_yds,264,,,,,
player,201612080kan,kan,SmitAl03,pass_td,1,,,,,
player,201612080kan,kan,SmitAl03,pass_int,1,,,,,
player,201612080kan,kan,SmitAl03,pass_sacked,1,,,,,
player,201612080kan,kan,SmitAl03,pass_sacked_yds,6,,,,,
player,201612080kan,kan,SmitAl03,pass_long,39,,,,,
player,201612080kan,kan,SmitAl03,pass_rating,95.7,,,,,
player,201612080kan,kan,SmitAl03,rush_att,4,,,,,
player,201612080kan,kan,SmitAl03,rush_yds,3,,,,,
player,201612080kan,kan,SmitAl03,rush_td,0,,,,,
player,201612080kan,kan,SmitAl03,rush_long,6,,,,,
player,201612080kan,kan,SmitAl03,targets,1,,,,,
player,201612080kan,kan,SmitAl03,rec,1,,,,,
player,201612080kan,kan,SmitAl03,rec_yds,3,,,,,
player,201612080kan,kan,SmitAl03,rec_td,0,,,,,
player,201612080kan,kan,SmitAl03,rec_long,3,,,,,
player,201612080kan,kan,SmitAl03,fumbles,1,,,,,
player,201612080kan,kan,SmitAl03,fumbles_lost,1,,,,,
player,201612080kan,kan,WareSp00,pass_cmp,0,,,,,
player,201612080kan,kan,WareSp00,pass_att,0,,,,,
player,201612080kan,kan,WareSp00,pass_yds,0,,,,,
player,201612080kan,kan,WareSp00,pass_td,0,,,,,
player,201612080kan,kan,WareSp00,pass_int,0,,,,,
player,201612080kan,kan,WareSp00,pass_sacked,0,,,,,
player,201612080kan,kan,WareSp00,pass_sacked_yds,0,,,,,
player,201612080kan,kan,WareSp00,pass_long,0,,,,,
player,201612080kan,kan,WareSp00,pass_rating,,,,,,
player,201612080kan,kan,WareSp00,rush_att,20,,,,,
player,201612080kan,kan,WareSp00,rush_yds,56,,,,,
player,201612080kan,kan,WareSp00,rush_td,0,,,,,
player,201612080kan,kan,WareSp00,rush_long,8,,,,,
player,201612080kan,kan,WareSp00,targets,2,,,,,
player,201612080kan,kan,WareSp00,rec,1,,,,,
player,201612080kan,kan,WareSp00,rec_yds,7,,,,,
player,201612080kan,kan,WareSp00,rec_td,0,,,,,
player,201612080kan,kan,WareSp00,rec_long,7,,,,,
player,201612080kan,kan,WareSp00,fumbles,0,,,,,
player,201612080kan,kan,WareSp00,fumbles_lost,0,,,,,
player,201612080kan,kan,WestCh01,pass_cmp,0,,,,,
player,201612080kan,kan,WestCh01,pass_att,0,,,,,
player,201612080kan,kan,WestCh01,pass_yds,0,,,,,
player,201612080kan,kan,WestCh01,pass_td,0,,,,,
player,201612080kan,kan,WestCh01,pass_int,0,,,,,
player,201612080kan,kan,WestCh01,pass_sacked,0,,,,,
player,201612080kan,kan,WestCh01,pass_sacked_yds,0,,,,,
player,201612080kan,kan,WestCh01,pass_long,0,,,,,
player,201612080kan,kan,WestCh01,pass_rating,,,,,,
player,201612080kan,kan,WestCh01,rush_att,2,,,,,
player,201612080kan,kan,WestCh01,rush_yds,4,,,,,
player,201612080kan,kan,WestCh01,rush_td,1,,,,,
player,201612080kan,kan,WestCh01,rush_long,3,,,,,
player,201612080kan,kan,WestCh01,targets,0,,,,,
player,201612080kan,kan,WestCh01,rec,0,,,,,
player,201612080kan,kan,WestCh01,rec_yds,0,,,,,
player,201612080kan,kan,WestCh01,rec_td,0,,,,,
player,201612080kan,kan,WestCh01,rec_long,0,,,,,
player,201612080kan,kan,WestCh01,fumbles,0,,,,,
player,201612080kan,kan,WestCh01,fumbles_lost,0,,,,,
player,201612080kan,kan,HillTy00,pass_cmp,0,,,,,
player,201612080kan,kan,HillTy00,pass_att,0,,,,,
player,201612080kan,kan,HillTy00,pass_yds,0,,,,,
player,201612080kan,kan,HillTy00,pass_td,0,,,,,
player,201612080kan,kan,HillTy00,pass_int,0,,,,,
player,201612080kan,kan,HillTy00,pass_sacked,0,,,,,
player,201612080kan,kan,HillTy00,pass_sacked_yds,0,,,,,
player,201612080kan,kan,HillTy00,pass_long,0,,,,,
player,201612080kan,kan,HillTy00,pass_rating,,,,,,
player,201612080kan,kan,HillTy00,rush_att,1,,,,,
player,201612080kan,kan,HillTy00,rush_yds,2,,,,,
player,201612080kan,kan,HillTy00,rush_td,0,,,,,
player,201612080kan,kan,HillTy00,rush_long,2,,,,,
player,201612080kan,kan,HillTy00,targets,6,,,,,
player,201612080kan,kan,HillTy00,rec,6,,,,,
player,201612080kan,kan,HillTy00,rec_yds,66,,,,,
player,201612080kan,kan,HillTy00,rec_td,1,,,,,
player,201612080kan,kan,HillTy00,rec_long,36,,,,,
player,201612080kan,kan,HillTy00,fumbles,1,,,,,
player,201612080kan,kan,HillTy00,fumbles_lost,1,,,,,
player,201612080kan,kan,KelcTr00,pass_cmp,0,,,,,
player,201612080kan,kan,KelcTr00,pass_att,0,,,,,
player,201612080kan,kan,KelcTr00,pass_yds,0,,,,,
player,201612080kan,kan,KelcTr00,pass_td,0,,,,,
player,201612080kan,kan,KelcTr00,pass_int,0,,,,,
player,201612080kan,kan,KelcTr00,pass_sacked,0,,,,,
player,201612080kan,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201612080kan,kan,KelcTr00,pass_long,0,,,,,
player,201612080kan,kan,KelcTr00,pass_rating,,,,,,
player,201612080kan,kan,KelcTr00,rush_att,0,,,,,
player,201612080kan,kan,KelcTr00,rush_yds,0,,,,,
player,201612080kan,kan,KelcTr00,rush_td,0,,,,,
player,201612080kan,kan,KelcTr00,rush_long,0,,,,,
player,201612080kan,kan,KelcTr00,targets,8,,,,,
player,201612080kan,kan,KelcTr00,rec,5,,,,,
player,201612080kan,kan,KelcTr00,rec_yds,101,,,,,
player,201612080kan,kan,KelcTr00,rec_td,0,,,,,
player,201612080kan,kan,KelcTr00,rec_long,34,,,,,
player,201612080kan,kan,KelcTr00,fumbles,0,,,,,
player,201612080kan,kan,KelcTr00,fumbles_lost,0,,,,,
player,201612080kan,kan,ConlCh00,pass_cmp,0,,,,,
player,201612080kan,kan,ConlCh00,pass_att,0,,,,,
player,201612080kan,kan,ConlCh00,pass_yds,0,,,,,
player,201612080kan,kan,ConlCh00,pass_td,0,,,,,
player,201612080kan,kan,ConlCh00,pass_int,0,,,,,
player,201612080kan,kan,ConlCh00,pass_sacked,0,,,,,
player,201612080kan,kan,ConlCh00,pass_sacked_yds,0,,,,,
player,201612080kan,kan,ConlCh00,pass_long,0,,,,,
player,201612080kan,kan,ConlCh00,pass_rating,,,,,,
player,201612080kan,kan,ConlCh00,rush_att,0,,,,,
player,201612080kan,kan,ConlCh00,rush_yds,0,,,,,
player,201612080kan,kan,ConlCh00,rush_td,0,,,,,
player,201612080kan,kan,ConlCh00,rush_long,0,,,,,
player,201612080kan,kan,ConlCh00,targets,3,,,,,
player,201612080kan,kan,ConlCh00,rec,2,,,,,
player,201612080kan,kan,ConlCh00,rec_yds,70,,,,,
player,201612080kan,kan,ConlCh00,rec_td,0,,,,,
player,201612080kan,kan,ConlCh00,rec_long,39,,,,,
player,201612080kan,kan,ConlCh00,fumbles,0,,,,,
player,201612080kan,kan,ConlCh00,fumbles_lost,0,,,,,
player,201612080kan,kan,MaclJe00,pass_cmp,0,,,,,
player,201612080kan,kan,MaclJe00,pass_att,0,,,,,
player,201612080kan,kan,MaclJe00,pass_yds,0,,,,,
player,201612080kan,kan,MaclJe00,pass_td,0,,,,,
player,201612080kan,kan,MaclJe00,pass_int,0,,,,,
player,201612080kan,kan,MaclJe00,pass_sacked,0,,,,,
player,201612080kan,kan,MaclJe00,pass_sacked_yds,0,,,,,
player,201612080kan,kan,MaclJe00,pass_long,0,,,,,
player,201612080kan,kan,MaclJe00,pass_rating,,,,,,
player,201612080kan,kan,MaclJe00,rush_att,0,,,,,
player,201612080kan,kan,MaclJe00,rush_yds,0,,,,,
player,201612080kan,kan,MaclJe00,rush_td,0,,,,,
player,201612080kan,kan,MaclJe00,rush_long,0,,,,,
player,201612080kan,kan,MaclJe00,targets,3,,,,,
player,201612080kan,kan,MaclJe00,rec,1,,,,,
player,201612080kan,kan,MaclJe00,rec_yds,16,,,,,
player,201612080kan,kan,MaclJe00,rec_td,0,,,,,
player,201612080kan,kan,MaclJe00,rec_long,16,,,,,
player,201612080kan,kan,MaclJe00,fumbles,0,,,,,
player,201612080kan,kan,MaclJe00,fumbles_lost,0,,,,,
player,201612080kan,kan,ThomDe05,pass_cmp,0,,,,,
player,201612080kan,kan,ThomDe05,pass_att,0,,,,,
player,201612080kan,kan,ThomDe05,pass_yds,0,,,,,
player,201612080kan,kan,ThomDe05,pass_td,0,,,,,
player,201612080kan,kan,ThomDe05,pass_int,0,,,,,
player,201612080kan,kan,ThomDe05,pass_sacked,0,,,,,
player,201612080kan,kan,ThomDe05,pass_sacked_yds,0,,,,,
player,201612080kan,kan,ThomDe05,pass_long,0,,,,,
player,201612080kan,kan,ThomDe05,pass_rating,,,,,,
player,201612080kan,kan,ThomDe05,rush_att,0,,,,,
player,201612080kan,kan,ThomDe05,rush_yds,0,,,,,
player,201612080kan,kan,ThomDe05,rush_td,0,,,,,
player,201612080kan,kan,ThomDe05,rush_long,0,,,,,
player,201612080kan,kan,ThomDe05,targets,1,,,,,
player,201612080kan,kan,ThomDe05,rec,1,,,,,
player,201612080kan,kan,ThomDe05,rec_yds,1,,,,,
player,201612080kan,kan,ThomDe05,rec_td,0,,,,,
player,201612080kan,kan,ThomDe05,rec_long,1,,,,,
player,201612080kan,kan,ThomDe05,fumbles,0,,,,,
player,201612080kan,kan,ThomDe05,fumbles_lost,0,,,,,
player,201612080kan,kan,WilsAl02,pass_cmp,0,,,,,
player,201612080kan,kan,WilsAl02,pass_att,0,,,,,
player,201612080kan,kan,WilsAl02,pass_yds,0,,,,,
player,201612080kan,kan,WilsAl02,pass_td,0,,,,,
player,201612080kan,kan,WilsAl02,pass_int,0,,,,,
player,201612080kan,kan,WilsAl02,pass_sacked,0,,,,,
player,201612080kan,kan,WilsAl02,pass_sacked_yds,0,,,,,
player,201612080kan,kan,WilsAl02,pass_long,0,,,,,
player,201612080kan,kan,WilsAl02,pass_rating,,,,,,
player,201612080kan,kan,WilsAl02,rush_att,0,,,,,
player,201612080kan,kan,WilsAl02,rush_yds,0,,,,,
player,201612080kan,kan,WilsAl02,rush_td,0,,,,,
player,201612080kan,kan,WilsAl02,rush_long,0,,,,,
player,201612080kan,kan,WilsAl02,targets,1,,,,,
player,201612080kan,kan,WilsAl02,rec,0,,,,,
player,201612080kan,kan,WilsAl02,rec_yds,0,,,,,
player,201612080kan,kan,WilsAl02,rec_td,0,,,,,
player,201612080kan,kan,WilsAl02,rec_long,0,,,,,
player,201612080kan,kan,WilsAl02,fumbles,0,,,,,
player,201612080kan,kan,WilsAl02,fumbles_lost,0,,,,,
player,201612080kan,rai,CarrTr00,def_int,1,,,,,
player,201612080kan,rai,CarrTr00,def_int_yds,14,,,,,
player,201612080kan,rai,CarrTr00,def_int_td,0,,,,,
player,201612080kan,rai,CarrTr00,def_int_long,14,,,,,
player,201612080kan,rai,CarrTr00,pass_defended,2,,,,,
player,201612080kan,rai,CarrTr00,sacks,0.0,,,,,
player,201612080kan,rai,CarrTr00,tackles_combined,2,,,,,
player,201612080kan,rai,CarrTr00,tackles_solo,2,,,,,
player,201612080kan,rai,CarrTr00,tackles_assists,0,,,,,
player,201612080kan,rai,CarrTr00,tackles_loss,0,,,,,
player,201612080kan,rai,CarrTr00,qb_hits,0,,,,,
player,201612080kan,rai,CarrTr00,fumbles_rec,0,,,,,
player,201612080kan,rai,CarrTr00,fumbles_rec_yds,0,,,,,
player,201612080kan,rai,CarrTr00,fumbles_rec_td,0,,,,,
player,201612080kan,rai,CarrTr00,fumbles_forced,0,,,,,
player,201612080kan,rai,MackKh00,def_int,0,,,,,
player,201612080kan,rai,MackKh00,def_int_yds,0,,,,,
player,201612080kan,rai,MackKh00,def_int_td,0,,,,,
player,201612080kan,rai,MackKh00,def_int_long,0,,,,,
player,201612080kan,rai,MackKh00,pass_defended,0,,,,,
player,201612080kan,rai,MackKh00,sacks,1.0,,,,,
player,201612080kan,rai,MackKh00,tackles_combined,3,,,,,
player,201612080kan,rai,MackKh00,tackles_solo,2,,,,,
player,201612080kan,rai,MackKh00,tackles_assists,1,,,,,
player,201612080kan,rai,MackKh00,tackles_loss,0,,,,,
player,201612080kan,rai,MackKh00,qb_hits,0,,,,,
player,201612080kan,rai,MackKh00,fumbles_rec,0,,,,,
player,201612080kan,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201612080kan,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201612080kan,rai,MackKh00,fumbles_forced,1,,,,,
player,201612080kan,rai,AlleNa99,def_int,0,,,,,
player,201612080kan,rai,AlleNa99,def_int_yds,0,,,,,
player,201612080kan,rai,AlleNa99,def_int_td,0,,,,,
