game,2016,15,20161219,201612190was,car,"Carolina Panthers",26,was,"Washington Redskins",15
player,201612190was,car,GinnTe00,pass_sacked_yds,0,,,,,
player,201612190was,car,GinnTe00,pass_long,0,,,,,
player,201612190was,car,GinnTe00,pass_rating,,,,,,
player,201612190was,car,GinnTe00,rush_att,0,,,,,
player,201612190was,car,GinnTe00,rush_yds,0,,,,,
player,201612190was,car,GinnTe00,rush_td,0,,,,,
player,201612190was,car,GinnTe00,rush_long,0,,,,,
player,201612190was,car,GinnTe00,targets,8,,,,,
player,201612190was,car,GinnTe00,rec,4,,,,,
player,201612190was,car,GinnTe00,rec_yds,64,,,,,
player,201612190was,car,GinnTe00,rec_td,1,,,,,
player,201612190was,car,GinnTe00,rec_long,30,,,,,
player,201612190was,car,GinnTe00,fumbles,0,,,,,
player,201612190was,car,GinnTe00,fumbles_lost,0,,,,,
player,201612190was,car,BrowPh00,pass_cmp,0,,,,,
player,201612190was,car,BrowPh00,pass_att,0,,,,,
player,201612190was,car,BrowPh00,pass_yds,0,,,,,
player,201612190was,car,BrowPh00,pass_td,0,,,,,
player,201612190was,car,BrowPh00,pass_int,0,,,,,
player,201612190was,car,BrowPh00,pass_sacked,0,,,,,
player,201612190was,car,BrowPh00,pass_sacked_yds,0,,,,,
player,201612190was,car,BrowPh00,pass_long,0,,,,,
player,201612190was,car,BrowPh00,pass_rating,,,,,,
player,201612190was,car,BrowPh00,rush_att,0,,,,,
player,201612190was,car,BrowPh00,rush_yds,0,,,,,
player,201612190was,car,BrowPh00,rush_td,0,,,,,
player,201612190was,car,BrowPh00,rush_long,0,,,,,
player,201612190was,car,BrowPh00,targets,4,,,,,
player,201612190was,car,BrowPh00,rec,3,,,,,
player,201612190was,car,BrowPh00,rec_yds,42,,,,,
player,201612190was,car,BrowPh00,rec_td,0,,,,,
player,201612190was,car,BrowPh00,rec_long,19,,,,,
player,201612190was,car,BrowPh00,fumbles,0,,,,,
player,201612190was,car,BrowPh00,fumbles_lost,0,,,,,
player,201612190was,car,DickEd00,pass_cmp,0,,,,,
player,201612190was,car,DickEd00,pass_att,0,,,,,
player,201612190was,car,DickEd00,pass_yds,0,,,,,
player,201612190was,car,DickEd00,pass_td,0,,,,,
player,201612190was,car,DickEd00,pass_int,0,,,,,
player,201612190was,car,DickEd00,pass_sacked,0,,,,,
player,201612190was,car,DickEd00,pass_sacked_yds,0,,,,,
player,201612190was,car,DickEd00,pass_long,0,,,,,
player,201612190was,car,DickEd00,pass_rating,,,,,,
player,201612190was,car,DickEd00,rush_att,0,,,,,
player,201612190was,car,DickEd00,rush_yds,0,,,,,
player,201612190was,car,DickEd00,rush_td,0,,,,,
player,201612190was,car,DickEd00,rush_long,0,,,,,
player,201612190was,car,DickEd00,targets,1,,,,,
player,201612190was,car,DickEd00,rec,1,,,,,
player,201612190was,car,DickEd00,rec_yds,28,,,,,
player,201612190was,car,DickEd00,rec_td,0,,,,,
player,201612190was,car,DickEd00,rec_long,28,,,,,
player,201612190was,car,DickEd00,fumbles,0,,,,,
player,201612190was,car,DickEd00,fumbles_lost,0,,,,,
player,201612190was,car,BenjKe00,pass_cmp,0,,,,,
player,201612190was,car,BenjKe00,pass_att,0,,,,,
player,201612190was,car,BenjKe00,pass_yds,0,,,,,
player,201612190was,car,BenjKe00,pass_td,0,,,,,
player,201612190was,car,BenjKe00,pass_int,0,,,,,
player,201612190was,car,BenjKe00,pass_sacked,0,,,,,
player,201612190was,car,BenjKe00,pass_sacked_yds,0,,,,,
player,201612190was,car,BenjKe00,pass_long,0,,,,,
player,201612190was,car,BenjKe00,pass_rating,,,,,,
player,201612190was,car,BenjKe00,rush_att,0,,,,,
player,201612190was,car,BenjKe00,rush_yds,0,,,,,
player,201612190was,car,BenjKe00,rush_td,0,,,,,
player,201612190was,car,BenjKe00,rush_long,0,,,,,
player,201612190was,car,BenjKe00,targets,4,,,,,
player,201612190was,car,BenjKe00,rec,2,,,,,
player,201612190was,car,BenjKe00,rec_yds,20,,,,,
player,201612190was,car,BenjKe00,rec_td,0,,,,,
player,201612190was,car,BenjKe00,rec_long,10,,,,,
player,201612190was,car,BenjKe00,fumbles,0,,,,,
player,201612190was,car,BenjKe00,fumbles_lost,0,,,,,
player,201612190was,car,FuncDe00,pass_cmp,0,,,,,
player,201612190was,car,FuncDe00,pass_att,0,,,,,
player,201612190was,car,FuncDe00,pass_yds,0,,,,,
player,201612190was,car,FuncDe00,pass_td,0,,,,,
player,201612190was,car,FuncDe00,pass_int,0,,,,,
player,201612190was,car,FuncDe00,pass_sacked,0,,,,,
player,201612190was,car,FuncDe00,pass_sacked_yds,0,,,,,
player,201612190was,car,FuncDe00,pass_long,0,,,,,
player,201612190was,car,FuncDe00,pass_rating,,,,,,
player,201612190was,car,FuncDe00,rush_att,0,,,,,
player,201612190was,car,FuncDe00,rush_yds,0,,,,,
player,201612190was,car,FuncDe00,rush_td,0,,,,,
player,201612190was,car,FuncDe00,rush_long,0,,,,,
player,201612190was,car,FuncDe00,targets,3,,,,,
player,201612190was,car,FuncDe00,rec,0,,,,,
player,201612190was,car,FuncDe00,rec_yds,0,,,,,
player,201612190was,car,FuncDe00,rec_td,0,,,,,
player,201612190was,car,FuncDe00,rec_long,0,,,,,
player,201612190was,car,FuncDe00,fumbles,0,,,,,
player,201612190was,car,FuncDe00,fumbles_lost,0,,,,,
player,201612190was,was,CousKi00,pass_cmp,32,,,,,
player,201612190was,was,CousKi00,pass_att,47,,,,,
player,201612190was,was,CousKi00,pass_yds,315,,,,,
player,201612190was,was,CousKi00,pass_td,0,,,,,
player,201612190was,was,CousKi00,pass_int,1,,,,,
player,201612190was,was,CousKi00,pass_sacked,1,,,,,
player,201612190was,was,CousKi00,pass_sacked_yds,9,,,,,
player,201612190was,was,CousKi00,pass_long,23,,,,,
player,201612190was,was,CousKi00,pass_rating,77.9,,,,,
player,201612190was,was,CousKi00,rush_att,2,,,,,
player,201612190was,was,CousKi00,rush_yds,11,,,,,
player,201612190was,was,CousKi00,rush_td,0,,,,,
player,201612190was,was,CousKi00,rush_long,12,,,,,
player,201612190was,was,CousKi00,targets,0,,,,,
player,201612190was,was,CousKi00,rec,0,,,,,
player,201612190was,was,CousKi00,rec_yds,0,,,,,
player,201612190was,was,CousKi00,rec_td,0,,,,,
player,201612190was,was,CousKi00,rec_long,0,,,,,
player,201612190was,was,CousKi00,fumbles,1,,,,,
player,201612190was,was,CousKi00,fumbles_lost,1,,,,,
player,201612190was,was,ThomCh03,pass_cmp,0,,,,,
player,201612190was,was,ThomCh03,pass_att,0,,,,,
player,201612190was,was,ThomCh03,pass_yds,0,,,,,
player,201612190was,was,ThomCh03,pass_td,0,,,,,
player,201612190was,was,ThomCh03,pass_int,0,,,,,
player,201612190was,was,ThomCh03,pass_sacked,0,,,,,
player,201612190was,was,ThomCh03,pass_sacked_yds,0,,,,,
player,201612190was,was,ThomCh03,pass_long,0,,,,,
player,201612190was,was,ThomCh03,pass_rating,,,,,,
player,201612190was,was,ThomCh03,rush_att,2,,,,,
player,201612190was,was,ThomCh03,rush_yds,10,,,,,
player,201612190was,was,ThomCh03,rush_td,0,,,,,
player,201612190was,was,ThomCh03,rush_long,6,,,,,
player,201612190was,was,ThomCh03,targets,7,,,,,
player,201612190was,was,ThomCh03,rec,5,,,,,
player,201612190was,was,ThomCh03,rec_yds,26,,,,,
player,201612190was,was,ThomCh03,rec_td,0,,,,,
player,201612190was,was,ThomCh03,rec_long,9,,,,,
player,201612190was,was,ThomCh03,fumbles,0,,,,,
player,201612190was,was,ThomCh03,fumbles_lost,0,,,,,
player,201612190was,was,KellRo00,pass_cmp,0,,,,,
player,201612190was,was,KellRo00,pass_att,0,,,,,
player,201612190was,was,KellRo00,pass_yds,0,,,,,
player,201612190was,was,KellRo00,pass_td,0,,,,,
player,201612190was,was,KellRo00,pass_int,0,,,,,
player,201612190was,was,KellRo00,pass_sacked,0,,,,,
player,201612190was,was,KellRo00,pass_sacked_yds,0,,,,,
player,201612190was,was,KellRo00,pass_long,0,,,,,
player,201612190was,was,KellRo00,pass_rating,,,,,,
player,201612190was,was,KellRo00,rush_att,9,,,,,
player,201612190was,was,KellRo00,rush_yds,8,,,,,
player,201612190was,was,KellRo00,rush_td,1,,,,,
player,201612190was,was,KellRo00,rush_long,5,,,,,
player,201612190was,was,KellRo00,targets,4,,,,,
player,201612190was,was,KellRo00,rec,4,,,,,
player,201612190was,was,KellRo00,rec_yds,47,,,,,
player,201612190was,was,KellRo00,rec_td,0,,,,,
player,201612190was,was,KellRo00,rec_long,22,,,,,
player,201612190was,was,KellRo00,fumbles,0,,,,,
player,201612190was,was,KellRo00,fumbles_lost,0,,,,,
player,201612190was,was,JackDe00,pass_cmp,0,,,,,
player,201612190was,was,JackDe00,pass_att,0,,,,,
player,201612190was,was,JackDe00,pass_yds,0,,,,,
player,201612190was,was,JackDe00,pass_td,0,,,,,
player,201612190was,was,JackDe00,pass_int,0,,,,,
player,201612190was,was,JackDe00,pass_sacked,0,,,,,
player,201612190was,was,JackDe00,pass_sacked_yds,0,,,,,
player,201612190was,was,JackDe00,pass_long,0,,,,,
player,201612190was,was,JackDe00,pass_rating,,,,,,
player,201612190was,was,JackDe00,rush_att,0,,,,,
player,201612190was,was,JackDe00,rush_yds,0,,,,,
player,201612190was,was,JackDe00,rush_td,0,,,,,
player,201612190was,was,JackDe00,rush_long,0,,,,,
player,201612190was,was,JackDe00,targets,10,,,,,
player,201612190was,was,JackDe00,rec,7,,,,,
player,201612190was,was,JackDe00,rec_yds,111,,,,,
player,201612190was,was,JackDe00,rec_td,0,,,,,
player,201612190was,was,JackDe00,rec_long,23,,,,,
player,201612190was,was,JackDe00,fumbles,0,,,,,
player,201612190was,was,JackDe00,fumbles_lost,0,,,,,
player,201612190was,was,GarcPi00,pass_cmp,0,,,,,
player,201612190was,was,GarcPi00,pass_att,0,,,,,
player,201612190was,was,GarcPi00,pass_yds,0,,,,,
player,201612190was,was,GarcPi00,pass_td,0,,,,,
player,201612190was,was,GarcPi00,pass_int,0,,,,,
player,201612190was,was,GarcPi00,pass_sacked,0,,,,,
player,201612190was,was,GarcPi00,pass_sacked_yds,0,,,,,
player,201612190was,was,GarcPi00,pass_long,0,,,,,
player,201612190was,was,GarcPi00,pass_rating,,,,,,
player,201612190was,was,GarcPi00,rush_att,0,,,,,
player,201612190was,was,GarcPi00,rush_yds,0,,,,,
player,201612190was,was,GarcPi00,rush_td,0,,,,,
player,201612190was,was,GarcPi00,rush_long,0,,,,,
player,201612190was,was,GarcPi00,targets,11,,,,,
player,201612190was,was,GarcPi00,rec,7,,,,,
player,201612190was,was,GarcPi00,rec_yds,78,,,,,
player,201612190was,was,GarcPi00,rec_td,0,,,,,
player,201612190was,was,GarcPi00,rec_long,20,,,,,
player,201612190was,was,GarcPi00,fumbles,0,,,,,
player,201612190was,was,GarcPi00,fumbles_lost,0,,,,,
player,201612190was,was,CrowJa00,pass_cmp,0,,,,,
player,201612190was,was,CrowJa00,pass_att,0,,,,,
player,201612190was,was,CrowJa00,pass_yds,0,,,,,
player,201612190was,was,CrowJa00,pass_td,0,,,,,
player,201612190was,was,CrowJa00,pass_int,0,,,,,
player,201612190was,was,CrowJa00,pass_sacked,0,,,,,
player,201612190was,was,CrowJa00,pass_sacked_yds,0,,,,,
player,201612190was,was,CrowJa00,pass_long,0,,,,,
player,201612190was,was,CrowJa00,pass_rating,,,,,,
player,201612190was,was,CrowJa00,rush_att,0,,,,,
player,201612190was,was,CrowJa00,rush_yds,0,,,,,
player,201612190was,was,CrowJa00,rush_td,0,,,,,
player,201612190was,was,CrowJa00,rush_long,0,,,,,
player,201612190was,was,CrowJa00,targets,5,,,,,
player,201612190was,was,CrowJa00,rec,4,,,,,
player,201612190was,was,CrowJa00,rec_yds,24,,,,,
player,201612190was,was,CrowJa00,rec_td,0,,,,,
player,201612190was,was,CrowJa00,rec_long,8,,,,,
player,201612190was,was,CrowJa00,fumbles,1,,,,,
player,201612190was,was,CrowJa00,fumbles_lost,1,,,,,
player,201612190was,was,DaviVe00,pass_cmp,0,,,,,
player,201612190was,was,DaviVe00,pass_att,0,,,,,
player,201612190was,was,DaviVe00,pass_yds,0,,,,,
player,201612190was,was,DaviVe00,pass_td,0,,,,,
player,201612190was,was,DaviVe00,pass_int,0,,,,,
player,201612190was,was,DaviVe00,pass_sacked,0,,,,,
player,201612190was,was,DaviVe00,pass_sacked_yds,0,,,,,
player,201612190was,was,DaviVe00,pass_long,0,,,,,
player,201612190was,was,DaviVe00,pass_rating,,,,,,
player,201612190was,was,DaviVe00,rush_att,0,,,,,
player,201612190was,was,DaviVe00,rush_yds,0,,,,,
player,201612190was,was,DaviVe00,rush_td,0,,,,,
player,201612190was,was,DaviVe00,rush_long,0,,,,,
player,201612190was,was,DaviVe00,targets,9,,,,,
player,201612190was,was,DaviVe00,rec,4,,,,,
player,201612190was,was,DaviVe00,rec_yds,23,,,,,
player,201612190was,was,DaviVe00,rec_td,0,,,,,
player,201612190was,was,DaviVe00,rec_long,11,,,,,
player,201612190was,was,DaviVe00,fumbles,0,,,,,
player,201612190was,was,DaviVe00,fumbles_lost,0,,,,,
player,201612190was,was,ReedJo02,pass_cmp,0,,,,,
player,201612190was,was,ReedJo02,pass_att,0,,,,,
player,201612190was,was,ReedJo02,pass_yds,0,,,,,
player,201612190was,was,ReedJo02,pass_td,0,,,,,
player,201612190was,was,ReedJo02,pass_int,0,,,,,
player,201612190was,was,ReedJo02,pass_sacked,0,,,,,
player,201612190was,was,ReedJo02,pass_sacked_yds,0,,,,,
player,201612190was,was,ReedJo02,pass_long,0,,,,,
player,201612190was,was,ReedJo02,pass_rating,,,,,,
player,201612190was,was,ReedJo02,rush_att,0,,,,,
player,201612190was,was,ReedJo02,rush_yds,0,,,,,
player,201612190was,was,ReedJo02,rush_td,0,,,,,
player,201612190was,was,ReedJo02,rush_long,0,,,,,
player,201612190was,was,ReedJo02,targets,1,,,,,
player,201612190was,was,ReedJo02,rec,1,,,,,
player,201612190was,was,ReedJo02,rec_yds,6,,,,,
player,201612190was,was,ReedJo02,rec_td,0,,,,,
player,201612190was,was,ReedJo02,rec_long,6,,,,,
player,201612190was,was,ReedJo02,fumbles,0,,,,,
player,201612190was,was,ReedJo02,fumbles_lost,0,,,,,
player,201612190was,car,ColeKu99,def_int,1,,,,,
player,201612190was,car,ColeKu99,def_int_yds,37,,,,,
player,201612190was,car,ColeKu99,def_int_td,0,,,,,
player,201612190was,car,ColeKu99,def_int_long,37,,,,,
player,201612190was,car,ColeKu99,pass_defended,1,,,,,
player,201612190was,car,ColeKu99,sacks,0.0,,,,,
player,201612190was,car,ColeKu99,tackles_combined,9,,,,,
player,201612190was,car,ColeKu99,tackles_solo,7,,,,,
player,201612190was,car,ColeKu99,tackles_assists,2,,,,,
player,201612190was,car,ColeKu99,tackles_loss,0,,,,,
player,201612190was,car,ColeKu99,qb_hits,0,,,,,
player,201612190was,car,ColeKu99,fumbles_rec,0,,,,,
player,201612190was,car,ColeKu99,fumbles_rec_yds,0,,,,,
player,201612190was,car,ColeKu99,fumbles_rec_td,0,,,,,
player,201612190was,car,ColeKu99,fumbles_forced,0,,,,,
player,201612190was,car,HortWe00,def_int,0,,,,,
player,201612190was,car,HortWe00,def_int_yds,0,,,,,
player,201612190was,car,HortWe00,def_int_td,0,,,,,
player,201612190was,car,HortWe00,def_int_long,0,,,,,
player,201612190was,car,HortWe00,pass_defended,0,,,,,
player,201612190was,car,HortWe00,sacks,1.0,,,,,
player,201612190was,car,HortWe00,tackles_combined,1,,,,,
player,201612190was,car,HortWe00,tackles_solo,1,,,,,
player,201612190was,car,HortWe00,tackles_assists,0,,,,,
player,201612190was,car,HortWe00,tackles_loss,0,,,,,
player,201612190was,car,HortWe00,qb_hits,0,,,,,
player,201612190was,car,HortWe00,fumbles_rec,1,,,,,
player,201612190was,car,HortWe00,fumbles_rec_yds,4,,,,,
player,201612190was,car,HortWe00,fumbles_rec_td,0,,,,,
player,201612190was,car,HortWe00,fumbles_forced,1,,,,,
player,201612190was,car,DaviTh20,def_int,0,,,,,
player,201612190was,car,DaviTh20,def_int_yds,0,,,,,
player,201612190was,car,DaviTh20,def_int_td,0,,,,,
player,201612190was,car,DaviTh20,def_int_long,0,,,,,
player,201612190was,car,DaviTh20,pass_defended,0,,,,,
player,201612190was,car,DaviTh20,sacks,0.0,,,,,
player,201612190was,car,DaviTh20,tackles_combined,8,,,,,
player,201612190was,car,DaviTh20,tackles_solo,6,,,,,
player,201612190was,car,DaviTh20,tackles_assists,2,,,,,
player,201612190was,car,DaviTh20,tackles_loss,1,,,,,
player,201612190was,car,DaviTh20,qb_hits,0,,,,,
player,201612190was,car,DaviTh20,fumbles_rec,0,,,,,
player,201612190was,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201612190was,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201612190was,car,DaviTh20,fumbles_forced,0,,,,,
player,201612190was,car,BostTr00,def_int,0,,,,,
player,201612190was,car,BostTr00,def_int_yds,0,,,,,
player,201612190was,car,BostTr00,def_int_td,0,,,,,
player,201612190was,car,BostTr00,def_int_long,0,,,,,
player,201612190was,car,BostTr00,pass_defended,0,,,,,
player,201612190was,car,BostTr00,sacks,0.0,,,,,
player,201612190was,car,BostTr00,tackles_combined,5,,,,,
player,201612190was,car,BostTr00,tackles_solo,3,,,,,
player,201612190was,car,BostTr00,tackles_assists,2,,,,,
player,201612190was,car,BostTr00,tackles_loss,0,,,,,
player,201612190was,car,BostTr00,qb_hits,0,,,,,
player,201612190was,car,BostTr00,fumbles_rec,0,,,,,
player,201612190was,car,BostTr00,fumbles_rec_yds,0,,,,,
player,201612190was,car,BostTr00,fumbles_rec_td,0,,,,,
player,201612190was,car,BostTr00,fumbles_forced,0,,,,,
player,201612190was,car,KleiAJ00,def_int,0,,,,,
player,201612190was,car,KleiAJ00,def_int_yds,0,,,,,
player,201612190was,car,KleiAJ00,def_int_td,0,,,,,
player,201612190was,car,KleiAJ00,def_int_long,0,,,,,
player,201612190was,car,KleiAJ00,pass_defended,0,,,,,
player,201612190was,car,KleiAJ00,sacks,0.0,,,,,
player,201612190was,car,KleiAJ00,tackles_combined,5,,,,,
player,201612190was,car,KleiAJ00,tackles_solo,2,,,,,
player,201612190was,car,KleiAJ00,tackles_assists,3,,,,,
player,201612190was,car,KleiAJ00,tackles_loss,1,,,,,
player,201612190was,car,KleiAJ00,qb_hits,0,,,,,
player,201612190was,car,KleiAJ00,fumbles_rec,0,,,,,
player,201612190was,car,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201612190was,car,KleiAJ00,fumbles_rec_td,0,,,,,
player,201612190was,car,KleiAJ00,fumbles_forced,0,,,,,
player,201612190was,car,WorlDa00,def_int,0,,,,,
player,201612190was,car,WorlDa00,def_int_yds,0,,,,,
player,201612190was,car,WorlDa00,def_int_td,0,,,,,
player,201612190was,car,WorlDa00,def_int_long,0,,,,,
player,201612190was,car,WorlDa00,pass_defended,0,,,,,
player,201612190was,car,WorlDa00,sacks,0.0,,,,,
player,201612190was,car,WorlDa00,tackles_combined,5,,,,,
player,201612190was,car,WorlDa00,tackles_solo,4,,,,,
player,201612190was,car,WorlDa00,tackles_assists,1,,,,,
player,201612190was,car,WorlDa00,tackles_loss,0,,,,,
player,201612190was,car,WorlDa00,qb_hits,0,,,,,
player,201612190was,car,WorlDa00,fumbles_rec,0,,,,,
player,201612190was,car,WorlDa00,fumbles_rec_yds,0,,,,,
player,201612190was,car,WorlDa00,fumbles_rec_td,0,,,,,
player,201612190was,car,WorlDa00,fumbles_forced,0,,,,,
player,201612190was,car,JohnLe03,def_int,0,,,,,
player,201612190was,car,JohnLe03,def_int_yds,0,,,,,
player,201612190was,car,JohnLe03,def_int_td,0,,,,,
player,201612190was,car,JohnLe03,def_int_long,0,,,,,
player,201612190was,car,JohnLe03,pass_defended,0,,,,,
player,201612190was,car,JohnLe03,sacks,0.0,,,,,
player,201612190was,car,JohnLe03,tackles_combined,4,,,,,
player,201612190was,car,JohnLe03,tackles_solo,2,,,,,
player,201612190was,car,JohnLe03,tackles_assists,2,,,,,
player,201612190was,car,JohnLe03,tackles_loss,0,,,,,
player,201612190was,car,JohnLe03,qb_hits,0,,,,,
player,201612190was,car,JohnLe03,fumbles_rec,0,,,,,
