game,2016,8,20161030,201610300den,sdg,"San Diego Chargers",19,den,"Denver Broncos",27
team,201610300den,sdg,First Downs,21,,,,,,
team,201610300den,den,First Downs,15,,,,,,
team,201610300den,sdg,Rush-Yds-TDs,26-123-0,,,,,,
team,201610300den,den,Rush-Yds-TDs,25-57-2,,,,,,
team,201610300den,sdg,Cmp-Att-Yd-TD-INT,20-47-267-2-3,,,,,,
team,201610300den,den,Cmp-Att-Yd-TD-INT,20-38-276-0-1,,,,,,
team,201610300den,sdg,Sacked-Yards,4-21,,,,,,
team,201610300den,den,Sacked-Yards,1-9,,,,,,
team,201610300den,sdg,Net Pass Yards,246,,,,,,
team,201610300den,den,Net Pass Yards,267,,,,,,
team,201610300den,sdg,Total Yards,369,,,,,,
team,201610300den,den,Total Yards,324,,,,,,
team,201610300den,sdg,Fumbles-Lost,0-0,,,,,,
team,201610300den,den,Fumbles-Lost,4-2,,,,,,
team,201610300den,sdg,Turnovers,3,,,,,,
team,201610300den,den,Turnovers,3,,,,,,
team,201610300den,sdg,Penalties-Yards,8-52,,,,,,
team,201610300den,den,Penalties-Yards,6-45,,,,,,
team,201610300den,sdg,Third Down Conv.,7-17,,,,,,
team,201610300den,den,Third Down Conv.,5-15,,,,,,
team,201610300den,sdg,Fourth Down Conv.,0-2,,,,,,
team,201610300den,den,Fourth Down Conv.,0-1,,,,,,
team,201610300den,sdg,Time of Possession,33:08,,,,,,
team,201610300den,den,Time of Possession,26:52,,,,,,
player,201610300den,sdg,RivePh00,pass_cmp,20,,,,,
player,201610300den,sdg,RivePh00,pass_att,47,,,,,
player,201610300den,sdg,RivePh00,pass_yds,267,,,,,
player,201610300den,sdg,RivePh00,pass_td,2,,,,,
player,201610300den,sdg,RivePh00,pass_int,3,,,,,
player,201610300den,sdg,RivePh00,pass_sacked,4,,,,,
player,201610300den,sdg,RivePh00,pass_sacked_yds,21,,,,,
player,201610300den,sdg,RivePh00,pass_long,53,,,,,
player,201610300den,sdg,RivePh00,pass_rating,48.8,,,,,
player,201610300den,sdg,RivePh00,rush_att,0,,,,,
player,201610300den,sdg,RivePh00,rush_yds,0,,,,,
player,201610300den,sdg,RivePh00,rush_td,0,,,,,
player,201610300den,sdg,RivePh00,rush_long,0,,,,,
player,201610300den,sdg,RivePh00,targets,0,,,,,
player,201610300den,sdg,RivePh00,rec,0,,,,,
player,201610300den,sdg,RivePh00,rec_yds,0,,,,,
player,201610300den,sdg,RivePh00,rec_td,0,,,,,
player,201610300den,sdg,RivePh00,rec_long,0,,,,,
player,201610300den,sdg,RivePh00,fumbles,0,,,,,
player,201610300den,sdg,RivePh00,fumbles_lost,0,,,,,
player,201610300den,sdg,GordMe00,pass_cmp,0,,,,,
player,201610300den,sdg,GordMe00,pass_att,0,,,,,
player,201610300den,sdg,GordMe00,pass_yds,0,,,,,
player,201610300den,sdg,GordMe00,pass_td,0,,,,,
player,201610300den,sdg,GordMe00,pass_int,0,,,,,
player,201610300den,sdg,GordMe00,pass_sacked,0,,,,,
player,201610300den,sdg,GordMe00,pass_sacked_yds,0,,,,,
player,201610300den,sdg,GordMe00,pass_long,0,,,,,
player,201610300den,sdg,GordMe00,pass_rating,,,,,,
player,201610300den,sdg,GordMe00,rush_att,23,,,,,
player,201610300den,sdg,GordMe00,rush_yds,111,,,,,
player,201610300den,sdg,GordMe00,rush_td,0,,,,,
player,201610300den,sdg,GordMe00,rush_long,20,,,,,
player,201610300den,sdg,GordMe00,targets,7,,,,,
player,201610300den,sdg,GordMe00,rec,4,,,,,
player,201610300den,sdg,GordMe00,rec_yds,44,,,,,
player,201610300den,sdg,GordMe00,rec_td,0,,,,,
player,201610300den,sdg,GordMe00,rec_long,30,,,,,
player,201610300den,sdg,GordMe00,fumbles,0,,,,,
player,201610300den,sdg,GordMe00,fumbles_lost,0,,,,,
player,201610300den,sdg,FarrKe02,pass_cmp,0,,,,,
player,201610300den,sdg,FarrKe02,pass_att,0,,,,,
player,201610300den,sdg,FarrKe02,pass_yds,0,,,,,
player,201610300den,sdg,FarrKe02,pass_td,0,,,,,
player,201610300den,sdg,FarrKe02,pass_int,0,,,,,
player,201610300den,sdg,FarrKe02,pass_sacked,0,,,,,
player,201610300den,sdg,FarrKe02,pass_sacked_yds,0,,,,,
player,201610300den,sdg,FarrKe02,pass_long,0,,,,,
player,201610300den,sdg,FarrKe02,pass_rating,,,,,,
player,201610300den,sdg,FarrKe02,rush_att,3,,,,,
player,201610300den,sdg,FarrKe02,rush_yds,12,,,,,
player,201610300den,sdg,FarrKe02,rush_td,0,,,,,
player,201610300den,sdg,FarrKe02,rush_long,6,,,,,
player,201610300den,sdg,FarrKe02,targets,0,,,,,
player,201610300den,sdg,FarrKe02,rec,0,,,,,
player,201610300den,sdg,FarrKe02,rec_yds,0,,,,,
player,201610300den,sdg,FarrKe02,rec_td,0,,,,,
