game,2016,7,20161023,201610230phi,min,"Minnesota Vikings",10,phi,"Philadelphia Eagles",21
player,201610230phi,min,SendAn00,tackles_combined,0,,,,,
player,201610230phi,min,SendAn00,tackles_solo,0,,,,,
player,201610230phi,min,SendAn00,tackles_assists,0,,,,,
player,201610230phi,min,SendAn00,tackles_loss,0,,,,,
player,201610230phi,min,SendAn00,qb_hits,0,,,,,
player,201610230phi,min,SendAn00,fumbles_rec,0,,,,,
player,201610230phi,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201610230phi,min,SendAn00,fumbles_rec_td,0,,,,,
player,201610230phi,min,SendAn00,fumbles_forced,0,,,,,
player,201610230phi,min,KendEr00,def_int,0,,,,,
player,201610230phi,min,KendEr00,def_int_yds,0,,,,,
player,201610230phi,min,KendEr00,def_int_td,0,,,,,
player,201610230phi,min,KendEr00,def_int_long,0,,,,,
player,201610230phi,min,KendEr00,pass_defended,0,,,,,
player,201610230phi,min,KendEr00,sacks,0.0,,,,,
player,201610230phi,min,KendEr00,tackles_combined,9,,,,,
player,201610230phi,min,KendEr00,tackles_solo,8,,,,,
player,201610230phi,min,KendEr00,tackles_assists,1,,,,,
player,201610230phi,min,KendEr00,tackles_loss,0,,,,,
player,201610230phi,min,KendEr00,qb_hits,0,,,,,
player,201610230phi,min,KendEr00,fumbles_rec,0,,,,,
player,201610230phi,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201610230phi,min,KendEr00,fumbles_rec_td,0,,,,,
player,201610230phi,min,KendEr00,fumbles_forced,0,,,,,
player,201610230phi,min,SmitHa00,def_int,0,,,,,
player,201610230phi,min,SmitHa00,def_int_yds,0,,,,,
player,201610230phi,min,SmitHa00,def_int_td,0,,,,,
player,201610230phi,min,SmitHa00,def_int_long,0,,,,,
player,201610230phi,min,SmitHa00,pass_defended,0,,,,,
player,201610230phi,min,SmitHa00,sacks,0.0,,,,,
player,201610230phi,min,SmitHa00,tackles_combined,6,,,,,
player,201610230phi,min,SmitHa00,tackles_solo,6,,,,,
player,201610230phi,min,SmitHa00,tackles_assists,0,,,,,
player,201610230phi,min,SmitHa00,tackles_loss,0,,,,,
player,201610230phi,min,SmitHa00,qb_hits,0,,,,,
player,201610230phi,min,SmitHa00,fumbles_rec,1,,,,,
player,201610230phi,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201610230phi,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201610230phi,min,SmitHa00,fumbles_forced,0,,,,,
player,201610230phi,min,BarrAn00,def_int,0,,,,,
player,201610230phi,min,BarrAn00,def_int_yds,0,,,,,
player,201610230phi,min,BarrAn00,def_int_td,0,,,,,
player,201610230phi,min,BarrAn00,def_int_long,0,,,,,
player,201610230phi,min,BarrAn00,pass_defended,0,,,,,
player,201610230phi,min,BarrAn00,sacks,0.0,,,,,
player,201610230phi,min,BarrAn00,tackles_combined,5,,,,,
player,201610230phi,min,BarrAn00,tackles_solo,4,,,,,
player,201610230phi,min,BarrAn00,tackles_assists,1,,,,,
player,201610230phi,min,BarrAn00,tackles_loss,0,,,,,
player,201610230phi,min,BarrAn00,qb_hits,1,,,,,
player,201610230phi,min,BarrAn00,fumbles_rec,1,,,,,
player,201610230phi,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201610230phi,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201610230phi,min,BarrAn00,fumbles_forced,0,,,,,
player,201610230phi,min,HuntDa01,def_int,0,,,,,
player,201610230phi,min,HuntDa01,def_int_yds,0,,,,,
player,201610230phi,min,HuntDa01,def_int_td,0,,,,,
player,201610230phi,min,HuntDa01,def_int_long,0,,,,,
player,201610230phi,min,HuntDa01,pass_defended,0,,,,,
player,201610230phi,min,HuntDa01,sacks,0.0,,,,,
player,201610230phi,min,HuntDa01,tackles_combined,3,,,,,
player,201610230phi,min,HuntDa01,tackles_solo,3,,,,,
player,201610230phi,min,HuntDa01,tackles_assists,0,,,,,
player,201610230phi,min,HuntDa01,tackles_loss,0,,,,,
player,201610230phi,min,HuntDa01,qb_hits,0,,,,,
player,201610230phi,min,HuntDa01,fumbles_rec,0,,,,,
player,201610230phi,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201610230phi,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201610230phi,min,HuntDa01,fumbles_forced,0,,,,,
player,201610230phi,min,GreeCh99,def_int,0,,,,,
player,201610230phi,min,GreeCh99,def_int_yds,0,,,,,
player,201610230phi,min,GreeCh99,def_int_td,0,,,,,
player,201610230phi,min,GreeCh99,def_int_long,0,,,,,
player,201610230phi,min,GreeCh99,pass_defended,0,,,,,
player,201610230phi,min,GreeCh99,sacks,0.0,,,,,
player,201610230phi,min,GreeCh99,tackles_combined,2,,,,,
player,201610230phi,min,GreeCh99,tackles_solo,2,,,,,
player,201610230phi,min,GreeCh99,tackles_assists,0,,,,,
player,201610230phi,min,GreeCh99,tackles_loss,0,,,,,
player,201610230phi,min,GreeCh99,qb_hits,0,,,,,
player,201610230phi,min,GreeCh99,fumbles_rec,0,,,,,
player,201610230phi,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201610230phi,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201610230phi,min,GreeCh99,fumbles_forced,0,,,,,
player,201610230phi,min,KearJa00,def_int,0,,,,,
player,201610230phi,min,KearJa00,def_int_yds,0,,,,,
player,201610230phi,min,KearJa00,def_int_td,0,,,,,
player,201610230phi,min,KearJa00,def_int_long,0,,,,,
player,201610230phi,min,KearJa00,pass_defended,0,,,,,
player,201610230phi,min,KearJa00,sacks,0.0,,,,,
player,201610230phi,min,KearJa00,tackles_combined,2,,,,,
player,201610230phi,min,KearJa00,tackles_solo,2,,,,,
player,201610230phi,min,KearJa00,tackles_assists,0,,,,,
player,201610230phi,min,KearJa00,tackles_loss,0,,,,,
player,201610230phi,min,KearJa00,qb_hits,0,,,,,
player,201610230phi,min,KearJa00,fumbles_rec,0,,,,,
player,201610230phi,min,KearJa00,fumbles_rec_yds,0,,,,,
player,201610230phi,min,KearJa00,fumbles_rec_td,0,,,,,
player,201610230phi,min,KearJa00,fumbles_forced,0,,,,,
player,201610230phi,min,RobiBr98,def_int,0,,,,,
player,201610230phi,min,RobiBr98,def_int_yds,0,,,,,
player,201610230phi,min,RobiBr98,def_int_td,0,,,,,
player,201610230phi,min,RobiBr98,def_int_long,0,,,,,
player,201610230phi,min,RobiBr98,pass_defended,0,,,,,
player,201610230phi,min,RobiBr98,sacks,0.0,,,,,
player,201610230phi,min,RobiBr98,tackles_combined,2,,,,,
player,201610230phi,min,RobiBr98,tackles_solo,2,,,,,
player,201610230phi,min,RobiBr98,tackles_assists,0,,,,,
player,201610230phi,min,RobiBr98,tackles_loss,1,,,,,
player,201610230phi,min,RobiBr98,qb_hits,0,,,,,
player,201610230phi,min,RobiBr98,fumbles_rec,0,,,,,
player,201610230phi,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201610230phi,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201610230phi,min,RobiBr98,fumbles_forced,0,,,,,
player,201610230phi,min,ColeAu00,def_int,0,,,,,
player,201610230phi,min,ColeAu00,def_int_yds,0,,,,,
player,201610230phi,min,ColeAu00,def_int_td,0,,,,,
player,201610230phi,min,ColeAu00,def_int_long,0,,,,,
player,201610230phi,min,ColeAu00,pass_defended,0,,,,,
player,201610230phi,min,ColeAu00,sacks,0.0,,,,,
player,201610230phi,min,ColeAu00,tackles_combined,1,,,,,
player,201610230phi,min,ColeAu00,tackles_solo,1,,,,,
player,201610230phi,min,ColeAu00,tackles_assists,0,,,,,
player,201610230phi,min,ColeAu00,tackles_loss,0,,,,,
player,201610230phi,min,ColeAu00,qb_hits,0,,,,,
player,201610230phi,min,ColeAu00,fumbles_rec,0,,,,,
player,201610230phi,min,ColeAu00,fumbles_rec_yds,0,,,,,
player,201610230phi,min,ColeAu00,fumbles_rec_td,0,,,,,
player,201610230phi,min,ColeAu00,fumbles_forced,0,,,,,
player,201610230phi,min,GrifEv99,def_int,0,,,,,
player,201610230phi,min,GrifEv99,def_int_yds,0,,,,,
player,201610230phi,min,GrifEv99,def_int_td,0,,,,,
player,201610230phi,min,GrifEv99,def_int_long,0,,,,,
player,201610230phi,min,GrifEv99,pass_defended,0,,,,,
player,201610230phi,min,GrifEv99,sacks,0.0,,,,,
player,201610230phi,min,GrifEv99,tackles_combined,1,,,,,
player,201610230phi,min,GrifEv99,tackles_solo,1,,,,,
player,201610230phi,min,GrifEv99,tackles_assists,0,,,,,
player,201610230phi,min,GrifEv99,tackles_loss,0,,,,,
player,201610230phi,min,GrifEv99,qb_hits,0,,,,,
player,201610230phi,min,GrifEv99,fumbles_rec,0,,,,,
player,201610230phi,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201610230phi,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201610230phi,min,GrifEv99,fumbles_forced,0,,,,,
player,201610230phi,min,JoseLi99,def_int,0,,,,,
player,201610230phi,min,JoseLi99,def_int_yds,0,,,,,
player,201610230phi,min,JoseLi99,def_int_td,0,,,,,
player,201610230phi,min,JoseLi99,def_int_long,0,,,,,
player,201610230phi,min,JoseLi99,pass_defended,0,,,,,
player,201610230phi,min,JoseLi99,sacks,0.0,,,,,
player,201610230phi,min,JoseLi99,tackles_combined,1,,,,,
player,201610230phi,min,JoseLi99,tackles_solo,1,,,,,
player,201610230phi,min,JoseLi99,tackles_assists,0,,,,,
player,201610230phi,min,JoseLi99,tackles_loss,0,,,,,
player,201610230phi,min,JoseLi99,qb_hits,0,,,,,
player,201610230phi,min,JoseLi99,fumbles_rec,0,,,,,
player,201610230phi,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201610230phi,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201610230phi,min,JoseLi99,fumbles_forced,0,,,,,
player,201610230phi,min,MunnCa99,def_int,0,,,,,
player,201610230phi,min,MunnCa99,def_int_yds,0,,,,,
player,201610230phi,min,MunnCa99,def_int_td,0,,,,,
player,201610230phi,min,MunnCa99,def_int_long,0,,,,,
player,201610230phi,min,MunnCa99,pass_defended,0,,,,,
player,201610230phi,min,MunnCa99,sacks,0.0,,,,,
player,201610230phi,min,MunnCa99,tackles_combined,1,,,,,
player,201610230phi,min,MunnCa99,tackles_solo,1,,,,,
player,201610230phi,min,MunnCa99,tackles_assists,0,,,,,
player,201610230phi,min,MunnCa99,tackles_loss,0,,,,,
player,201610230phi,min,MunnCa99,qb_hits,0,,,,,
player,201610230phi,min,MunnCa99,fumbles_rec,0,,,,,
player,201610230phi,min,MunnCa99,fumbles_rec_yds,0,,,,,
player,201610230phi,min,MunnCa99,fumbles_rec_td,0,,,,,
player,201610230phi,min,MunnCa99,fumbles_forced,0,,,,,
player,201610230phi,min,NewmTe20,def_int,0,,,,,
player,201610230phi,min,NewmTe20,def_int_yds,0,,,,,
player,201610230phi,min,NewmTe20,def_int_td,0,,,,,
player,201610230phi,min,NewmTe20,def_int_long,0,,,,,
player,201610230phi,min,NewmTe20,pass_defended,0,,,,,
player,201610230phi,min,NewmTe20,sacks,0.0,,,,,
player,201610230phi,min,NewmTe20,tackles_combined,1,,,,,
player,201610230phi,min,NewmTe20,tackles_solo,1,,,,,
player,201610230phi,min,NewmTe20,tackles_assists,0,,,,,
player,201610230phi,min,NewmTe20,tackles_loss,0,,,,,
player,201610230phi,min,NewmTe20,qb_hits,0,,,,,
player,201610230phi,min,NewmTe20,fumbles_rec,0,,,,,
player,201610230phi,min,NewmTe20,fumbles_rec_yds,0,,,,,
player,201610230phi,min,NewmTe20,fumbles_rec_td,0,,,,,
player,201610230phi,min,NewmTe20,fumbles_forced,0,,,,,
player,201610230phi,min,StepSh00,def_int,0,,,,,
player,201610230phi,min,StepSh00,def_int_yds,0,,,,,
player,201610230phi,min,StepSh00,def_int_td,0,,,,,
player,201610230phi,min,StepSh00,def_int_long,0,,,,,
player,201610230phi,min,StepSh00,pass_defended,0,,,,,
player,201610230phi,min,StepSh00,sacks,0.0,,,,,
player,201610230phi,min,StepSh00,tackles_combined,1,,,,,
player,201610230phi,min,StepSh00,tackles_solo,1,,,,,
player,201610230phi,min,StepSh00,tackles_assists,0,,,,,
player,201610230phi,min,StepSh00,tackles_loss,0,,,,,
player,201610230phi,min,StepSh00,qb_hits,0,,,,,
player,201610230phi,min,StepSh00,fumbles_rec,0,,,,,
player,201610230phi,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201610230phi,min,StepSh00,fumbles_rec_td,0,,,,,
player,201610230phi,min,StepSh00,fumbles_forced,0,,,,,
player,201610230phi,min,WaynTr00,def_int,0,,,,,
player,201610230phi,min,WaynTr00,def_int_yds,0,,,,,
player,201610230phi,min,WaynTr00,def_int_td,0,,,,,
player,201610230phi,min,WaynTr00,def_int_long,0,,,,,
player,201610230phi,min,WaynTr00,pass_defended,0,,,,,
player,201610230phi,min,WaynTr00,sacks,0.0,,,,,
player,201610230phi,min,WaynTr00,tackles_combined,1,,,,,
player,201610230phi,min,WaynTr00,tackles_solo,1,,,,,
player,201610230phi,min,WaynTr00,tackles_assists,0,,,,,
player,201610230phi,min,WaynTr00,tackles_loss,0,,,,,
player,201610230phi,min,WaynTr00,qb_hits,0,,,,,
player,201610230phi,min,WaynTr00,fumbles_rec,0,,,,,
player,201610230phi,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201610230phi,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201610230phi,min,WaynTr00,fumbles_forced,0,,,,,
player,201610230phi,min,BoonAl21,def_int,0,,,,,
player,201610230phi,min,BoonAl21,def_int_yds,0,,,,,
player,201610230phi,min,BoonAl21,def_int_td,0,,,,,
player,201610230phi,min,BoonAl21,def_int_long,0,,,,,
player,201610230phi,min,BoonAl21,pass_defended,0,,,,,
player,201610230phi,min,BoonAl21,sacks,0.0,,,,,
player,201610230phi,min,BoonAl21,tackles_combined,0,,,,,
player,201610230phi,min,BoonAl21,tackles_solo,0,,,,,
player,201610230phi,min,BoonAl21,tackles_assists,0,,,,,
player,201610230phi,min,BoonAl21,tackles_loss,,,,,,
player,201610230phi,min,BoonAl21,qb_hits,,,,,,
player,201610230phi,min,BoonAl21,fumbles_rec,1,,,,,
player,201610230phi,min,BoonAl21,fumbles_rec_yds,0,,,,,
player,201610230phi,min,BoonAl21,fumbles_rec_td,0,,,,,
player,201610230phi,min,BoonAl21,fumbles_forced,0,,,,,
player,201610230phi,min,JohnTo01,def_int,0,,,,,
player,201610230phi,min,JohnTo01,def_int_yds,0,,,,,
player,201610230phi,min,JohnTo01,def_int_td,0,,,,,
player,201610230phi,min,JohnTo01,def_int_long,0,,,,,
player,201610230phi,min,JohnTo01,pass_defended,0,,,,,
player,201610230phi,min,JohnTo01,sacks,0.0,,,,,
player,201610230phi,min,JohnTo01,tackles_combined,0,,,,,
player,201610230phi,min,JohnTo01,tackles_solo,0,,,,,
player,201610230phi,min,JohnTo01,tackles_assists,0,,,,,
player,201610230phi,min,JohnTo01,tackles_loss,0,,,,,
player,201610230phi,min,JohnTo01,qb_hits,1,,,,,
player,201610230phi,min,JohnTo01,fumbles_rec,0,,,,,
player,201610230phi,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201610230phi,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201610230phi,min,JohnTo01,fumbles_forced,0,,,,,
player,201610230phi,phi,McLeRo00,def_int,1,,,,,
player,201610230phi,phi,McLeRo00,def_int_yds,0,,,,,
player,201610230phi,phi,McLeRo00,def_int_td,0,,,,,
player,201610230phi,phi,McLeRo00,def_int_long,0,,,,,
player,201610230phi,phi,McLeRo00,pass_defended,1,,,,,
player,201610230phi,phi,McLeRo00,sacks,1.0,,,,,
player,201610230phi,phi,McLeRo00,tackles_combined,7,,,,,
player,201610230phi,phi,McLeRo00,tackles_solo,7,,,,,
player,201610230phi,phi,McLeRo00,tackles_assists,0,,,,,
player,201610230phi,phi,McLeRo00,tackles_loss,0,,,,,
player,201610230phi,phi,McLeRo00,qb_hits,0,,,,,
player,201610230phi,phi,McLeRo00,fumbles_rec,0,,,,,
player,201610230phi,phi,McLeRo00,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,McLeRo00,fumbles_rec_td,0,,,,,
player,201610230phi,phi,McLeRo00,fumbles_forced,1,,,,,
player,201610230phi,phi,HickJo00,def_int,0,,,,,
player,201610230phi,phi,HickJo00,def_int_yds,0,,,,,
player,201610230phi,phi,HickJo00,def_int_td,0,,,,,
player,201610230phi,phi,HickJo00,def_int_long,0,,,,,
player,201610230phi,phi,HickJo00,pass_defended,2,,,,,
player,201610230phi,phi,HickJo00,sacks,1.0,,,,,
player,201610230phi,phi,HickJo00,tackles_combined,11,,,,,
player,201610230phi,phi,HickJo00,tackles_solo,8,,,,,
player,201610230phi,phi,HickJo00,tackles_assists,3,,,,,
player,201610230phi,phi,HickJo00,tackles_loss,3,,,,,
player,201610230phi,phi,HickJo00,qb_hits,2,,,,,
player,201610230phi,phi,HickJo00,fumbles_rec,0,,,,,
player,201610230phi,phi,HickJo00,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,HickJo00,fumbles_rec_td,0,,,,,
player,201610230phi,phi,HickJo00,fumbles_forced,0,,,,,
player,201610230phi,phi,BradNi00,def_int,0,,,,,
player,201610230phi,phi,BradNi00,def_int_yds,0,,,,,
player,201610230phi,phi,BradNi00,def_int_td,0,,,,,
player,201610230phi,phi,BradNi00,def_int_long,0,,,,,
player,201610230phi,phi,BradNi00,pass_defended,1,,,,,
player,201610230phi,phi,BradNi00,sacks,1.0,,,,,
player,201610230phi,phi,BradNi00,tackles_combined,7,,,,,
player,201610230phi,phi,BradNi00,tackles_solo,6,,,,,
player,201610230phi,phi,BradNi00,tackles_assists,1,,,,,
player,201610230phi,phi,BradNi00,tackles_loss,1,,,,,
player,201610230phi,phi,BradNi00,qb_hits,2,,,,,
player,201610230phi,phi,BradNi00,fumbles_rec,0,,,,,
player,201610230phi,phi,BradNi00,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,BradNi00,fumbles_rec_td,0,,,,,
player,201610230phi,phi,BradNi00,fumbles_forced,0,,,,,
player,201610230phi,phi,BarwCo99,def_int,0,,,,,
player,201610230phi,phi,BarwCo99,def_int_yds,0,,,,,
player,201610230phi,phi,BarwCo99,def_int_td,0,,,,,
player,201610230phi,phi,BarwCo99,def_int_long,0,,,,,
player,201610230phi,phi,BarwCo99,pass_defended,0,,,,,
player,201610230phi,phi,BarwCo99,sacks,1.0,,,,,
player,201610230phi,phi,BarwCo99,tackles_combined,4,,,,,
player,201610230phi,phi,BarwCo99,tackles_solo,3,,,,,
player,201610230phi,phi,BarwCo99,tackles_assists,1,,,,,
player,201610230phi,phi,BarwCo99,tackles_loss,0,,,,,
player,201610230phi,phi,BarwCo99,qb_hits,0,,,,,
player,201610230phi,phi,BarwCo99,fumbles_rec,0,,,,,
player,201610230phi,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201610230phi,phi,BarwCo99,fumbles_forced,1,,,,,
player,201610230phi,phi,GrahBr99,def_int,0,,,,,
player,201610230phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201610230phi,phi,GrahBr99,def_int_td,0,,,,,
player,201610230phi,phi,GrahBr99,def_int_long,0,,,,,
player,201610230phi,phi,GrahBr99,pass_defended,0,,,,,
player,201610230phi,phi,GrahBr99,sacks,1.0,,,,,
player,201610230phi,phi,GrahBr99,tackles_combined,3,,,,,
player,201610230phi,phi,GrahBr99,tackles_solo,2,,,,,
player,201610230phi,phi,GrahBr99,tackles_assists,1,,,,,
player,201610230phi,phi,GrahBr99,tackles_loss,0,,,,,
player,201610230phi,phi,GrahBr99,qb_hits,5,,,,,
player,201610230phi,phi,GrahBr99,fumbles_rec,0,,,,,
player,201610230phi,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201610230phi,phi,GrahBr99,fumbles_forced,1,,,,,
player,201610230phi,phi,MeanSt00,def_int,0,,,,,
player,201610230phi,phi,MeanSt00,def_int_yds,0,,,,,
player,201610230phi,phi,MeanSt00,def_int_td,0,,,,,
player,201610230phi,phi,MeanSt00,def_int_long,0,,,,,
player,201610230phi,phi,MeanSt00,pass_defended,0,,,,,
player,201610230phi,phi,MeanSt00,sacks,1.0,,,,,
player,201610230phi,phi,MeanSt00,tackles_combined,1,,,,,
player,201610230phi,phi,MeanSt00,tackles_solo,1,,,,,
player,201610230phi,phi,MeanSt00,tackles_assists,0,,,,,
player,201610230phi,phi,MeanSt00,tackles_loss,0,,,,,
player,201610230phi,phi,MeanSt00,qb_hits,0,,,,,
player,201610230phi,phi,MeanSt00,fumbles_rec,0,,,,,
player,201610230phi,phi,MeanSt00,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,MeanSt00,fumbles_rec_td,0,,,,,
player,201610230phi,phi,MeanSt00,fumbles_forced,1,,,,,
player,201610230phi,phi,CarrNo00,def_int,0,,,,,
player,201610230phi,phi,CarrNo00,def_int_yds,0,,,,,
player,201610230phi,phi,CarrNo00,def_int_td,0,,,,,
player,201610230phi,phi,CarrNo00,def_int_long,0,,,,,
player,201610230phi,phi,CarrNo00,pass_defended,2,,,,,
player,201610230phi,phi,CarrNo00,sacks,0.0,,,,,
player,201610230phi,phi,CarrNo00,tackles_combined,5,,,,,
player,201610230phi,phi,CarrNo00,tackles_solo,4,,,,,
player,201610230phi,phi,CarrNo00,tackles_assists,1,,,,,
player,201610230phi,phi,CarrNo00,tackles_loss,0,,,,,
player,201610230phi,phi,CarrNo00,qb_hits,0,,,,,
player,201610230phi,phi,CarrNo00,fumbles_rec,0,,,,,
player,201610230phi,phi,CarrNo00,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,CarrNo00,fumbles_rec_td,0,,,,,
player,201610230phi,phi,CarrNo00,fumbles_forced,0,,,,,
player,201610230phi,phi,JenkMa99,def_int,0,,,,,
player,201610230phi,phi,JenkMa99,def_int_yds,0,,,,,
player,201610230phi,phi,JenkMa99,def_int_td,0,,,,,
player,201610230phi,phi,JenkMa99,def_int_long,0,,,,,
player,201610230phi,phi,JenkMa99,pass_defended,0,,,,,
player,201610230phi,phi,JenkMa99,sacks,0.0,,,,,
player,201610230phi,phi,JenkMa99,tackles_combined,4,,,,,
player,201610230phi,phi,JenkMa99,tackles_solo,4,,,,,
player,201610230phi,phi,JenkMa99,tackles_assists,0,,,,,
player,201610230phi,phi,JenkMa99,tackles_loss,0,,,,,
player,201610230phi,phi,JenkMa99,qb_hits,0,,,,,
player,201610230phi,phi,JenkMa99,fumbles_rec,1,,,,,
player,201610230phi,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201610230phi,phi,JenkMa99,fumbles_forced,0,,,,,
player,201610230phi,phi,MillJa02,def_int,0,,,,,
player,201610230phi,phi,MillJa02,def_int_yds,0,,,,,
player,201610230phi,phi,MillJa02,def_int_td,0,,,,,
player,201610230phi,phi,MillJa02,def_int_long,0,,,,,
player,201610230phi,phi,MillJa02,pass_defended,1,,,,,
player,201610230phi,phi,MillJa02,sacks,0.0,,,,,
player,201610230phi,phi,MillJa02,tackles_combined,4,,,,,
player,201610230phi,phi,MillJa02,tackles_solo,4,,,,,
player,201610230phi,phi,MillJa02,tackles_assists,0,,,,,
player,201610230phi,phi,MillJa02,tackles_loss,0,,,,,
player,201610230phi,phi,MillJa02,qb_hits,0,,,,,
player,201610230phi,phi,MillJa02,fumbles_rec,0,,,,,
player,201610230phi,phi,MillJa02,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,MillJa02,fumbles_rec_td,0,,,,,
player,201610230phi,phi,MillJa02,fumbles_forced,0,,,,,
player,201610230phi,phi,AlleBe00,def_int,0,,,,,
player,201610230phi,phi,AlleBe00,def_int_yds,0,,,,,
player,201610230phi,phi,AlleBe00,def_int_td,0,,,,,
player,201610230phi,phi,AlleBe00,def_int_long,0,,,,,
player,201610230phi,phi,AlleBe00,pass_defended,0,,,,,
player,201610230phi,phi,AlleBe00,sacks,0.0,,,,,
player,201610230phi,phi,AlleBe00,tackles_combined,3,,,,,
player,201610230phi,phi,AlleBe00,tackles_solo,2,,,,,
player,201610230phi,phi,AlleBe00,tackles_assists,1,,,,,
player,201610230phi,phi,AlleBe00,tackles_loss,0,,,,,
player,201610230phi,phi,AlleBe00,qb_hits,1,,,,,
player,201610230phi,phi,AlleBe00,fumbles_rec,1,,,,,
player,201610230phi,phi,AlleBe00,fumbles_rec_yds,10,,,,,
player,201610230phi,phi,AlleBe00,fumbles_rec_td,0,,,,,
player,201610230phi,phi,AlleBe00,fumbles_forced,0,,,,,
player,201610230phi,phi,KendMy00,def_int,0,,,,,
player,201610230phi,phi,KendMy00,def_int_yds,0,,,,,
player,201610230phi,phi,KendMy00,def_int_td,0,,,,,
player,201610230phi,phi,KendMy00,def_int_long,0,,,,,
player,201610230phi,phi,KendMy00,pass_defended,0,,,,,
player,201610230phi,phi,KendMy00,sacks,0.0,,,,,
player,201610230phi,phi,KendMy00,tackles_combined,3,,,,,
player,201610230phi,phi,KendMy00,tackles_solo,3,,,,,
player,201610230phi,phi,KendMy00,tackles_assists,0,,,,,
player,201610230phi,phi,KendMy00,tackles_loss,0,,,,,
player,201610230phi,phi,KendMy00,qb_hits,2,,,,,
player,201610230phi,phi,KendMy00,fumbles_rec,0,,,,,
player,201610230phi,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201610230phi,phi,KendMy00,fumbles_forced,0,,,,,
player,201610230phi,phi,CoxxFl00,def_int,0,,,,,
player,201610230phi,phi,CoxxFl00,def_int_yds,0,,,,,
player,201610230phi,phi,CoxxFl00,def_int_td,0,,,,,
player,201610230phi,phi,CoxxFl00,def_int_long,0,,,,,
player,201610230phi,phi,CoxxFl00,pass_defended,0,,,,,
player,201610230phi,phi,CoxxFl00,sacks,0.0,,,,,
player,201610230phi,phi,CoxxFl00,tackles_combined,2,,,,,
player,201610230phi,phi,CoxxFl00,tackles_solo,2,,,,,
player,201610230phi,phi,CoxxFl00,tackles_assists,0,,,,,
player,201610230phi,phi,CoxxFl00,tackles_loss,1,,,,,
player,201610230phi,phi,CoxxFl00,qb_hits,0,,,,,
player,201610230phi,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201610230phi,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201610230phi,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201610230phi,phi,McKeLe99,def_int,0,,,,,
player,201610230phi,phi,McKeLe99,def_int_yds,0,,,,,
player,201610230phi,phi,McKeLe99,def_int_td,0,,,,,
player,201610230phi,phi,McKeLe99,def_int_long,0,,,,,
player,201610230phi,phi,McKeLe99,pass_defended,1,,,,,
player,201610230phi,phi,McKeLe99,sacks,0.0,,,,,
player,201610230phi,phi,McKeLe99,tackles_combined,2,,,,,
player,201610230phi,phi,McKeLe99,tackles_solo,2,,,,,
player,201610230phi,phi,McKeLe99,tackles_assists,0,,,,,
player,201610230phi,phi,McKeLe99,tackles_loss,0,,,,,
player,201610230phi,phi,McKeLe99,qb_hits,0,,,,,
player,201610230phi,phi,McKeLe99,fumbles_rec,0,,,,,
player,201610230phi,phi,McKeLe99,fumbles_rec_yds,0,,,,,
player,201610230phi,phi,McKeLe99,fumbles_rec_td,0,,,,,
player,201610230phi,phi,McKeLe99,fumbles_forced,0,,,,,
player,201610230phi,phi,SmitMa03,def_int,0,,,,,
