game,2016,6,20161016,201610160gnb,dal,"Dallas Cowboys",30,gnb,"Green Bay Packers",16
player,201610160gnb,dal,PresDa01,pass_sacked_yds,14,,,,,
player,201610160gnb,dal,PresDa01,pass_long,0,,,,,
player,201610160gnb,dal,PresDa01,pass_rating,117.4,,,,,
player,201610160gnb,dal,PresDa01,rush_att,1,,,,,
player,201610160gnb,dal,PresDa01,rush_yds,6,,,,,
player,201610160gnb,dal,PresDa01,rush_td,0,,,,,
player,201610160gnb,dal,PresDa01,rush_long,6,,,,,
player,201610160gnb,dal,PresDa01,targets,0,,,,,
player,201610160gnb,dal,PresDa01,rec,0,,,,,
player,201610160gnb,dal,PresDa01,rec_yds,0,,,,,
player,201610160gnb,dal,PresDa01,rec_td,0,,,,,
player,201610160gnb,dal,PresDa01,rec_long,0,,,,,
player,201610160gnb,dal,PresDa01,fumbles,2,,,,,
player,201610160gnb,dal,PresDa01,fumbles_lost,1,,,,,
player,201610160gnb,dal,ElliEz00,pass_cmp,0,,,,,
player,201610160gnb,dal,ElliEz00,pass_att,0,,,,,
player,201610160gnb,dal,ElliEz00,pass_yds,0,,,,,
player,201610160gnb,dal,ElliEz00,pass_td,0,,,,,
player,201610160gnb,dal,ElliEz00,pass_int,0,,,,,
player,201610160gnb,dal,ElliEz00,pass_sacked,0,,,,,
player,201610160gnb,dal,ElliEz00,pass_sacked_yds,0,,,,,
player,201610160gnb,dal,ElliEz00,pass_long,0,,,,,
player,201610160gnb,dal,ElliEz00,pass_rating,,,,,,
player,201610160gnb,dal,ElliEz00,rush_att,28,,,,,
player,201610160gnb,dal,ElliEz00,rush_yds,157,,,,,
player,201610160gnb,dal,ElliEz00,rush_td,0,,,,,
player,201610160gnb,dal,ElliEz00,rush_long,29,,,,,
player,201610160gnb,dal,ElliEz00,targets,4,,,,,
player,201610160gnb,dal,ElliEz00,rec,2,,,,,
player,201610160gnb,dal,ElliEz00,rec_yds,17,,,,,
player,201610160gnb,dal,ElliEz00,rec_td,0,,,,,
player,201610160gnb,dal,ElliEz00,rec_long,15,,,,,
player,201610160gnb,dal,ElliEz00,fumbles,0,,,,,
player,201610160gnb,dal,ElliEz00,fumbles_lost,0,,,,,
player,201610160gnb,dal,WhitLu00,pass_cmp,0,,,,,
player,201610160gnb,dal,WhitLu00,pass_att,0,,,,,
player,201610160gnb,dal,WhitLu00,pass_yds,0,,,,,
player,201610160gnb,dal,WhitLu00,pass_td,0,,,,,
player,201610160gnb,dal,WhitLu00,pass_int,0,,,,,
player,201610160gnb,dal,WhitLu00,pass_sacked,0,,,,,
player,201610160gnb,dal,WhitLu00,pass_sacked_yds,0,,,,,
player,201610160gnb,dal,WhitLu00,pass_long,0,,,,,
player,201610160gnb,dal,WhitLu00,pass_rating,,,,,,
player,201610160gnb,dal,WhitLu00,rush_att,1,,,,,
player,201610160gnb,dal,WhitLu00,rush_yds,26,,,,,
player,201610160gnb,dal,WhitLu00,rush_td,0,,,,,
player,201610160gnb,dal,WhitLu00,rush_long,26,,,,,
player,201610160gnb,dal,WhitLu00,targets,1,,,,,
player,201610160gnb,dal,WhitLu00,rec,1,,,,,
player,201610160gnb,dal,WhitLu00,rec_yds,35,,,,,
player,201610160gnb,dal,WhitLu00,rec_td,0,,,,,
player,201610160gnb,dal,WhitLu00,rec_long,35,,,,,
player,201610160gnb,dal,WhitLu00,fumbles,0,,,,,
player,201610160gnb,dal,WhitLu00,fumbles_lost,0,,,,,
player,201610160gnb,dal,MorrAl00,pass_cmp,0,,,,,
player,201610160gnb,dal,MorrAl00,pass_att,0,,,,,
player,201610160gnb,dal,MorrAl00,pass_yds,0,,,,,
player,201610160gnb,dal,MorrAl00,pass_td,0,,,,,
player,201610160gnb,dal,MorrAl00,pass_int,0,,,,,
player,201610160gnb,dal,MorrAl00,pass_sacked,0,,,,,
player,201610160gnb,dal,MorrAl00,pass_sacked_yds,0,,,,,
player,201610160gnb,dal,MorrAl00,pass_long,0,,,,,
player,201610160gnb,dal,MorrAl00,pass_rating,,,,,,
player,201610160gnb,dal,MorrAl00,rush_att,3,,,,,
player,201610160gnb,dal,MorrAl00,rush_yds,2,,,,,
player,201610160gnb,dal,MorrAl00,rush_td,0,,,,,
player,201610160gnb,dal,MorrAl00,rush_long,1,,,,,
player,201610160gnb,dal,MorrAl00,targets,0,,,,,
player,201610160gnb,dal,MorrAl00,rec,0,,,,,
player,201610160gnb,dal,MorrAl00,rec_yds,0,,,,,
player,201610160gnb,dal,MorrAl00,rec_td,0,,,,,
player,201610160gnb,dal,MorrAl00,rec_long,0,,,,,
player,201610160gnb,dal,MorrAl00,fumbles,0,,,,,
player,201610160gnb,dal,MorrAl00,fumbles_lost,0,,,,,
player,201610160gnb,dal,WillTe01,pass_cmp,0,,,,,
player,201610160gnb,dal,WillTe01,pass_att,0,,,,,
player,201610160gnb,dal,WillTe01,pass_yds,0,,,,,
player,201610160gnb,dal,WillTe01,pass_td,0,,,,,
player,201610160gnb,dal,WillTe01,pass_int,0,,,,,
player,201610160gnb,dal,WillTe01,pass_sacked,0,,,,,
player,201610160gnb,dal,WillTe01,pass_sacked_yds,0,,,,,
player,201610160gnb,dal,WillTe01,pass_long,0,,,,,
player,201610160gnb,dal,WillTe01,pass_rating,,,,,,
player,201610160gnb,dal,WillTe01,rush_att,0,,,,,
player,201610160gnb,dal,WillTe01,rush_yds,0,,,,,
player,201610160gnb,dal,WillTe01,rush_td,0,,,,,
player,201610160gnb,dal,WillTe01,rush_long,0,,,,,
player,201610160gnb,dal,WillTe01,targets,5,,,,,
player,201610160gnb,dal,WillTe01,rec,4,,,,,
player,201610160gnb,dal,WillTe01,rec_yds,75,,,,,
player,201610160gnb,dal,WillTe01,rec_td,0,,,,,
player,201610160gnb,dal,WillTe01,rec_long,42,,,,,
player,201610160gnb,dal,WillTe01,fumbles,0,,,,,
player,201610160gnb,dal,WillTe01,fumbles_lost,0,,,,,
player,201610160gnb,dal,BeasCo00,pass_cmp,0,,,,,
player,201610160gnb,dal,BeasCo00,pass_att,0,,,,,
player,201610160gnb,dal,BeasCo00,pass_yds,0,,,,,
player,201610160gnb,dal,BeasCo00,pass_td,0,,,,,
player,201610160gnb,dal,BeasCo00,pass_int,0,,,,,
player,201610160gnb,dal,BeasCo00,pass_sacked,0,,,,,
player,201610160gnb,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201610160gnb,dal,BeasCo00,pass_long,0,,,,,
player,201610160gnb,dal,BeasCo00,pass_rating,,,,,,
player,201610160gnb,dal,BeasCo00,rush_att,0,,,,,
player,201610160gnb,dal,BeasCo00,rush_yds,0,,,,,
player,201610160gnb,dal,BeasCo00,rush_td,0,,,,,
player,201610160gnb,dal,BeasCo00,rush_long,0,,,,,
player,201610160gnb,dal,BeasCo00,targets,6,,,,,
player,201610160gnb,dal,BeasCo00,rec,6,,,,,
player,201610160gnb,dal,BeasCo00,rec_yds,58,,,,,
player,201610160gnb,dal,BeasCo00,rec_td,2,,,,,
player,201610160gnb,dal,BeasCo00,rec_long,19,,,,,
player,201610160gnb,dal,BeasCo00,fumbles,0,,,,,
player,201610160gnb,dal,BeasCo00,fumbles_lost,0,,,,,
player,201610160gnb,dal,WittJa00,pass_cmp,0,,,,,
player,201610160gnb,dal,WittJa00,pass_att,0,,,,,
player,201610160gnb,dal,WittJa00,pass_yds,0,,,,,
player,201610160gnb,dal,WittJa00,pass_td,0,,,,,
player,201610160gnb,dal,WittJa00,pass_int,0,,,,,
player,201610160gnb,dal,WittJa00,pass_sacked,0,,,,,
player,201610160gnb,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201610160gnb,dal,WittJa00,pass_long,0,,,,,
player,201610160gnb,dal,WittJa00,pass_rating,,,,,,
player,201610160gnb,dal,WittJa00,rush_att,0,,,,,
player,201610160gnb,dal,WittJa00,rush_yds,0,,,,,
player,201610160gnb,dal,WittJa00,rush_td,0,,,,,
player,201610160gnb,dal,WittJa00,rush_long,0,,,,,
player,201610160gnb,dal,WittJa00,targets,8,,,,,
player,201610160gnb,dal,WittJa00,rec,4,,,,,
player,201610160gnb,dal,WittJa00,rec_yds,42,,,,,
player,201610160gnb,dal,WittJa00,rec_td,0,,,,,
player,201610160gnb,dal,WittJa00,rec_long,14,,,,,
player,201610160gnb,dal,WittJa00,fumbles,0,,,,,
player,201610160gnb,dal,WittJa00,fumbles_lost,0,,,,,
player,201610160gnb,dal,ButlBr00,pass_cmp,0,,,,,
player,201610160gnb,dal,ButlBr00,pass_att,0,,,,,
player,201610160gnb,dal,ButlBr00,pass_yds,0,,,,,
player,201610160gnb,dal,ButlBr00,pass_td,0,,,,,
player,201610160gnb,dal,ButlBr00,pass_int,0,,,,,
player,201610160gnb,dal,ButlBr00,pass_sacked,0,,,,,
player,201610160gnb,dal,ButlBr00,pass_sacked_yds,0,,,,,
player,201610160gnb,dal,ButlBr00,pass_long,0,,,,,
player,201610160gnb,dal,ButlBr00,pass_rating,,,,,,
player,201610160gnb,dal,ButlBr00,rush_att,0,,,,,
player,201610160gnb,dal,ButlBr00,rush_yds,0,,,,,
player,201610160gnb,dal,ButlBr00,rush_td,0,,,,,
player,201610160gnb,dal,ButlBr00,rush_long,0,,,,,
player,201610160gnb,dal,ButlBr00,targets,3,,,,,
player,201610160gnb,dal,ButlBr00,rec,1,,,,,
player,201610160gnb,dal,ButlBr00,rec_yds,20,,,,,
player,201610160gnb,dal,ButlBr00,rec_td,1,,,,,
player,201610160gnb,dal,ButlBr00,rec_long,20,,,,,
player,201610160gnb,dal,ButlBr00,fumbles,0,,,,,
player,201610160gnb,dal,ButlBr00,fumbles_lost,0,,,,,
player,201610160gnb,gnb,RodgAa00,pass_cmp,31,,,,,
player,201610160gnb,gnb,RodgAa00,pass_att,42,,,,,
player,201610160gnb,gnb,RodgAa00,pass_yds,294,,,,,
player,201610160gnb,gnb,RodgAa00,pass_td,1,,,,,
player,201610160gnb,gnb,RodgAa00,pass_int,1,,,,,
player,201610160gnb,gnb,RodgAa00,pass_sacked,1,,,,,
player,201610160gnb,gnb,RodgAa00,pass_sacked_yds,0,,,,,
player,201610160gnb,gnb,RodgAa00,pass_long,25,,,,,
player,201610160gnb,gnb,RodgAa00,pass_rating,90.8,,,,,
player,201610160gnb,gnb,RodgAa00,rush_att,3,,,,,
player,201610160gnb,gnb,RodgAa00,rush_yds,7,,,,,
player,201610160gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201610160gnb,gnb,RodgAa00,rush_long,9,,,,,
player,201610160gnb,gnb,RodgAa00,targets,0,,,,,
player,201610160gnb,gnb,RodgAa00,rec,0,,,,,
player,201610160gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201610160gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201610160gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201610160gnb,gnb,RodgAa00,fumbles,2,,,,,
player,201610160gnb,gnb,RodgAa00,fumbles_lost,1,,,,,
player,201610160gnb,gnb,LacyEd00,pass_cmp,0,,,,,
player,201610160gnb,gnb,LacyEd00,pass_att,0,,,,,
player,201610160gnb,gnb,LacyEd00,pass_yds,0,,,,,
player,201610160gnb,gnb,LacyEd00,pass_td,0,,,,,
player,201610160gnb,gnb,LacyEd00,pass_int,0,,,,,
player,201610160gnb,gnb,LacyEd00,pass_sacked,0,,,,,
player,201610160gnb,gnb,LacyEd00,pass_sacked_yds,0,,,,,
player,201610160gnb,gnb,LacyEd00,pass_long,0,,,,,
player,201610160gnb,gnb,LacyEd00,pass_rating,,,,,,
player,201610160gnb,gnb,LacyEd00,rush_att,17,,,,,
player,201610160gnb,gnb,LacyEd00,rush_yds,65,,,,,
player,201610160gnb,gnb,LacyEd00,rush_td,0,,,,,
player,201610160gnb,gnb,LacyEd00,rush_long,25,,,,,
player,201610160gnb,gnb,LacyEd00,targets,1,,,,,
player,201610160gnb,gnb,LacyEd00,rec,1,,,,,
player,201610160gnb,gnb,LacyEd00,rec_yds,6,,,,,
player,201610160gnb,gnb,LacyEd00,rec_td,0,,,,,
player,201610160gnb,gnb,LacyEd00,rec_long,6,,,,,
player,201610160gnb,gnb,LacyEd00,fumbles,0,,,,,
player,201610160gnb,gnb,LacyEd00,fumbles_lost,0,,,,,
player,201610160gnb,gnb,MontTy01,pass_cmp,0,,,,,
player,201610160gnb,gnb,MontTy01,pass_att,0,,,,,
player,201610160gnb,gnb,MontTy01,pass_yds,0,,,,,
player,201610160gnb,gnb,MontTy01,pass_td,0,,,,,
player,201610160gnb,gnb,MontTy01,pass_int,0,,,,,
player,201610160gnb,gnb,MontTy01,pass_sacked,0,,,,,
player,201610160gnb,gnb,MontTy01,pass_sacked_yds,0,,,,,
player,201610160gnb,gnb,MontTy01,pass_long,0,,,,,
player,201610160gnb,gnb,MontTy01,pass_rating,,,,,,
player,201610160gnb,gnb,MontTy01,rush_att,3,,,,,
player,201610160gnb,gnb,MontTy01,rush_yds,6,,,,,
player,201610160gnb,gnb,MontTy01,rush_td,0,,,,,
player,201610160gnb,gnb,MontTy01,rush_long,6,,,,,
player,201610160gnb,gnb,MontTy01,targets,12,,,,,
player,201610160gnb,gnb,MontTy01,rec,10,,,,,
player,201610160gnb,gnb,MontTy01,rec_yds,98,,,,,
player,201610160gnb,gnb,MontTy01,rec_td,0,,,,,
player,201610160gnb,gnb,MontTy01,rec_long,15,,,,,
player,201610160gnb,gnb,MontTy01,fumbles,2,,,,,
player,201610160gnb,gnb,MontTy01,fumbles_lost,1,,,,,
player,201610160gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201610160gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201610160gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201610160gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201610160gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201610160gnb,gnb,NelsJo00,pass_sacked,0,,,,,
player,201610160gnb,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201610160gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201610160gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201610160gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201610160gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201610160gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201610160gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201610160gnb,gnb,NelsJo00,targets,7,,,,,
player,201610160gnb,gnb,NelsJo00,rec,5,,,,,
player,201610160gnb,gnb,NelsJo00,rec_yds,68,,,,,
player,201610160gnb,gnb,NelsJo00,rec_td,0,,,,,
player,201610160gnb,gnb,NelsJo00,rec_long,25,,,,,
player,201610160gnb,gnb,NelsJo00,fumbles,1,,,,,
player,201610160gnb,gnb,NelsJo00,fumbles_lost,1,,,,,
player,201610160gnb,gnb,CobbRa00,pass_cmp,0,,,,,
player,201610160gnb,gnb,CobbRa00,pass_att,0,,,,,
player,201610160gnb,gnb,CobbRa00,pass_yds,0,,,,,
player,201610160gnb,gnb,CobbRa00,pass_td,0,,,,,
player,201610160gnb,gnb,CobbRa00,pass_int,0,,,,,
player,201610160gnb,gnb,CobbRa00,pass_sacked,0,,,,,
player,201610160gnb,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201610160gnb,gnb,CobbRa00,pass_long,0,,,,,
player,201610160gnb,gnb,CobbRa00,pass_rating,,,,,,
player,201610160gnb,gnb,CobbRa00,rush_att,0,,,,,
player,201610160gnb,gnb,CobbRa00,rush_yds,0,,,,,
player,201610160gnb,gnb,CobbRa00,rush_td,0,,,,,
player,201610160gnb,gnb,CobbRa00,rush_long,0,,,,,
player,201610160gnb,gnb,CobbRa00,targets,11,,,,,
player,201610160gnb,gnb,CobbRa00,rec,7,,,,,
player,201610160gnb,gnb,CobbRa00,rec_yds,53,,,,,
player,201610160gnb,gnb,CobbRa00,rec_td,1,,,,,
player,201610160gnb,gnb,CobbRa00,rec_long,17,,,,,
player,201610160gnb,gnb,CobbRa00,fumbles,0,,,,,
player,201610160gnb,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201610160gnb,gnb,AdamDa01,pass_cmp,0,,,,,
player,201610160gnb,gnb,AdamDa01,pass_att,0,,,,,
player,201610160gnb,gnb,AdamDa01,pass_yds,0,,,,,
player,201610160gnb,gnb,AdamDa01,pass_td,0,,,,,
player,201610160gnb,gnb,AdamDa01,pass_int,0,,,,,
player,201610160gnb,gnb,AdamDa01,pass_sacked,0,,,,,
player,201610160gnb,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201610160gnb,gnb,AdamDa01,pass_long,0,,,,,
player,201610160gnb,gnb,AdamDa01,pass_rating,,,,,,
player,201610160gnb,gnb,AdamDa01,rush_att,0,,,,,
player,201610160gnb,gnb,AdamDa01,rush_yds,0,,,,,
player,201610160gnb,gnb,AdamDa01,rush_td,0,,,,,
player,201610160gnb,gnb,AdamDa01,rush_long,0,,,,,
player,201610160gnb,gnb,AdamDa01,targets,3,,,,,
player,201610160gnb,gnb,AdamDa01,rec,2,,,,,
player,201610160gnb,gnb,AdamDa01,rec_yds,34,,,,,
player,201610160gnb,gnb,AdamDa01,rec_td,0,,,,,
player,201610160gnb,gnb,AdamDa01,rec_long,22,,,,,
player,201610160gnb,gnb,AdamDa01,fumbles,0,,,,,
player,201610160gnb,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201610160gnb,gnb,RodgRi00,pass_cmp,0,,,,,
player,201610160gnb,gnb,RodgRi00,pass_att,0,,,,,
player,201610160gnb,gnb,RodgRi00,pass_yds,0,,,,,
player,201610160gnb,gnb,RodgRi00,pass_td,0,,,,,
player,201610160gnb,gnb,RodgRi00,pass_int,0,,,,,
player,201610160gnb,gnb,RodgRi00,pass_sacked,0,,,,,
player,201610160gnb,gnb,RodgRi00,pass_sacked_yds,0,,,,,
player,201610160gnb,gnb,RodgRi00,pass_long,0,,,,,
player,201610160gnb,gnb,RodgRi00,pass_rating,,,,,,
player,201610160gnb,gnb,RodgRi00,rush_att,0,,,,,
player,201610160gnb,gnb,RodgRi00,rush_yds,0,,,,,
player,201610160gnb,gnb,RodgRi00,rush_td,0,,,,,
player,201610160gnb,gnb,RodgRi00,rush_long,0,,,,,
player,201610160gnb,gnb,RodgRi00,targets,3,,,,,
player,201610160gnb,gnb,RodgRi00,rec,2,,,,,
player,201610160gnb,gnb,RodgRi00,rec_yds,15,,,,,
player,201610160gnb,gnb,RodgRi00,rec_td,0,,,,,
player,201610160gnb,gnb,RodgRi00,rec_long,12,,,,,
player,201610160gnb,gnb,RodgRi00,fumbles,0,,,,,
player,201610160gnb,gnb,RodgRi00,fumbles_lost,0,,,,,
player,201610160gnb,gnb,JaniJe00,pass_cmp,0,,,,,
player,201610160gnb,gnb,JaniJe00,pass_att,0,,,,,
player,201610160gnb,gnb,JaniJe00,pass_yds,0,,,,,
player,201610160gnb,gnb,JaniJe00,pass_td,0,,,,,
player,201610160gnb,gnb,JaniJe00,pass_int,0,,,,,
player,201610160gnb,gnb,JaniJe00,pass_sacked,0,,,,,
player,201610160gnb,gnb,JaniJe00,pass_sacked_yds,0,,,,,
player,201610160gnb,gnb,JaniJe00,pass_long,0,,,,,
player,201610160gnb,gnb,JaniJe00,pass_rating,,,,,,
player,201610160gnb,gnb,JaniJe00,rush_att,0,,,,,
player,201610160gnb,gnb,JaniJe00,rush_yds,0,,,,,
player,201610160gnb,gnb,JaniJe00,rush_td,0,,,,,
player,201610160gnb,gnb,JaniJe00,rush_long,0,,,,,
player,201610160gnb,gnb,JaniJe00,targets,2,,,,,
player,201610160gnb,gnb,JaniJe00,rec,2,,,,,
player,201610160gnb,gnb,JaniJe00,rec_yds,14,,,,,
player,201610160gnb,gnb,JaniJe00,rec_td,0,,,,,
player,201610160gnb,gnb,JaniJe00,rec_long,8,,,,,
player,201610160gnb,gnb,JaniJe00,fumbles,0,,,,,
player,201610160gnb,gnb,JaniJe00,fumbles_lost,0,,,,,
player,201610160gnb,gnb,PeriJu00,pass_cmp,0,,,,,
player,201610160gnb,gnb,PeriJu00,pass_att,0,,,,,
player,201610160gnb,gnb,PeriJu00,pass_yds,0,,,,,
player,201610160gnb,gnb,PeriJu00,pass_td,0,,,,,
player,201610160gnb,gnb,PeriJu00,pass_int,0,,,,,
player,201610160gnb,gnb,PeriJu00,pass_sacked,0,,,,,
player,201610160gnb,gnb,PeriJu00,pass_sacked_yds,0,,,,,
player,201610160gnb,gnb,PeriJu00,pass_long,0,,,,,
player,201610160gnb,gnb,PeriJu00,pass_rating,,,,,,
player,201610160gnb,gnb,PeriJu00,rush_att,0,,,,,
player,201610160gnb,gnb,PeriJu00,rush_yds,0,,,,,
player,201610160gnb,gnb,PeriJu00,rush_td,0,,,,,
player,201610160gnb,gnb,PeriJu00,rush_long,0,,,,,
player,201610160gnb,gnb,PeriJu00,targets,1,,,,,
player,201610160gnb,gnb,PeriJu00,rec,1,,,,,
player,201610160gnb,gnb,PeriJu00,rec_yds,4,,,,,
player,201610160gnb,gnb,PeriJu00,rec_td,0,,,,,
player,201610160gnb,gnb,PeriJu00,rec_long,4,,,,,
player,201610160gnb,gnb,PeriJu00,fumbles,0,,,,,
player,201610160gnb,gnb,PeriJu00,fumbles_lost,0,,,,,
player,201610160gnb,gnb,RipkAa00,pass_cmp,0,,,,,
player,201610160gnb,gnb,RipkAa00,pass_att,0,,,,,
player,201610160gnb,gnb,RipkAa00,pass_yds,0,,,,,
player,201610160gnb,gnb,RipkAa00,pass_td,0,,,,,
player,201610160gnb,gnb,RipkAa00,pass_int,0,,,,,
player,201610160gnb,gnb,RipkAa00,pass_sacked,0,,,,,
player,201610160gnb,gnb,RipkAa00,pass_sacked_yds,0,,,,,
player,201610160gnb,gnb,RipkAa00,pass_long,0,,,,,
player,201610160gnb,gnb,RipkAa00,pass_rating,,,,,,
player,201610160gnb,gnb,RipkAa00,rush_att,1,,,,,
player,201610160gnb,gnb,RipkAa00,rush_yds,0,,,,,
player,201610160gnb,gnb,RipkAa00,rush_td,0,,,,,
player,201610160gnb,gnb,RipkAa00,rush_long,0,,,,,
player,201610160gnb,gnb,RipkAa00,targets,1,,,,,
player,201610160gnb,gnb,RipkAa00,rec,1,,,,,
player,201610160gnb,gnb,RipkAa00,rec_yds,2,,,,,
player,201610160gnb,gnb,RipkAa00,rec_td,0,,,,,
player,201610160gnb,gnb,RipkAa00,rec_long,2,,,,,
player,201610160gnb,gnb,RipkAa00,fumbles,0,,,,,
player,201610160gnb,gnb,RipkAa00,fumbles_lost,0,,,,,
player,201610160gnb,gnb,AbbrJa00,pass_cmp,0,,,,,
player,201610160gnb,gnb,AbbrJa00,pass_att,0,,,,,
player,201610160gnb,gnb,AbbrJa00,pass_yds,0,,,,,
player,201610160gnb,gnb,AbbrJa00,pass_td,0,,,,,
player,201610160gnb,gnb,AbbrJa00,pass_int,0,,,,,
player,201610160gnb,gnb,AbbrJa00,pass_sacked,0,,,,,
player,201610160gnb,gnb,AbbrJa00,pass_sacked_yds,0,,,,,
player,201610160gnb,gnb,AbbrJa00,pass_long,0,,,,,
player,201610160gnb,gnb,AbbrJa00,pass_rating,,,,,,
player,201610160gnb,gnb,AbbrJa00,rush_att,0,,,,,
player,201610160gnb,gnb,AbbrJa00,rush_yds,0,,,,,
player,201610160gnb,gnb,AbbrJa00,rush_td,0,,,,,
player,201610160gnb,gnb,AbbrJa00,rush_long,0,,,,,
player,201610160gnb,gnb,AbbrJa00,targets,1,,,,,
player,201610160gnb,gnb,AbbrJa00,rec,0,,,,,
player,201610160gnb,gnb,AbbrJa00,rec_yds,0,,,,,
player,201610160gnb,gnb,AbbrJa00,rec_td,0,,,,,
player,201610160gnb,gnb,AbbrJa00,rec_long,0,,,,,
player,201610160gnb,gnb,AbbrJa00,fumbles,0,,,,,
player,201610160gnb,gnb,AbbrJa00,fumbles_lost,0,,,,,
player,201610160gnb,dal,ChurBa99,def_int,1,,,,,
player,201610160gnb,dal,ChurBa99,def_int_yds,14,,,,,
player,201610160gnb,dal,ChurBa99,def_int_td,0,,,,,
player,201610160gnb,dal,ChurBa99,def_int_long,14,,,,,
player,201610160gnb,dal,ChurBa99,pass_defended,1,,,,,
player,201610160gnb,dal,ChurBa99,sacks,0.0,,,,,
player,201610160gnb,dal,ChurBa99,tackles_combined,5,,,,,
player,201610160gnb,dal,ChurBa99,tackles_solo,4,,,,,
player,201610160gnb,dal,ChurBa99,tackles_assists,1,,,,,
player,201610160gnb,dal,ChurBa99,tackles_loss,0,,,,,
player,201610160gnb,dal,ChurBa99,qb_hits,0,,,,,
player,201610160gnb,dal,ChurBa99,fumbles_rec,0,,,,,
player,201610160gnb,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201610160gnb,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201610160gnb,dal,ChurBa99,fumbles_forced,1,,,,,
player,201610160gnb,dal,IrviDa00,def_int,0,,,,,
player,201610160gnb,dal,IrviDa00,def_int_yds,0,,,,,
player,201610160gnb,dal,IrviDa00,def_int_td,0,,,,,
player,201610160gnb,dal,IrviDa00,def_int_long,0,,,,,
player,201610160gnb,dal,IrviDa00,pass_defended,1,,,,,
player,201610160gnb,dal,IrviDa00,sacks,1.0,,,,,
player,201610160gnb,dal,IrviDa00,tackles_combined,4,,,,,
player,201610160gnb,dal,IrviDa00,tackles_solo,3,,,,,
player,201610160gnb,dal,IrviDa00,tackles_assists,1,,,,,
player,201610160gnb,dal,IrviDa00,tackles_loss,0,,,,,
player,201610160gnb,dal,IrviDa00,qb_hits,0,,,,,
player,201610160gnb,dal,IrviDa00,fumbles_rec,1,,,,,
player,201610160gnb,dal,IrviDa00,fumbles_rec_yds,0,,,,,
player,201610160gnb,dal,IrviDa00,fumbles_rec_td,0,,,,,
