game,2016,6,20161016,201610160sea,atl,"Atlanta Falcons",24,sea,"Seattle Seahawks",26
player,201610160sea,atl,TrufDe00,fumbles_forced,1,,,,,
player,201610160sea,atl,NealKe01,def_int,0,,,,,
player,201610160sea,atl,NealKe01,def_int_yds,0,,,,,
player,201610160sea,atl,NealKe01,def_int_td,0,,,,,
player,201610160sea,atl,NealKe01,def_int_long,0,,,,,
player,201610160sea,atl,NealKe01,pass_defended,1,,,,,
player,201610160sea,atl,NealKe01,sacks,0.0,,,,,
player,201610160sea,atl,NealKe01,tackles_combined,11,,,,,
player,201610160sea,atl,NealKe01,tackles_solo,5,,,,,
player,201610160sea,atl,NealKe01,tackles_assists,6,,,,,
player,201610160sea,atl,NealKe01,tackles_loss,0,,,,,
player,201610160sea,atl,NealKe01,qb_hits,0,,,,,
player,201610160sea,atl,NealKe01,fumbles_rec,0,,,,,
player,201610160sea,atl,NealKe01,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,NealKe01,fumbles_rec_td,0,,,,,
player,201610160sea,atl,NealKe01,fumbles_forced,1,,,,,
player,201610160sea,atl,IshmKe00,def_int,0,,,,,
player,201610160sea,atl,IshmKe00,def_int_yds,0,,,,,
player,201610160sea,atl,IshmKe00,def_int_td,0,,,,,
player,201610160sea,atl,IshmKe00,def_int_long,0,,,,,
player,201610160sea,atl,IshmKe00,pass_defended,0,,,,,
player,201610160sea,atl,IshmKe00,sacks,0.0,,,,,
player,201610160sea,atl,IshmKe00,tackles_combined,8,,,,,
player,201610160sea,atl,IshmKe00,tackles_solo,4,,,,,
player,201610160sea,atl,IshmKe00,tackles_assists,4,,,,,
player,201610160sea,atl,IshmKe00,tackles_loss,0,,,,,
player,201610160sea,atl,IshmKe00,qb_hits,0,,,,,
player,201610160sea,atl,IshmKe00,fumbles_rec,0,,,,,
player,201610160sea,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,IshmKe00,fumbles_forced,0,,,,,
player,201610160sea,atl,JarrGr00,def_int,0,,,,,
player,201610160sea,atl,JarrGr00,def_int_yds,0,,,,,
player,201610160sea,atl,JarrGr00,def_int_td,0,,,,,
player,201610160sea,atl,JarrGr00,def_int_long,0,,,,,
player,201610160sea,atl,JarrGr00,pass_defended,0,,,,,
player,201610160sea,atl,JarrGr00,sacks,0.0,,,,,
player,201610160sea,atl,JarrGr00,tackles_combined,7,,,,,
player,201610160sea,atl,JarrGr00,tackles_solo,0,,,,,
player,201610160sea,atl,JarrGr00,tackles_assists,7,,,,,
player,201610160sea,atl,JarrGr00,tackles_loss,0,,,,,
player,201610160sea,atl,JarrGr00,qb_hits,1,,,,,
player,201610160sea,atl,JarrGr00,fumbles_rec,0,,,,,
player,201610160sea,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,JarrGr00,fumbles_forced,0,,,,,
player,201610160sea,atl,ReynLa00,def_int,0,,,,,
player,201610160sea,atl,ReynLa00,def_int_yds,0,,,,,
player,201610160sea,atl,ReynLa00,def_int_td,0,,,,,
player,201610160sea,atl,ReynLa00,def_int_long,0,,,,,
player,201610160sea,atl,ReynLa00,pass_defended,0,,,,,
player,201610160sea,atl,ReynLa00,sacks,0.0,,,,,
player,201610160sea,atl,ReynLa00,tackles_combined,7,,,,,
player,201610160sea,atl,ReynLa00,tackles_solo,0,,,,,
player,201610160sea,atl,ReynLa00,tackles_assists,7,,,,,
player,201610160sea,atl,ReynLa00,tackles_loss,0,,,,,
player,201610160sea,atl,ReynLa00,qb_hits,0,,,,,
player,201610160sea,atl,ReynLa00,fumbles_rec,0,,,,,
player,201610160sea,atl,ReynLa00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,ReynLa00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,ReynLa00,fumbles_forced,0,,,,,
player,201610160sea,atl,AlleRi00,def_int,0,,,,,
player,201610160sea,atl,AlleRi00,def_int_yds,0,,,,,
player,201610160sea,atl,AlleRi00,def_int_td,0,,,,,
player,201610160sea,atl,AlleRi00,def_int_long,0,,,,,
player,201610160sea,atl,AlleRi00,pass_defended,0,,,,,
player,201610160sea,atl,AlleRi00,sacks,0.0,,,,,
player,201610160sea,atl,AlleRi00,tackles_combined,6,,,,,
player,201610160sea,atl,AlleRi00,tackles_solo,0,,,,,
player,201610160sea,atl,AlleRi00,tackles_assists,6,,,,,
player,201610160sea,atl,AlleRi00,tackles_loss,0,,,,,
player,201610160sea,atl,AlleRi00,qb_hits,0,,,,,
player,201610160sea,atl,AlleRi00,fumbles_rec,0,,,,,
player,201610160sea,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,AlleRi00,fumbles_forced,0,,,,,
player,201610160sea,atl,JoneDe01,def_int,0,,,,,
player,201610160sea,atl,JoneDe01,def_int_yds,0,,,,,
player,201610160sea,atl,JoneDe01,def_int_td,0,,,,,
player,201610160sea,atl,JoneDe01,def_int_long,0,,,,,
player,201610160sea,atl,JoneDe01,pass_defended,0,,,,,
player,201610160sea,atl,JoneDe01,sacks,0.0,,,,,
player,201610160sea,atl,JoneDe01,tackles_combined,6,,,,,
player,201610160sea,atl,JoneDe01,tackles_solo,1,,,,,
player,201610160sea,atl,JoneDe01,tackles_assists,5,,,,,
player,201610160sea,atl,JoneDe01,tackles_loss,0,,,,,
player,201610160sea,atl,JoneDe01,qb_hits,1,,,,,
player,201610160sea,atl,JoneDe01,fumbles_rec,0,,,,,
player,201610160sea,atl,JoneDe01,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,JoneDe01,fumbles_rec_td,0,,,,,
player,201610160sea,atl,JoneDe01,fumbles_forced,0,,,,,
player,201610160sea,atl,JackTy98,def_int,0,,,,,
player,201610160sea,atl,JackTy98,def_int_yds,0,,,,,
player,201610160sea,atl,JackTy98,def_int_td,0,,,,,
player,201610160sea,atl,JackTy98,def_int_long,0,,,,,
player,201610160sea,atl,JackTy98,pass_defended,0,,,,,
player,201610160sea,atl,JackTy98,sacks,0.0,,,,,
player,201610160sea,atl,JackTy98,tackles_combined,4,,,,,
player,201610160sea,atl,JackTy98,tackles_solo,0,,,,,
player,201610160sea,atl,JackTy98,tackles_assists,4,,,,,
player,201610160sea,atl,JackTy98,tackles_loss,0,,,,,
player,201610160sea,atl,JackTy98,qb_hits,0,,,,,
player,201610160sea,atl,JackTy98,fumbles_rec,0,,,,,
player,201610160sea,atl,JackTy98,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,JackTy98,fumbles_rec_td,0,,,,,
player,201610160sea,atl,JackTy98,fumbles_forced,0,,,,,
player,201610160sea,atl,PoolBr01,def_int,0,,,,,
player,201610160sea,atl,PoolBr01,def_int_yds,0,,,,,
player,201610160sea,atl,PoolBr01,def_int_td,0,,,,,
player,201610160sea,atl,PoolBr01,def_int_long,0,,,,,
player,201610160sea,atl,PoolBr01,pass_defended,0,,,,,
player,201610160sea,atl,PoolBr01,sacks,0.0,,,,,
player,201610160sea,atl,PoolBr01,tackles_combined,4,,,,,
player,201610160sea,atl,PoolBr01,tackles_solo,2,,,,,
player,201610160sea,atl,PoolBr01,tackles_assists,2,,,,,
player,201610160sea,atl,PoolBr01,tackles_loss,0,,,,,
player,201610160sea,atl,PoolBr01,qb_hits,0,,,,,
player,201610160sea,atl,PoolBr01,fumbles_rec,0,,,,,
player,201610160sea,atl,PoolBr01,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,PoolBr01,fumbles_rec_td,0,,,,,
player,201610160sea,atl,PoolBr01,fumbles_forced,0,,,,,
player,201610160sea,atl,AlfoRo00,def_int,0,,,,,
player,201610160sea,atl,AlfoRo00,def_int_yds,0,,,,,
player,201610160sea,atl,AlfoRo00,def_int_td,0,,,,,
player,201610160sea,atl,AlfoRo00,def_int_long,0,,,,,
player,201610160sea,atl,AlfoRo00,pass_defended,1,,,,,
player,201610160sea,atl,AlfoRo00,sacks,0.0,,,,,
player,201610160sea,atl,AlfoRo00,tackles_combined,3,,,,,
player,201610160sea,atl,AlfoRo00,tackles_solo,3,,,,,
player,201610160sea,atl,AlfoRo00,tackles_assists,0,,,,,
player,201610160sea,atl,AlfoRo00,tackles_loss,0,,,,,
player,201610160sea,atl,AlfoRo00,qb_hits,0,,,,,
player,201610160sea,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201610160sea,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201610160sea,atl,BeasVi00,def_int,0,,,,,
player,201610160sea,atl,BeasVi00,def_int_yds,0,,,,,
player,201610160sea,atl,BeasVi00,def_int_td,0,,,,,
player,201610160sea,atl,BeasVi00,def_int_long,0,,,,,
player,201610160sea,atl,BeasVi00,pass_defended,1,,,,,
player,201610160sea,atl,BeasVi00,sacks,0.0,,,,,
player,201610160sea,atl,BeasVi00,tackles_combined,3,,,,,
player,201610160sea,atl,BeasVi00,tackles_solo,2,,,,,
player,201610160sea,atl,BeasVi00,tackles_assists,1,,,,,
player,201610160sea,atl,BeasVi00,tackles_loss,0,,,,,
player,201610160sea,atl,BeasVi00,qb_hits,0,,,,,
player,201610160sea,atl,BeasVi00,fumbles_rec,0,,,,,
player,201610160sea,atl,BeasVi00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,BeasVi00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,BeasVi00,fumbles_forced,0,,,,,
player,201610160sea,atl,CampDe00,def_int,0,,,,,
player,201610160sea,atl,CampDe00,def_int_yds,0,,,,,
player,201610160sea,atl,CampDe00,def_int_td,0,,,,,
player,201610160sea,atl,CampDe00,def_int_long,0,,,,,
player,201610160sea,atl,CampDe00,pass_defended,0,,,,,
player,201610160sea,atl,CampDe00,sacks,0.0,,,,,
player,201610160sea,atl,CampDe00,tackles_combined,3,,,,,
player,201610160sea,atl,CampDe00,tackles_solo,2,,,,,
player,201610160sea,atl,CampDe00,tackles_assists,1,,,,,
player,201610160sea,atl,CampDe00,tackles_loss,0,,,,,
player,201610160sea,atl,CampDe00,qb_hits,0,,,,,
player,201610160sea,atl,CampDe00,fumbles_rec,0,,,,,
player,201610160sea,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,CampDe00,fumbles_forced,0,,,,,
player,201610160sea,atl,HageRa00,def_int,0,,,,,
player,201610160sea,atl,HageRa00,def_int_yds,0,,,,,
player,201610160sea,atl,HageRa00,def_int_td,0,,,,,
player,201610160sea,atl,HageRa00,def_int_long,0,,,,,
player,201610160sea,atl,HageRa00,pass_defended,0,,,,,
player,201610160sea,atl,HageRa00,sacks,0.0,,,,,
player,201610160sea,atl,HageRa00,tackles_combined,3,,,,,
player,201610160sea,atl,HageRa00,tackles_solo,0,,,,,
player,201610160sea,atl,HageRa00,tackles_assists,3,,,,,
player,201610160sea,atl,HageRa00,tackles_loss,0,,,,,
player,201610160sea,atl,HageRa00,qb_hits,0,,,,,
player,201610160sea,atl,HageRa00,fumbles_rec,0,,,,,
player,201610160sea,atl,HageRa00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,HageRa00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,HageRa00,fumbles_forced,0,,,,,
player,201610160sea,atl,HardJu00,def_int,0,,,,,
player,201610160sea,atl,HardJu00,def_int_yds,,,,,,
player,201610160sea,atl,HardJu00,def_int_td,0,,,,,
player,201610160sea,atl,HardJu00,def_int_long,0,,,,,
player,201610160sea,atl,HardJu00,pass_defended,0,,,,,
player,201610160sea,atl,HardJu00,sacks,0.0,,,,,
player,201610160sea,atl,HardJu00,tackles_combined,3,,,,,
player,201610160sea,atl,HardJu00,tackles_solo,0,,,,,
player,201610160sea,atl,HardJu00,tackles_assists,3,,,,,
player,201610160sea,atl,HardJu00,tackles_loss,0,,,,,
player,201610160sea,atl,HardJu00,qb_hits,0,,,,,
player,201610160sea,atl,HardJu00,fumbles_rec,0,,,,,
player,201610160sea,atl,HardJu00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,HardJu00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,HardJu00,fumbles_forced,0,,,,,
player,201610160sea,atl,WeemEr00,def_int,0,,,,,
player,201610160sea,atl,WeemEr00,def_int_yds,0,,,,,
player,201610160sea,atl,WeemEr00,def_int_td,0,,,,,
player,201610160sea,atl,WeemEr00,def_int_long,0,,,,,
player,201610160sea,atl,WeemEr00,pass_defended,0,,,,,
player,201610160sea,atl,WeemEr00,sacks,0.0,,,,,
player,201610160sea,atl,WeemEr00,tackles_combined,3,,,,,
player,201610160sea,atl,WeemEr00,tackles_solo,0,,,,,
player,201610160sea,atl,WeemEr00,tackles_assists,3,,,,,
player,201610160sea,atl,WeemEr00,tackles_loss,0,,,,,
player,201610160sea,atl,WeemEr00,qb_hits,0,,,,,
player,201610160sea,atl,WeemEr00,fumbles_rec,0,,,,,
player,201610160sea,atl,WeemEr00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,WeemEr00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,WeemEr00,fumbles_forced,0,,,,,
player,201610160sea,atl,GoodC.00,def_int,0,,,,,
player,201610160sea,atl,GoodC.00,def_int_yds,0,,,,,
player,201610160sea,atl,GoodC.00,def_int_td,0,,,,,
player,201610160sea,atl,GoodC.00,def_int_long,0,,,,,
player,201610160sea,atl,GoodC.00,pass_defended,0,,,,,
player,201610160sea,atl,GoodC.00,sacks,0.0,,,,,
player,201610160sea,atl,GoodC.00,tackles_combined,2,,,,,
player,201610160sea,atl,GoodC.00,tackles_solo,1,,,,,
player,201610160sea,atl,GoodC.00,tackles_assists,1,,,,,
player,201610160sea,atl,GoodC.00,tackles_loss,0,,,,,
player,201610160sea,atl,GoodC.00,qb_hits,0,,,,,
player,201610160sea,atl,GoodC.00,fumbles_rec,0,,,,,
player,201610160sea,atl,GoodC.00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,GoodC.00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,GoodC.00,fumbles_forced,0,,,,,
player,201610160sea,atl,ReedBr00,def_int,0,,,,,
player,201610160sea,atl,ReedBr00,def_int_yds,0,,,,,
player,201610160sea,atl,ReedBr00,def_int_td,0,,,,,
player,201610160sea,atl,ReedBr00,def_int_long,0,,,,,
player,201610160sea,atl,ReedBr00,pass_defended,0,,,,,
player,201610160sea,atl,ReedBr00,sacks,0.0,,,,,
player,201610160sea,atl,ReedBr00,tackles_combined,2,,,,,
player,201610160sea,atl,ReedBr00,tackles_solo,2,,,,,
player,201610160sea,atl,ReedBr00,tackles_assists,0,,,,,
player,201610160sea,atl,ReedBr00,tackles_loss,0,,,,,
player,201610160sea,atl,ReedBr00,qb_hits,0,,,,,
player,201610160sea,atl,ReedBr00,fumbles_rec,0,,,,,
player,201610160sea,atl,ReedBr00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,ReedBr00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,ReedBr00,fumbles_forced,1,,,,,
player,201610160sea,atl,ClayAd00,def_int,0,,,,,
player,201610160sea,atl,ClayAd00,def_int_yds,0,,,,,
player,201610160sea,atl,ClayAd00,def_int_td,0,,,,,
player,201610160sea,atl,ClayAd00,def_int_long,0,,,,,
player,201610160sea,atl,ClayAd00,pass_defended,0,,,,,
player,201610160sea,atl,ClayAd00,sacks,0.0,,,,,
player,201610160sea,atl,ClayAd00,tackles_combined,1,,,,,
player,201610160sea,atl,ClayAd00,tackles_solo,1,,,,,
player,201610160sea,atl,ClayAd00,tackles_assists,0,,,,,
player,201610160sea,atl,ClayAd00,tackles_loss,0,,,,,
player,201610160sea,atl,ClayAd00,qb_hits,1,,,,,
player,201610160sea,atl,ClayAd00,fumbles_rec,0,,,,,
player,201610160sea,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,ClayAd00,fumbles_forced,0,,,,,
player,201610160sea,atl,FreeDw00,def_int,0,,,,,
player,201610160sea,atl,FreeDw00,def_int_yds,0,,,,,
player,201610160sea,atl,FreeDw00,def_int_td,0,,,,,
player,201610160sea,atl,FreeDw00,def_int_long,0,,,,,
player,201610160sea,atl,FreeDw00,pass_defended,0,,,,,
player,201610160sea,atl,FreeDw00,sacks,0.0,,,,,
player,201610160sea,atl,FreeDw00,tackles_combined,1,,,,,
player,201610160sea,atl,FreeDw00,tackles_solo,1,,,,,
player,201610160sea,atl,FreeDw00,tackles_assists,0,,,,,
player,201610160sea,atl,FreeDw00,tackles_loss,1,,,,,
player,201610160sea,atl,FreeDw00,qb_hits,0,,,,,
player,201610160sea,atl,FreeDw00,fumbles_rec,0,,,,,
player,201610160sea,atl,FreeDw00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,FreeDw00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,FreeDw00,fumbles_forced,0,,,,,
player,201610160sea,atl,GoldDa99,def_int,0,,,,,
player,201610160sea,atl,GoldDa99,def_int_yds,0,,,,,
player,201610160sea,atl,GoldDa99,def_int_td,0,,,,,
player,201610160sea,atl,GoldDa99,def_int_long,0,,,,,
player,201610160sea,atl,GoldDa99,pass_defended,0,,,,,
player,201610160sea,atl,GoldDa99,sacks,0.0,,,,,
player,201610160sea,atl,GoldDa99,tackles_combined,1,,,,,
player,201610160sea,atl,GoldDa99,tackles_solo,0,,,,,
player,201610160sea,atl,GoldDa99,tackles_assists,1,,,,,
player,201610160sea,atl,GoldDa99,tackles_loss,0,,,,,
player,201610160sea,atl,GoldDa99,qb_hits,0,,,,,
player,201610160sea,atl,GoldDa99,fumbles_rec,0,,,,,
player,201610160sea,atl,GoldDa99,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,GoldDa99,fumbles_rec_td,0,,,,,
player,201610160sea,atl,GoldDa99,fumbles_forced,0,,,,,
player,201610160sea,atl,ShelDe00,def_int,0,,,,,
player,201610160sea,atl,ShelDe00,def_int_yds,0,,,,,
player,201610160sea,atl,ShelDe00,def_int_td,0,,,,,
player,201610160sea,atl,ShelDe00,def_int_long,0,,,,,
player,201610160sea,atl,ShelDe00,pass_defended,0,,,,,
player,201610160sea,atl,ShelDe00,sacks,0.0,,,,,
player,201610160sea,atl,ShelDe00,tackles_combined,1,,,,,
player,201610160sea,atl,ShelDe00,tackles_solo,1,,,,,
player,201610160sea,atl,ShelDe00,tackles_assists,0,,,,,
player,201610160sea,atl,ShelDe00,tackles_loss,1,,,,,
player,201610160sea,atl,ShelDe00,qb_hits,1,,,,,
player,201610160sea,atl,ShelDe00,fumbles_rec,0,,,,,
player,201610160sea,atl,ShelDe00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,ShelDe00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,ShelDe00,fumbles_forced,0,,,,,
player,201610160sea,atl,TherRo00,def_int,0,,,,,
player,201610160sea,atl,TherRo00,def_int_yds,0,,,,,
player,201610160sea,atl,TherRo00,def_int_td,0,,,,,
player,201610160sea,atl,TherRo00,def_int_long,0,,,,,
player,201610160sea,atl,TherRo00,pass_defended,0,,,,,
player,201610160sea,atl,TherRo00,sacks,0.0,,,,,
player,201610160sea,atl,TherRo00,tackles_combined,1,,,,,
player,201610160sea,atl,TherRo00,tackles_solo,0,,,,,
player,201610160sea,atl,TherRo00,tackles_assists,1,,,,,
player,201610160sea,atl,TherRo00,tackles_loss,0,,,,,
player,201610160sea,atl,TherRo00,qb_hits,0,,,,,
player,201610160sea,atl,TherRo00,fumbles_rec,0,,,,,
player,201610160sea,atl,TherRo00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,TherRo00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,TherRo00,fumbles_forced,0,,,,,
player,201610160sea,atl,ToilLe00,def_int,0,,,,,
player,201610160sea,atl,ToilLe00,def_int_yds,,,,,,
player,201610160sea,atl,ToilLe00,def_int_td,0,,,,,
player,201610160sea,atl,ToilLe00,def_int_long,0,,,,,
player,201610160sea,atl,ToilLe00,pass_defended,0,,,,,
player,201610160sea,atl,ToilLe00,sacks,0.0,,,,,
player,201610160sea,atl,ToilLe00,tackles_combined,1,,,,,
player,201610160sea,atl,ToilLe00,tackles_solo,0,,,,,
player,201610160sea,atl,ToilLe00,tackles_assists,1,,,,,
player,201610160sea,atl,ToilLe00,tackles_loss,0,,,,,
player,201610160sea,atl,ToilLe00,qb_hits,0,,,,,
player,201610160sea,atl,ToilLe00,fumbles_rec,0,,,,,
player,201610160sea,atl,ToilLe00,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,ToilLe00,fumbles_rec_td,0,,,,,
player,201610160sea,atl,ToilLe00,fumbles_forced,0,,,,,
player,201610160sea,atl,WheePh99,def_int,0,,,,,
player,201610160sea,atl,WheePh99,def_int_yds,0,,,,,
player,201610160sea,atl,WheePh99,def_int_td,0,,,,,
player,201610160sea,atl,WheePh99,def_int_long,0,,,,,
player,201610160sea,atl,WheePh99,pass_defended,0,,,,,
player,201610160sea,atl,WheePh99,sacks,0.0,,,,,
player,201610160sea,atl,WheePh99,tackles_combined,1,,,,,
player,201610160sea,atl,WheePh99,tackles_solo,0,,,,,
player,201610160sea,atl,WheePh99,tackles_assists,1,,,,,
player,201610160sea,atl,WheePh99,tackles_loss,0,,,,,
player,201610160sea,atl,WheePh99,qb_hits,0,,,,,
player,201610160sea,atl,WheePh99,fumbles_rec,0,,,,,
player,201610160sea,atl,WheePh99,fumbles_rec_yds,0,,,,,
player,201610160sea,atl,WheePh99,fumbles_rec_td,0,,,,,
player,201610160sea,atl,WheePh99,fumbles_forced,0,,,,,
player,201610160sea,sea,ThomEa99,def_int,1,,,,,
player,201610160sea,sea,ThomEa99,def_int_yds,5,,,,,
player,201610160sea,sea,ThomEa99,def_int_td,0,,,,,
player,201610160sea,sea,ThomEa99,def_int_long,5,,,,,
player,201610160sea,sea,ThomEa99,pass_defended,3,,,,,
player,201610160sea,sea,ThomEa99,sacks,0.0,,,,,
player,201610160sea,sea,ThomEa99,tackles_combined,4,,,,,
player,201610160sea,sea,ThomEa99,tackles_solo,1,,,,,
player,201610160sea,sea,ThomEa99,tackles_assists,3,,,,,
player,201610160sea,sea,ThomEa99,tackles_loss,0,,,,,
player,201610160sea,sea,ThomEa99,qb_hits,0,,,,,
player,201610160sea,sea,ThomEa99,fumbles_rec,0,,,,,
player,201610160sea,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201610160sea,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201610160sea,sea,ThomEa99,fumbles_forced,0,,,,,
player,201610160sea,sea,AvriCl99,def_int,0,,,,,
player,201610160sea,sea,AvriCl99,def_int_yds,0,,,,,
player,201610160sea,sea,AvriCl99,def_int_td,0,,,,,
player,201610160sea,sea,AvriCl99,def_int_long,0,,,,,
player,201610160sea,sea,AvriCl99,pass_defended,0,,,,,
player,201610160sea,sea,AvriCl99,sacks,2.0,,,,,
player,201610160sea,sea,AvriCl99,tackles_combined,4,,,,,
player,201610160sea,sea,AvriCl99,tackles_solo,2,,,,,
player,201610160sea,sea,AvriCl99,tackles_assists,2,,,,,
player,201610160sea,sea,AvriCl99,tackles_loss,1,,,,,
player,201610160sea,sea,AvriCl99,qb_hits,2,,,,,
player,201610160sea,sea,AvriCl99,fumbles_rec,0,,,,,
player,201610160sea,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201610160sea,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201610160sea,sea,AvriCl99,fumbles_forced,1,,,,,
player,201610160sea,sea,ReedJa02,def_int,0,,,,,
player,201610160sea,sea,ReedJa02,def_int_yds,0,,,,,
player,201610160sea,sea,ReedJa02,def_int_td,0,,,,,
player,201610160sea,sea,ReedJa02,def_int_long,0,,,,,
player,201610160sea,sea,ReedJa02,pass_defended,0,,,,,
player,201610160sea,sea,ReedJa02,sacks,1.0,,,,,
player,201610160sea,sea,ReedJa02,tackles_combined,3,,,,,
player,201610160sea,sea,ReedJa02,tackles_solo,1,,,,,
player,201610160sea,sea,ReedJa02,tackles_assists,2,,,,,
player,201610160sea,sea,ReedJa02,tackles_loss,0,,,,,
player,201610160sea,sea,ReedJa02,qb_hits,2,,,,,
player,201610160sea,sea,ReedJa02,fumbles_rec,0,,,,,
player,201610160sea,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201610160sea,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201610160sea,sea,ReedJa02,fumbles_forced,0,,,,,
player,201610160sea,sea,MarsCa00,def_int,0,,,,,
player,201610160sea,sea,MarsCa00,def_int_yds,0,,,,,
player,201610160sea,sea,MarsCa00,def_int_td,0,,,,,
player,201610160sea,sea,MarsCa00,def_int_long,0,,,,,
player,201610160sea,sea,MarsCa00,pass_defended,0,,,,,
player,201610160sea,sea,MarsCa00,sacks,1.0,,,,,
player,201610160sea,sea,MarsCa00,tackles_combined,2,,,,,
player,201610160sea,sea,MarsCa00,tackles_solo,1,,,,,
player,201610160sea,sea,MarsCa00,tackles_assists,1,,,,,
player,201610160sea,sea,MarsCa00,tackles_loss,1,,,,,
player,201610160sea,sea,MarsCa00,qb_hits,1,,,,,
player,201610160sea,sea,MarsCa00,fumbles_rec,0,,,,,
player,201610160sea,sea,MarsCa00,fumbles_rec_yds,0,,,,,
player,201610160sea,sea,MarsCa00,fumbles_rec_td,0,,,,,
player,201610160sea,sea,MarsCa00,fumbles_forced,0,,,,,
player,201610160sea,sea,WagnBo00,def_int,0,,,,,
player,201610160sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201610160sea,sea,WagnBo00,def_int_td,0,,,,,
player,201610160sea,sea,WagnBo00,def_int_long,0,,,,,
player,201610160sea,sea,WagnBo00,pass_defended,0,,,,,
player,201610160sea,sea,WagnBo00,sacks,0.0,,,,,
player,201610160sea,sea,WagnBo00,tackles_combined,14,,,,,
player,201610160sea,sea,WagnBo00,tackles_solo,3,,,,,
player,201610160sea,sea,WagnBo00,tackles_assists,11,,,,,
player,201610160sea,sea,WagnBo00,tackles_loss,1,,,,,
player,201610160sea,sea,WagnBo00,qb_hits,2,,,,,
player,201610160sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201610160sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201610160sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201610160sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201610160sea,sea,SheaDe00,def_int,0,,,,,
player,201610160sea,sea,SheaDe00,def_int_yds,0,,,,,
player,201610160sea,sea,SheaDe00,def_int_td,0,,,,,
player,201610160sea,sea,SheaDe00,def_int_long,0,,,,,
player,201610160sea,sea,SheaDe00,pass_defended,3,,,,,
player,201610160sea,sea,SheaDe00,sacks,0.0,,,,,
player,201610160sea,sea,SheaDe00,tackles_combined,8,,,,,
player,201610160sea,sea,SheaDe00,tackles_solo,7,,,,,
player,201610160sea,sea,SheaDe00,tackles_assists,1,,,,,
player,201610160sea,sea,SheaDe00,tackles_loss,0,,,,,
player,201610160sea,sea,SheaDe00,qb_hits,0,,,,,
player,201610160sea,sea,SheaDe00,fumbles_rec,0,,,,,
player,201610160sea,sea,SheaDe00,fumbles_rec_yds,0,,,,,
player,201610160sea,sea,SheaDe00,fumbles_rec_td,0,,,,,
player,201610160sea,sea,SheaDe00,fumbles_forced,0,,,,,
player,201610160sea,sea,WrigK.00,def_int,0,,,,,
player,201610160sea,sea,WrigK.00,def_int_yds,0,,,,,
