game,2016,15,20161218,201612180dal,tam,"Tampa Bay Buccaneers",20,dal,"Dallas Cowboys",26
player,201612180dal,tam,MartDo00,rush_long,8,,,,,
player,201612180dal,tam,MartDo00,targets,0,,,,,
player,201612180dal,tam,MartDo00,rec,0,,,,,
player,201612180dal,tam,MartDo00,rec_yds,0,,,,,
player,201612180dal,tam,MartDo00,rec_td,0,,,,,
player,201612180dal,tam,MartDo00,rec_long,0,,,,,
player,201612180dal,tam,MartDo00,fumbles,0,,,,,
player,201612180dal,tam,MartDo00,fumbles_lost,0,,,,,
player,201612180dal,tam,SimsCh00,pass_cmp,0,,,,,
player,201612180dal,tam,SimsCh00,pass_att,0,,,,,
player,201612180dal,tam,SimsCh00,pass_yds,0,,,,,
player,201612180dal,tam,SimsCh00,pass_td,0,,,,,
player,201612180dal,tam,SimsCh00,pass_int,0,,,,,
player,201612180dal,tam,SimsCh00,pass_sacked,0,,,,,
player,201612180dal,tam,SimsCh00,pass_sacked_yds,0,,,,,
player,201612180dal,tam,SimsCh00,pass_long,0,,,,,
player,201612180dal,tam,SimsCh00,pass_rating,,,,,,
player,201612180dal,tam,SimsCh00,rush_att,3,,,,,
player,201612180dal,tam,SimsCh00,rush_yds,4,,,,,
player,201612180dal,tam,SimsCh00,rush_td,0,,,,,
player,201612180dal,tam,SimsCh00,rush_long,8,,,,,
player,201612180dal,tam,SimsCh00,targets,5,,,,,
player,201612180dal,tam,SimsCh00,rec,3,,,,,
player,201612180dal,tam,SimsCh00,rec_yds,15,,,,,
player,201612180dal,tam,SimsCh00,rec_td,0,,,,,
player,201612180dal,tam,SimsCh00,rec_long,7,,,,,
player,201612180dal,tam,SimsCh00,fumbles,0,,,,,
player,201612180dal,tam,SimsCh00,fumbles_lost,0,,,,,
player,201612180dal,tam,BratCa00,pass_cmp,0,,,,,
player,201612180dal,tam,BratCa00,pass_att,0,,,,,
player,201612180dal,tam,BratCa00,pass_yds,0,,,,,
player,201612180dal,tam,BratCa00,pass_td,0,,,,,
player,201612180dal,tam,BratCa00,pass_int,0,,,,,
player,201612180dal,tam,BratCa00,pass_sacked,0,,,,,
player,201612180dal,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201612180dal,tam,BratCa00,pass_long,0,,,,,
player,201612180dal,tam,BratCa00,pass_rating,,,,,,
player,201612180dal,tam,BratCa00,rush_att,0,,,,,
player,201612180dal,tam,BratCa00,rush_yds,0,,,,,
player,201612180dal,tam,BratCa00,rush_td,0,,,,,
player,201612180dal,tam,BratCa00,rush_long,0,,,,,
player,201612180dal,tam,BratCa00,targets,8,,,,,
player,201612180dal,tam,BratCa00,rec,5,,,,,
player,201612180dal,tam,BratCa00,rec_yds,73,,,,,
player,201612180dal,tam,BratCa00,rec_td,1,,,,,
player,201612180dal,tam,BratCa00,rec_long,22,,,,,
player,201612180dal,tam,BratCa00,fumbles,0,,,,,
player,201612180dal,tam,BratCa00,fumbles_lost,0,,,,,
player,201612180dal,tam,EvanMi00,pass_cmp,0,,,,,
player,201612180dal,tam,EvanMi00,pass_att,0,,,,,
player,201612180dal,tam,EvanMi00,pass_yds,0,,,,,
player,201612180dal,tam,EvanMi00,pass_td,0,,,,,
player,201612180dal,tam,EvanMi00,pass_int,0,,,,,
player,201612180dal,tam,EvanMi00,pass_sacked,0,,,,,
player,201612180dal,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201612180dal,tam,EvanMi00,pass_long,0,,,,,
player,201612180dal,tam,EvanMi00,pass_rating,,,,,,
player,201612180dal,tam,EvanMi00,rush_att,0,,,,,
player,201612180dal,tam,EvanMi00,rush_yds,0,,,,,
player,201612180dal,tam,EvanMi00,rush_td,0,,,,,
player,201612180dal,tam,EvanMi00,rush_long,0,,,,,
player,201612180dal,tam,EvanMi00,targets,8,,,,,
player,201612180dal,tam,EvanMi00,rec,4,,,,,
player,201612180dal,tam,EvanMi00,rec_yds,59,,,,,
player,201612180dal,tam,EvanMi00,rec_td,0,,,,,
player,201612180dal,tam,EvanMi00,rec_long,18,,,,,
player,201612180dal,tam,EvanMi00,fumbles,0,,,,,
player,201612180dal,tam,EvanMi00,fumbles_lost,0,,,,,
player,201612180dal,tam,HumpAd00,pass_cmp,0,,,,,
player,201612180dal,tam,HumpAd00,pass_att,0,,,,,
player,201612180dal,tam,HumpAd00,pass_yds,0,,,,,
player,201612180dal,tam,HumpAd00,pass_td,0,,,,,
player,201612180dal,tam,HumpAd00,pass_int,0,,,,,
player,201612180dal,tam,HumpAd00,pass_sacked,0,,,,,
player,201612180dal,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201612180dal,tam,HumpAd00,pass_long,0,,,,,
player,201612180dal,tam,HumpAd00,pass_rating,,,,,,
player,201612180dal,tam,HumpAd00,rush_att,0,,,,,
player,201612180dal,tam,HumpAd00,rush_yds,0,,,,,
player,201612180dal,tam,HumpAd00,rush_td,0,,,,,
player,201612180dal,tam,HumpAd00,rush_long,0,,,,,
player,201612180dal,tam,HumpAd00,targets,5,,,,,
player,201612180dal,tam,HumpAd00,rec,2,,,,,
player,201612180dal,tam,HumpAd00,rec_yds,49,,,,,
player,201612180dal,tam,HumpAd00,rec_td,1,,,,,
player,201612180dal,tam,HumpAd00,rec_long,42,,,,,
player,201612180dal,tam,HumpAd00,fumbles,0,,,,,
player,201612180dal,tam,HumpAd00,fumbles_lost,0,,,,,
player,201612180dal,tam,MartFr00,pass_cmp,0,,,,,
player,201612180dal,tam,MartFr00,pass_att,0,,,,,
player,201612180dal,tam,MartFr00,pass_yds,0,,,,,
player,201612180dal,tam,MartFr00,pass_td,0,,,,,
player,201612180dal,tam,MartFr00,pass_int,0,,,,,
player,201612180dal,tam,MartFr00,pass_sacked,0,,,,,
player,201612180dal,tam,MartFr00,pass_sacked_yds,0,,,,,
player,201612180dal,tam,MartFr00,pass_long,0,,,,,
player,201612180dal,tam,MartFr00,pass_rating,,,,,,
player,201612180dal,tam,MartFr00,rush_att,0,,,,,
player,201612180dal,tam,MartFr00,rush_yds,0,,,,,
player,201612180dal,tam,MartFr00,rush_td,0,,,,,
player,201612180dal,tam,MartFr00,rush_long,0,,,,,
player,201612180dal,tam,MartFr00,targets,1,,,,,
player,201612180dal,tam,MartFr00,rec,1,,,,,
player,201612180dal,tam,MartFr00,rec_yds,25,,,,,
player,201612180dal,tam,MartFr00,rec_td,0,,,,,
player,201612180dal,tam,MartFr00,rec_long,25,,,,,
player,201612180dal,tam,MartFr00,fumbles,0,,,,,
player,201612180dal,tam,MartFr00,fumbles_lost,0,,,,,
player,201612180dal,tam,ShepRu00,pass_cmp,0,,,,,
player,201612180dal,tam,ShepRu00,pass_att,0,,,,,
player,201612180dal,tam,ShepRu00,pass_yds,0,,,,,
player,201612180dal,tam,ShepRu00,pass_td,0,,,,,
player,201612180dal,tam,ShepRu00,pass_int,0,,,,,
player,201612180dal,tam,ShepRu00,pass_sacked,0,,,,,
player,201612180dal,tam,ShepRu00,pass_sacked_yds,0,,,,,
player,201612180dal,tam,ShepRu00,pass_long,0,,,,,
player,201612180dal,tam,ShepRu00,pass_rating,,,,,,
player,201612180dal,tam,ShepRu00,rush_att,0,,,,,
player,201612180dal,tam,ShepRu00,rush_yds,0,,,,,
player,201612180dal,tam,ShepRu00,rush_td,0,,,,,
player,201612180dal,tam,ShepRu00,rush_long,0,,,,,
player,201612180dal,tam,ShepRu00,targets,3,,,,,
player,201612180dal,tam,ShepRu00,rec,1,,,,,
player,201612180dal,tam,ShepRu00,rec_yds,19,,,,,
player,201612180dal,tam,ShepRu00,rec_td,0,,,,,
player,201612180dal,tam,ShepRu00,rec_long,19,,,,,
player,201612180dal,tam,ShepRu00,fumbles,0,,,,,
player,201612180dal,tam,ShepRu00,fumbles_lost,0,,,,,
player,201612180dal,tam,CrosAl00,pass_cmp,0,,,,,
player,201612180dal,tam,CrosAl00,pass_att,0,,,,,
player,201612180dal,tam,CrosAl00,pass_yds,0,,,,,
player,201612180dal,tam,CrosAl00,pass_td,0,,,,,
player,201612180dal,tam,CrosAl00,pass_int,0,,,,,
player,201612180dal,tam,CrosAl00,pass_sacked,0,,,,,
player,201612180dal,tam,CrosAl00,pass_sacked_yds,0,,,,,
player,201612180dal,tam,CrosAl00,pass_long,0,,,,,
player,201612180dal,tam,CrosAl00,pass_rating,,,,,,
player,201612180dal,tam,CrosAl00,rush_att,0,,,,,
player,201612180dal,tam,CrosAl00,rush_yds,0,,,,,
player,201612180dal,tam,CrosAl00,rush_td,0,,,,,
player,201612180dal,tam,CrosAl00,rush_long,0,,,,,
player,201612180dal,tam,CrosAl00,targets,1,,,,,
player,201612180dal,tam,CrosAl00,rec,1,,,,,
player,201612180dal,tam,CrosAl00,rec_yds,7,,,,,
player,201612180dal,tam,CrosAl00,rec_td,0,,,,,
player,201612180dal,tam,CrosAl00,rec_long,7,,,,,
player,201612180dal,tam,CrosAl00,fumbles,0,,,,,
player,201612180dal,tam,CrosAl00,fumbles_lost,0,,,,,
player,201612180dal,tam,StocLu00,pass_cmp,0,,,,,
player,201612180dal,tam,StocLu00,pass_att,0,,,,,
player,201612180dal,tam,StocLu00,pass_yds,0,,,,,
player,201612180dal,tam,StocLu00,pass_td,0,,,,,
player,201612180dal,tam,StocLu00,pass_int,0,,,,,
player,201612180dal,tam,StocLu00,pass_sacked,0,,,,,
player,201612180dal,tam,StocLu00,pass_sacked_yds,0,,,,,
player,201612180dal,tam,StocLu00,pass_long,0,,,,,
player,201612180dal,tam,StocLu00,pass_rating,,,,,,
player,201612180dal,tam,StocLu00,rush_att,0,,,,,
player,201612180dal,tam,StocLu00,rush_yds,0,,,,,
player,201612180dal,tam,StocLu00,rush_td,0,,,,,
player,201612180dal,tam,StocLu00,rush_long,0,,,,,
player,201612180dal,tam,StocLu00,targets,1,,,,,
player,201612180dal,tam,StocLu00,rec,0,,,,,
player,201612180dal,tam,StocLu00,rec_yds,0,,,,,
player,201612180dal,tam,StocLu00,rec_td,0,,,,,
player,201612180dal,tam,StocLu00,rec_long,0,,,,,
player,201612180dal,tam,StocLu00,fumbles,0,,,,,
player,201612180dal,tam,StocLu00,fumbles_lost,0,,,,,
player,201612180dal,tam,HuffJo00,pass_cmp,0,,,,,
player,201612180dal,tam,HuffJo00,pass_att,0,,,,,
player,201612180dal,tam,HuffJo00,pass_yds,0,,,,,
player,201612180dal,tam,HuffJo00,pass_td,0,,,,,
player,201612180dal,tam,HuffJo00,pass_int,0,,,,,
player,201612180dal,tam,HuffJo00,pass_sacked,0,,,,,
player,201612180dal,tam,HuffJo00,pass_sacked_yds,0,,,,,
player,201612180dal,tam,HuffJo00,pass_long,0,,,,,
player,201612180dal,tam,HuffJo00,pass_rating,,,,,,
player,201612180dal,tam,HuffJo00,rush_att,0,,,,,
player,201612180dal,tam,HuffJo00,rush_yds,0,,,,,
player,201612180dal,tam,HuffJo00,rush_td,0,,,,,
player,201612180dal,tam,HuffJo00,rush_long,0,,,,,
player,201612180dal,tam,HuffJo00,targets,1,,,,,
player,201612180dal,tam,HuffJo00,rec,0,,,,,
player,201612180dal,tam,HuffJo00,rec_yds,0,,,,,
player,201612180dal,tam,HuffJo00,rec_td,0,,,,,
player,201612180dal,tam,HuffJo00,rec_long,0,,,,,
player,201612180dal,tam,HuffJo00,fumbles,0,,,,,
player,201612180dal,tam,HuffJo00,fumbles_lost,0,,,,,
player,201612180dal,dal,PresDa01,pass_cmp,32,,,,,
player,201612180dal,dal,PresDa01,pass_att,36,,,,,
player,201612180dal,dal,PresDa01,pass_yds,279,,,,,
player,201612180dal,dal,PresDa01,pass_td,0,,,,,
player,201612180dal,dal,PresDa01,pass_int,0,,,,,
player,201612180dal,dal,PresDa01,pass_sacked,3,,,,,
player,201612180dal,dal,PresDa01,pass_sacked_yds,15,,,,,
player,201612180dal,dal,PresDa01,pass_long,23,,,,,
player,201612180dal,dal,PresDa01,pass_rating,99.0,,,,,
player,201612180dal,dal,PresDa01,rush_att,4,,,,,
player,201612180dal,dal,PresDa01,rush_yds,20,,,,,
player,201612180dal,dal,PresDa01,rush_td,1,,,,,
player,201612180dal,dal,PresDa01,rush_long,15,,,,,
player,201612180dal,dal,PresDa01,targets,0,,,,,
player,201612180dal,dal,PresDa01,rec,0,,,,,
player,201612180dal,dal,PresDa01,rec_yds,0,,,,,
player,201612180dal,dal,PresDa01,rec_td,0,,,,,
player,201612180dal,dal,PresDa01,rec_long,0,,,,,
player,201612180dal,dal,PresDa01,fumbles,0,,,,,
player,201612180dal,dal,PresDa01,fumbles_lost,0,,,,,
player,201612180dal,dal,ElliEz00,pass_cmp,0,,,,,
player,201612180dal,dal,ElliEz00,pass_att,0,,,,,
player,201612180dal,dal,ElliEz00,pass_yds,0,,,,,
player,201612180dal,dal,ElliEz00,pass_td,0,,,,,
player,201612180dal,dal,ElliEz00,pass_int,0,,,,,
player,201612180dal,dal,ElliEz00,pass_sacked,0,,,,,
player,201612180dal,dal,ElliEz00,pass_sacked_yds,0,,,,,
player,201612180dal,dal,ElliEz00,pass_long,0,,,,,
player,201612180dal,dal,ElliEz00,pass_rating,,,,,,
player,201612180dal,dal,ElliEz00,rush_att,23,,,,,
player,201612180dal,dal,ElliEz00,rush_yds,159,,,,,
player,201612180dal,dal,ElliEz00,rush_td,1,,,,,
player,201612180dal,dal,ElliEz00,rush_long,42,,,,,
player,201612180dal,dal,ElliEz00,targets,3,,,,,
player,201612180dal,dal,ElliEz00,rec,3,,,,,
player,201612180dal,dal,ElliEz00,rec_yds,29,,,,,
player,201612180dal,dal,ElliEz00,rec_td,0,,,,,
player,201612180dal,dal,ElliEz00,rec_long,12,,,,,
player,201612180dal,dal,ElliEz00,fumbles,1,,,,,
player,201612180dal,dal,ElliEz00,fumbles_lost,0,,,,,
player,201612180dal,dal,McFaDa00,pass_cmp,0,,,,,
player,201612180dal,dal,McFaDa00,pass_att,0,,,,,
player,201612180dal,dal,McFaDa00,pass_yds,0,,,,,
player,201612180dal,dal,McFaDa00,pass_td,0,,,,,
player,201612180dal,dal,McFaDa00,pass_int,0,,,,,
player,201612180dal,dal,McFaDa00,pass_sacked,0,,,,,
player,201612180dal,dal,McFaDa00,pass_sacked_yds,0,,,,,
player,201612180dal,dal,McFaDa00,pass_long,0,,,,,
player,201612180dal,dal,McFaDa00,pass_rating,,,,,,
player,201612180dal,dal,McFaDa00,rush_att,3,,,,,
player,201612180dal,dal,McFaDa00,rush_yds,10,,,,,
player,201612180dal,dal,McFaDa00,rush_td,0,,,,,
player,201612180dal,dal,McFaDa00,rush_long,7,,,,,
player,201612180dal,dal,McFaDa00,targets,1,,,,,
player,201612180dal,dal,McFaDa00,rec,1,,,,,
player,201612180dal,dal,McFaDa00,rec_yds,-2,,,,,
player,201612180dal,dal,McFaDa00,rec_td,0,,,,,
player,201612180dal,dal,McFaDa00,rec_long,-2,,,,,
player,201612180dal,dal,McFaDa00,fumbles,0,,,,,
player,201612180dal,dal,McFaDa00,fumbles_lost,0,,,,,
player,201612180dal,dal,BryaDe01,pass_cmp,0,,,,,
player,201612180dal,dal,BryaDe01,pass_att,0,,,,,
player,201612180dal,dal,BryaDe01,pass_yds,0,,,,,
player,201612180dal,dal,BryaDe01,pass_td,0,,,,,
player,201612180dal,dal,BryaDe01,pass_int,0,,,,,
player,201612180dal,dal,BryaDe01,pass_sacked,0,,,,,
player,201612180dal,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201612180dal,dal,BryaDe01,pass_long,0,,,,,
player,201612180dal,dal,BryaDe01,pass_rating,,,,,,
player,201612180dal,dal,BryaDe01,rush_att,0,,,,,
player,201612180dal,dal,BryaDe01,rush_yds,0,,,,,
player,201612180dal,dal,BryaDe01,rush_td,0,,,,,
player,201612180dal,dal,BryaDe01,rush_long,0,,,,,
player,201612180dal,dal,BryaDe01,targets,10,,,,,
player,201612180dal,dal,BryaDe01,rec,8,,,,,
player,201612180dal,dal,BryaDe01,rec_yds,82,,,,,
player,201612180dal,dal,BryaDe01,rec_td,0,,,,,
player,201612180dal,dal,BryaDe01,rec_long,23,,,,,
player,201612180dal,dal,BryaDe01,fumbles,0,,,,,
player,201612180dal,dal,BryaDe01,fumbles_lost,0,,,,,
player,201612180dal,dal,WittJa00,pass_cmp,0,,,,,
player,201612180dal,dal,WittJa00,pass_att,0,,,,,
player,201612180dal,dal,WittJa00,pass_yds,0,,,,,
player,201612180dal,dal,WittJa00,pass_td,0,,,,,
player,201612180dal,dal,WittJa00,pass_int,0,,,,,
player,201612180dal,dal,WittJa00,pass_sacked,0,,,,,
player,201612180dal,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201612180dal,dal,WittJa00,pass_long,0,,,,,
player,201612180dal,dal,WittJa00,pass_rating,,,,,,
player,201612180dal,dal,WittJa00,rush_att,0,,,,,
player,201612180dal,dal,WittJa00,rush_yds,0,,,,,
player,201612180dal,dal,WittJa00,rush_td,0,,,,,
player,201612180dal,dal,WittJa00,rush_long,0,,,,,
player,201612180dal,dal,WittJa00,targets,10,,,,,
player,201612180dal,dal,WittJa00,rec,10,,,,,
player,201612180dal,dal,WittJa00,rec_yds,51,,,,,
player,201612180dal,dal,WittJa00,rec_td,0,,,,,
player,201612180dal,dal,WittJa00,rec_long,8,,,,,
player,201612180dal,dal,WittJa00,fumbles,1,,,,,
player,201612180dal,dal,WittJa00,fumbles_lost,1,,,,,
player,201612180dal,dal,BeasCo00,pass_cmp,0,,,,,
player,201612180dal,dal,BeasCo00,pass_att,0,,,,,
player,201612180dal,dal,BeasCo00,pass_yds,0,,,,,
player,201612180dal,dal,BeasCo00,pass_td,0,,,,,
player,201612180dal,dal,BeasCo00,pass_int,0,,,,,
player,201612180dal,dal,BeasCo00,pass_sacked,0,,,,,
player,201612180dal,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201612180dal,dal,BeasCo00,pass_long,0,,,,,
player,201612180dal,dal,BeasCo00,pass_rating,,,,,,
player,201612180dal,dal,BeasCo00,rush_att,0,,,,,
player,201612180dal,dal,BeasCo00,rush_yds,0,,,,,
player,201612180dal,dal,BeasCo00,rush_td,0,,,,,
player,201612180dal,dal,BeasCo00,rush_long,0,,,,,
player,201612180dal,dal,BeasCo00,targets,5,,,,,
player,201612180dal,dal,BeasCo00,rec,4,,,,,
player,201612180dal,dal,BeasCo00,rec_yds,48,,,,,
player,201612180dal,dal,BeasCo00,rec_td,0,,,,,
player,201612180dal,dal,BeasCo00,rec_long,22,,,,,
player,201612180dal,dal,BeasCo00,fumbles,0,,,,,
player,201612180dal,dal,BeasCo00,fumbles_lost,0,,,,,
player,201612180dal,dal,WillTe01,pass_cmp,0,,,,,
player,201612180dal,dal,WillTe01,pass_att,0,,,,,
player,201612180dal,dal,WillTe01,pass_yds,0,,,,,
player,201612180dal,dal,WillTe01,pass_td,0,,,,,
player,201612180dal,dal,WillTe01,pass_int,0,,,,,
player,201612180dal,dal,WillTe01,pass_sacked,0,,,,,
player,201612180dal,dal,WillTe01,pass_sacked_yds,0,,,,,
player,201612180dal,dal,WillTe01,pass_long,0,,,,,
player,201612180dal,dal,WillTe01,pass_rating,,,,,,
player,201612180dal,dal,WillTe01,rush_att,0,,,,,
player,201612180dal,dal,WillTe01,rush_yds,0,,,,,
player,201612180dal,dal,WillTe01,rush_td,0,,,,,
player,201612180dal,dal,WillTe01,rush_long,0,,,,,
player,201612180dal,dal,WillTe01,targets,4,,,,,
player,201612180dal,dal,WillTe01,rec,3,,,,,
player,201612180dal,dal,WillTe01,rec_yds,30,,,,,
player,201612180dal,dal,WillTe01,rec_td,0,,,,,
player,201612180dal,dal,WillTe01,rec_long,13,,,,,
player,201612180dal,dal,WillTe01,fumbles,0,,,,,
player,201612180dal,dal,WillTe01,fumbles_lost,0,,,,,
player,201612180dal,dal,ButlBr00,pass_cmp,0,,,,,
player,201612180dal,dal,ButlBr00,pass_att,0,,,,,
player,201612180dal,dal,ButlBr00,pass_yds,0,,,,,
player,201612180dal,dal,ButlBr00,pass_td,0,,,,,
player,201612180dal,dal,ButlBr00,pass_int,0,,,,,
player,201612180dal,dal,ButlBr00,pass_sacked,0,,,,,
player,201612180dal,dal,ButlBr00,pass_sacked_yds,0,,,,,
player,201612180dal,dal,ButlBr00,pass_long,0,,,,,
player,201612180dal,dal,ButlBr00,pass_rating,,,,,,
player,201612180dal,dal,ButlBr00,rush_att,0,,,,,
player,201612180dal,dal,ButlBr00,rush_yds,0,,,,,
player,201612180dal,dal,ButlBr00,rush_td,0,,,,,
player,201612180dal,dal,ButlBr00,rush_long,0,,,,,
player,201612180dal,dal,ButlBr00,targets,1,,,,,
player,201612180dal,dal,ButlBr00,rec,1,,,,,
player,201612180dal,dal,ButlBr00,rec_yds,21,,,,,
player,201612180dal,dal,ButlBr00,rec_td,0,,,,,
player,201612180dal,dal,ButlBr00,rec_long,21,,,,,
player,201612180dal,dal,ButlBr00,fumbles,0,,,,,
player,201612180dal,dal,ButlBr00,fumbles_lost,0,,,,,
player,201612180dal,dal,DunbLa00,pass_cmp,0,,,,,
player,201612180dal,dal,DunbLa00,pass_att,0,,,,,
player,201612180dal,dal,DunbLa00,pass_yds,0,,,,,
player,201612180dal,dal,DunbLa00,pass_td,0,,,,,
player,201612180dal,dal,DunbLa00,pass_int,0,,,,,
player,201612180dal,dal,DunbLa00,pass_sacked,0,,,,,
player,201612180dal,dal,DunbLa00,pass_sacked_yds,0,,,,,
player,201612180dal,dal,DunbLa00,pass_long,0,,,,,
player,201612180dal,dal,DunbLa00,pass_rating,,,,,,
player,201612180dal,dal,DunbLa00,rush_att,0,,,,,
player,201612180dal,dal,DunbLa00,rush_yds,0,,,,,
player,201612180dal,dal,DunbLa00,rush_td,0,,,,,
player,201612180dal,dal,DunbLa00,rush_long,0,,,,,
player,201612180dal,dal,DunbLa00,targets,2,,,,,
player,201612180dal,dal,DunbLa00,rec,2,,,,,
player,201612180dal,dal,DunbLa00,rec_yds,20,,,,,
player,201612180dal,dal,DunbLa00,rec_td,0,,,,,
player,201612180dal,dal,DunbLa00,rec_long,15,,,,,
player,201612180dal,dal,DunbLa00,fumbles,0,,,,,
player,201612180dal,dal,DunbLa00,fumbles_lost,0,,,,,
player,201612180dal,dal,WhitLu00,pass_cmp,0,,,,,
player,201612180dal,dal,WhitLu00,pass_att,0,,,,,
player,201612180dal,dal,WhitLu00,pass_yds,0,,,,,
player,201612180dal,dal,WhitLu00,pass_td,0,,,,,
player,201612180dal,dal,WhitLu00,pass_int,0,,,,,
player,201612180dal,dal,WhitLu00,pass_sacked,0,,,,,
player,201612180dal,dal,WhitLu00,pass_sacked_yds,0,,,,,
player,201612180dal,dal,WhitLu00,pass_long,0,,,,,
player,201612180dal,dal,WhitLu00,pass_rating,,,,,,
player,201612180dal,dal,WhitLu00,rush_att,2,,,,,
player,201612180dal,dal,WhitLu00,rush_yds,-4,,,,,
player,201612180dal,dal,WhitLu00,rush_td,0,,,,,
player,201612180dal,dal,WhitLu00,rush_long,3,,,,,
player,201612180dal,dal,WhitLu00,targets,0,,,,,
player,201612180dal,dal,WhitLu00,rec,0,,,,,
player,201612180dal,dal,WhitLu00,rec_yds,0,,,,,
player,201612180dal,dal,WhitLu00,rec_td,0,,,,,
player,201612180dal,dal,WhitLu00,rec_long,0,,,,,
player,201612180dal,dal,WhitLu00,fumbles,0,,,,,
player,201612180dal,dal,WhitLu00,fumbles_lost,0,,,,,
player,201612180dal,tam,DaviLa00,def_int,0,,,,,
player,201612180dal,tam,DaviLa00,def_int_yds,0,,,,,
player,201612180dal,tam,DaviLa00,def_int_td,0,,,,,
player,201612180dal,tam,DaviLa00,def_int_long,0,,,,,
player,201612180dal,tam,DaviLa00,pass_defended,0,,,,,
player,201612180dal,tam,DaviLa00,sacks,1.0,,,,,
player,201612180dal,tam,DaviLa00,tackles_combined,9,,,,,
player,201612180dal,tam,DaviLa00,tackles_solo,5,,,,,
player,201612180dal,tam,DaviLa00,tackles_assists,4,,,,,
player,201612180dal,tam,DaviLa00,tackles_loss,1,,,,,
player,201612180dal,tam,DaviLa00,qb_hits,1,,,,,
player,201612180dal,tam,DaviLa00,fumbles_rec,1,,,,,
player,201612180dal,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201612180dal,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201612180dal,tam,DaviLa00,fumbles_forced,0,,,,,
player,201612180dal,tam,GholWi00,def_int,0,,,,,
