game,2016,1,20160911,201609110dal,nyg,"New York Giants",20,dal,"Dallas Cowboys",19
player,201609110dal,nyg,VereSh00,rush_att,6,,,,,
player,201609110dal,nyg,VereSh00,rush_yds,38,,,,,
player,201609110dal,nyg,VereSh00,rush_td,0,,,,,
player,201609110dal,nyg,VereSh00,rush_long,10,,,,,
player,201609110dal,nyg,VereSh00,targets,5,,,,,
player,201609110dal,nyg,VereSh00,rec,3,,,,,
player,201609110dal,nyg,VereSh00,rec_yds,23,,,,,
player,201609110dal,nyg,VereSh00,rec_td,0,,,,,
player,201609110dal,nyg,VereSh00,rec_long,10,,,,,
player,201609110dal,nyg,VereSh00,fumbles,0,,,,,
player,201609110dal,nyg,VereSh00,fumbles_lost,0,,,,,
player,201609110dal,nyg,BeckOd00,pass_cmp,0,,,,,
player,201609110dal,nyg,BeckOd00,pass_att,0,,,,,
player,201609110dal,nyg,BeckOd00,pass_yds,0,,,,,
player,201609110dal,nyg,BeckOd00,pass_td,0,,,,,
player,201609110dal,nyg,BeckOd00,pass_int,0,,,,,
player,201609110dal,nyg,BeckOd00,pass_sacked,0,,,,,
player,201609110dal,nyg,BeckOd00,pass_sacked_yds,0,,,,,
player,201609110dal,nyg,BeckOd00,pass_long,0,,,,,
player,201609110dal,nyg,BeckOd00,pass_rating,,,,,,
player,201609110dal,nyg,BeckOd00,rush_att,0,,,,,
player,201609110dal,nyg,BeckOd00,rush_yds,0,,,,,
player,201609110dal,nyg,BeckOd00,rush_td,0,,,,,
player,201609110dal,nyg,BeckOd00,rush_long,0,,,,,
player,201609110dal,nyg,BeckOd00,targets,8,,,,,
player,201609110dal,nyg,BeckOd00,rec,4,,,,,
player,201609110dal,nyg,BeckOd00,rec_yds,73,,,,,
player,201609110dal,nyg,BeckOd00,rec_td,0,,,,,
player,201609110dal,nyg,BeckOd00,rec_long,45,,,,,
player,201609110dal,nyg,BeckOd00,fumbles,0,,,,,
player,201609110dal,nyg,BeckOd00,fumbles_lost,0,,,,,
player,201609110dal,nyg,ShepSt00,pass_cmp,0,,,,,
player,201609110dal,nyg,ShepSt00,pass_att,0,,,,,
player,201609110dal,nyg,ShepSt00,pass_yds,0,,,,,
player,201609110dal,nyg,ShepSt00,pass_td,0,,,,,
player,201609110dal,nyg,ShepSt00,pass_int,0,,,,,
player,201609110dal,nyg,ShepSt00,pass_sacked,0,,,,,
player,201609110dal,nyg,ShepSt00,pass_sacked_yds,0,,,,,
player,201609110dal,nyg,ShepSt00,pass_long,0,,,,,
player,201609110dal,nyg,ShepSt00,pass_rating,,,,,,
player,201609110dal,nyg,ShepSt00,rush_att,0,,,,,
player,201609110dal,nyg,ShepSt00,rush_yds,0,,,,,
player,201609110dal,nyg,ShepSt00,rush_td,0,,,,,
player,201609110dal,nyg,ShepSt00,rush_long,0,,,,,
player,201609110dal,nyg,ShepSt00,targets,4,,,,,
player,201609110dal,nyg,ShepSt00,rec,3,,,,,
player,201609110dal,nyg,ShepSt00,rec_yds,43,,,,,
player,201609110dal,nyg,ShepSt00,rec_td,1,,,,,
player,201609110dal,nyg,ShepSt00,rec_long,20,,,,,
player,201609110dal,nyg,ShepSt00,fumbles,0,,,,,
player,201609110dal,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201609110dal,nyg,CruzVi00,pass_cmp,0,,,,,
player,201609110dal,nyg,CruzVi00,pass_att,0,,,,,
player,201609110dal,nyg,CruzVi00,pass_yds,0,,,,,
player,201609110dal,nyg,CruzVi00,pass_td,0,,,,,
player,201609110dal,nyg,CruzVi00,pass_int,0,,,,,
player,201609110dal,nyg,CruzVi00,pass_sacked,0,,,,,
player,201609110dal,nyg,CruzVi00,pass_sacked_yds,0,,,,,
player,201609110dal,nyg,CruzVi00,pass_long,0,,,,,
player,201609110dal,nyg,CruzVi00,pass_rating,,,,,,
player,201609110dal,nyg,CruzVi00,rush_att,0,,,,,
player,201609110dal,nyg,CruzVi00,rush_yds,0,,,,,
player,201609110dal,nyg,CruzVi00,rush_td,0,,,,,
player,201609110dal,nyg,CruzVi00,rush_long,0,,,,,
player,201609110dal,nyg,CruzVi00,targets,4,,,,,
player,201609110dal,nyg,CruzVi00,rec,4,,,,,
player,201609110dal,nyg,CruzVi00,rec_yds,34,,,,,
player,201609110dal,nyg,CruzVi00,rec_td,1,,,,,
player,201609110dal,nyg,CruzVi00,rec_long,23,,,,,
player,201609110dal,nyg,CruzVi00,fumbles,0,,,,,
player,201609110dal,nyg,CruzVi00,fumbles_lost,0,,,,,
player,201609110dal,nyg,TyexWi00,pass_cmp,0,,,,,
player,201609110dal,nyg,TyexWi00,pass_att,0,,,,,
player,201609110dal,nyg,TyexWi00,pass_yds,0,,,,,
player,201609110dal,nyg,TyexWi00,pass_td,0,,,,,
player,201609110dal,nyg,TyexWi00,pass_int,0,,,,,
player,201609110dal,nyg,TyexWi00,pass_sacked,0,,,,,
player,201609110dal,nyg,TyexWi00,pass_sacked_yds,0,,,,,
player,201609110dal,nyg,TyexWi00,pass_long,0,,,,,
player,201609110dal,nyg,TyexWi00,pass_rating,,,,,,
player,201609110dal,nyg,TyexWi00,rush_att,0,,,,,
player,201609110dal,nyg,TyexWi00,rush_yds,0,,,,,
player,201609110dal,nyg,TyexWi00,rush_td,0,,,,,
player,201609110dal,nyg,TyexWi00,rush_long,0,,,,,
player,201609110dal,nyg,TyexWi00,targets,3,,,,,
player,201609110dal,nyg,TyexWi00,rec,3,,,,,
player,201609110dal,nyg,TyexWi00,rec_yds,16,,,,,
player,201609110dal,nyg,TyexWi00,rec_td,0,,,,,
player,201609110dal,nyg,TyexWi00,rec_long,7,,,,,
player,201609110dal,nyg,TyexWi00,fumbles,0,,,,,
player,201609110dal,nyg,TyexWi00,fumbles_lost,0,,,,,
player,201609110dal,nyg,DonnLa00,pass_cmp,0,,,,,
player,201609110dal,nyg,DonnLa00,pass_att,0,,,,,
player,201609110dal,nyg,DonnLa00,pass_yds,0,,,,,
player,201609110dal,nyg,DonnLa00,pass_td,0,,,,,
player,201609110dal,nyg,DonnLa00,pass_int,0,,,,,
player,201609110dal,nyg,DonnLa00,pass_sacked,0,,,,,
player,201609110dal,nyg,DonnLa00,pass_sacked_yds,0,,,,,
player,201609110dal,nyg,DonnLa00,pass_long,0,,,,,
player,201609110dal,nyg,DonnLa00,pass_rating,,,,,,
player,201609110dal,nyg,DonnLa00,rush_att,0,,,,,
player,201609110dal,nyg,DonnLa00,rush_yds,0,,,,,
player,201609110dal,nyg,DonnLa00,rush_td,0,,,,,
player,201609110dal,nyg,DonnLa00,rush_long,0,,,,,
player,201609110dal,nyg,DonnLa00,targets,2,,,,,
player,201609110dal,nyg,DonnLa00,rec,1,,,,,
player,201609110dal,nyg,DonnLa00,rec_yds,15,,,,,
player,201609110dal,nyg,DonnLa00,rec_td,1,,,,,
player,201609110dal,nyg,DonnLa00,rec_long,15,,,,,
player,201609110dal,nyg,DonnLa00,fumbles,0,,,,,
player,201609110dal,nyg,DonnLa00,fumbles_lost,0,,,,,
player,201609110dal,dal,PresDa01,pass_cmp,25,,,,,
player,201609110dal,dal,PresDa01,pass_att,45,,,,,
player,201609110dal,dal,PresDa01,pass_yds,227,,,,,
player,201609110dal,dal,PresDa01,pass_td,0,,,,,
player,201609110dal,dal,PresDa01,pass_int,0,,,,,
player,201609110dal,dal,PresDa01,pass_sacked,0,,,,,
player,201609110dal,dal,PresDa01,pass_sacked_yds,0,,,,,
player,201609110dal,dal,PresDa01,pass_long,21,,,,,
player,201609110dal,dal,PresDa01,pass_rating,69.4,,,,,
player,201609110dal,dal,PresDa01,rush_att,2,,,,,
player,201609110dal,dal,PresDa01,rush_yds,12,,,,,
player,201609110dal,dal,PresDa01,rush_td,0,,,,,
player,201609110dal,dal,PresDa01,rush_long,11,,,,,
player,201609110dal,dal,PresDa01,targets,0,,,,,
player,201609110dal,dal,PresDa01,rec,0,,,,,
player,201609110dal,dal,PresDa01,rec_yds,0,,,,,
player,201609110dal,dal,PresDa01,rec_td,0,,,,,
player,201609110dal,dal,PresDa01,rec_long,0,,,,,
player,201609110dal,dal,PresDa01,fumbles,0,,,,,
player,201609110dal,dal,PresDa01,fumbles_lost,0,,,,,
player,201609110dal,dal,ElliEz00,pass_cmp,0,,,,,
player,201609110dal,dal,ElliEz00,pass_att,0,,,,,
player,201609110dal,dal,ElliEz00,pass_yds,0,,,,,
player,201609110dal,dal,ElliEz00,pass_td,0,,,,,
player,201609110dal,dal,ElliEz00,pass_int,0,,,,,
player,201609110dal,dal,ElliEz00,pass_sacked,0,,,,,
player,201609110dal,dal,ElliEz00,pass_sacked_yds,0,,,,,
player,201609110dal,dal,ElliEz00,pass_long,0,,,,,
player,201609110dal,dal,ElliEz00,pass_rating,,,,,,
player,201609110dal,dal,ElliEz00,rush_att,20,,,,,
player,201609110dal,dal,ElliEz00,rush_yds,51,,,,,
player,201609110dal,dal,ElliEz00,rush_td,1,,,,,
player,201609110dal,dal,ElliEz00,rush_long,8,,,,,
player,201609110dal,dal,ElliEz00,targets,2,,,,,
player,201609110dal,dal,ElliEz00,rec,1,,,,,
player,201609110dal,dal,ElliEz00,rec_yds,1,,,,,
player,201609110dal,dal,ElliEz00,rec_td,0,,,,,
player,201609110dal,dal,ElliEz00,rec_long,1,,,,,
player,201609110dal,dal,ElliEz00,fumbles,0,,,,,
player,201609110dal,dal,ElliEz00,fumbles_lost,0,,,,,
player,201609110dal,dal,MorrAl00,pass_cmp,0,,,,,
player,201609110dal,dal,MorrAl00,pass_att,0,,,,,
player,201609110dal,dal,MorrAl00,pass_yds,0,,,,,
player,201609110dal,dal,MorrAl00,pass_td,0,,,,,
player,201609110dal,dal,MorrAl00,pass_int,0,,,,,
player,201609110dal,dal,MorrAl00,pass_sacked,0,,,,,
player,201609110dal,dal,MorrAl00,pass_sacked_yds,0,,,,,
player,201609110dal,dal,MorrAl00,pass_long,0,,,,,
player,201609110dal,dal,MorrAl00,pass_rating,,,,,,
player,201609110dal,dal,MorrAl00,rush_att,7,,,,,
player,201609110dal,dal,MorrAl00,rush_yds,35,,,,,
player,201609110dal,dal,MorrAl00,rush_td,0,,,,,
player,201609110dal,dal,MorrAl00,rush_long,13,,,,,
player,201609110dal,dal,MorrAl00,targets,1,,,,,
player,201609110dal,dal,MorrAl00,rec,0,,,,,
player,201609110dal,dal,MorrAl00,rec_yds,0,,,,,
player,201609110dal,dal,MorrAl00,rec_td,0,,,,,
player,201609110dal,dal,MorrAl00,rec_long,0,,,,,
player,201609110dal,dal,MorrAl00,fumbles,0,,,,,
player,201609110dal,dal,MorrAl00,fumbles_lost,0,,,,,
player,201609110dal,dal,SmitKe03,pass_cmp,0,,,,,
player,201609110dal,dal,SmitKe03,pass_att,0,,,,,
player,201609110dal,dal,SmitKe03,pass_yds,0,,,,,
player,201609110dal,dal,SmitKe03,pass_td,0,,,,,
player,201609110dal,dal,SmitKe03,pass_int,0,,,,,
player,201609110dal,dal,SmitKe03,pass_sacked,0,,,,,
player,201609110dal,dal,SmitKe03,pass_sacked_yds,0,,,,,
player,201609110dal,dal,SmitKe03,pass_long,0,,,,,
player,201609110dal,dal,SmitKe03,pass_rating,,,,,,
player,201609110dal,dal,SmitKe03,rush_att,1,,,,,
player,201609110dal,dal,SmitKe03,rush_yds,3,,,,,
player,201609110dal,dal,SmitKe03,rush_td,0,,,,,
player,201609110dal,dal,SmitKe03,rush_long,3,,,,,
player,201609110dal,dal,SmitKe03,targets,0,,,,,
player,201609110dal,dal,SmitKe03,rec,0,,,,,
player,201609110dal,dal,SmitKe03,rec_yds,0,,,,,
player,201609110dal,dal,SmitKe03,rec_td,0,,,,,
player,201609110dal,dal,SmitKe03,rec_long,0,,,,,
player,201609110dal,dal,SmitKe03,fumbles,0,,,,,
player,201609110dal,dal,SmitKe03,fumbles_lost,0,,,,,
player,201609110dal,dal,WittJa00,pass_cmp,0,,,,,
player,201609110dal,dal,WittJa00,pass_att,0,,,,,
player,201609110dal,dal,WittJa00,pass_yds,0,,,,,
player,201609110dal,dal,WittJa00,pass_td,0,,,,,
player,201609110dal,dal,WittJa00,pass_int,0,,,,,
player,201609110dal,dal,WittJa00,pass_sacked,0,,,,,
player,201609110dal,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201609110dal,dal,WittJa00,pass_long,0,,,,,
player,201609110dal,dal,WittJa00,pass_rating,,,,,,
player,201609110dal,dal,WittJa00,rush_att,0,,,,,
player,201609110dal,dal,WittJa00,rush_yds,0,,,,,
player,201609110dal,dal,WittJa00,rush_td,0,,,,,
player,201609110dal,dal,WittJa00,rush_long,0,,,,,
player,201609110dal,dal,WittJa00,targets,14,,,,,
player,201609110dal,dal,WittJa00,rec,9,,,,,
player,201609110dal,dal,WittJa00,rec_yds,66,,,,,
player,201609110dal,dal,WittJa00,rec_td,0,,,,,
player,201609110dal,dal,WittJa00,rec_long,17,,,,,
player,201609110dal,dal,WittJa00,fumbles,0,,,,,
player,201609110dal,dal,WittJa00,fumbles_lost,0,,,,,
player,201609110dal,dal,BeasCo00,pass_cmp,0,,,,,
player,201609110dal,dal,BeasCo00,pass_att,0,,,,,
player,201609110dal,dal,BeasCo00,pass_yds,0,,,,,
player,201609110dal,dal,BeasCo00,pass_td,0,,,,,
player,201609110dal,dal,BeasCo00,pass_int,0,,,,,
player,201609110dal,dal,BeasCo00,pass_sacked,0,,,,,
player,201609110dal,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201609110dal,dal,BeasCo00,pass_long,0,,,,,
player,201609110dal,dal,BeasCo00,pass_rating,,,,,,
player,201609110dal,dal,BeasCo00,rush_att,0,,,,,
player,201609110dal,dal,BeasCo00,rush_yds,0,,,,,
player,201609110dal,dal,BeasCo00,rush_td,0,,,,,
player,201609110dal,dal,BeasCo00,rush_long,0,,,,,
player,201609110dal,dal,BeasCo00,targets,12,,,,,
player,201609110dal,dal,BeasCo00,rec,8,,,,,
player,201609110dal,dal,BeasCo00,rec_yds,65,,,,,
player,201609110dal,dal,BeasCo00,rec_td,0,,,,,
player,201609110dal,dal,BeasCo00,rec_long,15,,,,,
player,201609110dal,dal,BeasCo00,fumbles,0,,,,,
player,201609110dal,dal,BeasCo00,fumbles_lost,0,,,,,
player,201609110dal,dal,WillTe01,pass_cmp,0,,,,,
player,201609110dal,dal,WillTe01,pass_att,0,,,,,
player,201609110dal,dal,WillTe01,pass_yds,0,,,,,
player,201609110dal,dal,WillTe01,pass_td,0,,,,,
player,201609110dal,dal,WillTe01,pass_int,0,,,,,
player,201609110dal,dal,WillTe01,pass_sacked,0,,,,,
player,201609110dal,dal,WillTe01,pass_sacked_yds,0,,,,,
player,201609110dal,dal,WillTe01,pass_long,0,,,,,
player,201609110dal,dal,WillTe01,pass_rating,,,,,,
player,201609110dal,dal,WillTe01,rush_att,0,,,,,
player,201609110dal,dal,WillTe01,rush_yds,0,,,,,
player,201609110dal,dal,WillTe01,rush_td,0,,,,,
player,201609110dal,dal,WillTe01,rush_long,0,,,,,
player,201609110dal,dal,WillTe01,targets,4,,,,,
player,201609110dal,dal,WillTe01,rec,3,,,,,
player,201609110dal,dal,WillTe01,rec_yds,34,,,,,
player,201609110dal,dal,WillTe01,rec_td,0,,,,,
player,201609110dal,dal,WillTe01,rec_long,14,,,,,
player,201609110dal,dal,WillTe01,fumbles,0,,,,,
player,201609110dal,dal,WillTe01,fumbles_lost,0,,,,,
player,201609110dal,dal,SwaiGe00,pass_cmp,0,,,,,
player,201609110dal,dal,SwaiGe00,pass_att,0,,,,,
player,201609110dal,dal,SwaiGe00,pass_yds,0,,,,,
player,201609110dal,dal,SwaiGe00,pass_td,0,,,,,
player,201609110dal,dal,SwaiGe00,pass_int,0,,,,,
player,201609110dal,dal,SwaiGe00,pass_sacked,0,,,,,
player,201609110dal,dal,SwaiGe00,pass_sacked_yds,0,,,,,
player,201609110dal,dal,SwaiGe00,pass_long,0,,,,,
player,201609110dal,dal,SwaiGe00,pass_rating,,,,,,
player,201609110dal,dal,SwaiGe00,rush_att,0,,,,,
player,201609110dal,dal,SwaiGe00,rush_yds,0,,,,,
player,201609110dal,dal,SwaiGe00,rush_td,0,,,,,
player,201609110dal,dal,SwaiGe00,rush_long,0,,,,,
player,201609110dal,dal,SwaiGe00,targets,1,,,,,
player,201609110dal,dal,SwaiGe00,rec,1,,,,,
player,201609110dal,dal,SwaiGe00,rec_yds,21,,,,,
player,201609110dal,dal,SwaiGe00,rec_td,0,,,,,
player,201609110dal,dal,SwaiGe00,rec_long,21,,,,,
player,201609110dal,dal,SwaiGe00,fumbles,0,,,,,
player,201609110dal,dal,SwaiGe00,fumbles_lost,0,,,,,
player,201609110dal,dal,DunbLa00,pass_cmp,0,,,,,
player,201609110dal,dal,DunbLa00,pass_att,0,,,,,
player,201609110dal,dal,DunbLa00,pass_yds,0,,,,,
player,201609110dal,dal,DunbLa00,pass_td,0,,,,,
player,201609110dal,dal,DunbLa00,pass_int,0,,,,,
player,201609110dal,dal,DunbLa00,pass_sacked,0,,,,,
player,201609110dal,dal,DunbLa00,pass_sacked_yds,0,,,,,
player,201609110dal,dal,DunbLa00,pass_long,0,,,,,
player,201609110dal,dal,DunbLa00,pass_rating,,,,,,
player,201609110dal,dal,DunbLa00,rush_att,0,,,,,
player,201609110dal,dal,DunbLa00,rush_yds,0,,,,,
player,201609110dal,dal,DunbLa00,rush_td,0,,,,,
player,201609110dal,dal,DunbLa00,rush_long,0,,,,,
player,201609110dal,dal,DunbLa00,targets,2,,,,,
player,201609110dal,dal,DunbLa00,rec,1,,,,,
player,201609110dal,dal,DunbLa00,rec_yds,16,,,,,
player,201609110dal,dal,DunbLa00,rec_td,0,,,,,
player,201609110dal,dal,DunbLa00,rec_long,16,,,,,
player,201609110dal,dal,DunbLa00,fumbles,0,,,,,
player,201609110dal,dal,DunbLa00,fumbles_lost,0,,,,,
player,201609110dal,dal,ButlBr00,pass_cmp,0,,,,,
player,201609110dal,dal,ButlBr00,pass_att,0,,,,,
player,201609110dal,dal,ButlBr00,pass_yds,0,,,,,
player,201609110dal,dal,ButlBr00,pass_td,0,,,,,
player,201609110dal,dal,ButlBr00,pass_int,0,,,,,
player,201609110dal,dal,ButlBr00,pass_sacked,0,,,,,
player,201609110dal,dal,ButlBr00,pass_sacked_yds,0,,,,,
player,201609110dal,dal,ButlBr00,pass_long,0,,,,,
player,201609110dal,dal,ButlBr00,pass_rating,,,,,,
player,201609110dal,dal,ButlBr00,rush_att,0,,,,,
player,201609110dal,dal,ButlBr00,rush_yds,0,,,,,
player,201609110dal,dal,ButlBr00,rush_td,0,,,,,
player,201609110dal,dal,ButlBr00,rush_long,0,,,,,
player,201609110dal,dal,ButlBr00,targets,2,,,,,
player,201609110dal,dal,ButlBr00,rec,1,,,,,
player,201609110dal,dal,ButlBr00,rec_yds,16,,,,,
player,201609110dal,dal,ButlBr00,rec_td,0,,,,,
player,201609110dal,dal,ButlBr00,rec_long,16,,,,,
player,201609110dal,dal,ButlBr00,fumbles,0,,,,,
player,201609110dal,dal,ButlBr00,fumbles_lost,0,,,,,
player,201609110dal,dal,BryaDe01,pass_cmp,0,,,,,
player,201609110dal,dal,BryaDe01,pass_att,0,,,,,
player,201609110dal,dal,BryaDe01,pass_yds,0,,,,,
player,201609110dal,dal,BryaDe01,pass_td,0,,,,,
player,201609110dal,dal,BryaDe01,pass_int,0,,,,,
player,201609110dal,dal,BryaDe01,pass_sacked,0,,,,,
player,201609110dal,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201609110dal,dal,BryaDe01,pass_long,0,,,,,
player,201609110dal,dal,BryaDe01,pass_rating,,,,,,
player,201609110dal,dal,BryaDe01,rush_att,0,,,,,
player,201609110dal,dal,BryaDe01,rush_yds,0,,,,,
player,201609110dal,dal,BryaDe01,rush_td,0,,,,,
player,201609110dal,dal,BryaDe01,rush_long,0,,,,,
player,201609110dal,dal,BryaDe01,targets,5,,,,,
player,201609110dal,dal,BryaDe01,rec,1,,,,,
player,201609110dal,dal,BryaDe01,rec_yds,8,,,,,
player,201609110dal,dal,BryaDe01,rec_td,0,,,,,
player,201609110dal,dal,BryaDe01,rec_long,8,,,,,
player,201609110dal,dal,BryaDe01,fumbles,0,,,,,
player,201609110dal,dal,BryaDe01,fumbles_lost,0,,,,,
player,201609110dal,nyg,CasiJo99,def_int,0,,,,,
player,201609110dal,nyg,CasiJo99,def_int_yds,0,,,,,
player,201609110dal,nyg,CasiJo99,def_int_td,0,,,,,
player,201609110dal,nyg,CasiJo99,def_int_long,0,,,,,
player,201609110dal,nyg,CasiJo99,pass_defended,1,,,,,
player,201609110dal,nyg,CasiJo99,sacks,0.0,,,,,
player,201609110dal,nyg,CasiJo99,tackles_combined,11,,,,,
player,201609110dal,nyg,CasiJo99,tackles_solo,7,,,,,
player,201609110dal,nyg,CasiJo99,tackles_assists,4,,,,,
player,201609110dal,nyg,CasiJo99,tackles_loss,0,,,,,
player,201609110dal,nyg,CasiJo99,qb_hits,0,,,,,
player,201609110dal,nyg,CasiJo99,fumbles_rec,0,,,,,
player,201609110dal,nyg,CasiJo99,fumbles_rec_yds,0,,,,,
player,201609110dal,nyg,CasiJo99,fumbles_rec_td,0,,,,,
player,201609110dal,nyg,CasiJo99,fumbles_forced,0,,,,,
player,201609110dal,nyg,BerhNa00,def_int,0,,,,,
player,201609110dal,nyg,BerhNa00,def_int_yds,0,,,,,
player,201609110dal,nyg,BerhNa00,def_int_td,0,,,,,
player,201609110dal,nyg,BerhNa00,def_int_long,0,,,,,
player,201609110dal,nyg,BerhNa00,pass_defended,0,,,,,
player,201609110dal,nyg,BerhNa00,sacks,0.0,,,,,
player,201609110dal,nyg,BerhNa00,tackles_combined,6,,,,,
player,201609110dal,nyg,BerhNa00,tackles_solo,4,,,,,
player,201609110dal,nyg,BerhNa00,tackles_assists,2,,,,,
player,201609110dal,nyg,BerhNa00,tackles_loss,0,,,,,
player,201609110dal,nyg,BerhNa00,qb_hits,0,,,,,
player,201609110dal,nyg,BerhNa00,fumbles_rec,0,,,,,
player,201609110dal,nyg,BerhNa00,fumbles_rec_yds,0,,,,,
player,201609110dal,nyg,BerhNa00,fumbles_rec_td,0,,,,,
player,201609110dal,nyg,BerhNa00,fumbles_forced,0,,,,,
player,201609110dal,nyg,CollLa00,def_int,0,,,,,
player,201609110dal,nyg,CollLa00,def_int_yds,0,,,,,
player,201609110dal,nyg,CollLa00,def_int_td,0,,,,,
player,201609110dal,nyg,CollLa00,def_int_long,0,,,,,
player,201609110dal,nyg,CollLa00,pass_defended,1,,,,,
player,201609110dal,nyg,CollLa00,sacks,0.0,,,,,
player,201609110dal,nyg,CollLa00,tackles_combined,6,,,,,
player,201609110dal,nyg,CollLa00,tackles_solo,6,,,,,
player,201609110dal,nyg,CollLa00,tackles_assists,0,,,,,
player,201609110dal,nyg,CollLa00,tackles_loss,0,,,,,
player,201609110dal,nyg,CollLa00,qb_hits,0,,,,,
player,201609110dal,nyg,CollLa00,fumbles_rec,0,,,,,
player,201609110dal,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201609110dal,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201609110dal,nyg,CollLa00,fumbles_forced,0,,,,,
