game,2016,15,20161218,201612180sdg,rai,"Oakland Raiders",19,sdg,"San Diego Chargers",16
player,201612180sdg,rai,RichJa01,pass_yds,0,,,,,
player,201612180sdg,rai,RichJa01,pass_td,0,,,,,
player,201612180sdg,rai,RichJa01,pass_int,0,,,,,
player,201612180sdg,rai,RichJa01,pass_sacked,,,,,,
player,201612180sdg,rai,RichJa01,pass_sacked_yds,0,,,,,
player,201612180sdg,rai,RichJa01,pass_long,0,,,,,
player,201612180sdg,rai,RichJa01,pass_rating,,,,,,
player,201612180sdg,rai,RichJa01,rush_att,6,,,,,
player,201612180sdg,rai,RichJa01,rush_yds,36,,,,,
player,201612180sdg,rai,RichJa01,rush_td,0,,,,,
player,201612180sdg,rai,RichJa01,rush_long,23,,,,,
player,201612180sdg,rai,RichJa01,targets,5,,,,,
player,201612180sdg,rai,RichJa01,rec,4,,,,,
player,201612180sdg,rai,RichJa01,rec_yds,13,,,,,
player,201612180sdg,rai,RichJa01,rec_td,0,,,,,
player,201612180sdg,rai,RichJa01,rec_long,10,,,,,
player,201612180sdg,rai,RichJa01,fumbles,0,,,,,
player,201612180sdg,rai,RichJa01,fumbles_lost,0,,,,,
player,201612180sdg,rai,WashDe00,pass_cmp,0,,,,,
player,201612180sdg,rai,WashDe00,pass_att,0,,,,,
player,201612180sdg,rai,WashDe00,pass_yds,0,,,,,
player,201612180sdg,rai,WashDe00,pass_td,0,,,,,
player,201612180sdg,rai,WashDe00,pass_int,0,,,,,
player,201612180sdg,rai,WashDe00,pass_sacked,,,,,,
player,201612180sdg,rai,WashDe00,pass_sacked_yds,0,,,,,
player,201612180sdg,rai,WashDe00,pass_long,0,,,,,
player,201612180sdg,rai,WashDe00,pass_rating,,,,,,
player,201612180sdg,rai,WashDe00,rush_att,5,,,,,
player,201612180sdg,rai,WashDe00,rush_yds,23,,,,,
player,201612180sdg,rai,WashDe00,rush_td,0,,,,,
player,201612180sdg,rai,WashDe00,rush_long,12,,,,,
player,201612180sdg,rai,WashDe00,targets,3,,,,,
player,201612180sdg,rai,WashDe00,rec,1,,,,,
player,201612180sdg,rai,WashDe00,rec_yds,11,,,,,
player,201612180sdg,rai,WashDe00,rec_td,0,,,,,
player,201612180sdg,rai,WashDe00,rec_long,11,,,,,
player,201612180sdg,rai,WashDe00,fumbles,0,,,,,
player,201612180sdg,rai,WashDe00,fumbles_lost,0,,,,,
player,201612180sdg,rai,CrabMi00,pass_cmp,0,,,,,
player,201612180sdg,rai,CrabMi00,pass_att,0,,,,,
player,201612180sdg,rai,CrabMi00,pass_yds,0,,,,,
player,201612180sdg,rai,CrabMi00,pass_td,0,,,,,
player,201612180sdg,rai,CrabMi00,pass_int,0,,,,,
player,201612180sdg,rai,CrabMi00,pass_sacked,,,,,,
player,201612180sdg,rai,CrabMi00,pass_sacked_yds,0,,,,,
player,201612180sdg,rai,CrabMi00,pass_long,0,,,,,
player,201612180sdg,rai,CrabMi00,pass_rating,,,,,,
player,201612180sdg,rai,CrabMi00,rush_att,0,,,,,
player,201612180sdg,rai,CrabMi00,rush_yds,0,,,,,
player,201612180sdg,rai,CrabMi00,rush_td,0,,,,,
player,201612180sdg,rai,CrabMi00,rush_long,0,,,,,
player,201612180sdg,rai,CrabMi00,targets,8,,,,,
player,201612180sdg,rai,CrabMi00,rec,6,,,,,
player,201612180sdg,rai,CrabMi00,rec_yds,60,,,,,
player,201612180sdg,rai,CrabMi00,rec_td,1,,,,,
player,201612180sdg,rai,CrabMi00,rec_long,19,,,,,
player,201612180sdg,rai,CrabMi00,fumbles,0,,,,,
player,201612180sdg,rai,CrabMi00,fumbles_lost,0,,,,,
player,201612180sdg,rai,CoopAm00,pass_cmp,0,,,,,
player,201612180sdg,rai,CoopAm00,pass_att,0,,,,,
player,201612180sdg,rai,CoopAm00,pass_yds,0,,,,,
player,201612180sdg,rai,CoopAm00,pass_td,0,,,,,
player,201612180sdg,rai,CoopAm00,pass_int,0,,,,,
player,201612180sdg,rai,CoopAm00,pass_sacked,,,,,,
player,201612180sdg,rai,CoopAm00,pass_sacked_yds,0,,,,,
player,201612180sdg,rai,CoopAm00,pass_long,0,,,,,
player,201612180sdg,rai,CoopAm00,pass_rating,,,,,,
player,201612180sdg,rai,CoopAm00,rush_att,0,,,,,
player,201612180sdg,rai,CoopAm00,rush_yds,0,,,,,
player,201612180sdg,rai,CoopAm00,rush_td,0,,,,,
player,201612180sdg,rai,CoopAm00,rush_long,0,,,,,
player,201612180sdg,rai,CoopAm00,targets,3,,,,,
player,201612180sdg,rai,CoopAm00,rec,1,,,,,
player,201612180sdg,rai,CoopAm00,rec_yds,28,,,,,
player,201612180sdg,rai,CoopAm00,rec_td,0,,,,,
player,201612180sdg,rai,CoopAm00,rec_long,28,,,,,
player,201612180sdg,rai,CoopAm00,fumbles,0,,,,,
player,201612180sdg,rai,CoopAm00,fumbles_lost,0,,,,,
player,201612180sdg,rai,RobeSe00,pass_cmp,0,,,,,
player,201612180sdg,rai,RobeSe00,pass_att,0,,,,,
player,201612180sdg,rai,RobeSe00,pass_yds,0,,,,,
player,201612180sdg,rai,RobeSe00,pass_td,0,,,,,
player,201612180sdg,rai,RobeSe00,pass_int,0,,,,,
player,201612180sdg,rai,RobeSe00,pass_sacked,,,,,,
player,201612180sdg,rai,RobeSe00,pass_sacked_yds,0,,,,,
player,201612180sdg,rai,RobeSe00,pass_long,0,,,,,
player,201612180sdg,rai,RobeSe00,pass_rating,,,,,,
player,201612180sdg,rai,RobeSe00,rush_att,0,,,,,
player,201612180sdg,rai,RobeSe00,rush_yds,0,,,,,
player,201612180sdg,rai,RobeSe00,rush_td,0,,,,,
player,201612180sdg,rai,RobeSe00,rush_long,0,,,,,
player,201612180sdg,rai,RobeSe00,targets,3,,,,,
player,201612180sdg,rai,RobeSe00,rec,2,,,,,
player,201612180sdg,rai,RobeSe00,rec_yds,27,,,,,
player,201612180sdg,rai,RobeSe00,rec_td,0,,,,,
player,201612180sdg,rai,RobeSe00,rec_long,22,,,,,
player,201612180sdg,rai,RobeSe00,fumbles,0,,,,,
player,201612180sdg,rai,RobeSe00,fumbles_lost,0,,,,,
player,201612180sdg,rai,HolmAn00,pass_cmp,0,,,,,
player,201612180sdg,rai,HolmAn00,pass_att,0,,,,,
player,201612180sdg,rai,HolmAn00,pass_yds,0,,,,,
player,201612180sdg,rai,HolmAn00,pass_td,0,,,,,
player,201612180sdg,rai,HolmAn00,pass_int,0,,,,,
player,201612180sdg,rai,HolmAn00,pass_sacked,,,,,,
player,201612180sdg,rai,HolmAn00,pass_sacked_yds,0,,,,,
player,201612180sdg,rai,HolmAn00,pass_long,0,,,,,
player,201612180sdg,rai,HolmAn00,pass_rating,,,,,,
player,201612180sdg,rai,HolmAn00,rush_att,0,,,,,
player,201612180sdg,rai,HolmAn00,rush_yds,0,,,,,
player,201612180sdg,rai,HolmAn00,rush_td,0,,,,,
player,201612180sdg,rai,HolmAn00,rush_long,0,,,,,
player,201612180sdg,rai,HolmAn00,targets,1,,,,,
player,201612180sdg,rai,HolmAn00,rec,1,,,,,
player,201612180sdg,rai,HolmAn00,rec_yds,23,,,,,
player,201612180sdg,rai,HolmAn00,rec_td,0,,,,,
player,201612180sdg,rai,HolmAn00,rec_long,23,,,,,
player,201612180sdg,rai,HolmAn00,fumbles,0,,,,,
player,201612180sdg,rai,HolmAn00,fumbles_lost,0,,,,,
player,201612180sdg,rai,RiveMy00,pass_cmp,0,,,,,
player,201612180sdg,rai,RiveMy00,pass_att,0,,,,,
player,201612180sdg,rai,RiveMy00,pass_yds,0,,,,,
player,201612180sdg,rai,RiveMy00,pass_td,0,,,,,
player,201612180sdg,rai,RiveMy00,pass_int,0,,,,,
player,201612180sdg,rai,RiveMy00,pass_sacked,,,,,,
player,201612180sdg,rai,RiveMy00,pass_sacked_yds,0,,,,,
player,201612180sdg,rai,RiveMy00,pass_long,0,,,,,
player,201612180sdg,rai,RiveMy00,pass_rating,,,,,,
player,201612180sdg,rai,RiveMy00,rush_att,0,,,,,
player,201612180sdg,rai,RiveMy00,rush_yds,0,,,,,
player,201612180sdg,rai,RiveMy00,rush_td,0,,,,,
player,201612180sdg,rai,RiveMy00,rush_long,0,,,,,
player,201612180sdg,rai,RiveMy00,targets,2,,,,,
player,201612180sdg,rai,RiveMy00,rec,1,,,,,
player,201612180sdg,rai,RiveMy00,rec_yds,15,,,,,
player,201612180sdg,rai,RiveMy00,rec_td,0,,,,,
player,201612180sdg,rai,RiveMy00,rec_long,15,,,,,
player,201612180sdg,rai,RiveMy00,fumbles,0,,,,,
player,201612180sdg,rai,RiveMy00,fumbles_lost,0,,,,,
player,201612180sdg,rai,WalfCl00,pass_cmp,0,,,,,
player,201612180sdg,rai,WalfCl00,pass_att,0,,,,,
player,201612180sdg,rai,WalfCl00,pass_yds,0,,,,,
player,201612180sdg,rai,WalfCl00,pass_td,0,,,,,
player,201612180sdg,rai,WalfCl00,pass_int,0,,,,,
player,201612180sdg,rai,WalfCl00,pass_sacked,,,,,,
player,201612180sdg,rai,WalfCl00,pass_sacked_yds,0,,,,,
player,201612180sdg,rai,WalfCl00,pass_long,0,,,,,
player,201612180sdg,rai,WalfCl00,pass_rating,,,,,,
player,201612180sdg,rai,WalfCl00,rush_att,0,,,,,
player,201612180sdg,rai,WalfCl00,rush_yds,0,,,,,
player,201612180sdg,rai,WalfCl00,rush_td,0,,,,,
player,201612180sdg,rai,WalfCl00,rush_long,0,,,,,
player,201612180sdg,rai,WalfCl00,targets,3,,,,,
player,201612180sdg,rai,WalfCl00,rec,1,,,,,
player,201612180sdg,rai,WalfCl00,rec_yds,13,,,,,
player,201612180sdg,rai,WalfCl00,rec_td,0,,,,,
player,201612180sdg,rai,WalfCl00,rec_long,13,,,,,
player,201612180sdg,rai,WalfCl00,fumbles,0,,,,,
player,201612180sdg,rai,WalfCl00,fumbles_lost,0,,,,,
player,201612180sdg,rai,OlawJa00,pass_cmp,0,,,,,
player,201612180sdg,rai,OlawJa00,pass_att,0,,,,,
player,201612180sdg,rai,OlawJa00,pass_yds,0,,,,,
player,201612180sdg,rai,OlawJa00,pass_td,0,,,,,
player,201612180sdg,rai,OlawJa00,pass_int,0,,,,,
player,201612180sdg,rai,OlawJa00,pass_sacked,,,,,,
player,201612180sdg,rai,OlawJa00,pass_sacked_yds,0,,,,,
player,201612180sdg,rai,OlawJa00,pass_long,0,,,,,
player,201612180sdg,rai,OlawJa00,pass_rating,,,,,,
player,201612180sdg,rai,OlawJa00,rush_att,0,,,,,
player,201612180sdg,rai,OlawJa00,rush_yds,0,,,,,
player,201612180sdg,rai,OlawJa00,rush_td,0,,,,,
player,201612180sdg,rai,OlawJa00,rush_long,0,,,,,
player,201612180sdg,rai,OlawJa00,targets,1,,,,,
player,201612180sdg,rai,OlawJa00,rec,1,,,,,
player,201612180sdg,rai,OlawJa00,rec_yds,12,,,,,
player,201612180sdg,rai,OlawJa00,rec_td,0,,,,,
player,201612180sdg,rai,OlawJa00,rec_long,12,,,,,
player,201612180sdg,rai,OlawJa00,fumbles,0,,,,,
player,201612180sdg,rai,OlawJa00,fumbles_lost,0,,,,,
player,201612180sdg,sdg,RivePh00,pass_cmp,17,,,,,
player,201612180sdg,sdg,RivePh00,pass_att,30,,,,,
player,201612180sdg,sdg,RivePh00,pass_yds,206,,,,,
player,201612180sdg,sdg,RivePh00,pass_td,2,,,,,
player,201612180sdg,sdg,RivePh00,pass_int,1,,,,,
player,201612180sdg,sdg,RivePh00,pass_sacked,3,,,,,
player,201612180sdg,sdg,RivePh00,pass_sacked_yds,16,,,,,
player,201612180sdg,sdg,RivePh00,pass_long,47,,,,,
player,201612180sdg,sdg,RivePh00,pass_rating,86.2,,,,,
player,201612180sdg,sdg,RivePh00,rush_att,0,,,,,
player,201612180sdg,sdg,RivePh00,rush_yds,0,,,,,
player,201612180sdg,sdg,RivePh00,rush_td,0,,,,,
player,201612180sdg,sdg,RivePh00,rush_long,0,,,,,
player,201612180sdg,sdg,RivePh00,targets,0,,,,,
player,201612180sdg,sdg,RivePh00,rec,0,,,,,
player,201612180sdg,sdg,RivePh00,rec_yds,0,,,,,
player,201612180sdg,sdg,RivePh00,rec_td,0,,,,,
player,201612180sdg,sdg,RivePh00,rec_long,0,,,,,
player,201612180sdg,sdg,RivePh00,fumbles,0,,,,,
player,201612180sdg,sdg,RivePh00,fumbles_lost,0,,,,,
player,201612180sdg,sdg,FarrKe02,pass_cmp,0,,,,,
player,201612180sdg,sdg,FarrKe02,pass_att,0,,,,,
player,201612180sdg,sdg,FarrKe02,pass_yds,0,,,,,
player,201612180sdg,sdg,FarrKe02,pass_td,0,,,,,
player,201612180sdg,sdg,FarrKe02,pass_int,0,,,,,
player,201612180sdg,sdg,FarrKe02,pass_sacked,0,,,,,
player,201612180sdg,sdg,FarrKe02,pass_sacked_yds,0,,,,,
player,201612180sdg,sdg,FarrKe02,pass_long,0,,,,,
player,201612180sdg,sdg,FarrKe02,pass_rating,,,,,,
player,201612180sdg,sdg,FarrKe02,rush_att,15,,,,,
player,201612180sdg,sdg,FarrKe02,rush_yds,39,,,,,
player,201612180sdg,sdg,FarrKe02,rush_td,0,,,,,
player,201612180sdg,sdg,FarrKe02,rush_long,6,,,,,
player,201612180sdg,sdg,FarrKe02,targets,3,,,,,
player,201612180sdg,sdg,FarrKe02,rec,2,,,,,
player,201612180sdg,sdg,FarrKe02,rec_yds,14,,,,,
player,201612180sdg,sdg,FarrKe02,rec_td,0,,,,,
player,201612180sdg,sdg,FarrKe02,rec_long,8,,,,,
player,201612180sdg,sdg,FarrKe02,fumbles,2,,,,,
player,201612180sdg,sdg,FarrKe02,fumbles_lost,1,,,,,
player,201612180sdg,sdg,HillRo00,pass_cmp,0,,,,,
player,201612180sdg,sdg,HillRo00,pass_att,0,,,,,
player,201612180sdg,sdg,HillRo00,pass_yds,0,,,,,
player,201612180sdg,sdg,HillRo00,pass_td,0,,,,,
player,201612180sdg,sdg,HillRo00,pass_int,0,,,,,
player,201612180sdg,sdg,HillRo00,pass_sacked,0,,,,,
player,201612180sdg,sdg,HillRo00,pass_sacked_yds,0,,,,,
player,201612180sdg,sdg,HillRo00,pass_long,0,,,,,
player,201612180sdg,sdg,HillRo00,pass_rating,,,,,,
player,201612180sdg,sdg,HillRo00,rush_att,7,,,,,
player,201612180sdg,sdg,HillRo00,rush_yds,34,,,,,
player,201612180sdg,sdg,HillRo00,rush_td,0,,,,,
player,201612180sdg,sdg,HillRo00,rush_long,17,,,,,
player,201612180sdg,sdg,HillRo00,targets,0,,,,,
player,201612180sdg,sdg,HillRo00,rec,0,,,,,
player,201612180sdg,sdg,HillRo00,rec_yds,0,,,,,
player,201612180sdg,sdg,HillRo00,rec_td,0,,,,,
player,201612180sdg,sdg,HillRo00,rec_long,0,,,,,
player,201612180sdg,sdg,HillRo00,fumbles,0,,,,,
player,201612180sdg,sdg,HillRo00,fumbles_lost,0,,,,,
player,201612180sdg,sdg,InmaDo00,pass_cmp,0,,,,,
player,201612180sdg,sdg,InmaDo00,pass_att,0,,,,,
player,201612180sdg,sdg,InmaDo00,pass_yds,0,,,,,
player,201612180sdg,sdg,InmaDo00,pass_td,0,,,,,
player,201612180sdg,sdg,InmaDo00,pass_int,0,,,,,
player,201612180sdg,sdg,InmaDo00,pass_sacked,0,,,,,
player,201612180sdg,sdg,InmaDo00,pass_sacked_yds,0,,,,,
player,201612180sdg,sdg,InmaDo00,pass_long,0,,,,,
player,201612180sdg,sdg,InmaDo00,pass_rating,,,,,,
player,201612180sdg,sdg,InmaDo00,rush_att,0,,,,,
player,201612180sdg,sdg,InmaDo00,rush_yds,0,,,,,
player,201612180sdg,sdg,InmaDo00,rush_td,0,,,,,
player,201612180sdg,sdg,InmaDo00,rush_long,0,,,,,
player,201612180sdg,sdg,InmaDo00,targets,8,,,,,
player,201612180sdg,sdg,InmaDo00,rec,5,,,,,
player,201612180sdg,sdg,InmaDo00,rec_yds,68,,,,,
player,201612180sdg,sdg,InmaDo00,rec_td,0,,,,,
player,201612180sdg,sdg,InmaDo00,rec_long,26,,,,,
player,201612180sdg,sdg,InmaDo00,fumbles,0,,,,,
player,201612180sdg,sdg,InmaDo00,fumbles_lost,0,,,,,
player,201612180sdg,sdg,BenjTr00,pass_cmp,0,,,,,
player,201612180sdg,sdg,BenjTr00,pass_att,0,,,,,
player,201612180sdg,sdg,BenjTr00,pass_yds,0,,,,,
player,201612180sdg,sdg,BenjTr00,pass_td,0,,,,,
player,201612180sdg,sdg,BenjTr00,pass_int,0,,,,,
player,201612180sdg,sdg,BenjTr00,pass_sacked,0,,,,,
player,201612180sdg,sdg,BenjTr00,pass_sacked_yds,0,,,,,
player,201612180sdg,sdg,BenjTr00,pass_long,0,,,,,
player,201612180sdg,sdg,BenjTr00,pass_rating,,,,,,
player,201612180sdg,sdg,BenjTr00,rush_att,0,,,,,
player,201612180sdg,sdg,BenjTr00,rush_yds,0,,,,,
player,201612180sdg,sdg,BenjTr00,rush_td,0,,,,,
player,201612180sdg,sdg,BenjTr00,rush_long,0,,,,,
player,201612180sdg,sdg,BenjTr00,targets,3,,,,,
player,201612180sdg,sdg,BenjTr00,rec,2,,,,,
player,201612180sdg,sdg,BenjTr00,rec_yds,56,,,,,
player,201612180sdg,sdg,BenjTr00,rec_td,1,,,,,
player,201612180sdg,sdg,BenjTr00,rec_long,47,,,,,
player,201612180sdg,sdg,BenjTr00,fumbles,0,,,,,
player,201612180sdg,sdg,BenjTr00,fumbles_lost,0,,,,,
player,201612180sdg,sdg,HenrHu00,pass_cmp,0,,,,,
player,201612180sdg,sdg,HenrHu00,pass_att,0,,,,,
player,201612180sdg,sdg,HenrHu00,pass_yds,0,,,,,
player,201612180sdg,sdg,HenrHu00,pass_td,0,,,,,
player,201612180sdg,sdg,HenrHu00,pass_int,0,,,,,
player,201612180sdg,sdg,HenrHu00,pass_sacked,0,,,,,
player,201612180sdg,sdg,HenrHu00,pass_sacked_yds,0,,,,,
player,201612180sdg,sdg,HenrHu00,pass_long,0,,,,,
player,201612180sdg,sdg,HenrHu00,pass_rating,,,,,,
player,201612180sdg,sdg,HenrHu00,rush_att,0,,,,,
player,201612180sdg,sdg,HenrHu00,rush_yds,0,,,,,
player,201612180sdg,sdg,HenrHu00,rush_td,0,,,,,
player,201612180sdg,sdg,HenrHu00,rush_long,0,,,,,
player,201612180sdg,sdg,HenrHu00,targets,4,,,,,
player,201612180sdg,sdg,HenrHu00,rec,3,,,,,
player,201612180sdg,sdg,HenrHu00,rec_yds,37,,,,,
player,201612180sdg,sdg,HenrHu00,rec_td,1,,,,,
player,201612180sdg,sdg,HenrHu00,rec_long,20,,,,,
player,201612180sdg,sdg,HenrHu00,fumbles,0,,,,,
player,201612180sdg,sdg,HenrHu00,fumbles_lost,0,,,,,
player,201612180sdg,sdg,WillTy00,pass_cmp,0,,,,,
player,201612180sdg,sdg,WillTy00,pass_att,0,,,,,
player,201612180sdg,sdg,WillTy00,pass_yds,0,,,,,
player,201612180sdg,sdg,WillTy00,pass_td,0,,,,,
player,201612180sdg,sdg,WillTy00,pass_int,0,,,,,
player,201612180sdg,sdg,WillTy00,pass_sacked,0,,,,,
player,201612180sdg,sdg,WillTy00,pass_sacked_yds,0,,,,,
player,201612180sdg,sdg,WillTy00,pass_long,0,,,,,
player,201612180sdg,sdg,WillTy00,pass_rating,,,,,,
player,201612180sdg,sdg,WillTy00,rush_att,0,,,,,
player,201612180sdg,sdg,WillTy00,rush_yds,0,,,,,
player,201612180sdg,sdg,WillTy00,rush_td,0,,,,,
player,201612180sdg,sdg,WillTy00,rush_long,0,,,,,
player,201612180sdg,sdg,WillTy00,targets,9,,,,,
player,201612180sdg,sdg,WillTy00,rec,4,,,,,
player,201612180sdg,sdg,WillTy00,rec_yds,20,,,,,
player,201612180sdg,sdg,WillTy00,rec_td,0,,,,,
player,201612180sdg,sdg,WillTy00,rec_long,11,,,,,
player,201612180sdg,sdg,WillTy00,fumbles,0,,,,,
player,201612180sdg,sdg,WillTy00,fumbles_lost,0,,,,,
player,201612180sdg,sdg,GateAn00,pass_cmp,0,,,,,
player,201612180sdg,sdg,GateAn00,pass_att,0,,,,,
player,201612180sdg,sdg,GateAn00,pass_yds,0,,,,,
player,201612180sdg,sdg,GateAn00,pass_td,0,,,,,
player,201612180sdg,sdg,GateAn00,pass_int,0,,,,,
player,201612180sdg,sdg,GateAn00,pass_sacked,0,,,,,
player,201612180sdg,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201612180sdg,sdg,GateAn00,pass_long,0,,,,,
player,201612180sdg,sdg,GateAn00,pass_rating,,,,,,
player,201612180sdg,sdg,GateAn00,rush_att,0,,,,,
player,201612180sdg,sdg,GateAn00,rush_yds,0,,,,,
player,201612180sdg,sdg,GateAn00,rush_td,0,,,,,
player,201612180sdg,sdg,GateAn00,rush_long,0,,,,,
player,201612180sdg,sdg,GateAn00,targets,2,,,,,
player,201612180sdg,sdg,GateAn00,rec,1,,,,,
player,201612180sdg,sdg,GateAn00,rec_yds,11,,,,,
player,201612180sdg,sdg,GateAn00,rec_td,0,,,,,
player,201612180sdg,sdg,GateAn00,rec_long,11,,,,,
player,201612180sdg,sdg,GateAn00,fumbles,0,,,,,
player,201612180sdg,sdg,GateAn00,fumbles_lost,0,,,,,
player,201612180sdg,rai,NelsRe99,def_int,1,,,,,
player,201612180sdg,rai,NelsRe99,def_int_yds,15,,,,,
player,201612180sdg,rai,NelsRe99,def_int_td,0,,,,,
player,201612180sdg,rai,NelsRe99,def_int_long,15,,,,,
player,201612180sdg,rai,NelsRe99,pass_defended,1,,,,,
player,201612180sdg,rai,NelsRe99,sacks,0.0,,,,,
player,201612180sdg,rai,NelsRe99,tackles_combined,3,,,,,
player,201612180sdg,rai,NelsRe99,tackles_solo,2,,,,,
player,201612180sdg,rai,NelsRe99,tackles_assists,1,,,,,
player,201612180sdg,rai,NelsRe99,tackles_loss,0,,,,,
player,201612180sdg,rai,NelsRe99,qb_hits,0,,,,,
player,201612180sdg,rai,NelsRe99,fumbles_rec,0,,,,,
player,201612180sdg,rai,NelsRe99,fumbles_rec_yds,0,,,,,
player,201612180sdg,rai,NelsRe99,fumbles_rec_td,0,,,,,
player,201612180sdg,rai,NelsRe99,fumbles_forced,0,,,,,
player,201612180sdg,rai,IrviBr00,def_int,0,,,,,
player,201612180sdg,rai,IrviBr00,def_int_yds,0,,,,,
player,201612180sdg,rai,IrviBr00,def_int_td,0,,,,,
player,201612180sdg,rai,IrviBr00,def_int_long,0,,,,,
player,201612180sdg,rai,IrviBr00,pass_defended,0,,,,,
player,201612180sdg,rai,IrviBr00,sacks,2.0,,,,,
player,201612180sdg,rai,IrviBr00,tackles_combined,6,,,,,
player,201612180sdg,rai,IrviBr00,tackles_solo,5,,,,,
player,201612180sdg,rai,IrviBr00,tackles_assists,1,,,,,
player,201612180sdg,rai,IrviBr00,tackles_loss,2,,,,,
player,201612180sdg,rai,IrviBr00,qb_hits,3,,,,,
player,201612180sdg,rai,IrviBr00,fumbles_rec,0,,,,,
player,201612180sdg,rai,IrviBr00,fumbles_rec_yds,0,,,,,
player,201612180sdg,rai,IrviBr00,fumbles_rec_td,0,,,,,
player,201612180sdg,rai,IrviBr00,fumbles_forced,1,,,,,
player,201612180sdg,rai,AutrDe00,def_int,0,,,,,
player,201612180sdg,rai,AutrDe00,def_int_yds,0,,,,,
player,201612180sdg,rai,AutrDe00,def_int_td,0,,,,,
